ticker,AFHIF US Equity
2013-07-12,1.5819
2013-07-15,0.0
2013-07-16,0.1112
2013-07-17,-0.8889
2013-07-18,0.0
2013-07-19,0.8969
2013-07-22,0.0
2013-07-23,0.0
2013-07-24,-3.1111
2013-07-25,2.7523
2013-07-26,3.3482
2013-07-29,4.8596
2013-07-30,3.0896
2013-07-31,2.997
2013-08-01,-7.2745
2013-08-02,-2.6151
2013-08-05,-0.2148
2013-08-06,-0.5382
2013-08-07,-1.6234
2013-08-08,4.0704
2013-08-09,0.5285
2013-08-12,-2.8391
2013-08-13,8.9827
2013-08-14,-3.0785
2013-08-15,-0.5123
2013-08-16,-5.2523
2013-08-19,3.2609
2013-08-20,-0.3158
2013-08-21,1.4784
2013-08-22,0.9365
2013-08-23,4.7423
2013-08-26,-2.5591
2013-08-27,0.6061
2013-08-28,-0.2008
2013-08-29,2.6157
2013-08-30,0.8824
2013-09-03,1.1662
2013-09-04,-1.8252000000000002
2013-09-05,-0.2935
2013-09-06,-1.7664
2013-09-09,0.0999
2013-09-10,-0.2994
2013-09-11,0.4004
2013-09-12,-1.7946
2013-09-13,1.2183
2013-09-16,-1.2036
2013-09-17,-0.203
2013-09-18,0.2035
2013-09-19,0.5076
2013-09-20,-0.5051
2013-09-23,3.5533
2013-09-24,-0.9804
2013-09-25,-2.5743
2013-09-26,0.1016
2013-09-27,-0.1015
2013-09-30,4.065
2013-10-01,-0.6836
2013-10-02,-2.1632
2013-10-03,0.3015
2013-10-04,1.7034
2013-10-07,0.0
2013-10-08,0.3941
2013-10-09,0.0981
2013-10-10,0.5882
2013-10-11,0.8772
2013-10-14,0.3865
2013-10-15,0.77
2013-10-16,2.3878
2013-10-17,-0.1866
2013-10-18,-2.243
2013-10-21,-0.3824
2013-10-22,0.2879
2013-10-23,0.9569
2013-10-24,0.6635
2013-10-25,0.0
2013-10-28,-0.0942
2013-10-29,5.0895
2013-10-30,3.4081
2013-10-31,5.8977
2013-11-01,4.5864
2013-11-04,-5.4816
2013-11-05,1.9056
2013-11-06,5.6911000000000005
2013-11-07,0.7692
2013-11-08,-1.0687
2013-11-11,0.3086
2013-11-12,-2.8462
2013-11-13,2.9295
2013-11-14,-0.5385
2013-11-15,-0.0773
2013-11-18,1.2384
2013-11-19,-1.2232
2013-11-20,0.6192
2013-11-21,0.0
2013-11-22,1.5385
2013-11-25,-1.4394
2013-11-26,1.2298
2013-11-27,-1.2908
2013-11-29,0.1538
2013-12-02,-1.0753
2013-12-03,-0.1553
2013-12-04,-0.6998
2013-12-05,-0.4699
2013-12-06,1.1802
2013-12-09,1.283
2013-12-10,0.8829
2013-12-11,-0.8371
2013-12-12,-3.9908
2013-12-13,4.4764
2013-12-16,-0.153
2013-12-17,-2.8352
2013-12-18,1.0252
2013-12-19,-1.9516
2013-12-20,0.6369
2013-12-23,-1.1867
2013-12-24,5.2042
2013-12-26,3.7291
2013-12-27,0.2201
2013-12-30,1.7570000000000001
2013-12-31,5.8993
2014-01-02,-2.5136
2014-01-03,-2.439
2014-01-06,-2.6429
2014-01-07,-3.3749000000000002
2014-01-08,4.8595
2014-01-09,-0.7965
2014-01-10,-1.0219
2014-01-13,-1.9912
2014-01-14,0.5267
2014-01-15,0.8234
2014-01-16,-0.9651
2014-01-17,-1.6492
2014-01-21,-0.2287
2014-01-22,-2.521
2014-01-23,-0.0784
2014-01-24,-3.8430999999999997
2014-01-27,0.3263
2014-01-28,-3.252
2014-01-29,2.9412000000000003
2014-01-30,0.6531
2014-01-31,-2.8386
2014-02-03,-1.1686
2014-02-04,2.6182
2014-02-05,1.5638
2014-02-06,3.2415
2014-02-07,1.6484
2014-02-10,-0.3089
2014-02-11,-0.9295
2014-02-12,-0.7037
2014-02-13,-0.3937
2014-02-14,0.4743
2014-02-18,1.8096
2014-02-19,-1.4683
2014-02-20,1.1764999999999999
2014-02-21,0.0
2014-02-24,-1.5504
2014-02-25,-3.1496
2014-02-26,-1.2195
2014-02-27,2.0576
2014-02-28,-1.6129
2014-03-03,6.5574
2014-03-04,1.6077
2014-03-05,1.0675
2014-03-06,-0.6742
2014-03-07,-1.1312
2014-03-10,0.0763
2014-03-11,9.5274
2014-03-12,2.5042999999999997
2014-03-13,-3.5294
2014-03-14,-0.7037
2014-03-17,-0.3544
2014-03-18,-0.3556
2014-03-19,-3.2834
2014-03-20,0.738
2014-03-21,1.6117
2014-03-24,-5.119
2014-03-25,3.6474
2014-03-26,-0.6525
2014-03-27,-2.2212
2014-03-28,-0.6792
2014-03-31,4.0274
2014-04-01,0.8035
2014-04-02,-1.9565000000000001
2014-04-03,1.2565
2014-04-04,-3.2117
2014-04-07,8.9744
2014-04-08,0.4152
2014-04-09,3.9283
2014-04-10,-1.5915
2014-04-11,-1.4151
2014-04-14,2.4607
2014-04-15,-2.2682
2014-04-16,-0.6826
2014-04-17,-2.1306
2014-04-21,3.2303
2014-04-22,-0.6803
2014-04-23,-1.3699
2014-04-24,-0.625
2014-04-25,-0.1398
2014-04-28,0.3499
2014-04-29,-2.5105
2014-04-30,-0.1431
2014-05-01,-1.7908
2014-05-02,0.6565
2014-05-05,5.3623
2014-05-06,-0.0688
2014-05-07,-1.5141
2014-05-08,2.5856
2014-05-09,-0.6131
2014-05-12,2.8787000000000003
2014-05-13,-6.6622
2014-05-14,-1.7844
2014-05-15,-0.218
2014-05-16,-2.5492
2014-05-19,-0.8969
2014-05-20,-4.4495000000000005
2014-05-21,6.5509
2014-05-22,1.1852
2014-05-23,5.0512
2014-05-27,4.8084
2014-05-28,-0.9973
2014-05-29,1.0074
2014-05-30,-1.8617
2014-06-02,1.4228
2014-06-03,1.0688
2014-06-04,1.6522999999999999
2014-06-05,-0.1951
2014-06-06,0.456
2014-06-09,3.048
2014-06-10,-1.7621
2014-06-11,-0.6406
2014-06-12,0.8382
2014-06-13,0.2558
2014-06-16,0.4464
2014-06-17,1.4603
2014-06-18,0.0626
2014-06-19,-0.0625
2014-06-20,-0.6884
2014-06-23,-1.1972
2014-06-24,-0.7015
2014-06-25,-2.2479
2014-06-26,-1.1827
2014-06-27,-2.9255
2014-06-30,3.8356
2014-07-01,0.5937
2014-07-02,-0.3934
2014-07-03,-0.1317
2014-07-07,-3.8893
2014-07-08,1.6461000000000001
2014-07-09,-0.5398
2014-07-10,-2.2388
2014-07-11,-0.347
2014-07-14,2.1588
2014-07-15,-2.3858
2014-07-16,-0.9078
2014-07-17,-1.5504
2014-07-18,4.796
2014-07-21,1.0246
2014-07-22,0.1352
2014-07-23,-1.2829
2014-07-24,-1.4364
2014-07-25,-0.9022
2014-07-28,-1.1204
2014-07-29,0.6374
2014-07-30,1.3371
2014-07-31,-0.9722
2014-08-01,2.0337
2014-08-04,-1.5808
2014-08-05,4.1201
2014-08-06,-8.2495
2014-08-07,-1.462
2014-08-08,1.0386
2014-08-11,0.7342
2014-08-12,-0.4373
2014-08-13,0.2928
2014-08-14,0.5839
2014-08-15,0.4354
2014-08-18,1.5896
2014-08-19,3.4139
2014-08-20,-1.8569
2014-08-21,0.5606
2014-08-22,0.4878
2014-08-25,0.9015
2014-08-26,0.2749
2014-08-27,-1.3708
2014-08-28,-3.3356
2014-08-29,3.7382999999999997
2014-09-02,-1.0395
2014-09-03,-2.3810000000000002
2014-09-04,0.1435
2014-09-05,-0.6447
2014-09-08,-1.9466
2014-09-09,-3.0147
2014-09-10,3.26
2014-09-11,-1.4684
2014-09-12,-0.8197
2014-09-15,0.1503
2014-09-16,-0.9752
2014-09-17,8.7121
2014-09-18,-1.115
2014-09-19,-0.7752
2014-09-22,-0.142
2014-09-23,-0.2845
2014-09-24,0.8203
2014-09-25,-1.0966
2014-09-26,1.9313
2014-09-29,-0.7018
2014-09-30,-2.1908
2014-10-01,-1.4451
2014-10-02,0.6598
2014-10-03,1.9665
2014-10-06,-0.7143
2014-10-07,-1.1511
2014-10-08,-0.0728
2014-10-09,-1.0197
2014-10-10,-0.2943
2014-10-13,0.5904
2014-10-14,0.7337
2014-10-15,0.8012
2014-10-16,0.4335
2014-10-17,7.0504
2014-10-20,-1.8817
2014-10-21,0.0685
2014-10-22,0.2053
2014-10-23,0.1366
2014-10-24,0.0682
2014-10-27,0.2727
2014-10-28,0.0
2014-10-29,-0.136
2014-10-30,0.7488
2014-10-31,0.2027
2014-11-03,-1.7532
2014-11-04,0.1373
2014-11-05,-0.0685
2014-11-06,-1.5089000000000001
2014-11-07,0.0696
2014-11-10,-0.9743
2014-11-11,1.4055
2014-11-12,1.3167
2014-11-13,-0.2052
2014-11-14,-1.7135
2014-11-17,-0.5579
2014-11-18,0.2805
2014-11-19,-0.6294
2014-11-20,2.0408
2014-11-21,1.5171999999999999
2014-11-24,1.8342
2014-11-25,-0.6671
2014-11-26,-0.2686
2014-11-28,-1.1448
2014-12-01,0.2725
2014-12-02,2.038
2014-12-03,4.727
2014-12-04,8.7095
2014-12-05,2.6901
2014-12-08,-1.4806
2014-12-09,-0.578
2014-12-10,-1.5697999999999999
2014-12-11,-1.8311
2014-12-12,-0.1203
2014-12-15,-2.2892
2014-12-16,-2.0962
2014-12-17,1.8262
2014-12-18,1.0513
2014-12-19,0.4896
2014-12-22,-1.7052
2014-12-23,-1.425
2014-12-24,0.1257
2014-12-26,1.6320999999999999
2014-12-29,-1.1736
2014-12-30,0.9375
2014-12-31,1.0526
2015-01-02,3.1863
2015-01-05,-2.9097
2015-01-06,-2.9358
2015-01-07,1.0082
2015-01-08,0.1248
2015-01-09,0.0
2015-01-12,0.5607
2015-01-13,4.0273
2015-01-14,-1.9059
2015-01-15,-2.6715
2015-01-16,2.8072
2015-01-20,0.182
2015-01-21,-1.9382000000000001
2015-01-22,1.5442
2015-01-23,1.4599
2015-01-26,3.0576
2015-01-27,2.0942
2015-01-28,-0.9117
2015-01-29,-1.9550999999999998
2015-01-30,-2.0528
2015-02-02,0.7784
2015-02-03,1.3666
2015-02-04,0.7034
2015-02-05,1.979
2015-02-06,0.2854
2015-02-09,-0.683
2015-02-10,0.4585
2015-02-11,0.057
2015-02-12,1.5393
2015-02-13,-1.4599
2015-02-17,0.2279
2015-02-18,0.1706
2015-02-19,-0.1703
2015-02-20,0.3411
2015-02-23,0.1133
2015-02-24,2.0939
2015-02-25,0.1109
2015-02-26,0.2215
2015-02-27,-0.663
2015-03-02,0.6118
2015-03-03,-1.3820000000000001
2015-03-04,-1.6256
2015-03-05,-0.4558
2015-03-06,-0.5724
2015-03-09,-0.6908
2015-03-10,-2.087
2015-03-11,1.421
2015-03-12,5.0204
2015-03-13,0.0
2015-03-16,0.5559
2015-03-17,-1.3267
2015-03-18,-0.6162
2015-03-19,-2.5366
2015-03-20,1.6194
2015-03-23,-0.3415
2015-03-24,1.9989
2015-03-25,0.28
2015-03-26,-0.7817
2015-03-27,-0.3376
2015-03-30,-0.6211
2015-03-31,0.3977
2015-04-01,0.6791
2015-04-02,0.8994
2015-04-06,-0.6685
2015-04-07,2.1873
2015-04-08,3.6773
2015-04-09,1.4823
2015-04-10,0.8346
2015-04-13,-0.8795
2015-04-14,-0.8873
2015-04-15,-0.158
2015-04-16,-0.1055
2015-04-17,-0.264
2015-04-20,2.1175
2015-04-21,-0.1555
2015-04-22,-0.1038
2015-04-23,-0.3638
2015-04-24,0.7825
2015-04-27,-1.4493
2015-04-28,0.2101
2015-04-29,-0.4717
2015-04-30,-2.8436
2015-05-01,-0.8672
2015-05-04,-0.6014
2015-05-05,-0.22
2015-05-06,4.4101
2015-05-07,0.1584
2015-05-08,0.6326
2015-05-11,1.1524
2015-05-12,-1.2947
2015-05-13,0.6821
2015-05-14,-0.7295
2015-05-15,-0.315
2015-05-18,0.0527
2015-05-19,-2.0526
2015-05-20,1.8807
2015-05-21,0.1055
2015-05-22,-0.1581
2015-05-26,-0.7388
2015-05-27,1.5417
2015-05-28,-1.0471
2015-05-29,-0.4762
2015-06-01,-0.1063
2015-06-02,-0.0532
2015-06-03,0.213
2015-06-04,-0.1594
2015-06-05,0.0
2015-06-08,0.3193
2015-06-09,-0.5305
2015-06-10,1.2267000000000001
2015-06-11,-0.843
2015-06-12,0.5845
2015-06-15,0.317
2015-06-16,-1.0005
2015-06-17,-0.2128
2015-06-18,1.8124
2015-06-19,0.1571
2015-06-22,-0.5227
2015-06-23,1.3136999999999999
2015-06-24,1.5041
2015-06-25,2.2483
2015-06-26,1.4993
2015-06-29,-2.3634
2015-06-30,0.0
2015-07-01,-0.2521
2015-07-02,-0.1011
2015-07-06,0.3543
2015-07-07,-4.3369
2015-07-08,-0.5799
2015-07-09,-0.053
2015-07-10,1.3263
2015-07-13,0.6806
2015-07-14,1.8721
2015-07-15,-0.8167
2015-07-16,0.4117
2015-07-17,-1.4864
2015-07-20,-0.2081
2015-07-21,-0.9385
2015-07-22,1.0
2015-07-23,-1.7718
2015-07-24,-0.4775
2015-07-27,0.9595
2015-07-28,-2.0591
2015-07-29,0.0
2015-07-30,-1.5093999999999999
2015-07-31,1.04
2015-08-03,1.3001
2015-08-04,0.4278
2015-08-05,-0.7987
2015-08-06,-3.1669
2015-08-07,-1.3304
2015-08-10,1.1798
2015-08-11,-1.166
2015-08-12,-0.2247
2015-08-13,-3.9977
2015-08-14,-0.2933
2015-08-17,1.0588
2015-08-18,-0.4657
2015-08-19,-0.5263
2015-08-20,-0.1764
2015-08-21,-2.5618
2015-08-24,-1.1786
2015-08-25,0.2446
2015-08-26,-0.4271
2015-08-27,0.0
2015-08-28,-0.4289
2015-08-31,-0.7385
2015-09-01,-0.806
2015-09-02,1.75
2015-09-03,-0.5528
2015-09-04,-0.3706
2015-09-08,-0.124
2015-09-09,0.1862
2015-09-10,4.2751
2015-09-11,1.6042999999999998
2015-09-14,1.345
2015-09-15,1.9042
2015-09-16,0.1133
2015-09-17,1.6686
2015-09-18,-1.6968
2015-09-21,0.6225
2015-09-22,-0.1687
2015-09-23,0.8451
2015-09-24,0.7263
2015-09-25,-2.3849
2015-09-28,-0.1705
2015-09-29,2.5042999999999997
2015-09-30,2.7207
2015-10-01,0.8108
2015-10-02,0.429
2015-10-05,1.0678
2015-10-06,-0.9509
2015-10-07,0.8
2015-10-08,1.0582
2015-10-09,1.6754
2015-10-12,0.4119
2015-10-13,-2.9231
2015-10-14,-3.0111
2015-10-15,1.3617
2015-10-16,0.4299
2015-10-19,-2.5147
2015-10-20,3.2382
2015-10-21,-1.7012
2015-10-22,1.298
2015-10-23,-0.9076
2015-10-26,0.1616
2015-10-27,0.4841
2015-10-28,3.9615
2015-10-29,-0.6179
2015-10-30,-1.4508
2015-11-02,1.5773000000000001
2015-11-03,-0.3623
2015-11-04,-0.2597
2015-11-05,-0.8854
2015-11-06,-0.2627
2015-11-09,-1.1591
2015-11-10,-2.3987
2015-11-11,2.6215
2015-11-12,-2.2885
2015-11-13,1.3072
2015-11-16,1.6667
2015-11-17,0.899
2015-11-18,1.4675
2015-11-19,0.155
2015-11-20,0.2063
2015-11-23,2.0072
2015-11-24,1.0091
2015-11-25,1.6983000000000001
2015-11-27,1.1788
2015-11-30,1.7961
2015-12-01,-1.2399
2015-12-02,0.3863
2015-12-03,-2.0683
2015-12-04,0.5894
2015-12-07,-2.0508
2015-12-08,-0.7478
2015-12-09,0.4018
2015-12-10,-0.7004
2015-12-11,-2.3678
2015-12-14,-0.6708
2015-12-15,0.4156
2015-12-16,0.6725
2015-12-17,-1.5415999999999999
2015-12-18,-1.0438
2015-12-21,2.4789
2015-12-22,3.1395
2015-12-23,2.2455
2015-12-24,-2.2938
2015-12-28,-0.05
2015-12-29,0.05
2015-12-30,-0.8492
2015-12-31,0.2519
2016-01-04,-3.8693
2016-01-05,0.4182
2016-01-06,-0.6247
2016-01-07,-0.8381
2016-01-08,-5.3883
2016-01-11,0.8934
2016-01-12,-1.1621
2016-01-13,-1.7357
2016-01-14,1.1966
2016-01-15,-2.4775
2016-01-19,-1.8476
2016-01-20,0.2941
2016-01-21,-0.2933
2016-01-22,2.7058999999999997
2016-01-25,-0.8591
2016-01-26,1.6176
2016-01-27,-1.8192
2016-01-28,-0.579
2016-01-29,1.456
2016-02-01,0.287
2016-02-02,-0.229
2016-02-03,-0.5737
2016-02-04,-1.3272
2016-02-05,1.1696
2016-02-08,-1.0405
2016-02-09,-0.6425
2016-02-10,0.1764
2016-02-11,-0.939
2016-02-12,2.0142
2016-02-16,0.4065
2016-02-17,-1.9085999999999999
2016-02-18,-1.533
2016-02-19,1.976
2016-02-22,1.6442
2016-02-23,-1.7330999999999999
2016-02-24,1.8225
2016-02-25,1.3857
2016-02-26,1.9362
2016-02-29,0.3911
2016-03-01,2.3929
2016-03-02,-0.9783
2016-03-03,0.7135
2016-03-04,-0.1635
2016-03-07,-1.0917
2016-03-08,-4.5806000000000004
2016-03-09,2.14
2016-03-10,-1.0759
2016-03-11,0.4007
2016-03-14,-1.7104
2016-03-15,-1.3341
2016-03-16,1.4697
2016-03-17,5.0406
2016-03-18,-0.1103
2016-03-21,-1.8774
2016-03-22,-0.9567
2016-03-23,-1.6477
2016-03-24,1.8486
2016-03-28,-1.8151000000000002
2016-03-29,2.773
2016-03-30,1.2929
2016-03-31,0.6659
2016-04-01,0.6064
2016-04-04,0.3288
2016-04-05,-1.8023
2016-04-06,-2.8365
2016-04-07,-2.4614
2016-04-08,1.4671
2016-04-11,0.8676
2016-04-12,0.8601
2016-04-13,2.9562
2016-04-14,-1.27
2016-04-15,-0.3356
2016-04-18,1.8519
2016-04-19,-0.2204
2016-04-20,1.5461
2016-04-21,0.0
2016-04-22,-2.447
2016-04-25,0.8361
2016-04-26,-0.5528
2016-04-27,-1.8344
2016-04-28,-0.3398
2016-04-29,-0.1705
2016-05-02,0.5122
2016-05-03,0.1133
2016-05-04,0.6787
2016-05-05,0.5618
2016-05-06,0.0559
2016-05-09,-4.0201
2016-05-10,4.5375
2016-05-11,1.9477
2016-05-12,-0.9825
2016-05-13,-0.0551
2016-05-16,-0.6619
2016-05-17,-0.4442
2016-05-18,-2.1751
2016-05-19,-1.4253
2016-05-20,1.2724
2016-05-23,-2.1131
2016-05-24,2.4504
2016-05-25,-0.2847
2016-05-26,-0.2284
2016-05-27,0.9159
2016-05-31,2.042
2016-06-01,0.3335
2016-06-02,-0.1662
2016-06-03,-1.7203
2016-06-06,0.3388
2016-06-07,-0.1125
2016-06-08,0.2817
2016-06-09,-0.9551
2016-06-10,0.1134
2016-06-13,-1.0198
2016-06-14,0.1717
2016-06-15,0.0571
2016-06-16,-0.2856
2016-06-17,-2.7491
2016-06-20,0.6478
2016-06-21,-0.1755
2016-06-22,-0.8206
2016-06-23,1.7730000000000001
2016-06-24,-2.6132
2016-06-27,-0.5963
2016-06-28,0.5999
2016-06-29,0.1193
2016-06-30,2.561
2016-07-01,0.1742
2016-07-05,-2.1449
2016-07-06,0.9479
2016-07-07,-0.7042
2016-07-08,2.2459
2016-07-11,-1.5607
2016-07-12,0.9982
2016-07-13,0.6977
2016-07-14,-0.5774
2016-07-15,-0.1161
2016-07-18,0.2907
2016-07-19,-0.2899
2016-07-20,0.1163
2016-07-21,-0.6969
2016-07-22,0.8772
2016-07-25,-1.5072
2016-07-26,-0.2943
2016-07-27,0.8855
2016-07-28,0.5266
2016-07-29,0.1746
2016-08-01,0.0581
2016-08-02,-5.2265
2016-08-03,-4.7794
2016-08-04,1.7375
2016-08-05,1.8975
2016-08-08,3.9727
2016-08-09,1.6118999999999999
2016-08-10,-0.7051
2016-08-11,-0.5917
2016-08-12,-1.3094999999999999
2016-08-15,0.0
2016-08-16,-0.5428
2016-08-17,-1.0309
2016-08-18,0.3064
2016-08-19,0.4276
2016-08-22,0.6691
2016-08-23,1.2689
2016-08-24,0.1193
2016-08-25,-0.298
2016-08-26,0.538
2016-08-29,1.0107
2016-08-30,0.0589
2016-08-31,3.1176
2016-09-01,0.9127
2016-09-02,-2.0916
2016-09-06,0.6928
2016-09-07,0.5161
2016-09-08,0.0
2016-09-09,-1.312
2016-09-12,0.4624
2016-09-13,0.4028
2016-09-14,-1.7191999999999998
2016-09-15,-0.4665
2016-09-16,-2.6948
2016-09-19,0.1204
2016-09-20,0.9621
2016-09-21,-1.0721
2016-09-22,0.9031
2016-09-23,-0.9547
2016-09-26,-2.2289
2016-09-27,0.9242
2016-09-28,-2.1368
2016-09-29,-0.5614
2016-09-30,-1.0665
2016-10-03,-0.1902
2016-10-04,3.3672
2016-10-05,-0.5532
2016-10-06,-0.6799
2016-10-07,0.0622
2016-10-10,-0.4975
2016-10-11,1.4375
2016-10-12,3.512
2016-10-13,0.9524
2016-10-14,2.0637
2016-10-17,-0.3466
2016-10-18,-1.4493
2016-10-19,0.5882
2016-10-20,-0.5848
2016-10-21,0.5882
2016-10-24,0.0
2016-10-25,-0.2924
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.5865
2016-11-01,-7.5802
2016-11-02,-0.9464
2016-11-03,-2.5478
2016-11-04,0.3268
2016-11-07,2.6059
2016-11-08,2.2222
2016-11-09,4.6584
2016-11-10,1.4837
2016-11-11,2.0468
2016-11-14,1.7191999999999998
2016-11-15,-1.6901000000000002
2016-11-16,0.2865
2016-11-17,0.2857
2016-11-18,-0.2849
2016-11-21,0.0
2016-11-22,0.2857
2016-11-23,-2.2792
2016-11-25,0.5831
2016-11-28,-2.029
2016-11-29,0.8876
2016-11-30,-0.8798
2016-12-01,1.1834
2016-12-02,-1.1696
2016-12-05,0.8876
2016-12-06,1.7595
2016-12-07,0.2882
2016-12-08,2.5862
2016-12-09,0.2801
2016-12-12,-0.5587
2016-12-13,-5.618
2016-12-14,-2.0833
2016-12-15,0.9119
2016-12-16,1.8072
2016-12-19,0.5917
2016-12-20,4.4118
2016-12-21,0.8451
2016-12-22,0.838
2016-12-23,-0.554
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,0.0
2016-12-30,0.5571
2017-01-03,-1.385
2017-01-04,-1.4045
2017-01-05,-1.7094
2017-01-06,-0.2899
2017-01-09,-1.7442
2017-01-10,0.5917
2017-01-11,-0.5882
2017-01-12,0.2959
2017-01-13,0.59
2017-01-17,-0.2933
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,0.2941
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,-0.2933
2017-01-31,0.0
2017-02-01,-1.1764999999999999
2017-02-02,0.8929
2017-02-03,1.7699
2017-02-06,-2.029
2017-02-07,-1.1834
2017-02-08,1.7964
2017-02-09,0.8824
2017-02-10,-0.2915
2017-02-13,0.8772
2017-02-14,-0.5797
2017-02-15,-0.5831
2017-02-16,-0.2933
2017-02-17,-0.5882
2017-02-21,-0.2959
2017-02-22,-0.5935
2017-02-23,-15.5224
2017-02-24,-4.2403
2017-02-27,0.369
2017-02-28,-0.7353
2017-03-01,1.8519
2017-03-02,-1.8182
2017-03-03,-1.8519
2017-03-06,-0.3774
2017-03-07,-0.7576
2017-03-08,-0.7634
2017-03-09,0.0
2017-03-10,-1.1538
2017-03-13,5.4475
2017-03-14,-3.69
2017-03-15,-0.3831
2017-03-16,-1.9231
2017-03-17,1.9607999999999999
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,2.6923
2017-03-23,0.3745
2017-03-24,0.3731
2017-03-27,-0.3717
2017-03-28,0.7463
2017-03-29,0.0
2017-03-30,-0.3704
2017-03-31,1.487
2017-04-03,-1.4652
2017-04-04,-1.1152
2017-04-05,-1.8797000000000001
2017-04-06,0.7663
2017-04-07,-1.5209000000000001
2017-04-10,-0.3861
2017-04-11,-1.1628
2017-04-12,0.0
2017-04-13,0.0
2017-04-17,-1.1764999999999999
2017-04-18,-0.3968
2017-04-19,0.3984
2017-04-20,-0.3968
2017-04-21,0.0
2017-04-24,-0.3984
2017-04-25,1.2
2017-04-26,2.7668
2017-04-27,-0.7692
2017-04-28,0.3876
2017-05-01,1.9304999999999999
2017-05-02,-2.6515
2017-05-03,0.7782
2017-05-04,0.3861
2017-05-05,-2.6923
2017-05-08,1.581
2017-05-09,16.3424
2017-05-10,0.6689
2017-05-11,-0.3322
2017-05-12,-4.3333
2017-05-15,1.7422
2017-05-16,0.6849
2017-05-17,-2.0408
2017-05-18,0.6944
2017-05-19,1.0345
2017-05-22,2.0478
2017-05-23,-1.0033
2017-05-24,1.0135
2017-05-25,0.3344
2017-05-26,-0.3333
2017-05-30,0.0
2017-05-31,0.3344
2017-06-01,0.0
2017-06-02,-1.3333
2017-06-05,-2.3649
2017-06-06,-0.346
2017-06-07,1.0417
2017-06-08,2.4055
2017-06-09,1.6779
2017-06-12,-1.6502
2017-06-13,0.3356
2017-06-14,2.6756
2017-06-15,0.6515
2017-06-16,1.2945
2017-06-19,-2.2364
2017-06-20,-2.2876
2017-06-21,0.0
2017-06-22,0.6689
2017-06-23,0.9967
2017-06-26,-1.6447
2017-06-27,0.3344
2017-06-28,0.6667
2017-06-29,0.3311
2017-06-30,-1.6502
2017-07-03,-1.3423
2017-07-05,-2.7211
2017-07-06,-2.0979
2017-07-07,2.5
2017-07-10,-2.0906
2017-07-11,0.3559
2017-07-12,0.0
2017-07-13,-1.0638
2017-07-14,2.509
2017-07-17,2.7972
2017-07-18,1.3605
2017-07-19,1.0067
2017-07-20,-1.3289
