ticker,ENCR US Equity
2014-02-12,-1.1764999999999999
2014-02-13,0.0
2014-02-14,-2.3810000000000002
2014-02-18,-7.3171
2014-02-19,18.4211
2014-02-20,0.0
2014-02-21,0.0
2014-02-24,-12.8889
2014-02-25,-3.0612
2014-02-26,0.0
2014-02-27,1.3158
2014-02-28,1.2987
2014-03-03,1.2821
2014-03-04,0.6329
2014-03-05,-2.5157
2014-03-06,3.2258
2014-03-07,2.5
2014-03-10,1.2195
2014-03-11,-3.6145
2014-03-12,-3.125
2014-03-13,0.6452
2014-03-14,-2.8846
2014-03-17,4.2904
2014-03-18,-1.2658
2014-03-19,-2.5641
2014-03-20,1.3158
2014-03-21,0.0
2014-03-24,0.0
2014-03-25,-3.8961
2014-03-26,-5.4054
2014-03-27,8.5714
2014-03-28,-1.3158
2014-03-31,-4.0
2014-04-01,-1.3889
2014-04-02,1.4085
2014-04-03,-1.3889
2014-04-04,-1.4085
2014-04-07,2.8571
2014-04-08,-5.5556
2014-04-09,7.3529
2014-04-10,-1.3699
2014-04-11,-12.1701
2014-04-14,10.6938
2014-04-15,-4.2857
2014-04-16,-10.4478
2014-04-17,-3.3333
2014-04-21,-13.7931
2014-04-22,-19.4
2014-04-23,11.6625
2014-04-24,-2.2222
2014-04-25,-13.6364
2014-04-28,-7.3684
2014-04-29,7.9545
2014-04-30,-25.7895
2014-05-01,24.1135
2014-05-02,-2.8571
2014-05-05,5.8824
2014-05-06,5.5556
2014-05-07,7.8947
2014-05-08,-2.439
2014-05-09,22.5
2014-05-12,-8.1633
2014-05-13,6.6667
2014-05-14,6.25
2014-05-15,-11.7647
2014-05-16,8.8889
2014-05-19,-2.0408
2014-05-20,-1.25
2014-05-21,-1.8987
2014-05-22,-13.9785
2014-05-23,-2.4688
2014-05-27,10.2211
2014-05-28,2.3256
2014-05-29,1.1364
2014-05-30,-6.7416
2014-06-02,-6.0542
2014-06-03,-4.3283
2014-06-04,-8.8472
2014-06-05,11.7647
2014-06-06,7.8947
2014-06-09,-7.3171
2014-06-10,2.6316
2014-06-11,-1.2821
2014-06-12,3.8961
2014-06-13,-2.5
2014-06-16,0.0
2014-06-17,-2.5641
2014-06-18,2.6316
2014-06-19,7.6923
2014-06-20,43.8095
2014-06-23,8.2781
2014-06-24,-8.2569
2014-06-25,0.0
2014-06-26,10.0
2014-06-27,-7.5758
2014-06-30,-0.8197
2014-07-01,-4.1322
2014-07-02,5.1724
2014-07-03,-3.2787
2014-07-07,3.3898
2014-07-08,-3.2787
2014-07-09,1.6949
2014-07-10,-0.4167
2014-07-11,-8.7866
2014-07-14,-26.6055
2014-07-15,-13.5
2014-07-16,-4.0462
2014-07-17,3.9157
2014-07-18,1.7391
2014-07-21,-3.1339
2014-07-22,0.0
2014-07-23,-8.8235
2014-07-24,8.0645
2014-07-25,-7.4627
2014-07-28,-3.2258
2014-07-29,3.3333
2014-07-30,0.0
2014-07-31,-8.0645
2014-08-01,-5.2632
2014-08-04,0.0
2014-08-05,-1.5509
2014-08-06,-4.0677
2014-08-07,-5.8824
2014-08-08,-7.0833
2014-08-11,-1.3453
2014-08-12,-2.2727
2014-08-13,-7.4419
2014-08-14,-12.0603
2014-08-15,-31.4286
2014-08-18,-33.3333
2014-08-19,85.0
2014-08-20,-5.4054
2014-08-21,34.0625
2014-08-22,1.2321
2014-08-25,5.2632
2014-08-26,-5.0
2014-08-27,0.0
2014-08-28,0.0
2014-08-29,1.5789
2014-09-02,-3.5622
2014-09-03,-4.9026
2014-09-04,-1.0593
2014-09-05,6.4954
2014-09-08,-3.4853
2014-09-09,8.3333
2014-09-10,7.6923
2014-09-11,19.0476
2014-09-12,32.0
2014-09-15,6.0606
2014-09-16,-17.1429
2014-09-17,4.8276
2014-09-18,9.2105
2014-09-19,-30.7229
2014-09-22,17.3913
2014-09-23,0.0
2014-09-24,-2.037
2014-09-25,4.3478
2014-09-26,-1.4493
2014-09-29,-6.25
2014-09-30,-1.1275
2014-10-01,3.1235
2014-10-02,-1.9231
2014-10-03,-2.0098
2014-10-06,2.051
2014-10-07,-1.9607999999999999
2014-10-08,-2.0
2014-10-09,-6.1224
2014-10-10,0.0
2014-10-13,-4.837
2014-10-14,-17.5328
2014-10-15,3.6010999999999997
2014-10-16,-0.5348
2014-10-17,2.1505
2014-10-20,14.473700000000001
2014-10-21,-7.5287
2014-10-22,4.4127
2014-10-23,-8.2738
2014-10-24,-6.5542
2014-10-27,0.0
2014-10-28,0.0694
2014-10-29,0.694
2014-10-30,1.9986000000000002
2014-10-31,0.5405
2014-11-03,7.5269
2014-11-04,-5.0
2014-11-05,5.2632
2014-11-06,0.0937
2014-11-07,-0.0937
2014-11-10,-5.0
2014-11-11,1.5789
2014-11-12,3.6269
2014-11-13,-12.5
2014-11-14,-25.7143
2014-11-17,11.538499999999999
2014-11-18,24.1379
2014-11-19,1.1111
2014-11-20,2.8159
2014-11-21,-0.6012
2014-11-24,-3.7634
2014-11-25,3.352
2014-11-26,-5.3041
2014-11-28,-8.6693
2014-12-01,0.0
2014-12-02,6.25
2014-12-03,-5.8824
2014-12-04,3.2031
2014-12-05,5.9803
2014-12-08,0.0
2014-12-09,-0.5714
2014-12-10,-0.8621
2014-12-11,-4.3478
2014-12-12,-6.0606
2014-12-15,-3.1452
2014-12-16,1.9983
2014-12-17,1.2245
2014-12-18,0.6452
2014-12-19,3.8462
2014-12-22,-4.321
2014-12-23,-6.4516
2014-12-24,0.0
2014-12-26,6.2069
2014-12-29,-2.7192
2014-12-30,0.0417
2014-12-31,13.4279
2015-01-02,-2.9412000000000003
2015-01-05,-3.0303
2015-01-06,1.25
2015-01-07,-7.4074
2015-01-08,0.0
2015-01-09,-6.6667
2015-01-12,0.0
2015-01-13,3.125
2015-01-14,-3.0303
2015-01-15,-3.2143
2015-01-16,3.321
2015-01-20,0.0
2015-01-21,-0.7143
2015-01-22,-2.8777
2015-01-23,10.3704
2015-01-26,0.6711
2015-01-27,0.0
2015-01-28,0.25
2015-01-29,-2.2444
2015-01-30,-1.3605
2015-02-02,2.4138
2015-02-03,1.0101
2015-02-04,-3.0
2015-02-05,3.0928
2015-02-06,0.0
2015-02-09,1.6667
2015-02-10,-1.6393
2015-02-11,0.0
2015-02-12,1.6667
2015-02-13,0.0
2015-02-17,-3.2787
2015-02-18,1.6949
2015-02-19,3.3333
2015-02-20,-3.1452
2015-02-23,-0.0833
2015-02-24,2.6667
2015-02-25,3.8961
2015-02-26,-1.25
2015-02-27,2.5316
2015-03-02,0.0
2015-03-03,-4.321
2015-03-04,-2.379
2015-03-05,1.4457
2015-03-06,-0.3257
2015-03-09,0.0
2015-03-10,-1.3072
2015-03-11,-7.947
2015-03-12,6.4748
2015-03-13,-1.6892
2015-03-16,-1.0309
2015-03-17,0.0868
2015-03-18,4.0763
2015-03-19,13.3333
2015-03-20,12.3897
2015-03-23,4.6124
2015-03-24,-9.4434
2015-03-25,7.1823
2015-03-26,10.8247
2015-03-27,15.3488
2015-03-30,-7.2581
2015-03-31,8.6957
2015-04-01,-5.6
2015-04-02,-6.7797
2015-04-06,4.3182
2015-04-07,4.5752
2015-04-08,1.25
2015-04-09,2.8807
2015-04-10,0.0
2015-04-13,0.0
2015-04-14,-2.0
2015-04-15,5.7143
2015-04-16,-5.9846
2015-04-17,-5.5441
2015-04-20,0.0
2015-04-21,-1.087
2015-04-22,5.0549
2015-04-23,-6.4854
2015-04-24,-12.7517
2015-04-27,-0.3205
2015-04-28,8.0386
2015-04-29,2.3810000000000002
2015-04-30,6.9767
2015-05-01,-3.4783
2015-05-04,3.1532
2015-05-05,-1.7467000000000001
2015-05-06,-1.1111
2015-05-07,1.1236
2015-05-08,-4.4444
2015-05-11,-3.0814
2015-05-12,0.7798
2015-05-13,0.0
2015-05-14,0.0
2015-05-15,0.0
2015-05-18,-9.5238
2015-05-19,5.2632
2015-05-20,0.0
2015-05-21,-0.0938
2015-05-22,-3.1592000000000002
2015-05-26,-1.8088
2015-05-27,3.1579
2015-05-28,0.0
2015-05-29,0.0
2015-06-01,2.0408
2015-06-02,-8.75
2015-06-03,-6.3014
2015-06-04,-7.7485
2015-06-05,-0.4754
2015-06-08,-2.5478
2015-06-09,0.0
2015-06-10,-1.9607999999999999
2015-06-11,-0.75
2015-06-12,0.7557
2015-06-15,0.3333
2015-06-16,-0.3322
2015-06-17,-3.3333
2015-06-18,-3.4483
2015-06-19,-5.0
2015-06-22,5.2632
2015-06-23,-0.7143
2015-06-24,-1.0791
2015-06-25,-1.8182
2015-06-26,5.5556
2015-06-29,-1.7544
2015-06-30,-6.4286
2015-07-01,6.1068999999999996
2015-07-02,-2.8777
2015-07-06,-5.463
2015-07-07,1.8609
2015-07-09,-23.0769
2015-07-10,0.2
2015-07-13,-1.7964
2015-07-14,1.626
2015-07-15,2.6
2015-07-16,-2.5341
2015-07-17,-20.0
2015-07-20,-12.5
2015-07-21,4.2857
2015-07-22,2.7397
2015-07-23,-0.2667
2015-07-24,3.7433
2015-07-27,-0.7732
2015-07-28,-2.5974
2015-07-29,-1.0667
2015-07-30,-5.6604
2015-07-31,-7.1429
2015-08-03,-4.6154
2015-08-04,-3.2258
2015-08-05,0.6667
2015-08-06,-0.6623
2015-08-10,0.0
2015-08-11,13.3333
2015-08-13,-11.7647
2015-08-14,0.0
2015-08-17,-7.3333
2015-08-18,7.9137
2015-08-19,0.0
2015-08-20,-1.6667
2015-08-21,-4.0678
2015-08-24,-1.0601
2015-08-25,3.5714
2015-08-26,-5.1724
2015-08-27,5.45
2015-08-28,-3.2717
2015-08-31,1.2478
2015-09-02,16.1972
2015-09-03,93.9394
2015-09-04,-32.8125
2015-09-08,-4.6512
2015-09-09,20.7317
2015-09-10,25.8586
2015-09-11,-8.3467
2015-09-14,0.0
2015-09-15,-0.1751
2015-09-17,-1.7544
2015-09-18,-0.8929
2015-09-21,17.1171
2015-09-22,-10.461500000000001
2015-09-23,9.9656
2015-09-24,-6.25
2015-09-28,8.0
2015-09-29,4.9383
2015-09-30,-8.0882
2015-10-01,-4.0
2015-10-02,0.0
2015-10-05,-4.1667
2015-10-06,9.7391
2015-10-07,-4.9128
2015-10-08,0.0
2015-10-09,-1.25
2015-10-12,-1.2658
2015-10-13,0.8547
2015-10-14,-0.8475
2015-10-16,6.8376
2015-10-19,2.7199999999999998
2015-10-20,-0.3115
2015-10-21,0.0
2015-10-22,0.0
2015-10-23,9.375
2015-10-26,-5.7143
2015-10-27,-5.303
2015-10-28,-4.0
2015-10-29,0.0
2015-10-30,-5.6667
2015-11-02,-3.2686
2015-11-03,-3.1963
2015-11-04,13.2075
2015-11-05,-0.8333
2015-11-06,0.0
2015-11-09,0.0
2015-11-10,-7.563
2015-11-11,4.5455
2015-11-12,0.0
2015-11-13,4.3478
2015-11-16,10.0
2015-11-17,-13.1818
2015-11-18,-5.2356
2015-11-19,1.2891
2015-11-23,-3.6364
2015-11-24,-19.6226
2015-11-25,23.2394
2015-11-27,-4.7619
2015-11-30,10.0
2015-12-01,-4.3636
2015-12-02,4.5626999999999995
2015-12-03,-4.5455
2015-12-04,0.9524
2015-12-07,8.4906
2015-12-08,-5.2174
2015-12-09,-8.2569
2015-12-10,0.0
2015-12-11,0.0
2015-12-14,0.0
2015-12-15,0.0
2015-12-16,-2.0
2015-12-17,2.0408
2015-12-18,0.0
2015-12-21,-1.0
2015-12-22,-4.0404
2015-12-23,0.0
2015-12-24,5.0526
2015-12-28,-6.012
2015-12-29,-10.4478
2015-12-30,-1.1905000000000001
2015-12-31,-1.6867
2016-01-05,-1.9607999999999999
2016-01-06,-5.0
2016-01-07,0.0
2016-01-08,25.0
2016-01-11,4.2105
2016-01-12,-1.0101
2016-01-13,1.0204
2016-01-14,-9.0909
2016-01-15,5.5556
2016-01-19,-1.0526
2016-01-20,-4.2553
2016-01-22,11.1111
2016-01-25,-2.0
2016-01-26,0.0
2016-01-27,-6.1224
2016-01-28,13.0435
2016-01-29,-2.8846
2016-02-01,-2.9703
2016-02-02,2.0408
2016-02-03,-3.0
2016-02-04,-3.7113
2016-02-05,4.7109
2016-02-08,-7.9755
2016-02-09,5.5556
2016-02-16,2.7368
2016-02-17,0.0
2016-02-18,-7.7869
2016-02-19,-1.1111
2016-02-22,-1.3483
2016-02-23,0.6834
2016-02-24,-1.267
2016-02-25,3.1164
2016-02-26,-2.2222
2016-02-29,2.2727
2016-03-01,2.2222
2016-03-02,-9.5652
2016-03-03,3.3654
2016-03-04,4.6512
2016-03-07,0.0
2016-03-08,-6.9472000000000005
2016-03-09,7.4658999999999995
2016-03-10,0.0
2016-03-11,-4.3806
2016-03-15,3.1868
2016-03-17,-0.4505
2016-03-18,1.81
2016-03-21,0.0
2016-03-22,-10.0
2016-03-23,9.8765
2016-03-24,-2.2472
2016-03-28,-2.2989
2016-03-29,-4.7059
2016-03-30,8.3951
2016-03-31,2.7335000000000003
2016-04-01,-4.6563
2016-04-04,-2.3256
2016-04-05,-2.1429
2016-04-07,0.0
2016-04-08,7.056
2016-04-11,0.0
2016-04-12,-2.2727
2016-04-13,0.0
2016-04-14,-1.9651
2016-04-15,5.5628
2016-04-18,-7.6404
2016-04-20,0.0
2016-04-21,0.0
2016-04-22,-2.6764
2016-04-25,0.0
2016-04-26,0.0
2016-04-27,-1.25
2016-04-28,7.5949
2016-04-29,-3.5294
2016-05-02,2.439
2016-05-03,-7.1429
2016-05-04,6.9231
2016-05-05,-3.3573
2016-05-06,4.2184
2016-05-09,-4.7619
2016-05-10,3.75
2016-05-11,0.0
2016-05-13,2.1687
2016-05-16,-2.5943
2016-05-17,-3.1477
2016-05-18,2.5
2016-05-19,2.1951
2016-05-25,-2.148
2016-05-27,4.878
2016-05-31,0.0
2016-06-01,-2.3256
2016-06-02,-3.3333
2016-06-03,-5.1724
2016-06-06,-11.6883
2016-06-07,17.647100000000002
2016-06-09,0.3875
2016-06-10,-2.0172
2016-06-16,1.1564
2016-06-17,0.0
2016-06-21,0.2513
2016-06-23,-2.2556
2016-06-27,0.0
2016-06-28,2.5641
2016-06-29,-2.5
2016-06-30,1.0256
2016-07-01,-1.2690000000000001
2016-07-05,0.5141
2016-07-06,-0.5115
2016-07-08,-0.2571
2016-07-11,-2.0619
2016-07-12,-5.0
2016-07-13,8.0332
2016-07-14,-7.6923
2016-07-15,1.3889
2016-07-18,0.9452
2016-07-19,-2.2934
2016-07-20,0.0
2016-07-21,-1.3889
2016-07-22,-0.2817
2016-07-25,1.1299
2016-07-26,4.7486
2016-07-27,-2.6667
2016-07-28,-1.9178
2016-07-29,0.0
2016-08-01,-0.2793
2016-08-02,-1.9607999999999999
2016-08-03,-0.5714
2016-08-04,-0.8854
2016-08-05,-4.0354
2016-08-08,0.6042
2016-08-09,0.6006
2016-08-10,0.0
2016-08-11,0.0
2016-08-12,2.9851
2016-08-15,-1.7391
2016-08-17,-2.0649
2016-08-18,0.9036
2016-08-19,0.0
2016-08-23,-2.6866
2016-08-24,-7.9755
2016-08-25,6.6667
2016-08-26,0.0
2016-08-29,0.0
2016-08-31,-3.125
2016-09-01,0.0
2016-09-02,-5.8065
2016-09-06,6.1644
2016-09-07,-0.9677
2016-09-08,-0.6515
2016-09-09,0.0
2016-09-12,-5.5738
2016-09-13,7.6389
2016-09-14,-3.2258
2016-09-15,0.0
2016-09-20,3.3333
2016-09-21,-6.4516
2016-09-22,0.0
2016-09-23,0.0
2016-09-26,-7.2414
2016-09-27,15.2416
2016-09-28,0.0
2016-09-29,0.0
2016-09-30,0.0
2016-10-03,0.0
2016-10-04,-3.871
2016-10-05,0.6711
2016-10-06,-0.3333
2016-10-07,0.0
2016-10-10,2.0067
2016-10-11,-2.9508
2016-10-12,0.0
2016-10-13,-0.3421
2016-10-14,0.6822
2016-10-17,-1.6835
2016-10-18,0.0
2016-10-19,-4.1096
2016-10-20,3.2143
2016-10-21,-1.3841
2016-10-24,-3.5088
2016-10-25,1.8182
2016-10-26,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,-0.7143
2016-11-01,3.9568
2016-11-02,-0.346
2016-11-03,-4.1667
2016-11-04,0.7246
2016-11-07,0.0
2016-11-08,-2.1583
2016-11-09,-6.25
2016-11-10,4.5294
2016-11-14,-5.8338
2016-11-15,0.3984
2016-11-18,8.3333
2016-11-21,-5.8929
2016-11-22,7.0403
2016-11-23,0.0
2016-11-25,9.0909
2016-11-28,-10.0
2016-11-29,-0.7407
2016-11-30,-5.9701
2016-12-01,0.0
2016-12-02,-3.5714
2016-12-05,2.8807
2016-12-06,-1.2
2016-12-07,-0.6073
2016-12-08,-3.055
2016-12-09,-5.4622
2016-12-12,12.4444
2016-12-13,-5.9289
2016-12-15,0.8403
2016-12-16,-5.8333
2016-12-19,-5.3097
2016-12-20,-6.5421
2016-12-21,-5.0063
2016-12-22,-10.5204
2016-12-23,5.8824
2016-12-27,19.4444
2016-12-28,-16.2791
2016-12-29,13.8889
2016-12-30,7.3171
2017-01-05,0.0
2017-01-06,-4.5455
2017-01-10,-0.1905
2017-01-11,-0.2863
2017-01-12,-1.9139
2017-01-13,0.0
2017-01-17,-2.9268
2017-01-19,0.5025
2017-01-20,0.5
2017-01-23,2.4876
2017-01-24,-2.4272
2017-01-25,4.4776
2017-01-26,3.8095
2017-01-27,1.8349
2017-01-30,5.4054
2017-01-31,-6.8376
2017-02-01,-0.4587
2017-02-02,3.6866
2017-02-03,6.6667
2017-02-06,-8.3333
2017-02-07,-8.6364
2017-02-08,-12.9353
2017-02-09,10.857099999999999
2017-02-10,-3.0928
2017-02-13,4.2553
2017-02-14,-0.5102
2017-02-15,0.0
2017-02-16,-9.7436
2017-02-17,2.2727
2017-02-21,0.0
2017-02-22,-5.5556
2017-02-23,-8.8235
2017-02-24,9.6774
2017-02-27,-10.5882
2017-02-28,5.2632
2017-03-01,-6.25
2017-03-02,8.6667
2017-03-03,8.589
2017-03-06,7.3446
2017-03-07,5.2632
2017-03-08,0.0
2017-03-09,-7.5
2017-03-10,-2.7027
2017-03-13,-2.7778
2017-03-14,-8.5714
2017-03-15,-6.25
2017-03-16,-2.6667
2017-03-17,-7.5342
2017-03-20,0.7407
2017-03-21,-19.1176
2017-03-22,-16.1818
2017-03-23,9.5445
2017-03-24,0.0
2017-03-27,0.9901
2017-03-28,7.8431
2017-03-29,10.9091
2017-03-30,0.0
2017-03-31,7.377
2017-04-03,18.3206
2017-04-04,0.0
2017-04-05,25.8065
2017-04-06,5.1282
2017-04-10,-2.439
2017-04-11,-2.5
2017-04-12,0.7692
2017-04-13,-3.3079
2017-04-17,8.4211
2017-04-18,-14.0777
2017-04-19,-15.2542
2017-04-20,6.6667
2017-04-21,-0.625
2017-04-24,25.7862
2017-04-25,-25.0
2017-04-26,6.6667
2017-04-27,-4.375
2017-04-28,5.8824
2017-05-01,-7.4074
2017-05-02,-6.6667
2017-05-03,21.4286
2017-05-04,-17.647100000000002
2017-05-05,0.0
2017-05-09,0.0
2017-05-10,1.4285999999999999
2017-05-11,-2.1127
2017-05-12,0.0
2017-05-15,7.9137
2017-05-16,-7.3333
2017-05-17,0.0
2017-05-18,0.7194
2017-05-22,3.5714
2017-05-23,-8.2759
2017-05-24,0.7519
2017-05-25,8.209
2017-05-26,-8.9655
2017-05-30,0.7576
2017-05-31,-0.7519
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,6.0606
2017-06-06,7.1429
2017-06-07,0.0
2017-06-08,0.0
2017-06-09,0.0
2017-06-12,0.0
2017-06-13,-4.6667
2017-06-14,4.8951
2017-06-15,-13.3333
2017-06-16,0.0
2017-06-19,3.8462
2017-06-20,-9.6296
2017-06-21,9.0164
2017-06-23,2.2556
2017-06-27,6.6176
2017-06-29,0.0
2017-06-30,3.4483
2017-07-03,0.0
2017-07-06,-12.6667
2017-07-07,2.2901
2017-07-10,0.0
2017-07-13,8.209
2017-07-17,0.0
2017-07-18,3.4483
2017-07-19,0.0
2017-07-25,-1.8
2017-07-26,1.833
2017-07-27,0.0
2017-07-28,0.6667
2017-07-31,-0.6623
2017-08-01,0.6667
2017-08-02,-1.9868000000000001
2017-08-03,0.0
2017-08-07,-8.7838
2017-08-08,-3.7037
2017-08-10,-10.7692
2017-08-11,12.069
2017-08-17,0.7692
2017-08-18,-15.2672
2017-08-21,0.0
2017-08-24,0.0
2017-08-25,-0.9009
2017-08-28,9.0909
2017-08-29,-15.8333
2017-08-30,18.8119
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,0.0
2017-09-08,-29.125
2017-09-11,5.8201
2017-09-12,-3.3333
2017-09-13,1.1494
2017-09-18,7.9545
2017-09-19,-4.2105
2017-09-21,9.8901
2017-09-22,2.3
2017-09-26,-0.2933
2017-09-27,7.8431
2017-09-28,9.0909
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,-0.8333
2017-10-04,0.8403
2017-10-06,-0.8333
2017-10-11,0.8403
2017-10-12,-4.1667
2017-10-16,2.6087
2017-10-17,0.0
2017-10-18,1.6949
2017-10-19,-5.0
2017-10-20,0.0
2017-10-24,-12.2807
2017-10-25,8.0
2017-10-26,0.0
2017-10-27,-5.5556
2017-10-30,0.0
2017-10-31,0.0
2017-11-02,5.7843
2017-11-03,0.0927
2017-11-06,0.0
2017-11-07,1.1111
2017-11-08,0.7326
2017-11-13,9.0909
2017-11-14,-12.5
2017-11-17,5.2381
2017-11-20,2.2624
2017-11-21,1.7699
2017-11-22,4.3478
2017-11-27,0.0
2017-11-28,4.1667
2017-11-29,-2.4
2017-11-30,3.2787
2017-12-01,-3.4840999999999998
2017-12-04,2.7876
2017-12-05,1.6
2017-12-06,-1.5748
2017-12-07,-2.4
2017-12-08,-0.8197
2017-12-11,0.8264
2017-12-12,-13.9344
2017-12-13,0.0
2017-12-14,-8.5714
2017-12-15,-5.2083
2017-12-18,9.8901
2017-12-20,5.0
2017-12-21,-4.7619
2017-12-22,-15.0
2017-12-26,-5.8824
2017-12-27,0.0
2017-12-28,2.5
2017-12-29,-10.9756
2018-01-02,15.0685
2018-01-03,0.0
2018-01-04,3.5714
2018-01-05,2.2989
2018-01-08,0.0
2018-01-09,-4.4944
2018-01-10,4.7059
2018-01-11,1.1236
2018-01-12,-32.2222
2018-01-16,-1.6393
2018-01-17,0.0
2018-01-18,1.6667
2018-01-19,31.1475
2018-01-22,-18.75
2018-01-23,38.4615
2018-01-24,-5.5556
2018-01-25,0.0
2018-01-26,0.0
2018-01-29,-10.0
2018-01-30,17.647100000000002
2018-01-31,-10.0
2018-02-01,1.2346
2018-02-02,3.6585
2018-02-05,-3.4471
2018-02-06,3.5701
2018-02-07,3.5294
2018-02-08,-3.4091
2018-02-09,0.0
2018-02-13,0.0
2018-02-14,-7.0588
2018-02-15,0.0
2018-02-16,0.0
2018-02-20,-2.5316
2018-02-21,-2.5974
2018-02-23,-6.6667
2018-02-26,-25.7143
2018-02-27,-3.8462
2018-03-01,30.0
2018-03-02,-8.461500000000001
2018-03-05,-14.2857
2018-03-07,7.8431
2018-03-08,-7.2727
2018-03-09,-10.7647
2018-03-12,64.7989
2018-03-13,-13.3333
2018-03-14,0.0
2018-03-15,53.8462
2018-03-16,-10.0
2018-03-19,-11.1111
2018-03-20,-22.5
2018-03-21,-3.2258
2018-03-22,8.3333
2018-03-23,0.0
2018-03-26,-6.1538
2018-03-27,-18.0328
2018-03-28,12.0
2018-03-29,-10.7143
2018-04-02,10.4
2018-04-03,-0.3623
2018-04-04,1.8182
2018-04-06,-10.7143
2018-04-09,10.0
2018-04-10,0.0
2018-04-16,-41.8182
2018-04-17,68.75
2018-04-18,1.8519
2018-04-19,-1.8182
2018-04-20,-22.2222
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,-28.5714
2018-04-27,3.3667
2018-04-30,12.8668
2018-05-04,5.7143
2018-05-07,0.0
2018-05-09,0.0
2018-05-10,-2.7027
2018-05-14,36.1111
2018-05-18,-28.3673
2018-05-21,-14.5299
2018-05-22,23.3333
2018-05-24,21.6216
2018-05-30,33.3333
2018-06-01,-33.3333
2018-06-04,25.0
2018-06-06,-30.0
2018-06-07,0.0
2018-06-08,0.0
2018-06-11,14.2857
2018-06-14,-2.5
2018-06-18,-10.2564
2018-06-19,3.1429
2018-06-20,8.3102
2018-06-21,20.2046
2018-06-26,-14.8936
2018-06-28,10.0
2018-06-29,13.6364
2018-07-02,0.0
2018-07-06,10.0
2018-07-11,9.0909
2018-07-12,-25.0
2018-07-18,-6.6667
2018-07-19,-4.7619
2018-07-30,-25.0
2018-07-31,6.6667
2018-08-01,0.0
2018-08-02,-21.875
2018-08-03,28.0
2018-08-06,0.0
2018-08-07,-18.75
2018-08-08,-30.7692
2018-08-09,-16.1111
2018-08-10,78.8079
2018-08-14,-16.5556
2018-08-15,10.9632
2018-08-20,0.0
2018-08-24,-19.6
2018-08-27,-25.3731
2018-08-31,6.6667
2018-09-04,81.25
2018-09-05,-44.7586
2018-09-18,94.4444
2018-09-19,-48.6356
2018-09-21,75.0
2018-09-24,-28.5714
2018-10-02,0.0
2018-10-03,10.0
2018-10-04,0.0
2018-10-09,-9.0909
2018-10-10,0.0
2018-10-15,-25.0
2018-10-16,33.3333
2018-10-18,0.0
2018-10-22,-7.5
2018-10-23,2.7027
2018-10-25,5.2632
