ticker,CLIR US Equity
2012-09-17,2.1429
2012-09-18,2.0979
2012-09-19,-1.5068000000000001
2012-09-20,-1.2517
2012-09-21,-7.6056
2012-09-24,11.2805
2012-09-25,-4.1096
2012-09-26,0.1429
2012-09-27,3.4237
2012-09-28,-2.8966
2012-10-01,-1.9886
2012-10-02,1.4493
2012-10-03,4.8571
2012-10-04,4.9046
2012-10-05,2.5974
2012-10-08,6.3291
2012-10-09,-5.3571
2012-10-10,-6.6667
2012-10-11,-0.2695
2012-10-12,7.1622
2012-10-15,-3.5309
2012-10-16,-1.3072
2012-10-17,-5.5629
2012-10-18,-13.1837
2012-10-19,-7.916
2012-10-22,-4.5614
2012-10-23,-5.6985
2012-10-24,4.2885
2012-10-25,1.3084
2012-10-26,-1.6604999999999999
2012-10-31,-4.3152
2012-11-01,2.1569
2012-11-02,-0.9597
2012-11-05,1.938
2012-11-06,-0.9506
2012-11-07,2.6871
2012-11-08,-0.9346
2012-11-09,-2.6414999999999997
2012-11-12,5.2544
2012-11-13,-1.862
2012-11-14,0.0
2012-11-15,0.3752
2012-11-16,-2.8037
2012-11-19,0.1923
2012-11-20,0.7678
2012-11-21,-0.1905
2012-11-23,-0.7634
2012-11-26,-0.9615
2012-11-27,1.3568
2012-11-28,0.5771
2012-11-29,-1.9048
2012-11-30,0.1942
2012-12-03,-0.1938
2012-12-04,-1.5534
2012-12-05,-14.0039
2012-12-06,-5.9633
2012-12-07,16.3384
2012-12-10,0.6316
2012-12-11,0.4167
2012-12-12,3.3195
2012-12-13,1.2048
2012-12-14,-5.5556
2012-12-17,-3.3613
2012-12-18,4.7826
2012-12-19,-1.6598000000000002
2012-12-20,6.5401
2012-12-21,-0.5941
2012-12-24,-0.3984
2012-12-26,0.4
2012-12-27,-3.1897
2012-12-28,-2.8782
2012-12-31,2.5423999999999998
2013-01-02,3.3058
2013-01-03,0.0
2013-01-04,-3.6
2013-01-07,2.6971
2013-01-08,0.0
2013-01-09,-1.0101
2013-01-10,0.8163
2013-01-11,-1.0121
2013-01-14,0.818
2013-01-15,-1.217
2013-01-16,2.0534
2013-01-17,-1.8109
2013-01-18,1.4344000000000001
2013-01-22,-1.0101
2013-01-23,-0.6122
2013-01-24,-1.4348
2013-01-25,-1.6692
2013-01-28,1.6949
2013-01-29,-0.4167
2013-01-30,-1.6736
2013-01-31,0.0
2013-02-01,-1.7021
2013-02-04,-6.9264
2013-02-05,-0.2326
2013-02-06,1.1655
2013-02-07,1.8433000000000002
2013-02-08,-1.5836999999999999
2013-02-11,2.069
2013-02-12,2.4775
2013-02-13,1.0989
2013-02-14,8.6957
2013-02-15,3.4
2013-02-19,-2.3211
2013-02-20,-2.5743
2013-02-21,4.6748
2013-02-22,-0.9709
2013-02-25,-0.1961
2013-02-26,-1.5716999999999999
2013-02-27,0.5988
2013-02-28,-2.5794
2013-03-01,3.8697
2013-03-04,5.098
2013-03-05,-4.6642
2013-03-06,-3.9139
2013-03-07,1.833
2013-03-08,0.8
2013-03-11,14.881
2013-03-12,19.171
2013-03-13,3.3333
2013-03-14,-5.0491
2013-03-15,-6.3516
2013-03-18,2.3659
2013-03-19,0.1541
2013-03-20,-0.1538
2013-03-21,4.6225000000000005
2013-03-22,3.3872999999999998
2013-03-25,-0.9972
2013-03-26,-3.741
2013-03-27,1.1958
2013-03-28,5.0222
2013-04-01,-2.9536
2013-04-02,12.3188
2013-04-03,2.1935000000000002
2013-04-04,1.5152
2013-04-05,-4.602
2013-04-08,-4.824
2013-04-09,-5.0685
2013-04-10,9.5238
2013-04-11,1.581
2013-04-12,1.1673
2013-04-15,-2.3077
2013-04-16,-0.6562
2013-04-17,0.0264
2013-04-18,-4.2525
2013-04-19,1.1034
2013-04-22,13.2333
2013-04-23,-2.1687
2013-04-24,-0.2463
2013-04-25,-3.0864
2013-04-26,2.0382
2013-04-29,16.6042
2013-04-30,-3.5332
2013-05-01,1.8868
2013-05-02,-0.6536
2013-05-03,-3.3991
2013-05-06,0.9081
2013-05-07,16.5354
2013-05-08,0.3861
2013-05-09,3.6538
2013-05-10,-4.4527
2013-05-13,0.0
2013-05-14,-3.2039
2013-05-15,-2.7081
2013-05-16,-7.8351
2013-05-17,3.5794
2013-05-20,3.1317
2013-05-21,-4.3141
2013-05-22,-6.6535
2013-05-23,2.5791
2013-05-24,0.8
2013-05-28,-3.8548999999999998
2013-05-29,-0.2241
2013-05-30,-1.0755
2013-05-31,-5.0179
2013-06-03,-10.0629
2013-06-04,-4.8951
2013-06-05,1.0294
2013-06-06,4.3668
2013-06-07,-2.7911
2013-06-10,13.6319
2013-06-11,0.8838
2013-06-12,10.0125
2013-06-13,0.7964
2013-06-14,0.4515
2013-06-17,-2.6966
2013-06-18,-2.8868
2013-06-19,-0.1189
2013-06-20,4.2857
2013-06-21,-2.3973
2013-06-24,-1.9883
2013-06-25,0.716
2013-06-26,-4.0284
2013-06-27,-2.4691
2013-06-28,10.3797
2013-07-01,5.5046
2013-07-02,-0.1087
2013-07-03,1.5234
2013-07-05,-1.5005
2013-07-08,-0.9793
2013-07-09,1.8681
2013-07-10,-2.4811
2013-07-11,3.9837
2013-07-12,2.871
2013-07-15,-1.3444
2013-07-16,-2.935
2013-07-17,2.689
2013-07-18,-3.1444
2013-07-19,-3.1488
2013-07-22,-1.3453
2013-07-23,-1.3636
2013-07-24,-0.9217
2013-07-25,0.3488
2013-07-26,-0.1159
2013-07-29,-4.8724
2013-07-30,-2.8049
2013-07-31,-0.6274
2013-08-01,-6.6919
2013-08-02,2.977
2013-08-05,6.9645
2013-08-06,-1.23
2013-08-07,-1.7398
2013-08-08,-1.1685
2013-08-09,-8.6797
2013-08-12,0.9116
2013-08-13,2.8491999999999997
2013-08-14,5.1350999999999996
2013-08-15,6.1697
2013-08-16,7.1429
2013-08-19,-2.7119
2013-08-20,-2.9036
2013-08-21,-0.4785
2013-08-22,-5.8894
2013-08-23,2.3116
2013-08-26,4.731
2013-08-27,-0.8343
2013-08-28,-1.4303
2013-08-29,-1.1096
2013-08-30,0.9864
2013-09-03,-3.1746
2013-09-04,7.1879
2013-09-05,3.2926
2013-09-06,-0.3403
2013-09-09,1.0286
2013-09-10,-0.2262
2013-09-11,-2.3810000000000002
2013-09-12,-7.0848
2013-09-13,1.0
2013-09-16,0.9901
2013-09-17,0.1225
2013-09-18,-3.1824
2013-09-19,0.3793
2013-09-20,-2.3929
2013-09-23,0.6452
2013-09-24,-3.7179
2013-09-25,-1.4647000000000001
2013-09-26,-2.4324
2013-09-27,-3.7396000000000003
2013-09-30,1.4388
2013-10-01,2.5532
2013-10-02,2.2268
2013-10-03,-2.246
2013-10-04,2.699
2013-10-07,0.1348
2013-10-08,2.961
2013-10-09,0.3922
2013-10-10,-2.6172
2013-10-11,-0.7889
2013-10-14,-1.6173
2013-10-15,-6.1644
2013-10-16,2.3358
2013-10-17,1.9971
2013-10-18,0.8252
2013-10-21,0.0121
2013-10-22,2.3596
2013-10-23,3.523
2013-10-24,2.0942
2013-10-25,3.0769
2013-10-28,-0.3731
2013-10-29,0.2497
2013-10-30,-1.9925000000000002
2013-10-31,-4.5743
2013-11-01,-1.4647000000000001
2013-11-04,0.0
2013-11-05,-0.9459
2013-11-06,-0.5457
2013-11-07,-2.8807
2013-11-08,-0.4237
2013-11-11,2.695
2013-11-12,-2.4862
2013-11-13,2.5496
2013-11-14,-4.4199
2013-11-15,-2.6012
2013-11-18,0.1484
2013-11-19,-3.4074
2013-11-20,-6.2883
2013-11-21,10.1473
2013-11-22,-1.0401
2013-11-25,-0.1502
2013-11-26,-2.406
2013-11-27,-7.5501000000000005
2013-11-29,0.6333
2013-12-02,-1.9543
2013-12-03,1.1824
2013-12-04,4.3406
2013-12-05,3.84
2013-12-06,-2.4653
2013-12-09,-0.4739
2013-12-10,17.3016
2013-12-11,5.548
2013-12-12,1.9231
2013-12-13,1.2579
2013-12-16,5.337
2013-12-17,4.014
2013-12-18,3.7415000000000003
2013-12-19,6.3388
2013-12-20,1.6444
2013-12-23,10.0101
2013-12-24,-1.1949
2013-12-26,1.8605
2013-12-27,1.7351999999999999
2013-12-30,2.6032
2013-12-31,0.175
2014-01-02,-7.5983
2014-01-03,-6.6163
2014-01-06,-1.3158
2014-01-07,2.5641
2014-01-08,-1.6987
2014-01-09,1.3212
2014-01-10,8.0321
2014-01-13,0.2788
2014-01-14,1.9462000000000002
2014-01-15,6.8182
2014-01-16,-0.766
2014-01-17,-5.4031
2014-01-21,-5.4397
2014-01-22,-3.5475
2014-01-23,12.4254
2014-01-24,-6.1008
2014-01-27,-4.9906
2014-01-28,2.6759
2014-01-29,-2.8958
2014-01-30,0.6958
2014-01-31,2.5666
2014-02-03,1.8287
2014-02-04,2.2684
2014-02-05,-4.3438
2014-02-06,-0.7246
2014-02-07,-0.146
2014-02-10,-0.8772
2014-02-11,-1.6716
2014-02-12,-1.8
2014-02-13,0.8147
2014-02-14,1.1111
2014-02-18,-2.7972
2014-02-19,-2.4666
2014-02-20,-9.589
2014-02-21,5.1282
2014-02-24,2.1064
2014-02-25,-0.8686
2014-02-26,-0.9858
2014-02-27,-2.9867
2014-02-28,6.6135
2014-03-03,-1.0695000000000001
2014-03-04,0.8649
2014-03-05,9.3248
2014-03-06,3.0392
2014-03-07,-2.6641
2014-03-10,7.5269
2014-03-11,-7.2727
2014-03-12,5.3922
2014-03-13,4.186
2014-03-14,0.1786
2014-03-17,-1.9607999999999999
2014-03-18,-1.3636
2014-03-19,3.5023
2014-03-20,-2.1371
2014-03-21,-1.6379000000000001
2014-03-24,-8.0481
2014-03-25,0.2012
2014-03-26,-3.3133
2014-03-27,1.4538
2014-03-28,7.4719
2014-03-31,3.9048
2014-04-01,-0.0917
2014-04-02,-2.6606
2014-04-03,1.508
2014-04-04,-4.5497
2014-04-07,-3.0156
2014-04-08,6.2187
2014-04-09,1.322
2014-04-10,-3.4483
2014-04-11,-3.7645
2014-04-14,1.4042
2014-04-15,-2.1761
2014-04-16,3.8423
2014-04-17,1.3632
2014-04-21,-2.2094
2014-04-22,0.5894
2014-04-23,-1.3672
2014-04-24,-2.0792
2014-04-25,0.91
2014-04-28,-4.7094000000000005
2014-04-29,-1.367
2014-04-30,-1.4925
2014-05-01,2.0563
2014-05-02,-1.3892
2014-05-05,-0.9571
2014-05-06,-1.1944
2014-05-07,-12.1978
2014-05-08,2.1277
2014-05-09,3.1863
2014-05-12,-4.2755
2014-05-13,-3.2258
2014-05-14,-0.3846
2014-05-15,-1.5444
2014-05-16,4.8366
2014-05-19,0.2494
2014-05-20,2.3632
2014-05-21,3.2807
2014-05-22,4.7059
2014-05-23,-1.236
2014-05-27,0.2275
2014-05-28,4.0863
2014-05-29,0.3272
2014-05-30,-2.9348
2014-06-02,-6.6068999999999996
2014-06-03,0.2398
2014-06-04,1.9139
2014-06-05,7.5117
2014-06-06,-0.5459
2014-06-09,0.7698
2014-06-10,-4.1407
2014-06-11,-0.9091
2014-06-12,1.9495
2014-06-13,0.8999
2014-06-16,-0.8919
2014-06-17,0.6749
2014-06-18,1.6760000000000002
2014-06-19,9.1978
2014-06-20,-0.3723
2014-06-23,-2.0202
2014-06-24,-1.2371
2014-06-25,-2.714
2014-06-26,0.6438
2014-06-27,-0.8529
2014-06-30,-1.2903
2014-07-01,-3.5948
2014-07-02,2.9379
2014-07-03,-1.9759
2014-07-07,-5.2632
2014-07-08,-1.8913
2014-07-09,-2.8916
2014-07-10,-6.9479
2014-07-11,9.3333
2014-07-14,9.6341
2014-07-15,-4.2269
2014-07-16,-1.8582999999999998
2014-07-17,-2.4852
2014-07-18,-3.8834999999999997
2014-07-21,7.3232
2014-07-22,-0.9412
2014-07-23,-2.1378
2014-07-24,-0.3565
2014-07-25,-1.1038000000000001
2014-07-28,-2.4631
2014-07-29,0.3788
2014-07-30,3.3962
2014-07-31,-0.8516
2014-08-01,-3.1902
2014-08-04,-11.5336
2014-08-05,-0.8596
2014-08-06,-3.0347
2014-08-07,0.0
2014-08-08,9.8361
2014-08-11,1.2212
2014-08-12,1.3405
2014-08-13,1.5873
2014-08-14,2.0817
2014-08-15,0.3827
2014-08-18,0.0016
2014-08-19,11.69
2014-08-20,-1.5927
2014-08-21,0.2312
2014-08-22,-4.0369
2014-08-25,0.2404
2014-08-26,-2.2782
2014-08-27,-8.7117
2014-08-28,1.0753
2014-08-29,4.3883
2014-09-02,-3.4395
2014-09-03,-0.6596
2014-09-04,-1.1952
2014-09-05,-0.9409
2014-09-08,-7.4627
2014-09-09,0.8798
2014-09-10,2.3256
2014-09-11,0.4261
2014-09-12,-1.6973
2014-09-15,-3.741
2014-09-16,0.0
2014-09-17,0.8969
2014-09-18,-1.7778
2014-09-19,-0.4525
2014-09-22,-1.0606
2014-09-23,-6.4319
2014-09-24,2.2913
2014-09-25,3.68
2014-09-26,8.179
2014-09-29,3.1384
2014-09-30,-7.6072
2014-10-01,-1.1976
2014-10-02,-3.6364
2014-10-03,-0.7862
2014-10-06,-6.4976
2014-10-07,1.3559
2014-10-08,7.6923
2014-10-09,-4.6584
2014-10-10,-0.4886
2014-10-13,-6.874
2014-10-14,5.0967
2014-10-15,-3.3445
2014-10-16,5.7093
2014-10-17,8.838
2014-10-20,-1.2011
2014-10-21,1.0635
2014-10-22,-2.4096
2014-10-23,-1.8673
2014-10-24,-2.8148999999999997
2014-10-27,-4.5306999999999995
2014-10-28,5.7627
2014-10-29,-4.0044
2014-10-30,4.8392
2014-10-31,-3.5032
2014-11-03,-0.495
2014-11-04,1.99
2014-11-05,-0.4878
2014-11-06,-3.5948
2014-11-07,-7.6271
2014-11-10,0.0
2014-11-11,-3.3028
2014-11-12,11.0057
2014-11-13,-4.1026
2014-11-14,7.1301
2014-11-17,2.1631
2014-11-18,7.1661
2014-11-19,6.079
2014-11-20,-1.9601
2014-11-21,-0.1927
2014-11-24,13.9092
2014-11-25,1.0283
2014-11-26,1.0178
2014-11-28,-1.1335
2014-12-01,-5.4777000000000005
2014-12-02,3.5175
2014-12-03,1.1587
2014-12-04,4.6332
2014-12-05,-3.567
2014-12-08,-1.7856999999999998
2014-12-09,3.7662
2014-12-10,-6.8836
2014-12-11,7.4597
2014-12-12,-4.065
2014-12-15,-0.7823
2014-12-16,-10.5125
2014-12-17,7.7827
2014-12-18,1.7711000000000001
2014-12-19,-0.8032
2014-12-22,-2.834
2014-12-23,3.8194
2014-12-24,2.0736
2014-12-26,-4.4561
2014-12-29,-0.9602
2014-12-30,-3.1856
2014-12-31,4.8641
2015-01-02,-1.2278
2015-01-05,0.4144
2015-01-06,-5.6396
2015-01-07,-2.3324
2015-01-08,-0.6698
2015-01-09,-8.4916
2015-01-12,-4.2693
2015-01-13,2.916
2015-01-14,3.3333
2015-01-15,-2.7419000000000002
2015-01-16,0.6633
2015-01-20,-3.9539
2015-01-21,-4.2882
2015-01-22,10.5735
2015-01-23,0.3241
2015-01-26,-5.6543
2015-01-27,2.0548
2015-01-28,-1.3423
2015-01-29,8.5034
2015-01-30,-9.2476
2015-02-02,-0.1727
2015-02-03,3.2872
2015-02-04,2.3451
2015-02-05,3.6007
2015-02-06,3.3175
2015-02-09,4.6636
2015-02-10,6.355
2015-02-11,4.6703
2015-02-12,-3.6745
2015-02-13,-1.0899
2015-02-17,-2.3416
2015-02-18,-3.385
2015-02-19,-3.5036
2015-02-20,2.7231
2015-02-23,-3.5346
2015-02-24,1.5267
2015-02-25,3.8346
2015-02-26,1.8103
2015-02-27,-4.5519
2015-03-02,-7.8987
2015-03-03,-1.4563
2015-03-04,0.821
2015-03-05,3.2573
2015-03-06,-0.1577
2015-03-09,0.7899
2015-03-10,-4.0752
2015-03-11,-2.7778
2015-03-12,-1.3445
2015-03-13,2.385
2015-03-16,-4.4925
2015-03-17,-0.3484
2015-03-18,1.2238
2015-03-19,-0.3454
2015-03-20,-4.5061
2015-03-23,-5.8076
2015-03-24,1.1561
2015-03-25,-5.3333
2015-03-26,8.0483
2015-03-27,1.6760000000000002
2015-03-30,-4.3956
2015-03-31,1.341
2015-04-01,-1.5123
2015-04-02,11.9962
2015-04-06,-5.3985
2015-04-07,-4.3478
2015-04-08,-0.7576
2015-04-09,-2.8566000000000003
2015-04-10,0.3868
2015-04-13,1.7612999999999999
2015-04-14,1.1538
2015-04-15,7.4144
2015-04-16,1.9468999999999999
2015-04-17,-0.3472
2015-04-20,2.7875
2015-04-21,-4.9153
2015-04-22,1.426
2015-04-23,-2.2847
2015-04-24,-0.3597
2015-04-27,-4.5126
2015-04-28,-1.8904
2015-04-29,5.012
2015-04-30,-7.7085
2015-05-01,0.7952
2015-05-04,-1.7751000000000001
2015-05-05,-0.2008
2015-05-06,-0.2012
2015-05-07,-1.2097
2015-05-08,1.0204
2015-05-11,-4.2424
2015-05-12,7.173
2015-05-13,11.0236
2015-05-14,1.0638
2015-05-15,1.2281
2015-05-18,-5.5459
2015-05-19,-4.0367
2015-05-20,-1.5295999999999998
2015-05-21,2.7184
2015-05-22,4.5369
2015-05-26,-3.255
2015-05-27,-1.1215
2015-05-28,-0.6593
2015-05-29,-0.4781
2015-06-01,3.8241
2015-06-02,1.8416000000000001
2015-06-03,-0.1808
2015-06-04,-2.5362
2015-06-05,0.5576
2015-06-08,3.1423
2015-06-09,2.1505
2015-06-10,-4.386
2015-06-11,-1.2844
2015-06-12,0.7435
2015-06-15,-0.369
2015-06-16,0.1852
2015-06-17,0.7394
2015-06-18,-1.6514
2015-06-19,-0.7463
2015-06-22,5.2632
2015-06-23,0.0
2015-06-24,-2.8571
2015-06-25,0.0
2015-06-26,3.8603
2015-06-29,-5.1327
2015-06-30,0.9328
2015-07-01,-3.512
2015-07-02,-1.341
2015-07-06,-4.466
2015-07-07,3.252
2015-07-08,-2.7559
2015-07-09,-0.8097
2015-07-10,1.0204
2015-07-13,0.8081
2015-07-14,-4.008
2015-07-15,-1.6701000000000001
2015-07-16,-1.2739
2015-07-17,-4.5161
2015-07-20,-0.4505
2015-07-21,-3.8462
2015-07-22,2.8235
2015-07-23,-7.0938
2015-07-24,-4.9261
2015-07-27,-8.2902
2015-07-28,7.6271
2015-07-29,3.6745
2015-07-30,-0.5063
2015-07-31,-0.2545
2015-08-03,1.0204
2015-08-04,-7.3232
2015-08-05,-2.9973
2015-08-06,-3.3708
2015-08-07,10.1744
2015-08-10,2.3747
2015-08-11,6.1856
2015-08-12,18.2039
2015-08-13,8.0082
2015-08-14,0.7605
2015-08-17,1.5093999999999999
2015-08-18,-0.9294
2015-08-19,0.9381
2015-08-20,-5.2045
2015-08-21,-0.5882
2015-08-24,-10.2564
2015-08-25,2.8571
2015-08-26,-1.0684
2015-08-27,-2.1598
2015-08-28,3.0905
2015-08-31,6.2099
2015-09-01,-3.2258
2015-09-02,4.375
2015-09-03,0.5988
2015-09-04,0.1984
2015-09-08,2.9703
2015-09-09,10.1923
2015-09-10,11.6928
2015-09-11,-1.7187999999999999
2015-09-14,10.6518
2015-09-15,-6.1782
2015-09-16,-9.0352
2015-09-17,-0.3367
2015-09-18,5.5743
2015-09-21,11.84
2015-09-22,2.8612
2015-09-23,0.5563
2015-09-24,-1.6598000000000002
2015-09-25,-11.5331
2015-09-28,-11.6057
2015-09-29,-3.5971
2015-09-30,15.4851
2015-10-01,-6.7851
2015-10-02,0.1733
2015-10-05,-4.4983
2015-10-06,4.8913
2015-10-07,1.0363
2015-10-08,4.1026
2015-10-09,5.2545
2015-10-12,-2.9641
2015-10-13,1.7685
2015-10-14,0.0
2015-10-15,-1.2638
2015-10-16,0.16
2015-10-19,-5.4313
2015-10-20,1.8580999999999999
2015-10-21,0.0
2015-10-22,0.3317
2015-10-23,-3.7717
2015-10-26,-2.0923
2015-10-27,-6.3158
2015-10-28,0.7491
2015-10-29,2.1375
2015-10-30,2.2748
2015-11-02,6.2278
2015-11-03,-4.8576
2015-11-04,5.8099
2015-11-05,-1.3311
2015-11-06,-5.9022
2015-11-09,-2.509
2015-11-10,-2.5735
2015-11-11,-3.9599
2015-11-12,-4.8157
2015-11-13,-2.3736
2015-11-16,2.7484
2015-11-17,-4.7325
2015-11-18,-1.7279
2015-11-19,3.956
2015-11-20,6.7653
2015-11-23,-7.1287
2015-11-24,-0.4264
2015-11-25,5.1392
2015-11-27,-3.4623
2015-11-30,5.4852
2015-12-01,1.4
2015-12-02,0.1972
2015-12-03,-1.5748
2015-12-04,0.0
2015-12-07,-3.0
2015-12-08,1.2371
2015-12-09,-1.1202
2015-12-10,0.9269
2015-12-11,-2.0408
2015-12-14,-2.9167
2015-12-15,-4.721
2015-12-16,1.8018
2015-12-17,2.8761
2015-12-18,0.0
2015-12-21,11.1828
2015-12-22,-3.4816
2015-12-23,0.4008
2015-12-24,-1.1976
2015-12-28,0.8081
2015-12-29,0.2004
2015-12-30,-2.8
2015-12-31,-0.2058
2016-01-04,1.0309
2016-01-05,-3.0612
2016-01-06,-6.1053
2016-01-07,1.3453
2016-01-08,-2.6549
2016-01-11,-11.1364
2016-01-12,-0.7673
2016-01-13,-14.1753
2016-01-14,1.8018
2016-01-15,-3.2448
2016-01-19,5.7927
2016-01-20,-5.4755
2016-01-21,8.8415
2016-01-22,-3.0812
2016-01-25,-4.6243
2016-01-26,0.6061
2016-01-27,-6.3253
2016-01-28,-0.6431
2016-01-29,25.5663
2016-02-01,-6.4433
2016-02-02,-1.6529
2016-02-03,-7.7031
2016-02-04,2.8832
2016-02-05,-5.8997
2016-02-08,-6.5831
2016-02-09,3.0201
2016-02-10,0.0041
2016-02-11,0.9731
2016-02-12,13.875
2016-02-16,3.1125
2016-02-17,-0.5495
2016-02-18,-2.2099
2016-02-19,1.9774
2016-02-22,-1.662
2016-02-23,0.0
2016-02-24,1.6901000000000002
2016-02-25,2.7701000000000002
2016-02-26,7.628
2016-02-29,3.431
2016-03-01,-3.1477
2016-03-02,-0.5
2016-03-03,1.005
2016-03-04,-16.1692
2016-03-07,2.9674
2016-03-08,-4.3228
2016-03-09,2.4096
2016-03-10,2.9412000000000003
2016-03-11,8.5714
2016-03-14,3.6809
2016-03-15,0.5108
2016-03-16,-2.7778
2016-03-17,-0.2597
2016-03-18,2.3438
2016-03-21,0.7634
2016-03-22,0.0
2016-03-23,0.2525
2016-03-24,-0.7557
2016-03-28,-1.2690000000000001
2016-03-29,0.2571
2016-03-30,2.8205
2016-03-31,-0.4988
2016-04-01,1.0025
2016-04-04,-6.9479
2016-04-05,4.8
2016-04-06,-2.2901
2016-04-07,-0.7813
2016-04-08,1.0499
2016-04-11,3.3766
2016-04-12,-1.5044
2016-04-13,-0.2583
2016-04-14,2.3018
2016-04-15,-1.25
2016-04-18,1.2658
2016-04-19,2.0
2016-04-20,5.144
2016-04-21,-1.6288
2016-04-22,-0.237
2016-04-25,3.3254
2016-04-26,4.1379
2016-04-27,-2.2075
2016-04-28,2.7088
2016-04-29,3.6113
2016-05-02,-3.4854
2016-05-03,-0.8791
2016-05-04,-1.3304
2016-05-05,-0.4494
2016-05-06,-0.9029
2016-05-09,-2.2779
2016-05-10,0.6964
2016-05-11,-1.3860000000000001
2016-05-12,5.6338
2016-05-13,-3.7778
2016-05-16,-1.3857
2016-05-17,-0.4684
2016-05-18,-6.8235
2016-05-19,0.2525
2016-05-20,1.0076
2016-05-23,0.7481
2016-05-24,-1.4851
2016-05-25,0.2513
2016-05-26,0.0
2016-05-27,-1.5038
2016-05-31,2.799
2016-06-01,10.1485
2016-06-02,-2.4718999999999998
2016-06-03,0.9217
2016-06-06,0.6849
2016-06-07,-0.6803
2016-06-08,9.9315
2016-06-09,1.3498999999999999
2016-06-10,1.8443
2016-06-13,-4.829
2016-06-14,11.6279
2016-06-15,-4.1667
2016-06-16,-0.3953
2016-06-17,0.0
2016-06-20,1.3889
2016-06-21,-4.8924
2016-06-22,2.8807
2016-06-23,0.6
2016-06-24,0.5964
2016-06-27,0.7905
2016-06-28,1.7647
2016-06-29,-3.2755
2016-06-30,-0.1992
2016-07-01,-1.3972
2016-07-05,-6.6802
2016-07-06,1.0846
2016-07-07,-1.7167
2016-07-08,0.655
2016-07-11,2.6029999999999998
2016-07-12,-3.1712
2016-07-13,-0.655
2016-07-14,-1.0989
2016-07-15,-0.6667
2016-07-18,-1.1186
2016-07-19,-0.4525
2016-07-20,1.1364
2016-07-21,-2.2472
2016-07-22,-1.3793
2016-07-25,-1.049
2016-07-26,-2.0024
2016-07-27,1.6827
2016-07-28,0.7092
2016-07-29,-0.2347
2016-08-01,-2.5882
2016-08-02,1.6907999999999999
2016-08-03,1.9002
2016-08-04,13.0536
2016-08-05,5.9794
2016-08-08,-1.3618999999999999
2016-08-09,-0.9862
2016-08-10,-6.7729
2016-08-11,7.0513
2016-08-12,-2.9939999999999998
2016-08-15,0.4115
2016-08-16,-5.9426
2016-08-17,-2.8322000000000003
2016-08-18,-1.5695000000000001
2016-08-19,-1.139
2016-08-22,6.682
2016-08-23,4.5356
2016-08-24,4.1322
2016-08-25,-3.9683
2016-08-26,-3.3058
2016-08-29,2.3504
2016-08-30,0.6263
2016-08-31,5.1867
2016-09-01,5.9172
2016-09-02,1.4898
2016-09-06,2.5688
2016-09-07,1.0733
2016-09-08,-1.2389000000000001
2016-09-09,-2.509
2016-09-12,2.0221
2016-09-13,-3.964
