ticker,MLGF US Equity
2001-11-28,1.1236
2001-11-30,1.3889
2001-12-06,0.274
2002-01-22,3.8251
2002-01-28,0.0
2002-02-06,5.2632
2002-02-15,-6.0
2002-02-25,0.0
2002-02-26,0.0
2002-03-05,2.1277
2002-03-07,4.1667
2002-03-19,-3.5
2002-03-20,0.0
2002-03-21,1.0363
2002-03-22,2.0513
2002-03-25,-0.5025
2002-03-26,-1.5152
2002-03-28,0.0
2002-04-01,2.5641
2002-04-02,-1.3
2002-04-09,6.383
2002-04-17,0.0
2002-04-18,-3.3333
2002-04-19,-0.4926
2002-05-02,22.1122
2002-05-03,-2.7027
2002-05-09,11.1111
2002-05-13,11.875
2002-05-14,-2.2346
2002-05-15,-5.7143
2002-05-23,6.0606
2002-05-24,0.0
2002-05-28,0.0
2002-05-30,0.0
2002-05-31,-8.5714
2002-06-12,0.0
2002-06-14,0.0
2002-06-19,1.875
2002-06-20,-1.8405
2002-06-24,1.875
2002-06-25,-1.8405
2002-06-26,0.0
2002-06-27,0.0
2002-07-01,0.0
2002-07-02,-6.25
2002-07-03,2.6667
2002-07-05,-5.1948
2002-07-09,0.0
2002-07-12,9.589
2002-07-17,0.0
2002-07-18,-3.125
2002-07-19,-4.5161
2002-07-23,-4.7297
2002-07-26,-4.2553
2002-07-30,3.7037
2002-07-31,3.5714
2002-08-07,10.3448
2002-08-16,0.0
2002-08-19,0.0
2002-08-20,0.0
2002-08-21,0.0
2002-08-22,3.125
2002-08-26,0.0
2002-08-27,0.0
2002-08-28,0.0
2002-08-30,-3.0303
2002-09-05,6.25
2002-09-13,-5.8824
2002-09-23,0.0
2002-09-26,6.25
2002-10-01,0.0
2002-11-25,-2.9412000000000003
2002-11-26,0.0
2002-12-17,-5.3333
2003-01-10,8.8348
2003-01-22,0.0
2003-01-23,-5.7647
2003-01-24,0.0
2003-01-29,2.372
2003-01-30,3.6585
2003-02-06,-5.1765
2003-02-11,5.4591
2003-02-12,-0.2353
2003-02-13,-2.7123
2003-02-19,0.0
2003-03-03,6.6667
2003-03-05,7.9545
2003-03-06,-10.526299999999999
2003-03-31,0.1176
2003-04-07,11.6334
2003-04-11,-9.473700000000001
2003-04-14,1.7442
2003-04-23,-0.9143
2003-05-06,3.8062
2003-05-07,-2.7778
2003-05-08,0.0
2003-05-12,-1.7143000000000002
2003-05-14,3.4884
2003-05-15,-2.809
2003-05-16,-1.7341
2003-05-23,-0.5882
2003-05-27,0.0
2003-05-28,0.5917
2003-06-02,2.9412000000000003
2003-06-04,-2.8571
2003-06-05,0.0
2003-06-06,4.7059
2003-06-10,-1.6854
2003-06-11,-5.3714
2003-06-19,2.657
2003-07-03,1.7647
2003-07-10,-0.578
2003-07-11,0.0
2003-07-16,2.907
2003-08-01,4.5198
2003-08-05,-4.8649000000000004
2003-08-06,14.2045
2003-08-07,-1.4925
2003-08-08,1.0101
2003-08-18,-5.0
2003-08-22,-4.7368
2003-09-09,-1.105
2003-09-10,2.7933
2003-09-11,0.5435
2003-09-15,2.7027
2003-09-16,-4.7368
2003-09-17,-0.5525
2003-09-19,2.7778
2003-09-25,0.0
2003-09-29,5.4054
2003-09-30,53.8462
2003-10-01,-28.3333
2003-10-02,2.3256
2003-10-03,0.0
2003-10-07,0.0
2003-10-09,0.0
2003-10-10,0.0
2003-10-13,4.5455
2003-10-23,0.0
2003-10-24,0.0
2003-11-04,-2.1739
2003-11-07,0.0
2003-11-11,4.4444
2003-11-20,-6.383
2003-11-24,-2.2727
2003-12-02,-4.186
2003-12-03,4.3689
2003-12-05,-2.3256
2003-12-09,0.0
2003-12-10,0.0
2003-12-11,0.0
2003-12-12,0.4762
2003-12-15,0.9479
2003-12-18,-3.7559
2003-12-19,3.9024
2004-01-06,3.2864
2004-01-09,-1.8182
2004-01-12,1.8519
2004-01-22,0.0
2004-01-26,-0.4545
2004-01-27,0.0
2004-01-28,1.3699
2004-01-29,0.0
2004-02-02,4.5045
2004-02-04,0.431
2004-02-05,0.0
2004-02-10,-5.5794
2004-02-11,0.0
2004-02-12,-0.9091
2004-02-17,0.9174
2004-02-18,-1.3636
2004-02-20,1.3825
2004-02-23,-0.4545
2004-02-25,5.0228
2004-03-10,2.1739
2004-03-11,-2.1277
2004-03-16,1.3043
2004-03-17,-1.2876
2004-03-18,0.0
2004-03-22,1.7391
2004-03-25,-0.8547
2004-03-26,0.431
2004-03-29,0.8584
2004-04-01,2.1277
2004-04-02,-2.0833
2004-04-05,-1.2766
2004-04-19,1.2931
2004-04-21,0.0
2004-04-30,0.0
2004-05-03,7.234
2004-05-04,-5.0
2004-05-10,3.0702
2004-05-20,-4.0851
2004-05-21,-0.1775
2004-05-28,1.3333
2004-06-07,0.8772
2004-06-09,-0.7826
2004-06-15,2.9798
2004-06-16,6.383
2004-06-30,4.0
2004-07-01,3.8462
2004-07-12,0.0
2004-07-13,0.0
2004-07-30,-3.7037
2004-08-04,-9.6154
2004-08-24,1.7021
2004-09-20,0.4184
2004-09-22,-0.8333
2004-09-23,1.2605
2004-09-24,0.8333
2004-09-28,3.3884
2004-09-29,-4.0767
2004-10-01,0.0
2004-10-05,0.0
2004-10-06,4.1667
2004-10-07,-4.0
2004-10-08,2.0833
2004-10-12,-2.0408
2004-11-01,0.0
2004-11-09,4.1667
2004-11-16,0.0
2004-11-24,0.0
2004-11-30,4.0
2004-12-10,-15.0
2004-12-20,13.1222
2004-12-28,1.6
2004-12-29,0.3937
2004-12-30,1.9607999999999999
2005-01-05,2.0
2005-01-06,-1.5836999999999999
2005-01-07,1.9231
2005-01-20,-2.2641999999999998
2005-01-25,2.3166
2005-01-28,0.0
2005-02-01,0.0
2005-02-02,0.0
2005-02-09,0.0
2005-02-10,1.1320999999999999
2005-02-11,-0.9701
2005-02-14,-1.6579000000000002
2005-02-15,2.2989
2005-02-16,0.3745
2005-02-17,0.0
2005-02-18,8.1343
2005-02-22,-6.8323
2005-02-23,1.8519
2005-02-24,0.0
2005-02-25,-1.7455
2005-02-28,1.7765
2005-03-01,3.6364
2005-03-04,-1.7544
2005-03-07,0.0
2005-03-08,-1.7856999999999998
2005-03-10,3.6364
2005-03-11,-1.7544
2005-03-14,1.7856999999999998
2005-03-17,1.4035
2005-03-18,-3.1142
2005-03-24,1.4285999999999999
2005-03-28,-1.4085
2005-03-31,-0.6278
2005-04-06,0.0
2005-04-11,0.0
2005-04-21,1.083
2005-04-25,3.5714
2005-04-26,-1.7241
2005-04-27,0.3509
2005-04-28,0.0
2005-05-03,-0.3497
2005-05-04,-1.7544
2005-05-05,0.0
2005-05-06,0.0
2005-05-10,-1.7856999999999998
2005-05-11,0.3636
2005-05-20,-3.2609
2005-05-23,2.2472
2005-05-24,-3.2967
2005-06-02,0.3788
2005-06-03,0.0
2005-06-06,0.0
2005-06-07,0.0
2005-06-08,0.0
2005-06-09,0.0
2005-06-14,0.7547
2005-06-16,-0.3745
2005-06-23,0.3759
2005-06-28,-0.3745
2005-07-13,0.8499
2005-07-14,4.8689
2005-07-22,1.7856999999999998
2005-07-27,0.0
2005-07-28,-1.7544
2005-07-29,-2.5
2005-08-01,5.1282
2005-08-02,-0.6969
2005-08-03,1.4035
2005-08-09,2.0761
2005-08-17,-4.7458
2005-08-18,0.0
2005-08-23,-0.7117
2005-08-25,-3.9427
2005-08-29,0.7463
2005-08-30,0.0
2005-08-31,0.0
2005-09-01,-0.7407
2005-09-08,0.7463
2005-09-09,0.0
2005-09-14,0.0
2005-09-20,0.0
2005-09-21,0.0
2005-09-22,0.0741
2005-09-23,-0.074
2005-09-27,11.1111
2005-10-12,-8.3333
2005-10-18,0.5297
2005-10-24,1.7442
2005-10-26,0.0
2005-10-27,0.0
2005-11-01,1.7856999999999998
2005-11-03,-3.1579
2005-11-08,1.4493
2005-11-11,0.0
2005-11-15,0.0
2005-11-16,0.0
2005-11-17,0.0
2005-11-18,0.0
2005-11-21,0.0
2005-11-22,1.7856999999999998
2005-11-28,0.0
2005-11-29,0.0
2005-12-12,-3.1579
2005-12-13,1.4493
2005-12-14,0.0
2005-12-15,3.2143
2005-12-16,-10.3806
2005-12-19,0.3861
2005-12-21,0.0
2005-12-28,3.9423
2006-01-05,-1.8587
2006-01-10,0.0
2006-01-17,0.0
2006-01-20,-3.0303
2006-01-24,0.0
2006-01-31,-6.25
2006-02-03,-4.1667
2006-02-09,2.1739
2006-02-10,2.1277
2006-02-24,6.6667
2006-02-27,-1.5625
2006-03-01,1.9841
2006-03-02,-1.5564
2006-03-03,2.7668
2006-03-07,-1.5385
2006-03-09,1.5625
2006-03-10,1.5385
2006-03-13,0.0
2006-03-16,0.3788
2006-03-20,0.0
2006-03-21,0.0
2006-03-22,-1.8868
2006-03-29,0.0
2006-04-03,0.0
2006-04-04,1.9231
2006-04-11,-1.3283
2006-04-19,0.0
2006-04-20,0.0
2006-04-21,1.9231
2006-05-04,-1.8868
2006-05-05,0.0
2006-05-10,0.0
2006-05-11,-1.9231
2006-05-17,-1.9607999999999999
2006-06-15,-3.6
2006-06-21,-12.8631
2006-06-22,4.7619
2006-06-23,0.4545
2006-06-26,1.3575
2006-06-29,2.6786
2006-06-30,0.0
2006-07-25,5.0328
2006-08-07,0.0
2006-08-11,-8.3333
2006-08-28,0.0
2006-08-29,-2.7273
2006-08-30,2.8037
2006-09-01,-2.7273
2006-09-19,-1.8692
2006-09-27,-4.6667
2006-10-05,10.6394
2006-10-06,4.5455
2006-10-09,6.5217
2006-10-13,-2.0408
2006-10-18,-6.25
2006-10-25,-1.3333
2006-10-31,-5.4054
2006-11-01,7.1429
2006-11-02,-1.3333
2006-11-03,0.0
2006-11-07,1.3514
2006-11-09,-1.3333
2006-11-10,-4.0541
2006-11-13,-0.4695
2006-11-14,-0.4717
2006-11-17,0.0
2006-11-20,-0.4739
2006-11-28,-1.9048
2006-11-29,0.0
2006-11-30,2.4272
2006-12-05,4.2654
2006-12-13,-0.4545
2006-12-15,-4.1096
2006-12-22,0.9524
2006-12-26,3.3019
2006-12-27,-7.9452
2006-12-28,5.0
2006-12-29,0.9524
2007-01-05,-1.8868
2007-01-16,0.9615
2007-01-17,-1.9048
2007-01-22,1.4563
2007-02-09,-0.9569
2007-02-12,0.0
2007-02-13,-0.4831
2007-02-15,0.0
2007-02-16,1.9417
2007-02-20,-0.9524
2007-02-22,-0.9615
2007-02-23,-1.4563
2007-03-01,0.0
2007-03-06,0.0
2007-03-09,0.0
2007-03-12,0.0
2007-03-13,-0.4926
2007-03-20,0.495
2007-03-23,0.9852
2007-03-26,0.4878
2007-03-28,1.9417
2007-03-30,9.5238
2007-04-03,-2.1739
2007-04-27,0.7162
2007-05-09,-0.8889
2007-05-17,-0.8969
2007-05-23,0.0
2007-05-24,0.0
2007-05-29,-0.4525
2007-05-30,-0.4545
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,-0.9132
2007-06-05,-3.2258
2007-06-06,-0.4762
2007-06-07,-0.4785
2007-06-08,-0.9615
2007-06-11,2.9126
2007-06-13,-0.4717
2007-06-14,-0.9479
2007-06-15,-0.9569
2007-06-18,-0.4831
2007-06-19,0.0
2007-06-20,0.0
2007-06-21,-0.9709
2007-06-22,-0.4902
2007-06-27,0.0
2007-06-28,1.2808
2007-07-03,-0.4902
2007-07-05,-0.9852
2007-07-09,-0.4975
2007-07-16,0.0
2007-07-17,-4.0
2007-07-18,4.2708
2007-07-23,1.8981
2007-07-26,0.0
2007-07-27,0.0
2007-08-03,0.0
2007-08-06,-1.4706000000000001
2007-08-07,0.0
2007-08-14,0.4975
2007-08-22,-4.8515
2007-08-24,6.1394
2007-08-28,-0.4902
2007-08-31,0.0
2007-09-04,0.0
2007-09-17,0.0
2007-09-18,-3.9409
2007-09-21,0.5128
2007-09-24,0.0
2007-10-12,1.8519
2007-10-15,0.0
2007-10-17,1.0101
2007-10-19,2.5
2007-10-30,-1.9512
2007-11-01,-5.4726
2007-11-05,5.0526
2007-11-08,-4.8096
2007-11-09,2.6316
2007-11-16,-0.5128
2007-11-20,-3.0928
2007-11-23,6.383
2007-11-26,-4.5
2007-11-27,2.4084
2007-11-29,-2.3517
2007-11-30,-1.5707
2007-12-05,1.0638
2007-12-06,-1.0526
2007-12-12,-1.5957
2007-12-13,1.0811
2007-12-14,7.0588
2007-12-19,0.8991
2007-12-20,-5.9406
2007-12-24,0.5263
2007-12-26,5.2356
2008-01-03,0.2985
2008-01-10,-2.5
2008-01-11,-0.5128
2008-01-23,2.5773
2008-01-29,2.5126
2008-01-30,0.0
2008-02-14,2.9412000000000003
2008-02-19,3.8095
2008-02-20,0.9174
2008-02-22,4.5455
2008-02-25,8.6957
2008-02-26,0.0
2008-02-28,0.0
2008-02-29,0.0
2008-03-03,-0.4
2008-03-04,0.0
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,0.0
2008-03-10,0.0
2008-03-11,-0.4016
2008-03-13,0.0
2008-03-14,0.4032
2008-03-17,0.4016
2008-03-20,-0.4
2008-03-27,0.4016
2008-04-01,-4.0
2008-04-02,3.75
2008-04-10,0.6467
2008-04-15,0.0
2008-04-16,4.4177
2008-04-17,-5.7692
2008-04-18,0.0
2008-04-21,1.6327
2008-04-23,-0.4016
2008-04-24,-1.2097
2008-04-25,-2.0408
2008-04-28,0.0
2008-04-29,3.3333
2008-04-30,0.0
2008-05-06,0.0
2008-05-09,0.0
2008-05-13,-3.2258
2008-05-23,-0.4167
2008-06-04,0.4184
2008-06-09,-7.5
2008-06-13,1.3514
2008-06-16,2.2222
2008-07-25,-3.6778
2008-07-30,0.0
2008-08-11,-8.1818
2008-08-25,-5.9406
2008-09-15,0.0
2008-09-16,0.0
2008-09-17,0.0
2008-09-22,5.2632
2008-09-29,-5.0
2008-09-30,0.0
2008-10-01,5.7895
2008-10-07,0.0
2008-10-08,-4.6766
2008-10-10,-10.526299999999999
2008-10-15,11.7647
2008-10-17,0.0
2008-10-22,0.0
2008-10-24,-18.4211
2008-10-29,41.9355
2008-11-11,-9.0
2008-11-21,4.8951
2008-11-28,-4.7619
2008-12-08,0.0
2008-12-26,0.0
2009-01-05,-14.3145
2009-01-07,17.647100000000002
2009-01-23,-14.5
2009-01-27,15.7895
2009-01-29,1.0101
2009-02-04,-5.5
2009-02-06,5.8201
2009-02-11,0.0
2009-02-12,-12.5
2009-02-13,14.2857
2009-02-18,0.0
2009-02-19,0.0
2009-03-13,0.0
2009-03-18,0.0
2009-04-02,-5.0
2009-04-07,0.8421
2009-04-09,0.0
2009-04-13,0.0
2009-04-14,2.6316
2009-04-15,0.0
2009-04-21,0.0
2009-04-24,0.0
2009-04-27,0.0
2009-04-28,0.0
2009-04-29,0.0
2009-04-30,0.0
2009-05-01,-5.641
2009-05-04,8.6957
2009-05-06,-2.5
2009-05-07,0.0
2009-05-08,-5.1282
2009-05-11,7.027
2009-05-12,0.0
2009-05-14,1.0101
2009-05-15,0.0
2009-05-18,0.0
2009-05-21,0.0
2009-05-28,0.0
2009-05-29,10.0
2009-06-03,0.0
2009-06-11,0.0
2009-06-22,-5.4545
2009-06-23,5.7692
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,0.0
2009-06-29,0.0
2009-07-01,0.0
2009-07-06,0.0
2009-07-07,0.0
2009-07-20,5.3114
2009-07-21,0.0
2009-07-30,-4.3478
2009-07-31,0.0
2009-08-06,9.0909
2009-08-07,2.0833
2009-08-24,-4.8163
2009-08-25,0.6003
2009-08-28,0.1705
2009-09-03,0.0
2009-09-04,0.0
2009-09-08,-1.2766
2009-09-09,0.8621
2009-09-10,0.4274
2009-09-11,-0.1702
2009-09-14,0.0
2009-09-15,0.1705
2009-09-16,-3.0638
2009-09-17,0.9658
2009-09-18,3.4783
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,0.4202
2009-09-25,0.0
2009-09-28,3.7657
2009-09-30,6.4516
2009-10-01,6.0606
2009-10-02,-0.1429
2009-10-05,7.2246
2009-10-06,-3.2688
2009-10-07,4.0
2009-10-09,-5.0
2009-10-12,1.7544
2009-10-13,3.3793
2009-10-14,0.0
2009-10-22,0.0667
2009-10-26,-0.8
2009-10-28,0.7392
2009-10-29,-4.6030999999999995
2009-11-02,0.979
2009-11-06,0.0
2009-11-09,0.0
2009-11-17,-0.6233
2009-11-18,-5.9233
2009-11-19,-3.7037
2009-11-25,-0.7692
2009-11-30,0.0
2009-12-02,0.0
2009-12-03,1.5504
2009-12-04,-1.5267
2009-12-07,0.7752
2009-12-08,-0.7692
2009-12-22,-0.3876
2010-01-04,-6.2257
2010-01-05,3.7344
2010-01-19,4.6699
2010-01-20,0.0
2010-01-28,0.0
2010-02-01,-3.8462
2010-02-05,4.0
2010-02-25,-1.9231
2010-03-08,5.8824
2010-03-15,-5.5556
2010-03-16,0.0
2010-03-19,0.0
2010-03-22,0.0
2010-03-25,0.0
2010-03-26,0.0
2010-03-29,0.0
2010-04-16,1.4207
2010-04-20,-0.7782
2010-04-21,0.0
2010-04-22,1.9607999999999999
2010-04-26,0.0
2010-04-29,2.6923
2010-04-30,0.0
2010-05-06,-2.6217
2010-05-07,-3.8462
2010-05-10,2.0
2010-05-21,1.9607999999999999
2010-05-26,-5.7692
2010-05-28,0.0
2010-06-01,2.0408
2010-06-02,4.0
2010-06-03,14.6154
2010-06-04,7.3826
2010-06-07,-0.0625
2010-06-08,-0.1251
2010-06-10,4.5085
2010-06-11,-0.2397
2010-06-14,0.3003
2010-06-15,0.1796
2010-06-16,1.315
2010-06-17,0.0
2010-06-18,-0.295
2010-06-21,-2.3669000000000002
2010-06-22,1.5152
2010-06-23,0.0
2010-06-24,-1.4925
2010-06-25,-1.5152
2010-06-28,0.0
2010-06-29,0.0
2010-06-30,-1.5385
2010-07-01,0.0
2010-07-02,-5.4375
2010-07-06,5.7501999999999995
2010-07-07,0.0
2010-07-08,3.4375
2010-07-09,-0.0008
2010-07-13,-0.9119
2010-07-14,-13.2509
2010-07-15,13.1533
2010-07-19,0.0
2010-07-21,0.0008
2010-07-23,-3.1258
2010-07-26,-2.9024
2010-07-27,-0.3322
2010-07-28,3.3333
2010-07-29,0.0
2010-07-30,-3.2258
2010-08-02,3.3333
2010-08-03,0.0
2010-08-04,-3.2258
2010-08-05,5.0
2010-08-06,1.5865
2010-08-09,0.0008
2010-08-10,0.0
2010-08-11,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,0.0
2010-08-18,0.0
2010-08-19,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-25,0.0
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,0.0
2010-09-03,0.0
2010-09-07,0.0
2010-09-08,0.0
2010-09-09,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-23,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-15,0.6289
2010-10-18,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-26,0.0
2010-10-27,-0.625
2010-11-01,0.0
2010-11-03,0.0
2010-11-04,0.0
2010-11-05,0.6289
2010-11-08,0.0
2010-11-09,-0.625
2010-11-10,0.6289
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,0.0
2010-11-19,0.0
2010-11-22,0.0
2010-11-24,0.0
2010-11-26,5.625
2010-11-29,0.0
2010-11-30,-1.1834
2010-12-02,2.3952
2010-12-03,-6.4327
2010-12-06,-2.8125
2010-12-07,7.717
2010-12-08,-7.1045
2010-12-09,6.0411
2010-12-21,-7.5758
2010-12-23,0.0
2011-01-03,0.6601
2011-01-04,11.4754
2011-01-05,0.0
2011-01-06,0.0
2011-01-07,5.2941
2011-01-10,-0.2793
2011-01-18,-4.7619
2011-01-24,5.2941
2011-02-14,-9.2179
2011-02-15,4.3077
2011-02-16,-3.8348
2011-02-17,-0.3067
2011-02-18,0.0
2011-02-22,0.9231
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,1.2195
2011-03-01,-1.2048
2011-03-02,5.1829
2011-03-03,2.8986
2011-03-04,-4.2254
2011-03-07,2.9412000000000003
2011-03-08,2.2857
2011-03-09,-2.2346
2011-03-10,0.0
2011-03-14,-5.7143
2011-03-15,6.0606
2011-03-16,0.0
2011-03-18,0.0
2011-03-22,0.0
2011-04-06,0.5747
2011-04-13,0.0
2011-04-19,0.0
2011-04-27,-2.8571
2011-04-28,-2.9412000000000003
2011-04-29,0.0
2011-05-03,0.0
2011-05-13,-3.0303
2011-05-19,3.125
2011-05-27,-5.1515
2011-06-01,-0.8946
2011-06-02,-1.6118999999999999
2011-06-07,-1.7038
2011-06-14,-1.6667
2011-06-17,0.0
2011-06-24,3.3898
2011-06-27,-1.6393
2011-06-28,0.0
2011-06-29,-1.3333
2011-07-11,2.0408
2011-07-12,0.0
2011-07-13,-0.6667
2011-07-19,-0.3356
2011-07-21,1.0101
2011-07-22,-1.0
2011-08-03,-3.165
2011-08-05,-2.2253
2011-08-08,-2.2048
2011-08-17,-1.0909
2011-08-29,-0.7353
2011-08-31,0.7407
2011-09-01,0.0735
2011-09-02,-0.0735
2011-09-06,0.0
2011-09-16,-1.8382
2011-09-19,1.1236
2011-09-20,0.0
2011-09-26,-2.2963
2011-10-06,6.141
2011-10-24,-2.8777
2011-10-25,0.0
2011-10-26,0.0
2011-10-28,-2.963
2011-10-31,6.8702
2011-11-08,-3.5714
2011-11-14,0.0
2011-11-17,-2.5185
2011-11-21,0.304
2011-11-30,1.5152
2011-12-05,-0.0746
2011-12-09,-1.419
2011-12-12,0.0
2011-12-13,0.3788
2011-12-15,-0.6792
2011-12-16,-1.1398
2011-12-19,-1.5373
2011-12-20,-5.4645
2011-12-21,3.2205
2012-01-03,0.0404
2012-01-04,0.9693
2012-01-06,4.0
2012-01-09,-3.8462
2012-01-10,-2.0
2012-01-11,6.1224
2012-01-17,0.0
2012-01-18,0.0
2012-01-19,0.0
2012-01-20,4.6154
2012-01-23,-3.0147
2012-01-25,0.4549
2012-01-26,0.9811
2012-01-30,-2.4664
2012-02-02,1.1494
2012-02-06,2.2727
2012-02-07,0.0741
2012-02-08,3.2568
2012-02-10,-3.2258
2012-02-13,0.963
2012-02-16,0.8804
2012-02-21,0.7273
2012-02-22,7.5812
2012-02-23,-4.3624
2012-02-24,1.7544
2012-03-07,-5.1724
2012-03-08,1.4545
2012-03-09,0.3584
2012-03-13,1.7856999999999998
2012-03-14,2.4561
2012-03-19,0.3425
2012-03-20,0.0
2012-03-23,3.0717
2012-03-28,-3.9735
2012-03-29,0.0
2012-03-30,1.7241
2012-04-16,0.8547
2012-04-18,1.6949
2012-04-20,1.6667
2012-05-01,1.9672
2012-05-02,0.0
2012-05-07,1.6077
2012-05-08,-0.3165
2012-05-10,0.3175
2012-05-17,-1.8354
2012-05-21,0.1934
2012-05-23,1.287
2012-05-25,-0.8895
2012-05-31,0.2564
2012-06-01,1.087
2012-06-04,-0.3163
2012-06-06,-0.0635
2012-06-13,0.0
2012-06-14,0.6349
2012-06-15,0.0
2012-06-21,0.3155
2012-06-25,0.0629
2012-06-29,0.5657
2012-07-02,-0.3125
2012-07-06,0.0
2012-07-09,0.3762
2012-07-12,0.7808
2012-07-13,0.1874
2012-07-16,0.0623
2012-07-17,0.0
2012-07-18,0.6231
2012-07-27,1.8576000000000001
2012-07-30,0.0
2012-08-03,0.304
2012-08-10,-0.9091
2012-08-15,5.5046
2012-08-16,1.4493
2012-08-22,0.5714
2012-08-31,0.0
2012-09-05,0.8523
2012-09-12,1.4085
2012-09-13,0.0
2012-09-17,0.0
2012-09-18,0.0
2012-09-19,0.0
2012-09-24,0.0
2012-09-28,0.0
2012-10-01,0.0
2012-10-08,-0.5556
2012-10-10,0.6983
2012-10-12,0.0
2012-10-19,0.0
2012-10-26,-0.838
2012-11-02,-1.4085
2012-11-05,0.0
2012-11-08,2.2857
2012-11-09,-2.1788
2012-11-14,1.3706
2012-11-15,-1.3521
2012-11-27,-2.9126
2012-11-28,0.0
2012-11-29,-1.4706000000000001
2012-12-06,0.0
2012-12-07,-0.2985
2012-12-11,0.0
2012-12-12,0.0599
2012-12-13,2.3339
2012-12-14,-1.7059
2012-12-18,1.137
2012-12-21,-0.5917
2013-01-04,0.9009
2013-01-08,4.4643
2013-01-16,-3.9886
2013-01-22,0.8902
2013-01-24,0.0
2013-01-25,1.1764999999999999
2013-01-28,0.0581
2013-01-30,0.0
2013-01-31,-0.0581
2013-02-04,0.0
2013-02-05,0.2907
2013-02-11,0.2899
2013-02-12,-0.289
2013-02-15,0.0
2013-02-22,1.4493
2013-02-25,1.1429
2013-02-26,0.0
2013-02-28,0.0
2013-03-05,0.0
2013-03-06,0.0
2013-03-07,-0.226
2013-03-11,-0.906
2013-03-13,-1.1429
2013-03-14,0.289
2013-03-15,0.0
2013-03-18,0.5764
2013-03-26,2.2923
2013-03-27,-2.8249
2013-04-05,-1.1047
2013-04-08,0.0
2013-04-09,0.0
2013-04-16,1.7048999999999999
2013-04-18,-0.289
2013-04-22,-1.1594
2013-04-23,0.2933
2013-04-24,0.8772
2013-04-25,0.0
2013-04-26,0.0
2013-05-02,1.4493
2013-05-06,0.2857
2013-05-07,0.0
2013-05-08,-0.2849
