ticker,NOVN US Equity
2017-02-10,0.9685
2017-02-13,2.1583
2017-02-14,12.4413
2017-02-15,34.4468
2017-02-16,-8.229800000000001
2017-02-17,-4.5685
2017-02-21,-1.2411
2017-02-22,-5.5655
2017-02-23,-6.4639
2017-02-24,3.6585
2017-02-27,6.8627
2017-02-28,3.8532
2017-03-01,4.5936
2017-03-02,0.3378
2017-03-03,7.5758
2017-03-06,8.7637
2017-03-07,-3.0216
2017-03-08,4.0059
2017-03-09,-2.7104
2017-03-10,0.8798
2017-03-13,3.0523
2017-03-14,-6.2059
2017-03-15,-1.203
2017-03-16,4.1096
2017-03-17,-4.2398
2017-03-20,-0.3053
2017-03-21,-2.7565
2017-03-22,-4.8819
2017-03-23,0.6623
2017-03-24,-0.8224
2017-03-27,0.8292
2017-03-28,-0.4934
2017-03-29,0.0
2017-03-30,4.7934
2017-03-31,0.6309
2017-04-03,-2.0376
2017-04-04,-0.16
2017-04-05,-3.8462
2017-04-06,-0.3333
2017-04-07,-5.1839
2017-04-10,-4.0564
2017-04-11,-4.4118
2017-04-12,20.9615
2017-04-13,-5.5644
2017-04-17,-9.596
2017-04-18,4.6555
2017-04-19,0.3559
2017-04-20,-3.3688000000000002
2017-04-21,-0.7339
2017-04-24,-2.403
2017-04-25,2.0833
2017-04-26,1.1132
2017-04-27,0.367
2017-04-28,-0.5484
2017-05-01,-1.8382
2017-05-02,-4.6815999999999995
2017-05-03,-0.5894
2017-05-04,-1.1858
2017-05-05,-0.4
2017-05-08,3.8153
2017-05-09,-2.1277
2017-05-10,1.1858
2017-05-11,0.0
2017-05-12,-4.6875
2017-05-15,1.2295
2017-05-16,2.0243
2017-05-17,-3.7698
2017-05-18,2.6804
2017-05-19,1.004
2017-05-22,0.1988
2017-05-23,-0.1984
2017-05-24,-1.7893
2017-05-25,-2.2267
2017-05-26,1.8634
2017-05-30,-0.4065
2017-05-31,1.0204
2017-06-01,0.8081
2017-06-02,-2.6052
2017-06-05,-4.5267
2017-06-06,-4.0948
2017-06-07,-1.7978
2017-06-08,3.4325
2017-06-09,-3.7611
2017-06-12,-2.7586
2017-06-13,6.6194
2017-06-14,-3.3259
2017-06-15,-1.1468
2017-06-16,-8.5847
2017-06-19,1.5228000000000002
2017-06-20,-0.5
2017-06-21,0.7538
2017-06-22,5.2369
2017-06-23,-3.5545
2017-06-26,-1.2285
2017-06-27,-1.7412999999999998
2017-06-28,3.2911
2017-06-29,-0.9804
2017-06-30,-0.2475
2017-07-03,2.9777
2017-07-05,-3.1325
2017-07-06,-4.9751
2017-07-07,3.4031000000000002
2017-07-10,-2.5316
2017-07-11,3.6364
2017-07-12,-1.7544
2017-07-13,1.7856999999999998
2017-07-14,1.3784
2017-07-17,-1.6069
2017-07-18,-0.5025
2017-07-19,0.5051
2017-07-20,0.2513
2017-07-21,1.5038
2017-07-24,-0.4938
2017-07-25,0.2481
2017-07-26,3.2178
2017-07-27,2.1583
2017-07-28,24.6479
2017-07-31,12.6177
2017-08-01,-8.3612
2017-08-02,-17.1533
2017-08-03,-0.4405
2017-08-04,11.7257
2017-08-07,-5.5446
2017-08-08,-1.6771
2017-08-09,-4.9041
2017-08-10,-2.9148
2017-08-11,-0.6928
2017-08-14,-3.7209
2017-08-15,-3.8647
2017-08-16,1.5074999999999998
2017-08-17,0.7426
2017-08-18,-1.9656
2017-08-21,-2.5063
2017-08-22,2.3136
2017-08-23,0.5025
2017-08-24,4.25
2017-08-25,2.3981
2017-08-28,7.9625
2017-08-29,-1.9523000000000001
2017-08-30,9.9558
2017-08-31,1.6097000000000001
2017-09-01,-3.3663
2017-09-05,4.3033
2017-09-06,4.9116
2017-09-07,3.7453
2017-09-08,10.4693
2017-09-11,0.6536
2017-09-12,4.7078
2017-09-13,2.1705
2017-09-14,5.7663
2017-09-15,-9.6126
2017-09-18,-3.0159
2017-09-19,-8.1833
2017-09-20,1.2478
2017-09-21,-3.3451
2017-09-22,-1.6393
2017-09-25,-3.5185
2017-09-26,-4.4146
2017-09-27,4.0161
2017-09-28,6.3707
2017-09-29,1.8149
2017-10-02,3.3868
2017-10-03,-5.1724
2017-10-04,-0.7273
2017-10-05,-1.2821
2017-10-06,-0.3711
2017-10-09,-5.2142
2017-10-10,0.9823
2017-10-11,0.3891
2017-10-12,-2.5194
2017-10-13,5.169
2017-10-16,-5.482
2017-10-17,0.4
2017-10-18,1.7928
2017-10-19,4.1096
2017-10-20,1.6917
2017-10-23,-0.9242
2017-10-24,8.0224
2017-10-25,6.9085
2017-10-26,0.4847
2017-10-27,-1.9293
2017-10-30,-3.4426
2017-10-31,4.4143
2017-11-01,3.252
2017-11-02,-2.3622
2017-11-03,2.0968
2017-11-06,-9.9526
2017-11-07,5.4386
2017-11-08,-2.995
2017-11-09,1.0292
2017-11-10,-3.056
2017-11-13,-2.4518
2017-11-14,-3.0521
2017-11-15,3.3333
2017-11-16,1.9713
2017-11-17,-2.109
2017-11-20,-1.2567
2017-11-21,-2.5455
2017-11-22,-0.7463
2017-11-24,1.1278
2017-11-27,-9.4796
2017-11-28,-3.2854
2017-11-29,6.3694
2017-11-30,0.0
2017-12-01,-2.9939999999999998
2017-12-04,-0.823
2017-12-05,1.4523
2017-12-06,-1.6360000000000001
2017-12-07,1.2474
2017-12-08,-0.616
2017-12-11,-11.157
2017-12-12,2.5581
2017-12-13,-1.1338
2017-12-14,3.211
2017-12-15,-0.4444
2017-12-18,-2.2321
2017-12-19,0.0
2017-12-20,-0.4566
2017-12-21,-0.9174
2017-12-22,1.3889
2017-12-26,-3.1963
2017-12-27,3.5377
2017-12-28,0.2278
2017-12-29,-4.0909
2018-01-02,2.8436
2018-01-03,-0.9217
2018-01-04,-1.3953
2018-01-05,-20.7547
2018-01-08,2.0833
2018-01-09,1.4577
2018-01-10,-0.5747
2018-01-11,0.0
2018-01-12,-1.7341
2018-01-16,-0.8824
2018-01-17,0.0
2018-01-18,0.2967
2018-01-19,0.0
2018-01-22,2.5148
2018-01-23,1.5873
2018-01-24,0.2841
2018-01-25,-0.2833
2018-01-26,0.5682
2018-01-29,0.8475
2018-01-30,-2.2409
2018-01-31,-4.5845
2018-02-01,-2.1021
2018-02-02,-3.9877000000000002
2018-02-05,-1.278
2018-02-06,-5.8252
2018-02-07,0.3436
2018-02-08,0.0
2018-02-09,2.3973
2018-02-12,1.3378
2018-02-13,6.9307
2018-02-14,5.8642
2018-02-15,0.0
2018-02-16,0.2915
2018-02-20,-1.7442
2018-02-21,-2.3639
2018-02-22,1.5121
2018-02-23,-0.8955
2018-02-26,-1.2831000000000001
2018-02-27,-0.534
2018-02-28,-3.3713
2018-03-01,0.6349
2018-03-02,3.4699999999999998
2018-03-05,1.5244
2018-03-06,0.6006
2018-03-07,1.194
2018-03-08,0.59
2018-03-09,0.0
2018-03-12,1.7595
2018-03-13,-4.0346
2018-03-14,0.0
2018-03-15,-3.003
2018-03-16,3.7152
2018-03-19,-1.194
2018-03-20,-0.9063
2018-03-21,3.0488
2018-03-22,-0.2959
2018-03-23,-0.2967
2018-03-26,-8.0357
2018-03-27,-4.8544
2018-03-28,1.7006999999999999
2018-03-29,-2.0067
2018-04-02,-8.1911
2018-04-03,1.1152
2018-04-04,4.4118
2018-04-05,-1.0563
2018-04-06,6.4057
2018-04-09,-1.6722000000000001
2018-04-10,4.4218
2018-04-11,1.3029
2018-04-12,0.6431
2018-04-13,0.3195
2018-04-16,-0.9554
2018-04-17,1.9293
2018-04-18,0.0
2018-04-19,-1.2618
2018-04-20,0.0
2018-04-23,1.278
2018-04-24,-3.4699999999999998
2018-04-25,-0.6536
2018-04-26,-4.6053
2018-04-27,-3.1034
2018-04-30,3.2028
2018-05-01,0.0
2018-05-02,3.4483
2018-05-03,1.6667
2018-05-04,-1.3115
2018-05-07,-0.3322
2018-05-08,0.6667
2018-05-09,3.3113
2018-05-10,-0.3205
2018-05-11,0.9646
2018-05-14,0.3185
2018-05-15,-0.9524
2018-05-16,0.641
2018-05-17,0.9554
2018-05-18,-1.5773000000000001
2018-05-21,-2.2436
2018-05-22,0.0
2018-05-23,-0.9836
2018-05-24,-0.6623
2018-05-25,-0.3333
2018-05-29,3.6789
2018-05-30,3.2258
2018-05-31,-1.5625
2018-06-01,0.9524
2018-06-04,-3.1447
2018-06-05,0.3279
2018-06-06,-0.9741
2018-06-07,1.3072
2018-06-08,0.9677
2018-06-11,-1.278
2018-06-12,-1.2945
2018-06-13,-1.9672
2018-06-14,-2.0067
2018-06-15,2.3891
2018-06-18,-1.6667
2018-06-19,-1.6949
2018-06-20,2.7586
2018-06-21,-2.349
2018-06-22,3.4364
2018-06-25,-3.6545
2018-06-26,1.3793
2018-06-27,-2.3810000000000002
2018-06-28,2.0906
2018-06-29,0.3413
2018-07-02,-0.6803
2018-07-03,1.7123
2018-07-05,1.0101
2018-07-06,0.6667
2018-07-09,-1.6556
2018-07-10,0.3367
2018-07-11,-0.3356
2018-07-12,0.0
2018-07-13,-2.0202
2018-07-16,0.6873
2018-07-17,-2.3891
2018-07-18,-1.7483
2018-07-19,5.3381
2018-07-20,-1.0135
2018-07-23,-7.8498
2018-07-24,-2.5926
2018-07-25,-0.7605
2018-07-26,-1.5326
2018-07-27,0.7782
2018-07-30,4.2471
2018-07-31,-5.1852
2018-08-01,5.0781
2018-08-02,1.487
2018-08-03,0.3663
2018-08-06,1.4599
2018-08-07,0.0
2018-08-08,-0.7194
2018-08-09,-3.0797
2018-08-10,-3.3645
2018-08-13,-0.7737
2018-08-14,-0.1949
2018-08-15,-2.3438
2018-08-16,0.0
2018-08-17,-2.0
2018-08-20,-3.2653
2018-08-21,4.2194
2018-08-22,6.0729
2018-08-23,1.5267
2018-08-24,6.391
2018-08-27,1.7668
2018-08-28,-0.1736
2018-08-29,0.8696
2018-08-30,-1.0345
2018-08-31,0.3484
2018-09-04,-4.1667
2018-09-05,1.4493
2018-09-06,3.5714
2018-09-07,-0.6897
2018-09-10,0.6944
2018-09-11,-0.3448
2018-09-12,-0.346
2018-09-13,-0.6944
2018-09-14,-2.7972
2018-09-17,1.0791
2018-09-18,1.0676
2018-09-19,1.0563
2018-09-20,-2.439
2018-09-21,-3.5714
2018-09-24,4.4444
2018-09-25,-5.6738
2018-09-26,1.8797000000000001
2018-09-27,-3.69
2018-09-28,6.8966
2018-10-01,1.0753
2018-10-02,4.2553
2018-10-03,-4.7619
2018-10-04,-3.2143
2018-10-05,1.6604999999999999
2018-10-08,-4.7187
2018-10-09,-1.7143000000000002
2018-10-10,-8.1395
2018-10-11,-2.5316
2018-10-12,4.7619
2018-10-15,-4.3512
2018-10-16,11.0295
2018-10-17,6.6148
2018-10-18,-5.8394
2018-10-19,-2.907
2018-10-22,-6.5868
2018-10-23,3.8462
2018-10-24,-4.5267
2018-10-25,1.9397
2018-10-26,-0.2114
2018-10-29,4.2373
2018-10-30,6.5041
2018-10-31,-5.3435
2018-11-01,4.4355
2018-11-02,-1.5444
2018-11-05,2.7451
2018-11-06,-1.9083999999999999
2018-11-07,3.5019
2018-11-08,0.3759
2018-11-09,-1.8727
2018-11-12,-4.1985
2018-11-13,-0.9681
2018-11-14,-2.6431
2018-11-15,0.0
2018-11-16,0.4132
2018-11-19,-3.2922000000000002
2018-11-20,-9.7872
2018-11-21,-9.6698
2018-11-23,-0.2611
2018-11-26,4.1885
2018-11-27,0.0
2018-11-28,-6.5327
2018-11-29,1.6129
2018-11-30,-10.0529
2018-12-03,0.5882
2018-12-04,-7.6023
2018-12-06,-16.1392
2018-12-07,4.9056999999999995
2018-12-10,-9.3525
2018-12-11,19.0476
2018-12-12,-0.6667
2018-12-13,-6.0403
2018-12-14,-8.6357
2018-12-17,-17.1292
2018-12-18,0.9434
2018-12-19,0.0
2018-12-20,-7.4766
2018-12-21,-2.0202
2018-12-24,-4.2371
2018-12-26,-21.4124
2018-12-27,-4.1096
2018-12-28,0.0
2018-12-31,18.5714
2019-01-02,18.0723
2019-01-03,4.0816
2019-01-04,-1.9607999999999999
2019-01-07,6.0
2019-01-08,22.6415
2019-01-09,9.2308
2019-01-10,19.3662
2019-01-11,-6.1947
2019-01-14,-18.239
2019-01-15,-0.7769
2019-01-16,21.7149
2019-01-17,-3.1847
2019-01-18,-9.0724
2019-01-22,8.5305
2019-01-23,-0.6667
2019-01-24,-2.6846
2019-01-25,0.6897
2019-01-28,-7.5342
2019-01-29,0.0
2019-01-30,-1.4815
2019-01-31,-6.015
2019-02-01,-4.0
2019-02-04,11.6667
2019-02-05,0.0
2019-02-06,-6.7164
2019-02-07,4.0
2019-02-08,-7.6923
2019-02-11,2.5
2019-02-12,0.0
2019-02-13,1.626
2019-02-14,-2.4
2019-02-15,-3.2787
2019-02-19,0.8475
2019-02-20,-4.2017
2019-02-21,0.8772
2019-02-22,0.0
2019-02-25,-0.8696
2019-02-26,3.5088
2019-02-27,9.322
2019-02-28,-4.6512
2019-03-01,-1.626
2019-03-04,0.8264
2019-03-05,-0.8197
2019-03-06,-8.2645
2019-03-07,-2.0631
2019-03-08,-0.6531
2019-03-11,7.4074
2019-03-12,2.5862
2019-03-13,-2.521
2019-03-14,0.0
2019-03-15,0.8621
2019-03-18,0.0
2019-03-19,12.8205
2019-03-20,3.7879
2019-03-21,4.3796
2019-03-22,4.8951
2019-03-25,-7.3333
2019-03-26,0.0
2019-03-27,-3.5971
2019-03-28,-23.1418
2019-03-29,-7.2726
2019-04-01,-1.3194
2019-04-02,-6.6213999999999995
2019-04-03,2.2614
2019-04-04,-5.2673
2019-04-05,3.2258
2019-04-08,2.2727
2019-04-09,0.0
2019-04-10,-1.1333
2019-04-11,0.9216
2019-04-12,-14.2428
2019-04-15,3.8826
2019-04-16,0.0
2019-04-17,-18.75
2019-04-18,20.4615
2019-04-22,-1.6602999999999999
2019-04-23,11.6883
2019-04-24,2.3256
2019-04-25,2.2727
2019-04-26,-4.4556000000000004
2019-04-29,-12.7457
2019-04-30,98.5872
2019-05-01,-19.4631
2019-05-02,-4.1667
2019-05-03,5.7478
2019-05-06,-3.7908
2019-05-07,-0.8547
2019-05-08,3.3017
2019-05-09,0.9764
2019-05-10,4.2645
2019-05-13,7.7996
2019-05-14,1.4706000000000001
2019-05-15,0.7246
2019-05-16,1.4388
2019-05-17,19.1489
2019-05-20,11.3274
2019-05-21,-0.5507
2019-05-22,24.1935
2019-05-23,-4.329
2019-05-24,1.81
2019-05-28,-8.4444
2019-05-29,-6.3107
2019-05-30,15.544
2019-05-31,8.520199999999999
2019-06-03,9.5041
2019-06-04,1.5093999999999999
2019-06-05,-2.2305
2019-06-06,13.6882
2019-06-07,-1.6722000000000001
2019-06-10,-13.9456
2019-06-11,-1.9763
2019-06-12,0.4032
2019-06-13,2.8112
2019-06-14,5.4688
2019-06-17,1.4815
2019-06-18,-2.9196999999999997
2019-06-19,-1.1278
2019-06-20,0.3802
2019-06-21,-2.2727
2019-06-24,6.5891
2019-06-25,-2.5455
2019-06-26,4.4776
2019-06-27,0.3571
2019-06-28,-3.9146
2019-07-01,0.0
2019-07-02,9.2593
2019-07-03,-1.6949
2019-07-05,1.0345
2019-07-08,-2.3891
2019-07-09,-3.8462
2019-07-10,2.9091
2019-07-11,1.4064
2019-07-12,-1.0384
2019-07-15,1.7606000000000002
2019-07-16,-1.0381
2019-07-17,-3.1469
2019-07-18,-0.722
2019-07-19,-2.1818
2019-07-22,-1.487
2019-07-23,-2.6414999999999997
2019-07-24,0.7752
2019-07-25,1.1538
2019-07-26,-1.5209000000000001
2019-07-29,-2.7027
2019-07-30,5.5556
2019-07-31,-1.1278
2019-08-01,-4.5626999999999995
2019-08-02,1.5936
2019-08-05,-4.7059
2019-08-06,0.823
2019-08-07,-2.449
2019-08-08,6.6946
2019-08-09,4.3137
2019-08-12,-4.1353
2019-08-13,-2.7451
2019-08-14,-2.0161
2019-08-15,3.2922000000000002
2019-08-16,-4.3825
2019-08-19,3.75
2019-08-20,-3.6145
2019-08-21,3.75
2019-08-22,-1.2048
2019-08-23,-1.626
2019-08-26,0.8264
2019-08-27,-6.1475
2019-08-28,-0.4367
2019-08-29,-4.8246
2019-08-30,-0.9217
2019-09-03,-4.6512
2019-09-04,5.8537
2019-09-05,15.2074
2019-09-06,4.8
2019-09-09,2.6718
2019-09-10,3.3457
2019-09-11,-1.4388
2019-09-12,0.365
2019-09-13,0.0
2019-09-16,4.0
2019-09-17,-6.2937
2019-09-18,4.1045
2019-09-19,-1.0753
2019-09-20,0.3623
2019-09-23,-0.722
2019-09-24,-1.0909
2019-09-25,0.0
2019-09-26,-2.9412000000000003
2019-09-27,-0.3788
2019-09-30,-1.9011
2019-10-01,0.7752
2019-10-02,-2.3077
2019-10-03,-3.1496
2019-10-04,3.6585
2019-10-07,-1.1764999999999999
2019-10-08,3.1746
2019-10-09,-3.0769
2019-10-10,-7.1429
2019-10-11,2.9915000000000003
2019-10-14,1.3900000000000001
2019-10-15,-2.1895
2019-10-16,0.0
2019-10-17,-0.8368
2019-10-18,-1.6878
2019-10-21,0.8584
2019-10-22,0.8511
2019-10-23,-4.6414
2019-10-24,0.4425
2019-10-25,6.6079
2019-10-28,-4.9587
2019-10-29,2.1739
2019-10-30,-1.7021
2019-10-31,-4.7619
2019-11-01,2.2727
2019-11-04,8.0
2019-11-05,-5.9671
2019-11-06,-5.9081
2019-11-07,0.4651
2019-11-08,1.8519
2019-11-11,-0.3045
2019-11-12,0.0775
2019-11-13,-0.6834
2019-11-14,-6.422
2019-11-15,-1.9607999999999999
2019-11-18,-0.5
2019-11-19,-1.005
2019-11-20,0.5076
2019-11-21,-0.5051
2019-11-22,0.5076
2019-11-25,1.5152
2019-11-26,-0.4975
2019-11-27,3.0
2019-11-29,-3.3981
2019-12-02,7.5377
2019-12-03,-1.8692
2019-12-04,0.9524
2019-12-05,0.4717
2019-12-06,0.939
2019-12-09,4.186
2019-12-10,-1.3393
2019-12-11,-0.4525
2019-12-12,-1.8182
2019-12-13,1.8519
2019-12-16,1.8182
2019-12-17,-3.5714
2019-12-18,8.7963
2019-12-19,19.1489
2019-12-20,0.3571
2019-12-23,4.2705
2019-12-24,1.7065000000000001
2019-12-26,14.4295
2019-12-27,-4.1056
2019-12-30,-1.8349
2019-12-31,-1.5575999999999999
2020-01-02,-1.5823
2020-01-03,-73.0547
2020-01-06,-2.148
2020-01-07,-8.5366
2020-01-08,1.3333
2020-01-09,-6.5789
2020-01-10,5.0
2020-01-13,-12.8102
2020-01-14,3.2308
2020-01-15,-3.1297
2020-01-16,-0.0462
2020-01-17,-1.4929999999999999
2020-01-21,4.875
2020-01-22,5.6019
2020-01-23,-5.2624
2020-01-24,0.968
2020-01-27,-5.0147
2020-01-28,2.7484
2020-01-29,-4.292
2020-01-30,-9.0478
2020-01-31,-9.5486
2020-02-03,-4.3186
2020-02-04,3.3099
2020-02-05,-0.2136
2020-02-06,-4.6507
2020-02-07,-2.5714
2020-02-10,-5.7394
2020-02-11,-2.0
2020-02-12,2.0408
2020-02-13,3.3556
2020-02-14,2.1286
2020-02-18,2.1263
2020-02-19,-3.525
2020-02-20,9.1239
2020-02-21,7.9107
2020-02-24,-5.1533
2020-02-25,-12.3206
2020-02-26,-1.7892000000000001
2020-02-27,-23.4839
2020-02-28,-36.1496
2020-03-02,112.5057
2020-03-03,-20.8217
2020-03-04,-2.7027
2020-03-05,-4.9167
2020-03-06,10.1957
2020-03-09,35.2068
2020-03-10,37.2549
2020-03-11,-25.7143
2020-03-12,-21.1538
2020-03-13,-4.878
2020-03-16,-15.8718
2020-03-17,-0.9448
2020-03-18,-4.6154
2020-03-19,9.6774
2020-03-20,61.7647
2020-03-23,13.0
2020-03-24,-26.0016
2020-03-25,-6.6319
2020-03-26,0.8384
2020-03-27,7.3903
2020-03-30,2.1505
2020-03-31,0.0
2020-04-01,1.0526
2020-04-02,-8.3333
2020-04-03,-12.0227
2020-04-06,-4.6758
2020-04-07,-3.0081
2020-04-08,5.7558
2020-04-09,5.4954
2020-04-13,-2.3291
2020-04-14,10.359
2020-04-15,-2.4164
2020-04-16,-8.119
2020-04-17,2.099
2020-04-20,2.7919
2020-04-21,-7.4321
2020-04-22,-3.9477
2020-04-23,1.3607
2020-04-24,-0.5205
2020-04-27,5.9763
2020-04-28,-4.2879
2020-04-29,3.1768
2020-04-30,-2.3684
2020-05-01,-3.6388
2020-05-04,-3.7483
2020-05-05,1.7437
2020-05-06,-2.0566
2020-05-07,4.8994
2020-05-08,4.9764
2020-05-11,3.9459999999999997
2020-05-12,2.7771
2020-05-13,-8.1805
2020-05-14,-2.8078
2020-05-15,2.5278
2020-05-18,0.1355
2020-05-19,-0.8929
2020-05-20,24.2151
2020-05-21,-6.5934
2020-05-22,-5.0588
2020-05-26,4.0892
2020-05-27,-0.619
2020-05-28,-2.0604
2020-05-29,-1.4188
2020-06-01,0.4963
2020-06-02,9.6296
2020-06-03,-0.9234
2020-06-04,9.1157
2020-06-05,-3.5208
2020-06-08,5.0961
2020-06-09,4.1504
2020-06-10,-3.334
2020-06-11,-17.3673
2020-06-12,2.2475
2020-06-15,61.8357
2020-06-16,-12.6866
2020-06-17,-13.8462
2020-06-18,-2.7183
2020-06-19,-4.9358
2020-06-22,3.2611
2020-06-23,19.7382
2020-06-24,-7.4093
2020-06-25,-7.4025
2020-06-26,-5.7276
2020-06-29,5.0021
2020-06-30,-1.2267000000000001
2020-07-01,5.4647
2020-07-02,-3.9058
2020-07-06,10.2941
2020-07-07,-5.9259
2020-07-08,-2.7953
2020-07-09,0.486
2020-07-10,3.0633
2020-07-13,-2.3465
2020-07-14,1.0012
2020-07-15,7.0579
2020-07-16,11.8519
2020-07-17,1.8377
2020-07-20,12.1769
2020-07-21,78.2609
2020-07-22,-31.1057
2020-07-23,-4.4135
2020-07-24,6.0617
2020-07-27,14.6549
2020-07-28,-20.5584
2020-07-29,-11.8211
2020-07-30,-2.1739
2020-07-31,-1.3926
