ticker,JAGX US Equity
2015-10-05,-0.3182
2015-10-06,-8.1965
2015-10-07,-6.6187000000000005
2015-10-09,-0.7092
2015-10-12,-15.7143
2015-10-13,2.9661
2015-10-14,-0.4167
2015-10-15,4.1376
2015-10-16,-8.3333
2015-10-19,-0.8658
2015-10-20,-2.1834
2015-10-21,-8.4375
2015-10-22,3.3642
2015-10-23,-0.4717
2015-10-26,-7.2986
2015-10-27,7.362
2015-10-28,30.9524
2015-10-29,40.0
2015-10-30,-4.4156
2015-11-02,-4.8913
2015-11-03,-2.0
2015-11-04,-11.6618
2015-11-05,-17.4917
2015-11-06,0.0
2015-11-09,8.8
2015-11-10,-6.25
2015-11-11,0.3922
2015-11-12,-2.29
2015-11-13,-0.055
2015-11-16,8.0
2015-11-17,-3.7083
2015-11-18,-12.6881
2015-11-19,-5.2863
2015-11-20,6.9767
2015-11-23,-11.3043
2015-11-24,-1.9607999999999999
2015-11-25,2.0
2015-11-27,2.9412000000000003
2015-11-30,4.2857
2015-12-01,1.3699
2015-12-02,9.9099
2015-12-03,-1.6393
2015-12-04,-7.9167
2015-12-07,0.0
2015-12-08,-0.4525
2015-12-09,0.4545
2015-12-10,-2.7149
2015-12-11,-12.5581
2015-12-14,-6.9149
2015-12-15,6.8571
2015-12-16,4.2781
2015-12-17,14.8718
2015-12-18,-8.0357
2015-12-21,1.9417
2015-12-22,26.1905
2015-12-23,-9.434
2015-12-24,3.3333
2015-12-28,-6.0484
2015-12-29,-0.4292
2015-12-30,3.0172
2015-12-31,-5.8577
2016-01-04,5.3333
2016-01-05,0.8439
2016-01-06,2.5105
2016-01-07,1.2245
2016-01-08,4.0323
2016-01-11,8.9147
2016-01-12,24.5552
2016-01-13,23.1464
2016-01-14,-21.116
2016-01-15,-9.9081
2016-01-19,-0.102
2016-01-20,-12.7451
2016-01-21,6.7416
2016-01-22,-2.807
2016-01-25,3.6101
2016-01-26,2.7875
2016-01-27,-7.4576
2016-01-28,6.2271
2016-01-29,6.8922
2016-02-01,-10.9642
2016-02-02,-1.087
2016-02-03,-28.9377
2016-02-04,-4.6392
2016-02-05,3.7838000000000003
2016-02-08,9.375
2016-02-09,-8.5714
2016-02-10,0.0
2016-02-11,-4.1667
2016-02-12,-16.8478
2016-02-16,9.0196
2016-02-17,2.518
2016-02-18,5.848
2016-02-19,3.3149
2016-02-22,5.3476
2016-02-23,-7.6142
2016-02-24,-7.6923
2016-02-25,-1.7856999999999998
2016-02-26,9.0909
2016-02-29,-3.8889
2016-03-01,-1.1561
2016-03-02,-0.5848
2016-03-03,-2.3529
2016-03-04,-8.4337
2016-03-07,-3.2895
2016-03-08,-1.3605
2016-03-09,-2.0603
2016-03-10,4.9203
2016-03-11,-2.6846
2016-03-14,3.4397
2016-03-15,2.0085
2016-03-16,13.0719
2016-03-17,-6.3512
2016-03-18,7.3991
2016-03-21,-8.046
2016-03-22,0.625
2016-03-23,0.0
2016-03-24,6.8323
2016-03-28,-6.9767
2016-03-29,2.5
2016-03-30,3.0412
2016-03-31,-6.502
2016-04-01,0.0
2016-04-04,3.1646
2016-04-05,-3.681
2016-04-06,-0.6369
2016-04-07,1.274
2016-04-08,0.2611
2016-04-11,1.6414
2016-04-12,-1.8634
2016-04-13,-2.4802
2016-04-14,-6.5428
2016-04-15,-0.6944
2016-04-18,6.2937
2016-04-19,-2.6316
2016-04-20,-0.6757
2016-04-21,0.0
2016-04-22,-0.6803
2016-04-25,5.2868
2016-04-26,6.6884
2016-04-27,2.4314
2016-04-28,1.7933
2016-04-29,-0.5848
2016-05-02,-0.5882
2016-05-03,4.142
2016-05-04,-0.5682
2016-05-05,4.5714
2016-05-06,-6.5574
2016-05-09,-2.924
2016-05-10,0.3238
2016-05-11,0.2777
2016-05-12,-3.5928
2016-05-13,-0.6211
2016-05-16,-7.5
2016-05-17,0.6757
2016-05-18,-8.0537
2016-05-19,0.8303
2016-05-20,1.3483
2016-05-23,-2.1429
2016-05-24,5.8394
2016-05-25,-1.3793
2016-05-26,-5.5944
2016-05-27,1.4213
2016-05-31,2.2504
2016-06-01,-0.7143
2016-06-02,0.0
2016-06-03,-4.6493
2016-06-06,-1.9146
2016-06-07,1.5385
2016-06-08,0.0
2016-06-09,76.5152
2016-06-10,-13.7339
2016-06-13,-4.4776
2016-06-14,-5.7292
2016-06-15,5.5249
2016-06-16,1.0471
2016-06-17,11.399000000000001
2016-06-20,0.4651
2016-06-21,-3.7037
2016-06-22,-13.461500000000001
2016-06-23,10.5556
2016-06-24,-3.0151
2016-06-27,-1.5544
2016-06-28,5.2632
2016-06-29,0.5
2016-06-30,-8.457699999999999
2016-07-01,3.2609
2016-07-05,-3.6842
2016-07-06,0.5464
2016-07-07,1.6303999999999998
2016-07-08,0.5414
2016-07-11,-1.0704
2016-07-12,2.1505
2016-07-13,-0.2632
2016-07-14,1.3193
2016-07-15,1.0417
2016-07-18,-4.1237
2016-07-19,-0.5376
2016-07-20,-0.5405
2016-07-21,-1.087
2016-07-22,-1.6484
2016-07-25,7.2626
2016-07-26,-7.8125
2016-07-27,2.2034
2016-07-28,-4.9198
2016-07-29,1.1628
2016-08-01,-2.8736
2016-08-02,-2.3669000000000002
2016-08-03,-0.6061
2016-08-04,-3.0488
2016-08-05,-4.4025
2016-08-08,0.6579
2016-08-09,1.2623
2016-08-10,-3.1829
2016-08-11,2.0
2016-08-12,-3.9215999999999998
2016-08-15,0.0
2016-08-16,3.4013999999999998
2016-08-17,-6.5789
2016-08-18,-2.8169
2016-08-19,0.0
2016-08-22,-0.7246
2016-08-23,-4.3796
2016-08-24,-1.5267
2016-08-25,1.5504
2016-08-26,0.0
2016-08-29,-0.7634
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,10.0
2016-09-02,-10.4895
2016-09-06,-4.6875
2016-09-07,0.8197
2016-09-08,-3.252
2016-09-09,-1.6806999999999999
2016-09-12,2.5641
2016-09-13,-4.1667
2016-09-14,-1.7391
2016-09-15,1.7810000000000001
2016-09-16,8.6838
2016-09-19,-4.0
2016-09-20,1.6667
2016-09-21,3.2787
2016-09-22,-0.7937
2016-09-23,-2.4
2016-09-26,-1.6496
2016-09-27,-4.8547
2016-09-28,7.7412
2016-09-29,2.439
2016-09-30,1.5873
2016-10-03,0.0
2016-10-04,-10.9375
2016-10-05,0.4386
2016-10-06,-4.8035
2016-10-07,-5.5046
2016-10-10,-2.9126
2016-10-11,-1.5625
2016-10-12,-12.818999999999999
2016-10-13,15.3594
2016-10-14,-5.0505
2016-10-17,-6.0638
2016-10-18,0.7928
2016-10-19,-3.441
2016-10-20,1.2364
2016-10-21,6.8966
2016-10-24,-6.4516
2016-10-25,3.4483
2016-10-26,1.1111
2016-10-27,3.8668
2016-10-28,-2.6648
2016-10-31,2.1739
2016-11-01,-1.0638
2016-11-02,-0.8199
2016-11-03,-0.2575
2016-11-04,-0.4891
2016-11-07,0.1638
2016-11-08,-0.961
2016-11-09,-1.9889000000000001
2016-11-10,-1.1375
2016-11-11,14.7727
2016-11-14,-1.9802
2016-11-15,0.0
2016-11-16,-10.101
2016-11-17,-6.7065
2016-11-18,-1.242
2016-11-21,-18.186
2016-11-22,11.3471
2016-11-23,-0.9371
2016-11-25,0.0
2016-11-28,-6.8919
2016-11-29,0.1451
2016-11-30,-2.7536
2016-12-01,2.8316
2016-12-02,-2.9981999999999998
2016-12-05,0.1027
2016-12-06,-1.3899
2016-12-07,5.6475
2016-12-08,-5.4441
2016-12-09,28.7879
2016-12-12,15.2941
2016-12-13,-17.3469
2016-12-14,4.9536999999999995
2016-12-15,-6.9769
2016-12-16,-3.7699
2016-12-19,-2.7595
2016-12-20,-6.7061
2016-12-21,-1.358
2016-12-22,-4.5338
2016-12-23,-0.0385
2016-12-27,0.0192
2016-12-28,-2.3077
2016-12-29,-2.8346
2016-12-30,16.0454
2017-01-03,-6.2849
2017-01-04,-0.1025
2017-01-05,1.4452
2017-01-06,-4.4118
2017-01-09,1.5385
2017-01-10,-3.0303
2017-01-11,3.9257999999999997
2017-01-12,0.7329
2017-01-13,-5.9701
2017-01-17,3.1548
2017-01-18,-0.7501
2017-01-19,-2.3256
2017-01-20,1.7262
2017-01-23,-11.0591
2017-01-24,-10.4715
2017-01-25,7.7771
2017-01-26,-0.1818
2017-01-27,-3.1875999999999998
2017-01-30,-0.2822
2017-01-31,56.6038
2017-02-01,-5.1054
2017-02-02,-0.9681
2017-02-03,-12.5641
2017-02-06,1.4846
2017-02-07,2.5826000000000002
2017-02-08,-4.1813
2017-02-09,51.401
2017-02-10,-11.6505
2017-02-13,-1.0989
2017-02-14,-3.3333
2017-02-15,-1.4943
2017-02-16,0.3355
2017-02-17,11.6441
2017-02-21,11.4583
2017-02-22,-0.9346
2017-02-23,0.9434
2017-02-24,7.4766
2017-02-27,13.0435
2017-02-28,-8.461500000000001
2017-03-01,-4.2017
2017-03-02,11.4035
2017-03-03,-2.3622
2017-03-06,-6.4516
2017-03-07,-1.7241
2017-03-08,-5.2632
2017-03-09,9.2593
2017-03-10,-4.2373
2017-03-13,2.6549
2017-03-14,0.0
2017-03-15,-5.1724
2017-03-16,-1.8182
2017-03-17,-6.4815
2017-03-20,-1.745
2017-03-21,-1.7509000000000001
2017-03-22,-4.5513
2017-03-23,13.8146
2017-03-24,-5.588
2017-03-27,-1.0
2017-03-28,-1.0101
2017-03-29,-4.0816
2017-03-30,1.0638
2017-03-31,5.2632
2017-04-03,-2.1
2017-04-04,-5.0434
2017-04-05,-1.8556
2017-04-06,2.6442
2017-04-07,0.1401
2017-04-10,-0.02
2017-04-11,-3.9995000000000003
2017-04-12,-3.3468
2017-04-13,-1.1494
2017-04-17,0.0
2017-04-18,-4.593
2017-04-19,-0.0609
2017-04-20,-1.5015
2017-04-21,-2.1744
2017-04-24,-0.0158
2017-04-25,1.2658
2017-04-26,0.0
2017-04-27,2.0234
2017-04-28,4.8319
2017-05-01,-1.8262
2017-05-02,-1.1905000000000001
2017-05-03,-1.0843
2017-05-04,-1.3397999999999999
2017-05-05,0.0849
2017-05-08,-0.0848
2017-05-09,0.9877
2017-05-10,-2.2005
2017-05-11,-1.25
2017-05-12,-1.2658
2017-05-15,1.2821
2017-05-16,-2.4525
2017-05-17,-1.3788
2017-05-18,-5.8964
2017-05-19,-0.7778
2017-05-22,-2.7655
2017-05-23,-4.3478
2017-05-24,4.6402
2017-05-25,-0.2534
2017-05-26,-1.2883
2017-05-30,-4.4118
2017-05-31,1.5385
2017-06-01,0.0
2017-06-02,3.8636
2017-06-05,-2.6258
2017-06-06,-4.0449
2017-06-07,1.4832
2017-06-08,-3.0154
2017-06-09,0.7456
2017-06-12,-3.9364
2017-06-13,1.6555
2017-06-14,0.6127
2017-06-15,-2.2436
2017-06-16,-1.6393
2017-06-19,0.0
2017-06-20,-8.3333
2017-06-21,-5.4545
2017-06-22,7.1154
2017-06-23,-0.3411
2017-06-26,-3.621
2017-06-27,-0.9159
2017-06-28,3.754
2017-06-29,0.0
2017-06-30,-3.7142
2017-07-03,1.9691
2017-07-05,4.537
2017-07-06,-1.8955
2017-07-07,-3.3947
2017-07-10,-1.9626000000000001
2017-07-11,1.7159
2017-07-12,-0.2999
2017-07-13,5.1137
2017-07-14,21.624
2017-07-17,2.3382
2017-07-18,-0.8478
2017-07-19,5.7971
2017-07-20,-5.4795
2017-07-21,2.8986
2017-07-24,0.0
2017-07-25,-2.3803
2017-07-26,-2.2508
2017-07-27,-2.583
2017-07-28,8.3333
2017-07-31,-21.6783
2017-08-01,5.3571
2017-08-02,-5.0847
2017-08-03,-3.5714
2017-08-04,5.5
2017-08-07,-1.7027
2017-08-08,-4.7857
2017-08-09,-5.7577
2017-08-10,-0.6169
2017-08-11,-7.9934
2017-08-14,-1.8675000000000002
2017-08-15,-9.0707
2017-08-16,-7.8049
2017-08-17,7.0106
2017-08-18,0.1236
2017-08-21,-1.2346
2017-08-22,-7.5
2017-08-23,5.4054
2017-08-24,25.641
2017-08-25,-18.3673
2017-08-28,-4.05
2017-08-29,1.6154
2017-08-30,0.0769
2017-08-31,-4.33
2017-09-01,6.3203
2017-09-05,3.2746
2017-09-06,1.2195
2017-09-07,6.0241
2017-09-08,-2.75
2017-09-11,2.8278
2017-09-12,6.8182
2017-09-13,5.7447
2017-09-14,0.6036
2017-09-15,-16.6
2017-09-18,-4.0767
2017-09-19,-5.0
2017-09-20,3.1579
2017-09-21,-0.4847
2017-09-22,4.7936
2017-09-25,18.7378
2017-09-26,-3.4817
2017-09-27,-12.4867
2017-09-28,-2.0
2017-09-29,-50.224
2017-10-02,19.25
2017-10-03,-3.5220000000000002
2017-10-04,-6.5624
2017-10-05,-3.2558
2017-10-06,0.9615
2017-10-09,-3.3333
2017-10-10,1.0836999999999999
2017-10-11,1.7057
2017-10-12,-6.0853
2017-10-13,-1.5306
2017-10-16,-2.3316
2017-10-17,-5.5703
2017-10-18,2.5281000000000002
2017-10-19,1.9178
2017-10-20,1.0753
2017-10-23,1.0638
2017-10-24,5.5789
2017-10-25,-3.34
2017-10-26,-4.4868
2017-10-27,-0.378
2017-10-30,-1.084
2017-10-31,-0.3288
2017-11-01,2.4739
2017-11-02,-3.7016999999999998
2017-11-03,-0.2228
2017-11-06,-4.1318
2017-11-07,-6.2318
2017-11-08,13.8509
2017-11-09,-2.1822
2017-11-10,-2.0078
2017-11-13,21.1155
2017-11-14,-1.5977000000000001
2017-11-15,-6.8768
2017-11-16,-5.3846
2017-11-17,-2.4932
2017-11-20,-2.6681
2017-11-21,0.2284
2017-11-22,-1.5385
2017-11-24,-1.0417
2017-11-27,-2.6316
2017-11-28,-5.7057
2017-11-29,2.5478
2017-11-30,-3.1056
2017-12-01,-1.1538
2017-12-04,-7.2633
2017-12-05,-4.8951
2017-12-06,-10.8824
2017-12-07,4.2079
2017-12-08,0.1584
2017-12-11,5.5336
2017-12-12,-4.2697
2017-12-13,-3.5994
2017-12-14,5.5195
2017-12-15,0.7692
2017-12-18,-1.6794
2017-12-19,-6.0559
2017-12-20,0.9917
2017-12-21,0.982
2017-12-22,-0.9724
2017-12-26,-0.491
2017-12-27,6.6612
2017-12-28,1.0794
2017-12-29,6.6667
2018-01-02,5.6207
2018-01-03,-8.1246
2018-01-04,-0.3685
2018-01-05,-0.6072
2018-01-08,-4.8214
2018-01-09,9.4605
2018-01-10,-4.2857
2018-01-11,5.0746
2018-01-12,-3.054
2018-01-16,2.5641
2018-01-17,1.4285999999999999
2018-01-18,21.1268
2018-01-19,-9.8256
2018-01-22,1.5474
2018-01-23,-6.1587
2018-01-24,-3.2476
2018-01-25,-4.965
2018-01-26,-1.766
2018-01-29,-1.3483
2018-01-30,-2.4298
2018-01-31,-1.2451
2018-02-01,-2.2853
2018-02-02,19.3548
2018-02-05,14.1892
2018-02-06,-13.6095
2018-02-07,-5.411
2018-02-08,3.4757
2018-02-09,-2.0294
2018-02-12,0.7143
2018-02-13,1.4894
2018-02-14,-0.8386
2018-02-15,-2.4665
2018-02-16,8.3815
2018-02-20,-4.0
2018-02-21,-2.1528
2018-02-22,-0.9226
2018-02-23,5.8023
2018-02-26,-5.5518
2018-02-27,-2.724
2018-02-28,8.843
2018-03-01,-4.13
2018-03-02,-0.4237
2018-03-05,0.7801
2018-03-06,-2.3223
2018-03-07,0.8646
2018-03-08,131.0
2018-03-09,-31.0451
2018-03-12,17.9372
2018-03-13,-9.3156
2018-03-14,-10.3145
2018-03-15,1.5428
2018-03-16,-1.7495
2018-03-19,-4.2643
2018-03-20,-6.9995
2018-03-21,5.0
2018-03-22,-1.7043
2018-03-23,4.5895
2018-03-26,2.1941
2018-03-27,-4.5802
2018-03-28,-7.0
2018-03-29,4.8387
2018-04-02,2.7179
2018-04-03,-10.1348
2018-04-04,2.5556
2018-04-05,-1.7335
2018-04-06,0.3308
2018-04-09,-2.1978
2018-04-10,6.9663
2018-04-11,-1.4181
2018-04-12,-3.1513
2018-04-13,-0.9819
2018-04-16,-3.7778
2018-04-17,-0.2887
2018-04-18,-0.9844
2018-04-19,-0.8187
2018-04-20,-3.4198
2018-04-23,-0.4884
2018-04-24,-0.3067
2018-04-25,-1.4154
2018-04-26,-0.1248
2018-04-27,6.25
2018-04-30,1.4118
2018-05-01,-3.7123
2018-05-02,0.4819
2018-05-03,-2.8777
2018-05-04,1.1111
2018-05-07,0.9402
2018-05-08,1.004
2018-05-09,-1.1976
2018-05-10,-2.5455
2018-05-11,0.3731
2018-05-14,-1.487
2018-05-15,-4.3396
2018-05-16,-0.0657
2018-05-17,0.3289
2018-05-18,-1.6393
2018-05-21,3.3333
2018-05-22,-4.0
2018-05-23,-1.7473
2018-05-24,-2.5308
2018-05-25,1.0526
2018-05-29,-1.6097000000000001
2018-05-30,-3.5163
2018-05-31,-2.3409
2018-06-01,-8.8389
2018-06-04,9.559
2018-06-05,5.5
2018-06-06,-9.0047
2018-06-07,0.5208
2018-06-08,-6.7409
2018-06-11,-2.2168
2018-06-12,2.2727
2018-06-13,-1.6667
2018-06-14,-1.1299
2018-06-15,0.0
2018-06-18,-4.0
2018-06-19,-4.7619
2018-06-20,1.875
2018-06-21,1.227
2018-06-22,-3.6364
2018-06-25,-8.805
2018-06-26,-3.4483
2018-06-27,0.0
2018-06-28,5.0
2018-06-29,-3.4013999999999998
2018-07-02,-4.9296
2018-07-03,3.3333
2018-07-05,-1.7921
2018-07-06,3.6496
2018-07-09,-0.7042
2018-07-10,-2.8369
2018-07-11,-0.7299
2018-07-12,8.8235
2018-07-13,-7.4324
2018-07-16,-10.9489
2018-07-17,-3.2787
2018-07-18,-6.7797
2018-07-19,2.7273
2018-07-20,2.6549
2018-07-23,-4.3103
2018-07-24,0.9009
2018-07-25,-3.5714
2018-07-26,-2.7778
2018-07-27,-6.5714
2018-07-30,4.9949
2018-07-31,-0.9709
2018-08-01,0.0
2018-08-02,0.9804
2018-08-03,-1.9417
2018-08-06,0.9901
2018-08-07,1.9607999999999999
2018-08-08,1.9231
2018-08-09,3.7641999999999998
2018-08-10,2.7366
2018-08-13,-2.6549
2018-08-14,-10.0
2018-08-15,-8.0808
2018-08-16,1.4425
2018-08-17,-1.9203000000000001
2018-08-20,-6.0084
2018-08-21,1.0576
2018-08-22,-1.1512
2018-08-23,1.1646
2018-08-24,0.0
2018-08-27,-3.2558
2018-08-28,0.4207
2018-08-29,3.5308
2018-08-30,-0.578
2018-08-31,-2.093
2018-09-04,5.095
2018-09-05,-0.5198
2018-09-06,-1.1701
2018-09-07,0.5747
2018-09-10,-24.5714
2018-09-11,-3.0303
2018-09-12,-12.125
2018-09-13,-3.9829
2018-09-14,0.0
2018-09-17,1.463
2018-09-18,2.0077
2018-09-19,1.0735
2018-09-20,2.319
2018-09-21,12.8028
2018-09-24,-0.3067
2018-09-25,158.4615
2018-09-26,-36.9048
2018-09-27,-3.7736
2018-09-28,-15.2451
2018-10-01,-2.8224
2018-10-02,-24.1757
2018-10-03,-5.9969
2018-10-04,-2.2712
2018-10-05,-3.4518
2018-10-08,2.0
2018-10-09,-5.3965
2018-10-10,-4.6222
2018-10-11,-1.9615
2018-10-12,0.9808
2018-10-15,0.0389
2018-10-16,12.6214
2018-10-17,-3.4655
2018-10-18,-3.5542
2018-10-19,0.9259
2018-10-22,-0.9174
2018-10-23,-3.958
2018-10-24,-9.8581
2018-10-25,1.6042999999999998
2018-10-26,-5.8895
2018-10-29,-0.4058
2018-10-30,-4.0904
2018-10-31,1.171
2018-11-01,-0.2778
2018-11-02,2.1356
2018-11-05,8.5909
2018-11-06,-2.0511
2018-11-07,3.6325
2018-11-08,6.1856
2018-11-09,-9.7087
2018-11-12,-3.2258
2018-11-13,4.4444
2018-11-14,-0.5957
2018-11-15,-3.6814999999999998
2018-11-16,0.0
2018-11-19,-4.4444
2018-11-20,2.2558
2018-11-21,2.3425000000000002
2018-11-23,-1.8222
2018-11-26,-1.5392000000000001
2018-11-27,3.4483
2018-11-28,-2.2222
2018-11-29,-0.9466
2018-11-30,3.273
2018-12-03,-0.4666
2018-12-04,-4.7768
2018-12-06,-14.2288
2018-12-07,-1.3392
2018-12-10,-9.169
2018-12-11,-8.5697
2018-12-12,8.7071
2018-12-13,-0.8911
2018-12-14,-2.7864
2018-12-17,-6.051
2018-12-18,-19.661
2018-12-19,-7.173
2018-12-20,0.0
2018-12-21,-12.9091
2018-12-24,-6.0543
2018-12-26,7.7778
2018-12-27,13.4021
2018-12-28,6.8182
2018-12-31,-2.6383
2019-01-02,18.007
2019-01-03,11.037
2019-01-04,2.9019
2019-01-07,15.8509
2019-01-08,-3.4695
2019-01-09,-4.6377
2019-01-10,-17.1429
2019-01-11,2.7146
2019-01-14,-1.0714
2019-01-15,-3.9711
2019-01-16,0.3759
2019-01-17,-2.6217
2019-01-18,3.8462
2019-01-22,-8.1481
2019-01-23,0.6855
2019-01-24,2.6432
2019-01-25,4.0577
2019-01-28,-0.6374
2019-01-29,-1.8868
2019-01-30,-1.5385
2019-01-31,-0.3906
2019-02-01,-0.0392
2019-02-04,0.0337
2019-02-05,-0.3867
2019-02-06,-1.9685000000000001
2019-02-07,-1.7269
2019-02-08,-8.9089
2019-02-11,9.1072
2019-02-12,-3.3717
2019-02-13,2.1277
2019-02-14,0.0
2019-02-15,-0.4167
2019-02-19,0.4184
2019-02-20,-5.0
2019-02-21,0.4386
2019-02-22,-1.7467000000000001
2019-02-25,0.0
2019-02-26,-11.5556
2019-02-27,-5.2764
2019-02-28,-8.2228
2019-03-01,4.0462
2019-03-04,-2.7778
2019-03-05,-0.5714
2019-03-06,-5.4597999999999995
2019-03-07,-10.0304
2019-03-08,-2.0946
2019-03-11,27.1912
2019-03-12,-8.573
2019-03-13,-1.7804
2019-03-14,-4.2296
2019-03-15,0.2524
2019-03-18,192.6369
2019-03-19,-23.6989
2019-03-20,-8.7655
2019-03-21,0.5252
2019-03-22,2.3356
2019-03-25,-18.8288
2019-03-26,-9.5819
2019-03-27,15.3846
2019-03-28,-0.7092
2019-03-29,-0.1786
2019-04-01,10.9123
2019-04-02,-5.6452
2019-04-03,1.4701
2019-04-04,-0.2695
2019-04-05,6.7568
2019-04-08,-5.0633
2019-04-09,-2.3333
2019-04-10,-7.8498
2019-04-11,-2.0741
2019-04-12,-7.7534
2019-04-15,-8.7741
2019-04-16,25.8427
2019-04-17,-11.1071
2019-04-18,-2.7721999999999998
2019-04-22,-4.2149
2019-04-23,0.7334
2019-04-24,-1.0707
2019-04-25,-0.5195
2019-04-26,-5.9617
2019-04-29,-1.2031
2019-04-30,7.2131
2019-05-01,-4.5435
2019-05-02,-0.4577
2019-05-03,-2.069
2019-05-06,-1.1737
2019-05-07,-2.1378
2019-05-08,-2.432
2019-05-09,-6.3137
2019-05-10,-4.4079
2019-05-13,-5.2778
2019-05-14,2.6393
2019-05-15,-1.4285999999999999
2019-05-16,-1.3328
2019-05-17,25.1462
2019-05-20,-9.9061
2019-05-21,-6.3054
2019-05-22,-0.4449
2019-05-23,-5.5866
2019-05-24,1.2426
2019-05-28,-0.6429
2019-05-29,3.5882
2019-05-30,-4.8268
2019-05-31,-1.4916
2019-06-03,2.7862
2019-06-04,1.9445999999999999
2019-06-05,-5.2023
2019-06-06,-20.9756
2019-06-07,-22.9498
2019-06-10,6.7239
2019-06-11,35.9249
2019-06-12,-23.2742
2019-06-13,-11.3111
2019-06-14,-10.1449
2019-06-17,-8.871
2019-06-18,-0.531
2019-06-19,-7.2954
2019-06-20,-10.1727
2019-06-21,0.2137
2019-06-24,-2.7719
2019-06-25,8.7719
2019-06-26,-2.4194
2019-06-27,-1.6529
2019-06-28,-1.2605
2019-07-01,2.9787
2019-07-02,-5.9917
2019-07-03,-2.8571
2019-07-05,-5.2036
2019-07-08,-13.8425
2019-07-09,-3.0471
2019-07-10,-5.1429
2019-07-11,2.7108
2019-07-12,-6.1584
2019-07-15,-11.875
2019-07-16,-4.2553
2019-07-17,3.3333
2019-07-18,-7.1685
2019-07-19,-24.3243
2019-07-22,-2.0408
2019-07-23,-9.8958
2019-07-24,1.7341
2019-07-25,-2.8409
2019-07-26,1.7544
2019-07-29,1.1494
2019-07-30,-0.5682
2019-07-31,-1.7143000000000002
2019-08-01,-6.3953
2019-08-02,0.0
2019-08-05,2.4845
2019-08-06,-3.6364
2019-08-07,4.4025
2019-08-08,-3.6145
2019-08-09,-3.75
2019-08-12,-1.2987
2019-08-13,4.6053
2019-08-14,-4.4025
2019-08-15,-20.3947
2019-08-16,-8.2645
2019-08-19,3.6036
2019-08-20,0.0
2019-08-21,11.3043
2019-08-22,-7.8125
2019-08-23,-6.7797
2019-08-26,3.6364
2019-08-27,6.5789
2019-08-28,-1.2346
2019-08-29,-1.6667
2019-08-30,-1.6949
2019-09-03,-0.8621
2019-09-04,1.7391
2019-09-05,2.5641
2019-09-06,-5.8333
2019-09-09,0.0
2019-09-10,-2.6549
2019-09-11,0.0
2019-09-12,20.9091
2019-09-13,0.0
2019-09-16,7.5188
2019-09-17,11.1888
2019-09-18,-8.1761
2019-09-19,-3.4247
2019-09-20,2.1277
2019-09-23,-2.7778
2019-09-24,6.4286
2019-09-25,-14.094
2019-09-26,-3.125
2019-09-27,-4.0323
2019-09-30,10.084
2019-10-01,-6.8702
2019-10-02,8.1967
