ticker,SIGY US Equity
2017-09-11,9.2727
2017-09-14,16.4725
2017-09-15,42.8571
2017-09-18,43.5
2017-09-19,-9.4077
2017-09-20,4.6923
2017-09-21,2.8655
2017-09-22,17.8571
2017-09-25,-15.818200000000001
2017-09-26,7.9193999999999996
2017-09-27,-13.2755
2017-09-28,23.0769
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-05,3.125
2017-10-06,6.0606
2017-10-09,-2.8571
2017-10-10,0.0
2017-10-11,29.4118
2017-10-12,11.3636
2017-10-13,1.2245
2017-10-16,24.5968
2017-10-17,1.9417
2017-10-18,-3.1746
2017-10-19,-9.541
2017-10-20,3.2983000000000002
2017-10-23,-36.8421
2017-10-24,36.0611
2017-10-25,-21.9713
2017-10-26,22.3967
2017-10-27,-1.6674
2017-10-30,-13.9565
2017-10-31,1.0106
2017-11-01,2.3512
2017-11-02,2.5904
2017-11-03,5.0596
2017-11-06,-11.7087
2017-11-07,0.2157
2017-11-08,-0.6253
2017-11-09,1.083
2017-11-10,-0.102
2017-11-13,-18.284
2017-11-14,10.9313
2017-11-15,14.9924
2017-11-16,-6.9084
2017-11-17,0.0
2017-11-20,-21.0526
2017-11-21,33.3333
2017-11-22,-15.0
2017-11-24,-11.7647
2017-11-27,-12.84
2017-11-28,27.7344
2017-11-29,-10.2395
2017-11-30,6.7378
2017-12-04,-31.25
2017-12-05,9.1636
2017-12-06,33.2445
2017-12-08,-12.5
2017-12-11,-14.0714
2017-12-15,27.4564
2017-12-18,-0.0196
2017-12-19,-2.1526
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,-6.6667
2017-12-26,7.2143
2017-12-27,-3.3644
2017-12-28,-20.0276
2017-12-29,3.4483
2018-01-02,21.75
2018-01-03,16.2902
2018-01-04,-23.4844
2018-01-05,4.2308
2018-01-08,0.0
2018-01-09,9.0775
2018-01-10,11.6373
2018-01-11,-9.0909
2018-01-12,-3.3333
2018-01-16,-17.2414
2018-01-17,16.6667
2018-01-18,-10.4836
2018-01-19,-12.2268
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,23.5455
2018-01-25,-19.0581
2018-01-26,18.1818
2018-01-29,0.0
2018-01-31,22.2308
2018-02-01,-13.2159
2018-02-02,12.8354
2018-02-06,-0.5141
2018-02-07,-15.9755
2018-02-08,-0.0154
2018-02-09,-6.9589
2018-02-12,0.0
2018-02-13,-0.4132
2018-02-14,-0.4149
2018-02-15,15.8333
2018-02-16,-6.4748
2018-02-20,8.461500000000001
2018-02-21,6.383
2018-02-22,-6.6667
2018-02-23,14.2857
2018-02-26,-3.125
2018-02-27,1.2903
2018-02-28,-4.5222999999999995
2018-03-01,-8.2722
2018-03-02,-9.4182
2018-03-05,-10.0763
2018-03-06,11.607099999999999
2018-03-07,4.0
2018-03-08,15.3077
2018-03-09,-2.455
2018-03-12,-2.4073
2018-03-13,-9.7758
2018-03-14,14.1748
2018-03-15,2.7211
2018-03-16,5.9603
2018-03-19,-6.25
2018-03-20,-2.6267
2018-03-21,-4.5598
2018-03-22,-17.6542
2018-03-23,13.2503
2018-03-26,-19.9231
2018-03-27,-23.1508
2018-03-28,31.25
2018-03-29,-24.2857
2018-04-02,0.0
2018-04-03,-11.9497
2018-04-04,20.7143
2018-04-05,12.6627
2018-04-06,-10.7143
2018-04-09,-5.8824
2018-04-10,21.375
2018-04-11,0.5149
2018-04-12,-37.2951
2018-04-13,29.7386
2018-04-16,-12.7204
2018-04-17,-27.8499
2018-04-18,-5.0
2018-04-19,43.1579
2018-04-20,-4.0441
2018-04-23,-43.295
2018-04-24,2.7027
2018-04-25,-1.3158
2018-04-26,-30.6667
2018-04-27,34.6154
2018-04-30,37.1429
2018-05-02,-2.0833
2018-05-03,-13.4043
2018-05-04,15.4791
2018-05-07,-36.1702
2018-05-08,-16.6667
2018-05-09,-0.4
2018-05-10,-15.6627
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,-8.0952
2018-05-16,-3.6269
2018-05-17,29.0323
2018-05-18,-16.6667
2018-05-21,9.75
2018-05-22,-11.1617
2018-05-23,0.0
2018-05-25,2.5641
2018-05-29,-15.5
2018-05-30,65.6805
2018-05-31,-1.7856999999999998
2018-06-01,-16.3636
2018-06-04,8.6957
2018-06-05,-1.96
2018-06-07,1.9992
2018-06-08,-20.0
2018-06-11,0.0
2018-06-12,24.5
2018-06-14,-14.4578
2018-06-15,16.9014
2018-06-18,-12.4498
2018-06-19,14.6789
2018-06-20,-20.0
2018-06-21,25.0
2018-06-26,-15.8
2018-06-28,-11.639
2018-06-29,-0.2688
2018-07-02,7.8167
2018-07-03,19.5
2018-07-16,-36.8201
2018-07-17,20.8609
2018-07-18,30.9589
2018-07-20,-3.7657
2018-07-24,0.0
2018-07-25,-27.3913
2018-07-27,-40.1198
2018-07-30,21.0
2018-08-01,48.7603
2018-08-03,0.0
2018-08-06,0.0
2018-08-10,-3.2778
2018-08-14,-13.5554
2018-08-16,19.6013
2018-08-17,-0.5556
2018-08-22,0.0
2018-08-24,-29.8883
2018-08-27,42.6295
2018-08-29,0.0
2018-08-30,-15.9218
2018-08-31,11.3621
2018-09-05,-27.2076
2018-09-06,47.541
2018-09-07,-30.5556
2018-09-14,-2.4
2018-09-21,0.0
2018-09-24,23.3607
2018-09-25,-0.9967
2018-09-26,0.0
2018-09-27,-9.0604
2018-09-28,-9.9631
2018-10-03,46.7213
2018-10-05,-2.2346
2018-10-09,-37.7143
2018-10-10,64.2202
2018-10-12,-2.2346
2018-10-15,-2.8571
2018-10-25,-11.7647
2018-10-26,-25.6667
2018-10-29,13.0045
2018-10-30,0.0
2018-10-31,34.9206
2018-11-01,-0.5882
2018-11-05,0.0
2018-11-07,-17.1598
2018-11-08,0.0
2018-11-14,-7.2143
2018-11-20,-6.8514
2018-11-21,21.157
2018-11-29,0.2729
2018-12-11,0.0
2018-12-12,-13.2653
2018-12-13,15.2941
2018-12-18,-25.8503
2018-12-20,0.0
2018-12-21,-34.8624
2018-12-24,40.8451
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,0.0
2018-12-31,0.0
2019-01-02,0.0
2019-01-03,-10.0
2019-01-04,0.0
2019-01-07,0.0
2019-01-08,21.1111
2019-01-10,0.0
2019-01-11,-17.3394
2019-01-16,10.4329
2019-01-18,-9.5477
2019-01-24,0.0
2019-02-06,21.1111
2019-02-08,28.4404
2019-02-11,0.0
2019-02-13,17.8571
2019-02-14,-23.0303
2019-02-19,-23.3071
2019-02-20,59.1376
2019-02-28,-35.4839
2019-03-01,-8.5
2019-03-05,-12.5683
2019-03-07,0.0
2019-03-08,41.875
2019-03-12,0.0
2019-03-13,4.8458
2019-03-14,19.3277
2019-03-15,14.0845
2019-03-18,-7.4074
2019-03-19,23.5
2019-03-20,-0.6748
2019-03-22,-2.7174
2019-03-26,0.0
2019-03-28,-12.8492
2019-03-29,34.6154
2019-04-02,-9.5238
2019-04-03,18.4211
2019-04-04,-16.4444
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,-0.5319
2019-04-11,20.3209
2019-04-15,-19.3333
2019-04-16,-44.9036
2019-04-17,100.0
2019-04-18,-12.5
2019-04-22,14.2857
2019-04-24,-12.5
2019-04-25,-2.8571
2019-04-26,2.9412000000000003
2019-05-03,-0.5714
2019-05-06,0.5747
2019-05-09,5.1429
2019-05-13,-22.8261
2019-05-14,-26.5845
2019-05-15,66.9065
2019-05-16,6.3218
2019-05-20,-1.0811
2019-05-22,-4.3716
2019-05-23,-20.5714
2019-05-30,-0.3597
2019-06-03,1.083
2019-06-04,-1.0714
2019-06-06,2.5271
2019-06-07,-3.5211
2019-06-11,-17.8832
2019-06-12,28.8889
2019-06-13,-25.5172
2019-06-14,10.1852
2019-06-17,-20.1681
2019-06-19,21.0526
2019-06-20,-13.0435
2019-06-21,28.65
2019-06-24,8.0451
2019-06-26,-13.3094
2019-07-01,15.3527
2019-07-02,-33.8129
2019-07-03,8.6957
2019-07-09,-2.0
2019-07-10,2.0408
2019-07-16,-10.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-26,0.0
2019-07-30,0.0
2019-08-02,-8.3333
2019-08-08,0.0
2019-08-13,21.2121
2019-08-15,-3.0
2019-08-22,22.6804
2019-08-23,0.8403
2019-08-27,0.0
2019-08-29,0.0
2019-09-05,0.0
2019-09-06,0.0
2019-09-09,0.0
2019-09-12,0.0
2019-09-20,0.0
2019-09-23,15.8333
2019-09-25,7.9137
2019-09-26,0.0
2019-09-30,-16.6667
2019-10-01,60.0
2019-10-03,-24.5
2019-10-04,-33.7748
2019-10-07,6.9
2019-10-08,-34.5182
2019-10-09,85.7143
2019-10-16,-2.3077
2019-10-21,-16.378
2019-10-24,-21.8456
2019-10-28,20.4819
2019-10-31,-17.0
2019-11-01,20.4819
2019-11-06,-17.5
2019-11-07,0.0
2019-11-11,7.8788
2019-11-13,-42.6966
2019-11-15,33.3333
2019-11-20,30.8824
2019-11-21,1.6854
2019-12-03,-8.8398
2019-12-06,0.0
2019-12-10,-43.0303
2019-12-11,48.9362
2019-12-12,-42.8571
2019-12-13,40.0
2019-12-16,-35.7143
2019-12-17,2.7778
2019-12-18,2.7027
2019-12-19,5.2632
2019-12-20,25.0
2019-12-24,-22.0
2019-12-26,-19.359
2019-12-27,27.186
2019-12-31,0.0
2020-01-02,0.0
2020-01-03,-15.0
2020-01-06,2.9412000000000003
2020-01-07,14.2857
2020-01-08,22.5
2020-01-10,-4.0816
2020-01-13,-36.1702
2020-01-14,33.3333
2020-01-15,10.0
2020-01-16,-4.5455
2020-01-17,-23.8095
2020-01-21,31.25
2020-01-22,-7.1429
2020-01-23,12.8205
2020-01-24,-23.8636
2020-01-27,-7.4627
2020-01-28,-25.8065
2020-01-30,19.5652
2020-01-31,-9.0909
2020-02-04,0.0
2020-02-05,-4.0
2020-02-13,91.6667
2020-02-14,-19.5652
2020-02-18,76.2162
2020-02-19,27.3006
2020-02-20,-4.8193
2020-02-21,62.0253
2020-02-24,8.5937
2020-02-25,-3.5971
2020-02-26,-53.7313
2020-02-27,20.9677
2020-02-28,-26.6667
2020-03-02,49.0909
2020-03-03,4.878
2020-03-04,4.6512
2020-03-05,-16.6667
2020-03-06,-9.3733
2020-03-09,1.5154
2020-03-10,1.4493
2020-03-11,-1.4285999999999999
2020-03-12,-18.8406
2020-03-16,10.7143
2020-03-17,0.0
2020-03-18,20.9677
2020-03-19,-20.0
2020-03-20,15.0
2020-03-23,14.4928
2020-03-26,-13.9241
2020-03-27,3.8235
2020-03-30,11.898
2020-03-31,-30.3797
2020-04-01,-21.8182
2020-04-02,16.2791
2020-04-03,20.0
2020-04-06,-29.8333
2020-04-07,2.1378
2020-04-08,13.9535
2020-04-09,-6.1224
2020-04-13,-3.2609
2020-04-14,17.9775
2020-04-15,4.7619
2020-04-16,-1.8182
2020-04-17,11.1111
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,0.0
2020-04-24,-16.6667
2020-04-27,-16.0
2020-04-29,19.0476
2020-05-04,36.0
2020-05-05,-26.4706
2020-05-06,20.0
2020-05-07,-30.0
2020-05-15,40.4762
2020-05-20,-8.4746
2020-05-21,-11.1111
2020-05-26,22.9167
2020-05-27,0.0
2020-06-01,13.5593
2020-06-02,-5.9701
2020-06-08,-4.7619
2020-06-09,-21.0833
2020-06-11,26.7159
2020-06-12,0.0
2020-06-15,0.0
2020-06-16,16.6667
2020-06-17,-1.4285999999999999
2020-06-18,-26.087
2020-06-19,0.0
2020-06-23,25.4902
2020-06-25,3.0469
2020-07-02,4.6247
2020-07-06,-13.0435
2020-07-07,0.0
2020-07-08,-13.3333
2020-07-10,30.7692
2020-07-15,-25.0
2020-07-16,0.0
2020-07-17,16.6667
2020-07-22,-14.2857
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,24.2157
2020-07-29,-0.5525
2020-07-30,-23.0159
