ticker,SILS US Equity
2009-12-02,50.0
2009-12-14,-83.3333
2009-12-18,0.0
2010-01-07,0.0
2010-01-11,500.0
2010-01-19,-50.0
2010-01-28,0.0
2010-02-18,166.6667
2010-03-03,-62.5
2010-04-09,-66.6667
2010-04-23,700.0
2010-04-26,0.0
2010-04-30,25.0
2010-05-03,0.0
2010-05-04,-44.0
2010-05-07,39.2857
2010-05-10,28.2051
2010-05-11,0.0
2010-05-14,0.0
2010-05-17,-90.0
2010-05-20,900.0
2010-05-21,0.0
2010-05-25,20.0
2010-06-29,-30.0
2010-06-30,0.0
2010-07-06,90.4762
2010-07-07,25.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-26,0.0
2010-08-02,0.0
2010-08-13,-20.0
2010-08-16,50.0
2010-08-17,1.6667
2010-08-23,-18.0328
2010-09-07,0.0
2010-09-14,0.0
2010-09-15,30.0
2010-09-20,-23.0769
2010-09-22,80.0
2010-09-27,-11.1111
2010-09-30,0.0
2010-10-01,-12.5
2010-10-04,42.8571
2010-10-05,0.0
2010-10-06,10.0
2010-10-07,4.5455
2010-10-08,-4.3478
2010-10-12,-9.0909
2010-10-13,12.5
2010-10-15,-6.6667
2010-10-19,4.7619
2010-10-20,13.6364
2010-10-22,-4.0
2010-10-25,20.8333
2010-10-26,3.4483
2010-11-01,-16.6667
2010-11-04,-4.0
2010-11-05,2.0833
2010-11-08,-18.3673
2010-11-09,0.0
2010-11-12,10.0
2010-11-16,13.6364
2010-11-17,-8.0
2010-11-18,-4.3478
2010-11-22,0.0
2010-11-26,0.0
2010-11-30,4.5455
2010-12-02,30.4348
2010-12-03,33.3333
2010-12-06,-20.0
2010-12-07,0.0
2010-12-09,25.0
2010-12-13,0.0
2010-12-14,-17.5
2010-12-17,0.0
2010-12-20,21.2121
2010-12-21,0.0
2010-12-27,-20.0
2010-12-29,3.125
2010-12-30,0.0
2011-01-05,21.2121
2011-01-06,0.0
2011-01-10,-17.5
2011-01-11,-3.0303
2011-01-12,9.375
2011-01-13,-8.5714
2011-01-14,9.375
2011-01-18,-8.5714
2011-01-26,6.25
2011-02-04,-20.5882
2011-02-08,0.0
2011-02-15,7.4074
2011-02-16,20.6897
2011-02-17,0.0
2011-02-18,0.0
2011-02-22,-5.7143
2011-02-23,6.0606
2011-02-24,-14.2857
2011-02-28,-10.0
2011-03-08,22.2222
2011-03-09,21.2121
2011-03-11,-25.0
2011-03-15,0.0
2011-03-16,10.0
2011-03-17,-21.2121
2011-04-07,34.6154
2011-04-11,0.0
2011-04-12,0.0
2011-04-13,0.0
2011-04-14,0.0
2011-04-15,0.0
2011-04-18,-22.8571
2011-04-20,29.6296
2011-04-21,-25.7143
2011-04-28,19.2308
2011-04-29,0.0
2011-05-02,0.0
2011-05-03,0.0
2011-05-09,0.0
2011-05-10,-16.129
2011-05-12,19.2308
2011-05-13,-16.129
2011-05-20,7.6923
2011-05-25,-7.1429
2011-05-31,19.2308
2011-06-02,-16.129
2011-06-03,15.3846
2011-06-06,-4.0
2011-06-13,-2.7778
2011-06-14,7.1429
2011-06-16,-3.3333
2011-06-24,-3.4483
2011-06-27,0.0
2011-06-30,0.0
2011-07-20,0.0
2011-07-22,0.0
2011-07-27,0.0
2011-08-02,0.0
2011-08-08,0.0
2011-08-10,14.2857
2011-08-12,-12.5
2011-08-16,0.0
2011-08-24,0.0
2011-09-08,21.4286
2011-09-15,0.0
2011-09-21,-14.7059
2011-09-22,-3.4483
2011-09-27,21.4286
2011-10-11,0.0
2011-10-14,0.0
2011-10-18,0.0
2011-10-24,-17.647100000000002
2011-10-25,0.0
2011-10-26,32.1429
2011-10-27,0.0
2011-10-31,-13.5135
2011-11-01,-3.125
2011-11-02,12.9032
2011-11-03,-14.2857
2011-11-04,0.0
2011-11-08,-6.6667
2011-11-09,0.0
2011-11-10,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,0.0
2011-11-21,0.0
2011-11-25,0.0
2011-11-28,0.0
2011-12-09,0.0
2011-12-12,3.5714
2011-12-15,3.4483
2011-12-16,0.0
2011-12-21,6.6667
2011-12-22,-12.5
2011-12-29,0.0
2011-12-30,17.8571
2012-01-13,-15.1515
2012-01-24,10.7143
2012-01-26,-9.6774
2012-02-03,0.0
2012-02-13,0.0
2012-02-21,-3.5714
2012-02-22,-11.1111
2012-02-29,0.0
2012-03-05,0.0
2012-03-06,25.0
2012-03-27,-16.6667
2012-03-29,0.0
2012-04-03,-12.0
2012-04-13,-4.5455
2012-04-19,-9.5238
2012-04-23,21.0526
2012-04-30,-4.3478
2012-05-01,-13.6364
2012-05-03,0.0
2012-05-17,21.0526
2012-06-11,-17.3913
2012-06-13,0.0
2012-06-20,21.0526
2012-06-22,0.0
2012-06-25,0.0
2012-06-26,-4.3478
2012-06-28,0.0
2012-07-18,-4.5455
2012-07-25,-9.5238
2012-08-01,0.0
2012-08-06,10.526299999999999
2012-08-07,-9.5238
2012-08-08,5.2632
2012-08-10,-5.0
2012-08-13,0.0
2012-08-17,0.0
2012-08-21,0.0
2012-08-22,-10.526299999999999
2012-08-27,5.8824
2012-08-28,0.0
2012-08-30,-16.6667
2012-08-31,33.3333
2012-09-04,-25.0
2012-09-07,46.6667
2012-09-11,-22.7273
2012-09-12,58.8235
2012-09-13,0.0
2012-09-24,-44.4444
2012-09-25,13.3333
2012-09-28,23.5294
2012-10-02,0.0
2012-10-03,0.0
2012-10-11,4.7619
2012-10-16,0.0
2012-10-17,2.2727
2012-10-18,20.0
2012-10-19,0.0
2012-10-22,0.0
2012-10-26,-18.5185
2012-10-31,13.6364
2012-11-01,0.0
2012-11-02,5.0
2012-11-07,-2.8571
2012-11-08,5.8824
2012-11-09,-5.5556
2012-11-14,9.8039
2012-11-19,0.0
2012-11-20,-8.9286
2012-11-21,1.9607999999999999
2012-11-23,-1.9231
2012-11-26,-5.8824
2012-11-27,8.3333
2012-12-03,0.0
2012-12-04,15.3846
2012-12-07,10.0
2012-12-10,-18.1818
2012-12-11,-11.1111
2012-12-17,37.5
2012-12-18,-12.1212
2012-12-19,0.0
2012-12-20,0.0
2012-12-27,0.0
2013-01-04,0.0
2013-01-14,-6.8966
2013-01-25,16.6667
2013-01-28,1.5873
2013-01-30,-15.625
2013-01-31,11.1111
2013-02-06,0.0
2013-02-21,-20.0
2013-02-25,0.0
2013-03-13,-25.0
2013-03-27,0.0
2013-04-01,11.1111
2013-04-05,5.0
2013-04-16,-14.2857
2013-04-19,0.0
2013-04-22,0.0
2013-04-25,-11.1111
2013-05-09,12.5
2013-05-10,-11.1111
2013-05-24,56.25
2013-05-28,8.0
2013-06-03,0.0
2013-06-07,0.0
2013-06-14,-7.4074
2013-07-19,-4.0
2013-08-07,0.0
2013-08-09,-16.6667
2013-08-12,0.0
2013-08-14,0.0
2013-08-28,0.0
2013-09-05,0.0
2013-09-12,20.0
2013-10-16,-6.25
2013-10-25,2.2222
2013-10-28,21.7391
2013-11-25,-35.7143
2013-11-27,-8.3333
2013-12-27,51.5152
2014-01-06,0.0
2014-01-07,-40.0
2014-01-08,-33.3333
2014-01-09,0.0
2014-01-13,0.0
2014-01-14,100.0
2014-01-22,-30.0
2014-01-23,-78.5714
2014-02-04,400.0
2014-02-21,46.6667
2014-03-24,-9.0909
2014-04-17,-10.0
2014-06-16,-66.6667
2014-07-11,166.6667
2014-07-14,0.0
2014-07-18,0.0
2014-07-21,0.0
2014-08-01,0.0
2014-08-18,0.0
2014-08-19,-68.75
2014-09-03,0.0
2014-09-04,-89.0
2014-10-17,81.8182
2014-10-20,1500.0
2014-10-27,-56.25
2014-10-30,0.0
2014-11-24,100.0
2014-12-12,-78.5714
2014-12-16,0.0
2014-12-19,233.3333
2014-12-22,-10.0
2014-12-23,-66.6667
2014-12-26,-50.0
2015-01-07,13.3333
2015-02-02,5.8824
2015-02-10,0.0
2015-02-12,0.0
2015-02-13,-16.6667
2015-02-17,-30.0
2015-02-20,185.7143
2015-02-23,33.3333
2015-02-25,0.0
2015-03-04,-73.75
2015-03-05,-33.3333
2015-03-06,7.1429
2015-03-09,33.3333
2015-03-12,-30.0
2015-03-13,-14.2857
2015-03-18,150.0
2015-03-19,-6.6667
2015-03-24,0.0
2015-04-02,-58.9286
2015-04-07,-7.6087
2015-04-17,84.7059
2015-04-20,-1.2739
2015-04-21,54.8387
2015-04-22,-63.3333
2015-05-05,9.0909
2015-05-08,60.4167
2015-05-21,-37.6623
2015-07-23,-33.3333
2015-08-04,3.125
2015-08-18,93.9394
2015-08-20,-48.4375
2015-09-09,0.0
2015-09-14,-27.2727
2015-09-28,150.0
2015-10-01,0.0
2015-10-27,-60.0
2015-11-03,20.8333
2015-11-25,56.8966
2015-12-04,17.5824
2015-12-16,9.3458
2015-12-21,91.453
2015-12-22,-28.5714
2015-12-28,0.0
2015-12-29,-45.0
2016-01-26,0.0
2016-02-16,65.9091
2016-03-08,9.589
2016-03-09,20.0
2016-03-11,-45.8333
2016-03-18,-15.3846
2016-03-22,100.0
2016-04-01,-50.0
2016-04-21,0.0
2016-04-22,90.9091
2016-04-26,0.0
2016-05-06,-47.619
2016-05-19,-25.0
2016-05-27,0.0
2016-06-29,139.3939
2016-07-07,1.2658
2016-07-19,0.0
2016-07-28,1.25
2016-08-10,48.1481
2016-08-17,-3.3333
2016-08-18,-31.0345
2016-08-23,3.125
2016-09-01,43.6364
2016-09-02,136.2869
2016-09-06,-57.1429
2016-09-12,126.6667
2016-09-13,0.0
2016-09-14,0.0
2016-09-20,-55.8824
2016-09-21,60.0
2016-09-26,0.0
2016-09-27,20.8333
2016-09-28,0.0
2016-09-30,2.8017
2016-10-13,10.6918
2016-10-18,-24.2424
2016-11-02,0.0
2016-11-17,28.0
2016-11-25,0.0
2016-12-05,-34.375
2016-12-13,66.0714
2016-12-14,-2.509
2016-12-27,-2.9412000000000003
2016-12-29,0.0
2017-01-03,0.0
2017-01-04,-39.3939
2017-01-05,10.0
2017-01-19,45.4545
2017-01-27,5.6641
2017-02-01,-5.3604
2017-02-03,-53.125
2017-03-02,33.3333
2017-03-07,-44.0625
2017-03-23,0.0
2017-03-24,-8.9385
2017-04-21,243.5583
2017-05-01,-8.5714
2017-05-02,-53.125
2017-05-08,20.0
2017-05-09,77.7778
2017-05-16,-27.9297
2017-05-22,26.5583
2017-05-23,2.7837
2017-05-30,6.6667
2017-06-01,-34.375
2017-06-14,19.0476
2017-06-16,0.0
2017-06-19,10.0
2017-06-28,-27.2727
2017-07-05,32.5
2017-07-10,-24.5283
2017-07-20,-25.0
2017-08-15,-6.6667
2017-08-25,17.8571
2017-08-28,3.0303
2017-08-29,0.0
2017-09-05,17.647100000000002
2017-09-20,-20.0
2017-09-22,25.0
2017-10-26,0.0
2017-10-30,-2.5
2017-10-31,2.5641
2017-11-16,0.0
2017-11-27,-38.5
2017-12-04,0.0
2017-12-05,41.9431
2017-12-07,-30.122
2017-12-22,-26.2295
2017-12-27,100.0
2018-01-05,0.0
2018-01-12,16.6667
2018-01-19,-4.7619
2018-01-22,100.0
2018-01-23,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-02-01,0.0
2018-02-02,25.0
2018-02-06,8.9
2018-02-08,10.1928
2018-02-09,0.0
2018-02-12,-16.6667
2018-02-13,59.8
2018-02-14,-49.9374
2018-02-16,0.0
2018-02-26,50.0
2018-02-28,0.0
2018-03-01,16.6667
2018-03-02,-14.2857
2018-03-12,-66.6667
2018-03-14,100.0
2018-03-16,-0.5
2018-03-23,0.5025
2018-03-28,0.0
2018-04-04,-50.0
2018-04-06,0.0
2018-04-13,0.0
2018-04-25,0.0
2018-04-30,150.0
2018-05-01,-60.0
2018-05-14,0.0
2018-05-30,150.0
2018-05-31,100.0
2018-06-01,-60.0
2018-06-04,50.0
2018-06-06,0.0
2018-06-11,-0.3333
2018-06-14,-58.194
2018-06-19,-8.0
2018-06-22,73.913
2018-06-26,-42.5
2018-06-29,4.3478
2018-07-13,25.0
2018-07-24,-23.3333
2018-07-26,0.0
2018-07-30,30.4348
2018-08-01,0.0
2018-08-06,-23.3333
2018-08-10,0.0
2018-08-14,0.0
2018-08-16,30.4348
2018-08-20,-0.2333
2018-08-28,-23.154
2018-09-14,30.4348
2018-10-12,-13.3333
2018-10-16,-11.538499999999999
2018-10-22,0.0
2018-11-19,13.0435
2018-11-23,0.0
2018-11-26,0.0
2018-11-30,-3.8462
2018-12-03,-40.0
2018-12-07,300.0
2018-12-10,-58.3333
2018-12-17,140.0
2018-12-18,-61.6667
2019-01-04,4.3478
2019-01-07,-10.4167
2019-01-23,18.6047
2019-01-24,-14.7059
2019-01-28,-3.4483
2019-01-30,21.4286
2019-02-07,0.0
2019-02-12,0.0
2019-02-19,-0.7843
2019-02-21,-13.0435
2019-03-04,-3.0
2019-03-06,-1.1246
2019-03-07,-0.4739
2019-03-13,0.0
2019-03-18,34.0476
2019-03-19,-60.9236
2019-03-20,133.6364
2019-03-26,-17.8988
2019-03-27,18.4834
2019-03-29,12.0
2019-04-02,0.0
2019-04-16,-39.2857
2019-04-17,0.0
2019-04-18,46.5882
2019-04-22,-7.7047
2019-04-26,-26.087
2019-05-03,-4.4118
2019-05-07,0.0
2019-05-10,-13.8462
2019-05-14,42.8571
2019-05-17,0.0
2019-05-20,0.0
2019-05-28,0.0
2019-06-10,30.0
2019-06-11,-3.8462
2019-06-21,40.0
2019-06-24,-5.7143
2019-06-25,-21.2121
2019-07-08,15.3846
2019-07-09,-10.0
2019-07-17,95.5556
2019-07-22,-24.2424
2019-07-23,37.25
2019-07-24,-45.3552
2019-08-05,0.0
2019-08-12,-15.05
2019-08-28,13.5962
2019-09-03,-0.3454
2019-09-04,15.7712
2019-09-05,-15.4192
2019-09-10,0.0
2019-09-16,-11.5044
2019-09-17,0.0
2019-09-30,0.0
2019-10-01,28.0
2019-10-02,-25.0
2019-10-03,16.6667
2019-10-07,14.2857
2019-10-08,-1.875
2019-10-09,0.0
2019-10-11,0.0
2019-10-14,-11.7834
2019-10-16,-12.4549
2019-10-29,15.4639
2019-11-11,-42.8571
2019-11-26,-30.625
2019-12-03,0.0
2019-12-10,8.1081
2019-12-23,141.6667
2019-12-26,133.4483
2019-12-27,-11.8168
2019-12-30,0.0
2020-01-02,-7.8727
2020-01-06,-27.2727
2020-01-07,10.0
2020-01-15,4.2273
2020-01-21,-30.2224
2020-01-22,-6.25
2020-01-24,-7.5
2020-01-27,-38.7387
2020-02-12,76.4706
2020-02-13,0.0
2020-02-18,46.6667
2020-02-19,-14.3182
2020-02-20,-24.1379
2020-02-24,-14.6853
2020-02-27,-42.623
2020-02-28,217.1429
2020-03-03,89.1892
2020-03-05,-40.4762
2020-03-06,-50.0
2020-03-10,0.0
2020-03-11,180.0
2020-03-12,28.5714
2020-03-13,-22.2222
2020-03-16,-28.5714
2020-03-17,80.0
2020-03-18,0.0
2020-03-20,18.8889
2020-03-23,-43.9252
2020-03-24,0.0
2020-03-25,66.6667
2020-03-26,-30.0
2020-03-27,0.0
2020-03-30,0.0
2020-04-01,40.0
2020-04-02,25.5
2020-04-03,-18.6926
2020-04-06,-2.0
2020-04-07,-28.5714
2020-04-08,0.0
2020-04-09,54.2857
2020-04-13,-42.5926
2020-04-14,43.5484
2020-04-15,-31.4607
2020-04-16,31.1475
2020-04-21,37.5
2020-04-22,1.4182000000000001
2020-04-23,-32.7716
2020-04-24,46.6667
2020-04-27,-43.6364
2020-04-28,238.5484
2020-04-29,-38.0657
2020-04-30,30.7692
2020-05-01,-47.6176
2020-05-05,-0.0561
2020-05-06,12.3596
2020-05-07,0.0
2020-05-08,-22.0
2020-05-11,50.0
2020-05-12,-7.7778
2020-05-13,-28.6376
2020-05-14,40.1299
2020-05-15,0.0
2020-05-18,-8.2484
2020-05-19,0.0
2020-05-20,1.0101
2020-05-21,0.0
2020-05-22,98.0
2020-05-26,-59.596
2020-05-27,-10.0
2020-05-28,1.3889
2020-05-29,36.9863
2020-06-01,0.0
2020-06-02,45.0
2020-06-03,-37.2414
2020-06-04,15.3846
2020-06-05,24.7619
2020-06-08,-21.7176
2020-06-10,26.7674
2020-06-11,0.0
2020-06-15,-23.8462
2020-06-18,-17.1717
2020-06-19,0.0
2020-06-23,0.0
2020-06-26,-8.5366
2020-06-29,138.2667
2020-06-30,-2.6301
2020-07-01,12.069
2020-07-02,-13.1795
2020-07-07,-29.0608
2020-07-08,19.7752
2020-07-09,16.5798
2020-07-10,0.1789
2020-07-13,-1.7856999999999998
2020-07-14,-27.5758
2020-07-16,33.8912
2020-07-17,-15.5938
2020-07-20,11.07
2020-07-21,-19.2667
2020-07-22,23.8646
2020-07-27,0.0
2020-07-28,-13.3333
2020-07-29,0.0
2020-07-30,14.2308
2020-07-31,0.3367
