ticker,LYDIF US Equity
2010-06-03,-2.5366
2010-06-04,-0.4666
2010-06-07,1.8127
2010-06-08,5.0343
2010-06-09,-4.3741
2010-06-10,-0.9525
2010-06-11,0.6891
2010-06-14,15.7158
2010-06-15,-3.2707
2010-06-16,-1.8662999999999998
2010-06-17,7.1329
2010-06-18,1.5842
2010-06-21,-2.4055
2010-06-23,-0.6392
2010-06-25,-3.375
2010-06-28,5.7912
2010-06-29,-11.3103
2010-07-06,-8.3981
2010-07-12,9.2795
2010-07-13,-2.7577
2010-07-15,1.6425999999999998
2010-07-19,-6.2383
2010-07-22,-2.4308
2010-07-29,0.7571
2010-07-30,1.5348000000000002
2010-08-03,2.6189999999999998
2010-08-04,-0.1637
2010-08-05,1.4447
2010-08-06,4.2318999999999996
2010-08-09,3.876
2010-08-10,21.903
2010-08-16,9.5807
2010-08-17,-1.6968999999999999
2010-08-18,0.0036
2010-08-19,0.2167
2010-08-31,6.6062
2010-09-01,-3.3511
2010-09-02,-3.6874000000000002
2010-09-03,25.7714
2010-09-08,-5.4123
2010-09-09,-0.3302
2010-09-14,8.1446
2010-09-15,-0.6239
2010-09-16,2.1216
2010-09-20,-0.5626
2010-09-21,-1.0819
2010-09-22,-2.8348
2010-09-23,-0.5198
2010-09-24,4.7253
2010-09-29,-4.6086
2010-10-04,-3.3432
2010-10-05,3.4050000000000002
2010-10-07,1.6103
2010-10-08,0.606
2010-10-12,0.1414
2010-10-14,-2.1576
2010-10-15,-3.25
2010-10-18,5.6802
2010-10-19,-3.7771
2010-10-20,5.1927
2010-10-21,-6.6795
2010-10-22,3.3801
2010-10-25,-1.4888
2010-10-26,-2.0424
2010-10-29,3.0047
2010-11-01,13.0002
2010-11-02,-3.6393
2010-11-03,3.4188
2010-11-04,7.438
2010-11-05,-1.5312999999999999
2010-11-08,1.5232999999999999
2010-11-09,1.0316
2010-11-10,-11.3481
2010-11-12,6.9588
2010-11-16,-7.9116
2010-11-17,5.6831
2010-11-18,0.2605
2010-11-19,0.2572
2010-11-22,1.7294
2010-11-23,-2.3406000000000002
2010-11-24,0.4132
2010-11-29,-7.5926
2010-11-30,7.1031
2010-12-03,-3.5759
2010-12-07,-3.6169000000000002
2010-12-08,-3.6743
2010-12-09,-0.0929
2010-12-10,-3.8587
2010-12-13,7.0116
2010-12-14,-1.6719
2010-12-15,-3.4611
2010-12-16,-1.1276
2010-12-17,-1.4203000000000001
2010-12-20,1.1661
2010-12-21,4.6949
2010-12-29,0.9222
2010-12-30,1.365
2010-12-31,2.1185
2011-01-04,-2.6484
2011-01-05,5.3729
2011-01-06,-3.1842
2011-01-10,-2.2222
2011-01-11,1.3636
2011-01-14,-5.8296
2011-01-18,6.0327
2011-01-19,-1.6027
2011-01-24,1.4662
2011-01-25,-1.3326
2011-01-26,2.1427
2011-01-27,-3.4088
2011-01-28,-0.0058
2011-01-31,2.9112999999999998
2011-02-01,3.2471
2011-02-02,0.8562
2011-02-04,3.2288
2011-02-07,5.7699
2011-02-08,7.1485
2011-02-10,-3.7965
2011-02-11,0.2874
2011-02-15,-0.0573
2011-02-22,-3.9684
2011-02-23,-0.306
2011-02-24,-2.5754
2011-03-03,-0.3432
2011-03-07,0.7557
2011-03-08,-2.9031000000000002
2011-03-09,-2.8165
2011-03-10,-4.1849
2011-03-11,6.5403
2011-03-14,-8.4746
2011-03-15,-5.7581
2011-03-16,-0.4237
2011-03-17,1.4153
2011-03-18,10.2855
2011-03-21,7.5012
2011-03-23,-8.0908
2011-03-24,7.8934
2011-03-28,-4.192
2011-03-29,-0.8502
2011-03-30,-1.3857
2011-04-01,0.7067
2011-04-04,-2.6316
2011-04-05,12.2579
2011-04-06,0.0
2011-04-08,6.1293
2011-04-11,-5.5532
2011-04-12,-0.04
2011-04-13,0.9211
2011-04-14,-0.7937
2011-04-15,2.4275
2011-04-18,-3.1705
2011-04-20,-2.8912
2011-04-25,0.0286
2011-04-27,-4.3959
2011-04-28,12.7898
2011-04-29,2.2549
2011-05-04,-13.5064
2011-05-05,-4.6582
2011-05-06,1.4098
2011-05-09,2.2345
2011-05-10,-1.0791
2011-05-11,2.3013
2011-05-13,-5.6715
2011-05-17,-5.4155
2011-05-18,7.4634
2011-05-20,1.3164
2011-05-24,9.8958
2011-05-25,1.0243
2011-05-26,0.0807
2011-05-31,0.0655
2011-06-02,0.1813
2011-06-08,-7.8888
2011-06-13,-2.1343
2011-06-14,-0.0502
2011-06-15,3.5268
2011-06-16,0.1725
2011-06-17,-1.2484
2011-06-20,8.9663
2011-06-21,6.6008
2011-06-22,-3.5534
2011-06-23,-3.1128
2011-06-24,0.6476
2011-06-27,-2.9977
2011-06-28,-2.4887
2011-06-29,0.617
2011-07-05,1.1844000000000001
2011-07-06,7.7278
2011-07-11,1.69
2011-07-12,3.0898
2011-07-13,7.8701
2011-07-14,-1.909
2011-07-15,1.8420999999999998
2011-07-18,0.1873
2011-07-20,0.8539
2011-07-22,-2.2788
2011-07-25,0.7026
2011-07-26,1.2028
2011-07-27,-8.4715
2011-07-28,-4.1218
2011-07-29,-1.9182000000000001
2011-08-02,2.9139
2011-08-03,-4.3592
2011-08-04,-3.9888
2011-08-05,-8.9382
2011-08-08,-8.2339
2011-08-09,-3.105
2011-08-10,20.8933
2011-08-11,5.4607
2011-08-12,2.4706
2011-08-15,0.6341
2011-08-16,-1.6851
2011-08-17,-4.7173
2011-08-18,-2.4116
2011-08-19,-0.1496
2011-08-22,-3.0822
2011-08-23,7.3322
2011-08-24,-3.2305
2011-08-25,0.1914
2011-08-26,0.9205
2011-08-29,3.7011
2011-08-30,1.3916
2011-08-31,4.0
2011-09-01,-0.6082
2011-09-02,2.716
2011-09-06,0.8335
2011-09-07,-2.6013
2011-09-12,0.8439
2011-09-13,6.1172
2011-09-14,1.0082
2011-09-15,-0.8584
2011-09-16,4.1188
2011-09-19,7.2649
2011-09-20,-1.0897000000000001
2011-09-21,-2.6511
2011-09-22,-13.4541
2011-09-23,-5.0769
2011-09-26,-3.3833
2011-09-27,8.961500000000001
2011-09-28,-11.9627
2011-09-29,-5.9976
2011-09-30,-2.7992
2011-10-03,-1.5878999999999999
2011-10-04,-11.3677
2011-10-05,15.9901
2011-10-06,2.5774
2011-10-07,-0.876
2011-10-11,5.6686
2011-10-12,10.8473
2011-10-13,-1.8514
2011-10-14,5.6844
2011-10-17,-7.4148
2011-10-18,-0.2894
2011-10-20,-5.8885
2011-10-21,-1.2338
2011-10-24,2.1777
2011-10-25,3.4793
2011-10-26,4.1772
2011-10-27,5.3058
2011-10-28,0.2644
2011-10-31,-7.6864
2011-11-01,-6.6616
2011-11-02,10.1283
2011-11-03,9.553
2011-11-04,-3.0258
2011-11-07,-0.6921
2011-11-09,3.8317
2011-11-10,4.8043
2011-11-11,-2.4648
2011-11-14,0.0
2011-11-15,-0.6859
2011-11-16,4.4279
2011-11-17,-7.0771
2011-11-18,1.8426
2011-11-21,-0.6874
2011-11-23,2.9306
2011-11-25,-3.3149
2011-11-28,4.4613
2011-11-29,1.0376
2011-11-30,3.4556
2011-12-01,-1.4868999999999999
2011-12-05,0.679
2011-12-06,0.3265
2011-12-07,0.3468
2011-12-08,-3.4859
2011-12-09,3.4836
2011-12-12,-1.9886
2011-12-13,-14.0351
2011-12-14,-4.6368
2011-12-15,1.0474
2011-12-16,1.0339
2011-12-19,-3.7627
2011-12-20,3.8016
2011-12-21,-3.3235
2011-12-22,-2.885
2011-12-23,2.9929
2011-12-28,-5.1892
2011-12-29,-1.0463
2011-12-30,4.3588000000000005
2012-01-03,-2.5991
2012-01-06,6.6797
2012-01-09,-0.4478
2012-01-10,1.0008
2012-01-11,1.1543
2012-01-12,-3.0846
2012-01-13,-1.5133999999999999
2012-01-17,0.5541
2012-01-18,-2.3398
2012-01-19,2.9962999999999997
2012-01-20,-0.2159
2012-01-23,6.561
2012-01-26,8.2179
2012-01-30,-6.9043
2012-01-31,1.4913
2012-02-01,-2.1843
2012-02-02,2.8015
2012-02-03,-0.0592
2012-02-06,5.1176
2012-02-07,0.9398
2012-02-08,-5.1024
2012-02-09,0.157
2012-02-13,4.5062999999999995
2012-02-14,0.3562
2012-02-15,-2.3351
2012-02-16,2.2188
2012-02-17,1.4222000000000001
2012-02-21,-2.4539
2012-02-22,-1.9102999999999999
2012-02-23,2.1982
2012-02-24,-2.6604
2012-02-27,0.756
2012-02-28,2.0777
2012-02-29,-1.2627
2012-03-01,1.5461
2012-03-02,-0.3759
2012-03-05,-1.6981000000000002
2012-03-06,-2.1113
2012-03-07,2.9534000000000002
2012-03-08,4.978
2012-03-09,-1.27
2012-03-12,3.1974
2012-03-13,-0.4986
2012-03-14,-5.7981
2012-03-15,1.3488
2012-03-16,0.2812
2012-03-19,-1.5327
2012-03-20,-0.2658
2012-03-21,0.9136
2012-03-22,-4.4134
2012-03-23,1.1444
2012-03-26,-1.4558
2012-03-27,2.4672
2012-03-28,-5.9119
2012-03-29,-1.7659
2012-03-30,2.0903
2012-04-02,3.1941
2012-04-03,-6.4286
2012-04-04,-6.3401
2012-04-05,0.249
2012-04-09,-3.8844
2012-04-10,3.6889
2012-04-11,1.6542
2012-04-12,9.0504
2012-04-13,-4.7629
2012-04-16,-4.8508
2012-04-17,3.2709
2012-04-18,5.5046
2012-04-19,-2.6346
2012-04-23,-5.3745
2012-04-24,0.8989
2012-04-25,4.1871
2012-04-26,-1.2398
2012-04-30,7.0563
2012-05-01,-3.1541
2012-05-02,-4.9478
2012-05-03,-2.6795999999999998
2012-05-04,2.175
2012-05-07,-2.7472
2012-05-08,-2.8163
2012-05-09,-0.0234
2012-05-10,1.1219999999999999
2012-05-11,-2.4965
2012-05-14,-0.8061
2012-05-15,0.239
2012-05-16,-5.0548
2012-05-17,2.7624
2012-05-18,-1.0997
2012-05-23,8.1789
2012-05-29,-6.0758
2012-05-30,1.7995999999999999
2012-05-31,-0.9078
2012-06-01,4.9662
2012-06-04,-1.1943
2012-06-05,8.7866
2012-06-06,-2.6496
2012-06-07,-2.5022
2012-06-08,-4.2014
2012-06-11,4.6206
2012-06-12,-0.2695
2012-06-13,-2.0721
2012-06-14,1.15
2012-06-18,0.091
2012-06-19,1.1131
2012-06-20,-0.1123
2012-06-21,-7.3774
2012-06-22,0.8742
2012-06-25,-1.3
2012-06-26,-1.4238
2012-06-27,-1.7969
2012-06-28,-1.6377000000000002
2012-06-29,2.459
2012-07-03,8.35
2012-07-05,4.2455
2012-07-09,0.0443
2012-07-10,-7.8319
2012-07-11,0.7681
2012-07-12,-4.8118
2012-07-13,0.1502
2012-07-16,11.3443
2012-07-18,-3.9273
2012-07-19,0.6307
2012-07-20,-0.5049
2012-07-23,-0.1691
2012-07-24,-0.2571
2012-07-25,-0.1874
2012-07-27,7.0657
2012-07-30,1.0305
2012-08-01,-1.3455
2012-08-03,-0.396
2012-08-07,1.5018
2012-08-08,4.0035
2012-08-09,0.8368
2012-08-10,-4.9793
2012-08-15,0.1747
2012-08-16,-0.1744
2012-08-17,1.3319
2012-08-20,-0.1939
2012-08-21,4.0587
2012-08-22,2.3729
2012-08-23,2.9512
2012-08-27,-6.0901
2012-08-28,0.1127
2012-08-29,-2.3738
2012-08-30,-1.2359
2012-08-31,5.1031
2012-09-05,0.3512
2012-09-06,1.8736000000000002
2012-09-07,0.6467
2012-09-10,-5.1004
2012-09-11,-1.1849
2012-09-12,0.6424
2012-09-13,5.4894
2012-09-14,-2.138
2012-09-17,-3.0297
2012-09-18,2.5717
2012-09-19,1.7406000000000001
2012-09-20,-4.0326
2012-09-21,-2.6316
2012-09-24,-0.9154
2012-09-25,-1.4298
2012-09-26,0.2455
2012-09-27,5.5877
2012-09-28,-3.6475
2012-10-01,-0.7877
2012-10-02,3.176
2012-10-03,-1.7101
2012-10-04,1.8976
2012-10-05,-2.9081
2012-10-09,-1.8026
2012-10-10,0.4253
2012-10-11,-0.5127
2012-10-12,2.5319000000000003
2012-10-16,4.2832
2012-10-17,-1.0897000000000001
2012-10-19,-3.9831
2012-10-22,-1.2577
2012-10-23,1.8101
2012-10-24,-2.1291
2012-10-25,2.2427
2012-10-31,-0.5484
2012-11-02,-0.0882
2012-11-05,-0.0662
2012-11-07,-0.0221
2012-11-08,-1.9001000000000001
2012-11-09,0.6081
2012-11-12,-0.6044
2012-11-13,-1.2218
2012-11-14,-0.1767
2012-11-15,-2.1243
2012-11-16,-0.8168
2012-11-19,1.9353
2012-11-21,2.3948
2012-11-26,0.1353
2012-11-27,1.0806
2012-11-28,-1.5896
2012-11-29,-0.4215
2012-11-30,-4.0682
2012-12-03,-1.3978
2012-12-04,1.2013
2012-12-05,-4.1785
2012-12-06,0.9911
2012-12-07,0.3588
2012-12-10,0.5225
2012-12-11,-0.3739
2012-12-12,3.9972
2012-12-13,-1.1296
2012-12-14,-1.7151999999999998
2012-12-17,-0.9662
2012-12-18,2.186
2012-12-19,0.1999
2012-12-20,-7.1046
2012-12-21,-0.4039
2012-12-24,-2.3172
2012-12-27,2.3195
2012-12-28,1.1399
2012-12-31,5.2404
2013-01-02,2.4746
2013-01-03,-1.9425
2013-01-04,-1.6528
2013-01-07,2.8561
2013-01-08,1.3333
2013-01-09,0.4699
2013-01-10,-0.3742
2013-01-11,3.0516
2013-01-14,0.9567
2013-01-15,-1.5343
2013-01-16,-7.0119
2013-01-17,0.7639
2013-01-18,-2.6565
2013-01-22,3.7591
2013-01-23,0.5478
2013-01-24,-1.5081
2013-01-25,0.6785
2013-01-28,-2.6167
2013-01-30,5.0873
2013-01-31,-0.7119
2013-02-01,-1.2906
2013-02-04,1.0654
2013-02-05,-5.0012
2013-02-06,0.8259
2013-02-07,-6.5845
2013-02-08,0.4083
2013-02-11,-2.1333
2013-02-12,-2.6703
2013-02-13,-1.0638
2013-02-14,2.3769
2013-02-15,-5.5279
2013-02-19,-5.4637
2013-02-20,-1.4623
2013-02-21,2.3241
2013-02-22,-2.0872
2013-02-25,1.7555
2013-02-26,-0.4929
2013-02-27,-3.096
2013-02-28,-3.1949
2013-03-01,-0.5281
2013-03-04,-0.5972
2013-03-05,6.6756
2013-03-06,8.0726
2013-03-07,9.9522
2013-03-08,4.9569
2013-03-11,1.154
2013-03-12,3.9187
2013-03-13,1.7184
2013-03-14,-0.132
2013-03-15,0.9779
2013-03-18,4.3276
2013-03-19,-1.2768
2013-03-21,1.6461999999999999
2013-03-22,-4.3476
2013-03-26,0.0
2013-03-27,-0.2788
2013-03-28,-2.359
2013-04-01,-6.222
2013-04-02,-5.7093
2013-04-03,-8.4095
2013-04-04,7.8852
2013-04-05,0.5018
2013-04-08,1.9939
2013-04-09,8.2959
2013-04-10,-8.3523
2013-04-11,-0.6711
2013-04-12,-6.655
2013-04-15,-7.3646
2013-04-16,0.5118
2013-04-17,-10.6654
2013-04-18,0.4307
2013-04-19,9.4009
2013-04-22,7.5001
2013-04-23,-6.6527
2013-04-24,1.5903
2013-04-25,2.3617
2013-04-26,-8.2574
2013-04-29,5.1415
2013-04-30,0.2164
2013-05-01,0.5888
2013-05-02,2.2167
2013-05-03,-2.3213
2013-05-06,-1.9308999999999998
2013-05-07,4.4161
2013-05-08,-3.7789
2013-05-09,-2.9713000000000003
2013-05-10,-2.6493
2013-05-13,1.1213
2013-05-14,0.407
2013-05-15,-5.6254
2013-05-16,5.0491
2013-05-17,-6.5671
2013-05-21,-4.6396
2013-05-22,3.2967
2013-05-28,4.1797
2013-05-29,-2.328
2013-05-30,9.0172
2013-05-31,-1.2995999999999999
2013-06-03,2.4843
2013-06-04,-1.4423
2013-06-05,4.833
2013-06-06,-2.3891
2013-06-07,-0.0761
2013-06-13,-2.2049
2013-06-14,1.6643
2013-06-17,-7.7419
2013-06-18,-11.9712
2013-06-19,-3.2024
2013-06-20,-13.6643
2013-06-21,3.7072000000000003
2013-06-24,-4.583
2013-06-25,-8.2133
2013-06-26,5.9131
2013-06-27,0.7905
2013-06-28,12.0466
2013-07-02,8.7499
2013-07-03,7.01
2013-07-05,-7.265
2013-07-08,2.103
2013-07-10,-0.2333
2013-07-11,0.1393
2013-07-12,0.6259
2013-07-15,-4.5814
2013-07-16,4.6358
2013-07-17,-4.5392
2013-07-18,-1.0359
2013-07-22,11.7136
2013-07-23,6.6998
2013-07-24,-33.5382
2013-07-25,6.1311
2013-07-26,-1.5251000000000001
2013-07-29,0.1011
2013-07-30,-4.5153
2013-07-31,1.4616
2013-08-01,-4.5564
2013-08-02,-1.6322999999999999
2013-08-06,-6.2973
2013-08-07,6.4241
2013-08-08,0.2367
2013-08-09,7.4113
2013-08-12,-1.1187
2013-08-13,-4.3947
2013-08-14,12.3059
2013-08-15,-0.7431
2013-08-16,0.3621
2013-08-19,-2.1584
2013-08-20,1.1874
2013-08-21,-3.9526
2013-08-22,-0.2058
2013-08-23,1.7526000000000002
2013-08-26,-3.0395
2013-08-27,1.1494
2013-08-28,-1.7949000000000002
2013-08-29,-0.3813
2013-08-30,-2.1119
2013-09-05,1.2945
2013-09-10,-4.5793
2013-09-11,-2.3228
2013-09-13,-3.2207
2013-09-16,-4.4495000000000005
2013-09-17,-2.0156
2013-09-18,11.6252
2013-09-19,-1.1509
2013-09-20,-4.9143
2013-09-23,-10.5769
2013-09-24,-6.9892
2013-09-25,-0.1174
2013-09-26,-1.0399
2013-09-27,2.5768
2013-09-30,-5.22
2013-10-01,-8.6184
2013-10-02,2.4067
2013-10-03,-1.0144
2013-10-04,-1.2987
2013-10-07,6.25
2013-10-09,-6.0372
2013-10-11,-11.0379
2013-10-15,25.7407
2013-10-16,6.0383
2013-10-17,-10.1389
2013-10-18,2.7821
2013-10-21,-4.3609
2013-10-22,49.3711
2013-10-23,3.1579
2013-10-25,-8.5204
2013-10-29,-7.9755
2013-10-30,-5.4167
2013-10-31,-3.9327
2013-11-01,-6.3782
2013-11-04,5.8687000000000005
2013-11-07,-7.8062000000000005
2013-11-08,-3.2117
2013-11-11,-2.7149
2013-11-12,-0.3391
2013-11-13,4.2295
2013-11-15,4.9254
2013-11-18,2.8449999999999998
2013-11-19,-2.9219
2013-11-20,-5.5120000000000005
2013-11-21,4.1749
2013-11-22,-2.8768000000000002
2013-11-25,1.1923
2013-11-26,0.9297
2013-11-27,-4.2225
2013-11-29,6.6464
2013-12-04,-7.1429
2013-12-05,0.3077
2013-12-06,-5.8474
2013-12-10,10.7717
2013-12-11,0.4412
2013-12-12,-5.5637
2013-12-13,1.3953
2013-12-16,4.5872
2013-12-17,2.3392
2013-12-18,14.2857
2013-12-19,-12.5
2013-12-20,2.5714
2013-12-26,-6.4067
2013-12-27,2.0833
2013-12-30,0.8746
2013-12-31,-1.0116
2014-01-02,6.5693
2014-01-03,2.7397
2014-01-06,-0.6667
2014-01-07,-0.8557
2014-01-09,-5.2293
2014-01-10,10.642900000000001
2014-01-13,15.0016
2014-01-14,-3.1647
2014-01-16,2.6304
2014-01-17,10.4851
2014-01-21,9.9182
2014-01-22,-15.7558
2014-01-23,14.8378
2014-01-24,-5.7692
2014-01-27,-8.9796
2014-01-29,5.9417
2014-01-30,-4.709
2014-02-03,2.7207
2014-02-04,4.7568
2014-02-05,3.0121
2014-02-06,-0.8202
2014-02-07,-1.5846
2014-02-10,4.6892
2014-02-11,2.9412000000000003
2014-02-12,-5.9821
2014-02-13,2.3109
2014-02-14,3.9604
2014-02-18,1.9048
2014-02-19,-11.9626
2014-02-20,3.7155
2014-02-21,-2.8659
2014-02-24,3.2666
2014-02-25,-4.898
2014-02-26,-0.2146
2014-02-27,0.0
2014-02-28,3.5484
2014-03-03,3.6345
2014-03-05,4.2084
2014-03-06,0.4808
2014-03-07,0.1555
2014-03-10,-4.4548
2014-03-11,2.1187
2014-03-12,4.78
2014-03-13,6.0164
2014-03-14,2.259
2014-03-17,9.2996
2014-03-18,-0.6211
2014-03-19,-6.994
2014-03-20,6.5493
2014-03-21,-2.2925
2014-03-24,-18.1967
2014-03-25,1.2024
2014-03-26,-5.2475
2014-03-27,1.7437
2014-03-28,-3.1517
2014-03-31,-0.7423
2014-04-01,-1.7094
2014-04-02,3.9266
2014-04-03,2.9873
2014-04-04,-0.6918
2014-04-07,0.9843
2014-04-08,7.3418
2014-04-09,-0.2358
2014-04-10,0.2364
2014-04-11,-6.5094
2014-04-14,0.9082
2014-04-15,-5.0
2014-04-21,-5.8092
2014-04-22,1.1245
2014-04-23,-0.4282
2014-04-24,1.2209
2014-04-28,-3.9474
2014-04-29,2.6612
2014-05-02,2.1544
2014-05-05,-1.2722
2014-05-07,0.5926
2014-05-08,-1.1371
2014-05-09,-1.4412
2014-05-13,1.4975
2014-05-14,-0.8104
2014-05-15,-0.7821
2014-05-16,-3.2658
2014-05-20,-1.0477
2014-05-21,-3.4118
2014-05-22,4.6285
2014-05-23,0.1164
2014-05-27,-4.3241
2014-05-28,-2.1648
2014-05-29,6.9565
2014-06-02,-0.4864
2014-06-03,7.5717
2014-06-05,6.4352
2014-06-06,2.4465
2014-06-09,-2.1891
2014-06-10,8.8505
2014-06-11,7.1963
2014-06-12,2.0052
2014-06-13,-1.7094
2014-06-16,5.2174
2014-06-17,-10.3461
2014-06-19,13.3836
2014-06-23,-10.7317
2014-06-24,-0.7286
2014-06-30,7.3394
2014-07-02,-3.1303
2014-07-03,-2.5477
2014-07-07,5.0249
2014-07-08,-0.1724
2014-07-09,1.8998
2014-07-10,7.2034
2014-07-11,-2.7668
2014-07-14,-1.626
2014-07-15,-6.0486
2014-07-17,0.9841
2014-07-21,-1.5678999999999998
2014-07-22,-5.6748
2014-07-24,-0.2697
2014-07-29,-0.4233
2014-08-04,-2.6925
2014-08-05,1.9417
2014-08-06,1.9048
2014-08-07,-2.4299
2014-08-12,-4.2146
2014-08-13,0.0
2014-08-14,-4.0
2014-08-15,0.8464
2014-08-19,-2.2208
2014-08-20,-5.9818
2014-08-21,7.191
2014-08-22,-3.5639
2014-08-29,1.3043
2014-09-02,-0.5499
2014-09-03,-2.468
2014-09-04,-3.7611
2014-09-05,-2.1048999999999998
2014-09-08,0.0954
2014-09-09,-1.3123
2014-09-10,-2.6521
2014-09-11,-1.9536
2014-09-12,-3.8605
2014-09-15,-4.4041
2014-09-16,4.336
2014-09-17,-11.737
2014-09-18,6.5293
2014-09-19,-4.6961
2014-09-22,-11.2591
2014-09-23,8.717
2014-09-24,5.3047
2014-09-25,-3.183
2014-09-29,7.4593
2014-10-01,2.5623
2014-10-02,-3.384
2014-10-03,-16.008
2014-10-06,8.7315
2014-10-07,-8.589
2014-10-08,4.8897
2014-10-09,-9.9852
2014-10-10,5.3325
2014-10-14,-1.1667
2014-10-15,-5.5122
2014-10-16,9.1132
2014-10-17,6.4813
2014-10-20,2.9186
2014-10-21,-9.2071
2014-10-22,-5.9488
2014-10-23,0.1529
2014-10-24,5.0284
2014-10-27,-9.2118
2014-10-28,3.7062
2014-10-29,8.8352
2014-10-30,-16.5907
2014-10-31,-2.7946999999999997
2014-11-03,-3.525
2014-11-05,-11.687
2014-11-06,0.2641
2014-11-07,8.6626
2014-11-11,-3.5551
2014-11-12,10.2485
2014-11-14,-5.5724
2014-11-17,-9.2275
2014-11-19,4.9645
2014-11-21,11.6836
2014-11-24,0.8319
2014-11-25,-3.0
2014-11-26,-7.6289
2014-11-28,11.830400000000001
2014-12-01,11.975999999999999
2014-12-02,-1.9607999999999999
2014-12-03,-0.1818
2014-12-05,-13.4791
2014-12-08,-10.9211
2014-12-09,6.9424
2014-12-10,1.2155
2014-12-11,-6.9869
2014-12-12,-1.4085
2014-12-16,-2.3810000000000002
2014-12-17,-2.439
2014-12-19,-6.7969
2014-12-22,9.7402
2014-12-23,0.4125
2014-12-26,-9.9346
2014-12-29,5.1014
2014-12-30,0.2411
2014-12-31,5.3872
2015-01-02,-0.1978
2015-01-05,6.3415
2015-01-06,-1.1468
2015-01-07,-0.6961
2015-01-09,9.0245
2015-01-12,2.8663
2015-01-13,-3.4635
2015-01-16,3.1292
2015-01-20,-4.4075
2015-01-21,-4.556
2015-01-22,-2.9817
2015-01-23,-0.7092
2015-01-26,-1.9048
2015-01-27,2.9126
2015-01-29,0.2358
2015-01-30,-2.9706
2015-02-02,1.6065
2015-02-03,-1.3126
2015-02-04,-0.922
2015-02-05,10.5721
2015-02-09,-7.947
2015-02-10,-6.235
2015-02-11,4.6036
2015-02-12,-2.7199999999999998
2015-02-13,3.2988
2015-02-17,-3.0718
2015-02-18,-5.6479
2015-02-19,0.6152
2015-02-24,-2.7763999999999998
2015-02-25,-0.7309
2015-02-26,7.7226
2015-03-02,4.0216
2015-03-03,1.5434
2015-03-05,4.8909
2015-03-06,-0.373
2015-03-09,2.9954
2015-03-10,-5.8166
2015-03-11,-0.2375
2015-03-12,-1.9048
2015-03-13,-0.4854
2015-03-16,1.4939
2015-03-18,-1.4719
2015-03-20,0.0
2015-03-23,6.5854
2015-03-24,-5.1773
2015-03-27,2.2021
2015-03-30,-6.2574
2015-03-31,-0.9131
2015-04-06,-0.7309
2015-04-07,-0.128
2015-04-08,1.6667
2015-04-10,4.6658
2015-04-13,-6.0241
2015-04-14,3.0769
2015-04-15,-0.2021
2015-04-16,4.6892
2015-04-17,3.6161
2015-04-20,-3.7197
2015-04-21,9.949300000000001
2015-04-22,-9.049
