ticker,CSOC US Equity
2011-11-10,19.0476
2011-11-11,-8.6667
2011-11-14,-24.0876
2011-11-15,-42.3077
2011-11-16,3.3333
2011-11-17,3.2258
2011-11-18,-9.7656
2011-11-21,-30.7359
2011-11-22,7.5
2011-11-23,10.7558
2011-11-25,-1.3123
2011-11-28,-2.6596
2011-11-29,9.2896
2011-11-30,6.0
2011-12-01,1.8868
2011-12-02,0.0
2011-12-05,-7.4074
2011-12-06,8.0
2011-12-07,29.6296
2011-12-08,5.7143
2011-12-09,-6.7568
2011-12-12,-13.0435
2011-12-13,12.9167
2011-12-14,-18.8192
2011-12-15,23.6364
2011-12-16,-0.3676
2011-12-19,3.321
2011-12-20,-20.0
2011-12-21,-10.7143
2011-12-22,-12.0
2011-12-23,-9.0909
2011-12-27,25.0
2011-12-28,0.0
2011-12-29,0.0
2011-12-30,-8.0
2012-01-03,5.9783
2012-01-04,-4.1026
2012-01-05,-10.1604
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-12,-0.5952
2012-01-13,-4.1916
2012-01-17,-8.4375
2012-01-18,-7.1672
2012-01-19,0.0
2012-01-20,29.4118
2012-01-23,-9.0909
2012-01-24,-12.5
2012-01-25,8.5714
2012-01-26,1.9737
2012-01-27,2.5806
2012-01-30,-7.8616
2012-01-31,-1.7065000000000001
2012-02-01,39.5833
2012-02-02,-14.4279
2012-02-03,-11.0465
2012-02-06,51.634
2012-02-07,-10.3448
2012-02-08,-15.3846
2012-02-09,-4.5455
2012-02-10,0.0
2012-02-13,-4.7619
2012-02-14,-9.0625
2012-02-15,-1.0309
2012-02-16,0.0
2012-02-17,4.8611
2012-02-21,-4.6358
2012-02-22,-0.6944
2012-02-23,-1.049
2012-02-24,-9.5406
2012-02-27,12.5
2012-02-28,-6.5972
2012-02-29,8.9219
2012-03-01,-7.1672
2012-03-02,5.1471
2012-03-05,-11.538499999999999
2012-03-06,6.7194
2012-03-07,-12.2222
2012-03-08,-3.3755
2012-03-09,-4.3668
2012-03-12,-10.9589
2012-03-13,-9.7436
2012-03-14,0.0
2012-03-15,7.9545
2012-03-16,-2.1053
2012-03-19,-11.2903
2012-03-20,6.6667
2012-03-21,-13.6364
2012-03-22,3.9474
2012-03-23,-8.8608
2012-03-26,-11.1111
2012-03-27,25.0
2012-03-28,0.0
2012-03-29,-3.75
2012-03-30,0.6494
2012-04-02,3.2258
2012-04-03,-11.25
2012-04-04,-19.7183
2012-04-05,-8.7719
2012-04-09,-1.9231
2012-04-10,-5.8824
2012-04-11,-13.5417
2012-04-12,-6.0241
2012-04-13,-3.8462
2012-04-16,-8.0
2012-04-17,-7.2464
2012-04-18,-15.625
2012-04-19,18.5185
2012-04-20,-21.875
2012-04-23,6.0
2012-04-24,318.8679
2012-04-25,-36.4865
2012-04-26,-24.8227
2012-04-27,-12.2642
2012-04-30,-5.3763
2012-05-01,-5.6818
2012-05-02,-6.0241
2012-05-03,0.0
2012-05-04,8.9744
2012-05-07,18.8235
2012-05-08,8.9109
2012-05-09,-18.1818
2012-05-10,24.4444
2012-05-11,-11.607099999999999
2012-05-14,-13.1313
2012-05-15,-6.9767
2012-05-16,-6.25
2012-05-17,2.6667
2012-05-18,0.0
2012-05-21,-2.5974
2012-05-22,0.0
2012-05-23,0.0
2012-05-24,-4.0
2012-05-25,30.5556
2012-05-29,-3.1915
2012-05-30,0.0
2012-05-31,-3.2967
2012-06-01,-9.0909
2012-06-04,6.25
2012-06-05,-8.2353
2012-06-06,-1.2821
2012-06-07,-12.987
2012-06-08,0.0
2012-06-11,0.0
2012-06-12,10.4478
2012-06-13,0.0
2012-06-14,-2.7027
2012-06-15,-4.1667
2012-06-18,0.0
2012-06-19,-11.5942
2012-06-20,14.7541
2012-06-21,75.7143
2012-06-22,-21.9512
2012-06-25,-8.3333
2012-06-26,-2.2727
2012-06-27,-25.5814
2012-06-28,-7.8125
2012-06-29,0.0
2012-07-02,-8.4746
2012-07-03,9.2593
2012-07-05,0.0
2012-07-06,0.0
2012-07-09,5.0847
2012-07-10,0.0
2012-07-11,3.2258
2012-07-12,0.0
2012-07-13,0.0
2012-07-17,-3.125
2012-07-18,-9.6774
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,0.0
2012-07-24,0.0
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,0.0
2012-07-30,0.0
2012-07-31,0.0
2012-08-01,0.0
2012-08-02,0.0
2012-08-06,-3.5714
2012-08-07,3.7037
2012-08-08,-3.5714
2012-08-09,-22.2222
2012-08-10,33.3333
2012-08-13,28.5714
2012-08-14,52.7778
2012-08-15,-32.7273
2012-08-16,-5.4054
2012-08-17,-17.1429
2012-08-20,13.7931
2012-08-21,-7.5758
2012-08-22,0.0
2012-08-24,-21.3115
2012-08-27,10.4167
2012-08-28,5.6604
2012-08-29,-10.7143
2012-08-30,2.0
2012-08-31,-5.8824
2012-09-04,-16.6667
2012-09-05,20.0
2012-09-06,-16.6667
2012-09-07,20.0
2012-09-10,0.0
2012-09-11,0.0
2012-09-12,0.0
2012-09-13,-12.5
2012-09-14,14.2857
2012-09-17,-4.1667
2012-09-18,-8.6957
2012-09-19,0.0
2012-09-20,0.0
2012-09-21,19.0476
2012-09-24,-4.0
2012-09-25,0.0
2012-09-26,-12.5
2012-09-27,0.0
2012-09-28,-4.7619
2012-10-01,-15.0
2012-10-02,2.9412000000000003
2012-10-03,8.5714
2012-10-05,0.0
2012-10-08,-15.7895
2012-10-09,18.75
2012-10-10,5.2632
2012-10-11,-5.0
2012-10-12,-2.6316
2012-10-15,0.0
2012-10-16,-18.9189
2012-10-17,33.3333
2012-10-18,-27.5
2012-10-19,27.5862
2012-10-22,0.0
2012-10-23,-18.9189
2012-10-24,26.6667
2012-10-25,-7.8947
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,-17.1429
2012-11-05,10.3448
2012-11-06,-9.375
2012-11-07,-10.3448
2012-11-08,3.8462
2012-11-09,0.0
2012-11-12,11.1111
2012-11-13,0.0
2012-11-14,-3.3333
2012-11-15,0.0
2012-11-16,0.0
2012-11-19,0.0
2012-11-20,48.2759
2012-11-21,0.0
2012-11-23,6.9767
2012-11-27,-43.4783
2012-11-28,46.1538
2012-11-29,-15.7895
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,6.25
2012-12-05,-23.5294
2012-12-06,30.7692
2012-12-07,-5.8824
2012-12-10,6.25
2012-12-11,-23.5294
2012-12-12,23.0769
2012-12-13,-6.25
2012-12-14,-40.0
2012-12-17,66.6667
2012-12-18,0.0
2012-12-19,-3.3333
2012-12-20,-10.3448
2012-12-21,-19.2308
2012-12-24,23.8095
2012-12-26,3.8462
2012-12-27,-18.5185
2012-12-28,0.0
2012-12-31,-4.5455
2013-01-02,4.7619
2013-01-07,-4.5455
2013-01-08,14.2857
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-01-17,0.0
2013-01-22,-20.8333
2013-01-23,26.3158
2013-01-24,12.5
2013-01-28,-29.6296
2013-01-29,10.526299999999999
2013-01-30,14.2857
2013-01-31,12.5
2013-02-01,0.0
2013-02-05,11.1111
2013-02-06,6.6667
2013-02-08,0.0
2013-02-11,0.0
2013-02-12,0.0
2013-02-13,-9.375
2013-02-14,0.0
2013-02-15,-6.8966
2013-02-19,-40.7407
2013-02-20,62.5
2013-02-21,23.0769
2013-02-22,-15.625
2013-02-25,-18.5185
2013-02-26,9.0909
2013-02-27,0.0
2013-02-28,20.8333
2013-03-04,3.4483
2013-03-05,-20.0
2013-03-06,0.0
2013-03-07,25.0
2013-03-08,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,26.6667
2013-03-19,-10.526299999999999
2013-03-20,8.8235
2013-03-22,-13.5135
2013-03-26,-6.25
2013-03-28,0.0
2013-04-01,0.0
2013-04-03,0.0
2013-04-10,-26.6667
2013-04-11,36.3636
2013-04-12,-3.3333
2013-04-15,27.5862
2013-04-16,0.0
2013-04-17,-21.6216
2013-04-18,-17.2414
2013-04-19,33.3333
2013-04-22,-15.625
2013-04-24,18.5185
2013-04-25,0.0
2013-04-26,0.0
2013-05-01,-25.0
2013-05-02,33.3333
2013-05-03,0.0
2013-05-06,0.0
2013-05-07,0.0
2013-05-08,0.0
2013-05-09,40.625
2013-05-10,-6.6667
2013-05-13,-35.7143
2013-05-14,0.0
2013-05-15,40.7407
2013-05-16,-28.947400000000002
2013-05-17,7.4074
2013-05-20,-6.8966
2013-05-21,0.0
2013-05-22,-11.1111
2013-05-23,12.5
2013-05-28,0.0
2013-06-03,0.0
2013-06-04,0.0
2013-06-07,-18.5185
2013-06-11,22.7273
2013-06-12,0.0
2013-06-17,18.5185
2013-06-18,-31.25
2013-06-19,54.5455
2013-06-20,0.0
2013-06-24,2.9412000000000003
2013-06-25,5.7143
2013-06-27,-35.1351
2013-06-28,20.8333
2013-07-02,0.0
2013-07-08,-17.2414
2013-07-09,0.0
2013-07-10,0.0
2013-07-11,-8.3333
2013-07-12,9.0909
2013-07-15,-12.5
2013-07-16,0.0
2013-07-17,-9.5238
2013-07-18,-15.7895
2013-07-23,12.5
2013-07-24,0.0
2013-07-25,0.0
2013-07-26,5.5556
2013-07-30,0.0
2013-08-02,-15.7895
2013-08-05,0.0
2013-08-07,0.0
2013-08-12,0.0
2013-08-13,0.0
2013-08-21,0.0
2013-08-26,0.0
2013-08-27,-18.75
2013-09-03,84.6154
2013-09-06,-12.5
2013-09-09,-23.8095
2013-09-10,0.0
2013-09-16,-12.5
2013-09-19,14.2857
2013-09-20,0.0
2013-09-23,0.0
2013-09-25,-37.5
2013-09-26,0.0
2013-09-27,0.0
2013-10-01,0.0
2013-10-02,60.0
2013-10-03,-37.5
2013-10-07,0.0
2013-10-08,0.0
2013-10-10,60.0
2013-10-11,-37.5
2013-10-14,0.0
2013-10-15,0.0
2013-10-18,0.0
2013-10-21,10.0
2013-10-22,27.2727
2013-10-24,0.0
2013-10-25,0.0
2013-10-28,-28.5714
2013-10-29,0.0
2013-10-30,0.0
2013-10-31,0.0
2013-11-04,10.0
2013-11-07,-9.0909
2013-11-08,30.0
2013-11-11,-23.0769
2013-11-13,0.0
2013-11-14,0.0
2013-11-18,10.0
2013-11-19,-27.2727
2013-11-20,0.0
2013-11-21,0.0
2013-11-25,-25.0
2013-11-26,0.0
2013-11-27,0.0
2013-11-29,33.3333
2013-12-02,25.0
2013-12-04,-20.0
2013-12-05,-25.0
2013-12-09,0.0
2013-12-10,-16.6667
2013-12-11,0.0
2013-12-13,0.0
2013-12-16,20.0
2013-12-17,0.0
2013-12-19,-16.6667
2013-12-23,0.0
2013-12-24,0.0
2013-12-26,60.0
2013-12-27,-37.5
2013-12-30,60.0
2013-12-31,0.0
2014-01-02,-25.0
2014-01-03,0.0
2014-01-07,0.0
2014-01-08,0.0
2014-01-10,0.0
2014-01-13,33.3333
2014-01-14,25.0
2014-01-16,-20.0
2014-01-17,0.0
2014-01-21,0.0
2014-01-22,0.0
2014-01-24,25.0
2014-01-27,-20.0
2014-01-29,0.0
2014-02-03,0.0
2014-02-04,0.0
2014-02-10,25.0
2014-02-12,-20.0
2014-02-13,-25.0
2014-02-18,83.3333
2014-02-20,0.0
2014-02-24,-27.2727
2014-02-26,75.0
2014-03-03,-7.1429
2014-03-06,0.0
2014-03-07,0.0
2014-03-10,0.0
2014-03-12,0.0
2014-03-14,0.0
2014-03-17,-15.3846
2014-03-18,0.0
2014-03-19,0.0
2014-03-21,0.0
2014-03-26,0.0
2014-03-28,18.1818
2014-03-31,-15.3846
2014-04-01,0.0
2014-04-02,0.0
2014-04-03,-9.0909
2014-04-04,0.0
2014-04-07,30.0
2014-04-08,-23.0769
2014-04-10,0.0
2014-04-11,30.0
2014-04-16,0.0
2014-04-17,7.6923
2014-04-25,-28.5714
2014-04-28,120.0
2014-04-29,-18.1818
2014-04-30,0.0
2014-05-06,-38.8889
2014-05-07,18.1818
2014-05-14,-15.3846
2014-05-15,0.0
2014-05-16,45.4545
2014-05-19,-18.75
2014-05-27,-15.3846
2014-05-28,0.0
2014-06-03,18.1818
2014-06-05,-15.3846
2014-06-11,-9.0909
2014-06-12,0.0
2014-06-16,0.0
2014-06-19,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,0.0
2014-06-30,0.0
2014-07-03,0.0
2014-07-08,0.0
2014-07-10,0.0
2014-07-14,0.0
2014-07-15,-20.0
2014-07-16,-25.0
2014-07-18,0.0
2014-07-21,0.0
2014-07-23,33.3333
2014-07-24,-25.0
2014-07-30,0.0
2014-08-01,33.3333
2014-08-06,-25.0
2014-08-08,33.3333
2014-08-13,-25.0
2014-08-20,0.0
2014-08-28,0.0
2014-09-04,0.0
2014-09-23,0.0
2014-09-26,83.3333
2014-10-03,-9.0909
2014-10-06,-40.0
2014-10-09,-16.6667
2014-10-13,0.0
2014-10-14,0.0
2014-10-15,0.0
2014-10-16,0.0
2014-10-22,0.0
2014-10-31,0.0
2014-11-04,0.0
2014-11-05,60.0
2014-11-07,25.0
2014-11-10,-20.0
2014-11-12,-25.0
2014-11-13,-16.6667
2014-11-14,60.0
2014-11-17,-37.5
2014-11-18,0.0
2014-11-20,0.0
2014-11-28,0.0
2014-12-02,0.0
2014-12-08,0.0
2014-12-09,0.0
2014-12-10,60.0
2014-12-12,0.0
2014-12-15,0.0
2014-12-17,0.0
2014-12-18,-37.5
2014-12-19,20.0
2014-12-22,0.0
2014-12-23,0.0
2014-12-26,0.0
2014-12-29,0.0
2014-12-30,0.0
2014-12-31,0.0
2015-01-02,33.3333
2015-01-05,0.0
2015-01-08,0.0
2015-01-09,-25.0
2015-01-14,0.0
2015-01-16,0.0
2015-01-22,0.0
2015-01-23,0.0
2015-02-02,0.0
2015-02-03,0.0
2015-02-05,0.0
2015-02-06,0.0
2015-02-11,0.0
2015-02-17,0.0
2015-02-19,0.0
2015-02-20,0.0
2015-02-23,0.0
2015-02-24,200.0
2015-02-25,-27.7778
2015-02-26,0.0
2015-02-27,-15.3846
2015-03-02,63.6364
2015-03-03,0.0
2015-03-04,-11.1111
2015-03-05,-37.5
2015-03-10,0.0
2015-03-11,30.0
2015-03-16,-15.3846
2015-03-19,0.0
2015-03-20,-9.0909
2015-03-26,110.0
2015-03-27,-14.2857
2015-03-30,-11.1111
2015-03-31,100.0
2015-04-01,-9.375
2015-04-02,58.6207
2015-04-06,-19.5652
2015-04-07,-13.5135
2015-04-08,-6.25
2015-04-09,-10.0
2015-04-10,3.7037
2015-04-13,35.7143
2015-04-14,-7.8947
2015-04-15,-22.8571
2015-04-16,0.0
2015-04-17,0.0
2015-04-20,-18.5185
2015-04-21,-27.2727
2015-04-22,0.0
2015-04-23,50.0
2015-04-24,-20.8333
2015-04-27,15.7895
2015-04-28,-18.1818
2015-04-29,5.5556
2015-04-30,15.7895
2015-05-01,22.7273
2015-05-04,-3.7037
2015-05-06,0.0
2015-05-08,-19.2308
2015-05-11,-23.8095
2015-05-12,31.25
2015-05-13,-33.3333
2015-05-14,-7.1429
2015-05-15,23.0769
2015-05-18,0.0
2015-05-19,-18.75
2015-05-21,-15.3846
2015-05-26,0.0
2015-05-28,45.4545
2015-06-03,-31.25
2015-06-04,0.0
2015-06-05,0.0
2015-06-16,0.0
2015-06-18,0.0
2015-06-23,0.0
2015-06-25,0.0
2015-06-29,-9.0909
2015-06-30,-20.0
2015-07-01,12.5
2015-07-06,-11.1111
2015-07-09,0.0
2015-07-10,0.0
2015-07-13,0.0
2015-07-14,0.0
2015-07-16,-25.0
2015-07-17,33.3333
2015-07-20,0.0
2015-07-21,0.0
2015-07-23,25.0
2015-07-27,-20.0
2015-07-28,0.0
2015-08-04,25.0
2015-08-05,0.0
2015-08-06,0.0
2015-08-12,0.0
2015-08-13,30.0
2015-08-14,-15.3846
2015-08-17,-9.0909
2015-08-18,0.0
2015-08-19,0.0
2015-08-20,0.0
2015-08-26,0.0
2015-09-01,20.0
2015-09-03,-8.3333
2015-09-04,0.0
2015-09-08,0.0
2015-09-10,-9.0909
2015-09-11,0.0
2015-09-14,0.0
2015-09-18,30.0
2015-09-21,7.6923
2015-09-22,-7.1429
2015-09-23,0.0
2015-09-24,61.5385
2015-09-25,0.0
2015-09-28,-23.8095
2015-09-29,18.75
2015-09-30,-15.7895
2015-10-01,-37.5
2015-10-02,10.0
2015-10-05,0.0
2015-10-06,-9.0909
2015-10-07,0.0
2015-10-09,10.0
2015-10-12,-9.0909
2015-10-15,10.0
2015-10-19,18.1818
2015-10-20,-15.3846
2015-10-21,0.0
2015-10-22,0.0
2015-10-23,0.0
2015-10-26,0.0
2015-10-27,0.0
2015-11-02,0.0
2015-11-03,0.0
2015-11-04,0.0
2015-11-10,-9.0909
2015-11-11,30.0
2015-11-13,-23.0769
2015-11-17,0.0
2015-11-30,0.0
2015-12-02,0.0
2015-12-04,0.0
2015-12-08,0.0
2015-12-14,10.0
2015-12-15,-27.2727
2015-12-16,62.5
2015-12-17,7.6923
2015-12-18,14.2857
2015-12-22,-18.75
2015-12-23,-15.3846
2015-12-24,0.0
2015-12-28,27.2727
2015-12-29,-21.4286
2015-12-30,0.0
2015-12-31,0.0
2016-01-04,18.1818
2016-01-05,23.0769
2016-01-07,18.75
2016-01-11,-42.1053
2016-01-12,18.1818
2016-01-15,0.0
2016-01-19,0.0
2016-01-21,0.0
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-02-01,23.0769
2016-02-02,12.5
2016-02-04,-11.1111
2016-02-05,0.0
2016-02-08,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-16,0.0
2016-02-17,0.0
2016-02-22,12.5
2016-02-23,-22.2222
2016-02-24,0.0
2016-02-25,14.2857
2016-03-02,12.5
2016-03-03,5.5556
2016-03-04,0.0
2016-03-07,10.526299999999999
2016-03-08,-9.5238
2016-03-09,5.2632
2016-03-15,-5.0
2016-03-16,15.7895
2016-03-17,-4.5455
2016-03-18,23.8095
2016-03-21,-15.3846
2016-03-22,-4.5455
2016-03-23,52.381
2016-03-24,18.75
2016-03-28,-2.6316
2016-03-31,-51.3514
2016-04-01,22.2222
2016-04-04,-18.1818
2016-04-08,77.7778
2016-04-11,-34.375
2016-04-12,52.381
2016-04-15,0.0
2016-04-18,-6.25
2016-04-19,-20.0
2016-04-20,25.0
2016-04-21,33.3333
2016-04-25,15.0
2016-04-26,-8.6957
2016-04-27,61.9048
2016-04-28,13.2353
2016-04-29,3.8961
2016-05-02,0.0
2016-05-03,0.0
2016-05-04,20.0
2016-05-05,-16.6667
2016-05-06,0.0
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,-13.75
2016-05-12,4.3478
2016-05-13,119.4444
2016-05-16,-18.9873
2016-05-17,-15.625
2016-05-18,3.7037
2016-05-19,5.3571
2016-05-20,0.0
2016-05-23,0.8475
2016-05-24,-4.2017
2016-05-25,-8.7719
2016-05-26,10.5769
2016-05-27,4.3478
2016-05-31,0.0
2016-06-01,0.0
2016-06-02,0.0
2016-06-03,6.6667
2016-06-06,-10.9375
2016-06-07,8.7719
2016-06-08,7.2581
2016-06-09,-6.015
2016-06-10,0.8
2016-06-13,-3.1746
2016-06-14,15.5738
2016-06-15,-1.4184
2016-06-16,-25.1799
2016-06-17,19.2308
2016-06-20,-0.8065
2016-06-29,-8.9431
2016-06-30,4.4643
2016-07-01,5.9829
2016-07-05,-4.0323
2016-07-07,-5.8824
2016-07-08,0.0
2016-07-11,0.0
2016-07-12,0.0
2016-07-13,-9.8214
2016-07-14,13.8614
2016-07-15,4.3478
2016-07-18,0.0
2016-07-19,0.0
2016-07-20,-4.1667
2016-07-21,0.0
2016-07-22,6.087
2016-07-25,2.459
2016-07-26,-2.4
2016-07-27,-16.3934
2016-07-29,-3.9215999999999998
2016-08-01,-2.0408
2016-08-02,30.2083
2016-08-03,-14.4
2016-08-04,16.822400000000002
2016-08-05,-1.6
2016-08-08,-4.065
2016-08-09,-5.0847
2016-08-10,-8.9286
2016-08-11,6.8627
2016-08-12,0.0
2016-08-15,-13.7615
2016-08-17,5.3191
2016-08-18,-19.1919
2016-08-19,-2.5
2016-08-22,6.4103
2016-08-24,0.0
2016-08-25,-2.4096
2016-08-26,2.4691
2016-08-29,21.6867
2016-08-31,-4.9505
2016-09-01,8.3333
2016-09-02,-7.6923
2016-09-06,0.0
2016-09-09,0.0
2016-09-12,-2.0833
2016-09-13,2.1277
2016-09-14,-6.25
2016-09-15,-11.1111
2016-09-16,-12.5
2016-09-19,-8.5714
2016-09-20,46.875
2016-09-21,-17.0213
2016-09-22,2.5641
2016-09-23,22.5
2016-09-26,-4.0816
2016-09-27,-3.1915
2016-09-28,3.2967
2016-09-29,0.0
2016-09-30,-1.0638
2016-10-03,3.2258
2016-10-04,3.125
2016-10-05,23.2323
2016-10-06,-3.2787
2016-10-07,3.3898
2016-10-10,-19.6721
2016-10-11,26.5306
2016-10-12,-3.2258
2016-10-13,9.1667
2016-10-14,-57.2519
2016-10-17,-23.2143
2016-10-18,-2.3256
2016-10-19,7.1429
2016-10-20,-8.8889
2016-10-21,-7.3171
2016-10-24,5.2632
2016-10-25,20.0
2016-10-26,6.25
2016-10-27,-21.5686
2016-10-28,5.0
2016-10-31,-23.8095
2016-11-01,15.625
2016-11-02,-13.5135
2016-11-03,0.0
2016-11-04,0.0
2016-11-07,0.0
2016-11-08,9.375
2016-11-09,-2.8571
2016-11-10,-23.5294
2016-11-11,11.538499999999999
2016-11-15,10.3448
2016-11-16,25.0
2016-11-17,20.0
2016-11-18,12.5
2016-11-21,-1.8519
2016-11-22,-9.434
2016-11-23,6.25
2016-11-25,3.9215999999999998
2016-11-28,1.8868
2016-11-29,-37.037
2016-11-30,0.0
2016-12-01,-14.7059
2016-12-02,-6.8966
2016-12-05,29.6296
2016-12-06,-17.1429
2016-12-07,-10.3448
2016-12-08,23.0769
2016-12-09,34.375
2016-12-12,9.3023
2016-12-13,12.766
2016-12-14,-24.5283
2016-12-15,0.0
2016-12-16,7.5
2016-12-19,-2.3256
2016-12-20,-19.0476
2016-12-21,-2.9412000000000003
2016-12-22,24.2424
2016-12-23,2.439
2016-12-27,-9.5238
2016-12-28,0.0
2016-12-29,-7.8947
2016-12-30,-2.8571
2017-01-03,23.5294
2017-01-04,28.5714
2017-01-05,-1.8519
2017-01-06,-33.9623
2017-01-09,28.5714
2017-01-10,6.6667
2017-01-11,4.1667
2017-01-12,-20.0
2017-01-13,0.0
2017-01-17,-32.5
2017-01-18,11.1111
2017-01-19,6.6667
2017-01-20,-6.25
2017-01-23,23.3333
2017-01-24,-5.4054
2017-01-25,0.0
2017-01-26,-8.5714
2017-01-27,-6.25
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,-3.3333
2017-02-02,0.0
2017-02-03,20.6897
2017-02-06,-20.0
2017-02-07,-14.2857
2017-02-08,0.0
2017-02-09,-12.5
2017-02-10,4.7619
2017-02-13,22.7273
2017-02-14,-3.7037
2017-02-15,0.0
2017-02-16,0.0
2017-02-17,-7.6923
2017-02-21,20.8333
2017-02-22,20.6897
2017-02-23,-31.4286
2017-02-24,12.5
2017-03-01,11.1111
2017-03-03,-20.0
2017-03-06,-8.3333
2017-03-07,18.1818
2017-03-13,0.0
2017-03-14,15.3846
2017-03-15,-20.0
2017-03-16,-8.3333
2017-03-17,9.0909
2017-03-20,-12.5
2017-03-21,42.8571
2017-03-23,6.6667
2017-03-24,15.625
2017-03-27,2.7027
2017-03-28,10.526299999999999
2017-03-30,-11.9048
2017-03-31,8.1081
2017-04-03,-25.0
2017-04-04,16.6667
2017-04-06,-8.5714
2017-04-07,0.0
2017-04-10,-6.25
2017-04-11,0.0
2017-04-12,-13.3333
2017-04-13,-7.6923
2017-04-17,-8.3333
2017-04-18,22.7273
2017-04-19,25.9259
2017-04-24,-14.7059
2017-04-25,10.3448
2017-04-26,6.25
2017-04-27,-5.8824
2017-04-28,-15.625
2017-05-01,33.3333
2017-05-03,-27.7778
2017-05-04,0.0
2017-05-05,73.0769
2017-05-08,-4.4444
2017-05-09,6.9767
2017-05-10,-34.7826
2017-05-11,-13.3333
2017-05-12,3.8462
2017-05-15,0.0
2017-05-16,-3.7037
2017-05-17,0.0
2017-05-18,-7.6923
2017-05-19,12.5
2017-05-22,7.4074
2017-05-23,-6.8966
2017-05-24,-11.1111
2017-05-25,12.5
2017-05-26,-3.7037
2017-05-30,-7.6923
2017-05-31,8.3333
2017-06-01,-7.6923
2017-06-02,8.3333
2017-06-05,0.0
2017-06-06,-20.0
2017-06-07,7.6923
2017-06-08,-7.1429
2017-06-09,0.0
2017-06-12,7.6923
2017-06-13,0.0
2017-06-14,21.4286
2017-06-15,-29.4118
2017-06-16,8.3333
2017-06-19,0.0
2017-06-20,-7.6923
2017-06-22,33.3333
2017-06-23,-25.0
2017-06-26,14.1667
2017-06-27,-19.708
2017-06-28,9.0909
2017-06-29,8.3333
2017-06-30,0.0
2017-07-03,0.0
2017-07-05,7.6923
2017-07-06,5.0
2017-07-07,-4.7619
2017-07-11,-7.1429
2017-07-12,-15.3846
2017-07-13,0.0
2017-07-14,27.2727
2017-07-17,14.2857
2017-07-18,-12.5
