ticker,AGIO US Equity
2013-12-11,-2.5709999999999997
2013-12-12,6.7620000000000005
2013-12-13,0.7724
2013-12-16,22.8922
2013-12-17,-6.8773
2013-12-18,-2.17
2013-12-19,-0.5477
2013-12-20,-0.0918
2013-12-23,4.915
2013-12-24,1.0508
2013-12-26,5.3726
2013-12-27,0.7401
2013-12-30,-0.2449
2013-12-31,-2.0049
2014-01-02,0.2923
2014-01-03,-4.3714
2014-01-06,-2.0026
2014-01-07,6.6193
2014-01-08,4.2917
2014-01-09,6.4323
2014-01-10,2.7401999999999997
2014-01-13,10.9244
2014-01-14,17.1937
2014-01-15,18.5779
2014-01-16,-5.5463000000000005
2014-01-17,-9.8369
2014-01-21,-10.937899999999999
2014-01-22,-6.6875
2014-01-23,3.9518
2014-01-24,-8.6985
2014-01-27,-3.211
2014-01-28,2.5155
2014-01-29,-3.8407
2014-01-30,4.7929
2014-01-31,-6.6558
2014-02-03,-1.1342
2014-02-04,6.3098
2014-02-05,-3.0935
2014-02-06,7.0527
2014-02-07,-1.3523
2014-02-10,10.123
2014-02-11,0.0319
2014-02-12,-0.4786
2014-02-13,4.0398
2014-02-14,-1.3251
2014-02-18,7.6202
2014-02-19,-6.4132
2014-02-20,0.9612
2014-02-21,-1.812
2014-02-24,-5.1924
2014-02-25,-0.3959
2014-02-26,3.8423
2014-02-27,6.7943
2014-02-28,-6.6308
2014-03-03,-5.6942
2014-03-04,4.9864
2014-03-05,2.2294
2014-03-06,26.201
2014-03-07,13.8242
2014-03-10,2.8383000000000003
2014-03-11,-8.0873
2014-03-12,1.1173
2014-03-13,1.2201
2014-03-14,-1.2963
2014-03-17,-3.7558
2014-03-18,4.5248
2014-03-19,1.0078
2014-03-20,3.6281
2014-03-21,-2.7133000000000003
2014-03-24,-15.722
2014-03-25,0.2402
2014-03-26,-3.5144
2014-03-27,0.883
2014-03-28,1.2582
2014-03-31,5.7536000000000005
2014-04-01,-4.5211
2014-04-02,-2.1402
2014-04-03,-3.8819
2014-04-04,0.9101
2014-04-07,27.8185
2014-04-08,3.4179
2014-04-09,3.2409
2014-04-10,-7.3936
2014-04-11,-3.3898
2014-04-14,1.3389
2014-04-15,-8.8838
2014-04-16,-1.975
2014-04-17,3.7235
2014-04-21,1.3277999999999999
2014-04-22,15.3603
2014-04-23,-2.5242
2014-04-24,-5.9559999999999995
2014-04-25,-5.8743
2014-04-28,-3.5592
2014-04-29,4.4742
2014-04-30,1.7663
2014-05-01,4.4223
2014-05-02,-1.4572
2014-05-05,1.2246
2014-05-06,-3.2184
2014-05-07,-3.8208
2014-05-08,-9.7842
2014-05-09,-0.5708
2014-05-12,-2.8430999999999997
2014-05-13,-7.4564
2014-05-14,9.3645
2014-05-15,-7.7565
2014-05-16,0.1507
2014-05-19,2.6482
2014-05-20,-6.5963
2014-05-21,2.511
2014-05-22,2.6332
2014-05-23,1.1038000000000001
2014-05-27,6.6391
2014-05-28,-4.3996
2014-05-29,3.1548
2014-05-30,-1.3468
2014-06-02,-3.7144
2014-06-03,8.5839
2014-06-04,4.6518
2014-06-05,6.1866
2014-06-06,4.7491
2014-06-09,-0.3973
2014-06-10,3.2145
2014-06-11,0.1137
2014-06-12,1.8165
2014-06-13,5.9322
2014-06-16,-0.4842
2014-06-17,-0.2327
2014-06-18,1.0136
2014-06-19,-0.1008
2014-06-20,4.0134
2014-06-23,-11.0707
2014-06-24,-0.318
2014-06-25,-0.0912
2014-06-26,0.365
2014-06-27,4.3408999999999995
2014-06-30,-0.196
2014-07-01,-0.4365
2014-07-02,-1.9727999999999999
2014-07-03,-1.1181
2014-07-07,-5.043
2014-07-08,-5.7395
2014-07-09,-0.4548
2014-07-10,-2.8173
2014-07-11,-2.246
2014-07-14,-1.229
2014-07-15,1.8123
2014-07-16,-7.7577
2014-07-17,-4.3491
2014-07-18,11.8338
2014-07-21,1.6694
2014-07-22,-1.8803
2014-07-23,6.2348
2014-07-24,-2.1596
2014-07-25,-0.779
2014-07-28,0.157
2014-07-29,4.2592
2014-07-30,0.4762
2014-07-31,0.5238
2014-08-01,-3.4243
2014-08-04,-0.8479
2014-08-05,-0.6997
2014-08-06,-2.1138
2014-08-07,-1.093
2014-08-08,2.5337
2014-08-11,5.9148
2014-08-12,-3.4003
2014-08-13,7.5283
2014-08-14,-1.3381
2014-08-15,0.2664
2014-08-18,4.0097
2014-08-19,-2.9726
2014-08-20,-3.2551
2014-08-21,-0.1732
2014-08-22,8.2032
2014-08-25,0.8246
2014-08-26,1.045
2014-08-27,2.1583
2014-08-28,-0.9463
2014-08-29,2.6883
2014-09-02,0.1514
2014-09-03,-1.361
2014-09-04,-1.5331000000000001
2014-09-05,-2.6246
2014-09-08,3.9059
2014-09-09,-0.9233
2014-09-10,4.8812999999999995
2014-09-11,-1.8405
2014-09-12,-4.6983
2014-09-15,-1.8544
2014-09-16,2.4885
2014-09-17,4.2041
2014-09-18,4.9191
2014-09-19,0.5758
2014-09-22,-3.1895
2014-09-23,1.3728
2014-09-24,4.6667
2014-09-25,6.3893
2014-09-26,19.2891
2014-09-29,4.2974
2014-09-30,-7.7444
2014-10-01,1.2877
2014-10-02,1.9955
2014-10-03,0.4418
2014-10-06,-3.2831
2014-10-07,0.0
2014-10-08,4.5639
2014-10-09,-2.6095
2014-10-10,-2.9027
2014-10-13,2.7102
2014-10-14,-0.7356
2014-10-15,5.091
2014-10-16,-0.4599
2014-10-17,-1.0165
2014-10-20,6.1926
2014-10-21,6.8132
2014-10-22,1.262
2014-10-23,3.3324
2014-10-24,5.6765
2014-10-27,-0.0744
2014-10-28,0.0621
2014-10-29,-1.5385
2014-10-30,6.313
2014-10-31,-0.403
2014-11-03,-1.1424
2014-11-04,-0.7584
2014-11-05,-0.7763
2014-11-06,1.577
2014-11-07,-13.2748
2014-11-10,13.4888
2014-11-11,0.159
2014-11-12,6.0554
2014-11-13,-0.4374
2014-11-14,-2.8096
2014-11-17,0.9755
2014-11-18,-1.2606
2014-11-19,14.509
2014-11-20,-3.0843
2014-11-21,1.9675
2014-11-24,2.0034
2014-11-25,1.3335
2014-11-26,4.4986
2014-11-28,-1.5912
2014-12-01,-4.5035
2014-12-02,1.0907
2014-12-03,4.8294
2014-12-04,1.9898
2014-12-05,1.8933
2014-12-08,1.2073
2014-12-09,3.0382
2014-12-10,0.8954
2014-12-11,6.8579
2014-12-12,0.302
2014-12-15,-6.9672
2014-12-16,-3.3804
2014-12-17,8.0115
2014-12-18,3.1358
2014-12-19,-0.0835
2014-12-22,0.9697
2014-12-23,-11.227
2014-12-24,2.285
2014-12-26,4.3403
2014-12-29,1.0225
2014-12-30,-2.9671
2014-12-31,-0.1159
2015-01-02,-2.035
2015-01-05,-0.8109
2015-01-06,2.3514
2015-01-07,6.623
2015-01-08,2.6597
2015-01-09,5.0422
2015-01-12,2.6772
2015-01-13,-1.2315
2015-01-14,3.9098
2015-01-15,-5.407
2015-01-16,3.6176
2015-01-20,-0.6121
2015-01-21,-7.4589
2015-01-22,0.6327
2015-01-23,0.9553
2015-01-26,3.6878
2015-01-27,-1.6145
2015-01-28,-5.8189
2015-01-29,1.6246
2015-01-30,-3.9840999999999998
2015-02-02,-2.5276
2015-02-03,-3.7968
2015-02-04,-1.2787
2015-02-05,5.3956
2015-02-06,-4.9072
2015-02-09,-1.4784
2015-02-10,10.4285
2015-02-11,-0.6922
2015-02-12,1.9277
2015-02-13,0.0929
2015-02-17,-8.5534
2015-02-18,1.3467
2015-02-19,-3.941
2015-02-20,0.7201
2015-02-23,-0.8655
2015-02-24,1.2147000000000001
2015-02-25,0.5438
2015-02-26,0.4849
2015-02-27,-0.4454
2015-03-02,0.5686
2015-03-03,-2.0669
2015-03-04,1.3818
2015-03-05,0.2987
2015-03-06,-2.7457000000000003
2015-03-09,-0.4977
2015-03-10,1.3754
2015-03-11,1.4706000000000001
2015-03-12,0.5704
2015-03-13,-0.3719
2015-03-16,-0.6626
2015-03-17,1.0521
2015-03-18,-1.4687999999999999
2015-03-19,4.6891
2015-03-20,-2.6947
2015-03-23,-5.2051
2015-03-24,-0.85
2015-03-25,-8.4943
2015-03-26,-1.2814999999999999
2015-03-27,5.378
2015-03-30,2.2774
2015-03-31,-4.5547
2015-04-01,1.5483
2015-04-02,-1.4724
2015-04-06,-0.0212
2015-04-07,0.4983
2015-04-08,4.673
2015-04-09,-2.8721
2015-04-10,2.2723
2015-04-13,1.0247
2015-04-14,-0.4921
2015-04-15,-0.6156
2015-04-16,8.3367
2015-04-17,0.9748
2015-04-20,-0.6776
2015-04-21,0.5888
2015-04-22,-3.8279
2015-04-23,0.2415
2015-04-24,3.1611
2015-04-27,-4.886
2015-04-28,-3.0056
2015-04-29,0.5772
2015-04-30,-7.0278
2015-05-01,3.682
2015-05-04,0.4074
2015-05-05,-1.5604
2015-05-06,1.5957
2015-05-07,3.11
2015-05-08,9.9163
2015-05-11,-0.4222
2015-05-12,2.7005
2015-05-13,1.6602000000000001
2015-05-14,0.1677
2015-05-15,-0.6081
2015-05-18,2.8019
2015-05-19,0.966
2015-05-20,-0.1538
2015-05-21,-1.5572
2015-05-22,2.616
2015-05-26,0.83
2015-05-27,3.5111
2015-05-28,0.7871
2015-05-29,-1.7551999999999999
2015-06-01,0.1639
2015-06-02,1.2109
2015-06-03,-1.0186
2015-06-04,-1.3558
2015-06-05,1.5316999999999998
2015-06-08,-0.7339
2015-06-09,-1.9059
2015-06-10,1.834
2015-06-11,0.8141
2015-06-12,-10.164
2015-06-15,-5.3391
2015-06-16,-1.0072
2015-06-17,-0.4167
2015-06-18,-3.0456
2015-06-19,-0.0602
2015-06-22,7.0898
2015-06-23,-2.8226
2015-06-24,0.3184
2015-06-25,1.5583
2015-06-26,0.0095
2015-06-29,-1.1365
2015-06-30,6.4661
2015-07-01,-3.0502
2015-07-02,2.4965
2015-07-06,1.7023000000000001
2015-07-07,0.0979
2015-07-08,-5.31
2015-07-09,0.9675
2015-07-10,2.1676
2015-07-13,0.7831
2015-07-14,1.3101
2015-07-15,2.6665
2015-07-16,0.1477
2015-07-17,-0.5031
2015-07-20,0.3487
2015-07-21,-0.8861
2015-07-22,2.8837
2015-07-23,0.886
2015-07-24,-4.3743
2015-07-27,-4.0092
2015-07-28,2.9255
2015-07-29,-1.4122
2015-07-30,-1.2602
2015-07-31,1.1661
2015-08-03,0.6626
2015-08-04,0.1893
2015-08-05,0.6569
2015-08-06,-10.5498
2015-08-07,-2.054
2015-08-10,1.7093
2015-08-11,-6.2607
2015-08-12,2.9112999999999998
2015-08-13,-3.3905
2015-08-14,-2.4007
2015-08-17,6.0446
2015-08-18,-0.8009
2015-08-19,-1.9398
2015-08-20,-10.1689
2015-08-21,1.9521
2015-08-24,-4.9971
2015-08-25,0.4056
2015-08-26,7.0379
2015-08-27,2.9388
2015-08-28,0.7443
2015-08-31,-4.7304
2015-09-01,-2.2801
2015-09-02,3.3282
2015-09-03,-4.0922
2015-09-04,1.1235
2015-09-08,5.3422
2015-09-09,-0.5273
2015-09-10,1.376
2015-09-11,1.8135
2015-09-14,0.3934
2015-09-15,0.3592
2015-09-16,-1.1822
2015-09-17,6.1135
2015-09-18,1.2412
2015-09-21,-6.9575
2015-09-22,-3.5686999999999998
2015-09-23,1.2184
2015-09-24,-3.555
2015-09-25,-5.7623
2015-09-28,-9.0234
2015-09-29,-7.102
2015-09-30,3.3830999999999998
2015-10-01,5.4115
2015-10-02,2.2578
2015-10-05,-4.6524
2015-10-06,-2.3846
2015-10-07,2.9370000000000003
2015-10-08,-4.0466
2015-10-09,3.1737
2015-10-12,1.9676
2015-10-13,-5.3268
2015-10-14,2.0956
2015-10-15,7.423
2015-10-16,-7.1587
2015-10-19,-3.8695
2015-10-20,-6.4301
2015-10-21,-1.5358
2015-10-22,-2.1487
2015-10-23,0.3904
2015-10-26,5.0713
2015-10-27,24.8111
2015-10-28,-9.2043
2015-10-29,2.6534
2015-10-30,-3.4199
2015-11-02,6.9174
2015-11-03,0.6547
2015-11-04,-0.6759
2015-11-05,-3.377
2015-11-06,0.7708
2015-11-09,-14.2292
2015-11-10,1.6604999999999999
2015-11-11,0.0151
2015-11-12,-3.4779999999999998
2015-11-13,-0.5797
2015-11-16,-6.8232
2015-11-17,1.2515
2015-11-18,6.9651
2015-11-19,-3.7164
2015-11-20,1.3136999999999999
2015-11-23,2.7053000000000003
2015-11-24,-1.3716
2015-11-25,8.2807
2015-11-27,0.7735
2015-11-30,-6.4591
2015-12-01,-0.48
2015-12-02,-0.0156
2015-12-03,-6.8461
2015-12-04,3.374
2015-12-07,-20.4072
2015-12-08,6.1916
2015-12-09,0.1721
2015-12-10,4.4466
2015-12-11,-1.8089
2015-12-14,-9.5087
2015-12-15,3.9071
2015-12-16,9.6576
2015-12-17,0.2888
2015-12-18,1.5836000000000001
2015-12-21,14.1541
2015-12-22,-4.8107
2015-12-23,2.3965
2015-12-24,5.1107
2015-12-28,-4.3775
2015-12-29,6.9381
2015-12-30,-3.5698
2015-12-31,-0.2765
2016-01-04,-1.9717
2016-01-05,1.2414
2016-01-06,-13.2857
2016-01-07,-2.0047
2016-01-08,-5.589
2016-01-11,-8.2608
2016-01-12,8.6883
2016-01-13,-12.631
2016-01-14,8.2723
2016-01-15,3.2715
2016-01-19,-8.9772
2016-01-20,10.2989
2016-01-21,2.9278
2016-01-22,3.9785
2016-01-25,2.1627
2016-01-26,-7.0201
2016-01-27,-10.2938
2016-01-28,-5.3145
2016-01-29,-3.2761
2016-02-01,0.2132
2016-02-02,-12.1957
2016-02-03,-0.9421
2016-02-04,3.0978
2016-02-05,0.1581
2016-02-08,-5.5
2016-02-09,1.1974
2016-02-10,0.3853
2016-02-11,-1.9737
2016-02-12,5.5928
2016-02-16,5.2966
2016-02-17,5.4577
2016-02-18,-11.4
2016-02-19,3.4724
2016-02-22,1.3528
2016-02-23,-1.9506999999999999
2016-02-24,0.3141
2016-02-25,-3.2098
2016-02-26,7.0639
2016-02-29,-3.4248
2016-03-01,13.2203
2016-03-02,0.8752
2016-03-03,-1.9178
2016-03-04,3.1657
2016-03-07,7.6715
2016-03-08,-13.0553
2016-03-09,-4.6758
2016-03-10,-4.2478
2016-03-11,5.3868
2016-03-14,2.7311
2016-03-15,-8.6585
2016-03-16,-1.8959000000000001
2016-03-17,-2.3136
2016-03-18,0.5851
2016-03-21,0.4155
2016-03-22,9.9862
2016-03-23,-7.0228
2016-03-24,2.266
2016-03-28,-4.5898
2016-03-29,2.2394
2016-03-30,2.4608
2016-03-31,7.1523
2016-04-01,3.0296
2016-04-04,4.6378
2016-04-05,-2.3989
2016-04-06,13.0852
2016-04-07,-2.6289
2016-04-08,0.7653
2016-04-11,-4.0928
2016-04-12,2.3977
2016-04-13,6.3802
2016-04-14,-0.8078
2016-04-15,-1.0993
2016-04-18,3.8287
2016-04-19,-2.1213
2016-04-20,-0.3646
2016-04-21,10.4493
2016-04-22,0.3865
2016-04-25,-2.4386
2016-04-26,-1.823
2016-04-27,-2.5459
2016-04-28,-0.7464
2016-04-29,-3.1269
2016-05-02,1.6139000000000001
2016-05-03,-6.4737
2016-05-04,-5.0731
2016-05-05,-2.2871
2016-05-06,0.9965
2016-05-09,9.385
2016-05-10,-0.5454
2016-05-11,-4.9779
2016-05-12,-0.444
2016-05-13,4.3924
2016-05-16,8.0094
2016-05-17,1.3841999999999999
2016-05-18,-1.4823
2016-05-19,-10.3148
2016-05-20,0.3091
2016-05-23,6.9102
2016-05-24,-0.494
2016-05-25,8.874600000000001
2016-05-26,0.513
2016-05-27,0.8318
2016-05-31,4.8931000000000004
2016-06-01,2.4844
2016-06-02,6.3655
2016-06-03,-6.87
2016-06-06,5.0704
2016-06-07,3.2507
2016-06-08,7.2541
2016-06-09,-14.9342
2016-06-10,-10.45
2016-06-13,3.2277
2016-06-14,-6.1959
2016-06-15,1.8667
2016-06-16,-1.6915
2016-06-17,-2.7448
2016-06-20,3.8332
2016-06-21,-3.9959
2016-06-22,-0.5493
2016-06-23,3.038
2016-06-24,-8.7216
2016-06-27,-9.0355
2016-06-28,8.9769
2016-06-29,1.6293
2016-06-30,-6.065
2016-07-01,2.0886
2016-07-05,-3.0395
2016-07-06,3.7618
2016-07-07,-0.9296
2016-07-08,0.2815
2016-07-11,-0.5848
2016-07-12,3.6471
2016-07-13,-7.1283
2016-07-14,0.7333
2016-07-15,1.2861
2016-07-18,-0.0719
2016-07-19,-3.9558999999999997
2016-07-20,6.1658
2016-07-21,1.0346
2016-07-22,-1.7221
2016-07-25,0.1894
2016-07-26,3.8289
2016-07-27,3.7104
2016-07-28,-3.7313
2016-07-29,3.1236
2016-08-01,1.017
2016-08-02,-1.729
2016-08-03,2.4944
2016-08-04,-4.9978
2016-08-05,-1.3724
2016-08-08,-5.7745999999999995
2016-08-09,0.8122
2016-08-10,-2.5879
2016-08-11,0.0752
2016-08-12,1.2271
2016-08-15,2.9936
2016-08-16,-1.9457
2016-08-17,-2.2293
2016-08-18,1.6036000000000001
2016-08-19,-1.603
2016-08-22,1.0276
2016-08-23,1.6869
2016-08-24,-6.0259
2016-08-25,-1.1423
2016-08-26,-0.1313
2016-08-29,-0.71
2016-08-30,-3.0191
2016-08-31,0.6008
2016-09-01,-0.2714
2016-09-02,-1.0615
2016-09-06,2.6685
2016-09-07,25.8842
2016-09-08,-0.6811
2016-09-09,-7.844
2016-09-12,6.5116
2016-09-13,0.3275
2016-09-14,-1.5016
2016-09-15,1.392
2016-09-16,1.5908
2016-09-19,2.0378
2016-09-20,4.7509
2016-09-21,4.9368
2016-09-22,1.4152
2016-09-23,0.0
2016-09-26,-0.6223
2016-09-27,3.5103999999999997
2016-09-28,-0.6233
2016-09-29,-4.4088
2016-09-30,1.9298
2016-10-03,0.0379
2016-10-04,0.8706
2016-10-05,2.0638
2016-10-06,-1.1029
2016-10-07,-2.0632
2016-10-10,4.4221
2016-10-11,-3.1988
2016-10-12,-5.276
2016-10-13,0.5352
2016-10-14,-5.7965
2016-10-17,-0.5442
2016-10-18,3.6616
2016-10-19,-1.9082
2016-10-20,4.1598
2016-10-21,-2.4041
2016-10-24,-0.2239
2016-10-25,-0.5917
2016-10-26,0.0
2016-10-27,-0.8621
2016-10-28,0.5797
2016-10-31,-1.5232999999999999
2016-11-01,0.9406
2016-11-02,-4.5351
2016-11-03,3.3189
2016-11-04,3.8421
2016-11-07,5.7218
2016-11-08,3.3276
2016-11-09,10.124
2016-11-10,7.1765
2016-11-11,0.7057
2016-11-14,4.2977
2016-11-15,0.4031
2016-11-16,-7.8959
2016-11-17,1.4046
2016-11-18,-0.4299
2016-11-21,3.166
2016-11-22,-4.1228
2016-11-23,3.1765
2016-11-25,-0.2429
2016-11-28,-4.3506
2016-11-29,0.7718
2016-11-30,-5.1491
2016-12-01,-0.2577
2016-12-02,-1.8774
2016-12-05,-12.4451
2016-12-06,-2.4659
2016-12-07,-3.9671
2016-12-08,2.4401
2016-12-09,3.5938
2016-12-12,0.6656
2016-12-13,4.9088
2016-12-14,1.4324
2016-12-15,5.3286
2016-12-16,-19.4137
2016-12-19,2.1074
2016-12-20,0.6517
2016-12-21,-6.3674
2016-12-22,-4.6335
2016-12-23,4.3026
2016-12-27,0.5098
2016-12-28,-2.1905
2016-12-29,0.6365
2016-12-30,-2.2488
2017-01-03,3.5705999999999998
2017-01-04,5.7149
2017-01-05,0.7223
2017-01-06,3.216
2017-01-09,-9.9368
2017-01-10,-1.2155
2017-01-11,-4.0227
2017-01-12,2.5888
2017-01-13,-0.1442
2017-01-17,-0.5535
2017-01-18,3.2672
2017-01-19,-1.4999
2017-01-20,0.5948
2017-01-23,-3.0038
2017-01-24,-0.8047
2017-01-25,1.9666000000000001
2017-01-26,-1.6635
2017-01-27,1.1032
2017-01-30,-1.7701
2017-01-31,6.2207
2017-02-01,0.4648
2017-02-02,0.6246
2017-02-03,0.9195
2017-02-06,1.1844999999999999
2017-02-07,0.0225
2017-02-08,-0.2476
2017-02-09,3.8132
2017-02-10,0.8259
2017-02-13,0.1725
2017-02-14,-0.1937
2017-02-15,-0.5606
2017-02-16,8.0442
2017-02-17,8.5491
2017-02-21,-6.822
2017-02-22,-2.7976
2017-02-23,-3.2456
2017-02-24,0.8861
2017-02-27,5.3116
2017-02-28,-3.8125
2017-03-01,6.8126
2017-03-02,-1.3721999999999999
2017-03-03,-0.1372
2017-03-06,-2.0212
2017-03-07,-0.721
2017-03-08,3.0865
2017-03-09,1.3112
2017-03-10,0.9079
2017-03-13,-0.8997
2017-03-14,-0.5795
2017-03-15,5.4012
2017-03-16,-0.2949
2017-03-17,-0.795
2017-03-20,4.659
2017-03-21,-5.3597
2017-03-22,-0.4327
2017-03-23,2.2865
2017-03-24,2.106
2017-03-27,2.7138999999999998
2017-03-28,-0.7751
2017-03-29,1.5445
2017-03-30,0.2448
2017-03-31,1.8486
2017-04-03,-3.7671
2017-04-04,-1.121
2017-04-05,-3.815
2017-04-06,0.449
2017-04-07,0.2794
2017-04-10,-0.2415
2017-04-11,-0.1303
2017-04-12,0.0
2017-04-13,3.1506
2017-04-17,0.3253
2017-04-18,-9.2776
2017-04-19,-3.2168
2017-04-20,-0.9438
2017-04-21,-2.6719
2017-04-24,0.8087
2017-04-25,5.9742
2017-04-26,0.6175
2017-04-27,0.7919
2017-04-28,-2.3571
2017-05-01,2.9974
2017-05-02,-7.8125
2017-05-03,-0.8686
2017-05-04,1.0259
2017-05-05,5.733
2017-05-08,-1.9207999999999998
2017-05-09,2.6316
2017-05-10,2.5243
2017-05-11,-1.202
2017-05-12,4.3171
2017-05-15,0.5643
2017-05-16,-0.1122
2017-05-17,-5.3745
2017-05-18,2.8102
2017-05-19,-5.3705
2017-05-22,0.2034
2017-05-23,-1.421
2017-05-24,-2.7183
2017-05-25,0.4657
2017-05-26,1.5592000000000001
2017-05-30,-2.3444
2017-05-31,-0.8498
2017-06-01,3.8997
2017-06-02,1.4024
2017-06-05,-0.9152
2017-06-06,1.0263
2017-06-07,2.5599
2017-06-08,0.0
2017-06-09,-0.9113
2017-06-12,1.1995
2017-06-13,0.2173
2017-06-14,1.0447
2017-06-15,-1.4631
2017-06-16,2.4946
2017-06-19,-0.0193
2017-06-20,1.9127
2017-06-21,7.6398
2017-06-22,1.1272
2017-06-23,3.0651
2017-06-26,-7.5701
2017-06-27,-5.7404
2017-06-28,3.142
2017-06-29,-1.3727
2017-06-30,-1.9066
2017-07-03,1.4189
2017-07-05,3.2388
2017-07-06,0.2784
2017-07-07,1.6475
2017-07-10,-0.7467
2017-07-11,3.2477
2017-07-12,-0.1955
2017-07-13,2.1724
2017-07-14,0.7494
2017-07-17,-0.1038
2017-07-18,-2.9784
2017-07-19,0.6425
2017-07-20,1.4896
2017-07-21,-0.1048
2017-07-24,3.8657
2017-07-25,-2.3914
2017-07-26,0.2761
2017-07-27,-3.2519
2017-07-28,0.6047
2017-07-31,-1.1137
2017-08-01,4.8445
2017-08-02,5.098
2017-08-03,2.2713
2017-08-04,-2.5063
2017-08-07,-0.6508
2017-08-08,-2.5385
2017-08-09,1.7644
2017-08-10,-3.7979000000000003
2017-08-11,1.0299
2017-08-14,0.1189
2017-08-15,-1.2897
2017-08-16,-3.3522
2017-08-17,-2.3657
2017-08-18,0.3644
2017-08-21,0.0363
2017-08-22,4.5545
2017-08-23,-1.319
2017-08-24,2.6908
2017-08-25,-2.2435
2017-08-28,2.7504999999999997
2017-08-29,2.387
2017-08-30,3.0475
2017-08-31,2.2301
2017-09-01,-2.7031
2017-09-05,-1.5434999999999999
2017-09-06,3.1353
2017-09-07,2.08
2017-09-08,-0.2508
2017-09-11,2.2942
2017-09-12,1.5514999999999999
2017-09-13,-0.4387
2017-09-14,-0.3494
2017-09-15,1.2807
2017-09-18,0.6473
2017-09-19,-1.5554999999999999
2017-09-20,1.2306
2017-09-21,0.7354
2017-09-22,-1.5644
2017-09-25,0.6962
2017-09-26,-1.7586
2017-09-27,0.5967
2017-09-28,-1.1863
2017-09-29,2.7397
2017-10-02,2.2022
2017-10-03,1.5685
2017-10-04,1.3855
2017-10-05,0.8114
2017-10-06,-0.5225
2017-10-09,1.1639
2017-10-10,-0.0631
2017-10-11,-1.1162
2017-10-12,2.6977
2017-10-13,-1.3549
2017-10-16,-0.3224
2017-10-17,-0.6046
2017-10-18,-1.5561
2017-10-19,-1.2358
2017-10-20,-2.1534
2017-10-23,-0.5056
2017-10-24,-0.2989
2017-10-25,-1.8138
2017-10-26,-0.1221
2017-10-27,-1.5133
2017-10-30,2.3125999999999998
2017-10-31,-2.503
2017-11-01,-3.5164
2017-11-02,3.6768
2017-11-03,3.422
2017-11-06,0.1504
2017-11-07,0.9911
2017-11-08,-4.2379
2017-11-09,-1.5683
2017-11-10,-2.1139
2017-11-13,-0.145
2017-11-14,-4.0349
2017-11-15,-0.6559
2017-11-16,0.948
2017-11-17,0.0168
2017-11-20,-1.7606000000000002
2017-11-21,2.7138
2017-11-22,1.8611
2017-11-24,-0.0653
2017-11-27,-0.1469
2017-11-28,0.4414
2017-11-29,-3.7109
2017-11-30,4.0399
2017-12-01,-0.6174
2017-12-04,1.7819
2017-12-05,-1.4937
2017-12-06,-3.7828
2017-12-07,3.0842
2017-12-08,0.2301
2017-12-11,0.7381
