ticker,CINR US Equity
2014-02-04,-1.1809
2014-02-05,0.6214
2014-02-06,-0.5701
2014-02-07,0.1433
2014-02-10,2.4332
2014-02-11,-0.0466
2014-02-12,-1.6309
2014-02-13,-0.379
2014-02-14,-0.3329
2014-02-18,0.2863
2014-02-19,1.1418
2014-02-20,1.8815
2014-02-21,1.108
2014-02-24,0.5479
2014-02-25,0.2725
2014-02-26,-1.5851
2014-02-27,0.7593
2014-02-28,1.3473
2014-03-03,-0.4507
2014-03-04,1.4033
2014-03-05,0.2232
2014-03-06,-2.0045
2014-03-07,-0.4545
2014-03-10,0.6393
2014-03-11,-0.4537
2014-03-12,-0.5469
2014-03-13,0.8249
2014-03-14,-0.1818
2014-03-17,-0.5009
2014-03-18,0.2288
2014-03-19,0.411
2014-03-20,-0.5912
2014-03-21,0.6404
2014-03-24,0.0
2014-03-25,-0.6364
2014-03-26,0.4071
2014-03-27,0.0501
2014-03-28,-0.5464
2014-03-31,-0.6868
2014-04-01,0.5994
2014-04-02,0.8249
2014-04-03,-0.0455
2014-04-04,0.1364
2014-04-07,-0.772
2014-04-08,0.5492
2014-04-09,-0.3641
2014-04-10,0.0457
2014-04-11,0.0
2014-04-14,-0.6849
2014-04-15,0.6437
2014-04-16,0.5025
2014-04-17,-0.0455
2014-04-21,-0.4093
2014-04-22,0.411
2014-04-23,0.0455
2014-04-24,0.0
2014-04-25,-0.0455
2014-04-28,1.1824
2014-04-29,0.9195
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,0.1367
2014-05-05,1.8197999999999999
2014-05-06,0.0
2014-05-07,-1.6979
2014-05-08,0.0
2014-05-09,-0.0455
2014-05-12,-0.4093
2014-05-13,-0.4566
2014-05-14,-2.0642
2014-05-15,-0.7026
2014-05-16,0.8962
2014-05-19,3.9271000000000003
2014-05-20,-1.7993999999999999
2014-05-21,0.6871
2014-05-22,0.8189
2014-05-23,1.6245
2014-05-27,3.2416
2014-05-28,2.5376
2014-05-29,0.0839
2014-05-30,-0.2515
2014-06-02,1.8067
2014-06-03,1.8984999999999999
2014-06-04,3.3212
2014-06-05,1.8424
2014-06-06,0.0385
2014-06-09,-0.8465
2014-06-10,-1.0865
2014-06-11,-1.6869
2014-06-12,2.7933
2014-06-13,-2.2904
2014-06-16,-6.8335
2014-06-17,3.4542
2014-06-18,0.9481
2014-06-19,1.8782999999999999
2014-06-20,-0.0401
2014-06-23,0.0802
2014-06-24,0.1202
2014-06-25,1.9207999999999998
2014-06-26,-1.3742
2014-06-27,-0.4777
2014-06-30,1.96
2014-07-01,0.1962
2014-07-02,-0.1958
2014-07-03,-0.1177
2014-07-07,-0.0786
2014-07-08,-0.8255
2014-07-09,0.9512
2014-07-10,-0.4711
2014-07-11,-0.8284
2014-07-14,-0.8751
2014-07-15,0.321
2014-07-16,-1.6
2014-07-17,2.4797000000000002
2014-07-18,-0.833
2014-07-21,1.6400000000000001
2014-07-22,0.2755
2014-07-23,0.0785
2014-07-24,0.549
2014-07-25,-0.624
2014-07-28,-1.0989
2014-07-29,-0.9921
2014-07-30,0.2004
2014-07-31,-1.3878
2014-08-01,0.952
2014-08-04,-1.558
2014-08-05,-3.207
2014-08-06,0.9036
2014-08-07,0.8529
2014-08-08,1.4799
2014-08-11,-1.2083
2014-08-12,-0.6748
2014-08-13,0.8068
2014-08-14,1.1373
2014-08-15,0.9996
2014-08-18,-1.9381
2014-08-19,-0.5046
2014-08-20,-0.1691
2014-08-21,0.127
2014-08-22,-0.0423
2014-08-25,-1.3113000000000001
2014-08-26,-1.826
2014-08-27,-1.0217
2014-08-28,1.7644
2014-08-29,0.9103
2014-09-02,3.0498
2014-09-03,-0.2501
2014-09-04,-0.1672
2014-09-05,-2.0594
2014-09-08,0.5214
2014-09-09,1.4031
2014-09-10,0.8386
2014-09-11,1.7048
2014-09-12,-1.1447
2014-09-15,-1.9851
2014-09-16,-1.3502
2014-09-17,0.0855
2014-09-18,-1.6667
2014-09-19,-1.1299
2014-09-22,0.5714
2014-09-23,1.4205
2014-09-24,-3.0381
2014-09-25,0.0
2014-09-26,-0.7111
2014-09-29,2.9543
2014-09-30,-0.8261
2014-10-01,0.5261
2014-10-02,-1.1775
2014-10-03,-0.2648
2014-10-06,-2.1209
2014-10-07,-1.0881
2014-10-08,-1.6453
2014-10-09,-1.487
2014-10-10,0.3302
2014-10-13,0.7052
2014-10-14,1.1671
2014-10-15,-1.6613
2014-10-16,-0.9855
2014-10-17,1.8483
2014-10-20,5.1187
2014-10-21,-0.0885
2014-10-22,0.0886
2014-10-23,-0.0443
2014-10-24,-0.0886
2014-10-27,0.3546
2014-10-28,1.4576
2014-10-29,-0.5877
2014-10-30,2.1963
2014-10-31,-1.0965
2014-11-03,0.8426
2014-11-04,-1.5391
2014-11-05,0.4913
2014-11-06,-0.6222
2014-11-07,0.7603
2014-11-10,-0.3551
2014-11-11,0.2227
2014-11-12,0.4
2014-11-13,0.664
2014-11-14,-0.2639
2014-11-17,-0.4409
2014-11-18,-0.5314
2014-11-19,-0.7124
2014-11-20,0.583
2014-11-21,0.0892
2014-11-24,-0.4454
2014-11-25,0.3579
2014-11-26,0.2675
2014-11-28,-0.1334
2014-12-01,-0.6233
2014-12-02,1.2097
2014-12-03,-0.1328
2014-12-04,-0.3546
2014-12-05,0.089
2014-12-08,0.4
2014-12-09,3.5857
2014-12-10,-1.9231
2014-12-11,0.2614
2014-12-12,1.9990999999999999
2014-12-15,0.2983
2014-12-16,-0.5523
2014-12-17,3.6736
2014-12-18,1.9778
2014-12-19,0.2833
2014-12-22,0.3218
2014-12-23,-1.9277
2014-12-24,-0.041
2014-12-26,1.9664000000000001
2014-12-29,2.4106
2014-12-30,1.4908000000000001
2014-12-31,-0.6571
2015-01-02,-1.0895
2015-01-05,1.2982
2015-01-06,-4.3107
2015-01-07,-0.4058
2015-01-08,0.0
2015-01-09,-0.163
2015-01-12,3.3061
2015-01-13,2.6867
2015-01-14,-1.1543
2015-01-15,0.8174
2015-01-16,-0.1158
2015-01-20,3.2083
2015-01-21,-0.9363
2015-01-22,0.2602
2015-01-23,0.0799
2015-01-26,-0.3014
2015-01-27,-0.3401
2015-01-28,-0.9044
2015-01-29,-2.3047
2015-01-30,-2.0392
2015-02-02,-2.5305999999999997
2015-02-03,0.4606
2015-02-04,0.2668
2015-02-05,1.8126
2015-02-06,-0.3675
2015-02-09,-1.2705
2015-02-10,0.4981
2015-02-11,0.4544
2015-02-12,2.3849
2015-02-13,1.1647
2015-02-17,-2.3819
2015-02-18,-0.4067
2015-02-19,-0.8575
2015-02-20,-0.243
2015-02-23,0.6565
2015-02-24,-0.1231
2015-02-25,-0.5339
2015-02-26,-0.0826
2015-02-27,0.4132
2015-03-02,-0.3704
2015-03-03,0.1652
2015-03-04,-0.9072
2015-03-05,0.6664
2015-03-06,-0.7033
2015-03-09,-0.0833
2015-03-10,0.5
2015-03-11,-1.7412999999999998
2015-03-12,-0.7257
2015-03-13,-0.9691
2015-03-16,-2.4893
2015-03-17,1.7165
2015-03-18,-1.1251
2015-03-19,-0.6565
2015-03-20,-0.7048
2015-03-23,-0.2662
2015-03-24,-0.2669
2015-03-25,0.8029
2015-03-26,-0.2212
2015-03-27,-0.2217
2015-03-30,0.1778
2015-03-31,0.2662
2015-04-01,-0.2655
2015-04-02,-0.1775
2015-04-06,0.0
2015-04-07,0.4444
2015-04-08,-0.4867
2015-04-09,-2.0898
2015-04-10,0.1817
2015-04-13,0.68
2015-04-14,0.8104
2015-04-15,1.7865
2015-04-16,0.0439
2015-04-17,4.3421
2015-04-20,0.3783
2015-04-21,2.4288
2015-04-22,-0.2862
2015-04-23,0.328
2015-04-24,0.0409
2015-04-27,1.5523
2015-04-28,-0.5229
2015-04-29,0.5176
2015-04-30,-1.3158
2015-05-01,-0.625
2015-05-04,-2.0545
2015-05-05,-1.5411000000000001
2015-05-06,0.0
2015-05-07,4.3043
2015-05-08,-1.0004
2015-05-11,-2.0211
2015-05-12,1.3322
2015-05-13,1.3995
2015-05-14,1.9657
2015-05-15,0.1641
2015-05-18,2.1294
2015-05-19,0.7618
2015-05-20,-2.2846
2015-05-21,-1.042
2015-05-22,-1.6872
2015-05-26,-1.3813
2015-05-27,0.8277
2015-05-28,-0.9295
2015-05-29,-0.2727
2015-06-01,0.0
2015-06-02,0.8095
2015-06-03,1.437
2015-06-04,-0.125
2015-06-05,-0.6675
2015-06-08,2.058
2015-06-09,0.7819
2015-06-10,-1.1433
2015-06-11,0.5783
2015-06-12,-0.0821
2015-06-15,-1.3152
2015-06-16,-1.541
2015-06-17,0.7614
2015-06-18,0.2519
2015-06-19,1.6332
2015-06-22,0.2884
2015-06-23,1.1504
2015-06-24,0.2031
2015-06-25,0.4459
2015-06-26,1.0492
2015-06-29,-0.9585
2015-06-30,-1.2097
2015-07-01,3.0612
2015-07-02,-3.2475
2015-07-06,3.9705
2015-07-07,1.8898000000000001
2015-07-08,-1.2365
2015-07-09,-1.7254
2015-07-10,2.6315
2015-07-13,-1.0085
2015-07-14,-0.6661
2015-07-15,-0.1578
2015-07-16,-1.5804
2015-07-17,1.1642000000000001
2015-07-20,-0.6349
2015-07-21,-4.5927
2015-07-22,-4.7719000000000005
2015-07-23,0.2198
2015-07-24,1.5789
2015-07-27,1.0363
2015-07-28,1.4957
2015-07-29,2.2926
2015-07-30,-1.9788999999999999
2015-07-31,0.6873
2015-08-03,-0.128
2015-08-04,-0.0854
2015-08-05,-1.1543
2015-08-06,-0.1298
2015-08-07,1.3859
2015-08-10,-2.3921
2015-08-11,-0.919
2015-08-12,0.0883
2015-08-13,-0.662
2015-08-14,2.1324
2015-08-17,1.1743999999999999
2015-08-18,0.9028
2015-08-19,-1.1078000000000001
2015-08-20,-0.9048
2015-08-21,-2.6087
2015-08-24,-4.0179
2015-08-25,5.907
2015-08-26,-1.3175
2015-08-27,1.2461
2015-08-28,2.3297
2015-08-31,0.1718
2015-09-01,-2.4013999999999998
2015-09-02,-4.4815
2015-09-03,-0.736
2015-09-04,0.7414
2015-09-08,3.7259
2015-09-09,-1.286
2015-09-10,-2.3810000000000002
2015-09-11,0.1381
2015-09-14,0.5055
2015-09-15,0.6401
2015-09-16,1.8628
2015-09-17,-2.364
2015-09-18,3.4262
2015-09-21,-0.5742
2015-09-22,-2.0435
2015-09-23,-1.8594
2015-09-24,-1.2015
2015-09-25,0.1871
2015-09-28,-1.9141
2015-09-29,-6.0923
2015-09-30,-0.6082
2015-10-01,0.051
2015-10-02,5.8104
2015-10-05,5.6358
2015-10-06,2.4168
2015-10-07,1.8255
2015-10-08,4.1975999999999996
2015-10-09,0.4616
2015-10-12,3.3835
2015-10-13,-5.3333
2015-10-14,-0.5122
2015-10-15,1.5444
2015-10-16,-1.7322
2015-10-19,3.9983
2015-10-20,2.315
2015-10-21,-1.4545
2015-10-22,-0.123
2015-10-23,1.0263
2015-10-26,-1.2597
2015-10-27,-0.5761
2015-10-28,3.1912
2015-10-29,0.6973
2015-10-30,-2.2403
2015-11-02,-3.2917
2015-11-03,1.5511
2015-11-04,2.885
2015-11-05,1.4021
2015-11-06,-1.5859999999999999
2015-11-09,-4.0083
2015-11-10,-2.2815
2015-11-11,1.8062
2015-11-12,-3.8944
2015-11-13,1.6659000000000002
2015-11-16,0.3986
2015-11-17,-1.5439
2015-11-18,0.8961
2015-11-19,2.1314
2015-11-20,0.4783
2015-11-23,-2.6395
2015-11-24,0.0444
2015-11-25,1.5104
2015-11-27,0.4814
2015-11-30,-2.3955
2015-12-01,0.8478
2015-12-02,-1.1062
2015-12-03,-0.2237
2015-12-04,0.852
2015-12-07,-2.1343
2015-12-08,-1.6811
2015-12-09,1.663
2015-12-10,-1.0449
2015-12-11,-1.4699
2015-12-14,0.6527
2015-12-15,-0.579
2015-12-16,0.1631
2015-12-17,2.2791
2015-12-18,2.0009
2015-12-21,-0.3567
2015-12-22,0.6711
2015-12-23,0.2222
2015-12-24,1.7738
2015-12-28,-1.6558000000000002
2015-12-29,-0.3988
2015-12-30,-0.9342
2015-12-31,0.2245
2016-01-04,0.6264
2016-01-05,-2.0027
2016-01-06,0.0454
2016-01-07,-1.2262
2016-01-08,-3.3563
2016-01-11,0.0
2016-01-12,-3.568
2016-01-13,-0.3453
2016-01-14,4.4554
2016-01-15,-1.5166
2016-01-19,-2.0693
2016-01-20,-3.0467
2016-01-21,3.9534000000000002
2016-01-22,3.5105
2016-01-25,-2.1196
2016-01-26,0.1925
2016-01-27,5.3194
2016-01-28,-0.4679
2016-01-29,3.197
2016-02-01,1.5945
2016-02-02,-0.3587
2016-02-03,-0.045
2016-02-04,3.1517
2016-02-05,0.0
2016-02-08,3.0118
2016-02-09,-5.678
2016-02-10,-0.2695
2016-02-11,-7.2973
2016-02-12,2.0894
2016-02-16,1.0471
2016-02-17,0.7065
2016-02-18,1.2629000000000001
2016-02-19,-1.7551999999999999
2016-02-22,0.4231
2016-02-23,0.515
2016-02-24,1.0247
2016-02-25,0.461
2016-02-26,0.8261
2016-02-29,3.0951
2016-03-01,-0.1325
2016-03-02,1.2378
2016-03-03,1.7031
2016-03-04,0.7299
2016-03-07,1.5345
2016-03-08,-0.7976
2016-03-09,1.058
2016-03-10,-0.2931
2016-03-11,-0.042
2016-03-14,1.3445
2016-03-15,2.6119
2016-03-16,4.0808
2016-03-17,-0.7376
2016-03-18,0.7431
2016-03-21,-0.2329
2016-03-22,-0.3891
2016-03-23,-1.1719
2016-03-24,0.7905
2016-03-28,-0.902
2016-03-29,2.4139
2016-03-30,0.0773
2016-03-31,-0.1544
2016-04-01,1.4695
2016-04-04,-0.2287
2016-04-05,-1.0695000000000001
2016-04-06,1.0039
2016-04-07,0.7263
2016-04-08,2.9602
2016-04-11,-0.7003
2016-04-12,1.7075
2016-04-13,1.7518
2016-04-14,0.0
2016-04-15,0.538
2016-04-18,-0.2854
2016-04-19,1.2522
2016-04-20,1.6608
2016-04-21,2.3636
2016-04-22,-0.4414
2016-04-25,0.5116
2016-04-26,-0.6108
2016-04-27,2.6084
2016-04-28,0.5086
2016-04-29,-0.135
2016-05-02,-0.0338
2016-05-03,-4.4272
2016-05-04,-1.662
2016-05-05,1.726
2016-05-06,1.2018
2016-05-09,-3.7373
2016-05-10,1.3425
2016-05-11,1.2173
2016-05-12,-0.283
2016-05-13,0.5676
2016-05-16,0.5644
2016-05-17,0.5612
2016-05-18,-3.2089
2016-05-19,-0.4324
2016-05-20,0.9772
2016-05-23,0.1075
2016-05-24,0.6087
2016-05-25,1.1743999999999999
2016-05-26,-0.2462
2016-05-27,-0.5642
2016-05-31,0.3546
2016-06-01,-1.8375
2016-06-02,0.54
2016-06-03,2.0408
2016-06-06,-0.5965
2016-06-07,-1.5884
2016-06-08,1.7934
2016-06-09,-0.2819
2016-06-10,0.2473
2016-06-13,-1.5509
2016-06-14,0.3222
2016-06-15,2.6052999999999997
2016-06-16,-0.6609
2016-06-17,0.5602
2016-06-20,-0.383
2016-06-21,-0.5592
2016-06-22,-2.1793
2016-06-23,0.0359
2016-06-24,-0.5747
2016-06-27,0.1806
2016-06-28,1.0819
2016-06-29,0.3568
2016-06-30,-0.391
2016-07-01,2.1056
2016-07-05,3.1807
2016-07-06,2.8117
2016-07-07,0.7908
2016-07-08,2.1576
2016-07-11,-1.952
2016-07-12,3.4595000000000002
2016-07-13,1.8923999999999999
2016-07-14,-0.5259
2016-07-15,-3.6726
2016-07-18,2.6817
2016-07-19,-1.2587
2016-07-20,3.5692
2016-07-21,0.0
2016-07-22,-0.3692
2016-07-25,-3.0266
2016-07-26,3.4713
2016-07-27,0.7602
2016-07-28,-4.2586
2016-07-29,-0.8117
2016-08-01,0.1964
2016-08-02,-2.6462
2016-08-03,1.0067
2016-08-04,2.2591
2016-08-05,-5.2956
2016-08-08,-1.6467
2016-08-09,-0.1046
2016-08-10,-0.9777
2016-08-11,4.5839
2016-08-12,-3.3378
2016-08-15,-0.3488
2016-08-16,-1.1551
2016-08-17,1.2394
2016-08-18,0.8045
2016-08-19,-0.2082
2016-08-22,-0.5911
2016-08-23,0.3847
2016-08-24,0.2091
2016-08-25,-0.6606
2016-08-26,-0.595
2016-08-29,0.9859
2016-08-30,1.3947
2016-08-31,-0.3095
2016-09-01,0.5174
2016-09-02,1.9561
2016-09-06,2.1878
2016-09-07,1.3505
2016-09-08,1.0725
2016-09-09,-6.1736
2016-09-12,3.7012
2016-09-13,-0.7601
2016-09-14,0.3663
2016-09-15,-0.3318
2016-09-16,-0.233
2016-09-19,0.6006
2016-09-20,-0.2649
2016-09-21,0.0994
2016-09-22,1.1628
2016-09-23,-0.0657
2016-09-26,-2.5304
2016-09-27,2.4949
2016-09-28,2.5987
2016-09-29,-2.5648999999999997
2016-09-30,2.435
2016-10-03,1.3813
2016-10-04,-1.7109999999999999
2016-10-05,0.1616
2016-10-06,-0.7085
2016-10-07,1.5883
2016-10-10,-2.4888
2016-10-11,2.7814
2016-10-12,-1.2735
2016-10-13,0.2902
2016-10-14,-1.3505
2016-10-17,1.4342
2016-10-18,-0.2866
2016-10-19,3.0911
2016-10-20,-0.5627
2016-10-21,-0.0629
2016-10-24,-1.9188
2016-10-25,1.8281
2016-10-26,-0.0094
2016-10-27,0.6094
2016-10-28,-1.4982
2016-10-31,-2.6861
2016-11-01,-1.8956
2016-11-02,-1.6949
2016-11-03,-0.3448
2016-11-04,0.346
2016-11-07,3.1724
2016-11-08,0.2674
2016-11-09,0.2667
2016-11-10,1.629
2016-11-11,-1.1776
2016-11-14,-0.4634
2016-11-15,3.5584
2016-11-16,-0.0321
2016-11-17,0.3534
2016-11-18,-0.2881
2016-11-21,-0.7705
2016-11-22,-1.3588
2016-11-23,-1.5415
2016-11-25,-0.3997
2016-11-28,1.5385
2016-11-29,-0.2964
2016-11-30,2.4116
2016-12-01,-1.1935
2016-12-02,-0.3918
2016-12-05,0.8522
2016-12-06,0.715
2016-12-07,-1.7102
2016-12-08,0.7879
2016-12-09,-0.3583
2016-12-12,-0.2288
2016-12-13,-0.1311
2016-12-14,-1.0827
2016-12-15,1.1277
2016-12-16,-0.328
2016-12-19,-0.2962
2016-12-20,-0.297
2016-12-21,-0.8606
2016-12-22,-1.5025
2016-12-23,-1.6271
2016-12-27,0.0
2016-12-28,-1.4473
2016-12-29,1.3986
2016-12-30,0.0
2017-01-03,3.4828
2017-01-04,-0.1
2017-01-05,4.2362
2017-01-06,-2.112
2017-01-09,-1.6345
2017-01-10,2.6919
2017-01-11,0.0
2017-01-12,-1.6181
2017-01-13,0.6579
2017-01-17,1.9281000000000001
2017-01-18,-1.8916
2017-01-19,1.4216
2017-01-20,0.5961
2017-01-23,1.5695000000000001
2017-01-24,0.473
2017-01-25,0.6277
2017-01-26,0.4991
2017-01-27,-2.275
2017-01-30,-1.0996
2017-01-31,2.9104
2017-02-01,-0.3813
2017-02-02,-1.9139
2017-02-03,1.3659
2017-02-06,0.0802
2017-02-07,-0.3644
2017-02-08,1.1862
2017-02-09,-1.8045
2017-02-10,0.1862
2017-02-13,-1.4221
2017-02-14,1.4098
2017-02-15,0.9053
2017-02-16,-0.9292
2017-02-17,-3.4282
2017-02-21,-7.3342
2017-02-22,-0.6144
2017-02-23,1.5272999999999999
2017-02-24,-1.5043
2017-02-27,0.1818
2017-02-28,0.7623
2017-03-01,-0.3963
2017-03-02,-0.5425
2017-03-03,0.3636
2017-03-06,1.1232
2017-03-07,2.0064
2017-03-08,-2.4236
2017-03-09,0.072
2017-03-10,0.0719
2017-03-13,1.6894
2017-03-14,-2.6158
2017-03-15,0.7985
2017-03-16,-0.9003
2017-03-17,-1.0538
2017-03-20,1.9830999999999999
2017-03-21,-0.8642
2017-03-22,0.7991
2017-03-23,1.8378
2017-03-24,1.8224
2017-03-27,-0.0869
2017-03-28,-0.6957
2017-03-29,0.3503
2017-03-30,-0.1047
2017-03-31,-0.3145
2017-04-03,-0.4557
2017-04-04,0.1761
2017-04-05,-0.2812
2017-04-06,-0.0352
2017-04-07,-1.0226
2017-04-10,2.9925
2017-04-11,-0.7264
2017-04-12,0.2439
2017-04-13,-1.1818
2017-04-17,-0.6331
2017-04-18,-0.177
2017-04-19,1.1348
2017-04-20,0.4208
2017-04-21,-0.4539
2017-04-24,0.0
2017-04-25,0.0
2017-04-26,1.0172
2017-04-27,-0.7396
2017-04-28,1.5703
2017-05-01,-0.5973
2017-05-02,0.6716
2017-05-03,-1.3343
2017-05-04,-0.3559
2017-05-05,1.5
2017-05-08,-0.95
2017-05-09,1.2078
2017-05-10,1.4391
2017-05-11,0.5882
2017-05-12,0.7912
2017-05-15,-1.0239
2017-05-16,-0.5172
2017-05-17,0.5199
2017-05-18,0.0
2017-05-19,-3.3793
2017-05-22,-0.0714
2017-05-23,-0.8929
2017-05-24,-0.9009
2017-05-25,-1.8182
2017-05-26,1.0741
2017-05-30,-0.513
2017-05-31,-0.5525
2017-06-01,2.0
2017-06-02,-0.8351
2017-06-05,5.822
2017-06-06,-1.1419
2017-06-07,0.21
2017-06-08,-0.1746
2017-06-09,-0.8048
2017-06-12,1.5873
2017-06-13,-0.3472
2017-06-14,-1.0453
2017-06-15,-0.493
2017-06-16,0.2831
2017-06-19,-0.9174
2017-06-20,-0.2849
2017-06-21,-0.1786
2017-06-22,-0.5009
2017-06-23,0.9349
2017-06-26,0.4275
2017-06-27,0.3193
2017-06-28,-0.6011
2017-06-29,-2.5258000000000003
2017-06-30,0.0
2017-07-03,-0.073
2017-07-05,0.4748
2017-07-06,-0.3635
2017-07-07,-0.2554
2017-07-10,0.2195
2017-07-11,-1.3504
2017-07-12,0.5179
2017-07-13,0.8465
2017-07-14,0.3285
2017-07-17,0.7639
2017-07-18,0.0
2017-07-19,0.361
2017-07-20,-2.0144
2017-07-21,-0.1101
2017-07-24,-0.7718
2017-07-25,2.037
2017-07-26,1.5245
2017-07-27,-0.6793
2017-07-28,-2.4838
2017-07-31,0.7383
2017-08-01,-0.7329
2017-08-02,1.292
2017-08-03,-1.6143999999999998
2017-08-04,-1.4756
2017-08-07,-2.0737
2017-08-08,-6.4706
2017-08-09,-0.1258
2017-08-10,5.9614
2017-08-11,-5.2694
2017-08-14,1.0456
2017-08-15,-0.6623
2017-08-16,0.0
2017-08-17,-0.9167
2017-08-18,0.1262
2017-08-21,-1.008
2017-08-22,0.2121
2017-08-23,1.1008
2017-08-24,2.4707
2017-08-25,-0.9399
2017-08-28,-1.9802
2017-08-29,0.1263
2017-08-30,-0.3783
2017-08-31,1.2236
2017-09-01,0.6669
2017-09-05,0.207
2017-09-06,-1.0331
2017-09-07,-0.3758
2017-09-08,0.5868
2017-09-11,2.0833
2017-09-12,4.0816
2017-09-13,0.7451
2017-09-14,-0.7396
2017-09-15,0.1961
2017-09-18,0.3914
2017-09-19,-4.4055
2017-09-20,2.1615
2017-09-21,-3.8723
2017-09-22,-0.6229
2017-09-25,1.4208
2017-09-26,4.1203
2017-09-27,-1.7412
2017-09-28,1.3693
2017-09-29,-0.4768
2017-10-02,-0.1597
2017-10-03,0.1599
2017-10-04,0.4391
2017-10-05,0.9936
2017-10-06,-0.5116
2017-10-09,0.8703
2017-10-10,-0.3529
2017-10-11,0.7477
2017-10-12,0.5078
2017-10-13,0.2724
2017-10-16,-2.1322
2017-10-17,-0.9901
2017-10-18,1.2
2017-10-19,0.0
2017-10-20,1.581
2017-10-23,1.0895
2017-10-24,-2.5212
2017-10-25,0.1777
2017-10-26,0.1182
2017-10-27,-1.3780000000000001
2017-10-30,0.3194
2017-10-31,-0.1592
2017-11-01,0.837
2017-11-02,0.7905
2017-11-03,-1.5412
2017-11-06,1.2631999999999999
2017-11-07,-2.7767
2017-11-08,2.1937
2017-11-09,-0.8505
2017-11-10,0.8578
2017-11-13,-1.5391
2017-11-14,0.3702
2017-11-15,0.2049
2017-11-16,1.5133
2017-11-17,0.8864
2017-11-20,1.7971
2017-11-21,0.0392
2017-11-22,0.0
2017-11-24,-0.9412
2017-11-27,0.673
2017-11-28,0.7471
2017-11-29,0.8197
2017-11-30,0.6581
2017-12-01,0.6538
2017-12-04,0.3057
2017-12-05,-2.2476
2017-12-06,0.4287
2017-12-07,0.4657
2017-12-08,-2.472
2017-12-11,1.3860999999999999
2017-12-12,-0.9375
2017-12-13,0.4338
2017-12-14,0.0785
2017-12-15,-0.7062
2017-12-18,0.3951
2017-12-19,-2.9516
2017-12-20,1.3788
2017-12-21,0.76
2017-12-22,0.6352
2017-12-26,-0.3156
2017-12-27,1.8599
2017-12-28,-0.8547
2017-12-29,-1.6066
2018-01-02,2.7479
2018-01-03,0.1938
2018-01-04,0.5803
2018-01-05,1.0385
2018-01-08,-1.2562
2018-01-09,-0.771
2018-01-10,0.0389
2018-01-11,1.5922
2018-01-12,1.2997
2018-01-16,-0.9434
2018-01-17,0.4952
2018-01-18,0.5307
2018-01-19,2.9789
2018-01-22,1.3182
2018-01-23,-1.4817
2018-01-24,-0.1467
2018-01-25,0.0
2018-01-26,0.1102
2018-01-29,-0.6239
2018-01-30,-1.0709
2018-01-31,-0.8212
2018-02-01,-0.4516
2018-02-02,1.4745
2018-02-05,-1.155
2018-02-06,3.4301
2018-02-07,1.4213
2018-02-08,-1.3295
2018-02-09,-2.4508
2018-02-12,-1.2204
