ticker,GRCU US Equity
2007-01-26,-6.6495999999999995
2007-01-29,6.8493
2007-01-30,-6.4103
2007-01-31,-17.8082
2007-02-01,-23.3333
2007-02-02,-33.0435
2007-02-05,0.6494
2007-02-06,16.7742
2007-02-07,10.4972
2007-02-08,-1.5
2007-02-09,0.0
2007-02-12,-3.5533
2007-02-13,0.0
2007-02-14,-2.6316
2007-02-15,1.0811
2007-02-16,-5.8824
2007-02-20,-2.8409
2007-02-21,-0.5848
2007-02-22,0.0
2007-02-23,-2.9412000000000003
2007-02-26,3.0303
2007-02-27,-2.9412000000000003
2007-02-28,0.6061
2007-03-01,-3.6145
2007-03-02,1.875
2007-03-05,-3.681
2007-03-06,0.0
2007-03-07,1.9108
2007-03-08,-3.125
2007-03-09,-0.6452
2007-03-12,-7.1429
2007-03-13,-1.3986
2007-03-14,5.6738
2007-03-15,-3.3557
2007-03-16,13.1944
2007-03-19,1.227
2007-03-20,9.0909
2007-03-21,2.7778
2007-03-22,0.0
2007-03-23,-2.7027
2007-03-26,-7.2222
2007-03-27,2.3952
2007-03-28,-1.7544
2007-03-29,1.7856999999999998
2007-03-30,-4.6784
2007-04-02,1.227
2007-04-03,9.697
2007-04-04,-3.8674
2007-04-05,6.3218
2007-04-09,0.0
2007-04-10,2.7027
2007-04-11,29.4737
2007-04-12,-2.439
2007-04-13,-6.25
2007-04-16,-2.2222
2007-04-17,2.7273
2007-04-18,3.9823
2007-04-19,23.4043
2007-04-20,3.4483
2007-04-23,18.0
2007-04-24,-4.5198
2007-04-25,-2.9586
2007-04-26,-2.439
2007-04-27,-2.8125
2007-04-30,-2.8939
2007-05-01,5.9603
2007-05-02,-3.125
2007-05-03,3.2258
2007-05-04,-4.0625
2007-05-07,-8.7948
2007-05-08,-8.9286
2007-05-09,5.8824
2007-05-10,-0.7407
2007-05-11,0.7463
2007-05-14,-3.7037
2007-05-15,-9.6154
2007-05-16,-5.9574
2007-05-17,-4.9774
2007-05-18,0.0
2007-05-21,-7.1429
2007-05-22,-7.6923
2007-05-23,5.5556
2007-05-24,13.1579
2007-05-25,6.9767
2007-05-29,-2.1739
2007-05-30,8.8889
2007-05-31,-6.1224
2007-06-01,4.3478
2007-06-04,-6.25
2007-06-05,-6.6667
2007-06-06,0.0
2007-06-07,-2.3810000000000002
2007-06-08,-7.3171
2007-06-11,12.1053
2007-06-12,-8.4507
2007-06-13,0.0
2007-06-14,-5.1282
2007-06-15,-1.6216
2007-06-18,-3.8462
2007-06-19,2.2857
2007-06-20,-3.352
2007-06-21,-1.7341
2007-06-22,2.9412000000000003
2007-06-25,-1.1429
2007-06-26,-56.6474
2007-06-27,86.6667
2007-06-28,11.4286
2007-06-29,-5.7692
2007-07-02,5.4422
2007-07-03,-3.2258
2007-07-05,2.0
2007-07-06,-1.3072
2007-07-09,-5.9603
2007-07-10,-4.2254
2007-07-11,2.9412000000000003
2007-07-12,0.0
2007-07-13,-2.1429
2007-07-16,2.1898
2007-07-17,3.5714
2007-07-18,13.7931
2007-07-19,15.1515
2007-07-20,0.0
2007-07-23,-3.6842
2007-07-24,3.8251
2007-07-25,-5.2632
2007-07-26,3.3333
2007-07-27,4.8387
2007-07-30,2.5641
2007-07-31,-1.5
2007-08-01,-6.0914
2007-08-02,-1.0811
2007-08-03,3.2787
2007-08-06,-7.4074
2007-08-07,0.0
2007-08-08,1.1429
2007-08-09,-1.1299
2007-08-10,-1.1429
2007-08-13,1.1561
2007-08-14,-13.1429
2007-08-15,-4.6053
2007-08-16,-10.3448
2007-08-17,3.8462
2007-08-20,0.0
2007-08-21,6.6667
2007-08-22,-6.25
2007-08-23,10.3704
2007-08-24,-6.0403
2007-08-27,-3.5714
2007-08-28,-11.1111
2007-08-29,-4.1667
2007-08-30,4.3478
2007-08-31,1.6667
2007-09-04,-9.8361
2007-09-05,9.0909
2007-09-06,-5.8333
2007-09-07,7.0796
2007-09-10,3.3058
2007-09-11,-8.0
2007-09-12,-5.2174
2007-09-13,-9.1743
2007-09-14,-14.1414
2007-09-17,8.2353
2007-09-18,8.6957
2007-09-19,-1.0
2007-09-20,0.0
2007-09-21,0.0
2007-09-24,-9.0909
2007-09-25,21.1111
2007-09-26,-3.6696999999999997
2007-09-27,-1.9048
2007-09-28,-4.8544
2007-10-01,-13.2653
2007-10-02,5.8824
2007-10-03,-10.0
2007-10-04,2.4691
2007-10-05,-2.4096
2007-10-08,-9.8765
2007-10-09,23.2877
2007-10-10,-13.3333
2007-10-11,2.5641
2007-10-12,6.25
2007-10-15,5.8824
2007-10-16,-11.1111
2007-10-17,1.25
2007-10-18,2.4691
2007-10-19,-8.4337
2007-10-22,0.0
2007-10-23,39.4737
2007-10-24,-10.3774
2007-10-25,-9.473700000000001
2007-10-26,3.4884
2007-10-29,-5.618
2007-10-30,-8.3333
2007-10-31,1.2987
2007-11-01,0.0
2007-11-02,0.0
2007-11-05,-2.5641
2007-11-06,7.8947
2007-11-07,2.439
2007-11-08,-1.1905000000000001
2007-11-09,-2.4096
2007-11-12,-7.4074
2007-11-13,-2.6667
2007-11-14,1.3699
2007-11-15,-8.1081
2007-11-16,-4.4118
2007-11-19,8.461500000000001
2007-11-20,-10.6383
2007-11-21,-6.3492
2007-11-23,0.0
2007-11-26,-15.2542
2007-11-27,-4.0
2007-11-28,4.1667
2007-11-29,10.0
2007-11-30,14.5455
2007-12-03,-1.5873
2007-12-04,-4.8387
2007-12-05,-10.1695
2007-12-06,5.6604
2007-12-07,-8.9286
2007-12-10,-11.7647
2007-12-11,-4.4444
2007-12-12,16.2791
2007-12-13,-0.9625
2007-12-14,7.0302
2007-12-17,20.7547
2007-12-18,3.125
2007-12-19,-7.5758
2007-12-20,-16.373
2007-12-21,-7.8657
2007-12-24,8.5106
2007-12-26,-3.9215999999999998
2007-12-27,-12.2449
2007-12-28,4.6512
2007-12-31,4.4444
2008-01-02,0.0
2008-01-03,0.0
2008-01-04,-14.8936
2008-01-07,-5.25
2008-01-08,5.5409
2008-01-09,-14.9688
2008-01-10,2.9032999999999998
2008-01-11,15.7143
2008-01-14,-11.1111
2008-01-15,0.2778
2008-01-16,10.8033
2008-01-17,-5.0
2008-01-18,13.1579
2008-01-22,20.9302
2008-01-23,-3.8462
2008-01-24,-16.0
2008-01-25,7.1429
2008-01-28,-15.5556
2008-01-29,-2.6316
2008-01-30,-8.1081
2008-01-31,-14.7059
2008-02-01,0.0
2008-02-04,-13.7931
2008-02-05,-8.0
2008-02-06,17.3913
2008-02-07,-3.7037
2008-02-08,-3.8462
2008-02-11,-4.0
2008-02-12,4.1667
2008-02-13,-8.0
2008-02-14,-8.6957
2008-02-15,-9.5238
2008-02-19,18.4211
2008-02-20,2.2222
2008-02-21,-4.3478
2008-02-22,-4.5455
2008-02-25,-4.7619
2008-02-26,-10.0
2008-02-27,-22.2222
2008-02-28,10.7143
2008-02-29,0.0
2008-03-03,-3.2258
2008-03-04,-6.6667
2008-03-05,0.0
2008-03-06,0.0
2008-03-07,0.0
2008-03-10,-3.5714
2008-03-11,-3.7037
2008-03-12,-19.2308
2008-03-13,0.0
2008-03-14,42.8571
2008-03-17,20.0
2008-03-18,11.1111
2008-03-19,0.0
2008-03-20,5.0
2008-03-24,-9.5238
2008-03-25,-14.7368
2008-03-26,3.0864
2008-03-27,13.7725
2008-03-28,5.2632
2008-03-31,5.0
2008-04-01,-19.0476
2008-04-02,-5.8824
2008-04-03,25.0
2008-04-04,-20.0
2008-04-07,0.0
2008-04-08,0.0
2008-04-09,25.0
2008-04-10,0.0
2008-04-11,-10.0
2008-04-14,-16.6667
2008-04-16,0.0
2008-04-17,0.0
2008-04-18,-6.6667
2008-04-22,14.2857
2008-04-23,0.0
2008-04-24,-6.25
2008-04-25,-10.0
2008-04-28,3.7037
2008-04-30,-7.1429
2008-05-01,0.0
2008-05-02,15.3846
2008-05-05,-13.3333
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,0.0
2008-05-09,-7.6923
2008-05-12,0.0
2008-05-13,-8.3333
2008-05-14,0.0
2008-05-15,-9.0909
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,10.0
2008-05-23,-27.2727
2008-05-27,-23.75
2008-05-29,47.541
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,27.7778
2008-06-05,-13.0435
2008-06-06,35.0
2008-06-09,-11.1111
2008-06-10,8.3333
2008-06-11,7.6923
2008-06-12,14.2857
2008-06-13,25.0
2008-06-16,0.0
2008-06-17,75.0
2008-06-18,0.0
2008-06-19,25.7143
2008-06-20,-9.0909
2008-06-23,0.0
2008-06-25,-12.5
2008-06-27,-2.8571
2008-06-30,0.0
2008-07-01,-2.9412000000000003
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,0.0
2008-07-08,-9.0909
2008-07-09,0.0
2008-07-10,-3.3333
2008-07-15,-31.0345
2008-07-16,10.0
2008-07-17,-9.0909
2008-07-18,-5.0
2008-07-21,-5.2632
2008-07-22,-16.6667
2008-07-23,6.6667
2008-07-24,-6.25
2008-07-25,6.6667
2008-07-28,0.0
2008-07-29,43.75
2008-07-30,-15.2174
2008-07-31,28.2051
2008-08-01,-22.0
2008-08-04,0.0
2008-08-05,0.0
2008-08-06,-7.6923
2008-08-07,16.6667
2008-08-08,-2.3810000000000002
2008-08-11,-26.8293
2008-08-12,-40.0
2008-08-13,0.0
2008-08-14,22.2222
2008-08-15,-36.3636
2008-08-18,14.2857
2008-08-19,-12.5
2008-08-20,0.0
2008-08-21,42.8571
2008-08-22,45.0
2008-08-25,10.3448
2008-08-26,0.0
2008-08-27,-12.5
2008-08-29,0.0
2008-09-02,-10.7143
2008-09-04,-4.0
2008-09-05,0.0
2008-09-08,16.6667
2008-09-09,-10.7143
2008-09-10,-20.0
2008-09-11,20.0
2008-09-12,0.0
2008-09-15,-16.6667
2008-09-16,0.0
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,100.0
2008-09-22,15.0
2008-09-23,-13.0435
2008-09-24,0.0
2008-09-25,0.0
2008-09-26,-25.0
2008-09-29,0.0
2008-09-30,-6.6667
2008-10-01,50.0
2008-10-02,-23.8095
2008-10-03,-6.25
2008-10-06,-20.0
2008-10-07,-8.3333
2008-10-08,-18.1818
2008-10-09,33.3333
2008-10-10,16.6667
2008-10-13,-14.2857
2008-10-14,-20.8333
2008-10-15,-10.526299999999999
2008-10-16,-17.647100000000002
2008-10-17,0.0
2008-10-20,0.0
2008-10-21,0.0
2008-10-22,-14.2857
2008-10-23,33.3333
2008-10-24,12.5
2008-10-27,2.2222
2008-10-28,41.3043
2008-10-29,-7.6923
2008-10-30,-41.6667
2008-10-31,0.0
2008-11-03,14.2857
2008-11-04,-31.25
2008-11-05,0.0
2008-11-06,0.0
2008-11-07,27.2727
2008-11-10,0.0
2008-11-11,-14.2857
2008-11-12,-8.3333
2008-11-13,9.0909
2008-11-14,-8.3333
2008-11-17,0.0
2008-11-18,0.0
2008-11-19,0.0
2008-11-20,-9.0909
2008-11-21,0.0
2008-11-24,50.0
2008-11-25,-53.3333
2008-11-26,14.2857
2008-11-28,12.5
2008-12-01,0.0
2008-12-02,-11.1111
2008-12-03,75.0
2008-12-04,-14.2857
2008-12-05,0.0
2008-12-08,0.0
2008-12-09,8.3333
2008-12-10,-7.6923
2008-12-11,1.6667
2008-12-12,-1.6393
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,-16.6667
2008-12-19,0.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-24,40.0
2008-12-26,0.0
2008-12-29,-28.5714
2008-12-30,0.0
2008-12-31,0.0
2009-01-02,20.0
2009-01-05,33.3333
2009-01-06,-31.25
2009-01-07,-9.0909
2009-01-08,0.0
2009-01-09,0.0
2009-01-12,40.0
2009-01-13,0.0
2009-01-15,-14.2857
2009-01-20,0.0
2009-01-23,-16.6667
2009-01-26,30.0
2009-01-28,-38.4615
2009-01-29,0.0
2009-01-30,25.0
2009-02-02,-20.0
2009-02-04,0.0
2009-02-05,12.5
2009-02-10,0.0
2009-02-11,11.1111
2009-02-13,-20.0
2009-02-17,-37.5
2009-02-18,20.0
2009-02-19,0.0
2009-02-20,33.3333
2009-02-23,0.0
2009-02-24,0.0
2009-02-25,-25.0
2009-02-26,-16.6667
2009-02-27,-30.0
2009-03-03,-14.2857
2009-03-05,33.3333
2009-03-06,0.0
2009-03-09,0.0
2009-03-10,0.0
2009-03-11,-57.5
2009-03-12,0.0
2009-03-13,-11.7647
2009-03-16,0.0
2009-03-17,13.3333
2009-03-18,0.0
2009-03-20,0.0
2009-03-23,0.0
2009-03-25,0.0
2009-03-26,-11.7647
2009-03-31,-20.0
2009-04-01,0.0
2009-04-06,16.6667
2009-04-08,-14.2857
2009-04-14,-16.6667
2009-04-15,0.0
2009-04-16,410.0
2009-04-20,-41.1765
2009-04-21,33.3333
2009-04-22,0.0
2009-04-23,50.0
2009-04-24,-50.0
2009-04-28,0.0
2009-05-01,-33.3333
2009-05-06,-50.0
2009-05-07,0.0
2009-05-08,-20.0
2009-05-12,25.0
2009-05-26,0.0
2009-05-28,-40.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-04,-33.3333
2009-06-05,-25.0
2009-06-08,0.0
2009-06-09,66.6667
2009-06-10,0.0
2009-06-11,-15.0
2009-06-16,17.647100000000002
2009-06-22,-12.5
2009-06-23,8.5714
2009-06-24,-7.8947
2009-06-25,0.0
2009-06-26,37.1429
2009-06-29,10.4167
2009-06-30,-9.434
2009-07-01,0.0
2009-07-07,-20.8333
2009-07-08,-15.7895
2009-07-13,50.0
2009-07-15,-50.0
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,100.0
2009-07-27,16.6667
2009-07-28,0.0
2009-07-29,28.5714
2009-07-31,-22.2222
2009-08-04,8.9286
2009-08-06,0.0
2009-08-07,0.0
2009-08-10,0.0
2009-08-11,0.0
2009-08-17,18.0328
2009-08-18,0.0
2009-08-21,-52.7778
2009-08-27,0.0
2009-08-31,-47.0588
2009-09-08,33.3333
2009-09-11,154.1667
2009-09-15,-47.541
2009-09-21,-66.6667
2009-09-22,10.0
2009-10-01,254.5455
2009-10-21,-69.2308
2009-11-02,66.6667
2009-11-03,0.0
2009-11-04,0.0
2009-11-09,0.0
2009-11-10,-25.0
2009-11-11,-33.3333
2009-11-12,-60.0
2009-11-13,-58.4375
2009-11-16,-33.8346
2009-11-17,-9.0909
2009-11-18,0.0
2009-11-19,-30.0
2009-11-20,21.4286
2009-11-24,-5.8824
2009-11-25,-21.0938
2009-11-27,7.9208
2009-11-30,22.9358
2009-12-01,-6.7164
2009-12-02,2.4
2009-12-03,-22.6562
2009-12-04,-3.0303
2009-12-07,0.0
2009-12-08,-8.3333
2009-12-09,18.1818
2009-12-10,-23.0769
2009-12-11,-2.5
2009-12-14,-7.6923
2009-12-15,11.1111
2009-12-16,20.0
2009-12-17,-25.0
2009-12-18,-13.8889
2009-12-21,-1.6129
2009-12-22,-11.4754
2009-12-23,0.0
2009-12-24,-1.8519
2009-12-28,-9.434
2009-12-29,139.5833
2009-12-30,-30.4348
2009-12-31,17.5
2010-01-04,8.5106
2010-01-05,-26.4706
2010-01-06,-18.6667
2010-01-07,4.918
2010-01-08,-29.6875
2010-01-11,48.8889
2010-01-12,-16.4179
2010-01-13,14.2857
2010-01-14,-12.5
2010-01-15,-8.9286
2010-01-19,0.0
2010-01-20,9.8039
2010-01-21,-19.6429
2010-01-22,20.0
2010-01-25,-5.5556
2010-01-26,35.2941
2010-01-27,-21.7391
2010-01-28,-11.1111
2010-01-29,0.0
2010-02-01,20.8333
2010-02-02,10.3448
2010-02-03,-25.0
2010-02-04,0.0
2010-02-05,16.6667
2010-02-08,-14.2857
2010-02-09,6.25
2010-02-10,-17.647100000000002
2010-02-11,-4.7619
2010-02-12,0.0
2010-02-16,-15.0
2010-02-17,-14.7059
2010-02-18,48.2759
2010-02-19,-25.5814
2010-02-22,0.0
2010-02-23,-15.625
2010-02-24,11.1111
2010-02-25,-13.3333
2010-02-26,46.1538
2010-03-01,-23.6842
2010-03-02,-10.3448
2010-03-03,-7.6923
2010-03-04,-12.5
2010-03-05,0.0
2010-03-08,52.381
2010-03-09,-31.25
2010-03-10,9.0909
2010-03-11,0.0
2010-03-12,-12.5
2010-03-15,14.2857
2010-03-18,-8.3333
2010-03-22,22.7273
2010-03-23,-22.2222
2010-03-24,14.2857
2010-03-25,0.0
2010-03-26,-12.5
2010-03-29,0.0
2010-03-30,4.7619
2010-04-01,18.1818
2010-04-05,0.0
2010-04-06,65.3846
2010-04-07,11.6279
2010-04-08,-6.25
2010-04-09,13.3333
2010-04-12,-31.3725
2010-04-13,5.7143
2010-04-14,8.1081
2010-04-15,0.0
2010-04-16,20.0
2010-04-19,0.0
2010-04-20,0.0
2010-04-21,-10.4167
2010-04-22,4.6512
2010-04-23,-4.4444
2010-04-26,4.6512
2010-04-27,28.8889
2010-04-28,-6.8966
2010-04-29,7.4074
2010-04-30,-8.6207
2010-05-03,5.6604
2010-05-04,-14.2857
2010-05-05,-10.4167
2010-05-06,4.6512
2010-05-07,0.0
2010-05-10,-11.1111
2010-05-11,0.0
2010-05-12,-20.0
2010-05-14,-6.25
2010-05-18,-40.0
2010-05-19,-11.1111
2010-05-20,12.5
2010-05-21,33.3333
2010-05-24,-20.8333
2010-05-25,-15.7895
2010-05-26,-12.5
2010-05-27,-21.4286
2010-05-28,27.2727
2010-06-01,-7.1429
2010-06-02,0.0
2010-06-03,0.0
2010-06-07,61.5385
2010-06-08,-23.8095
2010-06-09,0.0
2010-06-10,0.0
2010-06-15,-18.75
2010-06-17,-15.3846
2010-06-23,-45.4545
2010-06-24,1246.5346
2010-06-28,-80.5882
2010-06-29,-9.0909
2010-06-30,-77.7778
2010-07-06,0.9375
2010-07-21,197.2136
2010-07-26,-67.5
2010-07-27,-67.6282
2010-07-28,48.5149
2010-07-29,-68.0
2010-08-09,-79.1667
2010-08-10,-50.0
2010-08-11,-60.0
2010-08-12,0.0
2010-08-13,0.0
2010-08-16,0.0
2010-08-17,0.0
2010-08-20,0.0
2010-08-23,0.0
2010-08-24,0.0
2010-08-25,0.0
2010-08-26,0.0
2010-08-27,0.0
2010-08-30,0.0
2010-09-02,50.0
2010-09-03,0.0
2010-09-08,0.0
2010-09-09,-33.3333
2010-09-10,0.0
2010-09-13,0.0
2010-09-16,0.0
2010-09-17,0.0
2010-09-20,0.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-23,0.0
2010-09-29,0.0
2010-09-30,0.0
2010-10-01,0.0
2010-10-04,0.0
2010-10-05,0.0
2010-10-07,0.0
2010-10-08,0.0
2010-10-11,0.0
2010-10-12,0.0
2010-10-13,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-25,0.0
2010-10-26,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-10-29,0.0
2010-11-01,0.0
2010-11-02,50.0
2010-11-03,-33.3333
2010-11-04,0.0
2010-11-05,0.0
2010-11-08,0.0
2010-11-09,0.0
2010-11-10,0.0
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,0.0
2010-11-17,0.0
2010-11-18,-72.0
2010-11-19,-42.8571
2010-11-22,0.0
2010-11-23,18.75
2010-11-24,271.0526
2010-11-26,-26.2411
2010-11-29,-7.6923
2010-11-30,43.75
2010-12-01,-49.2754
2010-12-02,2.8571
2010-12-03,70.8333
2010-12-06,-76.4228
2010-12-07,-34.4828
2010-12-08,-5.2632
2010-12-09,966.6667
2010-12-10,28.125
2010-12-13,10.5691
2010-12-14,-21.3235
2010-12-15,30.8411
2010-12-16,-4.6429
2010-12-17,7.8652
2010-12-20,-16.6667
2010-12-21,-45.8333
2010-12-22,8.461500000000001
2010-12-23,24.8227
2010-12-27,-18.1818
2010-12-28,0.0
2010-12-29,9.7222
2010-12-30,-13.9241
2010-12-31,5.8824
2011-01-03,-5.5556
2011-01-04,-5.8824
2011-01-05,-25.0
2011-01-06,33.3333
2011-01-07,-6.25
2011-01-10,24.1667
2011-01-11,-5.3690999999999995
2011-01-12,104.2553
2011-01-13,127.0833
2011-01-14,-35.1682
2011-01-18,-20.7547
2011-01-19,-18.1548
2011-01-20,-17.4545
2011-01-21,23.348
2011-01-24,-11.4286
2011-01-25,-9.6774
2011-01-26,39.2857
2011-01-27,0.0
2011-01-28,-1.9231
2011-01-31,30.719
2011-02-01,-24.0
2011-02-02,-16.7763
2011-02-03,-29.6443
2011-02-04,-5.618
2011-02-07,-4.7619
2011-02-08,10.0
2011-02-09,-9.0909
2011-02-10,10.0
2011-02-11,0.0
2011-02-14,-10.2273
2011-02-15,-6.962
2011-02-16,5.4422
2011-02-17,34.1935
2011-02-18,-24.0385
2011-02-22,2.5316
2011-02-23,-1.2346
2011-02-24,1.875
2011-02-25,-1.8405
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-03,0.0
2011-03-04,-3.125
2011-03-07,-7.0968
2011-03-08,-5.5556
2011-03-09,0.0
2011-03-10,4.4118
2011-03-11,7.0423
2011-03-14,-5.2632
2011-03-15,-5.5556
2011-03-16,4.4118
2011-03-17,-15.493
2011-03-18,-6.6667
2011-03-21,-11.607099999999999
2011-03-22,-11.1111
2011-03-23,3.4091
2011-03-24,0.0
2011-03-25,2.1978
2011-03-28,-13.9785
2011-03-29,0.0
2011-03-30,-7.5
2011-03-31,-13.5135
2011-04-01,37.5
2011-04-04,0.0
2011-04-05,-9.0909
2011-04-06,-10.0
2011-04-07,-18.0556
2011-04-08,3.3898
2011-04-11,1.6393
2011-04-12,0.0
2011-04-13,6.4516
2011-04-14,9.0909
2011-04-15,0.0
2011-04-18,-22.2222
2011-04-19,8.9286
2011-04-20,18.0328
2011-04-21,29.1667
2011-04-25,-2.1505
2011-04-26,14.2857
2011-04-27,7.6923
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,-25.8929
2011-05-03,0.0
2011-05-04,15.6627
2011-05-05,0.0
2011-05-06,-11.4583
2011-05-09,7.0588
2011-05-10,-6.5934
2011-05-11,-5.8824
2011-05-12,10.0
2011-05-13,6.8182
2011-05-16,-6.383
2011-05-17,-9.0909
2011-05-18,10.0
2011-05-19,18.1818
2011-05-20,72.1154
2011-05-23,-10.6145
2011-05-24,-20.0
2011-05-25,10.9375
2011-05-26,-21.1268
2011-05-27,9.8214
2011-05-31,-8.9431
2011-06-01,-11.607099999999999
2011-06-02,18.1818
2011-06-03,0.0
2011-06-06,9.4017
2011-06-07,-1.5625
2011-06-08,-11.1111
2011-06-09,21.4286
2011-06-10,-5.8824
2011-06-13,-6.25
2011-06-14,-4.1667
2011-06-15,-2.6087
2011-06-16,-11.607099999999999
2011-06-17,-11.1111
2011-06-20,45.4545
2011-06-21,-6.25
2011-06-22,-2.5
2011-06-23,-15.3846
2011-06-24,18.1818
2011-06-27,-17.9487
2011-06-28,-8.3333
2011-06-29,14.7727
2011-06-30,-9.901
2011-07-01,17.5824
2011-07-05,-2.8037
2011-07-06,-23.0769
2011-07-07,0.0
2011-07-08,2.5
2011-07-11,23.1707
2011-07-12,-20.7921
2011-07-13,0.0
2011-07-15,22.5
2011-07-18,-18.3673
2011-07-19,0.0
2011-07-20,-10.0
2011-07-21,11.1111
2011-07-22,0.0
2011-07-25,3.75
2011-07-26,0.0
2011-07-27,0.0
2011-07-28,0.0
2011-07-29,-3.6145
2011-08-01,0.0
2011-08-02,0.0
2011-08-03,-10.0
2011-08-04,0.0
2011-08-05,-30.5556
2011-08-08,48.0
2011-08-09,25.6757
2011-08-10,1.0753
2011-08-11,-23.4043
2011-08-12,4.1667
2011-08-15,14.6667
2011-08-16,2.3256
2011-08-17,-11.3636
2011-08-18,-28.2051
2011-08-19,8.9286
2011-08-22,-18.0328
2011-08-23,24.0
2011-08-24,-27.4194
2011-08-25,0.0
2011-08-26,-6.6667
2011-08-29,-9.5238
2011-08-30,-10.526299999999999
2011-08-31,-5.8824
2011-09-01,0.0
2011-09-02,18.75
2011-09-06,-2.6316
2011-09-07,-13.5135
2011-09-09,-9.375
2011-09-12,-24.1379
2011-09-13,-13.6364
2011-09-14,-26.3158
2011-09-15,50.0
2011-09-16,-9.5238
2011-09-19,-15.7895
2011-09-20,0.0
2011-09-22,18.75
2011-09-23,10.526299999999999
2011-09-27,0.0
2011-09-29,-33.3333
2011-10-03,57.1429
2011-10-04,-4.5455
2011-10-06,4.7619
2011-10-07,-36.3636
2011-10-10,57.1429
2011-10-11,-36.3636
2011-10-12,50.0
2011-10-13,-33.3333
2011-10-14,50.0
2011-10-17,-33.3333
2011-10-18,14.2857
2011-10-19,-12.5
2011-10-20,0.0
2011-10-24,0.0
2011-10-25,-7.1429
2011-10-26,38.4615
2011-10-27,-11.1111
2011-10-31,-12.5
2011-11-01,-7.1429
2011-11-02,84.6154
2011-11-03,-45.8333
2011-11-04,23.0769
2011-11-07,-31.25
2011-11-08,45.4545
2011-11-11,-37.5
2011-11-14,60.0
2011-11-15,-18.75
2011-11-21,23.0769
2011-11-22,-12.5
2011-11-25,35.7143
2011-11-28,-26.3158
2011-11-29,-7.1429
2011-12-01,0.0
2011-12-06,0.0
2011-12-07,0.0
