ticker,YUANF US Equity
2009-10-22,7.5028
2009-10-23,12.8472
2009-10-26,-12.3077
2009-10-27,-4.5263
2009-10-28,-8.122
2009-10-29,14.0
2009-10-30,-3.614
2009-11-02,-5.7153
2009-11-03,0.1351
2009-11-04,-1.2146
2009-11-05,-2.4188
2009-11-06,2.5187
2009-11-09,0.078
2009-11-10,-6.0039
2009-11-11,0.7673
2009-11-12,-1.2142
2009-11-13,2.0417
2009-11-16,0.0413
2009-11-17,7.3459
2009-11-18,2.6621
2009-11-19,-3.7037
2009-11-20,-7.4995
2009-11-23,-0.0005
2009-11-25,3.9917
2009-11-27,2.9588
2009-11-30,2.9126
2009-12-01,1.8868
2009-12-02,-4.4444
2009-12-03,-0.5814
2009-12-04,-0.1949
2009-12-07,-2.3438
2009-12-08,-20.8
2009-12-09,1.0101
2009-12-10,0.75
2009-12-11,8.4119
2009-12-14,-4.7837
2009-12-15,-11.0577
2009-12-16,-6.5405
2009-12-17,-0.984
2009-12-18,-6.2486
2009-12-21,2.8029
2009-12-22,-1.5152
2009-12-23,-3.9385
2009-12-24,5.7015
2009-12-28,6.0
2009-12-29,9.0337
2009-12-30,9.0718
2009-12-31,5.6731
2010-01-04,8.0073
2010-01-05,1.0952
2010-01-06,-5.2966
2010-01-07,1.8525
2010-01-08,-0.8202
2010-01-11,2.3519
2010-01-12,0.0
2010-01-13,-3.0638
2010-01-14,6.1457
2010-01-15,3.3499
2010-01-19,6.0424
2010-01-20,3.8113
2010-01-21,1.0542
2010-01-22,-5.9353
2010-01-25,2.4474
2010-01-26,8.2867
2010-01-27,6.1707
2010-01-28,-1.7861
2010-01-29,4.1322
2010-02-01,2.8889
2010-02-02,-5.9241
2010-02-03,-4.5588999999999995
2010-02-04,3.0928
2010-02-05,0.6
2010-02-08,-1.9218
2010-02-09,1.6892
2010-02-10,3.3559
2010-02-11,6.0748
2010-02-12,9.0909
2010-02-16,10.4167
2010-02-17,0.6286
2010-02-18,-3.0997
2010-02-19,2.1414
2010-02-22,0.5304
2010-02-23,0.0
2010-02-24,0.3015
2010-02-25,1.8888
2010-02-26,0.8261
2010-03-01,0.8778
2010-03-02,0.3142
2010-03-03,0.2169
2010-03-04,-0.024
2010-03-05,0.0481
2010-03-08,0.0
2010-03-09,-0.2404
2010-03-10,0.1205
2010-03-11,0.1203
2010-03-12,1.3221
2010-03-15,3.4164
2010-03-16,1.3994
2010-03-17,0.2262
2010-03-18,0.1129
2010-03-19,0.3154
2010-03-22,0.5397
2010-03-23,-5.142
2010-03-24,-20.6222
2010-03-25,1.1283
2010-03-26,-0.1762
2010-03-29,0.2647
2010-03-30,-4.0188
2010-03-31,-11.3692
2010-04-01,7.9655000000000005
2010-04-05,2.4593
2010-04-06,-3.2731
2010-04-07,3.545
2010-04-08,0.1867
2010-04-09,-1.5222
2010-04-12,1.9558
2010-04-13,-0.9901
2010-04-14,-2.9063
2010-04-15,-2.9932
2010-04-16,-5.6901
2010-04-19,-5.1187
2010-04-20,5.4505
2010-04-21,2.0042
2010-04-22,-2.93
2010-04-23,-1.9886
2010-04-26,-1.8115999999999999
2010-04-27,0.9225
2010-04-28,-0.5119
2010-04-29,1.0658
2010-04-30,-5.3818
2010-05-03,0.9992
2010-05-04,-1.0654
2010-05-05,-1.8846
2010-05-06,-9.5649
2010-05-07,-6.8054
2010-05-10,5.3488
2010-05-11,4.4592
2010-05-12,0.803
2010-05-13,0.0
2010-05-14,-1.4256
2010-05-17,-3.1051
2010-05-18,4.4776
2010-05-19,-2.8151
2010-05-20,-1.5564
2010-05-21,4.4796
2010-05-24,0.6305
2010-05-25,-6.8505
2010-05-26,-2.6906
2010-05-27,3.3641
2010-05-28,-1.1592
2010-06-01,-4.24
2010-06-02,2.7791
2010-06-03,-3.7122
2010-06-04,1.1423
2010-06-07,1.1294
2010-06-08,2.8851
2010-06-09,5.6083
2010-06-10,5.9957
2010-06-11,13.737400000000001
2010-06-14,2.3446
2010-06-15,0.6595
2010-06-16,1.0
2010-06-17,5.4968
2010-06-18,1.2945
2010-06-21,-2.0447
2010-06-22,-6.7515
2010-06-23,1.8888
2010-06-24,-1.8881000000000001
2010-06-25,1.4696
2010-06-28,-0.5172
2010-06-29,-5.1646
2010-06-30,-1.462
2010-07-01,0.0742
2010-07-02,0.0
2010-07-06,2.1127
2010-07-07,-0.6897
2010-07-08,-0.4751
2010-07-09,-0.0734
2010-07-12,1.0658
2010-07-13,1.0182
2010-07-14,0.396
2010-07-15,-1.1474
2010-07-16,-4.3888
2010-07-19,1.8209
2010-07-20,-0.7079
2010-07-21,-1.6886
2010-07-22,6.9084
2010-07-23,2.8918
2010-07-26,5.2394
2010-07-27,-1.9123
2010-07-28,-4.3361
2010-07-29,-0.7379
2010-07-30,0.2478
2010-08-02,5.0494
2010-08-03,2.1176
2010-08-04,-1.8761999999999999
2010-08-05,-0.7045
2010-08-06,-2.0608
2010-08-09,-3.3115
2010-08-10,-5.2801
2010-08-11,-6.9308
2010-08-12,-4.4107
2010-08-13,9.9915
2010-08-16,0.077
2010-08-17,-0.0038
2010-08-18,4.5809
2010-08-19,4.2663
2010-08-20,-5.6437
2010-08-23,-5.7943999999999996
2010-08-24,-2.7778
2010-08-25,-4.1224
2010-08-26,-6.0877
2010-08-27,5.1677
2010-08-30,-1.7671999999999999
2010-08-31,-8.1176
2010-09-01,4.3457
2010-09-02,4.714
2010-09-03,0.6119
2010-09-07,-1.3032
2010-09-08,-1.5845
2010-09-09,1.7442
2010-09-10,3.7363
2010-09-13,8.0508
2010-09-14,3.5686
2010-09-15,1.0981
2010-09-16,1.1236
2010-09-17,0.5926
2010-09-20,-0.6259
2010-09-21,-4.9648
2010-09-22,-4.4055
2010-09-23,-0.8972
2010-09-24,-1.1934
2010-09-27,-3.5818
2010-09-28,4.1037
2010-09-29,0.166
2010-09-30,1.1806
2010-10-01,-0.0614
2010-10-04,2.3351
2010-10-05,-1.6813
2010-10-06,1.2215
2010-10-07,2.4939999999999998
2010-10-08,-3.0607
2010-10-11,1.2141
2010-10-12,1.04
2010-10-13,0.7918
2010-10-14,-0.4713
2010-10-15,0.2368
2010-10-18,-2.1654
2010-10-19,-0.7847
2010-10-20,2.0077
2010-10-21,-0.5964
2010-10-22,1.4
2010-10-25,-1.3807
2010-10-26,-1.4
2010-10-27,0.2028
2010-10-28,-0.8097
2010-10-29,-2.0816
2010-11-01,1.3756
2010-11-02,1.6036000000000001
2010-11-03,-0.8499
2010-11-04,5.1429
2010-11-05,-2.0963
2010-11-08,0.6344
2010-11-09,0.197
2010-11-10,0.5505
2010-11-11,-0.2738
2010-11-12,-0.5882
2010-11-15,-0.0789
2010-11-16,-0.908
2010-11-17,-0.3984
2010-11-18,0.24
2010-11-19,-0.6385
2010-11-22,0.0
2010-11-23,0.0
2010-11-24,0.0
2010-11-26,5.0201
2010-11-29,-4.3595
2010-11-30,-0.08
2010-12-01,0.04
2010-12-02,0.0
2010-12-03,0.0
2010-12-06,-0.16
2010-12-07,-0.2003
2010-12-08,0.3613
2010-12-09,-0.12
2010-12-10,-0.0801
2010-12-13,0.1202
2010-12-14,-0.1601
2010-12-15,0.2406
2010-12-16,0.0
2010-12-17,-0.36
2010-12-20,0.3613
2010-12-21,0.04
2010-12-22,-0.04
2010-12-23,0.28
2010-12-27,-0.0798
2010-12-28,0.7585
2010-12-29,1.1886
2010-12-30,1.2529
2010-12-31,0.0387
2011-01-03,-0.0773
2011-01-04,0.3868
2011-01-05,0.3083
2011-01-06,1.0373
2011-01-07,-0.1141
2011-01-10,2.6646
2011-01-11,-3.2629
2011-01-12,0.8816
2011-01-13,-0.076
2011-01-14,-0.4563
2011-01-18,1.2223
2011-01-19,-0.0755
2011-01-20,-0.2271
2011-01-21,-0.4159
2011-01-24,2.5465999999999998
2011-01-25,1.3714
2011-01-26,0.4753
2011-01-27,0.4731
2011-01-28,0.5614
2011-01-31,0.018
2011-02-01,-16.8527
2011-02-02,0.9528
2011-02-03,13.7709
2011-02-04,0.4148
2011-02-07,0.8261
2011-02-08,-2.8864
2011-02-09,-4.2761
2011-02-10,0.8814
2011-02-11,-5.9571
2011-02-14,-5.9122
2011-02-15,-9.1113
2011-02-16,8.4938
2011-02-17,-1.0469
2011-02-18,-0.46
2011-02-22,-3.0037
2011-02-23,17.6751
2011-02-24,-0.8097
2011-02-25,16.449
2011-02-28,14.0554
2011-03-01,2.2434
2011-03-02,-8.416
2011-03-03,10.1083
2011-03-04,4.3219
2011-03-07,-0.0857
2011-03-08,-5.6334
2011-03-09,9.2424
2011-03-10,9.57
2011-03-11,-2.3797
2011-03-14,0.0778
2011-03-15,-0.6478
2011-03-16,-0.4434
2011-03-17,-0.4716
2011-03-18,0.0
2011-03-21,-5.8831
2011-03-22,1.748
2011-03-23,-2.7763
2011-03-24,-0.622
2011-03-25,-0.569
2011-03-28,-1.2017
2011-03-29,-1.0715
2011-03-30,-1.7271999999999998
2011-03-31,-3.0086
2011-04-01,1.3514
2011-04-04,1.4239
2011-04-05,0.6876
2011-04-06,2.8783
2011-04-07,-3.9515000000000002
2011-04-08,-1.5015
2011-04-11,-0.1524
2011-04-12,-4.5496
2011-04-13,-3.199
2011-04-14,2.9741999999999997
2011-04-15,1.3158
2011-04-18,-6.4618
2011-04-19,-5.7569
2011-04-20,-6.5397
2011-04-21,1.6148
2011-04-25,2.1566
2011-04-26,0.0
2011-04-27,0.0
2011-04-28,1.7778
2011-04-29,-3.3479
2011-05-02,0.6401
2011-05-03,0.823
2011-05-04,4.898
2011-05-05,2.2285
2011-05-06,-4.4983
2011-05-09,0.4348
2011-05-10,1.0462
2011-05-11,-1.678
2011-05-12,-1.3072
2011-05-13,1.067
2011-05-16,-0.6189
2011-05-17,0.2198
2011-05-18,2.0468
2011-05-19,-2.3997
2011-05-20,3.633
2011-05-23,2.6912000000000003
2011-05-24,-4.8276
2011-05-25,0.5435
2011-05-26,0.0
2011-05-27,0.3604
2011-05-31,1.4363000000000001
2011-06-01,-1.0619
2011-06-02,0.0
2011-06-03,-1.1807
2011-06-06,0.181
2011-06-07,-1.0481
2011-06-08,-0.9496
2011-06-09,-0.4056
2011-06-10,1.9992999999999999
2011-06-13,-0.3267
2011-06-14,0.0728
2011-06-15,1.7831000000000001
2011-06-16,-1.3586
2011-06-17,-0.0217
2011-06-20,3.6833
2011-06-21,-0.3497
2011-06-22,0.2456
2011-06-23,6.1953
2011-06-24,-1.1206
2011-06-27,0.5
2011-06-28,1.1609
2011-06-29,-0.2951
2011-06-30,-4.0118
2011-07-01,-12.538499999999999
2011-07-05,6.1496
2011-07-06,0.3321
2011-07-07,-3.0894
2011-07-08,-1.5939
2011-07-11,-0.5013
2011-07-12,-3.1008
2011-07-13,0.64
2011-07-14,-8.7043
2011-07-15,5.3548
2011-07-18,-2.0661
2011-07-19,2.5316
2011-07-20,2.1399
2011-07-21,-3.3038
2011-07-22,-0.7917
2011-07-25,4.9979
2011-07-26,-0.4
2011-07-27,-3.6722
2011-07-28,0.0599
2011-07-29,0.7083
2011-08-01,-1.9445999999999999
2011-08-02,0.4219
2011-08-03,-0.8403
2011-08-04,-6.7797
2011-08-05,9.5455
2011-08-08,1.6183
2011-08-09,4.9408
2011-08-10,-1.5564
2011-08-11,2.3715
2011-08-12,-1.583
2011-08-15,-0.3531
2011-08-16,-0.8268
2011-08-17,0.794
2011-08-18,1.1816
2011-08-19,-5.5664
2011-08-22,3.7098
2011-08-23,-0.6359
2011-08-24,-2.8
2011-08-25,0.2469
2011-08-26,-1.4368
2011-08-29,1.4577
2011-08-30,0.5747
2011-08-31,-2.0408
2011-09-01,-0.2083
2011-09-02,0.2088
2011-09-06,0.2083
2011-09-07,0.2079
2011-09-08,-0.9544
2011-09-09,0.0419
2011-09-12,-1.9263
2011-09-13,-39.7096
2011-09-14,-29.745
2011-09-15,-4.2339
2011-09-16,5.3684
2011-09-19,-2.4975
2011-09-20,-1.0246
2011-09-21,-3.5197000000000003
2011-09-22,0.8584
2011-09-23,-2.234
2011-09-26,7.3993
2011-09-27,-1.6211
2011-09-28,-3.1926
2011-09-29,3.617
2011-09-30,-5.5441
2011-10-03,-12.9348
2011-10-04,-6.367
2011-10-05,-6.6667
2011-10-06,1.4285999999999999
2011-10-07,12.6761
2011-10-10,0.375
2011-10-11,18.3064
2011-10-12,13.1579
2011-10-13,17.2093
2011-10-14,11.9048
2011-10-17,17.0213
2011-10-18,6.6667
2011-10-19,-0.5682
2011-10-20,28.2286
2011-10-21,-1.9607999999999999
2011-10-24,-16.5455
2011-10-25,-6.3181
2011-10-26,13.9535
2011-10-27,-0.5102
2011-10-28,3.5897
2011-10-31,0.2475
2011-11-01,-3.7037
2011-11-02,-2.5641
2011-11-03,-0.5263
2011-11-04,-4.7619
2011-11-07,-1.3889
2011-11-08,-23.3803
2011-11-09,27.2059
2011-11-10,1.7341
2011-11-11,1.1364
2011-11-14,-1.6854
2011-11-15,0.0
2011-11-16,0.0
2011-11-17,2.2286
2011-11-18,-4.9748
2011-11-21,7.6471
2011-11-23,1.0929
2011-11-25,1.6216
2011-11-28,0.5319
2011-11-29,-4.7619
2011-12-01,5.2778
2011-12-02,4.2216
2011-12-05,1.2658
2011-12-06,-2.5
2011-12-07,0.0
2011-12-09,0.0
2011-12-12,7.6923
2011-12-13,0.0
2011-12-14,-4.7619
2011-12-15,0.0
2011-12-16,0.0
2011-12-19,1.0
2011-12-22,-0.495
2011-12-23,0.4975
2011-12-28,0.495
2011-12-29,0.9852
2011-12-30,2.439
2012-01-05,-4.7143
2012-01-06,7.4463
2012-01-09,0.9302
2012-01-10,-4.3318
2012-01-11,-1.2524
2012-01-13,2.439
2012-01-17,9.5238
2012-01-18,-3.2609
2012-01-20,-0.8989
2012-01-23,-0.2268
2012-01-24,0.0
2012-01-25,0.0
2012-01-26,0.0
2012-01-27,6.5908999999999995
2012-01-30,-0.2132
2012-01-31,3.6325
2012-02-03,15.4639
2012-02-06,0.8929
2012-02-08,-3.5714
2012-02-09,-1.8519
2012-02-10,0.0
2012-02-13,-1.8868
2012-02-15,-0.3846
2012-02-17,-7.3359
2012-02-22,4.1667
2012-02-23,-4.0
2012-02-24,-0.0417
2012-02-29,-8.2951
2012-03-01,1.3636
2012-03-12,0.0
2012-03-14,0.0
2012-03-15,0.0
2012-03-19,-6.7265
2012-03-21,-2.4038
2012-03-26,-1.2808
2012-03-27,2.2954
2012-03-28,0.0488
2012-03-29,-1.5114999999999998
2012-03-30,0.0
2012-04-10,1.4851
2012-04-11,-17.0732
2012-04-12,-10.2941
2012-04-13,20.6557
2012-04-16,-4.8913
2012-04-17,0.0571
2012-04-19,5.6539
2012-04-23,2.7027
2012-04-24,-2.6316
2012-04-25,0.2703
2012-04-30,2.965
2012-05-01,0.0
2012-05-02,-0.5236
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,0.5263
2012-05-08,15.1832
2012-05-09,2.2273
2012-05-11,-2.2232
2012-05-18,-2.3647
2012-05-25,-1.2576
2012-05-29,-0.9434
2012-06-14,-23.3333
2012-06-15,10.2484
2012-06-21,-4.169
2012-06-22,-8.2892
2012-06-25,-0.641
2012-06-27,9.6774
2012-06-28,5.8824
2012-06-29,-5.5556
2012-07-02,1.3529
2012-07-06,-1.3349
2012-07-16,-5.8235
2012-07-25,-5.6838999999999995
2012-07-27,-0.6623
2012-08-03,-3.3333
2012-08-23,-13.7931
2012-08-29,0.0
2012-09-07,20.0
2012-09-10,0.0
2012-09-14,7.3333
2012-09-17,0.0
2012-09-20,8.6957
2012-09-21,3.4286
2012-09-24,0.0
2012-09-27,5.5249
2012-10-02,-0.1047
2012-10-17,-12.7358
2012-10-18,8.1081
2012-10-22,0.0
2012-11-01,0.0
2012-11-02,0.0
2012-11-05,0.0
2012-11-06,0.0
2012-11-08,0.0
2012-11-12,-1.3889
2012-11-13,1.4085
2012-11-26,0.0
2012-11-27,0.0
2012-11-28,0.0
2012-12-04,0.0
2012-12-13,0.0
2012-12-18,0.0
2012-12-19,0.0
2012-12-24,0.0
2012-12-26,2.7778
2012-12-27,0.0
2012-12-28,6.7568
2012-12-31,6.3291
2013-01-02,0.0
2013-01-03,0.0
2013-01-07,-9.5238
2013-01-08,0.0
2013-01-09,0.0
2013-01-11,-5.2632
2013-01-14,0.0
2013-01-15,0.0
2013-01-16,0.0
2013-02-01,-11.1111
2013-02-04,0.0
2013-02-05,12.5
2013-02-07,-1.1111
2013-02-27,-8.7079
2013-02-28,0.0
2013-03-01,4.0
2013-03-04,-5.3254
2013-04-12,-68.125
2013-04-15,100.9804
2013-04-16,17.0732
2013-04-17,25.0
2013-04-23,6.6667
2013-04-24,12.5
2013-04-25,0.0
2013-04-26,-38.6111
2013-05-09,53.8462
2013-05-14,5.8824
2013-05-20,0.0
2013-05-23,0.0
2013-05-29,-5.5556
2013-06-03,0.0
2013-06-11,-11.7647
2013-06-18,0.0
2013-06-26,0.0
2013-07-17,-13.3333
2013-07-26,7.6923
2013-08-05,0.0
2013-08-13,3.5714
2013-08-22,-10.0
2013-08-29,-4.2146
2013-09-18,0.0
2013-10-16,-6.0
2013-10-17,17.4468
2013-10-21,0.0
2013-10-22,0.0
2013-11-14,0.0
2013-11-15,0.0
2013-11-20,0.0
2013-11-22,0.0
2013-12-11,-0.7246
2013-12-12,0.0
2013-12-16,-0.8029
2013-12-17,-26.4165
2013-12-18,-1.0
2013-12-19,38.3838
2013-12-20,0.7299
2013-12-23,9.4203
2013-12-24,0.0
2013-12-26,10.1987
2013-12-27,0.9615
2013-12-30,16.0714
2013-12-31,2.5641
2014-01-02,0.0
2014-01-14,0.0
2014-01-17,-10.0
2014-01-31,-11.1111
2014-03-07,-1.25
2014-03-24,-23.1013
2014-03-27,0.0
2014-04-03,-34.1564
2014-04-28,83.75
2014-04-29,14.2857
2014-04-30,5.9524
2014-05-07,0.0
2014-05-16,-32.5281
2014-05-19,8.3264
2014-05-22,-7.7633
2014-07-16,0.1667
2014-07-24,-0.1664
2014-07-30,0.0
2014-08-12,16.6667
2014-08-13,0.0
2014-08-26,0.0
2014-10-06,0.0
2014-10-20,0.0
2014-10-22,0.0
2014-10-27,0.0
2014-10-29,14.2857
2014-10-31,0.0
2014-11-04,0.0
2014-11-05,-12.5
2014-11-06,14.2857
2014-11-07,12.5
2014-11-10,4.4444
2014-11-11,-14.8936
2014-11-12,12.5
2014-11-13,0.0
2014-11-14,2.7778
2014-11-17,0.0
2014-11-18,-2.7027
2014-11-19,0.0
2014-11-20,5.5556
2014-11-21,-5.2632
2014-11-24,-22.2222
2014-11-26,14.357099999999999
2014-11-28,6.1836
2014-12-01,5.8824
2014-12-02,2.2222
2014-12-03,3.2609
2014-12-04,-4.2105
2014-12-09,-1.0989
2014-12-10,0.0
2014-12-11,0.0
2014-12-15,0.0
2014-12-19,5.5556
2014-12-22,0.0
2014-12-29,0.0
2014-12-30,2.6316
2014-12-31,2.5641
2015-01-05,0.0
2015-01-07,5.0
2015-01-09,4.7619
2015-01-12,4.5455
2015-01-13,4.3478
2015-01-14,0.0
2015-01-15,-8.3333
2015-01-16,-4.5455
2015-01-28,33.3333
2015-01-30,-10.7143
2015-02-10,-16.0
2015-02-11,15.9524
2015-02-17,-5.5441
2015-02-19,-2.1739
2015-02-23,-6.8889
2015-02-26,-23.6271
2015-02-27,9.3741
2015-03-02,-11.4279
2015-03-03,9.6765
2015-03-04,5.8824
2015-03-06,-11.1111
2015-03-09,31.25
2015-03-10,9.0476
2015-03-11,9.1703
2015-03-12,0.0
2015-03-13,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-24,-19.96
2015-03-25,-0.05
2015-04-02,15.0
2015-04-06,0.0
2015-04-08,0.0
2015-04-15,-13.0435
2015-04-16,5.0
2015-04-17,0.0
2015-04-21,0.0
2015-04-22,4.7619
2015-05-06,0.0
2015-05-07,0.0
2015-05-08,0.0
2015-05-12,4.5455
2015-05-14,0.0
2015-05-18,0.0
2015-05-20,0.1739
2015-05-22,-0.1736
2015-05-26,0.0
2015-05-28,0.0
2015-06-02,0.0
2015-06-04,-8.6957
2015-06-25,14.2857
2015-07-06,-10.4167
2015-07-15,6.9767
2015-07-27,-13.0435
2015-07-31,7.5
2015-08-05,0.0
2015-08-10,-6.9767
2015-08-12,2.5
2015-08-14,5.3659
2015-08-24,-5.0926
2015-08-26,4.878
2015-08-28,4.6512
2015-08-31,4.4444
2015-09-02,6.383
2015-09-03,0.0
2015-09-04,0.0
2015-09-08,0.0
2015-09-10,4.0
2015-09-14,3.8462
2015-09-17,3.7037
2015-09-24,-24.1071
2015-10-06,8.2353
2015-10-12,4.3478
2015-10-13,2.0833
2015-10-15,2.0408
2015-10-20,2.0
2015-10-26,1.9607999999999999
2015-10-28,0.9615
2015-11-04,0.9524
2015-11-06,1.8868
2015-11-10,0.9259
2015-11-12,0.9174
2015-11-19,0.9091
2015-11-27,0.9009
2015-11-30,0.0
2015-12-02,0.0
2015-12-10,0.0
2015-12-16,-3.5714
2015-12-17,-0.9259
2016-01-05,-0.9346
2016-01-07,0.0
2016-01-08,0.0
2016-01-19,0.9434
2016-01-21,0.0
2016-01-22,0.9346
2016-01-25,0.0
2016-01-26,0.0
2016-01-27,3.7037
2016-02-05,0.0
2016-02-10,1.7856999999999998
2016-02-18,1.7544
2016-02-26,-1.7241
2016-03-08,-36.8421
2016-03-11,11.1111
2016-03-15,5.0
2016-03-18,9.5238
2016-03-21,4.3478
2016-03-28,8.3333
2016-03-30,3.8462
2016-03-31,1.8519
2016-04-01,1.8182
2016-04-19,1.7856999999999998
2016-04-20,-1.7544
2016-04-22,-3.2143
2016-04-29,-3.321
2016-05-09,-2.6718
2016-05-10,0.0
2016-05-16,-3.5294
2016-05-19,-3.252
2016-05-25,0.0
2016-06-01,-2.9412000000000003
2016-06-07,-0.4329
2016-06-14,-0.4348
2016-06-15,-2.1834
2016-06-16,2.6786
2016-06-20,8.6957
2016-06-22,4.0
2016-06-23,0.0
2016-06-24,0.0
2016-07-06,1.9231
2016-07-11,0.0
2016-07-15,-1.8868
2016-07-18,0.0
2016-07-20,-0.1923
2016-07-21,-1.7341
2016-07-27,-1.1764999999999999
2016-07-28,3.1746
2016-08-02,3.8462
2016-08-03,3.7037
2016-08-04,0.3571
2016-08-05,3.2028
2016-08-08,3.4483
2016-08-09,3.3333
2016-08-10,-3.2258
2016-08-12,0.0
2016-08-15,-6.6667
2016-08-16,7.1071
2016-08-18,0.0
2016-08-19,-6.6355
2016-08-22,3.5714
2016-08-23,-3.4483
2016-08-25,-1.7856999999999998
2016-08-30,0.0
2016-08-31,0.0
2016-09-02,0.0
2016-09-06,0.0
2016-09-07,0.0
2016-09-23,-1.0909
2016-09-27,-0.7353
2016-09-28,0.0
2016-10-03,1.8519
2016-10-04,0.0
2016-10-10,0.0
2016-10-11,0.0
2016-10-13,-2.5455
2016-10-17,0.0
2016-10-18,0.0
2016-10-20,0.7463
2016-10-24,0.0
2016-10-27,0.0
2016-10-28,0.0
2016-10-31,0.3704
2016-11-01,0.0
2016-11-03,-0.369
2016-11-04,0.3704
2016-11-07,0.0
2016-11-09,0.0
2016-11-18,-1.107
2016-11-28,1.4925
2016-12-02,1.1029
2016-12-08,0.7273
2016-12-14,1.083
2016-12-20,0.0
2016-12-23,0.0
2016-12-27,1.7856999999999998
2016-12-30,5.2632
2017-01-06,0.0
2017-01-09,1.6667
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,0.0
2017-01-23,0.6557
2017-01-24,0.9772
2017-01-30,1.6129
2017-01-31,1.5873
2017-02-02,0.0
2017-02-03,3.125
2017-02-06,0.0
2017-02-08,1.5152
2017-02-09,0.0
2017-02-13,0.2985
2017-02-15,-0.2976
2017-02-16,0.0
2017-02-17,-2.9851
2017-02-21,1.5385
2017-02-24,0.303
2017-02-27,0.0
2017-02-28,0.3021
2017-03-01,0.0
2017-03-02,0.0
2017-03-03,0.9036
2017-03-06,0.0
2017-03-07,0.0
2017-03-13,0.0
2017-03-16,0.2985
2017-03-17,0.0
2017-03-20,0.0
2017-03-21,0.0
2017-03-22,0.0
2017-04-05,-2.9762
2017-04-10,-2.454
2017-04-17,2.5157
2017-04-19,0.0
2017-04-24,0.0
2017-04-25,0.9202
2017-04-26,-0.6383
2017-05-01,0.6424
2017-05-02,0.0
2017-05-03,0.0
2017-05-04,-0.0912
2017-05-25,-2.6468
2017-06-05,-1.25
2017-06-20,-0.9494
2017-06-21,5.7508
2017-06-26,-6.4309
2017-07-03,-0.3436
2017-07-05,8.9655
2017-07-06,10.7595
2017-07-14,-2.8571
2017-07-17,0.0
2017-07-19,0.0
2017-07-25,0.0
2017-07-26,0.0
2017-08-02,0.0
2017-08-07,0.0
2017-08-10,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-29,0.0
2017-09-11,0.0
2017-09-12,0.0
2017-09-19,0.0
2017-09-21,0.0
2017-09-22,0.0
2017-10-06,0.7353
2017-10-09,-0.7299
2017-10-19,0.0
2017-10-25,0.0
2017-10-27,0.0
2017-11-14,-1.1764999999999999
2017-11-15,0.0
2017-12-04,7.1429
2017-12-05,0.5556
2017-12-07,4.9724
2017-12-08,1.8420999999999998
2017-12-13,4.3928
