ticker,AXS US Equity
2003-11-18,0.038
2003-11-19,1.0626
2003-11-20,-0.3004
2003-11-21,-0.565
2003-11-24,3.7879
2003-11-25,2.1898
2003-11-26,2.1429
2003-11-28,-0.1748
2003-12-01,-0.5254
2003-12-02,-1.7606000000000002
2003-12-03,1.1111
2003-12-04,-1.9851
2003-12-05,-0.1447
2003-12-08,0.1449
2003-12-09,0.5425
2003-12-10,-2.2662
2003-12-11,1.2146
2003-12-12,0.3636
2003-12-15,-0.3623
2003-12-16,0.5455
2003-12-17,-0.1447
2003-12-18,1.1952
2003-12-19,0.2147
2003-12-22,1.6429
2003-12-23,-0.9136
2003-12-24,0.3546
2003-12-26,1.7668
2003-12-29,1.7708
2003-12-30,0.1026
2003-12-31,0.0342
2004-01-02,1.1612
2004-01-05,1.8906
2004-01-06,-3.3797
2004-01-07,0.3086
2004-01-08,-0.4444
2004-01-09,-0.4121
2004-01-12,1.0345
2004-01-13,-0.2389
2004-01-14,0.0684
2004-01-15,0.5128
2004-01-16,5.2721
2004-01-20,1.0662
2004-01-21,1.055
2004-01-22,1.0756000000000001
2004-01-23,2.0344
2004-01-26,-1.0735999999999999
2004-01-27,0.186
2004-01-28,-2.0427
2004-01-29,-0.5055
2004-01-30,1.4607999999999999
2004-02-02,-0.1252
2004-02-03,-0.3447
2004-02-04,-0.1258
2004-02-05,-0.0315
2004-02-06,0.1575
2004-02-09,0.3145
2004-02-10,-2.6646
2004-02-11,0.6441
2004-02-12,-2.4
2004-02-13,0.3607
2004-02-17,-0.196
2004-02-18,-0.1637
2004-02-19,-0.4262
2004-02-20,-2.3708
2004-02-23,-0.5059
2004-02-24,1.2203
2004-02-25,0.8707
2004-02-26,0.4648
2004-02-27,0.8262
2004-03-01,1.1799
2004-03-02,-0.2268
2004-03-03,-0.2922
2004-03-04,0.4233
2004-03-05,-0.1621
2004-03-08,0.6171
2004-03-09,-3.4861
2004-03-10,-0.3344
2004-03-11,-0.7047
2004-03-12,0.5407
2004-03-15,-0.9748
2004-03-16,-0.2716
2004-03-17,0.0
2004-03-18,-0.2723
2004-03-19,-0.0341
2004-03-22,-2.7654
2004-03-23,-2.3174
2004-03-24,1.9051
2004-03-25,-0.4938
2004-03-26,2.8004
2004-03-29,1.1207
2004-03-30,-0.4795
2004-03-31,1.6862
2004-04-01,-0.5076
2004-04-02,2.8571
2004-04-05,0.8267
2004-04-06,0.5248
2004-04-07,-3.7847
2004-04-08,-1.0851
2004-04-12,0.24
2004-04-13,-1.0602
2004-04-14,-2.9727
2004-04-15,-0.57
2004-04-16,0.1791
2004-04-19,-0.0358
2004-04-20,-0.1431
2004-04-21,1.1107
2004-04-22,-0.0354
2004-04-23,0.2481
2004-04-26,-1.8740999999999999
2004-04-27,1.1892
2004-04-28,-0.2849
2004-04-29,-2.0357
2004-04-30,-0.6562
2004-05-03,0.7339
2004-05-04,0.51
2004-05-05,1.0511
2004-05-06,0.0717
2004-05-07,-1.1828
2004-05-10,-0.7617
2004-05-11,0.3655
2004-05-12,-0.8012
2004-05-13,1.6520000000000001
2004-05-14,0.3973
2004-05-17,-0.3237
2004-05-18,0.397
2004-05-19,0.2876
2004-05-20,0.3584
2004-05-21,-0.1786
2004-05-24,-0.1073
2004-05-25,0.3223
2004-05-26,-0.1428
2004-05-27,-0.1788
2004-05-28,0.1074
2004-06-01,1.3953
2004-06-02,-0.3881
2004-06-03,0.921
2004-06-04,1.8603
2004-06-07,0.0
2004-06-08,-0.9304
2004-06-09,-0.1739
2004-06-10,-0.1742
2004-06-14,-0.6981
2004-06-15,-0.9139
2004-06-16,0.0355
2004-06-17,1.0638
2004-06-18,-1.2982
2004-06-21,-0.8532
2004-06-22,0.0717
2004-06-23,1.5765
2004-06-24,0.4938
2004-06-25,-0.0351
2004-06-28,-1.2465
2004-06-29,-0.3571
2004-06-30,0.3584
2004-07-01,-0.2143
2004-07-02,0.0358
2004-07-06,-0.1789
2004-07-07,0.3226
2004-07-08,0.6074
2004-07-09,0.6747
2004-07-12,2.6102
2004-07-13,-0.3438
2004-07-14,-1.6557
2004-07-15,-3.0516
2004-07-16,-0.9768
2004-07-19,-1.3518
2004-07-20,-2.7778
2004-07-21,-1.3333
2004-07-22,0.3861
2004-07-23,-1.7692
2004-07-26,0.7048
2004-07-27,0.9331
2004-07-28,-0.6163
2004-07-29,-0.3876
2004-07-30,0.0
2004-08-02,0.3502
2004-08-03,-0.1551
2004-08-04,-0.466
2004-08-05,-5.7745
2004-08-06,0.4969
2004-08-09,0.9065
2004-08-10,-1.7967
2004-08-11,1.1642000000000001
2004-08-12,-0.7398
2004-08-13,0.1656
2004-08-16,-0.1654
2004-08-17,0.4141
2004-08-18,0.0825
2004-08-19,1.1949
2004-08-20,-0.2443
2004-08-23,-0.1224
2004-08-24,-0.6947
2004-08-25,-0.4115
2004-08-26,-0.8264
2004-08-27,-0.2917
2004-08-30,-0.5433
2004-08-31,0.2941
2004-09-01,1.6757
2004-09-02,3.4199
2004-09-03,-0.0398
2004-09-07,0.8768
2004-09-08,-2.6077
2004-09-09,3.2454
2004-09-10,1.7288999999999999
2004-09-13,-1.0429
2004-09-14,1.4832
2004-09-15,-1.4231
2004-09-16,0.8584
2004-09-17,-1.8182
2004-09-20,2.4429
2004-09-21,-0.1923
2004-09-22,-0.1927
2004-09-23,-1.5444
2004-09-24,0.1961
2004-09-27,0.8611
2004-09-28,-0.4851
2004-09-29,-0.3135
2004-09-30,2.2013
2004-10-01,-0.3462
2004-10-04,-0.4631
2004-10-05,0.6592
2004-10-06,0.1156
2004-10-07,-1.1158
2004-10-08,0.1946
2004-10-11,-1.3592
2004-10-12,-0.748
2004-10-13,2.6973000000000003
2004-10-14,-6.5276
2004-10-15,-3.4711
2004-10-18,1.3271
2004-10-19,-0.5492
2004-10-20,3.2285
2004-10-21,-1.6049
2004-10-22,-2.0494
2004-10-25,0.4697
2004-10-26,4.8873999999999995
2004-10-27,0.3647
2004-10-28,0.323
2004-10-29,0.8451
2004-11-01,-2.2346
2004-11-02,-0.2041
2004-11-03,1.3497
2004-11-04,0.686
2004-11-05,1.1623
2004-11-08,2.2979
2004-11-09,1.6654
2004-11-10,-1.3714
2004-11-11,0.8111
2004-11-12,-0.3831
2004-11-15,0.2308
2004-11-16,-1.1896
2004-11-17,-2.5631
2004-11-18,1.1558
2004-11-19,-0.5122
2004-11-22,1.9802
2004-11-23,0.9709
2004-11-24,-0.1923
2004-11-26,0.0771
2004-11-29,0.9241
2004-11-30,-0.5723
2004-12-01,1.7268
2004-12-02,-0.7544
2004-12-03,-0.7222
2004-12-06,-0.268
2004-12-07,-0.1536
2004-12-08,-1.6532
2004-12-09,0.0782
2004-12-10,2.2656
2004-12-13,0.7257
2004-12-14,1.479
2004-12-15,0.3363
2004-12-16,-0.3724
2004-12-17,0.9346
2004-12-20,0.037
2004-12-21,-0.5924
2004-12-22,0.5587
2004-12-23,-0.4815
2004-12-27,0.6699
2004-12-28,1.1091
2004-12-29,0.7495
2004-12-30,-0.7291
2004-12-31,0.4774
2005-01-03,0.3289
2005-01-04,0.1821
2005-01-05,-1.1636
2005-01-06,0.9934
2005-01-07,-0.4372
2005-01-10,0.622
2005-01-11,0.7273
2005-01-12,1.444
2005-01-13,-0.2847
2005-01-14,1.6417000000000002
2005-01-18,-0.5618
2005-01-19,-1.2359
2005-01-20,-0.8581
2005-01-21,-0.8294
2005-01-24,0.0
2005-01-25,1.1636
2005-01-26,-0.8267
2005-01-27,-1.2323
2005-01-28,-0.844
2005-01-31,1.2583
2005-02-01,-0.6944
2005-02-02,-0.4417
2005-02-03,0.2588
2005-02-04,1.9543
2005-02-07,-1.085
2005-02-08,1.9013
2005-02-09,0.0359
2005-02-10,1.4346999999999999
2005-02-11,0.7779
2005-02-14,1.2281
2005-02-15,0.0
2005-02-16,-1.0745
2005-02-17,-0.0701
2005-02-18,-0.0701
2005-02-22,-0.0702
2005-02-23,-0.2809
2005-02-24,-0.9859
2005-02-25,0.1422
2005-02-28,-0.6037
2005-03-01,1.0004
2005-03-02,0.3184
2005-03-03,0.7052
2005-03-04,0.1401
2005-03-07,-1.3636
2005-03-08,1.2052
2005-03-09,-1.4361
2005-03-10,-1.2082
2005-03-11,-0.9712
2005-03-14,1.8888
2005-03-15,0.1783
2005-03-16,-0.3915
2005-03-17,-0.1429
2005-03-18,-1.9678
2005-03-21,-1.0219
2005-03-22,-0.1475
2005-03-23,-1.1078000000000001
2005-03-24,-1.1949
2005-03-28,2.2298
2005-03-29,0.6654
2005-03-30,-0.0369
2005-03-31,-0.1108
2005-04-01,-2.034
2005-04-04,4.077
2005-04-05,-0.9068
2005-04-06,2.4524
2005-04-07,-0.1786
2005-04-08,-0.5369
2005-04-11,0.7557
2005-04-12,0.3214
2005-04-13,-0.89
2005-04-14,-1.5805
2005-04-15,-2.0803
2005-04-18,-1.0809
2005-04-19,0.4145
2005-04-20,-0.4503
2005-04-21,-0.9423
2005-04-22,1.4079
2005-04-25,-0.3752
2005-04-26,-0.113
2005-04-27,-2.2624
2005-04-28,-0.463
2005-04-29,3.1008
2005-05-02,-0.0376
2005-05-03,1.4667
2005-05-04,0.6301
2005-05-05,-1.2891
2005-05-06,0.7463
2005-05-09,0.2593
2005-05-10,-4.8762
2005-05-11,1.165
2005-05-12,-1.1516
2005-05-13,-1.0485
2005-05-16,0.8634
2005-05-17,0.856
2005-05-18,0.3086
2005-05-19,0.1154
2005-05-20,-0.8836
2005-05-23,1.0853
2005-05-24,2.3773
2005-05-25,-0.1124
2005-05-26,1.9872999999999998
2005-05-27,0.4044
2005-05-31,0.7323
2005-06-01,-0.6543
2005-06-02,-0.4757
2005-06-03,1.3235000000000001
2005-06-06,-0.8345
2005-06-07,-1.2075
2005-06-08,-0.1111
2005-06-09,0.964
2005-06-10,-0.661
2005-06-13,0.9242
2005-06-14,1.1355
2005-06-15,-0.2535
2005-06-16,1.7066
2005-06-17,-0.0714
2005-06-20,-1.572
2005-06-21,0.9074
2005-06-22,0.1439
2005-06-23,-1.1494
2005-06-24,0.3634
2005-06-27,1.3758
2005-06-28,0.3571
2005-06-29,0.0358
2005-06-30,1.216
2005-07-01,0.212
2005-07-05,0.0
2005-07-06,-0.0353
2005-07-07,-0.388
2005-07-08,0.1771
2005-07-11,0.2121
2005-07-12,0.0
2005-07-13,0.4938
2005-07-14,0.2106
2005-07-15,-0.3152
2005-07-18,-0.4919
2005-07-19,-0.2119
2005-07-20,0.4954
2005-07-21,-0.2465
2005-07-22,-0.4236
2005-07-25,-0.7444
2005-07-26,0.0
2005-07-27,0.8929
2005-07-28,0.9558
2005-07-29,0.9818
2005-08-01,0.6944
2005-08-02,-0.5172
2005-08-03,3.5702
2005-08-04,1.4391
2005-08-05,-0.2309
2005-08-08,-0.3968
2005-08-09,-0.83
2005-08-10,0.1004
2005-08-11,-0.0669
2005-08-12,0.5689
2005-08-15,0.8652
2005-08-16,0.132
2005-08-17,-0.3295
2005-08-18,-0.3306
2005-08-19,0.3317
2005-08-22,0.562
2005-08-23,-0.3945
2005-08-24,-0.6601
2005-08-25,-0.1661
2005-08-26,-0.2995
2005-08-29,-2.3698
2005-08-30,-1.2650000000000001
2005-08-31,-2.1814
2005-09-01,-0.0354
2005-09-02,-2.4079
2005-09-06,-2.0319
2005-09-07,-0.3333
2005-09-08,-1.6351
2005-09-09,2.1912
2005-09-12,3.0314
2005-09-13,2.0452
2005-09-14,-1.5823
2005-09-15,2.8224
2005-09-16,3.3704
2005-09-19,-2.8908
2005-09-20,-1.1423
2005-09-21,-4.7969
2005-09-22,-1.2137
2005-09-23,4.207
2005-09-26,1.1075
2005-09-27,0.318
2005-09-28,-0.8454
2005-09-29,1.4285999999999999
2005-09-30,0.3873
2005-10-03,-2.2448
2005-10-04,-0.8611
2005-10-05,0.8686
2005-10-06,0.287
2005-10-07,1.2522
2005-10-10,0.2473
2005-10-11,-0.2467
2005-10-12,-2.9329
2005-10-13,-0.5825
2005-10-14,-0.0366
2005-10-17,-0.9524
2005-10-18,-1.6272
2005-10-19,0.9398
2005-10-20,-1.6760000000000002
2005-10-21,3.4848
2005-10-24,0.2196
2005-10-25,-0.9131
2005-10-26,-2.617
2005-10-27,-4.1635
2005-10-28,2.3302
2005-10-31,0.0772
2005-11-01,4.1265
2005-11-02,5.9259
2005-11-03,0.3846
2005-11-04,1.2191
2005-11-07,0.1721
2005-11-08,-1.5114999999999998
2005-11-09,-0.6627
2005-11-10,0.4213
2005-11-11,2.7273
2005-11-14,1.2594
2005-11-15,-0.1345
2005-11-16,-2.0195
2005-11-17,0.9962
2005-11-18,0.8844
2005-11-21,0.7755
2005-11-22,0.3346
2005-11-23,3.0343
2005-11-25,-0.0647
2005-11-28,-0.0972
2005-11-29,0.5186
2005-11-30,-2.3541
2005-12-01,0.3963
2005-12-02,0.2961
2005-12-05,-1.2791000000000001
2005-12-06,1.4618
2005-12-07,-0.131
2005-12-08,-1.9016
2005-12-09,1.6042999999999998
2005-12-12,0.4605
2005-12-13,-0.0327
2005-12-14,0.7861
2005-12-15,-1.6575
2005-12-16,-1.3549
2005-12-19,-0.2345
2005-12-20,1.3096
2005-12-21,0.5635
2005-12-22,1.9117
2005-12-23,2.1992
2005-12-27,-2.0253
2005-12-28,0.7106
2005-12-29,0.8379
2005-12-30,-0.032
2006-01-03,0.6074
2006-01-04,1.3982
2006-01-05,-2.0997
2006-01-06,1.3124
2006-01-09,-0.0948
2006-01-10,1.2018
2006-01-11,0.0
2006-01-12,-0.75
2006-01-13,-1.4169
2006-01-17,-1.6289
2006-01-18,-1.3636
2006-01-19,-0.2633
2006-01-20,-1.1221
2006-01-23,-0.1001
2006-01-24,-1.4367
2006-01-25,-1.5253999999999999
2006-01-26,1.5491000000000001
2006-01-27,1.3898
2006-01-30,0.9696
2006-01-31,-0.9934
2006-02-01,-0.301
2006-02-02,-1.6437
2006-02-03,-0.2046
2006-02-06,0.9911
2006-02-07,1.5567
2006-02-08,4.6318
2006-02-09,-0.1911
2006-02-10,-1.8826
2006-02-13,0.6504
2006-02-14,1.0662
2006-02-15,1.6623999999999999
2006-02-16,-1.5409000000000002
2006-02-17,-1.1179000000000001
2006-02-21,-0.2907
2006-02-22,1.7168999999999999
2006-02-23,-0.8599
2006-02-24,0.257
2006-02-27,-0.6729
2006-02-28,-0.129
2006-03-01,0.7429
2006-03-02,0.6733
2006-03-03,-1.879
2006-03-06,-1.2009
2006-03-07,-0.23
2006-03-08,0.5927
2006-03-09,2.2586
2006-03-10,-1.2164
2006-03-13,0.7453
2006-03-14,-0.4181
2006-03-15,-0.8398
2006-03-16,0.5863
2006-03-17,-0.2591
2006-03-20,-0.3247
2006-03-21,1.3029
2006-03-22,-0.9968
2006-03-23,-2.6957
2006-03-24,-1.3351
2006-03-27,-0.7104
2006-03-28,-0.2044
2006-03-29,1.1267
2006-03-30,0.4751
2006-03-31,0.9794
2006-04-03,0.7692
2006-04-04,-0.7634
2006-04-05,-0.1003
2006-04-06,-1.607
2006-04-07,-1.1569
2006-04-10,-0.7229
2006-04-11,-0.6935
2006-04-12,-0.6285
2006-04-13,0.8784
2006-04-17,-0.0697
2006-04-18,1.7079
2006-04-19,2.1933
2006-04-20,-0.9725
2006-04-21,-0.237
2006-04-24,1.2899
2006-04-25,-1.374
2006-04-26,1.0873
2006-04-27,0.2689
2006-04-28,-0.0335
2006-05-01,-0.5366
2006-05-02,0.8766
2006-05-03,1.9051
2006-05-04,0.1312
2006-05-05,-2.8824
2006-05-08,1.5852
2006-05-09,-1.5604
2006-05-10,-0.7083
2006-05-11,0.8152
2006-05-12,-1.0445
2006-05-15,-1.0895
2006-05-16,-1.7556
2006-05-17,-2.5228
2006-05-18,-2.8397
2006-05-19,0.9989
2006-05-22,-0.7692
2006-05-23,-1.7719
2006-05-24,-2.2923999999999998
2006-05-25,2.5769
2006-05-26,0.4874
2006-05-30,-1.4925
2006-05-31,-0.7576
2006-06-01,1.1832
2006-06-02,1.8860999999999999
2006-06-05,-1.0737
2006-06-06,-0.2246
2006-06-07,0.5251
2006-06-08,2.2015000000000002
2006-06-09,1.5699
2006-06-12,-1.1503
2006-06-13,-0.8727
2006-06-14,0.9905
2006-06-15,2.1068
2006-06-16,2.3123
2006-06-19,-0.3825
2006-06-20,0.3839
2006-06-21,1.7385000000000002
2006-06-22,-0.7861
2006-06-23,0.62
2006-06-26,1.3009
2006-06-27,-0.6759
2006-06-28,-0.8166
2006-06-29,-0.8966
2006-06-30,-0.4523
2006-07-03,1.8875
2006-07-05,-1.7496
2006-07-06,-0.3142
2006-07-07,0.2802
2006-07-10,2.3402
2006-07-11,-0.0683
2006-07-12,-0.7514
2006-07-13,-0.5506
2006-07-14,-0.519
2006-07-17,-1.7391
2006-07-18,-1.2035
2006-07-19,1.9348
2006-07-20,0.4218
2006-07-21,-0.91
2006-07-24,2.4373
2006-07-25,2.1034
2006-07-26,1.5198
2006-07-27,-2.3952
2006-07-28,0.2727
2006-07-31,0.4759
2006-08-01,-1.4546999999999999
2006-08-02,0.0687
2006-08-03,-0.1029
2006-08-04,1.3049
2006-08-07,-0.1695
2006-08-08,2.7165
2006-08-09,0.1983
2006-08-10,0.7588
2006-08-11,-0.1637
2006-08-14,1.0167
2006-08-15,1.8506
2006-08-16,0.51
2006-08-17,0.5392
2006-08-18,-0.5678
2006-08-21,-0.4124
2006-08-22,-0.6053
2006-08-23,1.1859
2006-08-24,-0.8552
2006-08-25,-2.0447
2006-08-28,1.696
2006-08-29,0.8018
2006-08-30,2.959
2006-08-31,0.2163
2006-09-01,0.5859
2006-09-05,1.962
2006-09-06,-1.5032999999999999
2006-09-07,-0.7937
2006-09-08,0.7692
2006-09-11,0.6718
2006-09-12,0.7886
2006-09-13,0.2407
2006-09-14,-0.4803
2006-09-15,-0.5732
2006-09-18,0.5158
2006-09-19,-0.4226
2006-09-20,1.5459
2006-09-21,2.2984999999999998
2006-09-22,0.9629
2006-09-25,1.0983
2006-09-26,0.6575
2006-09-27,-1.3632
2006-09-28,0.0868
2006-09-29,0.2311
2006-10-02,-1.2396
2006-10-03,0.2627
2006-10-04,1.2809
2006-10-05,2.0983
2006-10-06,0.6475
2006-10-09,-0.7273
2006-10-10,0.5354
2006-10-11,-2.046
2006-10-12,0.1431
2006-10-13,-0.2857
2006-10-16,-0.0287
2006-10-17,-0.6306
2006-10-18,-1.1249
2006-10-19,-0.6126
2006-10-20,-1.2328000000000001
2006-10-23,-0.0892
2006-10-24,2.7960000000000003
2006-10-25,0.2894
2006-10-26,1.2983
2006-10-27,-0.769
2006-10-30,0.3731
2006-10-31,-6.0623
2006-11-01,-0.6088
2006-11-02,-0.1838
2006-11-03,-0.2148
2006-11-06,0.123
2006-11-07,1.4742
2006-11-08,-1.4830999999999999
2006-11-09,0.9524
2006-11-10,1.2781
2006-11-13,-0.3906
2006-11-14,0.4525
2006-11-15,-0.2402
2006-11-16,1.7459
2006-11-17,0.0888
2006-11-20,1.0346
2006-11-21,0.6437
2006-11-22,0.3198
2006-11-24,-1.3909
2006-11-27,-0.6171
2006-11-28,-1.3601
2006-11-29,0.2998
2006-11-30,2.3013
2006-12-01,-1.0225
2006-12-04,0.6494
2006-12-05,-1.0557
2006-12-06,0.0296
2006-12-07,0.1185
2006-12-08,0.6215
2006-12-11,0.8824
2006-12-12,0.8746
2006-12-13,-0.9249
2006-12-14,0.7876
2006-12-15,-0.8683
2006-12-18,-0.1168
2006-12-19,0.5554
2006-12-20,-0.2907
2006-12-21,-1.1662
2006-12-22,0.295
2006-12-26,0.0294
2006-12-27,-0.1029
2006-12-28,-0.3253
2006-12-29,-0.9792
2007-01-03,0.4195
2007-01-04,-1.4324
2007-01-05,-1.756
2007-01-08,1.0786
2007-01-09,0.5793
2007-01-10,0.6062
2007-01-11,0.0603
2007-01-12,1.2948
2007-01-16,-2.6159
2007-01-17,0.4274
2007-01-18,0.0608
2007-01-19,-1.2758
2007-01-22,-0.7692
2007-01-23,1.9224999999999999
2007-01-24,-0.5476
2007-01-25,-1.0095
2007-01-26,1.1125
2007-01-29,0.2751
2007-01-30,0.2133
2007-01-31,0.2129
2007-02-01,1.8816000000000002
2007-02-02,0.566
2007-02-05,-1.096
2007-02-06,3.2046
2007-02-07,0.0
2007-02-08,-2.3506
2007-02-09,-0.3269
2007-02-12,1.0137
2007-02-13,1.2397
2007-02-14,1.2536
2007-02-15,0.0
2007-02-16,0.0864
2007-02-20,0.2877
2007-02-21,0.2869
2007-02-22,-0.2288
2007-02-23,-0.8314
2007-02-26,0.2602
2007-02-27,-3.1142
2007-02-28,0.506
2007-03-01,2.3986
2007-03-02,-1.0989
2007-03-05,-2.193
2007-03-06,0.3886
2007-03-07,-0.9232
2007-03-08,-0.0301
2007-03-09,2.4354
2007-03-12,0.4109
2007-03-13,-0.9062
2007-03-14,-1.9468999999999999
2007-03-15,0.7521
2007-03-16,-1.2541
2007-03-19,-0.4838
2007-03-20,0.2735
2007-03-21,1.7273
2007-03-22,-0.2085
2007-03-23,-0.6269
2007-03-26,0.6008
2007-03-27,1.8214000000000001
2007-03-28,-0.6012
2007-03-29,-0.1779
2007-03-30,0.5643
2007-04-02,-1.1518
2007-04-03,2.0317
2007-04-04,0.1464
2007-04-05,0.5848
2007-04-09,-0.0872
2007-04-10,0.291
2007-04-11,1.5375999999999999
2007-04-12,0.2571
2007-04-13,0.9689
2007-04-16,1.2419
2007-04-17,0.223
2007-04-18,-0.0278
2007-04-19,-0.5287
2007-04-20,0.0
2007-04-23,0.2797
2007-04-24,2.6778
2007-04-25,1.1953
2007-04-26,-0.4564
2007-04-27,1.1597
2007-04-30,-1.093
2007-05-01,0.8895
2007-05-02,1.2557
2007-05-03,-0.2111
2007-05-04,-0.3173
2007-05-07,0.0265
2007-05-08,0.0796
2007-05-09,-0.5034
2007-05-10,1.3049
2007-05-11,1.0778
2007-05-14,-0.078
2007-05-15,1.2233
2007-05-16,-0.0257
2007-05-17,-0.1029
2007-05-18,0.6179
2007-05-21,-0.3071
2007-05-22,0.1797
2007-05-23,-0.3843
2007-05-24,-2.3405
2007-05-25,-0.0527
2007-05-29,-0.527
2007-05-30,2.3576
2007-05-31,2.4068
2007-06-01,-1.0361
2007-06-04,-1.2257
2007-06-05,0.7497
2007-06-06,-1.8476
2007-06-07,-1.098
2007-06-08,0.5287
2007-06-11,1.2359
2007-06-12,1.1169
2007-06-13,0.2826
2007-06-14,-0.333
2007-06-15,-0.0514
2007-06-18,0.3343
2007-06-19,2.9215999999999998
2007-06-20,-0.4482
2007-06-21,-1.6008
2007-06-22,0.4067
2007-06-25,1.3924
2007-06-26,-0.1248
2007-06-27,-0.1125
2007-06-28,1.3571
2007-06-29,0.7935
2007-07-02,0.861
2007-07-03,-0.3415
2007-07-05,0.5384
2007-07-06,-0.7059
2007-07-09,-0.4658
2007-07-10,-0.7389
2007-07-11,0.9926
2007-07-12,-0.5405
2007-07-13,0.4694
2007-07-16,-0.8606
2007-07-17,-1.2897
2007-07-18,-1.5074999999999998
2007-07-19,-1.4796
2007-07-20,-1.0875
2007-07-23,-0.4188
2007-07-24,-1.4196
2007-07-25,0.1067
2007-07-26,-0.7991
2007-07-27,0.6445
2007-07-30,-1.0672
2007-07-31,-0.6203
2007-08-01,2.0353
2007-08-02,-1.4628
2007-08-03,-2.834
2007-08-06,1.7778
2007-08-07,-0.7915
2007-08-08,-0.6602
2007-08-09,-2.7416
2007-08-10,3.6446
2007-08-13,-0.9066
2007-08-14,-1.8021
2007-08-15,-1.3552
2007-08-16,0.1431
2007-08-17,1.0003
2007-08-20,2.6599
2007-08-21,0.5788
2007-08-22,0.5755
2007-08-23,-1.3896
2007-08-24,0.5526
2007-08-27,-0.9618
2007-08-28,-0.1942
2007-08-29,1.0842
2007-08-30,-0.5226
2007-08-31,-0.1935
2007-09-04,2.0776
2007-09-05,-0.8141
2007-09-06,0.1368
2007-09-07,-0.7923
2007-09-10,-0.358
2007-09-11,0.8845
2007-09-12,-0.1644
2007-09-13,1.3447
2007-09-14,1.733
2007-09-17,-0.5057
2007-09-18,-0.0268
2007-09-19,0.7225
2007-09-20,-0.3719
2007-09-21,0.8533
2007-09-24,-0.7668
2007-09-25,-0.2665
2007-09-26,1.1355
2007-09-27,1.8573
2007-09-28,1.3545
2007-10-01,1.3878
2007-10-02,-0.507
2007-10-03,-0.535
2007-10-04,0.4355
2007-10-05,0.7906
2007-10-08,0.7338
2007-10-09,-0.4773
2007-10-10,2.6754
2007-10-11,0.6637
2007-10-12,0.928
2007-10-15,-1.7179
2007-10-16,-0.32
2007-10-17,-1.9510999999999998
2007-10-18,-0.9824
2007-10-19,-1.5772
2007-10-22,-0.2068
2007-10-23,-0.4403
2007-10-24,-1.717
2007-10-25,0.9264
2007-10-26,1.8883
2007-10-29,0.1802
2007-10-30,2.9291
2007-10-31,-0.7988
2007-11-01,-0.9311
2007-11-02,0.2794
2007-11-05,-4.0274
2007-11-06,0.2903
2007-11-07,-2.1579
2007-11-08,-0.9414
2007-11-09,0.3801
2007-11-12,-1.1360999999999999
2007-11-13,1.5048
2007-11-14,0.4043
2007-11-15,-0.8859
2007-11-16,-0.1354
2007-11-19,-0.6509
2007-11-20,0.9009
