ticker,GNGT US Equity
2006-10-31,0.5455
2006-11-01,-0.5425
2006-11-02,-0.3636
2006-11-03,0.365
2006-11-06,0.0
2006-11-07,0.1818
2006-11-08,0.1815
2006-11-09,0.3623
2006-11-10,0.0
2006-11-13,-0.5415
2006-11-14,-0.1815
2006-11-16,0.0
2006-11-21,0.1818
2006-11-22,-0.1815
2006-11-24,0.0
2006-11-27,0.3636
2006-11-28,-0.3623
2006-11-29,0.5455
2006-11-30,0.0
2006-12-01,-0.1808
2006-12-04,0.5435
2006-12-05,0.0
2006-12-06,1.8018
2006-12-07,-1.7699
2006-12-08,0.0
2006-12-11,0.1802
2006-12-12,0.5396
2006-12-13,-0.0022
2006-12-14,0.1811
2006-12-15,0.0
2006-12-18,0.3571
2006-12-19,0.0
2006-12-20,0.0
2006-12-21,0.0
2006-12-22,0.5338
2006-12-26,-0.531
2006-12-27,0.0
2006-12-28,0.1779
2006-12-29,0.3552
2007-01-03,-0.354
2007-01-04,-0.1754
2007-01-05,0.8874
2007-01-08,0.5291
2007-01-09,-0.3509
2007-01-10,0.1761
2007-01-11,0.1757
2007-01-16,-0.5263
2007-01-17,-0.1764
2007-01-18,0.0
2007-01-19,0.0
2007-01-22,0.7067
2007-01-23,-0.7018
2007-01-24,1.5901
2007-01-25,-0.1739
2007-01-26,-1.7422
2007-01-29,-0.1773
2007-01-30,0.3552
2007-01-31,0.354
2007-02-01,-0.3527
2007-02-02,1.7699
2007-02-05,0.0
2007-02-06,-0.1739
2007-02-07,-1.7422
2007-02-08,0.0
2007-02-09,0.1773
2007-02-12,0.0
2007-02-13,-1.2389000000000001
2007-02-14,0.7168
2007-02-15,-0.3559
2007-02-16,0.0
2007-02-20,-0.1786
2007-02-21,1.7889
2007-02-22,-0.8787
2007-02-23,0.3546
2007-02-26,-0.7067
2007-02-27,0.0
2007-02-28,0.1779
2007-03-01,-0.1776
2007-03-02,1.4235
2007-03-05,0.0
2007-03-06,0.8772
2007-03-07,-1.5652
2007-03-08,-0.53
2007-03-09,-0.1776
2007-03-12,0.0
2007-03-13,0.0
2007-03-16,0.0
2007-03-19,2.3132
2007-03-20,-0.8696
2007-03-22,-0.1754
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,0.3515
2007-03-28,0.0
2007-03-29,0.0
2007-03-30,1.5762
2007-04-02,-0.8621
2007-04-03,0.8696
2007-04-04,0.0
2007-04-05,0.0
2007-04-09,0.0
2007-04-10,-0.5172
2007-04-11,-0.8666
2007-04-12,-0.3497
2007-04-13,-0.1754
2007-04-16,-0.703
2007-04-17,0.0
2007-04-18,0.708
2007-04-19,0.1757
2007-04-20,0.1754
2007-04-23,0.0
2007-04-24,0.1751
2007-04-25,0.5245
2007-04-26,-0.5217
2007-04-27,0.5245
2007-04-30,0.6957
2007-05-01,-1.209
2007-05-02,0.0
2007-05-03,0.0
2007-05-04,0.1748
2007-05-07,0.0
2007-05-08,0.1745
2007-05-09,-0.1742
2007-05-10,0.349
2007-05-11,0.8696
2007-05-14,-0.8621
2007-05-15,0.3478
2007-05-16,0.1733
2007-05-17,0.0
2007-05-18,-0.519
2007-05-21,0.5217
2007-05-22,1.0381
2007-05-23,-0.1712
2007-05-24,-0.1715
2007-05-25,-0.3415
2007-05-29,0.3427
2007-05-30,0.0
2007-05-31,1.0309
2007-06-01,-0.8503
2007-06-04,0.8576
2007-06-05,-0.0021
2007-06-06,-1.6985999999999999
2007-06-07,-0.173
2007-06-08,0.1733
2007-06-11,0.346
2007-06-12,0.3448
2007-06-13,-0.1718
2007-06-14,1.3769
2007-06-15,-0.1698
2007-06-18,0.0
2007-06-19,0.0
2007-06-20,0.1701
2007-06-21,-1.0187
2007-06-22,0.3431
2007-06-25,-1.3675
2007-06-26,-0.8666
2007-06-27,0.0
2007-06-28,1.3986
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,0.0
2007-07-05,0.5172
2007-07-06,-0.5146
2007-07-09,0.0
2007-07-10,-0.8621
2007-07-11,0.5217
2007-07-12,0.0
2007-07-13,0.0
2007-07-16,0.0
2007-07-17,0.0
2007-07-18,-0.519
2007-07-19,0.0
2007-07-20,-0.3478
2007-07-23,0.0
2007-07-24,0.349
2007-07-25,0.0
2007-07-26,0.0
2007-07-27,0.0
2007-07-30,0.5217
2007-07-31,-0.519
2007-08-01,0.0
2007-08-02,0.1739
2007-08-03,0.5208
2007-08-06,-0.5181
2007-08-07,0.0
2007-08-08,1.2153
2007-08-10,-0.8576
2007-08-13,1.2111
2007-08-14,-1.3675
2007-08-15,0.0
2007-08-16,-0.1733
2007-08-17,0.3472
2007-08-20,-1.0381
2007-08-21,-0.3497
2007-08-22,0.1754
2007-08-23,1.4011
2007-08-24,-0.3454
2007-08-27,-0.3466
2007-08-28,0.1739
2007-08-29,-0.1736
2007-08-30,0.0
2007-08-31,0.6957
2007-09-04,-0.1727
2007-09-05,-0.692
2007-09-06,1.0453
2007-09-07,-1.3793
2007-09-10,0.5245
2007-09-11,-0.1739
2007-09-12,0.0
2007-09-13,0.0
2007-09-17,0.1742
2007-09-18,0.5217
2007-09-19,0.8651
2007-09-20,0.0
2007-09-21,-0.5146
2007-09-25,0.8621
2007-09-26,0.8547
2007-09-27,0.1695
2007-09-28,0.1692
2007-10-01,-0.8647
2007-10-02,-0.3206
2007-10-03,0.0
2007-10-04,0.0
2007-10-05,0.6838
2007-10-08,0.1698
2007-10-10,-0.1695
2007-10-11,-0.3396
2007-10-15,0.1704
2007-10-16,0.0
2007-10-17,0.0
2007-10-19,-1.1905000000000001
2007-10-22,1.2048
2007-10-23,0.0
2007-10-24,0.6803
2007-10-25,0.0
2007-10-29,0.8446
2007-10-30,-2.3451
2007-10-31,1.0292
2007-11-01,1.0187
2007-11-05,-0.8403
2007-11-06,0.339
2007-11-07,-0.6757
2007-11-08,0.0
2007-11-09,0.3401
2007-11-12,0.0
2007-11-13,-0.678
2007-11-14,0.6826
2007-11-15,2.5423999999999998
2007-11-16,-0.8264
2007-11-19,-0.1667
2007-11-21,-1.6694
2007-11-28,-0.5093
2007-11-30,-0.6826
2007-12-03,2.2337
2007-12-04,0.1681
2007-12-05,-2.5168
2007-12-06,0.6885
2007-12-07,-1.3675
2007-12-10,0.0
2007-12-11,0.5199
2007-12-12,0.8621
2007-12-13,0.8547
2007-12-14,-1.6949
2007-12-17,-0.5172
2007-12-18,-1.2132
2007-12-19,0.0
2007-12-20,-2.6316
2007-12-21,2.1622
2007-12-26,0.5291
2007-12-27,-0.8772
2007-12-28,-0.354
2008-01-02,1.2433
2008-01-03,0.0
2008-01-04,1.7544
2008-01-08,0.8621
2008-01-10,1.0256
2008-01-11,0.3384
2008-01-14,-0.5059
2008-01-15,-1.0169
2008-01-16,0.0
2008-01-18,1.7123
2008-01-22,-2.5926
2008-01-23,-0.9679
2008-01-24,-1.3961999999999999
2008-01-25,0.885
2008-01-28,2.2807
2008-01-29,2.0583
2008-01-30,0.0
2008-01-31,0.0
2008-02-01,0.0
2008-02-04,0.6723
2008-02-05,-0.6678
2008-02-06,1.0084
2008-02-07,-0.9983
2008-02-08,1.1764999999999999
2008-02-11,-1.1628
2008-02-12,-0.5042
2008-02-13,0.0
2008-02-14,-0.5068
2008-02-15,0.1698
2008-02-19,0.0
2008-02-20,-0.8475
2008-02-21,0.5128
2008-02-22,-0.1701
2008-02-26,0.0
2008-02-27,1.3629
2008-02-29,0.0
2008-03-03,-0.5042
2008-03-04,1.3514
2008-03-05,-1.6667
2008-03-07,0.0
2008-03-11,0.339
2008-03-12,1.1824
2008-03-13,-0.5008
2008-03-17,-0.5034
2008-03-18,1.0118
2008-03-19,0.1669
2008-03-20,-0.1667
2008-03-24,0.6678
2008-03-26,-1.6583999999999999
2008-03-27,1.1804000000000001
2008-03-28,0.0
2008-03-31,-0.1667
2008-04-01,-0.5008
2008-04-02,0.3356
2008-04-03,0.3344
2008-04-07,0.0
2008-04-08,0.0
2008-04-11,0.6667
2008-04-14,-0.4967
2008-04-15,0.0021
2008-04-16,0.3307
2008-04-17,0.3317
2008-04-18,-0.4959
2008-04-21,0.4983
2008-04-22,-0.3306
2008-04-23,0.0
2008-04-24,0.0
2008-04-25,-0.1658
2008-04-28,0.0
2008-04-29,0.4983
2008-05-01,-0.3306
2008-05-02,0.1658
2008-05-05,0.0
2008-05-06,-0.1656
2008-05-07,0.4975
2008-05-08,0.6601
2008-05-09,-0.3279
2008-05-12,0.1316
2008-05-13,1.1827
2008-05-14,-0.8117
2008-05-15,-0.3273
2008-05-16,-0.1642
2008-05-19,-0.3289
2008-05-20,0.165
2008-05-21,-0.1647
2008-05-22,0.495
2008-05-23,-0.3284
2008-05-27,0.9885
2008-05-29,-9.4617
2008-05-30,6.3063
2008-06-02,3.3898
2008-06-03,1.6393
2008-06-04,16.6667
2008-06-05,-28.5714
2008-06-06,20.0
2008-06-11,-41.6667
2008-06-13,0.0
2008-06-16,14.2857
2008-06-17,-16.6667
2008-06-19,-50.0
2008-06-25,0.0
2008-06-26,-60.0
2008-07-01,0.0
2008-07-02,0.0
2008-07-10,100.0
2008-07-15,-50.0
2008-07-21,50.0
2008-07-24,0.0
2008-07-25,-50.0
2008-07-28,0.0
2008-07-30,0.0
2008-07-31,66.6667
2008-08-05,-20.0
2008-08-06,25.0
2008-08-13,-20.0
2008-08-18,-15.0
2008-08-21,-11.7647
2008-08-22,0.0
2008-09-04,66.6667
2008-09-05,-20.0
2008-09-09,0.0
2008-09-12,-50.0
2008-09-15,-50.0
2008-09-16,0.0
2008-09-18,100.0
2008-09-22,0.0
2008-09-23,100.0
2008-09-24,0.0
2008-09-25,0.0
2008-09-30,-25.0
2008-10-13,0.0
2008-10-24,-33.3333
2008-10-29,0.0
2008-10-31,0.0
2008-11-04,50.0
2008-11-07,-60.0
2008-11-14,-16.6667
2008-11-19,-20.0
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,-50.0
2008-12-12,0.0
2008-12-15,400.0
2008-12-16,25.0
2008-12-19,-20.0
2008-12-22,0.0
2008-12-23,0.0
2008-12-29,0.0
2008-12-30,0.0
2008-12-31,-80.0
2009-01-02,400.0
2009-01-05,0.0
2009-01-06,100.0
2009-01-08,-75.0
2009-01-20,300.0
2009-01-22,50.0
2009-01-26,-33.3333
2009-01-27,-50.0
2009-01-29,0.0
2009-02-02,0.0
2009-02-04,10.0
2009-02-06,-9.0909
2009-02-09,0.0
2009-02-17,100.0
2009-02-23,-75.0
2009-03-12,-57.5
2009-04-08,17.647100000000002
2009-04-22,20.0
2009-04-24,0.0
2009-05-11,0.0
2009-06-01,4.1667
2009-06-24,6.0
2009-06-29,0.0
2009-07-28,20.7547
2009-08-12,600.0
2009-08-21,-80.3571
2009-08-24,372.7273
2009-08-25,-3.8462
2009-08-27,-78.0
2009-09-01,318.1818
2009-09-02,-4.3478
2009-09-09,-65.9091
2009-09-11,0.0
2009-09-21,193.3333
2009-09-22,122.7273
2009-09-23,-6.1224
2009-09-28,-56.5217
2009-09-30,0.0
2009-10-02,0.0
2009-10-16,-50.0
2009-10-21,30.0
2009-10-22,76.9231
2009-11-02,-66.8478
2009-11-12,162.2951
2009-11-13,-50.0
2009-11-23,310.0
2009-11-24,-51.2195
2009-11-25,50.0
2009-11-30,-33.3333
2009-12-01,0.0
2009-12-03,-15.0
2009-12-09,-41.1765
2009-12-10,35.0
2009-12-11,-25.9259
2009-12-22,0.0
2009-12-23,-45.0
2009-12-24,21.5909
2009-12-30,184.1121
2010-01-06,10.526299999999999
2010-01-07,257.1429
2010-01-08,-20.0
2010-01-11,0.0
2010-01-12,-28.125
2010-01-14,-22.3188
2010-01-15,-7.4627
2010-01-20,61.2903
2010-01-25,-30.0
2010-01-26,-11.4286
2010-01-28,0.0
2010-01-29,-2.8226
2010-02-01,16.1826
2010-02-02,-11.0714
2010-02-03,60.6426
2010-02-04,-37.75
2010-02-08,-6.8273
2010-02-12,0.0
2010-03-04,-1.7241
2010-03-05,40.3509
2010-03-08,-28.75
2010-03-23,-48.8722
2010-04-06,0.0
2010-04-08,98.0392
2010-04-12,3.9604
2010-04-27,-61.9048
2010-05-06,-12.5
2010-05-19,0.0
2010-06-04,0.0
2010-07-09,385.7143
2010-07-15,-79.4118
2010-07-21,0.0
2010-07-30,188.5714
2010-08-06,-60.396
2010-08-25,0.0
2010-08-30,0.0
2010-09-07,-25.0
2010-09-08,0.0
2010-09-24,-16.6667
2010-12-07,0.0
2010-12-21,-20.0
2010-12-22,275.0
2011-01-31,-2.6667
2011-02-02,-72.6027
2011-02-24,270.0
2011-03-04,1.3514
2011-03-23,-73.3333
2011-05-12,0.0
2011-05-18,0.0
2011-06-07,-20.0
2011-06-08,-6.25
2011-06-13,-66.6667
2011-09-15,40.0
2011-09-22,185.7143
2011-10-18,-65.0
2011-10-25,0.0
2011-10-26,0.0
2011-11-14,42.8571
2011-11-15,10.0
2011-12-08,-36.3636
2012-02-22,0.0
2012-04-10,0.0
2012-07-26,0.0
2013-06-25,42.8571
2013-06-26,50.0
2013-07-15,-56.6667
2013-09-03,269.2308
2013-09-04,25.0
2013-09-19,50.0
2013-09-27,-27.7778
2013-11-14,69.2308
2013-11-20,-7.2727
2013-12-09,-21.5686
2013-12-11,0.0
2013-12-13,0.0
2014-01-08,112.5
2014-01-10,-5.8824
2014-03-24,0.0
2014-04-09,-37.5
2014-04-10,2.0
2014-04-14,0.0
2014-05-16,-1.9607999999999999
2014-07-14,-20.0
2014-07-15,25.0
2014-07-31,-40.0
2014-08-15,66.6667
2014-08-22,30.0
2014-10-06,-53.8462
2014-10-23,0.0
2014-10-30,0.0
2014-11-18,0.0
2015-06-19,-50.0
2016-03-14,6.6667
2016-03-15,-62.5
2016-03-17,-16.6667
2016-05-23,-30.0
2017-05-01,42.6786
2017-12-01,-29.9124
2019-09-27,42.8571
2019-10-04,-79.4
2019-10-09,385.4369
2020-07-06,0.0
