ticker,LMAT US Equity
2007-03-16,0.7553
2007-03-19,-0.5294
2007-03-20,-2.0301
2007-03-21,0.0
2007-03-22,0.0
2007-03-23,-3.5385
2007-03-26,-2.0734
2007-03-27,0.1629
2007-03-28,-3.0894
2007-03-29,-1.3423
2007-03-30,8.5034
2007-04-02,0.0784
2007-04-03,0.2349
2007-04-04,0.625
2007-04-05,-2.1739
2007-04-09,-1.5873
2007-04-10,-1.4516
2007-04-11,-2.7823
2007-04-12,1.0101
2007-04-13,-1.3333
2007-04-16,0.5068
2007-04-17,-0.8403
2007-04-18,-0.339
2007-04-19,0.0
2007-04-20,-0.3401
2007-04-23,-0.1706
2007-04-24,-0.6838
2007-04-25,-0.8606
2007-04-26,-0.1736
2007-04-27,-0.6957
2007-04-30,1.2259
2007-05-01,-1.2111
2007-05-02,0.5254
2007-05-03,-0.6969
2007-05-04,4.7368
2007-05-07,6.3652
2007-05-08,0.4724
2007-05-09,-2.3511
2007-05-10,-1.9262000000000001
2007-05-11,0.491
2007-05-14,-0.4886
2007-05-15,-1.3093
2007-05-16,0.995
2007-05-17,-1.4778
2007-05-18,0.0
2007-05-21,0.3333
2007-05-22,-0.3322
2007-05-23,0.0
2007-05-24,0.45
2007-05-25,1.3439999999999999
2007-05-29,2.4885
2007-05-30,-2.3962
2007-05-31,-0.1637
2007-06-01,1.4754
2007-06-04,3.7157
2007-06-05,0.0
2007-06-06,-0.3115
2007-06-07,-1.8378999999999999
2007-06-08,1.2356
2007-06-11,2.2013
2007-06-12,2.4615
2007-06-13,-2.2523
2007-06-14,-1.2288999999999999
2007-06-15,1.0886
2007-06-18,1.3846
2007-06-19,0.0
2007-06-20,-4.0971
2007-06-21,-1.1076
2007-06-22,0.0
2007-06-25,-0.8
2007-06-26,-4.0323
2007-06-27,0.8403
2007-06-28,0.5
2007-06-29,-0.4975
2007-07-02,0.0
2007-07-03,5.0
2007-07-05,4.127
2007-07-06,-3.9634
2007-07-09,0.0
2007-07-10,6.5079
2007-07-11,-3.5768
2007-07-12,-1.8547
2007-07-16,-0.7874
2007-07-17,-1.2698
2007-07-18,-1.9293
2007-07-19,0.1639
2007-07-20,-2.6187
2007-07-23,-0.8403
2007-07-24,2.2034
2007-07-25,-5.6385
2007-07-26,-2.2847
2007-07-27,9.532399999999999
2007-07-30,-5.9113
2007-07-31,4.8866
2007-08-01,1.9967000000000001
2007-08-02,1.7945
2007-08-03,2.4038
2007-08-06,-1.4085
2007-08-07,-0.7937
2007-08-08,4.0
2007-08-09,1.5385
2007-08-10,-7.2727
2007-08-13,2.1242
2007-08-14,-3.2
2007-08-15,-0.8264
2007-08-16,-1.6667
2007-08-17,1.6949
2007-08-20,-0.5
2007-08-21,-0.067
2007-08-22,3.2518000000000002
2007-08-23,9.0909
2007-08-24,0.5952
2007-08-27,-1.0355
2007-08-28,-7.7728
2007-08-29,3.7277
2007-08-30,7.8125
2007-08-31,-1.4493
2007-09-04,-0.7353
2007-09-05,-0.7407
2007-09-06,4.4776
2007-09-07,-3.5714
2007-09-10,0.0
2007-09-11,0.0
2007-09-12,-1.4815
2007-09-13,1.5038
2007-09-14,1.1852
2007-09-17,-1.7570000000000001
2007-09-18,0.5961
2007-09-19,0.7407
2007-09-20,-4.2647
2007-09-21,0.3072
2007-09-24,-0.4594
2007-09-25,0.4615
2007-09-26,-0.4594
2007-09-27,3.8462
2007-09-28,11.7037
2007-10-01,-6.2334
2007-10-02,-0.8487
2007-10-03,-2.5678
2007-10-04,2.489
2007-10-05,0.0
2007-10-08,-0.8571
2007-10-09,2.1614
2007-10-10,0.7052
2007-10-11,3.6414999999999997
2007-10-12,-2.1622
2007-10-16,-0.4144
2007-10-17,0.2774
2007-10-18,-0.4149
2007-10-19,-0.5556
2007-10-22,0.5587
2007-10-23,-0.2778
2007-10-24,3.2033
2007-10-25,-4.8583
2007-10-26,0.7092
2007-10-29,4.0845
2007-10-30,0.406
2007-10-31,0.2695
2007-11-01,0.672
2007-11-02,0.0
2007-11-05,-0.267
2007-11-06,0.4016
2007-11-07,1.0667
2007-11-08,-1.0554
2007-11-09,-2.6667
2007-11-12,1.2328999999999999
2007-11-13,-0.5413
2007-11-14,0.8163
2007-11-15,-0.135
2007-11-16,-1.6216
2007-11-19,0.4121
2007-11-20,-3.2832
2007-11-21,5.9406
2007-11-23,2.1362
2007-11-26,-0.5229
2007-11-27,-1.5769
2007-11-28,-1.4686
2007-11-29,-2.71
2007-11-30,-0.9749
2007-12-03,-1.5471
2007-12-04,0.1429
2007-12-05,-4.5649
2007-12-06,3.2885
2007-12-07,0.8683
2007-12-10,2.0086
2007-12-11,-3.2349
2007-12-12,-3.9244
2007-12-13,-3.9334
2007-12-14,-5.5118
2007-12-17,1.6667
2007-12-18,-1.6393
2007-12-19,-1.6667
2007-12-20,2.5423999999999998
2007-12-21,5.2893
2007-12-24,1.0989
2007-12-26,0.1553
2007-12-27,-0.9302
2007-12-28,-2.0344
2007-12-31,-0.9585
2008-01-02,-3.2258
2008-01-03,-1.5
2008-01-04,1.5228000000000002
2008-01-07,-0.3333
2008-01-08,10.7023
2008-01-09,1.3595
2008-01-10,-2.8316
2008-01-11,-2.6074
2008-01-14,-0.7874
2008-01-15,-2.2222
2008-01-16,1.1364
2008-01-17,-3.2103
2008-01-18,-2.1559
2008-01-22,-3.0508
2008-01-23,-3.4965
2008-01-24,0.1812
2008-01-25,0.7233
2008-01-28,1.0772
2008-01-29,-2.3091
2008-01-31,0.1818
2008-02-01,-0.1815
2008-02-04,-1.0909
2008-02-06,1.1029
2008-02-07,0.0
2008-02-08,-0.3636
2008-02-11,-0.365
2008-02-12,0.0
2008-02-13,0.0
2008-02-14,0.0
2008-02-19,-1.0989
2008-02-20,-0.9259
2008-02-22,-6.1682
2008-02-25,0.996
2008-02-26,-0.3945
2008-02-27,-5.1485
2008-02-28,2.0877
2008-02-29,-2.863
2008-03-03,-0.4211
2008-03-04,-1.6913
2008-03-05,-21.5054
2008-03-06,-0.5479
2008-03-07,2.7548
2008-03-10,-12.8686
2008-03-11,5.5385
2008-03-12,-6.7055
2008-03-13,14.0625
2008-03-14,-6.5753
2008-03-17,-2.9326
2008-03-18,4.2296
2008-03-19,0.0
2008-03-20,-1.1594
2008-03-24,9.3842
2008-03-25,-5.8981
2008-03-26,-3.9886
2008-03-27,-1.7804
2008-03-28,1.8127
2008-03-31,-3.5608
2008-04-01,1.8462
2008-04-02,-1.5106000000000002
2008-04-03,8.8957
2008-04-04,0.5634
2008-04-07,5.042
2008-04-08,10.4
2008-04-09,7.7295
2008-04-10,0.8969
2008-04-11,-2.4444
2008-04-15,-7.0615
2008-04-16,9.5588
2008-04-17,4.9216999999999995
2008-04-18,-8.5288
2008-04-21,0.6993
2008-04-22,2.5463
2008-04-23,-1.5800999999999998
2008-04-24,-0.2294
2008-04-25,-1.3793
2008-04-29,-2.5641
2008-05-01,-3.3493
2008-05-02,-3.4653
2008-05-05,1.2821
2008-05-06,-0.5063
2008-05-07,-4.3257
2008-05-08,-0.7979
2008-05-09,-0.5362
2008-05-12,2.4259
2008-05-13,-1.0526
2008-05-14,-1.0638
2008-05-15,2.1505
2008-05-16,-4.7368
2008-05-19,0.8287
2008-05-21,1.0959
2008-05-22,-3.252
2008-05-27,0.2801
2008-05-28,-3.9106
2008-05-29,-3.7791
2008-05-30,-3.3233
2008-06-02,-0.625
2008-06-03,1.5723
2008-06-04,1.8576000000000001
2008-06-05,3.0395
2008-06-06,-3.5398
2008-06-09,-1.2232
2008-06-10,-0.3096
2008-06-12,4.0373
2008-06-13,-10.1493
2008-06-16,-3.3223
2008-06-17,-8.5911
2008-06-18,8.266
2008-06-19,-1.4541
2008-06-20,-0.6342
2008-06-23,-1.0683
2008-06-24,0.3629
2008-06-25,-1.7856999999999998
2008-06-26,0.0
2008-06-27,11.2727
2008-06-30,-1.634
2008-07-01,-8.9701
2008-07-02,0.365
2008-07-03,1.8227
2008-07-07,5.7096
2008-07-08,4.7297
2008-07-09,-2.5806
2008-07-10,4.3046
2008-07-11,-4.127
2008-07-14,-0.6623
2008-07-15,7.3333
2008-07-16,-5.2795
2008-07-17,8.5246
2008-07-18,3.6254
2008-07-21,7.8717
2008-07-22,0.2703
2008-07-23,-0.2662
2008-07-24,-5.1383
2008-07-25,4.2735
2008-07-28,1.0929
2008-07-30,-9.4595
2008-07-31,0.0
2008-08-01,7.7612
2008-08-04,-9.6953
2008-08-05,7.362
2008-08-07,-0.4286
2008-08-11,-8.0344
2008-08-12,-2.9641
2008-08-13,3.8585000000000003
2008-08-14,-0.9288
2008-08-15,12.5
2008-08-18,-2.5
2008-08-19,0.0
2008-08-20,-3.1339
2008-08-21,-3.8235
2008-08-22,2.7523
2008-08-25,1.1905000000000001
2008-08-26,-4.4118
2008-08-27,-1.5385
2008-08-28,1.875
2008-08-29,4.2906
2008-09-03,-4.5259
2008-09-04,-1.1091
2008-09-05,-0.3115
2008-09-09,10.9336
2008-09-10,-4.222
2008-09-12,-5.8824
2008-09-16,0.0
2008-09-17,1.0937000000000001
2008-09-19,-1.704
2008-09-22,7.5514
2008-09-23,2.3392
2008-09-25,-0.2857
2008-09-26,-4.5845
2008-09-29,-9.9099
2008-09-30,6.8333
2008-10-02,-6.3963
2008-10-03,0.0
2008-10-06,-1.0
2008-10-07,0.3367
2008-10-08,0.3356
2008-10-09,-9.699
2008-10-10,-7.4074
2008-10-13,14.0
2008-10-14,-25.9649
2008-10-15,21.8009
2008-10-17,1.5564
2008-10-20,2.7203
2008-10-21,1.8277
2008-10-22,-5.4945
2008-10-24,-7.7519
2008-10-27,-5.4622
2008-10-28,-11.1111
2008-10-29,24.0
2008-10-30,2.8276
2008-10-31,11.7592
2008-11-03,-9.1228
2008-11-04,15.444
2008-11-06,-9.0301
2008-11-07,-8.0882
2008-11-10,19.2
2008-11-13,-5.3690999999999995
2008-11-14,0.7092
2008-11-18,4.9296
2008-11-19,-12.0805
2008-11-20,-1.5267
2008-11-24,1.5504
2008-11-25,-12.9771
2008-11-26,4.386
2008-11-28,-4.2017
2008-12-01,-0.4386
2008-12-02,-0.446
2008-12-03,-0.8795
2008-12-05,-10.267900000000001
2008-12-08,-0.4975
2008-12-09,1.4938
2008-12-10,0.9914
2008-12-11,-3.8963
2008-12-12,10.6529
2008-12-16,0.4644
2008-12-18,-0.4623
2008-12-19,-8.2569
2008-12-22,6.5
2008-12-23,-12.6761
2008-12-24,24.7245
2008-12-26,-15.9437
2008-12-29,0.0
2008-12-30,2.5641
2008-12-31,15.4
2009-01-02,-7.279
2009-01-05,31.215
2009-01-06,-17.735
2009-01-07,8.4416
2009-01-08,-14.5709
2009-01-09,2.3364
2009-01-12,-1.8265
2009-01-13,0.0
2009-01-14,0.0
2009-01-15,-4.186
2009-01-16,0.9709
2009-01-20,-2.4038
2009-01-21,1.4778
2009-01-22,0.4854
2009-01-23,-3.3816
2009-01-26,8.25
2009-01-27,-0.6928
2009-01-28,0.0
2009-01-29,-2.3256
2009-01-30,0.9524
2009-02-02,3.3019
2009-02-03,0.4566
2009-02-04,-1.3636
2009-02-05,-1.3825
2009-02-06,0.4673
2009-02-09,0.9302
2009-02-10,-2.765
2009-02-11,-0.4739
2009-02-12,-0.9524
2009-02-18,-1.4423
2009-02-19,1.4634
2009-02-20,4.8077
2009-02-23,-3.6696999999999997
2009-02-24,7.1429
2009-02-26,-9.7722
2009-02-27,12.8009
2009-03-02,-9.607
2009-03-03,1.4493
2009-03-04,8.0893
2009-03-05,-11.8894
2009-03-06,-2.0
2009-03-09,-2.551
2009-03-10,5.7592
2009-03-11,5.9406
2009-03-12,-5.6075
2009-03-13,4.9505
2009-03-16,-5.6604
2009-03-17,0.0
2009-03-18,3.5
2009-03-19,1.4493
2009-03-20,3.3333
2009-03-23,2.765
2009-03-24,7.6233
2009-03-25,10.8333
2009-03-26,3.3835
2009-03-27,-19.2727
2009-03-30,-0.7264
2009-03-31,14.7071
2009-04-01,-10.9968
2009-04-02,-0.8889
2009-04-03,7.1749
2009-04-06,0.8368
2009-04-07,-6.2241
2009-04-08,10.6195
2009-04-09,4.0
2009-04-13,9.2308
2009-04-14,9.1549
2009-04-15,3.5444
2009-04-16,-15.8846
2009-04-17,17.7778
2009-04-20,-5.6604
2009-04-21,0.3333
2009-04-22,-3.9867
2009-04-24,0.346
2009-04-27,4.8276
2009-04-28,1.9737
2009-04-29,-11.9355
2009-04-30,-6.2271
2009-05-01,-0.3906
2009-05-04,1.1716
2009-05-05,0.0048
2009-05-06,-1.1628
2009-05-07,16.4706
2009-05-08,-7.7440999999999995
2009-05-11,8.0292
2009-05-12,-2.9519
2009-05-13,-9.7124
2009-05-14,7.5714
2009-05-15,-2.8674
2009-05-18,7.0111
2009-05-19,-3.4483
2009-05-20,1.7856999999999998
2009-05-21,-0.3509
2009-05-26,-1.0563
2009-05-27,1.4235
2009-05-28,-1.0526
2009-05-29,-3.1915
2009-06-01,2.5893
2009-06-02,-3.5951
2009-06-03,5.1852
2009-06-04,-0.7042
2009-06-05,2.1277
2009-06-08,8.6806
2009-06-09,0.639
2009-06-10,-1.2698
2009-06-11,23.1511
2009-06-12,-1.8277
2009-06-15,-9.8404
2009-06-17,-4.1261
2009-06-18,-0.0038
2009-06-22,0.0
2009-06-23,7.6923
2009-06-24,-11.1429
2009-06-25,9.0032
2009-06-29,-3.8348
2009-06-30,-3.0675
2009-07-01,3.1646
2009-07-02,1.227
2009-07-06,0.6061
2009-07-07,-6.6265
2009-07-08,0.3226
2009-07-09,0.0
2009-07-10,1.2862
2009-07-13,-1.2698
2009-07-14,-1.2862
2009-07-15,2.6059
2009-07-16,-1.2698
2009-07-17,1.2862
2009-07-20,-7.3016
2009-07-21,2.7397
2009-07-22,-6.0
2009-07-23,7.8014
2009-07-24,-1.3117
2009-07-27,-0.0042
2009-07-28,0.0
2009-07-29,-0.3333
2009-07-30,11.7057
2009-07-31,3.2934
2009-08-03,8.9855
2009-08-04,-0.266
2009-08-05,-1.0667
2009-08-06,1.0782
2009-08-07,-1.3333
2009-08-10,-5.4054
2009-08-11,-3.0286
2009-08-12,-6.8945
2009-08-13,10.7595
2009-08-14,1.7143000000000002
2009-08-17,-8.7079
2009-08-18,-1.5385
2009-08-19,9.375
2009-08-20,-1.1429
2009-08-21,1.4451
2009-08-24,-3.7037
2009-08-25,-0.8876
2009-08-26,4.4776
2009-08-27,0.0
2009-08-31,-2.2857
2009-09-01,-0.5848
2009-09-03,5.5882
2009-09-04,-2.2284
2009-09-08,1.1396
2009-09-09,0.1127
2009-09-10,1.2943
2009-09-11,2.2222
2009-09-14,0.2717
2009-09-15,0.271
2009-09-16,0.8108
2009-09-17,3.7534
2009-09-18,3.1008
2009-09-21,-0.2506
2009-09-22,0.2544
2009-09-23,-0.5044
2009-09-24,-1.7631999999999999
2009-09-25,2.5641
2009-09-28,-2.75
2009-09-29,1.5424
2009-09-30,3.5443
2009-10-01,-2.2005
2009-10-02,1.2530999999999999
2009-10-05,0.4907
2009-10-06,-1.2285
2009-10-07,0.4975
2009-10-08,0.7426
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.7371
2009-10-15,2.439
2009-10-16,-1.1905000000000001
2009-10-19,1.2048
2009-10-20,0.0
2009-10-21,1.3094999999999999
2009-10-22,-1.2926
2009-10-23,1.1905000000000001
2009-10-26,-0.2353
2009-10-27,-2.8302
2009-10-28,0.4854
2009-10-29,10.3865
2009-10-30,-6.5646
2009-11-02,4.2155
2009-11-03,-0.6713
2009-11-04,0.6759
2009-11-05,-1.7978
2009-11-06,0.9153
2009-11-09,-0.2268
2009-11-10,2.0455
2009-11-11,0.2255
2009-11-12,6.4415
2009-11-13,4.3841
2009-11-16,-3.6
2009-11-17,0.8299
2009-11-18,-3.2922000000000002
2009-11-19,1.0638
2009-11-20,2.7368
2009-11-23,0.0
2009-11-24,-3.4836
2009-11-25,0.8493
2009-11-27,1.8947
2009-11-30,0.2066
2009-12-01,1.0309
2009-12-02,-3.4694
2009-12-03,-3.5941
2009-12-04,2.6316
2009-12-07,4.7009
2009-12-08,-0.8163
2009-12-09,-0.6173
2009-12-10,-1.25
2009-12-11,4.83
2009-12-14,-5.0
2009-12-15,1.2631999999999999
2009-12-16,0.6237
2009-12-17,-2.686
2009-12-18,-1.2739
2009-12-21,-0.6452
2009-12-22,6.0606
2009-12-23,-1.6327
2009-12-24,2.0254
2009-12-28,-0.3584
2009-12-29,0.0
2009-12-30,0.6122
2009-12-31,1.4199
2010-01-04,-0.4
2010-01-05,2.008
2010-01-06,0.5906
2010-01-07,-1.3699
2010-01-08,1.1905000000000001
2010-01-11,-1.7647
2010-01-12,-0.3992
2010-01-13,1.6032
2010-01-14,-0.1972
2010-01-15,0.5929
2010-01-19,-3.1434
2010-01-20,-1.6227
2010-01-21,-0.2088
2010-01-22,-0.8239
2010-01-25,-0.4167
2010-01-26,-0.8368
2010-01-27,-1.2658
2010-01-28,-0.8547
2010-01-29,0.2155
2010-02-01,0.6452
2010-02-02,-0.641
2010-02-03,0.8602
2010-02-04,1.2793
2010-02-05,-0.2132
2010-02-08,-1.0522
2010-02-09,3.1983
2010-02-10,-3.0992
2010-02-11,1.0661
2010-02-12,0.6329
2010-02-16,-0.4193
2010-02-17,-1.4737
2010-02-18,0.0
2010-02-19,1.9231
2010-02-22,-1.8868
2010-02-23,0.4274
2010-02-24,-0.6383
2010-02-25,0.6424
2010-02-26,2.9787
2010-03-01,1.2371
2010-03-02,-0.4056
2010-03-03,1.8443
2010-03-04,-1.8109
2010-03-05,1.4344000000000001
2010-03-08,-2.8283
2010-03-09,-2.2869
2010-03-10,0.2128
2010-03-11,-0.8493
2010-03-12,1.3276
2010-03-15,0.3804
2010-03-16,-0.6316
2010-03-17,-1.6949
2010-03-18,0.2155
2010-03-19,0.0
2010-03-22,-0.6452
2010-03-23,1.7316
2010-03-24,-0.2128
2010-03-25,-0.6397
2010-03-26,-4.2918
2010-03-29,-0.8969
2010-03-30,2.9412000000000003
2010-03-31,-1.0989
2010-04-01,0.0
2010-04-05,3.5556
2010-04-06,-0.8584
2010-04-07,-0.2165
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,2.2302
2010-04-13,0.1525
2010-04-14,0.2119
2010-04-15,0.2114
2010-04-16,0.0
2010-04-19,0.211
2010-04-20,-0.0026
2010-04-21,-0.4184
2010-04-22,1.0571
2010-04-23,0.6276
2010-04-26,0.6211
2010-04-27,0.2092
2010-04-28,0.4124
2010-04-29,2.2587
2010-04-30,-0.8032
2010-05-03,6.4777000000000005
2010-05-04,-1.9011
2010-05-05,-3.1008
2010-05-06,2.5975
2010-05-07,-3.3115
2010-05-10,4.6371
2010-05-11,-0.3854
2010-05-12,2.5145
2010-05-13,-0.7547
2010-05-14,-3.0418
2010-05-17,3.7255000000000003
2010-05-18,1.8904
2010-05-19,-0.9276
2010-05-20,-0.7491
2010-05-21,-0.9434
2010-05-24,1.1429
2010-05-25,1.5066000000000002
2010-05-26,2.0408
2010-05-27,0.0
2010-05-28,-0.3636
2010-06-01,2.1898
2010-06-02,3.75
2010-06-03,-4.1308
2010-06-04,4.1293
2010-06-07,-0.1724
2010-06-08,-1.209
2010-06-09,-0.3497
2010-06-10,0.3509
2010-06-11,-1.3986
2010-06-14,-0.5319
2010-06-15,-1.0695000000000001
2010-06-16,-0.9009
2010-06-17,-1.0909
2010-06-18,-0.7353
2010-06-21,0.0
2010-06-22,-1.8519
2010-06-23,1.1320999999999999
2010-06-24,2.6119
2010-06-25,-0.7273
2010-06-28,-0.1809
2010-06-29,-0.3693
2010-06-30,3.1308
2010-07-01,-1.9643000000000002
2010-07-02,-0.9107
2010-07-06,2.2036
2010-07-07,-1.0769
2010-07-08,0.5455
2010-07-09,-1.9891999999999999
2010-07-12,-1.107
2010-07-13,1.6791
2010-07-14,-4.7706
2010-07-15,0.7707
2010-07-16,0.7648
2010-07-19,2.0873
2010-07-20,3.3457
2010-07-21,1.6187
2010-07-22,2.1239
2010-07-23,-0.5199
2010-07-26,1.9163999999999999
2010-07-27,-0.3419
2010-07-28,-4.8027
2010-07-29,6.3063
2010-07-30,2.3729
2010-08-02,1.4901
2010-08-03,-0.6525
2010-08-04,-3.1199
2010-08-05,-0.678
2010-08-06,-0.6826
2010-08-09,2.9210000000000003
2010-08-10,1.8364
2010-08-11,-2.459
2010-08-12,0.0
2010-08-13,0.9076
2010-08-16,0.5996
2010-08-17,3.1457
2010-08-18,8.3467
2010-08-19,-2.3704
2010-08-20,0.0759
2010-08-23,3.8666
2010-08-24,-0.7299
2010-08-25,1.4706000000000001
2010-08-26,0.7246
2010-08-27,-0.2878
2010-08-30,-0.2886
2010-08-31,3.4732
2010-09-01,-2.2378
2010-09-02,-2.7897
2010-09-03,2.8698
2010-09-07,-0.7153
2010-09-08,0.5764
2010-09-09,0.2149
2010-09-10,1.0365
2010-09-13,-0.1061
2010-09-14,0.2833
2010-09-15,2.8249
2010-09-16,-1.0989
2010-09-17,0.0
2010-09-20,-0.8333
2010-09-21,-1.4006
2010-09-22,-2.1307
2010-09-23,1.5965
2010-09-24,-0.4286
2010-09-27,0.0
2010-09-28,-2.2956
2010-09-29,2.2761
2010-09-30,1.2204
2010-10-01,-1.8439999999999999
2010-10-04,2.4566
2010-10-05,-1.2694
2010-10-06,-4.2857
2010-10-07,2.9851
2010-10-08,0.0
2010-10-11,1.4493
2010-10-12,-1.1429
2010-10-13,1.7341
2010-10-14,-0.142
2010-10-15,-1.2802
2010-10-18,0.8646
2010-10-19,0.4286
2010-10-20,-1.7069999999999999
2010-10-21,-3.9074
2010-10-22,-0.6024
2010-10-25,-0.6061
2010-10-26,-3.2012
2010-10-27,-3.9370000000000003
2010-10-28,-1.1475
2010-10-29,7.7943999999999996
2010-11-01,-1.3846
2010-11-02,0.468
2010-11-03,-0.6211
2010-11-04,7.6562
2010-11-05,-1.4514
2010-11-08,-4.271
2010-11-09,-2.5413
2010-11-10,-1.181
2010-11-11,3.8339
2010-11-12,-2.0
2010-11-15,-1.2559
2010-11-16,4.2925
2010-11-17,-1.8293
2010-11-18,0.1553
2010-11-19,1.3953
2010-11-22,-1.4526
2010-11-23,-1.1637
2010-11-24,5.4945
2010-11-26,0.1488
2010-11-29,-0.5944
2010-11-30,-0.1495
2010-12-01,-1.7945
2010-12-02,-0.7641
2010-12-03,2.9186
2010-12-06,-1.6418
2010-12-07,1.6692
2010-12-08,-3.2836
2010-12-09,0.0
2010-12-10,0.9259
2010-12-13,2.4465
2010-12-14,-2.3881
2010-12-15,1.2232
2010-12-16,-1.8127
2010-12-17,0.0
2010-12-20,0.0
2010-12-21,3.8462
2010-12-22,-2.0741
2010-12-23,1.6641
2010-12-27,0.5952
2010-12-28,-1.3314
2010-12-29,0.4498
2010-12-30,0.2985
2010-12-31,0.744
2011-01-03,2.5111
2011-01-04,1.1527
2011-01-05,2.4217
2011-01-06,-0.4172
2011-01-07,-2.095
2011-01-10,-2.2824999999999998
2011-01-11,0.7299
2011-01-12,-0.4348
2011-01-13,1.8923
2011-01-14,2.4286
2011-01-18,0.1395
2011-01-19,0.2786
2011-01-20,-0.5556
2011-01-21,-0.1379
2011-01-24,-1.1626
2011-01-25,0.6102
2011-01-26,0.1389
2011-01-27,0.4213
2011-01-28,-1.3986
2011-01-31,0.5674
2011-02-01,-0.8463
2011-02-02,0.2845
2011-02-03,-0.4255
2011-02-04,-0.2849
2011-02-07,0.7143
2011-02-08,0.7092
2011-02-09,-0.9859
2011-02-10,2.4182
2011-02-11,-2.7778
2011-02-14,-0.2857
2011-02-15,-0.8596
2011-02-16,0.4335
2011-02-17,-0.5755
2011-02-18,-0.4342
2011-02-22,-1.1628
2011-02-23,-0.7353
2011-02-24,-0.2963
2011-02-25,2.0802
2011-02-28,-2.4727
2011-03-01,5.0727
2011-03-02,0.8523
2011-03-03,1.4085
2011-03-04,-3.6111
2011-03-07,0.8646
2011-03-08,1.7143000000000002
2011-03-09,-0.2809
2011-03-10,-1.4085
2011-03-11,-1.4285999999999999
2011-03-14,-0.1449
2011-03-15,-1.3062
2011-03-16,-2.2059
2011-03-17,0.7519
2011-03-18,0.2985
2011-03-21,0.0
2011-03-22,-1.194
2011-03-23,1.8127
2011-03-24,0.4451
2011-03-25,0.4431
2011-03-28,1.4706000000000001
2011-03-29,-1.5941999999999998
2011-03-30,0.1473
2011-03-31,0.1471
2011-04-01,-6.5931999999999995
2011-04-04,2.6568
2011-04-05,0.7657
2011-04-06,0.9119
2011-04-07,0.9036
2011-04-08,-0.209
2011-04-11,0.2113
2011-04-12,-0.2257
2011-04-13,-1.3912
2011-04-14,2.2451
2011-04-15,-0.4451
2011-04-18,-0.4471
2011-04-19,0.2975
2011-04-20,-1.0429
2011-04-21,0.0
2011-04-25,-1.8081
2011-04-26,-0.0019
2011-04-27,4.1455
2011-04-28,0.0018
2011-04-29,0.885
2011-05-02,2.6316
2011-05-03,-0.5698
2011-05-04,0.1433
2011-05-05,-1.2876
2011-05-06,0.0
2011-05-09,1.5941999999999998
2011-05-10,0.428
2011-05-11,-0.4261
2011-05-12,-0.7133
2011-05-13,1.004
2011-05-16,0.713
2011-05-17,-0.1412
2011-05-18,0.0
