ticker,GOGO US Equity
2013-11-06,-2.9586
2013-11-07,-2.8270999999999997
2013-11-08,6.9595
2013-11-11,28.8
2013-11-12,3.147
2013-11-13,13.609
2013-11-14,1.7668
2013-11-15,-2.5694
2013-11-18,-11.2616
2013-11-19,1.004
2013-11-20,9.9006
2013-11-21,7.453
2013-11-22,-6.4646
2013-11-25,-3.7797
2013-11-26,2.8432
2013-11-27,-2.0371
2013-11-29,-0.9655
2013-12-02,17.3978
2013-12-03,9.5497
2013-12-04,0.1166
2013-12-05,-4.2225
2013-12-06,0.0
2013-12-09,-6.9018
2013-12-10,1.437
2013-12-11,-3.1552
2013-12-12,-0.9641
2013-12-13,-1.7456
2013-12-16,-1.2641
2013-12-17,6.3495
2013-12-18,-15.6987
2013-12-19,-1.4285
2013-12-20,-4.9721
2013-12-23,-0.7829
2013-12-24,4.6927
2013-12-26,5.6724
2013-12-27,-4.4294
2013-12-30,0.5106
2013-12-31,-2.9934
2014-01-02,-1.7886
2014-01-03,-1.9278
2014-01-06,-0.1255
2014-01-07,9.9246
2014-01-08,-8.8762
2014-01-09,1.0033
2014-01-10,-5.9603
2014-01-13,1.2764
2014-01-14,-0.0217
2014-01-15,-1.3693
2014-01-16,1.4102999999999999
2014-01-17,1.608
2014-01-21,5.6459
2014-01-22,1.7814
2014-01-23,-4.3755
2014-01-24,-3.411
2014-01-27,-9.5607
2014-01-28,0.0
2014-01-29,-4.0
2014-01-30,5.8532
2014-01-31,-4.4517
2014-02-03,-7.5527
2014-02-04,2.4934
2014-02-05,-0.5176
2014-02-06,2.8616
2014-02-07,5.3111
2014-02-10,0.3842
2014-02-11,0.9091
2014-02-12,2.3234
2014-02-13,1.5292
2014-02-14,-9.3108
2014-02-18,0.6543
2014-02-19,2.8
2014-02-20,-2.6265
2014-02-21,0.05
2014-02-24,-2.5462
2014-02-25,4.7643
2014-02-26,0.0978
2014-02-27,4.0547
2014-02-28,-2.1127
2014-03-03,-0.9592
2014-03-04,5.0847
2014-03-05,12.212
2014-03-06,-0.2464
2014-03-07,2.0996
2014-03-10,-1.0081
2014-03-11,-3.5845000000000002
2014-03-12,0.8872
2014-03-13,-7.9146
2014-03-14,-0.6367
2014-03-17,3.2037
2014-03-18,2.3503
2014-03-19,-1.6898
2014-03-20,0.4848
2014-03-21,-3.8158
2014-03-24,-0.7296
2014-03-25,0.4134
2014-03-26,-0.7777
2014-03-27,-2.3974
2014-03-28,-4.9126
2014-03-31,2.0368
2014-04-01,4.2843
2014-04-02,3.3147
2014-04-03,-4.338
2014-04-04,-4.2513
2014-04-07,-7.9921
2014-04-08,-2.7882
2014-04-09,6.7843
2014-04-10,1.0331
2014-04-11,-7.0041
2014-04-14,-7.6965
2014-04-15,-3.9309
2014-04-16,5.3317
2014-04-17,5.7681000000000004
2014-04-21,6.3439
2014-04-22,2.4071
2014-04-23,0.9198
2014-04-24,-2.1772
2014-04-25,-5.5383
2014-04-28,0.7051
2014-04-29,-28.613
2014-04-30,3.0488
2014-05-01,-1.5533000000000001
2014-05-02,0.8264
2014-05-05,1.7884
2014-05-06,-2.9283
2014-05-07,-4.3741
2014-05-08,-3.5489
2014-05-09,-2.453
2014-05-12,6.2028
2014-05-13,1.3418
2014-05-14,4.5171
2014-05-15,-3.2042
2014-05-16,5.3118
2014-05-19,5.848
2014-05-20,0.2072
2014-05-21,5.0999
2014-05-22,7.7377
2014-05-23,-0.3043
2014-05-27,6.7766
2014-05-28,1.0863
2014-05-29,5.5995
2014-05-30,-3.1066
2014-06-02,-1.4925
2014-06-03,1.459
2014-06-04,1.2168
2014-06-05,-0.8197
2014-06-06,1.8182
2014-06-09,4.3831
2014-06-10,-1.4515
2014-06-11,-1.7359
2014-06-12,-2.8908
2014-06-13,-0.2756
2014-06-16,3.6484
2014-06-17,0.9067
2014-06-18,-0.1586
2014-06-19,0.3388
2014-06-20,-2.8701
2014-06-23,5.8664
2014-06-24,-4.6691
2014-06-25,3.5522
2014-06-26,-2.183
2014-06-27,0.797
2014-06-30,3.1102
2014-07-01,-3.1186
2014-07-02,-0.9499
2014-07-03,1.1188
2014-07-07,-4.5311
2014-07-08,-4.8013
2014-07-09,-1.2753999999999999
2014-07-10,-4.7562999999999995
2014-07-11,2.2195
2014-07-14,2.1713
2014-07-15,-4.3684
2014-07-16,-0.4321
2014-07-17,-0.496
2014-07-18,2.6791
2014-07-21,0.7888
2014-07-22,1.9868000000000001
2014-07-23,0.1181
2014-07-24,-0.5307
2014-07-25,0.7113
2014-07-28,-3.5315
2014-07-29,2.1354
2014-07-30,3.2258
2014-07-31,-6.1921
2014-08-01,-2.3442
2014-08-04,2.59
2014-08-05,-1.1022
2014-08-06,-2.3099
2014-08-07,-0.1912
2014-08-08,1.9796
2014-08-11,-4.5711
2014-08-12,-4.79
2014-08-13,0.5513
2014-08-14,1.4393
2014-08-15,6.8243
2014-08-18,3.4788
2014-08-19,0.6724
2014-08-20,1.9428999999999998
2014-08-21,5.7177
2014-08-22,-0.5634
2014-08-25,0.7932
2014-08-26,-1.6863000000000001
2014-08-27,-1.7153
2014-08-28,-2.0942
2014-08-29,0.5942
2014-09-02,0.7088
2014-09-03,-0.4692
2014-09-04,0.0
2014-09-05,1.2375
2014-09-08,3.2014
2014-09-09,-4.1173
2014-09-10,-0.1176
2014-09-11,9.4229
2014-09-12,-0.3767
2014-09-15,-1.4046
2014-09-16,-1.6438000000000001
2014-09-17,2.8969
2014-09-18,3.7358000000000002
2014-09-19,-2.453
2014-09-22,-3.6917999999999997
2014-09-23,4.7222
2014-09-24,-0.1061
2014-09-25,-5.5231
2014-09-26,2.3609
2014-09-29,-3.899
2014-09-30,-3.6571
2014-10-01,-3.9739
2014-10-02,5.1266
2014-10-03,2.1739
2014-10-06,-6.6129999999999995
2014-10-07,-1.4163000000000001
2014-10-08,1.7489
2014-10-09,-5.4635
2014-10-10,-4.5455
2014-10-13,0.5442
2014-10-14,3.18
2014-10-15,6.8852
2014-10-16,0.9202
2014-10-17,-3.2218999999999998
2014-10-20,3.0151
2014-10-21,0.122
2014-10-22,-3.0451
2014-10-23,2.9523
2014-10-24,0.7322
2014-10-27,-1.9382000000000001
2014-10-28,2.5324
2014-10-29,0.5422
2014-10-30,0.1198
2014-10-31,-0.5984
2014-11-03,0.1204
2014-11-04,0.1203
2014-11-05,-1.9219
2014-11-06,-0.1225
2014-11-07,2.0233
2014-11-10,10.5769
2014-11-11,-1.1413
2014-11-12,3.0786
2014-11-13,-4.64
2014-11-14,-0.6152
2014-11-17,-4.3331
2014-11-18,-0.9412
2014-11-19,-3.8005
2014-11-20,-0.1235
2014-11-21,0.5562
2014-11-24,-0.8605
2014-11-25,-0.496
2014-11-26,0.0
2014-11-28,-1.433
2014-12-01,0.0
2014-12-02,0.885
2014-12-03,2.4436
2014-12-04,-2.7523
2014-12-05,-0.9434
2014-12-08,-5.7778
2014-12-09,3.7062
2014-12-10,-1.332
2014-12-11,1.6134
2014-12-12,0.1944
2014-12-15,-0.7115
2014-12-16,-1.9544000000000001
2014-12-17,4.186
2014-12-18,2.6148
2014-12-19,2.2374
2014-12-22,0.0
2014-12-23,-0.0912
2014-12-24,0.2738
2014-12-26,0.3034
2014-12-29,0.5445
2014-12-30,0.3008
2014-12-31,-0.8398
2015-01-02,0.7864
2015-01-05,-3.1212
2015-01-06,-4.7088
2015-01-07,-1.8205
2015-01-08,1.8542999999999998
2015-01-09,-0.8453
2015-01-12,-1.5082
2015-01-13,-0.9987
2015-01-14,-0.8742
2015-01-15,-3.3243
2015-01-16,-0.0702
2015-01-20,-1.8258
2015-01-21,-2.6466
2015-01-22,1.0287
2015-01-23,2.9091
2015-01-26,7.8445
2015-01-27,-1.0485
2015-01-28,-4.2384
2015-01-29,2.213
2015-01-30,-1.6576
2015-02-02,-0.7912
2015-02-03,2.6352
2015-02-04,2.5338000000000003
2015-02-05,3.4596
2015-02-06,2.8025
2015-02-09,-2.5403000000000002
2015-02-10,-0.1271
2015-02-11,-1.3367
2015-02-12,0.9032
2015-02-13,2.8133
2015-02-17,-1.99
2015-02-18,-0.7614
2015-02-19,1.9182000000000001
2015-02-20,1.7566000000000002
2015-02-23,-1.1097
2015-02-24,3.3666
2015-02-25,5.4885
2015-02-26,4.0595
2015-02-27,-1.2088
2015-03-02,2.5028
2015-03-03,5.643
2015-03-04,0.8218
2015-03-05,2.2415
2015-03-06,0.6976
2015-03-09,-2.4245
2015-03-10,-2.2819
2015-03-11,0.0519
2015-03-12,3.9419
2015-03-13,0.3493
2015-03-16,4.0776
2015-03-17,2.1022
2015-03-18,-1.0763
2015-03-19,-0.2838
2015-03-20,-0.8065
2015-03-23,-0.9565
2015-03-24,-5.7943
2015-03-25,-2.409
2015-03-26,-1.208
2015-03-27,1.5949
2015-03-30,-0.1047
2015-03-31,-0.1572
2015-04-01,-1.0493
2015-04-02,1.0604
2015-04-06,1.7838
2015-04-07,1.5464
2015-04-08,0.3553
2015-04-09,0.4552
2015-04-10,0.0
2015-04-13,-0.856
2015-04-14,0.711
2015-04-15,6.354
2015-04-16,4.4808
2015-04-17,-4.2886
2015-04-20,1.0431
2015-04-21,3.3318
2015-04-22,-0.0454
2015-04-23,-0.4089
2015-04-24,-1.2318
2015-04-27,0.5081
2015-04-28,0.1838
2015-04-29,-1.6055000000000001
2015-04-30,-1.4452
2015-05-01,-0.473
2015-05-04,1.0456
2015-05-05,-1.1289
2015-05-06,-1.0466
2015-05-07,-3.6058
2015-05-08,-0.798
2015-05-11,3.4188
2015-05-12,1.7987
2015-05-13,-1.2894
2015-05-14,-0.8708
2015-05-15,2.733
2015-05-18,1.2352
2015-05-19,-1.3139
2015-05-20,4.66
2015-05-21,-0.0909
2015-05-22,1.8645
2015-05-26,-4.2411
2015-05-27,1.5385
2015-05-28,-0.8264
2015-05-29,-0.9259
2015-06-01,3.6916
2015-06-02,-0.3605
2015-06-03,1.7639
2015-06-04,-1.4222000000000001
2015-06-05,0.1803
2015-06-08,-2.1152
2015-06-09,-1.0115
2015-06-10,2.2759
2015-06-11,-0.2725
2015-06-12,0.5464
2015-06-15,1.3587
2015-06-16,-0.6256
2015-06-17,1.214
2015-06-18,1.6881
2015-06-19,-1.7475
2015-06-22,-2.1787
2015-06-23,1.5
2015-06-24,-2.2391
2015-06-25,6.0925
2015-06-26,-2.2453
2015-06-29,-8.3481
2015-06-30,3.2771
2015-07-01,-0.3733
2015-07-02,-0.0468
2015-07-06,-4.5923
2015-07-07,-4.224
2015-07-08,0.0513
2015-07-09,-0.6151
2015-07-10,1.7019
2015-07-13,0.1521
2015-07-14,0.3544
2015-07-15,-0.1514
2015-07-16,1.0106
2015-07-17,-1.6008
2015-07-20,-1.6777
2015-07-21,-0.1551
2015-07-22,-1.2429000000000001
2015-07-23,1.3634
2015-07-24,-4.3972999999999995
2015-07-27,-3.7879
2015-07-28,3.7119999999999997
2015-07-29,0.705
2015-07-30,-0.377
2015-07-31,-1.4595
2015-08-03,0.7131
2015-08-04,-1.3072
2015-08-05,0.9382
2015-08-06,-7.2717
2015-08-07,-1.6509
2015-08-10,4.5564
2015-08-11,-3.2683
2015-08-12,0.7706
2015-08-13,-2.7058999999999997
2015-08-14,0.1814
2015-08-17,-0.7846
2015-08-18,-0.9124
2015-08-19,0.1228
2015-08-20,-2.943
2015-08-21,-2.211
2015-08-24,-0.4522
2015-08-25,-2.5957
2015-08-26,2.5983
2015-08-27,0.6494
2015-08-28,1.0968
2015-08-31,1.404
2015-09-01,-1.7621
2015-09-02,5.3171
2015-09-03,-3.2847
2015-09-04,-0.0629
2015-09-08,-0.0629
2015-09-09,-0.8816
2015-09-10,-2.6684
2015-09-11,-0.9138
2015-09-14,0.0659
2015-09-15,-1.1192
2015-09-16,-0.1332
2015-09-17,2.7333
2015-09-18,0.0
2015-09-21,-1.6872
2015-09-22,-0.462
2015-09-23,-2.4204
2015-09-24,0.5097
2015-09-25,-1.0142
2015-09-28,-4.3716
2015-09-29,5.2857
2015-09-30,3.6635
2015-10-01,-2.6832000000000003
2015-10-02,4.2367
2015-10-05,3.871
2015-10-06,-0.6211
2015-10-07,6.0625
2015-10-08,0.1179
2015-10-09,0.2943
2015-10-12,-1.2324
2015-10-13,-2.1390000000000002
2015-10-14,-0.9715
2015-10-15,3.74
2015-10-16,-1.8913
2015-10-19,-0.3012
2015-10-20,0.0
2015-10-21,-5.0755
2015-10-22,-1.0821
2015-10-23,0.3861
2015-10-26,-4.2949
2015-10-27,-1.0047
2015-10-28,-2.2327
2015-10-29,-1.3149
2015-10-30,-0.9116
2015-11-02,1.1323
2015-11-03,3.8487999999999998
2015-11-04,0.4043
2015-11-05,10.1342
2015-11-06,8.4704
2015-11-09,-4.7753
2015-11-10,-4.2478
2015-11-11,-0.6778
2015-11-12,0.4342
2015-11-13,-4.0148
2015-11-16,4.5689
2015-11-17,5.1692
2015-11-18,0.8777
2015-11-19,4.4084
2015-11-20,1.0
2015-11-23,-2.6403
2015-11-24,1.1299
2015-11-25,-0.2793
2015-11-27,-0.6723
2015-11-30,1.2408
2015-12-01,2.2284
2015-12-02,6.049
2015-12-03,-2.6721
2015-12-04,1.4256
2015-12-07,-1.7179
2015-12-08,-0.4237
2015-12-09,-1.5957
2015-12-10,0.8649
2015-12-11,-6.4845
2015-12-14,-1.9484
2015-12-15,2.1625
2015-12-16,4.9771
2015-12-17,-0.109
2015-12-18,-4.9645
2015-12-21,3.7887
2015-12-22,1.9358
2015-12-23,3.3641
2015-12-24,-1.9423
2015-12-28,-0.3212
2015-12-29,0.5908
2015-12-30,-2.5627
2015-12-31,-2.4657999999999998
2016-01-04,-4.4382
2016-01-05,-1.9988000000000001
2016-01-06,-1.9196
2016-01-07,-2.9358
2016-01-08,-3.2766
2016-01-11,1.1075
2016-01-12,-2.7062
2016-01-13,-2.9139
2016-01-14,3.0696
2016-01-15,-3.1767
2016-01-19,-5.9467
2016-01-20,-0.5814
2016-01-21,7.0175
2016-01-22,1.6393
2016-01-25,-5.578
2016-01-26,2.0641
2016-01-27,-2.0921
2016-01-28,-0.0712
2016-01-29,3.7063
2016-02-01,-1.8557000000000001
2016-02-02,-2.9412000000000003
2016-02-03,-3.2468
2016-02-04,1.7896999999999998
2016-02-05,-3.2234
2016-02-08,-6.056
2016-02-09,5.0766
2016-02-10,1.0735999999999999
2016-02-11,2.5797
2016-02-12,2.7367
2016-02-16,-27.4298
2016-02-17,-4.5635
2016-02-18,3.3264
2016-02-19,1.1066
2016-02-22,9.9502
2016-02-23,-0.8145
2016-02-24,-4.3796
2016-02-25,-2.6718
2016-02-26,3.8235
2016-02-29,2.7384
2016-03-01,6.7096
2016-03-02,0.3445
2016-03-03,2.6609
2016-03-04,2.3411
2016-03-07,-4.0033
2016-03-08,-3.234
2016-03-09,1.6711
2016-03-10,-1.2111
2016-03-11,3.2399
2016-03-14,1.1026
2016-03-15,-5.7047
2016-03-16,2.0463
2016-03-17,1.3078
2016-03-18,-5.3356
2016-03-21,5.9091000000000005
2016-03-22,-3.0043
2016-03-23,-5.5752
2016-03-24,0.0
2016-03-28,-1.5933000000000002
2016-03-29,3.4286
2016-03-30,0.6446
2016-03-31,0.7319
2016-04-01,-3.0881
2016-04-04,-1.687
2016-04-05,0.0
2016-04-06,4.3850999999999996
2016-04-07,-1.0046
2016-04-08,0.4613
2016-04-11,-1.2856
2016-04-12,0.5581
2016-04-13,3.2377
2016-04-14,3.1362
2016-04-15,1.6507
2016-04-18,-1.1966
2016-04-19,0.2595
2016-04-20,-4.6592
2016-04-21,-1.3575
2016-04-22,4.6789
2016-04-25,-4.5574
2016-04-26,-0.1837
2016-04-27,0.276
2016-04-28,-0.367
2016-04-29,-2.4862
2016-05-02,1.0387
2016-05-03,-2.5234
2016-05-04,-2.6846
2016-05-05,1.4778
2016-05-06,-2.5243
2016-05-09,-3.4861
2016-05-10,1.9607999999999999
2016-05-11,-1.417
2016-05-12,-2.1561
2016-05-13,2.0986
2016-05-16,-0.7194
2016-05-17,-1.1387
2016-05-18,1.2565
2016-05-19,-1.758
2016-05-20,2.5263
2016-05-23,2.2587
2016-05-24,-3.6145
2016-05-25,0.3646
2016-05-26,16.3467
2016-05-27,-0.0892
2016-05-31,0.3571
2016-06-01,-3.7367
2016-06-02,2.3105
2016-06-03,-16.0795
2016-06-06,-1.1841
2016-06-07,4.4662
2016-06-08,2.0855
2016-06-09,-2.8601
2016-06-10,-5.6782
2016-06-13,-1.7837
2016-06-14,-2.3837
2016-06-15,-1.7442
2016-06-16,-2.6036
2016-06-17,0.1215
2016-06-20,1.9417
2016-06-21,-1.4285999999999999
2016-06-22,0.2415
2016-06-23,6.9879999999999995
2016-06-24,-5.7432
2016-06-27,-6.0932
2016-06-28,1.6539000000000001
2016-06-29,3.0038
2016-06-30,1.9441000000000002
2016-07-01,4.41
2016-07-05,-4.1096
2016-07-06,0.4762
2016-07-07,-0.4739
2016-07-08,2.3810000000000002
2016-07-11,0.814
2016-07-12,2.8834999999999997
2016-07-13,-1.4574
2016-07-14,-0.2275
2016-07-15,0.7982
2016-07-18,-3.3937
2016-07-19,-3.2787
2016-07-20,3.753
2016-07-21,-2.9172000000000002
2016-07-22,0.1202
2016-07-25,-0.12
2016-07-26,1.6827
2016-07-27,-1.0638
2016-07-28,0.3584
2016-07-29,0.119
2016-08-01,0.4756
2016-08-02,0.5917
2016-08-03,-0.9412
2016-08-04,15.9145
2016-08-05,5.3279
2016-08-08,3.4047
2016-08-09,6.4911
2016-08-10,-0.3534
2016-08-11,0.7979
2016-08-12,-1.6711
2016-08-15,4.5617
2016-08-16,0.8554
2016-08-17,-0.6785
2016-08-18,0.6832
2016-08-19,-0.7634
2016-08-22,0.2564
2016-08-23,1.3639999999999999
2016-08-24,-1.6821000000000002
2016-08-25,-0.7699
2016-08-26,0.5172
2016-08-29,1.2864
2016-08-30,2.3709
2016-08-31,1.158
2016-09-01,2.453
2016-09-02,-1.9154
2016-09-06,0.0
2016-09-07,0.7323
2016-09-08,-0.3231
2016-09-09,-2.6742
2016-09-12,1.4155
2016-09-13,-2.0525
2016-09-14,-0.4191
2016-09-15,0.5051
2016-09-16,0.335
2016-09-19,-0.2504
2016-09-20,0.1674
2016-09-21,1.6707999999999998
2016-09-22,1.7256
2016-09-23,-0.1616
2016-09-26,-2.1845
2016-09-27,2.1505
2016-09-28,4.3725
2016-09-29,-9.3095
2016-09-30,-5.5603
2016-10-03,0.7246
2016-10-04,-0.2698
2016-10-05,1.6231
2016-10-06,-3.1943
2016-10-07,-0.8249
2016-10-10,2.9575
2016-10-11,-2.693
2016-10-12,-0.8303
2016-10-13,-0.093
2016-10-14,0.0931
2016-10-17,0.2791
2016-10-18,0.8349
2016-10-19,0.736
2016-10-20,-2.0091
2016-10-21,-0.1864
2016-10-24,0.3735
2016-10-25,-1.8605
2016-10-26,-0.8531
2016-10-27,-1.0516
2016-10-28,-3.0918
2016-10-31,0.7976
2016-11-01,-2.9674
2016-11-02,-1.4271
2016-11-03,0.8273
2016-11-04,-2.359
2016-11-07,1.6806999999999999
2016-11-08,-0.1033
2016-11-09,-7.8594
2016-11-10,-1.459
2016-11-11,4.4419
2016-11-14,-1.3086
2016-11-15,0.442
2016-11-16,-0.5501
2016-11-17,-0.7743
2016-11-18,0.1115
2016-11-21,2.784
2016-11-22,0.1083
2016-11-23,2.7056
2016-11-25,0.5269
2016-11-28,-2.4109
2016-11-29,1.1815
2016-11-30,-0.3185
2016-12-01,-4.0469
2016-12-02,2.1088
2016-12-05,1.6303999999999998
2016-12-06,0.6417
2016-12-07,2.0191
2016-12-08,0.5208
2016-12-09,0.5181
2016-12-12,-3.4021
2016-12-13,1.4941
2016-12-14,-0.7361
2016-12-15,2.6483
2016-12-16,0.1032
2016-12-19,2.9897
2016-12-20,2.3023
2016-12-21,-2.9354
2016-12-22,-2.4194
2016-12-23,-1.1364
2016-12-27,-0.9404
2016-12-28,-0.3165
2016-12-29,-1.3757
2016-12-30,-1.073
2017-01-03,3.6875999999999998
2017-01-04,1.4644
2017-01-05,-4.3299
2017-01-06,-0.4849
2017-01-09,0.0541
2017-01-10,0.3247
2017-01-11,1.8338999999999999
2017-01-12,0.3178
2017-01-13,0.7392
2017-01-17,-0.6289
2017-01-18,-1.3713
2017-01-19,-1.1764999999999999
2017-01-20,-3.0303
2017-01-23,-2.1205
2017-01-24,-0.6842
2017-01-25,8.1515
2017-01-26,-1.8047
2017-01-27,1.1892
2017-01-30,-1.8162
2017-01-31,-0.4353
2017-02-01,-0.765
2017-02-02,-1.1013
2017-02-03,-0.5568
2017-02-06,-0.7839
2017-02-07,-0.6772
2017-02-08,0.6818
2017-02-09,1.0158
2017-02-10,0.5587
2017-02-13,-0.4444
2017-02-14,3.125
2017-02-15,2.0563
2017-02-16,-3.4995
2017-02-17,1.3187
2017-02-21,1.6269
2017-02-22,-2.2412
2017-02-23,0.3275
2017-02-24,-0.7617
2017-02-27,15.0219
2017-02-28,1.0486
2017-03-01,7.6415
2017-03-02,-5.6091
2017-03-03,-0.7428
2017-03-06,2.3386
2017-03-07,1.7367
2017-03-08,2.4259
2017-03-09,5.8772
2017-03-10,-0.6628
2017-03-13,0.3336
2017-03-14,-0.5819
2017-03-15,0.5853
2017-03-16,0.1663
2017-03-17,0.9129
2017-03-20,0.7401
2017-03-21,-2.3673
2017-03-22,-1.8395000000000001
2017-03-23,-5.2811
2017-03-24,-2.8777
2017-03-27,-0.8333
2017-03-28,1.2138
2017-03-29,0.0923
2017-03-30,1.0138
2017-03-31,0.365
2017-04-03,-0.8182
2017-04-04,6.7828
2017-04-05,-2.5751
2017-04-06,1.2335
2017-04-07,-2.5239000000000003
2017-04-10,0.9821
2017-04-11,1.3263
2017-04-12,-0.1745
2017-04-13,-1.3112
2017-04-17,1.24
2017-04-18,-1.6623
2017-04-19,2.847
2017-04-20,2.5087
2017-04-21,4.135
2017-04-24,1.2966
2017-04-25,1.28
2017-04-26,1.8167
2017-04-27,-0.8534
2017-04-28,-1.3302
2017-05-01,0.2379
2017-05-02,-0.1582
2017-05-03,-2.2187
2017-05-04,4.1329
2017-05-05,2.8794
2017-05-08,-0.9077
2017-05-09,0.8397
2017-05-10,0.5299
2017-05-11,1.2048
2017-05-12,-1.2649
2017-05-15,1.2811
2017-05-16,-1.8601
2017-05-17,-3.7908
2017-05-18,-1.4971999999999999
2017-05-19,1.44
2017-05-22,1.3407
2017-05-23,-3.1907
2017-05-24,1.045
2017-05-25,0.8751
2017-05-26,0.2366
2017-05-30,-0.4721
2017-05-31,2.2134
2017-06-01,-5.5684000000000005
2017-06-02,-3.1941
2017-06-05,-1.9459
2017-06-06,0.7765
2017-06-07,-1.9691999999999998
2017-06-08,2.2707
2017-06-09,-0.854
2017-06-12,0.0
2017-06-13,1.4643
2017-06-14,0.2547
2017-06-15,-0.0847
2017-06-16,1.9492
2017-06-19,0.9144
2017-06-20,-1.1532
2017-06-21,-0.4167
2017-06-22,-1.1715
2017-06-23,1.1008
2017-06-26,0.0
2017-06-27,-3.8526
2017-06-28,2.9617
2017-06-29,-1.3536000000000001
2017-06-30,-1.1149
2017-07-03,-1.301
2017-07-05,0.4394
2017-07-06,-2.7997
2017-07-07,0.6301
2017-07-10,0.5367
2017-07-11,0.2669
2017-07-12,0.8873
2017-07-13,2.3747
2017-07-14,1.7182
2017-07-17,-0.4223
2017-07-18,0.0
2017-07-19,0.6785
2017-07-20,0.674
2017-07-21,1.4226
2017-07-24,-0.4125
2017-07-25,1.9884
2017-07-26,-0.5686
2017-07-27,-0.1634
2017-07-28,0.3273
2017-07-31,-0.6525
2017-08-01,2.8736
2017-08-02,1.8356
2017-08-03,1.8809
2017-08-04,0.9231
2017-08-07,-2.2866
2017-08-08,-2.1061
2017-08-09,-0.3187
2017-08-10,-0.3197
2017-08-11,0.7217
2017-08-14,3.9013
2017-08-15,-2.1456
2017-08-16,0.7048
2017-08-17,-1.2442
2017-08-18,-0.0787
2017-08-21,1.576
2017-08-22,2.5601000000000003
2017-08-23,1.6641
2017-08-24,1.7113
2017-08-25,1.0241
2017-08-28,-1.4482
2017-08-29,-1.1021
2017-08-30,2.526
2017-08-31,1.5217
2017-09-01,-0.8565
2017-09-05,2.4478
2017-09-06,1.1947
2017-09-07,-0.3472
2017-09-08,-0.5575
2017-09-11,1.4716
2017-09-12,-0.8978
2017-09-13,-0.6969
2017-09-14,-0.2105
2017-09-15,-0.7736
2017-09-18,0.6378
2017-09-19,-6.4789
2017-09-20,-1.1295
2017-09-21,-5.5598
2017-09-22,0.4032
2017-09-25,-3.6145
2017-09-26,0.75
2017-09-27,1.737
2017-09-28,-2.1951
2017-09-29,-1.8288
2017-10-02,1.3548
2017-10-03,-0.2506
2017-10-04,0.9213
2017-10-05,0.4979
2017-10-06,-2.725
2017-10-09,-0.5942
2017-10-10,0.0
2017-10-11,-0.1708
2017-10-12,-2.6518
2017-10-13,-2.0211
2017-10-16,-3.7668
2017-10-17,1.5843
2017-10-18,-0.6422
2017-10-19,-4.4321
2017-10-20,2.8986
2017-10-23,-0.7512
2017-10-24,0.0946
2017-10-25,-4.7259
2017-10-26,-0.5952
2017-10-27,-0.2994
2017-10-30,-0.7007
2017-10-31,0.2016
2017-11-01,-0.1006
