ticker,ARNA US Equity
2000-12-15,-1.259
2000-12-18,-1.275
2000-12-19,-6.2731
2000-12-20,-5.5118
2000-12-21,0.0
2000-12-22,-5.8333
2000-12-26,-0.4425
2000-12-27,0.0
2000-12-28,5.3333
2000-12-29,4.6414
2001-01-02,-8.871
2001-01-03,-10.6195
2001-01-04,1.9802
2001-01-05,1.9417
2001-01-08,-10.4762
2001-01-09,0.5319
2001-01-10,4.7619
2001-01-11,13.1313
2001-01-12,-4.4643
2001-01-16,19.6262
2001-01-17,0.0
2001-01-18,0.7813
2001-01-19,1.5504
2001-01-22,-2.6718
2001-01-23,1.1764999999999999
2001-01-24,14.3411
2001-01-25,3.0508
2001-01-26,15.1316
2001-01-29,13.7143
2001-01-30,-3.5176
2001-01-31,-0.2604
2001-02-01,2.0888
2001-02-02,-4.8593
2001-02-05,-1.0753
2001-02-06,4.8913
2001-02-07,1.0363
2001-02-08,3.8462
2001-02-09,-5.9259
2001-02-12,0.2625
2001-02-13,0.5236
2001-02-14,1.8229
2001-02-15,-3.3247999999999998
2001-02-16,0.5291
2001-02-20,-5.2632
2001-02-21,1.6667
2001-02-22,-1.3660999999999999
2001-02-23,-2.4931
2001-02-26,4.5455
2001-02-27,-1.087
2001-02-28,-1.6484
2001-03-01,2.7933
2001-03-02,5.4348
2001-03-05,1.5464
2001-03-06,-0.2538
2001-03-07,-1.7812000000000001
2001-03-08,-2.5907
2001-03-09,-3.7234
2001-03-12,-4.6961
2001-03-13,-6.087
2001-03-14,-10.4938
2001-03-15,0.0
2001-03-16,-0.3448
2001-03-19,2.4221
2001-03-20,5.4054
2001-03-21,-2.8846
2001-03-22,4.2904
2001-03-23,1.2658
2001-03-26,-5.9375
2001-03-27,0.6645
2001-03-28,0.0
2001-03-29,0.9901
2001-03-30,-6.8627
2001-04-02,-0.4386
2001-04-03,0.793
2001-04-04,-0.6993
2001-04-05,11.9718
2001-04-06,6.2893
2001-04-09,1.0178
2001-04-10,-8.6223
2001-04-11,-7.0769
2001-04-12,5.4636
2001-04-16,4.6049
2001-04-17,0.3002
2001-04-18,-0.9975
2001-04-19,-0.6549
2001-04-20,-2.3327
2001-04-23,-2.1288
2001-04-24,1.5915
2001-04-25,0.2611
2001-04-26,1.7708
2001-04-27,1.0235
2001-04-30,1.0132
2001-05-01,3.5105
2001-05-02,-0.969
2001-05-03,-2.0548
2001-05-04,1.1489
2001-05-07,-1.1852
2001-05-08,1.4493
2001-05-09,8.3744
2001-05-10,8.6364
2001-05-11,9.205
2001-05-14,-5.9387
2001-05-15,3.666
2001-05-16,6.8762
2001-05-17,12.8676
2001-05-18,-1.3029
2001-05-21,-1.1221
2001-05-22,1.6355
2001-05-23,-0.821
2001-05-24,-0.6623
2001-05-25,-0.3333
2001-05-29,-9.8662
2001-05-30,-2.7829
2001-05-31,-2.6718
2001-06-01,1.5686
2001-06-04,2.3166
2001-06-05,-4.1887
2001-06-06,4.3718
2001-06-07,2.2641999999999998
2001-06-08,2.4723
2001-06-11,5.4015
2001-06-12,-2.3915
2001-06-13,11.6521
2001-06-14,1.3511
2001-06-15,2.0724
2001-06-18,-4.9394
2001-06-19,-3.8891
2001-06-20,-3.8143000000000002
2001-06-21,-5.1724
2001-06-22,9.4909
2001-06-25,0.1328
2001-06-26,4.9751
2001-06-27,1.169
2001-06-28,-0.8432
2001-06-29,-3.9685
2001-07-02,10.8232
2001-07-03,0.5623
2001-07-05,-1.2949
2001-07-06,5.7543
2001-07-09,-4.7082
2001-07-10,-5.0296
2001-07-11,-1.9003
2001-07-12,2.5722
2001-07-13,2.1672
2001-07-16,-3.9394
2001-07-17,0.8833
2001-07-18,6.3164
2001-07-19,-6.5882
2001-07-20,0.7557
2001-07-23,0.0
2001-07-24,-23.125
2001-07-25,-0.9756
2001-07-26,-2.7094
2001-07-27,5.6962
2001-07-30,-0.1996
2001-07-31,2.32
2001-08-01,-7.8968
2001-08-02,-5.8574
2001-08-03,-7.9802
2001-08-06,-0.294
2001-08-07,-2.7518000000000002
2001-08-08,-0.9096
2001-08-09,-4.5895
2001-08-10,2.8862
2001-08-13,0.1039
2001-08-14,-1.9201000000000001
2001-08-15,0.1587
2001-08-16,-4.6487
2001-08-17,1.4958
2001-08-20,3.8209999999999997
2001-08-21,-4.5741
2001-08-22,-4.2975
2001-08-23,-8.1174
2001-08-24,9.3358
2001-08-27,-0.4585
2001-08-28,-6.7358
2001-08-29,-0.6173
2001-08-30,-4.6584
2001-08-31,-7.4919
2001-09-04,-11.4085
2001-09-05,0.318
2001-09-06,-7.6862
2001-09-07,1.2876
2001-09-10,-5.8475
2001-09-17,-17.7318
2001-09-18,0.1094
2001-09-19,-1.6393
2001-09-20,0.3333
2001-09-21,2.1041
2001-09-24,7.2668
2001-09-25,-7.6845
2001-09-26,-0.8762
2001-09-27,13.1492
2001-09-28,7.4219
2001-10-01,-1.5455
2001-10-02,0.831
2001-10-03,0.9158
2001-10-04,0.0907
2001-10-05,-0.4533
2001-10-08,-2.9144
2001-10-09,-1.3133
2001-10-10,0.7605
2001-10-11,6.5094
2001-10-12,-4.783
2001-10-15,1.1163
2001-10-16,-3.7718
2001-10-17,-4.8757
2001-10-18,0.9045
2001-10-19,-0.1992
2001-10-22,6.7864
2001-10-23,0.0
2001-10-24,6.3551
2001-10-25,3.3392
2001-10-26,-2.8061
2001-10-29,-6.8241
2001-10-30,6.1033
2001-10-31,0.0
2001-11-01,-8.5841
2001-11-02,-2.4201
2001-11-05,2.7778
2001-11-06,-5.888
2001-11-07,5.1282
2001-11-08,1.0732
2001-11-09,-4.4402
2001-11-12,-4.6465
2001-11-13,4.3432
2001-11-14,1.6244
2001-11-15,-0.5994
2001-11-16,2.5126
2001-11-19,5.8824
2001-11-20,1.8519
2001-11-21,2.0
2001-11-23,1.1586
2001-11-26,-1.3216
2001-11-27,-1.3393
2001-11-28,-1.3575
2001-11-29,1.2844
2001-11-30,0.3623
2001-12-03,-1.083
2001-12-04,3.8321
2001-12-05,-0.0879
2001-12-06,4.2216
2001-12-07,8.0169
2001-12-10,-6.1719
2001-12-11,-1.0824
2001-12-12,-4.7138
2001-12-13,1.1484
2001-12-14,-2.6201
2001-12-17,6.009
2001-12-18,-1.4382
2001-12-19,-2.4034
2001-12-20,5.5409
2001-12-21,3.3333
2001-12-24,-2.1774
2001-12-26,3.4625
2001-12-27,-1.5139
2001-12-28,2.3463
2001-12-31,-4.9012
2002-01-02,1.1638
2002-01-03,1.0682
2002-01-04,-0.0813
2002-01-07,-0.3255
2002-01-08,0.5714
2002-01-09,-0.4058
2002-01-10,-0.163
2002-01-11,-0.2449
2002-01-14,0.0
2002-01-15,0.2455
2002-01-16,-3.9184
2002-01-17,0.2549
2002-01-18,-11.3559
2002-01-22,0.7648
2002-01-23,1.6129
2002-01-24,-1.6806999999999999
2002-01-25,-0.095
2002-01-28,-4.0875
2002-01-29,2.1804
2002-01-30,2.5218
2002-01-31,-3.0274
2002-02-01,4.9756
2002-02-04,-5.1115
2002-02-05,0.6856
2002-02-06,-1.751
2002-02-07,0.5941
2002-02-08,-1.0827
2002-02-11,-0.4975
2002-02-12,4.0
2002-02-13,-3.5577
2002-02-14,0.3988
2002-02-15,2.284
2002-02-19,-3.301
2002-02-20,1.7067999999999999
2002-02-21,-2.1718
2002-02-22,-0.1009
2002-02-25,0.0
2002-02-26,1.0101
2002-02-27,-2.4
2002-02-28,-0.9221
2002-03-01,2.4819
2002-03-04,0.9082
2002-03-05,0.4
2002-03-06,6.7729
2002-03-07,-1.6791
2002-03-08,-2.7514
2002-03-11,-0.5854
2002-03-12,-0.4907
2002-03-13,1.1834
2002-03-14,-1.7544
2002-03-15,1.5873
2002-03-18,-1.3672
2002-03-19,0.0
2002-03-20,-2.0891
2002-03-21,4.6617
2002-03-22,-2.2222
2002-03-25,-3.9526
2002-03-26,0.3086
2002-03-27,1.0256
2002-03-28,1.1168
2002-04-01,-1.2048
2002-04-02,-3.9634
2002-04-03,2.0106
2002-04-04,-1.1411
2002-04-05,-2.4134
2002-04-08,3.4409
2002-04-09,-2.2869
2002-04-10,1.9149
2002-04-11,-2.5052
2002-04-12,1.7130999999999998
2002-04-15,-0.1053
2002-04-16,1.7913999999999999
2002-04-17,-2.4741
2002-04-18,5.509
2002-04-19,-1.3078
2002-04-22,-4.6891
2002-04-23,-1.1764999999999999
2002-04-24,-2.5974
2002-04-25,-8.9
2002-04-26,-2.4271
2002-04-29,-1.25
2002-04-30,3.1646
2002-05-01,-2.9448
2002-05-02,0.6321
2002-05-03,3.6432
2002-05-06,-5.9394
2002-05-07,-1.8041
2002-05-08,3.0184
2002-05-09,-2.293
2002-05-10,-0.1304
2002-05-13,0.5222
2002-05-14,2.5974
2002-05-15,0.0
2002-05-16,-4.4304
2002-05-17,1.3245
2002-05-20,-1.9607999999999999
2002-05-21,0.1333
2002-05-22,-0.1332
2002-05-23,3.3333
2002-05-24,-4.6452
2002-05-28,5.2774
2002-05-29,-4.2416
2002-05-30,3.8926
2002-05-31,-0.1292
2002-06-03,-2.9884
2002-06-04,2.2803
2002-06-05,2.086
2002-06-06,-8.556799999999999
2002-06-07,-0.1397
2002-06-10,-2.7972
2002-06-11,-4.7482
2002-06-12,-2.568
2002-06-13,-2.7907
2002-06-14,2.3923
2002-06-17,-0.3115
2002-06-18,-2.9688
2002-06-19,3.2206
2002-06-20,-0.78
2002-06-21,-0.7862
2002-06-24,7.7655
2002-06-25,4.5588
2002-06-26,0.4219
2002-06-27,7.1429
2002-06-28,9.8039
2002-07-01,-8.0952
2002-07-02,-4.6632
2002-07-03,-4.8913
2002-07-05,-0.8571
2002-07-08,-3.7464
2002-07-09,8.5329
2002-07-10,-4.5517
2002-07-11,5.2023
2002-07-12,-0.4121
2002-07-15,2.7586
2002-07-16,-0.6711
2002-07-17,2.1622
2002-07-18,-4.2328
2002-07-19,-6.4917
2002-07-22,-1.3294000000000001
2002-07-23,-1.9461
2002-07-24,-5.4962
2002-07-25,1.454
2002-07-26,0.9554
2002-07-29,2.5237
2002-07-30,4.0
2002-07-31,-4.142
2002-08-01,-2.7778
2002-08-02,-2.1429
2002-08-05,-1.0543
2002-08-06,5.9016
2002-08-07,-3.2353
2002-08-08,9.5825
2002-08-09,-3.7956
2002-08-12,5.4628
2002-08-13,-8.3453
2002-08-14,14.1287
2002-08-15,-7.8404
2002-08-16,-0.8955
2002-08-19,-2.259
2002-08-20,-2.0031
2002-08-21,2.3585
2002-08-22,-0.1536
2002-08-23,0.0
2002-08-26,3.6923
2002-08-27,-4.1543
2002-08-28,-0.1548
2002-08-29,0.7752
2002-08-30,0.0
2002-09-03,-2.1538
2002-09-04,4.5597
2002-09-05,-3.0075
2002-09-06,-0.6202
2002-09-09,2.4961
2002-09-10,-1.0654
2002-09-11,-2.4615
2002-09-12,-0.6309
2002-09-13,0.3175
2002-09-16,-2.6898999999999997
2002-09-17,-0.813
2002-09-18,1.1475
2002-09-19,-5.0243
2002-09-20,2.2184
2002-09-23,-1.3356
2002-09-24,1.5059
2002-09-25,0.0167
2002-09-26,-2.3333
2002-09-27,-3.7542999999999997
2002-09-30,-0.7092
2002-10-01,7.1429
2002-10-02,-8.3333
2002-10-03,0.4545
2002-10-04,-2.9864
2002-10-07,3.3582
2002-10-08,-0.5415
2002-10-09,-0.1815
2002-10-10,0.1818
2002-10-11,0.0
2002-10-14,1.4519
2002-10-15,0.7156
2002-10-16,4.6181
2002-10-17,7.6401
2002-10-18,-0.6309
2002-10-21,5.5556
2002-10-22,1.8045
2002-10-23,-3.9882
2002-10-24,-3.0769
2002-10-25,5.0794
2002-10-28,1.0574
2002-10-29,-1.4798
2002-10-30,7.5709
2002-10-31,1.8336000000000001
2002-11-01,-2.2161
2002-11-04,3.3994
2002-11-05,-3.9726
2002-11-06,4.2796
2002-11-07,0.1368
2002-11-08,-0.9563
2002-11-11,-7.4483
2002-11-12,3.2787
2002-11-13,-2.5974
2002-11-14,1.4815
2002-11-15,2.4672
2002-11-18,-8.9614
2002-11-19,1.8779
2002-11-20,0.768
2002-11-21,0.6098
2002-11-22,-0.6061
2002-11-25,1.8293
2002-11-26,0.5988
2002-11-27,4.5982
2002-11-29,-5.3919
2002-12-02,2.2556
2002-12-03,0.5882
2002-12-04,0.1462
2002-12-05,0.0
2002-12-06,1.1825
2002-12-09,0.4184
2002-12-10,1.8678
2002-12-11,0.0
2002-12-12,0.2821
2002-12-13,-1.6878
2002-12-16,2.0029
2002-12-17,-1.683
2002-12-18,-0.7133
2002-12-19,0.5747
2002-12-20,1.1429
2002-12-23,-2.5423999999999998
2002-12-24,-0.7246
2002-12-26,-2.0438
2002-12-27,0.0
2002-12-30,0.5961
2002-12-31,-3.5556
2003-01-02,2.1505
2003-01-03,-2.8571
2003-01-06,2.0124
2003-01-07,0.9105
2003-01-08,-5.5639
2003-01-09,0.3185
2003-01-10,2.0635
2003-01-13,-1.7107
2003-01-14,3.481
2003-01-15,-1.0703
2003-01-16,-0.4637
2003-01-17,-0.1553
2003-01-21,0.1555
2003-01-22,-0.4658
2003-01-23,2.1841
2003-01-24,-2.2901
2003-01-27,-1.5625
2003-01-28,1.5873
2003-01-29,1.5625
2003-01-30,-1.2308
2003-01-31,1.2461
2003-02-03,-0.1538
2003-02-04,0.6163
2003-02-05,-0.6126
2003-02-06,-0.0154
2003-02-07,-1.3716
2003-02-10,1.875
2003-02-11,-1.6871
2003-02-12,-0.468
2003-02-13,0.0784
2003-02-14,0.7048
2003-02-18,1.7107
2003-02-19,2.1407
2003-02-20,2.8443
2003-02-21,0.0
2003-02-24,-5.2402
2003-02-25,3.3794
2003-02-26,1.4859
2003-02-27,-2.3426
2003-02-28,-2.5487
2003-03-03,-3.2462
2003-03-04,0.9699
2003-03-05,-0.7874
2003-03-06,1.2698
2003-03-07,2.3511
2003-03-10,1.9908000000000001
2003-03-11,-2.5526
2003-03-12,-1.2327
2003-03-13,0.156
2003-03-14,-1.5575999999999999
2003-03-17,2.8481
2003-03-18,0.4615
2003-03-19,1.3783
2003-03-20,1.9637
2003-03-21,3.8519
2003-03-24,-1.4264999999999999
2003-03-25,-2.3155
2003-03-26,0.4444
2003-03-27,0.1475
2003-03-28,0.8837
2003-03-31,-3.9416
2003-04-01,3.7994
2003-04-02,1.0249
2003-04-03,3.3333
2003-04-04,-3.9271000000000003
2003-04-07,-1.1679
2003-04-08,0.4431
2003-04-09,-1.0294
2003-04-10,-1.3373
2003-04-11,-5.7229
2003-04-14,-1.7732
2003-04-15,2.2931
2003-04-16,-2.0668
2003-04-17,1.461
2003-04-21,1.104
2003-04-22,8.5615
2003-04-23,-1.4577
2003-04-24,-1.1834
2003-04-25,-2.6946
2003-04-28,4.7692
2003-04-29,-1.7621
2003-04-30,-3.1390000000000002
2003-05-01,1.0802
2003-05-02,2.9008000000000003
2003-05-05,0.5935
2003-05-06,1.0324
2003-05-07,-0.7299
2003-05-08,0.0
2003-05-09,-1.6176
2003-05-12,1.1958
2003-05-13,-1.6248
2003-05-14,-0.4505
2003-05-15,1.0558
2003-05-16,-4.0299
2003-05-19,1.8662999999999998
2003-05-20,1.5267
2003-05-21,1.0526
2003-05-22,-0.8929
2003-05-23,0.3003
2003-05-27,3.2934
2003-05-28,0.4348
2003-05-29,-1.1544
2003-05-30,2.3358
2003-06-02,4.1369
2003-06-03,2.7397
2003-06-04,0.1333
2003-06-05,0.5326
2003-06-06,-5.5629
2003-06-09,1.683
2003-06-10,0.5517
2003-06-11,-1.2346
2003-06-12,-0.4167
2003-06-13,0.4184
2003-06-16,-2.7778
2003-06-17,-0.2857
2003-06-18,-0.5731
2003-06-19,-2.5937
2003-06-20,6.3609
2003-06-23,-8.6231
2003-06-24,2.2831
2003-06-25,0.7589
2003-06-26,1.2997
2003-06-27,-1.4434
2003-06-30,-1.3314
2003-07-01,0.8996
2003-07-02,0.0
2003-07-03,0.5944
2003-07-07,3.8405
2003-07-08,2.4182
2003-07-09,2.9167
2003-07-10,-1.4845
2003-07-11,0.411
2003-07-14,-1.0914
2003-07-15,0.5517
2003-07-16,-3.5665
2003-07-17,-1.8492
2003-07-18,0.0
2003-07-21,1.3043
2003-07-22,0.1431
2003-07-23,-0.7143
2003-07-24,-0.7194
2003-07-25,2.7536
2003-07-28,5.0776
2003-07-29,2.953
2003-07-30,-1.8253
2003-07-31,0.1328
2003-08-01,-3.5808999999999997
2003-08-04,-2.4759
2003-08-05,-2.6798
2003-08-06,0.0
2003-08-07,0.0
2003-08-08,0.4348
2003-08-11,0.0
2003-08-12,1.1544
2003-08-13,-1.4264999999999999
2003-08-14,-0.4342
2003-08-15,1.3081
2003-08-18,-1.0043
2003-08-19,0.1449
2003-08-20,0.7236
2003-08-21,0.431
2003-08-22,-2.7182
2003-08-25,1.4706000000000001
2003-08-26,-1.4493
2003-08-27,2.9412000000000003
2003-08-28,0.4286
2003-08-29,-1.2802
2003-09-02,0.8646
2003-09-03,-0.8571
2003-09-04,0.8646
2003-09-05,-0.8571
2003-09-08,0.5764
2003-09-09,0.0
2003-09-10,-0.5731
2003-09-11,-1.2968
2003-09-12,-0.7299
2003-09-15,6.3235
2003-09-16,-0.4149
2003-09-17,-0.8194
2003-09-18,2.6467
2003-09-19,0.4093
2003-09-22,-2.1739
2003-09-23,4.5833
2003-09-24,-4.2497
2003-09-25,3.3287
2003-09-26,-2.6846
2003-09-29,0.2759
2003-09-30,-0.9629
2003-10-01,8.75
2003-10-02,4.7254000000000005
2003-10-03,0.0
2003-10-06,1.8293
2003-10-07,2.2754
2003-10-08,-4.5667
2003-10-09,1.8405
2003-10-10,-2.5422000000000002
2003-10-13,-3.3255
2003-10-14,1.4066
2003-10-15,-1.5131999999999999
2003-10-16,-0.7682
2003-10-17,0.0
2003-10-20,-1.2903
2003-10-21,1.4379
2003-10-22,-3.3505
2003-10-23,2.4
2003-10-24,-0.3906
2003-10-27,-1.1895
2003-10-28,-1.442
2003-10-29,-1.745
2003-10-30,-0.9563
2003-10-31,-1.2414
2003-11-03,0.2933
2003-11-04,4.0245
2003-11-05,1.071
2003-11-06,0.5298
2003-11-07,-2.1212
2003-11-10,-0.7942
2003-11-11,1.3569
2003-11-12,2.2758
2003-11-13,-1.4398
2003-11-14,-9.6946
2003-11-17,-2.9412000000000003
2003-11-18,0.0
2003-11-19,-0.9091
2003-11-20,-0.4587
2003-11-21,-3.6866
2003-11-24,3.5088
2003-11-25,0.9245
2003-11-26,0.7634
2003-11-28,3.4848
2003-12-01,0.2928
2003-12-02,2.1898
2003-12-03,-4.4286
2003-12-04,-0.8969
2003-12-05,1.2066
2003-12-08,0.7452
2003-12-09,-1.6272
2003-12-10,-1.5038
2003-12-11,-0.1527
2003-12-12,0.1529
2003-12-15,0.7634
2003-12-16,0.0
2003-12-17,1.6667
2003-12-18,-2.6826
2003-12-19,0.9188
2003-12-22,1.8209
2003-12-23,0.149
2003-12-24,1.3393
2003-12-26,-0.4405
2003-12-29,0.4425
2003-12-30,-4.2584
2003-12-31,-4.908
2004-01-02,3.3871
2004-01-05,-0.312
2004-01-06,-6.8858
2004-01-07,3.0252
2004-01-08,0.1631
2004-01-09,-0.9772
2004-01-12,-1.3158
2004-01-13,2.1667
2004-01-14,-1.9576
2004-01-15,0.1664
2004-01-16,-0.3322
2004-01-20,0.0
2004-01-21,0.0
2004-01-22,-2.8333
2004-01-23,2.916
2004-01-26,-0.5
2004-01-27,0.5025
2004-01-28,-0.5
2004-01-29,-1.5074999999999998
2004-01-30,1.7006999999999999
2004-02-02,0.3344
2004-02-03,0.0
2004-02-04,-2.5
2004-02-05,1.8803
2004-02-06,-1.3423
2004-02-09,-0.6803
2004-02-10,1.8836
2004-02-11,0.8403
2004-02-12,-0.5
2004-02-13,0.0
2004-02-17,0.67
2004-02-18,-0.6656
2004-02-19,0.5025
2004-02-20,-0.1667
2004-02-23,0.0
2004-02-24,1.8364
2004-02-25,2.459
2004-02-26,3.68
2004-02-27,-1.5432000000000001
2004-03-01,1.8809
2004-03-02,0.4615
2004-03-03,2.6034
2004-03-04,3.4328
2004-03-05,0.2886
2004-03-08,0.7194
2004-03-09,-4.5714
2004-03-10,2.5449
2004-03-11,-2.9196999999999997
2004-03-12,5.2632
2004-03-15,-6.4286
2004-03-16,-0.7634
2004-03-17,3.2308
2004-03-18,-3.1297
2004-03-19,-2.9231
2004-03-22,2.8526
2004-03-23,-3.5439
2004-03-24,-0.623
2004-03-25,-0.1768
2004-03-26,1.6103
2004-03-29,2.0602
2004-03-30,1.2422
2004-03-31,-0.3067
2004-04-01,-1.0769
2004-04-02,-2.1773
2004-04-05,3.4976
2004-04-06,-2.1505
2004-04-07,2.0408
2004-04-08,0.9231
2004-04-12,-1.5244
2004-04-13,-0.6037
2004-04-14,0.2959
2004-04-15,-1.8634
2004-04-16,-0.3165
2004-04-19,1.5873
2004-04-20,-2.5
2004-04-21,-1.2821
2004-04-22,-0.3247
2004-04-23,2.9316
2004-04-26,-4.1139
2004-04-27,3.1353
2004-04-28,1.6
2004-04-29,-2.3622
2004-04-30,-2.7419000000000002
2004-05-03,-0.4975
2004-05-04,-0.5
2004-05-05,-0.5025
2004-05-06,-0.3367
2004-05-07,-2.3649
2004-05-10,-2.2491
2004-05-11,1.4159
2004-05-12,0.1745
2004-05-13,-0.1742
2004-05-14,2.2688
2004-05-17,-0.3413
2004-05-18,-0.8562
2004-05-19,-0.8636
2004-05-20,0.3484
2004-05-21,-0.6944
2004-05-24,1.5734
2004-05-25,1.8933
2004-05-26,0.5068
2004-05-27,-0.5042
2004-05-28,-1.0135
2004-06-01,-1.0239
2004-06-02,-1.0345
2004-06-03,1.0453
2004-06-04,0.0
2004-06-07,2.069
2004-06-08,-2.3649
2004-06-09,-1.0381
2004-06-10,0.0
2004-06-14,-1.9231
2004-06-15,-3.2086
2004-06-16,-0.7366
2004-06-17,-2.5974
2004-06-18,0.381
2004-06-21,-0.9488
2004-06-22,-0.9579
2004-06-23,0.0
2004-06-24,-0.3868
2004-06-25,1.7476
2004-06-28,-0.3817
2004-06-29,1.5326
2004-06-30,3.0189
2004-07-01,-2.3810000000000002
2004-07-02,-0.1876
2004-07-06,-2.0677
2004-07-07,-2.1113
2004-07-08,-2.3529
2004-07-09,0.2008
2004-07-12,-0.8016
2004-07-13,2.4242
2004-07-14,-5.9172
2004-07-15,-3.3543
2004-07-16,-3.6875999999999998
2004-07-19,-1.3514
2004-07-20,0.9132
2004-07-21,-4.9774
2004-07-22,-3.3333
2004-07-23,-1.9704000000000002
2004-07-26,-3.2663
2004-07-27,1.2987
2004-07-28,3.5897
2004-07-29,0.2475
2004-07-30,4.9383
2004-08-02,-2.1176
2004-08-03,-0.7212
2004-08-04,-1.937
2004-08-05,-3.9506
2004-08-06,-3.0848
2004-08-09,-5.305
2004-08-10,3.6414999999999997
2004-08-11,2.7027
2004-08-12,-0.2632
2004-08-13,-1.0554
2004-08-16,0.5067
2004-08-17,0.8225
2004-08-18,3.6842
2004-08-19,3.0457
2004-08-20,2.7094
2004-08-23,-3.1415
2004-08-24,-1.9559
2004-08-25,-0.2525
2004-08-26,1.7722
2004-08-27,-0.2488
2004-08-30,-0.9975
2004-08-31,3.2746
2004-09-01,-2.9268
2004-09-02,0.5025
2004-09-03,-1.5
2004-09-07,2.0305
2004-09-08,-2.9851
2004-09-09,0.2564
2004-09-10,0.7673
2004-09-13,1.0152
2004-09-14,3.2663
2004-09-15,0.0
2004-09-16,1.4599
2004-09-17,2.8777
2004-09-20,-3.9627
2004-09-21,0.9709
2004-09-22,3.6058
2004-09-23,-0.9281
2004-09-24,5.6206
2004-09-27,-4.6563
2004-09-28,-0.9302
2004-09-29,2.1127
2004-09-30,-0.9195
2004-10-01,2.3202
2004-10-04,-0.4535
2004-10-05,0.6834
2004-10-06,-1.1312
2004-10-07,0.0
2004-10-08,0.9153
2004-10-11,1.5873
2004-10-12,1.1161
2004-10-13,3.7528
2004-10-14,-3.4043
2004-10-15,1.5419
2004-10-18,-0.4338
2004-10-19,0.4357
2004-10-20,17.7874
2004-10-21,-4.6041
2004-10-22,7.3359
2004-10-25,-2.8777
2004-10-26,1.2963
2004-10-27,-0.7313
2004-10-28,0.0
2004-10-29,-0.5525
2004-11-01,-3.5185
2004-11-02,-1.5354999999999999
2004-11-03,3.3138
2004-11-04,-3.5849
2004-11-05,0.9785
2004-11-08,-0.969
2004-11-09,1.1742
2004-11-10,-6.1896
2004-11-11,5.3608
2004-11-12,-0.1957
2004-11-15,1.5686
2004-11-16,-1.7375
2004-11-17,4.7151
2004-11-18,-0.9381
2004-11-19,2.0833
2004-11-22,0.1855
2004-11-23,2.037
2004-11-24,0.1815
2004-11-26,0.5435
2004-11-29,0.0
2004-11-30,0.9009
2004-12-01,0.1786
2004-12-02,0.0
2004-12-03,0.0
2004-12-06,1.426
2004-12-07,-2.9877000000000002
2004-12-08,0.7246
2004-12-09,0.7374
2004-12-10,0.8748
2004-12-13,2.4779
2004-12-14,-0.8636
2004-12-15,0.0
2004-12-16,0.1742
2004-12-17,0.0
2004-12-20,0.8696
2004-12-21,10.0172
2004-12-22,0.2978
2004-12-23,0.3125
2004-12-27,0.6231
2004-12-28,-0.1548
2004-12-29,0.7752
2004-12-30,1.2308
