ticker,VSPC US Equity
2005-10-25,-9.2664
2005-10-26,-5.1064
2005-10-27,3.1390000000000002
2005-10-28,-8.6957
2005-10-31,3.8095
2005-11-01,0.9174
2005-11-02,-3.1818
2005-11-03,-6.1033
2005-11-04,-2.5
2005-11-07,0.0
2005-11-08,-5.1282
2005-11-09,-21.6216
2005-11-10,16.5517
2005-11-11,-6.5089
2005-11-14,7.5949
2005-11-15,0.0
2005-11-16,-2.3529
2005-11-17,0.6024
2005-11-18,-7.1856
2005-11-21,-3.2258
2005-11-22,0.0
2005-11-23,2.0
2005-11-25,-0.6536
2005-11-28,-0.9868
2005-11-29,-18.2724
2005-11-30,17.8862
2005-12-01,2.069
2005-12-02,1.3514
2005-12-05,-4.0
2005-12-06,-7.6389
2005-12-07,0.0
2005-12-08,5.2632
2005-12-09,-4.2857
2005-12-12,-1.4925
2005-12-13,0.0
2005-12-14,-9.0909
2005-12-15,1.6667
2005-12-16,-5.7377
2005-12-19,-7.8261
2005-12-20,-11.3208
2005-12-21,1.0638
2005-12-22,-6.3158
2005-12-23,-4.4944
2005-12-27,5.8824
2005-12-28,-3.3333
2005-12-29,4.2529
2005-12-30,-5.1819
2006-01-03,-6.9767
2006-01-04,0.0
2006-01-05,-11.25
2006-01-06,18.3099
2006-01-09,8.3333
2006-01-10,6.5934
2006-01-11,4.1237
2006-01-12,-0.9901
2006-01-13,0.0
2006-01-17,0.0
2006-01-18,-2.0
2006-01-19,21.4286
2006-01-20,19.3277
2006-01-23,19.0141
2006-01-24,13.0178
2006-01-25,-8.9005
2006-01-26,3.4483
2006-01-27,2.7778
2006-01-30,-11.8919
2006-01-31,1.227
2006-02-01,6.0606
2006-02-02,0.0
2006-02-03,0.0
2006-02-06,-13.7143
2006-02-07,1.3245
2006-02-08,-3.268
2006-02-09,-12.1622
2006-02-10,13.8462
2006-02-13,-14.1892
2006-02-14,-1.5748
2006-02-15,1.6
2006-02-16,12.5984
2006-02-17,4.8951
2006-02-21,-0.6667
2006-02-22,-6.0403
2006-02-23,1.4285999999999999
2006-02-24,-8.4507
2006-02-27,-4.6154
2006-02-28,-15.3226
2006-03-01,8.5714
2006-03-02,-5.2632
2006-03-03,5.5556
2006-03-06,12.2807
2006-03-07,2.3438
2006-03-08,0.0
2006-03-09,-11.4504
2006-03-10,-1.7241
2006-03-13,-3.5088
2006-03-14,0.0
2006-03-15,14.5455
2006-03-16,6.3492
2006-03-17,2.9851
2006-03-20,28.985500000000002
2006-03-21,14.0449
2006-03-22,18.2266
2006-03-23,-9.5833
2006-03-24,-7.8341
2006-03-27,7.5
2006-03-28,-4.6512
2006-03-29,0.0
2006-03-30,-2.439
2006-03-31,-0.5
2006-04-03,-5.5276
2006-04-04,-3.7234
2006-04-05,-12.1547
2006-04-06,-7.2327
2006-04-07,8.4746
2006-04-10,-26.25
2006-04-11,-12.7119
2006-04-12,0.0
2006-04-13,-2.9126
2006-04-17,-18.0
2006-04-18,3.6585
2006-04-19,-5.8824
2006-04-20,1.25
2006-04-21,-4.9383
2006-04-24,-1.2987
2006-04-25,0.0
2006-04-26,31.5789
2006-04-27,-1.0
2006-04-28,11.1111
2006-05-01,2.7273
2006-05-02,-15.9292
2006-05-03,6.3158
2006-05-04,-5.9406
2006-05-05,8.4211
2006-05-08,0.0
2006-05-09,-2.9126
2006-05-10,-8.0
2006-05-11,9.7826
2006-05-12,-4.9505
2006-05-15,-1.0417
2006-05-16,-8.4211
2006-05-17,0.3089
2006-05-18,7.7132
2006-05-19,-9.5745
2006-05-22,22.352899999999998
2006-05-23,-13.461500000000001
2006-05-24,-5.5556
2006-05-25,-1.1764999999999999
2006-05-26,20.2381
2006-05-30,-15.8416
2006-05-31,5.8824
2006-06-01,0.0
2006-06-02,5.5556
2006-06-05,-9.473700000000001
2006-06-06,1.1628
2006-06-07,1.1494
2006-06-08,-11.3636
2006-06-09,3.8462
2006-06-12,-6.1728
2006-06-13,-2.6316
2006-06-14,-4.0541
2006-06-15,2.8169
2006-06-16,-1.3699
2006-06-19,-8.3333
2006-06-20,3.0303
2006-06-21,-7.3529
2006-06-22,-6.3492
2006-06-23,-1.6949
2006-06-26,1.7241
2006-06-27,18.6441
2006-06-28,-5.7143
2006-06-29,0.0
2006-06-30,7.5758
2006-07-03,-7.0423
2006-07-05,-1.5152
2006-07-06,7.6923
2006-07-07,-8.5714
2006-07-10,-4.6875
2006-07-11,-1.6393
2006-07-12,-3.3333
2006-07-13,-5.1724
2006-07-14,5.4545
2006-07-17,-3.4483
2006-07-18,-5.3571
2006-07-19,-20.7547
2006-07-20,16.6667
2006-07-21,10.2041
2006-07-24,5.5556
2006-07-25,5.2632
2006-07-26,-5.0
2006-07-27,-1.7544
2006-07-28,8.9286
2006-07-31,4.918
2006-08-01,3.125
2006-08-02,9.0909
2006-08-03,19.4444
2006-08-04,2.3256
2006-08-07,-11.3636
2006-08-08,-16.6667
2006-08-09,17.3077
2006-08-10,28.5246
2006-08-11,0.0
2006-08-14,5.6122
2006-08-15,-4.3478
2006-08-16,5.0505
2006-08-17,-0.9615
2006-08-18,-10.6796
2006-08-21,10.3261
2006-08-22,2.4631
2006-08-23,0.9615
2006-08-24,-12.381
2006-08-25,5.4348
2006-08-28,-7.2165
2006-08-29,-6.1111
2006-08-30,-0.5917
2006-08-31,-13.0952
2006-09-01,12.3288
2006-09-05,-9.7561
2006-09-06,5.0676
2006-09-07,2.2508
2006-09-08,0.6289
2006-09-11,-8.75
2006-09-12,9.589
2006-09-13,-0.1406
2006-09-14,-2.3627000000000002
2006-09-15,-3.8462
2006-09-18,1.3333
2006-09-19,-1.3158
2006-09-20,-5.3333
2006-09-21,0.0
2006-09-22,3.5211
2006-09-25,1.9727999999999999
2006-09-26,-5.9373000000000005
2006-09-27,0.0
2006-09-28,-2.1277
2006-09-29,-1.4493
2006-10-02,-4.4118
2006-10-03,-1.5385
2006-10-04,10.9375
2006-10-05,16.9014
2006-10-06,1.2048
2006-10-09,-11.6667
2006-10-10,9.1644
2006-10-11,-3.7037
2006-10-12,2.5641
2006-10-13,-5.0
2006-10-16,-1.3158
2006-10-17,-2.6667
2006-10-18,0.0
2006-10-19,1.3699
2006-10-20,0.0
2006-10-23,0.0
2006-10-24,-4.0541
2006-10-25,-1.4085
2006-10-26,-5.7143
2006-10-27,-9.0909
2006-10-30,11.6667
2006-10-31,10.4478
2006-11-01,6.0135
2006-11-02,3.2505
2006-11-03,-1.2346
2006-11-06,-2.5
2006-11-07,-3.8462
2006-11-08,-2.6667
2006-11-09,2.7397
2006-11-10,-5.3333
2006-11-13,-1.4085
2006-11-14,-2.8571
2006-11-15,5.8824
2006-11-16,4.1667
2006-11-17,-6.6667
2006-11-20,5.7143
2006-11-21,1.3514
2006-11-22,0.0
2006-11-24,-5.3333
2006-11-27,-5.6338
2006-11-28,4.4776
2006-11-29,-2.8571
2006-11-30,2.9412000000000003
2006-12-01,-5.7143
2006-12-04,6.0606
2006-12-05,2.4286
2006-12-06,4.6025
2006-12-07,-4.0
2006-12-08,-2.7778
2006-12-11,-4.2857
2006-12-12,10.4478
2006-12-13,-5.4054
2006-12-14,-2.8571
2006-12-15,-1.4706000000000001
2006-12-18,-0.7463
2006-12-19,-2.2556
2006-12-20,1.5385
2006-12-21,-1.5152
2006-12-22,-0.7692
2006-12-26,-5.4264
2006-12-27,3.2787
2006-12-28,-3.1746
2006-12-29,-1.6393
2007-01-03,-3.3333
2007-01-04,0.0
2007-01-05,-6.8966
2007-01-08,-1.8519
2007-01-09,7.5472
2007-01-10,-7.0175
2007-01-11,3.7736
2007-01-12,-6.9091000000000005
2007-01-16,-4.2969
2007-01-17,16.3265
2007-01-18,13.1579
2007-01-19,-3.876
2007-01-22,-4.8387
2007-01-23,0.0
2007-01-24,-3.3898
2007-01-25,1.7544
2007-01-26,-6.8966
2007-01-29,1.8519
2007-01-30,0.0
2007-01-31,3.6364
2007-02-01,5.2632
2007-02-02,-1.6667
2007-02-05,-5.0847
2007-02-06,3.5714
2007-02-07,-3.4483
2007-02-08,5.3571
2007-02-09,-3.3898
2007-02-12,0.0
2007-02-13,11.4035
2007-02-14,-1.5748
2007-02-15,-10.4
2007-02-16,4.8214
2007-02-20,-6.3032
2007-02-21,2.7273
2007-02-22,0.0
2007-02-23,-6.1947
2007-02-26,3.7736
2007-02-27,0.0
2007-02-28,-5.4545
2007-03-01,-0.9615
2007-03-02,-0.9709
2007-03-05,-5.8824
2007-03-06,4.1667
2007-03-07,2.0
2007-03-08,-1.9607999999999999
2007-03-09,2.0
2007-03-12,-3.9215999999999998
2007-03-13,-6.1224
2007-03-14,-6.5217
2007-03-15,2.3256
2007-03-16,-3.4091
2007-03-19,0.0
2007-03-20,-1.1764999999999999
2007-03-21,11.9048
2007-03-22,-6.383
2007-03-23,0.0
2007-03-26,0.0
2007-03-27,-4.5455
2007-03-28,-3.5714
2007-03-29,6.1728
2007-03-30,-2.3256
2007-04-02,-4.7619
2007-04-03,-2.5
2007-04-04,-6.4583
2007-04-05,-1.3192
2007-04-09,5.5556
2007-04-10,7.8947
2007-04-11,21.9512
2007-04-12,14.2
2007-04-13,-3.6778
2007-04-16,-2.7273
2007-04-17,0.9346
2007-04-18,-3.7037
2007-04-19,9.6154
2007-04-20,-0.8772
2007-04-23,0.0
2007-04-24,-0.885
2007-04-25,-4.4643
2007-04-26,-6.5421
2007-04-27,4.0
2007-04-30,-5.7692
2007-05-01,-8.7755
2007-05-02,2.9083
2007-05-03,4.3478
2007-05-04,3.125
2007-05-07,-1.0101
2007-05-08,-1.0204
2007-05-09,-9.2784
2007-05-10,2.2727
2007-05-11,-6.6667
2007-05-14,-1.1905000000000001
2007-05-15,-1.2048
2007-05-16,0.0
2007-05-17,0.0
2007-05-18,0.0
2007-05-21,-4.878
2007-05-22,-2.5641
2007-05-23,-5.2632
2007-05-24,-3.6111
2007-05-25,-4.9532
2007-05-29,-6.0072
2007-05-30,1.6129
2007-05-31,0.0
2007-06-01,1.5873
2007-06-04,-3.125
2007-06-05,0.0
2007-06-06,0.0
2007-06-07,-9.6774
2007-06-08,-3.5714
2007-06-11,0.0
2007-06-12,-7.4074
2007-06-13,20.0
2007-06-14,-11.6667
2007-06-15,13.2075
2007-06-18,-3.3333
2007-06-19,-2.7586
2007-06-20,-0.7092
2007-06-21,1.7856999999999998
2007-06-22,-1.7544
2007-06-25,0.0
2007-06-26,-1.7856999999999998
2007-06-27,5.4545
2007-06-28,-5.1724
2007-06-29,-1.8182
2007-07-02,-7.4074
2007-07-03,4.0
2007-07-05,-7.6923
2007-07-06,-10.4167
2007-07-09,-2.3256
2007-07-10,0.0
2007-07-11,0.0
2007-07-12,-2.3810000000000002
2007-07-13,2.439
2007-07-16,-4.2857
2007-07-17,4.4776
2007-07-18,-4.7619
2007-07-19,-5.0
2007-07-20,5.2632
2007-07-23,-10.0
2007-07-24,2.7778
2007-07-25,8.1081
2007-07-26,-10.0
2007-07-27,5.5556
2007-07-30,0.0
2007-07-31,-5.2632
2007-08-01,0.0
2007-08-02,5.5556
2007-08-03,0.0
2007-08-06,7.8947
2007-08-07,-2.439
2007-08-08,0.0
2007-08-09,0.0
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,-5.0
2007-08-15,-5.2632
2007-08-16,0.0
2007-08-17,-5.5556
2007-08-20,2.9412000000000003
2007-08-21,-8.5714
2007-08-22,-13.125
2007-08-23,4.3165
2007-08-24,-3.4483
2007-08-27,21.4286
2007-08-28,0.0
2007-08-29,3.5294
2007-08-30,13.6364
2007-08-31,-10.0
2007-09-04,-5.5556
2007-09-05,-5.8824
2007-09-06,0.0
2007-09-07,0.0
2007-09-10,-3.125
2007-09-11,3.2258
2007-09-12,-5.625
2007-09-13,2.649
2007-09-14,-1.9355
2007-09-17,-1.9737
2007-09-18,-6.0403
2007-09-19,-3.5714
2007-09-20,-1.4815
2007-09-21,9.0226
2007-09-24,2.069
2007-09-25,10.8108
2007-09-26,-5.4878
2007-09-27,-5.8065
2007-09-28,2.7397
2007-10-01,-1.3333
2007-10-02,-8.7838
2007-10-03,-3.7037
2007-10-04,-14.6154
2007-10-05,3.6036
2007-10-08,4.3478
2007-10-09,15.0
2007-10-10,-2.1739
2007-10-11,-7.4074
2007-10-12,7.2
2007-10-15,0.0
2007-10-16,-14.1791
2007-10-17,8.6957
2007-10-18,0.0
2007-10-19,0.0
2007-10-22,-4.0
2007-10-23,-11.6667
2007-10-24,11.3208
2007-10-25,1.6949
2007-10-26,3.3333
2007-10-29,-6.4516
2007-10-30,-0.8621
2007-10-31,-4.3478
2007-11-01,0.0
2007-11-02,-5.4545
2007-11-05,-1.9231
2007-11-06,7.8431
2007-11-07,-4.5455
2007-11-08,0.0
2007-11-09,-4.7619
2007-11-12,-6.0
2007-11-13,0.0
2007-11-14,5.3191
2007-11-15,-9.0909
2007-11-16,-5.4167
2007-11-19,-4.8458
2007-11-20,-3.7037
2007-11-21,-8.9744
2007-11-23,-4.2254
2007-11-26,1.4706000000000001
2007-11-27,-2.8986
2007-11-28,-13.4328
2007-11-29,-13.7931
2007-11-30,42.0
2007-12-03,1.4085
2007-12-04,11.1111
2007-12-05,-8.75
2007-12-06,9.589
2007-12-07,-6.25
2007-12-10,6.6667
2007-12-11,-17.5
2007-12-12,16.6667
2007-12-13,-9.0909
2007-12-14,7.1429
2007-12-17,-6.6667
2007-12-18,-14.2857
2007-12-19,-5.0
2007-12-20,5.2632
2007-12-21,0.0
2007-12-24,-1.6667
2007-12-26,-5.0847
2007-12-27,-3.5714
2007-12-28,1.8519
2007-12-31,-5.4545
2008-01-02,3.8462
2008-01-03,7.4074
2008-01-04,-5.1724
2008-01-07,-3.6364
2008-01-08,-5.6604
2008-01-09,6.0
2008-01-10,0.9434
2008-01-11,-6.5421
2008-01-14,0.0
2008-01-15,2.0
2008-01-16,-11.7647
2008-01-17,0.0
2008-01-18,15.5556
2008-01-22,-3.8462
2008-01-23,6.0
2008-01-24,7.5472
2008-01-25,-5.2632
2008-01-28,-3.7037
2008-01-29,7.6923
2008-01-30,-1.7856999999999998
2008-01-31,-9.0909
2008-02-01,-5.0
2008-02-04,-7.3684
2008-02-05,-4.5455
2008-02-06,-14.2857
2008-02-07,-2.7778
2008-02-08,-2.8571
2008-02-11,5.8824
2008-02-12,-13.8889
2008-02-13,9.6774
2008-02-14,14.7059
2008-02-15,-5.1282
2008-02-19,-8.1081
2008-02-20,17.647100000000002
2008-02-21,12.5
2008-02-22,28.8889
2008-02-25,6.8966
2008-02-26,6.4516
2008-02-27,3.0303
2008-02-28,-5.8824
2008-02-29,-6.25
2008-03-03,6.6667
2008-03-04,1.5625
2008-03-05,0.0
2008-03-06,-6.1538
2008-03-07,-9.8361
2008-03-10,-14.5455
2008-03-11,-2.1277
2008-03-12,-8.6957
2008-03-13,9.5238
2008-03-14,-13.0435
2008-03-17,0.0
2008-03-18,7.5
2008-03-19,-6.9767
2008-03-20,25.0
2008-03-24,4.0
2008-03-25,5.7692
2008-03-26,-7.2727
2008-03-27,-1.9607999999999999
2008-03-28,0.0
2008-03-31,-1.0
2008-04-01,-3.0303
2008-04-02,0.0
2008-04-03,-2.0833
2008-04-04,-14.8936
2008-04-07,0.0
2008-04-08,-10.0
2008-04-09,-2.7778
2008-04-10,-8.5714
2008-04-11,0.0
2008-04-14,-6.25
2008-04-15,-6.6667
2008-04-16,-7.1429
2008-04-17,4.3269
2008-04-18,-4.1475
2008-04-21,-7.6923
2008-04-22,4.1667
2008-04-23,-8.0
2008-04-24,0.0
2008-04-25,4.3478
2008-04-28,-4.1667
2008-04-29,2.1739
2008-04-30,2.1277
2008-05-01,0.0
2008-05-02,-14.5833
2008-05-05,0.0
2008-05-06,-7.3171
2008-05-07,0.0
2008-05-08,-2.6316
2008-05-09,-8.1081
2008-05-12,0.0
2008-05-13,5.8824
2008-05-14,-6.25
2008-05-15,18.5185
2008-05-16,0.0
2008-05-19,25.0
2008-05-20,48.0
2008-05-21,21.6216
2008-05-22,-33.3333
2008-05-23,10.0
2008-05-27,-13.2576
2008-05-28,8.2969
2008-05-29,-6.4516
2008-05-30,10.3448
2008-06-02,25.0
2008-06-03,-10.0
2008-06-04,0.0
2008-06-05,-1.3889
2008-06-06,9.8592
2008-06-09,-5.1282
2008-06-10,-8.1081
2008-06-11,8.8235
2008-06-12,5.4054
2008-06-13,0.0
2008-06-16,-2.5641
2008-06-17,2.6316
2008-06-18,-2.5641
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,5.2632
2008-06-24,-2.5
2008-06-25,2.5641
2008-06-26,0.0
2008-06-27,-5.0
2008-06-30,0.0
2008-07-01,2.6316
2008-07-02,0.0
2008-07-03,-5.1282
2008-07-07,-4.8986
2008-07-08,-0.5329
2008-07-09,-2.8571
2008-07-10,-2.9412000000000003
2008-07-11,3.0303
2008-07-14,-2.9412000000000003
2008-07-15,0.0
2008-07-16,3.0303
2008-07-17,2.9412000000000003
2008-07-18,-2.8571
2008-07-21,0.0
2008-07-22,-5.8824
2008-07-23,0.0
2008-07-24,-6.25
2008-07-25,10.0
2008-07-28,-12.1212
2008-07-29,3.4483
2008-07-30,0.0
2008-07-31,0.4167
2008-08-01,-0.4149
2008-08-04,10.0
2008-08-05,-3.0303
2008-08-06,0.0
2008-08-07,0.0
2008-08-08,-6.25
2008-08-11,6.6667
2008-08-12,6.25
2008-08-13,5.8824
2008-08-14,2.7778
2008-08-15,-2.7027
2008-08-18,-8.3333
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,-1.5152
2008-08-22,1.5385
2008-08-25,-1.5152
2008-08-26,-1.5385
2008-08-27,1.5625
2008-08-28,-4.6154
2008-08-29,0.0
2008-09-02,1.0081
2008-09-03,-2.5948
2008-09-04,-1.6393
2008-09-05,0.0
2008-09-08,0.0
2008-09-09,-3.3333
2008-09-10,-3.4483
2008-09-11,0.0
2008-09-12,3.5714
2008-09-15,-13.7931
2008-09-16,-8.0
2008-09-17,0.0
2008-09-18,-21.7391
2008-09-19,11.1111
2008-09-22,-5.0
2008-09-23,2.6316
2008-09-24,-2.5641
2008-09-25,2.6316
2008-09-26,2.5641
2008-09-29,7.5
2008-09-30,1.4535
2008-10-01,-6.0172
2008-10-02,-12.1951
2008-10-03,11.1111
2008-10-06,-5.0
2008-10-07,-7.8947
2008-10-08,2.8571
2008-10-09,-2.7778
2008-10-10,2.8571
2008-10-13,-2.7778
2008-10-14,-2.8571
2008-10-15,0.0
2008-10-16,0.0
2008-10-17,-5.8824
2008-10-20,-6.25
2008-10-21,10.8333
2008-10-22,38.3459
2008-10-23,47.8261
2008-10-24,-23.5294
2008-10-27,23.0769
2008-10-28,3.125
2008-10-29,-3.0303
2008-10-30,-12.5
2008-10-31,-3.5714
2008-11-03,-7.4074
2008-11-04,-16.5
2008-11-05,-8.982
2008-11-06,5.2632
2008-11-07,-5.0
2008-11-10,-5.2632
2008-11-11,-8.3333
2008-11-12,3.0303
2008-11-13,-5.8824
2008-11-14,0.0
2008-11-17,-6.25
2008-11-18,0.8333
2008-11-19,9.0909
2008-11-20,-3.0303
2008-11-21,-12.5
2008-11-24,-2.6786
2008-11-25,10.0917
2008-11-26,-10.0
2008-11-28,-3.7037
2008-12-01,0.0
2008-12-02,0.0
2008-12-03,-3.8462
2008-12-04,-4.0
2008-12-05,-7.2917
2008-12-08,-8.9888
2008-12-09,-1.2346
2008-12-10,25.0
2008-12-11,-8.0
2008-12-12,2.7174
2008-12-15,8.9947
2008-12-16,0.9709
2008-12-17,-7.6923
2008-12-18,1.0417
2008-12-19,-9.2784
2008-12-22,9.0909
2008-12-23,-4.1667
2008-12-24,-8.6957
2008-12-26,14.2857
2008-12-29,-8.3333
2008-12-30,7.9545
2008-12-31,-7.3684
2009-01-02,0.0
2009-01-05,-2.8409
2009-01-06,9.3567
2009-01-07,2.6738
2009-01-08,-8.3333
2009-01-09,1.1364
2009-01-12,-8.9888
2009-01-13,8.642
2009-01-14,-5.6818
2009-01-15,-1.8072
2009-01-16,-0.6135
2009-01-20,-1.2346
2009-01-21,13.125
2009-01-22,-11.6022
2009-01-23,10.0
2009-01-26,-7.3864
2009-01-27,-1.8405
2009-01-28,15.0
2009-01-29,-4.3478
2009-01-30,0.0
2009-02-02,3.4091
2009-02-03,-3.2967
2009-02-04,-7.9545
2009-02-05,0.0
2009-02-06,1.8519
2009-02-09,0.0
2009-02-10,1.8182
2009-02-11,-2.9762
2009-02-12,1.227
2009-02-13,24.8485
2009-02-17,-1.9417
2009-02-18,5.4455
2009-02-19,-0.939
2009-02-20,-1.4218
2009-02-23,-4.8077
2009-02-24,-2.0202
2009-02-25,-9.2784
2009-02-26,7.3864
2009-02-27,-13.7566
2009-03-02,1.8405
2009-03-03,-2.4096
2009-03-04,-1.2346
2009-03-05,-10.0
2009-03-06,9.7222
2009-03-09,-5.0633
2009-03-10,-2.0
2009-03-11,0.0
2009-03-12,8.8435
2009-03-13,0.0
2009-03-16,-1.25
2009-03-17,-8.8608
2009-03-18,11.1111
2009-03-19,30.0
2009-03-20,-6.7308
2009-03-23,1.5464
2009-03-24,-2.5381
2009-03-25,0.0
2009-03-26,0.0
2009-03-27,1.5625
2009-03-30,-0.5128
2009-03-31,-5.1546
2009-04-01,-4.3478
2009-04-02,2.8409
2009-04-03,0.0
2009-04-06,9.3923
2009-04-07,-11.1111
2009-04-08,-4.5455
2009-04-09,4.7619
2009-04-13,4.5455
2009-04-14,108.6957
2009-04-15,83.3333
2009-04-16,-20.4545
2009-04-17,-20.0
2009-04-20,-14.2857
2009-04-21,16.6667
2009-04-22,-10.7143
2009-04-23,0.0
2009-04-24,-0.5
2009-04-27,11.0553
2009-04-28,1.3575
2009-04-29,5.3571
2009-04-30,1.6949
2009-05-01,-3.3333
2009-05-04,3.4483
2009-05-05,6.6667
2009-05-06,-6.6406
2009-05-07,-0.6276
2009-05-08,4.4211
2009-05-11,-5.8468
2009-05-12,0.0
2009-05-13,-12.6338
2009-05-14,5.8824
2009-05-15,-0.463
2009-05-18,-0.6977
2009-05-19,-9.3677
2009-05-20,4.9096
2009-05-21,-2.7094
2009-05-22,4.8101
2009-05-26,-3.8647
2009-05-27,-8.794
2009-05-28,-5.2342
2009-05-29,-1.4535
2009-06-01,2.3599
2009-06-02,-0.8646
2009-06-03,-6.9767
2009-06-04,2.5
2009-06-05,-2.439
2009-06-08,-1.5625
2009-06-09,-11.1111
2009-06-10,-11.4286
2009-06-11,16.129
2009-06-12,-4.8611
2009-06-15,5.1095
2009-06-16,2.7778
2009-06-17,-3.3784
2009-06-18,-4.8951
2009-06-19,5.1471
2009-06-22,0.6993
2009-06-23,2.7778
2009-06-24,2.027
2009-06-25,0.6623
2009-06-26,0.9868
2009-06-29,4.2345
2009-06-30,10.0
2009-07-01,0.0
2009-07-02,9.0909
2009-07-06,7.5521
2009-07-07,0.7264
2009-07-08,-8.413499999999999
2009-07-09,-16.0105
2009-07-10,11.875
2009-07-13,2.7933
2009-07-14,-2.9891
2009-07-15,-5.8824
2009-07-16,4.7619
2009-07-17,-4.5455
2009-07-20,-2.3810000000000002
2009-07-21,4.878
2009-07-22,-5.2326
2009-07-23,-0.3067
2009-07-24,-1.5385
2009-07-27,-2.5
2009-07-28,-2.5641
2009-07-29,-1.6447
2009-07-30,3.3445
2009-07-31,-1.6181
2009-08-03,-0.9868
2009-08-04,2.99
2009-08-05,-1.2903
2009-08-06,0.9804
2009-08-07,-1.6181
2009-08-10,-1.9737
2009-08-11,12.7517
2009-08-12,-4.7619
2009-08-13,-0.9375
2009-08-14,0.9464
2009-08-17,0.0
2009-08-18,5.0
2009-08-19,7.1429
2009-08-20,-6.1111
2009-08-21,4.142
2009-08-24,-4.5455
2009-08-25,0.0
2009-08-26,0.0
2009-08-27,-0.8929
2009-08-28,0.9009
2009-08-31,4.7619
2009-09-01,-8.2386
2009-09-02,3.4056
2009-09-03,0.0
2009-09-04,-2.3952
2009-09-08,7.0552
2009-09-09,-2.8653
2009-09-10,3.8348
2009-09-11,3.6932
2009-09-14,11.7808
2009-09-15,9.8039
2009-09-16,-1.7856999999999998
2009-09-17,1.8182
2009-09-18,-8.482099999999999
2009-09-21,1.4634
2009-09-22,0.0
2009-09-23,0.0
2009-09-24,-1.9231
2009-09-25,-1.9607999999999999
2009-09-28,-2.0
2009-09-29,-2.0408
2009-09-30,0.7813
2009-10-01,0.0
2009-10-02,-0.7752
2009-10-05,8.3333
2009-10-06,-5.7692
2009-10-07,6.1224
2009-10-08,21.6346
2009-10-09,-1.9763
2009-10-12,1.6129
2009-10-13,1.5873
2009-10-14,0.0
2009-10-15,-6.25
2009-10-16,0.0
2009-10-19,5.0
2009-10-20,-4.7619
2009-10-21,0.0
2009-10-22,-3.9583
2009-10-23,-2.82
2009-10-26,-3.5714
2009-10-27,-7.4074
2009-10-28,-6.0
2009-10-29,2.1277
2009-10-30,-2.0833
2009-11-02,10.6383
2009-11-03,3.8462
2009-11-04,11.1111
2009-11-05,-6.6667
2009-11-06,0.0
2009-11-09,1.7856999999999998
2009-11-10,1.7544
2009-11-11,-2.1552
2009-11-12,0.4405
2009-11-13,-3.0702
2009-11-16,-4.7511
2009-11-17,-6.8884
2009-11-18,-5.6122
