ticker,TARA US Equity
2015-03-18,0.7792
2015-03-19,-0.1718
2015-03-20,0.3442
2015-03-23,-0.1715
2015-03-24,-0.4296
2015-03-25,-0.7765
2015-03-26,-5.2174
2015-03-27,7.7982
2015-03-30,-2.4681
2015-03-31,1.4834
2015-04-01,-2.1496
2015-04-02,3.5149
2015-04-06,5.6876
2015-04-07,-6.6667
2015-04-08,14.8021
2015-04-09,6.8966
2015-04-10,8.4853
2015-04-13,5.6238
2015-04-14,3.1212
2015-04-15,-6.2908
2015-04-16,2.4066
2015-04-17,-3.3395
2015-04-20,-11.8362
2015-04-21,-11.2482
2015-04-22,-0.6541
2015-04-23,1.1522999999999999
2015-04-24,0.0814
2015-04-27,-2.439
2015-04-28,1.1667
2015-04-29,-0.3295
2015-04-30,-0.3306
2015-05-01,6.136
2015-05-04,8.4375
2015-05-05,6.268
2015-05-06,1.4915
2015-05-07,9.352
2015-05-08,3.7874
2015-05-11,-5.0618
2015-05-12,3.0378
2015-05-13,-3.7304
2015-05-14,-12.25
2015-05-15,17.4501
2015-05-18,2.6683
2015-05-19,-0.7679
2015-05-20,2.8571
2015-05-21,-0.7523
2015-05-22,-1.6327
2015-05-26,-8.0616
2015-05-27,5.029
2015-05-28,0.6753
2015-05-29,3.0488
2015-06-01,-0.9467
2015-06-02,5.0777
2015-06-03,0.2274
2015-06-04,-4.3676
2015-06-05,-3.0249
2015-06-08,2.63
2015-06-09,1.3111
2015-06-10,1.8235000000000001
2015-06-11,-2.1375
2015-06-12,-0.2952
2015-06-15,-0.4144
2015-06-16,4.2806
2015-06-17,-1.1403
2015-06-18,-2.1915
2015-06-19,-0.5896
2015-06-22,-3.1435
2015-06-23,-1.1023
2015-06-24,0.1858
2015-06-25,3.5846999999999998
2015-06-26,0.0
2015-06-29,3.4606
2015-06-30,2.9988
2015-07-01,4.5913
2015-07-02,-10.2248
2015-07-06,3.4586
2015-07-07,-1.9597
2015-07-08,-2.7043
2015-07-09,-2.719
2015-07-10,7.6398
2015-07-13,-0.5193
2015-07-14,4.2343
2015-07-15,2.9494
2015-07-16,2.4865
2015-07-17,5.4852
2015-07-20,-9.5
2015-07-21,0.8287
2015-07-22,3.5068
2015-07-23,-5.0291
2015-07-24,-0.5017
2015-07-27,-1.3445
2015-07-28,-1.4196
2015-07-29,-3.9747
2015-07-30,2.0996
2015-07-31,1.5276
2015-08-03,-5.7292
2015-08-04,3.0694
2015-08-05,0.0596
2015-08-06,-1.8452
2015-08-07,-12.8563
2015-08-10,-0.6263
2015-08-11,0.3501
2015-08-12,1.1165
2015-08-13,-6.9703
2015-08-14,-1.8546
2015-08-17,6.198
2015-08-18,-3.7011
2015-08-19,0.0
2015-08-20,-1.1086
2015-08-21,3.2885
2015-08-24,-4.1968
2015-08-25,-2.1148
2015-08-26,6.6358
2015-08-27,-1.5194999999999999
2015-08-28,4.9229
2015-08-31,-0.7703
2015-09-01,-0.7057
2015-09-02,4.6908
2015-09-03,-5.499
2015-09-04,-0.431
2015-09-08,-0.0722
2015-09-09,-0.0722
2015-09-10,6.3584
2015-09-11,1.2908
2015-09-14,0.5366
2015-09-15,1.9346
2015-09-16,-1.7016
2015-09-17,0.5326
2015-09-18,-0.9934
2015-09-21,-2.8763
2015-09-22,-0.2066
2015-09-23,-0.7591
2015-09-24,1.5299
2015-09-25,-6.6438
2015-09-28,-7.6302
2015-09-29,3.7331
2015-09-30,6.5084
2015-10-01,-5.0324
2015-10-02,6.7373
2015-10-05,4.3972
2015-10-06,-4.0761
2015-10-07,3.4703
2015-10-08,-2.6694
2015-10-09,2.1097
2015-10-12,0.2066
2015-10-13,1.0997
2015-10-14,-2.1754
2015-10-15,3.4746
2015-10-16,2.1491
2015-10-19,3.1558
2015-10-20,5.3537
2015-10-21,0.484
2015-10-22,-0.1806
2015-10-23,-10.0724
2015-10-26,-3.6217
2015-10-27,-3.7578
2015-10-28,-0.1446
2015-10-29,-0.5069
2015-10-30,-0.2911
2015-11-02,5.5474
2015-11-03,-0.2766
2015-11-04,2.2885
2015-11-05,-0.0678
2015-11-06,0.3392
2015-11-09,0.3381
2015-11-10,1.0782
2015-11-11,-1.7332999999999998
2015-11-12,-1.289
2015-11-13,-3.7113
2015-11-16,6.7809
2015-11-17,-3.008
2015-11-18,-0.7581
2015-11-19,-1.5972
2015-11-20,4.2343
2015-11-23,2.7759
2015-11-24,-2.8986
2015-11-25,-1.6961
2015-11-27,5.5901
2015-11-30,4.183
2015-12-01,-4.3286999999999995
2015-12-02,0.6557
2015-12-03,-4.7557
2015-12-04,0.6156
2015-12-07,3.8068999999999997
2015-12-08,-3.7328
2015-12-09,-0.4082
2015-12-10,-2.0492
2015-12-11,-9.693200000000001
2015-12-14,5.3282
2015-12-15,2.4927
2015-12-16,-1.3591
2015-12-17,1.5954000000000002
2015-12-18,0.4283
2015-12-21,2.4165
2015-12-22,0.6246
2015-12-23,1.7931
2015-12-24,0.9485
2015-12-28,-1.8792
2015-12-29,5.0616
2015-12-30,1.0417
2015-12-31,-0.0644
2016-01-04,-9.4778
2016-01-05,-3.1339
2016-01-06,-4.3382
2016-01-07,-5.6111
2016-01-08,-4.1531
2016-01-11,-0.085
2016-01-12,-4.5918
2016-01-13,-5.615
2016-01-14,-1.983
2016-01-15,-6.4547
2016-01-19,-1.1329
2016-01-20,-3.2292
2016-01-21,1.1841
2016-01-22,0.5319
2016-01-25,0.2116
2016-01-26,3.1679
2016-01-27,-1.5352999999999999
2016-01-28,-7.6923
2016-01-29,5.0676
2016-02-01,-2.0364
2016-02-02,-0.7659
2016-02-03,-5.5127
2016-02-04,0.4667
2016-02-05,-9.2915
2016-02-08,-7.4264
2016-02-09,0.9682
2016-02-10,0.137
2016-02-11,-0.684
2016-02-12,3.3058
2016-02-16,-5.8667
2016-02-17,2.4079
2016-02-18,-1.2448
2016-02-19,-2.2409
2016-02-22,-13.8968
2016-02-23,-4.8253
2016-02-24,2.7972
2016-02-25,-5.4422
2016-02-26,3.9568
2016-02-29,-6.9204
2016-03-01,1.487
2016-03-02,0.0
2016-03-03,3.6630000000000003
2016-03-04,4.947
2016-03-07,7.2391
2016-03-08,-5.3375
2016-03-09,3.8143000000000002
2016-03-10,-0.3195
2016-03-11,8.1731
2016-03-14,-1.037
2016-03-15,1.7964
2016-03-16,-0.4412
2016-03-17,1.4771
2016-03-18,0.7278
2016-03-21,-0.8671
2016-03-22,1.6035
2016-03-23,-3.2999
2016-03-24,2.6706
2016-03-28,2.4566
2016-03-29,3.385
2016-03-30,8.322
2016-03-31,-2.5189
2016-04-01,5.168
2016-04-04,6.0197
2016-04-05,-2.8969
2016-04-06,-0.4773
2016-04-07,-0.2398
2016-04-08,0.4808
2016-04-11,-2.6316
2016-04-12,0.6143
2016-04-13,-0.7326
2016-04-14,5.4121
2016-04-15,3.8506
2016-04-18,4.2697
2016-04-19,5.0647
2016-04-20,-0.6154
2016-04-21,1.6512
2016-04-22,0.6091
2016-04-25,-2.0182
2016-04-26,9.0628
2016-04-27,-6.5156
2016-04-28,-1.8182
2016-04-29,0.4115
2016-05-02,-0.6148
2016-05-03,-6.2887
2016-05-04,-4.0704
2016-05-05,2.867
2016-05-06,-11.9287
2016-05-09,-1.3924
2016-05-10,-0.6418
2016-05-11,-5.0388
2016-05-12,-2.0408
2016-05-13,0.2778
2016-05-16,5.6787
2016-05-17,-4.7181999999999995
2016-05-18,1.7882
2016-05-19,-5.8108
2016-05-20,2.726
2016-05-23,0.0
2016-05-24,-2.6536
2016-05-25,-2.5825
2016-05-26,-1.9146
2016-05-27,-2.1021
2016-05-31,-2.1471999999999998
2016-06-01,-2.8213
2016-06-02,-1.4516
2016-06-03,-3.7643
2016-06-06,-3.7415000000000003
2016-06-07,-2.4735
2016-06-08,4.1667
2016-06-09,2.6087
2016-06-10,-2.3729
2016-06-13,-6.0764
2016-06-14,-3.1423
2016-06-15,1.3359
2016-06-16,0.565
2016-06-17,1.1236
2016-06-20,-4.2593
2016-06-21,-2.3211
2016-06-22,-0.396
2016-06-23,6.3618
2016-06-24,12.1495
2016-06-27,11.6667
2016-06-28,6.5672
2016-06-29,8.8235
2016-06-30,3.3462
2016-07-01,0.4981
2016-07-05,3.5936
2016-07-06,2.8708
2016-07-07,-6.1628
2016-07-08,0.8674
2016-07-11,-0.3686
2016-07-12,-0.2466
2016-07-13,0.1236
2016-07-14,1.8519
2016-07-15,2.9091
2016-07-18,1.2955999999999999
2016-07-19,-4.0698
2016-07-20,-2.303
2016-07-21,-0.6203
2016-07-22,-0.1248
2016-07-25,0.5
2016-07-26,0.2488
2016-07-27,0.6203
2016-07-28,-0.2466
2016-07-29,-1.1125
2016-08-01,0.625
2016-08-02,0.1242
2016-08-03,4.5906
2016-08-04,-0.7117
2016-08-05,-4.1816
2016-08-08,2.8678
2016-08-09,1.2121
2016-08-10,-0.5988
2016-08-11,8.1928
2016-08-12,5.1225
2016-08-15,0.7415
2016-08-16,1.9979
2016-08-17,7.3196
2016-08-18,0.9606
2016-08-19,-4.5671
2016-08-22,-3.8883
2016-08-23,0.2075
2016-08-24,3.0021
2016-08-25,-4.4221
2016-08-26,0.9464
2016-08-29,2.9167
2016-08-30,-1.6194
2016-08-31,-9.2593
2016-09-01,-0.6803
2016-09-02,4.7945
2016-09-06,-0.4357
2016-09-07,1.2035
2016-09-08,1.8378
2016-09-09,-3.6093
2016-09-12,-0.8811
2016-09-13,-2.5556
2016-09-14,-5.3592
2016-09-15,1.6867
2016-09-16,-1.6588
2016-09-19,5.5422
2016-09-20,-3.7671
2016-09-21,3.7960000000000003
2016-09-22,8.0
2016-09-23,2.2222
2016-09-26,-6.1077
2016-09-27,-0.4396
2016-09-28,-0.8873
2016-09-29,2.1229
2016-09-30,2.0788
2016-10-03,-7.717
2016-10-04,-0.1161
2016-10-05,4.0698
2016-10-06,-1.6760000000000002
2016-10-07,-1.7045
2016-10-10,3.237
2016-10-11,0.0
2016-10-12,0.6719
2016-10-13,1.1123
2016-10-14,-2.6416
2016-10-17,0.5664
2016-10-18,1.1236
2016-10-19,1.1111
2016-10-20,2.967
2016-10-21,0.0534
2016-10-24,-0.16
2016-10-25,1.4957
2016-10-26,4.7368
2016-10-27,2.3116
2016-10-28,-3.044
2016-10-31,0.3027
2016-11-01,-5.5556
2016-11-02,-8.5561
2016-11-03,-11.6959
2016-11-04,5.298
2016-11-07,6.2893
2016-11-08,-1.7751000000000001
2016-11-09,11.4458
2016-11-10,-4.8649000000000004
2016-11-11,1.1364
2016-11-14,3.9326
2016-11-15,0.5405
2016-11-16,1.0753
2016-11-17,7.4468
2016-11-18,0.495
2016-11-21,5.9113
2016-11-22,1.8605
2016-11-23,-3.653
2016-11-25,2.3697
2016-11-28,4.1667
2016-11-29,-6.2222
2016-11-30,-3.3175
2016-12-01,-6.8627
2016-12-02,1.5263
2016-12-05,-1.5034
2016-12-06,4.7368
2016-12-07,-0.5025
2016-12-08,0.0
2016-12-09,1.0101
2016-12-12,-1.0
2016-12-13,-74.7475
2016-12-14,-14.0
2016-12-15,-4.6512
2016-12-16,2.439
2016-12-19,-7.1429
2016-12-20,7.6923
2016-12-21,-2.3810000000000002
2016-12-22,0.0
2016-12-23,-4.878
2016-12-27,0.0
2016-12-28,0.0
2016-12-29,-5.1282
2016-12-30,2.7027
2017-01-03,2.6316
2017-01-04,5.1282
2017-01-05,2.439
2017-01-06,-2.3810000000000002
2017-01-09,-2.439
2017-01-10,-2.5
2017-01-11,2.5641
2017-01-12,-2.5
2017-01-13,2.5641
2017-01-17,-2.5
2017-01-18,-2.5641
2017-01-19,2.6316
2017-01-20,2.5641
2017-01-23,2.5
2017-01-24,0.0
2017-01-25,2.439
2017-01-26,-2.3810000000000002
2017-01-27,-2.439
2017-01-30,-5.0
2017-01-31,2.6316
2017-02-01,2.5641
2017-02-02,0.0
2017-02-03,-2.5
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,-1.2821
2017-02-09,1.2987
2017-02-10,0.0
2017-02-13,-2.5641
2017-02-14,2.6316
2017-02-15,2.5641
2017-02-16,-2.5
2017-02-17,0.0
2017-02-21,-2.5641
2017-02-22,2.6316
2017-02-23,-2.5641
2017-02-24,0.0
2017-02-27,2.6316
2017-02-28,-5.1282
2017-03-01,0.0
2017-03-02,2.7027
2017-03-03,-2.6316
2017-03-06,-2.7027
2017-03-07,-11.1111
2017-03-08,3.125
2017-03-09,3.0303
2017-03-10,0.0
2017-03-13,5.8824
2017-03-14,-2.7778
2017-03-15,-2.8571
2017-03-16,2.9412000000000003
2017-03-17,-2.8571
2017-03-20,-2.9412000000000003
2017-03-21,-6.0606
2017-03-22,0.0
2017-03-23,0.0
2017-03-24,0.0
2017-03-27,3.2258
2017-03-28,0.0
2017-03-29,6.25
2017-03-30,2.9412000000000003
2017-03-31,0.0
2017-04-03,-5.7143
2017-04-04,-3.0303
2017-04-05,-3.125
2017-04-06,3.2258
2017-04-07,-6.25
2017-04-10,3.3333
2017-04-11,0.0
2017-04-12,3.2258
2017-04-13,3.125
2017-04-17,0.0
2017-04-18,0.0
2017-04-19,-3.0303
2017-04-20,3.125
2017-04-21,0.0
2017-04-24,-3.0303
2017-04-25,-6.25
2017-04-26,-6.6667
2017-04-27,3.5714
2017-04-28,0.0
2017-05-01,3.4483
2017-05-02,-1.6667
2017-05-03,-3.3898
2017-05-04,-1.7544
2017-05-05,-7.1429
2017-05-08,0.0
2017-05-09,0.0
2017-05-10,23.0769
2017-05-11,-9.375
2017-05-12,0.0
2017-05-15,-5.1724
2017-05-16,-1.8182
2017-05-17,0.0
2017-05-18,0.0
2017-05-19,0.0
2017-05-22,0.0
2017-05-23,-3.7037
2017-05-24,0.0
2017-05-25,0.0
2017-05-26,-3.8462
2017-05-30,-4.0
2017-05-31,0.0
2017-06-01,-4.1667
2017-06-02,8.6957
2017-06-05,4.0
2017-06-06,-3.8462
2017-06-07,4.0
2017-06-08,-3.8462
2017-06-09,0.0
2017-06-12,-4.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,0.0
2017-06-20,8.3333
2017-06-21,0.0
2017-06-22,11.538499999999999
2017-06-23,-3.4483
2017-06-26,-3.5714
2017-06-27,0.0
2017-06-28,3.7037
2017-06-29,5.3571
2017-06-30,3.3898
2017-07-03,0.0
2017-07-05,-1.6393
2017-07-06,0.0
2017-07-07,3.3333
2017-07-10,-9.6774
2017-07-11,0.0
2017-07-12,0.0
2017-07-13,3.5714
2017-07-14,-3.4483
2017-07-17,-1.7856999999999998
2017-07-18,-1.8182
2017-07-19,3.7037
2017-07-20,-1.7856999999999998
2017-07-21,-1.8182
2017-07-24,3.7037
2017-07-25,-3.5714
2017-07-26,0.0
2017-07-27,-3.7037
2017-07-28,0.0
2017-07-31,3.8462
2017-08-01,1.8519
2017-08-02,-5.4545
2017-08-03,0.0
2017-08-04,-3.8462
2017-08-07,8.0
2017-08-08,-3.7037
2017-08-09,0.0
2017-08-10,3.8462
2017-08-11,-3.7037
2017-08-14,3.8462
2017-08-15,-3.7037
2017-08-16,3.8462
2017-08-17,-3.7037
2017-08-18,3.8462
2017-08-21,-3.7037
2017-08-22,3.8462
2017-08-23,-3.7037
2017-08-24,0.0
2017-08-25,3.8462
2017-08-28,-3.7037
2017-08-29,1.9231
2017-08-30,3.7736
2017-08-31,-5.4545
2017-09-01,3.8462
2017-09-05,0.0
2017-09-06,0.0
2017-09-07,0.0
2017-09-08,-1.8519
2017-09-11,1.8868
2017-09-12,0.0
2017-09-13,7.4074
2017-09-14,3.4483
2017-09-15,13.3333
2017-09-18,0.0
2017-09-19,-5.8824
2017-09-20,-6.25
2017-09-21,10.0
2017-09-22,6.0606
2017-09-25,-5.7143
2017-09-26,3.0303
2017-09-27,11.7647
2017-09-28,13.1579
2017-09-29,-6.9767
2017-10-02,10.0
2017-10-03,9.0909
2017-10-04,10.4167
2017-10-05,0.0
2017-10-06,0.0
2017-10-09,-11.3208
2017-10-10,-1.0638
2017-10-11,-2.1634
2017-10-12,-3.2839
2017-10-13,2.2727
2017-10-16,4.4444
2017-10-17,-2.1277
2017-10-18,-2.1739
2017-10-19,2.2222
2017-10-20,-2.1739
2017-10-23,0.0
2017-10-24,-1.1111
2017-10-25,-5.618
2017-10-26,2.3810000000000002
2017-10-27,-6.9767
2017-10-30,-12.5
2017-10-31,2.8571
2017-11-01,5.5556
2017-11-02,-5.2632
2017-11-03,11.1111
2017-11-06,0.0
2017-11-07,5.0
2017-11-08,-11.9048
2017-11-09,-2.7027
2017-11-10,2.7778
2017-11-13,0.0
2017-11-14,-8.1081
2017-11-15,0.0
2017-11-16,5.8824
2017-11-17,5.5556
2017-11-20,-5.2632
2017-11-21,2.7778
2017-11-22,0.0
2017-11-24,5.4054
2017-11-27,-2.5641
2017-11-28,-1.3158
2017-11-29,1.3333
2017-11-30,-7.8947
2017-12-01,8.5714
2017-12-04,0.0
2017-12-05,0.0
2017-12-06,-2.6316
2017-12-07,0.0
2017-12-08,2.7027
2017-12-11,-2.6316
2017-12-12,0.0
2017-12-13,1.3514
2017-12-14,-1.3333
2017-12-15,0.0
2017-12-18,2.7027
2017-12-19,-2.6316
2017-12-20,2.7027
2017-12-21,-2.6316
2017-12-22,2.7027
2017-12-26,-2.6316
2017-12-27,0.0
2017-12-28,2.7027
2017-12-29,0.0
2018-01-02,0.0
2018-01-03,-2.6316
2018-01-04,0.0
2018-01-05,2.7027
2018-01-08,-2.6316
2018-01-09,2.7027
2018-01-10,0.0
2018-01-11,26.3158
2018-01-12,4.1667
2018-01-16,-6.0
2018-01-17,21.2766
2018-01-18,-14.0351
2018-01-19,0.0
2018-01-22,1.0204
2018-01-23,-17.1717
2018-01-24,4.878
2018-01-25,-2.3256
2018-01-26,4.7619
2018-01-29,11.3636
2018-01-30,0.0
2018-01-31,-8.1633
2018-02-01,2.2222
2018-02-02,-2.1739
2018-02-05,-6.6667
2018-02-06,4.7619
2018-02-07,9.0909
2018-02-08,-10.4167
2018-02-09,4.4186
2018-02-12,0.2227
2018-02-13,0.0
2018-02-14,-6.6667
2018-02-15,1.1905000000000001
2018-02-16,-1.1764999999999999
2018-02-20,2.3810000000000002
2018-02-21,6.9767
2018-02-22,0.0
2018-02-23,-4.3478
2018-02-26,-2.2727
2018-02-27,2.3256
2018-02-28,2.2727
2018-03-01,2.2222
2018-03-02,-4.3478
2018-03-05,-4.5455
2018-03-06,4.7619
2018-03-07,4.5455
2018-03-08,6.5217
2018-03-09,-6.1224
2018-03-12,-2.1739
2018-03-13,6.6667
2018-03-14,-4.1667
2018-03-15,-6.5217
2018-03-16,13.9535
2018-03-19,-2.0408
2018-03-20,4.1667
2018-03-21,8.0
2018-03-22,3.7037
2018-03-23,-7.1429
2018-03-26,-7.6923
2018-03-27,6.25
2018-03-28,0.0
2018-03-29,-1.9607999999999999
2018-04-02,-2.0
2018-04-03,0.0
2018-04-04,2.0408
2018-04-05,0.0
2018-04-06,-2.0
2018-04-09,-2.0408
2018-04-10,2.0833
2018-04-11,2.0408
2018-04-12,-2.0
2018-04-13,0.0
2018-04-16,-4.0816
2018-04-17,4.2553
2018-04-18,-4.0816
2018-04-19,4.2553
2018-04-20,-8.1633
2018-04-23,2.2222
2018-04-24,-4.3478
2018-04-25,-1.45
2018-04-26,1.4713
2018-04-27,-2.2727
2018-04-30,0.0
2018-05-01,2.3256
2018-05-02,-2.2727
2018-05-03,2.3256
2018-05-04,-3.4091
2018-05-07,-1.1764999999999999
2018-05-08,2.3810000000000002
2018-05-09,-2.3256
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,4.7619
2018-05-15,-4.5455
2018-05-16,-2.3810000000000002
2018-05-17,-2.439
2018-05-18,5.0
2018-05-21,2.3810000000000002
2018-05-22,-2.3256
2018-05-23,-2.3810000000000002
2018-05-24,2.439
2018-05-25,-2.3810000000000002
2018-05-29,2.439
2018-05-30,4.7619
2018-05-31,-2.2727
2018-06-01,6.9767
2018-06-04,-6.5217
2018-06-05,2.3256
2018-06-06,-2.2727
2018-06-07,4.6512
2018-06-08,11.1111
2018-06-11,2.0
2018-06-12,7.8431
2018-06-13,-1.8182
2018-06-14,0.0
2018-06-15,-1.8519
2018-06-18,1.8868
2018-06-19,-3.7037
2018-06-20,3.8462
2018-06-21,-3.7037
2018-06-22,5.7692
2018-06-25,-3.6364
2018-06-26,-3.7736
2018-06-27,-3.9215999999999998
2018-06-28,4.0816
2018-06-29,-3.9215999999999998
2018-07-02,4.0816
2018-07-03,0.0
2018-07-05,9.8039
2018-07-06,-5.3571
2018-07-09,0.0
2018-07-10,-1.8868
2018-07-11,3.8462
2018-07-12,-3.7037
2018-07-13,3.8462
2018-07-16,-11.1111
2018-07-17,2.0833
2018-07-18,2.0408
2018-07-19,-4.0
2018-07-20,2.0833
2018-07-23,-4.0816
2018-07-24,0.0
2018-07-25,2.1277
2018-07-26,0.0
2018-07-27,-8.3333
2018-07-30,0.0
2018-07-31,-2.2727
2018-08-01,-1.1628
2018-08-02,1.1764999999999999
2018-08-03,0.0
2018-08-06,4.4186
2018-08-07,0.2227
2018-08-08,-2.2222
2018-08-09,4.5455
2018-08-10,0.0
2018-08-13,0.0
2018-08-14,1.087
2018-08-15,-3.2258
2018-08-16,3.3333
2018-08-17,3.2258
2018-08-20,-6.25
2018-08-21,4.4444
2018-08-22,2.1277
2018-08-23,0.0
2018-08-24,0.0
2018-08-27,0.0
2018-08-28,2.0833
2018-08-29,0.0
2018-08-30,-4.0816
2018-08-31,0.0
2018-09-04,-8.5106
2018-09-05,4.6512
2018-09-06,3.3333
2018-09-07,3.2258
2018-09-10,-6.25
2018-09-11,-2.2222
2018-09-12,-2.2727
2018-09-13,0.0
2018-09-14,2.3256
2018-09-17,-4.5455
2018-09-18,-2.3810000000000002
2018-09-19,4.878
2018-09-20,-4.6512
2018-09-21,0.0
2018-09-24,-9.7561
2018-09-25,5.4054
2018-09-26,2.5641
2018-09-27,-5.0
2018-09-28,2.6316
2018-10-01,-5.1282
2018-10-02,-3.2432
2018-10-03,-3.9106
2018-10-04,1.7442
2018-10-05,-5.7143
2018-10-08,-7.2727
2018-10-09,9.8039
2018-10-10,-6.5476
2018-10-11,1.2739
2018-10-12,-0.6289
2018-10-15,4.4304
2018-10-16,6.0606
2018-10-17,2.2857
2018-10-18,11.7318
2018-10-19,-1.5
2018-10-22,-1.2690000000000001
2018-10-23,-0.7712
2018-10-24,4.1451
2018-10-25,-12.4378
2018-10-26,-9.0909
2018-10-29,6.875
2018-10-30,-0.5848
2018-10-31,-5.8824
2018-11-01,6.25
2018-11-02,-2.3529
2018-11-05,2.4096
2018-11-06,2.3529
2018-11-07,-4.8678
2018-11-08,5.1169
2018-11-09,-0.5747
2018-11-12,1.1561
2018-11-13,-5.7143
2018-11-14,-6.0606
2018-11-15,7.0968
2018-11-16,-2.4096
2018-11-19,1.8519
2018-11-20,7.2727
2018-11-21,1.6949
2018-11-23,-4.4444
2018-11-26,3.4884
2018-11-27,-0.6854
2018-11-28,-2.1383
2018-11-29,0.578
2018-11-30,-4.5977
2018-12-03,2.4096
2018-12-04,4.1176
2018-12-06,-5.0847
2018-12-07,4.1667
2018-12-10,0.5714
2018-12-11,0.0
2018-12-12,4.5455
2018-12-13,1.087
2018-12-14,-1.0753
2018-12-17,1.087
2018-12-18,-1.6129
2018-12-19,3.2787
2018-12-20,-1.5873
2018-12-21,1.6129
2018-12-24,-4.7619
2018-12-26,3.8889
2018-12-27,-1.0695000000000001
2018-12-28,21.6216
2018-12-31,0.8889
2019-01-02,8.37
2019-01-03,-2.0325
2019-01-04,2.8299
2019-01-07,-1.1379
2019-01-08,6.5306
2019-01-09,-0.3831
2019-01-10,-3.0769
2019-01-11,-1.1905000000000001
2019-01-14,-1.2048
2019-01-15,0.4065
2019-01-16,4.0486
2019-01-17,1.1673
2019-01-18,1.5385
2019-01-22,-1.5152
2019-01-23,1.1538
2019-01-24,-5.7034
2019-01-25,10.8871
2019-01-28,-5.8182
2019-01-29,-1.5444
2019-01-30,1.451
2019-01-31,4.368
2019-02-01,-3.3333
2019-02-04,-0.7663
2019-02-05,3.4749
2019-02-06,2.2388
2019-02-07,0.7299
2019-02-08,0.7246
2019-02-11,4.3165
2019-02-12,0.6897
2019-02-13,2.3973
2019-02-14,-0.6689
2019-02-15,0.6734
2019-02-19,1.6722000000000001
2019-02-20,-3.6184
2019-02-21,1.3652
2019-02-22,1.0101
2019-02-25,-4.0
2019-02-26,1.3889
2019-02-27,0.3425
2019-02-28,-0.6826
2019-03-01,-6.8729
2019-03-04,3.69
2019-03-05,6.0498
2019-03-06,21.4765
2019-03-07,-2.2099
2019-03-08,2.8249
2019-03-11,-1.0989
2019-03-12,4.1667
2019-03-13,-6.1333
2019-03-14,3.9773
2019-03-15,-3.8251
2019-03-18,3.6932
2019-03-19,-6.0274
2019-03-20,-6.1224
2019-03-21,-0.3106
2019-03-22,3.4268
2019-03-25,2.7108
2019-03-26,9.6774
2019-03-27,-6.9519
2019-03-28,-85.6034
2019-03-29,0.3992
2019-04-01,-3.6779
2019-04-02,19.711
2019-04-03,-5.2069
2019-04-04,-7.239
2019-04-05,3.9215999999999998
2019-04-08,0.0
