ticker,MARK US Equity
2008-02-26,-0.6303
2008-02-27,11.6279
2008-02-28,-13.447
2008-02-29,-11.8162
2008-03-03,2.7295
2008-03-04,0.0
2008-03-05,1.2077
2008-03-06,1.432
2008-03-07,-0.2353
2008-03-10,0.4717
2008-03-11,8.9202
2008-03-12,4.0948
2008-03-13,-0.207
2008-03-14,-4.1494
2008-03-17,-1.5152
2008-03-18,-0.6593
2008-03-19,1.3274
2008-03-20,4.8035
2008-03-24,0.8333
2008-03-25,0.8264
2008-03-26,0.8197
2008-03-27,1.8293
2008-03-28,-1.1976
2008-03-31,1.8182
2008-04-01,2.3810000000000002
2008-04-02,-3.1008
2008-04-03,0.0
2008-04-04,0.0
2008-04-07,0.0
2008-04-08,-10.0
2008-04-09,-6.8889
2008-04-10,0.4773
2008-04-11,-2.6128
2008-04-14,-1.4634
2008-04-15,-0.495
2008-04-16,11.9403
2008-04-17,-2.6667
2008-04-18,-0.2283
2008-04-21,-2.0595
2008-04-22,-5.1402
2008-04-23,-0.9852
2008-04-24,-0.4975
2008-04-25,-2.5
2008-04-28,0.5128
2008-04-29,3.0612
2008-04-30,-0.7426
2008-05-01,1.7456
2008-05-02,1.7157
2008-05-05,-2.8916
2008-05-06,8.4367
2008-05-07,-10.7551
2008-05-08,-3.5897
2008-05-09,1.5957
2008-05-12,6.5445
2008-05-13,-3.4398
2008-05-14,1.2723
2008-05-15,3.2663
2008-05-16,-3.4063
2008-05-19,1.0076
2008-05-20,-4.2394
2008-05-21,-3.125
2008-05-22,2.1505
2008-05-23,-3.9474
2008-05-27,1.0959
2008-05-28,2.981
2008-05-29,-0.2632
2008-05-30,-2.6385
2008-06-02,-0.813
2008-06-03,4.0984
2008-06-04,0.7874
2008-06-05,3.3854
2008-06-06,5.5416
2008-06-09,-9.7852
2008-06-10,0.0
2008-06-11,-2.6455
2008-06-12,-3.5326
2008-06-13,3.9436999999999998
2008-06-16,-1.897
2008-06-17,0.0
2008-06-18,-0.2762
2008-06-19,1.108
2008-06-20,-5.2055
2008-06-23,-7.2254
2008-06-24,2.4922
2008-06-25,5.7751
2008-06-26,-7.4713
2008-06-27,-7.764
2008-06-30,-2.3569
2008-07-01,-1.7241
2008-07-02,-3.5088
2008-07-03,0.0
2008-07-07,-9.0909
2008-07-08,19.6
2008-07-09,-4.0134
2008-07-10,4.878
2008-07-11,-5.3156
2008-07-14,-17.193
2008-07-15,-5.5085
2008-07-16,12.1076
2008-07-17,-4.0
2008-07-18,4.5833
2008-07-21,3.5857
2008-07-22,11.538499999999999
2008-07-23,7.5862
2008-07-24,-1.9231
2008-07-25,1.9607999999999999
2008-07-28,-1.6026
2008-07-29,0.9772
2008-07-30,0.3226
2008-07-31,9.6463
2008-08-01,-8.7977
2008-08-04,1.2862
2008-08-05,2.8571
2008-08-06,-3.3951000000000002
2008-08-07,-4.7923
2008-08-08,2.0134
2008-08-11,8.8816
2008-08-12,-1.8127
2008-08-13,16.6154
2008-08-14,2.6385
2008-08-15,-18.509
2008-08-18,-0.9464
2008-08-19,0.6369
2008-08-20,-4.4304
2008-08-21,-4.9669
2008-08-22,5.2265
2008-08-25,-1.6556
2008-08-26,3.367
2008-08-27,-0.9772
2008-08-28,3.2895
2008-08-29,-6.051
2008-09-02,-9.8305
2008-09-03,-8.6466
2008-09-04,-7.8189
2008-09-05,-0.4464
2008-09-08,-2.2422
2008-09-09,3.211
2008-09-10,4.4444
2008-09-11,-2.1277
2008-09-12,0.0
2008-09-15,-5.2174
2008-09-16,3.211
2008-09-17,-4.4444
2008-09-18,60.4651
2008-09-19,-17.3913
2008-09-22,-15.0877
2008-09-23,1.6529
2008-09-24,-2.439
2008-09-25,-8.75
2008-09-26,21.9178
2008-09-29,-7.8652
2008-09-30,5.6911000000000005
2008-10-01,-8.0769
2008-10-02,-12.9707
2008-10-03,-14.4231
2008-10-06,-18.5393
2008-10-07,-34.4828
2008-10-08,-5.2632
2008-10-09,-5.5556
2008-10-10,63.5294
2008-10-13,15.8273
2008-10-14,-34.7826
2008-10-15,-33.3333
2008-10-16,28.5714
2008-10-17,15.5556
2008-10-20,-15.3846
2008-10-21,-6.8182
2008-10-22,-10.9756
2008-10-23,-9.589
2008-10-24,-13.6364
2008-10-27,-3.5088
2008-10-28,30.9091
2008-10-29,-4.1667
2008-10-30,2.8986
2008-10-31,29.5775
2008-11-03,-28.2609
2008-11-04,4.5455
2008-11-05,-17.3913
2008-11-06,-10.526299999999999
2008-11-07,-7.8431
2008-11-10,-12.766
2008-11-11,-7.3171
2008-11-12,-18.4211
2008-11-13,38.7097
2008-11-14,-9.3023
2008-11-17,-33.3333
2008-11-18,15.3846
2008-11-19,-16.6667
2008-11-20,-28.0
2008-11-21,44.4444
2008-11-24,0.0
2008-11-25,26.9231
2008-11-26,12.1212
2008-11-28,-5.4054
2008-12-01,-25.7143
2008-12-02,19.2308
2008-12-03,6.4516
2008-12-04,-12.1212
2008-12-05,17.2414
2008-12-08,44.1176
2008-12-09,-30.6122
2008-12-10,2.9412000000000003
2008-12-11,-17.1429
2008-12-12,20.6897
2008-12-15,-5.7143
2008-12-16,18.1818
2008-12-17,10.2564
2008-12-18,6.9767
2008-12-19,-4.3478
2008-12-22,-2.2727
2008-12-23,-4.6512
2008-12-24,-7.3171
2008-12-26,-2.6316
2008-12-29,-13.5135
2008-12-30,-12.5
2008-12-31,35.7143
2009-01-02,-5.2632
2009-01-05,13.8889
2009-01-06,14.6341
2009-01-07,-10.6383
2009-01-08,11.9048
2009-01-09,-10.6383
2009-01-12,0.0
2009-01-13,-11.9048
2009-01-14,-2.7027
2009-01-15,-16.6667
2009-01-16,-3.3333
2009-01-20,-13.7931
2009-01-21,12.0
2009-01-22,-14.2857
2009-01-23,0.0
2009-01-26,8.3333
2009-01-27,-11.538499999999999
2009-01-28,26.087
2009-01-29,-13.7931
2009-01-30,-8.0
2009-02-02,0.0
2009-02-03,0.0
2009-02-04,-13.0435
2009-02-05,15.0
2009-02-06,-21.7391
2009-02-09,-2.7083
2009-02-10,-24.6253
2009-02-11,23.1061
2009-02-12,-0.3077
2009-02-13,41.9753
2009-02-17,-17.3913
2009-02-18,15.7895
2009-02-19,4.5455
2009-02-20,-2.1739
2009-02-23,-8.8889
2009-02-24,2.439
2009-02-25,-4.7619
2009-02-26,0.0
2009-02-27,-10.0
2009-03-02,-16.6667
2009-03-03,0.0
2009-03-04,-6.6667
2009-03-05,-21.4286
2009-03-06,-4.5455
2009-03-09,3.9286
2009-03-10,28.2932
2009-03-11,-7.1429
2009-03-12,-15.3846
2009-03-13,-4.5455
2009-03-16,-4.7619
2009-03-17,0.0
2009-03-18,10.0
2009-03-19,-18.1818
2009-03-20,22.2222
2009-03-23,36.3636
2009-03-24,-26.5833
2009-03-25,67.7072
2009-03-26,8.291
2009-03-27,-30.0
2009-03-30,7.5
2009-03-31,9.6346
2009-04-01,3.0303
2009-04-02,11.7647
2009-04-03,-5.2632
2009-04-06,-11.1111
2009-04-07,0.5078
2009-04-08,11.9316
2009-04-09,50.0
2009-04-13,-14.8148
2009-04-14,-0.8696
2009-04-15,-7.8947
2009-04-16,0.0
2009-04-17,14.2857
2009-04-20,-8.3333
2009-04-21,4.5455
2009-04-22,8.6957
2009-04-23,-4.0
2009-04-24,16.5885
2009-04-27,-3.5068
2009-04-28,-3.7037
2009-04-29,0.0
2009-04-30,-11.538499999999999
2009-05-01,8.6957
2009-05-04,8.0
2009-05-05,-3.7037
2009-05-06,-3.8462
2009-05-07,-8.0
2009-05-08,8.6957
2009-05-11,-4.0
2009-05-12,0.0
2009-05-13,-8.3333
2009-05-14,0.0568
2009-05-15,-4.5997
2009-05-18,9.5238
2009-05-19,4.3478
2009-05-20,-8.3333
2009-05-21,-4.4886
2009-05-22,-14.3367
2009-05-26,0.0
2009-05-27,-0.5556
2009-05-28,-15.0838
2009-05-29,5.2632
2009-06-01,18.75
2009-06-02,0.0
2009-06-03,0.0
2009-06-04,19.4737
2009-06-05,10.1322
2009-06-08,-19.6
2009-06-09,9.4527
2009-06-10,18.1818
2009-06-11,0.0
2009-06-12,-7.6923
2009-06-15,4.1667
2009-06-16,20.0
2009-06-17,20.0
2009-06-18,-6.9965
2009-06-19,-1.4374
2009-06-22,-15.1515
2009-06-23,8.2143
2009-06-24,-10.8911
2009-06-25,-3.7037
2009-06-26,-26.9231
2009-06-29,5.2632
2009-06-30,17.5
2009-07-01,-5.9574
2009-07-02,-0.4525
2009-07-06,-4.5455
2009-07-07,-7.7083
2009-07-08,-1.9670999999999998
2009-07-09,2.6974
2009-07-10,-1.7936999999999999
2009-07-13,-0.848
2009-07-14,10.526299999999999
2009-07-15,0.0
2009-07-16,-6.6667
2009-07-17,-2.551
2009-07-20,1.1126
2009-07-21,5.7929
2009-07-22,-5.7204
2009-07-23,0.4543
2009-07-24,0.1615
2009-07-27,0.8707
2009-07-28,4.8593
2009-07-29,4.8171
2009-07-30,-7.8534
2009-07-31,6.0606
2009-08-03,14.2857
2009-08-04,-4.0885
2009-08-05,20.7711
2009-08-06,4.7437000000000005
2009-08-07,8.006
2009-08-10,-9.38
2009-08-11,-10.1096
2009-08-12,-2.4152
2009-08-13,10.05
2009-08-14,9.0413
2009-08-17,-3.6667
2009-08-18,-1.4273
2009-08-19,-8.7319
2009-08-20,3.8462
2009-08-21,0.0
2009-08-24,-1.8519
2009-08-25,5.9906
2009-08-26,10.3249
2009-08-27,-3.1868
2009-08-28,-9.625
2009-08-31,3.3195
2009-09-01,-6.6488
2009-09-02,10.8987
2009-09-03,-3.4483
2009-09-04,-0.0446
2009-09-08,7.1907
2009-09-09,-4.625
2009-09-10,9.3927
2009-09-11,-5.6909
2009-09-14,-1.7574
2009-09-15,3.4483
2009-09-16,10.0417
2009-09-17,13.5933
2009-09-18,-17.0167
2009-09-21,8.2948
2009-09-22,9.792300000000001
2009-09-23,37.8378
2009-09-24,-11.4706
2009-09-25,12.9291
2009-09-28,21.5984
2009-09-29,-17.7419
2009-09-30,-5.8824
2009-10-01,4.1667
2009-10-02,-12.0
2009-10-05,0.0
2009-10-06,-4.8864
2009-10-07,5.1374
2009-10-08,0.0
2009-10-09,4.5739
2009-10-12,0.0815
2009-10-13,-0.3257
2009-10-14,-5.2288
2009-10-15,-3.4483
2009-10-16,-3.5714
2009-10-19,11.034
2009-10-20,-4.0445
2009-10-21,-0.1883
2009-10-22,-0.0871
2009-10-23,-0.0726
2009-10-26,-6.9767
2009-10-27,-0.1719
2009-10-28,-9.845
2009-10-29,-1.3889
2009-10-30,-1.4085
2009-11-02,28.5714
2009-11-03,-6.8889
2009-11-04,-3.6993
2009-11-05,-3.3457
2009-11-06,0.0
2009-11-09,7.6923
2009-11-10,3.3333
2009-11-11,-7.8341
2009-11-12,0.0
2009-11-13,7.5
2009-11-16,0.0
2009-11-17,-0.0727
2009-11-18,0.0727
2009-11-19,-11.5843
2009-11-20,1.2658
2009-11-23,-1.2987
2009-11-24,4.2105
2009-11-25,3.5354
2009-11-27,-2.8049
2009-11-30,-4.6424
2009-12-01,0.6579
2009-12-02,-3.268
2009-12-03,5.0338
2009-12-04,-4.7925
2009-12-07,0.0
2009-12-08,-2.6689
2009-12-09,8.2957
2009-12-10,-2.5641
2009-12-11,-5.2632
2009-12-14,-2.0833
2009-12-15,5.0
2009-12-16,2.3472
2009-12-17,-6.2531
2009-12-18,-0.7392
2009-12-21,2.1277
2009-12-22,0.0868
2009-12-23,-5.6722
2009-12-24,0.0368
2009-12-28,-11.7647
2009-12-29,-0.0625
2009-12-30,13.4042
2009-12-31,-10.625
2010-01-04,-7.8568
2010-01-05,0.0
2010-01-06,14.2857
2010-01-07,-4.6875
2010-01-08,-1.6393
2010-01-11,2.6667
2010-01-12,-2.5974
2010-01-13,0.0
2010-01-14,-8.2292
2010-01-15,19.8638
2010-01-19,-9.0909
2010-01-20,-6.6667
2010-01-21,7.1429
2010-01-22,-6.6667
2010-01-25,-0.8259
2010-01-26,-2.7234
2010-01-27,2.9153000000000002
2010-01-28,-6.1151
2010-01-29,-1.1494
2010-02-01,-2.3256
2010-02-02,-2.1081
2010-02-03,-6.8153
2010-02-04,-1.6313
2010-02-05,9.812100000000001
2010-02-08,4.7068
2010-02-09,-3.7981
2010-02-10,7.946
2010-02-11,-7.4074
2010-02-12,4.0
2010-02-16,-11.538499999999999
2010-02-17,-0.4348
2010-02-18,-1.7467000000000001
2010-02-19,4.8833
2010-02-22,-12.2835
2010-02-23,-0.4831
2010-02-24,-10.1942
2010-02-25,5.4054
2010-02-26,12.8205
2010-03-01,-9.0909
2010-03-02,0.0
2010-03-03,-3.0
2010-03-04,-5.1546
2010-03-05,4.3478
2010-03-08,-1.0417
2010-03-09,0.0
2010-03-10,-2.6316
2010-03-11,-2.1622
2010-03-12,1.105
2010-03-15,-7.1038
2010-03-16,0.0074
2010-03-17,3.5292
2010-03-18,-3.416
2010-03-19,2.9412000000000003
2010-03-22,-13.7143
2010-03-23,-3.9735
2010-03-24,2.7586
2010-03-25,-3.3557
2010-03-26,-5.5556
2010-03-29,0.7353
2010-03-30,16.7883
2010-03-31,-3.7578
2010-04-05,3.9045
2010-04-06,18.75
2010-04-07,0.5263
2010-04-08,0.0065
2010-04-09,-0.5301
2010-04-12,4.7368
2010-04-13,7.5377
2010-04-14,0.1402
2010-04-15,-2.0065
2010-04-16,3.3333
2010-04-19,0.4608
2010-04-20,10.086
2010-04-21,-6.6618
2010-04-22,-1.3393
2010-04-23,2.7149
2010-04-26,-3.9593
2010-04-27,0.4587
2010-04-28,3.1847
2010-04-29,3.103
2010-04-30,2.5751
2010-05-03,0.4132
2010-05-04,-6.2451
2010-05-05,2.2222
2010-05-06,-12.6087
2010-05-07,2.9851
2010-05-10,11.1111
2010-05-11,-5.6522
2010-05-12,0.4608
2010-05-13,0.0688
2010-05-14,-1.444
2010-05-17,1.3953
2010-05-18,-0.4587
2010-05-19,0.4608
2010-05-20,-1.1009
2010-05-21,-5.3803
2010-05-25,0.4902
2010-05-26,-2.439
2010-05-27,5.0
2010-05-28,2.8571
2010-06-01,-6.4815
2010-06-02,6.4356
2010-06-03,-2.3256
2010-06-04,12.857099999999999
2010-06-07,-20.2532
2010-06-08,3.1746
2010-06-09,-3.5897
2010-06-10,2.6662
2010-06-11,6.2107
2010-06-14,2.439
2010-06-16,-4.2857
2010-06-18,3.9801
2010-06-21,-4.3062000000000005
2010-06-22,1.0
2010-06-23,4.9505
2010-06-24,-3.3019
2010-06-25,2.9268
2010-06-28,0.468
2010-06-29,-5.6489
2010-06-30,1.6343
2010-07-01,-4.0738
2010-07-02,3.0769
2010-07-06,0.0
2010-07-07,-0.995
2010-07-09,-11.0553
2010-07-12,12.9944
2010-07-13,2.5
2010-07-14,100.4878
2010-07-15,-9.7324
2010-07-16,-5.3908
2010-07-19,8.2621
2010-07-20,14.7401
2010-07-21,0.6852
2010-07-22,0.4556
2010-07-23,-0.2268
2010-07-26,-6.1364
2010-07-27,11.9159
2010-07-28,42.7915
2010-07-29,4.697
2010-07-30,-14.4718
2010-08-02,-2.7073
2010-08-03,7.4783
2010-08-04,-5.5016
2010-08-05,-1.5411000000000001
2010-08-06,-1.0435
2010-08-09,2.4605
2010-08-10,15.4374
2010-08-11,-1.9316
2010-08-12,-16.0606
2010-08-13,-4.3299
2010-08-16,10.5634
2010-08-17,4.0956
2010-08-18,1.9672
2010-08-19,-9.8071
2010-08-20,2.4955
2010-08-23,8.3478
2010-08-24,20.2227
2010-08-25,-10.1454
2010-08-26,-7.8751999999999995
2010-08-27,-0.8065
2010-08-30,2.439
2010-08-31,-2.5397
2010-09-01,-4.2345
2010-09-02,-4.0816
2010-09-03,5.8511
2010-09-07,0.1675
2010-09-08,0.1672
2010-09-09,-1.6694
2010-09-10,0.4754
2010-09-13,-2.6698
2010-09-14,-0.8702
2010-09-15,-2.2746
2010-09-16,-0.1792
2010-09-17,10.9515
2010-09-20,-0.6472
2010-09-21,-1.3029
2010-09-22,2.4917
2010-09-23,-2.7532
2010-09-24,1.3245
2010-09-27,0.6536
2010-09-28,-0.1623
2010-09-29,0.3252
2010-09-30,1.6045
2010-10-01,12.1391
2010-10-04,1.2802
2010-10-05,3.6517
2010-10-06,-1.2195
2010-10-07,-9.7394
2010-10-08,0.9119
2010-10-11,-4.5181000000000004
2010-10-12,2.3659
2010-10-13,7.7042
2010-10-14,1.4306
2010-10-15,-2.6798
2010-10-18,-3.3333
2010-10-19,-6.8966
2010-10-20,4.5068
2010-10-21,-1.0767
2010-10-22,2.4922
2010-10-25,-1.9757
2010-10-26,-3.1008
2010-10-27,4.8
2010-10-28,0.1527
2010-10-29,-2.2866
2010-11-01,-3.2761
2010-11-02,-2.7419000000000002
2010-11-03,0.6633
2010-11-04,0.0
2010-11-05,1.4662
2010-11-08,-2.4192
2010-11-09,-5.4908
2010-11-10,-12.5
2010-11-11,-2.0121
2010-11-12,-1.8479999999999999
2010-11-15,-11.7155
2010-11-16,-1.6588
2010-11-17,3.3735
2010-11-18,-0.9324
2010-11-19,-5.8824
2010-11-22,1.25
2010-11-23,4.1975
2010-11-24,-3.7915
2010-11-26,-1.4778
2010-11-29,1.75
2010-11-30,-0.7371
2010-12-01,3.4653
2010-12-02,-2.1531000000000002
2010-12-03,0.489
2010-12-06,0.4866
2010-12-07,-0.7264
2010-12-08,1.2195
2010-12-09,0.0
2010-12-10,0.241
2010-12-13,1.4423
2010-12-14,0.7109
2010-12-15,-3.5294
2010-12-16,-1.9512
2010-12-17,-2.7363
2010-12-20,-3.8363
2010-12-21,11.9681
2010-12-22,-4.7506
2010-12-23,4.2394
2010-12-27,-2.0574
2010-12-28,0.3908
2010-12-29,3.4063
2010-12-30,-2.5882
2010-12-31,0.7246
2011-01-03,-1.199
2011-01-04,1.9417
2011-01-05,0.0
2011-01-07,-1.1905000000000001
2011-01-10,0.241
2011-01-11,-1.2019
2011-01-12,2.6764
2011-01-14,-4.9763
2011-01-18,-0.2494
2011-01-19,0.25
2011-01-20,-17.9551
2011-01-21,15.5015
2011-01-24,-3.9474
2011-01-25,1.0959
2011-01-26,-10.5691
2011-01-27,3.9394
2011-01-28,4.0816
2011-01-31,8.3999
2011-02-01,-6.7153
2011-02-02,-2.4931
2011-02-03,2.2727
2011-02-04,4.4444
2011-02-07,-0.266
2011-02-08,-7.2
2011-02-09,-4.8850999999999996
2011-02-11,-1.5106000000000002
2011-02-14,-6.7485
2011-02-15,-1.3158
2011-02-16,10.0
2011-02-17,-0.0038
2011-02-18,-5.1479
2011-02-22,-4.1534
2011-02-23,-6.6667
2011-02-24,3.2098
2011-02-25,-0.3417
2011-02-28,11.1111
2011-03-01,0.0
2011-03-03,3.125
2011-03-04,0.0
2011-03-09,0.0
2011-03-11,-9.0909
2011-03-14,-3.3333
2011-03-15,-3.1034
2011-03-16,8.1851
2011-03-18,-6.5132
2011-03-21,5.5595
2011-03-23,0.0
2011-03-24,-4.6625
2011-03-25,4.8905
2011-03-28,-2.0
2011-03-29,3.7415000000000003
2011-03-31,3.9344
2011-04-04,-3.7855
2011-04-05,-6.8852
2011-04-06,10.9155
2011-04-07,6.6667
2011-04-08,-5.9524
2011-04-11,-6.962
2011-04-12,8.8435
2011-04-13,25.0
2011-04-14,-1.25
2011-04-15,21.2405
2011-04-18,-2.4849
2011-04-19,-1.7130999999999998
2011-04-20,-5.8824
2011-04-21,4.3981
2011-04-25,-1.9956
2011-04-26,0.4525
2011-04-27,3.6008
2011-04-28,-3.693
2011-04-29,-0.9029
2011-05-02,2.5057
2011-05-03,-0.4444
2011-05-04,-4.2411
2011-05-05,0.4662
2011-05-06,-0.232
2011-05-09,3.5814
2011-05-10,-0.3143
2011-05-11,-4.6171
2011-05-12,6.2574
2011-05-13,-0.1111
2011-05-16,-1.2236
2011-05-17,-0.9009
2011-05-19,4.5455
2011-05-20,27.1739
2011-05-23,1.3675
2011-05-24,-4.2159
2011-05-25,-0.7042
2011-05-26,1.0638
2011-05-27,-2.8092
2011-05-31,3.9735
2011-06-01,3.9909
2011-06-02,-10.3466
2011-06-03,2.4185
2011-06-06,-12.4273
2011-06-07,3.3946
2011-06-08,-0.2008
2011-06-09,16.7002
2011-06-10,-2.7586
2011-06-13,-3.3688000000000002
2011-06-14,5.1376
2011-06-15,-0.5236
2011-06-16,2.4561
2011-06-17,1.5411000000000001
2011-06-20,-2.6981
2011-06-21,1.3865
2011-06-22,-1.7115
2011-06-23,1.2196
2011-06-24,-1.5464
2011-06-27,0.8726
2011-06-28,-4.1522
2011-06-29,1.8051
2011-06-30,1.0638
2011-07-01,4.2105
2011-07-05,-0.8418
2011-07-06,-4.9236
2011-07-07,4.6429
2011-07-08,1.3652
2011-07-11,-0.5051
2011-07-12,-2.0305
2011-07-13,2.0725
2011-07-14,-1.5228000000000002
2011-07-15,0.1718
2011-07-18,-1.3721999999999999
2011-07-19,-7.6522
2011-07-20,7.1563
2011-07-21,-0.1757
2011-07-22,-0.1761
2011-07-25,-1.5344
2011-07-26,-9.0095
2011-07-27,8.0709
2011-07-28,-2.9872
2011-07-29,-3.6801
2011-08-01,3.8986
2011-08-02,-1.8761999999999999
2011-08-03,-0.956
2011-08-04,1.9304999999999999
2011-08-05,1.1364
2011-08-08,-2.809
2011-08-09,-12.5241
2011-08-10,-6.3877
2011-08-11,17.4118
2011-08-12,-0.2004
2011-08-15,0.0
2011-08-16,0.4016
2011-08-18,-6.5
2011-08-19,2.4599
2011-08-22,-8.7683
2011-08-23,9.1533
2011-08-25,-5.87
2011-08-26,4.8998
2011-08-30,-2.3355
2011-08-31,-1.6957
2011-09-01,2.6095
2011-09-02,3.4483
2011-09-06,-4.5208
2011-09-07,2.5529
2011-09-08,-11.9149
2011-09-09,-3.3816
2011-09-13,-0.1
2011-09-15,-4.1542
2011-09-16,3.6554
2011-09-20,-18.2368
2011-09-21,-2.4646
2011-09-22,-6.6014
2011-09-23,-5.6476
2011-09-26,5.3719
2011-09-27,4.2221
2011-09-28,2.8068
2011-09-30,-9.2063
2011-10-03,-3.1469
2011-10-04,8.3032
2011-10-05,0.0
2011-10-06,-1.5
2011-10-07,0.8799
2011-10-10,0.6101
2011-10-11,0.0271
2011-10-12,-0.3333
2011-10-13,-0.6689
2011-10-14,1.0059
2011-10-18,3.3376
2011-10-20,0.0
2011-10-24,-1.6129
2011-10-25,0.6557
2011-10-26,-3.6808
2011-10-27,-0.8793
2011-10-28,-3.7871
2011-10-31,6.0284
2011-11-01,4.6823
2011-11-02,1.6294
2011-11-03,-0.0314
2011-11-04,4.0881
2011-11-07,-9.3656
2011-11-08,1.4333
2011-11-10,-3.5163
2011-11-11,-4.0191
2011-11-14,7.1682
2011-11-17,13.5762
2011-11-18,-12.5364
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-30,0.0
2011-12-02,-3.2667
2011-12-05,-5.7547
2011-12-06,-4.2048
2011-12-07,-2.3664
2011-12-08,-2.7365
2011-12-09,-0.3215
2011-12-13,-6.4516
2011-12-14,1.2931
2011-12-15,8.5106
2011-12-16,7.0588
2011-12-19,0.7326
2011-12-20,7.2727
2011-12-21,0.0
2011-12-22,0.678
2011-12-23,2.6263
2011-12-27,0.3937
2011-12-28,10.9804
2011-12-29,-2.6502
2011-12-30,3.6903
2012-01-03,10.8518
2012-01-04,3.9474
2012-01-05,10.8861
2012-01-06,3.8813
2012-01-09,-3.956
2012-01-10,-2.2883
2012-01-11,4.2155
2012-01-12,4.3596
2012-01-13,3.1438
2012-01-17,0.2088
2012-01-18,2.7083
2012-01-19,1.4199
2012-01-20,3.9975
2012-01-23,-3.8438
2012-01-24,33.8
2012-01-25,-12.1076
2012-01-26,-0.6803
2012-01-27,0.6849
2012-01-30,-1.7006999999999999
2012-01-31,5.1038
2012-02-01,-0.4115
2012-02-02,-1.157
2012-02-03,9.8641
2012-02-06,-8.6741
2012-02-07,2.3333
2012-02-08,-3.0945
2012-02-09,-1.6806999999999999
2012-02-10,-1.1944
2012-02-13,-1.3862
2012-02-14,0.8772
2012-02-15,2.6087
2012-02-16,4.7458
2012-02-17,9.0595
2012-02-21,1.6692
2012-02-22,-0.9103
2012-02-23,0.2946
2012-02-24,-0.7342
2012-02-27,-3.9941
2012-02-28,-10.0154
2012-02-29,2.7397
2012-03-01,-2.8333
2012-03-02,-2.2298
2012-03-05,-4.0351
2012-03-06,2.3766
2012-03-07,0.8036
2012-03-08,9.8317
2012-03-09,1.2903
2012-03-12,-0.1592
2012-03-13,-3.8278
2012-03-14,2.6513
2012-03-15,-1.7751000000000001
2012-03-16,1.2336
2012-03-19,-8.2047
2012-03-20,4.4248
2012-03-21,-0.8475
2012-03-22,-0.8547
2012-03-23,-0.8621
2012-03-26,4.0
2012-03-27,0.1672
2012-03-29,1.1686
2012-03-30,-0.6601
2012-04-02,-9.800699999999999
2012-04-03,-3.3149
2012-04-04,1.4285999999999999
2012-04-05,-0.4695
2012-04-09,3.5849
2012-04-10,-4.5537
2012-04-11,0.1908
2012-04-12,4.0
2012-04-13,2.9304
2012-04-16,-7.1197
2012-04-17,2.876
2012-04-18,-4.8417
2012-04-19,-2.1526
2012-04-20,-0.4
2012-04-23,-4.0186
2012-04-24,0.2118
