ticker,APPN US Equity
2017-10-12,1.7612
2017-10-13,0.0
2017-10-16,-1.5617999999999999
2017-10-17,-0.2573
2017-10-18,-1.0318
2017-10-19,-0.0869
2017-10-20,0.4783
2017-10-23,-3.7213000000000003
2017-10-24,1.0787
2017-10-25,-0.9782
2017-10-26,3.3678
2017-10-27,1.086
2017-10-30,-1.3752
2017-10-31,0.6536
2017-11-01,-0.8225
2017-11-02,6.1545
2017-11-03,-6.8257
2017-11-06,-0.8385
2017-11-07,0.4895
2017-11-08,0.4872
2017-11-09,-1.2781
2017-11-10,0.8929
2017-11-13,2.8761
2017-11-14,-4.4301
2017-11-15,-4.4104
2017-11-16,-5.6026
2017-11-17,-0.1496
2017-11-20,-1.6484
2017-11-21,4.9771
2017-11-22,4.0155
2017-11-24,-1.5814
2017-11-27,0.1418
2017-11-28,0.0944
2017-11-29,1.2730000000000001
2017-11-30,2.5140000000000002
2017-12-01,-5.9037
2017-12-04,2.3166
2017-12-05,-0.283
2017-12-06,0.2838
2017-12-07,-2.0755
2017-12-08,-3.3719
2017-12-11,0.2493
2017-12-12,0.6464
2017-12-13,1.7292
2017-12-14,-0.6314
2017-12-15,1.955
2017-12-18,22.0518
2017-12-19,2.7100999999999997
2017-12-20,4.3212
2017-12-21,-1.4663
2017-12-22,3.9063
2017-12-26,5.6212
2017-12-27,2.7797
2017-12-28,10.8179
2017-12-29,-6.3095
2018-01-02,5.0191
2018-01-03,8.0762
2018-01-04,5.6815
2018-01-05,5.0847
2018-01-08,-9.0222
2018-01-09,-11.7175
2018-01-10,8.4719
2018-01-11,6.306
2018-01-12,0.0272
2018-01-16,2.5299
2018-01-17,1.9634
2018-01-18,-5.9329
2018-01-19,-1.7704
2018-01-22,-5.069
2018-01-23,-4.954
2018-01-24,0.1873
2018-01-25,0.4984
2018-01-26,-2.6968
2018-01-29,-1.4336
2018-01-30,-1.8423
2018-01-31,2.0744
2018-02-01,-3.871
2018-02-02,-3.9933
2018-02-05,-3.7749
2018-02-06,4.9037
2018-02-07,-4.0166
2018-02-08,0.1082
2018-02-09,0.9009
2018-02-12,7.1429
2018-02-13,2.1333
2018-02-14,-2.1214
2018-02-15,1.5672000000000001
2018-02-16,-0.0657
2018-02-20,-3.0223
2018-02-21,3.794
2018-02-22,-0.0653
2018-02-23,-6.1398
2018-02-26,-3.5143
2018-02-27,0.0361
2018-02-28,-2.5234
2018-03-01,6.9157
2018-03-02,-0.588
2018-03-05,0.2088
2018-03-06,-0.9722
2018-03-07,2.0687
2018-03-08,-1.3740999999999999
2018-03-09,-1.4977
2018-03-12,2.7935
2018-03-13,-6.1576
2018-03-14,2.0894
2018-03-15,-6.7864
2018-03-16,1.5408
2018-03-19,0.2656
2018-03-20,1.2486
2018-03-21,0.0374
2018-03-22,-1.4942
2018-03-23,-0.4171
2018-03-26,0.457
2018-03-27,-1.1751
2018-03-28,-4.1811
2018-03-29,0.8006
2018-04-02,4.2097
2018-04-03,-0.5335
2018-04-04,4.636
2018-04-05,3.442
2018-04-06,-4.6372
2018-04-09,2.1158
2018-04-10,1.3086
2018-04-11,-0.4306
2018-04-12,-1.7297
2018-04-13,-6.1973
2018-04-16,2.6583
2018-04-17,2.2087
2018-04-18,1.6021
2018-04-19,4.2538
2018-04-20,-2.5324999999999998
2018-04-23,-5.1245
2018-04-24,0.3423
2018-04-25,-1.5542
2018-04-26,2.2719
2018-04-27,1.3178
2018-04-30,0.7432
2018-05-01,2.5452
2018-05-02,2.2302
2018-05-03,1.4075
2018-05-04,-8.9174
2018-05-07,0.0762
2018-05-08,0.0
2018-05-09,3.3118
2018-05-10,8.5851
2018-05-11,5.5989
2018-05-14,-1.0604
2018-05-15,-1.6888999999999998
2018-05-16,1.2223
2018-05-17,2.6436
2018-05-18,0.1272
2018-05-21,-2.8263
2018-05-22,-2.1569
2018-05-23,1.67
2018-05-24,1.4783
2018-05-25,0.9712
2018-05-29,0.8336
2018-05-30,0.1908
2018-05-31,1.206
2018-06-01,2.8222
2018-06-04,2.4093
2018-06-05,2.7099
2018-06-06,3.0734
2018-06-07,-5.5977
2018-06-08,-0.0894
2018-06-11,0.6561
2018-06-12,3.4963
2018-06-13,9.9628
2018-06-14,4.1656
2018-06-15,5.8235
2018-06-18,1.7005
2018-06-19,-4.366
2018-06-20,-3.7154
2018-06-21,-6.3304
2018-06-22,-4.2811
2018-06-25,-4.5007
2018-06-26,3.5641
2018-06-27,-4.8919
2018-06-28,5.7416
2018-06-29,2.2624
2018-07-02,-6.969
2018-07-03,-0.1486
2018-07-05,-5.9244
2018-07-06,4.8101
2018-07-09,0.3019
2018-07-10,-4.2444
2018-07-11,1.2575
2018-07-12,4.005
2018-07-13,-1.1045
2018-07-16,-1.2074
2018-07-17,2.597
2018-07-18,0.9529
2018-07-19,-1.7404
2018-07-20,-0.6004
2018-07-23,1.933
2018-07-24,-4.1778
2018-07-25,2.6592000000000002
2018-07-26,2.1988
2018-07-27,-5.0693
2018-07-30,-3.9429
2018-07-31,0.4525
2018-08-01,2.574
2018-08-02,3.7327
2018-08-03,-7.7562999999999995
2018-08-06,4.0813
2018-08-07,0.063
2018-08-08,6.8933
2018-08-09,3.0624
2018-08-10,6.7143
2018-08-13,-5.0335
2018-08-14,1.0995
2018-08-15,0.2789
2018-08-16,-0.1947
2018-08-17,0.8359
2018-08-20,0.1105
2018-08-21,-8.2252
2018-08-22,1.5939999999999999
2018-08-23,0.444
2018-08-24,2.682
2018-08-27,1.2055
2018-08-28,-1.8151000000000002
2018-08-29,0.2022
2018-08-30,0.8071
2018-08-31,-0.1144
2018-09-04,2.7197
2018-09-05,-4.9889
2018-09-06,2.1414
2018-09-07,0.5457
2018-09-10,4.1417
2018-09-11,2.7153
2018-09-12,-2.6435
2018-09-13,0.7405
2018-09-14,0.2995
2018-09-17,-4.4788
2018-09-18,2.245
2018-09-19,-2.5848
2018-09-20,1.6548
2018-09-21,-3.5083
2018-09-24,-0.1745
2018-09-25,-0.2622
2018-09-26,-0.2629
2018-09-27,-1.4060000000000001
2018-09-28,-1.6637
2018-10-01,-8.6405
2018-10-02,-6.0185
2018-10-03,2.0056
2018-10-04,-1.4833
2018-10-05,-0.3501
2018-10-08,-4.1462
2018-10-09,-1.0264
2018-10-10,-10.0741
2018-10-11,-3.7068
2018-10-12,9.1104
2018-10-15,-0.784
2018-10-16,-0.5531
2018-10-17,3.8935
2018-10-18,-5.8509
2018-10-19,-3.4931
2018-10-22,4.0404
2018-10-23,-1.9013
2018-10-24,-5.1959
2018-10-25,6.6116
2018-10-26,-1.5096
2018-10-29,-2.6098
2018-10-30,7.7414
2018-10-31,1.5002
2018-11-01,1.478
2018-11-02,-1.9163999999999999
2018-11-05,6.1352
2018-11-06,-2.2091
2018-11-07,6.2123
2018-11-08,-0.6735
2018-11-09,-7.2805
2018-11-12,1.8476
2018-11-13,0.2646
2018-11-14,0.49
2018-11-15,2.1005
2018-11-16,1.2123
2018-11-19,-7.3684
2018-11-20,-0.4702
2018-11-21,3.0709
2018-11-23,1.3751
2018-11-26,2.4491
2018-11-27,1.5815000000000001
2018-11-28,5.3222
2018-11-29,0.3438
2018-11-30,2.9805
2018-12-03,-0.0333
2018-12-04,-4.4925
2018-12-06,2.8571
2018-12-07,-3.5907999999999998
2018-12-10,3.5137
2018-12-11,-1.3578000000000001
2018-12-12,0.5506
2018-12-13,-8.7953
2018-12-14,0.3002
2018-12-17,-5.9858
2018-12-18,3.7405
2018-12-19,-0.0384
2018-12-20,-2.2640000000000002
2018-12-21,-2.1201
2018-12-24,3.8909000000000002
2018-12-26,7.4131
2018-12-27,-0.0719
2018-12-28,-0.6835
2018-12-31,-3.2597
2019-01-02,-0.7862
2019-01-03,-3.3585
2019-01-04,5.0761
2019-01-07,5.2397
2019-01-08,3.0014
2019-01-09,1.1999
2019-01-10,2.8117
2019-01-11,1.911
2019-01-14,-4.1707
2019-01-15,4.7571
2019-01-16,-0.0966
2019-01-17,1.7086000000000001
2019-01-18,-1.2361
2019-01-22,1.9897
2019-01-23,-0.6608
2019-01-24,-1.2354
2019-01-25,2.3092
2019-01-28,-0.2194
2019-01-29,-0.5341
2019-01-30,-0.3474
2019-01-31,2.0285
2019-02-01,-1.5533000000000001
2019-02-04,1.6093
2019-02-05,0.6832
2019-02-06,-1.1413
2019-02-07,6.6771
2019-02-08,7.5753
2019-02-11,-2.7461
2019-02-12,4.501
2019-02-13,-0.6153
2019-02-14,3.5532
2019-02-15,1.2997
2019-02-19,-1.7963
2019-02-20,0.1307
2019-02-21,1.1221
2019-02-22,-8.1806
2019-02-25,2.2203
2019-02-26,1.1548
2019-02-27,0.3262
2019-02-28,-1.1379
2019-03-01,0.6029
2019-03-04,-3.9499
2019-03-05,2.8644
2019-03-06,-0.9098
2019-03-07,-1.1408
2019-03-08,-1.4073
2019-03-11,1.9983
2019-03-12,-0.6437
2019-03-13,-0.3944
2019-03-14,1.5271
2019-03-15,-1.3928
2019-03-18,0.3672
2019-03-19,0.3659
2019-03-20,-0.5328
2019-03-21,1.6916
2019-03-22,-3.7704
2019-03-25,-1.066
2019-03-26,0.7571
2019-03-27,-3.2659000000000002
2019-03-28,0.1793
2019-03-29,2.6842
2019-04-01,-1.3651
2019-04-02,0.7362
2019-04-03,-0.0585
2019-04-04,-3.3928
2019-04-05,-0.6055
2019-04-08,-0.792
2019-04-09,-0.6448
2019-04-10,-1.1743000000000001
2019-04-11,1.0632
2019-04-12,0.7735
2019-04-15,1.1360000000000001
2019-04-16,-1.7608000000000001
2019-04-17,0.7108
2019-04-18,0.2762
2019-04-22,0.6426
2019-04-23,1.9155
2019-04-24,0.6563
2019-04-25,1.5412
2019-04-26,2.948
2019-04-29,0.482
2019-04-30,1.8340999999999998
2019-05-01,-0.9421
2019-05-02,1.035
2019-05-03,-11.0742
2019-05-06,3.0199
2019-05-07,0.544
2019-05-08,0.7815
2019-05-09,0.5667
2019-05-10,4.0629
2019-05-13,-6.2696
2019-05-14,2.9796
2019-05-15,0.8267
2019-05-16,3.7189
2019-05-17,-1.2987
2019-05-20,-3.4897
2019-05-21,0.2667
2019-05-22,3.0446
2019-05-23,-2.5244
2019-05-24,2.1189
2019-05-28,1.268
2019-05-29,0.3415
2019-05-30,2.439
2019-05-31,0.0277
2019-06-03,-7.8328
2019-06-04,3.1832
2019-06-05,1.0768
2019-06-06,-1.4685000000000001
2019-06-07,-4.2081
2019-06-10,-1.5558
2019-06-11,-2.82
2019-06-12,2.2321
2019-06-13,1.6843
2019-06-14,-0.3067
2019-06-17,6.7077
2019-06-18,6.113
2019-06-19,2.6087
2019-06-20,2.8337
2019-06-21,2.3693
2019-06-24,-7.4465
2019-06-25,-4.4033999999999995
2019-06-26,-2.3884
2019-06-27,5.0976
2019-06-28,-0.0277
2019-07-01,-1.4971
2019-07-02,0.0
2019-07-03,3.2648
2019-07-05,-0.9267
2019-07-08,2.4759
2019-07-09,2.094
2019-07-10,1.3936
2019-07-11,-0.2334
2019-07-12,-0.6499
2019-07-15,-0.4448
2019-07-16,-2.8121
2019-07-17,-1.2439
2019-07-18,0.2464
2019-07-19,-1.6389
2019-07-22,0.8886
2019-07-23,1.569
2019-07-24,8.103
2019-07-25,2.8579
2019-07-26,-2.7785
2019-07-29,-1.3035999999999999
2019-07-30,0.1016
2019-07-31,-0.3045
2019-08-01,-1.8834
2019-08-02,0.415
2019-08-05,0.62
2019-08-06,2.2336
2019-08-07,2.5615
2019-08-08,5.8766
2019-08-09,18.987
2019-08-12,4.5675
2019-08-13,2.2491
2019-08-14,2.854
2019-08-15,-0.7953
2019-08-16,6.0752
2019-08-19,0.6046
2019-08-20,-3.3890000000000002
2019-08-21,1.8835
2019-08-22,2.171
2019-08-23,-0.2988
2019-08-26,2.2811
2019-08-27,-2.2302
2019-08-28,-2.8139
2019-08-29,2.2957
2019-08-30,-0.4019
2019-09-03,-3.6657
2019-09-04,1.2393
2019-09-05,-4.6552
2019-09-06,-4.8825
2019-09-09,-6.8441
2019-09-10,-1.7959
2019-09-11,1.995
2019-09-12,-0.8557
2019-09-13,-2.3839
2019-09-16,1.1579
2019-09-17,1.9355
2019-09-18,-1.5925
2019-09-19,-1.3071
2019-09-20,2.2702999999999998
2019-09-23,-0.6166
2019-09-24,0.8273
2019-09-25,3.5077
2019-09-26,-4.1221
2019-09-27,-4.444
2019-09-30,2.7471
2019-10-01,-0.4421
2019-10-02,-0.1269
2019-10-03,2.329
2019-10-04,1.2622
2019-10-07,-1.369
2019-10-08,-1.6366
2019-10-09,0.9688
2019-10-10,1.5436
2019-10-11,3.7182
2019-10-14,0.6536
2019-10-15,-0.9642
2019-10-16,-10.2225
2019-10-17,-4.1496
2019-10-18,-4.2254
2019-10-21,1.109
2019-10-22,-1.4068
2019-10-23,0.7981
2019-10-24,4.7985
2019-10-25,2.2207
2019-10-28,-0.9406
2019-10-29,0.2487
2019-10-30,2.0298
2019-10-31,-1.3263
2019-11-01,-0.5376
2019-11-04,-1.8018
2019-11-05,-2.4083
2019-11-06,-0.658
2019-11-07,-2.8388999999999998
2019-11-08,2.1427
2019-11-11,1.764
2019-11-12,-1.9677
2019-11-13,-1.2186
2019-11-14,3.6284
2019-11-15,2.3576
2019-11-18,-0.9122
2019-11-19,0.2532
2019-11-20,1.1478
2019-11-21,-4.5166
2019-11-22,-3.4942
2019-11-25,7.8818
2019-11-26,-0.411
2019-11-27,0.8253
2019-11-29,-2.0464
2019-12-02,-5.3157
2019-12-03,1.0297
2019-12-04,0.0243
2019-12-05,-0.5337
2019-12-06,0.0
2019-12-09,-0.8049
2019-12-10,1.5981999999999998
2019-12-11,-4.2352
2019-12-12,2.1986
2019-12-13,3.0415
2019-12-16,1.5598999999999998
2019-12-17,-5.1749
2019-12-18,0.0249
2019-12-19,2.8401
2019-12-20,1.0417
2019-12-23,-4.0518
2019-12-24,-4.5227
2019-12-26,0.916
2019-12-27,-2.1525
2019-12-30,-0.0795
2019-12-31,1.3528
2020-01-02,1.4918
2020-01-03,-1.6761
2020-01-06,1.9931999999999999
2020-01-07,0.3343
2020-01-08,2.7934
2020-01-09,6.9309
2020-01-10,3.3807
2020-01-13,11.3893
2020-01-14,-0.162
2020-01-15,7.4833
2020-01-16,2.0943
2020-01-17,-1.885
2020-01-21,-6.6679
2020-01-22,0.6054
2020-01-23,-2.6179
2020-01-24,0.2163
2020-01-27,-1.7061
2020-01-28,4.1614
2020-01-29,1.9273
2020-01-30,1.4969000000000001
2020-01-31,-0.9509
2020-02-03,1.4303
2020-02-04,5.8528
2020-02-05,-4.1058
2020-02-06,1.313
2020-02-07,-0.1503
2020-02-10,2.6147
2020-02-11,-0.3116
2020-02-12,2.7216
2020-02-13,2.6494999999999997
2020-02-14,4.3251
2020-02-18,5.8175
2020-02-19,-1.9431
2020-02-20,0.9828
2020-02-21,-22.3835
2020-02-24,-3.8438
2020-02-25,0.9619
2020-02-26,-0.2964
2020-02-27,-4.3958
2020-02-28,-1.9325
2020-03-02,3.9411
2020-03-03,2.1573
2020-03-04,8.4684
2020-03-05,-3.7168
2020-03-06,-5.8415
2020-03-09,-5.9653
2020-03-10,-0.4844
2020-03-11,-6.3282
2020-03-12,-12.6949
2020-03-13,1.1905000000000001
2020-03-16,-9.5518
2020-03-17,11.2419
2020-03-18,-12.1938
2020-03-19,12.1433
2020-03-20,0.1414
2020-03-23,-7.5381
2020-03-24,16.0305
2020-03-25,0.9211
2020-03-26,8.5528
2020-03-27,-6.3176
2020-03-30,4.6154
2020-03-31,-1.3971
2020-04-01,-11.2105
2020-04-02,-2.2116
2020-04-03,-10.2204
2020-04-06,12.5319
2020-04-07,0.6801
2020-04-08,3.293
2020-04-09,0.5177
2020-04-13,8.3491
2020-04-14,1.8514
2020-04-15,-2.8986
2020-04-16,10.8525
2020-04-17,-2.8526
2020-04-20,1.6444
2020-04-21,-8.7358
2020-04-22,6.5839
2020-04-23,-0.0475
2020-04-24,0.6893
2020-04-27,3.0217
2020-04-28,0.1833
2020-04-29,5.9469
2020-04-30,-1.4033
2020-05-01,-7.4885
2020-05-04,4.9940999999999995
2020-05-05,4.8693
2020-05-06,5.8255
2020-05-07,8.1251
2020-05-08,-7.1013
2020-05-11,3.185
2020-05-12,-5.6149000000000004
2020-05-13,-5.3571
2020-05-14,4.8925
2020-05-15,6.8814
2020-05-18,3.5225
2020-05-19,7.4858
2020-05-20,1.8291
2020-05-21,4.8877
2020-05-22,2.1571
2020-05-26,0.6447
2020-05-27,-3.7476000000000003
2020-05-28,-1.3644
2020-05-29,-3.9135999999999997
2020-06-01,1.7205
2020-06-02,1.0356
2020-06-03,4.2706
2020-06-04,-6.4056
2020-06-05,-6.1614
2020-06-08,2.3689999999999998
2020-06-09,-2.2413
2020-06-10,5.8713999999999995
2020-06-11,-11.1796
2020-06-12,3.3895
2020-06-15,0.3834
2020-06-16,0.8403
2020-06-17,-3.0303
2020-06-18,3.5742000000000003
2020-06-19,-2.376
2020-06-22,2.2793
2020-06-23,-1.6242
2020-06-24,-4.2619
2020-06-25,1.0427
2020-06-26,-0.5557
2020-06-29,0.02
2020-06-30,2.2546
2020-07-01,3.1024
2020-07-02,-0.1893
2020-07-06,-6.6932
2020-07-07,-0.1219
2020-07-08,5.4527
2020-07-09,-2.5082
2020-07-10,-2.2363
2020-07-13,-7.1457
2020-07-14,1.0464
2020-07-15,-0.3452
2020-07-16,-0.2814
2020-07-17,1.5849
2020-07-20,6.9246
2020-07-21,-0.7196
2020-07-22,1.7917999999999998
2020-07-23,-2.0965
2020-07-24,-2.5253
2020-07-27,5.1813
2020-07-28,-2.069
2020-07-29,3.501
2020-07-30,-0.7776
2020-07-31,-0.3331
