ticker,KNSL US Equity
2016-12-19,1.6436
2016-12-20,1.1414
2016-12-21,1.1599
2016-12-22,1.3635
2016-12-23,1.712
2016-12-27,0.7815
2016-12-28,3.3999
2016-12-29,-0.5769
2016-12-30,-1.3345
2017-01-03,0.2352
2017-01-04,-0.352
2017-01-05,-3.3559
2017-01-06,-3.3201
2017-01-09,-1.1342
2017-01-10,1.4978
2017-01-11,-0.6279
2017-01-12,-1.7378
2017-01-13,1.5112999999999999
2017-01-17,-0.8236
2017-01-18,0.4152
2017-01-19,-0.2545
2017-01-20,1.148
2017-01-23,0.0
2017-01-24,-1.9546000000000001
2017-01-25,-0.0965
2017-01-26,-1.5127000000000002
2017-01-27,-0.5882
2017-01-30,-1.545
2017-01-31,-2.0033
2017-02-01,-1.6695
2017-02-02,-1.6979
2017-02-03,-0.7402
2017-02-06,5.2912
2017-02-07,5.0253
2017-02-08,-3.8857
2017-02-09,0.0668
2017-02-10,-0.6678
2017-02-13,-0.6387
2017-02-14,-0.8475
2017-02-15,0.3077
2017-02-16,0.4772
2017-02-17,0.7802
2017-02-21,0.1346
2017-02-22,0.8403
2017-02-23,-0.3
2017-02-24,-0.1003
2017-02-27,-1.1714
2017-02-28,-0.6095
2017-03-01,2.9302
2017-03-02,2.3171
2017-03-03,1.9411
2017-03-06,-2.2533
2017-03-07,-0.0649
2017-03-08,0.5523
2017-03-09,0.2262
2017-03-10,1.1605
2017-03-13,2.4538
2017-03-14,-1.1198
2017-03-15,1.8559
2017-03-16,0.0
2017-03-17,0.7103
2017-03-20,-0.4293
2017-03-21,-0.3388
2017-03-22,-1.9159000000000002
2017-03-23,2.426
2017-03-24,0.2768
2017-03-27,0.3067
2017-03-28,0.0917
2017-03-29,-2.3830999999999998
2017-03-30,0.7512
2017-03-31,-0.466
2017-04-03,-0.437
2017-04-04,0.5956
2017-04-05,-2.2125
2017-04-06,1.8483
2017-04-07,0.6884
2017-04-10,-0.2175
2017-04-11,0.8409
2017-04-12,0.0926
2017-04-13,-0.0617
2017-04-17,1.4819
2017-04-18,-0.1217
2017-04-19,0.396
2017-04-20,2.2148
2017-04-21,0.6827
2017-04-24,2.9186
2017-04-25,0.3151
2017-04-26,2.2843999999999998
2017-04-27,1.0329
2017-04-28,-0.0829
2017-05-01,-0.1659
2017-05-02,0.0831
2017-05-03,-0.0554
2017-05-04,1.2739
2017-05-05,-4.0197
2017-05-08,-0.7407
2017-05-09,0.5166
2017-05-10,0.4854
2017-05-11,-1.3072
2017-05-12,-2.6778
2017-05-15,0.0
2017-05-16,0.503
2017-05-17,-1.2069
2017-05-18,2.2348
2017-05-19,0.2623
2017-05-22,2.1221
2017-05-23,0.6832
2017-05-24,3.9299
2017-05-25,1.1425
2017-05-26,-3.6041
2017-05-30,1.0882
2017-05-31,0.0276
2017-06-01,2.2351
2017-06-02,-0.1622
2017-06-05,-2.0579
2017-06-06,-2.6265
2017-06-07,0.5679
2017-06-08,2.8797
2017-06-09,-1.8660999999999999
2017-06-12,-1.6499000000000001
2017-06-13,2.0188
2017-06-14,1.9508999999999999
2017-06-15,0.3007
2017-06-16,1.4445000000000001
2017-06-19,-0.4299
2017-06-20,-0.9714
2017-06-21,-0.218
2017-06-22,-1.7204000000000002
2017-06-23,2.0283
2017-06-26,2.1786
2017-06-27,-0.9861
2017-06-28,1.9649999999999999
2017-06-29,-1.6631
2017-06-30,0.1611
2017-07-03,0.3752
2017-07-05,-0.6142
2017-07-06,-2.5793
2017-07-07,1.9581
2017-07-10,-0.8115
2017-07-11,-0.1364
2017-07-12,1.1196
2017-07-13,-0.216
2017-07-14,-0.1083
2017-07-17,0.1084
2017-07-18,0.1624
2017-07-19,0.2432
2017-07-20,1.8329
2017-07-21,1.4029
2017-07-24,1.7489
2017-07-25,2.5398
2017-07-26,-1.6763
2017-07-27,-2.3919
2017-07-28,0.8603
2017-07-31,0.5945
2017-08-01,0.2055
2017-08-02,-2.641
2017-08-03,-0.9218
2017-08-04,9.4365
2017-08-07,1.7246000000000001
2017-08-08,-1.8625
2017-08-09,-0.1946
2017-08-10,-2.7548
2017-08-11,-2.4317
2017-08-14,0.9764
2017-08-15,-1.8575
2017-08-16,-1.4778
2017-08-17,-2.0263
2017-08-18,-0.8058
2017-08-21,0.8936
2017-08-22,3.0596
2017-08-23,-0.5729
2017-08-24,-1.5453000000000001
2017-08-25,0.1596
2017-08-28,-0.9562
2017-08-29,0.1877
2017-08-30,0.1072
2017-08-31,1.3658000000000001
2017-09-01,-0.7926
2017-09-05,-3.8615
2017-09-06,-0.5817
2017-09-07,-0.6687
2017-09-08,5.7783999999999995
2017-09-11,3.1557
2017-09-12,2.8535
2017-09-13,3.0242
2017-09-14,-0.8976
2017-09-15,0.2203
2017-09-18,0.0977
2017-09-19,2.5134
2017-09-20,0.7141
2017-09-21,0.6145
2017-09-22,1.151
2017-09-25,0.6503
2017-09-26,-1.5228000000000002
2017-09-27,2.3664
2017-09-28,2.7923999999999998
2017-09-29,-3.8744
2017-10-02,1.7835999999999999
2017-10-03,1.5248
2017-10-04,-2.4434
2017-10-05,-0.5055
2017-10-06,0.0231
2017-10-09,-7.1346
2017-10-10,1.5167000000000002
2017-10-11,3.2084
2017-10-12,1.3764
2017-10-13,-0.4213
2017-10-16,0.7052
2017-10-17,-0.7703
2017-10-18,1.8113000000000001
2017-10-19,1.4787
2017-10-20,-0.8197
2017-10-23,1.1249
2017-10-24,0.0681
2017-10-25,0.726
2017-10-26,-0.7207
2017-10-27,0.9301
2017-10-30,-4.4729
2017-10-31,2.0705999999999998
2017-11-01,-0.461
2017-11-02,0.3011
2017-11-03,3.7405
2017-11-06,0.1558
2017-11-07,-1.4889000000000001
2017-11-08,-0.6542
2017-11-09,-2.5886
2017-11-10,1.7483
2017-11-13,-0.1145
2017-11-14,-0.6651
2017-11-15,-0.1154
2017-11-16,0.9015
2017-11-17,-2.2451
2017-11-20,0.1172
2017-11-21,0.3511
2017-11-22,-1.0963
2017-11-24,-1.1557
2017-11-27,0.3102
2017-11-28,3.0209
2017-11-29,2.4937
2017-11-30,0.5865
2017-12-01,-1.6596
2017-12-04,-1.2999
2017-12-05,-1.0166
2017-12-06,1.1671
2017-12-07,-1.9843
2017-12-08,-0.8239
2017-12-11,0.9732
2017-12-12,1.3869
2017-12-13,2.0172
2017-12-14,-1.5227
2017-12-15,3.508
2017-12-18,0.2453
2017-12-19,-0.7117
2017-12-20,0.0672
2017-12-21,0.9626
2017-12-22,0.4213
2017-12-26,-0.3974
2017-12-27,-0.1552
2017-12-28,0.7549
2017-12-29,-0.8374
2018-01-02,-3.4444
2018-01-03,-1.0817
2018-01-04,1.2331
2018-01-05,3.3326000000000002
2018-01-08,0.5116
2018-01-09,-2.3235
2018-01-10,-0.3398
2018-01-11,-0.0227
2018-01-12,-0.0682
2018-01-16,-0.5006
2018-01-17,4.3448
2018-01-18,-1.4026
2018-01-19,0.4668
2018-01-22,2.5442
2018-01-23,3.8834999999999997
2018-01-24,-1.0592
2018-01-25,0.9866
2018-01-26,0.2494
2018-01-29,0.1037
2018-01-30,-0.58
2018-01-31,-0.5833
2018-02-01,0.5448
2018-02-02,-0.8754
2018-02-05,-6.0135
2018-02-06,0.2908
2018-02-07,2.0299
2018-02-08,-2.1425
2018-02-09,2.1001
2018-02-12,0.8315
2018-02-13,0.9332
2018-02-14,2.1286
2018-02-15,2.2526
2018-02-16,0.7412
2018-02-20,-0.4292
2018-02-21,1.3752
2018-02-22,-2.8750999999999998
2018-02-23,0.8755
2018-02-26,3.8024
2018-02-27,-2.4288
2018-02-28,0.1226
2018-03-01,1.9184
2018-03-02,0.0801
2018-03-05,1.6606999999999998
2018-03-06,1.8107
2018-03-07,0.232
2018-03-08,1.1572
2018-03-09,0.9724
2018-03-12,-0.0566
2018-03-13,1.3792
2018-03-14,-0.7268
2018-03-15,0.4505
2018-03-16,0.1682
2018-03-19,-2.2388
2018-03-20,1.0878
2018-03-21,-0.6985
2018-03-22,-0.5703
2018-03-23,-1.7017
2018-03-26,-0.2529
2018-03-27,-1.5601
2018-03-28,1.7829000000000002
2018-03-29,-0.0973
2018-04-02,-1.9287
2018-04-03,2.3242
2018-04-04,0.0582
2018-04-05,-0.4463
2018-04-06,-1.7734999999999999
2018-04-09,1.4683
2018-04-10,2.9135999999999997
2018-04-11,0.646
2018-04-12,-0.5286
2018-04-13,-1.9169
2018-04-16,3.2314
2018-04-17,-0.6935
2018-04-18,-1.5383
2018-04-19,2.1374
2018-04-20,0.4505
2018-04-23,0.8408
2018-04-24,-1.8529
2018-04-25,-0.6608
2018-04-26,0.0
2018-04-27,-0.8932
2018-04-30,-1.1505
2018-05-01,-0.582
2018-05-02,-1.522
2018-05-03,-0.0793
2018-05-04,3.0537
2018-05-07,-1.9819
2018-05-08,1.7668
2018-05-09,1.4082
2018-05-10,0.0951
2018-05-11,0.4181
2018-05-14,-3.3308
2018-05-15,-0.2349
2018-05-16,1.7465000000000002
2018-05-17,2.5265
2018-05-18,1.0722
2018-05-21,-0.4653
2018-05-22,-0.5797
2018-05-23,0.978
2018-05-24,1.4155
2018-05-25,-0.2204
2018-05-29,-1.6749
2018-05-30,0.4493
2018-05-31,-1.3045
2018-06-01,1.3406
2018-06-04,0.9142
2018-06-05,-0.4807
2018-06-06,-0.0186
2018-06-07,1.7651
2018-06-08,3.1221
2018-06-11,-2.9036999999999997
2018-06-12,-1.2947
2018-06-13,-0.6281
2018-06-14,-1.4501
2018-06-15,-0.2075
2018-06-18,1.758
2018-06-19,-0.13
2018-06-20,-2.7157999999999998
2018-06-21,-2.5813
2018-06-22,1.9431
2018-06-25,2.6954000000000002
2018-06-26,-0.8061
2018-06-27,-2.9106
2018-06-28,5.5091
2018-06-29,1.2177
2018-07-02,0.5651
2018-07-03,-0.2719
2018-07-05,2.2537
2018-07-06,-1.4575
2018-07-09,-0.4329
2018-07-10,-0.4348
2018-07-11,-0.5095
2018-07-12,0.0732
2018-07-13,0.5117
2018-07-16,1.2727
2018-07-17,-0.018
2018-07-18,2.7114000000000003
2018-07-19,1.1538
2018-07-20,0.0
2018-07-23,0.7605
2018-07-24,-0.7204
2018-07-25,1.4686
2018-07-26,2.4008
2018-07-27,-0.1995
2018-07-30,-2.5324999999999998
2018-07-31,1.2393
2018-08-01,1.5281
2018-08-02,1.4136
2018-08-03,-1.2463
2018-08-06,-1.7934
2018-08-07,-0.8962
2018-08-08,0.9213
2018-08-09,0.1522
2018-08-10,-0.5064
2018-08-13,-0.1866
2018-08-14,1.2919
2018-08-15,1.5774
2018-08-16,1.1399
2018-08-17,-0.9964
2018-08-20,0.528
2018-08-21,0.4924
2018-08-22,-1.9762
2018-08-23,-0.1999
2018-08-24,0.7012
2018-08-27,-0.0497
2018-08-28,0.4147
2018-08-29,-0.1652
2018-08-30,-0.2316
2018-08-31,0.8966
2018-09-04,0.181
2018-09-05,0.9855
2018-09-06,0.6831
2018-09-07,-1.454
2018-09-10,-1.8033000000000001
2018-09-11,0.1503
2018-09-12,-2.1337
2018-09-13,2.6231
2018-09-14,1.444
2018-09-17,-1.3089
2018-09-18,1.5086
2018-09-19,-1.8455
2018-09-20,2.3461
2018-09-21,2.6175
2018-09-24,-1.2833
2018-09-25,0.9629
2018-09-26,-1.0014
2018-09-27,0.1927
2018-09-28,2.3397
2018-10-01,-1.6599
2018-10-02,-1.4013
2018-10-03,1.5988
2018-10-04,-2.5751
2018-10-05,-0.3263
2018-10-08,-0.1964
2018-10-09,1.1645
2018-10-10,-1.8645
2018-10-11,-2.1807
2018-10-12,-2.3814
2018-10-15,-0.173
2018-10-16,4.818
2018-10-17,0.3142
2018-10-18,0.8901
2018-10-19,-2.0095
2018-10-22,-0.5502
2018-10-23,-1.3244
2018-10-24,-2.2596
2018-10-25,1.7382
2018-10-26,0.2563
2018-10-29,0.1704
2018-10-30,1.7013
2018-10-31,-0.1171
2018-11-01,-3.1318
2018-11-02,4.4606
2018-11-05,-0.7282
2018-11-06,1.8173
2018-11-07,0.2784
2018-11-08,-0.5062
2018-11-09,-1.2309
2018-11-12,-0.7976
2018-11-13,0.2848
2018-11-14,-1.8206
2018-11-15,1.7692999999999999
2018-11-16,2.0729
2018-11-19,-0.6715
2018-11-20,0.3133
2018-11-21,-1.9724
2018-11-23,1.3580999999999999
2018-11-26,-0.0827
2018-11-27,-1.3576
2018-11-28,3.2729
2018-11-29,0.9264
2018-11-30,0.2902
2018-12-03,0.5626
2018-12-04,-4.7794
2018-12-06,-2.0312
2018-12-07,0.9082
2018-12-10,2.4452
2018-12-11,1.1271
2018-12-12,-4.0157
2018-12-13,-0.1537
2018-12-14,-1.3169
2018-12-17,-4.1768
2018-12-18,-1.2841
2018-12-19,0.2382
2018-12-20,-1.5718999999999999
2018-12-21,-2.0427
2018-12-24,-3.0521
2018-12-26,2.6007
2018-12-27,0.8005
2018-12-28,2.25
2018-12-31,2.7367
2019-01-02,0.234
2019-01-03,1.5802
2019-01-04,1.6617
2019-01-07,1.0085
2019-01-08,-1.8592
2019-01-09,-0.5438
2019-01-10,1.3933
2019-01-11,-0.1913
2019-01-14,-0.4705
2019-01-15,0.7179
2019-01-16,1.1474
2019-01-17,-0.0688
2019-01-18,4.0248
2019-01-22,-2.0999
2019-01-23,1.5876000000000001
2019-01-24,-1.8953
2019-01-25,-2.2369
2019-01-28,-0.3293
2019-01-29,0.5565
2019-01-30,0.3113
2019-01-31,0.0
2019-02-01,0.3793
2019-02-04,1.2195
2019-02-05,0.4242
2019-02-06,0.4562
2019-02-07,-0.3028
2019-02-08,0.4218
2019-02-11,-0.9745
2019-02-12,0.2715
2019-02-13,1.0152
2019-02-14,0.3853
2019-02-15,0.8844
2019-02-19,1.9352
2019-02-20,0.6653
2019-02-21,-0.6125
2019-02-22,7.1683
2019-02-25,-0.8172
2019-02-26,2.5481
2019-02-27,-0.1637
2019-02-28,-0.3879
2019-03-01,-0.1498
2019-03-04,-0.6901
2019-03-05,0.861
2019-03-06,-1.0484
2019-03-07,0.2573
2019-03-08,0.8001
2019-03-11,1.7372999999999998
2019-03-12,0.4269
2019-03-13,0.088
2019-03-14,0.6737
2019-03-15,0.8147
2019-03-18,-0.1443
2019-03-19,-1.2717
2019-03-20,-0.4684
2019-03-21,1.1912
2019-03-22,-1.0318
2019-03-25,1.351
2019-03-26,-1.3909
2019-03-27,0.764
2019-03-28,-0.8311
2019-03-29,0.8234
2019-04-01,-0.35
2019-04-02,-3.1319
2019-04-03,2.4173
2019-04-04,-1.5194
2019-04-05,1.453
2019-04-08,0.7678
2019-04-09,-0.1465
2019-04-10,0.1027
2019-04-11,1.3926
2019-04-12,-0.0289
2019-04-15,-1.0268
2019-04-16,0.8475
2019-04-17,-0.7824
2019-04-18,1.212
2019-04-22,0.4617
2019-04-23,1.3213
2019-04-24,2.2112
2019-04-25,0.4576
2019-04-26,-1.4219
2019-04-29,0.014
2019-04-30,1.6522000000000001
2019-05-01,1.8044
2019-05-02,0.3112
2019-05-03,10.3992
2019-05-06,-0.0244
2019-05-07,-2.0164
2019-05-08,-0.1621
2019-05-09,0.8994
2019-05-10,1.6467
2019-05-13,-0.268
2019-05-14,0.342
2019-05-15,3.9557
2019-05-16,1.4635
2019-05-17,-1.8925
2019-05-20,-1.188
2019-05-21,-0.0238
2019-05-22,0.7858
2019-05-23,-0.697
2019-05-24,1.5941
2019-05-28,0.7494
2019-05-29,-3.9749
2019-05-30,1.5493000000000001
2019-05-31,-0.0358
2019-06-03,3.9741999999999997
2019-06-04,-0.9183
2019-06-05,0.0695
2019-06-06,1.3197
2019-06-07,-0.1714
2019-06-10,-0.4807
2019-06-11,0.207
2019-06-12,0.1377
2019-06-13,2.4069
2019-06-14,-0.1119
2019-06-17,-1.0084
2019-06-18,-1.6978
2019-06-19,2.1992
2019-06-20,0.9464
2019-06-21,-2.4219
2019-06-24,1.7957
2019-06-25,-1.8427
2019-06-26,0.206
2019-06-27,3.5984
2019-06-28,0.8711
2019-07-01,1.6616
2019-07-02,1.5053999999999998
2019-07-03,0.1377
2019-07-05,1.3223
2019-07-08,-1.0858
2019-07-09,1.2138
2019-07-10,-0.949
2019-07-11,0.0211
2019-07-12,1.0316
2019-07-15,0.8127
2019-07-16,-2.16
2019-07-17,-2.8203
2019-07-18,-0.3261
2019-07-19,-1.0142
2019-07-22,-0.4517
2019-07-23,-0.6308
2019-07-24,0.7239
2019-07-25,-1.2384
2019-07-26,1.5114
2019-07-29,-2.9778000000000002
2019-07-30,3.342
2019-07-31,-1.155
2019-08-01,0.1335
2019-08-02,0.2
2019-08-05,2.0741
2019-08-06,1.2061
2019-08-07,2.4909
2019-08-08,-2.5037000000000003
2019-08-09,0.5265
2019-08-12,1.5497999999999998
2019-08-13,1.1262
2019-08-14,-2.4667
2019-08-15,-0.2028
2019-08-16,2.6090999999999998
2019-08-19,0.5523
2019-08-20,-1.6997
2019-08-21,-0.2636
2019-08-22,1.1311
2019-08-23,-2.5713
2019-08-26,1.738
2019-08-27,0.9385
2019-08-28,2.0894
2019-08-29,0.7374
2019-08-30,-0.1322
2019-09-03,0.9773
2019-09-04,1.3509
2019-09-05,1.8900000000000001
2019-09-06,-0.0488
2019-09-09,-1.6800000000000002
2019-09-10,-2.8313
2019-09-11,1.5029
2019-09-12,-0.9267
2019-09-13,3.3652
2019-09-16,0.4426
2019-09-17,-0.4505
2019-09-18,0.6886
2019-09-19,-1.1626
2019-09-20,-1.6803
2019-09-23,-1.2667
2019-09-24,2.5863
2019-09-25,1.33
2019-09-26,0.4114
2019-09-27,-1.2682
2019-09-30,2.0749
2019-10-01,-1.4616
2019-10-02,-0.8251
2019-10-03,0.6438
2019-10-04,2.5785
2019-10-07,-1.2664
2019-10-08,-1.3993
2019-10-09,2.0302
2019-10-10,0.5892
2019-10-11,0.6338
2019-10-14,0.105
2019-10-15,-1.8014999999999999
2019-10-16,0.8154
2019-10-17,1.7138
2019-10-18,1.1927
2019-10-21,0.4958
2019-10-22,-1.7686
2019-10-23,-1.0424
2019-10-24,1.2353
2019-10-25,-0.0946
2019-10-28,0.3314
2019-10-29,1.6514
2019-10-30,-0.9655
2019-10-31,-0.8999
2019-11-01,-11.3791
2019-11-04,-7.8237
2019-11-05,-0.9843
2019-11-06,2.5962
2019-11-07,-1.915
2019-11-08,1.6385999999999998
2019-11-11,-0.5717
2019-11-12,2.3229
2019-11-13,10.9912
2019-11-14,-1.7973
2019-11-15,-2.0776
2019-11-18,-1.2741
2019-11-19,2.0371
2019-11-20,0.2404
2019-11-21,-0.1356
2019-11-22,-0.5221
2019-11-25,3.6948
2019-11-26,2.0144
2019-11-27,0.4763
2019-11-29,0.0791
2019-12-02,0.8493
2019-12-03,-0.0294
2019-12-04,-2.5468
2019-12-05,-2.1409
2019-12-06,0.0
2019-12-09,-1.592
2019-12-10,0.3236
2019-12-11,-0.2081
2019-12-12,0.2294
2019-12-13,2.4652
2019-12-16,1.7968
2019-12-17,1.9645000000000001
2019-12-18,0.6259
2019-12-19,-0.5831
2019-12-20,1.0167
2019-12-23,-5.3131
2019-12-24,1.758
2019-12-26,-0.4319
2019-12-27,1.5737
2019-12-30,-0.4072
2019-12-31,1.3761
2020-01-02,1.7804
2020-01-03,1.1888
2020-01-06,2.0821
2020-01-07,-0.9543
2020-01-08,-0.2834
2020-01-09,1.2031
2020-01-10,-2.5555
2020-01-13,1.6619000000000002
2020-01-14,0.0472
2020-01-15,2.1439
2020-01-16,0.8877
2020-01-17,0.11
2020-01-21,1.1627
2020-01-22,1.0498
2020-01-23,-2.1494
2020-01-24,2.1417
2020-01-27,0.9409
2020-01-28,3.1158
2020-01-29,-2.4277
2020-01-30,1.5793
2020-01-31,-0.7904
2020-02-03,0.6654
2020-02-04,1.5307
2020-02-05,1.4391
2020-02-06,1.6467
2020-02-07,0.3655
2020-02-10,1.4154
2020-02-11,0.4734
2020-02-12,0.8123
2020-02-13,1.9098000000000002
2020-02-14,0.3005
2020-02-18,0.0946
2020-02-19,0.6064
2020-02-20,-2.0824
2020-02-21,1.0793
2020-02-24,-0.0395
2020-02-25,3.2284
2020-02-26,-2.1999
2020-02-27,-3.3545
2020-02-28,-1.4202
2020-03-02,6.5283999999999995
2020-03-03,-0.4405
2020-03-04,2.2976
2020-03-05,-2.1853
2020-03-06,-2.6065
2020-03-09,-9.088
2020-03-10,4.1353
2020-03-11,-3.3401
2020-03-12,-12.6469
2020-03-13,4.165
2020-03-16,-19.3323
2020-03-17,16.0678
2020-03-18,-4.6792
2020-03-19,5.477
2020-03-20,-12.2345
2020-03-23,1.4473
2020-03-24,8.2744
2020-03-25,-2.2136
2020-03-26,10.5853
2020-03-27,-3.5968
2020-03-30,8.2406
2020-03-31,-2.354
2020-04-01,-4.3146
2020-04-02,1.9596
2020-04-03,-2.4122
2020-04-06,8.0185
2020-04-07,0.4465
2020-04-08,-0.3612
2020-04-09,5.0005
2020-04-13,-3.6912000000000003
2020-04-14,3.9337999999999997
2020-04-15,-4.4482
2020-04-16,1.5826
2020-04-17,3.8721
2020-04-20,-0.5789
2020-04-21,-2.479
2020-04-22,-4.1071
2020-04-23,-0.0943
2020-04-24,-2.0208
2020-04-27,4.9536999999999995
2020-04-28,2.2222
2020-04-29,5.7043
2020-04-30,-7.691
2020-05-01,10.1363
2020-05-04,-2.5913
2020-05-05,10.272
2020-05-06,0.5214
2020-05-07,1.7264
2020-05-08,3.2268
2020-05-11,-0.3539
2020-05-12,-2.4563
2020-05-13,-0.5537
2020-05-14,-0.5339
2020-05-15,2.0014
2020-05-18,4.6008
2020-05-19,-1.4733
2020-05-20,3.9901
2020-05-21,1.4801
2020-05-22,3.7188
2020-05-26,-1.0663
2020-05-27,2.0074
2020-05-28,-2.2056
2020-05-29,0.8306
2020-06-01,1.0046
2020-06-02,0.3185
2020-06-03,3.0554
2020-06-04,-0.9112
2020-06-05,1.8134000000000001
2020-06-08,1.0241
2020-06-09,-0.4533
2020-06-10,0.0127
2020-06-11,-4.2626
2020-06-12,0.3699
2020-06-15,1.3361
2020-06-16,1.4548
2020-06-17,0.4161
2020-06-18,-2.8879
2020-06-19,0.1247
2020-06-22,2.2423
2020-06-23,-2.7992
2020-06-24,-1.6724
2020-06-25,0.5233
2020-06-26,-3.077
2020-06-29,4.5176
2020-06-30,2.2666
2020-07-01,1.1211
2020-07-02,-2.0389
2020-07-06,1.1902
2020-07-07,-0.3985
2020-07-08,1.9553
2020-07-09,-2.2913
2020-07-10,2.507
2020-07-13,-0.8721
2020-07-14,0.4526
2020-07-15,1.1297
2020-07-16,1.6693
2020-07-17,0.037
2020-07-20,0.2406
2020-07-21,0.7263
2020-07-22,0.7578
2020-07-23,1.9043999999999999
2020-07-24,-1.1368
2020-07-27,1.8
2020-07-28,-2.7912
2020-07-29,1.3688
2020-07-30,-0.4321
2020-07-31,17.4733
