ticker,MTPR US Equity
2002-10-22,-50.0
2002-10-23,0.0
2002-10-25,0.0
2002-11-15,-62.5
2002-11-20,0.0
2002-11-25,0.0
2002-11-26,0.0
2002-12-13,0.0
2003-02-13,-33.3333
2003-03-03,50.0
2003-03-21,0.0
2003-06-03,0.0
2003-06-18,0.0
2003-06-24,0.0
2003-07-14,0.0
2003-07-29,0.0
2003-08-18,0.0
2003-09-16,0.0
2003-11-18,0.0
2003-12-26,0.0
2004-01-05,0.0
2004-01-13,0.0
2004-03-29,26566.6667
2004-04-21,-80.0
2004-07-16,-98.75
2004-07-29,7900.0
2004-08-23,-98.125
2004-10-08,66.6667
2004-11-03,-60.0
2004-11-17,150.0
2004-12-14,0.0
2004-12-15,20.0
2005-05-04,0.0
2005-05-16,-16.6667
2005-05-19,0.0
2005-06-23,-40.0
2005-07-29,1500.0
2005-08-01,66.6667
2005-08-02,0.0
2005-08-16,0.0
2005-08-23,-40.0
2005-08-25,0.0
2005-09-12,66.6667
2005-09-16,-40.0
2005-09-20,0.0
2005-09-22,0.0
2005-09-27,-66.6667
2005-10-06,400.0
2005-10-14,-80.0
2005-11-09,0.0
2005-12-23,0.0
2006-02-09,200.0
2006-02-10,0.0
2006-02-15,0.0
2006-02-16,0.0
2006-02-17,33.3333
2006-04-19,-50.0
2006-04-28,-25.0
2006-05-09,233.3333
2006-05-10,900.0
2006-05-11,-80.0
2006-06-05,0.0
2006-06-15,-30.0
2006-06-20,0.0
2006-06-27,-14.2857
2006-07-26,0.0
2006-08-09,0.0
2006-08-10,50.0
2006-08-14,-16.6667
2006-08-17,-6.6667
2006-08-18,7.1429
2006-08-23,-20.0
2006-08-30,66.6667
2006-09-05,0.0
2006-09-08,50.0
2006-09-13,-33.3333
2006-09-15,0.0
2006-09-19,150.0
2006-09-26,-20.0
2006-10-03,50.0
2006-10-04,-30.0
2006-10-06,19.0476
2006-10-12,20.0
2006-10-13,33.3333
2006-10-16,-25.0
2006-11-03,0.0
2006-11-17,50.0
2006-11-20,-11.1111
2006-11-21,-25.0
2006-11-27,0.0
2006-12-13,0.0
2006-12-14,-60.0
2006-12-20,58.3333
2007-01-11,-36.8421
2007-01-16,41.6667
2007-01-17,0.0
2007-01-18,0.0
2007-01-22,0.0
2007-02-02,29.4118
2007-02-12,-9.0909
2007-02-16,0.0
2007-02-22,0.0
2007-02-26,0.0
2007-04-13,-88.0
2007-04-16,-16.6667
2007-04-17,0.0
2007-04-18,0.0
2007-04-19,-10.0
2007-04-20,11.1111
2007-04-23,20.0
2007-04-24,-8.3333
2007-04-25,0.0
2007-04-26,-9.0909
2007-04-27,-20.0
2007-04-30,25.0
2007-05-02,20.0
2007-05-03,-25.0
2007-05-04,11.1111
2007-05-07,-20.0
2007-05-08,0.0
2007-05-10,-12.5
2007-05-11,0.0
2007-05-14,0.0
2007-05-15,14.2857
2007-05-16,-20.0
2007-05-17,9.375
2007-05-18,0.0
2007-05-21,-14.2857
2007-05-24,-33.3333
2007-05-30,-50.0
2007-05-31,0.0
2007-06-01,0.0
2007-06-04,0.0
2007-06-05,80.0
2007-06-06,-5.5556
2007-06-07,-41.1765
2007-06-08,-10.0
2007-06-11,-5.5556
2007-06-12,0.0
2007-06-13,-11.7647
2007-06-14,-6.6667
2007-06-15,-7.1429
2007-06-18,-7.6923
2007-06-19,16.6667
2007-06-21,-14.2857
2007-06-22,-16.6667
2007-06-26,-10.0
2007-06-27,-11.1111
2007-06-29,12.5
2007-07-02,-22.2222
2007-07-03,0.0
2007-07-05,0.0
2007-07-06,-14.2857
2007-07-09,0.0
2007-07-10,0.0
2007-07-11,0.0
2007-07-13,-33.3333
2007-07-16,-31.25
2007-07-18,9.0909
2007-07-20,25.0
2007-07-23,6.6667
2007-07-24,-15.625
2007-07-26,-3.7037
2007-07-27,-7.6923
2007-07-30,0.0
2007-07-31,-12.5
2007-08-01,4.7619
2007-08-02,-18.1818
2007-08-03,5.5556
2007-08-06,-5.2632
2007-08-07,33.3333
2007-08-08,-12.5
2007-08-09,-9.5238
2007-08-10,0.0
2007-08-13,0.0
2007-08-14,10.526299999999999
2007-08-15,23.8095
2007-08-16,-26.9231
2007-08-17,10.526299999999999
2007-08-20,14.2857
2007-08-21,-12.5
2007-08-22,-14.2857
2007-08-23,0.0
2007-08-24,-11.1111
2007-08-27,0.0
2007-08-28,0.0
2007-08-29,0.0
2007-08-30,18.75
2007-08-31,10.526299999999999
2007-09-04,-9.5238
2007-09-05,0.0
2007-09-06,-15.7895
2007-09-10,0.0
2007-09-11,0.0
2007-09-12,-12.5
2007-09-14,-7.1429
2007-09-18,0.0
2007-09-20,0.0
2007-09-21,-15.3846
2007-09-24,18.1818
2007-09-26,23.0769
2007-09-27,-31.25
2007-10-01,45.4545
2007-10-02,-12.5
2007-10-03,-21.4286
2007-10-04,18.1818
2007-10-08,0.0
2007-10-09,23.0769
2007-10-11,-12.5
2007-10-12,14.2857
2007-10-16,-18.75
2007-10-17,0.0
2007-10-19,23.0769
2007-10-22,-18.75
2007-10-23,0.0
2007-10-25,7.6923
2007-10-29,14.2857
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,-18.75
2007-11-05,23.0769
2007-11-06,-31.25
2007-11-07,0.0
2007-11-08,0.0
2007-11-12,0.0
2007-11-16,18.1818
2007-11-27,23.0769
2007-11-28,37.5
2007-11-29,-13.6364
2007-11-30,-5.2632
2007-12-03,5.5556
2007-12-04,-15.7895
2007-12-10,-12.5
2007-12-18,-21.4286
2007-12-20,45.4545
2007-12-27,0.0
2007-12-28,0.0
2008-01-02,12.5
2008-01-03,0.0
2008-01-04,-11.1111
2008-01-07,0.0
2008-01-08,-12.5
2008-01-09,0.0
2008-01-10,-7.1429
2008-01-11,-15.3846
2008-01-14,27.2727
2008-01-15,-7.1429
2008-01-16,7.6923
2008-01-17,-21.4286
2008-01-18,236.3636
2008-01-22,2.7027
2008-01-23,-15.7895
2008-01-24,25.0
2008-01-25,-20.0
2008-01-28,-9.375
2008-01-29,0.0
2008-01-30,-27.5862
2008-01-31,-9.5238
2008-02-01,-5.2632
2008-02-04,-11.1111
2008-02-05,12.5
2008-02-06,-27.7778
2008-02-07,0.0
2008-02-08,0.0
2008-02-11,-15.3846
2008-02-12,0.0
2008-02-13,18.1818
2008-02-14,0.0
2008-02-15,-15.3846
2008-02-19,18.1818
2008-02-20,-15.3846
2008-02-21,-9.0909
2008-02-22,0.0
2008-02-25,10.0
2008-02-26,0.0
2008-02-27,-9.0909
2008-02-28,0.0
2008-02-29,-20.0
2008-03-03,-25.0
2008-03-04,-16.6667
2008-03-05,20.0
2008-03-06,0.0
2008-03-07,-50.0
2008-03-10,66.6667
2008-03-11,0.0
2008-03-12,-40.0
2008-03-13,66.6667
2008-03-14,-60.0
2008-03-17,50.0
2008-03-18,-33.3333
2008-03-19,50.0
2008-03-20,0.0
2008-03-24,-33.3333
2008-03-25,50.0
2008-03-26,0.0
2008-03-27,0.0
2008-03-28,0.0
2008-03-31,0.0
2008-04-01,0.0
2008-04-02,0.0
2008-04-04,-33.3333
2008-04-07,0.0
2008-04-08,50.0
2008-04-09,0.0
2008-04-10,0.0
2008-04-11,0.0
2008-04-14,0.0
2008-04-15,0.0
2008-04-17,0.0
2008-04-18,0.0
2008-04-21,0.0
2008-04-22,100.0
2008-04-23,-16.6667
2008-04-24,-40.0
2008-04-25,0.0
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.0
2008-05-01,0.0
2008-05-02,0.0
2008-05-05,0.0
2008-05-06,0.0
2008-05-07,0.0
2008-05-08,0.0
2008-05-09,0.0
2008-05-12,66.6667
2008-05-13,-40.0
2008-05-14,0.0
2008-05-15,0.0
2008-05-19,0.0
2008-05-20,0.0
2008-05-21,0.0
2008-05-22,0.0
2008-05-23,0.0
2008-05-27,0.0
2008-05-28,0.0
2008-05-29,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,-33.3333
2008-06-04,50.0
2008-06-05,0.0
2008-06-06,66.6667
2008-06-09,0.0
2008-06-10,20.0
2008-06-11,-16.6667
2008-06-12,0.0
2008-06-13,-40.0
2008-06-16,66.6667
2008-06-17,20.0
2008-06-18,0.0
2008-06-19,0.0
2008-06-20,0.0
2008-06-23,-16.6667
2008-06-24,0.0
2008-06-25,-40.0
2008-06-26,66.6667
2008-06-27,-40.0
2008-06-30,0.0
2008-07-01,0.0
2008-07-02,0.0
2008-07-03,66.6667
2008-07-07,0.0
2008-07-08,0.0
2008-07-09,-40.0
2008-07-10,0.0
2008-07-11,66.6667
2008-07-14,0.0
2008-07-15,0.0
2008-07-16,-40.0
2008-07-17,0.0
2008-07-18,66.6667
2008-07-21,-40.0
2008-07-22,0.0
2008-07-23,0.0
2008-07-24,0.0
2008-07-25,66.6667
2008-07-28,-40.0
2008-07-29,-33.3333
2008-07-30,50.0
2008-07-31,-33.3333
2008-08-01,0.0
2008-08-04,50.0
2008-08-05,0.0
2008-08-06,-33.3333
2008-08-07,50.0
2008-08-08,-33.3333
2008-08-11,50.0
2008-08-12,0.0
2008-08-13,0.0
2008-08-14,0.0
2008-08-18,0.0
2008-08-19,0.0
2008-08-20,0.0
2008-08-21,-33.3333
2008-08-22,50.0
2008-08-26,-33.3333
2008-08-27,0.0
2008-08-28,0.0
2008-08-29,0.0
2008-09-03,-20.0
2008-09-04,-80.0
2008-09-05,300.0
2008-09-08,0.0
2008-09-09,-62.5
2008-09-10,33.3333
2008-09-12,0.0
2008-09-15,-25.0
2008-09-16,0.0
2008-09-17,33.3333
2008-09-18,-25.0
2008-09-19,33.3333
2008-09-22,0.0
2008-09-23,0.0
2008-09-25,50.0
2008-09-26,16.6667
2008-09-29,42.8571
2008-09-30,-30.0
2008-10-01,-65.7143
2008-10-02,1.0417
2008-10-06,106.1856
2008-10-07,-20.0
2008-10-10,-36.875
2008-10-20,3.9604
2008-10-22,174.2857
2008-10-24,-58.3333
2008-10-27,133.3333
2008-10-29,0.0
2008-10-30,0.0
2008-11-03,0.0
2008-11-05,14.2857
2008-11-06,0.0
2008-11-10,0.0
2008-11-11,-62.5
2008-11-12,33.3333
2008-11-17,-25.0
2008-11-18,166.6667
2008-11-19,100.0
2008-11-20,-37.5
2008-11-21,20.0
2008-11-24,-16.6667
2008-11-25,0.0
2008-11-26,-20.0
2008-11-28,12.5
2008-12-01,0.0
2008-12-02,-5.5556
2008-12-03,-17.647100000000002
2008-12-04,28.5714
2008-12-05,5.5556
2008-12-08,-26.3158
2008-12-10,-14.2857
2008-12-11,0.0
2008-12-12,0.0
2008-12-16,-32.9167
2008-12-18,98.7578
2008-12-19,-50.0
2008-12-23,50.0
2009-01-02,0.0
2009-01-05,-6.6667
2009-01-06,25.0
2009-01-07,-8.5714
2009-01-09,25.0
2009-01-13,-12.5
2009-01-15,0.0
2009-01-22,-42.8571
2009-01-26,100.0
2009-01-27,-50.0
2009-01-28,0.0
2009-01-29,0.0
2009-01-30,20.0
2009-02-02,-16.6667
2009-02-05,25.0
2009-02-06,-18.0
2009-02-09,-46.3415
2009-02-10,-9.0909
2009-02-11,50.0
2009-02-12,33.3333
2009-02-13,0.0
2009-02-18,0.0
2009-02-20,0.0
2009-02-24,0.0
2009-02-25,0.0
2009-02-26,50.0
2009-02-27,-33.3333
2009-03-02,50.0
2009-03-03,-33.3333
2009-03-04,-19.0625
2009-03-05,-7.3359
2009-03-06,20.0
2009-03-09,0.0
2009-03-10,0.0
2009-03-11,38.8889
2009-03-12,-56.0
2009-03-13,127.2727
2009-03-16,-28.0
2009-03-17,0.0
2009-03-18,-16.6667
2009-03-20,6.6667
2009-03-23,-31.25
2009-03-24,0.0
2009-03-25,-9.0909
2009-03-26,0.0
2009-03-27,0.0
2009-03-31,50.0
2009-04-02,0.0
2009-04-06,13.3333
2009-04-07,-11.7647
2009-04-08,0.0
2009-04-09,-20.0
2009-04-13,41.6667
2009-04-21,-11.7647
2009-04-22,6.6667
2009-04-23,6.25
2009-04-24,-5.8824
2009-04-28,6.25
2009-04-29,0.0
2009-05-01,-23.5294
2009-05-04,30.7692
2009-05-06,0.0
2009-05-07,0.0
2009-05-08,0.0
2009-05-13,5.8824
2009-05-14,0.0
2009-05-15,-27.7778
2009-05-18,0.0
2009-05-20,-15.3846
2009-05-21,0.0
2009-05-22,-9.0909
2009-05-26,0.0
2009-05-27,-20.0
2009-05-28,0.0
2009-06-03,0.0
2009-06-04,-12.5
2009-06-05,-14.2857
2009-06-08,-33.3333
2009-06-09,4.6875
2009-06-10,19.403
2009-06-15,20.0
2009-06-16,0.0
2009-06-17,6.25
2009-06-18,0.0
2009-06-19,-21.5686
2009-06-23,-20.0
2009-06-24,0.0
2009-07-02,0.0
2009-07-08,25.0
2009-07-09,-10.0
2009-07-10,11.1111
2009-07-15,-10.0
2009-07-16,0.0
2009-07-21,0.0
2009-08-04,0.0
2009-08-05,-11.1111
2009-08-13,0.0
2009-08-14,0.0
2009-08-17,-12.5
2009-08-18,0.0
2009-08-21,8.9286
2009-08-24,0.0
2009-08-25,-21.3115
2009-08-26,4.1667
2009-08-27,0.0
2009-08-28,-4.0
2009-08-31,-10.4167
2009-09-01,16.2791
2009-09-02,-4.0
2009-09-03,-33.3333
2009-09-04,56.25
2009-09-11,-8.0
2009-09-16,-36.9565
2009-09-18,58.6207
2009-09-21,-30.4348
2009-09-25,40.625
2009-09-28,0.0
2009-09-30,6.6667
2009-10-01,83.3333
2009-10-02,-18.1818
2009-10-05,-11.1111
2009-10-06,-25.0
2009-10-07,6.25
2009-10-08,-9.8039
2009-10-09,21.7391
2009-10-13,14.2857
2009-10-14,-3.125
2009-10-15,6.4516
2009-10-16,0.0
2009-10-19,0.0
2009-10-20,21.2121
2009-10-21,0.0
2009-10-22,20.0
2009-10-23,-16.6667
2009-10-26,-2.5
2009-10-28,-38.4615
2009-10-29,0.0
2009-10-30,0.0
2009-11-02,0.0
2009-11-04,62.5
2009-11-09,0.0
2009-11-12,-28.2051
2009-11-13,3.5714
2009-11-17,617.2414
2009-11-18,-11.538499999999999
2009-11-19,-13.0435
2009-11-20,15.0
2009-11-23,-4.3478
2009-11-24,-27.2727
2009-11-25,18.75
2009-11-27,21.0526
2009-11-30,-8.6957
2009-12-01,-9.5238
2009-12-02,-15.7895
2009-12-03,-3.125
2009-12-04,-22.5806
2009-12-07,-25.0
2009-12-08,16.6667
2009-12-09,0.0
2009-12-10,-14.2857
2009-12-11,-11.1111
2009-12-14,-25.0
2009-12-15,16.6667
2009-12-16,-14.2857
2009-12-17,-16.6667
2009-12-18,-7.5
2009-12-21,51.3514
2009-12-22,-16.0714
2009-12-23,-14.8936
2009-12-24,10.0
2009-12-28,0.0
2009-12-29,18.1818
2009-12-30,38.4615
2009-12-31,11.1111
2010-01-04,-40.0
2010-01-05,25.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,26.6667
2010-01-11,15.7895
2010-01-12,0.0
2010-01-13,-18.1818
2010-01-14,-11.1111
2010-01-15,-12.5
2010-01-19,1.7856999999999998
2010-01-20,-21.0526
2010-01-21,-11.1111
2010-01-22,-6.25
2010-01-25,-4.0
2010-01-26,0.0
2010-01-27,-22.2222
2010-01-28,8.9286
2010-01-29,40.9836
2010-02-01,-12.7907
2010-02-02,0.0
2010-02-03,-4.0
2010-02-04,8.3333
2010-02-05,-7.6923
2010-02-08,-8.3333
2010-02-09,18.1818
2010-02-10,-20.5128
2010-02-11,-1.6129
2010-02-12,0.0
2010-02-16,4.918
2010-02-18,-9.375
2010-02-19,5.1724
2010-02-22,-8.1967
2010-02-23,0.0
2010-02-24,-8.9286
2010-02-26,9.8039
2010-03-02,-10.7143
2010-03-03,6.0
2010-03-04,0.0
2010-03-05,-18.8679
2010-03-08,-32.5581
2010-03-09,10.3448
2010-03-10,-9.375
2010-03-11,10.3448
2010-03-12,0.0
2010-03-15,31.25
2010-03-16,2.3810000000000002
2010-03-17,23.2558
2010-03-18,-3.7736
2010-03-19,-5.8824
2010-03-22,0.0
2010-03-23,-10.4167
2010-03-29,-32.5581
2010-03-30,3.4483
2010-04-01,13.3333
2010-04-05,17.647100000000002
2010-04-06,7.5
2010-04-07,4.6512
2010-04-08,71.1111
2010-04-09,-27.2727
2010-04-12,14.2857
2010-04-13,-3.125
2010-04-14,-9.6774
2010-04-15,-23.2143
2010-04-16,-20.9302
2010-04-19,2.9412000000000003
2010-04-20,8.5714
2010-04-21,0.0
2010-04-22,0.0
2010-04-23,21.0526
2010-04-26,-6.5217
2010-04-27,-6.9767
2010-04-28,7.5
2010-04-29,-13.9535
2010-04-30,29.7297
2010-05-03,-33.3333
2010-05-04,6.25
2010-05-05,-5.8824
2010-05-06,-18.75
2010-05-07,23.0769
2010-05-10,-6.25
2010-05-11,40.0
2010-05-12,-16.6667
2010-05-13,37.1429
2010-05-18,-4.1667
2010-05-19,-26.087
2010-05-20,41.1765
2010-05-21,-4.1667
2010-05-24,0.0
2010-05-25,-19.5652
2010-05-27,-13.5135
2010-05-28,-18.75
2010-06-02,23.0769
2010-06-03,0.0
2010-06-07,0.0
2010-06-09,40.625
2010-06-10,-11.1111
2010-06-14,-20.0
2010-06-15,-18.75
2010-06-16,23.0769
2010-06-17,-18.75
2010-06-21,3.8462
2010-06-24,25.9259
2010-06-25,55.8824
2010-06-28,-18.8679
2010-06-29,16.2791
2010-06-30,-20.0
2010-07-01,-5.0
2010-07-06,-15.7895
2010-07-07,0.0
2010-07-08,15.625
2010-07-12,8.1081
2010-07-13,-20.0
2010-07-14,-15.625
2010-07-15,18.5185
2010-07-16,-25.0
2010-07-21,20.8333
2010-07-23,0.0
2010-07-26,0.0
2010-07-28,27.5862
2010-07-30,0.0
2010-08-03,8.1081
2010-08-04,-27.5
2010-08-06,17.2414
2010-08-09,47.0588
2010-08-10,-4.0
2010-08-11,0.0
2010-08-13,4.1667
2010-08-16,12.0
2010-08-17,-3.5714
2010-08-25,-22.2222
2010-08-26,0.0
2010-08-27,-19.0476
2010-08-30,0.0
2010-08-31,0.0
2010-09-01,0.0
2010-09-02,23.5294
2010-09-08,-35.7143
2010-09-10,77.7778
2010-09-13,0.0
2010-09-14,6.25
2010-09-17,-37.2549
2010-09-20,56.25
2010-09-22,-20.0
2010-09-28,20.0
2010-09-29,-16.6667
2010-10-04,0.0
2010-10-07,12.5
2010-10-08,-11.1111
2010-10-12,-12.5
2010-10-13,-17.1429
2010-10-14,37.931
2010-10-15,0.0
2010-10-20,-20.0
2010-10-21,40.625
2010-10-22,-4.4444
2010-10-27,-20.9302
2010-10-28,0.0
2010-11-01,-5.8824
2010-11-05,34.375
2010-11-08,-25.5814
2010-11-10,34.375
2010-11-11,-6.9767
2010-11-19,-20.0
2010-11-22,25.0
2010-11-29,-25.0
2010-11-30,0.0
2010-12-01,33.3333
2010-12-03,0.0
2010-12-15,-20.0
2010-12-16,15.625
2010-12-17,-29.7297
2010-12-20,42.3077
2010-12-21,0.0
2010-12-22,-8.1081
2010-12-27,-23.5294
2010-12-28,23.0769
2010-12-29,-18.75
2010-12-30,23.0769
2010-12-31,-25.0
2011-01-03,25.0
2011-01-06,-13.3333
2011-01-10,11.538499999999999
2011-01-13,10.3448
2011-01-19,-18.75
2011-01-21,3.8462
2011-01-25,7.4074
2011-01-31,0.0
2011-02-01,110.3448
2011-02-02,-47.541
2011-02-03,15.625
2011-02-04,-13.5135
2011-02-07,25.0
2011-02-08,0.0
2011-02-09,0.0
2011-02-10,7.5
2011-02-11,0.0
2011-02-17,-32.5581
2011-02-22,0.0
2011-03-04,31.0345
2011-03-07,5.2632
2011-03-08,0.0
2011-03-09,0.0
2011-03-10,-25.0
2011-03-18,6.6667
2011-03-22,25.0
2011-03-23,0.0
2011-03-24,-32.5
2011-03-25,0.0
2011-03-28,0.0
2011-03-29,48.1481
2011-04-05,0.0
2011-04-07,-7.5
2011-04-12,35.1351
2011-04-13,2.0
2011-04-14,9.8039
2011-04-15,8.9286
2011-04-18,9.8361
2011-04-20,-4.4776
2011-04-21,0.0
2011-04-27,-3.125
2011-04-28,-4.8387
2011-05-03,3.3898
2011-05-10,0.0
2011-05-11,1.6393
2011-05-13,-1.6129
2011-05-16,-24.5902
2011-05-17,21.7391
2011-05-18,-3.5714
2011-05-19,3.7037
2011-05-20,3.5714
2011-05-25,-13.7931
2011-05-26,16.0
2011-05-27,-13.7931
2011-05-31,-26.0
2011-06-01,51.3514
2011-06-08,0.0
2011-06-09,25.0
2011-06-10,-31.4286
2011-06-13,-6.25
2011-06-14,-11.1111
2011-06-15,5.0
2011-06-16,-11.9048
2011-06-17,-5.4054
2011-06-20,0.0
2011-06-21,-8.5714
2011-06-22,0.0
2011-06-23,15.625
2011-06-24,-13.5135
2011-06-27,6.25
2011-06-28,8.8235
2011-06-29,24.3243
2011-06-30,-2.1739
2011-07-01,-28.8889
2011-07-05,31.25
2011-07-06,0.0
2011-07-11,0.0
2011-07-13,-23.8095
2011-07-14,-6.25
2011-07-18,0.0
2011-07-26,0.0
2011-07-27,33.3333
2011-07-28,-25.0
2011-07-29,0.0
2011-08-02,0.0
2011-08-04,0.0
2011-08-08,6.6667
2011-08-11,6.25
2011-08-15,-14.7059
2011-08-16,0.0
2011-08-17,27.5862
2011-08-18,0.0
2011-08-19,0.0
2011-08-22,0.0
2011-08-26,0.0
2011-08-30,-13.5135
2011-08-31,40.625
2011-09-01,-40.0
2011-09-02,11.1111
2011-09-06,60.0
2011-09-09,0.0
2011-09-12,-6.25
2011-09-13,-42.2222
2011-09-14,73.0769
2011-09-20,-22.2222
2011-09-23,14.2857
2011-09-28,0.0
2011-09-29,12.5
2011-10-07,0.0
2011-10-11,0.0
2011-10-17,6.6667
2011-10-25,-12.5
2011-10-28,0.0
2011-11-02,-35.7143
2011-11-03,25.9259
2011-11-04,35.2941
2011-11-09,-26.087
2011-11-10,0.0
2011-11-11,-23.5294
2011-11-14,30.7692
2011-11-15,-20.5882
2011-11-16,18.5185
2011-11-17,-15.625
2011-11-18,37.037
2011-11-21,-27.027
2011-11-22,7.4074
2011-11-30,-6.8966
2011-12-01,0.0
2011-12-05,-3.7037
2011-12-07,53.8462
2011-12-14,-27.5
2011-12-21,37.931
2011-12-28,0.0
2011-12-30,-12.5
2012-01-03,14.2857
2012-01-09,-35.0
2012-01-11,53.8462
2012-01-23,-35.0
2012-01-25,53.8462
2012-01-26,-35.0
2012-01-31,0.0
2012-02-02,3.8462
2012-02-03,0.0
2012-02-06,0.0
2012-02-07,48.1481
2012-02-21,-25.0
2012-02-22,16.6667
2012-02-23,0.0
2012-03-06,0.0
2012-03-12,88.5714
2012-03-19,0.0
2012-03-28,0.0
2012-04-04,-15.1515
2012-04-09,0.0
2012-04-11,0.0
2012-04-12,17.8571
2012-05-04,-27.2727
2012-05-09,0.0
2012-05-10,33.3333
2012-05-16,-25.0
2012-05-21,-33.3333
2012-05-22,50.0
2012-05-24,27.0833
2012-06-07,0.0
2012-06-13,0.0
2012-06-18,-8.1967
2012-06-19,0.0
2012-06-20,0.0
2012-06-21,-5.3571
2012-06-26,0.0
2012-06-27,0.0
2012-06-29,0.0
2012-07-02,-9.434
2012-07-11,10.4167
2012-07-12,-9.434
2012-07-17,10.4167
2012-07-26,-28.3019
2012-08-01,-50.0
2012-08-03,36.8421
2012-08-09,30.7692
2012-08-13,35.2941
2012-08-29,0.0
2012-09-11,-6.5217
2012-09-13,0.0
2012-10-02,0.0
2012-10-04,0.0
2012-10-05,4.6512
2012-10-08,6.6667
2012-10-10,0.0
2012-10-16,0.0
2012-10-17,0.0
2012-10-19,-12.5
2012-10-31,0.0
2012-11-01,14.2857
2012-11-02,29.1667
2012-11-15,-1.6129
2012-12-07,-26.2295
2012-12-12,35.5556
2012-12-14,-8.1967
2012-12-27,3.5714
2012-12-28,0.0
2013-01-03,0.0
2013-01-09,0.0
2013-01-22,-17.2414
2013-01-28,0.0
2013-01-29,0.0
2013-01-30,-4.1667
2013-01-31,-69.5652
2013-02-04,128.5714
2013-02-05,31.25
2013-02-07,14.2857
2013-02-08,-29.1667
2013-02-11,41.1765
2013-02-14,0.0
2013-02-19,20.8333
2013-02-20,0.0
2013-02-21,0.0
2013-03-05,-17.2414
2013-03-06,20.8333
2013-03-11,-3.4483
2013-03-26,-14.2857
2013-04-11,0.0
2013-04-17,-4.1667
2013-04-19,4.3478
2013-04-23,0.0
2013-04-24,0.0
2013-04-25,0.0
2013-04-30,-22.9167
2013-05-02,0.0
2013-05-03,-5.4054
2013-05-10,20.0
2013-05-13,26.1905
2013-05-14,0.0
2013-05-17,0.0
2013-05-20,-13.2075
2013-05-21,15.2174
2013-05-30,-39.6226
2013-05-31,-50.0
2013-06-06,68.75
2013-06-10,0.0
2013-06-11,0.0
2013-07-10,29.6296
2013-07-19,0.0
2013-07-24,-17.1429
2013-07-25,20.6897
2013-07-26,0.0
2013-07-31,0.0
2013-08-05,42.8571
2013-08-13,-30.0
2013-08-15,31.4286
2013-08-21,-6.5217
2013-08-22,104.6512
2013-08-23,-3.4091
2013-08-26,-43.5294
2013-08-27,33.3333
2013-08-28,12.5
2013-08-29,-41.6667
2013-08-30,9.5238
2013-09-03,-6.5217
2013-09-04,11.6279
2013-09-05,0.0
2013-09-06,-33.3333
2013-09-09,50.0
