ticker,DXF US Equity
2011-04-14,0.7026
2011-04-15,-2.7907
2011-04-18,-5.9809
2011-04-19,1.0178
2011-04-20,1.2594
2011-04-21,-0.995
2011-04-25,-2.0101
2011-04-26,3.5897
2011-04-27,-0.495
2011-04-28,-0.2488
2011-04-29,0.2494
2011-05-02,-0.995
2011-05-03,-6.0302
2011-05-04,-0.5348
2011-05-05,-3.7634
2011-05-06,-0.838
2011-05-09,-1.4085
2011-05-10,1.7143000000000002
2011-05-11,3.3708
2011-05-12,3.8043
2011-05-13,6.2827
2011-05-16,-11.33
2011-05-17,5.2778
2011-05-18,4.4855
2011-05-19,1.0101
2011-05-20,-0.75
2011-05-23,-5.2897
2011-05-24,-0.5319
2011-05-25,-2.1390000000000002
2011-05-26,8.1967
2011-05-27,2.0202
2011-05-31,0.2475
2011-06-01,-5.679
2011-06-02,-4.4503
2011-06-03,-4.9315
2011-06-06,-0.5764
2011-06-07,4.9275
2011-06-08,3.0387
2011-06-09,2.9491
2011-06-10,-6.7708
2011-06-13,-1.9553
2011-06-14,-6.5527
2011-06-15,0.9146
2011-06-16,0.6042
2011-06-17,-14.1141
2011-06-20,-4.8951
2011-06-21,8.0882
2011-06-22,4.0816
2011-06-23,-2.6144
2011-06-24,-0.3356
2011-06-27,0.6734
2011-06-28,-4.0134
2011-06-29,-1.3937
2011-06-30,3.1802
2011-07-01,4.1096
2011-07-05,-0.6579
2011-07-06,0.6623
2011-07-07,1.9737
2011-07-08,-1.6129
2011-07-11,-6.5574
2011-07-12,3.1579
2011-07-13,0.0
2011-07-14,0.3401
2011-07-15,4.0678
2011-07-18,-3.2573
2011-07-19,2.3569
2011-07-20,2.6316
2011-07-21,-1.2821
2011-07-22,-0.6494
2011-07-25,1.3072
2011-07-26,-0.3226
2011-07-27,2.589
2011-07-28,-2.8391
2011-07-29,0.3247
2011-08-01,-1.2945
2011-08-02,-0.6557
2011-08-03,0.0
2011-08-04,-1.6502
2011-08-05,-4.698
2011-08-08,-18.662
2011-08-09,11.9048
2011-08-10,14.5068
2011-08-11,-1.6892
2011-08-12,-7.2165
2011-08-15,0.7407
2011-08-16,5.5147
2011-08-17,-4.1812
2011-08-18,-8.0
2011-08-19,-5.9289
2011-08-22,-8.4034
2011-08-23,-5.9633
2011-08-24,1.4634
2011-08-25,5.2885
2011-08-26,0.4566
2011-08-29,13.6364
2011-08-30,-2.4
2011-08-31,-4.918
2011-09-01,-2.1552
2011-09-02,0.0
2011-09-06,-3.9648
2011-09-07,0.4587
2011-09-08,-1.8265
2011-09-09,-3.9535
2011-09-12,-0.2421
2011-09-13,-1.4563
2011-09-14,0.0
2011-09-15,7.3892
2011-09-16,-0.9174
2011-09-19,1.8519
2011-09-20,-11.3636
2011-09-21,-9.2308
2011-09-22,-5.6497
2011-09-23,-10.1796
2011-09-26,-10.0
2011-09-27,29.6296
2011-09-28,9.1429
2011-09-29,-3.1414
2011-09-30,-3.2432
2011-10-03,-6.7039
2011-10-04,-20.9581
2011-10-05,13.6364
2011-10-06,6.6667
2011-10-07,5.625
2011-10-10,0.5917
2011-10-11,-1.3346
2011-10-12,5.526
2011-10-13,0.565
2011-10-14,0.0
2011-10-17,-4.4944
2011-10-18,2.9412000000000003
2011-10-19,13.1429
2011-10-20,1.0101
2011-10-21,-0.65
2011-10-24,5.687
2011-10-25,0.0
2011-10-26,-0.4762
2011-10-27,0.4785
2011-10-28,4.7619
2011-10-31,-2.2727
2011-11-01,-3.7209
2011-11-02,2.4154999999999998
2011-11-03,0.4717
2011-11-04,-4.6948
2011-11-07,1.9704000000000002
2011-11-08,-2.4154999999999998
2011-11-09,-6.9307
2011-11-10,-2.1277
2011-11-11,0.5435
2011-11-14,-7.027
2011-11-15,-1.1628
2011-11-16,2.3529
2011-11-17,-9.1954
2011-11-18,12.6582
2011-11-21,-3.3708
2011-11-22,5.2326
2011-11-23,6.6298
2011-11-25,2.0725
2011-11-28,-6.0914
2011-11-29,2.1622
2011-11-30,8.4656
2011-12-01,-8.7805
2011-12-02,2.6738
2011-12-05,-6.25
2011-12-06,-2.7778
2011-12-07,-0.5714
2011-12-08,1.7241
2011-12-09,0.565
2011-12-12,5.0562
2011-12-13,-0.5348
2011-12-14,-0.5376
2011-12-15,-6.4865
2011-12-16,0.0
2011-12-19,1.1561
2011-12-20,-2.8571
2011-12-21,3.5294
2011-12-22,3.9773
2011-12-23,6.0109
2011-12-27,4.1237
2011-12-28,-0.495
2011-12-29,0.995
2011-12-30,-2.186
2012-01-03,0.724
2012-01-04,-2.0
2012-01-05,-1.0204
2012-01-06,2.0619
2012-01-09,-1.5152
2012-01-10,0.5128
2012-01-11,-2.0408
2012-01-12,0.0
2012-01-13,3.125
2012-01-17,0.5051
2012-01-18,0.0
2012-01-19,0.5025
2012-01-20,0.0
2012-01-23,-3.5
2012-01-24,1.0363
2012-01-25,0.0
2012-01-26,-2.0513
2012-01-27,-0.5236
2012-01-30,4.2105
2012-01-31,-0.5051
2012-02-01,0.0
2012-02-02,0.0
2012-02-03,2.0305
2012-02-06,8.457699999999999
2012-02-07,-4.1284
2012-02-08,-0.9569
2012-02-09,1.4493
2012-02-10,-4.7619
2012-02-13,0.5
2012-02-14,-0.4975
2012-02-15,-0.5
2012-02-16,0.0
2012-02-17,-3.5176
2012-02-21,1.5625
2012-02-22,-0.5128
2012-02-23,-1.5464
2012-02-24,-2.6178
2012-02-27,1.0753
2012-02-28,-1.5957
2012-02-29,2.1622
2012-03-01,-4.7619
2012-03-02,2.2222
2012-03-05,3.2609
2012-03-06,-2.6316
2012-03-07,-2.7027
2012-03-08,-1.1111
2012-03-09,1.1236
2012-03-12,0.0
2012-03-13,5.5556
2012-03-14,6.3158
2012-03-15,-0.9901
2012-03-16,-3.0
2012-03-19,-2.0619
2012-03-20,-3.1579
2012-03-21,3.2609
2012-03-22,1.0526
2012-03-23,2.0833
2012-03-26,-0.5102
2012-03-27,1.0256
2012-03-28,-1.0152
2012-03-29,-5.1282
2012-03-30,-2.7027
2012-04-02,3.3333
2012-04-03,-5.914
2012-04-04,-2.2857
2012-04-05,0.0
2012-04-09,5.848
2012-04-10,-9.9448
2012-04-11,0.0
2012-04-12,6.135
2012-04-13,-2.8902
2012-04-16,4.1667
2012-04-17,-1.7143000000000002
2012-04-18,-1.1628
2012-04-19,1.7647
2012-04-20,-4.6243
2012-04-23,0.0
2012-04-24,-3.0303
2012-04-25,-2.5
2012-04-26,4.4872
2012-04-27,-7.362
2012-04-30,4.6358
2012-05-01,-1.2658
2012-05-02,-1.9231
2012-05-03,-1.3072
2012-05-04,-0.6623
2012-05-07,0.0
2012-05-08,1.3333
2012-05-09,-0.6579
2012-05-10,0.0
2012-05-11,0.6623
2012-05-14,1.3158
2012-05-15,3.8961
2012-05-16,-4.0
2012-05-17,-10.1563
2012-05-18,0.7246
2012-05-21,5.7554
2012-05-22,1.3605
2012-05-23,2.0134
2012-05-24,3.2895
2012-05-25,-3.8217
2012-05-29,-5.298
2012-05-30,4.1958
2012-05-31,-6.0403
2012-06-01,-1.4285999999999999
2012-06-04,-0.7246
2012-06-05,2.1898
2012-06-06,-1.4285999999999999
2012-06-07,5.0725
2012-06-08,6.2069
2012-06-11,-0.6494
2012-06-12,3.9215999999999998
2012-06-13,-2.5157
2012-06-14,-6.4516
2012-06-15,-13.7931
2012-06-18,24.0
2012-06-19,0.0
2012-06-20,0.6452
2012-06-21,-1.9231
2012-06-22,-0.6536
2012-06-25,2.6316
2012-06-26,-7.0513
2012-06-27,-2.7586
2012-06-28,-6.383
2012-06-29,8.3333
2012-07-02,3.4965
2012-07-03,1.3514
2012-07-05,3.3333
2012-07-06,-2.5806
2012-07-09,0.6623
2012-07-10,-7.8947
2012-07-11,-2.8571
2012-07-12,0.7353
2012-07-13,1.4599
2012-07-16,-10.0719
2012-07-17,-0.8
2012-07-18,1.6129
2012-07-19,-9.5238
2012-07-20,-0.8772
2012-07-23,0.0
2012-07-24,-1.7699
2012-07-25,13.5135
2012-07-26,-8.7302
2012-07-27,4.3478
2012-07-30,-2.5
2012-07-31,1.7094
2012-08-01,-0.8403
2012-08-02,-4.2373
2012-08-03,-1.7699
2012-08-06,-8.1081
2012-08-07,8.8235
2012-08-08,6.3063
2012-08-09,4.2373
2012-08-10,-0.813
2012-08-13,-1.6393
2012-08-14,-0.8333
2012-08-15,-3.3613
2012-08-16,1.7391
2012-08-17,-2.5641
2012-08-20,-1.7544
2012-08-21,0.8929
2012-08-22,1.7699
2012-08-23,0.0
2012-08-24,-2.6087
2012-08-27,0.0
2012-08-28,0.0
2012-08-29,0.0
2012-08-30,-3.5714
2012-08-31,5.0926
2012-09-04,-3.0837
2012-09-05,0.6193
2012-09-06,-1.5190000000000001
2012-09-07,2.7523
2012-09-10,-3.5714
2012-09-11,1.8519
2012-09-12,0.9091
2012-09-13,-0.4505
2012-09-14,1.3575
2012-09-17,-1.7856999999999998
2012-09-18,-2.7273
2012-09-19,-2.8037
2012-09-20,-0.9615
2012-09-21,4.8544
2012-09-24,0.9259
2012-09-25,1.8349
2012-09-26,-1.8018
2012-09-27,1.8234
2012-09-28,0.0113
2012-10-01,-6.3063
2012-10-02,1.8269
2012-10-03,0.0944
2012-10-04,-1.3208
2012-10-05,5.1625
2012-10-08,-4.5455
2012-10-09,-1.9048
2012-10-10,0.3883
2012-10-11,2.5145
2012-10-12,0.0
2012-10-15,3.7736
2012-10-16,-3.6364
2012-10-17,0.0
2012-10-18,2.8302
2012-10-19,-2.7523
2012-10-22,12.2524
2012-10-23,0.0105
2012-10-24,-3.3613
2012-10-25,0.8696
2012-10-26,0.0
2012-10-31,-0.8621
2012-11-01,0.0
2012-11-02,0.8696
2012-11-05,2.4407
2012-11-06,0.9835
2012-11-07,4.1667
2012-11-08,-3.2
2012-11-09,3.3058
2012-11-12,-1.6
2012-11-13,-1.626
2012-11-14,7.438
2012-11-15,4.6154
2012-11-16,-5.1471
2012-11-19,-5.4264
2012-11-20,3.2787
2012-11-21,0.0794
2012-11-23,-4.8374
2012-11-26,0.8333
2012-11-27,1.6529
2012-11-28,-2.439
2012-11-29,-2.5
2012-11-30,0.8547
2012-12-03,2.5423999999999998
2012-12-04,0.0
2012-12-05,-4.1322
2012-12-06,-0.8621
2012-12-07,4.3478
2012-12-10,0.0
2012-12-11,1.6667
2012-12-12,-1.6393
2012-12-13,0.8333
2012-12-14,6.6116
2012-12-17,2.3256
2012-12-18,-6.8182
2012-12-19,-0.813
2012-12-20,1.6393
2012-12-21,-2.4194
2012-12-24,-2.4793
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,-2.5423999999999998
2012-12-31,0.8696
2013-01-02,2.5862
2013-01-03,0.8403
2013-01-04,4.1563
2013-01-07,0.01
2013-01-08,-0.8
2013-01-09,1.6129
2013-01-10,-3.1746
2013-01-11,-2.459
2013-01-14,0.0
2013-01-15,4.2017
2013-01-16,-0.0101
2013-01-17,4.8493
2013-01-18,3.0769
2013-01-22,0.0
2013-01-23,3.9272
2013-01-24,-1.6246
2013-01-25,2.1898
2013-01-28,0.0
2013-01-29,2.8571
2013-01-30,13.1944
2013-01-31,-7.362
2013-02-01,-7.947
2013-02-04,-0.7194
2013-02-05,1.4493
2013-02-06,0.0
2013-02-07,-2.8571
2013-02-08,2.2059
2013-02-11,2.8777
2013-02-12,-1.3986
2013-02-13,2.8369
2013-02-14,6.2155
2013-02-15,-3.2546
2013-02-19,-2.6846
2013-02-20,-0.6897
2013-02-21,-2.7778
2013-02-22,0.0
2013-02-25,-2.8571
2013-02-26,0.7353
2013-02-27,-1.4599
2013-02-28,5.1852
2013-03-01,-4.2254
2013-03-04,0.0
2013-03-05,-3.6765
2013-03-06,-1.5267
2013-03-07,3.3333
2013-03-08,-0.2251
2013-03-11,1.5038
2013-03-12,14.8148
2013-03-13,-3.2258
2013-03-14,-3.3333
2013-03-15,-8.2759
2013-03-18,3.0075
2013-03-19,-2.9196999999999997
2013-03-20,-0.7519
2013-03-21,0.0
2013-03-22,-1.5152
2013-03-25,-3.8462
2013-03-26,0.0
2013-03-27,-1.6
2013-03-28,7.3171
2013-04-01,4.5455
2013-04-02,0.7246
2013-04-03,5.036
2013-04-04,-6.8493
2013-04-05,-1.4706000000000001
2013-04-08,-0.7463
2013-04-09,-3.0075
2013-04-10,3.1008
2013-04-11,-2.2556
2013-04-12,1.5385
2013-04-15,-3.7879
2013-04-16,-4.7244
2013-04-17,-0.8264
2013-04-18,-2.5
2013-04-19,0.8547
2013-04-22,0.0
2013-04-23,2.5423999999999998
2013-04-24,-0.8264
2013-04-25,-0.8333
2013-04-26,0.8403
2013-04-29,-1.6667
2013-04-30,-2.5423999999999998
2013-05-01,0.0
2013-05-02,0.8696
2013-05-03,0.8621
2013-05-06,-0.8547
2013-05-07,0.0
2013-05-08,-2.5862
2013-05-09,4.4248
2013-05-10,-0.8475
2013-05-13,5.1282
2013-05-14,-2.439
2013-05-15,-5.0
2013-05-16,0.8772
2013-05-17,1.7391
2013-05-20,-4.2735
2013-05-21,0.0
2013-05-22,1.7856999999999998
2013-05-23,-2.6316
2013-05-24,0.0
2013-05-28,-0.9009
2013-05-29,0.0
2013-05-30,0.0
2013-05-31,0.0
2013-06-03,-1.8182
2013-06-04,0.9259
2013-06-05,2.7523
2013-06-06,2.6786
2013-06-07,1.7391
2013-06-10,-2.5534
2013-06-11,-0.011
2013-06-12,-0.8772
2013-06-13,-0.885
2013-06-14,1.7856999999999998
2013-06-17,-2.6316
2013-06-18,0.9009
2013-06-19,-0.8929
2013-06-20,-0.9009
2013-06-21,0.0
2013-06-24,-3.6364
2013-06-25,-1.8868
2013-06-26,-1.9231
2013-06-27,-1.9607999999999999
2013-06-28,-4.0125
2013-07-01,15.6401
2013-07-02,4.5045
2013-07-03,5.1724
2013-07-05,-0.8197
2013-07-08,3.3058
2013-07-09,-1.815
2013-07-10,-4.6698
2013-07-11,2.5641
2013-07-12,-1.6667
2013-07-15,-3.3898
2013-07-16,1.7544
2013-07-17,2.5862
2013-07-18,-0.8403
2013-07-19,0.8475
2013-07-22,0.0
2013-07-23,-0.8403
2013-07-24,-2.5423999999999998
2013-07-25,3.4783
2013-07-26,0.0
2013-07-29,-1.6806999999999999
2013-07-30,-1.7201
2013-07-31,1.7502
2013-08-01,-4.2735
2013-08-02,1.2388
2013-08-05,9.3595
2013-08-06,4.0323
2013-08-07,-6.2016
2013-08-08,-2.4793
2013-08-09,1.6949
2013-08-12,8.3333
2013-08-13,-3.8462
2013-08-14,1.6
2013-08-15,-2.3622
2013-08-16,0.8065
2013-08-19,-6.4
2013-08-20,1.7094
2013-08-21,0.0
2013-08-22,2.521
2013-08-23,-2.459
2013-08-26,0.8403
2013-08-27,0.0
2013-08-28,0.0
2013-08-29,-3.3333
2013-08-30,2.5862
2013-09-03,-1.6806999999999999
2013-09-04,0.7692
2013-09-05,2.6292999999999997
2013-09-06,-2.4793
2013-09-09,1.6101999999999999
2013-09-10,-3.2527
2013-09-11,0.0
2013-09-12,-3.4483
2013-09-13,8.0357
2013-09-16,14.0496
2013-09-17,-5.7971
2013-09-18,0.7692
2013-09-19,2.2901
2013-09-20,-0.7463
2013-09-23,0.7519
2013-09-24,-2.9851
2013-09-25,0.7692
2013-09-26,-0.7634
2013-09-27,-3.0769
2013-09-30,1.5873
2013-10-01,1.5625
2013-10-02,-3.0769
2013-10-03,0.7937
2013-10-04,3.1496
2013-10-07,0.687
2013-10-08,0.834
2013-10-09,-0.7519
2013-10-10,5.303
2013-10-11,-5.7554
2013-10-14,3.8167999999999997
2013-10-15,-0.7353
2013-10-16,29.6296
2013-10-17,-0.5714
2013-10-18,-4.5977
2013-10-21,-6.6265
2013-10-22,0.6452
2013-10-23,-1.9231
2013-10-24,-7.1895
2013-10-25,0.7042
2013-10-28,-3.4878
2013-10-29,5.0629
2013-10-30,-4.8276
2013-10-31,4.3478
2013-11-01,0.0
2013-11-04,2.0833
2013-11-05,-3.4013999999999998
2013-11-06,-4.9296
2013-11-07,-5.9259
2013-11-08,0.0
2013-11-11,3.622
2013-11-12,-1.9757
2013-11-13,4.6512
2013-11-14,-3.7037
2013-11-15,4.6154
2013-11-18,0.0
2013-11-19,-3.6765
2013-11-20,14.5038
2013-11-21,-2.6667
2013-11-22,-0.6849
2013-11-25,-6.8966
2013-11-26,5.9259
2013-11-27,0.0
2013-11-29,0.0
2013-12-02,-9.0909
2013-12-03,0.0
2013-12-04,0.0
2013-12-05,1.5385
2013-12-06,-1.5152
2013-12-09,1.5385
2013-12-10,3.0303
2013-12-11,-4.4118
2013-12-12,0.7692
2013-12-13,2.2901
2013-12-16,0.0
2013-12-17,-1.4925
2013-12-18,-1.5152
2013-12-19,3.0769
2013-12-20,-5.2239
2013-12-23,3.1496
2013-12-24,0.7634
2013-12-26,-3.0303
2013-12-27,0.7813
2013-12-30,-0.7752
2013-12-31,2.3438
2014-01-02,-0.7634
2014-01-03,3.8462
2014-01-06,0.7407
2014-01-07,-1.4706000000000001
2014-01-08,0.0
2014-01-09,-3.7313
2014-01-10,2.3256
2014-01-13,-2.2727
2014-01-14,-0.7752
2014-01-15,-0.7812
2014-01-16,3.1496
2014-01-17,-2.2901
2014-01-21,0.0
2014-01-22,-1.5625
2014-01-23,-1.5873
2014-01-24,-3.2258
2014-01-27,-0.8333
2014-01-28,0.8403
2014-01-29,0.0
2014-01-30,-0.8333
2014-01-31,0.0
2014-02-03,0.8403
2014-02-04,-2.5
2014-02-05,2.5641
2014-02-06,-2.5
2014-02-07,0.8547
2014-02-10,-1.6949
2014-02-11,5.1724
2014-02-12,0.8197
2014-02-13,0.0
2014-02-14,5.6911000000000005
2014-02-18,-3.8462
2014-02-19,4.0
2014-02-20,-6.1538
2014-02-21,0.8197
2014-02-24,-1.626
2014-02-25,-2.4793
2014-02-26,0.0
2014-02-27,1.6949
2014-02-28,-1.6667
2014-03-03,-0.8475
2014-03-04,0.8547
2014-03-05,-0.8475
2014-03-06,9.4017
2014-03-07,3.9063
2014-03-10,-3.7594
2014-03-11,-0.7812
2014-03-12,-0.7628
2014-03-13,-2.4052
2014-03-14,-1.626
2014-03-17,-1.6529
2014-03-18,0.0
2014-03-19,0.8403
2014-03-20,0.8333
2014-03-21,-1.6529
2014-03-24,1.6806999999999999
2014-03-25,-0.8264
2014-03-26,-1.6667
2014-03-27,0.0
2014-03-28,-0.0106
2014-03-31,1.7057
2014-04-01,-0.0833
2014-04-02,-0.9174
2014-04-03,-1.5152
2014-04-04,0.0
2014-04-07,-8.547
2014-04-08,5.6075
2014-04-09,0.885
2014-04-10,-2.6316
2014-04-11,0.9009
2014-04-14,0.8929
2014-04-15,-3.5398
2014-04-16,-2.7523
2014-04-17,1.875
2014-04-21,0.9376
2014-04-22,-0.9289
2014-04-23,-3.6926
2014-04-24,2.8846
2014-04-25,0.0
2014-04-28,-2.8037
2014-04-29,-0.7512
2014-04-30,2.6945
2014-05-01,0.0
2014-05-02,0.0
2014-05-05,-0.9434
2014-05-06,0.9524
2014-05-07,-2.8302
2014-05-08,0.9709
2014-05-09,-2.8846
2014-05-12,0.9901
2014-05-13,-0.9804
2014-05-14,0.0
2014-05-15,0.0124
2014-05-16,-0.0124
2014-05-19,-0.9901
2014-05-20,0.0
2014-05-21,0.0
2014-05-22,-2.0
2014-05-23,1.0332
2014-05-27,-0.0126
2014-05-28,-2.2222
2014-05-29,1.2397
2014-05-30,0.0
2014-06-02,1.0204
2014-06-03,-4.0404
2014-06-04,1.0526
2014-06-05,-0.1042
2014-06-06,-0.9385
2014-06-09,0.0
2014-06-10,0.0
2014-06-11,0.1974
2014-06-12,-0.1838
2014-06-13,-0.0132
2014-06-16,0.0
2014-06-17,2.0921
2014-06-18,-2.3199
2014-06-19,1.5965
2014-06-20,-2.3377
2014-06-23,1.3298
2014-06-24,-2.3491
2014-06-25,2.1368
2014-06-26,0.0
2014-06-27,-1.0395
2014-06-30,-0.0133
2014-07-01,0.0
2014-07-02,0.0
2014-07-03,0.0
2014-07-07,3.1915
2014-07-08,-3.0928
2014-07-09,0.0
2014-07-10,0.0
2014-07-11,0.0133
2014-07-14,0.0
2014-07-15,0.0
2014-07-16,1.0371
2014-07-17,-1.0396
2014-07-18,1.0638
2014-07-21,-1.0526
2014-07-22,0.9574
2014-07-23,-0.0856
2014-07-24,-2.9596
2014-07-25,-4.3608
2014-07-28,0.0
2014-07-29,-0.5682
2014-07-30,-1.7143000000000002
2014-07-31,0.0
2014-08-01,-3.4737999999999998
2014-08-04,-1.2197
2014-08-05,2.439
2014-08-06,1.1905000000000001
2014-08-07,-3.5294
2014-08-08,-3.6585
2014-08-11,2.5316
2014-08-12,-0.0154
2014-08-13,0.0154
2014-08-14,-1.2346
2014-08-15,-2.5
2014-08-18,2.5641
2014-08-19,-2.5
2014-08-20,-1.1538
2014-08-21,3.7613
2014-08-22,-1.25
2014-08-25,1.2658
2014-08-26,0.125
2014-08-27,-0.1404
2014-08-28,-1.2346
2014-08-29,-3.7975
2014-09-02,-5.2632
2014-09-03,1.3889
2014-09-04,-5.2997
2014-09-05,4.873
2014-09-08,-0.6897
2014-09-09,2.7778
2014-09-10,0.0
2014-09-11,-14.8649
2014-09-12,11.1111
2014-09-15,-10.0
2014-09-16,1.5873
2014-09-17,-1.5819999999999999
2014-09-18,16.8486
2014-09-19,-13.0265
2014-09-22,-0.0195
2014-09-23,4.707
2014-09-24,-2.4529
2014-09-25,-1.4628999999999999
2014-09-26,5.2785
2014-09-29,-4.6083
2014-09-30,2.0097
2014-10-01,-5.2851
2014-10-02,-2.4
2014-10-03,0.0
2014-10-06,0.0
2014-10-07,1.6393
2014-10-08,0.0
2014-10-09,-0.6452
2014-10-10,-0.974
2014-10-13,0.0
2014-10-14,-0.1639
2014-10-15,-6.4039
2014-10-16,2.193
2014-10-17,-0.4292
2014-10-20,-1.7241
2014-10-21,0.0
2014-10-22,-3.5088
2014-10-23,3.2727
2014-10-24,-1.4085
2014-10-27,1.7856999999999998
2014-10-28,-3.4868
2014-10-29,3.6128
2014-10-30,-1.7544
2014-10-31,0.0
2014-11-03,0.0
2014-11-04,0.0
2014-11-05,-3.5714
2014-11-06,-1.8519
2014-11-07,-1.8868
2014-11-10,-1.9231
2014-11-11,0.0
2014-11-12,0.0
2014-11-13,-0.9804
2014-11-14,4.7524999999999995
2014-11-17,-0.0945
2014-11-18,-0.0946
2014-11-19,-5.303
2014-11-20,3.9
2014-11-21,1.9971
2014-11-24,-5.6381
2014-11-25,-1.0
2014-11-26,-0.8081
2014-11-28,4.888
2014-12-01,4.8544
2014-12-02,0.0
2014-12-03,1.8519
2014-12-04,-1.8182
2014-12-08,-9.2593
2014-12-09,10.2041
2014-12-10,-5.5324
2014-12-11,13.0115
2014-12-12,-4.5967
2014-12-15,-1.8182
2014-12-16,-9.2593
2014-12-17,38.7755
2014-12-18,-4.7794
2014-12-19,3.4749
2014-12-22,-8.9552
2014-12-23,-2.0492
2014-12-24,-1.2551999999999999
2014-12-26,2.1186
2014-12-29,-1.2448
2014-12-30,-3.3613
2014-12-31,-3.9130000000000003
2015-01-02,-1.3575
2015-01-05,-3.6696999999999997
2015-01-06,-5.7143
2015-01-07,-4.5455
2015-01-08,1.5873
2015-01-09,-2.0768
2015-01-12,-0.5385
2015-01-13,1.0695000000000001
2015-01-14,-3.7037
2015-01-15,-1.0989
2015-01-16,5.5556
2015-01-20,0.5263
2015-01-21,0.5236
2015-01-22,-2.0833
2015-01-23,2.1277
2015-01-26,1.5625
2015-01-27,-1.5385
2015-01-28,7.8125
2015-01-29,0.0
2015-01-30,0.9662
2015-02-02,0.2303
2015-02-03,-5.9582
2015-02-04,-2.5381
2015-02-05,-5.2083
2015-02-06,4.3956
2015-02-09,-2.1053
2015-02-10,2.1505
2015-02-11,-1.0526
2015-02-12,-0.5319
2015-02-13,6.4171
2015-02-17,-1.5074999999999998
2015-02-18,-2.0408
2015-02-19,0.5208
2015-02-20,3.6205
2015-02-23,-2.4939
2015-02-24,0.0
2015-02-25,0.5962
2015-02-26,-0.5926
2015-02-27,2.5641
2015-03-02,0.0
2015-03-03,2.5
2015-03-04,-0.4878
2015-03-05,-1.9546999999999999
2015-03-06,1.4937
2015-03-09,0.4926
2015-03-10,-1.1183
2015-03-11,0.1394
2015-03-12,-1.8224
2015-03-13,0.8478
2015-03-16,0.0
2015-03-17,-0.0063
2015-03-18,0.0063
2015-03-19,0.0
2015-03-20,0.0
2015-03-23,0.0
2015-03-24,5.5
2015-03-25,-6.1611
2015-03-26,-0.5051
2015-03-27,0.0
2015-03-30,0.5076
2015-03-31,2.0202
2015-04-01,-0.9901
2015-04-02,-0.5
2015-04-06,0.5025
2015-04-07,0.0
2015-04-08,6.05
2015-04-09,-0.0471
2015-04-10,-0.9434
2015-04-13,-0.4762
2015-04-14,-3.8337
2015-04-15,-1.0697
2015-04-16,-2.0117
2015-04-17,-0.5934
2015-04-20,-2.417
2015-04-21,-1.5807
2015-04-22,3.7565
2015-04-23,-1.5544
2015-04-24,5.2632
2015-04-27,-1.0
2015-04-28,-5.0505
2015-04-29,0.0
2015-04-30,0.5319
2015-05-01,0.0
2015-05-04,-1.0582
2015-05-05,-0.5348
2015-05-06,0.0
