ticker,HDS US Equity
2013-11-15,1.6074000000000002
2013-11-18,-0.4794
2013-11-19,-0.0482
2013-11-20,-0.3855
2013-11-21,1.6449
2013-11-22,0.1428
2013-11-25,-0.6654
2013-11-26,0.3349
2013-11-27,0.4292
2013-11-29,0.0475
2013-12-02,2.1357
2013-12-03,-1.3941
2013-12-04,-1.3195000000000001
2013-12-05,-1.0506
2013-12-06,1.6409
2013-12-09,2.8015
2013-12-10,6.2818
2013-12-11,-0.0435
2013-12-12,0.3913
2013-12-13,-0.4764
2013-12-16,0.8703
2013-12-17,-0.302
2013-12-18,4.9762
2013-12-19,-1.2778
2013-12-20,1.5866
2013-12-23,0.822
2013-12-24,-0.8153
2013-12-26,-0.6987
2013-12-27,1.2003
2013-12-30,-1.3088
2013-12-31,-0.4973
2014-01-02,-1.1662
2014-01-03,-1.2221
2014-01-06,-3.1143
2014-01-07,1.8054000000000001
2014-01-08,0.3028
2014-01-09,2.3717
2014-01-10,2.3589
2014-01-13,-3.8683
2014-01-14,-0.7705
2014-01-15,1.7256
2014-01-16,1.6539000000000001
2014-01-17,-0.8761
2014-01-21,-0.1263
2014-01-22,-0.5057
2014-01-23,-1.2706
2014-01-24,-3.3462
2014-01-27,1.1096
2014-01-28,-4.4776
2014-01-29,-0.3217
2014-01-30,-0.1844
2014-01-31,-0.8314
2014-02-03,-2.6549
2014-02-04,3.3493
2014-02-05,-0.8796
2014-02-06,3.1761
2014-02-07,-1.675
2014-02-10,-0.5064
2014-02-11,1.6196000000000002
2014-02-12,1.0929
2014-02-13,-0.0901
2014-02-14,-0.4959
2014-02-18,-1.7671000000000001
2014-02-19,-0.2306
2014-02-20,-1.2483
2014-02-21,3.1367
2014-02-24,0.5901
2014-02-25,0.0451
2014-02-26,2.6161
2014-02-27,1.8462
2014-02-28,0.4316
2014-03-03,-0.7735
2014-03-04,1.2993000000000001
2014-03-05,1.4536
2014-03-06,1.9806
2014-03-07,0.124
2014-03-10,-0.8254
2014-03-11,-1.8727
2014-03-12,-1.6115
2014-03-13,-0.9052
2014-03-14,-1.9574
2014-03-17,-0.3106
2014-03-18,4.0943
2014-03-19,0.8551
2014-03-20,-1.1446
2014-03-21,-0.5575
2014-03-24,-0.5175
2014-03-25,8.1925
2014-03-26,3.1651
2014-03-27,-0.233
2014-03-28,3.8536
2014-03-31,-1.9865
2014-04-01,1.7208
2014-04-02,-0.6015
2014-04-03,0.7186
2014-04-04,0.8637
2014-04-07,-3.7975
2014-04-08,-1.4706000000000001
2014-04-09,1.6104
2014-04-10,-2.1647
2014-04-11,-1.6594
2014-04-14,0.1607
2014-04-15,0.8022
2014-04-16,0.5173
2014-04-17,1.1481
2014-04-21,1.3307
2014-04-22,1.4677
2014-04-23,0.1142
2014-04-24,0.7224
2014-04-25,-2.114
2014-04-28,1.1184
2014-04-29,1.8688
2014-04-30,-3.4818
2014-05-01,2.2498
2014-05-02,-2.4659
2014-05-05,0.8946
2014-05-06,-0.0386
2014-05-07,0.0771
2014-05-08,-0.578
2014-05-09,0.1163
2014-05-12,3.252
2014-05-13,-0.1875
2014-05-14,-1.0143
2014-05-15,-1.8975
2014-05-16,0.4642
2014-05-19,0.308
2014-05-20,-2.38
2014-05-21,1.3763
2014-05-22,-0.3879
2014-05-23,0.0389
2014-05-27,1.2456
2014-05-28,0.4998
2014-05-29,0.4591
2014-05-30,0.0381
2014-06-02,0.9136
2014-06-03,1.0562
2014-06-04,0.7092
2014-06-05,0.9266
2014-06-06,0.5141
2014-06-09,0.8403
2014-06-10,3.6231999999999998
2014-06-11,0.5944
2014-06-12,-3.9972
2014-06-13,0.6879
2014-06-16,1.5462
2014-06-17,-0.8144
2014-06-18,2.5348
2014-06-19,-1.9184999999999999
2014-06-20,1.2816
2014-06-23,-1.1917
2014-06-24,-1.2416
2014-06-25,0.0359
2014-06-26,0.7181
2014-06-27,-0.0713
2014-06-30,1.2843
2014-07-01,-1.1976
2014-07-02,0.0
2014-07-03,2.3529
2014-07-07,-2.6471999999999998
2014-07-08,-1.4311
2014-07-09,-1.1615
2014-07-10,-0.2203
2014-07-11,-1.7667000000000002
2014-07-14,0.9367
2014-07-15,-1.0393
2014-07-16,1.3128
2014-07-17,-1.666
2014-07-18,1.2801
2014-07-21,-0.1115
2014-07-22,1.8235999999999999
2014-07-23,-0.1462
2014-07-24,-0.7321
2014-07-25,-0.885
2014-07-28,-1.7485
2014-07-29,-0.833
2014-07-30,-0.8782
2014-07-31,-2.0801
2014-08-01,-0.7474
2014-08-04,1.2683
2014-08-05,0.1174
2014-08-06,0.0391
2014-08-07,0.7816
2014-08-08,0.5816
2014-08-11,1.9661
2014-08-12,-0.2268
2014-08-13,0.3789
2014-08-14,1.51
2014-08-15,-1.0785
2014-08-18,2.1429
2014-08-19,1.5826
2014-08-20,0.0
2014-08-21,0.8333
2014-08-22,0.7186
2014-08-25,-0.2141
2014-08-26,-1.1798
2014-08-27,0.1447
2014-08-28,0.289
2014-08-29,0.036
2014-09-02,-2.0166
2014-09-03,-0.0735
2014-09-04,-0.331
2014-09-05,1.9188
2014-09-08,-0.8327
2014-09-09,2.7747
2014-09-10,-1.1368
2014-09-11,-0.1797
2014-09-12,1.5119
2014-09-15,0.0355
2014-09-16,1.2052
2014-09-17,-0.1051
2014-09-18,2.3142
2014-09-19,0.5826
2014-09-22,-2.0102
2014-09-23,-0.2434
2014-09-24,0.1394
2014-09-25,-2.2624
2014-09-26,0.2137
2014-09-29,-0.8173
2014-09-30,-2.3289
2014-10-01,-1.0638
2014-10-02,0.3708
2014-10-03,0.9235
2014-10-06,-0.0732
2014-10-07,-1.1722
2014-10-08,0.4077
2014-10-09,-2.4363
2014-10-10,-4.5403
2014-10-13,-5.2318999999999996
2014-10-14,0.3346
2014-10-15,-0.3335
2014-10-16,2.5094
2014-10-17,3.6311999999999998
2014-10-20,0.5512
2014-10-21,4.6202
2014-10-22,-0.4117
2014-10-23,2.2923999999999998
2014-10-24,1.6899
2014-10-27,-1.2283
2014-10-28,2.4872
2014-10-29,-0.3926
2014-10-30,0.1075
2014-10-31,3.2212
2014-11-03,-0.3467
2014-11-04,0.1392
2014-11-05,2.467
2014-11-06,-0.5426
2014-11-07,-1.091
2014-11-10,0.1724
2014-11-11,-1.3421
2014-11-12,-0.9418
2014-11-13,-0.5282
2014-11-14,-0.708
2014-11-17,0.5348
2014-11-18,1.5248
2014-11-19,-0.6636
2014-11-20,0.1758
2014-11-21,2.0709
2014-11-24,1.8913
2014-11-25,-0.5062
2014-11-26,-0.8311
2014-11-28,-0.5302
2014-12-01,-2.6823
2014-12-02,3.2862
2014-12-03,2.429
2014-12-04,0.5678
2014-12-05,0.2325
2014-12-08,-1.3917
2014-12-09,-3.545
2014-12-10,-1.6548
2014-12-11,-2.9401
2014-12-12,-0.073
2014-12-15,0.2191
2014-12-16,-0.7289
2014-12-17,0.7342
2014-12-18,4.3732
2014-12-19,2.2346
2014-12-22,0.888
2014-12-23,0.5755
2014-12-24,0.0337
2014-12-26,0.7402
2014-12-29,0.1002
2014-12-30,-1.2846
2014-12-31,-0.3211
2015-01-02,-0.1017
2015-01-05,-2.8174
2015-01-06,-1.5019
2015-01-07,0.461
2015-01-08,0.6354
2015-01-09,0.3508
2015-01-12,-0.9437
2015-01-13,0.1411
2015-01-14,-2.2199
2015-01-15,-2.6306000000000003
2015-01-16,0.7772
2015-01-20,1.2852999999999999
2015-01-21,1.6679
2015-01-22,1.6404999999999998
2015-01-23,-0.1404
2015-01-26,1.6162999999999998
2015-01-27,-0.7607
2015-01-28,-1.0105
2015-01-29,2.0415
2015-01-30,-0.5519
2015-02-02,1.0753
2015-02-03,1.3898
2015-02-04,-3.5031
2015-02-05,-0.8769
2015-02-06,-0.2477
2015-02-09,-0.1419
2015-02-10,-0.3197
2015-02-11,0.0
2015-02-12,1.1404
2015-02-13,0.8457
2015-02-17,-1.7121
2015-02-18,1.813
2015-02-19,-0.6634
2015-02-20,4.1125
2015-02-23,-0.0338
2015-02-24,2.7693
2015-02-25,-2.2675
2015-02-26,-0.4707
2015-02-27,-0.3209
2015-03-02,1.576
2015-03-03,-1.7017
2015-03-04,-0.0679
2015-03-05,0.8152
2015-03-06,-2.2237
2015-03-09,0.9649
2015-03-10,-1.9113
2015-03-11,2.1573
2015-03-12,2.1798
2015-03-13,-0.4333
2015-03-16,1.5065
2015-03-17,-0.0495
2015-03-18,1.4024
2015-03-19,-1.6922000000000001
2015-03-20,-1.7213
2015-03-23,-0.9768
2015-03-24,4.6599
2015-03-25,-2.2424
2015-03-26,-1.1303
2015-03-27,1.6476
2015-03-30,3.9034
2015-03-31,-0.8118
2015-04-01,0.1765
2015-04-02,0.9612
2015-04-06,1.3646
2015-04-07,0.6262
2015-04-08,-0.6689
2015-04-09,-0.8301
2015-04-10,0.3159
2015-04-13,-0.2834
2015-04-14,0.5368
2015-04-15,2.6382
2015-04-16,0.8568
2015-04-17,-1.6989999999999998
2015-04-20,0.6173
2015-04-21,1.6564
2015-04-22,0.5733
2015-04-23,0.9601
2015-04-24,-0.4458
2015-04-27,0.2388
2015-04-28,0.3276
2015-04-29,0.1484
2015-04-30,-2.1932
2015-05-01,-0.0606
2015-05-04,-0.1213
2015-05-05,-1.7001
2015-05-06,0.2779
2015-05-07,0.2156
2015-05-08,0.8605
2015-05-11,-0.7617
2015-05-12,0.3684
2015-05-13,-0.3365
2015-05-14,-0.0921
2015-05-15,-0.9831
2015-05-18,2.2029
2015-05-19,0.3643
2015-05-20,0.3932
2015-05-21,1.1449
2015-05-22,-0.7447
2015-05-26,-0.9904
2015-05-27,0.0303
2015-05-28,-0.5758
2015-05-29,-1.0972
2015-06-01,1.433
2015-06-02,0.8962
2015-06-03,0.7528
2015-06-04,-0.8966
2015-06-05,0.2111
2015-06-08,-2.3473
2015-06-09,4.6225000000000005
2015-06-10,-0.1473
2015-06-11,0.0
2015-06-12,-0.3245
2015-06-15,1.8053
2015-06-16,0.0
2015-06-17,0.5814
2015-06-18,1.1272
2015-06-19,-0.6573
2015-06-22,1.9275
2015-06-23,0.1976
2015-06-24,-0.6761
2015-06-25,-0.4538
2015-06-26,0.7407
2015-06-29,-1.8241
2015-06-30,1.3395000000000001
2015-07-01,-0.5117
2015-07-02,0.0571
2015-07-06,-0.2856
2015-07-07,-0.4009
2015-07-08,-1.7250999999999999
2015-07-09,0.3218
2015-07-10,1.5165
2015-07-13,1.7524
2015-07-14,0.5082
2015-07-15,-0.7584
2015-07-16,3.8494
2015-07-17,-1.5535999999999999
2015-07-20,-0.0554
2015-07-21,-1.1634
2015-07-22,0.1682
2015-07-23,-3.3016
2015-07-24,-2.8067
2015-07-27,-0.1786
2015-07-28,0.5368
2015-07-29,2.7588
2015-07-30,1.6455
2015-07-31,1.6757
2015-08-03,-2.2626
2015-08-04,-1.2288999999999999
2015-08-05,1.0417
2015-08-06,-1.8900000000000001
2015-08-07,-0.0584
2015-08-10,1.6646999999999998
2015-08-11,-1.58
2015-08-12,-0.4378
2015-08-13,0.4398
2015-08-14,1.8389
2015-08-17,-0.258
2015-08-18,-0.3161
2015-08-19,-0.2594
2015-08-20,-2.4566
2015-08-21,-1.9851999999999999
2015-08-24,-5.5018
2015-08-25,-1.2156
2015-08-26,2.9145
2015-08-27,3.6501
2015-08-28,1.0625
2015-08-31,-0.8711
2015-09-01,-3.6061
2015-09-02,1.1945999999999999
2015-09-03,0.9009
2015-09-04,-0.9544
2015-09-08,3.3572
2015-09-09,-2.2857
2015-09-10,-0.9849
2015-09-11,0.3419
2015-09-14,0.1239
2015-09-15,1.0829
2015-09-16,2.0202
2015-09-17,0.3
2015-09-18,-2.752
2015-09-21,0.2615
2015-09-22,-1.9175
2015-09-23,-0.9697
2015-09-24,-0.916
2015-09-25,-2.3589
2015-09-28,-7.1499
2015-09-29,-1.1955
2015-09-30,1.8505
2015-10-01,-0.9434
2015-10-02,1.8342
2015-10-05,2.7018
2015-10-06,-0.0675
2015-10-07,1.5862
2015-10-08,2.3256
2015-10-09,1.7208
2015-10-12,-1.3086
2015-10-13,-3.3959
2015-10-14,-0.4687
2015-10-15,0.2018
2015-10-16,-3.2226
2015-10-19,-1.0753
2015-10-20,0.1753
2015-10-21,2.9051
2015-10-22,1.1905000000000001
2015-10-23,0.2689
2015-10-26,-0.1006
2015-10-27,-2.6846
2015-10-28,1.2069
2015-10-29,1.0221
2015-10-30,0.4722
2015-11-02,1.8798
2015-11-03,-0.2636
2015-11-04,1.8831
2015-11-05,-1.07
2015-11-06,0.0983
2015-11-09,-1.8664
2015-11-10,-0.9009
2015-11-11,0.3367
2015-11-12,-4.8993
2015-11-13,0.1764
2015-11-16,2.0077
2015-11-17,0.8633
2015-11-18,4.0397
2015-11-19,0.5265
2015-11-20,0.7201
2015-11-23,1.04
2015-11-24,0.2895
2015-11-25,1.5394
2015-11-27,-0.3159
2015-11-30,0.2218
2015-12-01,1.7072
2015-12-02,-2.0516
2015-12-03,-0.4126
2015-12-04,0.5736
2015-12-07,-0.2218
2015-12-08,-7.3674
2015-12-09,1.6798
2015-12-10,1.2138
2015-12-11,-1.3991
2015-12-14,-1.5203
2015-12-15,0.8919
2015-12-16,2.0061
2015-12-17,-3.0
2015-12-18,-0.2062
2015-12-21,-0.6887
2015-12-22,2.2885
2015-12-23,2.5423999999999998
2015-12-24,0.3967
2015-12-28,-0.6585
2015-12-29,1.0937999999999999
2015-12-30,-1.2459
2015-12-31,-0.2988
2016-01-04,1.4985
2016-01-05,-3.9042
2016-01-06,-2.9703
2016-01-07,-2.8148999999999997
2016-01-08,-1.4844
2016-01-11,0.1103
2016-01-12,0.7709
2016-01-13,-3.7157999999999998
2016-01-14,1.6648
2016-01-15,-3.1262
2016-01-19,-2.305
2016-01-20,-1.3763
2016-01-21,1.6745999999999999
2016-01-22,1.9607999999999999
2016-01-25,-4.4615
2016-01-26,2.9388
2016-01-27,-1.5643
2016-01-28,-0.6357
2016-01-29,5.038
2016-02-01,-0.4187
2016-02-02,-4.5107
2016-02-03,-1.4011
2016-02-04,3.6135
2016-02-05,-5.0157
2016-02-08,-7.5908
2016-02-09,0.8036
2016-02-10,2.4801
2016-02-11,-2.8522
2016-02-12,3.6922
2016-02-16,4.2042
2016-02-17,6.6693999999999996
2016-02-18,0.2316
2016-02-19,0.5776
2016-02-22,3.9433
2016-02-23,-1.5470000000000002
2016-02-24,0.9727
2016-02-25,0.7781
2016-02-26,2.8676
2016-02-29,-0.6791
2016-03-01,2.231
2016-03-02,0.5104
2016-03-03,0.858
2016-03-04,0.6597
2016-03-07,-0.5864
2016-03-08,-3.8167999999999997
2016-03-09,0.5772
2016-03-10,-1.9727000000000001
2016-03-11,3.6224
2016-03-14,0.4237
2016-03-15,4.8875
2016-03-16,2.2125
2016-03-17,4.2965
2016-03-18,0.4088
2016-03-21,0.6577
2016-03-22,0.1556
2016-03-23,-1.1804999999999999
2016-03-24,0.7859
2016-03-28,1.5908
2016-03-29,3.101
2016-03-30,-1.4889999999999999
2016-03-31,-0.0302
2016-04-01,0.8164
2016-04-04,-1.4397
2016-04-05,0.4869
2016-04-06,0.5451
2016-04-07,0.0904
2016-04-08,1.1135
2016-04-11,-0.9226
2016-04-12,-0.6609
2016-04-13,1.3003
2016-04-14,-0.3284
2016-04-15,-0.1797
2016-04-18,0.39
2016-04-19,-0.5977
2016-04-20,1.5032999999999999
2016-04-21,-0.5036
2016-04-22,2.4114
2016-04-25,-1.2209
2016-04-26,1.9423
2016-04-27,1.8763999999999998
2016-04-28,-2.7203
2016-04-29,-0.1456
2016-05-02,1.9545
2016-05-03,-2.8040000000000003
2016-05-04,-0.6182
2016-05-05,-1.1848
2016-05-06,0.4496
2016-05-09,-0.9251
2016-05-10,1.2651
2016-05-11,-1.16
2016-05-12,-0.2708
2016-05-13,-1.1165
2016-05-16,1.7088999999999999
2016-05-17,0.9001
2016-05-18,-1.2191
2016-05-19,0.2408
2016-05-20,0.2402
2016-05-23,0.9287
2016-05-24,1.8997000000000002
2016-05-25,0.233
2016-05-26,-0.494
2016-05-27,0.7593
2016-05-31,2.3188
2016-06-01,-0.4249
2016-06-02,-1.0526
2016-06-03,-0.23
2016-06-06,0.634
2016-06-07,2.4341
2016-06-08,1.8172000000000001
2016-06-09,-0.3569
2016-06-10,-4.3814
2016-06-13,-1.6138
2016-06-14,-0.4979
2016-06-15,0.7359
2016-06-16,1.0228
2016-06-17,-1.1280999999999999
2016-06-20,3.2475
2016-06-21,-0.0567
2016-06-22,-1.0491
2016-06-23,1.0602
2016-06-24,-2.9203
2016-06-27,-4.0012
2016-06-28,1.1256
2016-06-29,2.4669
2016-06-30,2.2314
2016-07-01,-0.3446
2016-07-05,-2.4207
2016-07-06,0.1181
2016-07-07,1.1799
2016-07-08,3.2362
2016-07-11,1.6662
2016-07-12,-0.3611
2016-07-13,-0.6691
2016-07-14,2.8908
2016-07-15,0.491
2016-07-18,-1.8187
2016-07-19,-0.9124
2016-07-20,0.9766
2016-07-21,-0.525
2016-07-22,1.1111
2016-07-25,-0.5769
2016-07-26,1.4369
2016-07-27,-0.7627
2016-07-28,-0.0549
2016-07-29,-0.6042
2016-08-01,-1.6855
2016-08-02,-1.855
2016-08-03,1.1741
2016-08-04,-0.1415
2016-08-05,0.9921
2016-08-08,-0.0842
2016-08-09,0.1966
2016-08-10,0.4486
2016-08-11,0.8373
2016-08-12,-0.2214
2016-08-15,1.6644
2016-08-16,-1.1187
2016-08-17,-1.4625
2016-08-18,1.4282
2016-08-19,0.2485
2016-08-22,0.8262
2016-08-23,-0.9287
2016-08-24,-0.6893
2016-08-25,-0.9162
2016-08-26,-0.2522
2016-08-29,2.3315
2016-08-30,0.0549
2016-08-31,-0.9328
2016-09-01,0.1385
2016-09-02,1.7146
2016-09-06,-1.4138
2016-09-07,-12.0794
2016-09-08,-0.2823
2016-09-09,-3.9321
2016-09-12,1.7682
2016-09-13,0.4826
2016-09-14,1.633
2016-09-15,0.8192
2016-09-16,-1.6562999999999999
2016-09-19,0.1271
2016-09-20,-2.7927999999999997
2016-09-21,0.0
2016-09-22,1.665
2016-09-23,2.4406
2016-09-26,-1.9748999999999999
2016-09-27,0.2558
2016-09-28,-0.3828
2016-09-29,0.6404
2016-09-30,1.7499
2016-10-03,-0.0313
2016-10-04,-1.0948
2016-10-05,0.1581
2016-10-06,3.347
2016-10-07,-0.0306
2016-10-10,0.0917
2016-10-11,-2.2595
2016-10-12,-1.3121
2016-10-13,-0.095
2016-10-14,-0.507
2016-10-17,1.8471
2016-10-18,0.6567
2016-10-19,0.2485
2016-10-20,-1.3945
2016-10-21,0.1571
2016-10-24,1.4434
2016-10-25,-0.5568
2016-10-26,0.3421
2016-10-27,2.0769
2016-10-28,-0.5162
2016-10-31,0.7326
2016-11-01,-0.8182
2016-11-02,0.6722
2016-11-03,-0.6677
2016-11-04,-2.3830999999999998
2016-11-07,2.6604
2016-11-08,2.378
2016-11-09,5.9559
2016-11-10,3.7943
2016-11-11,-0.2437
2016-11-14,1.2758
2016-11-15,1.8494000000000002
2016-11-16,0.9211
2016-11-17,-0.0261
2016-11-18,0.0261
2016-11-21,1.4081000000000001
2016-11-22,1.26
2016-11-23,-0.2285
2016-11-25,0.9672
2016-11-28,-2.5460000000000003
2016-11-29,-0.4397
2016-11-30,1.9485999999999999
2016-12-01,1.0449
2016-12-02,-1.4376
2016-12-05,1.7144
2016-12-06,2.8679
2016-12-07,-0.2446
2016-12-08,1.4219
2016-12-09,0.4109
2016-12-12,-0.1204
2016-12-13,0.1205
2016-12-14,0.1685
2016-12-15,0.6969
2016-12-16,-1.074
2016-12-19,0.193
2016-12-20,4.3342
2016-12-21,0.1154
2016-12-22,-1.2679
2016-12-23,0.1868
2016-12-27,1.911
2016-12-28,-1.7837
2016-12-29,-0.4889
2016-12-30,-0.5381
2017-01-03,1.3173
2017-01-04,0.8591
2017-01-05,-1.5424
2017-01-06,-1.7067999999999999
2017-01-09,-0.0476
2017-01-10,-0.0714
2017-01-11,1.2622
2017-01-12,0.5409
2017-01-13,-2.0585
2017-01-17,-2.1973
2017-01-18,1.7827
2017-01-19,-0.9597
2017-01-20,0.9205
2017-01-23,0.5041
2017-01-24,1.7435
2017-01-25,1.5258
2017-01-26,0.0231
2017-01-27,-1.3176
2017-01-30,-1.0775
2017-01-31,0.1658
2017-02-01,-0.1655
2017-02-02,-0.2368
2017-02-03,1.2105
2017-02-06,-0.0469
2017-02-07,2.0648
2017-02-08,-1.0805
2017-02-09,0.9761
2017-02-10,1.8182
2017-02-13,-1.6501000000000001
2017-02-14,-0.8504
2017-02-15,-0.1391
2017-02-16,0.2089
2017-02-17,0.1853
2017-02-21,1.2254
2017-02-22,0.3198
2017-02-23,-3.6202
2017-02-24,0.567
2017-02-27,1.8793
2017-02-28,-0.8531
2017-03-01,1.0233
2017-03-02,-1.7035
2017-03-03,1.3583
2017-03-06,-0.0924
2017-03-07,-1.3182
2017-03-08,0.164
2017-03-09,-1.9186
2017-03-10,0.167
2017-03-13,1.6432
2017-03-14,-3.8894
2017-03-15,1.9259
2017-03-16,-1.0045
2017-03-17,0.9423
2017-03-20,-1.5318
2017-03-21,-1.823
2017-03-22,-0.1486
2017-03-23,0.2727
2017-03-24,-0.272
2017-03-27,-0.5207
2017-03-28,1.0967
2017-03-29,-0.7396
2017-03-30,2.0864
2017-03-31,0.0608
2017-04-03,-1.4468
2017-04-04,-0.6415
2017-04-05,0.1738
2017-04-06,-0.0744
2017-04-07,-0.6698
2017-04-10,2.1728
2017-04-11,-0.3422
2017-04-12,-1.5207000000000002
2017-04-13,-1.4944
2017-04-17,0.3793
2017-04-18,-1.6120999999999999
2017-04-19,0.2304
2017-04-20,1.5836999999999999
2017-04-21,0.3772
2017-04-24,0.2255
2017-04-25,0.9748
2017-04-26,0.2723
2017-04-27,-0.5924
2017-04-28,0.0745
2017-05-01,-0.2978
2017-05-02,-0.4231
2017-05-03,-0.3249
2017-05-04,0.2257
2017-05-05,1.326
2017-05-08,0.321
2017-05-09,-0.8368
2017-05-10,0.6205
2017-05-11,0.4933
2017-05-12,-1.5218
2017-05-15,0.2493
2017-05-16,-0.2735
2017-05-17,-1.4959
2017-05-18,1.3414
2017-05-19,4.6204
2017-05-22,-0.5491
2017-05-23,-0.288
2017-05-24,-0.8666
2017-05-25,0.34
2017-05-26,0.2178
2017-05-30,-1.4971999999999999
2017-05-31,-1.0787
2017-06-01,1.9827
2017-06-02,0.7776
2017-06-05,-0.4823
2017-06-06,-17.543
2017-06-07,-3.5850999999999997
2017-06-08,-2.4078
2017-06-09,-1.5928
2017-06-12,-0.3174
2017-06-13,-0.2229
2017-06-14,3.7332
2017-06-15,-1.4457
2017-06-16,-0.9988
2017-06-19,2.0807
2017-06-20,-0.9265
2017-06-21,0.3429
2017-06-22,-0.8388
2017-06-23,-2.2556
2017-06-26,0.3205
2017-06-27,-0.9904
2017-06-28,-1.1939
2017-06-29,-0.196
2017-06-30,0.2291
2017-07-03,1.6977
2017-07-05,-0.8668
2017-07-06,-1.7163
2017-07-07,0.2306
2017-07-10,0.2301
2017-07-11,-2.1974
2017-07-12,-1.2072
2017-07-13,2.5458
2017-07-14,1.6219999999999999
2017-07-17,-1.4984
2017-07-18,3.4061
2017-07-19,-0.032
2017-07-20,2.0793
2017-07-21,-0.6581
2017-07-24,1.2934
2017-07-25,0.0623
2017-07-26,0.1556
2017-07-27,0.7147
2017-07-28,-0.1851
2017-07-31,0.4328
2017-08-01,-1.385
2017-08-02,-1.7478
2017-08-03,0.3812
2017-08-04,-0.0316
2017-08-07,0.6964
2017-08-08,-1.5718
2017-08-09,-1.3414
2017-08-10,-2.6870000000000003
2017-08-11,2.3287
2017-08-14,2.6983
2017-08-15,-1.8359999999999999
2017-08-16,-1.4511
2017-08-17,-0.7853
2017-08-18,0.2309
2017-08-21,-0.9214
2017-08-22,3.1883
2017-08-23,-0.9334
2017-08-24,0.9747
2017-08-25,1.4157
2017-08-28,-0.0952
2017-08-29,2.0959
2017-08-30,1.8662999999999998
2017-08-31,1.6794
2017-09-01,-0.8408
2017-09-05,-0.9994
2017-09-06,3.3649
2017-09-07,-0.7103
2017-09-08,-0.2981
2017-09-11,-0.0897
2017-09-12,0.9874
2017-09-13,-0.6222
2017-09-14,-2.1765
2017-09-15,-1.0667
2017-09-18,2.3105
2017-09-19,0.542
2017-09-20,2.7853
2017-09-21,-0.5536
2017-09-22,2.3147
2017-09-25,1.1741
2017-09-26,1.2171
2017-09-27,1.3702
2017-09-28,-0.331
2017-09-29,-0.1661
2017-10-02,2.3565
2017-10-03,-0.7584
2017-10-04,0.8734
2017-10-05,-1.4069
2017-10-06,-0.1372
2017-10-09,-0.687
2017-10-10,-2.0199
2017-10-11,-1.2991
2017-10-12,1.8312
2017-10-13,0.4215
2017-10-16,-0.7275
2017-10-17,1.7755999999999998
2017-10-18,0.4985
2017-10-19,-0.1378
2017-10-20,1.4073
2017-10-23,-0.9252
2017-10-24,-2.8564
2017-10-25,-0.5655
2017-10-26,0.9383
2017-10-27,-0.9296
2017-10-30,0.2275
2017-10-31,0.3972
2017-11-01,0.1978
2017-11-02,0.8742
2017-11-03,0.9785
2017-11-06,1.1905000000000001
