ticker,RCMH US Equity
2011-04-21,7.1429
2011-04-25,0.0
2011-04-26,6.6667
2011-04-27,12.5
2011-04-28,11.1111
2011-04-29,30.0
2011-05-02,-6.7308
2011-05-03,-1.0309
2011-05-04,8.3333
2011-05-05,-4.8077
2011-05-06,1.0101
2011-05-09,-20.0
2011-05-10,-20.0
2011-05-11,0.0
2011-05-12,6.25
2011-05-13,-1.4706000000000001
2011-05-16,23.8806
2011-05-17,-14.4578
2011-05-18,11.2676
2011-05-19,-10.1266
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,-4.2254
2011-05-25,-1.4706000000000001
2011-05-26,-4.4776
2011-05-27,0.0
2011-05-31,25.0
2011-06-01,0.0
2011-06-02,0.0
2011-06-06,-25.0
2011-06-07,0.0
2011-06-08,-1.6667
2011-06-09,0.0
2011-06-10,-10.1695
2011-06-13,-4.717
2011-06-14,-4.9505
2011-06-15,-33.3333
2011-06-16,100.0
2011-06-17,-43.75
2011-06-20,77.7778
2011-06-21,-37.5
2011-06-22,-10.0
2011-06-23,4.1667
2011-06-24,60.0
2011-06-27,6.6667
2011-06-28,-43.75
2011-06-29,11.1111
2011-06-30,50.0
2011-07-05,-13.3333
2011-07-06,-23.0769
2011-07-07,0.0
2011-07-11,-20.0
2011-07-12,12.5
2011-07-13,11.1111
2011-07-14,2.5
2011-07-15,0.0
2011-07-18,-2.439
2011-07-20,0.0
2011-07-21,0.0
2011-07-25,2.5
2011-07-27,0.0
2011-07-29,0.0
2011-08-01,-37.8049
2011-08-02,72.549
2011-08-03,-9.0909
2011-08-10,-22.5
2011-08-11,3.2258
2011-08-12,0.0
2011-08-15,-20.3125
2011-08-16,-5.8824
2011-08-17,33.3333
2011-08-19,-37.5
2011-08-22,40.0
2011-08-23,-28.5714
2011-08-24,-15.0
2011-08-25,41.1765
2011-08-29,-29.1667
2011-08-30,-5.8824
2011-09-01,0.0
2011-09-02,50.0
2011-09-06,0.0
2011-09-07,-33.3333
2011-09-09,50.0
2011-09-15,0.0
2011-09-16,-33.3333
2011-09-19,-34.375
2011-09-22,0.0
2011-09-23,-9.5238
2011-09-27,-15.7895
2011-09-28,0.0
2011-10-04,12.5
2011-10-05,5.5556
2011-10-06,-5.2632
2011-10-11,0.0
2011-10-12,0.0
2011-10-13,0.0
2011-10-14,-55.5556
2011-10-20,75.0
2011-10-25,0.0
2011-10-27,0.0
2011-10-28,0.0
2011-11-02,-21.4286
2011-11-04,18.1818
2011-11-07,0.0
2011-11-09,0.0
2011-11-11,0.0
2011-11-14,0.0
2011-11-15,0.0
2011-11-16,-15.3846
2011-11-17,0.0
2011-11-18,0.0
2011-11-22,0.0
2011-11-29,-9.0909
2011-11-30,-40.0
2011-12-01,-16.6667
2011-12-02,-40.0
2011-12-05,-33.3333
2011-12-06,0.0
2011-12-07,50.0
2011-12-08,0.0
2011-12-09,-33.3333
2011-12-12,0.0
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,0.0
2011-12-23,0.0
2011-12-29,0.0
2012-01-03,0.0
2012-01-04,0.0
2012-01-06,0.0
2012-01-09,0.0
2012-01-10,0.0
2012-01-11,0.0
2012-01-13,0.0
2012-01-17,0.0
2012-01-19,0.0
2012-01-24,0.0
2012-01-30,-20.0
2012-02-02,25.0
2012-02-08,0.0
2012-03-15,0.0
2012-03-16,0.0
2012-03-19,0.0
2012-03-27,0.0
2012-04-09,0.0
2012-04-18,0.0
2012-04-24,50.0
2012-04-25,0.0
2012-05-02,-33.3333
2012-05-03,50.0
2012-05-04,-33.3333
2012-05-07,0.0
2012-05-08,50.0
2012-05-10,0.0
2012-05-17,0.0
2012-05-24,-33.3333
2012-05-25,0.0
2012-05-30,0.0
2012-06-14,0.0
2012-06-19,0.0
2012-06-26,0.0
2012-07-18,0.0
2012-08-15,0.0
2012-09-25,0.0
2012-10-12,0.0
2012-10-17,0.0
2012-10-18,-20.0
2012-10-19,25.0
2012-10-22,50.0
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,0.0
2012-11-02,-33.3333
2012-11-07,0.0
2012-11-09,0.0
2012-11-13,50.0
2012-12-13,-33.3333
2012-12-17,0.0
2012-12-18,50.0
2013-07-19,-33.3333
2013-07-22,0.0
2013-07-23,0.0
2013-07-31,0.0
2013-12-26,0.0
2013-12-27,0.0
2013-12-31,0.0
2014-01-15,50.0
2014-01-23,-33.3333
2014-01-28,0.0
2014-02-03,0.0
2014-02-14,0.0
2014-02-24,0.0
2014-02-25,0.0
2014-02-27,0.0
2014-03-04,0.0
2014-03-10,0.0
2014-03-11,0.0
2014-03-12,0.0
2014-03-13,0.0
2014-03-26,0.0
2014-04-02,0.0
2014-04-04,0.0
2014-04-07,0.0
2014-04-15,0.0
2014-04-22,0.0
2014-04-24,0.0
2014-04-25,1500.0
2014-04-28,-65.625
2014-04-29,-27.2727
2014-04-30,0.0
2014-05-01,0.0
2014-05-02,-25.0
2014-05-05,0.0
2014-05-07,0.0
2014-05-08,-16.6667
2014-05-09,0.0
2014-05-12,0.0
2014-05-13,0.0
2014-05-16,0.0
2014-05-19,0.0
2014-05-20,-40.0
2014-05-22,66.6667
2014-05-23,0.0
2014-06-02,-40.0
2014-06-05,66.6667
2014-06-09,-40.0
2014-06-11,0.0
2014-06-12,0.0
2014-06-13,0.0
2014-06-16,0.0
2014-06-17,0.0
2014-06-18,0.0
2014-06-19,0.0
2014-06-23,0.0
2014-06-24,0.0
2014-06-25,66.6667
2014-06-26,-40.0
2014-06-27,0.0
2014-07-02,0.0
2014-07-07,0.0
2014-07-10,0.0
2014-07-11,0.0
2014-07-16,0.0
2014-07-25,0.0
2014-07-28,0.0
2014-08-04,0.0
2014-08-08,-33.3333
2014-08-13,50.0
2014-08-15,0.0
2014-08-19,0.0
2014-08-25,0.0
2014-08-28,-33.3333
2014-09-09,50.0
2014-09-11,-33.3333
2014-09-19,0.0
2014-09-22,0.0
2014-09-24,0.0
2014-09-29,0.0
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,0.0
2014-10-06,0.0
2014-10-09,0.0
2014-10-30,50.0
2014-11-13,-33.3333
2014-11-17,0.0
2014-12-17,0.0
2014-12-18,0.0
2014-12-19,0.0
2014-12-23,0.0
2014-12-24,0.0
2014-12-30,0.0
2015-01-07,0.0
2015-01-22,0.0
2015-01-23,0.0
2015-01-28,0.0
2015-03-04,0.0
2015-03-05,20.0
2015-03-06,-16.6667
2015-03-10,0.0
2015-03-12,0.0
2015-03-13,0.0
2015-03-18,0.0
2015-04-02,0.0
2015-04-21,0.0
2015-04-23,0.0
2015-04-28,0.0
2015-05-01,50.0
2015-05-21,-33.3333
2015-05-29,50.0
2015-06-03,0.0
2015-06-05,-33.3333
2015-06-12,50.0
2015-06-24,-33.3333
2015-06-25,0.0
2015-06-26,50.0
2015-06-30,-33.3333
2015-07-01,50.0
2015-07-02,-33.3333
2015-07-07,50.0
2015-07-08,-33.3333
2015-07-14,0.0
2015-07-29,0.0
2015-08-04,0.0
2015-08-05,50.0
2015-08-12,-33.3333
2015-08-13,50.0
2015-08-28,-33.3333
2015-09-04,0.0
2015-10-02,0.0
2015-10-09,0.0
2015-10-20,0.0
2015-10-23,0.0
2015-11-16,0.0
2015-12-04,-92.0
2015-12-23,1150.0
2015-12-28,0.0
2016-03-14,0.0
2016-03-29,0.0
2016-04-01,0.0
2016-04-29,0.0
2016-05-02,0.0
2016-05-17,50.0
2016-05-18,-46.6667
2016-05-19,25.0
2016-05-25,0.0
2016-06-03,0.0
2016-06-10,700.0
2016-06-14,-87.5
2016-06-17,0.0
2016-06-23,0.0
2016-06-24,0.0
2016-10-05,0.0
2016-11-14,700.0
2016-11-25,-87.5
2016-12-02,0.0
2016-12-12,0.0
2016-12-30,0.0
2017-01-17,0.0
2017-01-24,0.0
2017-01-27,0.0
2017-02-15,50.0
2017-02-16,33.3333
2017-02-17,50.0
2017-02-21,33.3333
2017-02-22,25.0
2017-02-23,-20.0
2017-02-24,-25.0
2017-02-27,0.0
2017-02-28,83.3333
2017-03-01,-27.2727
2017-03-03,-37.5
2017-03-06,120.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,-45.4545
2017-03-13,0.0
2017-03-14,0.0
2017-03-15,100.0
2017-03-16,-16.6667
2017-03-17,30.0
2017-03-20,0.0
2017-03-21,7.6923
2017-03-22,-7.1429
2017-03-23,-15.3846
2017-03-28,18.1818
2017-03-29,-15.3846
2017-03-30,-9.0909
2017-04-03,-20.0
2017-04-10,200.0
2017-04-11,-20.8333
2017-04-13,-26.3158
2017-04-17,50.0
2017-04-18,-33.3333
2017-04-19,-21.4286
2017-04-24,18.1818
2017-04-25,-23.0769
2017-04-28,-20.0
2017-05-01,0.0
2017-05-03,-37.5
2017-05-04,0.0
2017-05-09,-40.0
2017-05-11,100.0
2017-05-15,-50.0
2017-05-16,266.6667
2017-05-17,-9.0909
2017-05-18,-20.0
2017-05-19,0.0
2017-05-22,-37.5
2017-05-23,20.0
2017-05-24,-16.6667
2017-05-25,0.0
2017-05-26,20.0
2017-05-31,0.0
2017-06-01,0.0
2017-06-02,-16.6667
2017-06-05,0.0
2017-06-06,-36.0
2017-06-07,0.0
2017-06-09,50.0
2017-06-12,-33.3333
2017-06-19,0.0
2017-06-20,50.0
2017-06-22,-33.3333
2017-06-28,0.0
2017-06-29,0.0
2017-06-30,0.0
2017-07-03,-50.0
2017-07-07,100.0
2017-07-10,0.0
2017-07-11,-50.0
2017-07-12,100.0
2017-07-13,5.0
2017-07-14,-52.381
2017-07-17,100.0
2017-07-18,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-24,0.0
2017-07-25,-50.0
2017-07-26,100.0
2017-07-27,20.0
2017-08-02,-16.6667
2017-08-04,-50.0
2017-08-09,100.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-25,-50.0
2017-08-28,0.0
2017-09-01,100.0
2017-09-05,0.0
2017-09-11,-50.0
2017-09-15,100.0
2017-09-27,-50.0
2017-10-04,300.0
2017-10-05,-37.5
2017-10-09,-20.0
2017-10-10,0.0
2017-10-11,-50.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-18,0.0
2017-10-19,100.0
2017-10-23,-50.0
2017-10-25,0.0
2017-10-26,0.0
2017-10-31,0.0
2017-11-03,50.0
2017-11-06,-33.3333
2017-11-07,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-13,0.0
2017-11-16,0.0
2017-11-29,0.0
2017-12-01,0.0
2017-12-04,0.0
2017-12-06,0.0
2017-12-07,0.0
2017-12-11,50.0
2017-12-13,-33.3333
2017-12-14,0.0
2017-12-15,0.0
2017-12-18,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2017-12-22,0.0
2017-12-29,100.0
2018-01-02,0.0
2018-01-03,0.0
2018-01-04,-25.0
2018-01-08,33.3333
2018-01-09,-50.0
2018-01-10,100.0
2018-01-11,50.0
2018-01-12,-33.3333
2018-01-16,0.0
2018-01-17,-50.0
2018-01-18,100.0
2018-01-19,45.0
2018-01-22,-3.4483
2018-01-23,42.8571
2018-01-24,-25.0
2018-01-25,0.0
2018-01-26,-33.3333
2018-01-29,50.0
2018-01-30,-33.3333
2018-01-31,50.0
2018-02-01,-33.3333
2018-02-02,0.0
2018-02-05,0.0
2018-02-06,-5.0
2018-02-07,57.8947
2018-02-08,-33.3333
2018-02-09,0.0
2018-02-12,50.0
2018-02-13,0.0
2018-02-14,0.0
2018-02-15,-3.3333
2018-02-16,141.3793
2018-02-20,14.2857
2018-02-21,-25.0
2018-02-22,-50.0
2018-02-23,-33.3333
2018-02-26,0.0
2018-02-27,0.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,-50.0
2018-03-06,0.0
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,100.0
2018-03-13,-50.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,0.0
2018-03-27,0.0
2018-03-28,0.0
2018-03-29,0.0
2018-04-02,100.0
2018-04-03,-50.0
2018-04-04,0.0
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,0.0
2018-04-12,100.0
2018-04-13,-50.0
2018-04-17,0.0
2018-04-18,0.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,100.0
2018-04-30,0.0
2018-05-01,-50.0
2018-05-02,0.0
2018-05-04,0.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-16,0.0
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,100.0
2018-05-22,-50.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-04,50.0
2018-06-05,-33.3333
2018-06-06,0.0
2018-06-07,0.0
2018-06-11,0.0
2018-06-12,0.0
2018-06-18,0.0
2018-06-19,0.0
2018-06-20,0.0
2018-06-21,50.0
2018-06-25,-33.3333
2018-06-26,0.0
2018-07-02,0.0
2018-07-03,0.0
2018-07-05,0.0
2018-07-06,0.0
2018-07-09,0.0
2018-07-10,0.0
2018-07-12,0.0
2018-07-13,0.0
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-23,0.0
2018-07-25,0.0
2018-07-31,0.0
2018-08-01,0.0
2018-08-02,0.0
2018-08-03,0.0
2018-08-06,0.0
2018-08-07,0.0
2018-08-09,0.0
2018-08-10,0.0
2018-08-14,0.0
2018-08-15,0.0
2018-08-16,0.0
2018-08-22,100.0
2018-08-23,0.0
2018-08-24,-50.0
2018-08-27,100.0
2018-08-28,0.0
2018-08-29,0.0
2018-08-30,-50.0
2018-08-31,0.0
2018-09-04,0.0
2018-09-05,0.0
2018-09-11,100.0
2018-09-12,-50.0
2018-09-13,0.0
2018-09-17,100.0
2018-09-18,-50.0
2018-09-19,0.0
2018-09-20,0.0
2018-09-21,0.0
2018-09-24,0.0
2018-09-25,0.0
2018-09-27,0.0
2018-10-04,0.0
2018-10-05,0.0
2018-10-08,0.0
2018-10-09,0.0
2018-10-10,0.0
2018-10-12,0.0
2018-10-15,0.0
2018-10-18,0.0
2018-10-22,0.0
2018-10-24,100.0
2018-10-30,-50.0
2018-11-01,50.0
2018-11-02,33.3333
2018-11-05,-50.0
2018-11-06,0.0
2018-11-07,0.0
2018-11-08,0.0
2018-11-09,0.0
2018-11-15,100.0
2018-11-16,-50.0
2018-11-19,0.0
2018-11-20,0.0
2018-11-23,0.0
2018-11-26,100.0
2018-11-27,-50.0
2018-11-28,100.0
2018-11-29,-50.0
2018-11-30,0.0
2018-12-03,0.0
2018-12-11,-99.0
2018-12-12,9900.0
2018-12-13,0.0
2018-12-14,0.0
2018-12-19,0.0
2018-12-20,0.0
2018-12-21,0.0
2018-12-26,0.0
2018-12-28,0.0
2019-01-02,0.0
2019-01-03,0.0
2019-01-08,0.0
2019-01-09,-99.0
2019-01-11,9900.0
2019-01-14,100.0
2019-01-15,0.0
2019-01-16,-50.0
2019-01-17,0.0
2019-01-22,0.0
2019-01-24,0.0
2019-01-28,0.0
2019-01-29,0.0
2019-01-30,0.0
2019-01-31,0.0
2019-02-05,0.0
2019-02-07,0.0
2019-02-11,100.0
2019-02-12,0.0
2019-02-14,-50.0
2019-02-19,0.0
2019-02-22,0.0
2019-02-26,0.0
2019-02-27,0.0
2019-02-28,0.0
2019-03-04,0.0
2019-03-06,0.0
2019-03-07,0.0
2019-03-11,0.0
2019-03-13,0.0
2019-03-15,0.0
2019-03-22,0.0
2019-03-26,0.0
2019-03-27,0.0
2019-03-29,100.0
2019-04-01,-50.0
2019-04-02,0.0
2019-04-03,0.0
2019-04-08,0.0
2019-04-09,0.0
2019-04-10,0.0
2019-04-11,0.0
2019-04-12,0.0
2019-04-15,0.0
2019-04-16,100.0
2019-04-17,-50.0
2019-04-23,0.0
2019-05-01,0.0
2019-05-02,0.0
2019-05-03,0.0
2019-05-08,0.0
2019-05-13,0.0
2019-05-14,-99.0
2019-05-15,0.0
2019-05-16,9900.0
2019-05-17,0.0
2019-05-20,0.0
2019-05-21,0.0
2019-05-31,0.0
2019-06-20,0.0
2019-06-24,-99.0
2019-07-09,9900.0
2019-07-10,0.0
2019-07-11,0.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-23,0.0
2019-07-24,0.0
2019-07-25,30.0
2019-07-29,-23.0769
2019-07-30,0.0
2019-08-01,0.0
2019-08-05,0.0
2019-08-06,100.0
2019-08-07,0.0
2019-08-13,-50.0
2019-08-15,0.0
2019-08-23,0.0
2019-08-26,0.0
2019-08-29,0.0
2019-09-04,0.0
2019-09-05,-99.0
2019-09-10,9900.0
2019-09-17,-99.0
2019-09-18,9900.0
2019-09-23,0.0
2019-09-24,-99.0
2019-09-26,9900.0
2019-10-03,0.0
2019-10-16,-99.0
2019-10-29,0.0
2019-11-18,9900.0
2019-12-13,0.0
2019-12-16,0.0
2019-12-23,-99.0
2019-12-27,9900.0
2020-01-06,0.0
2020-01-07,0.0
2020-01-09,0.0
2020-01-13,0.0
2020-01-21,-50.0
2020-01-27,-98.0
2020-01-30,9900.0
2020-02-20,-99.0
2020-04-17,9900.0
2020-04-23,-50.0
2020-04-24,-80.0
2020-04-27,900.0
2020-05-01,0.0
2020-05-06,-99.0
2020-06-01,9900.0
2020-06-09,0.0
2020-06-24,0.0
2020-06-30,-99.0
2020-07-13,0.0
2020-07-29,0.0
2020-07-31,9900.0
