ticker,NWCI US Equity
2008-06-26,0.0
2008-06-27,-1.5152
2008-06-30,1.5385
2008-07-01,-1.5152
2008-07-02,0.0
2008-07-03,0.0
2008-07-07,-3.0769
2008-07-08,1.5873
2008-07-09,14.0625
2008-07-10,0.8219
2008-07-11,0.2717
2008-07-14,1.626
2008-07-15,-1.3333
2008-07-16,-1.3514
2008-07-17,8.2192
2008-07-18,4.8101
2008-07-21,2.8986
2008-07-22,0.939
2008-07-23,2.093
2008-07-24,3.6446
2008-07-25,-1.0989
2008-07-28,-5.5556
2008-07-29,4.7059
2008-07-30,-1.1236
2008-07-31,0.0
2008-08-01,2.0455
2008-08-04,0.8909
2008-08-05,3.0905
2008-08-06,1.0707
2008-08-07,-1.9068
2008-08-08,1.5119
2008-08-11,0.4255
2008-08-12,2.7542
2008-08-13,0.0
2008-08-14,0.8247
2008-08-15,2.2495
2008-08-18,0.0
2008-08-19,-3.4
2008-08-20,-2.0704
2008-08-21,-15.4334
2008-08-22,4.75
2008-08-25,0.716
2008-08-26,-1.1848
2008-08-27,0.0
2008-08-28,0.4796
2008-08-29,-0.716
2008-09-02,-35.0962
2008-09-03,-5.9259
2008-09-04,-5.5118
2008-09-05,4.1667
2008-09-08,-8.0
2008-09-09,-10.8696
2008-09-10,-4.878
2008-09-11,6.1538
2008-09-12,-3.3816
2008-09-15,12.5
2008-09-16,13.3333
2008-09-17,0.0
2008-09-18,0.0
2008-09-19,-3.9215999999999998
2008-09-22,-2.0408
2008-09-23,-10.4167
2008-09-24,0.0
2008-09-25,2.3256
2008-09-26,5.0
2008-09-29,-2.5974
2008-09-30,10.8889
2008-10-01,0.2004
2008-10-02,-13.6
2008-10-03,3.7037
2008-10-06,-8.482099999999999
2008-10-07,-4.878
2008-10-08,-5.641
2008-10-09,0.0
2008-10-10,-10.3261
2008-10-13,21.8182
2008-10-14,6.9652
2008-10-15,6.9767
2008-10-16,-15.2174
2008-10-17,0.0
2008-10-20,-5.1282
2008-10-21,5.4054
2008-10-22,6.6667
2008-10-23,-11.0577
2008-10-24,-10.8108
2008-10-29,0.0
2008-10-30,3.0303
2008-11-03,0.0
2008-11-05,-0.5882
2008-11-06,0.0
2008-11-07,-0.5917
2008-11-10,-0.5952
2008-11-11,0.0
2008-11-12,-4.1916
2008-11-13,-1.25
2008-11-14,-5.0633
2008-11-17,-16.6667
2008-11-18,-16.0
2008-11-19,14.2857
2008-11-20,12.5
2008-11-21,0.0
2008-11-24,0.0
2008-11-25,0.0
2008-11-26,17.037
2008-12-03,-11.3924
2008-12-04,0.0
2008-12-08,7.1429
2008-12-09,0.0
2008-12-10,6.6667
2008-12-11,-9.375
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,0.0
2008-12-17,0.0
2008-12-18,-3.4483
2008-12-19,-12.857099999999999
2008-12-22,0.0
2008-12-23,-1.6393
2008-12-24,25.0
2008-12-26,0.0
2008-12-29,6.6667
2008-12-31,3.125
2009-01-02,-3.0303
2009-01-06,-6.25
2009-01-07,16.6667
2009-01-09,0.0
2009-01-12,-11.4286
2009-01-16,0.0
2009-01-20,0.0
2009-01-22,9.6774
2009-01-23,-5.8824
2009-01-26,-9.375
2009-01-29,0.0
2009-01-30,-6.8966
2009-02-02,14.8148
2009-02-04,-12.9032
2009-02-05,11.1111
2009-02-06,6.6667
2009-02-17,-18.75
2009-02-19,-3.8462
2009-02-20,3.2
2009-02-24,0.7752
2009-02-25,7.6923
2009-02-26,-0.7143
2009-02-27,0.7194
2009-03-02,-17.8571
2009-03-03,-13.0435
2009-03-04,15.0
2009-03-05,-4.3478
2009-03-06,-8.1818
2009-03-09,-0.9901
2009-03-11,0.0
2009-03-13,1.0
2009-03-17,-5.9406
2009-03-18,0.0
2009-03-19,0.0
2009-03-20,0.0
2009-03-23,4.2105
2009-03-25,-19.1919
2009-03-27,0.0
2009-03-30,-17.5
2009-03-31,36.3636
2009-04-02,-22.2222
2009-04-03,14.2857
2009-04-06,0.0
2009-04-07,0.0
2009-04-08,0.0
2009-04-13,-12.5
2009-04-14,14.2857
2009-04-15,0.0
2009-04-17,25.0
2009-04-20,0.0
2009-04-21,1.0
2009-04-24,-25.7426
2009-04-27,26.6667
2009-04-28,-21.0526
2009-04-29,0.0
2009-04-30,6.6667
2009-05-01,-2.5
2009-05-04,2.5641
2009-05-05,-6.25
2009-05-06,-1.3333
2009-05-07,-5.4054
2009-05-08,14.2857
2009-05-11,6.25
2009-05-12,-5.8824
2009-05-13,-1.25
2009-05-14,26.5823
2009-05-18,0.0
2009-05-19,-16.0
2009-05-20,1.1905000000000001
2009-05-21,11.7647
2009-05-22,5.2632
2009-05-26,-10.0
2009-05-27,11.1111
2009-05-28,-20.0
2009-05-29,0.0
2009-06-01,0.0
2009-06-02,6.25
2009-06-03,0.0
2009-06-04,-5.8824
2009-06-05,-6.25
2009-06-09,6.6667
2009-06-10,-6.25
2009-06-11,0.0
2009-06-12,-2.6667
2009-06-15,-4.1096
2009-06-16,0.0
2009-06-17,28.5714
2009-06-19,0.0
2009-06-22,0.0
2009-06-24,-14.4444
2009-06-29,3.8961
2009-06-30,0.0
2009-07-01,12.5
2009-07-02,0.0
2009-07-06,-5.5556
2009-07-07,0.0
2009-07-08,-4.7059
2009-07-09,4.9383
2009-07-10,5.8824
2009-07-13,0.0
2009-07-14,-5.5556
2009-07-15,0.0
2009-07-16,-3.5294
2009-07-17,3.6585
2009-07-20,16.4706
2009-07-21,1.0101
2009-07-22,5.0
2009-07-23,8.5714
2009-07-24,0.0
2009-07-27,-3.5088
2009-07-28,6.3636
2009-07-29,0.8547
2009-07-30,3.3898
2009-07-31,6.5574
2009-08-03,-2.3077
2009-08-04,0.7874
2009-08-05,1.5625
2009-08-06,-3.8462
2009-08-07,2.4
2009-08-10,1.5625
2009-08-11,-2.3077
2009-08-12,-3.9370000000000003
2009-08-13,0.8197
2009-08-14,1.626
2009-08-17,-4.0
2009-08-18,-3.3333
2009-08-19,3.4483
2009-08-20,0.8333
2009-08-21,-2.4793
2009-08-24,-2.5423999999999998
2009-08-25,0.0
2009-08-26,-0.8696
2009-08-27,-12.2807
2009-08-28,4.0
2009-08-31,-2.8846
2009-09-01,-5.9406
2009-09-02,5.2632
2009-09-03,0.0
2009-09-04,5.0
2009-09-08,0.0
2009-09-09,0.0
2009-09-10,-4.7619
2009-09-11,-5.0
2009-09-14,6.3158
2009-09-15,8.9109
2009-09-16,0.0
2009-09-17,0.0
2009-09-21,-18.1818
2009-09-22,0.0
2009-09-23,0.0
2009-09-25,0.0
2009-09-28,0.0
2009-09-29,5.5556
2009-09-30,10.526299999999999
2009-10-01,-4.7619
2009-10-02,5.0
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,-0.9524
2009-10-09,-3.8462
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,-5.0
2009-10-19,-5.2632
2009-10-20,0.0
2009-10-21,0.0
2009-10-22,0.0
2009-10-26,-27.7778
2009-10-27,46.1538
2009-10-28,0.0
2009-10-29,5.2632
2009-10-30,-10.0
2009-11-02,-5.5556
2009-11-04,5.8824
2009-11-05,0.0
2009-11-09,-8.8889
2009-11-10,-2.439
2009-11-11,-2.5
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,0.0
2009-11-18,-3.8462
2009-11-19,-6.6667
2009-11-20,0.0
2009-11-23,-17.1429
2009-11-24,12.069
2009-11-25,12.3077
2009-11-27,-4.1096
2009-11-30,0.0
2009-12-01,10.0
2009-12-02,-2.5974
2009-12-03,0.0
2009-12-04,0.0
2009-12-07,0.0
2009-12-08,-6.6667
2009-12-09,-2.8571
2009-12-10,-4.4118
2009-12-11,0.0
2009-12-14,0.0
2009-12-15,7.6923
2009-12-16,10.0
2009-12-17,3.8961
2009-12-18,-6.25
2009-12-21,6.6667
2009-12-22,-12.5
2009-12-23,0.0
2009-12-24,-7.1429
2009-12-28,7.6923
2009-12-29,-1.4285999999999999
2009-12-30,0.0
2009-12-31,4.3478
2010-01-04,0.0
2010-01-05,8.3333
2010-01-06,15.3846
2010-01-07,3.3333
2010-01-08,2.1505
2010-01-11,0.0
2010-01-12,5.2632
2010-01-13,10.0
2010-01-14,39.0909
2010-01-15,22.8758
2010-01-19,-1.5957
2010-01-20,-15.675699999999999
2010-01-21,-7.0513
2010-01-22,2.069
2010-01-25,16.2162
2010-01-26,-9.0116
2010-01-27,-7.2843
2010-01-28,-4.8932
2010-01-29,5.0725
2010-02-01,-1.3793
2010-02-02,-2.0979
2010-02-03,16.7857
2010-02-04,-0.3058
2010-02-05,1.8405
2010-02-08,-4.8193
2010-02-09,-0.6329
2010-02-10,1.9108
2010-02-11,-0.625
2010-02-12,-5.6604
2010-02-16,-2.6667
2010-02-17,2.7397
2010-02-18,-4.6667
2010-02-19,-5.5944
2010-02-22,3.7037
2010-02-23,-5.7143
2010-02-24,6.0606
2010-02-25,18.5714
2010-02-26,-6.0241
2010-03-01,0.641
2010-03-02,-4.4586
2010-03-03,-7.3333
2010-03-04,8.6331
2010-03-05,-1.9868000000000001
2010-03-08,-4.7297
2010-03-09,3.5461
2010-03-10,3.2192
2010-03-11,-6.4366
2010-03-12,0.7092
2010-03-15,-1.4085
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,3.5714
2010-03-19,-4.1379
2010-03-22,-0.7194
2010-03-23,-2.8986
2010-03-24,-2.2388
2010-03-25,-4.5802
2010-03-26,0.0
2010-03-29,-1.6
2010-03-30,-5.6911000000000005
2010-03-31,0.0
2010-04-01,-1.7241
2010-04-05,1.7544
2010-04-06,6.0345
2010-04-07,12.1951
2010-04-08,-4.3478
2010-04-09,2.2727
2010-04-12,7.4074
2010-04-13,0.0
2010-04-14,0.0
2010-04-15,-3.4483
2010-04-16,3.5714
2010-04-19,-3.4483
2010-04-20,0.0
2010-04-21,-5.0
2010-04-22,2.2556
2010-04-23,6.6176
2010-04-26,-4.8276
2010-04-27,-2.8986
2010-04-28,0.7463
2010-04-29,2.2222
2010-04-30,-9.4203
2010-05-03,-0.8
2010-05-04,-2.4194
2010-05-05,-4.9587
2010-05-06,-4.3478
2010-05-07,-4.5455
2010-05-10,1.9048
2010-05-11,1.8692
2010-05-12,-4.5872
2010-05-13,-7.6923
2010-05-14,4.1667
2010-05-17,0.0
2010-05-18,21.0
2010-05-19,-1.6529
2010-05-20,-3.3613
2010-05-21,0.0
2010-05-24,0.0
2010-05-25,-0.8696
2010-05-26,-3.5088
2010-05-27,0.0
2010-05-28,0.0
2010-06-01,-9.0909
2010-06-02,-5.0
2010-06-03,12.6316
2010-06-04,-1.8692
2010-06-07,-3.8095
2010-06-08,-0.9901
2010-06-09,-2.0
2010-06-10,2.0408
2010-06-11,-5.0
2010-06-14,3.1579
2010-06-15,0.0
2010-06-16,-4.0816
2010-06-17,-2.1277
2010-06-18,2.1739
2010-06-21,6.383
2010-06-22,0.0
2010-06-23,0.0
2010-06-24,5.0
2010-06-25,-1.9048
2010-06-28,-0.9709
2010-06-29,-2.9412000000000003
2010-06-30,1.0101
2010-07-01,-2.0
2010-07-02,1.0204
2010-07-06,0.0
2010-07-07,-1.5152
2010-07-08,1.5385
2010-07-09,0.0
2010-07-12,0.0
2010-07-13,-1.0101
2010-07-14,-3.0612
2010-07-15,0.0
2010-07-16,-1.0526
2010-07-19,-2.1277
2010-07-20,0.0
2010-07-21,-2.1739
2010-07-22,0.0
2010-07-23,0.0
2010-07-26,0.0
2010-07-27,-2.2222
2010-07-28,0.0
2010-07-29,0.0
2010-07-30,-3.4091
2010-08-02,-1.1764999999999999
2010-08-03,0.0
2010-08-04,1.1905000000000001
2010-08-05,3.5294
2010-08-06,0.0
2010-08-09,0.0
2010-08-10,-1.1364
2010-08-11,-3.4483
2010-08-12,3.5714
2010-08-13,-1.1494
2010-08-16,0.0
2010-08-17,-5.814
2010-08-18,-4.9383
2010-08-19,1.2987
2010-08-20,-10.2564
2010-08-23,-5.7143
2010-08-24,-4.5455
2010-08-25,7.9365
2010-08-26,10.2941
2010-08-27,0.0
2010-08-30,4.0
2010-08-31,1.2821
2010-09-01,-5.0633
2010-09-02,-1.3333
2010-09-03,-1.3514
2010-09-07,-4.1096
2010-09-08,0.0
2010-09-09,0.0
2010-09-10,-3.5714
2010-09-13,3.7037
2010-09-14,-7.1429
2010-09-15,-4.6154
2010-09-16,8.0645
2010-09-17,-4.4776
2010-09-20,9.2187
2010-09-21,-7.01
2010-09-22,7.6923
2010-09-23,-5.7143
2010-09-24,-4.5455
2010-09-27,0.0
2010-09-28,-3.1746
2010-09-29,4.918
2010-09-30,0.0
2010-10-01,3.125
2010-10-04,-4.5455
2010-10-05,-3.1746
2010-10-06,-7.377
2010-10-07,11.5044
2010-10-08,19.0476
2010-10-11,-5.3333
2010-10-12,1.4085
2010-10-13,2.7778
2010-10-14,-4.0541
2010-10-15,-1.4085
2010-10-18,12.857099999999999
2010-10-19,-2.5316
2010-10-20,-5.1948
2010-10-21,-2.7397
2010-10-22,2.8169
2010-10-25,-4.1096
2010-10-26,-2.8571
2010-10-29,2.9412000000000003
2010-11-01,-12.857099999999999
2010-11-02,0.0
2010-11-03,9.8361
2010-11-04,-2.9851
2010-11-05,4.6154
2010-11-08,-2.9412000000000003
2010-11-09,4.5455
2010-11-10,1.4493
2010-11-11,0.0
2010-11-12,0.0
2010-11-15,0.0
2010-11-16,-1.4285999999999999
2010-11-17,-8.6957
2010-11-18,4.7619
2010-11-19,0.0
2010-11-22,6.0606
2010-11-23,-1.4285999999999999
2010-11-24,5.7971
2010-11-26,-1.3699
2010-11-29,-4.1667
2010-11-30,1.4493
2010-12-01,-5.7143
2010-12-02,1.5152
2010-12-03,2.9851
2010-12-06,-1.4493
2010-12-07,8.8235
2010-12-08,2.7027
2010-12-09,1.3158
2010-12-10,16.8831
2010-12-13,4.4444
2010-12-14,3.1915
2010-12-15,-3.0928
2010-12-16,-4.2553
2010-12-17,0.0
2010-12-20,-1.1111
2010-12-21,-1.1236
2010-12-22,-4.5455
2010-12-23,4.7619
2010-12-27,-5.6818
2010-12-28,-7.2289
2010-12-29,-1.2987
2010-12-30,9.2105
2010-12-31,2.2892
2011-01-03,-3.4158
2011-01-04,3.0488
2011-01-05,-7.6923
2011-01-06,2.5641
2011-01-07,0.0
2011-01-10,0.0
2011-01-11,0.0
2011-01-12,-1.25
2011-01-13,0.0
2011-01-14,-1.2658
2011-01-18,0.0
2011-01-19,0.0
2011-01-20,-3.8462
2011-01-21,10.6667
2011-01-24,4.8193
2011-01-25,-6.8966
2011-01-26,-1.8519
2011-01-27,-6.9182
2011-01-28,1.3514
2011-01-31,5.3333
2011-02-01,0.0
2011-02-02,0.6329
2011-02-03,-5.6604
2011-02-04,5.3333
2011-02-07,-2.5316
2011-02-08,-1.2987
2011-02-09,-7.8947
2011-02-10,0.0
2011-02-11,0.0
2011-02-14,-2.8571
2011-02-15,0.0
2011-02-16,-1.4706000000000001
2011-02-17,-2.9851
2011-02-18,7.6923
2011-02-22,0.0
2011-02-23,0.0
2011-02-24,0.0
2011-02-25,0.0
2011-02-28,0.0
2011-03-01,0.0
2011-03-02,1.4285999999999999
2011-03-03,0.0
2011-03-04,0.0
2011-03-07,-8.4507
2011-03-08,7.6923
2011-03-09,0.0
2011-03-10,-7.1429
2011-03-11,0.0
2011-03-14,0.0
2011-03-15,7.6923
2011-03-16,-2.8571
2011-03-17,10.2941
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,6.6667
2011-03-23,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-28,6.25
2011-03-29,0.0
2011-03-30,4.7059
2011-03-31,-2.2472
2011-04-01,1.1494
2011-04-04,5.6818
2011-04-05,-7.4933
2011-04-06,-7.0105
2011-04-07,-6.25
2011-04-08,-6.6667
2011-04-11,-14.2857
2011-04-12,8.3333
2011-04-13,-7.6923
2011-04-14,0.0
2011-04-15,1.6667
2011-04-18,6.5574
2011-04-19,0.0
2011-04-20,0.0
2011-04-21,-3.0769
2011-04-25,4.7619
2011-04-26,6.0606
2011-04-27,0.0
2011-04-28,0.0
2011-04-29,0.0
2011-05-02,-2.8571
2011-05-03,-11.7647
2011-05-04,3.3333
2011-05-05,0.0
2011-05-06,0.0
2011-05-09,0.0
2011-05-10,0.0
2011-05-11,0.0
2011-05-12,1.6129
2011-05-13,-6.3492
2011-05-16,-8.4746
2011-05-17,-7.4074
2011-05-18,18.0
2011-05-20,0.0
2011-05-23,0.0
2011-05-24,-3.3898
2011-05-25,0.0
2011-05-26,-5.2632
2011-05-27,5.5556
2011-05-31,-3.5088
2011-06-01,-21.8182
2011-06-02,2.3256
2011-06-03,13.6364
2011-06-06,0.0
2011-06-07,-10.0
2011-06-08,-13.3333
2011-06-09,-10.2564
2011-06-10,14.1429
2011-06-13,-2.378
2011-06-14,0.0
2011-06-15,-7.6923
2011-06-16,0.0
2011-06-17,5.5556
2011-06-20,0.0
2011-06-21,0.0
2011-06-22,-5.2632
2011-06-24,-2.7778
2011-06-27,-14.2857
2011-06-28,0.0
2011-06-29,-1.6667
2011-06-30,-15.2542
2011-07-01,20.0
2011-07-05,0.0
2011-07-06,-3.375
2011-07-07,13.8422
2011-07-08,-9.0909
2011-07-11,0.0
2011-07-12,50.0
2011-07-13,0.0
2011-07-14,-4.4444
2011-07-15,4.6512
2011-07-18,0.0
2011-07-19,0.0
2011-07-20,-2.2222
2011-07-21,-6.8182
2011-07-25,0.0
2011-07-27,7.3171
2011-08-01,-4.5455
2011-08-02,0.0
2011-08-03,-9.5238
2011-08-04,-15.7895
2011-08-05,-15.625
2011-08-08,0.0
2011-08-09,0.0
2011-08-11,20.3704
2011-08-12,-10.7692
2011-08-17,-6.8966
2011-08-18,-25.9259
2011-08-19,0.0
2011-08-22,20.0
2011-08-24,-16.6667
2011-08-25,0.0
2011-08-26,0.0
2011-08-29,25.0
2011-09-01,-24.0
2011-09-02,5.2632
2011-09-06,-15.0
2011-09-07,0.0
2011-09-09,17.647100000000002
2011-09-12,-10.0
2011-09-13,5.5556
2011-09-15,0.0
2011-09-16,0.0
2011-09-19,0.0
2011-09-20,-0.5263
2011-09-21,-4.7619
2011-09-22,0.0
2011-09-26,-27.7778
2011-09-27,53.8462
2011-09-28,-15.0
2011-09-29,11.7647
2011-09-30,-15.7895
2011-10-03,-6.25
2011-10-04,0.0
2011-10-06,-26.6667
2011-10-07,36.3636
2011-10-10,20.0
2011-10-12,-22.2222
2011-10-13,0.0
2011-10-14,0.0
2011-10-20,-25.0
2011-10-21,-4.7619
2011-10-24,40.0
2011-10-25,-28.5714
2011-10-26,0.0
2011-10-27,-1.0
2011-10-28,1.0101
2011-10-31,0.0
2011-11-01,-15.0
2011-11-02,11.7647
2011-11-03,-31.5789
2011-11-04,9.4231
2011-11-07,19.5079
2011-11-08,3.5294
2011-11-09,2.2727
2011-11-11,11.1111
2011-11-14,20.0
2011-11-15,16.6667
2011-11-16,-53.5714
2011-11-17,107.6923
2011-11-18,-25.9259
2011-11-21,-25.0
2011-11-22,86.6667
2011-11-23,-67.5
2011-11-25,31.8681
2011-11-28,0.0
2011-11-29,-16.6667
2011-11-30,0.0
2011-12-01,-21.75
2011-12-02,2.2364
2011-12-05,0.0
2011-12-06,46.7187
2011-12-07,-14.803
2011-12-08,-9.375
2011-12-09,-11.0345
2011-12-12,4.186
2011-12-13,1.1905000000000001
2011-12-14,17.647100000000002
2011-12-15,-20.0
2011-12-16,-12.5
2011-12-19,-13.75
2011-12-20,0.0
2011-12-21,-16.1491
2011-12-22,16.5432
2011-12-23,30.5085
2011-12-27,-54.5455
2011-12-28,31.4286
2011-12-29,8.6957
2011-12-30,4.0
2012-01-03,0.4808
2012-01-04,129.6651
2012-01-05,16.6667
2012-01-06,7.1429
2012-01-09,-20.0
2012-01-10,0.2083
2012-01-11,8.1081
2012-01-13,-23.0769
2012-01-17,28.0
2012-01-18,-21.875
2012-01-19,-12.0
2012-01-20,0.0
2012-01-23,36.3636
2012-01-25,-25.0
2012-01-26,0.0
2012-01-27,11.1111
2012-01-31,-34.0
2012-02-01,63.6364
2012-02-03,-25.9259
2012-02-06,22.5
2012-02-07,-22.449
2012-02-08,5.2632
2012-02-09,0.0
2012-02-10,48.75
2012-02-13,0.0
2012-02-14,-32.7731
2012-02-15,0.3125
2012-02-16,-0.3115
2012-02-17,0.0
2012-02-21,0.0
2012-02-23,20.0
2012-02-24,-14.5833
2012-02-27,-14.6341
2012-02-28,14.2857
2012-02-29,-0.4688
2012-03-01,0.471
2012-03-02,0.0
2012-03-05,0.0
2012-03-06,-23.75
2012-03-07,47.541
2012-03-08,-11.1111
2012-03-09,0.0
2012-03-12,0.0
2012-03-15,-20.0
2012-03-19,56.25
2012-03-21,-28.0
2012-03-26,0.0
2012-03-27,11.1111
2012-03-30,-18.75
2012-04-03,53.8462
2012-04-04,-34.0
2012-04-09,21.2121
2012-04-12,-25.0
2012-04-13,-40.0
2012-04-16,38.8889
2012-04-17,0.0
2012-04-18,24.0
2012-04-20,0.0
2012-04-23,3.2258
2012-04-24,-20.3125
2012-04-26,25.4902
2012-04-30,56.25
2012-05-01,-50.0
2012-05-03,0.0
2012-05-04,0.0
2012-05-07,0.0
2012-05-08,0.0
2012-05-10,20.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-24,-16.6667
2012-06-01,0.0
2012-06-05,-16.0
2012-06-07,4.7619
2012-06-08,-18.1818
2012-06-18,0.0
2012-06-19,-2.7778
2012-06-20,-2.8571
2012-06-26,0.0
2012-06-27,0.0
2012-07-02,23.5294
2012-07-03,0.0
2012-07-05,0.0
2012-07-06,-19.0476
2012-07-10,29.4118
2012-07-11,9.0909
2012-07-12,-16.6667
2012-07-13,0.0
2012-07-16,10.0
2012-07-17,9.0909
2012-07-18,0.0
2012-07-20,-8.3333
2012-07-23,0.0
2012-07-24,9.0909
2012-07-27,4.1667
2012-07-31,0.0
2012-08-02,-40.0
2012-08-03,66.6667
2012-08-06,-20.0
2012-08-07,25.0
2012-08-08,20.0
2012-08-13,33.3333
2012-08-20,-42.5
2012-08-28,-13.0435
2012-08-29,0.0
2012-09-05,-12.5
2012-09-06,42.8571
2012-09-07,-15.5
2012-09-10,-5.3254
2012-09-11,-20.0
2012-09-12,0.0
2012-09-14,25.0
2012-09-17,0.0
2012-09-20,-12.5
2012-09-21,8.5714
2012-09-26,-47.3684
2012-09-27,51.875
2012-10-04,-27.572
2012-10-05,-9.0909
2012-10-08,30.0
2012-10-09,-15.3846
2012-10-10,-36.3636
2012-10-11,0.0
2012-10-12,-7.1429
2012-10-15,46.1538
2012-10-16,-21.0526
2012-10-17,-40.0
2012-10-18,26.3889
2012-10-19,-14.2857
2012-10-22,2.5641
2012-10-24,40.0
2012-10-25,-28.5714
2012-10-31,40.0
2012-11-01,-35.7143
2012-11-05,-4.1667
2012-11-06,-7.2464
2012-11-07,-12.5
2012-11-09,14.2857
2012-11-12,0.0
2012-11-13,-12.5
2012-11-19,5.3571
2012-11-21,0.0
2012-11-27,-18.6441
2012-11-28,10.4167
2012-11-29,-3.7736
2012-11-30,9.8039
2012-12-03,0.0
2012-12-04,-5.3571
2012-12-06,0.0
2012-12-07,5.6604
2012-12-10,-39.2857
2012-12-11,2.9412000000000003
2012-12-12,0.0
2012-12-13,0.0
2012-12-14,0.0
2012-12-17,14.2857
2012-12-18,-5.0
2012-12-19,26.3158
2012-12-20,0.0
2012-12-21,4.1667
2012-12-24,12.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-28,-14.2857
2012-12-31,0.0
2013-01-02,0.0
2013-01-03,-16.6667
2013-01-07,0.0
2013-01-08,40.0
2013-01-09,0.0
2013-01-17,-42.8571
2013-01-24,9.375
2013-01-25,14.2857
2013-01-28,-7.5
2013-01-31,-8.1081
2013-02-06,0.0
2013-02-07,0.0
2013-02-11,41.1765
2013-02-12,-33.3333
2013-02-13,50.0
2013-02-14,-27.0833
2013-02-21,0.0
2013-02-22,5.7143
2013-02-26,29.7297
2013-02-28,0.0
2013-03-05,0.0
2013-03-11,0.0
2013-03-12,0.0
2013-03-13,0.0
2013-03-15,0.0
2013-03-18,0.0
2013-03-19,0.0
2013-03-21,-16.6667
2013-03-26,-12.5
2013-03-27,-40.0
2013-04-03,128.5714
2013-04-04,-33.3333
2013-04-15,0.0
2013-04-18,15.625
2013-04-23,0.0
2013-04-30,8.1081
2013-05-01,0.0
2013-05-06,0.0
2013-05-13,0.0
2013-05-15,0.0
2013-05-22,0.0
2013-05-23,0.0
2013-05-24,0.0
2013-05-28,-40.0
2013-05-30,0.0
2013-06-03,0.0
2013-06-11,0.0
2013-06-17,0.0
2013-06-18,0.0
2013-06-27,0.0
2013-07-02,0.0
2013-07-09,-8.3333
2013-07-15,9.0909
2013-07-16,0.0
2013-07-17,58.3333
2013-07-23,-15.7895
2013-07-24,-18.75
2013-08-05,23.0769
2013-08-13,0.0
2013-08-20,-18.75
2013-08-21,0.0
2013-09-05,-26.9231
2013-09-06,42.1053
2013-09-17,-11.1111
2013-09-23,0.0
2013-09-26,0.0
2013-09-27,0.0
2013-10-01,0.0
2013-10-14,0.0
2013-10-15,0.0
2013-10-22,0.0
2013-10-23,0.0
