ticker,RSLS US Equity
2008-04-11,-0.7009
2008-04-14,-5.8824
2008-04-15,3.0
2008-04-16,9.466
2008-04-17,-10.9534
2008-04-18,5.8267
2008-04-21,16.4706
2008-04-22,-16.5657
2008-04-23,6.5375
2008-04-24,7.9545
2008-04-25,-3.1579
2008-04-28,-2.1739
2008-04-29,-5.5556
2008-04-30,6.5882
2008-05-01,-6.181
2008-05-02,13.4118
2008-05-05,-6.639
2008-05-06,-2.2222
2008-05-07,7.7273
2008-05-08,-4.2194
2008-05-09,2.4229
2008-05-12,0.4301
2008-05-13,10.0642
2008-05-14,-2.7237
2008-05-15,-8.8
2008-05-16,2.4123
2008-05-19,-0.8565
2008-05-20,2.5918
2008-05-21,-1.2631999999999999
2008-05-22,-2.1322
2008-05-23,-1.9635
2008-05-27,0.0028
2008-05-28,2.6667
2008-05-29,-2.6001
2008-05-30,-1.1084
2008-06-02,1.1236
2008-06-03,-2.2222
2008-06-04,-4.7727
2008-06-05,2.864
2008-06-06,2.3202
2008-06-09,2.0408
2008-06-10,2.4444
2008-06-11,0.0
2008-06-12,8.026
2008-06-13,-9.6386
2008-06-16,2.4444
2008-06-17,-1.3014999999999999
2008-06-18,4.3956
2008-06-19,-2.9474
2008-06-20,-5.423
2008-06-24,0.4587
2008-06-25,2.2831
2008-06-26,-4.4643
2008-06-27,4.9065
2008-06-30,0.2227
2008-07-01,-10.0
2008-07-02,3.9506
2008-07-03,5.2257
2008-07-07,6.9977
2008-07-08,-5.0633
2008-07-09,-6.6667
2008-07-10,6.1905
2008-07-11,-2.0179
2008-07-14,-0.4577
2008-07-15,-3.4483
2008-07-16,-4.2857
2008-07-17,1.99
2008-07-18,-1.9512
2008-07-21,-0.995
2008-07-22,-5.0251
2008-07-23,0.5291
2008-07-24,-1.4211
2008-07-25,12.3865
2008-07-28,-16.8646
2008-07-29,-1.4285999999999999
2008-07-30,10.1449
2008-07-31,7.8947
2008-08-01,-4.878
2008-08-04,0.2564
2008-08-05,-8.9514
2008-08-06,0.0
2008-08-07,9.5506
2008-08-08,-11.2821
2008-08-11,17.6301
2008-08-12,-6.1425
2008-08-13,6.0209
2008-08-14,-5.1852
2008-08-15,5.4688
2008-08-18,-7.6543
2008-08-19,-4.5455
2008-08-20,-3.3613
2008-08-21,10.1449
2008-08-22,4.2105
2008-08-25,-1.5152
2008-08-26,-5.1282
2008-08-27,1.0845
2008-08-28,-6.6341
2008-08-29,1.6609
2008-09-02,6.1972
2008-09-03,-0.5305
2008-09-04,-0.8
2008-09-05,-0.2688
2008-09-08,8.6253
2008-09-09,-7.6923
2008-09-10,7.5269
2008-09-11,-10.0
2008-09-12,-1.1111
2008-09-16,12.0787
2008-09-17,-5.7644
2008-09-18,1.3298
2008-09-19,-7.874
2008-09-22,-5.9829
2008-09-23,-8.4848
2008-09-24,15.5588
2008-09-25,-5.4407
2008-09-26,-0.6061
2008-09-29,-2.439
2008-09-30,-2.8125
2008-10-01,-9.3248
2008-10-02,-7.4468
2008-10-03,-0.3831
2008-10-06,12.3029
2008-10-07,-14.3799
2008-10-08,8.0
2008-10-09,-13.3333
2008-10-10,2.5641
2008-10-13,0.4167
2008-10-14,22.4066
2008-10-15,-15.2542
2008-10-16,-6.0
2008-10-20,19.5745
2008-10-21,-11.032
2008-10-23,-44.4
2008-10-24,-32.3741
2008-10-27,31.9149
2008-10-28,-3.2258
2008-10-29,16.6771
2008-10-30,24.2746
2008-10-31,-27.5862
2008-11-03,50.7937
2008-11-04,-9.473700000000001
2008-11-05,12.7907
2008-11-06,0.509
2008-11-07,-23.072
2008-11-10,26.6667
2008-11-11,-5.2632
2008-11-12,-8.8889
2008-11-13,-14.6341
2008-11-14,25.0
2008-11-17,-11.4286
2008-11-18,1.9355
2008-11-19,22.7848
2008-11-20,-17.5258
2008-11-21,16.25
2008-11-24,-12.9032
2008-11-25,28.3951
2008-11-26,5.2885
2008-11-28,-24.6575
2008-12-01,21.2121
2008-12-02,0.0
2008-12-03,-15.0
2008-12-04,4.1176
2008-12-05,12.9944
2008-12-08,-13.5
2008-12-09,15.0361
2008-12-12,-15.0807
2008-12-15,-15.3846
2008-12-16,6.993
2008-12-17,-5.8824
2008-12-18,4.1667
2008-12-19,-14.6667
2008-12-22,-4.6875
2008-12-23,3.2787
2008-12-24,25.3968
2008-12-26,2.5316
2008-12-29,1.2346
2008-12-30,-14.0244
2008-12-31,3.5461
2009-01-02,9.589
2009-01-06,31.25
2009-01-07,-10.4762
2009-01-08,1.0638
2009-01-09,31.0526
2009-01-12,-11.6466
2009-01-13,-6.8182
2009-01-14,-17.0732
2009-01-15,-1.1764999999999999
2009-01-16,7.1429
2009-01-20,-16.1111
2009-01-21,0.6623
2009-01-22,11.1842
2009-01-23,-10.6509
2009-01-26,0.0
2009-01-27,1.3245
2009-01-28,-8.5212
2009-01-29,-0.6877
2009-01-30,-8.6331
2009-02-02,-9.4488
2009-02-03,1.7391
2009-02-04,-5.9829
2009-02-05,19.9886
2009-02-06,-8.3247
2009-02-09,6.6116
2009-02-10,-3.1008
2009-02-11,8.0
2009-02-12,-10.3704
2009-02-13,-4.9669
2009-02-17,-0.4261
2009-02-18,1.31
2009-02-19,0.8621
2009-02-20,-2.5641
2009-02-23,39.386
2009-02-24,0.6923
2009-02-25,-0.625
2009-02-26,13.2075
2009-02-27,-5.5556
2009-03-02,0.0
2009-03-03,-11.7647
2009-03-04,6.6667
2009-03-05,-6.25
2009-03-06,-13.3333
2009-03-09,-3.8462
2009-03-10,12.0
2009-03-11,-2.1429
2009-03-12,-6.5693
2009-03-13,9.375
2009-03-16,6.4286
2009-03-17,-8.7248
2009-03-18,0.0
2009-03-19,2.2059
2009-03-20,8.6331
2009-03-23,-2.649
2009-03-24,4.0816
2009-03-25,-3.268
2009-03-26,0.0
2009-03-27,-0.6757
2009-03-30,-1.369
2009-03-31,-6.1988
2009-04-01,2.2059
2009-04-02,0.0
2009-04-03,-2.8777
2009-04-06,-2.963
2009-04-07,-4.5802
2009-04-08,2.4
2009-04-09,0.0
2009-04-13,5.4688
2009-04-14,-3.7037
2009-04-15,13.8462
2009-04-16,1.3514
2009-04-17,12.6667
2009-04-20,0.5917
2009-04-21,-10.0
2009-04-22,7.8431
2009-04-23,3.0303
2009-04-24,-3.5294
2009-04-27,10.9756
2009-04-28,10.4396
2009-04-29,-4.4776
2009-04-30,-5.2083
2009-05-01,-3.8462
2009-05-04,14.2857
2009-05-05,-3.5
2009-05-06,3.6269
2009-05-07,-0.5
2009-05-08,0.5025
2009-05-11,0.0
2009-05-12,-1.0
2009-05-13,-1.5152
2009-05-15,2.0513
2009-05-19,24.6168
2009-05-20,-3.6242
2009-05-21,6.6946
2009-05-22,-11.7647
2009-05-26,0.0
2009-05-27,-6.6667
2009-05-28,9.5238
2009-05-29,16.9565
2009-06-01,0.3717
2009-06-02,5.1852
2009-06-03,0.3521
2009-06-04,19.6491
2009-06-05,-8.5044
2009-06-08,-0.641
2009-06-09,4.8387
2009-06-10,-1.8462
2009-06-11,4.3887
2009-06-12,14.4144
2009-06-15,6.5617
2009-06-16,-3.202
2009-06-17,1.2723
2009-06-18,-2.0101
2009-06-19,-7.6923
2009-06-22,2.7778
2009-06-23,-0.2703
2009-06-24,7.8591
2009-06-25,-2.2613
2009-06-26,0.2571
2009-06-29,-16.4103
2009-06-30,2.1471999999999998
2009-07-01,13.8138
2009-07-02,-7.3879
2009-07-06,-7.1225
2009-07-07,-8.8957
2009-07-08,-6.3972999999999995
2009-07-09,7.9137
2009-07-10,0.0
2009-07-13,3.0
2009-07-14,-1.2945
2009-07-15,1.3115
2009-07-16,4.2071
2009-07-17,-1.8634
2009-07-20,0.6329
2009-07-21,0.6289
2009-07-22,0.3125
2009-07-23,6.8536
2009-07-24,2.9154999999999998
2009-07-27,2.2663
2009-07-28,-0.554
2009-07-29,-0.2786
2009-07-30,-2.2346
2009-07-31,-5.4286
2009-08-03,3.6254
2009-08-04,-1.1662
2009-08-05,-6.7847
2009-08-06,-7.2785
2009-08-07,1.3652
2009-08-10,-5.7239
2009-08-11,-1.7856999999999998
2009-08-12,7.6364
2009-08-13,0.6757
2009-08-14,-2.6846
2009-08-17,-1.7241
2009-08-18,4.9123
2009-08-19,0.6689
2009-08-20,0.0
2009-08-21,5.6478
2009-08-24,-3.1447
2009-08-25,6.8182
2009-08-26,1.2158
2009-08-27,-1.5015
2009-08-28,3.6585
2009-08-31,-5.2941
2009-09-01,4.0373
2009-09-02,2.6866
2009-09-03,1.7442
2009-09-04,6.2857
2009-09-08,-0.8065
2009-09-09,0.271
2009-09-10,1.3514
2009-09-11,-2.9333
2009-09-14,1.6484
2009-09-15,0.0
2009-09-16,23.5135
2009-09-17,3.7199
2009-09-18,1.8987
2009-09-21,4.7619
2009-09-22,-3.1621
2009-09-23,-1.8367
2009-09-24,-7.4844
2009-09-25,12.1348
2009-09-28,8.2164
2009-09-29,-4.4444
2009-09-30,-7.1705
2009-10-01,-6.4718
2009-10-02,-78.1613
2009-10-05,-8.0107
2009-10-06,1.1111
2009-10-07,-4.3956
2009-10-08,-1.3793
2009-10-09,3.7296
2009-10-12,7.8652
2009-10-13,-5.2083
2009-10-14,0.2198
2009-10-15,0.8772
2009-10-16,-2.1739
2009-10-19,-1.1111
2009-10-20,-4.4944
2009-10-21,-2.3529
2009-10-22,1.2048
2009-10-23,-4.7619
2009-10-26,-6.25
2009-10-27,-16.0
2009-10-28,-17.4603
2009-10-29,30.1923
2009-10-30,-16.5436
2009-11-02,-1.2389000000000001
2009-11-03,12.9032
2009-11-04,1.5873
2009-11-05,6.25
2009-11-06,5.8824
2009-11-09,-2.7778
2009-11-10,-8.5714
2009-11-11,-1.5625
2009-11-12,9.5238
2009-11-13,-2.8986
2009-11-16,-1.4925
2009-11-17,-1.5152
2009-11-18,-3.0769
2009-11-19,-3.1746
2009-11-20,-3.2787
2009-11-23,-1.6949
2009-11-24,-1.7241
2009-11-25,-3.5088
2009-11-27,-7.2727
2009-11-30,0.0
2009-12-01,4.902
2009-12-02,-4.6729
2009-12-03,-5.8824
2009-12-04,-4.1667
2009-12-07,2.1739
2009-12-08,-2.3404
2009-12-09,2.3965
2009-12-10,-6.383
2009-12-11,-6.8182
2009-12-14,19.5122
2009-12-15,-6.1224
2009-12-16,-2.1739
2009-12-17,-4.4444
2009-12-18,2.3256
2009-12-21,-4.5455
2009-12-22,11.9048
2009-12-23,0.0
2009-12-24,-4.2553
2009-12-28,-2.2639
2009-12-29,4.59
2009-12-30,36.8886
2009-12-31,-11.067
2010-01-04,0.0
2010-01-05,-1.7856999999999998
2010-01-06,10.9091
2010-01-07,18.8217
2010-01-08,0.7157
2010-01-11,17.8082
2010-01-12,-11.6279
2010-01-13,6.5789
2010-01-14,-8.642
2010-01-15,-2.7027
2010-01-19,-1.3889
2010-01-20,-2.8169
2010-01-21,-5.7971
2010-01-22,1.5385
2010-01-25,-4.5455
2010-01-26,-7.9167
2010-01-27,1.7022
2010-01-28,11.8644
2010-01-29,-11.3636
2010-02-01,2.5427
2010-02-02,3.3548999999999998
2010-02-03,-4.5665
2010-02-04,-5.947
2010-02-05,0.6289
2010-02-08,-3.5714
2010-02-09,7.4074
2010-02-10,-6.8966
2010-02-11,1.8519
2010-02-12,3.6364
2010-02-16,4.386
2010-02-17,-2.521
2010-02-18,3.4159
2010-02-19,-3.3031
2010-02-22,0.0
2010-02-23,3.4483
2010-02-24,-1.8333
2010-02-25,-5.4329
2010-02-26,-4.8137
2010-03-01,1.8508
2010-03-02,3.7037
2010-03-03,-2.6786
2010-03-04,0.9174
2010-03-05,6.3636
2010-03-08,12.8205
2010-03-09,-6.0606
2010-03-10,-1.6129
2010-03-11,1.6393
2010-03-12,0.1613
2010-03-15,-1.2882
2010-03-16,-7.0147
2010-03-17,-1.7544
2010-03-18,-1.7856999999999998
2010-03-19,0.0
2010-03-22,1.8182
2010-03-23,0.0
2010-03-24,-1.7856999999999998
2010-03-25,-3.6136
2010-03-26,5.6355
2010-03-29,-4.442
2010-03-30,-3.5739
2010-03-31,-1.1628
2010-04-01,1.9607999999999999
2010-04-05,-2.2837
2010-04-06,0.4059
2010-04-07,1.9233
2010-04-08,0.1923
2010-04-09,-0.5398
2010-04-12,4.8486
2010-04-13,6.7526
2010-04-14,-3.4483
2010-04-15,-1.7856999999999998
2010-04-16,0.0
2010-04-19,-2.5455
2010-04-20,-0.9328
2010-04-21,-2.0716
2010-04-22,0.2524
2010-04-23,0.8992
2010-04-26,0.7605
2010-04-27,-3.0189
2010-04-28,-2.3346
2010-04-29,1.992
2010-04-30,5.4688
2010-05-03,-5.5556
2010-05-04,-7.2549
2010-05-05,-4.8626000000000005
2010-05-06,-6.6667
2010-05-07,-3.5714
2010-05-10,3.7037
2010-05-11,4.7619
2010-05-12,-1.8182
2010-05-13,1.2442
2010-05-14,-1.6862
2010-05-17,-4.6512
2010-05-18,0.0
2010-05-19,-2.439
2010-05-20,-8.7813
2010-05-21,-9.284
2010-05-24,8.4592
2010-05-25,-3.8997
2010-05-26,-1.4493
2010-05-27,10.7904
2010-05-28,-4.5296
2010-06-01,-5.4571
2010-06-02,2.9412000000000003
2010-06-03,-4.2857
2010-06-04,-4.4776
2010-06-07,0.0
2010-06-08,-5.625
2010-06-09,2.3179
2010-06-10,-2.589
2010-06-11,6.3123000000000005
2010-06-14,-4.9023
2010-06-15,8.3385
2010-06-16,-7.4882
2010-06-17,3.2787
2010-06-18,-4.7619
2010-06-21,-3.0
2010-06-22,107.9038
2010-06-23,3.9669
2010-06-24,0.6657
2010-06-25,-8.3506
2010-06-28,-15.5627
2010-06-29,-2.0663
2010-06-30,-24.9805
2010-07-01,2.7778
2010-07-02,-10.8108
2010-07-06,3.0303
2010-07-07,-4.4118
2010-07-08,4.6154
2010-07-09,-5.0919
2010-07-12,2.7826
2010-07-13,-4.5289
2010-07-14,-8.6782
2010-07-15,25.6484
2010-07-16,-11.4679
2010-07-19,-4.1451
2010-07-20,-1.6216
2010-07-21,0.5495
2010-07-22,2.179
2010-07-23,0.5415
2010-07-26,7.9854
2010-07-27,-6.4097
2010-07-28,-2.6316
2010-07-29,0.0
2010-07-30,-0.8108
2010-08-02,36.2398
2010-08-03,-10.8
2010-08-04,-5.3812
2010-08-05,0.4739
2010-08-06,-3.7736
2010-08-09,-7.8431
2010-08-10,0.0
2010-08-11,-2.1277
2010-08-12,0.5435
2010-08-13,1.6216
2010-08-16,-3.1915
2010-08-17,-3.8462
2010-08-18,-1.1429
2010-08-19,-1.7341
2010-08-20,-2.3529
2010-08-23,3.012
2010-08-24,-3.5088
2010-08-25,-6.0606
2010-08-26,2.5806
2010-08-27,0.6289
2010-08-30,-1.875
2010-08-31,3.8217
2010-09-01,-3.6311
2010-09-02,1.8580999999999999
2010-09-03,5.625
2010-09-07,-1.1834
2010-09-08,1.1976
2010-09-09,3.5503
2010-09-10,4.5714
2010-09-13,-2.7321999999999997
2010-09-14,-4.4944
2010-09-15,3.5294
2010-09-16,0.0
2010-09-17,-1.1364
2010-09-20,5.1724
2010-09-21,-4.918
2010-09-22,4.023
2010-09-23,-3.8674
2010-09-24,0.0
2010-09-27,1.7241
2010-09-28,-2.8249
2010-09-29,0.0
2010-09-30,-1.1628
2010-10-01,1.7721
2010-10-04,-0.5852
2010-10-05,2.907
2010-10-06,0.565
2010-10-07,-1.6854
2010-10-08,0.0071
2010-10-11,0.4285
2010-10-12,-0.4338
2010-10-13,1.1429
2010-10-14,-0.565
2010-10-15,1.1364
2010-10-18,0.5618
2010-10-19,-0.5587
2010-10-20,16.2921
2010-10-21,-0.9662
2010-10-22,-1.9512
2010-10-25,1.4925
2010-10-26,-0.4902
2010-10-27,0.9791
2010-10-28,-1.9452
2010-10-29,-5.4726
2010-11-01,5.2632
2010-11-02,0.0
2010-11-03,-0.5063
2010-11-04,1.0114
2010-11-05,-0.995
2010-11-08,-1.5074999999999998
2010-11-09,5.102
2010-11-10,-3.4041
2010-11-11,-2.0039
2010-11-12,-1.0256
2010-11-15,-3.6269
2010-11-16,-1.6129
2010-11-17,-1.0929
2010-11-18,-2.7624
2010-11-19,1.1364
2010-11-22,-1.6854
2010-11-23,-4.0
2010-11-24,0.5952
2010-11-26,7.6923
2010-11-29,-4.3956
2010-11-30,-2.2989
2010-12-01,1.7647
2010-12-02,0.0
2010-12-03,2.8902
2010-12-06,1.6854
2010-12-07,4.4199
2010-12-08,16.9312
2010-12-09,-1.3575
2010-12-10,13.7615
2010-12-13,12.9032
2010-12-14,-3.5714
2010-12-15,-4.4444
2010-12-16,-1.1628
2010-12-17,11.3725
2010-12-20,-3.5211
2010-12-21,6.5693
2010-12-22,2.7397
2010-12-23,7.0
2010-12-27,2.1807
2010-12-28,0.6098
2010-12-29,-1.8182
2010-12-30,0.3086
2010-12-31,-5.2308
2011-01-03,-1.6234
2011-01-04,2.6403
2011-01-05,6.1093
2011-01-06,-0.303
2011-01-07,-3.3435
2011-01-10,-2.5157
2011-01-11,-3.2258
2011-01-12,-3.3333
2011-01-13,3.1034
2011-01-14,0.0
2011-01-18,-1.3378
2011-01-19,-7.1186
2011-01-20,-2.5547
2011-01-21,4.8689
2011-01-24,-1.4285999999999999
2011-01-25,-3.2609
2011-01-26,0.3745
2011-01-27,0.0
2011-01-28,-0.7463
2011-01-31,1.8797000000000001
2011-02-01,0.738
2011-02-02,-6.2271
2011-02-03,-1.9531
2011-02-04,7.9681
2011-02-07,1.476
2011-02-08,-2.5455
2011-02-09,-1.1194
2011-02-10,-0.3774
2011-02-11,-1.5152
2011-02-14,0.7692
2011-02-15,0.3817
2011-02-16,-1.749
2011-02-17,-0.1548
2011-02-18,2.7132
2011-02-22,0.7547
2011-02-23,-3.7453
2011-02-24,-0.7782
2011-02-25,0.0
2011-02-28,9.4118
2011-03-01,0.0
2011-03-02,-3.2258
2011-03-03,0.0
2011-03-04,-1.1111
2011-03-07,-1.8679999999999999
2011-03-08,-0.0048
2011-03-09,-0.3817
2011-03-10,-1.5326
2011-03-11,1.9455
2011-03-14,-1.9083999999999999
2011-03-15,1.9455
2011-03-16,-3.8167999999999997
2011-03-17,2.7778
2011-03-18,-3.4749
2011-03-21,9.2
2011-03-22,-3.6630000000000003
2011-03-23,-1.5209000000000001
2011-03-24,11.9691
2011-03-25,-5.8621
2011-03-28,1.8315000000000001
2011-03-29,-2.5472
2011-03-30,2.6138
2011-03-31,-0.7194
2011-04-01,2.8986
2011-04-04,-3.169
2011-04-05,-0.3636
2011-04-06,-1.8248
2011-04-07,-0.7435
2011-04-08,-0.3745
2011-04-11,-5.2632
2011-04-12,-0.7937
2011-04-13,-2.4
2011-04-14,0.0
2011-04-15,-0.8197
2011-04-18,0.4132
2011-04-19,-1.6461000000000001
2011-04-20,4.1841
2011-04-21,6.0241
2011-04-25,0.3788
2011-04-26,1.1320999999999999
2011-04-27,0.0
2011-04-28,1.8657
2011-04-29,0.7326
2011-05-02,2.5455
2011-05-03,-4.9645
2011-05-04,-1.1194
2011-05-05,-0.7547
2011-05-06,0.7605
2011-05-09,-0.7547
2011-05-10,-1.1407
2011-05-11,-3.8462
2011-05-12,3.2
2011-05-13,0.7752
2011-05-16,-1.1538
2011-05-17,-3.1128
2011-05-18,0.4016
2011-05-19,0.8
2011-05-20,2.7778
2011-05-23,-3.4749
2011-05-24,0.0
2011-05-25,-1.6
2011-05-26,1.2246
2011-05-27,-0.005
2011-05-31,0.4016
2011-06-01,0.0
2011-06-02,0.0
2011-06-03,-2.0
2011-06-06,0.8163
2011-06-07,0.4049
2011-06-08,-4.0323
2011-06-09,2.1008
2011-06-10,2.4691
2011-06-13,1.6064
2011-06-14,1.581
2011-06-15,0.7782
2011-06-16,1.5444
2011-06-17,0.7605
2011-06-20,-6.4151
2011-06-21,3.2258
2011-06-22,-0.3906
2011-06-23,1.9607999999999999
2011-06-24,5.3846
2011-06-27,-0.365
2011-06-28,-1.0989
2011-06-29,-0.3704
2011-06-30,0.7435
2011-07-01,1.845
2011-07-05,0.0
2011-07-06,0.0
2011-07-07,1.4493
2011-07-08,-1.4285999999999999
2011-07-11,-2.5362
2011-07-12,-0.7435
2011-07-13,0.3745
2011-07-14,3.3582
2011-07-15,1.444
2011-07-18,-0.3559
2011-07-19,-0.7143
2011-07-20,0.0
2011-07-21,-1.4388
2011-07-22,0.7299
2011-07-25,0.0
2011-07-26,-3.2609
2011-07-27,-6.367
2011-07-28,4.0
2011-07-29,0.3846
2011-08-01,0.3831
2011-08-02,-1.5267
2011-08-03,0.3876
2011-08-04,-3.8609999999999998
2011-08-05,-6.8273
2011-08-08,-5.1724
2011-08-09,5.0
2011-08-10,-4.329
2011-08-11,5.8824
2011-08-12,6.4103
2011-08-15,3.2129
2011-08-16,1.1673
2011-08-17,-3.4615
2011-08-18,-5.1793
2011-08-19,-1.2605
2011-08-22,1.2766
2011-08-23,2.9412000000000003
2011-08-24,-0.4082
2011-08-25,2.459
2011-08-26,-4.4
2011-08-29,6.6946
2011-08-30,-2.3529
2011-08-31,-3.2129
2011-09-01,-2.4896
2011-09-02,0.4255
2011-09-06,0.8475
2011-09-07,1.6806999999999999
2011-09-08,-4.9587
2011-09-09,-4.3478
2011-09-12,-5.9091000000000005
2011-09-13,6.2802
2011-09-14,-2.2727
2011-09-15,-1.8605
2011-09-16,6.6350999999999996
2011-09-19,-4.0
2011-09-20,-7.4074
2011-09-21,-8.0
2011-09-22,1.087
2011-09-23,-9.1398
2011-09-26,-2.3669000000000002
2011-09-27,3.0303
2011-09-28,-2.3529
2011-09-29,2.4096
2011-09-30,0.5882
2011-10-03,-4.6784
2011-10-04,0.6135
2011-10-05,1.2195
2011-10-06,1.2048
2011-10-07,4.1667
2011-10-10,2.2857
2011-10-11,-1.1173
2011-10-12,0.565
2011-10-13,1.1236
2011-10-14,6.6667
2011-10-17,0.0
2011-10-18,-1.0417
2011-10-19,-0.5263
2011-10-20,-4.7619
2011-10-21,3.8889
2011-10-24,3.7433
2011-10-25,-0.5155
2011-10-26,-0.5181
2011-10-27,-2.0768
2011-10-28,2.1209
2011-10-31,-1.0417
2011-11-01,1.0526
2011-11-02,-2.6042
2011-11-03,1.6042999999999998
2011-11-04,-1.0526
2011-11-07,-0.5319
2011-11-08,1.6042999999999998
2011-11-09,0.0
2011-11-10,-6.3158
2011-11-11,-1.6854
2011-11-14,-5.7143
2011-11-15,7.8788
2011-11-16,5.0562
2011-11-17,-1.0695000000000001
2011-11-18,-0.5405
2011-11-21,0.0
2011-11-22,3.2609
2011-11-23,-1.0526
2011-11-25,0.0066
2011-11-28,1.0505
2011-11-29,0.0066
2011-11-30,2.1053
2011-12-01,2.0619
2011-12-02,0.5051
2011-12-05,2.0101
2011-12-06,0.9852
2011-12-07,0.0
2011-12-08,0.3902
2011-12-09,-0.3887
2011-12-12,-2.439
2011-12-13,-2.5
2011-12-14,-2.5641
2011-12-15,-3.1579
2011-12-16,-10.3261
2011-12-19,-0.6061
2011-12-20,-0.6098
2011-12-21,3.681
2011-12-22,3.5503
2011-12-23,2.2857
2011-12-27,-4.4693
2011-12-28,-0.5848
2011-12-29,-1.7647
2011-12-30,1.7964
2012-01-03,2.9412000000000003
2012-01-04,5.1429
2012-01-05,-1.6303999999999998
2012-01-06,-3.3149
2012-01-09,5.7143
2012-01-10,0.0
2012-01-11,-2.7027
2012-01-12,2.7778
2012-01-13,1.0811
2012-01-17,-1.0695000000000001
2012-01-18,1.0811
2012-01-19,1.6042999999999998
2012-01-20,1.0526
2012-01-23,-1.0417
2012-01-24,-1.0526
2012-01-25,2.1277
2012-01-26,-0.5208
2012-01-27,4.712
2012-01-30,10.0
2012-01-31,3.1818
2012-02-01,-1.3216
2012-02-02,-4.0179
2012-02-03,2.3256
2012-02-06,5.0
2012-02-07,0.4329
2012-02-08,-2.1552
2012-02-09,-2.2026
2012-02-10,-1.3514
2012-02-13,0.4566
2012-02-14,0.0
2012-02-15,-0.4545
2012-02-16,0.2283
2012-02-17,-1.139
2012-02-21,1.3825
2012-02-22,-1.8182
2012-02-23,-1.8519
2012-02-24,2.8302
2012-02-27,-1.3761
2012-02-28,2.3256
2012-02-29,-0.9091
2012-03-01,-0.9174
2012-03-02,0.0
2012-03-05,-1.3889
2012-03-06,-7.5117
2012-03-07,1.5228000000000002
2012-03-08,0.5
2012-03-09,-1.4925
2012-03-12,8.5859
2012-03-13,0.9302
2012-03-14,-2.3041
2012-03-15,5.6604
2012-03-16,2.6786
2012-03-19,0.0
2012-03-20,-0.4348
2012-03-21,-4.8035
2012-03-22,2.7523
2012-03-23,1.3393
2012-03-26,0.8811
2012-03-27,0.0
2012-03-28,-1.31
2012-03-29,-3.0973
2012-03-30,3.1963
2012-04-02,1.7699
2012-04-03,6.5217
2012-04-04,-4.898
2012-04-05,6.0086
2012-04-09,-6.8826
2012-04-10,-0.8696
2012-04-11,3.0702
2012-04-12,0.0
2012-04-13,-0.8511
2012-04-16,0.4292
2012-04-17,5.9829
2012-04-18,-0.4032
2012-04-19,2.834
2012-04-20,-2.3622
2012-04-23,2.8226
2012-04-24,8.2353
2012-04-25,3.2609
2012-04-26,-2.807
2012-04-27,2.8881
2012-04-30,3.5088
2012-05-01,-0.678
2012-05-02,-0.3413
