ticker,TMGI US Equity
2015-07-29,-25.0
2015-07-31,26.6667
2015-08-03,5.2632
2015-08-04,0.0
2015-08-06,-5.0
2015-08-10,5.2632
2015-08-18,25.0
2015-08-19,-40.0
2015-08-21,0.0
2015-08-26,13.3333
2015-08-28,-26.4706
2015-08-31,-20.0
2015-09-02,25.0
2015-09-08,-20.0
2015-09-09,50.0
2015-09-14,-46.6667
2015-09-15,-17.9688
2015-09-16,90.4762
2015-09-18,0.0
2015-09-24,0.0
2015-10-08,-0.5
2015-10-09,0.0
2015-10-15,302.0101
2015-10-16,-75.0
2015-10-29,0.0
2015-11-02,-20.0
2015-11-06,0.0
2015-11-09,50.0
2015-11-20,66.6667
2015-12-02,-20.0
2016-01-04,-77.5
2016-01-05,177.7778
2016-01-08,0.0
2016-01-11,0.0
2016-01-21,0.0
2016-01-28,0.0
2016-02-03,-40.0
2016-02-04,100.0
2016-02-05,0.0
2016-02-09,-43.3333
2016-02-10,47.0588
2016-02-11,-56.0
2016-02-12,81.8182
2016-02-17,25.0
2016-02-18,0.0
2016-02-19,180.0
2016-02-22,0.0
2016-02-23,-1.4285999999999999
2016-02-24,-4.3478
2016-02-26,-9.0909
2016-02-29,-33.3333
2016-03-01,-50.0
2016-03-03,0.0
2016-03-04,-55.0
2016-03-08,66.6667
2016-03-10,-0.8333
2016-03-15,-46.2185
2016-03-16,-12.5
2016-03-17,-42.8571
2016-03-30,75.0
2016-04-20,42.8571
2016-04-21,23.125
2016-04-22,-70.0508
2016-04-25,-13.5593
2016-04-26,21.5686
2016-04-27,-6.4516
2016-04-28,51.7241
2016-04-29,9.0909
2016-05-02,31.25
2016-05-03,-11.1111
2016-05-04,-8.9286
2016-05-05,-27.451
2016-05-06,-5.4054
2016-05-09,-12.857099999999999
2016-05-10,14.7541
2016-05-12,-34.2857
2016-05-13,21.7391
2016-05-16,0.0
2016-05-17,42.8571
2016-05-18,-37.5
2016-05-19,-4.0
2016-05-20,27.0833
2016-05-23,-21.3115
2016-05-24,4.1667
2016-05-25,0.0
2016-05-26,-20.0
2016-05-27,-20.0
2016-05-31,15.625
2016-06-01,-16.2162
2016-06-02,12.9032
2016-06-03,-17.1429
2016-06-07,-17.2414
2016-06-08,4.1667
2016-06-09,-16.0
2016-06-10,23.8095
2016-06-13,-26.9231
2016-06-14,994.7368
2016-06-15,-71.6346
2016-06-16,-8.4746
2016-06-17,-14.8148
2016-06-20,45.6522
2016-06-21,40.2985
2016-06-22,-25.5319
2016-06-23,-5.7143
2016-06-24,9.0909
2016-06-27,-4.1667
2016-06-28,-11.5942
2016-06-29,-13.1148
2016-06-30,-13.2075
2016-07-01,4.3478
2016-07-05,-16.6667
2016-07-06,15.0
2016-07-07,-8.6957
2016-07-08,19.0476
2016-07-11,28.0
2016-07-12,-4.6875
2016-07-13,-16.3934
2016-07-14,-15.6863
2016-07-15,-6.9767
2016-07-18,15.0
2016-07-19,-6.5217
2016-07-20,18.6047
2016-07-21,-11.7647
2016-07-22,-4.4444
2016-07-25,-11.6279
2016-07-26,-21.0526
2016-07-27,-3.3333
2016-07-28,3.4483
2016-07-29,-3.3333
2016-08-01,3.4483
2016-08-02,-13.3333
2016-08-03,11.538499999999999
2016-08-04,-6.8966
2016-08-05,0.0
2016-08-08,0.0
2016-08-09,-18.5185
2016-08-10,18.1818
2016-08-11,0.0
2016-08-12,0.0
2016-08-15,0.0
2016-08-16,-15.3846
2016-08-17,22.7273
2016-08-18,-11.1111
2016-08-19,0.0
2016-08-22,0.0
2016-08-23,8.3333
2016-08-24,-15.3846
2016-08-25,-4.5455
2016-08-26,4.7619
2016-08-29,-27.2727
2016-08-30,0.0
2016-08-31,0.0
2016-09-01,-12.5
2016-09-02,0.0
2016-09-06,-21.4286
2016-09-07,-9.0909
2016-09-08,40.0
2016-09-09,-21.4286
2016-09-12,-9.0909
2016-09-13,10.0
2016-09-14,-27.2727
2016-09-15,0.0
2016-09-16,-25.0
2016-09-19,66.6667
2016-09-20,-40.0
2016-09-21,33.3333
2016-09-22,0.0
2016-09-23,-25.0
2016-09-26,0.0
2016-09-27,0.0
2016-09-28,0.0
2016-09-29,-16.6667
2016-09-30,20.0
2016-10-04,-16.6667
2016-10-05,0.0
2016-10-06,0.0
2016-10-07,60.0
2016-10-10,-25.0
2016-10-11,0.0
2016-10-12,33.3333
2016-10-13,-25.0
2016-10-14,0.0
2016-10-17,0.0
2016-10-18,16.6667
2016-10-19,-14.2857
2016-10-20,0.0
2016-10-21,66.6667
2016-10-24,-40.0
2016-10-25,0.0
2016-10-26,66.6667
2016-10-27,-20.0
2016-10-28,162.5
2016-10-31,-47.619
2016-11-01,0.0
2016-11-02,-45.4545
2016-11-03,33.3333
2016-11-04,-25.0
2016-11-07,-16.6667
2016-11-08,0.0
2016-11-09,0.0
2016-11-10,0.0
2016-11-11,0.0
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,0.0
2016-11-17,0.0
2016-11-18,0.0
2016-11-21,0.0
2016-11-22,0.0
2016-11-23,0.0
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,0.0
2016-11-30,-40.0
2016-12-01,66.6667
2016-12-02,0.0
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,0.0
2016-12-08,0.0
2016-12-09,-40.0
2016-12-12,0.0
2016-12-13,0.0
2016-12-15,66.6667
2016-12-16,0.0
2016-12-19,0.0
2016-12-20,0.0
2016-12-22,0.0
2016-12-23,0.0
2016-12-27,0.0
2016-12-29,-40.0
2016-12-30,0.0
2017-01-03,66.6667
2017-01-04,-40.0
2017-01-05,66.6667
2017-01-06,-40.0
2017-01-09,66.6667
2017-01-10,0.0
2017-01-11,0.0
2017-01-12,0.0
2017-01-13,0.0
2017-01-17,-40.0
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,66.6667
2017-01-24,-40.0
2017-01-25,0.0
2017-01-26,0.0
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,0.0
2017-02-01,66.6667
2017-02-02,0.0
2017-02-03,0.0
2017-02-06,0.0
2017-02-07,0.0
2017-02-08,0.0
2017-02-09,0.0
2017-02-13,0.0
2017-02-14,0.0
2017-02-15,0.0
2017-02-16,-40.0
2017-02-17,66.6667
2017-02-21,-40.0
2017-02-22,0.0
2017-02-23,0.0
2017-02-24,0.0
2017-02-28,0.0
2017-03-01,0.0
2017-03-02,0.0
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,-33.3333
2017-03-14,50.0
2017-03-15,0.0
2017-03-16,0.0
2017-03-21,-33.3333
2017-03-24,150.0
2017-03-27,-40.0
2017-03-28,0.0
2017-03-29,0.0
2017-04-03,-33.3333
2017-04-04,0.0
2017-04-05,50.0
2017-04-06,0.0
2017-04-10,-33.3333
2017-04-11,0.0
2017-04-13,50.0
2017-04-18,0.0
2017-04-19,0.0
2017-04-20,0.0
2017-04-21,0.0
2017-04-24,66.6667
2017-04-25,-40.0
2017-04-26,-20.0
2017-04-27,25.0
2017-04-28,0.0
2017-05-01,-46.6667
2017-05-02,87.5
2017-05-04,-33.3333
2017-05-05,0.0
2017-05-08,50.0
2017-05-10,0.0
2017-05-12,6.6667
2017-05-15,-6.25
2017-05-16,-20.0
2017-05-17,25.0
2017-05-22,0.0
2017-05-23,-33.3333
2017-05-24,60.0
2017-05-25,-6.25
2017-05-26,0.0
2017-05-30,-33.3333
2017-05-31,50.0
2017-06-01,0.0
2017-06-02,0.0
2017-06-05,0.0
2017-06-06,6.6667
2017-06-07,0.0
2017-06-08,0.0
2017-06-12,0.0
2017-06-13,0.0
2017-06-14,0.0
2017-06-15,0.0
2017-06-16,0.0
2017-06-19,-50.0
2017-06-21,100.0
2017-06-22,-50.0
2017-06-23,0.0
2017-06-26,0.0
2017-06-27,0.0
2017-06-28,0.0
2017-06-29,0.0
2017-07-03,0.0
2017-07-05,0.0
2017-07-06,0.0
2017-07-07,0.0
2017-07-10,0.0
2017-07-11,100.0
2017-07-13,-50.0
2017-07-14,0.0
2017-07-17,0.0
2017-07-19,0.0
2017-07-20,0.0
2017-07-21,0.0
2017-07-25,0.0
2017-07-27,0.0
2017-07-28,100.0
2017-07-31,0.0
2017-08-01,-50.0
2017-08-03,0.0
2017-08-04,0.0
2017-08-07,0.0
2017-08-08,0.0
2017-08-09,0.0
2017-08-10,0.0
2017-08-11,0.0
2017-08-14,0.0
2017-08-15,0.0
2017-08-16,0.0
2017-08-17,0.0
2017-08-18,0.0
2017-08-21,0.0
2017-08-23,0.0
2017-08-24,0.0
2017-08-25,0.0
2017-08-28,0.0
2017-08-29,0.0
2017-08-30,0.0
2017-08-31,0.0
2017-09-01,50.0
2017-09-05,-33.3333
2017-09-07,0.0
2017-09-08,50.0
2017-09-11,-33.3333
2017-09-13,0.0
2017-09-18,0.0
2017-09-19,100.0
2017-09-20,-50.0
2017-09-22,0.0
2017-09-26,0.0
2017-09-27,100.0
2017-09-28,-50.0
2017-09-29,0.0
2017-10-02,0.0
2017-10-03,0.0
2017-10-05,0.0
2017-10-09,0.0
2017-10-10,0.0
2017-10-12,0.0
2017-10-13,0.0
2017-10-16,0.0
2017-10-24,0.0
2017-10-30,0.0
2017-11-01,0.0
2017-11-08,0.0
2017-11-09,0.0
2017-11-16,0.0
2017-11-24,0.0
2017-11-29,0.0
2017-12-01,0.0
2017-12-12,0.0
2017-12-19,0.0
2017-12-20,0.0
2017-12-21,0.0
2018-01-02,0.0
2018-01-08,0.0
2018-01-09,0.0
2018-01-10,0.0
2018-01-12,0.0
2018-01-16,0.0
2018-01-18,0.0
2018-01-24,0.0
2018-01-25,0.0
2018-02-01,200.0
2018-02-02,-40.0
2018-02-05,11.1111
2018-02-06,0.0
2018-02-07,-50.0
2018-02-08,0.0
2018-02-09,0.0
2018-02-12,0.0
2018-02-13,0.0
2018-02-15,0.0
2018-02-16,100.0
2018-02-20,-50.0
2018-02-21,100.0
2018-02-22,0.0
2018-02-23,0.0
2018-02-26,0.0
2018-02-27,-50.0
2018-02-28,0.0
2018-03-01,0.0
2018-03-02,0.0
2018-03-05,100.0
2018-03-06,-50.0
2018-03-07,0.0
2018-03-08,100.0
2018-03-09,-50.0
2018-03-12,0.0
2018-03-13,0.0
2018-03-14,0.0
2018-03-15,0.0
2018-03-16,0.0
2018-03-19,0.0
2018-03-20,0.0
2018-03-21,0.0
2018-03-22,0.0
2018-03-23,0.0
2018-03-26,100.0
2018-03-27,0.0
2018-03-28,-50.0
2018-03-29,100.0
2018-04-02,0.0
2018-04-03,0.0
2018-04-04,-50.0
2018-04-05,0.0
2018-04-06,100.0
2018-04-09,0.0
2018-04-10,0.0
2018-04-11,-50.0
2018-04-12,0.0
2018-04-13,0.0
2018-04-16,0.0
2018-04-17,100.0
2018-04-18,-50.0
2018-04-19,0.0
2018-04-20,0.0
2018-04-23,0.0
2018-04-24,0.0
2018-04-25,0.0
2018-04-26,0.0
2018-04-27,100.0
2018-04-30,-50.0
2018-05-01,0.0
2018-05-02,100.0
2018-05-04,-50.0
2018-05-07,0.0
2018-05-08,0.0
2018-05-09,0.0
2018-05-10,0.0
2018-05-11,0.0
2018-05-14,0.0
2018-05-15,0.0
2018-05-16,0.0
2018-05-17,100.0
2018-05-18,-50.0
2018-05-21,0.0
2018-05-22,0.0
2018-05-23,0.0
2018-05-25,0.0
2018-05-29,0.0
2018-05-30,0.0
2018-05-31,0.0
2018-06-04,0.0
2018-06-05,0.0
2018-06-18,0.0
2018-06-19,-90.0
2018-06-20,875.0
2018-06-21,-89.7179
2018-06-22,61.8454
2018-06-25,3.4284
2018-06-26,19.1806
2018-06-27,64.625
2018-06-28,21.4882
2018-06-29,-53.125
2018-07-02,9.8667
2018-07-03,80.8252
2018-07-05,0.0
2018-07-10,-43.2886
2018-07-11,-5.3254
2018-07-13,0.0
2018-07-16,3.125
2018-07-18,-15.1515
2018-07-20,17.8571
2018-07-23,-62.4242
2018-07-24,0.0
2018-07-27,14.5161
2018-07-30,-1.4085
2018-08-03,0.0
2018-08-06,-16.4286
2018-08-07,23.4188
2018-08-08,38.5042
2018-08-10,80.0
2018-08-14,-64.4444
2018-08-17,3.125
2018-08-23,-9.0909
2018-09-06,259.0
2018-09-07,-33.7047
2018-09-11,-0.5602
2018-09-12,47.4296
2018-09-14,13.3986
2018-09-17,-30.7709
2018-09-19,-14.8159
2018-09-21,2.8571
2018-09-25,0.0
2018-09-28,-2.7778
2018-10-02,0.0
2018-10-03,0.0
2018-10-05,0.0
2018-10-08,2.1429
2018-10-11,25.8741
2018-10-12,-77.2222
2018-10-23,287.8049
2018-10-24,25.7862
2018-10-25,0.0
2018-10-26,0.0
2018-10-29,49.9
2018-10-31,-46.4977
2018-11-01,-0.2494
2018-11-02,-25.0
2018-11-06,60.7583
2018-11-09,-57.4931
2018-11-12,46.3415
2018-11-13,-23.5
2018-11-14,11.1111
2018-11-16,8.8235
2018-11-19,69.1441
2018-11-20,-55.2597
2018-11-21,42.8571
2018-11-23,13.0
2018-11-26,-3.4808
2018-11-27,22.2494
2018-11-28,-1.875
2018-11-29,-10.828
2018-11-30,21.4286
2018-12-03,0.0
2018-12-04,-0.2353
2018-12-06,-17.4528
2018-12-07,14.2857
2018-12-10,25.0
2018-12-11,39.4
2018-12-12,19.7991
2018-12-13,19.7605
2018-12-14,45.0
2018-12-17,39.2241
2018-12-18,8.9783
2018-12-19,-27.1591
2018-12-20,-53.1981
2018-12-21,-34.1667
2018-12-24,39.7468
2018-12-26,8.6957
2018-12-27,0.0
2018-12-28,-6.2733
2018-12-31,-31.9653
2019-01-02,14.8981
2019-01-03,-27.2066
2019-01-04,-4.625
2019-01-07,70.3801
2019-01-08,-27.5
2019-01-09,10.2387
2019-01-10,-3.8017
2019-01-11,-9.955
2019-01-14,4.1111
2019-01-15,12.0598
2019-01-16,-23.8095
2019-01-17,15.9313
2019-01-18,-13.742
2019-01-22,-3.75
2019-01-23,-38.961
2019-01-24,-5.9043
2019-01-25,9.4404
2019-01-28,-18.8533
2019-01-29,-4.5194
2019-01-30,33.3333
2019-01-31,-10.0
2019-02-01,6.6667
2019-02-04,4.1667
2019-02-05,2.4
2019-02-06,-11.3281
2019-02-07,-33.9207
2019-02-08,16.6667
2019-02-11,-14.3429
2019-02-12,0.0667
2019-02-13,0.0
2019-02-14,-3.5
2019-02-15,-1.5544
2019-02-19,-1.5789
2019-02-20,-11.7647
2019-02-21,-3.2323
2019-02-22,46.1378
2019-02-25,-31.4286
2019-02-26,0.0
2019-02-27,-16.6667
2019-02-28,0.0
2019-03-01,-0.5
2019-03-04,-14.8241
2019-03-05,12.0944
2019-03-06,-14.473700000000001
2019-03-07,-7.6923
2019-03-08,-0.6667
2019-03-11,-1.3423
2019-03-12,-31.9728
2019-03-13,0.0
2019-03-14,92.0
2019-03-15,-21.875
2019-03-18,0.0
2019-03-19,3.3333
2019-03-20,-3.2258
2019-03-21,0.0
2019-03-22,-12.0
2019-03-25,-6.0606
2019-03-26,20.9677
2019-03-27,-18.0
2019-03-28,-26.0163
2019-03-29,4.3956
2019-04-01,40.0
2019-04-02,11.2782
2019-04-03,-5.4054
2019-04-04,-8.5357
2019-04-05,0.7419
2019-04-08,-22.4806
2019-04-09,0.0
2019-04-10,-10.0
2019-04-11,4.4444
2019-04-12,17.0213
2019-04-15,-15.6
2019-04-16,13.0978
2019-04-17,0.0
2019-04-18,-19.0476
2019-04-22,-1.1764999999999999
2019-04-23,-12.4286
2019-04-24,-0.7613
2019-04-25,-6.8493
2019-04-26,-5.8824
2019-04-29,-28.125
2019-04-30,-13.0435
2019-05-01,-12.5
2019-05-02,-1.3714
2019-05-03,59.3279
2019-05-06,-18.1818
2019-05-07,-11.1111
2019-05-08,-15.0
2019-05-09,32.3529
2019-05-10,-22.2222
2019-05-13,-22.8571
2019-05-14,-11.1111
2019-05-15,0.0
2019-05-16,-8.3333
2019-05-17,-18.1818
2019-05-20,-22.2222
2019-05-21,14.2857
2019-05-22,6.25
2019-05-23,-11.7647
2019-05-24,40.0
2019-05-28,-23.8095
2019-05-29,-6.25
2019-05-30,6.6667
2019-05-31,-6.25
2019-06-03,-20.0
2019-06-04,8.3333
2019-06-05,15.3846
2019-06-06,-2.0
2019-06-07,-11.5646
2019-06-10,38.4615
2019-06-11,-33.3333
2019-06-12,0.0
2019-06-13,16.6667
2019-06-14,-35.7143
2019-06-17,0.0
2019-06-18,-11.1111
2019-06-19,-12.5
2019-06-20,-14.2857
2019-06-21,16.6667
2019-06-24,0.0
2019-06-25,14.2857
2019-06-26,-12.5
2019-06-27,-14.2857
2019-06-28,0.0
2019-07-01,-16.6667
2019-07-02,0.0
2019-07-03,-20.0
2019-07-05,25.0
2019-07-08,-20.0
2019-07-09,-25.0
2019-07-10,33.3333
2019-07-11,-50.0
2019-07-12,50.0
2019-07-15,0.0
2019-07-16,0.0
2019-07-17,0.0
2019-07-18,0.0
2019-07-19,0.0
2019-07-22,0.0
2019-07-23,-66.6667
2019-07-24,0.0
2019-07-26,200.0
2019-07-29,-33.3333
2019-07-30,0.0
2019-07-31,0.0
2019-08-01,0.0
2019-08-02,0.0
2019-08-05,0.0
2019-08-07,-50.0
2019-08-08,0.0
2019-08-09,100.0
2019-08-12,0.0
2019-08-13,0.0
2019-08-14,-50.0
2019-08-15,0.0
2019-08-16,100.0
2019-08-19,0.0
2019-08-20,50.0
2019-08-22,-33.3333
2019-08-26,-50.0
2019-08-28,100.0
2019-08-29,-50.0
2019-08-30,200.0
2019-09-03,-66.6667
2019-09-04,-62.25
2019-09-05,39.0728
2019-09-06,42.8571
2019-09-09,0.0
2019-09-10,0.0
2019-09-11,-26.6667
2019-09-12,-21.2955
2019-09-17,-12.2148
2019-09-18,4.2763
2019-09-20,82.9653
2019-09-23,-37.931
2019-09-25,2.7778
2019-09-27,8.1081
2019-09-30,0.0
2019-10-02,25.0
2019-10-03,-39.2
2019-10-04,-1.3158
2019-10-07,-33.3333
2019-10-09,-39.0
2019-10-10,113.1148
2019-10-14,-10.7692
2019-10-18,-18.1034
2019-10-21,17.6842
2019-10-23,24.3292
2019-10-24,24.4604
2019-10-25,131.2139
2019-10-29,-23.75
2019-10-30,0.623
2019-10-31,62.9195
2019-11-01,-0.3
2019-11-08,-29.7894
2019-11-12,-2.8571
2019-11-13,-11.7647
2019-11-21,0.0
2019-11-26,21.6667
2019-11-27,20.8219
2019-11-29,-1.3605
2019-12-02,1.1494
2019-12-04,-2.2727
2019-12-09,2.3256
2019-12-10,-4.5455
2019-12-11,15.4762
2019-12-12,-12.3711
2019-12-13,8.2353
2019-12-16,19.5652
2019-12-17,-25.2727
2019-12-18,-2.6764
2019-12-19,-25.0
2019-12-20,-19.0
2019-12-23,-58.8477
2019-12-24,0.0
2019-12-26,29.0
2019-12-27,-22.4806
2019-12-30,-15.1
2019-12-31,-18.727899999999998
2020-01-02,-27.5362
2020-01-03,-4.0
2020-01-06,22.9167
2020-01-07,52.5424
2020-01-08,-33.3333
2020-01-09,14.8333
2020-01-10,-17.2714
2020-01-13,5.2632
2020-01-14,-16.6667
2020-01-15,2.0
2020-01-16,1.9607999999999999
2020-01-17,9.6154
2020-01-21,14.0351
2020-01-22,-12.3077
2020-01-23,-18.4211
2020-01-24,1.0753
2020-01-27,1.0638
2020-01-28,5.2632
2020-01-29,-30.0
2020-01-30,-8.5714
2020-01-31,6.25
2020-02-03,-13.2353
2020-02-04,-18.6441
2020-02-05,8.3333
2020-02-06,18.8462
2020-02-07,-6.1489
2020-02-10,6.8966
2020-02-11,-9.6774
2020-02-12,0.0
2020-02-13,-10.7143
2020-02-14,-32.0
2020-02-18,11.7647
2020-02-19,5.2632
2020-02-20,15.0
2020-02-21,-17.3913
2020-02-24,5.2632
2020-02-25,-25.0
2020-02-26,16.6667
2020-02-27,14.2857
2020-02-28,0.0
2020-03-02,-20.0
2020-03-03,-18.75
2020-03-04,38.4615
2020-03-05,-38.8889
2020-03-06,14.0909
2020-03-09,-20.3187
2020-03-10,-10.0
2020-03-11,-11.1111
2020-03-12,-25.0
2020-03-13,16.6667
2020-03-16,0.0
2020-03-17,0.0
2020-03-18,-28.5714
2020-03-19,0.0
2020-03-20,40.0
2020-03-23,-42.8571
2020-03-24,50.0
2020-03-25,16.6667
2020-03-26,-14.2857
2020-03-27,16.6667
2020-03-30,0.0
2020-03-31,-28.5714
2020-04-01,0.0
2020-04-02,4.0
2020-04-03,-3.8462
2020-04-06,0.0
2020-04-07,20.0
2020-04-08,-16.6667
2020-04-09,-20.0
2020-04-13,18.75
2020-04-14,5.2632
2020-04-15,0.0
2020-04-16,10.0
2020-04-17,9.0909
2020-04-20,0.0
2020-04-21,0.0
2020-04-23,0.0
2020-04-24,-8.3333
2020-04-27,9.0909
2020-04-29,-16.6667
2020-04-30,0.0
2020-05-01,0.0
2020-05-04,0.0
2020-05-05,-20.0
2020-05-06,50.0
2020-05-07,0.0
2020-05-11,16.6667
2020-05-12,-14.2857
2020-05-13,8.3333
2020-05-14,7.6923
2020-05-15,-42.8571
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,12.5
2020-05-21,-11.1111
2020-05-22,0.0
2020-05-26,-6.25
2020-05-27,-20.0
2020-05-29,66.6667
2020-06-01,0.0
2020-06-02,-20.0
2020-06-03,50.0
2020-06-04,-16.6667
2020-06-05,0.0
2020-06-08,-10.0
2020-06-09,-11.1111
2020-06-10,0.0
2020-06-11,12.5
2020-06-12,-11.1111
2020-06-15,0.0
2020-06-16,-26.0
2020-06-17,1.3514
2020-06-18,33.3333
2020-06-19,25.0
2020-06-22,0.0
2020-06-23,-20.0
2020-06-24,-25.0
2020-06-25,0.0
2020-06-26,50.0
2020-06-29,-33.3333
2020-06-30,0.0
2020-07-01,66.6667
2020-07-02,0.0
2020-07-06,0.0
2020-07-07,0.0
2020-07-08,0.0
2020-07-09,-20.0
2020-07-10,0.0
2020-07-13,175.0
2020-07-14,-45.4545
2020-07-15,-16.6667
2020-07-16,0.0
2020-07-17,0.0
2020-07-20,-20.0
2020-07-21,0.0
2020-07-22,-50.0
2020-07-23,50.0
2020-07-24,0.0
2020-07-27,0.0
2020-07-28,-34.3333
2020-07-29,1.5228000000000002
2020-07-30,0.0
2020-07-31,0.0
