ticker,STRA US Equity
2000-05-24,1.2723
2000-05-25,-1.3819
2000-05-26,-2.9299
2000-05-30,0.7874
2000-05-31,4.1667
2000-06-01,-7.0
2000-06-02,3.5618
2000-06-05,3.3095
2000-06-06,0.5025
2000-06-07,-1.75
2000-06-08,1.2723
2000-06-09,0.5025
2000-06-12,-0.75
2000-06-13,0.0
2000-06-14,1.2594
2000-06-15,2.4876
2000-06-16,-0.9709
2000-06-19,-5.8824
2000-06-20,-2.0833
2000-06-21,0.0
2000-06-22,-0.5319
2000-06-23,4.8128
2000-06-26,2.0408
2000-06-27,-8.0
2000-06-28,-0.5435
2000-06-29,0.0
2000-06-30,4.918
2000-07-03,1.5625
2000-07-05,-0.5128
2000-07-06,-4.3814
2000-07-07,-1.8976
2000-07-10,4.9587
2000-07-11,0.7874
2000-07-12,0.2604
2000-07-13,-0.2597
2000-07-14,-2.8646000000000003
2000-07-17,1.0724
2000-07-18,-0.5305
2000-07-19,2.4
2000-07-20,-0.2604
2000-07-21,-1.3054999999999999
2000-07-24,-2.1164
2000-07-25,-2.4324
2000-07-26,1.385
2000-07-27,-2.1858
2000-07-28,-7.2626
2000-07-31,5.1205
2000-08-01,3.4384
2000-08-02,-2.4931
2000-08-03,0.0
2000-08-04,-1.7045
2000-08-07,5.7803
2000-08-08,0.0
2000-08-09,-1.6393
2000-08-10,-2.7778
2000-08-11,-1.7143000000000002
2000-08-14,2.3256
2000-08-15,0.0
2000-08-16,-1.4205
2000-08-17,2.0173
2000-08-18,-0.565
2000-08-21,1.1364
2000-08-22,0.0
2000-08-23,0.0
2000-08-24,0.0
2000-08-25,-0.8427
2000-08-28,0.2833
2000-08-29,0.9887
2000-08-30,1.5385
2000-08-31,1.1708
2000-09-01,-3.0633
2000-09-05,10.3933
2000-09-06,-0.2545
2000-09-07,0.0
2000-09-08,3.0612
2000-09-11,0.9901
2000-09-12,0.4902
2000-09-13,-0.9756
2000-09-14,0.7389
2000-09-15,-1.7115
2000-09-18,-1.99
2000-09-19,1.4594
2000-09-20,-0.9381
2000-09-21,-1.0101
2000-09-22,0.5102
2000-09-25,0.1904
2000-09-26,-9.8163
2000-09-27,-0.5618
2000-09-28,-1.6949
2000-09-29,0.5747
2000-10-02,-17.7143
2000-10-03,0.3472
2000-10-04,5.1903
2000-10-05,4.9342
2000-10-06,2.1944
2000-10-09,1.227
2000-10-10,-0.6061
2000-10-11,-3.0488
2000-10-12,0.0126
2000-10-13,1.2618
2000-10-16,-0.9346
2000-10-17,0.6289
2000-10-18,-0.625
2000-10-19,-0.6289
2000-10-20,0.0
2000-10-23,1.4241
2000-10-24,2.0281
2000-10-25,3.0581
2000-10-26,11.5727
2000-10-27,5.2527
2000-10-30,-2.7164
2000-10-31,0.0
2000-11-01,0.7792
2000-11-02,2.5773
2000-11-03,-1.5074999999999998
2000-11-06,-1.5306
2000-11-07,1.5544
2000-11-08,-1.5306
2000-11-09,1.5544
2000-11-10,-1.5306
2000-11-13,-0.5181
2000-11-14,1.8229
2000-11-15,2.3018
2000-11-16,1.0
2000-11-17,5.198
2000-11-20,-5.4118
2000-11-21,4.4776
2000-11-22,-2.3810000000000002
2000-11-24,4.6341
2000-11-27,-4.4289
2000-11-28,0.9756
2000-11-29,1.4493
2000-11-30,-2.1429
2000-12-01,2.6764
2000-12-04,-3.3175
2000-12-05,1.2255
2000-12-06,-1.2107
2000-12-07,0.0
2000-12-08,0.0
2000-12-11,0.4902
2000-12-12,-0.9756
2000-12-13,-1.4778
2000-12-14,-0.75
2000-12-15,-3.2746
2000-12-18,2.3438
2000-12-19,1.0814
2000-12-20,0.1888
2000-12-21,0.5025
2000-12-22,0.25
2000-12-26,-0.2494
2000-12-27,1.25
2000-12-28,0.2469
2000-12-29,0.7389
2001-01-02,-7.0293
2001-01-03,6.2459
2001-01-04,2.4851
2001-01-05,-1.937
2001-01-08,0.7407
2001-01-09,1.2255
2001-01-10,0.4843
2001-01-11,0.4819
2001-01-12,-2.3981
2001-01-16,2.2113
2001-01-17,0.9615
2001-01-18,1.6667
2001-01-19,0.7026
2001-01-22,0.4651
2001-01-23,3.7037
2001-01-24,1.3393
2001-01-25,-1.7621
2001-01-26,-0.8969
2001-01-29,-3.1673999999999998
2001-01-30,1.1682
2001-01-31,1.8476
2001-02-01,0.907
2001-02-02,-0.2247
2001-02-05,-0.2252
2001-02-06,2.4831
2001-02-07,1.3216
2001-02-08,0.4348
2001-02-09,-0.8658
2001-02-12,-1.31
2001-02-13,5.9735
2001-02-14,-1.2526
2001-02-15,1.4799
2001-02-16,-1.6667
2001-02-20,-0.8475
2001-02-21,-2.7778
2001-02-22,-1.5385
2001-02-23,2.7344
2001-02-26,2.9875
2001-02-27,0.211
2001-02-28,0.4211
2001-03-01,-1.6771
2001-03-02,1.7058
2001-03-05,-0.8386
2001-03-06,7.3996
2001-03-07,1.1811
2001-03-08,5.4475
2001-03-09,-1.2915
2001-03-12,-1.729
2001-03-13,-2.2349
2001-03-14,-2.5292
2001-03-15,1.5968
2001-03-16,-1.1788
2001-03-19,-1.7893
2001-03-20,-5.4656
2001-03-21,1.0707
2001-03-22,-0.4237
2001-03-23,3.1915
2001-03-26,0.7732
2001-03-27,7.4169
2001-03-28,5.1429
2001-03-29,0.3623
2001-03-30,1.083
2001-04-02,-4.4643
2001-04-03,-1.1215
2001-04-04,-2.0794
2001-04-05,10.6255
2001-04-06,-5.7692
2001-04-09,-0.2597
2001-04-10,1.3988
2001-04-11,-0.2055
2001-04-12,4.4118
2001-04-16,2.6479
2001-04-17,0.8233
2001-04-18,4.2188
2001-04-19,-2.0371
2001-04-20,-0.4266
2001-04-23,-0.6693
2001-04-24,2.6954000000000002
2001-04-25,7.2178
2001-04-26,0.4406
2001-04-27,-0.2437
2001-04-30,1.8813
2001-05-01,0.7674
2001-05-02,0.0476
2001-05-03,-0.0951
2001-05-04,0.119
2001-05-07,-1.1891
2001-05-08,-2.6474
2001-05-09,-0.5933
2001-05-10,1.2932000000000001
2001-05-11,4.272
2001-05-14,7.6054
2001-05-15,-0.4376
2001-05-16,-1.0989
2001-05-17,1.2222
2001-05-18,0.1098
2001-05-21,3.6404
2001-05-22,-2.2429
2001-05-23,-2.5541
2001-05-24,-0.0444
2001-05-25,0.0
2001-05-29,0.1111
2001-05-30,0.0222
2001-05-31,-0.7545
2001-06-01,-0.4919
2001-06-04,-0.1124
2001-06-05,4.7244
2001-06-06,0.1933
2001-06-07,1.2006999999999999
2001-06-08,-0.1483
2001-06-11,0.6153
2001-06-12,3.0789
2001-06-13,-0.6751
2001-06-14,-1.4624
2001-06-15,2.4247
2001-06-18,0.7143
2001-06-19,-0.9524
2001-06-20,-0.0409
2001-06-21,0.307
2001-06-22,-0.9182
2001-06-25,0.5766
2001-06-26,0.3276
2001-06-27,0.102
2001-06-28,-0.2039
2001-06-29,-0.4086
2001-07-02,-2.4615
2001-07-03,-0.1052
2001-07-05,-0.3895
2001-07-06,-2.4127
2001-07-09,6.2676
2001-07-10,2.3468999999999998
2001-07-11,-4.1675
2001-07-12,4.0366
2001-07-13,4.14
2001-07-16,-0.8258
2001-07-17,0.4067
2001-07-18,0.2314
2001-07-19,0.2501
2001-07-20,-1.9962
2001-07-23,0.0783
2001-07-24,-1.1742
2001-07-25,5.1485
2001-07-26,2.6177
2001-07-27,-2.4775
2001-07-30,1.6183999999999998
2001-07-31,-5.963
2001-08-01,3.7218999999999998
2001-08-02,-13.5181
2001-08-03,3.6224
2001-08-06,1.6949
2001-08-07,0.1875
2001-08-08,-0.811
2001-08-09,1.2368999999999999
2001-08-10,-2.5471
2001-08-13,0.2125
2001-08-14,1.9508
2001-08-15,1.3103
2001-08-16,4.4549
2001-08-17,0.8255
2001-08-20,1.54
2001-08-21,1.6318000000000001
2001-08-22,-0.9256
2001-08-23,0.7245
2001-08-24,0.3029
2001-08-27,-0.151
2001-08-28,-1.1529
2001-08-29,0.0191
2001-08-30,0.0956
2001-08-31,-7.372
2001-09-04,-2.7629
2001-09-05,-5.5131
2001-09-06,2.4013
2001-09-07,-2.2573
2001-09-10,-1.3453
2001-09-17,-3.7727
2001-09-18,-2.4327
2001-09-19,-1.4766
2001-09-20,-4.4717
2001-09-21,-3.9866
2001-09-24,5.0094
2001-09-25,5.6122
2001-09-26,1.401
2001-09-27,3.3349
2001-09-28,2.8124000000000002
2001-10-01,-5.6054
2001-10-02,-0.4751
2001-10-03,2.8043
2001-10-04,-1.6508
2001-10-05,3.7116
2001-10-08,0.2735
2001-10-09,2.4551
2001-10-10,-1.065
2001-10-11,1.4353
2001-10-12,-0.5085
2001-10-15,-1.1111
2001-10-16,4.8315
2001-10-17,-3.6870000000000003
2001-10-18,1.9363000000000001
2001-10-19,2.9257999999999997
2001-10-22,-2.5244
2001-10-23,1.3058
2001-10-24,1.9548999999999999
2001-10-25,5.3097
2001-10-26,1.3605
2001-10-29,-1.1251
2001-10-30,-0.9782
2001-10-31,-3.2056
2001-11-01,-0.125
2001-11-02,-3.7122
2001-11-05,-0.3682
2001-11-06,3.3261
2001-11-07,-1.2413
2001-11-08,-1.5126
2001-11-09,-2.5957
2001-11-12,-0.0888
2001-11-13,0.689
2001-11-14,-5.1876
2001-11-15,1.397
2001-11-16,-0.3444
2001-11-19,0.2304
2001-11-20,0.0
2001-11-21,0.6897
2001-11-23,3.653
2001-11-26,2.2026
2001-11-27,-0.9698
2001-11-28,-1.0881
2001-11-29,2.9703
2001-11-30,0.4274
2001-12-03,-2.3404
2001-12-04,0.4357
2001-12-05,5.7484
2001-12-06,2.0923
2001-12-07,1.8083
2001-12-10,-0.0197
2001-12-11,-1.1054
2001-12-12,-2.1955999999999998
2001-12-13,-6.8367
2001-12-14,3.9211
2001-12-17,4.7639
2001-12-18,-1.4085
2001-12-19,0.0
2001-12-20,-2.0408
2001-12-21,1.2292
2001-12-24,-0.1852
2001-12-26,-1.0309
2001-12-27,3.4167
2001-12-28,-0.2417
2001-12-31,-1.6155
2002-01-02,-1.6851
2002-01-03,-0.9165
2002-01-04,0.3266
2002-01-07,1.0305
2002-01-08,-0.0833
2002-01-09,0.5208
2002-01-10,0.1036
2002-01-11,-0.0828
2002-01-14,-2.2793
2002-01-15,-0.4241
2002-01-16,0.0213
2002-01-17,-3.449
2002-01-18,0.1103
2002-01-22,-0.9471
2002-01-23,-0.378
2002-01-24,-0.0893
2002-01-25,0.1117
2002-01-28,-0.8927
2002-01-29,-0.9908
2002-01-30,-1.7511999999999999
2002-01-31,4.7917
2002-02-01,-2.8937
2002-02-04,-3.4349
2002-02-05,2.0495
2002-02-06,-0.8541
2002-02-07,0.0
2002-02-08,1.5832000000000002
2002-02-11,5.6154
2002-02-12,4.8394
2002-02-13,-0.2277
2002-02-14,1.0788
2002-02-15,-3.202
2002-02-19,-0.827
2002-02-20,-0.171
2002-02-21,-0.1071
2002-02-22,0.9005
2002-02-25,1.5725
2002-02-26,-0.0209
2002-02-27,0.9625
2002-02-28,-0.5596
2002-03-01,3.1888
2002-03-04,4.4637
2002-03-05,-3.3643
2002-03-06,1.0204
2002-03-07,-0.7724
2002-03-08,-0.2395
2002-03-11,0.8603
2002-03-12,0.0
2002-03-13,-0.8133
2002-03-14,0.3
2002-03-15,-0.8375
2002-03-18,-0.362
2002-03-19,0.0
2002-03-20,-1.0091
2002-03-21,-0.1223
2002-03-22,0.0408
2002-03-25,-0.2244
2002-03-26,0.3067
2002-03-27,-0.1427
2002-03-28,0.245
2002-04-01,-0.4073
2002-04-02,0.3067
2002-04-03,0.5708
2002-04-04,-0.1622
2002-04-05,1.5127000000000002
2002-04-08,0.02
2002-04-09,2.7633
2002-04-10,1.3639999999999999
2002-04-11,-0.346
2002-04-12,0.9047
2002-04-15,0.9387
2002-04-16,0.3161
2002-04-17,-0.8626
2002-04-18,-1.9234
2002-04-19,0.5825
2002-04-22,-0.6178
2002-04-23,1.7094
2002-04-24,2.8839
2002-04-25,0.427
2002-04-26,0.1848
2002-04-29,-1.7528000000000001
2002-04-30,6.3099
2002-05-01,-3.268
2002-05-02,0.4383
2002-05-03,5.7273
2002-05-06,-0.258
2002-05-07,1.2069
2002-05-08,-1.1073
2002-05-09,-0.8441
2002-05-10,1.6331
2002-05-13,1.9487
2002-05-14,7.2267
2002-05-15,-0.4691
2002-05-16,-2.9065
2002-05-17,-1.2945
2002-05-20,-1.6066
2002-05-21,3.2989
2002-05-22,-2.0161
2002-05-23,0.4115
2002-05-24,0.082
2002-05-28,-0.0491
2002-05-29,-0.4425
2002-05-30,-1.4815
2002-05-31,-0.7686
2002-06-03,0.3368
2002-06-04,0.1007
2002-06-05,-0.4191
2002-06-06,-0.8754
2002-06-07,-0.1189
2002-06-10,2.4826
2002-06-11,0.0664
2002-06-12,-0.1658
2002-06-13,-0.0166
2002-06-14,-0.2492
2002-06-17,4.2631
2002-06-18,1.5173
2002-06-19,-1.2587
2002-06-20,1.673
2002-06-21,3.6828
2002-06-24,-1.7532999999999999
2002-06-25,-0.1538
2002-06-26,-1.1402
2002-06-27,1.2313
2002-06-28,-2.0785
2002-07-01,-2.6887
2002-07-02,-2.2944
2002-07-03,-5.5234
2002-07-05,1.6366
2002-07-08,1.7069
2002-07-09,3.4920999999999998
2002-07-10,-1.2285
2002-07-11,-2.1559
2002-07-12,0.0203
2002-07-15,-2.6808
2002-07-16,-5.5372
2002-07-17,-3.4101
2002-07-18,-1.2595
2002-07-19,-1.2949
2002-07-22,-7.382
2002-07-23,6.7632
2002-07-24,-0.0376
2002-07-25,3.5063
2002-07-26,3.1962
2002-07-29,4.7292
2002-07-30,-2.7802
2002-07-31,1.0929
2002-08-01,3.4215999999999998
2002-08-02,-3.7439999999999998
2002-08-05,-5.5928
2002-08-06,1.4187
2002-08-07,0.1701
2002-08-08,1.9060000000000001
2002-08-09,0.0
2002-08-12,-0.6852
2002-08-13,-0.5594
2002-08-14,3.1127
2002-08-15,-0.4001
2002-08-16,-1.0955
2002-08-19,2.8429
2002-08-20,-0.2693
2002-08-21,3.3837
2002-08-22,-0.2437
2002-08-23,0.6981
2002-08-26,-0.1906
2002-08-27,-4.7404
2002-08-28,1.6404999999999998
2002-08-29,1.8472
2002-08-30,-2.4106
2002-09-03,1.6040999999999999
2002-09-04,2.4685
2002-09-05,-1.7330999999999999
2002-09-06,2.6984
2002-09-09,2.0574
2002-09-10,-1.8308
2002-09-11,-1.0113
2002-09-12,-1.4892
2002-09-13,0.1934
2002-09-16,-0.2982
2002-09-17,0.739
2002-09-18,0.4017
2002-09-19,-3.0445
2002-09-20,-2.1532
2002-09-23,0.2934
2002-09-24,1.9199000000000002
2002-09-25,2.0811
2002-09-26,1.0562
2002-09-27,0.8678
2002-09-30,2.569
2002-10-01,3.883
2002-10-02,-2.7346
2002-10-03,-1.0148
2002-10-04,-7.0168
2002-10-07,-3.8943
2002-10-08,-6.2288
2002-10-09,-1.2851
2002-10-10,2.5427
2002-10-11,-0.6546
2002-10-14,-0.1597
2002-10-15,-0.02
2002-10-16,-0.9402
2002-10-17,1.9386
2002-10-18,2.4723
2002-10-21,0.5258
2002-10-22,-2.8077
2002-10-23,2.3348
2002-10-24,0.0773
2002-10-25,2.6468
2002-10-28,0.1882
2002-10-29,-1.1272
2002-10-30,3.7241
2002-10-31,-2.7294
2002-11-01,5.4614
2002-11-04,-4.625
2002-11-05,-1.9846
2002-11-06,2.6743
2002-11-07,5.0047
2002-11-08,-1.3466
2002-11-11,-3.4662
2002-11-12,-1.4884
2002-11-13,0.0
2002-11-14,-0.4533
2002-11-15,4.2686
2002-11-18,0.5459
2002-11-19,4.9222
2002-11-20,-0.8796
2002-11-21,-0.261
2002-11-22,1.2038
2002-11-25,1.5514999999999999
2002-11-26,-0.8657
2002-11-27,0.7363
2002-11-29,2.0228
2002-12-02,-0.1
2002-12-03,-2.0264
2002-12-04,4.128
2002-12-05,-0.5395
2002-12-06,0.0164
2002-12-09,-2.3813
2002-12-10,-0.5741
2002-12-11,1.6255
2002-12-12,0.7981
2002-12-13,-2.7753
2002-12-16,-1.4791
2002-12-17,-2.2433
2002-12-18,-0.9162
2002-12-19,-1.819
2002-12-20,2.6492
2002-12-23,3.3233
2002-12-24,-1.266
2002-12-26,2.0967
2002-12-27,0.1358
2002-12-30,-0.5763
2002-12-31,-1.9775
2003-01-02,0.6261
2003-01-03,-0.9679
2003-01-06,0.3388
2003-01-07,-1.0781
2003-01-08,-1.1442
2003-01-09,-1.6026
2003-01-10,0.1629
2003-01-13,-1.3008
2003-01-14,-1.1715
2003-01-15,-0.5927
2003-01-16,-0.5217
2003-01-17,1.7063000000000001
2003-01-21,-0.849
2003-01-22,0.2972
2003-01-23,3.5741
2003-01-24,-1.2873
2003-01-27,1.9562
2003-01-28,0.9948
2003-01-29,-0.1055
2003-01-30,-1.127
2003-01-31,0.0534
2003-02-03,-1.9936
2003-02-04,-0.8536
2003-02-05,-0.1465
2003-02-06,-0.2018
2003-02-07,-1.3603
2003-02-10,-1.5095
2003-02-11,1.438
2003-02-12,0.0
2003-02-13,0.1492
2003-02-14,-0.5401
2003-02-18,-1.3483
2003-02-19,-2.7904
2003-02-20,1.8161
2003-02-21,3.4139
2003-02-24,-2.003
2003-02-25,1.9682
2003-02-26,-0.2227
2003-02-27,-0.1116
2003-02-28,-0.7263
2003-03-03,0.6378
2003-03-04,1.9758
2003-03-05,1.0784
2003-03-06,-0.7052
2003-03-07,-2.8045999999999998
2003-03-10,-2.6419
2003-03-11,1.174
2003-03-12,-0.6468
2003-03-13,2.5273
2003-03-14,0.8403
2003-03-17,4.0167
2003-03-18,-0.3721
2003-03-19,-0.3931
2003-03-20,1.8837000000000002
2003-03-21,3.9091
2003-03-24,-4.0502
2003-03-25,0.6711
2003-03-26,-1.6842000000000001
2003-03-27,1.3562
2003-03-28,-4.0493
2003-03-31,0.7339
2003-04-01,4.0984
2003-04-02,1.5398
2003-04-03,0.4997
2003-04-04,-0.7802
2003-04-07,0.8478
2003-04-08,-2.2817
2003-04-09,0.5091
2003-04-10,1.9563000000000001
2003-04-11,1.1992
2003-04-14,2.3176
2003-04-15,0.6304
2003-04-16,-1.3482
2003-04-17,0.0
2003-04-21,1.4333
2003-04-22,1.2652
2003-04-23,3.9267
2003-04-24,0.1093
2003-04-25,-0.5614
2003-04-28,0.7371
2003-04-29,0.1401
2003-04-30,1.1194
2003-05-01,-0.5996
2003-05-02,1.5019
2003-05-05,-1.7692999999999999
2003-05-06,-0.0155
2003-05-07,-0.6982
2003-05-08,-1.2031
2003-05-09,0.8066
2003-05-12,2.3533
2003-05-13,2.3437
2003-05-14,-0.0884
2003-05-15,2.1586
2003-05-16,-0.5869
2003-05-19,0.0
2003-05-20,-1.1808
2003-05-21,-0.0896
2003-05-22,-0.5083
2003-05-23,-1.127
2003-05-27,0.3647
2003-05-28,0.4694
2003-05-29,0.2261
2003-05-30,0.3609
2003-06-02,0.1498
2003-06-03,4.8025
2003-06-04,1.5274999999999999
2003-06-05,1.5889
2003-06-06,0.7751
2003-06-09,-1.0438
2003-06-10,-0.1249
2003-06-11,-0.1668
2003-06-12,-1.0161
2003-06-13,-0.2545
2003-06-16,4.1182
2003-06-17,-1.151
2003-06-18,2.3836
2003-06-19,0.8964
2003-06-20,0.5835
2003-06-23,-0.9888
2003-06-24,3.6751
2003-06-25,0.5009
2003-06-26,-0.7668
2003-06-27,0.282
2003-06-30,2.1588
2003-07-01,-0.9177
2003-07-02,-0.7232
2003-07-03,-1.278
2003-07-07,1.0809
2003-07-08,0.3332
2003-07-09,-0.1277
2003-07-10,2.3152
2003-07-11,-0.2125
2003-07-14,1.5522
2003-07-15,-2.4168
2003-07-16,-1.4172
2003-07-17,-1.1401
2003-07-18,1.1026
2003-07-21,-0.2566
2003-07-22,0.566
2003-07-23,3.7094
2003-07-24,2.2817
2003-07-25,2.894
2003-07-28,1.3711
2003-07-29,-0.9017
2003-07-30,-0.21
2003-07-31,-1.1574
2003-08-01,0.8989
2003-08-04,0.9495
2003-08-05,1.1844000000000001
2003-08-06,1.0558
2003-08-07,1.1583
2003-08-08,0.8083
2003-08-11,4.3875
2003-08-12,1.7709000000000001
2003-08-13,0.6813
2003-08-14,-0.2186
2003-08-15,-1.179
2003-08-18,3.3259
2003-08-19,2.3094
2003-08-20,-0.6592
2003-08-21,0.2614
2003-08-22,-1.9254
2003-08-25,-2.7198
2003-08-26,0.042
2003-08-27,-2.448
2003-08-28,3.5003
2003-08-29,-0.6243
2003-09-02,2.2932
2003-09-03,0.3173
2003-09-04,-0.3571
2003-09-05,0.9729
2003-09-08,-0.2637
2003-09-09,-0.3051
2003-09-10,-1.326
2003-09-11,-0.5685
2003-09-12,-0.6653
2003-09-15,-0.1256
2003-09-16,1.8024
2003-09-17,-1.6984
2003-09-18,0.2932
2003-09-19,4.1188
2003-09-22,-0.8774
2003-09-23,3.5913
2003-09-24,-1.6699000000000002
2003-09-25,-1.2414
2003-09-26,-1.5386
2003-09-29,-1.1337
2003-09-30,-0.1033
2003-10-01,2.1612999999999998
2003-10-02,-3.3404
2003-10-03,2.749
2003-10-06,-0.0612
2003-10-07,-0.4592
2003-10-08,-3.2397
2003-10-09,1.3774
2003-10-10,-1.1288
2003-10-13,3.1607
2003-10-14,-0.4509
2003-10-15,-3.5924
2003-10-16,-1.2812000000000001
2003-10-17,-0.4975
2003-10-20,1.4565000000000001
2003-10-21,1.1356
2003-10-22,-0.7415
2003-10-23,-0.9819
2003-10-24,1.1856
2003-10-27,2.7161999999999997
2003-10-28,-0.28
2003-10-29,2.5998
2003-10-30,0.0405
2003-10-31,-0.6484
2003-11-03,6.0575
2003-11-04,1.9135
2003-11-05,0.4812
2003-11-06,1.3521
2003-11-07,-0.3613
2003-11-10,-0.8833
2003-11-11,-2.2139
2003-11-12,1.5925
2003-11-13,1.6714
2003-11-14,-1.161
2003-11-17,-1.1746
2003-11-18,1.9778
2003-11-19,-0.5688
2003-11-20,-1.8005
2003-11-21,0.0668
2003-11-24,2.777
2003-11-25,0.6964
2003-11-26,1.964
2003-11-28,1.04
2003-12-01,-0.6444
2003-12-02,-0.9729
2003-12-03,-4.3937
2003-12-04,-2.7593
2003-12-05,-1.0665
2003-12-08,1.355
2003-12-09,2.3029
2003-12-10,-1.1255
2003-12-11,-0.7042
2003-12-12,0.0389
2003-12-15,-4.0206
2003-12-16,-0.3643
2003-12-17,2.4271
2003-12-18,2.1019
2003-12-19,0.9905
2003-12-22,-1.4712
2003-12-23,0.3806
2003-12-24,0.5639
2003-12-26,0.8314
2003-12-29,1.1409
2003-12-30,-0.3223
2003-12-31,3.4998
2004-01-02,-1.6172
2004-01-05,1.0834
2004-01-06,1.4922
2004-01-07,1.0475
2004-01-08,-0.3606
2004-01-09,-0.7419
2004-01-12,0.9206
2004-01-13,1.5264
2004-01-14,1.7792
2004-01-15,-1.346
2004-01-16,-0.062
2004-01-20,1.3564
2004-01-21,-1.6968
2004-01-22,-1.4592
2004-01-23,4.7404
2004-01-26,0.2759
2004-01-27,-0.0946
2004-01-28,-2.0652
2004-01-29,-0.4745
2004-01-30,-0.5032
2004-02-02,1.1979
2004-02-03,0.1578
2004-02-04,-0.5428
2004-02-05,-0.0352
2004-02-06,3.2403
2004-02-09,-1.0661
2004-02-10,1.7241
2004-02-11,-1.0085
2004-02-12,-1.6779
2004-02-13,-1.7414
2004-02-17,1.0279
2004-02-18,-1.456
2004-02-19,-1.2372
2004-02-20,-1.3789
2004-02-23,-2.2389
2004-02-24,1.1217
2004-02-25,-1.3681
2004-02-26,1.5089000000000001
2004-02-27,0.3139
2004-03-01,1.9788000000000001
2004-03-02,-1.5343
2004-03-03,-0.3932
2004-03-04,1.1319
2004-03-05,-0.3103
2004-03-08,-1.3509
2004-03-09,-2.2853
2004-03-10,3.4466
2004-03-11,-1.2723
2004-03-12,0.8251
2004-03-15,-1.0575
2004-03-16,0.2416
2004-03-17,6.8978
2004-03-18,-0.8673
2004-03-19,-0.5249
2004-03-22,-1.9348999999999998
2004-03-23,-0.4843
2004-03-24,-0.1893
2004-03-25,1.5621
2004-03-26,-0.5423
2004-03-29,1.8593
2004-03-30,1.9921
2004-03-31,0.6367
2004-04-01,4.3177
2004-04-02,-0.5204
2004-04-05,-0.2555
2004-04-06,-0.4793
2004-04-07,1.1128
2004-04-08,0.4517
2004-04-12,0.8748
2004-04-13,-1.7183000000000002
2004-04-14,-0.5855
2004-04-15,-1.0452
2004-04-16,-0.4359
2004-04-19,0.0253
2004-04-20,-0.4461
2004-04-21,4.4728
2004-04-22,2.0233
2004-04-23,-1.0154
2004-04-26,-0.1282
2004-04-27,-1.0993
2004-04-28,-1.5659
2004-04-29,3.0828
2004-04-30,0.4398
2004-05-03,3.3198
2004-05-04,-3.1977
2004-05-05,-1.2974999999999999
2004-05-06,-2.2903000000000002
2004-05-07,-0.9574
2004-05-10,-0.6083
2004-05-11,0.3773
2004-05-12,-0.7518
2004-05-13,-0.7574
2004-05-14,-0.9583
2004-05-17,-2.2091
2004-05-18,0.7793
2004-05-19,-0.9296
2004-05-20,0.7366
2004-05-21,-1.0795
2004-05-24,0.7304
2004-05-25,3.0229
2004-05-26,-1.9081000000000001
2004-05-27,0.8127
2004-05-28,-0.0172
2004-06-01,0.7719
