ticker,YPPN US Equity
2013-09-26,-12.5
2013-09-27,21.4286
2013-09-30,5.8824
2013-10-01,-23.1944
2013-10-02,-5.9675
2013-10-03,15.3846
2013-10-04,6.6667
2013-10-07,6.25
2013-10-08,-8.2353
2013-10-09,-10.2564
2013-10-10,21.4286
2013-10-11,-11.7647
2013-10-14,0.0
2013-10-15,20.0
2013-10-16,-25.2083
2013-10-17,9.935
2013-10-18,6.7568
2013-10-21,1.2658
2013-10-22,-6.25
2013-10-23,6.6667
2013-10-24,0.0
2013-10-25,8.75
2013-10-28,-33.3333
2013-10-29,-10.1293
2013-10-30,13.1894
2013-10-31,-1.6949
2013-11-01,-12.069
2013-11-04,-1.9607999999999999
2013-11-05,0.0
2013-11-06,3.0
2013-11-07,-2.9126
2013-11-08,0.0
2013-11-11,0.0
2013-11-12,20.0
2013-11-13,1.6667
2013-11-14,-1.6393
2013-11-15,33.3333
2013-11-18,46.25
2013-11-19,-31.6239
2013-11-20,-18.75
2013-11-21,15.0962
2013-11-22,20.3008
2013-11-25,-11.1111
2013-11-26,-6.25
2013-11-27,13.3333
2013-11-29,-5.8824
2013-12-02,0.0
2013-12-03,-6.25
2013-12-04,-6.6667
2013-12-05,12.857099999999999
2013-12-06,-22.1519
2013-12-09,5.6911000000000005
2013-12-10,-7.4038
2013-12-11,7.9958
2013-12-12,-7.6923
2013-12-13,-7.2917
2013-12-16,7.8652
2013-12-17,-16.6667
2013-12-18,5.0
2013-12-19,-4.7619
2013-12-20,30.25
2013-12-23,-0.1919
2013-12-24,-13.8462
2013-12-26,-1.7856999999999998
2013-12-27,0.0
2013-12-30,3.9773
2013-12-31,37.2678
2014-01-02,-8.4395
2014-01-03,-2.6087
2014-01-06,-20.9821
2014-01-07,1.9209
2014-01-08,32.816
2014-01-09,-6.6777999999999995
2014-01-10,-4.5617
2014-01-13,-0.2812
2014-01-14,6.7669
2014-01-15,-6.6021
2014-01-16,10.838799999999999
2014-01-17,0.8503
2014-01-21,-5.5649
2014-01-22,0.0
2014-01-23,5.7143
2014-01-24,-5.4054
2014-01-27,-0.1786
2014-01-28,-14.1324
2014-01-29,-15.0
2014-01-30,25.4902
2014-01-31,-4.6875
2014-02-03,2.459
2014-02-04,-4.0
2014-02-05,3.9583
2014-02-06,-8.8176
2014-02-07,-4.5055
2014-02-10,-0.5754
2014-02-11,-7.4074
2014-02-12,-14.75
2014-02-13,6.7449
2014-02-14,9.8901
2014-02-18,0.0
2014-02-19,4.0
2014-02-20,5.7692
2014-02-21,0.0
2014-02-24,0.0
2014-02-25,-8.75
2014-02-26,-4.3587
2014-02-27,4.1667
2014-02-28,0.0
2014-03-03,-8.0
2014-03-04,15.2174
2014-03-05,54.717
2014-03-06,1.2195
2014-03-07,8.4337
2014-03-10,5.5556
2014-03-11,-4.7368
2014-03-12,16.0221
2014-03-13,-4.7619
2014-03-14,10.0
2014-03-17,-4.5455
2014-03-18,-4.7619
2014-03-19,-9.875
2014-03-20,10.957
2014-03-21,0.0
2014-03-24,40.0
2014-03-25,0.0
2014-03-26,21.4286
2014-03-27,32.3529
2014-03-28,11.1111
2014-03-31,-12.0
2014-04-01,-18.1818
2014-04-02,0.0
2014-04-03,0.0
2014-04-04,-11.1111
2014-04-07,25.0
2014-04-08,0.0
2014-04-09,-14.8438
2014-04-10,-0.2569
2014-04-11,-5.8131
2014-04-14,0.0
2014-04-15,-15.625
2014-04-16,0.0
2014-04-17,-3.7037
2014-04-21,-3.8462
2014-04-22,-20.0
2014-04-23,50.0
2014-04-24,0.0
2014-04-25,0.0
2014-04-28,6.6667
2014-04-29,-12.5
2014-04-30,7.8571
2014-05-01,5.9603
2014-05-02,6.1719
2014-05-05,11.2583
2014-05-06,-0.0661
2014-05-07,-9.3977
2014-05-08,11.0299
2014-05-09,10.526299999999999
2014-05-12,-14.2857
2014-05-13,5.5556
2014-05-14,-2.6316
2014-05-15,-2.7027
2014-05-16,-9.7917
2014-05-19,0.5774
2014-05-20,-2.1048999999999998
2014-05-21,3.2056
2014-05-22,-6.6667
2014-05-23,-3.2468
2014-05-27,-12.4161
2014-05-28,22.6054
2014-05-29,0.0
2014-05-30,-1.5625
2014-06-02,-11.1111
2014-06-03,7.1429
2014-06-04,13.3333
2014-06-05,-5.8824
2014-06-06,-12.5
2014-06-09,14.2857
2014-06-10,0.0
2014-06-11,-11.25
2014-06-12,-1.4085
2014-06-13,-3.5714
2014-06-16,5.1852
2014-06-17,-7.0423
2014-06-18,2.178
2014-06-19,26.0426
2014-06-20,0.0
2014-06-23,0.0
2014-06-24,3.5294
2014-06-25,2.2727
2014-06-26,0.0
2014-06-27,11.1111
2014-06-30,-12.5
2014-07-01,0.0
2014-07-02,-4.9643
2014-07-03,-0.7892
2014-07-07,3.0303
2014-07-08,-21.875
2014-07-09,9.1765
2014-07-10,-3.1034
2014-07-11,3.2028
2014-07-14,-3.4483
2014-07-15,0.0
2014-07-16,3.5714
2014-07-17,-6.8966
2014-07-18,-3.7037
2014-07-21,0.0
2014-07-22,3.8462
2014-07-23,-3.7037
2014-07-24,0.0
2014-07-25,-3.75
2014-07-28,15.8841
2014-07-29,-3.4483
2014-07-30,1.5179
2014-08-01,-4.6614
2014-08-04,-6.9188
2014-08-05,14.9653
2014-08-06,-13.1034
2014-08-07,0.0
2014-08-08,-0.7937
2014-08-11,-8.0
2014-08-12,-4.4565
2014-08-13,-9.8976
2014-08-14,21.2121
2014-08-15,12.5
2014-08-18,-7.4074
2014-08-19,4.4
2014-08-20,-2.2989
2014-08-21,9.8039
2014-08-22,4.2857
2014-08-25,-0.6849
2014-08-26,6.8103
2014-08-27,-9.6045
2014-08-28,-14.2857
2014-08-29,4.1667
2014-09-02,19.9
2014-09-03,4.754
2014-09-04,-4.4586
2014-09-05,-20.2083
2014-09-08,-9.765
2014-09-09,-7.4074
2014-09-10,5.0
2014-09-11,4.7619
2014-09-12,13.6364
2014-09-15,-4.0
2014-09-16,-12.5
2014-09-17,-1.9048
2014-09-18,-3.034
2014-09-19,-4.8811
2014-09-22,-36.7105
2014-09-23,58.0042
2014-09-24,-31.5789
2014-09-25,19.2308
2014-09-26,-0.6452
2014-09-29,1.2987
2014-09-30,15.3846
2014-10-02,8.8889
2014-10-03,-8.1633
2014-10-06,10.0
2014-10-07,0.0
2014-10-08,-14.1414
2014-10-09,0.0
2014-10-13,-23.3824
2014-10-14,3.071
2014-10-15,19.1806
2014-10-16,-25.0
2014-10-20,4.7917
2014-10-21,-4.5725999999999996
2014-10-22,0.0
2014-10-23,0.0
2014-10-24,0.0
2014-10-27,-15.0
2014-10-28,11.7647
2014-10-29,-12.5
2014-10-30,2.2556
2014-10-31,-15.6863
2014-11-03,4.9419
2014-11-04,19.6676
2014-11-05,10.1852
2014-11-06,-2.521
2014-11-07,0.0
2014-11-10,-6.0345
2014-11-11,5.5046
2014-11-12,-4.3478
2014-11-13,10.9091
2014-11-14,-8.4016
2014-11-17,2.0134
2014-11-18,-8.8816
2014-11-19,-2.0457
2014-11-20,-1.7199
2014-11-21,3.75
2014-11-24,-7.4699
2014-11-25,-6.25
2014-11-26,-10.8333
2014-11-28,2.1807
2014-12-01,21.9512
2014-12-02,0.0
2014-12-03,-13.75
2014-12-04,1.7391
2014-12-05,-13.6752
2014-12-08,32.0132
2014-12-09,34.0
2014-12-10,-14.8321
2014-12-11,-5.1479
2014-12-12,-16.8591
2014-12-15,10.8333
2014-12-16,0.2506
2014-12-17,20.0
2014-12-18,-16.4583
2014-12-19,29.6758
2014-12-22,-18.4615
2014-12-23,9.434
2014-12-24,6.8966
2014-12-26,2.2177
2014-12-29,3.3531
2014-12-30,-8.3969
2014-12-31,-0.3125
2015-01-02,-8.255
2015-01-05,-8.5421
2015-01-06,0.3736
2015-01-08,8.8089
2015-01-09,-4.2189
2015-01-12,-4.7619
2015-01-13,-0.25
2015-01-14,0.2506
2015-01-15,0.0
2015-01-16,19.75
2015-01-21,8.3507
2015-01-22,-7.7071
2015-01-23,0.2088
2015-01-26,0.0
2015-01-27,8.3333
2015-01-28,0.0
2015-01-29,-7.6923
2015-01-30,0.0
2015-02-02,0.0
2015-02-03,-0.2083
2015-02-04,-3.1315
2015-02-05,12.069
2015-02-06,-7.6923
2015-02-09,-8.125
2015-02-10,4.3084
2015-02-11,0.8696
2015-02-12,0.8621
2015-02-17,-7.6923
2015-02-18,3.7037
2015-02-19,-1.7856999999999998
2015-02-20,-3.6364
2015-02-24,-3.7736
2015-02-25,0.0
2015-02-26,-1.9607999999999999
2015-02-27,10.0
2015-03-02,0.0
2015-03-03,-17.9545
2015-03-04,11.0803
2015-03-05,-0.4988
2015-03-06,0.2506
2015-03-09,-6.0
2015-03-10,-2.1277
2015-03-11,8.4239
2015-03-13,-1.7544
2015-03-16,-7.9082
2015-03-18,-0.277
2015-03-19,33.3333
2015-03-20,-16.6667
2015-03-23,0.0
2015-03-24,0.25
2015-03-25,39.6509
2015-03-26,-7.1429
2015-03-30,-7.6923
2015-03-31,0.0
2015-04-01,0.0
2015-04-06,0.0
2015-04-07,0.0
2015-04-08,-8.3333
2015-04-09,0.0
2015-04-10,-7.2727
2015-04-13,-1.9607999999999999
2015-04-14,0.0
2015-04-15,20.0
2015-04-16,0.0
2015-04-17,-8.3333
2015-04-21,-9.0909
2015-04-22,0.0
2015-04-23,-4.0
2015-04-24,0.0
2015-04-27,0.0
2015-04-28,35.4167
2015-04-29,-19.1346
2015-05-01,-4.8751
2015-05-04,-4.0
2015-05-05,-0.2604
2015-05-07,-6.0052
2015-05-11,0.0
2015-05-12,-11.1111
2015-05-14,12.5
2015-05-21,-5.5556
2015-05-22,-5.8824
2015-05-26,27.5
2015-05-27,0.0
2015-05-28,17.647100000000002
2015-05-29,0.0
2015-06-01,0.0
2015-06-02,-33.0208
2015-06-03,49.3002
2015-06-04,0.0
2015-06-05,0.0
2015-06-08,0.0
2015-06-09,0.0
2015-06-10,8.3333
2015-06-11,-4.6154
2015-06-12,4.8387
2015-06-15,-7.6923
2015-06-16,0.0
2015-06-17,0.0
2015-06-18,8.3333
2015-06-19,4.6154
2015-06-22,-11.5809
2015-06-23,-0.2079
2015-06-24,0.0
2015-06-25,8.3333
2015-06-26,-11.538499999999999
2015-06-30,-4.3478
2015-07-01,-18.1818
2015-07-02,4.4444
2015-07-06,6.383
2015-07-07,-2.0
2015-07-09,0.0
2015-07-10,-10.0765
2015-07-13,13.4752
2015-07-14,-16.0
2015-07-15,6.8452
2015-07-16,11.1421
2015-07-17,0.0
2015-07-20,0.2506
2015-07-21,0.0
2015-07-22,-16.0
2015-07-23,40.4762
2015-07-24,0.0
2015-07-27,1.6949
2015-07-28,8.3333
2015-07-29,-23.2692
2015-07-30,20.3008
2015-08-03,-4.1667
2015-08-04,-4.3478
2015-08-05,36.3636
2015-08-06,-6.6667
2015-08-07,3.5714
2015-08-10,-0.6897
2015-08-11,1.3889
2015-08-12,-4.1096
2015-08-13,28.5714
2015-08-14,-11.1111
2015-08-17,12.5
2015-08-18,11.1111
2015-08-19,20.0
2015-08-20,-8.3333
2015-08-21,-9.2045
2015-08-24,-19.8999
2015-08-25,-3.75
2015-08-26,3.8961
2015-08-27,25.0
2015-08-28,-24.8125
2015-08-31,1.0806
2015-09-01,-7.8947
2015-09-02,14.2857
2015-09-03,-12.5
2015-09-04,7.1429
2015-09-08,0.0
2015-09-09,6.6667
2015-09-10,0.0
2015-09-11,9.375
2015-09-15,-14.2857
2015-09-17,0.0
2015-09-18,0.0
2015-09-21,0.0
2015-09-22,0.0
2015-09-23,0.0
2015-09-24,-2.6667
2015-09-28,2.7397
2015-09-29,0.0
2015-10-01,0.0
2015-10-02,-13.3333
2015-10-06,0.0
2015-10-07,-19.5385
2015-10-08,0.1912
2015-10-09,-21.7557
2015-10-12,2.439
2015-10-14,0.4762
2015-10-15,-2.8436
2015-10-19,0.0
2015-10-22,-12.1951
2015-10-27,5.5556
2015-10-28,2.6316
2015-10-29,0.0
2015-11-02,5.1282
2015-11-03,-14.6341
2015-11-04,-5.7143
2015-11-05,12.1212
2015-11-06,0.0
2015-11-09,-16.2162
2015-11-10,6.4516
2015-11-18,3.0303
2015-11-20,-2.9412000000000003
2015-11-23,0.0
2015-11-24,0.0
2015-11-30,-9.0909
2015-12-01,-16.6667
2015-12-02,-4.0
2015-12-03,4.1667
2015-12-07,-15.2
2015-12-08,17.9245
2015-12-10,-2.0
2015-12-14,-2.0408
2015-12-15,8.3333
2015-12-16,11.538499999999999
2015-12-17,-6.8966
2015-12-18,0.0
2015-12-21,7.4074
2015-12-22,-6.8966
2015-12-23,-11.1111
2015-12-28,16.6667
2015-12-29,0.5357
2015-12-30,-0.5329
2015-12-31,6.4286
2016-01-04,-12.7517
2016-01-05,-3.8462
2016-01-06,-9.4
2016-01-13,-16.1148
2016-01-15,0.0
2016-01-19,0.0
2016-01-20,10.526299999999999
2016-01-21,-4.7619
2016-01-25,0.0
2016-01-27,0.0
2016-01-29,0.0
2016-02-01,0.0
2016-02-02,10.0
2016-02-03,0.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-08,4.5455
2016-02-10,0.0
2016-02-11,0.0
2016-02-12,4.2935
2016-02-16,0.0521
2016-02-17,-4.1667
2016-02-19,4.3478
2016-02-23,0.0
2016-02-29,-4.1667
2016-03-02,0.0
2016-03-03,0.0
2016-03-08,2.6630000000000003
2016-03-09,0.0
2016-03-10,-2.594
2016-03-11,-4.3478
2016-03-14,4.5455
2016-03-15,-8.6957
2016-03-17,0.0
2016-03-18,-4.7619
2016-03-21,5.0
2016-03-22,0.0
2016-03-24,-9.5238
2016-03-29,-1.1184
2016-03-30,-4.1916
2016-04-01,2.7778
2016-04-04,-8.1081
2016-04-07,8.8235
2016-04-12,-21.6216
2016-04-13,-20.6897
2016-04-14,21.7391
2016-04-15,22.8571
2016-04-18,-6.9767
2016-04-21,-6.25
2016-04-22,20.0
2016-04-25,-16.0417
2016-04-26,2.5641
2016-04-27,21.8548
2016-04-28,15.9497
2016-04-29,-13.242
2016-05-04,-15.7895
2016-05-11,0.0
2016-05-12,0.0
2016-05-18,0.0
2016-05-31,-18.75
2016-06-01,24.6154
2016-06-02,1.8519
2016-06-03,10.303
2016-06-06,0.0
2016-06-08,42.8571
2016-06-10,15.3846
2016-06-13,-26.6667
2016-06-15,-9.0909
2016-06-16,50.0
2016-06-20,-26.6667
2016-06-23,31.8182
2016-06-24,-3.4483
2016-06-29,0.0
2016-06-30,0.0
2016-07-05,-17.8571
2016-07-06,21.7391
2016-07-12,0.0
2016-07-13,3.5714
2016-07-14,-3.4483
2016-07-22,0.0
2016-07-26,-21.4286
2016-07-27,-17.7273
2016-07-28,11.0497
2016-07-29,24.3781
2016-08-02,-20.0
2016-08-09,0.0
2016-08-11,0.0
2016-08-15,24.75
2016-08-16,-0.6012
2016-08-17,-19.3548
2016-08-19,-55.0
2016-08-22,122.2222
2016-08-23,0.0
2016-08-25,0.0
2016-08-29,0.0
2016-09-06,10.0
2016-09-07,-59.0909
2016-09-13,111.1111
2016-09-14,0.0
2016-09-20,-21.0526
2016-09-21,25.3333
2016-09-26,-30.8511
2016-09-27,53.8462
2016-09-28,0.0
2016-09-30,-35.0
2016-10-05,38.4615
2016-10-06,-26.1111
2016-10-07,51.1278
2016-10-10,-9.4527
2016-10-12,31.8681
2016-10-14,87.5
2016-10-17,-55.5556
2016-10-19,0.0
2016-10-27,-35.0
2016-10-28,30.7692
2016-10-31,-35.2941
2016-11-01,0.0
2016-11-04,36.3636
2016-11-07,0.0
2016-11-10,-40.0
2016-11-11,-22.2222
2016-11-14,0.0
2016-11-15,0.0
2016-11-16,42.8571
2016-11-17,78.875
2016-11-22,-55.276
2016-11-28,-36.25
2016-12-05,13.7255
2016-12-06,13.1466
2016-12-07,104.1905
2016-12-08,-55.4571
2016-12-12,26.4921
2016-12-15,72.1854
2016-12-19,-47.1635
2016-12-20,-5.3685
2016-12-21,84.6154
2016-12-22,0.0
2016-12-27,-41.6667
2016-12-28,88.5714
2016-12-29,-9.0909
2016-12-30,-33.3333
2017-01-03,-36.25
2017-01-05,96.0784
2017-01-06,0.0
2017-01-09,-40.0
2017-01-10,66.6667
2017-01-12,-9.1875
2017-01-13,10.117
2017-01-18,32.0
2017-01-26,-1.5152
2017-01-31,-50.0
2017-02-03,0.0
2017-02-07,53.8462
2017-02-08,-22.3125
2017-02-10,69.9115
2017-02-13,-42.4242
2017-02-14,31.5789
2017-02-15,0.0
2017-02-16,0.0
2017-02-21,-19.0
2017-02-28,-1.2346
2017-03-01,4.8438
2017-03-13,25.1863
2017-03-14,9.5238
2017-03-15,14.7826
2017-03-16,6.0606
2017-03-17,-7.1429
2017-03-21,-9.6154
2017-03-27,-2.1277
2017-03-30,0.0
2017-04-03,16.7391
2017-04-06,0.0
2017-04-07,-3.1657
2017-04-12,7.6923
2017-04-13,-17.8571
2017-04-17,4.3478
2017-04-20,15.8333
2017-04-25,-28.0576
2017-04-26,39.0
2017-05-02,-9.2626
2017-05-08,-20.7136
2017-05-09,-15.8125
2017-05-10,-1.4104999999999999
2017-05-11,-15.6627
2017-05-12,25.4464
2017-05-15,-23.5587
2017-05-16,0.0
2017-05-17,5.7728
2017-05-22,0.0
2017-05-23,0.0
2017-05-26,83.0986
2017-05-30,-37.5962
2017-06-01,38.7519
2017-06-12,-12.366
2017-06-13,-28.0233
2017-06-27,-22.5352
2017-07-05,18.1818
2017-07-06,71.0769
2017-07-19,-1.9784000000000002
2017-07-26,-40.367
2017-07-27,7.6923
2017-07-31,-20.0
2017-08-01,-10.7143
2017-08-04,4.0
2017-08-08,0.0
2017-08-09,-19.2308
2017-08-10,59.5238
2017-08-11,0.0
2017-08-14,-37.3134
2017-08-16,41.6667
2017-08-17,-8.4034
2017-08-18,28.4404
2017-08-21,57.1429
2017-08-22,9.0909
2017-08-23,16.6667
2017-08-24,0.0
2017-08-25,7.1429
2017-08-28,-46.6667
2017-09-05,-12.5
2017-09-13,0.2857
2017-09-14,90.8832
2017-09-15,-47.6119
2017-09-19,0.0
2017-09-20,-14.5299
2017-09-21,1.6667
2017-09-22,31.1475
2017-09-27,0.0
2017-10-02,-25.0
2017-10-03,0.0
2017-10-04,0.0
2017-10-06,-13.5
2017-10-10,-22.9287
2017-10-11,0.0
2017-10-12,0.0
2017-10-16,-12.5
2017-10-17,-14.2857
2017-10-18,0.0
2017-10-19,0.0
2017-10-20,0.0
2017-10-23,16.3333
2017-10-26,-14.0401
2017-10-27,16.6667
2017-10-31,-28.5714
2017-11-03,0.0
2017-11-06,0.0
2017-11-08,-16.0
2017-11-09,0.0
2017-11-10,-13.8095
2017-11-17,5.2486
2017-11-20,-4.9869
2017-11-22,0.0
2017-11-24,0.0
2017-11-27,-30.9392
2017-11-28,59.2
2017-11-29,4.6683
2017-12-04,-42.388
2017-12-05,37.5
2017-12-06,-56.3636
2017-12-07,-16.6667
2017-12-08,8.3333
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,15.3846
2017-12-19,0.0
2017-12-20,-9.3333
2017-12-21,0.0
2017-12-22,49.2647
2017-12-26,-33.0049
2017-12-27,49.2647
2017-12-28,8.3744
2017-12-29,-38.1818
2018-01-05,98.5294
2018-01-08,0.0
2018-01-09,6.8444
2018-01-10,0.0
2018-01-12,0.0
2018-01-16,1.9135
2018-01-17,0.0
2018-01-19,66.7415
2018-01-22,-44.9227
2018-01-26,81.563
2018-01-29,13.4185
2018-01-31,-42.446
2018-02-02,55.35
2018-02-06,-30.5962
2018-02-09,56.5127
2018-02-13,-10.6481
2018-02-16,11.9171
2018-02-21,0.0
2018-02-23,-3.7037
2018-02-26,3.8462
2018-03-01,-46.2963
2018-03-02,86.2069
2018-03-12,-46.2963
2018-03-14,-2.7586
2018-03-19,0.0
2018-03-20,0.0
2018-03-22,0.0
2018-03-23,41.844
2018-04-10,0.0
2018-04-18,-29.5
2018-04-24,0.0
2018-05-04,41.844
2018-05-07,-27.5
2018-05-09,-31.0345
2018-05-11,0.0
2018-05-14,0.0
2018-05-22,45.0
2018-05-23,-27.5862
2018-05-30,0.0
2018-06-13,52.381
2018-06-14,23.75
2018-06-15,0.0
2018-06-19,-46.9697
2018-06-21,109.5238
2018-06-22,-2.2727
2018-07-03,-51.1628
2018-07-09,0.0
2018-07-17,0.0
2018-07-20,0.0
2018-07-25,0.0
2018-07-27,-4.7619
2018-07-30,0.0
2018-08-06,0.0
2018-08-13,-11.0
2018-08-16,0.0
2018-09-20,-53.9326
2018-09-21,95.122
2018-09-24,-48.75
2018-09-25,0.0
2018-10-23,4.878
2018-11-01,86.0465
2018-11-19,-46.25
2018-11-28,0.0
2018-12-13,2.3256
2018-12-14,0.0
2018-12-17,22.7273
2018-12-18,0.0
2018-12-19,0.0
2018-12-26,0.0
2018-12-27,0.0
2018-12-28,-5.5556
2018-12-31,0.0
2019-01-18,0.0
2019-03-05,0.0
2019-03-07,27.451
2019-03-08,1.5385
2019-03-11,0.0
2019-03-12,0.0
2019-03-22,-19.3182
2019-03-27,23.9437
2019-04-09,0.0
2019-04-12,-22.7273
2019-04-29,0.0
2019-05-14,0.0
2019-06-11,1.4706000000000001
2019-06-12,-1.4493
2019-06-13,0.0
2019-06-19,0.0
2019-06-25,0.0
2019-06-26,0.0
2019-07-02,-1.9607999999999999
2019-07-08,0.0
2019-07-26,-30.0
2019-08-16,85.7143
2019-08-22,-46.1538
2019-08-23,85.7143
2019-08-26,0.0
2019-08-30,0.0
2019-09-10,7.6923
2019-09-17,-41.4286
2019-09-27,0.0
2019-10-25,0.0
2019-10-28,2.439
2019-11-13,0.0
2019-11-14,-4.7619
2019-11-20,0.0
2019-12-02,0.0
2019-12-05,-10.0
2019-12-06,0.0
2019-12-09,0.0
2019-12-12,0.0
2019-12-19,0.0
2019-12-20,0.0
2019-12-24,0.0
2019-12-27,0.0
2019-12-30,0.0
2019-12-31,5.5556
2020-01-03,0.0
2020-01-28,0.0
2020-02-14,0.0
2020-02-20,0.0
2020-02-21,0.0
2020-03-02,0.0
2020-03-03,0.0
2020-03-30,-65.7895
2020-04-22,137.3077
2020-04-24,-87.034
2020-04-29,50.0
2020-04-30,33.3333
2020-05-04,62.5
2020-05-20,15.3846
2020-05-21,134.3333
2020-06-04,-40.256
2020-06-11,0.0
2020-06-18,0.0
2020-06-22,0.0
2020-06-25,4.7619
2020-07-02,-4.5455
2020-07-21,0.0
2020-07-23,-33.3333
2020-07-27,42.8571
2020-07-28,0.0
