ticker,ITRN US Equity
2006-02-21,1.1557
2006-02-22,-4.991
2006-02-23,-5.2532
2006-02-24,7.8156
2006-02-27,4.8947
2006-02-28,0.4135
2006-03-01,0.0
2006-03-02,0.0
2006-03-03,0.0588
2006-03-06,-1.2934
2006-03-07,0.2978
2006-03-08,0.9501
2006-03-09,0.0
2006-03-10,-3.0588
2006-03-13,-0.6675
2006-03-14,-1.9548
2006-03-15,-1.5575999999999999
2006-03-16,3.1013
2006-03-17,-2.9466
2006-03-20,-0.6325
2006-03-21,1.655
2006-03-22,0.5009
2006-03-23,-1.4922
2006-03-24,0.1233
2006-03-27,2.59
2006-03-28,-0.9852
2006-03-29,-2.1144
2006-03-30,0.0
2006-03-31,-2.859
2006-04-03,2.6438
2006-04-04,2.8332
2006-04-05,3.1309
2006-04-06,1.7001
2006-04-07,0.4179
2006-04-10,0.0
2006-04-11,-5.1724
2006-04-12,1.2539
2006-04-13,3.7771
2006-04-17,1.432
2006-04-18,-0.1176
2006-04-19,1.2955999999999999
2006-04-20,-1.5697999999999999
2006-04-21,-0.7679
2006-04-24,-1.0141
2006-04-25,1.0245
2006-04-26,-0.7143
2006-04-27,-1.4988000000000001
2006-04-28,1.2781
2006-05-01,0.5409
2006-05-02,0.9564
2006-05-03,0.5329
2006-05-04,-0.9423
2006-05-05,-0.1189
2006-05-08,-1.7856999999999998
2006-05-09,-0.9091
2006-05-10,-6.6055
2006-05-11,0.5894
2006-05-12,0.0
2006-05-15,5.1432
2006-05-16,2.291
2006-05-17,-1.2711999999999999
2006-05-18,-0.3066
2006-05-19,0.5535
2006-05-22,-4.893
2006-05-23,-2.508
2006-05-24,-6.8602
2006-05-25,-0.8499
2006-05-26,1.0714
2006-05-30,3.8163
2006-05-31,1.2253
2006-06-01,0.4707
2006-06-02,0.0669
2006-06-05,-0.9365
2006-06-06,-3.4436
2006-06-07,-0.4895
2006-06-08,-1.8974
2006-06-09,0.4298
2006-06-12,-0.1427
2006-06-13,-1.0714
2006-06-14,0.722
2006-06-15,6.6667
2006-06-16,0.0
2006-06-19,-1.3441
2006-06-20,-0.9537
2006-06-21,0.5502
2006-06-22,-1.7784
2006-06-23,0.4178
2006-06-26,-2.2191
2006-06-27,-0.3546
2006-06-28,-0.3559
2006-06-29,-1.2143
2006-06-30,1.3014999999999999
2006-07-03,4.6395
2006-07-05,2.251
2006-07-06,1.6678
2006-07-07,-0.3281
2006-07-10,-0.3292
2006-07-11,-0.3303
2006-07-12,-6.6932
2006-07-13,-3.054
2006-07-14,-2.1245
2006-07-17,6.6617
2006-07-18,3.4386
2006-07-19,1.289
2006-07-20,0.134
2006-07-21,-3.8796
2006-07-24,1.0438
2006-07-25,-0.2066
2006-07-26,-4.0718
2006-07-27,-0.2878
2006-07-28,0.938
2006-07-31,3.1451000000000002
2006-08-01,-3.0492
2006-08-02,4.5032
2006-08-03,-1.71
2006-08-04,0.2088
2006-08-07,-2.4306
2006-08-08,1.2811
2006-08-09,0.7027
2006-08-10,-1.605
2006-08-11,0.0
2006-08-14,-0.3546
2006-08-15,2.8461
2006-08-16,1.0389
2006-08-17,-2.5342000000000002
2006-08-18,0.3514
2006-08-21,1.4006
2006-08-22,-2.0718
2006-08-23,-0.8463
2006-08-24,0.0711
2006-08-25,0.5686
2006-08-28,-0.7067
2006-08-29,0.0
2006-08-30,0.3559
2006-08-31,-1.8439999999999999
2006-09-01,0.289
2006-09-05,1.3689
2006-09-06,3.5537
2006-09-07,1.9904
2006-09-08,0.4711
2006-09-11,-3.0141
2006-09-12,2.4862
2006-09-13,1.3477000000000001
2006-09-14,0.5984
2006-09-15,0.4627
2006-09-18,-0.9211
2006-09-19,0.0
2006-09-20,-0.996
2006-09-21,0.2012
2006-09-22,-1.3387
2006-09-25,0.0
2006-09-26,-1.2212
2006-09-27,0.2747
2006-09-28,-1.3699
2006-09-29,-0.3472
2006-10-02,-0.6969
2006-10-03,0.1404
2006-10-04,3.7141
2006-10-05,0.0676
2006-10-06,0.6077
2006-10-09,-0.0671
2006-10-10,1.679
2006-10-11,1.3871
2006-10-12,1.3029
2006-10-13,-0.9646
2006-10-16,-1.9481000000000002
2006-10-17,0.7285
2006-10-18,0.0657
2006-10-19,1.5769
2006-10-20,0.0
2006-10-23,3.6869
2006-10-24,4.7411
2006-10-25,0.9529
2006-10-26,3.6578
2006-10-27,-3.358
2006-10-30,-1.5312000000000001
2006-10-31,3.5467
2006-11-01,-1.8079
2006-11-02,-3.2941
2006-11-03,1.0341
2006-11-06,1.9266
2006-11-07,0.5907
2006-11-08,-1.6442
2006-11-09,0.5373
2006-11-10,1.9596
2006-11-13,4.2516
2006-11-14,-1.2291
2006-11-15,-1.0747
2006-11-16,-1.944
2006-11-17,0.8746
2006-11-20,-3.8728
2006-11-21,1.5032999999999999
2006-11-22,-1.8365
2006-11-24,-2.8365
2006-11-27,0.3106
2006-11-28,0.805
2006-11-29,-0.7371
2006-11-30,-1.052
2006-12-01,-1.1882
2006-12-04,-1.8987
2006-12-05,0.0
2006-12-06,0.5806
2006-12-07,1.9885000000000002
2006-12-08,0.3145
2006-12-11,3.4483
2006-12-12,-2.4242
2006-12-13,-2.1739
2006-12-14,-0.3175
2006-12-15,-0.4459
2006-12-18,-2.4312
2006-12-19,-1.6393
2006-12-20,-1.3333
2006-12-21,-0.9459
2006-12-22,-0.3411
2006-12-26,0.2738
2006-12-27,-0.2048
2006-12-28,1.9152
2006-12-29,1.0067
2007-01-03,3.4551
2007-01-04,-0.3854
2007-01-05,-1.4828999999999999
2007-01-08,-2.356
2007-01-09,-0.8043
2007-01-10,-1.2162
2007-01-11,2.052
2007-01-12,-0.134
2007-01-16,0.6711
2007-01-17,-2.3333
2007-01-18,-0.8874
2007-01-19,0.551
2007-01-22,1.0959
2007-01-23,1.6252
2007-01-24,-0.5992
2007-01-25,0.6036
2007-01-26,0.0667
2007-01-29,0.9327
2007-01-30,-1.0561
2007-01-31,-1.9346
2007-02-01,-0.6122
2007-02-02,2.1903
2007-02-05,0.6028
2007-02-06,-0.9987
2007-02-07,0.3362
2007-02-08,-1.3405
2007-02-09,0.3397
2007-02-12,-0.4062
2007-02-13,2.8552
2007-02-14,2.0489
2007-02-15,0.2591
2007-02-16,1.5504
2007-02-20,-1.5267
2007-02-21,-3.7468
2007-02-22,0.2685
2007-02-23,0.3347
2007-02-26,-0.3336
2007-02-27,-2.4096
2007-02-28,2.6749
2007-03-01,0.1336
2007-03-02,-0.934
2007-03-05,-4.0396
2007-03-06,2.6658
2007-03-07,-0.8886
2007-03-08,1.3793
2007-03-09,-0.2041
2007-03-12,0.5453
2007-03-13,-1.8982999999999999
2007-03-14,3.7319
2007-03-15,-3.531
2007-03-16,-0.5525
2007-03-19,0.3819
2007-03-20,0.2105
2007-03-21,0.8403
2007-03-22,-0.625
2007-03-23,0.1398
2007-03-26,-4.0475
2007-03-27,-0.1455
2007-03-28,-1.4567
2007-03-29,-1.1086
2007-03-30,-0.4484
2007-04-02,-0.0751
2007-04-03,0.7513
2007-04-04,2.5354
2007-04-05,0.4364
2007-04-09,-1.0862
2007-04-10,-0.8053
2007-04-11,1.107
2007-04-12,0.9489
2007-04-13,0.6508
2007-04-16,-0.3592
2007-04-17,1.6583
2007-04-18,0.4965
2007-04-19,-0.6351
2007-04-20,-0.2131
2007-04-23,-0.3559
2007-04-24,0.3571
2007-04-25,-0.6406
2007-04-26,-0.5731
2007-04-27,0.1441
2007-04-30,-1.7986
2007-05-01,0.6593
2007-05-02,0.9461
2007-05-03,2.4513
2007-05-04,0.1407
2007-05-07,1.1244
2007-05-08,0.3475
2007-05-09,0.4155
2007-05-10,-1.1034
2007-05-11,1.6038999999999999
2007-05-14,1.2354
2007-05-15,2.2373
2007-05-16,0.3979
2007-05-17,-2.0476
2007-05-18,-0.5394
2007-05-21,-2.8475
2007-05-22,2.5122
2007-05-23,-1.0211
2007-05-24,-3.0261
2007-05-25,-0.7801
2007-05-29,0.6433
2007-05-30,-2.3438
2007-05-31,1.3091
2007-06-01,-0.1436
2007-06-04,-1.294
2007-06-05,0.5098
2007-06-06,-0.6522
2007-06-07,-1.5316999999999998
2007-06-08,-0.4444
2007-06-11,-1.7856999999999998
2007-06-12,-0.8333
2007-06-13,-0.0764
2007-06-14,-0.9939
2007-06-15,0.1544
2007-06-18,-1.542
2007-06-19,0.7831
2007-06-20,-2.0202
2007-06-21,0.1586
2007-06-22,0.2375
2007-06-25,-0.079
2007-06-26,-0.0791
2007-06-27,-1.3449
2007-06-28,0.0802
2007-06-29,0.2404
2007-07-02,-2.1583
2007-07-03,0.4902
2007-07-05,-0.814
2007-07-06,-1.0646
2007-07-09,-0.1657
2007-07-10,5.3942
2007-07-11,4.1732
2007-07-12,-0.4535
2007-07-13,1.2149
2007-07-16,0.075
2007-07-17,0.6747
2007-07-18,-1.5636999999999999
2007-07-19,2.7231
2007-07-20,-0.2946
2007-07-23,-0.2216
2007-07-24,0.2221
2007-07-25,0.4431
2007-07-26,-1.25
2007-07-27,-1.1169
2007-07-30,-0.0753
2007-07-31,-1.2811
2007-08-01,0.6489
2007-08-02,1.1756
2007-08-03,-2.2489
2007-08-06,1.5337
2007-08-07,0.6042
2007-08-08,0.3754
2007-08-09,-2.0194
2007-08-10,0.0
2007-08-13,2.1374
2007-08-14,-0.5979
2007-08-15,-1.5038
2007-08-16,-4.7328
2007-08-17,-3.8462
2007-08-20,-4.5
2007-08-21,2.8796
2007-08-22,0.2545
2007-08-23,-3.6379
2007-08-24,1.8437000000000001
2007-08-27,-2.4138
2007-08-28,0.9717
2007-08-29,1.3998
2007-08-30,0.3451
2007-08-31,0.215
2007-09-04,0.3861
2007-09-05,-0.6838
2007-09-06,0.0
2007-09-07,-1.0327
2007-09-10,0.3478
2007-09-11,1.2132
2007-09-12,0.1712
2007-09-13,-0.0855
2007-09-14,-0.2566
2007-09-17,0.5146
2007-09-18,4.0956
2007-09-19,-0.4098
2007-09-20,-1.07
2007-09-21,1.3311
2007-09-24,-3.5304
2007-09-25,0.5957
2007-09-26,0.0846
2007-09-27,-0.7608
2007-09-28,2.6405
2007-10-01,0.9959
2007-10-02,0.2465
2007-10-03,-0.2459
2007-10-04,-1.9721
2007-10-05,1.0897000000000001
2007-10-08,-1.5755
2007-10-09,-1.011
2007-10-10,-0.4255
2007-10-11,-0.0855
2007-10-12,-0.8554
2007-10-15,-2.3296
2007-10-16,0.265
2007-10-17,4.4934
2007-10-18,-0.5059
2007-10-19,0.678
2007-10-22,-2.862
2007-10-23,1.4731
2007-10-24,-2.3911
2007-10-25,0.6124
2007-10-26,0.1739
2007-10-29,-0.434
2007-10-30,-0.6103
2007-10-31,1.5789
2007-11-01,-0.6045
2007-11-02,-1.3901
2007-11-05,1.3216
2007-11-06,-1.3043
2007-11-07,-2.467
2007-11-08,-2.8004
2007-11-09,-0.0929
2007-11-12,-5.8605
2007-11-13,5.5336
2007-11-14,-1.3109
2007-11-15,1.8027
2007-11-16,0.0944
2007-11-19,2.2334
2007-11-20,-4.3716
2007-11-21,-3.3333
2007-11-23,-1.8719000000000001
2007-11-26,-2.1084
2007-11-27,1.8462
2007-11-28,0.9063
2007-11-29,-0.5988
2007-11-30,3.4137
2007-12-03,-0.3883
2007-12-04,-2.5341
2007-12-05,2.3
2007-12-06,0.0
2007-12-07,2.1505
2007-12-10,0.5742
2007-12-11,-0.0951
2007-12-12,-0.1905
2007-12-13,0.0954
2007-12-14,-0.7626
2007-12-17,-3.9385
2007-12-18,2.5
2007-12-19,-0.4878
2007-12-20,-1.0784
2007-12-21,0.2973
2007-12-24,-0.0988
2007-12-26,3.8576
2007-12-27,1.8094999999999999
2007-12-28,2.8999
2007-12-31,0.6364
2008-01-02,-1.2647
2008-01-03,1.2809
2008-01-04,-2.5294
2008-01-07,2.2243
2008-01-08,0.1813
2008-01-09,-0.2715
2008-01-10,-3.9927
2008-01-11,1.8904
2008-01-14,0.2783
2008-01-15,-1.9426
2008-01-16,0.7559
2008-01-17,-1.7802
2008-01-18,-0.3813
2008-01-22,-2.8708
2008-01-23,-0.9852
2008-01-24,6.5672
2008-01-25,1.9607999999999999
2008-01-28,1.7399
2008-01-29,-1.4401
2008-01-30,3.0137
2008-01-31,4.539
2008-02-01,0.1526
2008-02-04,-0.6774
2008-02-05,-2.3018
2008-02-06,-1.7452
2008-02-07,-2.1314
2008-02-08,0.0907
2008-02-11,-0.1813
2008-02-12,1.5441
2008-02-13,0.7156
2008-02-14,0.1776
2008-02-15,-0.266
2008-02-19,-1.3333
2008-02-20,-1.1712
2008-02-21,5.7429
2008-02-22,-0.8621
2008-02-25,0.4348
2008-02-26,-0.4329
2008-02-27,-3.1304
2008-02-28,-0.5386
2008-02-29,-3.0686
2008-03-03,0.0
2008-03-04,-0.6518
2008-03-05,-0.7498
2008-03-06,0.0944
2008-03-07,-0.9434
2008-03-10,-4.7619
2008-03-11,2.9
2008-03-12,0.8746
2008-03-13,-1.2524
2008-03-14,4.878
2008-03-17,-4.186
2008-03-18,1.2621
2008-03-19,-0.2876
2008-03-20,8.3654
2008-03-24,3.1943
2008-03-25,-0.8746
2008-03-26,2.0588
2008-03-27,-1.2488
2008-03-28,-0.5837
2008-03-31,-1.1742
2008-04-01,2.3762
2008-04-02,-1.4506999999999999
2008-04-03,2.8459
2008-04-04,-1.5267
2008-04-07,0.4845
2008-04-08,1.35
2008-04-09,-1.4272
2008-04-10,3.3784
2008-04-11,0.0
2008-04-14,2.6144
2008-04-15,1.3649
2008-04-16,5.6553
2008-04-17,-4.3331
2008-04-18,4.7957
2008-04-21,-1.2711999999999999
2008-04-22,-0.8584
2008-04-23,1.3853
2008-04-24,0.5978
2008-04-25,-1.528
2008-04-28,-3.7069
2008-04-29,-1.9696
2008-04-30,-2.4657999999999998
2008-05-01,2.9962999999999997
2008-05-02,-0.0909
2008-05-05,1.3649
2008-05-06,0.2693
2008-05-07,2.9543
2008-05-08,-2.1739
2008-05-09,-0.9778
2008-05-12,2.5135
2008-05-13,3.3264
2008-05-14,2.9672
2008-05-15,3.2922000000000002
2008-05-16,-2.9482
2008-05-19,1.1494
2008-05-20,2.9221
2008-05-21,0.5521
2008-05-22,1.9607999999999999
2008-05-23,0.8462
2008-05-27,2.746
2008-05-28,-3.7862
2008-05-29,5.0926
2008-05-30,-2.2026
2008-06-02,-4.0541
2008-06-03,1.5649
2008-06-04,-1.3867
2008-06-05,3.4375
2008-06-06,-2.1601
2008-06-09,-2.3468
2008-06-10,1.8182
2008-06-11,-0.0776
2008-06-12,0.3885
2008-06-13,0.4644
2008-06-16,-0.6934
2008-06-17,1.7843
2008-06-18,-0.9146
2008-06-19,0.5385
2008-06-20,0.0
2008-06-23,-2.9074
2008-06-24,-5.6738
2008-06-25,1.9215
2008-06-26,-1.2295
2008-06-27,0.8299
2008-06-30,-1.2346
2008-07-01,0.8333
2008-07-02,-2.8099
2008-07-03,-1.1905000000000001
2008-07-07,-2.6677999999999997
2008-07-08,2.6525
2008-07-09,-2.9285
2008-07-10,1.331
2008-07-11,-2.8021000000000003
2008-07-14,1.5314999999999999
2008-07-15,-0.4437
2008-07-16,0.5348
2008-07-17,0.5319
2008-07-18,-0.0882
2008-07-21,0.8826
2008-07-22,1.7498
2008-07-23,3.3534
2008-07-24,-1.6639
2008-07-25,2.0305
2008-07-28,-2.4876
2008-07-29,2.2109
2008-07-30,-2.2463
2008-07-31,-1.3617
2008-08-01,-0.1726
2008-08-04,-0.3457
2008-08-05,-1.301
2008-08-06,2.8998
2008-08-07,-1.9641
2008-08-08,1.1324
2008-08-11,1.9811
2008-08-12,0.4223
2008-08-13,0.2523
2008-08-14,1.7617
2008-08-15,-0.2473
2008-08-18,0.3306
2008-08-19,-1.0708
2008-08-20,0.3331
2008-08-21,-1.4108
2008-08-22,2.5253
2008-08-25,-2.2989
2008-08-26,-1.0924
2008-08-27,0.9346
2008-08-28,0.9259
2008-08-29,-0.834
2008-09-02,-0.2523
2008-09-03,0.4216
2008-09-04,0.9236
2008-09-05,-1.2479
2008-09-08,0.337
2008-09-09,-0.5038
2008-09-10,1.2658
2008-09-11,-1.8323
2008-09-12,-0.0859
2008-09-15,-6.4571
2008-09-16,-1.5441
2008-09-17,-3.1354
2008-09-18,3.0464
2008-09-19,2.4954
2008-09-22,-0.541
2008-09-23,0.816
2008-09-24,0.0
2008-09-25,-0.4496
2008-09-26,-1.084
2008-09-29,-2.9224
2008-09-30,1.5051999999999999
2008-10-01,-1.2974999999999999
2008-10-02,-0.8451
2008-10-03,-3.7879
2008-10-06,-9.6457
2008-10-07,0.6536
2008-10-08,-5.303
2008-10-09,-3.3143000000000002
2008-10-10,-6.5012
2008-10-13,10.1138
2008-10-14,-2.1814
2008-10-15,-2.4648
2008-10-16,6.7389
2008-10-17,-1.6911
2008-10-20,12.7294
2008-10-21,-1.8311
2008-10-22,-3.2124
2008-10-23,-6.2099
2008-10-24,1.484
2008-10-27,-4.0495
2008-10-28,-7.6202
2008-10-29,-8.8832
2008-10-30,1.8106
2008-10-31,2.3256
2008-11-03,0.6684
2008-11-04,2.2576
2008-11-05,-4.4156
2008-11-06,-0.1359
2008-11-07,-1.2245
2008-11-10,2.6170999999999998
2008-11-11,-3.6242
2008-11-12,-1.8106
2008-11-13,2.5532
2008-11-14,-3.1812
2008-11-17,-6.2857
2008-11-18,0.6098
2008-11-19,-1.5152
2008-11-20,-4.4615
2008-11-21,-0.161
2008-11-24,15.1613
2008-11-25,-3.0812
2008-11-26,4.6243
2008-11-28,9.9448
2008-12-01,-7.9146
2008-12-02,4.6385
2008-12-03,3.1291
2008-12-04,-0.885
2008-12-05,-0.1276
2008-12-08,0.8637
2008-12-09,-1.4894
2008-12-10,2.5707
2008-12-11,-1.7544
2008-12-12,3.3163
2008-12-15,3.0864
2008-12-16,6.994
2008-12-17,-2.1715
2008-12-18,-1.4874
2008-12-19,-2.3229
2008-12-22,-4.8751
2008-12-23,-0.625
2008-12-24,-3.5220000000000002
2008-12-26,1.4342
2008-12-29,-4.6272
2008-12-30,2.2911
2008-12-31,-3.6891
2009-01-02,15.5951
2009-01-05,-5.5621
2009-01-06,3.5088
2009-01-07,-1.937
2009-01-08,3.7037
2009-01-09,-1.7856999999999998
2009-01-12,0.1212
2009-01-13,-0.8475
2009-01-14,-1.5873
2009-01-15,-1.861
2009-01-16,0.7585
2009-01-20,-0.5019
2009-01-21,6.8096
2009-01-22,-2.7155
2009-01-23,0.4854
2009-01-26,4.4686
2009-01-27,-1.6185
2009-01-28,0.47
2009-01-29,1.4035
2009-01-30,-0.5767
2009-02-02,-0.8121
2009-02-03,0.117
2009-02-04,-0.2336
2009-02-05,-0.4918
2009-02-06,1.318
2009-02-09,-0.5807
2009-02-10,-3.1542
2009-02-11,-1.6888
2009-02-12,0.4908
2009-02-13,-0.2442
2009-02-17,-1.5912
2009-02-18,-1.1194
2009-02-19,-2.2641999999999998
2009-02-20,-4.5045
2009-02-23,-13.2075
2009-02-24,-0.3106
2009-02-25,-1.5575999999999999
2009-02-26,0.7911
2009-02-27,1.8838
2009-03-02,-7.5501000000000005
2009-03-03,1.8333
2009-03-04,3.928
2009-03-05,-3.7815
2009-03-06,-1.471
2009-03-09,0.164
2009-03-10,1.6604999999999999
2009-03-11,0.8157
2009-03-12,3.5619
2009-03-13,1.7168
2009-03-16,1.3825
2009-03-17,4.5455
2009-03-18,0.7246
2009-03-19,4.0288
2009-03-20,-1.6598000000000002
2009-03-23,9.5101
2009-03-24,-0.9211
2009-03-25,4.6481
2009-03-26,8.7563
2009-03-27,-3.5006
2009-03-30,-8.5852
2009-03-31,0.3968
2009-04-01,1.7128
2009-04-02,6.8652999999999995
2009-04-03,-1.6955
2009-04-06,-2.8375
2009-04-07,-5.8376
2009-04-08,-1.6173
2009-04-09,4.2466
2009-04-13,-3.2852
2009-04-14,-1.6303999999999998
2009-04-15,2.6243
2009-04-16,1.3458999999999999
2009-04-17,-1.5936
2009-04-20,-9.9865
2009-04-21,2.7005
2009-04-22,-0.7299
2009-04-23,0.1452
2009-04-24,2.4945
2009-04-27,7.022
2009-04-28,0.4016
2009-04-29,2.8
2009-04-30,1.6861000000000002
2009-05-01,1.148
2009-05-04,-0.3783
2009-05-05,-2.2785
2009-05-06,0.0
2009-05-07,-2.7202
2009-05-08,2.5300000000000002
2009-05-11,0.0
2009-05-12,-1.039
2009-05-13,-1.706
2009-05-14,-0.267
2009-05-15,0.4016
2009-05-18,3.3333
2009-05-19,8.2581
2009-05-20,5.006
2009-05-21,-3.5187
2009-05-22,3.2941
2009-05-26,0.5467
2009-05-27,-3.6008
2009-05-28,2.1137
2009-05-29,2.1864
2009-06-01,1.3514
2009-06-02,-0.4444
2009-06-03,-0.558
2009-06-04,-0.1122
2009-06-05,-0.4494
2009-06-08,-0.1129
2009-06-09,1.6949
2009-06-10,1.0
2009-06-11,0.11
2009-06-12,1.5385
2009-06-15,-8.0087
2009-06-16,-2.0
2009-06-17,-1.4405999999999999
2009-06-18,0.4872
2009-06-19,-1.0909
2009-06-22,2.9412000000000003
2009-06-23,1.5476
2009-06-24,0.189
2009-06-25,4.7258
2009-06-26,-5.0279
2009-06-29,0.9412
2009-06-30,-3.8462
2009-07-01,5.9394
2009-07-02,-1.7162
2009-07-06,-4.4237
2009-07-07,1.5834000000000001
2009-07-08,-0.9592
2009-07-09,-0.7264
2009-07-10,0.7317
2009-07-13,1.3317
2009-07-14,0.0239
2009-07-15,3.9177999999999997
2009-07-16,2.2989
2009-07-17,-1.1236
2009-07-20,1.9318
2009-07-21,-1.002
2009-07-22,1.3498999999999999
2009-07-23,2.8889
2009-07-24,1.8359
2009-07-27,5.8324
2009-07-28,-0.1002
2009-07-29,-1.3039
2009-07-30,-0.9146
2009-07-31,0.5128
2009-08-03,0.1531
2009-08-04,-4.3301
2009-08-05,1.9062999999999999
2009-08-06,-0.1045
2009-08-07,1.6843
2009-08-10,-0.207
2009-08-11,-3.2977
2009-08-12,-3.4115
2009-08-13,1.3231
2009-08-14,-0.4344
2009-08-17,0.6565
2009-08-18,1.087
2009-08-19,2.1505
2009-08-20,-0.6316
2009-08-21,2.0127
2009-08-24,-2.0768
2009-08-25,1.5907
2009-08-26,0.8338
2009-08-27,-1.1374
2009-08-28,-0.3141
2009-08-31,-1.2605
2009-09-01,-1.9149
2009-09-02,0.3254
2009-09-03,-0.6486
2009-09-04,2.0675
2009-09-08,1.0661
2009-09-09,-0.8439
2009-09-10,-0.5319
2009-09-11,0.2152
2009-09-14,-1.3887
2009-09-15,0.4329
2009-09-16,2.0474
2009-09-17,-0.7392
2009-09-18,1.9149
2009-09-21,0.1044
2009-09-22,1.4599
2009-09-23,1.4388
2009-09-24,3.3435
2009-09-25,-2.7451
2009-09-28,1.3105
2009-09-29,4.3781
2009-09-30,-1.6206
2009-10-01,-1.2597
2009-10-02,-0.7851
2009-10-05,3.7587
2009-10-06,1.4311
2009-10-07,-0.094
2009-10-08,0.9395
2009-10-09,0.1864
2009-10-12,11.5349
2009-10-13,-2.1685
2009-10-14,6.3086
2009-10-15,-3.2879
2009-10-16,-0.4146
2009-10-19,2.9142
2009-10-20,1.9417
2009-10-21,-1.3492
2009-10-22,2.1722
2009-10-23,-1.4173
2009-10-26,-0.1597
2009-10-27,-3.44
2009-10-28,0.9942
2009-10-29,0.9024
2009-10-30,0.4878
2009-11-02,-0.0809
2009-11-03,-0.8907
2009-11-04,1.7157
2009-11-05,4.4177
2009-11-06,-3.0769
2009-11-09,4.2063
2009-11-10,-2.4372
2009-11-11,-0.9377
2009-11-12,-2.6783
2009-11-13,2.4291
2009-11-16,-0.3953
2009-11-17,4.6825
2009-11-18,-2.5777
2009-11-19,0.1556
2009-11-20,-0.6216
2009-11-23,4.4566
2009-11-24,-1.4222000000000001
2009-11-25,0.8352
2009-11-27,-2.1084
2009-11-30,-0.6154
2009-12-01,2.1672
2009-12-02,0.6061
2009-12-03,-0.753
2009-12-04,-1.8968
2009-12-07,0.3094
2009-12-08,-2.0817
2009-12-09,2.5197000000000003
2009-12-10,4.4547
2009-12-11,-0.2206
2009-12-14,-0.958
2009-12-15,-1.8601
2009-12-16,-0.7582
2009-12-17,0.7639
2009-12-18,-0.9856
2009-12-21,-0.4594
2009-12-22,2.6923
2009-12-23,-2.9213
2009-12-24,2.1595
2009-12-28,-1.4341
2009-12-29,0.7663
2009-12-30,-1.9011
2009-12-31,-0.5882
2010-01-04,2.6191
2010-01-05,2.5076
2010-01-06,-0.2965
2010-01-07,1.5613000000000001
2010-01-08,-0.8053
2010-01-11,5.8303
2010-01-12,-0.6974
2010-01-13,-1.1236
2010-01-14,0.4261
2010-01-15,-2.4045
2010-01-19,6.087
2010-01-20,-1.8443
2010-01-21,0.5558
2010-01-22,-1.0372
2010-01-25,-3.007
2010-01-26,-0.8399
2010-01-27,-2.134
2010-01-28,-3.4918
2010-01-29,-0.6928
2010-02-01,2.8682
2010-02-02,2.2607
2010-02-03,3.0951
2010-02-04,-4.7177
2010-02-05,0.8252
2010-02-08,-0.2232
2010-02-09,1.1186
2010-02-10,-0.295
2010-02-11,-0.2219
2010-02-12,1.9274
2010-02-16,4.6618
2010-02-17,3.6064
2010-02-18,3.8875
