ticker,LX US Equity
2018-05-15,2.3242
2018-05-16,1.4344999999999999
2018-05-17,-1.65
2018-05-18,9.2271
2018-05-21,-7.7894
2018-05-22,-0.119
2018-05-23,-1.2507
2018-05-24,-10.3136
2018-05-25,1.1432
2018-05-29,-4.0559
2018-05-30,-0.7623
2018-05-31,9.0782
2018-06-01,-3.5850999999999997
2018-06-04,3.6521
2018-06-05,-1.2172
2018-06-06,-5.1881
2018-06-07,2.1888
2018-06-08,6.6934000000000005
2018-06-11,-2.0075
2018-06-12,1.8566
2018-06-13,-2.7656
2018-06-14,0.3878
2018-06-15,5.7952
2018-06-18,4.017
2018-06-19,-8.2504
2018-06-20,-3.9541
2018-06-21,-0.1992
2018-06-22,-0.7319
2018-06-25,-3.2172
2018-06-26,-1.4543
2018-06-27,-9.3465
2018-06-28,-5.814
2018-06-29,0.823
2018-07-02,-0.3265
2018-07-03,-0.3276
2018-07-05,2.6294
2018-07-06,-0.5604
2018-07-09,-4.2673
2018-07-10,-1.9344000000000001
2018-07-11,-6.0034
2018-07-12,8.0292
2018-07-13,-6.8412
2018-07-16,2.3572
2018-07-17,-0.8857
2018-07-18,2.7702999999999998
2018-07-19,-5.3913
2018-07-20,-5.3309
2018-07-23,11.165
2018-07-24,1.4847000000000001
2018-07-25,9.0361
2018-07-26,-1.105
2018-07-27,2.4741
2018-07-30,-4.2835
2018-07-31,3.7429
2018-08-01,-4.0784
2018-08-02,-0.2453
2018-08-03,0.4098
2018-08-06,1.3061
2018-08-07,2.9009
2018-08-08,-1.9577
2018-08-09,1.5974
2018-08-10,-2.2013
2018-08-13,-14.9518
2018-08-14,-1.5123
2018-08-15,-4.2226
2018-08-16,0.2004
2018-08-17,11.0
2018-08-20,1.3514
2018-08-21,-2.3111
2018-08-22,1.5469
2018-08-23,15.0538
2018-08-24,1.2461
2018-08-27,-8.8462
2018-08-28,2.8692
2018-08-29,2.8712
2018-08-30,-4.2265
2018-08-31,-1.249
2018-09-04,-2.1922
2018-09-05,-4.1379
2018-09-06,-4.3165
2018-09-07,-4.8872
2018-09-10,-3.0632
2018-09-11,5.0968
2018-09-12,1.8429
2018-09-13,-2.9524
2018-09-14,-2.7478
2018-09-17,0.4036
2018-09-18,0.3015
2018-09-19,1.7034
2018-09-20,-0.9852
2018-09-21,3.1841
2018-09-24,0.5786
2018-09-25,-2.9722
2018-09-26,-0.5929
2018-09-27,-0.497
2018-09-28,-0.7992
2018-10-01,-0.8056
2018-10-02,-3.3503
2018-10-03,0.6303
2018-10-04,-1.5657999999999999
2018-10-05,3.6055
2018-10-08,1.1259000000000001
2018-10-09,2.2267
2018-10-10,-2.8712999999999997
2018-10-11,-2.3445
2018-10-12,-3.0271
2018-10-15,1.3994
2018-10-16,4.3524
2018-10-17,-0.5086
2018-10-18,-4.1922
2018-10-19,1.0672
2018-10-22,8.6589
2018-10-23,-5.2478
2018-10-24,-2.0513
2018-10-25,4.1885
2018-10-26,-4.6231
2018-10-29,-2.2129
2018-10-30,1.0776
2018-10-31,4.2644
2018-11-01,7.8732
2018-11-02,-5.2133
2018-11-05,1.8
2018-11-06,-5.5992
2018-11-07,4.1623
2018-11-08,-4.3956
2018-11-09,1.1494
2018-11-12,1.9628
2018-11-13,3.0395
2018-11-14,1.2783
2018-11-15,-2.4272
2018-11-16,0.0
2018-11-19,-1.4925
2018-11-20,-3.5354
2018-11-21,1.1518
2018-11-23,2.1739
2018-11-26,-2.5329
2018-11-27,-0.9356
2018-11-28,1.2591999999999999
2018-11-29,-3.3161
2018-11-30,1.9293
2018-12-03,1.2618
2018-12-04,-3.8422
2018-12-06,-4.2117
2018-12-07,-8.7937
2018-12-10,-6.9221
2018-12-11,-12.085
2018-12-12,26.1329
2018-12-13,-0.2395
2018-12-14,3.7215
2018-12-17,-6.0185
2018-12-18,2.3399
2018-12-19,-2.5271
2018-12-20,-5.1852
2018-12-21,1.3021
2018-12-24,-4.7558
2018-12-26,3.6437
2018-12-27,0.651
2018-12-28,0.1294
2018-12-31,-6.3307
2019-01-02,2.3448
2019-01-03,2.6954000000000002
2019-01-04,7.3491
2019-01-07,3.7897
2019-01-08,1.1779
2019-01-09,2.6775
2019-01-10,1.4739
2019-01-11,0.1117
2019-01-14,-2.3438
2019-01-15,2.4
2019-01-16,2.6786
2019-01-17,1.6303999999999998
2019-01-18,-0.2139
2019-01-22,1.179
2019-01-23,-4.3432
2019-01-24,0.3322
2019-01-25,2.7594
2019-01-28,1.6112
2019-01-29,1.1628
2019-01-30,-1.3584
2019-01-31,3.6017
2019-02-01,0.7157
2019-02-04,2.6395999999999997
2019-02-05,0.3956
2019-02-06,-1.0836999999999999
2019-02-07,0.5976
2019-02-08,-0.8911
2019-02-11,-0.0999
2019-02-12,0.0
2019-02-13,1.9
2019-02-14,-1.3739
2019-02-15,-0.0995
2019-02-19,0.0996
2019-02-20,2.2886
2019-02-21,0.2918
2019-02-22,11.3482
2019-02-25,5.4007
2019-02-26,-1.157
2019-02-27,0.6689
2019-02-28,-3.2392
2019-03-01,4.2918
2019-03-04,-0.3292
2019-03-05,-1.8993
2019-03-06,-1.5152
2019-03-07,-4.7009
2019-03-08,-0.8072
2019-03-11,1.2658
2019-03-12,0.2679
2019-03-13,-0.7124
2019-03-14,-6.8161000000000005
2019-03-15,1.3474
2019-03-18,-0.3799
2019-03-19,8.8656
2019-03-20,-5.5166
2019-03-21,4.7266
2019-03-22,-4.8673
2019-03-25,4.7442
2019-03-26,-2.1314
2019-03-27,-2.2686
2019-03-28,-3.1569
2019-03-29,0.6711
2019-04-01,5.8095
2019-04-02,7.4707
2019-04-03,-0.1675
2019-04-04,4.5302
2019-04-05,4.8154
2019-04-08,9.3415
2019-04-09,-1.1905000000000001
2019-04-10,-3.6853
2019-04-11,1.0302
2019-04-12,1.9665
2019-04-15,-5.2857
2019-04-16,2.8658
2019-04-17,1.4663
2019-04-18,4.263
2019-04-22,-7.623
2019-04-23,0.9002
2019-04-24,0.0
2019-04-25,-2.6022
2019-04-26,2.9771
2019-04-29,0.7413
2019-04-30,-5.0773
2019-05-01,0.0
2019-05-02,4.6512
2019-05-03,7.4074
2019-05-06,-4.8276
2019-05-07,-2.7536
2019-05-08,-2.31
2019-05-09,-4.958
2019-05-10,4.0931
2019-05-13,-4.0093
2019-05-14,5.1406
2019-05-15,-0.7639
2019-05-16,5.3118
2019-05-17,-5.0439
2019-05-20,-9.1609
2019-05-21,4.0678
2019-05-22,2.0358
2019-05-23,-3.751
2019-05-24,2.2388
2019-05-28,-0.4055
2019-05-29,-2.6873
2019-05-30,-3.0962
2019-05-31,-2.418
2019-06-03,-0.6195
2019-06-04,4.1852
2019-06-05,-5.3846
2019-06-06,-2.6197
2019-06-07,-1.1132
2019-06-10,4.2214
2019-06-11,2.3402
2019-06-12,0.4398
2019-06-13,-1.3135
2019-06-14,-2.9281
2019-06-17,-0.3656
2019-06-18,4.6789
2019-06-19,0.7888
2019-06-20,4.0
2019-06-21,-1.6722000000000001
2019-06-24,1.1905000000000001
2019-06-25,-5.4622
2019-06-26,0.8889
2019-06-27,2.467
2019-06-28,-4.0413
2019-07-01,4.8387
2019-07-02,1.3675
2019-07-03,1.4334
2019-07-05,-0.9144
2019-07-08,-1.1745
2019-07-09,1.3582
2019-07-10,0.2513
2019-07-11,-0.1671
2019-07-12,-3.0126
2019-07-15,3.5375
2019-07-16,-3.6667
2019-07-17,-1.8166
2019-07-18,-0.3524
2019-07-19,0.2653
2019-07-22,-3.351
2019-07-23,2.7372
2019-07-24,-2.1314
2019-07-25,-3.3575
2019-07-26,1.2207
2019-07-29,-0.6494
2019-07-30,-0.9337
2019-07-31,-0.0943
2019-08-01,-1.5093999999999999
2019-08-02,-0.3831
2019-08-05,-3.0769
2019-08-06,0.9921
2019-08-07,-0.9823
2019-08-08,6.1508
2019-08-09,-4.1121
2019-08-12,-1.5594999999999999
2019-08-13,1.6832
2019-08-14,-2.8238
2019-08-15,2.004
2019-08-16,4.8134
2019-08-19,-2.2493
2019-08-20,-0.8629
2019-08-21,3.8685
2019-08-22,-6.4246
2019-08-23,-0.199
2019-08-26,0.7976
2019-08-27,-0.6924
2019-08-28,3.1873
2019-08-29,-5.1158
2019-08-30,4.2726
2019-09-03,3.9024
2019-09-04,4.0376
2019-09-05,0.0
2019-09-06,2.7076000000000002
2019-09-09,-0.9666
2019-09-10,1.7746
2019-09-11,-2.4412
2019-09-12,5.3619
2019-09-13,-2.9686
2019-09-16,0.0874
2019-09-17,-0.3493
2019-09-18,-1.4899
2019-09-19,1.1566
2019-09-20,-4.4855
2019-09-23,2.7624
2019-09-24,-6.9892
2019-09-25,0.3854
2019-09-26,-1.6315
2019-09-27,-2.9268
2019-09-30,0.804
2019-10-01,-7.5773
2019-10-02,-3.2362
2019-10-03,0.8919
2019-10-04,-2.5414
2019-10-07,-2.0408
2019-10-08,-0.9259
2019-10-09,5.1402
2019-10-10,2.6667
2019-10-11,3.355
2019-10-14,1.9895
2019-10-15,3.1828
2019-10-16,0.995
2019-10-17,5.7143
2019-10-18,-0.932
2019-10-21,0.1881
2019-10-22,1.5962
2019-10-23,2.403
2019-10-24,0.0
2019-10-25,-0.722
2019-10-28,5.0909
2019-10-29,-0.346
2019-10-30,0.434
2019-10-31,-1.9879
2019-11-01,2.3810000000000002
2019-11-04,3.1008
2019-11-05,-0.2506
2019-11-06,-0.8375
2019-11-07,-0.1689
2019-11-08,1.9459
2019-11-11,3.4855
2019-11-12,0.2406
2019-11-13,0.08
2019-11-14,-0.2398
2019-11-15,0.1603
2019-11-18,3.92
2019-11-19,-0.5389
2019-11-20,-7.5077
2019-11-21,-2.8452
2019-11-22,-0.7752
2019-11-25,3.125
2019-11-26,0.5051
2019-11-27,0.335
2019-11-29,-0.5843
2019-12-02,-0.3359
2019-12-03,-0.2527
2019-12-04,-1.1824
2019-12-05,0.0855
2019-12-06,1.3664
2019-12-09,-2.6959
2019-12-10,-0.7792
2019-12-11,-2.8796
2019-12-12,3.9533
2019-12-13,2.0743
2019-12-16,1.0161
2019-12-17,3.3529
2019-12-18,4.3796
2019-12-19,-2.9526
2019-12-20,2.6421
2019-12-23,-0.39
2019-12-24,0.5482
2019-12-26,1.2461
2019-12-27,0.6154
2019-12-30,6.5748999999999995
2019-12-31,-0.3587
2020-01-02,9.4312
2020-01-03,-0.2632
2020-01-06,-3.496
2020-01-07,2.324
2020-01-08,0.2672
2020-01-09,1.8654
2020-01-10,-4.6436
2020-01-13,1.3032
2020-01-14,-5.2133
2020-01-15,-0.2143
2020-01-16,2.0759
2020-01-17,0.6311
2020-01-21,1.8815
2020-01-22,13.7483
2020-01-23,-3.3674
2020-01-24,-6.5339
2020-01-27,-7.0573
2020-01-28,2.8653
2020-01-29,-2.3677
2020-01-30,-3.067
2020-01-31,-2.1339
2020-02-03,0.3008
2020-02-04,5.3223
2020-02-05,-5.4093
2020-02-06,0.602
2020-02-07,0.1496
2020-02-10,-0.224
2020-02-11,-0.2246
2020-02-12,3.3008
2020-02-13,-1.8881999999999999
2020-02-14,-0.6662
2020-02-18,-2.459
2020-02-19,-0.1528
2020-02-20,1.1477
2020-02-21,-3.8578
2020-02-24,-5.0354
2020-02-25,-0.4143
2020-02-26,-0.3328
2020-02-27,-2.3372
2020-02-28,-0.5128
2020-03-02,-3.4364
2020-03-03,-3.2918
2020-03-04,1.9319
2020-03-05,-0.9928
2020-03-06,-5.196
2020-03-09,-8.9423
2020-03-10,4.4351
2020-03-11,-1.9211
2020-03-12,-7.3196
2020-03-13,6.1179
2020-03-16,-8.7002
2020-03-17,0.4592
2020-03-18,0.1143
2020-03-19,-2.968
2020-03-20,3.0588
2020-03-23,-7.3059
2020-03-24,14.1626
2020-03-25,12.6214
2020-03-26,6.4176
2020-03-27,-9.541
2020-03-30,-14.7264
2020-03-31,3.5006
2020-04-01,-3.4949
2020-04-02,-2.5701
2020-04-03,1.9184999999999999
2020-04-06,0.3529
2020-04-07,6.0961
2020-04-08,-1.768
2020-04-09,-2.2497
2020-04-13,-0.4603
2020-04-14,3.237
2020-04-15,-4.0314
2020-04-16,0.2334
2020-04-17,-1.0477
2020-04-20,-2.5882
2020-04-21,-2.0531
2020-04-22,-0.3699
2020-04-23,0.2475
2020-04-24,-1.8519
2020-04-27,4.0252
2020-04-28,0.6046
2020-04-29,4.3269
2020-04-30,-2.8802
2020-05-01,-9.3713
2020-05-04,-3.534
2020-05-05,-3.5278
2020-05-06,-1.5471
2020-05-07,3.2857
2020-05-08,6.3624
2020-05-11,17.0351
2020-05-12,0.2222
2020-05-13,-8.8692
2020-05-14,0.7299
2020-05-15,-0.4831
2020-05-18,11.0437
2020-05-19,3.388
2020-05-20,-2.8541
2020-05-21,-6.7465
2020-05-22,-8.2847
2020-05-26,5.598
2020-05-27,-0.8434
2020-05-28,-3.7667
2020-05-29,2.904
2020-06-01,4.7853
2020-06-02,-4.2155
2020-06-03,2.8117
2020-06-04,-3.805
2020-06-05,11.2485
2020-06-08,-1.3333
2020-06-09,2.3649
2020-06-10,3.8504
2020-06-11,-5.6144
2020-06-12,2.9181
2020-06-15,11.9956
2020-06-16,4.7712
2020-06-17,4.9257
2020-06-18,-0.7972
2020-06-19,2.4107
2020-06-22,-1.6564999999999999
2020-06-23,1.8617
2020-06-24,-4.7868
2020-06-25,2.5594
2020-06-26,-6.328
2020-06-29,1.1418
2020-06-30,0.0941
2020-07-01,-1.3158
2020-07-02,10.381
2020-07-06,7.8516
2020-07-07,-3.68
2020-07-08,7.9734
2020-07-09,2.0769
2020-07-10,-7.9126
2020-07-13,-0.1637
2020-07-14,-6.9672
2020-07-15,0.4405
2020-07-16,-5.8772
2020-07-17,-1.3048
2020-07-20,4.5326
2020-07-21,2.6197
2020-07-22,-6.338
2020-07-23,-15.5075
2020-07-24,-4.3382
2020-07-27,-0.814
2020-07-28,1.9929999999999999
2020-07-29,-3.5632
2020-07-30,-2.3838
2020-07-31,3.9072
