ticker,BBW US Equity
field,DAY_TO_DAY_TOT_RETURN_GROSS_DVDS
date,
2005-03-21,0.5738
2005-03-22,-0.6339
2005-03-23,-2.9027
2005-03-24,-1.4126
2005-03-28,1.1996
2005-03-29,-3.0622
2005-03-30,0.034
2005-03-31,4.0747
2005-04-01,-0.2284
2005-04-04,1.6351
2005-04-05,-2.4131
2005-04-06,-7.6822
2005-04-07,-1.4285999999999999
2005-04-08,1.9928
2005-04-11,1.2433
2005-04-12,1.6842000000000001
2005-04-13,-2.3464
2005-04-14,-0.3534
2005-04-15,-4.2199
2005-04-18,-0.4443
2005-04-19,1.19
2005-04-20,-1.6538
2005-04-21,-2.13
2005-04-22,-1.1073
2005-04-25,2.5869
2005-04-26,2.5216
2005-04-27,2.8266999999999998
2005-04-28,-1.9992999999999999
2005-04-29,-2.3315
2005-05-02,0.7087
2005-05-03,4.1111
2005-05-04,6.7236
2005-05-05,0.7333
2005-05-06,-1.2244
2005-05-09,0.3685
