ticker,ISTR US Equity
2014-11-24,0.0
2014-11-25,0.0
2014-11-26,0.0727
2014-11-28,0.0727
2014-12-01,-0.1452
2014-12-02,0.0
2014-12-03,0.0
2014-12-04,0.0
2014-12-05,1.8909
2014-12-08,1.3562
2014-12-09,-1.4085
2014-12-10,-0.0714
2014-12-11,0.4861
2014-12-12,-0.0569
2014-12-15,1.4235
2014-12-16,1.7544
2014-12-17,0.0
2014-12-18,3.4483
2014-12-19,-6.6667
2014-12-22,1.0714
2014-12-23,-1.0601
2014-12-24,1.4285999999999999
2014-12-26,-0.4225
2014-12-29,-0.9194
2014-12-30,-1.4276
2014-12-31,0.3403
2015-01-02,1.083
2015-01-05,2.2857
2015-01-06,1.2570000000000001
2015-01-07,-3.7931
2015-01-08,0.3584
2015-01-09,-0.3571
2015-01-12,1.2903
2015-01-15,-1.1323
2015-01-16,0.0716
2015-01-20,-0.5722
2015-01-21,0.7194
2015-01-22,-2.7857
2015-01-23,2.0573
2015-01-26,-0.144
2015-01-27,0.9373
2015-01-28,-1.7143000000000002
2015-01-30,1.7442
2015-02-02,0.0
2015-02-03,0.0
2015-02-04,1.4384000000000001
2015-02-05,-1.3476
2015-02-06,1.7844
2015-02-09,-1.3324
2015-02-10,3.0561
2015-02-11,0.069
2015-02-12,-0.4135
2015-02-13,0.346
2015-02-17,9.6552
2015-02-18,-9.8742
2015-02-19,2.582
2015-02-20,-0.6803
2015-02-24,-2.3288
2015-02-25,1.3324
2015-02-26,0.0692
2015-02-27,0.1383
2015-03-02,1.7955999999999999
2015-03-03,1.7639
2015-03-04,1.0
2015-03-05,-0.9901
2015-03-06,0.1946
2015-03-09,6.4595
2015-03-10,-0.625
2015-03-11,0.3145
2015-03-12,0.8777
2015-03-13,-0.2486
2015-03-16,0.1869
2015-03-17,-1.4303
2015-03-18,1.5142
2015-03-19,-0.2486
2015-03-20,4.2991
2015-03-23,-0.8363
2015-03-24,2.0783
2015-03-25,-0.0295
2015-03-26,0.1181
2015-03-27,-0.1179
2015-03-30,1.8737
2015-03-31,-0.8696
2015-04-01,0.5848
2015-04-02,-1.3372
2015-04-06,-2.3571
2015-04-07,-2.0519
2015-04-08,-1.8176
2015-04-09,0.3452
2015-04-10,-0.0625
2015-04-13,0.0626
2015-04-14,0.0
2015-04-15,-0.3752
2015-04-16,0.1255
2015-04-17,0.0
2015-04-20,0.3135
2015-04-21,0.0
2015-04-22,-0.25
2015-04-23,-3.3208
2015-04-24,1.3618000000000001
2015-04-27,0.7025
2015-04-28,-2.6286
2015-04-30,2.6017
2015-05-01,0.4766
2015-05-04,-1.4548
2015-05-05,1.9897
2015-05-07,-0.0637
2015-05-08,-1.1327
2015-05-11,-1.2102
2015-05-12,-0.1289
2015-05-13,-1.162
2015-05-14,0.5225
2015-05-18,-1.2338
2015-05-19,1.9727999999999999
2015-05-20,-3.5484
2015-05-21,0.0669
2015-05-22,3.1083
2015-05-26,1.718
2015-05-27,-0.8923
2015-05-28,-0.3215
2015-05-29,-0.9677
2015-06-01,0.7818
2015-06-02,-0.4525
2015-06-03,-0.3247
2015-06-04,-0.6515
2015-06-05,2.6221
2015-06-08,-2.4912
2015-06-09,0.9174
2015-06-10,0.0
2015-06-11,-1.6883
2015-06-12,3.0383
2015-06-16,-0.641
2015-06-17,0.0
2015-06-18,-0.9677
2015-06-19,-2.5407
2015-06-22,3.2754
2015-06-23,-1.2298
2015-06-24,1.4187
2015-06-25,-0.798
2015-06-26,0.1759
2015-06-29,0.0
2015-06-30,-1.1196
2015-07-01,4.4079
2015-07-02,-1.6383
2015-07-06,-0.5125
2015-07-07,-0.0322
2015-07-08,-0.9984
2015-07-09,-0.7807
2015-07-10,-0.3279
2015-07-13,0.3947
2015-07-14,1.0485
2015-07-15,-0.8431
2015-07-16,0.654
2015-07-17,-0.6498
2015-07-20,-0.1962
2015-07-21,0.8519
2015-07-22,0.065
2015-07-23,-0.3247
2015-07-24,-1.2378
2015-07-27,0.8575
2015-07-28,-0.654
2015-07-29,0.8558
2015-07-30,0.5875
2015-07-31,0.5191
2015-08-03,-0.4511
2015-08-04,1.1016
2015-08-05,0.7056
2015-08-06,0.9554
2015-08-07,-0.6309
2015-08-10,1.2063
2015-08-11,-0.2509
2015-08-12,0.0
2015-08-13,-0.8176
2015-08-14,-0.1268
2015-08-17,0.3175
2015-08-18,0.0
2015-08-19,-0.3165
2015-08-20,-0.9524
2015-08-21,2.0513
2015-08-24,-1.5074999999999998
2015-08-25,0.7015
2015-08-26,-1.7099
2015-08-27,1.4175
2015-08-28,-0.8895
2015-08-31,0.8974
2015-09-01,0.1906
2015-09-02,-1.5219
2015-09-03,0.3863
2015-09-04,1.0263
2015-09-08,1.1429
2015-09-09,-0.3139
2015-09-10,0.2519
2015-09-11,0.5025
2015-09-14,0.0
2015-09-15,-0.5625
2015-09-16,0.0629
2015-09-17,0.0
2015-09-18,-6.093
2015-09-21,1.7391
2015-09-22,0.1972
2015-09-23,1.3123
2015-09-24,-1.0363
2015-09-25,1.3743
2015-09-28,-0.3873
2015-09-29,1.5554000000000001
2015-09-30,-1.0964
2015-10-01,2.0658
2015-10-02,-0.759
2015-10-05,0.0
2015-10-06,0.8923
2015-10-07,-0.3159
2015-10-08,0.7605
2015-10-09,-0.0629
2015-10-12,0.1888
2015-10-13,-0.3769
2015-10-15,0.3153
2015-10-16,-0.8799
2015-10-21,0.0
2015-10-22,0.8878
2015-10-23,-0.2817
2015-10-26,0.3447
2015-10-27,-0.8158
2015-10-28,0.6966
2015-10-29,0.0629
2015-11-02,2.5907
2015-11-03,0.7831
2015-11-04,-2.8266999999999998
2015-11-05,0.3441
2015-11-06,0.9652
2015-11-09,0.783
2015-11-12,-0.5001
2015-11-13,1.2923
2015-11-16,1.2166
2015-11-17,3.003
2015-11-18,-0.8746
2015-11-19,-1.7647
2015-11-20,-0.0472
2015-11-23,1.8452
2015-11-25,4.1169
2015-11-27,-1.1299
2015-11-30,1.1429
2015-12-01,-1.4689
2015-12-03,-1.9495
2015-12-04,2.5139
2015-12-07,-2.7368
2015-12-08,-0.0007
2015-12-09,0.2933
2015-12-10,0.4094
2015-12-11,-0.9319
2015-12-14,4.6068
2015-12-15,-0.8634
2015-12-17,-2.1542
2015-12-18,2.8388999999999998
2015-12-21,-0.9577
2015-12-22,-0.4551
2015-12-23,1.1429
2015-12-28,-1.6383999999999999
2015-12-29,1.0913
2015-12-30,-1.0875
2015-12-31,1.1494
2016-01-04,-0.9091
2016-01-05,0.0
2016-01-06,-1.0894
2016-01-08,-0.2899
2016-01-11,-1.2791000000000001
2016-01-12,-1.2367
2016-01-13,-2.8623
2016-01-14,6.2001
2016-01-15,-4.104
2016-01-19,1.9289
2016-01-20,-7.4512
2016-01-21,1.0224
2016-01-22,0.9488
2016-01-25,-2.2556
2016-01-26,2.5641
2016-01-27,-0.5
2016-01-28,-0.8166
2016-01-29,-1.33
2016-02-01,1.6046
2016-02-02,0.5685
2016-02-03,-0.5025
2016-02-04,-0.6313
2016-02-05,-0.0635
2016-02-08,-2.2886
2016-02-09,-5.6604
2016-02-10,-4.4828
2016-02-11,2.8881
2016-02-12,-1.4035
2016-02-16,3.5587
2016-02-17,-0.0687
2016-02-18,0.619
2016-02-19,-0.7519
2016-02-22,0.0
2016-02-23,0.0
2016-02-24,-0.0689
2016-02-25,0.0
2016-02-26,-2.2054
2016-02-29,1.2685
2016-03-01,-0.6263
2016-03-02,1.6806999999999999
2016-03-03,-1.4463
2016-03-04,0.2795
2016-03-07,1.115
2016-03-08,0.1378
2016-03-09,-0.7571
2016-03-10,1.2483
2016-03-11,1.3699
2016-03-14,-0.8784
2016-03-15,2.9312
2016-03-16,-1.3245
2016-03-17,2.2148
2016-03-18,1.3132
2016-03-21,0.0
2016-03-22,-0.9721
2016-03-23,0.1309
2016-03-24,0.915
2016-03-28,0.3886
2016-03-29,-2.0645
2016-03-30,1.1858
2016-03-31,-4.4336
2016-04-01,2.863
2016-04-04,-1.1266
2016-04-05,1.2085
2016-04-06,-0.7305
2016-04-07,1.6678
2016-04-11,-2.8207
2016-04-12,3.7804
2016-04-13,-3.0571
2016-04-14,0.6703
2016-04-15,0.8667
2016-04-18,0.9253
2016-04-19,-1.1067
2016-04-20,0.5231
2016-04-21,-0.3306
2016-04-22,-0.5275
2016-04-25,0.9302
2016-04-26,-1.2508
2016-04-27,1.8233000000000001
2016-04-28,-0.0229
2016-04-29,-0.4584
2016-05-02,-0.6579
2016-05-03,-0.6623
2016-05-04,1.7332999999999998
2016-05-05,-0.1573
2016-05-06,1.7327
2016-05-09,0.0
2016-05-10,0.0
2016-05-11,-1.2903
2016-05-12,-0.7843
2016-05-13,1.7787
2016-05-16,-0.2589
2016-05-17,3.5042
2016-05-18,-1.7555
2016-05-19,-1.7229999999999999
2016-05-20,-0.6494
2016-05-23,0.5229
2016-05-24,-1.1703999999999999
2016-05-25,0.8553
2016-05-26,0.0
2016-05-31,0.6503
2016-06-01,-1.0349
2016-06-02,0.5239
2016-06-03,0.2606
2016-06-06,0.9747
2016-06-07,-1.5444
2016-06-08,0.0654
2016-06-09,-0.3919
2016-06-10,1.1803
2016-06-13,-0.0725
2016-06-14,-0.576
2016-06-15,-0.1305
2016-06-17,2.0901
2016-06-20,4.2866
2016-06-21,-3.4356
2016-06-22,1.9377
2016-06-23,1.9009
2016-06-24,0.0
2016-06-27,-4.2813
2016-06-29,-0.4473
2016-06-30,-1.2203
2016-07-01,1.0403
2016-07-05,-0.7722
2016-07-06,0.1946
2016-07-07,0.2589
2016-07-08,1.2266
2016-07-11,-0.3827
2016-07-12,-0.8323
2016-07-13,0.9684
2016-07-14,-0.5754
2016-07-15,-1.5434
2016-07-18,0.5879
2016-07-21,0.7792
2016-07-22,0.9387
2016-07-25,-0.7385
2016-07-27,-0.1929
2016-07-28,0.0644
2016-07-29,-2.8332
2016-08-01,0.1988
2016-08-02,-0.1323
2016-08-03,1.2575
2016-08-04,0.1316
2016-08-05,0.1306
2016-08-08,3.7182
2016-08-09,-3.4591
2016-08-10,2.5407
2016-08-11,-2.1919
2016-08-12,0.9419
2016-08-15,-1.8662
2016-08-16,0.0984
2016-08-17,1.2119
2016-08-18,0.1942
2016-08-22,-1.4212
2016-08-23,-0.1311
2016-08-26,3.0184
2016-08-29,-0.9554
2016-08-30,-1.0932
2016-08-31,-1.1053
2016-09-01,0.789
2016-09-02,-0.5219
2016-09-06,1.5082
2016-09-07,-1.0982
2016-09-08,0.2621
2016-09-09,1.1067
2016-09-12,-0.8376
2016-09-13,-0.2599
2016-09-14,0.1303
2016-09-15,0.2602
2016-09-16,4.6723
2016-09-19,-4.1538
2016-09-20,-0.5821
2016-09-21,0.0651
2016-09-22,0.13
2016-09-23,-0.1299
2016-09-26,0.3901
2016-09-27,0.0648
2016-09-28,-0.5825
2016-09-30,-0.0651
2016-10-03,0.7231
2016-10-04,-0.1942
2016-10-05,0.0
2016-10-06,0.2594
2016-10-07,0.7115
2016-10-10,-0.0642
2016-10-11,-0.0643
2016-10-13,-0.7074
2016-10-14,0.0
2016-10-17,0.0648
2016-10-18,0.3236
2016-10-19,0.6452
2016-10-20,1.9231
2016-10-21,0.3145
2016-10-24,0.3292
2016-10-25,-0.0156
2016-10-26,0.0
2016-10-27,0.5562
2016-10-28,0.2238
2016-10-31,2.0155
2016-11-01,-1.2158
2016-11-02,-0.0008
2016-11-03,-1.5377
2016-11-04,0.3125
2016-11-07,1.2461
2016-11-08,-1.5385
2016-11-09,1.25
2016-11-10,1.2346
2016-11-11,-0.9146
2016-11-14,2.7692
2016-11-15,1.7964
2016-11-16,0.5882
2016-11-17,1.462
2016-11-18,2.8818
2016-11-21,-0.2801
2016-11-22,0.5618
2016-11-23,-1.1173
2016-11-25,1.6949
2016-11-28,-0.5556
2016-11-29,1.5363
2016-11-30,-0.684
2016-12-01,-0.8348
2016-12-02,0.2793
2016-12-05,0.5571
2016-12-06,3.0471
2016-12-07,2.6882
2016-12-08,-0.2618
2016-12-09,-1.8373
2016-12-12,2.8824
2016-12-13,-3.3162
2016-12-14,2.9508
2016-12-15,-1.5659
2016-12-16,3.4483
2016-12-19,-2.3077
2016-12-21,-2.6247
2016-12-22,-1.3477000000000001
2016-12-23,1.3660999999999999
2016-12-27,-1.3477000000000001
2016-12-28,0.0
2016-12-29,7.1038
2016-12-30,-4.7852
2017-01-03,1.6086
2017-01-04,0.5277
2017-01-05,2.0997
2017-01-06,-2.0559
2017-01-09,3.1489
2017-01-10,-1.5267
2017-01-11,0.0
2017-01-13,1.292
2017-01-17,-1.7856999999999998
2017-01-18,0.5195
2017-01-19,0.5168
2017-01-20,-0.2571
2017-01-23,1.0309
2017-01-24,-0.5102
2017-01-25,1.0596
2017-01-26,0.7275
2017-01-27,-4.2317
2017-01-30,-0.5786
2017-01-31,-0.7937
2017-02-01,2.7687
2017-02-02,1.7170999999999998
2017-02-03,-0.5102
2017-02-06,1.1426
2017-02-07,-1.1297
2017-02-08,1.0256
2017-02-09,0.9321
2017-02-10,-0.672
2017-02-13,1.7722
2017-02-14,-0.4975
2017-02-15,-0.5
2017-02-16,1.005
2017-02-17,0.4975
2017-02-21,0.9901
2017-02-22,0.7353
2017-02-23,0.0
2017-02-24,-0.2433
2017-02-27,0.2439
2017-02-28,-1.9465
2017-03-01,0.4963
2017-03-02,0.5753
2017-03-03,0.6555
2017-03-06,-0.2439
2017-03-07,-3.1785
2017-03-08,0.2525
2017-03-09,8.0605
2017-03-10,-0.9324
2017-03-13,2.3529
2017-03-14,-1.6092
2017-03-15,0.7009
2017-03-16,0.232
2017-03-17,0.6944
2017-03-20,0.6897
2017-03-21,-1.1416
2017-03-22,0.0
2017-03-23,1.3857
2017-03-24,0.4556
2017-03-27,0.5442
2017-03-28,-0.2257
2017-03-29,-0.4525
2017-03-30,1.3636
2017-03-31,-1.7936999999999999
2017-04-03,1.3699
2017-04-04,-0.2252
2017-04-05,-0.2257
2017-04-06,0.0
2017-04-07,-0.2262
2017-04-10,0.0
2017-04-11,-0.6803
2017-04-12,0.9132
2017-04-13,0.0
2017-04-17,-0.905
2017-04-18,0.4566
2017-04-19,0.0
2017-04-20,-0.9091
2017-04-21,0.9174
2017-04-24,1.1364
2017-04-25,0.6742
2017-04-26,0.2232
2017-04-27,-0.4454
2017-04-28,-0.4474
2017-05-01,0.2247
2017-05-02,0.4484
2017-05-03,0.2232
2017-05-04,0.6682
2017-05-05,0.0
2017-05-08,0.4425
2017-05-09,0.2203
2017-05-10,0.2198
2017-05-11,-0.4386
2017-05-12,0.2203
2017-05-15,0.2198
2017-05-16,0.0
2017-05-17,-0.6579
2017-05-18,-0.4415
2017-05-19,-0.4435
2017-05-22,0.2227
2017-05-23,-2.2222
2017-05-24,-0.4545
2017-05-25,2.2831
2017-05-26,-0.6696
2017-05-30,-1.3483
2017-05-31,0.0
2017-06-01,-0.9112
2017-06-02,1.6092
2017-06-05,0.6787
2017-06-06,-1.3483
2017-06-07,2.5057
2017-06-08,1.3333
2017-06-09,0.6579
2017-06-12,-1.3072
2017-06-13,0.883
2017-06-14,-0.4376
2017-06-15,1.3187
2017-06-16,-0.2169
2017-06-19,-1.5217
2017-06-20,2.2075
2017-06-21,-2.1598
2017-06-22,-1.9868000000000001
2017-06-23,2.7027
2017-06-26,1.3158
2017-06-27,0.6494
2017-06-28,0.4301
2017-06-29,-3.212
2017-06-30,1.4248
2017-07-03,1.7467000000000001
2017-07-05,0.4292
2017-07-06,-4.2735
2017-07-07,0.6696
2017-07-10,-0.6652
2017-07-11,2.0089
2017-07-12,1.7505
2017-07-13,0.2151
2017-07-14,-1.7167
2017-07-17,1.7467000000000001
2017-07-18,-1.073
2017-07-19,-1.0846
2017-07-20,2.193
2017-07-21,-2.5751
2017-07-24,-1.1013
2017-07-25,2.4499
2017-07-26,0.2174
2017-07-27,-2.6029999999999998
2017-07-28,0.8909
2017-07-31,0.0
2017-08-01,0.883
2017-08-02,-1.5316999999999998
2017-08-03,0.0
2017-08-04,0.6667
2017-08-07,0.4415
2017-08-08,0.8791
2017-08-09,-0.8715
2017-08-10,-1.5385
2017-08-11,1.7856999999999998
2017-08-14,0.8772
2017-08-15,0.4348
2017-08-16,-1.5152
2017-08-17,-3.0769
2017-08-18,-0.2268
2017-08-21,-0.6818
2017-08-22,-0.2288
2017-08-23,-0.6881
2017-08-24,0.0
2017-08-25,-0.4619
2017-08-28,0.464
2017-08-29,0.0
2017-08-30,0.4619
2017-08-31,1.1494
2017-09-01,1.3636
2017-09-05,-1.5695000000000001
2017-09-06,2.2779
2017-09-07,-1.1136
2017-09-08,-0.6757
2017-09-11,2.4943
2017-09-12,1.1062
2017-09-13,-0.2188
2017-09-14,-1.3158
2017-09-15,1.3333
2017-09-18,0.2193
2017-09-19,0.6565
2017-09-20,0.6522
2017-09-21,0.0
2017-09-22,0.6479
2017-09-25,-0.2146
2017-09-26,0.8602
2017-09-27,1.4925
2017-09-28,0.4202
2017-09-29,0.8368
2017-10-02,0.8299
2017-10-03,-0.6996
2017-10-04,-0.4149
2017-10-05,0.8333
2017-10-06,-1.2397
2017-10-09,0.6276
2017-10-10,0.6237
2017-10-11,-0.4132
2017-10-12,-2.2822
2017-10-13,0.6369
2017-10-16,0.8439
2017-10-17,-1.4644
2017-10-18,1.9108
2017-10-19,0.625
2017-10-20,1.0352
2017-10-23,-0.6148
2017-10-24,-0.6186
2017-10-25,1.0373
2017-10-26,-2.6694
2017-10-27,2.1097
2017-10-30,-4.1322
2017-10-31,0.0
2017-11-01,-0.6466
2017-11-02,0.6508
2017-11-03,0.8621
2017-11-06,-0.2137
2017-11-07,-1.2848
2017-11-08,0.0
2017-11-09,-0.8677
2017-11-10,0.2188
2017-11-13,1.0917
2017-11-14,0.0
2017-11-15,0.0
2017-11-16,0.8639
2017-11-17,0.2141
2017-11-20,0.2137
2017-11-21,-0.6397
2017-11-22,-0.2146
2017-11-24,0.4301
2017-11-27,-1.4989
2017-11-28,2.1739
2017-11-29,0.0
2017-11-30,-0.2128
2017-12-01,0.4264
2017-12-04,-0.2123
2017-12-05,0.2128
2017-12-06,0.6369
2017-12-07,0.211
2017-12-08,-0.4211
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,1.2685
2017-12-14,-1.0438
2017-12-15,1.6878
2017-12-18,1.6598000000000002
2017-12-19,-0.6122
2017-12-20,-0.2053
2017-12-21,0.823
2017-12-22,-1.2245
2017-12-26,0.8264
2017-12-27,0.0
2017-12-28,0.0
2017-12-29,-1.2295
2018-01-02,-2.1515
2018-01-03,0.0
2018-01-04,1.2739
2018-01-05,0.0
2018-01-08,-0.6289
2018-01-09,0.7384
2018-01-10,1.3613
2018-01-11,1.8595000000000002
2018-01-12,0.2028
2018-01-16,2.4291
2018-01-17,0.7905
2018-01-18,-3.3333
2018-01-19,0.0
2018-01-22,-1.217
2018-01-23,0.616
2018-01-24,0.0
2018-01-25,-1.4285999999999999
2018-01-26,2.2774
2018-01-29,0.2024
2018-01-30,0.8081
2018-01-31,1.2024
2018-02-01,1.7822
2018-02-02,-1.751
2018-02-05,-4.9505
2018-02-06,0.4167
2018-02-07,-0.4149
2018-02-08,-2.0833
2018-02-09,2.9787
2018-02-12,0.6198
2018-02-13,-0.4107
2018-02-14,0.4124
2018-02-15,0.4107
2018-02-16,2.2495
2018-02-20,-2.0
2018-02-21,1.0204
2018-02-22,-0.8081
2018-02-23,-1.222
2018-02-26,1.0309
2018-02-27,1.8367
2018-02-28,-2.4048
2018-03-01,-0.2053
2018-03-02,0.0
2018-03-05,2.8807
2018-03-06,-0.2
2018-03-07,1.4028
2018-03-08,-1.7787
2018-03-09,2.0121
2018-03-12,0.3945
2018-03-13,-0.3929
2018-03-14,-0.3945
2018-03-15,0.7921
2018-03-16,2.7504999999999997
2018-03-19,0.3824
2018-03-20,0.0
2018-03-21,-0.381
2018-03-22,-1.7208
2018-03-23,-2.3346
2018-03-26,2.1912
2018-03-27,-0.5848
2018-03-28,-1.1764999999999999
2018-03-29,2.5794
2018-04-02,-3.4816
2018-04-03,0.2004
2018-04-04,2.7
2018-04-05,0.2921
2018-04-06,-1.8058
2018-04-09,1.5842
2018-04-10,0.3899
2018-04-11,0.3883
2018-04-12,-0.7737
2018-04-13,-1.9493
2018-04-16,1.9881
2018-04-17,1.5594999999999999
2018-04-18,1.1516
2018-04-19,-1.7078
2018-04-20,1.9304999999999999
2018-04-23,1.1364
2018-04-24,1.6854
2018-04-25,-0.3683
2018-04-26,-2.9575
2018-04-27,-3.2381
2018-04-30,0.1969
2018-05-01,0.7859
2018-05-02,-0.1949
2018-05-03,-0.3906
2018-05-04,2.1569
2018-05-07,1.3436
2018-05-08,0.7576
2018-05-09,0.9398
2018-05-10,-2.7933
2018-05-11,-0.3831
2018-05-14,-0.5769
2018-05-15,0.3868
2018-05-16,0.3854
2018-05-17,2.1113
2018-05-18,1.1278
2018-05-21,1.8587
2018-05-22,-2.0073
2018-05-23,0.9311
2018-05-24,0.5535
2018-05-25,0.1835
2018-05-29,-0.5495
2018-05-30,2.3941
2018-05-31,-1.6187
2018-06-01,2.1938
2018-06-04,-2.6834
2018-06-05,3.4926
2018-06-06,1.421
2018-06-07,0.8757
2018-06-08,-0.1736
2018-06-11,-0.3478
2018-06-12,-1.0471
2018-06-13,-0.5291
2018-06-14,0.1773
2018-06-15,0.0
2018-06-18,-0.708
2018-06-19,-0.3565
2018-06-20,1.9678
2018-06-21,-1.2281
2018-06-22,-0.5329
2018-06-25,0.5357
2018-06-26,0.0
2018-06-27,0.8881
2018-06-28,-0.3521
2018-06-29,-2.2968
2018-07-02,2.17
2018-07-03,0.708
2018-07-05,-1.0545
2018-07-06,4.9378
2018-07-09,-0.8475
2018-07-10,-2.5641
2018-07-11,-0.7018
2018-07-12,0.7067
2018-07-13,-3.1579
2018-07-16,-0.7246
2018-07-17,-0.365
2018-07-18,-0.5495
2018-07-19,0.3683
2018-07-20,-0.1835
2018-07-23,0.1838
2018-07-24,-0.367
2018-07-25,-5.3407
2018-07-26,4.8638
2018-07-27,-3.154
2018-07-30,1.7241
2018-07-31,0.9416
2018-08-01,1.1194
2018-08-02,0.738
2018-08-03,-0.7326
2018-08-06,0.1845
2018-08-07,0.1842
2018-08-08,0.0
2018-08-09,-0.1838
2018-08-10,0.1842
2018-08-13,-0.1838
2018-08-14,-0.5525
2018-08-15,-1.2963
2018-08-16,1.8761999999999999
2018-08-17,-1.105
2018-08-20,0.9311
2018-08-21,-0.1845
2018-08-22,3.6969
2018-08-23,-0.5348
2018-08-24,1.0753
2018-08-27,-3.1915
2018-08-28,0.5495
2018-08-29,0.5464
2018-08-30,0.0
2018-08-31,-0.5435
2018-09-04,0.1821
2018-09-05,-0.3636
2018-09-06,-0.7299
2018-09-07,0.0
2018-09-10,0.1838
2018-09-11,0.367
2018-09-12,-2.1938
2018-09-13,-3.3645
2018-09-14,0.5803
2018-09-17,-1.9231
2018-09-18,-0.7843
2018-09-19,2.9644
2018-09-20,2.6871
2018-09-21,0.9346
2018-09-24,-2.963
2018-09-25,1.9083999999999999
2018-09-26,-0.3745
2018-09-27,1.8797000000000001
2018-09-28,-0.9225
2018-10-01,2.4209
2018-10-02,-5.3091
2018-10-03,1.4977
2018-10-04,0.5865
2018-10-05,-0.1507
2018-10-08,0.7925
2018-10-09,-3.3695
2018-10-10,1.0074
2018-10-11,-3.7591
2018-10-12,0.5181
2018-10-15,-1.9826000000000001
2018-10-16,6.877
2018-10-17,-4.6177
2018-10-18,2.1032
2018-10-19,-3.8087999999999997
2018-10-22,1.3333
2018-10-23,-5.5423
2018-10-24,-4.6011
2018-10-25,6.0619
2018-10-26,-2.5866
2018-10-29,4.3255
2018-10-30,3.4483
2018-10-31,3.5317
2018-11-01,-1.8397999999999999
2018-11-02,1.8352
2018-11-05,-1.9939
2018-11-06,-1.8779
2018-11-07,2.512
2018-11-08,-1.6724999999999999
2018-11-09,-0.1582
2018-11-12,0.7528
2018-11-13,-2.8706
2018-11-14,1.1741
2018-11-15,-0.2801
2018-11-16,0.5217
2018-11-19,-2.9142
2018-11-20,1.7681
2018-11-21,2.0606
2018-11-23,1.9398
2018-11-26,-1.5922
2018-11-27,-0.9471
2018-11-28,-1.8327
2018-11-29,3.6526
2018-11-30,-1.6053
2018-12-03,3.0641
2018-12-04,-3.7838000000000003
2018-12-06,2.3274
2018-12-07,-0.7843
2018-12-10,0.1186
2018-12-11,-4.9743
2018-12-12,5.941
2018-12-13,-3.7647
2018-12-14,-3.0155
2018-12-17,1.4706000000000001
2018-12-18,0.9938
2018-12-19,-3.157
2018-12-20,-5.9272
2018-12-21,-1.9352
2018-12-24,5.3694
2018-12-26,4.3118
2018-12-27,2.7557
2018-12-28,0.5282
2018-12-31,0.4455
2019-01-02,-1.9758
2019-01-03,-2.5093
2019-01-04,-0.4219
2019-01-07,0.8475
2019-01-08,0.042
2019-01-09,-0.966
2019-01-10,0.3817
2019-01-11,1.8166
2019-01-14,-1.2448
2019-01-15,-0.1261
2019-01-16,-1.3462
2019-01-17,-2.7292
2019-01-18,0.9206
2019-01-22,-1.1729
2019-01-23,1.978
2019-01-24,-3.9655
2019-01-25,5.6104
2019-01-28,2.1673999999999998
