ticker,EPRSQ US Equity
2006-03-31,-0.834
2006-04-03,-0.7233
2006-04-04,-4.4392
2006-04-05,-0.6206
2006-04-06,-1.4273
2006-04-07,0.362
2006-04-10,-0.8115
2006-04-11,-3.7273
2006-04-12,-6.0434
2006-04-13,3.4171
2006-04-17,0.8746
2006-04-18,-0.289
2006-04-19,-0.5797
2006-04-20,-0.3887
2006-04-21,-1.4634
2006-04-24,-0.396
2006-04-25,-0.5964
2006-04-26,-2.9
2006-04-27,-7.312
2006-04-28,-0.7778
2006-05-01,-6.7203
2006-05-02,-2.8797
2006-05-03,1.3597000000000001
2006-05-04,-1.2195
2006-05-05,5.3086
2006-05-08,-4.4549
2006-05-09,-0.2454
2006-05-10,-2.952
2006-05-11,2.5349
2006-05-12,3.5846999999999998
2006-05-15,3.58
2006-05-16,-7.8341
2006-05-17,1.875
2006-05-18,2.3313
2006-05-19,4.3165
2006-05-22,0.4598
2006-05-23,-2.8604000000000003
2006-05-24,-4.1225
2006-05-25,-1.7199
2006-05-26,1.875
2006-05-30,2.2086
2006-05-31,-0.9604
2006-06-01,0.4848
2006-06-02,-0.3619
2006-06-05,0.1211
2006-06-06,2.4184
2006-06-07,-1.1806
2006-06-08,3.8232
2006-06-09,-3.9125
2006-06-12,0.1198
2006-06-13,-2.9904
2006-06-14,2.2195
2006-06-15,1.3269
2006-06-16,-1.4285999999999999
2006-06-19,4.3478
2006-06-20,1.0417
2006-06-21,0.8018
2006-06-22,1.9318
2006-06-23,-0.6689
2006-06-26,-2.2447
2006-06-27,1.2629000000000001
2006-06-28,1.8141
2006-06-29,2.4499
2006-06-30,-4.4565
2006-07-03,4.2093
2006-07-05,-6.9869
2006-07-06,-3.6385
2006-07-07,-0.609
2006-07-10,3.6765
2006-07-11,2.4823
2006-07-12,-7.1511
2006-07-13,0.6211
2006-07-14,-6.5432
2006-07-17,1.9815
2006-07-18,-5.829
2006-07-19,7.0151
2006-07-20,-0.6427
2006-07-21,-5.4334
2006-07-24,3.6936
2006-07-25,-5.409
2006-07-26,-0.2789
2006-07-27,-4.8951
2006-07-28,0.0
2006-07-31,3.9706
2006-08-01,-4.5262
2006-08-02,3.4074
2006-08-03,1.5758999999999999
2006-08-04,-1.2694
2006-08-07,-1.2857
2006-08-08,-1.5918999999999999
2006-08-09,-6.0294
2006-08-10,3.2864
2006-08-11,-3.1818
2006-08-14,-5.3208
2006-08-15,2.1488
2006-08-16,1.6181
2006-08-17,-0.9554
2006-08-18,1.1254
2006-08-21,-2.0668
2006-08-22,-0.8117
2006-08-23,3.928
2006-08-24,0.315
2006-08-25,5.8085
2006-08-28,7.27
2006-08-29,1.9364
2006-08-30,1.8996
2006-08-31,0.5326
2006-09-01,-2.7815
2006-09-05,-1.2262
2006-09-06,-0.6897
2006-09-07,-7.2222
2006-09-08,-3.4431
2006-09-11,-5.4264
2006-09-12,-1.6393
2006-09-13,2.8333
2006-09-14,-2.5932
2006-09-15,3.9933
2006-09-18,-2.4
2006-09-19,0.8197
2006-09-20,0.0
2006-09-21,-3.9024
2006-09-22,-1.8613
2006-09-25,0.8621
2006-09-26,6.4957
2006-09-27,-0.1605
2006-09-28,-1.7685
2006-09-29,1.964
2006-10-02,-1.4445999999999999
2006-10-03,2.6059
2006-10-04,10.9524
2006-10-05,-2.1459
2006-10-06,-4.2398
2006-10-09,-0.458
2006-10-10,4.2945
2006-10-11,3.3824
2006-10-12,2.4182
2006-10-13,-0.1389
2006-10-16,-2.9207
2006-10-17,1.7191999999999998
2006-10-18,5.6338
2006-10-19,5.3333
2006-10-20,-2.5316
2006-10-23,-2.3377
2006-10-24,1.3298
2006-10-25,2.3622
2006-10-26,0.8974
2006-10-27,-2.4142
2006-10-30,1.8229
2006-10-31,-1.7903
2006-11-01,-6.1198
2006-11-02,-0.1387
2006-11-03,-2.0833
2006-11-06,17.7305
2006-11-07,0.6024
2006-11-08,-3.8323
2006-11-09,-0.7472
2006-11-10,1.6311
2006-11-13,-1.2346
2006-11-14,3.125
2006-11-15,8.9697
2006-11-16,2.7809
2006-11-17,1.7316
2006-11-20,3.7234
2006-11-21,-4.1026
2006-11-22,-0.7487
2006-11-24,-0.8621
2006-11-27,-7.0652
2006-11-28,-2.4561
2006-11-29,7.0743
2006-11-30,1.4558
2006-12-01,-3.4215999999999998
2006-12-04,2.8571
2006-12-05,0.0
2006-12-06,-1.2222
2006-12-07,0.1125
2006-12-08,-1.6854
2006-12-11,0.2286
2006-12-12,-0.7982
2006-12-13,-5.2874
2006-12-14,0.0
2006-12-15,0.6068
2006-12-18,0.2413
2006-12-19,-1.2034
2006-12-20,0.609
2006-12-21,-0.3632
2006-12-22,0.6075
2006-12-26,7.0048
2006-12-27,4.4018
2006-12-28,-1.1892
2006-12-29,-5.2516
2007-01-03,-4.9654
2007-01-04,-0.243
2007-01-05,-1.7052
2007-01-08,0.6196
2007-01-09,4.4335
2007-01-10,-0.1179
2007-01-11,9.9174
2007-01-12,1.9334
2007-01-16,-5.1633
2007-01-17,-2.3333
2007-01-18,-6.0296
2007-01-19,-0.4843
2007-01-22,0.4866
2007-01-23,-2.1792
2007-01-24,1.9802
2007-01-25,-2.1845
2007-01-26,0.8685
2007-01-29,0.984
2007-01-30,1.4616
2007-01-31,0.3601
2007-02-01,3.5885
2007-02-02,-1.2702
2007-02-05,2.5731
2007-02-06,-2.8506
2007-02-07,2.4648
2007-02-08,0.2291
2007-02-09,-0.6857
2007-02-12,2.7618
2007-02-13,0.7839
2007-02-14,-4.1111
2007-02-15,-3.7659000000000002
2007-02-16,3.7929
2007-02-20,0.9281
2007-02-21,-1.8391
2007-02-22,2.6932
2007-02-23,-2.5086
2007-02-26,-0.7018
2007-02-27,-3.4158
2007-02-28,-0.4878
2007-03-01,-4.1667
2007-03-02,-2.4297
2007-03-05,-5.1114
2007-03-06,9.5304
2007-03-07,-3.5309
2007-03-08,-1.1764999999999999
2007-03-09,0.7937
2007-03-12,1.5748
2007-03-13,-4.7804
2007-03-14,-2.9851
2007-03-15,-2.2378
2007-03-16,0.0
2007-03-19,0.1431
2007-03-20,3.5714
2007-03-21,-0.6897
2007-03-22,1.5278
2007-03-23,-0.1368
2007-03-26,-0.5479
2007-03-27,-3.3058
2007-03-28,-0.8547
2007-03-29,-2.2989
2007-03-30,2.7941000000000003
2007-04-02,-0.4292
2007-04-03,0.5747
2007-04-04,-0.2857
2007-04-05,-1.1461000000000001
2007-04-09,-2.029
2007-04-10,2.8106999999999998
2007-04-11,-2.7338
2007-04-12,2.3669000000000002
2007-04-13,0.8671
2007-04-16,1.0029
2007-04-17,-0.1418
2007-04-18,-4.6875
2007-04-19,3.1297
2007-04-20,-0.4335
2007-04-23,0.7257
2007-04-24,-3.4582
2007-04-25,-1.0448
2007-04-26,-1.9607999999999999
2007-04-27,-3.2308
2007-04-30,-2.8617
2007-05-01,1.964
2007-05-02,-1.1236
2007-05-03,1.6234
2007-05-04,0.7987
2007-05-07,2.2187
2007-05-08,0.9302
2007-05-09,1.8433000000000002
2007-05-10,-3.7707
2007-05-11,9.5611
2007-05-14,-4.8641
2007-05-15,-5.8647
2007-05-16,3.6741
2007-05-17,-2.1572
2007-05-18,2.0472
2007-05-21,2.6235
2007-05-22,1.5038
2007-05-23,-0.5926
2007-05-24,-4.769
2007-05-25,1.252
2007-05-29,3.5549
2007-05-30,-1.4925
2007-05-31,2.2727
2007-06-01,-2.6667
2007-06-04,-5.175
2007-06-05,-1.2841
2007-06-06,-0.1626
2007-06-07,-2.1173
2007-06-08,1.6639
2007-06-11,0.491
2007-06-12,-5.0489
2007-06-13,2.4013999999999998
2007-06-14,3.6851000000000003
2007-06-15,-0.4847
2007-06-18,-0.6494
2007-06-19,-1.1438
2007-06-20,0.0
2007-06-21,2.1488
2007-06-22,0.0
2007-06-25,-1.2945
2007-06-26,-0.1639
2007-06-27,0.1642
2007-06-28,0.0
2007-06-29,1.1475
2007-07-02,-1.4586999999999999
2007-07-03,0.4934
2007-07-05,0.1637
2007-07-06,1.3072
2007-07-09,4.0323
2007-07-10,-0.155
2007-07-11,0.4658
2007-07-12,-2.7821
2007-07-13,1.1129
2007-07-16,0.1572
2007-07-17,-2.0408
2007-07-18,0.1603
2007-07-19,-1.6
2007-07-20,2.9268
2007-07-23,1.4218
2007-07-24,-2.648
2007-07-25,0.48
2007-07-26,-3.1847
2007-07-27,3.2895
2007-07-30,0.6369
2007-07-31,2.057
2007-08-01,-0.9302
2007-08-02,3.2864
2007-08-03,0.303
2007-08-06,-1.5106000000000002
2007-08-07,-0.7669
2007-08-08,1.0819
2007-08-09,7.0336
2007-08-10,1.8571
2007-08-13,-2.1038
2007-08-14,3.0086
2007-08-15,-4.0334
2007-08-16,-4.2029
2007-08-17,4.8411
2007-08-20,0.5772
2007-08-21,-1.7217
2007-08-22,-0.5839
2007-08-23,1.0279
2007-08-24,-3.1977
2007-08-27,1.6517
2007-08-28,-3.2496
2007-08-29,2.5954
2007-08-30,-2.6786
2007-08-31,2.2936
2007-09-04,0.8969
2007-09-05,-2.2222
2007-09-06,2.7273
2007-09-07,-2.6549
2007-09-10,-2.1212
2007-09-11,-2.0124
2007-09-12,4.2654
2007-09-13,-5.1515
2007-09-14,-2.5559
2007-09-17,-1.1475
2007-09-18,2.6534
2007-09-19,0.4847
2007-09-20,0.8039
2007-09-21,2.0734
2007-09-24,-5.4688
2007-09-25,0.1653
2007-09-26,6.2706
2007-09-27,-1.087
2007-09-28,-1.8838
2007-10-01,0.64
2007-10-02,0.0
2007-10-03,0.159
2007-10-04,0.0
2007-10-05,5.5556
2007-10-08,2.2556
2007-10-09,-0.1471
2007-10-10,-1.4727999999999999
2007-10-11,-7.0254
2007-10-12,1.6077
2007-10-15,-1.7405
2007-10-16,-2.7375
2007-10-17,-0.9934
2007-10-18,-1.0033
2007-10-19,-2.027
2007-10-22,1.8965999999999998
2007-10-23,-0.3384
2007-10-24,-2.0374
2007-10-25,-9.0121
2007-10-26,0.7619
2007-10-29,6.8053
2007-10-30,6.0177
2007-10-31,3.6728
2007-11-01,-1.2882
2007-11-02,0.9788
2007-11-05,-3.0695
2007-11-06,-2.3333
2007-11-07,-2.7304
2007-11-08,-2.807
2007-11-09,0.361
2007-11-12,-1.0791
2007-11-13,-3.8182
2007-11-14,-1.5123
2007-11-15,-2.3033
2007-11-16,1.1788
2007-11-19,-3.1068
2007-11-20,-3.8076
2007-11-21,-2.5
2007-11-23,11.538499999999999
2007-11-26,-4.2146
2007-11-27,2.6
2007-11-28,4.6784
2007-11-29,-0.3724
2007-11-30,-0.3738
2007-12-03,0.3752
2007-12-04,1.6822
2007-12-05,-0.7353
2007-12-06,0.7407
2007-12-07,-2.9412000000000003
2007-12-10,3.7879
2007-12-11,-2.3723
2007-12-12,-0.1869
2007-12-13,-5.8052
2007-12-14,-1.7893
2007-12-17,-7.085
2007-12-18,-1.9607999999999999
2007-12-19,4.6667
2007-12-20,-2.3355
2007-12-21,0.0
2007-12-24,1.5217
2007-12-26,-2.1413
2007-12-27,-3.9387
2007-12-28,0.4556
2007-12-31,0.6803
2008-01-02,0.0
2008-01-03,-0.4505
2008-01-04,-1.5836999999999999
2008-01-07,0.2299
2008-01-08,5.2752
2008-01-09,1.7429000000000001
2008-01-10,1.4989
2008-01-11,-1.6878
2008-01-14,-2.3605
2008-01-15,0.4396
2008-01-16,0.6565
2008-01-17,6.087
2008-01-18,-9.2213
2008-01-22,0.0
2008-01-23,-0.6772
2008-01-24,-0.2273
2008-01-25,17.3121
2008-01-28,-5.8252
2008-01-29,4.7423
2008-01-30,-5.5118
2008-01-31,11.0417
2008-02-01,-3.0019
2008-02-04,-0.7737
2008-02-05,-1.7544
2008-02-06,-1.7856999999999998
2008-02-07,0.202
2008-02-08,2.8226
2008-02-11,3.7255000000000003
2008-02-12,-0.189
2008-02-13,-2.4621
2008-02-14,-3.301
2008-02-15,4.8193
2008-02-19,-0.3831
2008-02-20,-3.8462
2008-02-21,0.0
2008-02-22,0.4
2008-02-25,-0.3984
2008-02-26,3.8
2008-02-27,-0.1927
2008-02-28,0.3861
2008-02-29,-5.5769
2008-03-03,5.499
2008-03-04,-3.4749
2008-03-05,0.6
2008-03-06,-4.3738
2008-03-07,4.3659
2008-03-10,-13.1474
2008-03-11,-3.211
2008-03-12,-2.1327
2008-03-13,3.1477
2008-03-14,8.4507
2008-03-17,-8.4416
2008-03-18,1.6548
2008-03-19,-2.093
2008-03-20,-2.6128
2008-03-24,-0.4878
2008-03-25,1.7157
2008-03-26,-3.6145
2008-03-27,-3.0
2008-03-28,-6.4433
2008-03-31,-5.2342
2008-04-01,-7.5581
2008-04-02,8.4906
2008-04-03,-1.4493
2008-04-04,-1.4706000000000001
2008-04-07,-2.0896
2008-04-08,0.9146
2008-04-09,-1.8127
2008-04-10,-2.4615
2008-04-11,7.571
2008-04-14,-0.5865
2008-04-15,3.2448
2008-04-16,5.1429
2008-04-17,0.0
2008-04-18,1.6303999999999998
2008-04-21,-1.6042999999999998
2008-04-22,-3.8043
2008-04-23,2.2599
2008-04-24,-1.105
2008-04-25,0.2793
2008-04-28,6.4067
2008-04-29,-3.4031000000000002
2008-04-30,-3.252
2008-05-01,1.9607999999999999
2008-05-02,-0.5495
2008-05-05,1.6575
2008-05-06,5.163
2008-05-07,3.3592
2008-05-08,-12.75
2008-05-09,4.5845
2008-05-12,2.4657999999999998
2008-05-13,-3.2086
2008-05-14,2.4862
2008-05-15,1.0782
2008-05-16,4.2667
2008-05-19,0.5115
2008-05-20,1.7812000000000001
2008-05-21,-3.5
2008-05-22,0.2591
2008-05-23,-2.584
2008-05-27,-2.3872999999999998
2008-05-28,-2.4457
2008-05-29,1.1142
2008-05-30,0.551
2008-06-02,-0.8219
2008-06-03,-1.105
2008-06-04,2.5140000000000002
2008-06-05,4.9046
2008-06-06,-2.3377
2008-06-09,-3.1915
2008-06-10,-3.5714
2008-06-11,1.7094
2008-06-12,-1.9607999999999999
2008-06-13,6.5714
2008-06-16,6.1662
2008-06-17,-6.0606
2008-06-18,-2.957
2008-06-19,3.8781
2008-06-20,-0.5333
2008-06-23,-5.8981
2008-06-24,1.7094
2008-06-25,1.6806999999999999
2008-06-26,-0.2755
2008-06-27,0.2762
2008-06-30,-2.2039
2008-07-01,-1.6901000000000002
2008-07-02,-1.1461000000000001
2008-07-03,4.058
2008-07-07,-2.507
2008-07-08,-0.5714
2008-07-09,0.2874
2008-07-10,0.2865
2008-07-11,-2.5714
2008-07-14,-0.2933
2008-07-15,0.8824
2008-07-16,0.0
2008-07-17,2.0408
2008-07-18,5.1429
2008-07-21,8.4239
2008-07-22,-0.2506
2008-07-23,-2.2613
2008-07-24,-3.3419
2008-07-25,1.0638
2008-07-28,4.7368
2008-07-29,-6.7839
2008-07-30,1.0782
2008-07-31,0.0
2008-08-01,4.2667
2008-08-04,4.0921
2008-08-05,5.6511
2008-08-06,-1.3953
2008-08-07,-10.8491
2008-08-08,5.8201
2008-08-11,1.9969000000000001
2008-08-12,-10.5365
2008-08-13,6.8493
2008-08-14,-1.0256
2008-08-15,1.0363
2008-08-18,-2.5641
2008-08-19,-2.3684
2008-08-20,-2.4259
2008-08-21,-2.2099
2008-08-22,-0.2825
2008-08-25,-3.3994
2008-08-26,-1.7595
2008-08-27,-8.3582
2008-08-28,3.9088000000000003
2008-08-29,-0.9404
2008-09-02,-2.8481
2008-09-03,-0.9772
2008-09-04,11.8421
2008-09-05,11.4706
2008-09-08,7.6517
2008-09-09,-1.4706000000000001
2008-09-10,-1.99
2008-09-11,-0.5076
2008-09-12,1.7856999999999998
2008-09-15,-6.015
2008-09-16,-4.5333
2008-09-17,-2.7933
2008-09-18,4.023
2008-09-19,6.0773
2008-09-22,-3.6458
2008-09-23,-2.7027
2008-09-24,-4.1667
2008-09-25,-3.1884
2008-09-26,-2.9939999999999998
2008-09-29,0.3086
2008-09-30,-0.6154
2008-10-01,-4.3344
2008-10-02,-0.6472
2008-10-03,-2.2801
2008-10-06,-76.6667
2008-10-07,-8.5714
2008-10-08,-4.668
2008-10-09,-3.2984999999999998
2008-10-10,5.0847
2008-10-13,19.3548
2008-10-14,-2.7027
2008-10-15,-9.7222
2008-10-16,4.6154
2008-10-17,4.4118
2008-10-20,6.0563
2008-10-21,-7.0385
2008-10-22,-5.7143
2008-10-23,-12.1212
2008-10-24,-5.1724
2008-10-27,1.8182
2008-10-28,-1.7856999999999998
2008-10-29,9.0909
2008-10-30,0.0
2008-10-31,6.6667
2008-11-03,-14.0625
2008-11-04,7.2727
2008-11-05,3.3898
2008-11-06,0.0
2008-11-07,-6.5574
2008-11-10,5.2632
2008-11-11,3.3333
2008-11-12,3.0645
2008-11-13,-4.5383
2008-11-14,-1.6393
2008-11-17,-8.3333
2008-11-18,9.0909
2008-11-19,-8.3333
2008-11-20,-7.2727
2008-11-21,-9.8039
2008-11-24,-2.1739
2008-11-25,11.1111
2008-11-26,4.0
2008-11-28,9.6154
2008-12-01,-3.5088
2008-12-02,-1.8182
2008-12-03,-1.8519
2008-12-04,1.8868
2008-12-05,11.1111
2008-12-08,10.0
2008-12-09,0.0
2008-12-10,-10.6061
2008-12-11,6.7797
2008-12-12,-6.3492
2008-12-15,3.3898
2008-12-16,1.6393
2008-12-17,6.4516
2008-12-18,-4.5455
2008-12-19,-3.1746
2008-12-22,-1.4754
2008-12-23,-3.4942
2008-12-24,1.7241
2008-12-26,1.6949
2008-12-29,0.0
2008-12-30,3.3333
2008-12-31,0.0
2009-01-02,-3.1754
2009-01-05,19.9375
2009-01-06,4.1667
2009-01-07,4.0
2009-01-08,-2.5641
2009-01-09,1.3158
2009-01-12,-6.4935
2009-01-13,6.9444
2009-01-14,14.2695
2009-01-15,-17.0337
2009-01-16,4.1096
2009-01-20,-14.473700000000001
2009-01-21,0.0
2009-01-22,0.0
2009-01-23,3.0769
2009-01-26,-4.4776
2009-01-27,-1.5625
2009-01-28,9.5238
2009-01-29,0.0
2009-01-30,2.7808
2009-02-02,-4.1156
2009-02-03,-7.3529
2009-02-04,3.1746
2009-02-05,-4.6154
2009-02-06,12.9032
2009-02-09,-2.8571
2009-02-10,-4.4118
2009-02-11,-7.6923
2009-02-12,15.0
2009-02-13,-5.8152
2009-02-17,-4.5969999999999995
2009-02-18,-6.4516
2009-02-19,-8.6207
2009-02-20,-9.3632
2009-02-23,-4.2415
2009-02-24,10.8696
2009-02-25,-11.7647
2009-02-26,0.0
2009-02-27,4.4444
2009-03-02,-12.766
2009-03-03,24.3902
2009-03-04,29.4118
2009-03-05,-3.0303
2009-03-06,0.1563
2009-03-09,7.6443
2009-03-10,-1.4312
2009-03-11,-2.959
2009-03-12,1.5152
2009-03-13,5.9701
2009-03-16,2.8169
2009-03-17,-5.4795
2009-03-18,-7.2464
2009-03-19,-3.125
2009-03-20,-3.2258
2009-03-23,10.0
2009-03-24,-6.0606
2009-03-25,9.6774
2009-03-26,4.4118
2009-03-27,-8.4683
2009-03-30,-4.5969999999999995
2009-03-31,0.0
2009-04-01,1.5927
2009-04-02,-4.743
2009-04-03,11.6667
2009-04-06,-4.4963
2009-04-07,1.5823
2009-04-08,1.5385
2009-04-09,6.0606
2009-04-13,-14.2857
2009-04-14,-3.3333
2009-04-15,6.8966
2009-04-16,-3.2258
2009-04-17,8.3333
2009-04-20,-3.0769
2009-04-21,3.1548
2009-04-22,-4.5969999999999995
2009-04-23,-1.6129
2009-04-24,1.6393
2009-04-27,-1.6129
2009-04-28,4.918
2009-04-29,-1.5625
2009-04-30,3.1746
2009-05-01,-6.1538
2009-05-04,0.4918
2009-05-05,8.4829
2009-05-06,5.2632
2009-05-07,14.2857
2009-05-08,-2.5
2009-05-11,25.641
2009-05-12,-10.2041
2009-05-13,5.6818
2009-05-14,-13.9785
2009-05-15,-7.5
2009-05-18,6.7568
2009-05-19,0.0
2009-05-20,-12.6582
2009-05-21,0.0
2009-05-22,10.163
2009-05-26,-9.2255
2009-05-27,11.6123
2009-05-28,-1.964
2009-05-29,4.6772
2009-06-01,1.2258
2009-06-02,-6.25
2009-06-03,10.625
2009-06-04,-5.9887
2009-06-05,5.1282
2009-06-08,-1.2195
2009-06-09,-1.196
2009-06-10,-2.5381
2009-06-11,3.8462
2009-06-12,14.8148
2009-06-15,-7.5269
2009-06-16,0.0
2009-06-17,-6.3154
2009-06-18,0.4887
2009-06-19,4.9869
2009-06-22,-4.1176
2009-06-23,1.8405
2009-06-24,2.4096
2009-06-25,-3.5441000000000003
2009-06-26,-8.4007
2009-06-29,5.8589
2009-06-30,0.6447
2009-07-01,0.1094
2009-07-02,-3.8702
2009-07-06,7.7922
2009-07-07,-7.2289
2009-07-08,-7.7922
2009-07-09,11.2676
2009-07-10,-3.8133
2009-07-13,-3.9316
2009-07-14,0.0
2009-07-15,4.1096
2009-07-16,-1.3158
2009-07-17,-0.6667
2009-07-20,0.7131
2009-07-21,-3.3736
2009-07-22,3.431
2009-07-23,-1.3169
2009-07-24,16.2162
2009-07-27,1.1628
2009-07-28,-8.046
2009-07-29,0.4219
2009-07-30,5.8192
2009-07-31,2.3379
2009-08-03,12.069
2009-08-04,1.5385
2009-08-05,12.9293
2009-08-06,-0.7156
2009-08-07,-9.9099
2009-08-10,10.0
2009-08-11,-4.5455
2009-08-12,0.0
2009-08-13,8.5714
2009-08-14,9.6491
2009-08-17,4.0
2009-08-18,0.7692
2009-08-19,-3.8167999999999997
2009-08-20,-11.1111
2009-08-21,5.3571
2009-08-24,-0.8369
2009-08-25,0.8439
2009-08-26,-1.6949
2009-08-27,5.1724
2009-08-28,6.5574
2009-08-31,13.8317
2009-09-01,12.0159
2009-09-02,-6.4927
2009-09-03,-7.0323
2009-09-04,-4.2332
2009-09-08,13.0435
2009-09-09,-3.8462
2009-09-10,2.6667
2009-09-11,8.4416
2009-09-14,5.9879999999999995
2009-09-15,8.4746
2009-09-16,9.375
2009-09-17,3.3333
2009-09-18,2.3041
2009-09-21,-5.8559
2009-09-22,-17.2249
2009-09-24,4.6243
2009-09-25,-11.6022
2009-09-28,0.625
2009-09-29,-4.9689
2009-09-30,-8.4967
2009-10-01,-10.7143
2009-10-02,1.6
2009-10-05,17.3228
2009-10-06,-8.7248
2009-10-07,-4.4118
2009-10-08,2.3077
2009-10-09,0.7519
2009-10-12,-0.7463
2009-10-13,0.0
2009-10-14,0.7613
2009-10-15,5.9603
2009-10-16,-2.8169
2009-10-19,0.0
2009-10-20,-3.6231999999999998
2009-10-21,4.5113
2009-10-22,-0.7194
2009-10-23,-3.6231999999999998
2009-10-26,-2.2556
2009-10-27,-6.9231
2009-10-28,-9.9174
2009-10-29,17.4312
2009-10-30,-8.5937
2009-11-02,5.1282
2009-11-03,-4.065
2009-11-04,3.3898
2009-11-05,-0.8197
2009-11-06,10.7438
2009-11-09,18.6567
2009-11-10,10.0629
2009-11-11,-5.7143
2009-11-12,-9.0909
2009-11-13,8.6667
2009-11-16,-46.0123
2009-11-17,3.4091
2009-11-18,0.8654
2009-11-19,-4.1264
2009-11-20,21.5909
2009-11-23,4.6729
2009-11-24,5.3571
2009-11-25,-8.4746
2009-11-27,2.7778
2009-11-30,2.7027
2009-12-01,-0.8772
2009-12-02,-2.6549
2009-12-03,-1.8182
2009-12-04,-2.6852
2009-12-07,3.7108
2009-12-08,-1.8349
2009-12-09,-0.9346
2009-12-10,-0.9434
2009-12-11,-2.8571
2009-12-14,3.9215999999999998
2009-12-15,6.6038
2009-12-16,-3.5398
2009-12-17,-3.6696999999999997
2009-12-18,0.0
2009-12-21,1.9048
2009-12-22,-14.965
2009-12-23,-5.4815
2009-12-24,1.2064
2009-12-28,-4.6388
2009-12-29,1.0843
2009-12-30,1.3111
2009-12-31,-2.3529
2010-01-04,1.2199
2010-01-05,-1.1903
2010-01-06,-1.2197
2010-01-07,-2.0579
2010-01-08,-2.7782
2010-01-11,1.1606
2010-01-12,2.5479000000000003
2010-01-13,19.7531
2010-01-14,-2.0619
2010-01-15,0.0
2010-01-19,-3.1579
2010-01-20,-1.087
2010-01-21,-3.2967
2010-01-22,6.7969
2010-01-25,1.084
2010-01-26,12.6316
2010-01-27,14.0187
2010-01-28,-6.5574
2010-01-29,-6.1404
2010-02-01,26.1682
2010-02-02,-5.1852
2010-02-03,4.6875
2010-02-04,-0.7463
2010-02-05,-5.2632
2010-02-08,-1.5972
2010-02-09,-4.8291
2010-02-10,-1.6949
2010-02-11,6.0345
2010-02-12,4.878
2010-02-16,3.876
2010-02-17,-5.9701
2010-02-18,0.7937
2010-02-19,2.3622
2010-02-22,-1.5385
2010-02-23,-3.125
2010-02-24,3.2258
2010-02-25,-4.6875
2010-02-26,-8.1967
2010-03-01,-0.8929
2010-03-02,33.3333
2010-03-03,-10.1351
2010-03-04,6.015
2010-03-05,-4.2553
2010-03-08,-7.4074
2010-03-09,0.8
2010-03-10,-1.5873
2010-03-11,0.0
2010-03-12,1.6129
2010-03-15,-2.3810000000000002
2010-03-16,1.626
2010-03-17,-2.4
2010-03-18,0.0
2010-03-19,1.6393
2010-03-22,0.0
2010-03-23,1.6129
2010-03-24,0.0
2010-03-25,7.9365
2010-03-26,-8.0882
2010-03-29,-0.8
2010-03-30,-4.0323
2010-03-31,0.0
2010-04-01,0.8403
