ticker,PTEN US Equity
2000-05-23,-3.8834999999999997
2000-05-24,1.2626
2000-05-25,-5.4863
2000-05-26,1.3193
2000-05-30,-0.2604
2000-05-31,0.7833
2000-06-01,-1.2953000000000001
2000-06-02,-4.4619
2000-06-05,-12.6374
2000-06-06,11.6352
2000-06-07,1.4085
2000-06-08,1.9444
2000-06-09,6.267
2000-06-12,-5.3846
2000-06-13,2.168
2000-06-14,-5.0398
2000-06-15,2.2346
2000-06-16,3.8251
2000-06-19,-0.7895
2000-06-20,0.2653
2000-06-21,6.6138
2000-06-22,-3.2258
2000-06-23,1.5385
2000-06-26,2.0202
2000-06-27,0.9901
2000-06-28,0.0
2000-06-29,9.5588
2000-06-30,2.0134
2000-07-03,-1.7544
2000-07-05,-6.6964
2000-07-06,1.9139
2000-07-07,3.7559
2000-07-10,-0.905
2000-07-11,3.653
2000-07-12,-1.3216
2000-07-13,0.6696
2000-07-14,-1.3304
2000-07-17,-2.9213
2000-07-18,0.463
2000-07-19,-0.6912
2000-07-20,-2.0882
2000-07-21,-6.6350999999999996
2000-07-24,-8.3756
2000-07-25,-1.9391
2000-07-26,7.6271
2000-07-27,4.4619
2000-07-28,-0.5025
2000-07-31,0.7576
2000-08-01,2.7569
2000-08-02,4.1463
2000-08-03,-0.4684
2000-08-04,1.6471
2000-08-07,2.0833
2000-08-08,-4.7619
2000-08-09,3.8095
2000-08-10,-3.211
2000-08-11,1.4218
2000-08-14,5.6075
2000-08-15,1.3274
2000-08-16,2.4017
2000-08-17,3.838
2000-08-18,1.4374
2000-08-21,-0.6073
2000-08-22,1.0183
2000-08-23,5.4435
2000-08-24,-1.912
2000-08-25,-2.729
2000-08-28,2.004
2000-08-29,-1.3752
2000-08-30,-2.1912
2000-08-31,2.2403
2000-09-01,1.992
2000-09-05,-2.3438
2000-09-06,7.6
2000-09-07,2.6022
2000-09-08,-5.4348
2000-09-11,10.1533
2000-09-12,-3.8261
2000-09-13,-3.4358
2000-09-14,2.4345
2000-09-15,-1.0969
2000-09-18,-3.512
2000-09-19,1.1494
2000-09-20,1.1364
2000-09-21,-7.8652
2000-09-22,5.2846
2000-09-25,-1.5444
2000-09-26,3.5294
2000-09-27,3.7879
2000-09-28,-0.5474
2000-09-29,0.9174
2000-10-02,1.4545
2000-10-03,-1.2545
2000-10-04,-7.2595
2000-10-05,-0.7828
2000-10-06,-4.142
2000-10-09,-1.4403000000000001
2000-10-10,10.2296
2000-10-11,0.0
2000-10-12,-1.8939
2000-10-13,1.1583
2000-10-16,-8.2061
2000-10-17,4.7817
2000-10-18,0.1984
2000-10-19,2.5743
2000-10-20,6.5637
2000-10-23,-4.1667
2000-10-24,-4.9149
2000-10-25,-6.7594
2000-10-26,0.6397
2000-10-27,-4.661
2000-10-30,-1.7778
2000-10-31,1.81
2000-11-01,6.0
2000-11-02,-2.7254
2000-11-03,1.0776
2000-11-06,-2.3454
2000-11-07,4.8035
2000-11-08,-0.4167
2000-11-09,-2.9289
2000-11-10,-3.0172
2000-11-13,-4.6667
2000-11-14,7.2261
2000-11-15,5.0
2000-11-16,1.8634
2000-11-17,-3.0488
2000-11-20,-3.7736
2000-11-21,3.4858000000000002
2000-11-22,-5.0526
2000-11-24,4.6563
2000-11-27,-3.178
2000-11-28,-3.7199
2000-11-29,-5.4545
2000-11-30,-10.336500000000001
2000-12-01,-1.0724
2000-12-04,10.5691
2000-12-05,-0.7353
2000-12-06,2.4691
2000-12-07,3.3735
2000-12-08,4.4289
2000-12-11,3.5714
2000-12-12,3.8792999999999997
2000-12-13,8.2988
2000-12-14,-7.0881
2000-12-15,1.8557000000000001
2000-12-18,1.6194
2000-12-19,14.342600000000001
2000-12-20,-2.2648
2000-12-21,0.3565
2000-12-22,-0.222
2000-12-26,8.0552
2000-12-27,0.659
2000-12-28,-0.6547
2000-12-29,-1.8122
2001-01-02,-4.5302
2001-01-03,-6.5026
2001-01-04,-9.9624
2001-01-05,6.4718
2001-01-08,2.1569
2001-01-09,2.6871
2001-01-10,1.8692
2001-01-11,-0.367
2001-01-12,-1.2891
2001-01-16,5.0373
2001-01-17,-4.4405
2001-01-18,-7.0632
2001-01-19,1.4
2001-01-22,1.3807
2001-01-23,5.0584
2001-01-24,2.037
2001-01-25,3.4483
2001-01-26,1.0526
2001-01-29,0.6944
2001-01-30,2.7586
2001-01-31,-0.5034
2001-02-01,-2.6981
2001-02-02,-0.1733
2001-02-05,-2.2569
2001-02-06,6.0391
2001-02-07,0.8375
2001-02-08,-2.3256
2001-02-09,-0.6803
2001-02-12,-1.3699
2001-02-13,-0.8681
2001-02-14,2.627
2001-02-15,-3.9249
2001-02-16,1.9538
2001-02-20,2.0906
2001-02-21,1.1945000000000001
2001-02-22,-1.3491
2001-02-23,-1.5385
2001-02-26,3.4722
2001-02-27,-1.6779
2001-02-28,-3.7542999999999997
2001-03-01,2.8369
2001-03-02,2.931
2001-03-05,2.5126
2001-03-06,3.9215999999999998
2001-03-07,1.7296
2001-03-08,-1.8547
2001-03-09,-3.2677
2001-03-12,-2.4827
2001-03-13,-2.5042
2001-03-14,-2.911
2001-03-15,-6.1728
2001-03-16,-4.1353
2001-03-19,5.6863
2001-03-20,1.4842
2001-03-21,-3.9305
2001-03-22,-3.7108
2001-03-23,6.1265
2001-03-26,-0.5587
2001-03-27,-1.6854
2001-03-28,-3.0476
2001-03-29,-4.9116
2001-03-30,4.5455
2001-04-02,-8.3004
2001-04-03,-5.819
2001-04-04,5.2632
2001-04-05,6.087
2001-04-06,-2.2029
2001-04-09,7.2478
2001-04-10,2.2507
2001-04-11,-3.6992000000000003
2001-04-12,3.6825
2001-04-16,3.7967
2001-04-17,2.0649
2001-04-18,-4.7688
2001-04-19,-4.4006
2001-04-20,0.7619
2001-04-23,6.9628
2001-04-24,-1.9735
2001-04-25,4.8978
2001-04-26,3.9244
2001-04-27,-4.4928
2001-04-30,-0.5195
2001-05-01,-3.7714
2001-05-02,-13.5363
2001-05-03,-0.2441
2001-05-04,6.9906
2001-05-07,-4.051
2001-05-08,-0.1021
2001-05-09,5.6578
2001-05-10,-1.9355
2001-05-11,-1.3158
2001-05-14,3.2333
2001-05-15,3.0998
2001-05-16,1.3467
2001-05-17,1.6686999999999999
2001-05-18,4.2553
2001-05-21,2.9737999999999998
2001-05-22,-5.4643
2001-05-23,-0.569
2001-05-24,-3.3735
2001-05-25,-1.2781
2001-05-29,-3.7259
2001-05-30,-4.7229
2001-05-31,1.3769
2001-06-01,3.4635
2001-06-04,1.1487
2001-06-05,-1.233
2001-06-06,-6.8003
2001-06-07,-4.829
2001-06-08,3.3333
2001-06-11,-5.0179
2001-06-12,3.1321
2001-06-13,-3.2565
2001-06-14,-4.3495
2001-06-15,2.8865
2001-06-18,-2.3444
2001-06-19,-3.5813
2001-06-20,2.9388
2001-06-21,-11.5781
2001-06-22,-4.4843
2001-06-25,0.1408
2001-06-26,6.1885
2001-06-27,-9.5364
2001-06-28,-6.491
2001-06-29,-6.7328
2001-07-02,0.8954
2001-07-03,3.6051
2001-07-05,-0.3212
2001-07-06,-3.3298
2001-07-09,-5.6667
2001-07-10,-4.6525
2001-07-11,-2.3471
2001-07-12,-4.9968
2001-07-13,2.1971
2001-07-16,-7.2313
2001-07-17,9.9017
2001-07-18,-6.5176
2001-07-19,0.1367
2001-07-20,8.1911
2001-07-23,2.7129
2001-07-24,-7.2482
2001-07-25,12.1854
2001-07-26,2.6564
2001-07-27,0.345
2001-07-30,0.2292
2001-07-31,1.315
2001-08-01,-4.1253
2001-08-02,-3.879
2001-08-03,-2.4495
2001-08-06,0.4394
2001-08-07,0.25
2001-08-08,-1.6833
2001-08-09,-2.3462
2001-08-10,-0.8442
2001-08-13,-0.7859
2001-08-14,0.9241
2001-08-15,9.8757
2001-08-16,-0.8929
2001-08-17,-2.2222
2001-08-20,0.2457
2001-08-21,0.1838
2001-08-22,-2.1407
2001-08-23,-3.5625
2001-08-24,1.361
2001-08-27,-0.4476
2001-08-28,-3.1471
2001-08-29,-2.0557
2001-08-30,-5.5518
2001-08-31,0.7168
2001-09-04,-1.7793999999999999
2001-09-05,0.0
2001-09-06,3.1159
2001-09-07,0.1405
2001-09-10,1.5439
2001-09-17,0.2073
2001-09-18,-0.6207
2001-09-19,-6.4539
2001-09-20,-2.1513
2001-09-21,-3.7908
2001-09-24,-5.5161999999999995
2001-09-25,0.9174
2001-09-26,-3.3884
2001-09-27,2.1386
2001-09-28,3.5176
2001-10-01,-1.6181
2001-10-02,0.7401
2001-10-03,6.2204
2001-10-04,6.7476
2001-10-05,0.216
2001-10-08,4.023
2001-10-09,3.1077
2001-10-10,4.1527
2001-10-11,2.5723000000000003
2001-10-12,0.9404
2001-10-15,-4.3478
2001-10-16,3.8961
2001-10-17,1.125
2001-10-18,-2.1014
2001-10-19,2.6515
2001-10-22,0.5535
2001-10-23,-1.4067
2001-10-24,1.5509
2001-10-25,9.0409
2001-10-26,6.4426
2001-10-29,5.1053
2001-10-30,-8.663
2001-10-31,-1.2061
2001-11-01,3.2186
2001-11-02,1.3441
2001-11-05,-2.7056
2001-11-06,3.4896
2001-11-07,5.3741
2001-11-08,5.2
2001-11-09,3.0418
2001-11-12,-0.0461
2001-11-13,1.1998
2001-11-14,-9.6215
2001-11-15,-11.2008
2001-11-16,4.2045
2001-11-19,6.3795
2001-11-20,2.8191
2001-11-21,-0.9472
2001-11-23,3.1706
2001-11-26,-2.9268
2001-11-27,3.7186
2001-11-28,-1.8411
2001-11-29,2.0731
2001-11-30,-2.0793
2001-12-03,0.8889
2001-12-04,4.7479
2001-12-05,4.8598
2001-12-06,-3.164
2001-12-07,0.3221
2001-12-10,-1.9266
2001-12-11,-1.637
2001-12-12,-0.9035
2001-12-13,-1.1036
2001-12-14,3.2508
2001-12-17,-4.8402
2001-12-18,1.5802
2001-12-19,4.2781
2001-12-20,-0.2331
2001-12-21,0.7009
2001-12-24,2.5522
2001-12-26,9.7738
2001-12-27,0.7832
2001-12-28,0.1227
2001-12-31,-4.7794
2002-01-02,-1.6301999999999999
2002-01-03,-1.4174
2002-01-04,2.6322
2002-01-07,-0.8621
2002-01-08,-0.5217
2002-01-09,0.0437
2002-01-10,-3.0144
2002-01-11,-7.1171
2002-01-14,-2.6188000000000002
2002-01-15,0.8964
2002-01-16,-2.9121
2002-01-17,-1.8302
2002-01-18,-1.1393
2002-01-22,0.681
2002-01-23,5.1509
2002-01-24,6.1356
2002-01-25,1.8648
2002-01-28,-5.8581
2002-01-29,-3.9378
2002-01-30,2.2267
2002-01-31,7.3267
2002-02-01,-0.8303
2002-02-04,-2.4651
2002-02-05,-0.5722
2002-02-06,3.2134
2002-02-07,-3.7639
2002-02-08,2.028
2002-02-11,3.3602
2002-02-12,0.1832
2002-02-13,-0.1828
2002-02-14,3.9835000000000003
2002-02-15,-1.4531
2002-02-19,-0.0447
2002-02-20,-4.1574
2002-02-21,3.8246
2002-02-22,4.6271
2002-02-25,5.7106
2002-02-26,-1.3404
2002-02-27,-0.7822
2002-02-28,1.5352999999999999
2002-03-01,1.7572999999999999
2002-03-04,5.1807
2002-03-05,-0.9164
2002-03-06,-0.3083
2002-03-07,3.2857
2002-03-08,-2.4701
2002-03-11,1.3431
2002-03-12,3.2185
2002-03-13,-1.6508
2002-03-14,-3.5061999999999998
2002-03-15,3.3243
2002-03-18,6.2851
2002-03-19,-0.9856
2002-03-20,-1.5642
2002-03-21,2.6002
2002-03-22,-5.9838000000000005
2002-03-25,-1.3852
2002-03-26,0.7593
2002-03-27,6.9706
2002-03-28,4.7552
2002-04-01,2.4882
2002-04-02,0.0
2002-04-03,-3.2808
2002-04-04,-2.0353
2002-04-05,-0.9695
2002-04-08,3.5315
2002-04-09,-3.8838
2002-04-10,1.1947
2002-04-11,0.1042
2002-04-12,-3.1217
2002-04-15,5.299
2002-04-16,4.1823
2002-04-17,2.9699999999999998
2002-04-18,1.7433
2002-04-19,0.6231
2002-04-22,-0.3715
2002-04-23,0.5594
2002-04-24,-2.4722
2002-04-25,2.9785
2002-04-26,0.8308
2002-04-29,-2.1971
2002-04-30,-0.156
2002-05-01,2.0
2002-05-02,1.6238000000000001
2002-05-03,1.1155
2002-05-06,-4.3828
2002-05-07,-0.9978
2002-05-08,5.7008
2002-05-09,-2.2914
2002-05-10,3.4125
2002-05-13,0.6193
2002-05-14,-0.2931
2002-05-15,-5.8201
2002-05-16,0.8427
2002-05-17,-3.2498
2002-05-20,0.0
2002-05-21,-0.8317
2002-05-22,2.9
2002-05-23,1.1944
2002-05-24,-2.4164
2002-05-28,0.7937
2002-05-29,-1.9527999999999999
2002-05-30,-4.5936
2002-05-31,2.8956
2002-06-03,-5.661
2002-06-04,-1.8384
2002-06-05,-1.0601
2002-06-06,2.1429
2002-06-07,3.8811
2002-06-10,-3.0966
2002-06-11,-4.0986
2002-06-12,2.318
2002-06-13,3.3274
2002-06-14,0.7194
2002-06-17,4.0476
2002-06-18,-2.0922
2002-06-19,-0.1336
2002-06-20,0.9361
2002-06-21,-1.2587
2002-06-24,0.6374
2002-06-25,-0.5667
2002-06-26,-1.7767
2002-06-27,-1.9454
2002-06-28,-1.7403
2002-07-01,1.5939999999999999
2002-07-02,-4.0098
2002-07-03,4.6131
2002-07-05,2.7778
2002-07-08,-3.3446
2002-07-09,-0.2796
2002-07-10,-2.5587
2002-07-11,-6.1871
2002-07-12,-0.7669
2002-07-15,-2.0479
2002-07-16,1.854
2002-07-17,0.6971
2002-07-18,1.5
2002-07-19,-7.9197
2002-07-22,-2.6337
2002-07-23,-8.1995
2002-07-24,9.7145
2002-07-25,-4.7839
2002-07-26,-0.0881
2002-07-29,4.0582
2002-07-30,1.3565
2002-07-31,0.0
2002-08-01,-4.266
2002-08-02,-4.8056
2002-08-05,-3.9927
2002-08-06,4.2543
2002-08-07,-1.3755
2002-08-08,5.9972
2002-08-09,5.0
2002-08-12,3.9265
2002-08-13,-2.6929
2002-08-14,3.6762
2002-08-15,6.1753
2002-08-16,-1.6886
2002-08-19,0.8015
2002-08-20,-6.8156
2002-08-21,1.1784
2002-08-22,6.5863
2002-08-23,-2.5998
2002-08-26,4.0619
2002-08-27,-1.9331
2002-08-28,-0.6444
2002-08-29,-4.7692
2002-08-30,0.0801
2002-09-03,-6.6853
2002-09-04,-3.8996
2002-09-05,0.6651
2002-09-06,6.9623
2002-09-09,0.0415
2002-09-10,3.8541
2002-09-11,0.3591
2002-09-12,-0.7952
2002-09-13,1.4028
2002-09-16,1.5415
2002-09-17,-2.8805
2002-09-18,1.4429
2002-09-19,-3.5559
2002-09-20,-2.7038
2002-09-23,1.3895
2002-09-24,-3.4884
2002-09-25,5.7229
2002-09-26,4.3142
2002-09-27,-0.4292
2002-09-30,-0.0392
2002-10-01,0.196
2002-10-02,0.0
2002-10-03,0.4695
2002-10-04,0.7399
2002-10-07,-2.7445
2002-10-08,-0.7949
2002-10-09,-2.1635
2002-10-10,2.3750999999999998
2002-10-11,3.96
2002-10-14,5.5791
2002-10-15,4.9563
2002-10-16,-1.9444
2002-10-17,3.1516
2002-10-18,-0.1716
2002-10-21,1.3411
2002-10-22,-0.6447
2002-10-23,2.3566
2002-10-24,-3.637
2002-10-25,-3.4626
2002-10-28,0.0717
2002-10-29,-0.1971
2002-10-30,4.2198
2002-10-31,-0.3446
2002-11-01,4.426
2002-11-04,-2.4503
2002-11-05,1.9687999999999999
2002-11-06,2.3635
2002-11-07,-2.7641999999999998
2002-11-08,0.1338
2002-11-11,-0.2338
2002-11-12,-3.6491
2002-11-13,-6.3238
2002-11-14,4.1172
2002-11-15,-0.9619
2002-11-18,0.8273
2002-11-19,0.8919
2002-11-20,5.3041
2002-11-21,1.041
2002-11-22,-1.5287
2002-11-25,-0.54
2002-11-26,-4.3095
2002-11-27,3.1206
2002-11-29,-0.2407
2002-12-02,5.829
2002-12-03,0.4202
2002-12-04,-2.8219
2002-12-05,1.3685
2002-12-06,2.6342
2002-12-09,1.4437
2002-12-10,0.2846
2002-12-11,-1.766
2002-12-12,4.5265
2002-12-13,0.1229
2002-12-16,3.9264
2002-12-17,-4.7521
2002-12-18,-3.1298
2002-12-19,0.0
2002-12-20,2.2073
2002-12-23,2.0657
2002-12-24,-0.8893
2002-12-26,-2.1349
2002-12-27,-3.1299
2002-12-30,-1.1423
2002-12-31,-0.3962
2003-01-02,2.7842000000000002
2003-01-03,0.6127
2003-01-06,-3.0449
2003-01-07,-6.6777
2003-01-08,-0.5313
2003-01-09,1.6381999999999999
2003-01-10,-0.7708
2003-01-13,-1.4477
2003-01-14,-1.5765
2003-01-15,5.8245000000000005
2003-01-16,2.2016
2003-01-17,-2.76
2003-01-21,-2.7691
2003-01-22,1.8868
2003-01-23,4.1929
2003-01-24,-3.3535
2003-01-27,-3.8515
2003-01-28,2.057
2003-01-29,1.662
2003-01-30,3.2
2003-01-31,2.8311
2003-02-03,0.0656
2003-02-04,6.4527
2003-02-05,-0.8
2003-02-06,0.0931
2003-02-07,-1.0536
2003-02-10,3.2571
2003-02-11,-0.2123
2003-02-12,-2.7052
2003-02-13,-3.124
2003-02-14,2.9345
2003-02-18,4.1667
2003-02-19,-0.9323
2003-02-20,0.9107
2003-02-21,2.5572
2003-02-24,1.9947
2003-02-25,-1.7544
2003-02-26,1.171
2003-02-27,-3.9352
2003-02-28,-0.1807
2003-03-03,-2.4442
2003-03-04,-0.1547
2003-03-05,-0.3408
2003-03-06,2.7666
2003-03-07,-1.6939
2003-03-10,-0.4923
2003-03-11,-3.0612
2003-03-12,-0.1595
2003-03-13,1.278
2003-03-14,2.3344
2003-03-17,-0.185
2003-03-18,3.1192
2003-03-19,-1.737
2003-03-20,2.103
2003-03-21,-3.9701
2003-03-24,-2.4557
2003-03-25,1.4659
2003-03-26,0.157
2003-03-27,1.8815
2003-03-28,2.5545999999999998
2003-03-31,-3.0312
2003-04-01,1.4546999999999999
2003-04-02,1.4338
2003-04-03,-2.1353
2003-04-04,-0.5224
2003-04-07,-0.0927
2003-04-08,-0.4947
2003-04-09,1.0566
2003-04-10,2.9213
2003-04-11,-0.0299
2003-04-14,-0.9564
2003-04-15,-1.1768
2003-04-16,-1.2214
2003-04-17,4.6368
2003-04-21,0.2659
2003-04-22,0.1768
2003-04-23,1.0294
2003-04-24,-0.4949
2003-04-25,-2.3406000000000002
2003-04-28,-0.719
2003-04-29,-2.1123
2003-04-30,1.9729
2003-05-01,1.2394
2003-05-02,0.8659
2003-05-05,-0.8289
2003-05-06,-2.5373
2003-05-07,2.6034
2003-05-08,-0.1493
2003-05-09,1.3453
2003-05-12,1.3274
2003-05-13,2.1834
2003-05-14,-0.8832
2003-05-15,0.4599
2003-05-16,-0.6295
2003-05-19,-2.3035
2003-05-20,-0.1474
2003-05-21,4.9292
2003-05-22,-0.9283
2003-05-23,1.0505
2003-05-27,2.4445
2003-05-28,-2.0845
2003-05-29,-1.2605
2003-05-30,3.8298
2003-06-02,-0.1093
2003-06-03,-1.3676
2003-06-04,0.1109
2003-06-05,-1.1357
2003-06-06,-2.3816
2003-06-09,1.062
2003-06-10,0.6816
2003-06-11,3.103
2003-06-12,-3.0616
2003-06-13,-3.0792
2003-06-16,-3.9022
2003-06-17,-1.3
2003-06-18,-0.218
2003-06-19,1.8462
2003-06-20,-0.2417
2003-06-23,-0.6663
2003-06-24,0.1524
2003-06-25,1.309
2003-06-26,-1.3522
2003-06-27,-0.8529
2003-06-30,-0.553
2003-07-01,-2.5023
2003-07-02,0.0951
2003-07-03,0.3482
2003-07-07,-2.429
2003-07-08,0.5173
2003-07-09,1.1901
2003-07-10,-4.6408000000000005
2003-07-11,-0.6667
2003-07-14,-2.7852
2003-07-15,-2.0021
2003-07-16,-1.2328000000000001
2003-07-17,3.281
2003-07-18,4.7997
2003-07-21,-3.0643
2003-07-22,-2.4473
2003-07-23,0.2439
2003-07-24,-0.9732
2003-07-25,0.8424
2003-07-28,-3.5850999999999997
2003-07-29,-2.7076000000000002
2003-07-30,0.5195
2003-07-31,1.8826
2003-08-01,1.2681
2003-08-04,-1.932
2003-08-05,-0.1824
2003-08-06,0.402
2003-08-07,4.332
2003-08-08,-0.3838
2003-08-11,0.9807
2003-08-12,1.3181
2003-08-13,0.3423
2003-08-14,-0.6482
2003-08-15,-0.0687
2003-08-18,1.3402
2003-08-19,2.0685000000000002
2003-08-20,-0.3654
2003-08-21,0.5335
2003-08-22,-2.4876
2003-08-25,-0.1361
2003-08-26,-0.3406
2003-08-27,-0.5126
2003-08-28,3.023
2003-08-29,-0.5002
2003-09-02,-2.815
2003-09-03,-1.6207
2003-09-04,-1.9979
2003-09-05,-1.073
2003-09-08,1.222
2003-09-09,-3.5288
2003-09-10,-1.8512
2003-09-11,1.2071
2003-09-12,0.6336
2003-09-15,-2.2593
2003-09-16,-0.5305
2003-09-17,-2.5905
2003-09-18,2.8548999999999998
2003-09-19,1.3688
2003-09-22,0.4126
2003-09-23,-0.635
2003-09-24,3.5714
2003-09-25,-1.8149
2003-09-26,-2.5878
2003-09-29,1.9355
2003-09-30,0.7818
2003-10-01,3.2508
2003-10-02,-0.2504
2003-10-03,1.8651
2003-10-06,0.4225
2003-10-07,-0.3857
2003-10-08,-0.0352
2003-10-09,-1.2676
2003-10-10,0.7489
2003-10-13,-0.9912
2003-10-14,-1.1083
2003-10-15,-3.9046
2003-10-16,0.6772
2003-10-17,-1.3453
2003-10-20,1.4394
2003-10-21,1.9417
2003-10-22,-1.685
2003-10-23,-1.0805
2003-10-24,-0.7533
2003-10-27,-0.7211
2003-10-28,0.4587
2003-10-29,3.1202
2003-10-30,0.369
2003-10-31,5.1103
2003-11-03,-1.9586999999999999
2003-11-04,0.0
2003-11-05,1.0346
2003-11-06,2.2952
2003-11-07,0.6559
2003-11-10,-0.823
2003-11-11,-0.3112
2003-11-12,1.11
2003-11-13,3.1904
2003-11-14,-0.0997
2003-11-17,-0.8652
2003-11-18,-1.8798
2003-11-19,-0.6158
2003-11-20,-1.4114
2003-11-21,-1.6760000000000002
2003-11-24,0.4261
2003-11-25,1.2376
2003-11-26,0.2445
2003-11-28,0.1045
2003-12-01,2.0884
2003-12-02,0.8524
2003-12-03,-2.2989
2003-12-04,5.3633
2003-12-05,2.9228
2003-12-08,1.8826
2003-12-09,-1.7852000000000001
2003-12-10,2.3597
2003-12-11,-2.2118
2003-12-12,1.7522
2003-12-15,-1.8472
2003-12-16,-0.6061
2003-12-17,0.0642
2003-12-18,5.4843
2003-12-19,0.6689
2003-12-22,1.1477
2003-12-23,-2.0305
2003-12-24,1.2496
2003-12-26,-1.1439
2003-12-29,1.4616
2003-12-30,0.6903
2003-12-31,-1.8479999999999999
2004-01-02,0.0607
2004-01-05,1.214
2004-01-06,-1.6492
2004-01-07,-2.7439
2004-01-08,3.7618
2004-01-09,2.2659000000000002
2004-01-12,-0.1477
2004-01-13,0.355
2004-01-14,-2.5648999999999997
2004-01-15,-2.7837
2004-01-16,3.3582
2004-01-20,5.5437
2004-01-21,0.3994
2004-01-22,-2.9554
2004-01-23,4.4499
2004-01-26,1.6832
2004-01-27,-1.0201
2004-01-28,0.1393
2004-01-29,-2.6982
2004-01-30,-1.5723
2004-02-02,2.2655
2004-02-03,0.0284
2004-02-04,0.0852
2004-02-05,-3.2908
2004-02-06,2.2587
2004-02-09,-0.7458
2004-02-10,3.0347
2004-02-11,0.6452
2004-02-12,0.3344
2004-02-13,-0.4444
2004-02-17,0.6696
2004-02-18,-2.4945
2004-02-19,-1.2791000000000001
2004-02-20,0.5471
2004-02-23,-0.6586
2004-02-24,2.7674
2004-02-25,1.9635
2004-02-26,1.7882
2004-02-27,-1.9459
2004-03-01,4.6858
2004-03-02,-0.8162
2004-03-03,-0.2655
2004-03-04,-0.1597
2004-03-05,0.0533
2004-03-08,-0.7994
2004-03-09,-1.9607999999999999
2004-03-10,-3.2329
2004-03-11,-1.6703999999999999
2004-03-12,2.1307
2004-03-15,0.6202
2004-03-16,-0.7845
2004-03-17,2.5981
2004-03-18,0.4955
2004-03-19,-2.0268
2004-03-22,-2.6559
2004-03-23,-2.556
2004-03-24,-2.7999
2004-03-25,0.758
2004-03-26,1.8357
2004-03-29,0.7683
2004-03-30,3.0499
2004-03-31,0.7684
2004-04-01,-3.6148
2004-04-02,2.3733
2004-04-05,-0.0859
2004-04-06,-0.6302
2004-04-07,1.1531
2004-04-08,1.1684
2004-04-12,2.8958
2004-04-13,-2.431
2004-04-14,1.8519
2004-04-15,1.5702
2004-04-16,1.4375
2004-04-19,-0.6417
2004-04-20,-2.3412
2004-04-21,0.0276
2004-04-22,3.0303
2004-04-23,-1.2032
2004-04-26,0.3248
2004-04-27,4.0194
2004-04-28,-0.7261
2004-04-29,-4.7806
2004-04-30,-0.7133
2004-05-03,-0.7184
2004-05-04,-0.1113
2004-05-05,-4.5695
2004-05-06,-2.5985
2004-05-07,-3.9868
2004-05-10,-4.0899
2004-05-11,1.3997
2004-05-12,0.1284
2004-05-13,0.5771
2004-05-14,-0.3192
2004-05-17,2.2414
2004-05-18,-3.8209
2004-05-19,-2.5399000000000003
2004-05-20,-0.5346
2004-05-21,-1.4444
2004-05-24,4.7035
2004-05-25,0.5208
2004-05-26,-1.943
2004-05-27,-1.4201
2004-05-28,2.7136
