ticker,AMRK US Equity
2014-08-08,0.5111
2014-08-11,0.0
2014-08-12,-0.5085
2014-08-13,0.5111
2014-08-14,-0.4237
2014-08-15,0.0
2014-08-18,0.0
2014-08-19,-0.0851
2014-08-20,-0.0852
2014-08-21,-0.7673
2014-08-22,0.7732
2014-08-25,0.5968
2014-08-26,-0.678
2014-08-27,-1.6212
2014-08-28,0.6938
2014-08-29,0.6029
2014-09-02,-0.8562
2014-09-03,-0.6908
2014-09-04,-2.6087
2014-09-05,1.6071
2014-09-08,0.5272
2014-09-09,0.4371
2014-09-10,1.3925
2014-09-11,-1.7157
2014-09-12,-0.4378
2014-09-15,-0.6283
2014-09-16,0.6113
2014-09-17,0.2841
2014-09-18,0.6999
2014-09-19,0.6082
2014-09-22,-0.6045
2014-09-23,1.9114
2014-09-24,0.0
2014-09-25,-0.1705
2014-09-26,0.0
2014-09-29,-2.3911
2014-09-30,-0.5249
2014-10-01,-7.7397
2014-10-02,2.8599
2014-10-03,1.9462000000000002
2014-10-06,1.3636
2014-10-07,-2.6906
2014-10-08,0.1843
2014-10-09,-1.9319
2014-10-10,0.7505
2014-10-13,-1.5829
2014-10-14,-0.6623
2014-10-15,0.0952
2014-10-16,4.6622
2014-10-17,0.0
2014-10-20,-4.0909
2014-10-21,3.2227
2014-10-22,0.9183
2014-10-23,-2.5478
2014-10-24,0.8403
2014-10-28,-4.4444
2014-10-29,1.0659
2014-10-30,1.534
2014-10-31,-0.0944
2014-11-03,-1.7013
2014-11-04,0.5577
2014-11-05,-1.4152
2014-11-06,0.8729
2014-11-07,-0.9615
2014-11-10,1.7476
2014-11-11,0.0954
2014-11-12,-3.2412
2014-11-13,0.6884
2014-11-14,2.9367
2014-11-17,-4.5152
2014-11-18,-1.5431
2014-11-19,-0.6067
2014-11-20,1.7294
2014-11-21,-1.2
2014-11-24,-2.7328
2014-11-25,2.4974
2014-11-26,-2.9442
2014-11-28,-0.6276
2014-12-01,4.8421
2014-12-02,1.3052000000000001
2014-12-03,-0.892
2014-12-04,0.0
2014-12-05,-1.5
2014-12-08,-3.4518
2014-12-09,0.6309
2014-12-10,-1.3584
2014-12-11,0.6356
2014-12-12,3.7895
2014-12-15,-0.5071
2014-12-16,-3.262
2014-12-17,4.9526
2014-12-18,-2.008
2014-12-19,2.2541
2014-12-22,-0.6012
2014-12-23,-2.0212
2014-12-24,-0.3035
2014-12-26,-1.2384
2014-12-29,1.3584
2014-12-30,0.2062
2014-12-31,2.572
2015-01-02,0.0
2015-01-05,0.0
2015-01-06,-3.6108000000000002
2015-01-07,3.5380000000000003
2015-01-08,-2.1106
2015-01-09,-0.308
2015-01-12,0.9269
2015-01-13,0.4082
2015-01-14,0.4065
2015-01-15,-2.6316
2015-01-16,0.7277
2015-01-20,0.774
2015-01-21,1.3825
2015-01-22,-0.7071
2015-01-23,0.0
2015-01-26,2.645
2015-01-27,1.0902
2015-01-28,0.1961
2015-01-29,0.7828
2015-01-30,1.4563
2015-02-02,-0.5742
2015-02-03,-1.3378
2015-02-04,-0.2195
2015-02-05,5.0007
2015-02-06,-0.0931
2015-02-09,-0.0932
2015-02-10,-4.1045
2015-02-11,-2.2374
2015-02-12,0.995
2015-02-13,1.2808
2015-02-17,-2.1401
2015-02-18,-0.4274
2015-02-19,-0.6689
2015-02-20,1.9083
2015-02-23,-2.3657
2015-02-24,0.5859
2015-02-25,0.2209
2015-02-26,1.4028
2015-02-27,1.581
2015-03-02,4.0856
2015-03-03,-1.9626000000000001
2015-03-04,-0.4766
2015-03-05,-1.8199
2015-03-06,-1.7561
2015-03-09,0.5958
2015-03-10,0.9872
2015-03-11,0.0
2015-03-12,-0.7859
2015-03-13,0.9901
2015-03-16,-0.9804
2015-03-17,0.0
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,2.9703
2015-03-23,-1.4423
2015-03-25,2.3415
2015-03-26,-1.9018000000000002
2015-03-27,-0.1992
2015-03-30,2.4343
2015-03-31,0.7605
2015-04-01,-3.3962
2015-04-02,-1.5625
2015-04-06,0.7937
2015-04-07,-0.1969
2015-04-08,0.985
2015-04-09,-0.3894
2015-04-10,-0.1961
2015-04-13,0.8841
2015-04-14,-0.1947
2015-04-15,0.7805
2015-04-16,0.5796
2015-04-17,-0.2875
2015-04-20,-0.1931
2015-04-21,2.4178
2015-04-22,0.0
2015-04-23,1.8885999999999998
2015-04-24,-0.3707
2015-04-27,-1.5814
2015-04-28,-2.3629
2015-04-30,2.4201
2015-05-01,-0.8507
2015-05-04,2.0019
2015-05-05,-1.1215
2015-05-06,0.5671
2015-05-07,2.3496
2015-05-08,-0.7346
2015-05-11,0.0
2015-05-13,1.5798999999999999
2015-05-14,0.183
2015-05-15,0.0
2015-05-18,0.0
2015-05-19,-2.1918
2015-05-20,2.3343
2015-05-21,-2.281
2015-05-22,2.2409
2015-05-27,-0.9132
2015-05-28,-0.9217
2015-06-01,0.093
2015-06-02,-2.6952
2015-06-03,2.9608
2015-06-04,-0.7328
2015-06-05,0.4579
2015-06-08,-0.4651
2015-06-09,0.0
2015-06-10,-0.6542
2015-06-11,-1.317
2015-06-15,0.572
2015-06-16,-1.3175
2015-06-17,2.5838
2015-06-18,-0.5618
2015-06-19,1.2241
2015-06-22,-0.9302
2015-06-24,-1.4085
2015-06-25,0.8571
2015-06-26,0.5666
2015-06-29,-0.939
2015-06-30,-0.7583
2015-07-01,1.6237
2015-07-02,0.094
2015-07-06,-0.939
2015-07-07,-2.2749
2015-07-08,1.2609
2015-07-09,0.0
2015-07-10,0.5747
2015-07-13,-0.9524
2015-07-14,0.8558
2015-07-15,0.0095
2015-07-16,-1.7159
2015-07-17,1.8429
2015-07-20,1.3333
2015-07-21,0.6579
2015-07-22,-1.9607999999999999
2015-07-23,-0.1905
2015-07-24,3.5592
2015-07-27,-2.4233000000000002
2015-07-28,-0.4721
2015-07-29,-0.759
2015-07-30,1.0516
2015-07-31,-0.6623
2015-08-03,0.0
2015-08-04,0.0952
2015-08-05,1.8077999999999999
2015-08-06,-1.3084
2015-08-07,-0.9943
2015-08-10,1.6451
2015-08-11,-0.7246
2015-08-12,-0.1896
2015-08-13,-0.1899
2015-08-14,0.0
2015-08-17,-0.3806
2015-08-18,1.9102000000000001
2015-08-19,-1.9681
2015-08-20,1.434
2015-08-21,-0.1885
2015-08-24,-0.5666
2015-08-25,-1.5194999999999999
2015-08-26,-0.1929
2015-08-28,-0.6763
2015-08-31,2.6265
2015-09-01,-0.4739
2015-09-02,0.0
2015-09-03,0.0
2015-09-04,1.3333
2015-09-08,2.2556
2015-09-09,-0.4596
2015-09-10,-1.8467
2015-09-11,1.5051999999999999
2015-09-14,3.7998
2015-09-15,0.4286
2015-09-16,1.3514
2015-09-17,0.8772
2015-09-18,-1.4783
2015-09-21,3.4422
2015-09-22,-1.6212
2015-09-23,-0.784
2015-09-24,2.5461
2015-09-25,0.7705
2015-09-28,0.0
2015-09-29,-3.5684
2015-09-30,1.8502
2015-10-01,-0.9516
2015-10-02,1.7467000000000001
2015-10-05,1.6309
2015-10-06,3.5473
2015-10-07,3.0995
2015-10-08,2.8481
2015-10-09,0.0
2015-10-12,3.8462
2015-10-13,-1.8519
2015-10-14,-0.6792
2015-10-15,-0.4559
2015-10-16,1.9847000000000001
2015-10-19,2.3952
2015-10-20,1.9737
2015-10-21,2.509
2015-10-22,-3.4965
2015-10-23,3.1884
2015-10-26,-0.2107
2015-10-27,-1.2667
2015-10-28,-0.3564
2015-10-29,-1.1445
2015-10-30,4.9204
2015-11-02,-1.0345
2015-11-03,0.9059
2015-11-04,1.7955999999999999
2015-11-05,0.0
2015-11-06,-2.578
2015-11-09,2.7159
2015-11-10,-1.9322
2015-11-11,7.3187999999999995
2015-11-12,2.6826
2015-11-13,-2.9273
2015-11-16,2.594
2015-11-17,-1.1378
2015-11-18,-2.5575
2015-11-19,-0.0656
2015-11-20,2.6264
2015-11-23,-0.8957
2015-11-24,0.0569
2015-11-25,1.04
2015-11-27,0.1916
2015-11-30,-1.211
2015-12-01,-1.0323
2015-12-02,-2.2164
2015-12-03,0.0
2015-12-04,1.5333
2015-12-07,3.086
2015-12-08,5.9236
2015-12-09,-2.3452
2015-12-10,1.2931
2015-12-11,2.31
2015-12-14,0.4159
2015-12-15,-1.5976
2015-12-16,6.4342
2015-12-17,3.5593
2015-12-18,-1.7458
2015-12-21,1.4436
2015-12-22,-1.6311
2015-12-23,-1.736
2015-12-24,0.0772
2015-12-28,4.506
2015-12-29,1.4618
2015-12-30,0.9072
2015-12-31,-0.3173
2016-01-04,1.4854
2016-01-05,2.7182
2016-01-06,-8.1425
2016-01-07,-3.9335
2016-01-08,0.1153
2016-01-11,2.8226
2016-01-12,-6.7787
2016-01-13,-2.1034
2016-01-14,2.1486
2016-01-15,10.7572
2016-01-19,-6.1313
2016-01-20,5.7803
2016-01-21,-3.4426
2016-01-22,-5.4895
2016-01-25,-3.1737
2016-01-26,3.7724
2016-01-27,-4.5888
2016-01-28,0.812
2016-01-29,4.8947
2016-02-01,-2.8352
2016-02-02,-1.3982
2016-02-03,-2.651
2016-02-04,0.0633
2016-02-05,9.2405
2016-02-08,-0.927
2016-02-09,-0.8772
2016-02-10,6.6077
2016-02-11,6.9444
2016-02-12,3.4286
2016-02-16,-0.0502
2016-02-17,0.2513
2016-02-18,0.2506
2016-02-19,-1.0
2016-02-22,1.7172
2016-02-23,0.2483
2016-02-24,1.7335
2016-02-25,1.4606
2016-02-26,0.7198
2016-02-29,3.5255
2016-03-01,-3.1293
2016-03-02,-3.9905
2016-03-03,0.0
2016-03-04,-3.6616
2016-03-07,-2.0031
2016-03-08,3.0922
2016-03-09,0.0508
2016-03-10,0.5589
2016-03-11,0.5558
2016-03-14,2.2111
2016-03-15,-1.0324
2016-03-16,4.4213000000000005
2016-03-17,-0.1427
2016-03-18,-0.5717
2016-03-21,-0.1437
2016-03-22,-2.5911999999999997
2016-03-23,0.6158
2016-03-24,1.1995
2016-03-28,-1.4514
2016-03-29,-1.8164
2016-03-30,-1.1
2016-03-31,0.6067
2016-04-01,-0.4523
2016-04-04,2.6249000000000002
2016-04-05,-1.1804999999999999
2016-04-06,0.2489
2016-04-07,0.1986
2016-04-08,0.4955
2016-04-11,1.9724
2016-04-12,1.5474
2016-04-13,-0.0482
2016-04-14,-1.9527
2016-04-15,-1.3605
2016-04-18,0.2956
2016-04-19,5.0098
2016-04-20,-1.3564
2016-04-21,1.6596
2016-04-22,-0.7463
2016-04-25,-0.7049
2016-04-26,4.07
2016-04-27,-3.4106
2016-04-28,-2.919
2016-04-29,-0.679
2016-05-02,-0.8789
2016-05-03,-1.9704000000000002
2016-05-04,0.6533
2016-05-05,3.3949
2016-05-06,3.6696999999999997
2016-05-09,1.3507
2016-05-10,-4.4577
2016-05-11,-5.291
2016-05-12,-3.9755000000000003
2016-05-13,-1.8577
2016-05-16,-7.788
2016-05-17,-3.695
2016-05-18,0.9135
2016-05-19,-1.9916
2016-05-20,1.4778
2016-05-23,-1.0922
2016-05-24,0.1227
2016-05-25,-3.4926
2016-05-26,0.0
2016-05-27,1.0794
2016-05-31,0.3769
2016-06-01,-1.8773
2016-06-02,-3.1888
2016-06-03,3.7549
2016-06-06,0.3175
2016-06-07,-0.1899
2016-06-08,-1.7121
2016-06-09,-2.9032
2016-06-10,0.0664
2016-06-13,-1.328
2016-06-14,-1.6151
2016-06-15,2.4624
2016-06-16,-0.4005
2016-06-17,-1.4745
2016-06-20,-3.0612
2016-06-21,-0.3509
2016-06-22,-0.4225
2016-06-23,2.9703
2016-06-24,10.5769
2016-06-27,-2.3602
2016-06-28,0.8906
2016-06-29,1.2610000000000001
2016-06-30,0.7472
2016-07-01,1.6069
2016-07-05,0.365
2016-07-06,2.1212
2016-07-07,-1.1276
2016-07-08,-0.06
2016-07-11,0.1802
2016-07-12,0.2998
2016-07-13,-1.3748
2016-07-14,0.4242
2016-07-15,1.1467
2016-07-18,-0.6563
2016-07-19,0.6006
2016-07-20,1.791
2016-07-21,0.4106
2016-07-22,0.7593
2016-07-25,-0.7536
2016-07-26,0.0584
2016-07-27,0.7589
2016-07-28,0.4056
2016-07-29,-1.558
2016-08-01,-1.8757000000000001
2016-08-02,0.1195
2016-08-03,-0.716
2016-08-04,2.3438
2016-08-05,-0.1174
2016-08-08,0.0
2016-08-09,0.0
2016-08-10,-0.4115
2016-08-11,-0.4723
2016-08-12,1.7793999999999999
2016-08-15,0.2331
2016-08-16,-0.2326
2016-08-17,-0.5828
2016-08-18,-0.5275
2016-08-19,1.0607
2016-08-22,-0.758
2016-08-23,0.1175
2016-08-24,-1.2911000000000001
2016-08-25,1.1891
2016-08-26,0.1175
2016-08-29,0.0587
2016-08-30,-0.7625
2016-08-31,-0.2955
2016-09-01,1.2448
2016-09-02,1.7564
2016-09-06,1.0932
2016-09-07,0.5692
2016-09-08,-2.7165
2016-09-09,-1.4543
2016-09-12,-0.1181
2016-09-13,-0.4728
2016-09-14,1.9596
2016-09-15,-1.8637000000000001
2016-09-16,-2.9201
2016-09-19,2.3327
2016-09-20,-0.5999
2016-09-21,-2.233
2016-09-22,-2.4074
2016-09-23,4.9336
2016-09-26,-3.255
2016-09-27,-0.4361
2016-09-28,0.5006
2016-09-29,0.4359
2016-09-30,-0.496
2016-10-03,-1.9938
2016-10-04,-1.8436
2016-10-05,1.6839
2016-10-06,-0.4459
2016-10-07,-1.1516
2016-10-10,-0.3236
2016-10-11,-1.6234
2016-10-12,1.7162
2016-10-13,4.3154
2016-10-14,-0.7154
2016-10-17,-1.1278
2016-10-18,-1.8378
2016-10-19,-0.3228
2016-10-20,-0.9067
2016-10-21,-0.9804
2016-10-24,0.462
2016-10-25,-0.0657
2016-10-26,-0.1315
2016-10-27,3.2916
2016-10-28,-4.2065
2016-10-31,1.4637
2016-11-01,0.9828
2016-11-02,-0.7784
2016-11-03,-0.6545
2016-11-04,-0.8564
2016-11-07,2.4585
2016-11-08,10.1167
2016-11-09,5.5359
2016-11-10,-2.7451
2016-11-11,-1.7856999999999998
2016-11-14,-2.4633
2016-11-15,-0.7817
2016-11-16,-1.3333
2016-11-17,-0.4914
2016-11-18,2.037
2016-11-21,-1.5124
2016-11-22,2.1499
2016-11-23,-0.1203
2016-11-25,-2.047
2016-11-28,1.721
2016-11-29,0.3021
2016-11-30,-1.4458
2016-12-01,0.1834
2016-12-02,2.4405
2016-12-05,5.7177
2016-12-06,2.7606
2016-12-07,0.4386
2016-12-08,-1.8559
2016-12-09,-0.6674
2016-12-12,-1.6797
2016-12-13,-1.082
2016-12-14,1.0363
2016-12-15,0.8547
2016-12-16,0.3955
2016-12-19,0.9567
2016-12-20,3.7347
2016-12-21,-1.6658
2016-12-22,0.2732
2016-12-23,2.2888
2016-12-27,0.4795
2016-12-28,0.6893
2016-12-29,-0.0527
2016-12-30,2.7397
2017-01-03,-0.9231
2017-01-04,-1.294
2017-01-05,2.0975
2017-01-06,-1.1299
2017-01-09,1.4026
2017-01-10,0.9221
2017-01-11,-0.5076
2017-01-12,0.0
2017-01-13,-1.2755
2017-01-17,1.292
2017-01-18,-2.1939
2017-01-19,-0.313
2017-01-20,-0.4186
2017-01-23,1.5765
2017-01-24,-2.3797
2017-01-25,1.9607999999999999
2017-01-26,-0.7277
2017-01-27,0.0
2017-01-30,0.0
2017-01-31,-0.6806
2017-02-01,-1.4233
2017-02-02,0.0535
2017-02-03,-0.3207
2017-02-06,-0.9115
2017-02-07,0.5435
2017-02-08,6.1081
2017-02-09,5.8584
2017-02-10,2.358
2017-02-13,1.0343
2017-02-14,-1.1633
2017-02-15,0.7062
2017-02-16,-3.2726
2017-02-17,0.29
2017-02-21,-1.5904
2017-02-22,-3.379
2017-02-23,0.7603
2017-02-24,-3.3199
2017-02-27,0.3642
2017-02-28,-3.2659000000000002
2017-03-01,0.911
2017-03-02,-0.7435
2017-03-03,1.0701
2017-03-06,-0.7411
2017-03-07,0.32
2017-03-08,-0.3721
2017-03-09,-1.8143
2017-03-10,-1.1413
2017-03-13,0.1649
2017-03-14,0.6037
2017-03-15,0.6547
2017-03-16,-1.1381999999999999
2017-03-17,3.0154
2017-03-20,-0.7983
2017-03-21,-4.4528
2017-03-22,-2.3582
2017-03-23,0.345
2017-03-24,-0.1719
2017-03-27,-1.0907
2017-03-28,-0.1741
2017-03-29,1.5116
2017-03-30,-1.7755
2017-03-31,-0.4082
2017-04-03,1.815
2017-04-04,1.2651
2017-04-05,0.6246
2017-04-06,1.6366
2017-04-07,-0.111
2017-04-10,-0.0556
2017-04-11,-1.5017
2017-04-12,-1.7504
2017-04-13,0.9195
2017-04-17,-1.4806
2017-04-18,-0.4624
2017-04-19,0.6388
2017-04-20,-1.0387
2017-04-21,-0.6997
2017-04-24,0.6459
2017-04-25,1.0502
2017-04-26,2.4827
2017-04-27,0.6761
2017-04-28,-1.7907
2017-05-01,-1.0256
2017-05-02,-0.403
2017-05-03,2.5434
2017-05-04,-2.7057
2017-05-05,-1.1008
2017-05-08,-0.3808
2017-05-09,-0.2058
2017-05-10,-10.7248
2017-05-11,6.4686
2017-05-12,-4.0498
2017-05-15,0.7143
2017-05-16,0.1934
2017-05-17,1.0296
2017-05-18,4.0764
2017-05-19,4.0392
2017-05-22,-0.7647
2017-05-23,-3.5566
2017-05-24,-3.9951
2017-05-25,2.1127
2017-05-26,0.3135
2017-05-30,0.75
2017-05-31,0.6824
2017-06-01,-2.403
2017-06-02,-3.0934
2017-06-05,-0.2606
2017-06-06,-0.3919
2017-06-07,-0.3305
2017-06-08,0.9895
2017-06-09,5.8945
2017-06-12,2.7389
2017-06-13,0.6587
2017-06-14,-0.1785
2017-06-15,-1.5495
2017-06-16,-3.1477
2017-06-19,3.9375
2017-06-20,-5.7126
2017-06-21,1.0842
2017-06-22,-3.4069
2017-06-23,0.7185
2017-06-26,1.1673
2017-06-27,-0.8974
2017-06-28,0.3881
2017-06-29,4.7036
2017-06-30,0.8412
2017-07-03,1.6068
2017-07-05,-1.5015
2017-07-06,1.4024
2017-07-07,0.4811
2017-07-10,-0.2992
2017-07-11,-6.8427
2017-07-12,-3.4794
2017-07-13,0.9012
2017-07-14,-1.9517
2017-07-17,1.552
2017-07-18,-1.3953
2017-07-19,-0.4717
2017-07-20,0.9479
2017-07-21,0.4695
2017-07-24,-0.7343
2017-07-25,-0.7397
2017-07-26,1.084
2017-07-27,-0.134
2017-07-28,0.9396
2017-07-31,0.1995
2017-08-01,2.787
2017-08-02,-0.3873
2017-08-03,0.4537
2017-08-04,-0.3871
2017-08-07,4.9223
2017-08-08,1.2963
2017-08-09,2.1328
2017-08-10,-0.9547
2017-08-11,-1.4458
2017-08-14,-0.1528
2017-08-15,7.2544
2017-08-16,2.4543
2017-08-17,-3.6212
2017-08-18,-1.5029
2017-08-21,1.4671
2017-08-22,-0.2892
2017-08-23,0.8121
2017-08-24,-1.3809
2017-08-25,0.2334
2017-08-28,0.8731
2017-08-29,0.4039
2017-08-30,0.0
2017-08-31,-1.4943
2017-09-01,1.3418999999999999
2017-09-05,1.3817
2017-09-06,1.9302000000000001
2017-09-07,-0.278
2017-09-08,-0.2235
2017-09-11,0.9518
2017-09-12,4.3816
2017-09-13,-10.5739
2017-09-14,0.9507
2017-09-15,0.5297
2017-09-18,0.1765
2017-09-19,-2.2901
2017-09-20,-1.3822
2017-09-21,-0.6703
2017-09-22,2.1471999999999998
2017-09-25,-1.2012
2017-09-26,0.7295
2017-09-27,0.3018
2017-09-28,0.5415
2017-09-29,-1.1969
2017-10-02,0.0606
2017-10-03,-0.0605
2017-10-04,0.848
2017-10-05,0.0601
2017-10-06,0.7203
2017-10-09,-2.3838
2017-10-10,1.8315000000000001
2017-10-11,1.6787
2017-10-12,-0.2948
2017-10-13,-1.4784
2017-10-16,-1.3205
2017-10-17,0.6691
2017-10-18,-0.423
2017-10-19,-1.3956
2017-10-20,-0.6154
2017-10-23,0.8669
2017-10-24,-1.2891
2017-10-25,-0.4975
2017-10-26,-1.6875
2017-10-27,0.0
2017-10-30,-2.6065
2017-10-31,1.3708
2017-11-01,-3.4127
2017-11-02,6.9333
2017-11-03,-3.0549
2017-11-06,-2.0579
2017-11-07,1.9698
2017-11-08,0.7032
2017-11-09,0.8364
2017-11-10,-2.4096
2017-11-13,-1.1696
2017-11-14,-0.0657
2017-11-15,-0.6579
2017-11-16,-0.5298
2017-11-17,4.1278
2017-11-20,-3.3887
2017-11-21,-0.5295
2017-11-22,0.6653
2017-11-24,-1.5947
2017-11-27,-3.6462
2017-11-28,4.2747
2017-11-29,-4.5699
2017-11-30,4.6479
2017-12-01,-4.0377
2017-12-04,-0.7013
2017-12-05,-1.1299
2017-12-06,-4.0
2017-12-07,-2.9018
2017-12-08,-3.7548
2017-12-11,5.0159
2017-12-12,7.6573
2017-12-13,2.9577
2017-12-14,2.8728
2017-12-15,-1.3298
2017-12-18,0.4717
2017-12-19,-4.0912
2017-12-20,0.1399
2017-12-21,-2.095
2017-12-22,0.8559
2017-12-26,2.5460000000000003
2017-12-27,0.4828
2017-12-28,-0.6177
2017-12-29,1.174
2018-01-02,-0.1365
2018-01-03,-2.1189
2018-01-04,2.3045
2018-01-05,-0.7509
2018-01-08,-1.5817999999999999
2018-01-09,-0.7687
2018-01-10,-0.1408
2018-01-11,-2.3977
2018-01-12,1.3728
2018-01-16,-0.2138
2018-01-17,0.0714
2018-01-18,-1.8558
2018-01-19,0.6545
2018-01-22,-3.1069
2018-01-23,1.8643
2018-01-24,-0.5857
2018-01-25,1.6937
2018-01-26,-0.2172
2018-01-29,-2.9753
2018-01-30,1.7203
2018-01-31,-0.8088
2018-02-01,-0.8895
2018-02-02,-1.1967
2018-02-05,-1.9682
2018-02-06,-7.027
2018-02-07,2.0764
2018-02-08,-1.3019
2018-02-09,-8.1616
2018-02-12,-0.2693
2018-02-13,-0.0907
2018-02-14,-0.1815
2018-02-15,1.4545
2018-02-16,0.0896
2018-02-20,-3.4915
2018-02-21,1.7625
2018-02-22,-1.5497
2018-02-23,2.5
2018-02-26,0.1807
2018-02-27,0.6312
2018-02-28,-0.1792
2018-03-01,-1.7056
2018-03-02,3.0137
2018-03-05,-1.6844000000000001
2018-03-06,2.1641
2018-03-07,-1.0591
2018-03-08,1.6057000000000001
2018-03-09,0.878
2018-03-12,-0.087
2018-03-13,0.1742
2018-03-14,0.4348
2018-03-15,-1.2121
2018-03-16,-3.1551
2018-03-19,0.4525
2018-03-20,4.955
2018-03-21,-4.0343
2018-03-22,0.805
2018-03-23,4.614
2018-03-26,-2.4596999999999998
2018-03-27,2.6522
2018-03-28,1.6518000000000002
2018-03-29,2.0833
2018-04-02,-1.9592
2018-04-03,3.4138
2018-04-04,-3.0596
2018-04-05,4.0498
2018-04-06,-4.0519
2018-04-09,-0.1664
2018-04-10,0.3333
2018-04-11,1.8272
2018-04-12,2.447
2018-04-13,2.2293
2018-04-17,4.8286999999999995
2018-04-18,4.2348
2018-04-19,-0.4989
2018-04-20,-0.0716
2018-04-23,-1.4337
2018-04-24,1.4545
2018-04-25,0.0717
2018-04-26,-0.3582
2018-04-27,0.5751
2018-04-30,-4.0029
2018-05-01,1.936
2018-05-02,-1.3879000000000001
2018-05-03,1.3333
2018-05-04,-0.9503
2018-05-07,-1.0332
2018-05-08,-0.8203
2018-05-09,-2.1053
2018-05-10,2.765
2018-05-11,-0.2242
2018-05-14,-1.7227999999999999
2018-05-15,2.1341
2018-05-16,-2.5373
2018-05-17,-0.6891
2018-05-18,3.4695
2018-05-21,-1.2668
2018-05-22,-0.0755
2018-05-23,-0.2266
2018-05-24,0.0757
2018-05-29,3.0257
2018-05-30,1.2482
2018-05-31,0.0725
2018-06-01,1.8841
2018-06-04,-0.7112
2018-06-05,-1.361
2018-06-06,0.5084
2018-06-07,0.1084
2018-06-08,-0.4691
2018-06-11,0.6526
2018-06-12,-0.6484
2018-06-13,-0.4351
2018-06-14,1.4567
2018-06-15,-0.3589
2018-06-18,-0.6124
2018-06-19,0.0362
2018-06-20,0.5072
2018-06-21,-0.1442
2018-06-22,-1.2995999999999999
2018-06-25,-5.3402
2018-06-26,3.1685
2018-06-27,-1.9476
2018-06-28,0.8403
2018-06-29,0.6061
2018-07-02,-2.0331
2018-07-03,4.535
2018-07-05,-4.4118
2018-07-06,1.0
2018-07-09,-0.9901
2018-07-10,-1.0
2018-07-11,0.3885
2018-07-12,-0.387
2018-07-13,-0.9324
2018-07-16,0.0
2018-07-17,-0.3922
2018-07-18,-1.5748
2018-07-19,-0.88
2018-07-20,0.6457
2018-07-23,-0.401
2018-07-24,-1.3688
2018-07-25,1.1837
2018-07-26,1.8959000000000001
2018-07-27,2.692
2018-07-30,1.4649
2018-07-31,1.4438
2018-08-01,-1.2734
2018-08-02,2.5797
2018-08-03,0.074
2018-08-06,-0.2217
2018-08-07,-0.7407
2018-08-08,2.7239
2018-08-09,-1.9978
2018-08-10,0.6672
2018-08-13,-0.6627
2018-08-14,-1.5567
2018-08-15,0.3765
2018-08-16,-2.6257
2018-08-17,0.8475
2018-08-20,-0.6875
2018-08-21,1.1538
2018-08-22,1.3688
2018-08-23,-0.15
2018-08-24,0.7513
2018-08-27,-0.522
2018-08-28,1.4993
2018-08-29,-1.9941
