ticker,JILL US Equity
2017-07-27,0.8065
2017-07-28,-1.76
2017-07-31,-0.3257
2017-08-01,0.0
2017-08-02,-3.5131
2017-08-03,-0.3387
2017-08-04,-1.6143
2017-08-07,-1.2953000000000001
2017-08-08,0.7874
2017-08-09,-1.1285
2017-08-10,-1.4925
2017-08-11,0.5348
2017-08-14,-0.7979
2017-08-15,-4.2895
2017-08-16,0.1867
2017-08-17,-2.9823
2017-08-18,-1.0567
2017-08-21,0.4854
2017-08-22,3.3816
2017-08-23,0.6542
2017-08-24,1.2071
2017-08-25,4.2202
2017-08-28,3.257
2017-08-29,-15.7715
2017-08-30,2.3279
2017-08-31,-3.9565
2017-09-01,5.1493
2017-09-05,-1.2732999999999999
2017-09-06,1.2897
2017-09-07,-2.5465
2017-09-08,-0.603
2017-09-11,-1.1122
2017-09-12,0.7157
2017-09-13,4.7716
2017-09-14,1.1628
2017-09-15,3.7356
2017-09-18,-2.2161
2017-09-19,-0.2833
2017-09-20,-0.7576
2017-09-21,-0.1908
2017-09-22,0.956
2017-09-25,1.2311
2017-09-26,-0.0935
2017-09-27,3.4644
2017-09-28,0.543
2017-09-29,-1.9802
2017-10-02,-0.6428
2017-10-03,-3.0499
2017-10-04,0.286
2017-10-05,0.5703
2017-10-06,0.3781
2017-10-09,-4.9906
2017-10-10,0.5946
2017-10-11,-2.1675
2017-10-12,-51.0574
2017-10-13,5.144
2017-10-16,-4.1096
2017-10-17,-1.6327
2017-10-18,1.2448
2017-10-19,0.6148
2017-10-20,4.4807
2017-10-23,7.9922
2017-10-24,-0.5415
2017-10-25,-1.0889
2017-10-26,1.6514
2017-10-27,0.722
2017-10-30,-7.1685
2017-10-31,-1.3514
2017-11-01,-0.3914
2017-11-02,4.3222
2017-11-03,-4.5198
2017-11-06,0.1972
2017-11-07,-1.9685000000000001
2017-11-08,0.4016
2017-11-09,1.6
2017-11-10,0.1969
2017-11-13,-0.1965
2017-11-14,-2.3622
2017-11-15,2.8226
2017-11-16,1.5686
2017-11-17,7.7219999999999995
2017-11-20,2.6882
2017-11-21,-2.0942
2017-11-22,0.8913
2017-11-24,-1.0601
2017-11-27,1.4285999999999999
2017-11-28,3.169
2017-11-29,6.9966
2017-11-30,1.4354
2017-12-01,-4.0881
2017-12-04,5.7377
2017-12-05,6.8217
2017-12-06,-0.4354
2017-12-07,6.414
2017-12-08,-0.411
2017-12-11,-0.8253
2017-12-12,0.5548
2017-12-13,0.2759
2017-12-14,-3.0261
2017-12-15,5.8156
2017-12-18,3.8874
2017-12-19,-1.8065
2017-12-20,1.4455
2017-12-21,2.0725
2017-12-22,0.3807
2017-12-26,3.6662
2017-12-27,-4.3902
2017-12-28,-0.3827
2017-12-29,-0.128
2018-01-02,4.359
2018-01-03,-2.5799
2018-01-04,0.7566
2018-01-05,-1.627
2018-01-08,-5.3435
2018-01-09,3.4946
2018-01-10,4.6753
2018-01-11,5.4591
2018-01-12,0.3529
2018-01-16,-0.8206
2018-01-17,0.0
2018-01-18,-1.6548
2018-01-19,2.524
2018-01-22,2.2274
2018-01-23,1.6055000000000001
2018-01-24,-1.8058999999999998
2018-01-25,0.1149
2018-01-26,0.4592
2018-01-29,0.0
2018-01-30,-0.3429
2018-01-31,-3.0963
2018-02-01,-1.5385
2018-02-02,-1.6827
2018-02-05,-2.2005
2018-02-06,2.5
2018-02-07,3.5366
2018-02-08,-3.5336
2018-02-09,0.1221
2018-02-12,-4.7561
2018-02-13,7.2983
2018-02-14,6.9212
2018-02-15,-0.8929
2018-02-16,-1.0135
2018-02-20,-3.7542999999999997
2018-02-21,-0.1182
2018-02-22,-0.355
2018-02-23,0.5938
2018-02-26,1.771
2018-02-27,-2.3202
2018-02-28,2.2565
2018-03-01,0.6969
2018-03-02,0.1153
2018-03-05,0.4608
2018-03-06,1.4908000000000001
2018-03-07,-5.0847
2018-03-08,-6.3095
2018-03-09,-2.033
2018-03-12,-0.6485
2018-03-13,-1.6971
2018-03-14,-1.0624
2018-03-15,-35.302
2018-03-16,-7.6763
2018-03-19,-4.2697
2018-03-20,1.4085
2018-03-21,-1.3889
2018-03-22,2.5822000000000003
2018-03-23,1.373
2018-03-26,0.4515
2018-03-27,-2.9213
2018-03-28,0.0
2018-03-29,2.3148
2018-04-02,-0.6787
2018-04-03,0.2278
2018-04-04,2.0455
2018-04-05,8.4633
2018-04-06,-1.4374
2018-04-09,2.0833
2018-04-10,2.0408
2018-04-11,1.0
2018-04-12,1.5842
2018-04-13,-5.0682
2018-04-16,0.616
2018-04-17,8.5714
2018-04-18,-2.2556
2018-04-19,-1.5385
2018-04-20,-0.1953
2018-04-23,-0.7828
2018-04-24,-0.3945
2018-04-25,-0.396
2018-04-26,3.9760999999999997
2018-04-27,0.1912
2018-04-30,-2.4809
2018-05-01,-2.3483
2018-05-02,0.6012
2018-05-03,-2.3904
2018-05-04,3.8776
2018-05-07,0.5894
2018-05-08,1.7578
2018-05-09,2.8791
2018-05-10,0.1866
2018-05-11,1.3035
2018-05-14,2.2059
2018-05-15,-1.6187
2018-05-16,4.936
2018-05-17,-0.1742
2018-05-18,-2.0942
2018-05-21,1.7825
2018-05-22,4.5534
2018-05-23,-1.8425
2018-05-24,0.8532
2018-05-25,-1.1844000000000001
2018-05-29,2.911
2018-05-30,3.1614
2018-05-31,26.4516
2018-06-01,2.9337
2018-06-04,4.0892
2018-06-05,2.7381
2018-06-06,1.2746
2018-06-07,-0.8009
2018-06-08,2.3068
2018-06-11,0.451
2018-06-12,-0.3367
2018-06-13,-0.9009
2018-06-14,-5.1136
2018-06-15,1.5569
2018-06-18,2.3585
2018-06-19,0.9217
2018-06-20,2.1689
2018-06-21,1.3408
2018-06-22,2.2051
2018-06-25,-2.8047
2018-06-26,1.8868
2018-06-27,-2.8322000000000003
2018-06-28,4.5964
2018-06-29,0.1072
2018-07-02,1.1777
2018-07-03,-1.3757
2018-07-05,-0.9657
2018-07-06,-0.5417
2018-07-09,-2.0697
2018-07-10,-2.1135
2018-07-11,-1.7045
2018-07-12,-2.3121
2018-07-13,0.7101
2018-07-16,-1.2926
2018-07-17,1.0714
2018-07-18,-1.5312000000000001
2018-07-19,8.0144
2018-07-20,-3.7652
2018-07-23,1.496
2018-07-24,-6.2358
2018-07-25,0.1209
2018-07-26,0.9662
2018-07-27,-1.3158
2018-07-30,1.0909
2018-07-31,-1.7986
2018-08-01,-1.9536
2018-08-02,1.2453
2018-08-03,0.123
2018-08-06,-0.2457
2018-08-07,1.8473000000000002
2018-08-08,3.7485
2018-08-09,0.5828
2018-08-10,-1.1587
2018-08-13,-2.5791
2018-08-14,5.5355
2018-08-15,-6.4994
2018-08-16,0.6098
2018-08-17,0.4848
2018-08-20,-7.7201
2018-08-21,-10.4575
2018-08-22,-8.6131
2018-08-23,-3.8339
2018-08-24,-1.1628
2018-08-27,-2.1849
2018-08-28,1.5464
2018-08-29,0.6768
2018-08-30,0.3361
2018-08-31,1.1724999999999999
2018-09-04,-1.3245
2018-09-05,-0.3356
2018-09-06,-3.5354
2018-09-07,1.5707
2018-09-10,1.3746
2018-09-11,5.2542
2018-09-12,-0.9662
2018-09-13,-1.9512
2018-09-14,1.3267
2018-09-17,-2.1277
2018-09-18,-1.3378
2018-09-19,1.3559
2018-09-20,2.5084
2018-09-21,-3.4258
2018-09-24,0.6757
2018-09-25,-0.1678
2018-09-26,3.5294
2018-09-27,1.2987
2018-09-28,-0.9615
2018-10-01,-0.6472
2018-10-02,-3.5831
2018-10-03,3.0405
2018-10-04,-1.6393
2018-10-05,0.1667
2018-10-08,-1.3311
2018-10-09,-1.3491
2018-10-10,-5.2991
2018-10-11,0.5415
2018-10-12,-0.1795
2018-10-15,0.3597
2018-10-16,0.8961
2018-10-17,-2.8419
2018-10-18,0.1828
2018-10-19,-5.8394
2018-10-22,0.7752
2018-10-23,-1.7308
2018-10-24,-1.7612999999999999
2018-10-25,-0.7968
2018-10-26,-2.008
2018-10-29,1.8443
2018-10-30,2.4145
2018-10-31,-0.7859
2018-11-01,4.9505
2018-11-02,1.5093999999999999
2018-11-05,2.6022
2018-11-06,-2.3551
2018-11-07,4.8237
2018-11-08,0.531
2018-11-09,-4.5775
2018-11-12,-1.107
2018-11-13,2.0522
2018-11-14,3.8391
2018-11-15,0.8803
2018-11-16,-4.3629999999999995
2018-11-19,-2.0073
2018-11-20,-0.3724
2018-11-21,2.0561
2018-11-23,-1.8315000000000001
2018-11-26,-1.1194
2018-11-27,-5.6604
2018-11-28,18.6
2018-11-29,4.7218
2018-11-30,-0.6441
2018-12-03,3.7277
2018-12-04,-8.125
2018-12-06,3.9116
2018-12-07,-1.964
2018-12-10,-2.1703
2018-12-11,-3.0717
2018-12-12,-4.0493
2018-12-13,-4.4037
2018-12-14,-6.7179
2018-12-17,1.2346
2018-12-18,1.8293
2018-12-19,-0.7984
2018-12-20,-3.6217
2018-12-21,-0.4175
2018-12-24,2.0964
2018-12-26,5.7495
2018-12-27,0.9709
2018-12-28,-1.3462
2018-12-31,3.8986
2019-01-02,-2.6266
2019-01-03,-3.0829
2019-01-04,3.5785
2019-01-07,4.4146
2019-01-08,-1.6543999999999999
2019-01-09,5.6075
2019-01-10,-4.7788
2019-01-11,2.6022
2019-01-14,0.7246
2019-01-15,1.0791
2019-01-16,3.0249
2019-01-17,3.7997
2019-01-18,5.4908
2019-01-22,-2.5237
2019-01-23,1.4563
2019-01-24,-0.4785
2019-01-25,1.6026
2019-01-28,-2.3659
2019-01-29,-1.7771
2019-01-30,0.0
2019-01-31,-2.1382
2019-02-01,-1.8487
2019-02-04,2.226
2019-02-05,1.1724999999999999
2019-02-06,0.3311
2019-02-07,-0.165
2019-02-08,0.1653
2019-02-11,-0.9901
2019-02-12,-1.6667
2019-02-13,-1.6949
2019-02-14,-4.6552
2019-02-15,2.7125
2019-02-19,1.0563
2019-02-20,2.439
2019-02-21,0.6803
2019-02-22,2.7027
2019-02-25,0.3289
2019-02-26,-3.4426
2019-02-27,1.8676
2019-02-28,-0.8333
2019-03-01,1.0084
2019-03-04,-0.9983
2019-03-05,-1.1764999999999999
2019-03-06,14.6259
2019-03-07,4.451
2019-03-08,-0.4261
2019-03-11,-1.2839
2019-03-12,-2.4566
2019-03-13,4.1481
2019-03-14,0.2845
2019-03-15,1.4184
2019-03-18,-4.7552
2019-03-19,-1.2367
2019-03-20,-3.7567
2019-03-21,-2.0446
2019-03-22,-3.0361
2019-03-25,1.3699
2019-03-26,0.0
2019-03-27,2.5097
2019-03-28,2.6365
2019-03-29,0.7339
2019-04-01,0.5464
2019-04-02,-2.3551
2019-04-03,-3.8961
2019-04-04,3.2819
2019-04-05,-0.9346
2019-04-08,-1.6981000000000002
2019-04-09,-1.1516
2019-04-10,0.7767
2019-04-11,-1.7341
2019-04-12,0.0
2019-04-15,0.5882
2019-04-16,0.0
2019-04-17,-0.5848
2019-04-18,-1.1764999999999999
2019-04-22,0.1984
2019-04-23,3.5644
2019-04-24,5.1625
2019-04-25,-1.2727
2019-04-26,1.8416000000000001
2019-04-29,0.1808
2019-04-30,1.2635
2019-05-01,-3.0303
2019-05-02,0.1838
2019-05-03,1.2844
2019-05-06,-0.9058
2019-05-07,-5.1188
2019-05-08,-0.1927
2019-05-09,1.3514
2019-05-10,-1.9048
2019-05-13,-4.8544
2019-05-14,-3.6734999999999998
2019-05-15,-2.3305
2019-05-16,-1.5184
2019-05-17,-2.2026
2019-05-20,1.1261
2019-05-21,-5.3452
2019-05-22,-5.1765
2019-05-23,-3.7221
2019-05-24,-4.8969000000000005
2019-05-28,11.6531
2019-05-29,-12.3786
2019-05-30,-53.4626
2019-05-31,-11.9048
2019-06-03,-6.0811
2019-06-04,4.3165
2019-06-05,-6.8966
2019-06-06,3.7037
2019-06-07,6.4286
2019-06-10,0.6711
2019-06-11,0.6667
2019-06-12,7.2848
2019-06-13,2.4691
2019-06-14,-6.6265
2019-06-17,6.4516
2019-06-18,-4.8485
2019-06-19,-1.2739
2019-06-20,8.3871
2019-06-21,-1.7856999999999998
2019-06-24,1.8182
2019-06-25,-0.5952
2019-06-26,1.7964
2019-06-27,27.0588
2019-06-28,-7.8704
2019-07-01,5.5276
2019-07-02,-3.8095
2019-07-03,2.4752
2019-07-05,1.4493
2019-07-08,11.9048
2019-07-09,2.9787
2019-07-10,-0.8264
2019-07-11,2.9167
2019-07-12,-8.502
2019-07-15,1.7699
2019-07-16,3.9130000000000003
2019-07-17,-5.8577
2019-07-18,-5.7778
2019-07-19,1.8868
2019-07-22,1.8519
2019-07-23,-4.5455
2019-07-24,1.4285999999999999
2019-07-25,-3.2864
2019-07-26,1.4563
2019-07-29,2.3923
2019-07-30,-0.4673
2019-07-31,0.4695
2019-08-01,-0.4673
2019-08-02,-4.2254
2019-08-05,-2.9412000000000003
2019-08-06,-1.0101
2019-08-07,1.0204
2019-08-08,0.0
2019-08-09,-10.101
2019-08-12,1.1236
2019-08-13,1.6667
2019-08-14,-10.929
2019-08-15,-2.454
2019-08-16,-6.9182
2019-08-19,17.5676
2019-08-20,-4.023
2019-08-21,5.9879999999999995
2019-08-22,3.9548
2019-08-23,-4.8913
2019-08-26,18.8571
2019-08-27,-19.7115
2019-08-28,17.3653
2019-08-29,0.5102
2019-08-30,-5.0761
2019-09-03,2.6738
2019-09-04,3.6458
2019-09-05,5.5276
2019-09-06,0.9524
2019-09-09,6.6038
2019-09-10,4.4248
2019-09-11,-2.9661
2019-09-12,3.9301
2019-09-13,-2.521
2019-09-16,-4.3103
2019-09-17,-9.9099
2019-09-18,-2.5
2019-09-19,0.5128
2019-09-20,-2.0408
2019-09-23,-0.5208
2019-09-24,1.0471
2019-09-25,0.0
2019-09-26,-2.5907
2019-09-27,0.5319
2019-09-30,0.5291
2019-10-01,-4.2105
2019-10-02,-1.0989
2019-10-03,-2.2222
2019-10-04,-2.8409
2019-10-07,5.2632
2019-10-08,-2.2222
2019-10-09,-1.1364
2019-10-10,-1.1494
2019-10-11,1.1628
2019-10-14,-1.1494
2019-10-15,0.5814
2019-10-16,1.1561
2019-10-17,3.4286
2019-10-18,-2.7624
2019-10-21,2.2727
2019-10-22,1.1111
2019-10-23,0.0
2019-10-24,-3.8462
2019-10-25,1.1429
2019-10-28,1.6949
2019-10-29,1.1111
2019-10-30,-2.7473
2019-10-31,-2.2599
2019-11-01,5.2023
2019-11-04,6.044
2019-11-05,3.6269
2019-11-06,-0.5
2019-11-07,1.5074999999999998
2019-11-08,-5.9406
2019-11-11,-2.1053
2019-11-12,0.5376
2019-11-13,-4.8128
2019-11-14,-1.1236
2019-11-15,-1.1364
2019-11-18,-5.1724
2019-11-19,0.6061
2019-11-20,-5.4217
2019-11-21,-3.1847
2019-11-22,1.3158
2019-11-25,3.8961
2019-11-26,4.375
2019-11-27,2.9939999999999998
2019-11-29,1.1628
2019-12-02,-2.8736
2019-12-03,-1.7751000000000001
2019-12-04,3.6145
2019-12-05,-27.907
2019-12-06,-0.8065
2019-12-09,-7.3171
2019-12-10,-7.8947
2019-12-11,-0.9524
2019-12-12,-0.9615
2019-12-13,0.0
2019-12-16,-6.5437
2019-12-17,-1.309
2019-12-18,7.3684
2019-12-19,0.0
2019-12-20,1.9607999999999999
2019-12-23,3.8462
2019-12-24,2.7778
2019-12-26,-1.8018
2019-12-27,0.9174
2019-12-30,0.9091
2019-12-31,1.8018
2020-01-02,0.0
2020-01-03,-1.7699
2020-01-06,0.0
2020-01-07,18.018
2020-01-08,-3.8167999999999997
2020-01-09,10.3175
2020-01-10,0.0
2020-01-13,-4.3165
2020-01-14,-5.2632
2020-01-15,-0.7937
2020-01-16,4.0
2020-01-17,1.5385
2020-01-21,0.7576
2020-01-22,3.0075
2020-01-23,2.1898
2020-01-24,-7.1429
2020-01-27,-4.6154
2020-01-28,2.4194
2020-01-29,-0.7874
2020-01-30,-7.1429
2020-01-31,1.7094
2020-02-03,0.0
2020-02-04,-1.6806999999999999
2020-02-05,2.5641
2020-02-06,-1.6667
2020-02-07,-1.6949
2020-02-10,-5.1724
2020-02-11,0.0
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,-6.3636
2020-02-18,6.7961
2020-02-19,-4.5455
2020-02-20,0.9524
2020-02-21,0.9434
2020-02-24,-5.6075
2020-02-25,-8.8119
2020-02-26,1.1509
2020-02-27,-7.3744
2020-02-28,-1.495
2020-03-02,-0.0118
2020-03-03,1.1884000000000001
2020-03-04,1.1628
2020-03-05,-10.0
2020-03-06,-9.8851
2020-03-09,-2.2251
2020-03-10,4.3629999999999995
2020-03-11,0.0
2020-03-12,-27.7778
2020-03-13,15.3846
2020-03-16,-11.5667
2020-03-17,8.6883
2020-03-18,-9.8318
2020-03-19,3.75
2020-03-20,16.9787
2020-03-23,-14.4351
2020-03-24,5.0556
2020-03-25,5.7289
2020-03-26,-3.3011
2020-03-27,-8.5862
2020-03-30,7.9404
2020-03-31,-3.4772
2020-04-01,-9.4859
2020-04-02,-18.0
2020-04-03,-24.3902
2020-04-06,19.3548
2020-04-07,4.8919
2020-04-08,10.8993
2020-04-09,4.5539
2020-04-13,-5.4444
2020-04-14,-4.4418
2020-04-15,-6.4929
2020-04-16,-7.2856
2020-04-17,10.6383
2020-04-20,-5.1282
2020-04-21,-0.4054
2020-04-22,-5.0204
2020-04-23,-0.7143
2020-04-24,6.1295
2020-04-27,19.3059
2020-04-28,2.25
2020-04-29,-0.978
2020-04-30,2.2222
2020-05-01,-7.3562
2020-05-04,2.9391
2020-05-05,-7.8747
2020-05-06,7.6231
2020-05-07,0.2787
2020-05-08,-4.4697
2020-05-11,4.5333
2020-05-12,5.821
2020-05-13,5.3693
2020-05-14,-6.3852
2020-05-15,3.888
2020-05-18,9.923
2020-05-19,11.0311
2020-05-20,-4.0652
2020-05-21,3.0502
2020-05-22,-3.279
2020-05-26,2.2723
2020-05-27,32.9152
2020-05-28,-12.6449
2020-05-29,-5.4012
2020-06-01,-9.9837
2020-06-02,2.7546
2020-06-03,-1.1993
2020-06-04,2.9454000000000002
2020-06-05,16.1609
2020-06-08,9.8373
2020-06-09,16.6893
2020-06-10,3.5057
2020-06-11,-20.4906
2020-06-12,-4.5853
2020-06-15,1.0086
2020-06-16,25.8884
2020-06-17,-12.516
2020-06-18,2.7199999999999998
2020-06-19,0.3634
2020-06-22,-3.0523
2020-06-23,2.2145
2020-06-24,-4.8421
2020-06-25,-2.4688
2020-06-26,-8.1564
2020-06-29,5.4356
2020-06-30,0.4938
2020-07-01,1.0983
2020-07-02,4.3453
2020-07-06,1.411
2020-07-07,-3.1474
2020-07-08,0.4881
2020-07-09,-4.2332
2020-07-10,-3.0
2020-07-13,-7.3659
2020-07-14,-2.9516
2020-07-15,4.7033000000000005
2020-07-16,38.0794
2020-07-17,-17.2319
2020-07-20,-5.3056
2020-07-21,1.9214
2020-07-22,-5.8138
2020-07-23,0.8098
2020-07-24,4.1225
2020-07-27,-2.4745
2020-07-28,2.1493
2020-07-29,-7.934
2020-07-30,1.5712000000000002
2020-07-31,-10.6875
