ticker,NVEE US Equity
2014-05-22,-1.1213
2014-05-23,0.0
2014-05-27,0.3093
2014-05-28,0.2055
2014-05-29,2.0513
2014-05-30,-0.5025
2014-06-02,-0.202
2014-06-03,0.0
2014-06-04,-0.3036
2014-06-05,1.5228000000000002
2014-06-06,0.5
2014-06-09,1.4925
2014-06-10,2.2549
2014-06-11,-2.3622
2014-06-12,-1.8031000000000001
2014-06-13,2.2
2014-06-18,-2.1526
2014-06-19,2.5
2014-06-20,-0.5854
2014-06-23,-1.8646
2014-06-24,0.0
2014-06-25,1.5
2014-06-26,-3.1903
2014-06-27,-2.8106999999999998
2014-06-30,3.1414
2014-07-01,0.8122
2014-07-03,0.7049
2014-07-07,0.2
2014-07-08,-1.2974
2014-07-14,0.1011
2014-07-16,-4.0404
2014-07-17,1.0526
2014-07-18,-1.0417
2014-07-21,-4.3158
2014-07-22,1.9802
2014-07-23,2.4811
2014-07-29,-0.5263
2014-07-30,4.6561
2014-07-31,0.1011
2014-08-01,-2.7273
2014-08-07,-0.3115
2014-08-08,-0.5208
2014-08-12,-1.0471
2014-08-14,0.5291
2014-08-15,-1.2631999999999999
2014-08-18,0.2132
2014-08-20,-0.2114
2014-08-21,-0.0013
2014-08-22,-3.6247
2014-08-25,4.9779
2014-08-26,0.1054
2014-08-27,-1.5789
2014-08-28,0.7487
2014-08-29,0.6369
2014-09-02,-1.2658
2014-09-03,0.9615
2014-09-04,-0.8466
2014-09-05,1.3874
2014-09-08,5.2632
2014-09-09,0.0
2014-09-10,0.75
2014-09-11,-2.7295
2014-09-12,1.3265
2014-09-15,-1.3092
2014-09-16,-1.5306
2014-09-17,1.5544
2014-09-18,-1.3265
2014-09-19,-5.8945
2014-09-22,-1.0989
2014-09-23,1.3333
2014-09-24,1.4254
2014-09-25,2.0
2014-09-26,0.3657
2014-09-29,0.3221
2014-09-30,-0.0053
2014-10-01,-0.7316
2014-10-02,-4.4539
2014-10-03,0.222
2014-10-06,-0.6645
2014-10-07,1.1148
2014-10-08,-1.8742999999999999
2014-10-09,0.7865
2014-10-14,-1.3378
2014-10-15,-0.5706
2014-10-16,0.0057
2014-10-17,3.4091
2014-10-20,2.1978
2014-10-22,-1.6129
2014-10-23,2.5137
2014-10-30,-2.9851
2014-11-07,1.0989
2014-11-10,-2.1726
2014-11-11,0.0
2014-11-12,1.443
2014-11-13,1.862
2014-11-14,12.7957
2014-11-17,9.9142
2014-11-18,0.8673
2014-11-19,0.6019
2014-11-20,3.4188
2014-11-21,2.2314
2014-11-24,5.093
2014-11-25,-0.3846
2014-11-26,0.3089
2014-11-28,-1.8476
2014-12-01,-10.5882
2014-12-02,5.5263
2014-12-03,8.8944
2014-12-04,6.4885
2014-12-05,1.0036
2014-12-08,1.2775
2014-12-09,-5.8164
2014-12-10,4.3899
2014-12-11,4.7755
2014-12-12,-4.4898
2014-12-15,-0.2137
2014-12-16,-8.6367
2014-12-17,7.7344
2014-12-18,-2.4656000000000002
2014-12-19,-1.3383
2014-12-22,-0.6029
2014-12-23,-1.6679
2014-12-24,-1.4649
2014-12-26,4.7731
2014-12-29,-2.4645
2014-12-30,-0.4594
2014-12-31,0.0
2015-01-02,1.0769
2015-01-05,-3.5008
2015-01-06,-2.0505
2015-01-07,-0.4831
2015-01-08,-6.6343
2015-01-09,-8.9255
2015-01-12,-4.2816
2015-01-13,4.3738
2015-01-14,-5.7143
2015-01-15,3.9394
2015-01-16,3.4013999999999998
2015-01-20,-1.7856999999999998
2015-01-21,4.5933
2015-01-22,-3.7511
2015-01-23,0.7605
2015-01-26,-0.6604
2015-01-27,2.2792
2015-01-28,-1.951
2015-01-29,14.1112
2015-01-30,-1.6598000000000002
2015-02-02,-1.3502
2015-02-03,-0.1711
2015-02-04,0.9426
2015-02-05,0.5942
2015-02-06,3.9661999999999997
2015-02-09,-4.5455
2015-02-10,2.0408
2015-02-11,2.1667
2015-02-12,2.3654
2015-02-13,0.3984
2015-02-17,3.0952
2015-02-18,-1.0778
2015-02-19,-2.0233
2015-02-20,-2.3034
2015-02-23,4.878
2015-02-24,-0.6202
2015-02-25,0.312
2015-02-26,1.4774
2015-02-27,-0.8429
2015-03-02,4.0958
2015-03-03,-1.8559999999999999
2015-03-04,0.6051
2015-03-05,6.6917
2015-03-06,0.3524
2015-03-09,4.2135
2015-03-10,-3.3019
2015-03-11,-1.8117999999999999
2015-03-12,0.1428
2015-03-13,-0.0009
2015-03-16,1.3466
2015-03-17,-2.028
2015-03-18,1.142
2015-03-19,0.4234
2015-03-20,0.3514
2015-03-23,8.5434
2015-03-24,2.5806
2015-03-25,0.0
2015-03-26,1.1320999999999999
2015-03-27,-0.4975
2015-03-30,0.875
2015-03-31,1.3631
2015-04-01,-4.9511
2015-04-02,1.8006
2015-04-06,0.0632
2015-04-07,-1.0101
2015-04-08,-0.0638
2015-04-09,0.4467
2015-04-10,0.6353
2015-04-13,7.3232
2015-04-14,3.4118
2015-04-15,3.9818
2015-04-16,-1.5591
2015-04-17,-1.0836
2015-04-20,-1.4045
2015-04-21,0.1709
2015-04-22,1.1377
2015-04-23,4.8931000000000004
2015-04-24,7.185
2015-04-27,-5.6528
2015-04-28,0.0
2015-04-29,-1.4316
2015-04-30,3.4965
2015-05-01,2.3388999999999998
2015-05-04,0.4571
2015-05-05,-1.4661
2015-05-06,-2.5141
2015-05-07,2.5789
2015-05-08,1.8984
2015-05-11,11.6314
2015-05-12,3.2927
2015-05-13,-2.0087
2015-05-14,1.9162
2015-05-15,-2.1425
2015-05-18,-8.7131
2015-05-19,1.1747
2015-05-20,3.9187
2015-05-21,-2.6071
2015-05-22,3.4895
2015-05-26,1.709
2015-05-27,3.6330999999999998
2015-05-28,-0.1315
2015-05-29,0.1316
2015-06-01,2.8045999999999998
2015-06-02,-0.1279
2015-06-03,0.7256
2015-06-04,0.5508
2015-06-05,-0.295
2015-06-08,-1.3948
2015-06-09,0.943
2015-06-10,5.138
2015-06-11,-3.7964
2015-06-12,-0.7976
2015-06-15,6.2632
2015-06-16,1.0354
2015-06-17,0.1182
2015-06-18,-0.7087
2015-06-19,-1.9033
2015-06-22,-1.0509
2015-06-23,-2.3693
2015-06-24,-0.0418
2015-06-25,0.6279
2015-06-26,-0.1248
2015-06-29,0.9163
2015-06-30,0.1238
2015-07-01,0.9893
2015-07-02,3.1837
2015-07-06,6.4873
2015-07-07,-3.4175
2015-07-08,-7.0769
2015-07-09,2.8146
2015-07-10,4.2673
2015-07-13,-0.0386
2015-07-14,-1.4677
2015-07-15,1.764
2015-07-16,1.6564
2015-07-17,-6.1008
2015-07-20,-1.8159999999999998
2015-07-21,0.411
2015-07-22,0.614
2015-07-23,-2.7664999999999997
2015-07-24,-0.2092
2015-07-27,0.5031
2015-07-28,-0.1252
2015-07-29,1.086
2015-07-30,2.0248
2015-07-31,-2.0251
2015-08-03,-1.2814999999999999
2015-08-04,0.0838
2015-08-05,-1.1297
2015-08-06,0.2962
2015-08-07,0.0844
2015-08-10,1.6863000000000001
2015-08-11,0.4561
2015-08-12,-3.2604
2015-08-13,1.7065000000000001
2015-08-14,3.3138
2015-08-17,-1.5428
2015-08-18,-4.701
2015-08-19,-2.4665
2015-08-20,-3.6823
2015-08-21,-7.462
2015-08-24,-6.4709
2015-08-25,1.1708
2015-08-26,-1.6307
2015-08-27,9.3048
2015-08-28,4.8924
2015-08-31,0.3731
2015-09-01,1.9052
2015-09-02,-1.596
2015-09-03,-3.7998
2015-09-04,-2.3121
2015-09-08,4.5858
2015-09-09,-0.3772
2015-09-10,-2.0823
2015-09-11,3.1416
2015-09-14,-3.0459
2015-09-15,1.45
2015-09-16,5.5741
2015-09-17,4.1968
2015-09-18,0.563
2015-09-21,-5.1249
2015-09-22,-4.3577
2015-09-23,-1.1391
2015-09-24,0.3841
2015-09-25,-5.4041
2015-09-28,-4.9545
2015-09-29,-0.0532
2015-09-30,-1.2241
2015-10-01,-1.4546999999999999
2015-10-02,4.374
2015-10-05,5.5526
2015-10-06,-2.2829
2015-10-07,3.1996
2015-10-08,0.2461
2015-10-09,7.511
2015-10-12,-0.0457
2015-10-13,1.3248
2015-10-14,0.4058
2015-10-15,0.4041
2015-10-16,-4.3828
2015-10-19,-0.5613
2015-10-20,1.317
2015-10-21,-2.9248
2015-10-22,1.1
2015-10-23,5.1561
2015-10-26,1.1696
2015-10-27,-4.2241
2015-10-28,3.9461
2015-10-29,0.0
2015-10-30,3.975
2015-11-02,0.6443
2015-11-03,-1.4085
2015-11-04,-0.4762
2015-11-05,-3.0448
2015-11-06,2.1534
2015-11-09,0.3074
2015-11-10,-0.0438
2015-11-11,1.0512
2015-11-12,-4.5514
2015-11-13,-9.0372
2015-11-16,-2.5961
2015-11-17,1.7427000000000001
2015-11-18,3.9295
2015-11-19,5.5744
2015-11-20,0.6887
2015-11-23,-2.7359999999999998
2015-11-24,2.2972
2015-11-25,2.5665
2015-11-27,4.3342
2015-11-30,-0.5139
2015-12-01,4.477
2015-12-02,-0.2472
2015-12-03,-3.0979
2015-12-04,1.1935
2015-12-07,-4.802
2015-12-08,0.0885
2015-12-09,-1.6357
2015-12-10,0.809
2015-12-11,-0.6242
2015-12-14,-2.3777
2015-12-15,1.011
2015-12-16,0.182
2015-12-17,-3.5876
2015-12-18,-1.7899
2015-12-21,0.7194
2015-12-22,1.1429
2015-12-23,-0.8004
2015-12-24,0.4271
2015-12-28,1.5123
2015-12-29,2.4209
2015-12-30,2.0455
2015-12-31,-2.0935
2016-01-04,-3.1847
2016-01-05,-3.8064
2016-01-06,-4.1524
2016-01-07,-6.9827
2016-01-08,-3.8356
2016-01-11,-0.5128
2016-01-12,-0.5155
2016-01-13,-6.16
2016-01-14,4.1718
2016-01-15,-4.2992
2016-01-19,-4.6769
2016-01-20,12.6533
2016-01-21,0.0573
2016-01-22,3.0355
2016-01-25,-2.1679
2016-01-26,2.3864
2016-01-27,1.6093
2016-01-28,-0.9831
2016-01-29,4.6884
2016-02-01,-1.1064
2016-02-02,1.4385
2016-02-03,-3.729
2016-02-04,-0.491
2016-02-05,-5.8662
2016-02-08,-1.3978
2016-02-09,-0.1772
2016-02-10,-0.0592
2016-02-11,0.6513
2016-02-12,1.8235000000000001
2016-02-16,6.0081
2016-02-17,3.2153
2016-02-18,-0.1584
2016-02-19,2.4855
2016-02-22,4.0764
2016-02-23,-2.8756
2016-02-24,3.0117
2016-02-25,2.5273
2016-02-26,1.0633
2016-02-29,4.6389
2016-03-01,2.3309
2016-03-02,-1.0719
2016-03-03,1.5350000000000001
2016-03-04,1.6452
2016-03-07,3.4121
2016-03-08,-3.8917
2016-03-09,-0.7482
2016-03-10,-2.0843
2016-03-11,6.4312000000000005
2016-03-14,8.0426
2016-03-15,-0.9453
2016-03-16,-2.4652
2016-03-17,2.2829
2016-03-18,3.5472
2016-03-21,3.1563
2016-03-22,-2.0522
2016-03-23,-2.1333
2016-03-24,-3.3476
2016-03-28,6.4035
2016-03-29,0.7949
2016-03-30,0.6759
2016-03-31,0.0746
2016-04-01,2.9445
2016-04-04,-7.1687
2016-04-05,0.78
2016-04-06,2.2833
2016-04-07,-1.5513
2016-04-08,0.8839
2016-04-11,1.7524
2016-04-12,-0.2621
2016-04-13,1.3514
2016-04-14,-1.8519
2016-04-15,0.2642
2016-04-18,3.1238
2016-04-19,2.1898
2016-04-20,-4.8929
2016-04-21,-7.8107
2016-04-22,5.0102
2016-04-25,-1.474
2016-04-26,2.2835
2016-04-27,2.2325
2016-04-28,-5.3464
2016-04-29,-1.2331
2016-05-02,4.3899
2016-05-03,-2.5077
2016-05-04,1.8599
2016-05-05,-6.0218
2016-05-06,12.8979
2016-05-09,4.4306
2016-05-10,2.0337
2016-05-11,-0.8591
2016-05-12,0.9705
2016-05-13,-7.9986
2016-05-16,-0.1119
2016-05-17,-0.9712
2016-05-18,-0.3395
2016-05-19,-3.4822
2016-05-20,0.1961
2016-05-23,4.5793
2016-05-24,2.2829
2016-05-25,2.0124
2016-05-26,-1.8651
2016-05-27,1.4985
2016-05-31,-1.8725
2016-06-01,10.3853
2016-06-02,-6.5492
2016-06-03,1.0317
2016-06-06,-0.0352
2016-06-07,0.7749
2016-06-08,0.4893
2016-06-09,-0.8696
2016-06-10,-3.4737
2016-06-13,-1.8175
2016-06-14,-0.2221
2016-06-15,-1.0019
2016-06-16,0.1874
2016-06-17,2.5814
2016-06-20,1.2035
2016-06-21,1.3333
2016-06-22,-4.5875
2016-06-23,3.5781
2016-06-24,-2.5909
2016-06-27,-5.1718
2016-06-28,1.9868000000000001
2016-06-29,4.2017
2016-06-30,4.2522
2016-07-01,-6.2588
2016-07-05,1.2378
2016-07-06,1.3709
2016-07-07,0.0731
2016-07-08,2.9949
2016-07-11,3.0142
2016-07-12,1.9966
2016-07-13,3.6112
2016-07-14,0.9772
2016-07-15,2.5161
2016-07-18,0.6608
2016-07-19,-2.9072
2016-07-20,1.6742
2016-07-21,-0.7916
2016-07-22,1.1491
2016-07-25,0.6942
2016-07-26,1.849
2016-07-27,1.2615
2016-07-28,-0.79
2016-07-29,-1.4701
2016-08-01,2.549
2016-08-02,-0.3334
2016-08-03,1.5207000000000002
2016-08-04,-0.5692
2016-08-05,0.0603
2016-08-08,1.1141
2016-08-09,0.268
2016-08-10,0.1782
2016-08-11,0.7412
2016-08-12,3.3548999999999998
2016-08-15,0.7973
2016-08-16,-0.5932
2016-08-17,-2.4154999999999998
2016-08-18,-0.3494
2016-08-19,-1.1397
2016-08-22,0.7685
2016-08-23,-5.7202
2016-08-24,0.1245
2016-08-25,-0.3418
2016-08-26,-0.8419
2016-08-29,-1.1006
2016-08-30,-0.4769
2016-08-31,-2.3323
2016-09-01,2.3553
2016-09-02,0.5113
2016-09-06,-0.3816
2016-09-07,-0.1915
2016-09-08,0.2558
2016-09-09,-5.2313
2016-09-12,0.8751
2016-09-13,-3.9039
2016-09-14,0.7292
2016-09-15,-0.5171
2016-09-16,0.4851
2016-09-19,8.1379
2016-09-20,-0.0319
2016-09-21,1.5949
2016-09-22,1.4129
2016-09-23,-1.2692999999999999
2016-09-26,-1.0975
2016-09-27,1.1414
2016-09-28,1.1285
2016-09-29,0.062
2016-09-30,0.0929
2016-10-03,-0.3714
2016-10-04,-0.4039
2016-10-05,0.3743
2016-10-06,-2.4859999999999998
2016-10-07,-1.7208
2016-10-10,2.0104
2016-10-11,-2.0025
2016-10-12,1.784
2016-10-13,-1.8801999999999999
2016-10-14,-0.812
2016-10-17,0.5894
2016-10-18,1.1068
2016-10-19,0.1288
2016-10-20,-6.3344
2016-10-21,-0.8239
2016-10-24,1.3153000000000001
2016-10-25,-11.9918
2016-10-26,-4.3478
2016-10-27,12.0536
2016-10-28,2.1369
2016-10-31,1.4184
2016-11-01,-0.3497
2016-11-02,-0.7018
2016-11-03,-1.0601
2016-11-04,2.6786
2016-11-07,1.3913
2016-11-08,1.7153
2016-11-09,6.4924
2016-11-10,2.2961
2016-11-11,6.192
2016-11-14,-0.2915
2016-11-15,2.3392
2016-11-16,2.0
2016-11-17,-2.1008
2016-11-18,2.8612
2016-11-21,-0.8345
2016-11-22,0.9818
2016-11-23,2.7778
2016-11-25,-1.6216
2016-11-28,-0.6868
2016-11-29,0.4149
2016-11-30,0.6887
2016-12-01,-0.1368
2016-12-02,-2.0548
2016-12-05,1.6783000000000001
2016-12-06,-1.3755
2016-12-07,0.9763
2016-12-08,1.5192999999999999
2016-12-09,-1.3605
2016-12-12,-1.931
2016-12-13,0.7032
2016-12-14,-2.5140000000000002
2016-12-15,1.0029
2016-12-16,-1.2766
2016-12-19,-1.0057
2016-12-20,1.1611
2016-12-21,0.0
2016-12-22,-1.8651
2016-12-23,-0.731
2016-12-27,0.5891
2016-12-28,-0.2928
2016-12-29,-1.4684
2016-12-30,-0.4471
2017-01-03,2.5449
2017-01-04,3.0657
2017-01-05,-1.1331
2017-01-06,0.5731
2017-01-09,-3.7037
2017-01-10,2.9586
2017-01-11,-0.7184
2017-01-12,1.013
2017-01-13,1.5758999999999999
2017-01-17,-1.1283
2017-01-18,0.428
2017-01-19,2.6989
2017-01-20,6.7773
2017-01-23,-1.0363
2017-01-24,3.0105
2017-01-25,-1.1436
2017-01-26,2.6992000000000003
2017-01-27,-0.8761
2017-01-30,0.5051
2017-01-31,2.3869
2017-02-01,0.1227
2017-02-02,-0.1225
2017-02-03,-1.1043
2017-02-06,-0.1241
2017-02-07,-1.1179999999999999
2017-02-08,0.5025
2017-02-09,1.625
2017-02-10,-1.107
2017-02-13,-0.2488
2017-02-14,0.7481
2017-02-15,0.8663
2017-02-16,0.3681
2017-02-17,-0.3667
2017-02-21,0.1227
2017-02-22,0.0
2017-02-23,-5.5147
2017-02-24,-2.0752
2017-02-27,-1.8542999999999998
2017-02-28,-0.6748
2017-03-01,6.1141
2017-03-02,-1.0243
2017-03-03,-2.8461
2017-03-06,0.0
2017-03-07,-1.7309999999999999
2017-03-08,-1.084
2017-03-09,-2.1233
2017-03-10,3.289
2017-03-13,-2.168
2017-03-14,-2.2161
2017-03-15,2.9745
2017-03-16,-0.6878
2017-03-17,0.0
2017-03-20,-1.2465
2017-03-21,2.2439999999999998
2017-03-22,-0.823
2017-03-23,2.4896
2017-03-24,1.3495
2017-03-27,-1.7309999999999999
2017-03-28,-0.6775
2017-03-29,0.6821
2017-03-30,0.6775
2017-03-31,1.2113
2017-04-03,-3.4574
2017-04-04,0.9642
2017-04-05,0.0
2017-04-06,2.4557
2017-04-07,6.3915
2017-04-10,-6.5081
2017-04-11,0.9371
2017-04-12,-1.1936
2017-04-13,-1.8792
2017-04-17,2.8728
2017-04-18,1.9947
2017-04-19,-2.4772
2017-04-20,-2.1390000000000002
2017-04-21,2.7321999999999997
2017-04-24,2.7926
2017-04-25,1.2937
2017-04-26,-0.1277
2017-04-27,-0.6394
2017-04-28,-0.3861
2017-05-01,0.646
2017-05-02,1.1553
2017-05-03,-1.3959
2017-05-04,-1.6731
2017-05-05,2.0942
2017-05-08,-3.8462
2017-05-09,-0.4
2017-05-10,-0.2677
2017-05-11,-0.5369
2017-05-12,0.0
2017-05-15,0.4049
2017-05-16,0.1344
2017-05-17,-0.6711
2017-05-18,0.0
2017-05-19,-0.6757
2017-05-22,0.0
2017-05-23,0.6803
2017-05-24,0.1351
2017-05-25,-1.3495
2017-05-26,-2.1888
2017-05-30,1.2587
2017-05-31,1.3812
2017-06-01,0.1362
2017-06-02,0.0
2017-06-05,0.1361
2017-06-06,-0.8152
2017-06-07,4.2466
2017-06-08,6.4389
2017-06-09,0.7407
2017-06-12,-0.1225
2017-06-13,-1.3497
2017-06-14,0.2488
2017-06-15,-1.1166
2017-06-16,1.8820999999999999
2017-06-19,4.1872
2017-06-20,-0.8274
2017-06-21,-1.1919
2017-06-22,0.2413
2017-06-23,2.2864
2017-06-26,2.5882
2017-06-27,-1.2615
2017-06-28,0.3484
2017-06-29,-2.4306
2017-06-30,0.8304
2017-07-03,3.1765
2017-07-05,-0.6842
2017-07-06,-6.1998
2017-07-07,2.2032
2017-07-10,-1.0778
2017-07-11,-0.2421
2017-07-12,1.0922
2017-07-13,-0.8403
2017-07-14,-0.7264
2017-07-17,0.9756
2017-07-18,-0.6039
2017-07-19,4.2527
2017-07-20,-4.5455
2017-07-21,-0.9768
2017-07-24,3.0826000000000002
2017-07-25,-0.1196
2017-07-26,-0.479
2017-07-27,0.1203
2017-07-28,-0.1202
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,0.2407
2017-08-03,1.0804
2017-08-04,2.7316000000000003
2017-08-07,1.3873
2017-08-08,-0.2281
2017-08-09,0.8
2017-08-10,-3.8548999999999998
2017-08-11,-2.1226
2017-08-14,2.6506
2017-08-15,-0.1174
2017-08-16,1.1751
2017-08-17,1.5099
2017-08-18,-2.9748
2017-08-21,-2.0047
2017-08-22,1.083
2017-08-23,0.8333
2017-08-24,0.0
2017-08-25,2.7155
2017-08-28,3.5632
2017-08-29,2.1088
2017-08-30,2.9348
2017-08-31,1.9007
2017-09-01,2.7979000000000003
2017-09-05,-0.7056
2017-09-06,-1.7259
2017-09-07,-0.9298
2017-09-08,-0.6257
2017-09-11,0.0
2017-09-12,0.6296
2017-09-13,1.4599
2017-09-14,3.9054
2017-09-15,1.4837
2017-09-18,2.1442
2017-09-19,-0.6679
2017-09-20,0.8646
2017-09-21,-2.1905
2017-09-22,0.6816
2017-09-25,4.1586
2017-09-26,1.6713
2017-09-27,1.7351999999999999
2017-09-28,-2.4237
2017-09-29,0.552
2017-10-02,2.4703
2017-10-03,0.3571
2017-10-04,-1.6014
2017-10-05,-0.7233
2017-10-06,-1.9125999999999999
2017-10-09,2.0427
2017-10-10,-0.6369
2017-10-11,-1.5568
2017-10-12,1.1163
2017-10-13,0.184
2017-10-16,-0.4591
2017-10-17,-2.7675
2017-10-18,2.4668
2017-10-19,-0.2778
2017-10-20,1.857
2017-10-23,-1.2762
2017-10-24,0.7387
2017-10-25,-0.0917
2017-10-26,3.6696999999999997
2017-10-27,0.531
2017-10-30,2.0246
2017-10-31,0.2588
2017-11-01,-2.5818
2017-11-02,-1.4134
2017-11-03,-0.1792
2017-11-06,0.8079
2017-11-07,-1.4248
2017-11-08,-2.981
2017-11-09,-3.2588
2017-11-10,-0.385
2017-11-13,0.2899
2017-11-14,-0.289
2017-11-15,-0.9662
2017-11-16,1.561
2017-11-17,2.9779
2017-11-20,1.5857999999999999
2017-11-21,0.9183
2017-11-22,-1.0009
2017-11-24,-0.0919
2017-11-27,-1.5638999999999998
2017-11-28,2.6168
2017-11-29,-0.9107
2017-11-30,1.9301
2017-12-01,-0.9919
2017-12-04,0.1821
2017-12-05,-0.7273
2017-12-06,0.0
2017-12-07,-2.5641
2017-12-08,1.0338
2017-12-11,-0.9302
2017-12-12,-0.3756
2017-12-13,-0.6598
2017-12-14,-2.7514
2017-12-15,1.1707
2017-12-18,2.3144
2017-12-19,-0.0943
2017-12-20,1.8868
2017-12-21,1.2963
2017-12-22,-0.7313
2017-12-26,0.3683
2017-12-27,1.0092
2017-12-28,0.1817
2017-12-29,-1.8132000000000001
2018-01-02,-1.662
2018-01-03,-2.1596
2018-01-04,-0.7678
2018-01-05,0.5803
2018-01-08,1.4423
2018-01-09,0.0
2018-01-10,1.327
2018-01-11,1.2161
2018-01-12,-1.5712000000000002
2018-01-16,-3.0047
2018-01-17,-2.6137
2018-01-18,-2.2862999999999998
2018-01-19,-0.9156
2018-01-22,-3.5934
2018-01-23,1.1715
2018-01-24,1.1579
2018-01-25,-0.2081
2018-01-26,-1.0428
2018-01-29,-0.2107
2018-01-30,1.1616
2018-01-31,1.7745
2018-02-01,0.1026
2018-02-02,-1.6393
2018-02-05,-5.1042
2018-02-06,-0.9879
2018-02-07,0.4435
2018-02-08,-5.9603
2018-02-09,-1.0563
2018-02-12,-3.5587
2018-02-13,6.1501
2018-02-14,3.8239
2018-02-15,0.1116
2018-02-16,1.8952
2018-02-20,-4.5952
2018-02-21,-0.344
2018-02-22,0.5754
2018-02-23,-1.4874
2018-02-26,2.3229
2018-02-27,-0.7946
2018-02-28,-1.0297
2018-03-01,3.9306
2018-03-02,-0.4449
2018-03-05,-2.0112
2018-03-06,3.5348
2018-03-07,1.7621
2018-03-08,1.9481000000000002
2018-03-09,18.5775
2018-03-12,-3.2229
2018-03-13,1.2951
2018-03-14,1.7351999999999999
2018-03-15,3.2316
2018-03-16,-0.5217
2018-03-19,-0.8741
2018-03-20,-0.2646
2018-03-21,-0.5305
2018-03-22,-1.1556
2018-03-23,-2.7878
2018-03-26,3.0527
2018-03-27,0.9874
2018-03-28,-1.0667
2018-03-29,0.1797
2018-04-02,-2.3318
2018-04-03,2.8466
2018-04-04,3.2143
2018-04-05,-0.4325
2018-04-06,-2.2589
2018-04-09,1.8667
2018-04-10,2.7487
2018-04-11,-1.2314
2018-04-12,7.3947
2018-04-13,-4.6437
2018-04-16,3.8623
2018-04-17,0.0
2018-04-18,2.4252000000000002
2018-04-19,-0.7103
2018-04-20,-1.2719
2018-04-23,0.0
2018-04-24,-1.5298
2018-04-25,0.5724
2018-04-26,-5.3659
2018-04-27,3.6942
2018-04-30,-2.4855
2018-05-01,-0.1699
2018-05-02,3.6596
2018-05-03,0.5747
2018-05-04,6.7755
2018-05-07,-7.5687999999999995
2018-05-08,1.737
2018-05-09,-3.1707
2018-05-10,0.0
2018-05-11,-0.3359
2018-05-14,-2.9486
2018-05-15,-0.1736
2018-05-16,2.2609
2018-05-17,0.0
2018-05-18,1.8707
2018-05-21,1.1686
2018-05-22,-0.9901
2018-05-23,-0.1667
2018-05-24,0.2504
2018-05-25,0.3331
2018-05-29,0.5809
2018-05-30,4.9505
2018-05-31,-1.2579
2018-06-01,1.5127000000000002
2018-06-04,0.9412
2018-06-05,0.9324
2018-06-06,0.6159
2018-06-07,-0.9181
2018-06-08,-0.3089
2018-06-11,-0.3873
2018-06-12,1.0109
2018-06-13,0.3079
2018-06-14,1.2279
2018-06-15,5.2312
2018-06-18,0.4323
2018-06-19,-0.6456
2018-06-20,1.083
2018-06-21,-2.6429
2018-06-22,1.7608000000000001
2018-06-25,-0.3605
2018-06-26,-0.2894
2018-06-27,-0.2903
2018-06-28,-0.2911
2018-06-29,1.1679
