ticker,CLRI US Equity
2009-02-25,-14.2857
2009-02-26,16.6667
2009-02-27,-42.8571
2009-03-02,0.0
2009-03-04,25.0
2009-03-05,0.0
2009-03-06,2.0
2009-03-09,-1.9607999999999999
2009-03-10,-20.0
2009-03-11,15.0
2009-03-12,30.4348
2009-03-13,33.3333
2009-03-16,-10.0
2009-03-17,-2.7778
2009-03-18,5.7143
2009-03-19,-18.9189
2009-03-20,0.0
2009-03-23,-13.3333
2009-03-24,30.7692
2009-03-25,11.7647
2009-03-26,0.0
2009-03-27,0.0
2009-03-30,-2.6316
2009-03-31,0.0
2009-04-01,-5.4054
2009-04-02,-14.2857
2009-04-03,-16.6667
2009-04-06,20.0
2009-04-07,10.0
2009-04-08,-9.0909
2009-04-09,0.0
2009-04-13,16.6667
2009-04-14,-14.2857
2009-04-15,6.6667
2009-04-16,-6.25
2009-04-17,10.0
2009-04-20,-9.0909
2009-04-21,0.0
2009-04-22,0.0
2009-04-23,16.6667
2009-04-24,-14.2857
2009-04-27,0.0
2009-04-28,13.3333
2009-04-29,-8.8235
2009-04-30,35.4839
2009-05-01,-14.2857
2009-05-04,-16.6667
2009-05-05,-13.3333
2009-05-06,15.3846
2009-05-07,-12.7083
2009-05-08,14.0811
2009-05-11,-12.9707
2009-05-12,14.9038
2009-05-13,-12.9707
2009-05-14,-2.6442
2009-05-15,-0.7407
2009-05-18,-9.7015
2009-05-19,5.7851
2009-05-20,-5.4688
2009-05-21,-3.0303
2009-05-22,-9.0909
2009-05-26,12.5
2009-05-27,0.0
2009-05-28,-11.1111
2009-05-29,-5.0
2009-06-01,26.3158
2009-06-02,-12.5
2009-06-03,-4.7619
2009-06-04,0.0
2009-06-05,-12.5
2009-06-08,-15.357099999999999
2009-06-09,35.0211
2009-06-10,-10.0
2009-06-11,-5.5556
2009-06-12,-5.8824
2009-06-15,25.0
2009-06-16,-19.375
2009-06-17,-0.7752
2009-06-18,0.0
2009-06-19,0.0
2009-06-22,6.25
2009-06-23,-11.7647
2009-06-24,0.0
2009-06-25,0.0
2009-06-26,3.3333
2009-06-29,3.2258
2009-06-30,-1.1719
2009-07-01,0.0
2009-07-02,1.1858
2009-07-06,12.5
2009-07-07,-8.3333
2009-07-08,21.2121
2009-07-09,20.0
2009-07-10,-8.3333
2009-07-13,-9.0909
2009-07-14,0.0
2009-07-15,0.0
2009-07-16,-17.5
2009-07-17,9.0909
2009-07-20,0.6944
2009-07-21,-8.9655
2009-07-22,0.0
2009-07-23,0.0
2009-07-24,3.0303
2009-07-27,0.0
2009-07-28,-2.9412000000000003
2009-07-29,0.0
2009-07-30,0.0
2009-07-31,0.7576
2009-08-03,-3.7594
2009-08-04,0.0
2009-08-05,3.125
2009-08-07,0.0
2009-08-10,-3.0303
2009-08-11,0.0
2009-08-12,0.0
2009-08-13,18.75
2009-08-17,-13.1579
2009-08-18,15.1515
2009-08-19,0.0
2009-08-20,-13.1579
2009-08-21,21.2121
2009-08-24,-10.0
2009-08-25,0.0
2009-08-26,11.1111
2009-08-27,0.0
2009-08-28,-10.0
2009-08-31,0.0
2009-09-01,11.1111
2009-09-02,0.0
2009-09-03,-10.0
2009-09-04,11.1111
2009-09-08,0.0
2009-09-09,-10.0
2009-09-10,11.1111
2009-09-11,-9.0625
2009-09-14,1.7182
2009-09-15,8.1081
2009-09-16,-10.0
2009-09-17,-10.0694
2009-09-18,11.1969
2009-09-21,0.0
2009-09-22,0.0
2009-09-23,-10.0694
2009-09-24,0.0
2009-09-28,0.0
2009-09-29,-1.1583
2009-09-30,18.75
2009-10-01,-21.0526
2009-10-02,0.0
2009-10-05,0.0
2009-10-06,26.6667
2009-10-07,15.7895
2009-10-08,-31.8182
2009-10-09,6.6667
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,25.0
2009-10-16,0.0
2009-10-19,0.0
2009-10-20,0.0
2009-10-21,15.0
2009-10-22,-13.0435
2009-10-26,0.0
2009-10-27,0.0
2009-10-28,5.0
2009-10-29,4.7619
2009-10-30,-20.4545
2009-11-02,20.0
2009-11-03,-9.5238
2009-11-04,-26.3158
2009-11-05,7.1429
2009-11-06,0.0
2009-11-09,13.3333
2009-11-10,0.0
2009-11-11,5.8824
2009-11-12,0.0
2009-11-13,0.0
2009-11-16,0.0
2009-11-17,11.1111
2009-11-18,10.0
2009-11-19,0.0
2009-11-20,-15.9091
2009-11-23,0.0
2009-11-24,62.1622
2009-11-25,-10.0
2009-11-27,-7.4074
2009-11-30,16.0
2009-12-01,-17.2414
2009-12-02,0.0
2009-12-03,-16.6667
2009-12-04,12.5
2009-12-07,-11.1111
2009-12-08,0.0
2009-12-09,0.0
2009-12-10,-5.0
2009-12-11,-2.6316
2009-12-14,18.9189
2009-12-15,-9.0909
2009-12-16,-5.0
2009-12-17,5.2632
2009-12-18,0.0
2009-12-21,0.0
2009-12-22,-5.0
2009-12-23,-4.6053
2009-12-24,-17.2414
2009-12-28,20.0
2009-12-29,5.5556
2009-12-30,5.2632
2009-12-31,-10.0
2010-01-04,11.1111
2010-01-05,0.0
2010-01-06,0.0
2010-01-07,0.0
2010-01-08,0.0
2010-01-11,-7.5
2010-01-12,2.7027
2010-01-13,-5.2632
2010-01-14,-5.5556
2010-01-15,-5.8824
2010-01-19,9.375
2010-01-20,-8.5714
2010-01-21,-15.625
2010-01-22,18.5185
2010-01-25,0.0
2010-01-26,-6.25
2010-01-27,0.0
2010-01-28,46.6667
2010-01-29,-9.0909
2010-02-01,-20.0
2010-02-02,-6.25
2010-02-03,-13.3333
2010-02-04,10.5769
2010-02-05,-5.2174
2010-02-09,-0.9174
2010-02-10,-3.7037
2010-02-11,-7.6923
2010-02-12,4.1667
2010-02-16,1.0
2010-02-17,-4.9505
2010-02-18,66.6667
2010-02-23,-10.0
2010-02-24,-22.2222
2010-02-25,14.2857
2010-02-26,-28.125
2010-03-01,-4.3478
2010-03-02,0.0
2010-03-03,36.3636
2010-03-04,-20.0
2010-03-05,-8.3333
2010-03-08,54.5455
2010-03-09,-11.7647
2010-03-12,-6.6667
2010-03-15,-21.4286
2010-03-16,0.0
2010-03-17,0.0
2010-03-18,9.0909
2010-03-22,-8.3333
2010-03-23,-9.0909
2010-03-24,50.0
2010-03-25,-6.6667
2010-04-06,0.0
2010-04-07,0.0
2010-04-08,0.0
2010-04-09,0.0
2010-04-12,-14.2857
2010-04-13,16.6667
2010-04-15,0.0
2010-04-16,0.0
2010-04-19,-21.4286
2010-04-20,26.1364
2010-04-21,0.9009
2010-04-22,0.0
2010-04-23,-7.1429
2010-04-27,-7.6923
2010-05-03,-33.3333
2010-05-04,37.5
2010-05-05,-31.8182
2010-05-06,33.3333
2010-05-07,20.0
2010-05-10,-16.6667
2010-05-11,-25.0
2010-05-14,0.0
2010-05-19,20.0
2010-05-20,-16.6667
2010-05-21,20.0
2010-05-28,-37.5
2010-06-01,8.8889
2010-06-03,-32.6531
2010-06-04,93.9394
2010-06-07,0.0
2010-06-08,-60.1563
2010-06-10,56.8627
2010-06-11,-2.5
2010-06-18,-17.9487
2010-06-21,0.0
2010-06-28,-42.1875
2010-06-29,72.973
2010-06-30,0.0
2010-07-07,-42.1875
2010-07-08,108.1081
2010-07-09,0.0
2010-07-12,3.8961
2010-07-13,13.75
2010-07-14,58.2418
2010-07-15,-16.6667
2010-07-19,-28.3333
2010-07-20,104.6512
2010-07-26,0.0
2010-07-27,-51.1364
2010-07-28,0.0
2010-08-02,83.7209
2010-08-10,-18.9873
2010-09-14,0.0
2010-09-15,-37.5
2010-09-16,0.0
2010-09-17,0.0
2010-09-22,0.0
2010-09-27,0.0
2010-09-28,0.0
2010-09-30,0.0
2010-10-06,-33.75
2010-10-08,20.7547
2010-10-12,-17.1875
2010-10-18,0.0
2010-10-21,0.0
2010-10-22,0.0
2010-10-25,20.7547
2010-10-26,25.0
2010-10-28,0.0
2010-10-29,-6.25
2010-11-01,6.6667
2010-11-02,20.0
2010-11-04,-16.6667
2010-11-05,0.0
2010-11-08,0.0
2010-11-12,20.0
2010-11-15,0.0
2010-11-16,-16.6667
2010-11-17,0.0
2010-11-22,0.0
2010-11-24,-50.0
2010-11-29,0.0
2010-11-30,0.0
2010-12-01,-55.0
2010-12-03,166.6667
2010-12-07,66.6667
2010-12-08,0.0
2010-12-09,-40.0
2010-12-10,33.3333
2010-12-14,0.0
2010-12-15,0.0
2010-12-17,25.0
2010-12-20,0.0
2010-12-22,40.0
2010-12-23,-44.6429
2010-12-27,-45.1613
2010-12-28,8.8235
2010-12-29,2.7027
2010-12-30,5.2632
2010-12-31,60.0
2011-01-05,-12.5
2011-01-07,14.2857
2011-01-18,-34.375
2011-01-20,2.3810000000000002
2011-01-21,-2.3256
2011-01-25,-19.0476
2011-01-28,-5.8824
2011-01-31,75.0
2011-02-07,0.0
2011-02-08,-25.0
2011-02-09,33.3333
2011-02-10,0.0
2011-02-22,0.0
2011-03-01,0.0
2011-03-02,0.0
2011-03-11,-25.0
2011-03-16,0.0
2011-03-21,0.0
2011-03-29,0.0
2011-04-04,40.4762
2011-04-08,-28.8136
2011-04-12,0.0
2011-04-15,2.3810000000000002
2011-04-20,-20.9302
2011-04-25,-5.8824
2011-04-26,0.0
2011-04-27,506.25
2011-04-28,-53.6082
2011-04-29,-11.1111
2011-05-02,-20.0
2011-05-03,0.0
2011-05-04,0.0
2011-05-05,25.0
2011-05-06,20.0
2011-05-09,0.0
2011-05-10,-33.3333
2011-05-11,-4.6875
2011-05-12,109.8361
2011-05-13,-25.0
2011-05-17,0.0
2011-05-19,0.0
2011-05-20,-16.6667
2011-05-23,40.0
2011-05-26,-42.8571
2011-05-31,75.0
2011-06-02,-21.4286
2011-06-03,0.0
2011-06-07,9.0909
2011-06-09,33.3333
2011-06-13,-25.0
2011-06-14,0.0
2011-06-15,0.0
2011-06-17,0.0
2011-06-21,-16.6667
2011-06-22,200.0
2011-06-23,0.0
2011-06-24,0.0
2011-06-27,0.0
2011-07-06,0.0
2011-07-07,-0.8333
2011-07-11,0.0
2011-07-12,-15.9664
2011-07-13,-5.0
2011-07-14,-7.3684
2011-07-15,-9.0909
2011-07-18,25.0
2011-07-21,-4.0
2011-07-22,50.0
2011-07-25,-69.4444
2011-07-26,200.0
2011-07-29,-6.0606
2011-08-02,-9.6774
2011-08-03,-37.0536
2011-08-04,47.5177
2011-08-05,-11.538499999999999
2011-08-08,-8.6957
2011-08-09,7.7381
2011-08-10,-11.6022
2011-08-11,13.125
2011-08-12,4.9724
2011-08-15,-31.5789
2011-08-16,46.1538
2011-08-17,-21.0526
2011-08-18,108.0
2011-08-19,-28.8462
2011-08-22,44.1441
2011-08-23,-40.625
2011-08-24,-11.5789
2011-08-25,-22.619
2011-08-29,3.0769
2011-08-30,0.0
2011-09-01,0.0
2011-09-02,19.403
2011-09-07,-50.0
2011-09-08,-40.0
2011-09-13,66.6667
2011-09-14,17.5
2011-09-15,-31.9149
2011-09-16,46.875
2011-09-19,17.0213
2011-09-22,0.0
2011-09-27,1.8182
2011-09-28,0.0
2011-09-30,-16.0714
2011-10-05,19.1489
2011-10-07,-16.0714
2011-10-10,0.0
2011-10-11,2.1277
2011-10-12,-33.3333
2011-10-14,50.0
2011-10-17,0.0
2011-10-18,0.0
2011-10-24,14.5833
2011-10-25,0.0
2011-10-26,0.0
2011-10-28,-56.3636
2011-11-01,66.6667
2011-11-03,20.0
2011-11-09,-31.25
2011-11-10,57.5758
2011-11-22,0.0
2011-11-23,-23.0769
2011-11-28,30.0
2011-11-30,0.0
2011-12-05,-38.4615
2011-12-07,-12.5
2011-12-08,0.0
2011-12-09,-5.3571
2011-12-12,-9.434
2011-12-13,-10.4167
2011-12-15,11.6279
2011-12-19,0.0
2011-12-20,-33.3333
2011-12-23,50.0
2011-12-29,60.4167
2011-12-30,-58.4416
2012-01-03,0.0
2012-01-05,50.0
2012-01-09,0.0
2012-01-11,60.4167
2012-01-12,-19.4805
2012-01-13,-6.4516
2012-01-17,0.0
2012-01-18,5.1724
2012-01-19,-11.4754
2012-01-20,0.0
2012-01-26,12.963
2012-01-27,0.0
2012-02-03,57.377
2012-02-06,-36.4583
2012-02-07,-31.1475
2012-02-08,128.5714
2012-02-09,-31.25
2012-02-10,-3.0303
2012-02-13,-15.625
2012-02-14,-1.8519
2012-02-22,50.9434
2012-03-01,-47.5
2012-03-15,0.0
2012-03-22,-11.9048
2012-03-26,2.7027
2012-03-27,5.2632
2012-03-28,0.0
2012-03-29,0.0
2012-03-30,-15.0
2012-04-02,58.8235
2012-04-03,62.963
2012-04-04,-3.4091
2012-04-05,-50.5882
2012-04-09,85.7143
2012-04-10,2.5641
2012-04-11,-2.5
2012-04-12,-7.6923
2012-04-16,88.8889
2012-04-17,-5.8824
2012-04-18,-6.25
2012-04-26,-22.5
2012-05-02,-43.0108
2012-05-03,15.0943
2012-05-04,-4.918
2012-05-07,5.1724
2012-05-09,-16.3934
2012-05-14,19.6078
2012-05-15,-4.918
2012-05-16,-8.6207
2012-05-17,-39.6226
2012-05-21,34.375
2012-05-22,34.8837
2012-05-24,-3.4483
2012-05-25,-3.5714
2012-05-29,0.0
2012-05-31,-25.9259
2012-06-04,0.0
2012-06-05,0.0
2012-06-07,0.0
2012-06-15,5.0
2012-06-18,-23.8095
2012-06-19,-6.25
2012-06-22,-40.0
2012-06-26,-11.1111
2012-06-29,0.0
2012-07-06,50.0
2012-07-11,-33.3333
2012-07-12,81.25
2012-07-13,0.0
2012-07-16,0.0
2012-07-17,-44.8276
2012-07-19,0.0
2012-07-20,0.0
2012-07-23,0.0
2012-07-24,-12.5
2012-07-25,0.0
2012-07-26,0.0
2012-07-27,71.4286
2012-07-31,0.0
2012-08-01,0.0
2012-08-08,-33.3333
2012-08-09,50.0
2012-08-10,0.0
2012-08-15,0.0
2012-08-16,-33.3333
2012-08-20,68.75
2012-08-21,11.1111
2012-08-22,0.0
2012-08-23,-40.0
2012-08-24,0.0
2012-08-27,-44.4444
2012-08-28,40.0
2012-08-31,-28.5714
2012-09-04,10.0
2012-09-05,0.0
2012-09-07,-9.0909
2012-09-10,0.0
2012-09-11,60.0
2012-09-12,-18.75
2012-09-13,69.2308
2012-09-14,-27.2727
2012-09-17,-18.75
2012-09-18,-15.3846
2012-09-19,-27.2727
2012-09-20,0.0
2012-09-21,0.0
2012-09-24,37.5
2012-09-25,18.1818
2012-09-26,38.4615
2012-09-27,-27.7778
2012-09-28,-23.0769
2012-10-01,-50.0
2012-10-02,0.0
2012-10-03,60.0
2012-10-04,25.0
2012-10-05,-20.0
2012-10-08,-25.0
2012-10-09,33.3333
2012-10-10,-37.5
2012-10-11,0.0
2012-10-12,0.0
2012-10-15,20.0
2012-10-17,-16.6667
2012-10-18,-40.0
2012-10-19,66.6667
2012-10-22,0.0
2012-10-25,0.0
2012-11-01,-40.0
2012-11-05,0.0
2012-11-08,-33.3333
2012-11-09,0.0
2012-11-12,50.0
2012-11-13,0.0
2012-11-14,-33.3333
2012-11-15,0.0
2012-11-20,0.0
2012-11-26,50.0
2012-11-27,0.0
2012-11-28,-33.3333
2012-11-29,0.0
2012-11-30,0.0
2012-12-03,0.0
2012-12-04,0.0
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.0
2012-12-19,50.0
2012-12-20,-33.3333
2012-12-24,0.0
2012-12-28,-41.3333
2013-01-29,-68.1818
2013-02-04,35.7143
2013-02-14,0.0
2013-02-15,-21.0526
2013-02-19,0.0
2013-02-20,33.3333
2013-02-28,0.0
2013-03-08,-25.0
2013-03-11,0.0
2013-03-12,33.3333
2013-03-15,0.0
2013-03-22,-25.0
2013-04-01,33.3333
2013-04-03,20.0
2013-04-10,-37.5
2013-04-17,0.0
2013-04-24,0.0
2013-04-26,0.0
2013-05-01,0.0
2013-05-03,0.0
2013-05-09,0.0
2013-05-10,0.0
2013-05-14,33.3333
2013-05-15,-25.0
2013-05-16,-20.0
2013-05-20,0.0
2013-06-05,0.0
2013-06-11,0.0
2013-06-13,0.0
2013-07-18,0.0
2013-08-02,0.0
2013-08-13,0.0
2013-09-10,-16.6667
2013-10-11,0.0
2013-10-14,0.0
2013-10-30,0.0
2013-11-12,0.0
2013-11-20,0.0
2013-11-25,0.0
2013-12-19,0.0
2013-12-20,60.0
2013-12-23,-37.5
2013-12-24,40.0
2013-12-26,0.0
2013-12-27,-42.8571
2014-01-09,0.0
2014-01-15,0.0
2014-02-18,50.0
2014-03-20,16.6667
2014-03-21,28.5714
2014-03-26,22.2222
2014-03-31,53.6364
2014-04-02,0.0
2014-04-03,-73.3728
2014-04-08,122.2222
2014-04-10,0.0
2014-04-11,0.0
2014-04-21,0.0
2014-04-22,0.0
2014-05-02,0.0
2014-05-06,0.0
2014-05-15,0.0
2014-06-04,0.0
2014-06-09,0.0
2014-06-12,0.0
2014-06-17,0.0
2014-06-19,-40.0
2014-06-20,65.0
2014-06-25,1.0101
2014-07-16,-40.0
2014-07-22,0.0
2014-07-25,66.6667
2014-07-28,-50.0
2014-07-29,0.0
2014-08-06,-20.0
2014-08-13,25.0
2014-08-15,18.0
2014-08-18,0.0
2014-08-20,-15.2542
2014-08-22,20.0
2014-08-26,-8.3333
2014-08-27,81.8182
2014-09-04,0.0
2014-09-05,-45.0
2014-09-08,63.6364
2014-09-10,0.0
2014-09-11,0.0
2014-09-12,11.1111
2014-09-15,0.0
2014-09-19,0.0
2014-09-25,-50.0
2014-09-29,79.75
2014-09-30,0.0
2014-10-06,0.1391
2014-10-09,-0.1389
2014-10-15,0.0
2014-10-16,0.1391
2014-10-17,11.1111
2014-10-22,0.0
2014-10-28,0.0
2014-10-29,50.0
2014-10-30,0.0
2014-11-03,-66.6667
2014-11-04,199.75
2014-11-05,-33.2777
2014-11-12,0.0
2014-11-14,0.0
2014-12-01,-50.0
2014-12-05,60.0
2014-12-08,0.0
2014-12-10,0.0
2015-01-21,-31.25
2015-01-22,172.5
2015-01-23,-46.6222
2015-01-26,6.25
2015-01-29,-23.5294
2015-02-02,61.5385
2015-02-03,-38.0952
2015-02-04,46.1538
2015-02-06,10.526299999999999
2015-02-25,0.0
2015-03-05,-14.2857
2015-03-12,0.0
2015-03-16,0.0
2015-03-17,16.6667
2015-03-18,0.0
2015-03-19,0.0
2015-03-20,0.0
2015-03-26,-14.2857
2015-03-27,-11.1111
2015-04-02,18.75
2015-04-06,0.0
2015-04-07,-31.5789
2015-04-22,0.0
2015-04-23,1.5385
2015-04-24,49.8106
2015-04-27,0.1264
2015-04-28,-0.1263
2015-04-29,0.0
2015-04-30,0.0
2015-05-05,11.2516
2015-05-06,-9.0909
2015-05-07,10.0
2015-05-08,35.9091
2015-05-11,0.3344
2015-05-12,0.0
2015-05-13,3.3333
2015-05-14,-3.2258
2015-05-15,19.3333
2015-05-18,-5.5866
2015-05-19,6.5089
2015-05-20,12.2222
2015-05-21,1.2376
2015-05-22,0.0
2015-05-26,-31.5403
2015-05-27,-21.4286
2015-05-28,13.4659
2015-05-29,12.0681
2015-06-01,-27.0777
2015-06-02,0.4902
2015-06-03,-26.8293
2015-06-04,13.3333
2015-06-05,0.0
2015-06-08,5.8824
2015-06-10,-5.5556
2015-06-12,0.0
2015-06-15,0.0
2015-06-16,-5.8824
2015-06-18,-31.25
2015-06-19,-9.0909
2015-06-22,40.0
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,-36.4286
2015-06-26,-3.3708
2015-06-29,27.907
2015-06-30,-9.0909
2015-07-01,-9.75
2015-07-02,10.526299999999999
2015-07-06,-3.7594
2015-07-08,14.3229
2015-07-10,-3.4169
2015-07-13,-24.5283
2015-07-14,-0.7813
2015-07-15,-0.1575
2015-07-17,-5.6782
2015-07-20,-15.2174
2015-07-22,-5.3254
2015-07-23,0.0
2015-07-24,0.0
2015-07-27,-20.0
2015-07-28,74.4792
2015-07-29,-0.8955
2015-08-04,-10.8434
2015-08-05,29.7297
2015-08-06,45.5729
2015-08-07,-6.9767
2015-08-11,-0.1923
2015-08-12,-10.5973
2015-08-13,6.8966
2015-08-14,-19.1532
2015-08-17,0.0
2015-08-18,20.3242
2015-08-20,-23.7306
2015-08-21,0.0
2015-08-24,2.1739
2015-08-25,38.2979
2015-08-26,-15.3846
2015-08-27,17.8409
2015-08-31,-20.54
2015-09-01,25.9709
2015-09-03,-23.4104
2015-09-08,8.6792
2015-09-09,18.287
2015-09-10,-6.0665
2015-09-14,-0.2083
2015-09-15,-16.4927
2015-09-17,15.0
2015-09-18,-13.0435
2015-09-22,0.0
2015-09-24,-20.0
2015-09-25,25.0
2015-09-28,0.0
2015-10-01,0.0
2015-10-02,0.0
2015-10-09,-0.25
2015-10-13,0.0
2015-10-14,0.0
2015-10-16,0.2506
2015-10-20,-0.625
2015-10-23,-5.4088
2015-10-27,0.0
2015-10-28,0.0
2015-11-02,-14.8936
2015-11-03,0.0
2015-11-05,-2.5
2015-11-11,-23.0769
2015-11-12,0.0
2015-11-13,16.6667
2015-11-16,-11.4286
2015-11-17,-3.2258
2015-11-20,66.6667
2015-11-23,0.0
2015-11-24,-10.0
2015-12-02,-11.1111
2015-12-03,-1.25
2015-12-04,-22.7848
2015-12-08,-34.4262
2015-12-09,50.0
2015-12-10,56.6667
2015-12-14,-4.2553
2015-12-15,-22.2222
2015-12-16,-20.0
2015-12-21,42.8571
2015-12-24,-25.0
2015-12-29,33.3333
2015-12-30,-25.0
2016-01-05,0.0
2016-01-06,0.0
2016-01-11,0.0
2016-01-12,1.6667
2016-01-13,30.7377
2016-02-01,-23.511
2016-02-02,0.0
2016-02-04,31.1475
2016-02-05,0.0
2016-02-09,0.0
2016-02-10,0.0
2016-02-11,5.0
2016-02-12,7.1429
2016-02-16,0.0
2016-02-17,11.1111
2016-02-18,40.375
2016-02-19,6.8566
2016-02-22,13.3333
2016-02-23,-23.5294
2016-02-24,-0.7692
2016-02-25,0.7752
2016-02-26,0.0
2016-02-29,0.0
2016-03-01,0.0
2016-03-02,0.0
2016-03-03,11.538499999999999
2016-03-04,-0.6897
2016-03-07,0.0
2016-03-08,0.0
2016-03-09,0.0
2016-03-11,-13.1944
2016-03-14,-4.0
2016-03-15,0.0
2016-03-16,0.0
2016-03-17,4.1667
2016-03-18,-34.2
2016-03-21,21.5805
2016-03-22,-18.0
2016-03-24,50.0
2016-03-28,1.626
2016-03-29,-0.8
2016-03-30,-3.2258
2016-03-31,1.6667
2016-04-04,-1.8443
2016-04-05,-4.8017
2016-04-07,5.0439
2016-04-11,0.0
2016-04-21,-26.5136
2016-04-22,0.0
2016-04-26,-20.4545
2016-04-27,28.2143
2016-04-28,2.507
2016-05-06,8.6957
2016-05-10,-14.0
2016-05-11,-18.6047
2016-05-24,14.2857
2016-06-06,0.0
2016-06-08,0.0
2016-06-09,24.6875
2016-06-10,16.2907
2016-06-13,-13.7931
2016-06-14,-19.75
2016-06-15,0.0
2016-06-16,12.1495
2016-06-17,0.0
2016-06-20,-11.1111
2016-06-21,0.0
2016-06-22,0.0
2016-06-23,0.0
2016-06-24,30.3125
2016-06-27,-10.0719
2016-06-28,-31.7333
2016-06-29,-6.25
2016-07-05,-0.4167
2016-07-07,0.0
2016-07-11,-26.3598
2016-07-12,36.3636
2016-07-14,-6.0417
2016-07-15,17.0732
2016-07-18,0.0
2016-07-19,-33.3333
2016-07-20,13.6364
2016-07-21,0.0
2016-07-25,-12.0
2016-08-02,3.9773
2016-08-03,-3.8251
2016-08-04,-9.943200000000001
2016-08-05,0.3155
2016-08-10,-9.434
2016-08-11,-44.4444
2016-08-12,80.0
2016-08-17,0.0
2016-08-23,-16.6667
2016-08-24,0.0
2016-08-25,0.0
2016-08-26,-0.8333
2016-08-30,0.8403
2016-08-31,0.0
2016-09-01,0.0
2016-09-07,0.0
2016-09-08,-26.6667
2016-09-09,18.1818
2016-09-12,0.0
2016-09-13,0.0
2016-09-14,-15.3846
2016-09-15,0.0
2016-09-19,36.3636
2016-09-20,0.0
2016-09-21,26.6667
2016-09-22,-36.8421
2016-09-23,25.0
2016-09-26,-33.3333
2016-09-27,0.0
2016-09-30,-10.0
2016-10-03,22.2222
2016-10-04,9.0909
2016-10-05,0.0
2016-10-06,-16.6667
2016-10-07,20.0
2016-10-10,0.0
2016-10-12,16.6667
2016-10-13,0.0
2016-10-17,7.1429
2016-10-20,20.0
2016-10-21,-11.1111
2016-10-31,0.0
2016-11-04,-6.25
2016-11-09,0.0
2016-11-10,6.6667
2016-11-11,-6.25
2016-11-16,0.8333
2016-11-18,5.7851
2016-11-22,17.9687
2016-11-28,0.6623
2016-12-05,0.0
2016-12-06,0.0
2016-12-07,-21.0526
2016-12-08,25.8333
2016-12-09,-20.5298
2016-12-14,0.8333
2016-12-15,-0.8264
2016-12-16,33.3333
2016-12-20,0.0
2016-12-21,25.0
2016-12-22,20.0
2016-12-23,0.0
2016-12-27,25.625
2016-12-28,56.5506
2016-12-29,-23.7288
2016-12-30,11.1111
2017-01-03,0.0
2017-01-04,-1.125
2017-01-05,1.1378
2017-01-06,0.0
2017-01-09,14.0
2017-01-10,5.2632
2017-01-11,-5.0
2017-01-13,0.8772
2017-01-17,21.7391
2017-01-18,0.0
2017-01-19,0.0
2017-01-20,-2.8571
2017-01-23,0.0
2017-01-24,0.0
