ticker,SPWH US Equity
2014-09-04,4.3478
2014-09-05,-1.7361
2014-09-08,-0.7067
2014-09-09,4.8043
2014-09-10,-1.1885
2014-09-11,3.7801
2014-09-12,15.2318
2014-09-15,-2.1552
2014-09-16,-0.2937
2014-09-17,0.1473
2014-09-18,-2.5
2014-09-19,-3.9215999999999998
2014-09-22,-1.2559
2014-09-23,5.2464
2014-09-24,3.9275
2014-09-25,2.6163
2014-09-26,-3.1161
2014-09-29,-0.5848
2014-09-30,-0.9559
2014-10-01,-4.2316
2014-10-02,6.2016
2014-10-03,5.1095
2014-10-06,-1.3889
2014-10-07,-0.4225
2014-10-08,1.8388
2014-10-09,2.5
2014-10-10,3.9295
2014-10-13,-5.0847
2014-10-14,1.3736
2014-10-15,0.1355
2014-10-16,0.406
2014-10-17,-3.7736
2014-10-20,0.8403
2014-10-21,-0.8333
2014-10-22,1.6806999999999999
2014-10-23,-3.0303
2014-10-24,1.1364
2014-10-27,0.4213
2014-10-28,-0.1399
2014-10-29,-0.1401
2014-10-30,-0.561
2014-10-31,-1.4104
2014-11-03,0.7153
2014-11-04,-1.8466
2014-11-05,0.0
2014-11-06,-0.1447
2014-11-07,2.7536
2014-11-10,0.9873
2014-11-11,0.419
2014-11-12,0.5563
2014-11-13,-2.7663
2014-11-14,0.2845
2014-11-17,-1.9858
2014-11-18,-0.1447
2014-11-19,-0.7246
2014-11-20,3.5036
2014-11-21,-0.9873
2014-11-24,1.1396
2014-11-25,-1.2676
2014-11-26,-0.2853
2014-11-28,0.8584
2014-12-01,-0.4255
2014-12-02,8.1197
2014-12-03,6.7194
2014-12-04,-5.0617
2014-12-05,-3.7711
2014-12-08,1.4865
2014-12-09,1.1984
2014-12-10,-3.0263
2014-12-11,1.8996
2014-12-12,-2.6631
2014-12-15,-3.2832
2014-12-16,-0.9901
2014-12-17,3.5714
2014-12-18,1.6552
2014-12-19,0.0
2014-12-22,0.5427
2014-12-23,-0.2699
2014-12-24,-3.2476
2014-12-26,-0.2797
2014-12-29,0.8415
2014-12-30,0.0
2014-12-31,1.8081
2015-01-02,0.9563
2015-01-05,-0.406
2015-01-06,-2.1739
2015-01-07,4.0278
2015-01-08,-0.534
2015-01-09,0.0
2015-01-12,-5.5034
2015-01-13,-6.5341000000000005
2015-01-14,-1.2158
2015-01-15,-2.4615
2015-01-16,0.4732
2015-01-20,-1.2559
2015-01-21,0.6359
2015-01-22,5.3712
2015-01-23,3.2984
2015-01-26,-0.8708
2015-01-27,-1.0249
2015-01-28,4.142
2015-01-29,2.2727
2015-01-30,-0.9722
2015-02-02,2.2439999999999998
2015-02-03,0.0
2015-02-04,-0.2743
2015-02-05,0.6878
2015-02-06,1.3660999999999999
2015-02-09,-2.1563
2015-02-10,0.551
2015-02-11,0.137
2015-02-12,-1.3679999999999999
2015-02-13,0.1387
2015-02-17,0.0
2015-02-18,0.831
2015-02-19,-1.0989
2015-02-20,-0.5556
2015-02-23,0.0
2015-02-24,0.9777
2015-02-25,0.8299
2015-02-26,1.9203999999999999
2015-02-27,-0.9421
2015-03-02,2.038
2015-03-03,1.1984
2015-03-04,1.5789
2015-03-05,0.7772
2015-03-06,0.2571
2015-03-09,-0.641
2015-03-10,-0.9032
2015-03-11,0.9115
2015-03-12,0.0
2015-03-13,-0.3871
2015-03-16,2.7202
2015-03-17,0.3783
2015-03-18,0.6281
2015-03-19,-0.1248
2015-03-20,1.0
2015-03-23,-1.3614
2015-03-24,1.2547
2015-03-25,0.6196
2015-03-26,-1.4778
2015-03-27,-0.125
2015-03-30,-0.1252
2015-03-31,0.1253
2015-04-01,-0.2503
2015-04-02,9.2848
2015-04-06,-1.1481
2015-04-07,1.0453
2015-04-08,0.9195
2015-04-09,-0.3417
2015-04-10,-1.1429
2015-04-13,3.237
2015-04-14,0.8959
2015-04-15,4.3285
2015-04-16,1.7021
2015-04-17,-3.2427
2015-04-20,2.8108
2015-04-21,-1.5773000000000001
2015-04-22,0.0
2015-04-23,1.9231
2015-04-24,-0.1048
2015-04-27,0.7345
2015-04-28,1.1458
2015-04-29,-1.0299
2015-04-30,0.2081
2015-05-01,-2.2845
2015-05-04,2.1254
2015-05-05,-0.6243
2015-05-06,0.6283
2015-05-07,0.1041
2015-05-08,2.2869
2015-05-11,0.9146
2015-05-12,0.2014
2015-05-13,0.201
2015-05-14,-1.4042
2015-05-15,2.645
2015-05-18,-1.6848
2015-05-19,-2.621
2015-05-20,-1.8634
2015-05-21,-1.6878
2015-05-22,2.7897
2015-05-26,-1.0438
2015-05-27,-0.8439
2015-05-28,1.7021
2015-05-29,1.3598
2015-06-01,-0.9288
2015-06-02,2.9167
2015-06-03,2.7328
2015-06-04,0.197
2015-06-05,2.2616
2015-06-08,-1.25
2015-06-09,5.3554
2015-06-10,1.1091
2015-06-11,0.0914
2015-06-12,-0.1826
2015-06-15,4.5746
2015-06-16,4.1995000000000005
2015-06-17,0.3359
2015-06-18,-2.0921
2015-06-19,1.1111
2015-06-22,0.7608
2015-06-23,-0.8389
2015-06-24,-1.0152
2015-06-25,2.2222
2015-06-26,-3.2609
2015-06-29,-1.21
2015-06-30,-0.5249
2015-07-01,4.3096
2015-07-02,-1.0118
2015-07-06,3.0664
2015-07-07,2.7273
2015-07-08,-3.0571
2015-07-09,2.0747
2015-07-10,1.8699
2015-07-13,0.8779
2015-07-14,-0.5538
2015-07-15,0.3182
2015-07-16,0.8723
2015-07-17,-0.0786
2015-07-20,-0.3147
2015-07-21,-0.9471
2015-07-22,0.239
2015-07-23,-5.0874
2015-07-24,-3.8526
2015-07-27,-0.5226
2015-07-28,-0.2627
2015-07-29,-0.9658
2015-07-30,2.1277
2015-07-31,1.4757
2015-08-03,-1.5398
2015-08-04,3.1277
2015-08-05,0.7582
2015-08-06,-1.0033
2015-08-07,1.0135
2015-08-10,0.1672
2015-08-11,-2.5876
2015-08-12,-1.371
2015-08-13,2.8670999999999998
2015-08-14,3.5473
2015-08-17,0.8157
2015-08-18,-0.4045
2015-08-19,-0.7311
2015-08-20,-1.8003
2015-08-21,-1.8333
2015-08-24,-2.3769
2015-08-25,0.3478
2015-08-26,3.8128
2015-08-27,-1.0017
2015-08-28,8.9376
2015-08-31,0.0
2015-09-01,-1.3158
2015-09-02,3.6078
2015-09-03,-0.1514
2015-09-04,-0.7582
2015-09-08,1.2223
2015-09-09,2.4151
2015-09-10,2.1371
2015-09-11,0.0
2015-09-14,1.443
2015-09-15,0.569
2015-09-16,0.1414
2015-09-17,0.7062
2015-09-18,-1.5428
2015-09-21,-0.3561
2015-09-22,-4.5747
2015-09-23,-0.3745
2015-09-24,-5.7143
2015-09-25,-3.9872
2015-09-28,0.4153
2015-09-29,1.6543
2015-09-30,0.2441
2015-10-01,-1.2175
2015-10-02,-2.0542
2015-10-05,2.9362
2015-10-06,-1.5485
2015-10-07,3.8907
2015-10-08,-1.8327
2015-10-09,-0.8117
2015-10-12,-0.8183
2015-10-13,1.0726
2015-10-14,-2.6939
2015-10-15,0.2517
2015-10-16,1.2551999999999999
2015-10-19,0.2479
2015-10-20,-0.1649
2015-10-21,-0.0826
2015-10-22,-6.1157
2015-10-23,-7.1303
2015-10-26,0.4739
2015-10-27,-2.7358000000000002
2015-10-28,4.4617
2015-10-29,-0.65
2015-10-30,0.5607
2015-11-02,-0.1859
2015-11-03,1.9553
2015-11-04,-0.9132
2015-11-05,4.0553
2015-11-06,4.163
2015-11-09,-1.6156000000000001
2015-11-10,0.605
2015-11-11,-1.1168
2015-11-12,-1.0426
2015-11-13,-7.7261
2015-11-16,-1.2368999999999999
2015-11-17,-7.5145
2015-11-18,0.1042
2015-11-19,-2.8096
2015-11-20,22.2698
2015-11-23,0.2627
2015-11-24,1.31
2015-11-25,0.3448
2015-11-27,-1.3746
2015-11-30,-0.2613
2015-12-01,-2.0087
2015-12-02,1.7825
2015-12-03,1.7513
2015-12-04,3.0981
2015-12-07,-1.5859999999999999
2015-12-08,-0.5089
2015-12-09,-3.4101
2015-12-10,1.7652
2015-12-11,-0.2602
2015-12-14,0.8696
2015-12-15,-1.4655
2015-12-16,5.0744
2015-12-17,0.9159
2015-12-18,-1.3201
2015-12-21,6.6054
2015-12-22,-0.9412
2015-12-23,1.5044
2015-12-24,0.156
2015-12-28,1.7913000000000001
2015-12-29,-0.3826
2015-12-30,-0.6144
2015-12-31,-0.3091
2016-01-04,-0.3876
2016-01-05,3.1128
2016-01-06,0.0755
2016-01-07,0.6033
2016-01-08,-3.973
2016-01-11,0.4684
2016-01-12,5.6721
2016-01-13,-2.9412000000000003
2016-01-14,-3.2576
2016-01-15,-0.3132
2016-01-19,-0.2357
2016-01-20,-2.7559
2016-01-21,1.9433
2016-01-22,1.1914
2016-01-25,-0.2355
2016-01-26,0.5507
2016-01-27,-2.8169
2016-01-28,-1.1272
2016-01-29,6.759
2016-02-01,-2.5934
2016-02-02,0.7048
2016-02-03,1.3997
2016-02-04,-5.138
2016-02-05,-4.8504000000000005
2016-02-08,-4.418
2016-02-09,0.8889
2016-02-10,1.1454
2016-02-11,-0.6969
2016-02-12,3.5965
2016-02-16,4.5724
2016-02-17,-0.8097
2016-02-18,0.3265
2016-02-19,-0.7323
2016-02-22,0.7377
2016-02-23,-0.4068
2016-02-24,4.4118
2016-02-25,-0.1565
2016-02-26,0.3135
2016-02-29,1.3281
2016-03-01,1.0794
2016-03-02,-1.4493
2016-03-03,0.6192
2016-03-04,3.2308
2016-03-07,-0.7452
2016-03-08,-0.7508
2016-03-09,-0.5295
2016-03-10,0.2662
2016-03-11,1.1756
2016-03-14,-1.7241
2016-03-15,-1.373
2016-03-16,0.3867
2016-03-17,2.6965
2016-03-18,-0.075
2016-03-21,1.0511
2016-03-22,3.789
2016-03-23,-1.2885
2016-03-24,-11.3125
2016-03-28,0.4088
2016-03-29,2.8502
2016-03-30,-1.2668
2016-03-31,1.0425
2016-04-01,-3.9683
2016-04-04,-3.9669
2016-04-05,2.8399
2016-04-06,2.2594
2016-04-07,-0.9002
2016-04-08,1.2386
2016-04-11,-0.4078
2016-04-12,-4.4226
2016-04-13,-3.1705
2016-04-14,-0.354
2016-04-15,-0.0888
2016-04-18,0.7111
2016-04-19,2.5596
2016-04-20,0.4303
2016-04-21,-2.9135
2016-04-22,-1.5887
2016-04-25,0.4484
2016-04-26,0.9821
2016-04-27,-1.1494
2016-04-28,0.7156
2016-04-29,1.0657
2016-05-02,-1.5377999999999998
2016-05-03,2.6328
2016-05-04,-1.1304
2016-05-05,-1.4952
2016-05-06,0.0
2016-05-09,2.3661
2016-05-10,-0.5669
2016-05-11,-5.1754
2016-05-12,-2.4052
2016-05-13,-0.7583
2016-05-16,0.382
2016-05-17,-3.901
2016-05-18,-3.4653
2016-05-19,0.6154
2016-05-20,1.5291000000000001
2016-05-23,0.502
2016-05-24,-2.0979
2016-05-25,-10.9184
2016-05-26,0.6873
2016-05-27,0.1138
2016-05-31,-1.8182
2016-06-01,-2.8935
2016-06-02,1.4303
2016-06-03,-2.7027
2016-06-06,-2.1739
2016-06-07,1.358
2016-06-08,3.1669
2016-06-09,-1.5348000000000002
2016-06-10,-1.0791
2016-06-13,-2.5455
2016-06-14,-2.6119
2016-06-15,1.9157
2016-06-16,0.3759
2016-06-17,0.6242
2016-06-20,1.3648
2016-06-21,-0.1224
2016-06-22,-1.5931
2016-06-23,0.4981
2016-06-24,-0.9913
2016-06-27,-2.7534
2016-06-28,1.1583
2016-06-29,2.799
2016-06-30,-0.2475
2016-07-01,2.8536
2016-07-05,0.3619
2016-07-06,6.6106
2016-07-07,0.1127
2016-07-08,7.4324
2016-07-11,0.6289
2016-07-12,-1.9792
2016-07-13,-1.9129
2016-07-14,1.8418
2016-07-15,0.1064
2016-07-18,1.2752
2016-07-19,-1.7838
2016-07-20,2.5641
2016-07-21,-0.9375
2016-07-22,1.9979
2016-07-25,4.9485
2016-07-26,2.1611
2016-07-27,0.9615
2016-07-28,-0.381
2016-07-29,-2.6769
2016-08-01,-1.1788
2016-08-02,-1.5905
2016-08-03,2.9293
2016-08-04,0.1963
2016-08-05,3.3301
2016-08-08,-1.6114000000000002
2016-08-09,-1.2524
2016-08-10,0.878
2016-08-11,3.2882
2016-08-12,0.4682
2016-08-15,0.3728
2016-08-16,0.0929
2016-08-17,-2.2263
2016-08-18,4.2694
2016-08-19,-0.455
2016-08-22,-0.6399
2016-08-23,2.4839
2016-08-24,-1.2567
2016-08-25,-3.6364
2016-08-26,0.0
2016-08-29,0.1887
2016-08-30,-1.8832
2016-08-31,-1.6315
2016-09-01,2.2439
2016-09-02,-0.3817
2016-09-06,0.0958
2016-09-07,-0.5742
2016-09-08,-1.7324000000000002
2016-09-09,-4.3095
2016-09-12,-0.3071
2016-09-13,-1.3347
2016-09-14,-0.1041
2016-09-15,0.7292
2016-09-16,1.0341
2016-09-19,0.1024
2016-09-20,-1.4315
2016-09-21,1.8672
2016-09-22,2.5458
2016-09-23,2.8798
2016-09-26,-0.0965
2016-09-27,1.0628
2016-09-28,0.0956
2016-09-29,-1.2416
2016-09-30,1.7408000000000001
2016-10-03,3.1369
2016-10-04,0.6452
2016-10-05,-1.4652
2016-10-06,0.3717
2016-10-07,-0.463
2016-10-10,0.0
2016-10-11,-1.3023
2016-10-12,-0.1885
2016-10-13,-0.2833
2016-10-14,-1.7045
2016-10-17,-2.1195
2016-10-18,-0.0984
2016-10-19,-0.197
2016-10-20,0.3949
2016-10-21,-2.0649
2016-10-24,1.8072
2016-10-25,-3.6489000000000003
2016-10-26,-2.8659
2016-10-27,-3.6881
2016-10-28,-0.547
2016-10-31,1.2101
2016-11-01,-0.6522
2016-11-02,0.6565
2016-11-03,-1.3043
2016-11-04,-0.2203
2016-11-07,4.0839
2016-11-08,-0.2121
2016-11-09,-4.0383
2016-11-10,-2.4363
2016-11-11,-10.2157
2016-11-14,3.0341
2016-11-15,0.4908
2016-11-16,0.0
2016-11-17,0.3663
2016-11-18,4.3796
2016-11-21,2.4476
2016-11-22,3.9818
2016-11-23,-2.2976
2016-11-25,-0.7839
2016-11-28,2.7088
2016-11-29,1.6484
2016-11-30,-2.7027
2016-12-01,0.8889
2016-12-02,-0.6608
2016-12-05,2.7716
2016-12-06,1.2945
2016-12-07,0.5325
2016-12-08,0.9534
2016-12-09,0.6296
2016-12-12,-3.6496
2016-12-13,-0.974
2016-12-14,1.3115
2016-12-15,1.726
2016-12-16,2.0148
2016-12-19,0.6237
2016-12-20,1.5495999999999999
2016-12-21,-0.8138
2016-12-22,-3.6923
2016-12-23,0.5325
2016-12-27,0.2119
2016-12-28,-1.3742
2016-12-29,0.8574
2016-12-30,-0.2125
2017-01-03,1.5974
2017-01-04,-1.0482
2017-01-05,-1.3771
2017-01-06,-3.3298
2017-01-09,-0.1111
2017-01-10,0.5562
2017-01-11,-3.0973
2017-01-12,-1.7123
2017-01-13,-2.7875
2017-01-17,1.6726
2017-01-18,-0.9401
2017-01-19,-2.2539
2017-01-20,-1.8204
2017-01-23,-1.4833
2017-01-24,1.3801999999999999
2017-01-25,1.3614
2017-01-26,-2.1978
2017-01-27,-1.4981
2017-01-30,-4.8162
2017-01-31,-0.9321
2017-02-01,-1.3441
2017-02-02,-1.7711000000000001
2017-02-03,-4.9931
2017-02-06,-6.1314
2017-02-07,-0.4666
2017-02-08,3.5937
2017-02-09,-9.8039
2017-02-10,2.1739
2017-02-13,-8.838
2017-02-14,2.8725
2017-02-15,-3.1414
2017-02-16,-6.3063
2017-02-17,1.1538
2017-02-21,3.0418
2017-02-22,-2.583
2017-02-23,-3.2197
2017-02-24,-0.3914
2017-02-27,0.9823
2017-02-28,-5.642
2017-03-01,-2.8866
2017-03-02,2.7601
2017-03-03,-4.1322
2017-03-06,-3.2328
2017-03-07,-5.5679
2017-03-08,5.8962
2017-03-09,-5.5679
2017-03-10,1.1792
2017-03-13,2.331
2017-03-14,-1.139
2017-03-15,3.2258
2017-03-16,3.3482
2017-03-17,-1.5119
2017-03-20,6.7982
2017-03-21,-4.1068
2017-03-22,-0.2141
2017-03-23,7.9399
2017-03-24,-7.7535
2017-03-27,-4.3103
2017-03-28,-0.9009
2017-03-29,6.3636
2017-03-30,3.4188
2017-03-31,-1.2397
2017-04-03,1.6736
2017-04-04,-3.4979
2017-04-05,0.2132
2017-04-06,1.9149
2017-04-07,-3.1315
2017-04-10,0.8621
2017-04-11,4.0598
2017-04-12,-5.9548
2017-04-13,0.8734
2017-04-17,-4.9784
2017-04-18,2.0501
2017-04-19,-1.5625
2017-04-20,0.0
2017-04-21,1.3605
2017-04-24,0.4474
2017-04-25,-5.7905999999999995
2017-04-26,-0.4728
2017-04-27,-1.1876
2017-04-28,-1.6827
2017-05-01,1.467
2017-05-02,3.8554
2017-05-03,-3.2483
2017-05-04,-1.6787
2017-05-05,0.4878
2017-05-08,4.8544
2017-05-09,8.5648
2017-05-10,1.0661
2017-05-11,0.8439
2017-05-12,8.159
2017-05-15,-7.5435
2017-05-16,-2.9289
2017-05-17,4.5259
2017-05-18,-2.4742
2017-05-19,20.5074
2017-05-22,-0.8772
2017-05-23,-4.0708
2017-05-24,2.3985
2017-05-25,3.6036
2017-05-26,1.0435
2017-05-30,-0.6885
2017-05-31,1.0399
2017-06-01,7.5472
2017-06-02,-6.0606
2017-06-05,-5.7725
2017-06-06,-1.6216
2017-06-07,-2.3810000000000002
2017-06-08,1.1257
2017-06-09,6.4935
2017-06-12,2.0906
2017-06-13,-0.3413
2017-06-14,0.1712
2017-06-15,-2.5641
2017-06-16,-0.7018
2017-06-19,-3.8869
2017-06-20,-0.3676
2017-06-21,-2.7675
2017-06-22,-0.1898
2017-06-23,2.0913
2017-06-26,0.9311
2017-06-27,0.1845
2017-06-28,0.3683
2017-06-29,0.367
2017-06-30,-1.2797
2017-07-03,0.9259
2017-07-05,-2.2018
2017-07-06,0.0
2017-07-07,-0.3752
2017-07-10,-3.2015000000000002
2017-07-11,-0.5837
2017-07-12,-2.9354
2017-07-13,1.6129
2017-07-14,0.7937
2017-07-17,-0.1969
2017-07-18,-3.7475
2017-07-19,-4.918
2017-07-20,-1.9397
2017-07-21,-2.4176
2017-07-24,-4.7297
2017-07-25,2.6005000000000003
2017-07-26,-1.6129
2017-07-27,8.6651
2017-07-28,-3.6638
2017-07-31,1.3423
2017-08-01,0.4415
2017-08-02,-1.7582
2017-08-03,0.8949
2017-08-04,-5.765
2017-08-07,1.4118
2017-08-08,-3.0162
2017-08-09,1.4354
2017-08-10,-2.3585
2017-08-11,1.9324
2017-08-14,-0.4739
2017-08-15,-16.1905
2017-08-16,1.7045
2017-08-17,-3.352
2017-08-18,25.4335
2017-08-21,-6.9124
2017-08-22,0.9901
2017-08-23,0.2451
2017-08-24,-0.7335
2017-08-25,4.9261
2017-08-28,-4.6948
2017-08-29,-1.4778
2017-08-30,3.5
2017-08-31,0.2415
2017-09-01,1.4458
2017-09-05,0.4751
2017-09-06,0.4728
2017-09-07,2.3529
2017-09-08,-2.9885
2017-09-11,3.3175
2017-09-12,1.3761
2017-09-13,1.5836999999999999
2017-09-14,-1.7816999999999998
2017-09-15,0.2268
2017-09-18,-2.7149
2017-09-19,0.0
2017-09-20,0.9302
2017-09-21,1.3825
2017-09-22,0.2273
2017-09-25,1.8141
2017-09-26,0.2227
2017-09-27,-1.1111
2017-09-28,1.573
2017-09-29,-0.2212
2017-10-02,-1.9956
2017-10-03,1.81
2017-10-04,-1.7778
2017-10-05,-1.3575
2017-10-06,0.9174
2017-10-09,-1.1364
2017-10-10,0.2299
2017-10-11,0.0
2017-10-12,-1.3761
2017-10-13,0.4651
2017-10-16,0.6944
2017-10-17,1.6092
2017-10-18,2.9412000000000003
2017-10-19,-5.4945
2017-10-20,-0.9302
2017-10-23,0.4695
2017-10-24,-0.2336
2017-10-25,-1.8735
2017-10-26,0.9547
2017-10-27,-3.3097
2017-10-30,0.489
2017-10-31,-0.2433
2017-11-01,0.7317
2017-11-02,1.2107
2017-11-03,-2.3923
2017-11-06,-1.4706000000000001
2017-11-07,-0.4975
2017-11-08,-0.25
2017-11-09,-2.7569
2017-11-10,0.5155
2017-11-13,-2.5641
2017-11-14,2.1053
2017-11-15,2.0619
2017-11-16,0.5051
2017-11-17,17.5879
2017-11-20,-1.0684
2017-11-21,-0.6479
2017-11-22,-1.7391
2017-11-24,1.9912
2017-11-27,0.6508
2017-11-28,9.2672
2017-11-29,2.1696
2017-11-30,-2.7027
2017-12-01,3.5714
2017-12-04,3.8314
2017-12-05,-3.8745000000000003
2017-12-06,-0.7678
2017-12-07,1.9342000000000001
2017-12-08,3.4156
2017-12-11,-0.7339
2017-12-12,0.5545
2017-12-13,5.3309
2017-12-14,-0.8726
2017-12-15,2.6408
2017-12-18,0.1715
2017-12-19,0.8562
2017-12-20,3.5654
2017-12-21,1.1475
2017-12-22,-0.4862
2017-12-26,4.0717
2017-12-27,2.8169
2017-12-28,1.8265
2017-12-29,-1.1958
2018-01-02,1.9667
2018-01-03,-4.5994
2018-01-04,-5.1322
2018-01-05,-5.4098
2018-01-08,-1.0399
2018-01-09,-6.655
2018-01-10,-1.1257
2018-01-11,2.6565
2018-01-12,-0.9242
2018-01-16,-0.9328
2018-01-17,0.9416
2018-01-18,0.9328
2018-01-19,1.8484
2018-01-22,1.4519
2018-01-23,-3.5778
2018-01-24,-0.5566
2018-01-25,-4.6642
2018-01-26,1.7612999999999999
2018-01-29,0.5769
2018-01-30,-1.1472
2018-01-31,-1.9342000000000001
2018-02-01,-3.1558
2018-02-02,0.0
2018-02-05,-0.4073
2018-02-06,0.6135
2018-02-07,1.626
2018-02-08,0.0
2018-02-09,1.8
2018-02-12,-5.6974
2018-02-13,0.8333
2018-02-14,2.686
2018-02-15,0.8048
2018-02-16,4.7904
2018-02-20,-1.9048
2018-02-21,0.0
2018-02-22,-1.3592
2018-02-23,-0.5906
2018-02-26,1.5842
2018-02-27,-0.9747
2018-02-28,-4.5276
2018-03-01,3.299
2018-03-02,0.3992
2018-03-05,1.3917
2018-03-06,-1.5686
2018-03-07,1.3944
2018-03-08,-4.5187
2018-03-09,-2.0576
2018-03-12,-0.2101
2018-03-13,2.1053
2018-03-14,-2.0619
2018-03-15,-15.5789
2018-03-16,0.7481
2018-03-19,-2.9703
2018-03-20,-2.2959
2018-03-21,-0.2611
2018-03-22,0.2618
2018-03-23,-3.1332
2018-03-26,1.6173
2018-03-27,1.061
2018-03-28,8.6614
2018-03-29,-1.4493
2018-04-02,-2.2059
2018-04-03,6.2657
2018-04-04,8.2547
2018-04-05,4.5752
2018-04-06,3.9583
2018-04-09,-1.6032
2018-04-10,-0.4073
2018-04-11,0.2045
2018-04-12,3.8776
2018-04-13,-1.9646
2018-04-16,0.0
2018-04-17,-2.004
2018-04-18,0.818
2018-04-19,-1.0142
2018-04-20,1.6393
2018-04-23,3.629
2018-04-24,0.9728
2018-04-25,-2.8902
2018-04-26,3.7698
2018-04-27,-1.912
2018-04-30,-2.729
2018-05-01,2.2044
2018-05-02,0.5882
2018-05-03,-5.0682
2018-05-04,1.6427
2018-05-07,-6.0606
2018-05-08,-5.1613
2018-05-09,3.8548999999999998
2018-05-10,-1.7467000000000001
2018-05-11,2.8889
2018-05-14,-0.432
2018-05-15,-0.2169
2018-05-16,3.2609
2018-05-17,2.9474
2018-05-18,-4.2945
2018-05-21,-0.641
2018-05-22,-3.2258
2018-05-23,4.4444
2018-05-24,8.5106
2018-05-25,0.9804
2018-05-29,2.3301
2018-05-30,2.4668
2018-05-31,-4.0741
2018-06-01,-1.9304999999999999
2018-06-04,3.3465
2018-06-05,-0.1905
2018-06-06,0.3817
2018-06-07,0.9506
2018-06-08,-3.2015000000000002
2018-06-11,3.6965
2018-06-12,-2.0638
2018-06-13,3.0651
2018-06-14,0.5576
2018-06-15,1.6636
2018-06-18,-0.3636
2018-06-19,0.5474
2018-06-20,2.3593
2018-06-21,1.0638
2018-06-22,0.8772
2018-06-25,-0.3478
2018-06-26,0.6981
2018-06-27,-1.7330999999999999
2018-06-28,-6.7019
2018-06-29,-3.2136
2018-07-02,-2.5391
2018-07-03,3.006
2018-07-05,-4.0856
2018-07-06,4.6653
2018-07-09,0.1938
2018-07-10,0.9671
2018-07-11,-2.2989
2018-07-12,0.9804
2018-07-13,2.3301
2018-07-16,0.1898
2018-07-17,1.8939
2018-07-18,-2.974
2018-07-19,-1.1494
2018-07-20,4.2636
2018-07-23,-5.7621
2018-07-24,1.5779
2018-07-25,2.9126
2018-07-26,-0.3774
2018-07-27,-3.5985
2018-07-30,0.5894
2018-07-31,-0.5859
2018-08-01,-3.7328
2018-08-02,-0.4082
2018-08-03,1.0246
2018-08-06,-0.6085
2018-08-07,-5.102
2018-08-08,0.8602
2018-08-09,3.6247
2018-08-10,0.823
2018-08-13,1.4285999999999999
2018-08-14,1.006
2018-08-15,0.5976
2018-08-16,3.1683
2018-08-17,1.3436
2018-08-20,-2.8409
2018-08-21,3.2164
2018-08-22,2.1719
2018-08-23,10.3512
2018-08-24,2.5126
2018-08-27,-6.3725
2018-08-28,0.1745
2018-08-29,1.5678999999999998
2018-08-30,-4.8027
2018-08-31,2.8829000000000002
2018-09-04,1.4011
2018-09-05,1.8998
2018-09-06,-0.678
2018-09-07,-1.8771
