ticker,XBIT US Equity
2015-08-31,3.9566
2015-09-01,-7.9249
2015-09-02,3.7373
2015-09-03,-4.1485
2015-09-04,2.5057
2015-09-08,-0.2222
2015-09-09,-0.5568
2015-09-10,-0.8399
2015-09-11,5.8724
2015-09-14,-0.5333
2015-09-15,-2.0375
2015-09-16,-1.4231
2015-09-17,0.7773
2015-09-18,-4.3526
2015-09-21,-1.3825
2015-09-22,-1.4603
2015-09-23,1.5412
2015-09-24,0.8757
2015-09-25,-2.1412
2015-09-28,2.0106
2015-09-29,-7.0145
2015-09-30,-6.8579
2015-10-01,-2.075
2015-10-02,5.3999
2015-10-05,1.6213
2015-10-06,-0.3191
2015-10-07,0.9603
2015-10-08,-3.6145
2015-10-09,2.8289
2015-10-12,-5.1823
2015-10-13,-2.834
2015-10-14,-1.7361
2015-10-15,10.9541
2015-10-16,-0.7006
2015-10-19,-9.7498
2015-10-20,-0.2843
2015-10-21,-0.8553
2015-10-22,1.7254
2015-10-23,2.1908
2015-10-26,0.1383
2015-10-27,-2.6934
2015-10-28,6.3875
2015-10-29,-3.8692
2015-10-30,-1.5960999999999999
2015-11-02,-0.7757
2015-11-03,0.924
2015-11-04,0.2817
2015-11-05,-0.5618
2015-11-06,0.565
2015-11-09,-0.3511
2015-11-10,0.0705
2015-11-11,-0.493
2015-11-12,-0.8493
2015-11-13,0.6424
2015-11-16,-7.5887
2015-11-17,4.221
2015-11-18,-1.2518
2015-11-19,0.3729
2015-11-20,0.5944
2015-11-23,-2.1418
2015-11-24,-33.9623
2015-11-25,-1.8286
2015-11-27,-8.0326
2015-11-30,-5.443
2015-12-01,5.6225000000000005
2015-12-02,7.3511
2015-12-03,3.8961
2015-12-04,-2.1591
2015-12-07,51.3357
2015-12-08,-3.9908
2015-12-09,-2.558
2015-12-10,-2.6250999999999998
2015-12-11,-9.0143
2015-12-14,4.0741
2015-12-15,2.669
2015-12-16,3.8128
2015-12-17,-7.7629
2015-12-18,-6.2443
2015-12-21,2.8958
2015-12-22,12.1013
2015-12-23,-11.6318
2015-12-24,0.5682
2015-12-28,1.2241
2015-12-29,0.4651
2015-12-30,0.2778
2015-12-31,0.3693
2016-01-04,-3.9558
2016-01-05,-7.4713
2016-01-06,-4.9689
2016-01-07,-5.0109
2016-01-08,-2.5229
2016-01-11,-3.0588
2016-01-12,1.2136
2016-01-13,-5.7554
2016-01-14,-4.0712
2016-01-15,2.6525
2016-01-19,-4.9096
2016-01-20,-5.0272
2016-01-21,7.5823
2016-01-22,2.5266
2016-01-25,0.5188
2016-01-26,3.2258
2016-01-27,-2.375
2016-01-28,3.4571
2016-01-29,2.104
2016-02-01,-0.7273
2016-02-02,-1.8315000000000001
2016-02-03,-5.3483
2016-02-04,4.7306
2016-02-05,-3.1368
2016-02-08,-5.1813
2016-02-09,0.6831
2016-02-10,0.6784
2016-02-11,3.2345
2016-02-12,4.4386
2016-02-16,3.75
2016-02-17,-1.4458
2016-02-18,-0.489
2016-02-19,0.0
2016-02-22,-5.4054
2016-02-23,-0.6494
2016-02-24,2.6144
2016-02-25,-3.5669
2016-02-26,2.2457
2016-02-29,-1.0336
2016-03-01,1.6971
2016-03-02,2.6958
2016-03-03,0.0
2016-03-04,0.125
2016-03-07,3.995
2016-03-08,-0.7203
2016-03-09,1.2092
2016-03-10,-4.0621
2016-03-11,4.4832
2016-03-14,5.2443
2016-03-15,-3.9638
2016-03-16,3.184
2016-03-17,-5.1429
2016-03-18,7.3494
2016-03-21,-3.367
2016-03-22,3.8327999999999998
2016-03-23,4.698
2016-03-24,11.2179
2016-03-28,-1.537
2016-03-29,-1.8537
2016-03-30,-4.672
2016-03-31,-1.4599
2016-04-01,0.1058
2016-04-04,5.7082
2016-04-05,1.4
2016-04-06,2.071
2016-04-07,6.3768
2016-04-08,3.4514
2016-04-11,1.3169
2016-04-12,4.766
2016-04-13,-0.7444
2016-04-14,0.4167
2016-04-15,14.2739
2016-04-18,8.8598
2016-04-19,-10.4069
2016-04-20,0.5957
2016-04-21,0.9623
2016-04-22,0.5132
2016-04-25,0.4376
2016-04-26,2.7596
2016-04-27,-5.371
2016-04-28,-2.0911
2016-04-29,-2.746
2016-05-02,1.8824
2016-05-03,-0.4619
2016-05-04,-4.8724
2016-05-05,-1.2195
2016-05-06,0.0
2016-05-09,2.7984
2016-05-10,4.2434
2016-05-11,-1.1521
2016-05-12,-4.1958
2016-05-13,3.974
2016-05-16,9.2044
2016-05-17,0.2857
2016-05-18,6.9088
2016-05-19,-9.9933
2016-05-20,-0.9623
2016-05-23,0.5232
2016-05-24,4.0892
2016-05-25,-1.0
2016-05-26,1.1544
2016-05-27,2.9244
2016-05-31,6.7221
2016-06-01,4.6104
2016-06-02,6.0832
2016-06-03,-2.165
2016-06-06,1.256
2016-06-07,6.2611
2016-06-08,6.0589
2016-06-09,-12.5262
2016-06-10,-4.8232
2016-06-13,-0.1574
2016-06-14,0.0
2016-06-15,3.9723
2016-06-16,3.0321
2016-06-17,-5.9447
2016-06-20,3.2541
2016-06-21,-1.5152
2016-06-22,3.0769
2016-06-23,2.6866
2016-06-24,5.5814
2016-06-27,3.7445
2016-06-28,1.38
2016-06-29,9.3194
2016-06-30,0.1916
2016-07-01,19.0249
2016-07-05,-32.5301
2016-07-06,-13.6905
2016-07-07,1.931
2016-07-08,6.7659
2016-07-11,22.6236
2016-07-12,-5.7364
2016-07-13,-0.1645
2016-07-14,-15.486
2016-07-15,-2.859
2016-07-18,-1.0702
2016-07-19,4.6653
2016-07-20,2.8424
2016-07-21,-0.3141
2016-07-22,0.189
2016-07-25,-12.5786
2016-07-26,-0.5036
2016-07-27,1.8077
2016-07-28,-0.2131
2016-07-29,1.5657999999999999
2016-08-01,0.3504
2016-08-02,-5.6564
2016-08-03,4.2931
2016-08-04,-1.4904
2016-08-05,9.5821
2016-08-08,3.2216
2016-08-09,-1.2739
2016-08-10,-2.0
2016-08-11,0.8558
2016-08-12,0.6527
2016-08-15,-6.2257
2016-08-16,5.0484
2016-08-17,-1.3825
2016-08-18,0.8011
2016-08-19,-0.0662
2016-08-22,0.2651
2016-08-23,3.1064
2016-08-24,-9.359
2016-08-25,0.8487
2016-08-26,-8.2749
2016-08-29,0.841
2016-08-30,-1.213
2016-08-31,-0.3837
2016-09-01,0.2311
2016-09-02,2.0753
2016-09-06,4.2922
2016-09-07,3.6823
2016-09-08,2.4373
2016-09-09,-5.9823
2016-09-12,3.2538
2016-09-13,-4.5518
2016-09-14,-2.7146
2016-09-15,3.1673999999999998
2016-09-16,-0.6579
2016-09-19,-2.0603
2016-09-20,-0.3005
2016-09-21,-0.9043
2016-09-22,1.8251
2016-09-23,-3.6593999999999998
2016-09-26,-0.6977
2016-09-27,4.918
2016-09-28,-0.2976
2016-09-29,-3.1343
2016-09-30,3.698
2016-10-03,4.6062
2016-10-04,-2.2727
2016-10-05,1.0901
2016-10-06,-2.66
2016-10-07,-0.0739
2016-10-10,2.8825
2016-10-11,-3.0172
2016-10-12,-1.4815
2016-10-13,0.2256
2016-10-14,0.3001
2016-10-17,4.1137
2016-10-18,3.4483
2016-10-19,9.375
2016-10-20,0.254
2016-10-21,-1.1400000000000001
2016-10-24,-1.3453
2016-10-25,-4.1558
2016-10-26,-3.5907999999999998
2016-10-27,-3.2326
2016-10-28,-0.7262
2016-10-31,-3.0724
2016-11-01,-1.7358
2016-11-02,-0.9985
2016-11-03,-7.6028
2016-11-04,0.9236
2016-11-07,0.9983
2016-11-08,-1.1532
2016-11-09,9.0
2016-11-10,0.7645
2016-11-11,4.4006
2016-11-14,2.5436
2016-11-15,7.5833
2016-11-16,4.7431
2016-11-17,6.2893
2016-11-18,-11.1834
2016-11-21,5.2632
2016-11-22,-4.8101
2016-11-23,1.9947
2016-11-25,-1.2386
2016-11-28,-1.8481999999999998
2016-11-29,-4.3712
2016-11-30,-1.6174
2016-12-01,-5.1465
2016-12-02,3.6925
2016-12-05,4.4331
2016-12-06,-1.8093
2016-12-07,-1.9135
2016-12-08,0.5058
2016-12-09,-3.8821
2016-12-12,-1.3463
2016-12-13,-0.834
2016-12-14,-1.8349
2016-12-15,-0.0779
2016-12-16,-22.2136
2016-12-19,-5.4108
2016-12-20,1.2711999999999999
2016-12-21,-6.9038
2016-12-22,1.236
2016-12-23,3.7736
2016-12-27,14.7594
2016-12-28,-4.8462
2016-12-29,-2.0568
2016-12-30,1.2
2017-01-03,2.5692
2017-01-04,1.9268
2017-01-05,-3.1191
2017-01-06,-2.439
2017-01-09,-0.6
2017-01-10,0.3018
2017-01-11,-2.3069
2017-01-12,-3.0801
2017-01-13,6.25
2017-01-17,3.0907
2017-01-18,2.1277
2017-01-19,4.5455
2017-01-20,5.4348
2017-01-23,-4.0378
2017-01-24,4.3868
2017-01-25,2.916
2017-01-26,-1.8333
2017-01-27,1.1036
2017-01-30,-2.6868
2017-01-31,-1.6393
2017-02-01,0.7018
2017-02-02,-0.1742
2017-02-03,3.4031000000000002
2017-02-06,-1.8565
2017-02-07,-3.5254
2017-02-08,-1.6934
2017-02-09,2.9012000000000002
2017-02-10,-0.1762
2017-02-13,2.4713
2017-02-14,2.584
2017-02-15,2.4349
2017-02-16,-1.3934
2017-02-17,1.995
2017-02-21,2.8525
2017-02-22,-2.4564
2017-02-23,2.5183
2017-02-24,0.4754
2017-02-27,4.1798
2017-02-28,2.1196
2017-03-01,3.4099
2017-03-02,-1.147
2017-03-03,8.5569
2017-03-06,-2.4048
2017-03-07,-2.3272
2017-03-08,-0.5606
2017-03-09,3.1008
2017-03-10,4.648
2017-03-13,-1.6982
2017-03-14,-1.196
2017-03-15,2.8245
2017-03-16,6.4748
2017-03-17,0.0
2017-03-20,0.6757
2017-03-21,2.6236
2017-03-22,11.5933
2017-03-23,2.2909
2017-03-24,-1.25
2017-03-27,-4.5886
2017-03-28,-6.0807
2017-03-29,-5.1207
2017-03-30,3.1017
2017-03-31,-0.7822
2017-04-03,-2.3651
2017-04-04,-2.2981
2017-04-05,1.5893000000000002
2017-04-06,-1.189
2017-04-07,4.2432
2017-04-10,-0.1823
2017-04-11,-1.7651
2017-04-12,-1.9827
2017-04-13,-0.2528
2017-04-17,3.5488
2017-04-18,1.0404
2017-04-19,3.9976000000000003
2017-04-20,-0.8736
2017-04-21,-39.8942
2017-04-24,-0.0978
2017-04-25,-2.544
2017-04-26,5.0201
2017-04-27,4.0153
2017-04-28,0.0
2017-05-01,-2.7574
2017-05-02,-1.3233
2017-05-03,-2.2031
2017-05-04,-2.0568
2017-05-05,2.5
2017-05-08,-1.561
2017-05-09,-0.1982
2017-05-10,-1.6882000000000001
2017-05-11,-9.697
2017-05-12,-0.5593
2017-05-15,1.1249
2017-05-16,1.1123
2017-05-17,-1.5402
2017-05-18,-1.4525000000000001
2017-05-19,-4.9887
2017-05-22,0.9547
2017-05-23,-2.9551
2017-05-24,-0.4872
2017-05-25,-1.224
2017-05-26,-3.0979
2017-05-30,-1.6623999999999999
2017-05-31,-4.1612
2017-06-01,26.5943
2017-06-02,9.4319
2017-06-05,-10.1861
2017-06-06,2.8353
2017-06-07,-0.106
2017-06-08,0.0
2017-06-09,-66.0297
2017-06-12,31.25
2017-06-13,4.7619
2017-06-14,9.0909
2017-06-15,-6.25
2017-06-16,-4.8889
2017-06-19,-0.9346
2017-06-20,-2.1226
2017-06-21,7.9518
2017-06-22,20.0893
2017-06-23,-3.3457
2017-06-26,-6.3462
2017-06-27,-0.2053
2017-06-28,3.2922000000000002
2017-06-29,-1.3944
2017-06-30,-5.0505
2017-07-03,1.0638
2017-07-05,0.2105
2017-07-06,-0.6303
2017-07-07,1.0571
2017-07-10,-2.0921
2017-07-11,2.9915000000000003
2017-07-12,8.2988
2017-07-13,5.364
2017-07-14,1.4545
2017-07-17,-2.8674
2017-07-18,-1.845
2017-07-19,-2.8195
2017-07-20,-7.7369
2017-07-21,0.6289
2017-07-24,-2.5
2017-07-25,3.6325
2017-07-26,-1.2371
2017-07-27,-3.3403
2017-07-28,2.1598
2017-07-31,-2.9598
2017-08-01,-5.4466
2017-08-02,-4.3779
2017-08-03,4.3373
2017-08-04,1.3857
2017-08-07,-0.6834
2017-08-08,-4.1284
2017-08-09,-0.9569
2017-08-10,1.4493
2017-08-11,8.0952
2017-08-14,9.2511
2017-08-15,-4.2339
2017-08-16,1.4737
2017-08-17,-1.4523
2017-08-18,1.0526
2017-08-21,3.3333
2017-08-22,1.2097
2017-08-23,-4.3825
2017-08-24,5.2083
2017-08-25,-1.5842
2017-08-28,-1.006
2017-08-29,2.0325
2017-08-30,1.3944
2017-08-31,0.5894
2017-09-01,-0.7813
2017-09-05,-2.1654
2017-09-06,0.8048
2017-09-07,-0.3992
2017-09-08,-2.4048
2017-09-11,-5.7495
2017-09-12,0.2179
2017-09-13,1.087
2017-09-14,-2.5806
2017-09-15,-1.1038000000000001
2017-09-18,0.6696
2017-09-19,-1.1086
2017-09-20,1.3453
2017-09-21,-2.8761
2017-09-22,-4.5558
2017-09-25,1.1933
2017-09-26,-0.4717
2017-09-27,2.6066000000000003
2017-09-28,-0.9238
2017-09-29,1.8648
2017-10-02,0.4577
2017-10-03,0.0
2017-10-04,-3.1891
2017-10-05,3.2941
2017-10-06,1.5945
2017-10-09,1.7936999999999999
2017-10-10,-1.7621
2017-10-11,0.0
2017-10-12,-0.6726
2017-10-13,0.6772
2017-10-16,-0.2242
2017-10-17,-0.8989
2017-10-18,-2.4943
2017-10-19,-3.0233
2017-10-20,-1.199
2017-10-23,-0.4854
2017-10-24,-1.2195
2017-10-25,0.0
2017-10-26,3.7037
2017-10-27,2.6189999999999998
2017-10-30,-0.6961
2017-10-31,-0.4673
2017-11-01,-1.4085
2017-11-02,0.7143
2017-11-03,-1.6548
2017-11-06,-5.2885
2017-11-07,-1.0152
2017-11-08,2.5641
2017-11-09,-1.75
2017-11-10,3.8167999999999997
2017-11-13,-2.6961
2017-11-14,0.5038
2017-11-15,4.5113
2017-11-16,0.7194
2017-11-17,-2.3810000000000002
2017-11-20,0.7317
2017-11-21,1.4527999999999999
2017-11-22,-4.5346
2017-11-24,3.25
2017-11-27,0.4843
2017-11-28,3.1325
2017-11-29,0.2336
2017-11-30,-1.6317
2017-12-01,-1.8957000000000002
2017-12-04,-2.8986
2017-12-05,-2.9851
2017-12-06,6.9231
2017-12-07,7.1942
2017-12-08,4.2506
2017-12-11,-4.0773
2017-12-12,-2.2371
2017-12-13,5.7208
2017-12-14,-3.2468
2017-12-15,-6.7114
2017-12-18,-1.6787
2017-12-19,-1.7073
2017-12-20,3.9702
2017-12-21,-0.4773
2017-12-22,-2.6379
2017-12-26,-0.7389
2017-12-27,-0.4963
2017-12-28,-0.4988
2017-12-29,-1.2530999999999999
2018-01-02,1.0152
2018-01-03,3.0151
2018-01-04,0.4878
2018-01-05,1.9417
2018-01-08,-1.6667
2018-01-09,-2.9055999999999997
2018-01-10,2.2444
2018-01-11,0.7317
2018-01-12,0.7264
2018-01-16,9.375
2018-01-17,0.2198
2018-01-18,-1.0965
2018-01-19,3.7694
2018-01-22,1.7094
2018-01-23,2.1008
2018-01-24,-0.2058
2018-01-25,2.8866
2018-01-26,-5.2104
2018-01-29,-0.6342
2018-01-30,4.2553
2018-01-31,0.4082
2018-02-01,-4.878
2018-02-02,-2.9915000000000003
2018-02-05,-7.9295
2018-02-06,-2.8708
2018-02-07,1.9704000000000002
2018-02-08,-5.314
2018-02-09,6.3776
2018-02-12,0.7194
2018-02-13,8.0952
2018-02-14,3.7445
2018-02-15,-2.3355
2018-02-16,1.9565000000000001
2018-02-20,-2.9851
2018-02-21,3.5164999999999997
2018-02-22,1.0616
2018-02-23,0.6303
2018-02-26,0.6263
2018-02-27,0.2075
2018-02-28,-0.207
2018-03-01,0.8299
2018-03-02,2.2634
2018-03-05,-1.006
2018-03-06,0.813
2018-03-07,-1.0081
2018-03-08,-3.666
2018-03-09,-0.2114
2018-03-12,2.1186
2018-03-13,-2.6971
2018-03-14,-0.4264
2018-03-15,-4.2827
2018-03-16,8.9485
2018-03-19,-2.0534
2018-03-20,0.2096
2018-03-21,-1.6736
2018-03-22,0.2128
2018-03-23,0.8493
2018-03-26,0.6316
2018-03-27,1.6736
2018-03-28,5.144
2018-03-29,4.6967
2018-04-02,-4.1121
2018-04-03,-0.3899
2018-04-04,-1.1742
2018-04-05,-0.7921
2018-04-06,-0.5988
2018-04-09,0.0
2018-04-10,-1.004
2018-04-11,0.0
2018-04-12,-0.6085
2018-04-13,-0.2041
2018-04-16,-5.9305
2018-04-17,5.0
2018-04-18,-1.0352
2018-04-19,1.2551999999999999
2018-04-20,0.4132
2018-04-23,-0.6173
2018-04-24,1.4493
2018-04-25,0.0
2018-04-26,2.0408
2018-04-27,-2.6
2018-04-30,-1.232
2018-05-01,-0.2079
2018-05-02,-5.0
2018-05-03,-6.7982
2018-05-04,-0.4706
2018-05-07,0.2364
2018-05-08,-1.8868
2018-05-09,1.9231
2018-05-10,1.6509
2018-05-11,1.6240999999999999
2018-05-14,0.2283
2018-05-15,0.2278
2018-05-16,0.4545
2018-05-17,-2.9412000000000003
2018-05-18,-0.4662
2018-05-21,0.7026
2018-05-22,-2.093
2018-05-23,1.1876
2018-05-24,-0.7042
2018-05-25,0.7092
2018-05-29,0.0
2018-05-30,0.939
2018-05-31,0.0
2018-06-01,-1.1628
2018-06-04,0.0
2018-06-05,1.8824
2018-06-06,-0.9238
2018-06-07,0.6993
2018-06-08,-0.2315
2018-06-11,-0.9281
2018-06-12,-0.9368
2018-06-13,1.4184
2018-06-14,1.3986
2018-06-15,3.4483
2018-06-18,0.2222
2018-06-19,-1.5521
2018-06-20,1.3514
2018-06-21,-3.7778
2018-06-22,-1.8476
2018-06-25,-4.9412
2018-06-26,10.6436
2018-06-27,-2.9083
2018-06-28,-2.5346
2018-06-29,5.9102
2018-07-02,-0.4464
2018-07-03,2.2422
2018-07-05,1.5351
2018-07-06,1.2959
2018-07-09,-2.3454
2018-07-10,-4.5852
2018-07-11,-1.373
2018-07-12,0.464
2018-07-13,-1.3857
2018-07-16,-1.171
2018-07-17,1.8957000000000002
2018-07-18,0.2326
2018-07-19,1.6240999999999999
2018-07-20,-1.1416
2018-07-23,-0.2309
2018-07-24,2.0833
2018-07-25,-0.4535
2018-07-26,0.4556
2018-07-27,-2.0408
2018-07-30,2.5463
2018-07-31,-0.2257
2018-08-01,-5.8824
2018-08-02,-2.6442
2018-08-03,-0.7407
2018-08-06,-0.4975
2018-08-07,0.0
2018-08-08,0.25
2018-08-09,-0.9975
2018-08-10,4.534
2018-08-13,3.6145
2018-08-14,2.3256
2018-08-15,-1.5909
2018-08-16,-0.6928
2018-08-17,-3.4884
2018-08-20,0.0
2018-08-21,9.6386
2018-08-22,-3.2967
2018-08-23,-5.4545
2018-08-24,-2.4038
2018-08-27,-0.4926
2018-08-28,0.0
2018-08-29,-3.4653
2018-08-30,1.7949000000000002
2018-08-31,1.7631999999999999
2018-09-04,-1.4851
2018-09-05,-2.7638
2018-09-06,-6.4599
2018-09-07,-1.105
2018-09-10,-22.3464
2018-09-11,-16.9065
2018-09-12,26.6234
2018-09-13,-1.8803
2018-09-14,-2.439
2018-09-17,5.0
2018-09-18,-2.0408
2018-09-19,-4.1667
2018-09-20,-2.1739
2018-09-21,3.7037
2018-09-24,-3.2143
2018-09-25,8.1181
2018-09-26,4.0956
2018-09-27,3.2787
2018-09-28,0.9524
2018-10-01,1.8868
2018-10-02,6.4815
2018-10-03,-3.4783
2018-10-04,0.3003
2018-10-05,-0.8982
2018-10-08,-2.719
2018-10-09,2.4845
2018-10-10,4.5455
2018-10-11,-5.7971
2018-10-12,1.5385
2018-10-15,-0.9091
2018-10-16,10.7034
2018-10-17,0.0
2018-10-18,0.2762
2018-10-19,-2.2039
2018-10-22,-3.0986
2018-10-23,6.686
2018-10-24,-2.0436
2018-10-25,5.7024
2018-10-26,-1.4474
2018-10-29,0.9346
2018-10-30,1.0582
2018-10-31,2.0942
2018-11-01,-2.5641
2018-11-02,3.9474
2018-11-05,0.2532
2018-11-06,-1.7677
2018-11-07,1.7995
2018-11-08,-4.0404
2018-11-09,1.3158
2018-11-12,4.4156
2018-11-13,-0.7463
2018-11-14,1.2530999999999999
2018-11-15,3.9604
2018-11-16,-1.6667
2018-11-19,1.6949
2018-11-20,0.0
2018-11-21,2.3810000000000002
2018-11-23,1.1628
2018-11-26,-0.6897
2018-11-27,-2.5463
2018-11-28,-0.4751
2018-11-29,-0.9547
2018-11-30,7.9518
2018-12-03,-0.8929
2018-12-04,-4.2793
2018-12-06,-3.5294
2018-12-07,0.9756
2018-12-10,0.0
2018-12-11,4.3478
2018-12-12,1.6204
2018-12-13,0.0
2018-12-14,1.139
2018-12-17,2.2523
2018-12-18,7.489
2018-12-19,11.8852
2018-12-20,8.6081
2018-12-21,5.7336
2018-12-24,-4.9442
2018-12-26,-13.4228
2018-12-27,-3.876
2018-12-28,0.0
2018-12-31,2.4194
2019-01-02,1.3780000000000001
2019-01-03,-1.9417
2019-01-04,4.1584
2019-01-07,0.9506
2019-01-08,2.0716
2019-01-09,1.6604999999999999
2019-01-10,2.7223
2019-01-11,3.1802
2019-01-14,-2.0548
2019-01-15,-5.4196
2019-01-16,5.1756
2019-01-17,4.2179
2019-01-18,2.8668
2019-01-22,-4.918
2019-01-23,1.7241
2019-01-24,3.2203
2019-01-25,-0.3284
2019-01-28,-1.318
2019-01-29,4.5075
2019-01-30,3.0351
2019-01-31,2.3256
2019-02-01,1.3636
2019-02-04,8.2212
2019-02-05,16.2983
2019-02-06,16.9834
2019-02-07,-8.0203
2019-02-08,-6.6225000000000005
2019-02-11,2.2459
2019-02-12,-2.8902
2019-02-13,-2.0238
2019-02-14,6.9259
2019-02-15,-1.5909
2019-02-19,-0.8083
2019-02-20,-0.5821
2019-02-21,-0.7026
2019-02-22,0.3538
2019-02-25,-4.3478
2019-02-26,1.8428
2019-02-27,-4.1013
2019-02-28,-0.2516
2019-03-01,17.7806
2019-03-04,-0.8565
2019-03-05,3.0238
2019-03-06,-3.0398
2019-03-07,8.5405
2019-03-08,7.1713000000000005
2019-03-11,-6.5985
2019-03-12,-0.6965
2019-03-13,-3.7074
2019-03-14,-5.411
2019-03-15,0.8801
2019-03-18,7.3064
2019-03-19,7.7236
2019-03-20,3.7736
2019-03-21,5.6364
2019-03-22,-5.852
2019-03-25,-3.8391
2019-03-26,3.6122
2019-03-27,2.3853
2019-03-28,-3.4050000000000002
2019-03-29,2.2263
2019-04-01,2.2686
2019-04-02,-3.3718
2019-04-03,0.6428
2019-04-04,-6.1131
2019-04-05,-2.6239
2019-04-08,-2.3952
2019-04-09,-3.3742
2019-04-10,1.3757
2019-04-11,-1.2526
2019-04-12,-3.4884
2019-04-15,-1.5333999999999999
2019-04-16,-2.0022
2019-04-17,-1.7026
2019-04-18,0.4619
2019-04-22,4.8276
2019-04-23,3.1798
2019-04-24,-2.3379
2019-04-25,3.3731999999999998
2019-04-26,0.0
2019-04-29,-0.7368
2019-04-30,-5.5143
2019-05-01,-1.7957
2019-05-02,5.2571
2019-05-03,-0.1086
2019-05-06,-0.1087
2019-05-07,-0.4353
2019-05-08,3.8251
2019-05-09,-1.7894999999999999
2019-05-10,5.1447
2019-05-13,-4.3833
2019-05-14,-1.3859
2019-05-15,1.6216
2019-05-16,-1.7021
2019-05-17,-1.7316
2019-05-20,-1.4317
2019-05-21,2.6816
2019-05-22,-1.4146
2019-05-23,-1.5453000000000001
2019-05-24,1.009
2019-05-28,0.5549
2019-05-29,-3.2009
2019-05-30,3.5348
2019-05-31,-20.7048
2019-06-03,4.7222
2019-06-04,-5.5703
2019-06-05,-0.1404
2019-06-06,7.4543
2019-06-07,2.0942
2019-06-10,-7.8205
2019-06-11,-1.2517
2019-06-12,0.4225
2019-06-13,-1.9635
2019-06-14,2.289
2019-06-17,1.8182
2019-06-18,5.2198
2019-06-19,-3.3943
2019-06-20,-0.8108
2019-06-21,2.7248
2019-06-24,-2.5199
2019-06-25,2.0408
2019-06-26,-2.8
2019-06-27,2.1948
2019-06-28,1.745
2019-07-01,-0.3958
2019-07-02,-2.3841
2019-07-03,9.0909
2019-07-05,-3.3582
2019-07-08,-0.3861
2019-07-09,1.1628
2019-07-10,-0.894
2019-07-11,0.0
2019-07-12,-6.0567
2019-07-15,-1.3717
2019-07-16,-0.4172
2019-07-17,0.838
2019-07-18,-0.4155
2019-07-19,-0.6954
2019-07-22,1.1204
2019-07-23,-1.8006
2019-07-24,-3.2439999999999998
2019-07-25,5.6851
2019-07-26,-2.6207000000000003
2019-07-29,-1.8414000000000001
2019-07-30,0.4329
2019-07-31,1.1494
2019-08-01,3.4091
2019-08-02,0.2747
2019-08-05,-5.3425
2019-08-06,0.7236
2019-08-07,1.5805
2019-08-08,2.1216
2019-08-09,-1.8006
2019-08-12,1.1283
2019-08-13,3.2078
2019-08-14,4.4595
2019-08-15,0.3881
2019-08-16,5.0258
2019-08-19,5.7669
2019-08-20,-6.1485
2019-08-21,1.7305000000000001
2019-08-22,4.4957
2019-08-23,-4.4186
2019-08-26,-2.0681
2019-08-27,-0.7453
2019-08-28,0.1252
2019-08-29,1.5
2019-08-30,2.8325
2019-09-03,1.7964
