ticker,RCKT US Equity
2015-07-10,5.144
2015-07-13,0.7828
2015-07-14,1.165
2015-07-15,1.7274
2015-07-16,0.3774
2015-07-17,-4.1353
2015-07-20,1.5686
2015-07-21,-2.3166
2015-07-22,3.3597
2015-07-23,193.8815
2015-07-24,14.8341
2015-07-27,-5.0425
2015-07-28,2.0286
2015-07-29,-7.5439
2015-07-30,-15.3068
2015-07-31,-2.9873
2015-08-03,-2.3095
2015-08-04,0.4728
2015-08-05,14.6667
2015-08-06,-5.7456
2015-08-07,-3.8462
2015-08-10,-0.3019
2015-08-11,-3.2551
2015-08-12,5.6338
2015-08-13,5.7036999999999995
2015-08-14,1.1212
2015-08-17,4.7817
2015-08-18,4.4312000000000005
2015-08-19,-1.0133
2015-08-20,-8.2534
2015-08-21,-8.9261
2015-08-24,-4.977
2015-08-25,-2.9815
2015-08-26,0.0
2015-08-27,4.1528
2015-08-28,-3.0303
2015-08-31,1.3980000000000001
2015-09-01,-0.7299
2015-09-02,14.134
2015-09-03,-6.0845
2015-09-04,-4.7256
2015-09-08,7.36
2015-09-09,-4.1729
2015-09-10,-1.8662999999999998
2015-09-11,-1.1886
2015-09-14,4.2501999999999995
2015-09-15,12.0769
2015-09-16,0.0686
2015-09-17,-1.7147000000000001
2015-09-18,2.4424
2015-09-21,-3.8147
2015-09-22,-5.3824
2015-09-23,-3.8174
2015-09-24,-1.7121
2015-09-25,-12.6683
2015-09-28,-9.1568
2015-09-29,-10.2794
2015-09-30,4.5606
2015-10-01,2.9787
2015-10-02,4.1322
2015-10-05,-0.7937
2015-10-06,-2.6
2015-10-07,2.0534
2015-10-08,-2.8169
2015-10-09,-0.3106
2015-10-12,-2.1807
2015-10-13,0.8493
2015-10-14,4.9474
2015-10-15,10.5316
2015-10-16,-1.8149
2015-10-19,3.3272
2015-10-20,-5.7245
2015-10-21,-3.7951
2015-10-22,-2.5641
2015-10-23,-3.5425
2015-10-26,4.617
2015-10-27,2.8084
2015-10-28,1.6585
2015-10-29,6.6219
2015-10-30,-1.9802
2015-11-02,2.5712
2015-11-03,5.5506
2015-11-04,-0.0848
2015-11-05,-3.6503
2015-11-06,6.4317
2015-11-09,10.0993
2015-11-10,-7.6692
2015-11-11,-6.1075
2015-11-12,-5.2905
2015-11-13,-1.6484
2015-11-16,4.2831
2015-11-17,-3.0357
2015-11-18,2.2099
2015-11-19,-6.1261
2015-11-20,-2.975
2015-11-23,6.6271
2015-11-24,2.7829
2015-11-25,0.9025
2015-11-27,6.1717
2015-11-30,1.011
2015-12-01,-3.5863
2015-12-02,2.2491
2015-12-03,-7.445
2015-12-04,-2.1024
2015-12-07,-5.2288
2015-12-08,5.5172
2015-12-09,-2.8945
2015-12-10,7.6923
2015-12-11,2.3214
2015-12-14,-0.349
2015-12-15,2.2767
2015-12-16,1.7979
2015-12-17,-1.6821000000000002
2015-12-18,-1.9675
2015-12-21,-2.4433
2015-12-22,-3.4884
2015-12-23,3.7998
2015-12-24,0.8929
2015-12-28,-0.885
2015-12-29,-1.6964000000000001
2015-12-30,2.3615
2015-12-31,0.5324
2016-01-04,2.2948
2016-01-05,-4.0552
2016-01-06,-4.1367
2016-01-07,-7.9737
2016-01-08,-5.7085
2016-01-11,-3.8919
2016-01-12,1.3498
2016-01-13,-12.4306
2016-01-14,2.4081
2016-01-15,-3.5891
2016-01-19,-2.1823
2016-01-20,0.5249
2016-01-21,-3.0026
2016-01-22,5.249
2016-01-25,4.2199
2016-01-26,-0.2454
2016-01-27,-3.8129999999999997
2016-01-28,-2.8133
2016-01-29,3.0263
2016-02-01,-6.8966
2016-02-02,-11.9342
2016-02-03,2.9595000000000002
2016-02-04,3.9334
2016-02-05,0.0
2016-02-08,-5.2402
2016-02-09,-1.9969000000000001
2016-02-10,0.4702
2016-02-11,1.5601
2016-02-12,2.4577999999999998
2016-02-16,-0.2999
2016-02-17,14.7368
2016-02-18,-3.8007999999999997
2016-02-19,2.1798
2016-02-22,0.4
2016-02-23,-0.1328
2016-02-24,-6.117
2016-02-25,-0.9915
2016-02-26,-0.1431
2016-02-29,-2.2923
2016-03-01,-0.4399
2016-03-02,-0.7364
2016-03-03,1.7804
2016-03-04,-1.895
2016-03-07,0.1486
2016-03-08,-7.1217
2016-03-09,3.8339
2016-03-10,-6.3077
2016-03-11,12.8079
2016-03-14,12.9549
2016-03-15,-8.5052
2016-03-16,-0.2817
2016-03-17,0.1412
2016-03-18,7.4753
2016-03-21,0.0
2016-03-22,-0.7874
2016-03-23,-6.8783
2016-03-24,3.8352
2016-03-28,-5.4719999999999995
2016-03-29,7.3806
2016-03-30,-0.9434
2016-03-31,0.6803
2016-04-01,3.1081
2016-04-04,3.6696999999999997
2016-04-05,-1.8963
2016-04-06,12.7577
2016-04-07,-0.8
2016-04-08,1.3825
2016-04-11,-3.0682
2016-04-12,3.517
2016-04-13,3.0578
2016-04-14,1.2088
2016-04-15,0.0
2016-04-18,4.9946
2016-04-19,-1.4478
2016-04-20,-6.2959
2016-04-21,4.4793
2016-04-22,-1.6077
2016-04-25,1.0893
2016-04-26,2.2629
2016-04-27,-1.0537
2016-04-28,0.1065
2016-04-29,4.2553
2016-05-02,5.6122
2016-05-03,0.9662
2016-05-04,-1.0526
2016-05-05,0.2901
2016-05-06,0.4822
2016-05-09,1.7274
2016-05-10,0.3774
2016-05-11,-16.6353
2016-05-12,-1.2401
2016-05-13,3.1963
2016-05-16,0.2212
2016-05-17,-1.1038000000000001
2016-05-18,1.0045
2016-05-19,-0.5525
2016-05-20,0.5556
2016-05-23,2.7624
2016-05-24,-2.2580999999999998
2016-05-25,0.0
2016-05-26,-1.1001
2016-05-27,0.1112
2016-05-31,2.2222
2016-06-01,-1.7391
2016-06-02,-0.5531
2016-06-03,-0.2225
2016-06-06,4.1249
2016-06-07,-2.6767
2016-06-08,-1.8702
2016-06-09,-5.3812
2016-06-10,-3.7915
2016-06-13,-4.803
2016-06-14,-0.6468
2016-06-15,-0.1302
2016-06-16,-3.5202
2016-06-17,-2.973
2016-06-20,5.7103
2016-06-21,-6.3241
2016-06-22,3.6568
2016-06-23,3.2564
2016-06-24,-4.7306
2016-06-27,-7.1724
2016-06-28,8.7667
2016-06-29,3.2787
2016-06-30,-1.5873
2016-07-01,2.8226
2016-07-05,7.9739
2016-07-06,7.8692
2016-07-07,-6.1728
2016-07-08,2.512
2016-07-11,-0.3501
2016-07-12,-0.3513
2016-07-13,-7.2855
2016-07-14,1.5209000000000001
2016-07-15,3.1211
2016-07-18,-1.0896
2016-07-19,0.9792
2016-07-20,4.3636
2016-07-21,3.1359
2016-07-22,1.3514
2016-07-25,2.7778
2016-07-26,5.4054
2016-07-27,0.1026
2016-07-28,-2.7664
2016-07-29,-0.1054
2016-08-01,-29.4304
2016-08-02,-0.7474
2016-08-03,3.6145
2016-08-04,-2.3256
2016-08-05,1.4881
2016-08-08,-0.4399
2016-08-09,-0.4418
2016-08-10,-1.0355
2016-08-11,1.1958
2016-08-12,1.7725
2016-08-15,0.7257
2016-08-16,-0.7205
2016-08-17,0.2903
2016-08-18,-0.2894
2016-08-19,-0.7257
2016-08-22,2.3392
2016-08-23,-0.1429
2016-08-24,-2.289
2016-08-25,-0.7321
2016-08-26,-0.4425
2016-08-29,2.963
2016-08-30,2.3022
2016-08-31,-0.1406
2016-09-01,0.9859
2016-09-02,-0.5579
2016-09-06,1.8233000000000001
2016-09-07,0.9642
2016-09-08,-1.6371
2016-09-09,-4.577
2016-09-12,6.5407
2016-09-13,-2.8649
2016-09-14,12.6404
2016-09-15,-0.3741
2016-09-16,4.005
2016-09-19,1.9254
2016-09-20,4.4864
2016-09-21,0.113
2016-09-22,0.4515
2016-09-23,-1.573
2016-09-26,-0.1142
2016-09-27,7.4286
2016-09-28,0.9574
2016-09-29,-2.4236
2016-09-30,2.3758
2016-10-03,-1.2658
2016-10-04,-1.2821
2016-10-05,2.5974
2016-10-06,-2.8481
2016-10-07,-2.063
2016-10-10,-7.7605
2016-10-11,-3.4856
2016-10-12,-5.3549
2016-10-13,3.9474
2016-10-14,-2.1519
2016-10-17,2.8461
2016-10-18,-0.6289
2016-10-19,0.0
2016-10-20,-1.8987
2016-10-21,0.0
2016-10-24,0.0
2016-10-25,-1.9355
2016-10-26,0.0
2016-10-27,-3.2895
2016-10-28,-2.7211
2016-10-31,-2.0979
2016-11-01,1.4285999999999999
2016-11-02,-2.1127
2016-11-03,-12.9496
2016-11-04,3.3058
2016-11-07,5.6
2016-11-08,1.5152
2016-11-09,3.7313
2016-11-10,0.7194
2016-11-11,0.7143
2016-11-14,-0.7092
2016-11-15,-1.4285999999999999
2016-11-16,0.7246
2016-11-17,-6.4748
2016-11-18,-0.7692
2016-11-21,1.5504
2016-11-22,-5.3435
2016-11-23,-2.4194
2016-11-25,-0.8264
2016-11-28,4.1667
2016-11-29,0.8
2016-11-30,1.5873
2016-12-01,0.7813
2016-12-02,3.876
2016-12-05,-3.7313
2016-12-06,11.6279
2016-12-07,-5.5556
2016-12-08,2.2059
2016-12-09,-2.1583
2016-12-12,-2.2059
2016-12-13,-2.2556
2016-12-14,0.0
2016-12-15,2.3077
2016-12-16,5.2632
2016-12-19,-3.5714
2016-12-20,1.4815
2016-12-21,2.1898
2016-12-22,-2.1429
2016-12-23,5.8394
2016-12-27,-0.6897
2016-12-28,-10.4167
2016-12-29,0.7752
2016-12-30,-6.1538
2017-01-03,-71.3115
2017-01-04,2.8571
2017-01-05,-8.3333
2017-01-06,3.0303
2017-01-09,2.9412000000000003
2017-01-10,0.0
2017-01-11,-1.4285999999999999
2017-01-12,-1.4493
2017-01-13,4.4118
2017-01-17,-4.2254
2017-01-18,1.4706000000000001
2017-01-19,-1.4493
2017-01-20,-2.9412000000000003
2017-01-23,-7.5758
2017-01-24,0.0
2017-01-25,0.0
2017-01-26,1.6393
2017-01-27,1.6129
2017-01-30,-1.5873
2017-01-31,3.2258
2017-02-01,-1.5625
2017-02-02,0.0
2017-02-03,4.7619
2017-02-06,3.0303
2017-02-07,0.0
2017-02-08,-2.9412000000000003
2017-02-09,0.0
2017-02-10,-1.5152
2017-02-13,1.5385
2017-02-14,0.0
2017-02-15,-1.5152
2017-02-16,-1.5385
2017-02-17,1.5625
2017-02-21,-1.5385
2017-02-22,-1.5625
2017-02-23,-1.5873
2017-02-24,1.6129
2017-02-27,1.5873
2017-02-28,0.0
2017-03-01,-1.5625
2017-03-02,0.0
2017-03-03,0.0
2017-03-06,-1.5873
2017-03-07,0.0
2017-03-08,0.0
2017-03-09,0.0
2017-03-10,9.6774
2017-03-13,4.4118
2017-03-14,-1.4085
2017-03-15,-1.4285999999999999
2017-03-16,7.2464
2017-03-17,1.3514
2017-03-20,-6.6667
2017-03-21,-5.7143
2017-03-22,4.5455
2017-03-23,1.4493
2017-03-24,2.8571
2017-03-27,2.7778
2017-03-28,2.7027
2017-03-29,2.6316
2017-03-30,10.2564
2017-03-31,-6.9767
2017-04-03,-5.0
2017-04-04,2.6316
2017-04-05,-5.1282
2017-04-06,0.0
2017-04-07,-2.7027
2017-04-10,2.7778
2017-04-11,5.4054
2017-04-12,5.1282
2017-04-13,4.878
2017-04-17,2.3256
2017-04-18,-4.5455
2017-04-19,-2.3810000000000002
2017-04-20,-3.6585
2017-04-21,-1.2658
2017-04-24,0.0
2017-04-25,1.2821
2017-04-26,6.3291
2017-04-27,-1.1905000000000001
2017-04-28,-3.6145
2017-05-01,-2.5
2017-05-02,0.0
2017-05-03,-5.1282
2017-05-04,1.3514
2017-05-05,-6.6667
2017-05-08,5.7143
2017-05-09,-1.3514
2017-05-10,-4.1096
2017-05-11,-5.7143
2017-05-12,0.0
2017-05-15,10.6061
2017-05-16,1.3699
2017-05-17,-5.4054
2017-05-18,-2.8571
2017-05-19,2.9412000000000003
2017-05-22,2.8571
2017-05-23,1.3889
2017-05-24,-1.3699
2017-05-25,-2.7778
2017-05-26,0.0
2017-05-30,-5.7143
2017-05-31,3.0303
2017-06-01,0.0
2017-06-02,1.4706000000000001
2017-06-05,2.8986
2017-06-06,-1.4085
2017-06-07,2.8571
2017-06-08,-1.3889
2017-06-09,1.4085
2017-06-12,-2.7778
2017-06-13,5.7143
2017-06-14,5.4054
2017-06-15,-1.2821
2017-06-16,-2.5974
2017-06-19,1.3333
2017-06-20,-5.2632
2017-06-21,1.3889
2017-06-22,4.1096
2017-06-23,-5.2632
2017-06-26,5.5556
2017-06-27,2.6316
2017-06-28,-5.1282
2017-06-29,2.7027
2017-06-30,0.0
2017-07-03,-3.9474
2017-07-05,-4.1096
2017-07-06,-2.8571
2017-07-07,1.4706000000000001
2017-07-10,-44.9217
2017-07-11,1.0209
2017-07-12,-2.0629
2017-07-13,-4.2553
2017-07-14,3.3333
2017-07-17,12.9032
2017-07-18,-2.8571
2017-07-19,-1.9607999999999999
2017-07-20,3.0
2017-07-21,-2.9709
2017-07-24,-0.1001
2017-07-25,-0.8413
2017-07-26,-3.4242
2017-07-27,-0.6485
2017-07-28,-1.1685
2017-07-31,-2.7801
2017-08-01,1.2271
2017-08-02,-2.5869
2017-08-03,3.5778
2017-08-04,4.5913
2017-08-07,6.6667
2017-08-08,0.9615
2017-08-09,-4.9048
2017-08-10,-2.8543
2017-08-11,2.0619
2017-08-14,-3.0303
2017-08-15,3.7917
2017-08-16,-1.3549
2017-08-17,-3.3371
2017-08-18,3.1891
2017-08-21,-2.0808
2017-08-22,2.0833
2017-08-23,10.2041
2017-08-24,-3.7037
2017-08-25,-0.9615
2017-08-28,-0.9709
2017-08-29,0.0
2017-08-30,-2.1078
2017-08-31,2.1532
2017-09-01,0.0
2017-09-05,0.0
2017-09-06,-0.9804
2017-09-07,1.9802
2017-09-08,0.9709
2017-09-11,-1.9231
2017-09-12,2.9412000000000003
2017-09-13,16.1905
2017-09-14,3.2787
2017-09-15,3.9683
2017-09-18,0.0
2017-09-19,3.8167999999999997
2017-09-20,3.6765
2017-09-21,7.8014
2017-09-22,1.9737
2017-09-25,5.8065
2017-09-26,1.2195
2017-09-27,3.6145
2017-09-28,0.0
2017-09-29,3.4884
2017-10-02,8.9888
2017-10-03,5.1546
2017-10-04,0.0
2017-10-05,48.5294
2017-10-06,-13.5314
2017-10-09,1.5267
2017-10-10,3.3835
2017-10-11,0.7273
2017-10-12,6.4982
2017-10-13,-7.1186
2017-10-16,-5.4745
2017-10-17,-14.2857
2017-10-18,3.6036
2017-10-19,1.3043
2017-10-20,2.1459
2017-10-23,3.7815
2017-10-24,-2.4291
2017-10-25,0.8299
2017-10-26,1.6461000000000001
2017-10-27,2.4291
2017-10-30,1.9763
2017-10-31,-2.3256
2017-11-01,0.0
2017-11-02,-5.1587
2017-11-03,0.4184
2017-11-06,6.25
2017-11-07,-2.7451
2017-11-08,4.0323
2017-11-09,-1.938
2017-11-10,7.5099
2017-11-13,5.5147
2017-11-14,-14.6341
2017-11-15,-1.2245
2017-11-16,2.4793
2017-11-17,-0.4032
2017-11-20,-0.8097
2017-11-21,-3.2653
2017-11-22,4.6414
2017-11-24,-1.2097
2017-11-27,-0.4082
2017-11-28,-2.0492
2017-11-29,-3.3473
2017-11-30,0.0
2017-12-01,1.2987
2017-12-04,-2.5641
2017-12-05,-3.0702
2017-12-06,2.2624
2017-12-07,9.7345
2017-12-08,3.629
2017-12-11,-5.8366
2017-12-12,0.8264
2017-12-13,-5.3279
2017-12-14,5.6277
2017-12-15,-2.0492
2017-12-18,2.5105
2017-12-19,0.0
2017-12-20,2.449
2017-12-21,0.7968
2017-12-22,8.3004
2017-12-26,-3.2847
2017-12-27,-2.2641999999999998
2017-12-28,2.7027
2017-12-29,-1.8797000000000001
2018-01-02,11.8774
2018-01-03,9.589
2018-01-04,-5.0
2018-01-05,2.7961
2018-01-08,0.4
2018-01-09,-2.4701
2018-01-10,0.0
2018-01-11,0.9804
2018-01-12,-0.5663
2018-01-16,-3.336
2018-01-17,1.431
2018-01-18,-0.4149
2018-01-19,5.4167
2018-01-22,4.9012
2018-01-23,14.4687
2018-01-24,4.6741
2018-01-25,-5.4088
2018-01-26,10.6383
2018-01-29,10.0962
2018-01-30,-5.6769
2018-01-31,10.1852
2018-02-01,0.7878
2018-02-02,-6.5138
2018-02-05,-7.3579
2018-02-06,1.5042
2018-02-07,7.8245000000000005
2018-02-08,-7.5316
2018-02-09,0.8918
2018-02-12,1.65
2018-02-13,3.4783
2018-02-14,-3.6975
2018-02-15,2.4433
2018-02-16,-2.385
2018-02-20,-2.1524
2018-02-21,1.843
2018-02-22,4.028
2018-02-23,2.1324
2018-02-26,-3.0769
2018-02-27,-3.5714
2018-02-28,-0.1764
2018-03-01,-1.1779
2018-03-02,8.0453
2018-03-05,5.2399000000000004
2018-03-06,-5.4507
2018-03-07,0.1663
2018-03-08,-0.5534
2018-03-09,-1.5582
2018-03-12,2.2046
2018-03-13,2.2124
2018-03-14,2.2727
2018-03-15,-4.5503
2018-03-16,-0.9424
2018-03-19,-6.0996
2018-03-20,1.9666000000000001
2018-03-21,0.5845
2018-03-22,-0.8135
2018-03-23,-0.1172
2018-03-26,3.2258
2018-03-27,-1.5341
2018-03-28,0.1154
2018-03-29,8.0692
2018-04-02,-8.48
2018-04-03,0.1748
2018-04-04,2.7340999999999998
2018-04-05,-8.5504
2018-04-06,-9.7214
2018-04-09,6.6529
2018-04-10,4.8232
2018-04-11,1.7178
2018-04-12,0.0
2018-04-13,-1.146
2018-04-16,-0.9762
2018-04-17,4.1898
2018-04-18,2.8386
2018-04-19,-1.6676
2018-04-20,0.9942
2018-04-23,-2.6635999999999997
2018-04-24,-2.3795
2018-04-25,0.6703
2018-04-26,1.8765
2018-04-27,1.3666
2018-04-30,1.0551
2018-05-01,-1.1601
2018-05-02,0.939
2018-05-03,-2.5
2018-05-04,-1.4311
2018-05-07,4.6582
2018-05-08,0.0
2018-05-09,1.8497
2018-05-10,1.0216
2018-05-11,0.9551
2018-05-14,5.4535
2018-05-15,5.5409
2018-05-16,6.65
2018-05-17,-6.5635
2018-05-18,-0.1505
2018-05-21,-2.5628
2018-05-22,3.507
2018-05-23,2.8401
2018-05-24,-0.9205
2018-05-25,0.1956
2018-05-29,-2.3914
2018-05-30,4.95
2018-05-31,-7.3845
2018-06-01,2.1091
2018-06-04,15.869
2018-06-05,-3.5652
2018-06-06,-1.3977
2018-06-07,-1.7375
2018-06-08,2.0475
2018-06-11,-3.876
2018-06-12,1.7551999999999999
2018-06-13,-1.3986
2018-06-14,0.0946
2018-06-15,3.401
2018-06-18,-2.3298
2018-06-19,2.058
2018-06-20,1.2374
2018-06-21,-7.4242
2018-06-22,-0.1467
2018-06-25,0.9305
2018-06-26,1.2615
2018-06-27,-3.6416
2018-06-28,-4.2765
2018-06-29,1.974
2018-07-02,-2.6999
2018-07-03,-1.0995
2018-07-05,-2.0646
2018-07-06,3.6216
2018-07-09,2.6604
2018-07-10,8.8415
2018-07-11,-0.2801
2018-07-12,-2.4345
2018-07-13,-5.9501
2018-07-16,-0.5612
2018-07-17,2.5654
2018-07-18,-0.4002
2018-07-19,2.4108
2018-07-20,-2.0108
2018-07-23,-0.9009
2018-07-24,0.5051
2018-07-25,2.8643
2018-07-26,1.1724
2018-07-27,-3.4283
2018-07-30,-1.6
2018-07-31,4.2175
2018-08-01,6.4846
2018-08-02,-2.6557
2018-08-03,-0.2352
2018-08-06,-1.6502
2018-08-07,1.8216999999999999
2018-08-08,1.2241
2018-08-09,2.5581
2018-08-10,-0.8617
2018-08-13,-7.9597
2018-08-14,-1.5905
2018-08-15,-2.0707
2018-08-16,2.5786
2018-08-17,0.6536
2018-08-20,1.4985
2018-08-21,0.935
2018-08-22,3.608
2018-08-23,1.4118
2018-08-24,1.6705
2018-08-27,0.639
2018-08-28,1.0431
2018-08-29,2.0197
2018-08-30,4.5755
2018-08-31,0.3366
2018-09-04,-0.9644
2018-09-05,-0.7197
2018-09-06,-0.6397
2018-09-07,-0.6438
2018-09-10,5.9179
2018-09-11,0.1631
2018-09-12,-2.443
2018-09-13,6.3856
2018-09-14,-4.1193
2018-09-17,-8.8789
2018-09-18,2.335
2018-09-19,0.2194
2018-09-20,4.2032
2018-09-21,-1.8487
2018-09-24,6.036
2018-09-25,1.3726
2018-09-26,-0.4779
2018-09-27,-0.4802
2018-09-28,-1.0052
2018-10-01,-4.4273
2018-10-02,-6.9273
2018-10-03,-1.1416
2018-10-04,-4.0185
2018-10-05,-2.4062
2018-10-08,2.86
2018-10-09,-4.4104
2018-10-10,-4.3129
2018-10-11,-2.4109
2018-10-12,3.276
2018-10-15,2.6001
2018-10-16,6.4369
2018-10-17,2.1429
2018-10-18,-9.8368
2018-10-19,-2.8438
2018-10-22,-4.843
2018-10-23,2.1253
2018-10-24,-6.0241
2018-10-25,1.69
2018-10-26,-0.2865
2018-10-29,-6.0345
2018-10-30,-3.6696999999999997
2018-10-31,0.5714
2018-11-01,6.6919
2018-11-02,5.6805
2018-11-05,-2.8555
2018-11-06,1.6715
2018-11-07,4.5351
2018-11-08,-5.3145
2018-11-09,-2.291
2018-11-12,-9.5545
2018-11-13,-4.5366
2018-11-14,-3.3944
2018-11-15,-0.2108
2018-11-16,0.3521
2018-11-19,-3.8596
2018-11-20,2.1168
2018-11-21,7.7198
2018-11-23,0.0664
2018-11-26,7.1618
2018-11-27,1.1757
2018-11-28,-1.7125
2018-11-29,0.6223
2018-11-30,-0.3711
2018-12-03,-0.4966
2018-12-04,-6.4878
2018-12-06,0.8005
2018-12-07,-3.7723
2018-12-10,-3.7138999999999998
2018-12-11,6.6429
2018-12-12,6.497
2018-12-13,-5.6604
2018-12-14,2.1333
2018-12-17,-4.047
2018-12-18,-2.7211
2018-12-19,-5.8741
2018-12-20,-9.806799999999999
2018-12-21,-7.6606
2018-12-24,1.5165
2018-12-26,16.2566
2018-12-27,4.1572
2018-12-28,5.5878
2018-12-31,1.8557000000000001
2019-01-02,1.8893
2019-01-03,-0.3974
2019-01-04,2.859
2019-01-07,3.1028000000000002
2019-01-08,0.4389
2019-01-09,0.3745
2019-01-10,0.7463
2019-01-11,-0.1852
2019-01-14,-2.4737
2019-01-15,1.3316
2019-01-16,-1.2516
2019-01-17,0.1901
2019-01-18,0.8223
2019-01-22,-5.7089
2019-01-23,-1.6633
2019-01-24,-0.6766
2019-01-25,2.5886
2019-01-28,-3.3201
2019-01-29,-7.6236
2019-01-30,3.4944
2019-01-31,3.3045999999999998
2019-02-01,-0.5563
2019-02-04,2.028
2019-02-05,4.5922
2019-02-06,-1.9003999999999999
2019-02-07,-4.2752
2019-02-08,6.0712
2019-02-11,1.5131999999999999
2019-02-12,-0.9721
2019-02-13,-1.7016
2019-02-14,0.5326
2019-02-15,1.1258
2019-02-19,-1.7682
2019-02-20,-1.5333
2019-02-21,-0.2031
2019-02-22,0.9498
2019-02-25,11.6263
2019-02-26,1.3847
2019-02-27,0.9501
2019-02-28,2.4118
2019-03-01,0.2872
2019-03-04,0.8591
2019-03-05,-6.4168
2019-03-06,-6.4927
2019-03-07,-5.5808
2019-03-08,0.8935
2019-03-11,5.5177
2019-03-12,-2.5823
2019-03-13,0.0663
2019-03-14,0.0
2019-03-15,5.4305
2019-03-18,4.6482
2019-03-19,11.0444
2019-03-20,-0.2703
2019-03-21,3.0352
2019-03-22,-8.101
2019-03-25,-0.3434
2019-03-26,1.2636
2019-03-27,-3.46
2019-03-28,1.4689
2019-03-29,1.5634000000000001
2019-04-01,0.5701
2019-04-02,4.7619
2019-04-03,3.842
2019-04-04,0.4169
2019-04-05,1.9201000000000001
2019-04-08,0.7128
2019-04-09,-5.2073
2019-04-10,2.6667
2019-04-11,-5.4545
2019-04-12,-2.6374
2019-04-15,0.8465
2019-04-16,4.141
2019-04-17,-10.5857
2019-04-18,1.5625
2019-04-22,5.6805
2019-04-23,8.0627
2019-04-24,-5.3886
2019-04-25,1.862
2019-04-26,1.129
2019-04-29,5.3163
2019-04-30,-6.3099
2019-05-01,-1.8858000000000001
2019-05-02,0.3295
2019-05-03,4.0504
2019-05-06,1.3677000000000001
2019-05-07,-3.425
2019-05-08,1.8807
2019-05-09,-0.2637
2019-05-10,-2.2739
2019-05-13,-8.0628
2019-05-14,1.8246
2019-05-15,-0.4624
2019-05-16,2.2648
2019-05-17,-0.7382
2019-05-20,-0.5149
2019-05-21,0.9776
2019-05-22,-6.3212
2019-05-23,-0.9726
2019-05-24,2.9466
2019-05-28,3.9952
2019-05-29,-1.6055000000000001
2019-05-30,-3.38
2019-05-31,-1.5078
2019-06-03,-2.5107
2019-06-04,-0.1884
2019-06-05,-2.5173
2019-06-06,-3.1633
2019-06-07,6.0
2019-06-10,3.7736
2019-06-11,-2.5455
2019-06-12,3.3582
2019-06-13,2.2864
2019-06-14,-5.1176
2019-06-17,4.9597
2019-06-18,-0.0591
2019-06-19,1.0047
2019-06-20,-0.117
2019-06-21,-0.7616
2019-06-24,-9.0319
2019-06-25,0.1298
2019-06-26,-2.6572
2019-06-27,4.261
2019-06-28,-4.2146
2019-07-01,-6.8667
2019-07-02,-0.5727
2019-07-03,0.144
2019-07-05,-1.8692
2019-07-08,-3.8095
2019-07-09,2.4372
2019-07-10,-0.3717
2019-07-11,-1.1194
2019-07-12,0.9057
2019-07-15,0.2244
2019-07-16,-2.1642
