ticker,REED US Equity
2007-05-31,9.792300000000001
2007-06-01,7.4324
2007-06-04,-5.0314
2007-06-05,-4.6358
2007-06-06,-1.3889
2007-06-07,-2.8169
2007-06-08,1.4493
2007-06-11,-1.5714000000000001
2007-06-12,0.0
2007-06-13,-0.5806
2007-06-14,-2.1898
2007-06-15,4.4776
2007-06-18,-3.5714
2007-06-19,11.8519
2007-06-20,5.8278
2007-06-21,-1.7522
2007-06-22,-3.1847
2007-06-25,2.6316
2007-06-26,-0.7692
2007-06-27,-2.9716
2007-06-28,1.8641999999999999
2007-06-29,-5.2288
2007-07-02,3.4483
2007-07-03,-0.6667
2007-07-05,-3.6242
2007-07-06,9.1922
2007-07-09,4.5918
2007-07-10,0.0
2007-07-11,-2.439
2007-07-12,0.0
2007-07-13,-3.75
2007-07-16,5.1948
2007-07-17,7.5309
2007-07-18,13.6625
2007-07-19,-9.0909
2007-07-20,8.3333
2007-07-23,-9.7436
2007-07-24,0.6818
2007-07-25,3.8375
2007-07-26,-2.1739
2007-07-27,0.5556
2007-07-30,6.7402999999999995
2007-07-31,-1.1387
2007-08-01,4.1885
2007-08-02,6.0302
2007-08-03,-8.5308
2007-08-06,3.7306
2007-08-07,-1.0989
2007-08-08,-0.5051
2007-08-09,-8.1218
2007-08-10,4.9724
2007-08-13,-2.6316
2007-08-14,-2.1622
2007-08-15,-3.3149
2007-08-16,-5.9429
2007-08-17,3.2807
2007-08-20,-0.5882
2007-08-21,-2.9586
2007-08-22,-2.439
2007-08-23,-3.125
2007-08-24,0.0
2007-08-27,0.0
2007-08-28,-1.8065
2007-08-29,1.8397000000000001
2007-08-30,-4.5161
2007-08-31,5.4054
2007-09-04,0.0
2007-09-05,0.641
2007-09-06,-1.0191
2007-09-07,-0.2574
2007-09-10,3.2258
2007-09-11,-3.75
2007-09-12,0.0
2007-09-13,-2.3377
2007-09-14,2.2606
2007-09-17,-1.1703999999999999
2007-09-18,0.0
2007-09-19,1.7105000000000001
2007-09-20,-2.9754
2007-09-21,-1.3333
2007-09-24,-6.4865
2007-09-25,0.4335
2007-09-26,-2.8777
2007-09-27,1.4815
2007-09-28,2.9196999999999997
2007-10-01,-6.383
2007-10-02,3.0303
2007-10-03,8.0882
2007-10-04,-0.1361
2007-10-05,-1.2262
2007-10-08,0.6897
2007-10-09,0.0
2007-10-10,0.5479
2007-10-11,-1.9074
2007-10-12,-2.7778
2007-10-15,2.8571
2007-10-16,-1.3889
2007-10-17,-3.5211
2007-10-18,2.1898
2007-10-19,-0.7143
2007-10-22,4.1727
2007-10-23,0.1381
2007-10-24,-3.4483
2007-10-25,-2.1429
2007-10-26,-0.7299
2007-10-29,2.9412000000000003
2007-10-30,0.0
2007-10-31,0.0
2007-11-01,0.0
2007-11-02,1.2857
2007-11-05,-1.2694
2007-11-06,-1.4285999999999999
2007-11-07,-4.3478
2007-11-08,-3.0303
2007-11-09,2.3437
2007-11-12,-8.3969
2007-11-13,-10.0
2007-11-14,5.5556
2007-11-15,7.8947
2007-11-16,-0.6504
2007-11-19,-1.8003
2007-11-20,0.8333
2007-11-21,0.0
2007-11-23,5.7851
2007-11-26,3.125
2007-11-27,2.2727
2007-11-28,6.3704
2007-11-29,-10.8635
2007-11-30,8.9062
2007-12-03,3.7034000000000002
2007-12-04,-5.9213000000000005
2007-12-05,7.0569
2007-12-06,-1.7856999999999998
2007-12-07,1.8182
2007-12-10,-1.0989
2007-12-11,-9.0278
2007-12-12,5.1908
2007-12-13,0.7257
2007-12-14,-8.0692
2007-12-17,-5.3605
2007-12-18,1.1904
2007-12-19,-2.944
2007-12-20,1.1804000000000001
2007-12-21,-10.8333
2007-12-24,14.2056
2007-12-26,-1.8003
2007-12-27,-0.8333
2007-12-28,-1.1764999999999999
2007-12-31,-0.6803
2008-01-02,2.5685000000000002
2008-01-03,-5.6761
2008-01-04,1.7699
2008-01-07,-2.0848
2008-01-08,-2.3112
2008-01-09,1.4545
2008-01-10,-5.0157
2008-01-11,-5.665
2008-01-14,-2.3976
2008-01-15,-14.1393
2008-01-16,1.432
2008-01-17,5.4118
2008-01-18,17.1875
2008-01-22,-4.7619
2008-01-23,-3.0
2008-01-24,7.8325
2008-01-25,-4.3954
2008-01-28,-3.2
2008-01-29,0.2066
2008-01-30,-1.8557000000000001
2008-01-31,7.1429
2008-02-01,-5.8824
2008-02-04,3.75
2008-02-05,-3.8153
2008-02-06,3.7552
2008-02-07,-3.5866
2008-02-08,5.3922
2008-02-11,-5.3441
2008-02-12,-0.8394
2008-02-13,0.4219
2008-02-14,5.4622
2008-02-15,-2.3904
2008-02-19,-6.1224
2008-02-20,-5.2174
2008-02-21,6.6514
2008-02-22,3.0108
2008-02-25,-12.1086
2008-02-26,2.1378
2008-02-27,-5.814
2008-02-28,-1.4846
2008-02-29,-3.5057
2008-03-03,-8.607099999999999
2008-03-04,0.8917
2008-03-05,3.662
2008-03-06,-0.8152
2008-03-07,-2.7397
2008-03-10,-1.4085
2008-03-11,2.8571
2008-03-12,0.0
2008-03-13,-3.3333
2008-03-17,-12.6437
2008-03-18,-9.5395
2008-03-19,-34.1818
2008-03-20,3.8674
2008-03-24,-1.5957
2008-03-25,7.5676
2008-03-26,67.343
2008-03-27,33.028
2008-03-28,-4.0632
2008-03-31,-18.352899999999998
2008-04-01,-2.8818
2008-04-02,10.9792
2008-04-03,-2.9412000000000003
2008-04-04,-9.9174
2008-04-07,-5.1988
2008-04-08,1.6089
2008-04-09,-4.4407
2008-04-10,-2.6578
2008-04-11,0.3072
2008-04-14,-2.3477
2008-04-15,-2.439
2008-04-16,-8.9286
2008-04-17,-3.1373
2008-04-18,3.2338
2008-04-21,5.8826
2008-04-22,11.1163
2008-04-23,-5.0042
2008-04-24,-3.873
2008-04-25,-1.8069
2008-04-28,2.2305
2008-04-29,1.4545
2008-04-30,-5.0538
2008-05-01,-3.7373
2008-05-02,-0.3922
2008-05-05,-7.0866
2008-05-06,5.5032
2008-05-07,-3.6096
2008-05-08,-5.8281
2008-05-09,-0.0055
2008-05-12,3.9823
2008-05-13,0.0
2008-05-14,0.8511
2008-05-15,-7.173
2008-05-16,14.0909
2008-05-19,-7.9681
2008-05-20,2.1591
2008-05-21,1.7003
2008-05-22,8.3333
2008-05-23,0.0
2008-05-27,-3.8462
2008-05-28,-3.6
2008-05-29,-4.5643
2008-05-30,-2.3043
2008-06-02,1.4742
2008-06-03,-11.4084
2008-06-04,11.3861
2008-06-05,10.2222
2008-06-06,2.4194
2008-06-09,5.2165
2008-06-10,-9.8223
2008-06-11,-1.9087
2008-06-12,1.5175999999999998
2008-06-13,-4.495
2008-06-16,-1.8325
2008-06-17,-4.0
2008-06-18,7.4074
2008-06-19,-1.5733000000000001
2008-06-20,-7.1601
2008-06-23,-0.9434
2008-06-24,-5.2381
2008-06-25,1.005
2008-06-26,6.3682
2008-06-27,1.029
2008-06-30,5.5556
2008-07-01,-4.6053
2008-07-02,8.0517
2008-07-03,-6.388
2008-07-07,5.4602
2008-07-08,2.5807
2008-07-09,-4.2017
2008-07-10,-2.193
2008-07-11,-2.9148
2008-07-14,2.1247
2008-07-15,1.3115999999999999
2008-07-16,-4.0179
2008-07-17,4.1802
2008-07-18,-0.0837
2008-07-21,-1.6979
2008-07-22,0.0
2008-07-23,-3.6364
2008-07-24,2.5884
2008-07-25,19.5414
2008-07-28,10.5943
2008-07-29,-1.5758999999999999
2008-07-30,8.1272
2008-07-31,3.9276999999999997
2008-08-01,1.5624
2008-08-04,-2.473
2008-08-05,-2.8532
2008-08-06,0.3268
2008-08-07,-2.2841
2008-08-08,-6.0
2008-08-11,-4.2553
2008-08-12,4.0139
2008-08-13,3.2492
2008-08-14,-5.8499
2008-08-15,-8.7958
2008-08-18,0.005
2008-08-19,0.4066
2008-08-20,18.0591
2008-08-21,5.3657
2008-08-22,-3.3119
2008-08-25,-0.9021
2008-08-26,-10.0633
2008-08-27,7.9991
2008-08-28,-3.9516
2008-08-29,4.3165
2008-09-02,-7.1897
2008-09-03,-3.0281
2008-09-04,-1.9119000000000002
2008-09-05,4.91
2008-09-08,-14.7368
2008-09-09,17.0306
2008-09-10,-11.9403
2008-09-11,-6.785
2008-09-12,-3.1763
2008-09-15,2.3474
2008-09-16,5.0459
2008-09-17,-2.6201
2008-09-18,2.6906
2008-09-19,-3.488
2008-09-22,-0.4525
2008-09-23,-2.7271
2008-09-24,3.2592
2008-09-25,-0.8994
2008-09-26,-1.8265
2008-09-29,-11.6279
2008-09-30,15.7829
2008-10-01,-2.2672
2008-10-02,-4.1802
2008-10-03,-0.9769
2008-10-06,-8.3272
2008-10-07,-13.3681
2008-10-08,12.9465
2008-10-09,-4.1806
2008-10-10,-15.0282
2008-10-13,20.8155
2008-10-14,-5.5556
2008-10-15,-0.5882
2008-10-16,3.1361
2008-10-17,-0.563
2008-10-20,5.016
2008-10-21,-0.5563
2008-10-22,-16.5746
2008-10-23,4.6358
2008-10-24,4.4304
2008-10-27,-9.697
2008-10-28,7.3742
2008-10-29,-6.2427
2008-10-30,6.0
2008-10-31,5.6541
2008-11-03,-6.5421
2008-11-04,-1.2818
2008-11-05,-5.1536
2008-11-06,1.3605
2008-11-07,-2.6762
2008-11-10,2.0602
2008-11-11,13.5135
2008-11-12,0.5952
2008-11-13,-5.9231
2008-11-14,-0.629
2008-11-17,-6.3153
2008-11-18,-4.7462
2008-11-19,-6.3747
2008-11-20,0.7576
2008-11-21,4.5113
2008-11-24,-0.7194
2008-11-25,-7.2464
2008-11-26,3.9063
2008-11-28,-15.1504
2008-12-01,-11.3868
2008-12-02,27.0
2008-12-03,-1.5748
2008-12-04,-9.92
2008-12-05,19.0053
2008-12-08,-2.2388
2008-12-09,-0.6107
2008-12-10,-0.1536
2008-12-12,-3.8558
2008-12-15,-7.1907
2008-12-16,3.4483
2008-12-17,-4.1667
2008-12-18,3.4348
2008-12-19,-3.3207
2008-12-22,-3.4783
2008-12-23,-0.9009
2008-12-24,4.5341000000000005
2008-12-26,0.0109
2008-12-29,5.2174
2008-12-30,0.0
2008-12-31,-9.0909
2009-01-02,11.818200000000001
2009-01-05,5.6911000000000005
2009-01-06,7.6923
2009-01-07,0.7143
2009-01-08,-2.8369
2009-01-09,-8.3942
2009-01-12,5.9761
2009-01-13,-8.2707
2009-01-14,0.0102
2009-01-15,0.4159
2009-01-16,-2.0568
2009-01-20,-4.1667
2009-01-21,13.0435
2009-01-22,-3.8462
2009-01-23,2.75
2009-01-26,-2.6764
2009-01-28,-3.19
2009-01-29,-6.6212
2009-01-30,4.4248
2009-02-02,-6.7797
2009-02-03,14.5455
2009-02-04,-11.1012
2009-02-05,0.8816
2009-02-06,10.6195
2009-02-09,-0.8
2009-02-10,-8.871
2009-02-11,9.7345
2009-02-12,0.8065
2009-02-13,-8.16
2009-02-17,-3.3101
2009-02-18,-10.8221
2009-02-19,1.0229
2009-02-20,-5.0
2009-02-23,21.0395
2009-02-24,-13.034
2009-02-25,0.0
2009-02-26,-10.9875
2009-02-27,6.7266
2009-03-02,5.2632
2009-03-03,-5.0
2009-03-04,0.0
2009-03-05,1.0526
2009-03-06,-21.862
2009-03-09,19.9967
2009-03-10,-0.0139
2009-03-11,-1.1111
2009-03-12,6.7416
2009-03-13,0.0
2009-03-16,6.3158
2009-03-17,2.9703
2009-03-18,0.0
2009-03-19,9.6154
2009-03-20,-16.6667
2009-03-23,5.7368
2009-03-24,-0.448
2009-03-25,1.0
2009-03-26,6.9307
2009-03-27,1.8519
2009-03-30,-0.9091
2009-03-31,-9.1743
2009-04-01,7.0833
2009-04-02,10.8832
2009-04-03,-0.4679
2009-04-06,1.7094
2009-04-07,-9.2437
2009-04-08,7.4074
2009-04-09,-6.8966
2009-04-13,5.5556
2009-04-14,2.6316
2009-04-15,7.6923
2009-04-16,-0.9524
2009-04-17,-3.8462
2009-04-20,-6.6667
2009-04-21,2.6786
2009-04-22,8.6848
2009-04-23,8.0108
2009-04-24,29.6204
2009-04-27,0.0
2009-04-28,0.0071
2009-04-29,-17.7143
2009-04-30,39.0148
2009-05-01,20.8904
2009-05-04,-4.2769
2009-05-05,-7.1876
2009-05-06,2.3256
2009-05-07,3.9091
2009-05-08,-3.7566
2009-05-11,4.5395
2009-05-12,-2.1739
2009-05-13,-5.7778
2009-05-14,8.4965
2009-05-15,-6.9616
2009-05-18,2.4766
2009-05-19,-1.9607999999999999
2009-05-20,-2.3314
2009-05-21,-3.3276
2009-05-22,-1.4778
2009-05-26,-1.0
2009-05-27,0.0
2009-05-28,1.0101
2009-05-29,-4.9938
2009-06-01,3.1511
2009-06-02,-2.0408
2009-06-03,9.3685
2009-06-04,-6.6849
2009-06-05,-0.9888
2009-06-08,-2.0682
2009-06-09,1.0954
2009-06-10,4.1291
2009-06-11,-2.5061
2009-06-12,2.5641
2009-06-15,-2.5
2009-06-16,0.0
2009-06-17,2.5641
2009-06-18,-5.0
2009-06-19,-2.6316
2009-06-22,2.1622
2009-06-23,-0.5291
2009-06-24,-6.9149
2009-06-25,5.7214
2009-06-26,-0.0068
2009-06-29,-2.7027
2009-06-30,0.0
2009-07-01,4.9931
2009-07-02,-1.5808
2009-07-06,-0.4368
2009-07-07,2.5987
2009-07-08,-2.6316
2009-07-09,-2.7027
2009-07-10,2.7708
2009-07-13,-2.6961
2009-07-14,5.5556
2009-07-15,2.1579
2009-07-16,-2.1123
2009-07-17,-4.2105
2009-07-20,-0.5426
2009-07-21,9.3847
2009-07-22,5.0316
2009-07-23,9.6352
2009-07-24,-5.2632
2009-07-27,-0.463
2009-07-28,4.6512
2009-07-29,5.3333
2009-07-30,5.4852
2009-07-31,-6.0
2009-08-03,-0.8511
2009-08-04,0.8584
2009-08-05,-0.0053
2009-08-06,-5.9471
2009-08-07,-2.7204
2009-08-10,0.0
2009-08-11,-0.9302
2009-08-12,0.0
2009-08-13,-0.9448
2009-08-14,-1.8899
2009-08-17,-0.9662
2009-08-18,5.5427
2009-08-19,-0.6297
2009-08-20,2.3198
2009-08-21,-2.2729
2009-08-24,-4.6398
2009-08-25,-6.8289
2009-08-26,13.6117
2009-08-27,-9.6826
2009-08-28,3.0612
2009-08-31,-2.9703
2009-09-01,2.0408
2009-09-02,2.5
2009-09-03,2.4329
2009-09-04,-4.28
2009-09-08,4.4714
2009-09-09,-2.3750999999999998
2009-09-10,5.2348
2009-09-11,-3.5837
2009-09-14,2.4038
2009-09-15,-1.4085
2009-09-16,-2.6189999999999998
2009-09-17,0.7335
2009-09-18,-2.4272
2009-09-21,0.0
2009-09-22,-0.995
2009-09-23,1.7839
2009-09-24,-2.7401
2009-09-25,4.0609
2009-09-28,-1.9024
2009-09-29,-1.038
2009-09-30,13.0582
2009-10-01,-6.6611
2009-10-02,-5.7199
2009-10-05,-11.6162
2009-10-06,3.4286
2009-10-07,-0.5525
2009-10-08,0.5556
2009-10-09,0.5525
2009-10-12,0.0
2009-10-13,-2.1497
2009-10-14,4.443
2009-10-15,-5.3763
2009-10-16,5.1065
2009-10-19,-7.5613
2009-10-20,-0.1681
2009-10-21,2.5042
2009-10-22,-3.0109
2009-10-23,-0.4161
2009-10-26,-4.1491
2009-10-27,-4.321
2009-10-28,-6.4435
2009-10-29,8.2665
2009-10-30,-0.1791
2009-11-02,18.0459
2009-11-03,-6.4865
2009-11-04,-7.5072
2009-11-05,-0.0078
2009-11-06,3.125
2009-11-09,4.8485
2009-11-10,-10.4046
2009-11-11,3.0726
2009-11-12,0.1487
2009-11-13,3.207
2009-11-16,1.3133
2009-11-17,-3.1605
2009-11-18,-7.4146
2009-11-19,6.6667
2009-11-20,-4.9922
2009-11-23,1.3157
2009-11-24,-0.6574
2009-11-25,-4.5752
2009-11-30,2.7312
2009-12-01,-2.071
2009-12-02,-1.2808
2009-12-03,-1.3793
2009-12-04,-7.6923
2009-12-07,5.2888
2009-12-08,6.4892
2009-12-09,-0.6757
2009-12-10,2.0408
2009-12-11,-4.6667
2009-12-14,-1.7483
2009-12-15,-7.4733
2009-12-16,9.2308
2009-12-17,-6.3292
2009-12-18,-7.5275
2009-12-21,6.5041
2009-12-22,0.7729
2009-12-23,6.8081
2009-12-24,1.4096
2009-12-28,-5.5774
2009-12-29,1.3841
2009-12-30,-5.7669
2009-12-31,10.8635
2010-01-04,-0.6993
2010-01-05,2.1215
2010-01-06,7.5769
2010-01-07,-0.649
2010-01-08,-9.0249
2010-01-11,6.383
2010-01-12,-3.3333
2010-01-13,-2.5517
2010-01-14,3.2776
2010-01-15,-3.3706
2010-01-19,-0.718
2010-01-20,0.0
2010-01-21,3.5625
2010-01-22,-1.2328999999999999
2010-01-25,-2.2434
2010-01-26,0.0
2010-01-27,-3.5628
2010-01-28,4.8148
2010-01-29,-0.3534
2010-02-01,-4.2642
2010-02-02,8.1582
2010-02-03,2.0462
2010-02-04,-2.6764
2010-02-05,4.1379
2010-02-08,-2.2972
2010-02-09,-1.7157
2010-02-10,-1.3793
2010-02-11,-2.0979
2010-02-12,1.4285999999999999
2010-02-16,35.1276
2010-02-17,9.4362
2010-02-18,-14.2806
2010-02-19,-5.0
2010-02-22,-3.5088
2010-02-23,6.6591000000000005
2010-02-24,0.5753
2010-02-25,-2.8249
2010-02-26,-4.0698
2010-03-01,-0.6061
2010-03-02,-1.8293
2010-03-03,1.2422
2010-03-04,4.908
2010-03-05,-2.3575
2010-03-08,-5.3715
2010-03-09,13.2911
2010-03-10,-2.7933
2010-03-11,3.4483
2010-03-12,-1.1111
2010-03-15,-5.0562
2010-03-16,0.5917
2010-03-17,-0.5882
2010-03-18,-2.6627
2010-03-19,2.7356
2010-03-22,-2.3669000000000002
2010-03-23,4.2424
2010-03-24,2.907
2010-03-25,-3.2768
2010-03-26,1.0514000000000001
2010-03-29,-2.8902
2010-03-30,1.7783
2010-03-31,-2.9096
2010-04-01,-0.0151
2010-04-05,-0.5949
2010-04-06,0.0
2010-04-07,3.0303
2010-04-08,0.5809
2010-04-09,-0.5775
2010-04-12,-2.3456
2010-04-13,1.7995999999999999
2010-04-14,0.5917
2010-04-15,-1.1691
2010-04-16,1.1829
2010-04-19,-0.5882
2010-04-20,37.2781
2010-04-21,-11.2069
2010-04-22,17.4757
2010-04-23,-7.0248
2010-04-26,-0.4444
2010-04-27,-0.8929
2010-04-28,15.7601
2010-04-29,-10.8906
2010-04-30,-3.0568
2010-05-03,1.3514
2010-05-04,6.2167
2010-05-05,0.0052
2010-05-06,-9.205
2010-05-07,-2.3041
2010-05-10,2.8302
2010-05-11,5.5046
2010-05-12,3.0435
2010-05-13,0.4219
2010-05-14,-3.7815
2010-05-17,-5.6332
2010-05-18,3.488
2010-05-19,-4.7566
2010-05-20,-2.8169
2010-05-21,2.4154999999999998
2010-05-24,-2.3585
2010-05-25,-0.4831
2010-05-26,2.4272
2010-05-27,1.4218
2010-05-28,-1.4019
2010-06-01,-2.3756
2010-06-02,5.3462
2010-06-03,-3.6866
2010-06-04,-1.4294
2010-06-07,-7.7726
2010-06-08,-2.1053
2010-06-09,7.5202
2010-06-10,1.5063
2010-06-11,-1.9704000000000002
2010-06-14,6.5327
2010-06-15,2.3585
2010-06-16,-2.1371
2010-06-17,-3.932
2010-06-18,-4.4176
2010-06-21,5.1282
2010-06-22,2.9268
2010-06-23,-2.8436
2010-06-24,-2.9268
2010-06-25,6.0302
2010-06-28,-3.6404
2010-06-29,-0.0277
2010-06-30,1.3529
2010-07-01,-2.9185
2010-07-02,1.0
2010-07-06,-4.9505
2010-07-07,1.0482
2010-07-08,0.509
2010-07-09,-3.0769
2010-07-12,3.1746
2010-07-13,2.0513
2010-07-14,-2.0038
2010-07-15,-1.5448
2010-07-16,1.0417
2010-07-19,0.5155
2010-07-20,-2.5641
2010-07-21,-2.1053
2010-07-22,-1.0685
2010-07-23,0.5366
2010-07-26,2.7027
2010-07-27,2.1908
2010-07-28,-2.1438
2010-07-29,0.0
2010-07-30,-2.6316
2010-08-02,1.0811
2010-08-03,13.9037
2010-08-04,0.939
2010-08-05,-5.1163
2010-08-06,-1.9607999999999999
2010-08-09,2.85
2010-08-10,1.5981999999999998
2010-08-11,-2.3865
2010-08-12,-6.8627
2010-08-13,2.6316
2010-08-16,-2.0513
2010-08-17,-2.6178
2010-08-18,2.1505
2010-08-19,-1.5789
2010-08-20,1.6042999999999998
2010-08-23,-2.6316
2010-08-24,-1.6216
2010-08-25,-0.2747
2010-08-26,-3.0303
2010-08-27,1.1364
2010-08-30,-2.809
2010-08-31,1.1488
2010-09-01,-1.1358
2010-09-02,-3.4682
2010-09-03,7.7844
2010-09-07,2.7778
2010-09-08,2.7027
2010-09-09,-4.7368
2010-09-10,-5.5249
2010-09-13,2.9313000000000002
2010-09-14,2.8336
2010-09-15,0.5525
2010-09-16,1.6484
2010-09-17,2.7027
2010-09-20,-4.7368
2010-09-21,-1.105
2010-09-22,-2.2346
2010-09-23,2.2857
2010-09-24,7.2626
2010-09-27,1.5625
2010-09-28,1.0256
2010-09-29,0.0
2010-09-30,-1.0152
2010-10-01,2.5641
2010-10-04,-2.0
2010-10-05,2.0408
2010-10-06,-4.5
2010-10-07,3.6649000000000003
2010-10-08,0.5051
2010-10-11,1.5074999999999998
2010-10-12,-1.9802
2010-10-13,3.5354
2010-10-14,2.439
2010-10-15,4.7619
2010-10-18,-5.0
2010-10-19,-2.8708
2010-10-20,11.8227
2010-10-21,-0.8866
2010-10-22,0.0056
2010-10-25,-3.5556
2010-10-26,0.9217
2010-10-27,-1.8208
2010-10-28,3.7149
2010-10-29,-1.7936999999999999
2010-11-01,0.0
2010-11-02,-3.1963
2010-11-03,1.421
2010-11-04,1.8545
2010-11-05,4.1096
2010-11-08,0.8772
2010-11-09,-6.5217
2010-11-10,-2.3256
2010-11-11,0.0
2010-11-12,0.4762
2010-11-15,-1.4218
2010-11-16,2.8846
2010-11-17,0.9346
2010-11-18,-5.0926
2010-11-19,0.4878
2010-11-22,1.4624
2010-11-23,-1.9197
2010-11-24,0.0
2010-11-26,0.0
2010-11-29,0.0
2010-11-30,-1.9512
2010-12-01,-0.4975
2010-12-02,-1.0
2010-12-03,0.0
2010-12-06,-1.0101
2010-12-07,3.5714
2010-12-08,1.9704000000000002
2010-12-09,-3.8647
2010-12-10,4.5226
2010-12-13,-2.4038
2010-12-14,-0.4926
2010-12-15,-0.495
2010-12-16,5.9701
2010-12-17,-1.8779
2010-12-20,-3.3493
2010-12-21,2.4752
2010-12-22,-3.8647
2010-12-23,0.5025
2010-12-27,0.5
2010-12-28,-0.4975
2010-12-29,1.0
2010-12-30,1.9802
2010-12-31,-2.4272
2011-01-03,1.4925
2011-01-04,-0.0797
2011-01-05,1.0609
2011-01-06,-0.0971
2011-01-07,-1.8465
2011-01-10,0.0
2011-01-11,1.4851
2011-01-12,0.7409
2011-01-13,2.1699
2011-01-14,3.2701000000000002
2011-01-18,4.6352
2011-01-19,0.8827
2011-01-20,0.8641
2011-01-21,1.7295
2011-01-24,7.6213999999999995
2011-01-25,10.6299
2011-01-26,6.0498
2011-01-27,-7.047
2011-01-28,-10.8303
2011-01-31,2.4291
2011-02-01,3.5894
2011-02-02,-0.7941
2011-02-03,-1.9231
2011-02-04,2.7328
2011-02-07,1.5388
2011-02-08,0.7519
2011-02-09,-3.3582
2011-02-10,2.3166
2011-02-11,0.0
2011-02-14,1.1320999999999999
2011-02-15,-1.1194
2011-02-16,-4.9056999999999995
2011-02-17,-2.7778
2011-02-18,0.0
2011-02-22,-2.449
2011-02-23,2.0921
2011-02-24,-2.459
2011-02-25,1.2605
2011-02-28,1.2448
2011-03-01,1.2295
2011-03-02,-1.6194
2011-03-03,2.8807
2011-03-04,-4.8
2011-03-07,-4.1964
2011-03-08,-0.4386
2011-03-09,1.751
2011-03-10,-0.4275
2011-03-11,1.3043
2011-03-14,-3.0043
2011-03-15,0.4369
2011-03-16,-0.8756
2011-03-17,0.0
2011-03-18,0.0
2011-03-21,0.0
2011-03-22,4.0
2011-03-23,-2.1368
2011-03-24,-0.8734
2011-03-25,-0.435
2011-03-28,-0.8904
2011-03-29,-3.125
2011-03-30,-3.6866
2011-03-31,0.9569
2011-04-01,0.0
2011-04-04,4.7393
2011-04-05,-2.7149
2011-04-06,-0.9302
2011-04-07,-0.939
2011-04-08,3.3175
2011-04-11,0.9174
2011-04-12,-1.8182
2011-04-13,-3.2407
2011-04-14,-3.8278
2011-04-15,-2.4876
2011-04-18,-3.5714
2011-04-19,-4.7619
2011-04-20,5.5556
2011-04-21,1.0526
2011-04-25,-1.0417
2011-04-26,0.5263
2011-04-27,2.6178
2011-04-28,3.5714
2011-04-29,4.9261
2011-05-02,-5.2201
2011-05-03,-0.9319
2011-05-04,-2.5
2011-05-05,1.5385
2011-05-06,-4.0404
2011-05-09,1.0526
2011-05-10,5.7292
2011-05-11,-3.4544
2011-05-12,-2.0346
2011-05-13,7.2852
2011-05-16,-3.3922
2011-05-17,0.5025
2011-05-18,0.0
2011-05-19,4.0
2011-05-20,2.6442
2011-05-23,-6.3232
2011-05-24,2.5
2011-05-25,-4.3841
2011-05-26,4.5852
2011-05-27,4.3902
2011-05-31,-1.4019
2011-06-01,-4.7393
2011-06-02,0.2488
2011-06-03,3.2258
2011-06-06,-2.8786
2011-06-07,-0.5012
2011-06-08,1.791
