ticker,INVH US Equity
2017-06-26,-0.3683
2017-06-27,-0.3235
2017-06-28,0.0
2017-06-29,-1.2517
2017-06-30,1.5493000000000001
2017-07-03,0.2312
2017-07-05,0.0461
2017-07-06,-1.8441999999999998
2017-07-07,0.7515
2017-07-10,-0.0932
2017-07-11,0.0933
2017-07-12,0.1865
2017-07-13,0.0
2017-07-14,0.2327
2017-07-17,0.4178
2017-07-18,-0.6935
2017-07-19,0.9311
2017-07-20,-0.1384
2017-07-21,0.4157
2017-07-24,0.138
2017-07-25,-0.5972
2017-07-26,-0.9704
2017-07-27,-0.7466
2017-07-28,0.2821
2017-07-31,-0.0469
2017-08-01,0.7036
2017-08-02,-1.2576
2017-08-03,-0.566
2017-08-04,0.3795
2017-08-07,-0.2363
2017-08-08,-1.3264
2017-08-09,0.7681
2017-08-10,3.9066
2017-08-11,0.8712
2017-08-14,4.927
2017-08-15,-0.2609
2017-08-16,1.7873
2017-08-17,0.7709
2017-08-18,-0.8925
2017-08-21,-0.0858
2017-08-22,-0.6438
2017-08-23,0.1728
2017-08-24,-1.2505
2017-08-25,-0.0437
2017-08-28,-0.2184
2017-08-29,-0.7881
2017-08-30,1.5004
2017-08-31,0.6087
2017-09-01,0.5186
2017-09-05,-1.4187
2017-09-06,-1.4392
2017-09-07,-1.2389000000000001
2017-09-08,0.0448
2017-09-11,2.5974
2017-09-12,-1.5714000000000001
2017-09-13,-1.5965
2017-09-14,-0.0451
2017-09-15,0.9919
2017-09-18,1.2946
2017-09-19,1.3662
2017-09-20,-2.3043
2017-09-21,0.445
2017-09-22,-1.8609
2017-09-25,1.5800999999999998
2017-09-26,-0.1778
2017-09-27,0.8905
2017-09-28,-1.015
2017-09-29,0.9808
2017-10-02,1.5011
2017-10-03,-1.5659
2017-10-04,0.8396
2017-10-05,-0.3944
2017-10-06,-1.6278000000000001
2017-10-09,0.2683
2017-10-10,1.2043
2017-10-11,-0.2204
2017-10-12,-0.1325
2017-10-13,0.0885
2017-10-16,0.0442
2017-10-17,0.0442
2017-10-18,0.6623
2017-10-19,-0.2632
2017-10-20,0.7916
2017-10-23,-0.7853
2017-10-24,0.0883
2017-10-25,0.5732
2017-10-26,-0.263
2017-10-27,0.9231
2017-10-30,-0.392
2017-10-31,-1.3118
2017-11-01,0.3545
2017-11-02,2.4724
2017-11-03,-1.5941
2017-11-06,1.2259
2017-11-07,0.346
2017-11-08,-0.1724
2017-11-09,0.6045
2017-11-10,1.8455
2017-11-13,-0.6743
2017-11-14,-0.297
2017-11-15,-2.0851
2017-11-16,0.7823
2017-11-17,-1.5955
2017-11-20,0.0
2017-11-21,2.4102
2017-11-22,0.5563
2017-11-24,0.6809
2017-11-27,-1.1412
2017-11-28,-1.3254000000000001
2017-11-29,1.8631
2017-11-30,0.1701
2017-12-01,-0.1699
2017-12-04,-0.1701
2017-12-05,-1.7043
2017-12-06,0.0867
2017-12-07,0.6496
2017-12-08,1.7642
2017-12-11,0.0846
2017-12-12,0.0422
2017-12-13,0.0845
2017-12-14,0.2532
2017-12-15,1.431
2017-12-18,-0.332
2017-12-19,-1.4571
2017-12-20,-1.4364
2017-12-21,0.3429
2017-12-22,-0.4699
2017-12-26,0.3004
2017-12-27,0.0856
2017-12-28,0.8978
2017-12-29,-0.1271
2018-01-02,-0.3394
2018-01-03,-0.0426
2018-01-04,-1.8313000000000001
2018-01-05,0.0
2018-01-08,0.2603
2018-01-09,-1.2549000000000001
2018-01-10,0.2629
2018-01-11,-0.0437
2018-01-12,-0.6996
2018-01-16,0.3963
2018-01-17,-1.2719
2018-01-18,-0.6219
2018-01-19,-0.8494
2018-01-22,1.1271
2018-01-23,2.0954
2018-01-24,-1.3537
2018-01-25,-0.0443
2018-01-26,-0.2214
2018-01-29,-1.5979
2018-01-30,-0.7668
2018-01-31,2.2273
2018-02-01,-1.9564
2018-02-02,0.0907
2018-02-05,-3.9873
2018-02-06,0.2832
2018-02-07,-0.3294
2018-02-08,-2.9745
2018-02-09,1.9465
2018-02-12,0.7637
2018-02-13,0.2381
2018-02-14,1.2827
2018-02-15,0.8912
2018-02-16,0.0465
2018-02-20,-1.2082
2018-02-21,-1.9285
2018-02-22,3.9808
2018-02-23,1.2454
2018-02-26,-0.0911
2018-02-27,-1.8696000000000002
2018-02-28,1.0688
2018-03-01,0.7356
2018-03-02,0.3651
2018-03-05,0.2729
2018-03-06,0.2721
2018-03-07,1.2212
2018-03-08,0.7596
2018-03-09,0.4878
2018-03-12,0.1324
2018-03-13,-0.1322
2018-03-14,-0.2207
2018-03-15,0.0885
2018-03-16,0.6628
2018-03-19,-0.7902
2018-03-20,-1.2389000000000001
2018-03-21,-0.5376
2018-03-22,-0.5405
2018-03-23,-0.8152
2018-03-26,1.4155
2018-03-27,1.1256
2018-03-28,0.935
2018-03-29,0.7058
2018-04-02,-1.1389
2018-04-03,0.7975
2018-04-04,0.3077
2018-04-05,-0.7888
2018-04-06,-0.2208
2018-04-09,-0.1771
2018-04-10,0.8426
2018-04-11,-0.3078
2018-04-12,-0.5734
2018-04-13,0.1775
2018-04-16,0.62
2018-04-17,1.0123
2018-04-18,0.0871
2018-04-19,-2.0026
2018-04-20,0.2665
2018-04-23,0.1772
2018-04-24,1.1942
2018-04-25,0.3934
2018-04-26,0.4354
2018-04-27,0.6502
2018-04-30,-0.3445
2018-05-01,0.6914
2018-05-02,-0.1717
2018-05-03,-0.3439
2018-05-04,1.5099
2018-05-07,0.0
2018-05-08,-0.1275
2018-05-09,0.9787
2018-05-10,-0.1686
2018-05-11,-0.0422
2018-05-14,-1.2669000000000001
2018-05-15,-4.0825
2018-05-16,-0.5824
2018-05-17,-0.2253
2018-05-18,-0.7227
2018-05-21,-0.273
2018-05-22,-0.6843
2018-05-23,0.3215
2018-05-24,0.2289
2018-05-25,-0.3198
2018-05-29,0.275
2018-05-30,2.468
2018-05-31,-1.8287
2018-06-01,0.318
2018-06-04,1.2227999999999999
2018-06-05,-1.3423
2018-06-06,-0.8617
2018-06-07,1.6468
2018-06-08,-0.27
2018-06-11,-0.0903
2018-06-12,0.0452
2018-06-13,0.0
2018-06-14,1.219
2018-06-15,-0.0446
2018-06-18,0.2677
2018-06-19,-0.9791
2018-06-20,1.3483
2018-06-21,0.2661
2018-06-22,-0.0442
2018-06-25,0.6637
2018-06-26,0.8791
2018-06-27,-0.5664
2018-06-28,0.9202
2018-06-29,0.1303
2018-07-02,-1.1709
2018-07-03,1.2286
2018-07-05,-0.0433
2018-07-06,0.3903
2018-07-09,0.0864
2018-07-10,-0.1295
2018-07-11,0.4322
2018-07-12,0.7745
2018-07-13,-0.2989
2018-07-16,-0.3426
2018-07-17,-0.4297
2018-07-18,1.2085
2018-07-19,0.5117
2018-07-20,-0.2121
2018-07-23,-0.2976
2018-07-24,-1.919
2018-07-25,-0.0435
2018-07-26,1.2179
2018-07-27,-0.9454
2018-07-30,-0.2603
2018-07-31,0.522
2018-08-01,0.2164
2018-08-02,0.2591
2018-08-03,1.0767
2018-08-06,0.3409
2018-08-07,0.1274
2018-08-08,-0.1272
2018-08-09,1.104
2018-08-10,-2.016
2018-08-13,-1.6288
2018-08-14,-1.3508
2018-08-15,0.8834
2018-08-16,2.1557
2018-08-17,-0.0861
2018-08-20,-0.3448
2018-08-21,-0.5623
2018-08-22,-0.435
2018-08-23,1.7038
2018-08-24,-0.1718
2018-08-27,-0.7745
2018-08-28,1.778
2018-08-29,-0.2983
2018-08-30,-0.0427
2018-08-31,-0.0855
2018-09-04,-0.8986
2018-09-05,0.3454
2018-09-06,0.3442
2018-09-07,0.1715
2018-09-10,0.6421
2018-09-11,1.1484
2018-09-12,-1.3035999999999999
2018-09-13,1.3634
2018-09-14,-0.9668
2018-09-17,0.6367
2018-09-18,-0.2109
2018-09-19,-1.0144
2018-09-20,0.9821
2018-09-21,1.2262
2018-09-24,-2.548
2018-09-25,-0.2143
2018-09-26,-2.4055
2018-09-27,0.0
2018-09-28,0.8363
2018-10-01,-0.7857
2018-10-02,0.044
2018-10-03,-1.1434
2018-10-04,-1.2011
2018-10-05,-0.5403
2018-10-08,1.2675
2018-10-09,0.0447
2018-10-10,-1.8319999999999999
2018-10-11,-3.6413
2018-10-12,-0.3307
2018-10-15,1.4218
2018-10-16,1.9159000000000002
2018-10-17,-0.1376
2018-10-18,0.4591
2018-10-19,0.0457
2018-10-22,-0.8223
2018-10-23,1.2437
2018-10-24,0.182
2018-10-25,-0.1362
2018-10-26,-0.5912
2018-10-29,2.1958
2018-10-30,-1.0295
2018-10-31,-1.0403
2018-11-01,-0.1371
2018-11-02,-2.8375
2018-11-05,-2.3552
2018-11-06,1.4472
2018-11-07,1.379
2018-11-08,1.6417000000000002
2018-11-09,0.1846
2018-11-12,-0.2303
2018-11-13,0.5078
2018-11-14,-1.3389
2018-11-15,-1.2635
2018-11-16,-0.9479
2018-11-19,0.0957
2018-11-20,-0.956
2018-11-21,0.5792
2018-11-23,-0.048
2018-11-26,0.5761
2018-11-27,1.4797
2018-11-28,1.223
2018-11-29,-0.6041
2018-11-30,0.3273
2018-12-03,0.233
2018-12-04,-1.2551999999999999
2018-12-06,2.8719
2018-12-07,-0.3204
2018-12-10,-0.3214
2018-12-11,-0.4146
2018-12-12,-1.7114
2018-12-13,1.1294
2018-12-14,-0.5584
2018-12-17,-2.9013
2018-12-18,0.5301
2018-12-19,-1.0547
2018-12-20,-1.1628
2018-12-21,-1.7157
2018-12-24,-3.1421
2018-12-26,3.1926
2018-12-27,0.3992
2018-12-28,-0.5467
2018-12-31,0.3498
2019-01-02,-1.8923999999999999
2019-01-03,0.6599
2019-01-04,0.4034
2019-01-07,-0.5525
2019-01-08,1.9192
2019-01-09,-0.5946
2019-01-10,1.346
2019-01-11,0.9838
2019-01-14,-0.6332
2019-01-15,0.4902
2019-01-16,1.2195
2019-01-17,2.2651
2019-01-18,0.1414
2019-01-22,-0.8
2019-01-23,0.0949
2019-01-24,0.3318
2019-01-25,2.0784
2019-01-28,1.5733000000000001
2019-01-29,1.4579
2019-01-30,0.2245
2019-01-31,0.7616
2019-02-01,0.2223
2019-02-04,1.6859
2019-02-05,0.0436
2019-02-06,-1.8753
2019-02-07,0.4889
2019-02-08,0.9288
2019-02-11,0.4382
2019-02-12,0.2618
2019-02-13,0.3501
2019-02-14,-0.785
2019-02-15,3.3846
2019-02-19,0.4677
2019-02-20,-1.6928
2019-02-21,-0.043
2019-02-22,-0.7321
2019-02-25,-0.2169
2019-02-26,0.1739
2019-02-27,0.0868
2019-02-28,-0.2602
2019-03-01,-0.913
2019-03-04,1.7113
2019-03-05,0.3883
2019-03-06,0.3438
2019-03-07,-0.0428
2019-03-08,0.4284
2019-03-11,0.384
2019-03-12,-0.0425
2019-03-13,0.5527
2019-03-14,0.8879
2019-03-15,-0.0419
2019-03-18,-1.2998
2019-03-19,-1.0195
2019-03-20,0.0
2019-03-21,2.3605
2019-03-22,0.7128
2019-03-25,0.2082
2019-03-26,1.0802
2019-03-27,-0.7398
2019-03-28,0.1242
2019-03-29,0.6203
2019-04-01,0.0
2019-04-02,0.3288
2019-04-03,0.2868
2019-04-04,-0.1634
2019-04-05,0.2864
2019-04-08,-0.612
2019-04-09,-1.1905000000000001
2019-04-10,0.7478
2019-04-11,1.0309
2019-04-12,1.5510000000000002
2019-04-15,0.2412
2019-04-16,-2.3256
2019-04-17,-0.821
2019-04-18,0.952
2019-04-22,-1.6400000000000001
2019-04-23,1.2088
2019-04-24,1.4827
2019-04-25,0.5276
2019-04-26,0.9285
2019-04-29,-1.04
2019-04-30,0.485
2019-05-01,-0.3218
2019-05-02,-0.0807
2019-05-03,0.525
2019-05-06,-0.1607
2019-05-07,-0.9658
2019-05-08,-0.6908
2019-05-09,0.982
2019-05-10,1.4182000000000001
2019-05-13,-0.7591
2019-05-14,0.2013
2019-05-15,0.8481
2019-05-16,1.3616
2019-05-17,0.158
2019-05-20,-0.8679
2019-05-21,1.2336
2019-05-22,-0.0393
2019-05-23,0.3932
2019-05-24,0.9401
2019-05-28,-1.397
2019-05-29,-0.551
2019-05-30,0.5936
2019-05-31,0.8261
2019-06-03,0.6633
2019-06-04,1.124
2019-06-05,0.8816
2019-06-06,1.0258
2019-06-07,0.2256
2019-06-10,0.5253
2019-06-11,0.5599
2019-06-12,0.1114
2019-06-13,0.4449
2019-06-14,0.8121
2019-06-17,0.6225
2019-06-18,0.1092
2019-06-19,0.8724
2019-06-20,-0.2523
2019-06-21,-1.9146999999999998
2019-06-24,-0.6262
2019-06-25,0.3336
2019-06-26,-2.3273
2019-06-27,0.3404
2019-06-28,0.7539
2019-07-01,0.3741
2019-07-02,1.5654
2019-07-03,0.8807
2019-07-05,-0.3274
2019-07-08,0.7664
2019-07-09,1.2314
2019-07-10,0.2504
2019-07-11,-0.6781
2019-07-12,0.3234
2019-07-15,0.2865
2019-07-16,-0.1429
2019-07-17,-0.4649
2019-07-18,-0.4671
2019-07-19,-2.4188
2019-07-22,0.4809
2019-07-23,0.8468
2019-07-24,-0.7667
2019-07-25,0.4415
2019-07-26,0.2564
2019-07-29,0.7307
2019-07-30,0.6892
2019-07-31,-1.0447
2019-08-01,-0.0728
2019-08-02,0.8015
2019-08-05,-1.9877
2019-08-06,0.9587
2019-08-07,0.767
2019-08-08,0.9424
2019-08-09,0.0
2019-08-12,-0.4309
2019-08-13,0.5049
2019-08-14,-0.4665
2019-08-15,0.8693
2019-08-16,1.6876
2019-08-19,0.9181
2019-08-20,-0.4899
2019-08-21,0.4219
2019-08-22,1.6457000000000002
2019-08-23,-1.5157
2019-08-26,1.504
2019-08-27,0.1378
2019-08-28,-1.0668
2019-08-29,0.6261
2019-08-30,-0.5876
2019-09-03,1.2865
2019-09-04,-0.309
2019-09-05,-1.4807000000000001
2019-09-06,0.5942
2019-09-09,-1.4593
2019-09-10,-1.3752
2019-09-11,-0.6793
2019-09-12,0.576
2019-09-13,-0.3221
2019-09-16,1.2208
2019-09-17,1.0642
2019-09-18,0.0351
2019-09-19,1.6491
2019-09-20,0.9665
2019-09-23,-1.4017
2019-09-24,0.7975
2019-09-25,1.1352
2019-09-26,1.0544
2019-09-27,-0.3366
2019-09-30,0.0
2019-10-01,0.1013
2019-10-02,0.5061
2019-10-03,0.3693
2019-10-04,0.6355
2019-10-07,-0.5317
2019-10-08,-0.7685
2019-10-09,1.6498
2019-10-10,0.53
2019-10-11,-0.3295
2019-10-14,-0.0331
2019-10-15,0.5952
2019-10-16,0.1972
2019-10-17,-0.2297
2019-10-18,1.5455
2019-10-21,0.6801
2019-10-22,-1.1258
2019-10-23,0.3253
2019-10-24,0.1621
2019-10-25,0.0
2019-10-28,-0.3561
2019-10-29,0.065
2019-10-30,-1.1039
2019-10-31,1.0834
2019-11-01,0.1624
2019-11-04,-1.4267
2019-11-05,-2.5329
2019-11-06,1.2487
2019-11-07,-1.6
2019-11-08,-0.0339
2019-11-11,-0.1694
2019-11-12,-0.1697
2019-11-13,1.8784
2019-11-14,0.5699
2019-11-15,-0.0333
2019-11-18,0.0
2019-11-19,-0.2001
2019-11-20,0.4343
2019-11-21,-2.4617
2019-11-22,1.0914
2019-11-25,1.6532
2019-11-26,1.1948
2019-11-27,-0.4592
2019-11-29,0.5931
2019-12-02,-1.1792
2019-12-03,-0.2983
2019-12-04,0.1662
2019-12-05,-1.0289
2019-12-06,0.7042
2019-12-09,0.3663
2019-12-10,-0.8958
2019-12-11,-1.3726
2019-12-12,-2.2403
2019-12-13,0.7986
2019-12-16,0.5167
2019-12-17,-1.6792
2019-12-18,0.5577
2019-12-19,1.3172
2019-12-20,0.8211
2019-12-23,-0.9841
2019-12-24,0.0685
2019-12-26,0.7877
2019-12-27,0.2718
2019-12-30,0.8472
2019-12-31,0.7056
2020-01-02,-1.6683
2020-01-03,2.0699
2020-01-06,0.3657
2020-01-07,-2.153
2020-01-08,1.0156
2020-01-09,-0.0335
2020-01-10,0.771
2020-01-13,0.4325
2020-01-14,-1.06
2020-01-15,0.7365
2020-01-16,1.4623
2020-01-17,-0.131
2020-01-21,1.3775
2020-01-22,0.7764
2020-01-23,0.6742
2020-01-24,-0.0638
2020-01-27,-0.4467
2020-01-28,0.2885
2020-01-29,0.0959
2020-01-30,0.6066
2020-01-31,-0.1269
2020-02-03,-0.1907
2020-02-04,1.0188
2020-02-05,-1.0085
2020-02-06,0.4776
2020-02-07,-0.1584
2020-02-10,1.3012000000000001
2020-02-11,-0.5952
2020-02-12,0.76
2020-02-13,1.6656
2020-02-14,0.6182
2020-02-18,0.1843
2020-02-19,-2.5759
2020-02-20,-0.724
2020-02-21,-0.4756
2020-02-24,-0.446
2020-02-25,-2.56
2020-02-26,-2.7586
2020-02-27,-2.2627
2020-02-28,-0.8639
2020-03-02,4.0432
2020-03-03,-0.1675
2020-03-04,3.1208
2020-03-05,-1.7247
2020-03-06,-2.1854
2020-03-09,-7.0752
2020-03-10,3.6794000000000002
2020-03-11,-5.2354
2020-03-12,-4.7831
2020-03-13,5.3349
2020-03-16,-23.549
2020-03-17,6.8665
2020-03-18,-12.6697
2020-03-19,-4.1451
2020-03-20,-7.0811
2020-03-23,-6.1664
2020-03-24,12.4613
2020-03-25,4.0794
2020-03-26,5.5614
2020-03-27,4.4155
2020-03-30,1.826
2020-03-31,0.8495
2020-04-01,-5.1006
2020-04-02,0.8383
2020-04-03,-5.2812
2020-04-06,10.7383
2020-04-07,0.6993
2020-04-08,6.713
2020-04-09,5.4664
2020-04-13,-2.6738
2020-04-14,2.2823
2020-04-15,-1.6116000000000001
2020-04-16,-4.1159
2020-04-17,4.3364
2020-04-20,-6.6331
2020-04-21,-4.8561
2020-04-22,4.3478
2020-04-23,-2.2192
2020-04-24,0.88
2020-04-27,3.6731
2020-04-28,0.9743
2020-04-29,4.8246
2020-04-30,-1.046
2020-05-01,-3.2981
2020-05-04,-0.3498
2020-05-05,3.1593
2020-05-06,-1.9566
2020-05-07,6.7679
2020-05-08,1.3003
2020-05-11,1.5644
2020-05-12,-4.1469
2020-05-13,-0.6219
2020-05-14,0.2086
2020-05-15,0.3331
2020-05-18,5.4772
2020-05-19,-0.7081
2020-05-20,-2.0998
2020-05-21,2.1044
2020-05-22,0.872
2020-05-26,2.6719
2020-05-27,0.5358
2020-05-28,-0.2665
2020-05-29,0.3817
2020-06-01,6.1217
2020-06-02,-1.1465
2020-06-03,0.8336
2020-06-04,-0.3235
2020-06-05,3.3538
2020-06-08,1.8841999999999999
2020-06-09,-2.5342000000000002
2020-06-10,-3.1623
2020-06-11,-4.4993
2020-06-12,5.1292
2020-06-15,2.5298
2020-06-16,1.7624
2020-06-17,-1.6280000000000001
2020-06-18,-0.1761
2020-06-19,-1.7989000000000002
2020-06-22,1.1135
2020-06-23,-0.675
2020-06-24,-2.4678
2020-06-25,1.9802
2020-06-26,-2.0856
2020-06-29,-0.5141
2020-06-30,1.6242
2020-07-01,3.1602
2020-07-02,-0.5986
2020-07-06,-0.5668
2020-07-07,-2.1731
2020-07-08,0.4006
2020-07-09,-0.7254
2020-07-10,0.6577
2020-07-13,-1.706
2020-07-14,0.7016
2020-07-15,1.1735
2020-07-16,-0.7249
2020-07-17,2.3001
2020-07-20,-1.0707
2020-07-21,-0.2165
2020-07-22,2.6753
2020-07-23,-1.5845
2020-07-24,-1.5027
2020-07-27,1.7436
2020-07-28,1.8208
2020-07-29,2.9102
2020-07-30,1.6014
2020-07-31,0.0
