ticker,EMGCQ US Equity
2011-06-29,0.6944
2011-06-30,0.0985
2011-07-01,-0.1969
2011-07-05,-0.2959
2011-07-06,-0.9891
2011-07-07,0.8991
2011-07-08,-0.8911
2011-07-11,-0.3996
2011-07-12,0.4012
2011-07-13,-0.4995
2011-07-14,-0.6024
2011-07-15,0.202
2011-07-18,0.2016
2011-07-19,0.7042
2011-07-20,-2.4975
2011-07-21,2.0492
2011-07-22,0.6024
2011-07-25,-0.1996
2011-07-26,0.0
2011-07-27,-0.8
2011-07-28,-2.4194
2011-07-29,-0.1033
2011-08-01,1.4478
2011-08-02,-1.2232
2011-08-03,2.7864
2011-08-04,-4.6185
2011-08-05,0.6316
2011-08-08,-10.7741
2011-08-09,5.2755
2011-08-10,-5.1225
2011-08-11,8.216
2011-08-12,-9.2191
2011-08-15,-2.1505
2011-08-16,-2.442
2011-08-17,-1.3767
2011-08-18,-3.8071
2011-08-19,-1.0554
2011-08-22,0.5333
2011-08-23,-0.1326
2011-08-24,-4.3825
2011-08-25,3.4722
2011-08-26,1.0738
2011-08-29,0.664
2011-08-30,-1.0554
2011-08-31,-1.0667
2011-09-01,-0.2695
2011-09-02,-1.6216
2011-09-06,-4.533
2011-09-07,-5.4676
2011-09-08,-0.3044
2011-09-09,-1.6794
2011-09-12,2.0186
2011-09-13,5.0228
2011-09-14,0.1449
2011-09-15,0.7236
2011-09-16,-3.7356
2011-09-19,-2.5373
2011-09-20,-0.1531
2011-09-21,-3.0675
2011-09-22,2.2152
2011-09-23,-0.3096
2011-09-26,0.9317
2011-09-27,-3.0769
2011-09-28,-65.2381
2011-09-29,13.242
2011-09-30,-3.2258
2011-10-03,2.9167
2011-10-04,2.834
2011-10-05,2.3622
2011-10-06,0.0
2011-10-07,-7.3077
2011-10-10,5.3942
2011-10-11,-6.2992
2011-10-12,-3.7815
2011-10-13,-2.1834
2011-10-14,8.0357
2011-10-17,-9.9174
2011-10-18,1.8349
2011-10-19,-10.8108
2011-10-20,-6.5657
2011-10-21,-2.1622
2011-10-24,19.889499999999998
2011-10-25,-5.53
2011-10-26,2.9268
2011-10-27,7.109
2011-10-28,-0.885
2011-10-31,0.4464
2011-11-01,-10.2222
2011-11-02,14.3564
2011-11-03,6.0606
2011-11-04,0.4082
2011-11-07,7.7236
2011-11-08,-4.1509
2011-11-09,-3.9370000000000003
2011-11-10,-0.4098
2011-11-11,0.823
2011-11-14,0.0
2011-11-15,-15.5102
2011-11-16,4.3478
2011-11-17,-12.5
2011-11-18,-2.6455
2011-11-21,-11.413
2011-11-22,0.6135
2011-11-23,-3.0488
2011-11-25,3.7736
2011-11-28,9.0909
2011-11-29,-1.1111
2011-11-30,6.1798
2011-12-01,-3.1746
2011-12-02,-7.1038
2011-12-05,0.0
2011-12-06,-5.8824
2011-12-07,0.0
2011-12-08,0.0
2011-12-09,3.75
2011-12-12,-2.4096
2011-12-13,0.6173
2011-12-14,3.0675
2011-12-15,-4.1667
2011-12-16,14.9068
2011-12-19,1.0811
2011-12-20,12.8342
2011-12-21,-3.3175
2011-12-22,0.9804
2011-12-23,-6.7961
2011-12-27,-3.125
2011-12-28,1.0753
2011-12-29,3.1915
2011-12-30,-3.0928
2012-01-03,0.0
2012-01-04,1.0638
2012-01-05,1.0526
2012-01-06,-6.25
2012-01-09,3.8889
2012-01-10,1.6042999999999998
2012-01-11,-2.1053
2012-01-12,0.0
2012-01-13,-0.5376
2012-01-17,4.8649000000000004
2012-01-18,2.5773
2012-01-19,6.5327
2012-01-20,0.9434
2012-01-23,-0.9346
2012-01-24,0.9434
2012-01-25,-0.9346
2012-01-26,7.0755
2012-01-27,1.7621
2012-01-30,0.0
2012-01-31,2.5974
2012-02-01,2.5316
2012-02-02,6.1728
2012-02-03,5.4264
2012-02-06,-0.3676
2012-02-07,-0.738
2012-02-08,-5.2045
2012-02-09,-1.1764999999999999
2012-02-10,-0.7937
2012-02-13,2.0
2012-02-14,-1.5686
2012-02-15,-0.3984
2012-02-16,2.0
2012-02-17,-1.9607999999999999
2012-02-21,0.0
2012-02-22,-2.8
2012-02-23,-1.6461000000000001
2012-02-24,2.5105
2012-02-27,1.2245
2012-02-28,1.6129
2012-02-29,-0.7937
2012-03-01,0.0
2012-03-02,-3.6
2012-03-05,2.4896
2012-03-06,-0.8097
2012-03-07,2.449
2012-03-08,2.7888
2012-03-09,-3.1008
2012-03-12,1.6
2012-03-13,1.9685000000000001
2012-03-14,-1.5444
2012-03-15,5.098
2012-03-16,-1.1194
2012-03-19,3.7736
2012-03-20,-6.1818
2012-03-21,1.1628
2012-03-22,-3.8314
2012-03-23,7.9681
2012-03-26,0.738
2012-03-27,-3.2967
2012-03-28,0.3788
2012-03-29,0.3774
2012-03-30,0.3759
2012-04-02,6.7416
2012-04-03,-0.3509
2012-04-04,-2.1127
2012-04-05,-3.5971
2012-04-09,-0.3731
2012-04-10,-2.6217
2012-04-11,6.5385
2012-04-12,0.361
2012-04-13,-2.1583
2012-04-16,-3.6765
2012-04-17,1.145
2012-04-18,-0.7547
2012-04-19,1.1407
2012-04-20,0.0
2012-04-23,0.7519
2012-04-24,13.806000000000001
2012-04-25,-4.2623
2012-04-26,2.0548
2012-04-27,-1.0067
2012-04-30,29.8305
2012-05-01,1.8277
2012-05-02,1.2821
2012-05-03,2.0253
2012-05-04,-0.2481
2012-05-07,1.2438
2012-05-08,0.9828
2012-05-09,0.7299
2012-05-10,0.4831
2012-05-11,-0.4808
2012-05-14,-2.657
2012-05-15,0.9926
2012-05-16,0.0
2012-05-17,0.9828
2012-05-18,-1.2165
2012-05-21,1.7241
2012-05-22,-0.4843
2012-05-23,1.4599
2012-05-24,0.2398
2012-05-25,0.4785
2012-05-29,-0.4762
2012-05-30,-0.7177
2012-05-31,-1.6867
2012-06-01,0.0
2012-06-04,0.2451
2012-06-05,0.978
2012-06-06,-0.4843
2012-06-07,-0.4866
2012-06-08,-0.7335
2012-06-11,-0.9852
2012-06-12,0.0
2012-06-13,-0.7463
2012-06-14,-0.2506
2012-06-15,-2.5126
2012-06-18,-0.7732
2012-06-19,-0.5195
2012-06-20,-0.5222
2012-06-21,-1.5748
2012-06-22,3.2
2012-06-25,-0.7752
2012-06-26,0.0
2012-06-27,-0.5208
2012-06-28,0.0
2012-06-29,0.2618
2012-07-02,1.0444
2012-07-03,1.5504
2012-07-05,0.7634
2012-07-06,-1.5152
2012-07-09,-1.5385
2012-07-10,0.7813
2012-07-11,-0.7752
2012-07-12,0.2604
2012-07-13,-0.5195
2012-07-16,-0.5222
2012-07-17,1.8373
2012-07-18,2.5773
2012-07-19,0.5025
2012-07-20,-1.25
2012-07-23,0.2532
2012-07-24,-0.2525
2012-07-25,-2.5316
2012-07-26,0.0
2012-07-27,-1.2987
2012-07-30,1.0526
2012-07-31,-0.2604
2012-08-01,-0.5222
2012-08-02,4.9869
2012-08-03,0.25
2012-08-06,0.0
2012-08-07,-1.4963
2012-08-08,-0.7595
2012-08-09,1.5306
2012-08-10,0.5025
2012-08-13,0.0
2012-08-14,-4.75
2012-08-15,1.3123
2012-08-16,0.0
2012-08-17,2.5907
2012-08-20,-0.5051
2012-08-21,-2.0305
2012-08-22,0.2591
2012-08-23,-0.7752
2012-08-24,0.2604
2012-08-27,0.2597
2012-08-28,-0.5699
2012-08-29,1.6154
2012-08-30,-1.0256
2012-08-31,-0.7772
2012-09-04,-0.2611
2012-09-05,-0.7853
2012-09-06,-1.0554
2012-09-07,-0.8
2012-09-10,-0.2688
2012-09-11,-1.8868
2012-09-12,-1.3736
2012-09-13,-4.1783
2012-09-14,3.1977
2012-09-17,-1.4085
2012-09-18,-0.5714
2012-09-19,0.2874
2012-09-20,0.2865
2012-09-21,0.0
2012-09-24,-0.8571
2012-09-25,-3.4582
2012-09-26,3.2836
2012-09-27,0.289
2012-09-28,-1.7290999999999999
2012-10-01,0.0
2012-10-02,-2.0528
2012-10-03,-0.5988
2012-10-04,0.6024
2012-10-05,-0.8982
2012-10-08,-2.719
2012-10-09,-0.9317
2012-10-10,-0.3135
2012-10-11,0.6289
2012-10-12,2.5
2012-10-15,-1.8293
2012-10-16,8.6957
2012-10-17,0.5714
2012-10-18,-2.8409
2012-10-19,4.6784
2012-10-22,-0.838
2012-10-23,-1.1268
2012-10-24,2.5641
2012-10-25,-2.2222
2012-10-26,0.0
2012-10-31,0.0
2012-11-01,3.9773
2012-11-02,-2.7321999999999997
2012-11-05,1.1236
2012-11-06,-0.5556
2012-11-07,0.838
2012-11-08,0.0
2012-11-09,0.554
2012-11-12,0.8264
2012-11-13,-0.8197
2012-11-14,-0.2755
2012-11-15,-1.105
2012-11-16,3.0726
2012-11-19,1.084
2012-11-20,3.4853
2012-11-21,2.5907
2012-11-23,-2.6894
2012-11-26,-1.9074
2012-11-27,3.1746
2012-11-28,0.2564
2012-11-29,2.5575
2012-11-30,0.9975
2012-12-03,-1.2346
2012-12-04,0.0
2012-12-05,0.0
2012-12-06,-1.25
2012-12-07,0.0
2012-12-10,0.0
2012-12-11,0.2532
2012-12-12,0.0
2012-12-13,-0.7576
2012-12-14,0.7634
2012-12-17,1.2626
2012-12-18,-0.9975
2012-12-19,2.7708
2012-12-20,-3.4314
2012-12-21,2.2843
2012-12-24,0.7444
2012-12-26,-2.7094
2012-12-27,1.5190000000000001
2012-12-28,-0.7481
2012-12-31,11.809
2013-01-02,0.4494
2013-01-03,-1.1186
2013-01-04,0.0
2013-01-07,-4.0724
2013-01-08,0.7075
2013-01-09,0.2342
2013-01-10,3.271
2013-01-11,-7.0136
2013-01-14,-1.9465
2013-01-15,1.4888
2013-01-16,-2.934
2013-01-17,0.7557
2013-01-18,1.75
2013-01-22,4.4226
2013-01-23,1.1764999999999999
2013-01-24,-1.3953
2013-01-25,-0.2358
2013-01-28,0.2364
2013-01-29,-0.4717
2013-01-30,-0.7109
2013-01-31,0.2387
2013-02-01,-0.7143
2013-02-04,0.7194
2013-02-05,0.0
2013-02-06,0.2381
2013-02-07,-0.2375
2013-02-08,0.0
2013-02-11,0.2381
2013-02-12,0.0
2013-02-13,-0.2375
2013-02-14,0.2381
2013-02-15,0.7126
2013-02-19,-0.9434
2013-02-20,0.2381
2013-02-21,-0.9501
2013-02-22,0.9592
2013-02-25,-1.6627
2013-02-26,-1.9324
2013-02-27,-1.4778
2013-02-28,0.0
2013-03-01,-0.25
2013-03-04,5.0125
2013-03-05,0.2387
2013-03-06,0.9524
2013-03-07,-1.8868
2013-03-08,1.9231
2013-03-11,-0.2358
2013-03-12,-1.8913
2013-03-13,-3.1325
2013-03-14,0.7463
2013-03-15,0.2469
2013-03-18,-0.9852
2013-03-19,0.0
2013-03-20,0.995
2013-03-21,-4.4335
2013-03-22,3.0928
2013-03-25,-0.25
2013-03-26,1.5038
2013-03-27,-6.1728
2013-03-28,6.5789
2013-04-01,2.963
2013-04-02,-3.1175
2013-04-03,3.2178
2013-04-04,-0.4796
2013-04-05,-0.7229
2013-04-08,1.4563
2013-04-09,-2.3923
2013-04-10,1.9607999999999999
2013-04-11,0.7212
2013-04-12,-0.9547
2013-04-15,-1.9277
2013-04-16,2.7027
2013-04-17,-2.6316
2013-04-18,-0.2457
2013-04-19,-0.2463
2013-04-22,-0.4938
2013-04-23,0.4963
2013-04-24,-1.2346
2013-04-25,0.75
2013-04-26,0.4963
2013-04-29,-0.2469
2013-04-30,-0.495
2013-05-01,-0.995
2013-05-02,40.4523
2013-05-03,-0.7156
2013-05-06,2.8829000000000002
2013-05-07,2.8021000000000003
2013-05-08,2.5554
2013-05-09,0.9967
2013-05-10,2.1382
2013-05-13,0.3221
2013-05-14,0.6421
2013-05-15,0.4785
2013-05-16,2.3810000000000002
2013-05-17,3.1008
2013-05-20,3.7594
2013-05-21,0.8696
2013-05-22,-0.8621
2013-05-23,-0.7246
2013-05-24,2.1898
2013-05-28,1.0
2013-05-29,0.0
2013-05-30,-0.7072
2013-05-31,-2.1368
2013-06-03,3.7846
2013-06-04,-2.1038
2013-06-05,-0.5731
2013-06-06,0.1441
2013-06-07,3.1655
2013-06-10,-2.6499
2013-06-11,0.2865
2013-06-12,-1.1429
2013-06-13,1.1561
2013-06-14,0.5714
2013-06-17,-0.142
2013-06-18,-1.138
2013-06-19,0.4317
2013-06-20,-1.1461000000000001
2013-06-21,0.7246
2013-06-24,0.7194
2013-06-25,-1.4285999999999999
2013-06-26,0.1449
2013-06-27,-0.1447
2013-06-28,-0.7246
2013-07-01,1.0219
2013-07-02,-0.8671
2013-07-03,1.7492999999999999
2013-07-05,0.2865
2013-07-08,-1.0
2013-07-09,0.4329
2013-07-10,-0.1437
2013-07-11,0.4317
2013-07-12,0.2865
2013-07-15,0.0
2013-07-16,-0.1429
2013-07-17,-0.1431
2013-07-18,0.1433
2013-07-19,-0.2861
2013-07-22,0.4304
2013-07-23,0.0
2013-07-24,0.0
2013-07-25,5.7143
2013-07-26,1.0811
2013-07-29,0.9358
2013-07-30,-1.1921
2013-07-31,-0.6702
2013-08-01,-1.0796000000000001
2013-08-02,-2.3192
2013-08-05,0.2793
2013-08-06,-0.8357
2013-08-07,-2.5281000000000002
2013-08-08,1.585
2013-08-09,-1.8439999999999999
2013-08-12,0.289
2013-08-13,4.4669
2013-08-14,-2.069
2013-08-15,-3.662
2013-08-16,1.0234
2013-08-19,-2.1708
2013-08-20,0.7396
2013-08-21,-0.2937
2013-08-22,-0.4418
2013-08-23,-0.4438
2013-08-26,0.2972
2013-08-27,-1.9259
2013-08-28,0.4532
2013-08-29,1.0526
2013-08-30,0.8929
2013-09-03,-2.2124
2013-09-04,-3.1673999999999998
2013-09-05,1.8692
2013-09-06,3.8226
2013-09-09,-1.7673
2013-09-10,3.7481
2013-09-11,-2.0231
2013-09-12,-1.4748999999999999
2013-09-13,0.5988
2013-09-16,-1.0417
2013-09-17,0.4511
2013-09-18,-3.7425
2013-09-19,0.4666
2013-09-20,-2.0124
2013-09-23,0.0
2013-09-24,0.6319
2013-09-25,0.471
2013-09-26,-0.1563
2013-09-27,-0.7825
2013-09-30,-0.1577
2013-10-01,0.7899
2013-10-02,-0.9404
2013-10-03,-3.0063
2013-10-04,-0.6525
2013-10-07,1.1494
2013-10-08,-0.6494
2013-10-09,0.0
2013-10-10,-2.1242
2013-10-11,-1.1686
2013-10-14,0.0
2013-10-15,1.0135
2013-10-16,1.8395000000000001
2013-10-17,-0.1642
2013-10-18,0.6579
2013-10-21,-0.817
2013-10-22,-1.1532
2013-10-23,0.3333
2013-10-24,-0.1661
2013-10-25,0.3328
2013-10-28,0.1658
2013-10-29,-0.3311
2013-10-30,-0.8306
2013-10-31,-1.8425
2013-11-01,-0.6826
2013-11-04,0.8591
2013-11-05,1.0221
2013-11-06,-0.5059
2013-11-07,0.8475
2013-11-08,2.0168
2013-11-11,2.1417
2013-11-12,0.8065
2013-11-13,-0.96
2013-11-14,-0.1616
2013-11-15,0.6472
2013-11-18,-3.2154
2013-11-19,0.3322
2013-11-20,-0.3311
2013-11-21,5.3156
2013-11-22,0.0
2013-11-25,-0.1577
2013-11-26,0.158
2013-11-27,0.0
2013-11-29,0.6309
2013-12-02,-2.9781
2013-12-03,9.2084
2013-12-04,-0.4438
2013-12-05,-1.7831000000000001
2013-12-06,-0.6051
2013-12-09,1.8265
2013-12-10,-1.7936999999999999
2013-12-11,-1.3699
2013-12-12,1.5432000000000001
2013-12-13,-1.5198
2013-12-16,-0.463
2013-12-17,-0.3101
2013-12-18,1.2442
2013-12-19,-0.768
2013-12-20,0.3096
2013-12-23,1.3889
2013-12-24,0.0
2013-12-26,-0.4566
2013-12-27,0.0
2013-12-30,-0.3058
2013-12-31,0.3067
2014-01-02,-1.8349
2014-01-03,-0.3115
2014-01-06,-3.125
2014-01-07,-0.3226
2014-01-08,-3.2362
2014-01-09,-1.8395000000000001
2014-01-10,3.7479
2014-01-13,1.3136
2014-01-14,5.6726
2014-01-15,-0.9202
2014-01-16,0.6192
2014-01-17,-0.6154
2014-01-21,1.3932
2014-01-22,-1.0687
2014-01-23,0.1543
2014-01-24,-1.849
2014-01-27,-2.5118
2014-01-28,-1.2882
2014-01-29,-1.6313
2014-01-30,3.8143000000000002
2014-01-31,-1.278
2014-02-03,-2.7508
2014-02-04,0.3328
2014-02-05,-0.995
2014-02-06,1.1724999999999999
2014-02-07,-0.1656
2014-02-10,0.995
2014-02-11,0.9852
2014-02-12,-12.1951
2014-02-13,7.5926
2014-02-14,0.8606
2014-02-18,-0.6826
2014-02-19,-2.0619
2014-02-20,-8.2456
2014-02-21,3.8241
2014-02-24,1.105
2014-02-25,-0.9107
2014-02-26,0.5515
2014-02-27,0.3656
2014-02-28,-0.3643
2014-03-03,-1.0969
2014-03-04,2.403
2014-03-05,3.7906
2014-03-06,-1.3913
2014-03-07,-2.9981999999999998
2014-03-10,-0.1818
2014-03-11,-0.1821
2014-03-12,1.4599
2014-03-13,3.9568
2014-03-14,-0.692
2014-03-17,3.3101
2014-03-18,1.1804000000000001
2014-03-19,-2.0
2014-03-20,-0.5102
2014-03-21,1.3675
2014-03-24,2.1922
2014-03-25,-0.8251
2014-03-26,-1.1647
2014-03-27,-2.0202
2014-03-28,-1.7182
2014-03-31,0.5245
2014-04-01,-0.5217
2014-04-02,0.5245
2014-04-03,1.0435
2014-04-04,2.4096
2014-04-07,4.0336
2014-04-08,0.9693
2014-04-09,0.8
2014-04-10,-0.3175
2014-04-11,-1.1146
2014-04-14,-0.3221
2014-04-15,2.4233000000000002
2014-04-16,0.1577
2014-04-17,3.7795
2014-04-21,-0.3035
2014-04-22,1.8265
2014-04-23,1.6442
2014-04-24,0.0
2014-04-25,-1.4706000000000001
2014-04-28,-1.4925
2014-04-29,0.0
2014-04-30,1.3636
2014-05-01,3.438
2014-05-02,1.5896
2014-05-05,-0.7112
2014-05-06,-0.5731
2014-05-07,-3.17
2014-05-08,0.2976
2014-05-09,-1.7804
2014-05-12,0.7553
2014-05-13,-0.5997
2014-05-14,-0.4525
2014-05-15,-1.6667
2014-05-16,-0.6163
2014-05-19,2.9457
2014-05-20,-4.8193
2014-05-21,-1.1076
2014-05-22,0.48
2014-05-23,3.5032
2014-05-27,3.2308
2014-05-28,-0.7452
2014-05-29,-1.3514
2014-05-30,-0.9132
2014-06-02,-4.4547
2014-06-03,-1.4469
2014-06-04,1.3051
2014-06-05,4.9919
2014-06-06,2.454
2014-06-09,-0.4491
2014-06-10,-2.2556
2014-06-11,-0.6154
2014-06-12,-0.1548
2014-06-13,-0.6202
2014-06-16,1.8721
2014-06-17,-1.5314
2014-06-18,-1.2442
2014-06-19,5.1969
2014-06-20,-1.6467
2014-06-23,-2.4353
2014-06-24,-1.7161
2014-06-25,0.4762
2014-06-26,0.158
2014-06-27,5.3628
2014-06-30,2.0958
2014-07-01,-1.3195999999999999
2014-07-02,5.6464
2014-07-03,-1.5471
2014-07-07,-2.5714
2014-07-08,-0.5865
2014-07-09,0.59
2014-07-10,-0.2933
2014-07-11,-0.2941
2014-07-14,-0.295
2014-07-15,2.6627
2014-07-16,-2.7378
2014-07-17,-3.1111
2014-07-18,1.2232
2014-07-21,0.0
2014-07-22,1.3595
2014-07-23,3.2787
2014-07-24,-1.2987
2014-07-25,0.2924
2014-07-28,-0.4373
2014-07-29,0.0
2014-07-30,0.4392
2014-07-31,-0.5831
2014-08-01,0.2933
2014-08-04,-2.6316
2014-08-05,-0.9009
2014-08-06,0.7576
2014-08-07,-1.3534
2014-08-08,-1.5244
2014-08-11,1.3932
2014-08-12,0.916
2014-08-13,-0.1513
2014-08-14,2.2727
2014-08-15,0.2963
2014-08-18,0.4431
2014-08-19,-0.1471
2014-08-20,0.1473
2014-08-21,0.7353
2014-08-22,0.438
2014-08-25,0.436
2014-08-26,-0.5789
2014-08-27,-2.329
2014-08-28,-0.5961
2014-08-29,3.2984
2014-09-02,-2.4673
2014-09-03,0.8929
2014-09-04,-2.5074
2014-09-05,-1.6641
2014-09-08,0.7692
2014-09-09,-1.9847000000000001
2014-09-10,1.5575999999999999
2014-09-11,2.7607
2014-09-12,0.8955
2014-09-15,-1.3314
2014-09-16,-0.8996
2014-09-17,-1.5129000000000001
2014-09-18,-0.9217
2014-09-19,-1.2403
2014-09-22,0.157
2014-09-23,0.0
2014-09-24,-0.1567
2014-09-25,0.314
2014-09-26,-0.313
2014-09-29,0.471
2014-09-30,0.7812
2014-10-01,-2.1705
2014-10-02,0.4754
2014-10-03,0.9464
2014-10-06,0.625
2014-10-07,-0.7764
2014-10-08,-0.4695
2014-10-09,-0.6289
2014-10-10,-1.1076
2014-10-13,-1.44
2014-10-14,-0.1623
2014-10-15,0.9756
2014-10-16,-0.161
2014-10-17,1.6129
2014-10-20,0.1587
2014-10-21,1.1094
2014-10-22,-1.5674000000000001
2014-10-23,0.1592
2014-10-24,-0.318
2014-10-27,-0.319
2014-10-28,0.16
2014-10-29,1.1182
2014-10-30,-1.8957000000000002
2014-10-31,0.9662
2014-11-03,0.638
2014-11-04,0.317
2014-11-05,-0.158
2014-11-06,0.1582
2014-11-07,1.2638
2014-11-10,1.248
2014-11-11,-1.849
2014-11-12,0.314
2014-11-13,-0.4695
2014-11-14,-1.1006
2014-11-17,0.9539
2014-11-18,0.7874
2014-11-19,-0.625
2014-11-20,0.0
2014-11-21,2.2013
2014-11-24,0.9231
2014-11-25,-0.1524
2014-11-26,1.0687
2014-11-28,0.1511
2014-12-01,-3.0166
2014-12-02,-1.0886
2014-12-03,-0.9434
2014-12-04,0.7937
2014-12-05,-0.315
2014-12-08,-0.9479
2014-12-09,-0.9569
2014-12-10,-0.4831
2014-12-11,0.4854
2014-12-12,-0.3221
2014-12-15,-0.6462
2014-12-16,-0.813
2014-12-17,-0.3279
2014-12-18,0.0
2014-12-19,2.3026
2014-12-22,-2.09
2014-12-23,0.3284
2014-12-24,0.3273
2014-12-26,0.0
2014-12-29,-0.6525
2014-12-30,2.9557
2014-12-31,3.9872
2015-01-02,-1.5337
2015-01-05,-0.9346
2015-01-06,-2.9874
2015-01-07,1.7828
2015-01-08,0.4777
2015-01-09,3.0111
2015-01-12,-2.0
2015-01-13,-1.5699
2015-01-14,0.638
2015-01-15,-2.5357
2015-01-16,0.813
2015-01-20,-0.1613
2015-01-21,-0.3231
2015-01-22,-1.2966
2015-01-23,-0.6568
2015-01-26,0.0
2015-01-27,-0.8264
2015-01-28,-0.8333
2015-01-29,0.3361
2015-01-30,-0.5025
2015-02-02,1.5152
2015-02-03,1.3267
2015-02-04,-1.6367
2015-02-05,-0.3328
2015-02-06,4.3406
2015-02-09,1.76
2015-02-10,0.0
2015-02-11,-2.5157
2015-02-12,2.7419000000000002
2015-02-13,0.6279
2015-02-17,1.4041000000000001
2015-02-18,0.1538
2015-02-19,-0.4608
2015-02-20,-0.3086
2015-02-23,0.0
2015-02-24,-1.0836
2015-02-25,6.1052
2015-02-26,0.2194
2015-02-27,-1.2509000000000001
2015-03-02,1.0432
2015-03-03,0.0
2015-03-04,0.0
2015-03-05,2.0649
2015-03-06,3.3237
2015-03-09,-0.5594
2015-03-10,-0.9845
2015-03-11,0.8523
2015-03-12,0.0
2015-03-13,-0.5634
2015-03-16,-0.5666
2015-03-17,1.1396
2015-03-18,0.2817
2015-03-19,-0.2809
2015-03-20,0.0
2015-03-23,-0.1408
2015-03-24,1.6925
2015-03-25,-1.6644
2015-03-26,-0.7052
2015-03-27,0.0
2015-03-30,-0.7102
2015-03-31,-0.2861
2015-04-01,-0.4304
2015-04-02,-0.1441
2015-04-06,-0.2886
2015-04-07,1.1577
2015-04-08,-0.8584
2015-04-09,-0.7215
2015-04-10,0.1453
2015-04-13,0.0
2015-04-14,-0.1451
2015-04-15,0.0
2015-04-16,0.2907
2015-04-17,1.3043
2015-04-20,-0.5722
2015-04-21,-0.7194
2015-04-22,0.4348
2015-04-23,-1.8759000000000001
2015-04-24,1.3235000000000001
2015-04-27,-1.3062
2015-04-28,-0.8824
2015-04-29,-0.2967
2015-04-30,-0.5952
2015-05-01,0.0
2015-05-04,-0.2994
2015-05-05,-0.6006
2015-05-06,0.7553
2015-05-07,-4.048
2015-05-08,-2.8125
2015-05-11,-0.8039
2015-05-12,-1.1345
2015-05-13,1.3115
2015-05-14,-0.9709
2015-05-15,-1.3072
2015-05-18,1.8212000000000002
2015-05-19,2.1138
2015-05-20,1.1146
2015-05-21,-0.963
2015-05-22,-0.4862
2015-05-26,3.2573
2015-05-27,-2.5237
2015-05-28,-2.7508
2015-05-29,0.0
2015-06-01,-0.3328
2015-06-02,-0.1669
2015-06-03,-0.8361
2015-06-04,0.6745
2015-06-05,-2.6801
2015-06-08,0.5164
2015-06-09,1.5411000000000001
2015-06-10,-0.6745
2015-06-11,-0.5093
2015-06-12,0.1706
2015-06-15,1.0221
2015-06-16,-1.1804000000000001
2015-06-17,0.3413
2015-06-18,1.5306
2015-06-19,2.0101
2015-06-22,-1.9704000000000002
2015-06-23,0.0
2015-06-24,0.0
2015-06-25,-0.8375
2015-06-26,-0.3378
2015-06-29,-3.5593
2015-06-30,1.7574999999999998
2015-07-01,-3.2815
2015-07-02,0.8929
2015-07-06,-1.4159
2015-07-07,0.1795
2015-07-08,-1.9713
2015-07-09,3.6563
2015-07-10,0.3527
