ticker,PDLB US Equity
2018-02-26,-0.274
2018-02-27,1.3049
2018-02-28,-1.4237
2018-03-01,0.619
2018-03-02,-0.6835
2018-03-05,2.8906
2018-03-06,-0.602
2018-03-07,-1.6151
2018-03-08,2.5991999999999997
2018-03-09,-0.4667
2018-03-12,-0.6028
2018-03-13,-0.4043
2018-03-14,1.1502
2018-03-15,-0.8027
2018-03-16,4.5179
2018-03-19,-4.5161
2018-03-20,-0.1351
2018-03-21,0.5413
2018-03-22,0.2019
2018-03-23,-0.8059
2018-03-26,0.8802
2018-03-27,0.0
2018-03-28,-1.3423
2018-03-29,-0.3401
2018-04-02,-0.3413
2018-04-03,-0.6164
2018-04-04,1.1027
2018-04-05,-0.137
2018-04-06,0.9563
2018-04-09,-0.7437
2018-04-10,0.1362
2018-04-11,-0.2721
2018-04-12,0.2729
2018-04-13,0.0
2018-04-16,1.9048
2018-04-17,0.1335
2018-04-18,-1.6
2018-04-19,0.271
2018-04-20,0.6074
2018-04-23,0.7394
2018-04-24,1.3333
2018-04-25,-0.3289
2018-04-26,-0.33
2018-04-27,2.3179
2018-04-30,2.9126
2018-05-01,1.8868
2018-05-03,-1.3889
2018-05-04,-0.2191
2018-05-07,-0.1882
2018-05-08,-0.1257
2018-05-09,0.0629
2018-05-10,-0.6918
2018-05-11,2.2166
2018-05-14,-1.2082
2018-05-15,0.6585
2018-05-16,-0.3115
2018-05-17,0.3125
2018-05-18,0.0
2018-05-21,0.0
2018-05-22,-0.6231
2018-05-23,-0.748
2018-05-24,-1.0783
2018-05-25,0.7663
2018-05-29,-1.7744
2018-05-30,0.0
2018-05-31,-0.9032
2018-06-01,4.6224
2018-06-04,-2.3647
2018-06-05,1.3384
2018-06-06,-0.8805
2018-06-07,-1.5228000000000002
2018-06-08,-1.5464
2018-06-11,2.0288
2018-06-12,0.1924
2018-06-13,-0.128
2018-06-14,2.0513
2018-06-15,0.8166
2018-06-18,-0.6231
2018-06-19,0.1881
2018-06-20,-0.1252
2018-06-21,0.4386
2018-06-22,0.3743
2018-06-25,-1.1809
2018-06-26,-0.1258
2018-06-27,-0.7557
2018-06-28,0.1269
2018-06-29,-0.4436
2018-07-02,-1.7823
2018-07-03,0.4537
2018-07-05,-2.6452
2018-07-06,-0.3976
2018-07-09,2.3952
2018-07-10,-1.4295
2018-07-11,-0.4614
2018-07-12,-0.0662
2018-07-13,0.3313
2018-07-16,0.5284
2018-07-17,0.657
2018-07-18,-0.7833
2018-07-19,0.3289
2018-07-20,-0.5902
2018-07-23,-0.1979
2018-07-24,0.4627
2018-07-25,-0.3947
2018-07-26,0.7266
2018-07-27,-1.7048999999999999
2018-07-30,0.2001
2018-07-31,0.9321
2018-08-01,-0.7256
2018-08-02,0.6645
2018-08-03,-0.462
2018-08-06,-0.1989
2018-08-07,-0.3322
2018-08-08,-0.4667
2018-08-09,0.4689
2018-08-10,-1.0
2018-08-13,-0.6061
2018-08-14,0.542
2018-08-15,-1.0782
2018-08-16,1.0218
2018-08-17,-0.2023
2018-08-20,-0.0676
2018-08-21,-0.6085
2018-08-22,2.1088
2018-08-23,-0.4664
2018-08-24,0.3012
2018-08-27,0.1668
2018-08-28,-1.3991
2018-08-29,0.2703
2018-08-30,-0.5391
2018-08-31,0.542
2018-09-04,-0.6065
2018-09-05,-0.0678
2018-09-06,-1.0855
2018-09-07,0.4801
2018-09-10,0.6826
2018-09-11,0.0678
2018-09-12,1.4228
2018-09-13,-0.668
2018-09-14,0.2017
2018-09-17,-0.4698
2018-09-18,-1.3486
2018-09-19,-0.1367
2018-09-20,0.8214
2018-09-21,1.6972
2018-09-24,-1.2016
2018-09-25,1.9595
2018-09-26,0.1325
2018-09-27,0.3971
2018-09-28,-0.3955
2018-10-01,-5.6916
2018-10-02,-3.4386
2018-10-03,3.1977
2018-10-04,-0.3521
2018-10-05,-0.9894
2018-10-08,-1.3562
2018-10-09,-1.013
2018-10-10,-1.3158
2018-10-11,-1.8519
2018-10-12,1.8868
2018-10-15,0.0
2018-10-16,1.3333
2018-10-17,-0.4386
2018-10-18,-0.2937
2018-10-19,-0.5891
2018-10-22,0.4444
2018-10-23,-0.0737
2018-10-24,-0.4428
2018-10-25,0.8154
2018-10-26,-1.1029
2018-10-29,0.7435
2018-10-30,0.2214
2018-10-31,0.9573
2018-11-01,-0.2918
2018-11-02,-0.5121
2018-11-05,0.0
2018-11-06,-0.2941
2018-11-07,0.6637
2018-11-08,2.4908
2018-11-09,-1.0007
2018-11-12,0.0
2018-11-13,-0.722
2018-11-14,-0.7273
2018-11-15,0.3663
2018-11-16,-1.9708
2018-11-19,-1.1169
2018-11-20,-4.8193
2018-11-21,4.4304
2018-11-23,-0.0758
2018-11-26,-0.0758
2018-11-27,-0.9105
2018-11-28,1.072
2018-11-29,-0.8333
2018-11-30,0.382
2018-12-03,0.3805
2018-12-04,-3.1842
2018-12-06,-0.2349
2018-12-07,0.7849
2018-12-10,0.1558
2018-12-11,-0.9331
2018-12-12,1.0989
2018-12-13,-1.6303999999999998
2018-12-14,-0.3946
2018-12-17,3.0111
2018-12-18,0.7692
2018-12-19,-1.5267
2018-12-20,0.7752
2018-12-21,-0.1538
2018-12-24,-1.3867
2018-12-26,1.0156
2018-12-27,-0.232
2018-12-28,-1.938
2018-12-31,0.7115
2019-01-02,-0.0785
2019-01-03,-1.5711
2019-01-04,3.1125
2019-01-07,0.8514
2019-01-08,0.307
2019-01-09,-1.9127999999999998
2019-01-10,-1.248
2019-01-11,-0.158
2019-01-14,-0.7911
2019-01-15,0.7974
2019-01-16,-0.0791
2019-01-17,2.1378
2019-01-18,-1.4729
2019-01-22,0.3147
2019-01-23,0.0
2019-01-24,0.9412
2019-01-25,0.4662
2019-01-28,-0.6187
2019-01-29,-0.7004
2019-01-30,1.7241
2019-01-31,-0.3852
2019-02-01,-0.6187
2019-02-04,-1.2451
2019-02-05,0.1576
2019-02-06,-0.236
2019-02-07,-0.3155
2019-02-08,-0.0791
2019-02-11,0.8709
2019-02-12,1.6484
2019-02-13,0.3861
2019-02-14,-0.6154
2019-02-15,0.2322
2019-02-19,1.0811
2019-02-20,-0.1528
2019-02-21,0.5356
2019-02-22,0.1522
2019-02-25,-0.5319
2019-02-26,0.2292
2019-02-27,0.0
2019-02-28,-0.2287
2019-03-01,0.6875
2019-03-04,-0.5311
2019-03-05,-0.6865
2019-03-06,-0.3072
2019-03-07,-0.1541
2019-03-08,0.0772
2019-03-11,0.8481
2019-03-12,0.5352
2019-03-13,0.7605
2019-03-14,-0.0755
2019-03-15,4.2296
2019-03-18,0.1449
2019-03-19,-1.4472
2019-03-20,0.2203
2019-03-21,-1.6117
2019-03-22,0.8935
2019-03-25,1.0332
2019-03-26,1.534
2019-03-27,0.2878
2019-03-28,0.3587
2019-03-29,-0.2859
2019-04-01,0.7885
2019-04-02,0.2845
2019-04-03,-0.1418
2019-04-04,0.7102
2019-04-05,0.0705
2019-04-08,-0.5638
2019-04-09,-0.2835
2019-04-10,0.924
2019-04-11,-0.2113
2019-04-12,-0.2117
2019-04-15,0.2829
2019-04-16,0.0
2019-04-17,-0.0705
2019-04-18,0.0
2019-04-22,-0.4234
2019-04-23,0.4961
2019-04-24,0.141
2019-04-25,0.0
2019-04-26,1.5493000000000001
2019-04-29,0.4161
2019-04-30,-0.0691
2019-05-01,0.0
2019-05-02,0.1382
2019-05-03,0.7591
2019-05-06,-0.274
2019-05-07,-1.0302
2019-05-08,1.1103
2019-05-09,0.0686
2019-05-10,0.1372
2019-05-13,-0.6849
2019-05-14,0.3448
2019-05-15,-0.0687
2019-05-16,-0.3439
2019-05-17,-1.5873
2019-05-20,-0.2104
2019-05-21,0.4216
2019-05-22,-1.3996
2019-05-23,-1.2775
2019-05-24,2.3724
2019-05-28,-0.2107
2019-05-29,-1.0556
2019-05-30,-1.138
2019-05-31,1.295
2019-06-03,0.7813
2019-06-04,-0.4228
2019-06-05,-0.9908
2019-06-06,0.9292
2019-06-07,-1.6289
2019-06-10,1.7279
2019-06-11,-0.7785
2019-06-12,0.8559
2019-06-13,0.2122
2019-06-14,-1.1291
2019-06-17,0.4996
2019-06-18,-0.4261
2019-06-19,-0.5706
2019-06-20,-0.3587
2019-06-21,1.2959
2019-06-24,-1.1372
2019-06-25,0.647
2019-06-26,1.2143
2019-06-27,-0.1411
2019-06-28,0.9894
2019-07-01,-0.5598
2019-07-02,0.563
2019-07-03,-0.3499
2019-07-05,-0.4213
2019-07-08,-0.141
2019-07-09,1.6242999999999999
2019-07-10,0.278
2019-07-11,0.0693
2019-07-12,-0.831
2019-07-15,-0.1397
2019-07-16,-0.0699
2019-07-17,-0.8397
2019-07-18,-0.2117
2019-07-19,0.3536
2019-07-22,-0.5638
2019-07-23,-0.1417
2019-07-24,1.7743
2019-07-25,-0.5579
2019-07-26,0.9818
2019-07-29,-0.9028
2019-07-30,-0.0701
2019-07-31,0.8415
2019-08-01,-0.0695
2019-08-02,-0.4175
2019-08-05,-1.8169
2019-08-06,-1.3523
2019-08-07,-1.0823
2019-08-08,1.4588
2019-08-09,-0.1438
2019-08-12,-0.7919
2019-08-13,1.4514
2019-08-14,-0.7153
2019-08-15,0.2882
2019-08-16,1.6522999999999999
2019-08-19,0.9894
2019-08-20,-0.6998
2019-08-21,0.3524
2019-08-22,-0.2809
2019-08-23,-2.3944
2019-08-26,2.2367
2019-08-27,-2.2583
2019-08-28,1.5884
2019-08-29,-0.8529
2019-08-30,0.2867
2019-09-03,-1.3580999999999999
2019-09-04,0.0725
2019-09-05,0.7241
2019-09-06,0.1438
2019-09-09,1.5793
2019-09-10,0.424
2019-09-11,1.126
2019-09-12,0.6263
2019-09-13,-0.2075
2019-09-16,0.0693
2019-09-17,1.3158
2019-09-18,-0.2051
2019-09-19,-0.8904
2019-09-20,1.6585999999999999
2019-09-23,-0.9517
2019-09-24,-2.2649
2019-09-25,0.1404
2019-09-26,-0.7013
2019-09-27,0.565
2019-09-30,-1.264
2019-10-01,0.4267
2019-10-02,-1.4873
2019-10-03,2.1567
2019-10-04,-2.8853
2019-10-07,0.7246
2019-10-08,-1.223
2019-10-09,0.2185
2019-10-10,0.1453
2019-10-11,-0.3628
2019-10-14,1.6752
2019-10-15,0.5014
2019-10-16,-1.7106
2019-10-17,1.5228000000000002
2019-10-18,0.7857
2019-10-21,-0.0709
2019-10-22,-1.9858
2019-10-23,-0.7959
2019-10-24,2.1152
2019-10-25,-0.4286
2019-10-28,-1.0043
2019-10-29,0.6522
2019-10-30,0.7919
2019-10-31,0.2143
2019-11-01,-2.067
2019-11-04,1.2373
2019-11-05,-0.0719
2019-11-06,-0.6475
2019-11-07,0.0
2019-11-08,0.2896
2019-11-11,1.083
2019-11-12,-1.0714
2019-11-13,1.7328999999999999
2019-11-14,-0.071
2019-11-15,0.2131
2019-11-18,0.0
2019-11-19,0.9922
2019-11-20,-1.6842000000000001
2019-11-21,0.9993
2019-11-22,0.0707
2019-11-25,1.8362
2019-11-26,0.6241
2019-11-27,0.0
2019-11-29,0.6203
2019-12-02,-1.3014000000000001
2019-12-03,-0.0694
2019-12-04,-0.9722
2019-12-05,0.2104
2019-12-06,2.5192
2019-12-09,-0.4096
2019-12-10,0.5483
2019-12-11,-0.409
2019-12-12,-0.616
2019-12-13,0.6198
2019-12-16,0.8898
2019-12-17,-0.1357
2019-12-18,-0.1359
2019-12-19,0.6803
2019-12-20,0.0
2019-12-23,-2.027
2019-12-24,1.3793
2019-12-26,0.2041
2019-12-27,0.1358
2019-12-30,-0.4746
2019-12-31,0.1362
2020-01-02,0.0
2020-01-03,-1.4285999999999999
2020-01-06,0.4831
2020-01-07,-1.0302
2020-01-08,0.2776
2020-01-09,1.4533
2020-01-10,-0.8868
2020-01-13,1.17
2020-01-14,-0.1361
2020-01-15,-0.0681
2020-01-16,-0.4772
2020-01-17,0.0
2020-01-21,-0.6849
2020-01-22,0.069
2020-01-23,0.7581
2020-01-24,-1.71
2020-01-27,1.2526
2020-01-28,-0.8247
2020-01-29,0.5544
2020-01-30,-0.2068
2020-01-31,-2.6934
2020-02-03,1.1356
2020-02-04,1.5439
2020-02-05,0.2073
2020-02-06,-1.3793
2020-02-07,-0.3497
2020-02-10,0.7719
2020-02-11,0.9749
2020-02-12,0.069
2020-02-13,0.6892
2020-02-14,-1.0951
2020-02-18,-0.346
2020-02-19,0.0
2020-02-20,0.6944
2020-02-21,0.069
2020-02-24,-0.4824
2020-02-25,-1.8006
2020-02-26,1.0578
2020-02-27,-1.9539
2020-02-28,0.0
2020-03-02,0.9253
2020-03-03,-2.3977
2020-03-04,-0.6503
2020-03-05,-2.1818
2020-03-06,-5.7993
2020-03-09,-4.8145
2020-03-10,-0.1658
2020-03-11,-4.2359
2020-03-12,-11.2749
2020-03-13,4.8876
2020-03-16,-7.6421
2020-03-17,4.8436
2020-03-18,-5.5823
2020-03-19,1.7328999999999999
2020-03-20,5.7114
2020-03-23,-8.91
2020-03-24,9.2612
2020-03-25,-1.2381
2020-03-26,20.54
2020-03-27,-13.92
2020-03-30,5.0186
2020-03-31,-9.115
2020-04-01,-14.4109
2020-04-02,0.1138
2020-04-03,-11.1364
2020-04-06,21.3555
2020-04-07,-5.7956
2020-04-08,1.7896999999999998
2020-04-09,6.7033000000000005
2020-04-13,-9.8867
2020-04-14,-5.0286
2020-04-15,-3.1288
2020-04-16,0.0
2020-04-17,2.3602
2020-04-20,-3.8834999999999997
2020-04-21,-3.1566
2020-04-22,1.4342
2020-04-23,6.1697
2020-04-24,-5.8111
2020-04-27,2.5707
2020-04-28,1.3784
2020-04-29,11.0012
2020-04-30,2.5612
2020-05-01,-1.5201
2020-05-04,1.4333
2020-05-05,-4.1304
2020-05-06,-2.0408
2020-05-07,3.9352
2020-05-08,-3.6748
2020-05-11,-0.578
2020-05-12,-6.8605
2020-05-13,-3.1211
2020-05-14,1.4175
2020-05-15,-2.6684
2020-05-18,11.4883
2020-05-19,-3.7471
2020-05-20,5.8394
2020-05-21,-0.5747
2020-05-22,1.6185
2020-05-26,-2.1615
2020-05-27,3.1395
2020-05-28,-1.2401
2020-05-29,2.0548
2020-06-01,0.2237
2020-06-02,6.25
2020-06-03,12.395
2020-06-04,-2.243
2020-06-05,3.6329000000000002
2020-06-08,-5.9041
2020-06-09,0.8824
2020-06-10,-1.4577
2020-06-11,-5.8185
2020-06-12,8.6911
2020-06-15,2.0231
2020-06-16,0.5666
2020-06-17,-1.6901000000000002
2020-06-18,7.4499
2020-06-19,-0.6222
2020-06-22,-3.3095
2020-06-23,-3.0527
2020-06-24,-4.5802
2020-06-25,-2.3
2020-06-26,6.1411999999999995
2020-06-29,2.6037
2020-06-30,-4.3233
2020-07-01,5.1081
2020-07-02,1.3084
2020-07-06,-0.738
2020-07-07,-9.4796
2020-07-08,0.616
2020-07-09,-7.8571
2020-07-10,7.5305
2020-07-13,-6.4882
2020-07-14,6.4978
2020-07-15,-4.3433
2020-07-16,-0.3243
2020-07-17,2.1692
2020-07-20,1.2739
2020-07-21,4.5073
2020-07-22,0.8024
2020-07-23,0.0
2020-07-24,-5.1741
2020-07-27,0.6296
2020-07-28,-1.9811999999999999
2020-07-29,5.9574
2020-07-30,-3.8153
2020-07-31,-5.0104
