ticker,ROCAF US Equity
2006-01-09,-17.6271
2006-01-10,15.2263
2006-01-11,6.4286
2006-01-12,-2.6846
2006-01-13,-3.4483
2006-01-17,-5.3571
2006-01-18,1.8868
2006-01-19,-7.4074
2006-01-23,13.6
2006-01-24,5.6338
2006-01-25,6.6667
2006-01-26,-11.25
2006-01-27,18.3099
2006-02-01,-9.2262
2006-02-03,-3.2787
2006-02-07,22.0339
2006-02-09,8.3333
2006-02-13,-0.9776
2006-02-14,-2.8969
2006-02-21,16.0
2006-02-22,0.2011
2006-02-23,-0.6166
2006-02-24,0.4184
2006-02-28,-11.1207
2006-03-01,13.8054
2006-03-02,2.4574
2006-03-03,-3.5076
2006-03-06,38.3477
2006-03-07,-5.255
2006-03-08,-11.2573
2006-03-09,-1.1858
2006-03-10,-4.275
2006-03-13,5.3669
2006-03-14,-2.9124
2006-03-15,0.0766
2006-03-16,-4.0816
2006-03-17,2.0479
2006-03-20,-0.1955
2006-03-21,-8.082
2006-03-22,0.5966
2006-03-23,1.8921000000000001
2006-03-24,3.5892
2006-03-27,-1.9933
2006-03-28,2.6481
2006-03-29,-4.2553
2006-03-30,0.625
2006-03-31,-0.6211
2006-04-03,4.4444
2006-04-04,0.0
2006-04-06,12.3404
2006-04-07,-1.7401
2006-04-10,4.0838
2006-04-11,-2.7778
2006-04-12,0.2857
2006-04-13,-5.0332
2006-04-18,13.7375
2006-04-19,9.023
2006-04-20,4.8387
2006-04-21,3.8462
2006-04-24,0.7407
2006-04-25,-1.4706000000000001
2006-04-26,2.9851
2006-04-27,-4.7283
2006-04-28,-1.1979
2006-05-01,-3.0023
2006-05-02,13.6806
2006-05-03,-7.0076
2006-05-04,2.8341
2006-05-05,-10.4946
2006-05-08,3.4462
2006-05-09,3.9819
2006-05-10,2.8246
2006-05-11,1.1799
2006-05-12,1.9133
2006-05-15,-1.5913
2006-05-16,-8.4302
2006-05-17,-3.1746
2006-05-18,-8.1967
2006-05-19,-13.7835
2006-05-23,1.7217
2006-05-24,10.1553
2006-05-25,4.2514
2006-05-26,5.4965
2006-05-30,-0.4517
2006-05-31,0.517
2006-06-01,1.6166
2006-06-02,3.1612
2006-06-05,0.1402
2006-06-06,-2.46
2006-06-07,-1.5788
2006-06-08,-7.0521
2006-06-09,8.4837
2006-06-12,-5.8471
2006-06-13,-11.3452
2006-06-14,7.9208
2006-06-15,1.8349
2006-06-16,-5.9797
2006-06-20,-4.1801
2006-06-21,8.0
2006-06-22,-3.7037
2006-06-27,5.7692
2006-06-28,-2.7273
2006-06-29,9.3458
2006-06-30,0.8547
2006-07-05,6.7797
2006-07-06,-1.5873
2006-07-07,0.0
2006-07-10,0.0
2006-07-11,-0.8367
2006-07-12,-5.6623
2006-07-13,1.7241
2006-07-14,2.3199
2006-07-19,-3.9238
2006-07-24,18.9655
2006-07-25,0.0
2006-07-26,0.7246
2006-07-27,2.1583
2006-07-28,14.0845
2006-07-31,-2.4691
2006-08-01,-2.5316
2006-08-02,1.2987
2006-08-03,0.2965
2006-08-04,-4.0026
2006-08-08,1.1984
2006-08-09,6.5789
2006-08-10,6.1728
2006-08-11,-6.9767
2006-08-14,-6.25
2006-08-15,1.3333
2006-08-16,13.1579
2006-08-17,-2.3256
2006-08-18,2.3810000000000002
2006-08-21,10.4651
2006-08-22,13.2632
2006-08-23,-1.9517
2006-08-24,-0.4739
2006-08-25,4.7619
2006-08-28,13.1818
2006-08-29,-6.0241
2006-08-30,-3.8462
2006-08-31,-3.1111
2006-09-01,7.3394
2006-09-05,-8.547
2006-09-06,0.9346
2006-09-07,-3.1655
2006-09-08,-0.0478
2006-09-11,-7.2048
2006-09-12,4.1237
2006-09-13,2.4752
2006-09-14,-7.2464
2006-09-15,5.3125
2006-09-18,-3.5608
2006-09-19,-2.5641
2006-09-20,4.7368
2006-09-21,-0.5025
2006-09-22,-7.5758
2006-09-25,-4.918
2006-09-26,-2.2989
2006-09-27,4.7059
2006-09-28,-3.4831
2006-09-29,4.1909
2006-10-03,0.5587
2006-10-04,-6.1111
2006-10-05,7.182
2006-10-06,-0.8626
2006-10-10,1.9073
2006-10-11,-1.6393
2006-10-12,0.0
2006-10-13,13.3333
2006-10-16,2.9412000000000003
2006-10-17,-0.9524
2006-10-18,5.7692
2006-10-20,0.0
2006-10-23,-3.6364
2006-10-24,5.6604
2006-10-25,1.6684999999999999
2006-10-26,-7.3495
2006-10-27,3.7915
2006-10-30,-3.1963
2006-10-31,-1.8868
2006-11-01,2.8846
2006-11-02,-4.6729
2006-11-03,4.1789
2006-11-06,1.1646
2006-11-07,4.186
2006-11-08,-6.1049
2006-11-09,9.3546
2006-11-10,18.5217
2006-11-13,1.2472
2006-11-14,-1.4493
2006-11-15,-4.4118
2006-11-16,-0.7692
2006-11-17,0.3876
2006-11-20,1.5444
2006-11-21,-0.7605
2006-11-22,4.5977
2006-11-24,1.8315000000000001
2006-11-27,2.3291
2006-11-29,-6.1297
2006-11-30,-7.1291
2006-12-01,-6.4516
2006-12-04,7.3276
2006-12-05,7.5653
2006-12-07,-3.9483
2006-12-08,-2.823
2006-12-11,4.0
2006-12-12,-4.6298
2006-12-13,1.6282999999999999
2006-12-14,-0.7937
2006-12-15,-5.45
2006-12-18,1.4384000000000001
2006-12-20,3.253
2006-12-22,-3.0597
2006-12-27,7.0833
2006-12-28,1.3473
2006-12-29,-2.6250999999999998
2007-01-03,5.6678
2007-01-04,-3.7313
2007-01-05,-2.3256
2007-01-08,1.8254000000000001
2007-01-09,-3.3905
2007-01-10,-3.1868
2007-01-11,3.2656
2007-01-12,2.4865
2007-01-16,-1.5748
2007-01-17,-3.6
2007-01-18,-0.4149
2007-01-22,1.25
2007-01-23,0.4115
2007-01-24,-1.6393
2007-01-25,0.8333
2007-01-26,-1.6529
2007-01-29,0.8403
2007-01-30,-0.8333
2007-01-31,0.1681
2007-02-01,-0.949
2007-02-02,-4.1395
2007-02-05,-0.5246
2007-02-06,4.4965
2007-02-07,-4.133
2007-02-08,0.1884
2007-02-12,3.0973
2007-02-13,-2.1459
2007-02-14,0.7182
2007-02-16,7.5608
2007-02-20,1.2146
2007-02-21,7.6899999999999995
2007-02-22,8.8309
2007-02-23,-1.0239
2007-02-26,-0.5517
2007-02-27,-12.4913
2007-02-28,1.8326
2007-03-01,-2.7237
2007-03-02,-7.2
2007-03-05,7.069
2007-03-06,6.2802
2007-03-07,1.0985
2007-03-08,3.5219
2007-03-09,3.5107
2007-03-12,8.3916
2007-03-13,-9.6774
2007-03-14,3.5714
2007-03-15,11.0345
2007-03-16,2.1118
2007-03-19,9.9224
2007-03-20,8.2866
2007-03-21,7.314
2007-03-22,-2.1964
2007-03-23,9.5977
2007-03-26,1.7548
2007-03-27,-2.9824
2007-03-28,-0.5625
2007-03-29,4.4407
2007-03-30,7.3311
2007-04-02,3.4316
2007-04-03,-2.0175
2007-04-04,-1.3669
2007-04-05,-3.0897
2007-04-09,8.3559
2007-04-10,-3.0769
2007-04-11,-3.9683
2007-04-12,3.8559
2007-04-13,7.1494
2007-04-16,4.8413
2007-04-17,-0.9408
2007-04-18,-2.9185
2007-04-19,-4.4127
2007-04-20,3.9879
2007-04-23,-1.2621
2007-04-24,-6.5084
2007-04-25,0.3462
2007-04-26,-2.8
2007-04-27,0.6173
2007-04-30,4.6217
2007-05-01,-1.6419000000000001
2007-05-02,-1.0334
2007-05-03,0.0
2007-05-04,1.4307
2007-05-07,-2.2024
2007-05-08,-4.6964
2007-05-09,0.2761
2007-05-10,-6.9768
2007-05-11,15.447
2007-05-14,-4.142
2007-05-15,-0.4115
2007-05-16,1.1209
2007-05-17,-4.7862
2007-05-18,7.7253
2007-05-22,2.0443
2007-05-23,2.0693
2007-05-24,-3.7295
2007-05-25,2.8209999999999997
2007-05-29,-2.3064999999999998
2007-05-30,0.2719
2007-05-31,1.7751000000000001
2007-06-01,3.5804
2007-06-04,8.4054
2007-06-05,3.0096
2007-06-06,-3.0557
2007-06-07,-7.2762
2007-06-08,1.9944
2007-06-11,-2.0468
2007-06-12,-2.6679
2007-06-13,-4.4039
2007-06-14,7.9628
2007-06-15,4.7475000000000005
2007-06-18,-0.4034
2007-06-19,-1.7313
2007-06-20,3.2065
2007-06-21,-1.5622
2007-06-22,-2.5722
2007-06-25,-2.2649
2007-06-26,-5.0749
2007-06-27,0.6633
2007-06-28,3.0842
2007-06-29,1.1407
2007-07-03,4.8872
2007-07-05,-0.914
2007-07-06,-0.5245
2007-07-09,5.6364
2007-07-10,-0.142
2007-07-11,10.3633
2007-07-12,8.7049
2007-07-13,-1.3378999999999999
2007-07-16,-1.4016
2007-07-17,-0.192
2007-07-18,2.3472
2007-07-19,0.0289
2007-07-20,-1.1905999999999999
2007-07-23,0.075
2007-07-24,-5.8523
2007-07-25,-2.3502
2007-07-26,-6.5763
2007-07-27,-0.3106
2007-07-30,-0.9859
2007-07-31,3.0216
2007-08-01,-7.9536
2007-08-02,2.9386
2007-08-03,-5.4225
2007-08-07,1.2209
2007-08-08,2.4539
2007-08-09,-9.6029
2007-08-10,-2.3856
2007-08-13,2.8571
2007-08-14,-8.7178
2007-08-15,-8.7081
2007-08-16,-10.9613
2007-08-17,13.5141
2007-08-20,7.6237
2007-08-21,-0.3639
2007-08-22,4.2014
2007-08-23,3.2546
2007-08-24,-0.1149
2007-08-27,0.8994
2007-08-28,-7.5694
2007-08-29,-1.3754
2007-08-30,0.2834
2007-08-31,5.8478
2007-09-04,8.4062
2007-09-05,-6.5303
2007-09-06,-2.3064999999999998
2007-09-07,-2.8342
2007-09-10,-2.6203
2007-09-11,9.5225
2007-09-12,1.8801999999999999
2007-09-13,7.8629999999999995
2007-09-14,-3.3407999999999998
2007-09-17,-2.8822
2007-09-18,9.284
2007-09-19,-2.4237
2007-09-20,2.4908
2007-09-21,3.2721
2007-09-24,6.889
2007-09-25,-1.6625
2007-09-26,3.2457
2007-09-27,3.8564
2007-09-28,-1.3025
2007-10-01,-1.1976
2007-10-02,3.5885
2007-10-03,4.6286000000000005
2007-10-04,-1.8449
2007-10-05,4.0328
2007-10-09,0.5872
2007-10-10,-2.3173
2007-10-11,2.354
2007-10-12,3.1094
2007-10-15,2.4772
2007-10-16,0.1322
2007-10-17,-3.4366
2007-10-18,2.3843
2007-10-19,-1.4161000000000001
2007-10-22,-5.1778
2007-10-23,2.4711
2007-10-24,-1.2530999999999999
2007-10-25,0.5793
2007-10-26,0.3978
2007-10-29,1.4109
2007-10-30,5.3882
2007-10-31,8.618500000000001
2007-11-01,1.5628
2007-11-02,2.7598000000000003
2007-11-05,-4.6389
2007-11-06,1.1979
2007-11-07,-2.6726
2007-11-08,-7.1477
2007-11-09,3.1185
2007-11-12,-12.0541
2007-11-13,2.9747
2007-11-14,7.5581
2007-11-15,-2.924
2007-11-16,0.2279
2007-11-19,-8.3333
2007-11-20,-1.6174
2007-11-21,-3.3246
2007-11-23,-2.278
2007-11-26,-3.6577
2007-11-27,-6.8803
2007-11-28,3.4093
2007-11-29,2.9696
2007-11-30,0.5802
2007-12-03,2.3414
2007-12-04,-5.6034
2007-12-05,1.1525
2007-12-06,2.8604000000000003
2007-12-07,2.4581
2007-12-10,3.2887
2007-12-11,-1.0906
2007-12-12,-0.387
2007-12-13,-1.5946
2007-12-14,-1.1968
2007-12-17,-2.7639
2007-12-18,-0.5094
2007-12-19,1.7168
2007-12-20,-0.7614
2007-12-21,8.491
2007-12-24,-1.0844
2007-12-27,2.6374
2007-12-28,0.267
2007-12-31,-5.8242
2008-01-02,1.9344000000000001
2008-01-03,0.8363
2008-01-04,-4.6251999999999995
2008-01-07,-2.8554
2008-01-08,0.8263
2008-01-09,-3.231
2008-01-10,-2.7699
2008-01-11,3.2775
2008-01-14,-2.3125999999999998
2008-01-15,0.1844
2008-01-16,-1.2118
2008-01-17,-2.5328
2008-01-18,-4.5377
2008-01-22,-4.8047
2008-01-23,-1.3054000000000001
2008-01-24,6.8602
2008-01-25,-1.3691
2008-01-28,-0.1923
2008-01-29,-0.5583
2008-01-30,0.5564
2008-01-31,-0.3953
2008-02-01,0.7937
2008-02-04,5.8071
2008-02-05,-5.4884
2008-02-06,-0.1895
2008-02-07,1.5704
2008-02-08,16.3568
2008-02-11,-0.5403
2008-02-12,-1.5772
2008-02-13,0.5796
2008-02-14,1.4237
2008-02-15,-3.4258
2008-02-19,0.398
2008-02-20,2.0747
2008-02-21,2.786
2008-02-22,-2.2567
2008-02-25,1.0084
2008-02-26,6.7783
2008-02-27,-0.7597
2008-02-28,-1.0775
2008-02-29,-0.4444
2008-03-03,-0.9885
2008-03-04,-8.2126
2008-03-05,5.2632
2008-03-06,-2.5604
2008-03-07,-3.3589
2008-03-10,-2.9204
2008-03-11,0.4558
2008-03-12,-0.9074
2008-03-13,0.7326
2008-03-14,-1.5318
2008-03-17,-3.079
2008-03-18,-9.6209
2008-03-19,4.0762
2008-03-20,3.6988
2008-03-24,3.6523
2008-03-25,-0.0565
2008-03-26,1.0605
2008-03-27,-2.2387
2008-03-28,-0.4818
2008-03-31,0.7742
2008-04-01,-2.6711
2008-04-02,0.391
2008-04-03,0.9737
2008-04-04,4.4286
2008-04-07,0.9904
2008-04-08,1.6916
2008-04-09,-2.0096
2008-04-10,-0.6056
2008-04-11,-4.8929
2008-04-14,0.9707
2008-04-15,-1.6223
2008-04-16,3.9406
2008-04-17,6.614
2008-04-18,-1.336
2008-04-21,-0.9407
2008-04-22,-0.3541
2008-04-23,-4.5319
2008-04-24,-8.3796
2008-04-25,1.0921
2008-04-28,1.152
2008-04-29,-0.9111
2008-04-30,-0.2452
2008-05-01,-3.961
2008-05-02,0.6692
2008-05-05,0.8898
2008-05-06,1.638
2008-05-07,-3.9334
2008-05-08,-0.25
2008-05-09,1.9836
2008-05-12,1.2896
2008-05-13,0.6888
2008-05-14,4.4569
2008-05-15,-4.036
2008-05-16,0.9177
2008-05-20,2.6639
2008-05-21,11.975999999999999
2008-05-22,-4.1355
2008-05-23,-1.8292000000000002
2008-05-27,-3.9326
2008-05-28,4.7318999999999996
2008-05-29,-0.1318
2008-05-30,-3.4873
2008-06-02,0.6299
2008-06-03,-1.1888
2008-06-04,-1.1589
2008-06-05,1.3514
2008-06-06,-1.6078000000000001
2008-06-09,1.5943
2008-06-10,-3.5112
2008-06-11,-0.8538
2008-06-12,-1.9479
2008-06-13,-6.101
2008-06-16,0.2171
2008-06-17,-1.9333
2008-06-18,-2.0394
2008-06-19,6.5232
2008-06-20,-2.2801
2008-06-23,-3.1111
2008-06-25,3.4404
2008-06-26,1.5299
2008-06-27,-1.2885
2008-06-30,-3.6504
2008-07-02,1.217
2008-07-03,-0.7033
2008-07-07,-1.7591999999999999
2008-07-08,-2.8285
2008-07-09,2.1779
2008-07-10,0.0
2008-07-11,0.1727
2008-07-14,1.1136
2008-07-15,-4.6799
2008-07-16,-2.4745
2008-07-17,-0.9701
2008-07-18,-1.0299
2008-07-21,-2.0305
2008-07-22,-1.0363
2008-07-23,0.0
2008-07-24,0.1767
2008-07-25,-0.5422
2008-07-28,1.6027
2008-07-29,6.2839
2008-07-30,0.4136
2008-07-31,-9.3773
2008-08-01,-3.6965
2008-08-05,-8.3779
2008-08-06,0.1439
2008-08-07,0.2799
2008-08-08,-6.2689
2008-08-11,0.4668
2008-08-12,3.4367
2008-08-13,7.1871
2008-08-14,5.1734
2008-08-15,-6.1281
2008-08-18,-2.3419
2008-08-19,-0.7719
2008-08-20,-0.3096
2008-08-21,4.1818
2008-08-22,8.2897
2008-08-26,-5.7279
2008-08-27,2.8563
2008-08-28,-1.0526
2008-09-02,-3.7514
2008-09-03,1.018
2008-09-04,-6.1618
2008-09-05,-10.402
2008-09-08,-1.0274
2008-09-09,-14.6367
2008-09-10,3.1465
2008-09-11,-9.2204
2008-09-12,6.6234
2008-09-15,-2.233
2008-09-16,-3.1146
2008-09-17,3.7291
2008-09-18,-4.4886
2008-09-19,19.8853
2008-09-22,7.1093
2008-09-23,-2.8975999999999997
2008-09-24,-4.9271
2008-09-26,-7.1533
2008-09-29,-9.434
2008-09-30,1.7036
2008-10-01,-1.9471
2008-10-02,-6.0334
2008-10-03,0.0463
2008-10-06,-17.963
2008-10-07,12.6411
2008-10-08,-23.8477
2008-10-09,-19.0625
2008-10-10,8.7584
2008-10-13,18.8341
2008-10-14,18.1918
2008-10-15,-15.9971
2008-10-17,-9.3752
2008-10-20,10.1442
2008-10-21,5.4736
2008-10-22,-5.1745
2008-10-23,-9.0102
2008-10-24,-9.3445
2008-10-27,-7.2115
2008-10-28,6.5285
2008-10-29,13.7743
2008-10-30,-0.684
2008-10-31,2.4793
2008-11-03,-3.3602
2008-11-04,5.7024
2008-11-05,-4.8026
2008-11-06,-13.9599
2008-11-07,-23.6948
2008-11-10,-5.5789
2008-11-11,-35.786
2008-11-12,-5.5556
2008-11-13,7.9044
2008-11-14,-8.8586
2008-11-17,-2.243
2008-11-18,1.0277
2008-11-19,-7.2628
2008-11-20,-17.9082
2008-11-24,-2.5482
2008-11-25,1.5306
2008-11-26,10.7412
2008-11-28,-4.7079
2008-12-03,2.3810000000000002
2008-12-04,4.6512
2008-12-05,-15.7778
2008-12-08,5.5409
2008-12-11,18.5
2008-12-15,-5.6962
2008-12-16,-11.4094
2008-12-18,1.0101
2008-12-19,-14.75
2008-12-22,17.3021
2008-12-23,-12.0625
2008-12-24,9.1684
2008-12-29,-5.4688
2008-12-30,41.0468
2008-12-31,1.3672
2009-01-05,25.2408
2009-01-06,22.3462
2009-01-07,1.8548
2009-01-08,-3.7037
2009-01-13,-15.7692
2009-01-15,-14.003
2009-01-16,-22.477899999999998
2009-01-20,2.7397
2009-01-21,-10.6667
2009-01-22,9.1418
2009-01-23,4.8433
2009-01-26,-9.1848
2009-01-27,-5.6852
2009-02-02,-21.3198
2009-02-09,-5.8065
2009-02-11,-4.4521
2009-02-13,5.3763
2009-02-17,-8.3759
2009-02-19,-5.4756
2009-02-20,-13.5984
2009-02-24,-4.5455
2009-03-02,-1.9048
2009-03-03,3.8834999999999997
2009-03-04,15.4206
2009-03-10,2.834
2009-03-16,24.7047
2009-03-17,-0.2368
2009-03-19,5.6962
2009-03-20,-11.6766
2009-03-23,4.0678
2009-03-24,9.8941
2009-03-25,-5.5206
2009-03-26,5.4118
2009-03-27,-6.8452
2009-03-30,0.9585
2009-04-01,-19.818
2009-04-02,54.7114
2009-04-03,-20.6633
2009-04-06,-3.537
2009-04-13,31.3333
2009-04-14,27.2208
2009-04-15,-4.1895
2009-04-16,-3.8001
2009-04-17,-9.7403
2009-04-20,-12.8597
2009-04-21,8.4279
2009-04-22,-6.3452
2009-04-24,24.6612
2009-04-27,4.5652
2009-04-28,-13.5135
2009-04-29,20.1322
2009-04-30,-8.3542
2009-05-01,25.6004
2009-05-04,17.1664
2009-05-05,-0.2967
2009-05-06,-4.9107
2009-05-07,-16.4319
2009-05-08,26.2172
2009-05-11,-5.0445
2009-05-12,17.1875
2009-05-13,-16.5333
2009-05-14,-1.7572
2009-05-18,4.065
2009-05-19,2.7148
2009-05-20,6.4841
2009-05-21,-6.5714
2009-05-22,-0.9174
2009-05-26,0.9259
2009-05-27,0.6116
2009-05-28,-5.0152
2009-05-29,8.8
2009-06-01,-4.0625
2009-06-02,1.1688
2009-06-03,-9.2424
2009-06-08,3.5058
2009-06-09,0.0
2009-06-10,9.6774
2009-06-11,11.1765
2009-06-12,-0.2646
2009-06-15,-1.8568
2009-06-16,0.0
2009-06-17,-5.9459
2009-06-19,-3.1609
2009-06-22,-3.5052
2009-06-23,-7.7455
2009-06-24,6.5
2009-06-25,-2.9734
2009-06-26,6.7742
2009-06-29,-2.719
2009-06-30,1.5528
2009-07-02,-0.6116
2009-07-06,-10.461500000000001
2009-07-07,6.5292
2009-07-08,-3.2258
2009-07-09,5.0
2009-07-10,-6.3492
2009-07-13,3.7288
2009-07-14,2.2876
2009-07-20,21.4058
2009-07-21,7.3684
2009-07-22,10.2941
2009-07-23,29.9583
2009-07-24,0.2031
2009-07-27,4.8422
2009-07-28,-10.4781
2009-07-29,3.6364
2009-07-30,-0.8772
2009-07-31,11.5044
2009-08-04,7.3016
2009-08-05,8.7278
2009-08-06,-0.7483
2009-08-07,-3.2385
2009-08-10,8.7037
2009-08-12,-4.4718
2009-08-13,8.6801
2009-08-14,-9.4147
2009-08-17,-11.3113
2009-08-18,0.1563
2009-08-19,-4.8362
2009-08-20,8.9857
2009-08-21,0.4795
2009-08-24,-1.7964
2009-08-25,-6.6025
2009-08-26,-2.0708
2009-08-27,-5.1146
2009-08-31,-4.8523
2009-09-01,-5.2036
2009-09-03,4.7712
2009-09-04,0.0929
2009-09-08,12.3491
2009-09-10,0.3306
2009-09-11,-2.8007
2009-09-14,-6.9492
2009-09-15,-1.571
2009-09-16,10.8489
2009-09-17,-8.3994
2009-09-18,-7.0509
2009-09-21,-8.0392
2009-09-22,0.533
2009-09-23,5.3685
2009-09-29,-6.1643
2009-09-30,-2.8288
2009-10-01,-3.0905
2009-10-02,-6.6059
2009-10-05,0.1982
2009-10-06,6.8614
2009-10-07,5.9226
2009-10-08,9.1801
2009-10-12,-8.0143
2009-10-13,11.0278
2009-10-14,2.0974
2009-10-15,-1.771
2009-10-21,-10.0
2009-10-22,0.601
2009-10-26,-6.5445
2009-10-27,1.1364
2009-10-28,-12.5843
2009-10-29,14.4923
2009-10-30,-11.3528
2009-11-02,4.8282
2009-11-03,2.6879999999999997
2009-11-04,-0.9412
2009-11-05,2.6128
2009-11-06,-1.1574
2009-11-09,1.7564
2009-11-10,0.5754
2009-11-11,-0.6865
2009-11-12,-0.6912
2009-11-16,-1.8126
2009-11-17,-0.7532
2009-11-18,2.6488
2009-11-19,-7.4514
2009-11-20,3.8847
2009-11-23,1.5682
2009-11-24,-1.6627
2009-11-25,3.6231999999999998
2009-11-27,0.4953
2009-11-30,3.2183
2009-12-01,0.0
2009-12-02,-4.9437999999999995
2009-12-03,3.9894
2009-12-04,-1.5629
2009-12-07,-2.4971
2009-12-08,-3.2124
2009-12-09,4.2062
2009-12-14,0.9834
2009-12-15,-2.3256
2009-12-16,-1.3542
2009-12-17,-0.7995
2009-12-21,-0.7299
2009-12-22,-0.2451
2009-12-23,1.9656
2009-12-24,1.2048
2009-12-29,6.1607
2009-12-30,16.6246
2009-12-31,0.0
2010-01-04,5.9615
2010-01-05,19.6007
2010-01-06,-6.6768
2010-01-07,-0.2744
2010-01-08,9.6708
2010-01-11,4.2185
2010-01-12,-4.5649
2010-01-13,5.185
2010-01-14,-0.9504
2010-01-15,0.7174
2010-01-19,5.5021
2010-01-20,-5.1477
2010-01-21,-6.0498
2010-01-22,-3.3902
2010-01-25,0.3725
2010-01-26,-4.9707
2010-01-27,-3.6481
2010-01-28,4.6075
2010-01-29,4.5473
2010-02-01,-2.4186
2010-02-02,-0.8595
2010-02-03,-0.373
2010-02-04,-10.26
2010-02-05,-0.778
2010-02-08,6.9091000000000005
2010-02-09,-3.0612
2010-02-11,3.1579
2010-02-12,0.9991
2010-02-16,5.8304
2010-02-17,-1.9889000000000001
2010-02-18,-2.9221
2010-02-19,3.5117000000000003
2010-02-22,6.1389
2010-02-23,-5.6317
2010-02-24,-0.8065
2010-02-26,1.3008
2010-03-02,-1.4144999999999999
2010-03-05,-7.4896
2010-03-08,-1.595
2010-03-09,-6.6175
2010-03-10,-3.4714
2010-03-11,1.4137
2010-03-12,8.657399999999999
2010-03-15,-7.3036
2010-03-16,0.4249
2010-03-17,12.3428
2010-03-18,-0.226
2010-03-19,-0.7765
2010-03-22,-5.337
2010-03-23,-0.7923
2010-03-30,-8.1481
2010-03-31,-1.7389000000000001
2010-04-01,10.9387
2010-04-05,0.5433
2010-04-06,11.198
2010-04-07,-1.9024
2010-04-09,5.2593
2010-04-12,-2.273
2010-04-13,-5.6556999999999995
2010-04-14,1.7593
2010-04-15,-5.3469
2010-04-16,-0.6652
2010-04-20,-2.7241999999999997
2010-04-23,1.1902
2010-04-26,-3.2634
2010-04-27,-2.8967
2010-04-28,-0.0246
2010-04-29,6.7534
2010-04-30,-8.5576
2010-05-03,6.4654
2010-05-04,-8.6957
2010-05-05,5.4218
2010-05-06,-9.66
2010-05-07,1.1685
2010-05-11,2.498
2010-05-12,-3.3543
2010-05-13,3.4978
2010-05-14,-3.5892
2010-05-18,-4.6467
2010-05-19,-8.5067
2010-05-20,-8.223
2010-05-21,-5.5659
2010-05-25,3.2165
2010-05-27,7.016
2010-05-28,-1.3176999999999999
2010-06-01,-4.4346
2010-06-02,-4.4678
2010-06-11,1.8418
2010-06-14,1.2766
2010-06-17,-8.771
2010-06-21,3.934
2010-06-23,-5.1699
2010-06-24,-3.0179
2010-06-25,-2.4493
2010-07-29,-8.0675
2010-07-30,-11.2827
2010-08-02,19.8335
2010-08-03,-3.6429
2010-08-04,-7.6267
2010-08-05,-1.3485
2010-08-06,-3.1655
2010-08-10,5.2501
2010-08-16,-9.2706
2010-08-18,21.11
2010-08-20,-13.4475
2010-08-23,-0.6432
2010-08-24,1.7181
2010-08-27,-3.6475
2010-09-01,7.6474
2010-09-03,9.063
2010-09-07,10.7985
2010-09-09,-15.4688
2010-09-10,7.2551
2010-09-14,0.7755
2010-09-15,1.646
