ticker,NRC US Equity
2013-10-11,0.0556
2013-10-14,-0.0556
2013-10-15,-1.1117
2013-10-16,0.9556
2013-10-17,-0.7238
2013-10-18,0.8974
2013-10-21,0.5559
2013-10-22,1.7137
2013-10-23,-0.3804
2013-10-24,1.4729999999999999
2013-10-25,0.3763
2013-10-28,-0.3749
2013-10-29,0.8602
2013-10-30,-4.5842
2013-10-31,-2.0112
2013-11-01,-3.3067
2013-11-04,-1.8868
2013-11-05,0.4207
2013-11-06,0.5386
2013-11-07,-3.9286
2013-11-08,5.0805
2013-11-11,-3.4198
2013-11-12,0.3663
2013-11-13,-0.1825
2013-11-14,-2.3157
2013-11-15,3.5558
2013-11-18,-1.506
2013-11-19,3.1193
2013-11-20,1.3642
2013-11-21,2.282
2013-11-22,-1.0297
2013-11-25,0.9249
2013-11-26,3.0928
2013-11-27,3.7222
2013-11-29,-1.9282
2013-12-02,-1.42
2013-12-03,-1.4958
2013-12-04,-3.3183
2013-12-05,-2.5596
2013-12-06,2.8657
2013-12-09,1.0447
2013-12-10,-3.3314
2013-12-11,-1.5449000000000002
2013-12-12,-2.4744
2013-12-13,2.3515
2013-12-16,2.8114
2013-12-17,2.7933
2013-12-18,2.9176
2013-12-19,-3.6687
2013-12-20,1.4426
2013-12-23,1.3652
2013-12-24,1.0101
2013-12-26,0.8333
2013-12-27,0.0551
2013-12-30,0.826
2013-12-31,2.7854
2014-01-02,-1.6472
2014-01-03,-1.6207
2014-01-06,3.24
2014-01-07,-1.117
2014-01-08,-4.6261
2014-01-09,-2.1997
2014-01-10,0.8651
2014-01-13,-4.8027
2014-01-14,1.9219
2014-01-15,-0.1179
2014-01-16,-3.7168
2014-01-17,-1.9607999999999999
2014-01-21,0.5625
2014-01-22,2.2996
2014-01-23,-3.7667
2014-01-24,-0.2525
2014-01-27,-0.9494
2014-01-28,-0.3834
2014-01-29,-4.7466
2014-01-30,4.4444
2014-01-31,-3.2882
2014-02-03,-4.4667
2014-02-04,2.7913
2014-02-05,-2.7834
2014-02-06,-0.2793
2014-02-07,-0.8403
2014-02-10,-0.565
2014-02-11,3.9773
2014-02-12,2.5273
2014-02-13,1.9987
2014-02-14,0.196
2014-02-18,2.086
2014-02-19,2.6181
2014-02-20,1.369
2014-02-21,2.8852
2014-02-24,1.611
2014-02-25,-1.6442
2014-02-26,2.0896
2014-02-27,0.117
2014-02-28,2.2196
2014-03-03,1.7143000000000002
2014-03-04,7.4157
2014-03-05,-2.1444
2014-03-06,1.9776
2014-03-07,-1.5199
2014-03-10,0.0532
2014-03-11,-1.383
2014-03-12,1.8338999999999999
2014-03-13,-2.0127
2014-03-14,-2.7027
2014-03-17,-0.5
2014-03-18,0.0279
2014-03-19,-2.0932
2014-03-20,-0.2281
2014-03-21,-2.8
2014-03-24,-2.1752
2014-03-25,5.9495000000000005
2014-03-26,-3.8571
2014-03-27,-3.0678
2014-03-28,0.1217
2014-03-31,0.8511
2014-04-01,0.9644
2014-04-02,-0.7164
2014-04-03,-0.9621
2014-04-04,-1.5179
2014-04-07,-0.4932
2014-04-08,0.7435
2014-04-09,0.615
2014-04-10,-5.1345
2014-04-11,0.1289
2014-04-14,1.6731
2014-04-15,1.3291
2014-04-16,-0.1874
2014-04-17,1.0638
2014-04-21,1.6099
2014-04-22,0.9141
2014-04-23,-2.4758
2014-04-24,-0.6192
2014-04-25,-0.7477
2014-04-28,0.8788
2014-04-29,-0.7467
2014-04-30,-1.1912
2014-05-01,-2.9821999999999997
2014-05-02,1.7659
2014-05-05,-1.7995
2014-05-06,-4.7775
2014-05-07,3.0928
2014-05-08,-0.3333
2014-05-09,4.2809
2014-05-12,5.9654
2014-05-13,-6.1743
2014-05-14,-4.1935
2014-05-15,-2.3569
2014-05-16,2.6207000000000003
2014-05-19,-1.1425
2014-05-20,-2.3114
2014-05-21,-1.6701000000000001
2014-05-22,1.3447
2014-05-23,0.0
2014-05-27,7.1229
2014-05-28,-1.8253
2014-05-29,0.1328
2014-05-30,-0.1989
2014-06-02,-0.2658
2014-06-03,-4.5969
2014-06-04,-8.9385
2014-06-05,7.592
2014-06-06,-1.283
2014-06-09,-1.0108
2014-06-10,2.1152
2014-06-11,-2.4286
2014-06-12,-1.0249
2014-06-13,-1.4793
2014-06-16,2.2523
2014-06-17,3.1204
2014-06-18,1.0324
2014-06-19,3.5236
2014-06-20,0.6807
2014-06-23,-5.071
2014-06-24,0.7835
2014-06-25,2.7561999999999998
2014-06-26,-2.8886
2014-06-27,-2.5496
2014-06-30,1.6715
2014-07-01,0.0715
2014-07-02,-1.6429
2014-07-03,1.3072
2014-07-07,-2.4373
2014-07-08,1.4695
2014-07-09,-0.4345
2014-07-10,-1.3818
2014-07-11,1.8437000000000001
2014-07-14,-0.2172
2014-07-15,-0.1451
2014-07-16,-0.5087
2014-07-17,-2.5566
2014-07-18,4.7976
2014-07-21,-1.2876
2014-07-22,3.9130000000000003
2014-07-23,0.0697
2014-07-24,-4.8084
2014-07-25,-1.8302
2014-07-28,0.6711
2014-07-29,0.2963
2014-07-30,-0.1477
2014-07-31,-2.2929
2014-08-01,0.0757
2014-08-04,0.4539
2014-08-05,-0.4518
2014-08-06,6.354
2014-08-07,-2.4182
2014-08-08,1.6764000000000001
2014-08-11,0.2867
2014-08-12,-1.2866
2014-08-13,-1.3758
2014-08-14,-0.6608
2014-08-15,-3.9911
2014-08-18,6.3125
2014-08-19,1.4482
2014-08-20,-2.9265
2014-08-21,1.4706000000000001
2014-08-22,-1.6667
2014-08-25,-0.5158
2014-08-26,1.1111
2014-08-27,0.8791
2014-08-28,-1.8881999999999999
2014-08-29,3.5529
2014-09-02,1.2152
2014-09-03,0.3531
2014-09-04,0.4222
2014-09-05,-2.8031
2014-09-08,3.4607
2014-09-09,-2.0906
2014-09-10,1.7793999999999999
2014-09-11,0.9091
2014-09-12,-0.8316
2014-09-15,-0.0699
2014-09-16,-0.6993
2014-09-17,1.1268
2014-09-18,-2.3677
2014-09-19,-6.1341
2014-09-22,-0.6839
2014-09-23,-0.2295
2014-09-24,2.684
2014-09-25,0.1494
2014-09-26,4.176
2014-09-29,-2.9349
2014-09-30,-4.056
2014-10-01,-3.5357
2014-10-02,6.1355
2014-10-03,1.6517
2014-10-06,-0.4431
2014-10-07,-3.0415
2014-10-08,4.3611
2014-10-09,-1.5396
2014-10-10,0.2978
2014-10-13,5.1967
2014-10-14,1.482
2014-10-15,4.5202
2014-10-16,-1.3972
2014-10-17,-1.2146
2014-10-20,0.6831
2014-10-21,1.7639
2014-10-22,-6.7333
2014-10-23,0.5004
2014-10-24,0.8535
2014-10-27,2.7504
2014-10-28,3.2258
2014-10-29,0.7314
2014-10-30,6.4686
2014-10-31,-1.4879
2014-11-03,-2.2656
2014-11-04,4.3142
2014-11-05,2.3457
2014-11-06,2.5935
2014-11-07,0.2352
2014-11-10,0.6452
2014-11-11,3.0886
2014-11-12,1.4698
2014-11-13,0.1114
2014-11-14,-3.951
2014-11-17,-5.6199
2014-11-18,-4.6654
2014-11-19,-9.5943
2014-11-20,1.7094
2014-11-21,-1.3305
2014-11-24,7.5231
2014-11-25,-0.066
2014-11-26,-1.8494000000000002
2014-11-28,-4.7106
2014-12-01,-2.4011
2014-12-02,0.8683
2014-12-03,-0.6456
2014-12-04,-1.444
2014-12-05,4.4689
2014-12-08,4.2076
2014-12-09,0.7402
2014-12-10,-5.4108
2014-12-11,-0.4237
2014-12-12,-6.8794
2014-12-15,1.8279
2014-12-16,4.712
2014-12-17,0.0
2014-12-18,-0.2857
2014-12-19,-1.2178
2014-12-22,2.9732
2014-12-23,0.0704
2014-12-24,-1.2667
2014-12-26,-0.2851
2014-12-29,0.4289
2014-12-30,-0.2144
2014-12-31,0.2149
2015-01-02,-1.0007
2015-01-05,-4.9097
2015-01-06,-0.6834
2015-01-07,3.2875
2015-01-08,3.5529
2015-01-09,-4.5747
2015-01-12,-1.4232
2015-01-13,0.4559
2015-01-14,0.3026
2015-01-15,-1.1312
2015-01-16,2.1358
2015-01-20,6.8708
2015-01-21,-2.7952
2015-01-22,2.5881
2015-01-23,-1.2614
2015-01-26,0.2839
2015-01-27,-2.3355
2015-01-28,-1.3768
2015-01-29,3.8207
2015-01-30,-1.9816
2015-02-02,2.4549
2015-02-03,2.7484
2015-02-04,1.2346
2015-02-05,-0.4065
2015-02-06,-1.0884
2015-02-09,-1.238
2015-02-10,3.8997
2015-02-11,-4.8928
2015-02-12,4.5807
2015-02-13,-1.6173
2015-02-17,-3.1507
2015-02-18,-0.1414
2015-02-19,-0.8499
2015-02-20,0.2857
2015-02-23,-0.7835
2015-02-24,0.5025
2015-02-25,-1.4285999999999999
2015-02-26,1.2319
2015-02-27,-0.5011
2015-03-02,1.8705
2015-03-03,-2.4718
2015-03-04,-0.5793
2015-03-05,-0.2185
2015-03-06,-1.6058
2015-03-09,3.4125
2015-03-10,-1.1478
2015-03-11,1.1611
2015-03-12,4.0172
2015-03-13,0.069
2015-03-16,2.8256
2015-03-17,3.0831
2015-03-18,2.3407
2015-03-19,-5.6544
2015-03-20,2.8956
2015-03-23,-1.7016
2015-03-24,-0.5326
2015-03-25,-5.1539
2015-03-26,1.1291
2015-03-27,1.1863
2015-03-30,-1.2465
2015-03-31,0.9818
2015-04-01,-0.625
2015-04-02,0.2096
2015-04-06,-1.3947
2015-04-07,0.1414
2015-04-08,0.8475
2015-04-09,0.6303
2015-04-10,0.2088
2015-04-13,1.1806
2015-04-14,-2.1963
2015-04-15,-1.0526
2015-04-16,-0.3546
2015-04-17,-3.0605
2015-04-20,4.0382
2015-04-21,-0.7763
2015-04-22,4.4097
2015-04-23,1.0218
2015-04-24,1.8206
2015-04-27,-3.3113
2015-04-28,1.5068000000000001
2015-04-29,0.5398
2015-04-30,-3.2215
2015-05-01,0.4161
2015-05-04,-0.5525
2015-05-05,-2.6389
2015-05-06,0.2853
2015-05-07,1.0669
2015-05-08,0.2815
2015-05-11,0.9825
2015-05-12,-2.5712
2015-05-13,-1.8545
2015-05-14,1.9622000000000002
2015-05-15,0.9979
2015-05-18,4.5166
2015-05-19,0.6077
2015-05-20,-3.1544
2015-05-21,-0.0693
2015-05-22,0.9709
2015-05-26,-5.9066
2015-05-27,1.5328
2015-05-28,-0.7189
2015-05-29,1.231
2015-06-01,-2.3605
2015-06-02,0.3663
2015-06-03,-0.219
2015-06-04,-1.9750999999999999
2015-06-05,0.597
2015-06-08,0.1484
2015-06-09,-0.2222
2015-06-10,2.4499
2015-06-11,-1.8115999999999999
2015-06-12,0.0
2015-06-15,0.1476
2015-06-16,1.8423
2015-06-17,-0.5789
2015-06-18,4.2213
2015-06-19,1.1173
2015-06-22,-0.0691
2015-06-23,0.1382
2015-06-24,0.5521
2015-06-25,-2.1963
2015-06-26,1.4737
2015-06-29,-1.4583
2015-06-30,0.1409
2015-07-01,0.3519
2015-07-02,-0.8415
2015-07-06,1.2730000000000001
2015-07-07,-0.838
2015-07-08,-0.8451
2015-07-09,0.071
2015-07-10,1.2775
2015-07-13,1.1212
2015-07-14,0.693
2015-07-15,0.5506
2015-07-16,1.7112
2015-07-17,1.6824
2015-07-20,-2.3825
2015-07-21,-3.7288
2015-07-22,-0.6338
2015-07-23,-7.158
2015-07-24,1.8321
2015-07-27,3.6732
2015-07-28,3.2538
2015-07-29,1.3305
2015-07-30,-2.1424
2015-07-31,4.5198
2015-08-03,-5.8784
2015-08-04,-3.4458
2015-08-05,-2.1561
2015-08-06,1.5957
2015-08-07,-3.8893
2015-08-10,2.5681000000000003
2015-08-11,-0.2276
2015-08-12,-1.673
2015-08-13,0.1547
2015-08-14,2.3938
2015-08-17,5.1282
2015-08-18,-1.363
2015-08-19,-4.8
2015-08-20,-1.7570999999999999
2015-08-21,-1.0886
2015-08-24,-5.739
2015-08-25,3.2527
2015-08-26,-2.9079
2015-08-27,7.8203
2015-08-28,1.3889
2015-08-31,-2.968
2015-09-01,0.549
2015-09-02,4.0562
2015-09-03,-6.6716999999999995
2015-09-04,-0.7229
2015-09-08,0.8091
2015-09-09,1.0433
2015-09-10,-0.7149
2015-09-11,-0.72
2015-09-14,-1.0475
2015-09-15,0.9772
2015-09-16,0.2419
2015-09-17,3.2984999999999998
2015-09-18,-0.9346
2015-09-21,-2.2799
2015-09-22,2.4135
2015-09-23,2.1995
2015-09-24,-0.6918
2015-09-25,-7.0433
2015-09-28,-0.2498
2015-09-29,-1.7617
2015-09-30,1.9641
2015-10-01,-2.8476
2015-10-02,3.0172
2015-10-05,3.431
2015-10-06,5.178
2015-10-07,0.3077
2015-10-08,5.9816
2015-10-09,-4.4139
2015-10-12,5.9803
2015-10-13,-2.7857
2015-10-14,-0.6613
2015-10-15,4.9556000000000004
2015-10-16,0.4933
2015-10-19,-3.0856
2015-10-20,1.7366000000000001
2015-10-21,0.0
2015-10-22,3.4139
2015-10-23,2.4072
2015-10-26,2.0148
2015-10-27,-3.0283
2015-10-28,1.6972
2015-10-29,2.0027
2015-10-30,0.3272
2015-11-02,2.4788
2015-11-03,-0.1273
2015-11-04,0.7011
2015-11-05,-2.3418
2015-11-06,3.9533
2015-11-09,-2.8055
2015-11-10,0.8339
2015-11-11,-0.6997
2015-11-12,-0.5125
2015-11-13,-1.4809999999999999
2015-11-16,0.7843
2015-11-17,-0.3243
2015-11-18,1.4964
2015-11-19,-2.6282
2015-11-20,1.5142
2015-11-23,0.0
2015-11-24,-1.4267
2015-11-25,1.5131999999999999
2015-11-27,1.8146
2015-11-30,-1.5913
2015-12-01,-1.6818
2015-12-02,-0.4605
2015-12-03,0.2644
2015-12-04,4.2848
2015-12-07,0.2528
2015-12-08,-0.9458
2015-12-09,-1.464
2015-12-10,5.8786000000000005
2015-12-11,-0.7322
2015-12-14,4.2409
2015-12-15,-0.059
2015-12-16,-0.295
2015-12-17,-1.1834
2015-12-18,0.2395
2015-12-21,-1.9116
2015-12-22,0.0609
2015-12-23,-0.0609
2015-12-24,1.9487999999999999
2015-12-28,-1.3142
2015-12-29,0.3027
2015-12-30,0.062
2015-12-31,-0.6196
2016-01-04,-5.0499
2016-01-05,1.0506
2016-01-06,-0.6498
2016-01-07,-6.5402000000000005
2016-01-08,-4.7586
2016-01-11,5.9515
2016-01-12,-1.1096
2016-01-13,-1.8233000000000001
2016-01-14,1.0714
2016-01-15,-0.8481
2016-01-19,1.4968
2016-01-20,1.264
2016-01-21,2.6352
2016-01-22,-1.0135
2016-01-25,-4.0273
2016-01-26,5.2632
2016-01-27,-1.2162
2016-01-28,1.71
2016-01-29,1.4795
2016-02-01,0.5964
2016-02-02,-3.9526
2016-02-03,0.1372
2016-02-04,-0.9589
2016-02-05,-3.2503
2016-02-08,2.0729
2016-02-09,-0.2101
2016-02-10,2.1053
2016-02-11,-1.0309
2016-02-12,4.5833
2016-02-16,-2.3904
2016-02-17,-1.0884
2016-02-18,1.3755
2016-02-19,-1.9674
2016-02-22,-0.346
2016-02-23,2.1528
2016-02-24,0.3399
2016-02-25,1.2195
2016-02-26,-1.004
2016-02-29,1.217
2016-03-01,-0.668
2016-03-02,-0.6052
2016-03-03,-0.0677
2016-03-04,0.2031
2016-03-07,0.4054
2016-03-08,-1.7497
2016-03-09,-0.0685
2016-03-10,0.0685
2016-03-11,1.7808000000000002
2016-03-14,-1.2113
2016-03-15,-1.0899
2016-03-16,0.551
2016-03-17,-0.137
2016-03-18,1.3717
2016-03-21,-0.2706
2016-03-22,0.4071
2016-03-23,-1.2838
2016-03-24,-1.4374
2016-03-28,3.125
2016-03-29,3.4343
2016-03-30,1.178
2016-03-31,0.5821
2016-04-01,1.0932
2016-04-04,-1.7176
2016-04-05,-0.9709
2016-04-06,2.7451
2016-04-07,-2.1628
2016-04-08,-1.6905000000000001
2016-04-11,-1.455
2016-04-12,0.3356
2016-04-13,0.0
2016-04-14,-2.2074
2016-04-15,-1.3679999999999999
2016-04-18,0.208
2016-04-19,0.7612
2016-04-20,-1.7856999999999998
2016-04-21,0.1399
2016-04-22,1.5363
2016-04-25,-0.4127
2016-04-26,0.4144
2016-04-27,-0.8941
2016-04-28,-1.2490999999999999
2016-04-29,1.1244
2016-05-02,0.6949
2016-05-03,-1.7943
2016-05-04,-0.9838
2016-05-05,0.8517
2016-05-06,0.2815
2016-05-09,1.7544
2016-05-10,0.4828
2016-05-11,-2.6081
2016-05-12,-1.339
2016-05-13,2.6429
2016-05-16,0.0696
2016-05-17,-4.7288
2016-05-18,-0.146
2016-05-19,1.1696
2016-05-20,1.6618
2016-05-23,0.7107
2016-05-24,-1.2703
2016-05-25,-0.3574
2016-05-26,-0.3587
2016-05-27,0.7919
2016-05-31,-2.1429
2016-06-01,1.0949
2016-06-02,-0.5776
2016-06-03,-0.4357
2016-06-06,0.2188
2016-06-07,-2.4745
2016-06-08,-0.3731
2016-06-09,-0.4494
2016-06-10,-1.2039
2016-06-13,-3.0465
2016-06-14,2.2781000000000002
2016-06-15,0.0768
2016-06-16,-0.9977
2016-06-17,2.6357
2016-06-20,1.9637
2016-06-21,-0.963
2016-06-22,1.1219
2016-06-23,0.2959
2016-06-24,0.8112
2016-06-27,-1.0973
2016-06-28,1.1095
2016-06-29,0.0736
2016-06-30,0.7353
2016-07-01,-0.146
2016-07-05,0.5117
2016-07-06,3.0545
2016-07-07,-1.1997
2016-07-08,4.1429
2016-07-11,-0.1372
2016-07-12,2.9533
2016-07-13,1.2675
2016-07-14,0.8564
2016-07-15,1.6329
2016-07-18,-0.0643
2016-07-19,-2.0579
2016-07-20,2.3638
2016-07-21,-2.8865
2016-07-22,1.7173
2016-07-25,0.974
2016-07-26,1.6077
2016-07-27,-1.8354
2016-07-28,2.0632
2016-07-29,-5.1169
2016-08-01,4.3276
2016-08-02,-0.5743
2016-08-03,0.8344
2016-08-04,1.1458
2016-08-05,0.8811
2016-08-08,-1.1229
2016-08-09,0.9464
2016-08-10,-0.625
2016-08-11,-0.6289
2016-08-12,-0.5063
2016-08-15,0.8906
2016-08-16,0.5675
2016-08-17,-0.3135
2016-08-18,1.5723
2016-08-19,1.548
2016-08-22,1.7683
2016-08-23,1.0186
2016-08-24,-0.1186
2016-08-25,-0.5344
2016-08-26,-1.5522
2016-08-29,0.3639
2016-08-30,-2.8399
2016-08-31,-1.5547
2016-09-01,1.2003
2016-09-02,2.0599
2016-09-06,-2.263
2016-09-07,1.6896
2016-09-08,-1.7846
2016-09-09,-2.2556
2016-09-12,1.6026
2016-09-13,-2.2082
2016-09-14,0.0645
2016-09-15,1.1605
2016-09-16,4.5889
2016-09-19,-2.6204
2016-09-20,2.2528
2016-09-21,-2.2644
2016-09-22,-0.1252
2016-09-23,-1.0031
2016-09-26,-0.6333
2016-09-27,-0.0637
2016-09-28,0.1913
2016-09-29,0.128
2016-09-30,4.0895
2016-10-03,-2.3327
2016-10-04,-2.2627
2016-10-05,0.0643
2016-10-06,0.4499
2016-10-07,0.3839
2016-10-10,1.0198
2016-10-11,-1.7035
2016-10-12,1.1553
2016-10-13,-1.4594
2016-10-14,0.5151
2016-10-17,3.1390000000000002
2016-10-18,1.2422
2016-10-19,-0.9202
2016-10-20,0.9288
2016-10-21,-0.6135
2016-10-24,-1.2346
2016-10-25,-1.25
2016-10-26,-0.6329
2016-10-27,-1.2739
2016-10-28,1.2903
2016-10-31,-2.2293
2016-11-01,-0.9772
2016-11-02,-3.6184
2016-11-03,-0.3413
2016-11-04,4.1096
2016-11-07,1.6447
2016-11-08,4.8544
2016-11-09,1.2346
2016-11-10,1.8293
2016-11-11,-4.1916
2016-11-14,-0.3125
2016-11-15,0.0
2016-11-16,0.627
2016-11-17,-0.3115
2016-11-18,0.0
2016-11-21,-0.625
2016-11-22,0.9434
2016-11-23,-0.3115
2016-11-25,0.0
2016-11-28,0.0
2016-11-29,-0.3125
2016-11-30,0.3135
2016-12-01,0.9375
2016-12-02,0.9288
2016-12-05,4.2945
2016-12-06,2.6471
2016-12-07,2.0057
2016-12-08,1.1236
2016-12-09,0.5556
2016-12-12,0.2762
2016-12-13,1.9284
2016-12-14,-0.5405
2016-12-15,-1.3587
2016-12-16,-1.3774
2016-12-19,0.5587
2016-12-20,0.0
2016-12-21,0.8333
2016-12-22,-0.8264
2016-12-23,-0.2778
2016-12-27,1.3928
2016-12-28,-0.5495
2016-12-29,4.1667
2016-12-30,1.3333
2017-01-03,-1.0526
2017-01-04,2.1277
2017-01-05,2.0833
2017-01-06,-1.0204
2017-01-09,-2.0619
2017-01-10,1.0526
2017-01-11,-2.3438
2017-01-12,-0.8
2017-01-13,-0.2688
2017-01-17,-1.6173
2017-01-18,1.0959
2017-01-19,-0.542
2017-01-20,-1.0899
2017-01-23,-3.5813
2017-01-24,5.1429
2017-01-25,-0.2717
2017-01-26,-1.6349
2017-01-27,-1.9391
2017-01-30,-2.8249
2017-01-31,1.4535
2017-02-01,2.2923
2017-02-02,-0.2801
2017-02-03,1.6854
2017-02-06,-0.2762
2017-02-07,-0.277
2017-02-08,-0.8333
2017-02-09,1.9607999999999999
2017-02-10,0.5495
2017-02-13,0.5464
2017-02-14,-2.4457
2017-02-15,-0.5571
2017-02-16,-3.3613
2017-02-17,1.4493
2017-02-21,2.2857
2017-02-22,3.9106
2017-02-23,0.2688
2017-02-24,0.2681
2017-02-27,1.6042999999999998
2017-02-28,-1.8420999999999998
2017-03-01,0.8043
2017-03-02,5.3191
2017-03-03,-4.2929
2017-03-06,-1.0554
2017-03-07,-0.5333
2017-03-08,-5.8981
2017-03-09,-2.849
2017-03-10,4.1056
2017-03-13,0.8451
2017-03-14,-0.2793
2017-03-15,3.0812
2017-03-16,0.5435
2017-03-17,2.973
2017-03-20,1.0499
2017-03-21,0.7792
2017-03-22,-1.5464
2017-03-23,-0.5236
2017-03-24,0.7895
2017-03-27,4.4386
2017-03-28,-0.25
2017-03-29,-3.0075
2017-03-30,0.5195
2017-03-31,1.8088
2017-04-03,0.5076
2017-04-04,1.7677
2017-04-05,0.7444
2017-04-06,2.7094
2017-04-07,1.199
2017-04-10,0.9479
2017-04-11,1.6432
2017-04-12,-0.9238
2017-04-13,-3.9627
2017-04-17,3.6408
2017-04-18,2.5761
2017-04-19,0.9132
2017-04-20,2.0362
2017-04-21,1.7738
2017-04-24,1.3072
2017-04-25,3.0108
2017-04-26,2.5052
2017-04-27,1.222
2017-04-28,-0.2012
2017-05-01,0.2016
2017-05-02,0.6036
2017-05-03,0.2
2017-05-04,-2.1955999999999998
2017-05-05,-2.0408
2017-05-08,0.0
2017-05-09,1.4583
2017-05-10,-0.8214
2017-05-11,0.207
2017-05-12,0.2066
2017-05-15,1.4433
2017-05-16,0.6098
2017-05-17,-2.0202
2017-05-18,-2.6804
2017-05-19,0.4237
2017-05-22,0.8439
2017-05-23,-0.2092
2017-05-24,1.2579
2017-05-25,2.2774
2017-05-26,-2.2267
2017-05-30,0.0
2017-05-31,-0.6211
2017-06-01,0.4167
2017-06-02,1.0373
2017-06-05,0.8214
2017-06-06,4.277
2017-06-07,2.1484
2017-06-08,-0.7648
2017-06-09,1.5413999999999999
2017-06-12,3.7951
2017-06-13,2.925
2017-06-14,-0.7105
2017-06-15,-1.6099999999999999
2017-06-16,0.0
2017-06-19,-0.1818
2017-06-20,-0.9107
2017-06-21,-0.3676
2017-06-22,-0.369
2017-06-23,0.3704
2017-06-26,-0.1845
2017-06-27,-0.3697
2017-06-28,1.4842
2017-06-29,-1.1009
2017-06-30,-0.1855
2017-07-03,0.7435
2017-07-05,0.9225
2017-07-06,-0.5484
2017-07-07,2.0221
2017-07-10,-1.0811
2017-07-11,0.9107
2017-07-12,1.6245
2017-07-13,0.0
2017-07-14,0.1776
2017-07-17,0.3546
2017-07-18,0.7067
2017-07-19,0.1754
2017-07-20,0.0
2017-07-21,0.1751
2017-07-24,2.2727
2017-07-25,-0.8547
2017-07-26,2.4138
2017-07-27,-1.8519
2017-07-28,0.3431
2017-07-31,0.5128
2017-08-01,1.0204
2017-08-02,-0.1684
2017-08-03,0.5059
2017-08-04,0.3356
2017-08-07,0.1672
2017-08-08,0.8347
2017-08-09,1.3245
2017-08-10,-1.4706000000000001
2017-08-11,2.1559
2017-08-14,1.1364
2017-08-15,0.1605
2017-08-16,-2.7244
2017-08-17,-0.9885
2017-08-18,0.3328
2017-08-21,-0.6633
2017-08-22,1.0017
2017-08-23,-0.8264
2017-08-24,0.0
2017-08-25,1.1667
2017-08-28,3.2949
2017-08-29,3.1898
2017-08-30,0.7728
2017-08-31,-0.9202
2017-09-01,2.0124
2017-09-05,0.4552
2017-09-06,1.6616
2017-09-07,-1.4859
2017-09-08,-1.9607999999999999
2017-09-11,2.1538
2017-09-12,0.1506
2017-09-13,0.6015
2017-09-14,2.6906
2017-09-15,-0.2911
2017-09-18,9.781
2017-09-19,-0.266
2017-09-20,-0.6667
2017-09-21,-0.9396
2017-09-22,1.4905
2017-09-25,-0.6676
2017-09-26,1.4785
2017-09-27,0.2649
2017-09-28,0.3963
2017-09-29,-0.5277
2017-10-02,1.5915
2017-10-03,0.6527
2017-10-04,-1.8157999999999999
2017-10-05,0.0
2017-10-06,-0.3963
2017-10-09,-0.5305
2017-10-10,-0.1333
2017-10-11,-0.8011
2017-10-12,-0.6729
2017-10-13,-0.9485
2017-10-16,-0.1368
2017-10-17,1.0959
