ticker,RMHB US Equity
2009-06-03,0.0
2009-06-04,-12.2807
2009-06-09,-6.6667
2009-06-10,-35.7143
2009-06-11,132.2222
2009-06-12,-35.4067
2009-06-15,-11.1111
2009-06-16,-25.0
2009-06-17,111.1111
2009-06-18,-21.0526
2009-06-19,-6.6667
2009-06-22,-28.5714
2009-06-23,-30.0
2009-06-24,41.4286
2009-06-25,-16.6667
2009-06-26,142.4242
2009-06-29,-5.0
2009-06-30,-13.1579
2009-07-01,-15.1515
2009-07-02,-27.8571
2009-07-06,-5.9406
2009-07-09,-5.2632
2009-07-13,-22.2222
2009-07-14,0.0
2009-07-16,7.1429
2009-07-21,6.6667
2009-07-22,-12.5
2009-07-23,0.0
2009-07-24,0.0
2009-07-28,-7.1429
2009-07-29,-23.0769
2009-07-30,40.0
2009-07-31,0.0
2009-08-03,-14.2857
2009-08-04,0.0
2009-08-05,-8.3333
2009-08-06,-18.1818
2009-08-07,11.1111
2009-08-10,18.0
2009-08-11,18.6441
2009-08-12,-14.2857
2009-08-14,-1.6667
2009-08-17,69.4915
2009-08-18,-5.0
2009-08-21,15.7895
2009-08-24,-9.0909
2009-08-25,50.0
2009-08-26,6.6667
2009-08-27,6.25
2009-08-28,-11.7647
2009-08-31,0.0
2009-09-01,6.6667
2009-09-03,-12.5
2009-09-04,7.1429
2009-09-08,-3.3333
2009-09-09,0.0
2009-09-10,0.0
2009-09-11,0.0
2009-09-16,-10.3448
2009-09-17,-15.3846
2009-09-18,22.7273
2009-09-21,11.1111
2009-09-22,-20.0
2009-09-23,8.3333
2009-09-24,-3.8462
2009-09-28,-4.0
2009-09-30,4.1667
2009-10-01,16.0
2009-10-02,3.4483
2009-10-05,0.0
2009-10-06,0.0
2009-10-07,0.0
2009-10-08,0.0
2009-10-09,0.0
2009-10-12,0.0
2009-10-13,0.0
2009-10-14,0.0
2009-10-15,3.3333
2009-10-20,-35.4839
2009-10-21,0.0
2009-10-27,0.0
2009-10-30,-10.0
2009-11-02,-22.2222
2009-11-04,-28.5714
2009-11-05,0.0
2009-11-09,-20.0
2009-11-10,0.0
2009-11-11,75.0
2009-11-12,14.2857
2009-11-16,-37.5
2009-11-19,0.0
2009-11-20,0.0
2009-11-23,40.0
2009-11-27,-28.5714
2009-11-30,-20.0
2009-12-01,12.5
2009-12-02,11.1111
2009-12-03,0.0
2009-12-07,0.0
2009-12-08,40.0
2009-12-09,-14.2857
2009-12-10,33.3333
2009-12-11,6.25
2009-12-17,-17.647100000000002
2009-12-18,-35.7143
2009-12-21,-33.3333
2009-12-22,66.6667
2009-12-23,-20.0
2009-12-24,37.5
2009-12-28,9.0909
2009-12-29,0.0
2009-12-30,0.0
2009-12-31,0.0
2010-01-04,-16.6667
2010-01-05,0.0
2010-01-08,22.0
2010-01-12,63.9344
2010-01-13,-45.0
2010-01-14,30.9091
2010-01-15,4.1667
2010-01-19,16.6667
2010-01-20,14.2857
2010-01-21,0.0
2010-01-22,0.0
2010-01-25,20.0
2010-01-26,-8.3333
2010-01-27,-31.8182
2010-01-28,-9.3333
2010-01-29,2.9412000000000003
2010-02-01,-14.2857
2010-02-02,-8.3333
2010-02-03,-18.1818
2010-02-04,-2.2222
2010-02-05,9.0909
2010-02-08,4.1667
2010-02-09,8.0
2010-02-10,1.8519
2010-02-11,0.0
2010-02-12,-9.0909
2010-02-16,0.0
2010-02-17,-2.0
2010-02-18,-16.3265
2010-02-19,17.0732
2010-02-22,-6.25
2010-02-23,11.1111
2010-02-24,-18.0
2010-02-25,14.6341
2010-02-26,-12.766
2010-03-01,0.0
2010-03-02,4.878
2010-03-03,-2.3256
2010-03-04,0.0
2010-03-05,0.0
2010-03-08,-4.7619
2010-03-09,12.5
2010-03-10,-4.4444
2010-03-11,-4.6512
2010-03-12,-2.439
2010-03-15,-12.5
2010-03-16,0.0
2010-03-17,-20.0
2010-03-18,-17.8571
2010-03-19,21.7391
2010-03-22,0.0
2010-03-23,14.2857
2010-03-24,-29.6875
2010-03-26,28.8889
2010-03-29,3.4483
2010-03-30,20.0
2010-03-31,-16.6667
2010-04-01,-6.6667
2010-04-05,10.7143
2010-04-06,-16.129
2010-04-07,3.8462
2010-04-08,7.4074
2010-04-09,0.0
2010-04-12,0.0
2010-04-13,-6.8966
2010-04-14,3.7037
2010-04-15,-7.1429
2010-04-16,0.0
2010-04-19,0.0
2010-04-20,-3.8462
2010-04-21,-4.0
2010-04-22,0.0
2010-04-23,0.0
2010-04-26,-16.6667
2010-04-27,5.9375
2010-04-28,13.2743
2010-04-29,0.0
2010-04-30,-20.8333
2010-05-03,26.3158
2010-05-04,-12.5
2010-05-05,0.0
2010-05-06,-9.5238
2010-05-07,0.0
2010-05-10,5.2632
2010-05-11,-25.0
2010-05-13,26.6667
2010-05-14,10.526299999999999
2010-05-17,9.5238
2010-05-18,0.0
2010-05-19,0.0
2010-05-20,-21.7391
2010-05-21,0.0
2010-05-25,-11.1111
2010-05-27,37.5
2010-05-28,-27.2727
2010-06-01,43.75
2010-06-02,-2.1739
2010-06-04,-33.3333
2010-06-07,6.6667
2010-06-08,3.125
2010-06-10,-3.0303
2010-06-16,0.0
2010-06-17,-37.5
2010-06-18,0.0
2010-06-21,-20.0
2010-06-23,25.0
2010-06-25,0.0
2010-06-28,10.0
2010-06-29,0.0
2010-06-30,-9.0909
2010-07-02,0.0
2010-07-08,0.0
2010-07-09,0.0
2010-07-12,0.0
2010-07-15,40.0
2010-07-16,0.0
2010-07-19,0.0
2010-07-23,-21.4286
2010-07-26,27.2727
2010-07-27,-21.4286
2010-07-29,0.0
2010-07-30,9.0909
2010-08-02,0.0
2010-08-03,8.3333
2010-08-04,-23.0769
2010-08-09,0.0
2010-08-10,0.0
2010-08-13,-88.75
2010-08-18,105.5556
2010-08-20,29.7297
2010-08-27,0.0
2010-08-30,0.0
2010-09-14,0.0
2010-09-16,166.6667
2010-09-17,25.0
2010-09-21,0.0
2010-09-22,0.0
2010-09-27,-50.0
2010-09-28,-50.0
2010-09-30,220.0
2010-10-01,-37.5
2010-10-11,0.0
2010-10-18,0.0
2010-10-19,0.0
2010-10-20,0.0
2010-10-22,0.0
2010-10-25,0.0
2010-10-27,0.0
2010-10-28,0.0
2010-11-05,0.0
2010-11-12,0.0
2010-11-17,40.0
2010-11-18,0.0
2010-11-22,0.0
2010-11-24,-28.5714
2010-11-29,0.0
2010-12-01,0.0
2010-12-07,0.0
2010-12-10,0.0
2010-12-14,40.0
2010-12-15,0.0
2010-12-23,85.7143
2010-12-27,-23.0769
2010-12-29,-20.0
2010-12-30,0.0
2010-12-31,-12.5
2011-01-05,42.8571
2011-01-06,0.0
2011-01-07,0.0
2011-01-10,0.0
2011-01-13,-20.0
2011-01-14,25.0
2011-01-19,-20.0
2011-01-24,0.0
2011-01-25,0.0
2011-02-09,0.0
2011-02-11,12.5
2011-02-14,0.0
2011-02-16,0.0
2011-02-18,-22.2222
2011-03-10,0.0
2011-03-11,0.0
2011-03-18,0.0
2011-03-22,0.0
2011-03-24,0.0
2011-03-25,0.0
2011-03-31,0.0
2011-04-01,-66.0714
2011-04-04,194.7368
2011-04-08,-64.2857
2011-04-19,0.0
2011-05-05,120.0
2011-05-06,0.0
2011-05-09,9.0909
2011-05-10,33.3333
2011-05-12,25.0
2011-05-13,-30.0
2011-05-16,42.8571
2011-05-17,-40.0
2011-05-18,-55.2083
2011-05-19,118.6047
2011-05-24,-1.0638
2011-05-25,-31.1828
2011-05-31,46.875
2011-06-02,53.1915
2011-06-03,0.0
2011-06-06,1.3889
2011-06-07,0.6849
2011-06-08,19.727899999999998
2011-06-09,6.25
2011-06-10,-14.4385
2011-06-13,10.0
2011-06-14,-9.0909
2011-06-15,8.75
2011-06-16,-3.4483
2011-06-17,16.0714
2011-06-20,23.0769
2011-06-21,-6.6667
2011-06-22,-8.0357
2011-06-23,-6.7961
2011-06-24,-25.0
2011-06-27,-54.1667
2011-06-28,-36.3636
2011-06-29,273.8095
2011-06-30,-19.7452
2011-07-01,-45.2381
2011-07-05,27.5362
2011-07-06,9.0909
2011-07-07,13.5417
2011-07-08,32.1101
2011-07-11,-16.6667
2011-07-12,0.0
2011-07-13,-26.6667
2011-07-14,9.0909
2011-07-15,0.0
2011-07-18,0.0
2011-07-19,8.3333
2011-07-22,15.3846
2011-07-25,-20.0
2011-07-26,16.6667
2011-07-27,-28.5714
2011-07-28,0.0
2011-07-29,0.0
2011-08-03,20.0
2011-08-05,-16.6667
2011-08-08,13.75
2011-08-10,31.8681
2011-08-11,-1.6667
2011-08-12,0.0
2011-08-15,-50.0
2011-08-17,138.9831
2011-08-18,-7.8014
2011-08-19,84.6154
2011-08-22,-49.1667
2011-08-23,72.9508
2011-08-24,-9.9526
2011-08-26,-36.8421
2011-08-29,75.8333
2011-08-30,-46.9194
2011-08-31,28.5714
2011-09-01,22.2222
2011-09-07,-22.7273
2011-09-08,33.8235
2011-09-12,-3.2967
2011-09-14,-1.1364
2011-09-15,-8.046
2011-09-19,-20.0
2011-09-20,25.0
2011-09-21,10.0
2011-09-22,-9.0909
2011-09-23,0.0
2011-09-27,0.0
2011-09-28,0.0
2011-09-30,30.0
2011-10-05,-24.0385
2011-10-06,31.6456
2011-10-07,-23.0769
2011-10-11,30.0
2011-10-13,23.0769
2011-10-14,37.5
2011-10-17,4.5455
2011-10-18,-43.4783
2011-10-19,-15.3846
2011-10-20,21.0227
2011-10-21,-6.1033
2011-10-24,43.0
2011-10-25,-10.4895
2011-10-26,0.0
2011-10-27,25.0
2011-10-28,-20.0
2011-10-31,-18.75
2011-11-01,0.0
2011-11-02,0.0
2011-11-03,15.3846
2011-11-04,0.0
2011-11-10,20.0
2011-11-11,-16.6667
2011-11-14,0.0
2011-11-16,-6.6667
2011-11-17,-42.8571
2011-11-18,87.5
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,-30.0
2011-11-28,1.7856999999999998
2011-11-29,-1.7544
2011-11-30,-4.7619
2011-12-01,90.0
2011-12-02,-47.3684
2011-12-05,0.0
2011-12-06,50.0
2011-12-07,-33.3333
2011-12-08,0.0
2011-12-13,0.0
2011-12-15,0.0
2011-12-19,0.0
2011-12-20,-25.0
2011-12-21,46.6667
2011-12-22,9.0909
2011-12-23,15.625
2011-12-27,8.1081
2011-12-28,16.6667
2011-12-29,8.5714
2011-12-30,-51.9737
2012-01-03,36.9863
2012-01-05,24.0
2012-01-06,-19.3548
2012-01-10,0.0
2012-01-11,0.0
2012-01-17,-20.0
2012-01-19,-5.0
2012-01-24,-21.0526
2012-01-25,13.3333
2012-01-26,1.4706000000000001
2012-01-27,0.0
2012-01-31,7.971
2012-02-01,39.5973
2012-02-02,6.25
2012-02-03,-54.2986
2012-02-08,2.9703
2012-02-09,112.5
2012-02-10,-45.7014
2012-02-14,60.0
2012-02-16,-44.7917
2012-02-21,50.9434
2012-02-23,0.0
2012-02-24,-10.0
2012-02-27,5.5556
2012-03-02,-5.2632
2012-03-05,0.0
2012-03-06,11.1111
2012-03-07,-20.0
2012-03-12,25.0
2012-03-14,0.0
2012-03-15,-10.0
2012-03-21,-33.3333
2012-03-26,0.0
2012-03-27,130.2083
2012-03-28,-37.1041
2012-03-30,42.446
2012-04-02,0.0
2012-04-04,0.0
2012-04-09,-15.1515
2012-04-11,-4.7619
2012-04-12,-26.25
2012-04-20,35.5932
2012-04-24,-15.0
2012-04-25,61.0294
2012-04-27,-26.9406
2012-04-30,0.0
2012-05-01,0.0
2012-05-03,10.0
2012-05-04,-9.0909
2012-05-07,20.0
2012-05-09,-29.1667
2012-05-10,17.647100000000002
2012-05-11,10.0
2012-05-21,-22.7273
2012-05-23,52.9412
2012-05-24,53.8462
2012-05-25,-42.5
2012-05-30,73.913
2012-05-31,-0.625
2012-06-01,25.7862
2012-06-04,-20.0
2012-06-05,-25.0
2012-06-06,-6.6667
2012-06-07,-42.8571
2012-06-13,25.0
2012-06-14,70.0
2012-06-15,-39.3382
2012-06-18,-11.5152
2012-06-20,86.3014
2012-06-21,0.0
2012-06-22,0.0
2012-06-25,-23.5294
2012-06-27,0.0
2012-07-03,-7.6923
2012-07-06,-29.1667
2012-07-09,76.4706
2012-07-11,-46.6667
2012-07-12,4.6875
2012-07-17,61.194
2012-07-18,-18.5185
2012-07-20,36.3636
2012-07-23,-40.0
2012-07-25,66.6667
2012-07-26,-33.3333
2012-07-30,48.75
2012-08-01,0.0
2012-08-02,0.0
2012-08-03,-15.9664
2012-08-09,-20.0
2012-08-14,25.0
2012-08-17,-31.0
2012-08-24,-1.4493
2012-08-29,0.0
2012-09-12,-5.8824
2012-09-18,0.0
2012-09-19,-12.5
2012-09-20,-28.5714
2012-09-21,-20.0
2012-09-24,21.875
2012-09-28,125.641
2012-10-01,-9.0909
2012-10-02,-68.75
2012-10-04,220.0
2012-10-05,-25.0
2012-10-08,0.0
2012-10-10,-40.0
2012-10-11,-19.4444
2012-10-12,148.2759
2012-10-15,0.0
2012-10-16,33.3333
2012-10-17,-20.8333
2012-10-18,36.8421
2012-10-19,73.0769
2012-10-22,-48.8889
2012-10-23,-13.0435
2012-10-24,0.0
2012-10-25,30.0
2012-10-26,0.0
2012-10-31,15.3846
2012-11-01,0.8333
2012-11-02,31.405
2012-11-05,0.6289
2012-11-06,-6.5625
2012-11-07,19.7324
2012-11-08,-21.7877
2012-11-09,2.8571
2012-11-12,10.0694
2012-11-13,-14.1956
2012-11-14,5.8824
2012-11-15,11.1111
2012-11-16,-12.5
2012-11-20,0.0
2012-11-21,0.0
2012-11-23,25.7143
2012-11-26,13.6364
2012-11-27,-20.0
2012-11-28,0.0
2012-11-29,-11.875
2012-11-30,0.0
2012-12-03,-9.2199
2012-12-04,-5.0781
2012-12-05,8.642
2012-12-06,-4.9242
2012-12-10,1.992
2012-12-11,3.125
2012-12-12,-3.0303
2012-12-13,-2.3438
2012-12-14,4.8
2012-12-18,-5.3435
2012-12-19,-16.129
2012-12-20,-14.4231
2012-12-21,16.8539
2012-12-24,0.0
2012-12-26,0.0
2012-12-27,0.0
2012-12-31,-7.6923
2013-01-02,16.6667
2013-01-07,-14.2857
2013-01-08,0.0
2013-01-09,0.0
2013-01-10,0.0
2013-01-11,0.0
2013-01-14,-16.6667
2013-01-15,20.0
2013-01-16,-25.0
2013-01-17,31.9444
2013-01-18,-0.5263
2013-01-22,-23.8095
2013-01-24,1.3889
2013-01-25,0.0
2013-01-28,26.0274
2013-01-29,-20.6522
2013-01-30,29.4521
2013-02-01,-11.1111
2013-02-04,4.7619
2013-02-05,0.0
2013-02-07,-9.0909
2013-02-08,28.75
2013-02-11,-14.5631
2013-02-12,1.1364
2013-02-13,-1.1236
2013-02-14,22.7273
2013-02-15,-18.5185
2013-02-19,22.7273
2013-02-20,0.0
2013-02-21,11.1111
2013-02-22,20.0
2013-02-25,-27.7778
2013-02-26,-15.3846
2013-02-27,0.0
2013-02-28,-7.9545
2013-03-01,0.0
2013-03-04,18.5185
2013-03-05,-15.625
2013-03-06,0.6173
2013-03-08,7.9755
2013-03-11,-9.0909
2013-03-12,1.25
2013-03-13,-1.2346
2013-03-14,-5.0
2013-03-15,-10.526299999999999
2013-03-18,-5.8824
2013-03-19,0.0
2013-03-20,12.5
2013-03-21,0.0
2013-03-22,-22.2222
2013-03-25,0.0
2013-03-26,-5.3571
2013-03-28,5.6604
2013-04-01,42.8571
2013-04-05,0.0
2013-04-09,-30.0
2013-04-10,28.5714
2013-04-11,-22.2222
2013-04-15,14.2857
2013-04-16,12.5
2013-04-17,-5.5556
2013-04-18,17.647100000000002
2013-04-19,-13.125
2013-04-22,-21.5827
2013-04-24,-19.2661
2013-04-25,23.8636
2013-04-26,17.4312
2013-04-29,-4.6875
2013-04-30,-8.1967
2013-05-01,-23.2143
2013-05-03,51.1628
2013-05-06,0.0
2013-05-15,16.9231
2013-05-16,-1.3158
2013-05-20,1.3333
2013-05-22,-36.8421
2013-05-23,66.6667
2013-05-24,-38.75
2013-05-29,63.2653
2013-06-03,-15.0
2013-06-05,29.4118
2013-06-06,-36.3636
2013-06-07,51.7857
2013-06-13,3.5294
2013-06-14,-9.0909
2013-06-20,-5.0
2013-06-21,1.9737
2013-06-24,-22.5806
2013-06-25,60.0
2013-06-26,0.0
2013-07-01,-37.5
2013-07-02,33.3333
2013-07-05,-20.0
2013-07-08,-12.5
2013-07-09,14.2857
2013-07-10,1.5625
2013-07-11,16.9231
2013-07-12,17.7632
2013-07-15,-9.4972
2013-07-16,-1.2346
2013-07-17,15.0
2013-07-18,27.7174
2013-07-19,-0.4255
2013-07-22,8.547
2013-07-23,0.0
2013-07-24,-11.0236
2013-07-25,-22.1239
2013-07-26,36.3636
2013-07-29,-20.0
2013-07-30,13.5417
2013-07-31,-29.3578
2013-08-01,-11.6883
2013-08-02,23.5294
2013-08-05,0.0
2013-08-06,-22.619
2013-08-07,-1.5385
2013-08-08,0.0
2013-08-09,0.0
2013-08-12,0.0
2013-08-13,-17.1875
2013-08-15,5.6604
2013-08-16,48.2143
2013-08-19,-30.7229
2013-08-20,4.3478
2013-08-22,0.0
2013-08-28,0.0
2013-08-29,0.0
2013-09-04,0.0
2013-09-05,0.0
2013-09-11,0.0
2013-09-13,-4.1667
2013-09-16,-9.5652
2013-09-24,53.8462
2013-09-26,-30.0
2013-09-27,0.0
2013-10-02,0.0
2013-10-09,0.0
2013-10-10,-7.1429
2013-10-11,0.0
2013-10-14,-10.5769
2013-10-15,1.0753
2013-10-16,-14.8936
2013-10-18,-6.25
2013-10-21,-17.3333
2013-10-22,38.7097
2013-10-23,27.907
2013-10-25,-40.0
2013-10-29,66.6667
2013-10-30,-40.0
2013-10-31,0.0
2013-11-04,9.0909
2013-11-05,0.0
2013-11-08,0.0
2013-11-15,0.0
2013-11-25,-8.3333
2013-11-26,-36.3636
2013-12-10,57.1429
2013-12-12,-27.2727
2013-12-17,-29.1667
2013-12-23,41.1765
2013-12-27,37.5
2013-12-31,-24.2424
2014-01-06,-4.0
2014-01-08,37.5
2014-01-13,-42.4242
2014-01-17,26.3158
2014-01-21,-20.8333
2014-01-31,194.7368
2014-02-03,-1.7856999999999998
2014-02-04,-7.2727
2014-02-05,23.5294
2014-02-06,-23.8095
2014-02-10,166.6667
2014-02-11,-25.0
2014-02-12,-25.0
2014-02-13,100.0
2014-02-14,-33.3333
2014-02-18,83.3333
2014-02-19,-44.6023
2014-02-20,42.0513
2014-02-21,9.7473
2014-02-24,-21.0526
2014-02-25,5.8333
2014-02-26,2.7559
2014-02-27,3.0651
2014-02-28,-19.7026
2014-03-03,11.1111
2014-03-04,-13.3333
2014-03-05,-11.538499999999999
2014-03-06,-13.0435
2014-03-07,26.875
2014-03-10,29.064
2014-03-11,38.5496
2014-03-12,2.2039
2014-03-13,11.5903
2014-03-14,-11.1111
2014-03-17,0.0
2014-03-18,-13.0435
2014-03-19,-15.0
2014-03-20,11.7647
2014-03-21,10.526299999999999
2014-03-24,-8.0357
2014-03-25,-17.7994
2014-03-26,-21.2598
2014-03-27,20.0
2014-03-28,1.25
2014-03-31,-14.4033
2014-04-01,-3.8462
2014-04-02,9.5
2014-04-03,-12.3288
2014-04-04,-4.1667
2014-04-07,-4.3478
2014-04-08,-9.0909
2014-04-09,23.125
2014-04-10,-2.5381
2014-04-11,-9.375
2014-04-14,2.2989
2014-04-15,-28.0899
2014-04-16,3.9063
2014-04-17,0.7519
2014-04-21,-4.4776
2014-04-22,2.3438
2014-04-23,0.0
2014-04-24,34.3511
2014-04-25,-6.25
2014-04-28,-13.9394
2014-04-29,-5.6338
2014-04-30,-16.4179
2014-05-01,16.9643
2014-05-02,-3.8167999999999997
2014-05-05,-4.7619
2014-05-06,6.6667
2014-05-07,6.25
2014-05-08,0.0
2014-05-09,17.647100000000002
2014-05-12,18.125
2014-05-13,-5.291
2014-05-14,-7.2626
2014-05-15,7.8313
2014-05-16,-6.1453
2014-05-19,-14.2857
2014-05-20,11.1111
2014-05-21,-10.0
2014-05-22,11.1111
2014-05-23,10.0
2014-05-27,7.9545
2014-05-28,5.2632
2014-05-29,-18.5
2014-05-30,-3.0675
2014-06-02,-3.7975
2014-06-03,1.3158
2014-06-04,-11.6883
2014-06-05,0.0
2014-06-06,-1.4706000000000001
2014-06-09,1.4925
2014-06-10,-11.7647
2014-06-11,-11.6667
2014-06-12,-1.8868
2014-06-13,21.1538
2014-06-16,5.5556
2014-06-17,8.2707
2014-06-18,-1.3889
2014-06-19,-0.7042
2014-06-20,0.7092
2014-06-23,12.6761
2014-06-24,8.75
2014-06-25,-3.4483
2014-06-26,-14.2857
2014-06-27,20.8333
2014-06-30,13.7931
2014-07-01,-14.1414
2014-07-02,25.2941
2014-07-03,-10.7981
2014-07-07,-14.2105
2014-07-08,6.7485
2014-07-09,-6.8966
2014-07-10,-27.7778
2014-07-11,54.7009
2014-07-14,0.5525
2014-07-15,4.3956
2014-07-16,4.2105
2014-07-17,9.0909
2014-07-18,0.9259
2014-07-21,-9.633
2014-07-22,27.4112
2014-07-23,-1.1952
2014-07-24,0.0
2014-07-25,-1.2097
2014-07-28,-7.7551
2014-07-29,11.9469
2014-07-30,9.4862
2014-07-31,7.9422
2014-08-01,-4.6823
2014-08-04,0.0
2014-08-05,6.6667
2014-08-06,10.526299999999999
2014-08-07,9.5238
2014-08-08,9.2391
2014-08-11,10.9453
2014-08-12,83.6323
2014-08-13,-45.0549
2014-08-14,28.0
2014-08-15,4.1667
2014-08-18,-8.8333
2014-08-19,-18.0987
2014-08-20,-12.5
2014-08-21,-3.3163
2014-08-22,16.095
2014-08-25,-6.5908999999999995
2014-08-26,3.163
2014-08-27,-11.3208
2014-08-28,14.3617
2014-08-29,-7.4419
2014-09-02,-19.598
2014-09-03,-2.5
2014-09-04,-23.7179
2014-09-05,4.2017
2014-09-08,9.6774
2014-09-09,2.9412000000000003
2014-09-10,-13.2143
2014-09-11,5.3498
2014-09-12,3.125
2014-09-15,3.0303
2014-09-16,0.0
2014-09-17,2.2059
2014-09-18,-10.0719
2014-09-19,-4.0
2014-09-22,2.5
2014-09-23,-6.9106
2014-09-24,-9.1703
2014-09-25,10.0962
2014-09-26,3.4934
2014-09-29,-7.5949
2014-09-30,7.3059
2014-10-01,15.7447
2014-10-02,-7.7206
2014-10-03,5.1793
2014-10-06,-13.2576
2014-10-07,3.4934
2014-10-08,-15.6118
2014-10-09,25.0
2014-10-10,15.2
2014-10-13,-12.8472
2014-10-14,7.1713000000000005
2014-10-15,-1.1152
2014-10-16,-5.6391
2014-10-17,-7.5697
2014-10-20,-7.7586
2014-10-21,-6.5421
2014-10-22,12.0
2014-10-23,7.1429
2014-10-24,-10.8333
2014-10-27,0.9346
2014-10-28,-2.7778
2014-10-29,-8.5714
2014-10-30,4.1667
2014-10-31,-4.0
2014-11-03,4.1667
2014-11-04,21.0
2014-11-05,-0.8264
2014-11-06,-12.0833
2014-11-07,-9.9526
2014-11-10,7.8947
2014-11-11,-5.3659
2014-11-12,-2.0619
2014-11-13,4.2105
2014-11-14,0.0
2014-11-17,-12.1212
2014-11-18,6.8966
2014-11-19,3.2258
2014-11-20,-5.2083
2014-11-21,-0.5495
2014-11-24,-9.9448
2014-11-25,-1.8405
2014-11-26,8.125
2014-11-28,-2.8902
2014-12-01,-14.2857
2014-12-02,0.0
2014-12-03,-5.5556
2014-12-04,-5.8824
2014-12-05,1.5625
2014-12-08,2.3077
2014-12-09,2.2556
2014-12-10,10.2941
2014-12-11,-4.0
2014-12-12,-7.6389
2014-12-15,-9.7744
2014-12-16,15.8333
2014-12-17,9.3525
2014-12-18,69.7368
2014-12-19,-23.6434
2014-12-22,-18.7817
2014-12-23,15.0
2014-12-24,1.087
2014-12-26,4.3011
2014-12-29,-5.1546
2014-12-30,-14.6739
2014-12-31,8.9172
2015-01-02,-2.924
2015-01-05,4.8193
2015-01-06,4.023
2015-01-07,9.3923
2015-01-08,-8.5859
2015-01-09,0.5525
2015-01-12,-8.2418
2015-01-13,7.1856
2015-01-14,1.1173
2015-01-15,-1.6575
2015-01-16,-8.9888
2015-01-20,-3.0864
2015-01-21,-6.3694
2015-01-22,-2.0408
2015-01-23,2.0833
2015-01-26,2.0408
2015-01-27,6.6667
2015-01-28,-3.75
2015-01-29,-7.1429
2015-01-30,9.7902
2015-02-02,10.828
2015-02-03,6.8966
2015-02-04,24.7312
2015-02-05,0.0
2015-02-06,11.6379
2015-02-09,23.5521
2015-02-10,59.375
2015-02-11,-12.1569
2015-02-12,1.1161
2015-02-13,14.7903
2015-02-17,20.3846
2015-02-18,-4.9521
2015-02-19,-8.0672
2015-02-20,4.3876
2015-02-23,-1.5762
2015-02-24,-19.2171
2015-02-25,9.2511
2015-02-26,5.8468
2015-02-27,0.5714
2015-03-02,12.1212
2015-03-03,5.0676
2015-03-04,-1.2862
2015-03-05,2.9316
2015-03-06,22.3101
2015-03-09,23.9327
2015-03-10,18.5804
2015-03-11,-5.6338
2015-03-12,-0.8396
2015-03-13,4.1392
2015-03-16,-2.2584
2015-03-17,-7.5786
2015-03-18,-18.4
2015-03-19,23.5294
2015-03-20,26.9841
2015-03-23,0.5469
2015-03-24,33.0225
2015-03-25,24.7664
2015-03-26,-4.1199
2015-03-27,8.7402
2015-03-30,20.4311
