ticker,KREF US Equity
2017-09-26,-0.4701
2017-09-27,0.5668
2017-09-28,0.3288
2017-09-29,0.2382
2017-10-02,1.9011
2017-10-03,-0.2799
2017-10-04,-0.7016
2017-10-05,0.5652
2017-10-06,-0.3279
2017-10-09,0.235
2017-10-10,-0.0938
2017-10-11,0.3285
2017-10-12,-0.0935
2017-10-13,0.2341
2017-10-16,-0.2802
2017-10-17,0.1405
2017-10-18,-0.6548
2017-10-19,-0.7533
2017-10-20,0.3795
2017-10-23,-2.9301
2017-10-24,0.0
2017-10-25,-1.2658
2017-10-26,0.2959
2017-10-27,0.0
2017-10-30,-0.3933
2017-10-31,-0.1974
2017-11-01,0.6429
2017-11-02,0.0491
2017-11-03,0.0
2017-11-06,-0.5403
2017-11-07,-0.642
2017-11-08,-1.1431
2017-11-09,-0.0503
2017-11-10,0.2012
2017-11-13,0.1506
2017-11-14,0.0
2017-11-15,0.6015
2017-11-16,0.2491
2017-11-17,0.7455
2017-11-20,0.592
2017-11-21,0.4414
2017-11-22,1.123
2017-11-24,0.1449
2017-11-27,-1.3018
2017-11-28,0.8305
2017-11-29,-0.4845
2017-11-30,-0.1947
2017-12-01,-0.0976
2017-12-04,2.5391
2017-12-05,-0.2381
2017-12-06,-0.1432
2017-12-07,0.1912
2017-12-08,0.1431
2017-12-11,0.6193
2017-12-12,-0.0473
2017-12-13,-0.9
2017-12-14,0.0478
2017-12-15,-0.6211
2017-12-18,0.1442
2017-12-19,-1.8243
2017-12-20,1.1736
2017-12-21,0.1933
2017-12-22,-0.6271
2017-12-26,0.0485
2017-12-27,0.097
2017-12-28,-0.1939
2017-12-29,-1.0386
2018-01-02,-0.2999
2018-01-03,-1.1529
2018-01-04,0.5071
2018-01-05,0.0505
2018-01-08,0.2521
2018-01-09,-1.006
2018-01-10,0.5589
2018-01-11,0.6064
2018-01-12,-0.5525
2018-01-16,-0.5051
2018-01-17,0.1523
2018-01-18,-0.7096
2018-01-19,0.8167
2018-01-22,-0.2532
2018-01-23,0.1015
2018-01-24,-0.1521
2018-01-25,0.3047
2018-01-26,-0.1013
2018-01-29,-1.0137
2018-01-30,0.2048
2018-01-31,-0.6132
2018-02-01,0.0
2018-02-02,-1.2852999999999999
2018-02-05,-2.5521000000000003
2018-02-06,0.481
2018-02-07,0.2128
2018-02-08,-1.38
2018-02-09,0.6997
2018-02-12,0.481
2018-02-13,2.9787
2018-02-14,0.2066
2018-02-15,0.567
2018-02-16,1.0764
2018-02-20,-0.8114
2018-02-21,-0.5624
2018-02-22,0.9254
2018-02-23,0.3566
2018-02-26,0.9645
2018-02-27,-0.7541
2018-02-28,-0.7092
2018-03-01,-1.1224
2018-03-02,0.5676
2018-03-05,1.1801
2018-03-06,0.8621
2018-03-07,0.0503
2018-03-08,-0.4523
2018-03-09,1.7163
2018-03-12,0.7444
2018-03-13,-0.0985
2018-03-14,0.4438
2018-03-15,0.1473
2018-03-16,1.4706000000000001
2018-03-19,-0.6763
2018-03-20,0.0486
2018-03-21,-1.6042999999999998
2018-03-22,-0.6917
2018-03-23,-1.5423
2018-03-26,1.3138
2018-03-27,0.8978
2018-03-28,2.0267
2018-03-29,-0.8893
2018-04-02,-1.0967
2018-04-03,1.9153
2018-04-04,-1.6815
2018-04-05,0.3521
2018-04-06,-0.2506
2018-04-09,-0.201
2018-04-10,0.5035
2018-04-11,-0.2004
2018-04-12,-0.6024
2018-04-13,-0.8081
2018-04-16,0.5601
2018-04-17,0.6076
2018-04-18,-0.302
2018-04-19,0.3534
2018-04-20,-0.4527
2018-04-23,0.5558
2018-04-24,0.3015
2018-04-25,-0.4509
2018-04-26,-0.3523
2018-04-27,0.303
2018-04-30,-0.7553
2018-05-01,0.761
2018-05-02,-0.2014
2018-05-03,0.2523
2018-05-04,0.7046
2018-05-07,-0.2999
2018-05-08,-0.2506
2018-05-09,0.7538
2018-05-10,0.3491
2018-05-11,0.8946
2018-05-14,0.7389
2018-05-15,1.1736
2018-05-16,-2.8033
2018-05-17,0.0995
2018-05-18,0.2484
2018-05-21,0.9415
2018-05-22,0.7364
2018-05-23,-0.4386
2018-05-24,0.0489
2018-05-25,-0.2446
2018-05-29,0.0
2018-05-30,-0.2452
2018-05-31,0.0492
2018-06-01,-0.2948
2018-06-04,0.1971
2018-06-05,-0.5411
2018-06-06,0.4946
2018-06-07,-0.0492
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,-0.4924
2018-06-13,-0.0495
2018-06-14,0.7426
2018-06-15,-1.1794
2018-06-18,0.2984
2018-06-19,1.1899
2018-06-20,0.6369
2018-06-21,-0.3408
2018-06-22,0.3908
2018-06-25,0.0973
2018-06-26,-1.3612
2018-06-27,-1.4293
2018-06-28,1.1
2018-06-29,-0.0505
2018-07-02,0.9606
2018-07-03,0.4507
2018-07-05,1.2961
2018-07-06,0.935
2018-07-09,0.195
2018-07-10,-0.5839
2018-07-11,0.2937
2018-07-12,0.1952
2018-07-13,0.8768
2018-07-16,-0.338
2018-07-17,-0.436
2018-07-18,0.0487
2018-07-19,0.5837
2018-07-20,-0.1934
2018-07-23,0.0484
2018-07-24,-0.4358
2018-07-25,0.4864
2018-07-26,-0.2904
2018-07-27,-0.4854
2018-07-30,0.5366
2018-07-31,0.5337
2018-08-01,-0.0965
2018-08-02,0.2415
2018-08-03,-0.7711
2018-08-06,0.4371
2018-08-07,-0.1451
2018-08-08,-4.2131
2018-08-09,0.9606
2018-08-10,-0.1502
2018-08-13,0.0
2018-08-14,0.5015
2018-08-15,-0.2495
2018-08-16,0.8004
2018-08-17,-0.0993
2018-08-20,0.7452
2018-08-21,0.8383
2018-08-22,1.2713999999999999
2018-08-23,1.014
2018-08-24,1.7686
2018-08-27,0.1409
2018-08-28,-0.0938
2018-08-29,0.0469
2018-08-30,-0.2816
2018-08-31,-0.2353
2018-09-04,-0.7075
2018-09-05,-0.38
2018-09-06,0.1431
2018-09-07,-1.1905000000000001
2018-09-10,0.4819
2018-09-11,-0.048
2018-09-12,-0.9597
2018-09-13,-0.6783
2018-09-14,0.0
2018-09-17,-1.3171
2018-09-18,-0.0494
2018-09-19,-0.3956
2018-09-20,0.0
2018-09-21,2.0357
2018-09-24,-0.5839
2018-09-25,-0.7832
2018-09-26,-0.296
2018-09-27,0.9896
2018-09-28,0.951
2018-10-01,-0.5454
2018-10-02,-0.4487
2018-10-03,0.7011
2018-10-04,-0.7956
2018-10-05,-0.3509
2018-10-08,0.5533
2018-10-09,0.0
2018-10-10,-1.4007
2018-10-11,-1.0147
2018-10-12,0.41
2018-10-15,0.5615
2018-10-16,1.7259
2018-10-17,0.8483
2018-10-18,-0.6432
2018-10-19,0.1494
2018-10-22,-0.2984
2018-10-23,-0.1995
2018-10-24,-0.3998
2018-10-25,0.853
2018-10-26,-1.194
2018-10-29,0.5035
2018-10-30,0.2004
2018-10-31,0.4
2018-11-01,-1.0956
2018-11-02,0.4532
2018-11-05,-0.3008
2018-11-06,1.0055
2018-11-07,1.1448
2018-11-08,0.1476
2018-11-09,1.4251
2018-11-12,-0.6783
2018-11-13,0.6341
2018-11-14,-0.3878
2018-11-15,-6.5207
2018-11-16,1.4055
2018-11-19,-1.1294
2018-11-20,-1.0903
2018-11-21,0.8924
2018-11-23,-0.7804
2018-11-26,0.4195
2018-11-27,-0.1044
2018-11-28,1.4637
2018-11-29,-0.6698
2018-11-30,1.1411
2018-12-03,1.3333
2018-12-04,-0.9615
2018-12-06,1.3286
2018-12-07,-0.6051
2018-12-10,0.4566
2018-12-11,0.202
2018-12-12,-0.6048
2018-12-13,-0.7606
2018-12-14,-0.2555
2018-12-17,-3.2275
2018-12-18,1.4293
2018-12-19,-0.8351
2018-12-20,0.0
2018-12-21,-0.1579
2018-12-24,-1.107
2018-12-26,3.3049
2018-12-27,0.5676
2018-12-28,0.3148
2018-12-31,0.1569
2019-01-02,0.2089
2019-01-03,0.6253
2019-01-04,1.709
2019-01-07,1.0692
2019-01-08,0.403
2019-01-09,0.4014
2019-01-10,0.2499
2019-01-11,-0.2493
2019-01-14,0.05
2019-01-15,0.6993
2019-01-16,0.1984
2019-01-17,0.5446
2019-01-18,-0.5416
2019-01-22,-0.4455
2019-01-23,-0.0995
2019-01-24,0.1991
2019-01-25,0.0497
2019-01-28,0.5462
2019-01-29,0.1975
2019-01-30,0.0493
2019-01-31,1.5764
2019-02-01,-0.5335
2019-02-04,0.8776
2019-02-05,-0.4833
2019-02-06,-1.457
2019-02-07,0.0986
2019-02-08,0.5416
2019-02-11,0.3918
2019-02-12,0.0488
2019-02-13,-0.5851
2019-02-14,-0.0981
2019-02-15,-0.1473
2019-02-19,-0.1475
2019-02-20,-0.4924
2019-02-21,0.1484
2019-02-22,-0.247
2019-02-25,0.0495
2019-02-26,0.0
2019-02-27,0.3465
2019-02-28,0.4933
2019-03-01,-0.3436
2019-03-04,0.4926
2019-03-05,-0.1471
2019-03-06,-0.54
2019-03-07,-0.7404
2019-03-08,-0.3978
2019-03-11,1.6975
2019-03-12,0.0982
2019-03-13,0.1471
2019-03-14,0.0
2019-03-15,-0.1959
2019-03-18,-0.0981
2019-03-19,-0.9332
2019-03-20,-0.1487
2019-03-21,1.0427
2019-03-22,0.0983
2019-03-25,-0.9818
2019-03-26,0.8428
2019-03-27,0.2458
2019-03-28,0.1962
2019-03-29,0.1
2019-04-01,0.4496
2019-04-02,-0.4973
2019-04-03,0.6497
2019-04-04,0.2979
2019-04-05,-0.297
2019-04-08,0.5958
2019-04-09,-0.7897
2019-04-10,0.398
2019-04-11,0.5451
2019-04-12,-0.0986
2019-04-15,0.148
2019-04-16,0.0985
2019-04-17,-0.6398
2019-04-18,-0.0495
2019-04-22,-0.5946
2019-04-23,0.0997
2019-04-24,0.5478
2019-04-25,-0.2972
2019-04-26,0.6458
2019-04-29,-0.4442
2019-04-30,0.0
2019-05-01,-0.1487
2019-05-02,0.5462
2019-05-03,1.037
2019-05-06,-0.4888
2019-05-07,0.0982
2019-05-08,-0.5397
2019-05-09,-0.888
2019-05-10,0.7964
2019-05-13,-0.1481
2019-05-14,0.0495
2019-05-15,0.346
2019-05-16,-0.0493
2019-05-17,-0.2464
2019-05-20,-0.0494
2019-05-21,0.0
2019-05-22,-0.1483
2019-05-23,0.099
2019-05-24,0.4451
2019-05-28,-0.5908
2019-05-29,-0.2972
2019-05-30,-1.1426
2019-05-31,-0.603
2019-06-03,1.3145
2019-06-04,0.7984
2019-06-05,-0.3465
2019-06-06,0.6955
2019-06-07,-0.3947
2019-06-10,0.1486
2019-06-11,-0.0989
2019-06-12,0.396
2019-06-13,0.3945
2019-06-14,0.0
2019-06-17,-0.1473
2019-06-18,0.2951
2019-06-19,0.2943
2019-06-20,-0.2445
2019-06-21,-0.8824
2019-06-24,0.2473
2019-06-25,-0.148
2019-06-26,-0.6917
2019-06-27,0.6468
2019-06-28,0.6061
2019-07-01,0.3514
2019-07-02,0.4002
2019-07-03,0.1993
2019-07-05,-0.4475
2019-07-08,0.3497
2019-07-09,-0.0996
2019-07-10,0.0498
2019-07-11,0.0
2019-07-12,0.2988
2019-07-15,0.2483
2019-07-16,-0.0495
2019-07-17,-0.2478
2019-07-18,-0.1987
2019-07-19,0.0
2019-07-22,0.2489
2019-07-23,0.6951
2019-07-24,-0.9369
2019-07-25,-0.448
2019-07-26,0.3
2019-07-29,0.1496
2019-07-30,0.0
2019-07-31,-0.2987
2019-08-01,0.0
2019-08-02,-0.7988
2019-08-05,-2.8183
2019-08-06,1.45
2019-08-07,-0.2042
2019-08-08,-0.4092
2019-08-09,-0.4109
2019-08-12,-0.0516
2019-08-13,-0.3612
2019-08-14,-2.3304
2019-08-15,0.3181
2019-08-16,1.1099
2019-08-19,1.7772999999999999
2019-08-20,-0.7704
2019-08-21,0.207
2019-08-22,-0.8264
2019-08-23,-0.6771
2019-08-26,0.6293
2019-08-27,-0.8338
2019-08-28,-0.3678
2019-08-29,0.4219
2019-08-30,-0.6828
2019-09-03,0.2644
2019-09-04,0.6329
2019-09-05,0.2621
2019-09-06,0.7318
2019-09-09,1.2455
2019-09-10,0.1025
2019-09-11,0.6144
2019-09-12,0.0
2019-09-13,0.458
2019-09-16,0.2533
2019-09-17,0.4042
2019-09-18,0.6039
2019-09-19,0.0
2019-09-20,0.4002
2019-09-23,0.0
2019-09-24,-1.0962
2019-09-25,0.7053
2019-09-26,0.1501
2019-09-27,-0.4496
2019-09-30,0.1538
2019-10-01,-0.6144
2019-10-02,-0.5667
2019-10-03,0.0
2019-10-04,0.4663
2019-10-07,-0.1547
2019-10-08,-0.6198
2019-10-09,0.0
2019-10-10,0.5198
2019-10-11,0.1551
2019-10-14,0.413
2019-10-15,0.4627
2019-10-16,-0.1535
2019-10-17,0.5126
2019-10-18,0.6629
2019-10-21,0.4559
2019-10-22,-0.3026
2019-10-23,0.2023
2019-10-24,-0.3029
2019-10-25,2.3797
2019-10-28,0.2967
2019-10-29,-0.5424
2019-10-30,-0.8428
2019-10-31,0.25
2019-11-01,-1.0973
2019-11-04,-0.4034
2019-11-05,-0.2025
2019-11-06,0.2029
2019-11-07,-0.1519
2019-11-08,0.2535
2019-11-11,0.8093
2019-11-12,-0.7025
2019-11-13,-0.2021
2019-11-14,0.1013
2019-11-15,-0.1012
2019-11-18,0.557
2019-11-19,-0.0504
2019-11-20,0.2519
2019-11-21,-0.5528
2019-11-22,0.3032
2019-11-25,0.9572
2019-11-26,0.0998
2019-11-27,0.2991
2019-11-29,0.3479
2019-12-02,0.0
2019-12-03,0.3467
2019-12-04,0.0987
2019-12-05,0.2959
2019-12-06,0.7375
2019-12-09,-0.0976
2019-12-10,-0.0977
2019-12-11,-1.1247
2019-12-12,-0.3462
2019-12-13,0.6948
2019-12-16,-0.0493
2019-12-17,1.0355
2019-12-18,0.1464
2019-12-19,0.731
2019-12-20,-0.0968
2019-12-23,0.0
2019-12-24,0.0969
2019-12-26,0.4838
2019-12-27,0.5296
2019-12-30,-0.0479
2019-12-31,-0.0978
2020-01-02,-0.1469
2020-01-03,0.1471
2020-01-06,-0.049
2020-01-07,0.0
2020-01-08,0.098
2020-01-09,0.0489
2020-01-10,0.636
2020-01-13,0.4861
2020-01-14,0.2419
2020-01-15,0.0483
2020-01-16,0.3859
2020-01-17,0.5286
2020-01-21,0.0
2020-01-22,0.6214
2020-01-23,0.4751
2020-01-24,-0.7092
2020-01-27,0.0
2020-01-28,0.4286
2020-01-29,-0.0474
2020-01-30,0.1423
2020-01-31,-0.2842
2020-02-03,0.4751
2020-02-04,0.2837
2020-02-05,0.6129
2020-02-06,0.0469
2020-02-07,-0.5621
2020-02-10,-0.5652
2020-02-11,1.2316
2020-02-12,-0.234
2020-02-13,0.2345
2020-02-14,0.0936
2020-02-18,0.1403
2020-02-19,-0.0934
2020-02-20,0.5607
2020-02-21,1.0223
2020-02-24,-1.104
2020-02-25,-3.0698
2020-02-26,-0.5758
2020-02-27,-1.9788000000000001
2020-02-28,-3.2989
2020-03-02,3.7169
2020-03-03,-1.1291
2020-03-04,0.5462
2020-03-05,-1.4815
2020-03-06,-2.1053
2020-03-09,-6.1956
2020-03-10,2.7838000000000003
2020-03-11,-3.2395
2020-03-12,-11.4709
2020-03-13,1.3639000000000001
2020-03-16,-23.792
2020-03-17,-5.6982
2020-03-18,-10.6383
2020-03-19,10.0
2020-03-20,-13.9394
2020-03-23,-2.2133
2020-03-24,5.7613
2020-03-25,11.0895
2020-03-26,18.7391
2020-03-27,14.823
2020-03-30,-3.4682
2020-03-31,2.8082000000000003
2020-04-01,-3.3311
2020-04-02,-1.654
2020-04-03,-10.0911
2020-04-06,10.5222
2020-04-07,0.3526
2020-04-08,5.7625
2020-04-09,8.6379
2020-04-13,-2.1407
2020-04-14,-3.125
2020-04-15,-2.9677
2020-04-16,-1.1303
2020-04-17,1.2105
2020-04-20,-4.3189
2020-04-21,0.5556
2020-04-22,-1.8646
2020-04-23,0.6334
2020-04-24,0.4196
2020-04-27,0.2786
2020-04-28,5.625
2020-04-29,9.2045
2020-04-30,-4.997
2020-05-01,0.3169
2020-05-04,-1.8951
2020-05-05,-1.0947
2020-05-06,3.5807
2020-05-07,-0.3771
2020-05-08,2.2082
2020-05-11,-4.7531
2020-05-12,-3.2404
2020-05-13,-5.2244
2020-05-14,0.4947
2020-05-15,-2.8833
2020-05-18,6.5894
2020-05-19,-0.4755
2020-05-20,3.4812
2020-05-21,-2.3747
2020-05-22,4.0541
2020-05-26,4.3506
2020-05-27,0.6223
2020-05-28,1.2368999999999999
2020-05-29,-1.0996
2020-06-01,1.3589
2020-06-02,0.0
2020-06-03,3.9001
2020-06-04,1.7008999999999999
2020-06-05,3.1719
2020-06-08,3.1861
2020-06-09,-5.688
2020-06-10,-0.8041
2020-06-11,-6.8327
2020-06-12,5.0963
2020-06-15,0.1183
2020-06-16,4.1937
2020-06-17,-0.4535
2020-06-18,0.5125
2020-06-19,-0.9632
2020-06-22,0.1716
2020-06-23,2.1131
2020-06-24,-5.481
2020-06-25,3.1953
2020-06-26,-0.9748
2020-06-29,-1.3897
2020-06-30,-0.1205
2020-07-01,-1.8697
2020-07-02,-1.9668
2020-07-06,1.8182
2020-07-07,-3.7561999999999998
2020-07-08,-1.6635
2020-07-09,-2.4723
2020-07-10,3.002
2020-07-13,-0.2591
2020-07-14,2.4026
2020-07-15,5.4534
2020-07-16,-0.6013
2020-07-17,-1.4519
2020-07-20,0.9208
2020-07-21,1.0949
2020-07-22,2.8881
2020-07-23,-1.8129
2020-07-24,-1.9059
2020-07-27,-1.0929
2020-07-28,1.5347
2020-07-29,0.7255
2020-07-30,0.3001
2020-07-31,-0.3591
