ticker,UPLD US Equity
2015-03-30,-4.1899
2015-03-31,2.1866
2015-04-01,-3.9943
2015-04-02,-2.8232
2015-04-06,-1.3761
2015-04-07,1.0853
2015-04-08,-0.9202
2015-04-09,2.9412000000000003
2015-04-10,4.9624
2015-04-13,2.0057
2015-04-14,-2.809
2015-04-15,-0.4335
2015-04-16,-0.4354
2015-04-17,0.2915
2015-04-20,-4.6512
2015-04-21,-3.811
2015-04-22,0.0
2015-04-23,6.4976
2015-04-24,-2.8274
2015-04-27,-1.8377
2015-04-28,-0.156
2015-04-29,-0.1563
2015-04-30,-3.5994
2015-05-01,3.7338
2015-05-04,9.2332
2015-05-05,-6.1605
2015-05-06,-3.0534
2015-05-07,-2.3622
2015-05-08,-4.6774000000000004
2015-05-11,12.1827
2015-05-12,0.1508
2015-05-13,0.3012
2015-05-14,-2.8529
2015-05-15,14.5286
2015-05-18,4.9933
2015-05-19,3.856
2015-05-20,2.104
2015-05-21,-1.8182
2015-05-22,-1.1111
2015-05-26,-2.8714
2015-05-27,-0.3856
2015-05-28,4.5161
2015-05-29,-5.9259
2015-06-01,1.5748
2015-06-02,-0.1292
2015-06-03,-0.1294
2015-06-04,2.3316
2015-06-05,2.0253
2015-06-08,1.4888
2015-06-09,-0.978
2015-06-10,1.2346
2015-06-11,0.3659
2015-06-12,-0.9721
2015-06-15,-1.7178
2015-06-16,0.9988
2015-06-17,0.618
2015-06-18,3.5627
2015-06-19,-5.1008
2015-06-22,8.625
2015-06-23,2.1864
2015-06-24,1.5766
2015-06-25,0.8869
2015-06-26,-3.5164999999999997
2015-06-29,-1.2528000000000001
2015-06-30,6.3437
2015-07-01,-1.8437999999999999
2015-07-02,-0.221
2015-07-06,-2.4363
2015-07-07,-1.1351
2015-07-08,0.5741
2015-07-09,4.7945
2015-07-10,-3.4858000000000002
2015-07-13,-2.7088
2015-07-14,-0.8121
2015-07-15,-6.4327
2015-07-16,1.625
2015-07-17,-0.492
2015-07-20,-0.1236
2015-07-21,1.8564
2015-07-22,-0.3645
2015-07-23,0.8537
2015-07-24,0.1209
2015-07-27,-1.4493
2015-07-28,-1.7157
2015-07-29,-1.995
2015-07-30,2.9262
2015-07-31,0.618
2015-08-03,-2.3342
2015-08-04,-0.2516
2015-08-05,-0.5044
2015-08-06,-1.9011
2015-08-07,0.646
2015-08-10,-0.5135
2015-08-11,-0.6452
2015-08-12,-1.4285999999999999
2015-08-13,0.3953
2015-08-14,4.3307
2015-08-17,1.8868
2015-08-18,-2.2222
2015-08-19,-0.8838
2015-08-20,-0.8917
2015-08-21,-2.4422
2015-08-24,0.1318
2015-08-25,1.4474
2015-08-26,0.3891
2015-08-27,2.3256
2015-08-28,2.1465
2015-08-31,-1.9778
2015-09-01,0.1261
2015-09-02,-0.8816
2015-09-03,1.2706
2015-09-04,-0.7528
2015-09-08,-0.1264
2015-09-09,0.0
2015-09-10,0.2405
2015-09-11,0.644
2015-09-14,-0.8783
2015-09-15,0.0
2015-09-16,0.0
2015-09-17,1.2658
2015-09-18,3.625
2015-09-21,0.965
2015-09-22,-4.4205
2015-09-23,0.1359
2015-09-24,-0.6351
2015-09-25,-1.3819
2015-09-28,0.6369
2015-09-29,-1.5190000000000001
2015-09-30,1.5424
2015-10-01,0.3797
2015-10-02,0.0
2015-10-05,0.1261
2015-10-06,-1.1335
2015-10-07,-0.2548
2015-10-08,-1.0217
2015-10-09,-2.0661
2015-10-12,4.2178
2015-10-13,2.402
2015-10-14,-0.7407
2015-10-15,0.4975
2015-10-16,0.495
2015-10-19,-1.4778
2015-10-20,-0.625
2015-10-21,-0.7547
2015-10-22,1.0139
2015-10-23,0.3764
2015-10-26,0.0
2015-10-27,-0.125
2015-10-28,0.1252
2015-10-29,0.0
2015-10-30,-0.625
2015-11-02,0.0
2015-11-03,-0.3145
2015-11-04,0.5678
2015-11-05,0.3764
2015-11-06,-0.625
2015-11-09,-2.0126
2015-11-10,0.6418
2015-11-11,-0.6378
2015-11-12,1.027
2015-11-13,-1.6534
2015-11-16,1.3582
2015-11-17,-6.0548
2015-11-18,2.0353
2015-11-19,-2.3936
2015-11-20,-0.8174
2015-11-23,1.0989
2015-11-24,0.2734
2015-11-25,-0.2727
2015-11-30,-0.2717
2015-12-01,3.2698
2015-12-02,-5.066
2015-12-03,0.1946
2015-12-04,1.2483
2015-12-07,-0.8219
2015-12-08,-1.3812
2015-12-09,-2.2409
2015-12-10,3.0086
2015-12-11,-0.9736
2015-12-14,-4.9157
2015-12-15,1.1817
2015-12-16,1.4599
2015-12-17,0.1439
2015-12-18,0.5747
2015-12-21,-0.5714
2015-12-22,0.1437
2015-12-23,-0.2869
2015-12-24,2.1583
2015-12-28,-1.4085
2015-12-29,0.7143
2015-12-30,-1.9858
2015-12-31,2.026
2016-01-04,-0.4255
2016-01-05,-2.7635
2016-01-06,2.1828
2016-01-07,0.5018
2016-01-08,-0.5706
2016-01-11,-2.1521
2016-01-12,1.9062000000000001
2016-01-13,0.5755
2016-01-14,2.0029
2016-01-15,-1.9635
2016-01-19,0.2861
2016-01-20,-1.2839
2016-01-21,1.5896
2016-01-22,0.4267
2016-01-25,0.8499
2016-01-26,-1.5449000000000002
2016-01-27,0.428
2016-01-28,0.2841
2016-01-29,-0.8499
2016-02-01,1.1429
2016-02-02,-0.2825
2016-02-03,1.8414000000000001
2016-02-04,-1.1127
2016-02-05,-0.1406
2016-02-08,-2.6761
2016-02-09,-2.026
2016-02-10,1.9202
2016-02-11,1.0145
2016-02-12,-0.7174
2016-02-16,-2.4566
2016-02-17,2.963
2016-02-18,0.0
2016-02-19,-1.295
2016-02-22,-5.236
2016-02-23,1.6796
2016-02-24,-6.2027
2016-02-25,-2.0968
2016-02-26,2.1417
2016-02-29,0.1613
2016-03-01,-0.3221
2016-03-02,-0.1616
2016-03-03,-0.3236
2016-03-04,0.487
2016-03-07,-3.0695
2016-03-08,1.5
2016-03-09,1.3136
2016-03-10,-2.269
2016-03-11,-0.3317
2016-03-14,2.4958
2016-03-15,1.0552
2016-03-16,2.3293
2016-03-17,9.7331
2016-03-18,0.0
2016-03-21,0.1431
2016-03-22,-1.8714
2016-03-23,-1.4413
2016-03-24,0.5908
2016-03-28,-0.5874
2016-03-29,0.8863
2016-03-30,0.2928
2016-03-31,0.292
2016-04-01,-1.0189
2016-04-04,1.1764999999999999
2016-04-05,-0.7267
2016-04-06,0.1464
2016-04-07,-0.4386
2016-04-08,1.3216
2016-04-11,-0.1449
2016-04-12,0.1451
2016-04-13,4.7826
2016-04-14,-2.9046
2016-04-15,-0.2849
2016-04-18,0.1429
2016-04-19,1.8545
2016-04-20,-1.9607999999999999
2016-04-21,0.1429
2016-04-22,-0.428
2016-04-25,-0.7163
2016-04-26,6.9264
2016-04-27,-5.2632
2016-04-29,0.917
2016-05-02,2.479
2016-05-03,-1.9284
2016-05-04,-0.8427
2016-05-05,-0.1416
2016-05-06,1.7021
2016-05-09,-2.371
2016-05-10,0.1429
2016-05-11,-0.8559
2016-05-12,-0.7194
2016-05-13,1.4493
2016-05-16,0.0
2016-05-17,-0.7143
2016-05-18,0.6906
2016-05-19,1.3147
2016-05-20,1.8336000000000001
2016-05-23,-1.2465
2016-05-24,5.4698
2016-05-25,-3.5904
2016-05-26,-0.1379
2016-05-27,-1.6575
2016-05-31,1.1236
2016-06-01,-0.5556
2016-06-02,0.0
2016-06-03,0.1397
2016-06-06,0.0
2016-06-07,-0.1395
2016-06-08,0.419
2016-06-09,0.1391
2016-06-10,0.0
2016-06-13,-0.5556
2016-06-14,0.2793
2016-06-15,2.3677
2016-06-16,4.4898
2016-06-17,-3.125
2016-06-20,2.8226
2016-06-21,0.3922
2016-06-22,-0.651
2016-06-23,-1.1796
2016-06-24,3.0504
2016-06-27,-3.4749
2016-06-28,2.4
2016-06-29,0.2604
2016-06-30,-1.039
2016-07-01,-0.9186
2016-07-05,-0.7947
2016-07-06,0.6676
2016-07-07,-0.5305
2016-07-08,0.0
2016-07-11,-0.2667
2016-07-12,0.2674
2016-07-13,0.0
2016-07-14,1.3333
2016-07-15,-0.9211
2016-07-18,-0.1328
2016-07-19,-0.7447
2016-07-21,0.0804
2016-07-22,-0.4016
2016-07-25,2.8226
2016-07-26,-1.8300999999999998
2016-07-27,5.1931
2016-07-28,0.3797
2016-07-29,-3.4048
2016-08-01,1.1749
2016-08-02,-0.2581
2016-08-03,-0.9056
2016-08-04,0.2611
2016-08-05,0.0
2016-08-08,0.7813
2016-08-09,-0.5168
2016-08-10,0.1299
2016-08-11,4.799
2016-08-12,5.0124
2016-08-15,11.8444
2016-08-16,-6.2171
2016-08-17,-1.1236
2016-08-18,0.2273
2016-08-19,-0.2268
2016-08-22,-0.9105
2016-08-23,-1.3747
2016-08-24,0.4651
2016-08-25,1.5046
2016-08-26,-0.2281
2016-08-29,-0.9143
2016-08-30,0.9227
2016-08-31,-2.8571
2016-09-01,2.3529
2016-09-02,2.8792999999999997
2016-09-06,2.6757999999999997
2016-09-07,-2.2851
2016-09-08,5.6793
2016-09-09,-1.7913999999999999
2016-09-12,0.7511
2016-09-13,0.0
2016-09-14,2.1299
2016-09-15,3.2325
2016-09-16,-0.7071
2016-09-19,-8.3418
2016-09-20,-0.2234
2016-09-21,-0.2211
2016-09-22,-0.5574
2016-09-23,0.5605
2016-09-26,1.1148
2016-09-27,-1.8742999999999999
2016-09-28,0.6742
2016-09-29,-0.7813
2016-09-30,-0.8999
2016-10-03,-0.227
2016-10-04,0.0
2016-10-05,-0.1138
2016-10-06,0.2278
2016-10-07,-0.1136
2016-10-10,-0.9101
2016-10-11,-0.4592
2016-10-12,-0.8074
2016-10-13,-2.3256
2016-10-14,0.5952
2016-10-17,0.9467
2016-10-18,-0.4689
2016-10-19,-0.1178
2016-10-20,0.2358
2016-10-27,-1.1764999999999999
2016-10-28,0.2381
2016-10-31,0.2375
2016-11-01,-2.2512
2016-11-02,-0.4848
2016-11-03,-1.218
2016-11-04,0.1233
2016-11-07,1.1084
2016-11-08,-1.9487999999999999
2016-11-09,-2.4845
2016-11-10,2.293
2016-11-11,5.9776
2016-11-14,-1.7626
2016-11-15,0.7177
2016-11-16,3.9192
2016-11-17,1.7143000000000002
2016-11-18,1.9101
2016-11-21,0.7718
2016-11-22,0.1094
2016-11-23,3.8251
2016-11-25,0.0
2016-11-28,0.2105
2016-11-29,0.7353
2016-11-30,-1.7727
2016-12-01,1.8047
2016-12-02,1.0428
2016-12-05,0.516
2016-12-06,-2.6694
2016-12-07,0.4219
2016-12-08,-1.9958
2016-12-09,-1.2862
2016-12-12,-2.2801
2016-12-13,-0.5556
2016-12-14,-1.0056
2016-12-15,-0.7901
2016-12-16,-0.4551
2016-12-19,-0.1143
2016-12-20,-0.2288
2016-12-21,-0.5734
2016-12-22,2.9988
2016-12-23,0.6719
2016-12-27,-0.6674
2016-12-28,0.0
2016-12-29,0.224
2016-12-30,0.0
2017-01-03,0.4469
2017-01-04,-1.0011
2017-01-05,0.5618
2017-01-06,0.2235
2017-01-09,2.0067
2017-01-10,1.6393
2017-01-11,7.5269
2017-01-12,0.1
2017-01-13,4.3956
2017-01-17,0.0
2017-01-18,-0.4785
2017-01-19,1.4423
2017-01-20,-0.7109
2017-01-23,0.9069
2017-01-24,2.5544000000000002
2017-01-25,5.1661
2017-01-26,1.9298
2017-01-27,2.8399
2017-01-30,-0.8368
2017-01-31,2.0253
2017-02-01,0.0827
2017-02-02,1.9008
2017-02-03,-0.3244
2017-02-06,-1.7086999999999999
2017-02-07,0.6623
2017-02-08,-1.0691
2017-02-09,-0.2494
2017-02-10,-0.0833
2017-02-13,0.2502
2017-02-14,-0.416
2017-02-15,0.0
2017-02-16,0.4177
2017-02-17,-1.4975
2017-02-21,1.2669000000000001
2017-02-22,-0.6672
2017-02-23,0.3359
2017-02-24,0.8368
2017-02-27,0.0
2017-02-28,0.0
2017-03-01,1.4938
2017-03-02,-0.9812
2017-03-03,-0.9083
2017-03-06,-0.6667
2017-03-07,0.755
2017-03-08,0.4163
2017-03-09,-0.1658
2017-03-10,0.0
2017-03-13,5.897
2017-03-14,9.3333
2017-03-15,-0.0717
2017-03-16,0.5025
2017-03-17,3.2857
2017-03-20,-0.4149
2017-03-21,-1.5972
2017-03-22,-1.6937
2017-03-23,3.6612
2017-03-24,7.964
2017-03-27,1.347
2017-03-28,-2.0886
2017-03-29,-1.5514000000000001
2017-03-30,1.7728000000000002
2017-03-31,2.5161
2017-04-03,-0.1888
2017-04-04,-1.0719
2017-04-05,-0.956
2017-04-06,0.7079
2017-04-07,0.8307
2017-04-10,0.0634
2017-04-11,1.1400000000000001
2017-04-12,-0.1252
2017-04-13,-1.6928
2017-04-17,-0.1276
2017-04-18,0.3831
2017-04-19,2.2265
2017-04-20,5.2271
2017-04-21,0.9462
2017-04-24,18.6292
2017-04-25,-1.8272
2017-04-26,-2.666
2017-04-27,3.8243
2017-04-28,-0.9955
2017-05-01,0.3519
2017-05-02,0.0501
2017-05-03,0.651
2017-05-04,2.3383
2017-05-05,1.1667
2017-05-08,0.3844
2017-05-09,0.2872
2017-05-10,0.2387
2017-05-11,1.1429
2017-05-12,0.0942
2017-05-15,4.8918
2017-05-16,0.0
2017-05-17,-2.1525
2017-05-18,0.0458
2017-05-19,1.6033
2017-05-22,3.5618
2017-05-23,-1.1319
2017-05-24,-0.044
2017-05-25,-1.2335
2017-05-26,-0.3568
2017-05-30,-0.1343
2017-05-31,-0.3138
2017-06-01,7.3741
2017-06-02,0.2931
2017-06-05,-4.3424
2017-06-06,-3.7538
2017-06-07,-1.9955
2017-06-08,1.5271
2017-06-09,-1.6864
2017-06-12,-0.0927
2017-06-13,0.0928
2017-06-14,-0.3245
2017-06-15,0.0465
2017-06-16,0.186
2017-06-19,1.8561
2017-06-20,2.0957
2017-06-21,2.0527
2017-06-22,-1.0057
2017-06-23,-0.6184
2017-06-26,-0.9333
2017-06-27,-1.7048
2017-06-28,2.2821
2017-06-29,-2.2311
2017-06-30,0.3651
2017-07-03,-2.0919
2017-07-05,0.3251
2017-07-06,-0.2778
2017-07-07,3.2962
2017-07-10,3.7302999999999997
2017-07-11,0.0
2017-07-12,0.5199
2017-07-13,3.319
2017-07-14,-0.0417
2017-07-17,-1.9616
2017-07-18,2.3414
2017-07-19,3.8686
2017-07-20,-0.6808
2017-07-21,0.8871
2017-07-24,0.2398
2017-07-25,0.9569
2017-07-26,0.0395
2017-07-27,-1.895
2017-07-28,-0.5231
2017-07-31,-0.2832
2017-08-01,-0.1623
2017-08-02,-3.8602
2017-08-03,-0.2959
2017-08-04,0.2967
2017-08-07,0.803
2017-08-08,-1.0482
2017-08-09,-1.1441
2017-08-10,-1.5002
2017-08-11,0.4352
2017-08-14,3.4662
2017-08-15,-1.8425
2017-08-16,2.3464
2017-08-17,-2.4177
2017-08-18,0.7262
2017-08-21,-0.0424
2017-08-22,0.3394
2017-08-23,-0.8879
2017-08-24,-0.0853
2017-08-25,0.2989
2017-08-28,-3.4057
2017-08-29,0.1322
2017-08-30,0.7482
2017-08-31,0.4806
2017-09-01,2.7826
2017-09-05,-1.0575
2017-09-06,-2.9072
2017-09-07,-2.1136
2017-09-08,0.8547
2017-09-11,0.3568
2017-09-12,-1.7778
2017-09-13,-1.6742
2017-09-14,1.3806
2017-09-15,-5.9918
2017-09-18,0.2414
2017-09-19,1.0116
2017-09-20,-1.3829
2017-09-21,-1.6441
2017-09-22,-0.2458
2017-09-25,-1.8728
2017-09-26,-0.452
2017-09-27,7.9717
2017-09-28,-1.4019
2017-09-29,0.2844
2017-10-02,1.276
2017-10-03,0.3733
2017-10-04,1.3482
2017-10-05,0.9174
2017-10-06,-0.2273
2017-10-09,-0.6378
2017-10-10,0.7795
2017-10-11,-0.182
2017-10-12,-1.6408
2017-10-13,-1.5292
2017-10-16,1.0352999999999999
2017-10-17,-0.6521
2017-10-18,-0.6095
2017-10-19,0.3774
2017-10-20,5.1692
2017-10-23,-1.0277
2017-10-24,-1.219
2017-10-25,-0.2742
2017-10-26,0.275
2017-10-27,0.1828
2017-10-30,-0.1825
2017-10-31,0.4113
2017-11-01,-2.2758
2017-11-02,0.2329
2017-11-03,1.6729
2017-11-06,-5.5759
2017-11-07,-1.7425000000000002
2017-11-08,4.8276
2017-11-09,-0.4699
2017-11-10,-1.5109
2017-11-13,1.5819999999999999
2017-11-14,-1.0382
2017-11-15,-0.2384
2017-11-16,2.7725
2017-11-17,-1.3953
2017-11-20,1.2736
2017-11-21,1.0713
2017-11-22,5.9447
2017-11-24,-0.1305
2017-11-27,1.4373
2017-11-28,5.7106
2017-11-29,-1.9903
2017-11-30,-2.8595
2017-12-01,-1.3225
2017-12-04,-6.0527
2017-12-05,1.9327999999999999
2017-12-06,1.6253
2017-12-07,1.7326000000000001
2017-12-08,-1.5721
2017-12-11,-0.488
2017-12-12,-2.8533
2017-12-13,0.3212
2017-12-14,1.6011
2017-12-15,-0.9455
2017-12-18,1.4545
2017-12-19,0.2688
2017-12-20,0.6256
2017-12-21,0.3108
2017-12-22,-0.1328
2017-12-26,-2.5266
2017-12-27,0.0455
2017-12-28,-0.1364
2017-12-29,-1.411
2018-01-02,-0.7849
2018-01-03,0.5584
2018-01-04,1.2031
2018-01-05,1.0974
2018-01-08,1.6735
2018-01-09,-2.1352
2018-01-10,1.5
2018-01-11,1.8361
2018-01-12,1.2753
2018-01-16,-1.8671
2018-01-17,0.2655
2018-01-18,0.1324
2018-01-19,3.7902
2018-01-22,-1.741
2018-01-23,0.0
2018-01-24,1.9447
2018-01-25,0.2543
2018-01-26,1.0148
2018-01-29,-2.1766
2018-01-30,-1.5404
2018-01-31,0.5215
2018-02-01,-0.3026
2018-02-02,-0.477
2018-02-05,-3.5294
2018-02-06,-0.1355
2018-02-07,0.8141
2018-02-08,-2.8712
2018-02-09,0.1848
2018-02-12,2.3052
2018-02-13,0.721
2018-02-14,0.6264
2018-02-15,1.0671
2018-02-16,-0.4399
2018-02-20,-1.9885000000000002
2018-02-21,2.1641
2018-02-22,0.0
2018-02-23,3.7952
2018-02-26,1.233
2018-02-27,0.252
2018-02-28,-0.0419
2018-03-01,1.0059
2018-03-02,0.7884
2018-03-05,12.1861
2018-03-06,-1.7248
2018-03-07,1.643
2018-03-08,-0.4776
2018-03-09,10.8896
2018-03-12,-1.6312
2018-03-13,-4.3993
2018-03-14,3.9292
2018-03-15,-0.6812
2018-03-16,-1.8519
2018-03-19,0.9434
2018-03-20,2.8384
2018-03-21,-1.4809999999999999
2018-03-22,2.6648
2018-03-23,-3.0616
2018-03-26,3.2956
2018-03-27,-4.7192
2018-03-28,-2.3021
2018-03-29,2.7847
2018-04-02,-1.1115
2018-04-03,-0.3161
2018-04-04,0.5638
2018-04-05,0.9811
2018-04-06,-2.3595
2018-04-09,0.1066
2018-04-10,2.3784
2018-04-11,0.4854
2018-04-12,0.6556
2018-04-13,-2.3997
2018-04-16,-1.2645
2018-04-17,2.5968999999999998
2018-04-18,-0.104
2018-04-19,-2.0826000000000002
2018-04-20,-2.3041
2018-04-23,-0.5806
2018-04-24,-0.8759
2018-04-25,0.5155
2018-04-26,0.5128
2018-04-27,-0.6924
2018-04-30,-0.2936
2018-05-01,1.2146
2018-05-02,0.5091
2018-05-03,0.6151
2018-05-04,1.1865999999999999
2018-05-07,2.5942
2018-05-08,0.9699
2018-05-09,0.3774
2018-05-10,7.9973
2018-05-11,-0.6962
2018-05-14,0.0956
2018-05-15,-0.6686
2018-05-16,1.6667
2018-05-17,1.7339
2018-05-18,0.9606
2018-05-21,-0.2762
2018-05-22,-2.7701000000000002
2018-05-23,1.8359999999999999
2018-05-24,2.2381
2018-05-25,3.1012
2018-05-29,3.0964
2018-05-30,2.0309
2018-05-31,0.3084
2018-06-01,-1.7048999999999999
2018-06-04,-0.1422
2018-06-05,0.0854
2018-06-06,0.4836
2018-06-07,-3.0294
2018-06-08,0.4964
2018-06-11,-0.0872
2018-06-12,1.7738
2018-06-13,0.2
2018-06-14,0.6273
2018-06-15,-0.0567
2018-06-18,3.4023
2018-06-19,-2.55
2018-06-20,-1.0974
2018-06-21,-3.8975999999999997
2018-06-22,-1.1545
2018-06-25,-2.5756
2018-06-26,-0.953
2018-06-27,1.1794
2018-06-28,5.4908
2018-06-29,-0.0582
2018-07-02,1.1929
2018-07-03,-0.0575
2018-07-05,3.5961
2018-07-06,1.8606
2018-07-09,-0.0273
2018-07-10,-1.8544
2018-07-11,-0.8891
2018-07-12,1.2616
2018-07-13,-1.2735
2018-07-16,-2.0471
2018-07-17,0.8589
2018-07-18,0.2838
2018-07-19,-0.6793
2018-07-20,0.456
2018-07-23,0.0
2018-07-24,-1.4184
2018-07-25,1.2662
2018-07-26,-0.6252
2018-07-27,-4.2322
2018-07-30,-7.7337
2018-07-31,1.3592
2018-08-01,0.1277
2018-08-02,0.3827
2018-08-03,2.0013
2018-08-06,3.9863
2018-08-07,1.168
2018-08-08,0.5921
2018-08-09,1.6480000000000001
2018-08-10,0.2316
2018-08-13,-0.1444
2018-08-14,-1.1571
2018-08-15,0.9658
2018-08-16,1.1594
2018-08-17,-0.9169
2018-08-20,-0.8386
2018-08-21,0.4083
2018-08-22,0.4938
2018-08-23,0.8092
2018-08-24,0.4874
2018-08-27,3.1384
2018-08-28,2.1024
2018-08-29,2.7906
2018-08-30,-0.2372
2018-08-31,-1.6644999999999999
2018-09-04,-3.2778
2018-09-05,-0.9722
2018-09-06,-0.5049
2018-09-07,-1.1841
2018-09-10,2.5678
2018-09-11,-0.6676
2018-09-12,-0.8681
2018-09-13,-0.7627
2018-09-14,-0.8967
2018-09-17,-3.6622
2018-09-18,1.5504
2018-09-19,-1.6442
2018-09-20,1.6418
2018-09-21,-1.7621
2018-09-24,-1.7638
2018-09-25,-0.5782
2018-09-26,-1.7753
2018-09-27,-1.9632
2018-09-28,2.7018
2018-10-01,0.3714
2018-10-02,-4.687
2018-10-03,11.032
2018-10-04,2.7389
2018-10-05,3.9989
2018-10-08,-3.9815
2018-10-09,-0.5396
2018-10-10,-6.9674
2018-10-11,-2.8545
2018-10-12,1.7378
2018-10-15,1.9255
2018-10-16,4.9665
2018-10-17,-0.5225
2018-10-18,-3.6183
2018-10-19,-5.2982
2018-10-22,0.7033
2018-10-23,0.7619
2018-10-24,-8.1916
2018-10-25,4.8387
2018-10-26,-1.8331
2018-10-29,-2.8343
2018-10-30,4.0151
2018-10-31,4.0581
2018-11-01,2.5682
2018-11-02,0.6182
2018-11-05,-5.9601
2018-11-06,-0.8494
2018-11-07,7.2158
2018-11-08,-1.3829
2018-11-09,-0.2805
2018-11-12,-8.6563
2018-11-13,0.9237
2018-11-14,-0.7797
2018-11-15,4.8514
2018-11-16,-0.6191
2018-11-19,-9.1475
2018-11-20,0.0722
2018-11-21,1.3343
2018-11-23,-0.3559
2018-11-26,3.8214
2018-11-27,-2.4768
2018-11-28,4.6914
2018-11-29,-1.4151
2018-11-30,-4.0328
2018-12-03,0.3561
2018-12-04,-4.1874
2018-12-06,3.6296
2018-12-07,-3.1451000000000002
2018-12-10,0.9594
2018-12-11,-1.2792
2018-12-12,1.592
2018-12-13,4.7376000000000005
2018-12-14,-0.6263
2018-12-17,-5.6723
2018-12-18,2.1529
2018-12-19,0.0727
2018-12-20,-1.3435000000000001
2018-12-21,-5.2264
2018-12-24,-0.8155
2018-12-26,3.0932
2018-12-27,0.3798
2018-12-28,-0.454
2018-12-31,3.3067
2019-01-02,0.699
2019-01-03,-2.8133
2019-01-04,4.0226
2019-01-07,2.4575
2019-01-08,1.4109
2019-01-09,-1.1478
2019-01-10,-0.2815
2019-01-11,-0.6704
2019-01-14,-3.3393
2019-01-15,4.0059
2019-01-16,0.8481
2019-01-17,4.3448
2019-01-18,2.1827
2019-01-22,-2.2346
2019-01-23,0.1681
2019-01-24,1.1409
2019-01-25,2.5216
2019-01-28,-3.5599
2019-01-29,-2.0134
2019-01-30,3.3219
2019-01-31,3.5465999999999998
2019-02-01,1.3124
2019-02-04,1.1058
2019-02-05,-0.375
2019-02-06,-1.4429
2019-02-07,0.6047
2019-02-08,-0.5062
2019-02-11,1.2083
2019-02-12,3.4873
2019-02-13,1.1536
2019-02-14,1.9207999999999998
2019-02-15,-0.1767
2019-02-19,1.2389000000000001
2019-02-20,1.69
2019-02-21,-0.2292
2019-02-22,0.2872
2019-02-25,0.6586
2019-02-26,-1.138
2019-02-27,1.554
2019-02-28,-0.5384
2019-03-01,0.5128
2019-03-04,-2.6361
2019-03-05,-3.6972
2019-03-06,-1.0883
2019-03-07,3.2702
2019-03-08,18.1119
2019-03-11,2.0296
2019-03-12,-0.442
2019-03-13,-1.0853
2019-03-14,2.0948
2019-03-15,1.1969
2019-03-18,1.0379
2019-03-19,-1.3617
2019-03-20,-0.4844
2019-03-21,2.02
2019-03-22,-3.1011
2019-03-25,1.3294000000000001
2019-03-26,5.8065999999999995
2019-03-27,-4.9828
2019-03-28,1.0391
2019-03-29,1.3155000000000001
2019-04-01,-1.4873
2019-04-02,-0.6231
2019-04-03,0.9887
2019-04-04,-3.319
2019-04-05,0.8891
2019-04-08,0.563
2019-04-09,1.704
2019-04-10,0.4548
2019-04-11,-0.2621
2019-04-12,-0.8839
2019-04-15,0.7713
