ticker,QCCO US Equity
2004-12-07,-3.3498
2004-12-08,0.4545
2004-12-09,-2.8846
2004-12-10,-0.233
2004-12-13,-2.4518
2004-12-14,2.2741
2004-12-15,1.2288000000000001
2004-12-16,4.3931000000000004
2004-12-17,0.5537
2004-12-20,0.2203
2004-12-21,0.0
2004-12-22,0.1099
2004-12-23,1.427
2004-12-27,-0.5411
2004-12-28,0.9793
2004-12-29,0.2155
2004-12-30,-1.0215
2004-12-31,4.0739
2005-01-03,-1.1482
2005-01-04,-4.1183
2005-01-05,-2.6982
2005-01-06,0.4527
2005-01-07,2.1972
2005-01-10,-1.2128
2005-01-11,-1.2277
2005-01-12,-4.2373
2005-01-13,-1.2979
2005-01-14,-0.777
2005-01-18,2.4699
2005-01-19,-1.5285
2005-01-20,1.0746
2005-01-21,-0.4725
2005-01-24,-0.6528
2005-01-25,3.3453
2005-01-26,-1.1561
2005-01-27,0.8772
2005-01-28,-0.6957
2005-01-31,0.8757
2005-02-01,-1.5625
2005-02-02,1.1758
2005-02-03,-0.0581
2005-02-04,1.0465
2005-02-07,-0.0575
2005-02-08,0.403
2005-02-09,-0.6881
2005-02-10,0.3464
2005-02-11,0.2819
2005-02-14,-2.9011
2005-02-15,-0.1381
2005-02-16,0.7692
2005-02-17,-1.057
2005-02-18,2.3739
2005-02-22,-0.8696
2005-02-23,-0.5848
2005-02-24,-0.7059
2005-02-25,3.673
2005-02-28,0.5143
2005-03-01,-0.7959
2005-03-02,-7.7937
2005-03-03,-3.1697
2005-03-04,-1.4121000000000001
2005-03-07,2.5391
2005-03-08,0.5079
2005-03-09,1.0739
2005-03-10,0.75
2005-03-11,-1.0546
2005-03-14,-3.4483
2005-03-15,-6.6883
2005-03-16,2.6444
2005-03-17,2.1017
2005-03-18,-1.1952
2005-03-21,-1.5457
2005-03-22,1.0239
2005-03-23,3.7161999999999997
2005-03-24,0.1303
2005-03-28,-0.4554
2005-03-29,-2.8758
2005-03-30,0.7402
2005-03-31,0.4008
2005-04-01,-1.3307
2005-04-04,2.5624000000000002
2005-04-05,-2.1039
2005-04-06,0.7388
2005-04-07,0.2
2005-04-08,-0.1996
2005-04-11,-2.0
2005-04-12,1.7006999999999999
2005-04-13,-2.408
2005-04-14,-2.8101000000000003
2005-04-15,-6.2059
2005-04-18,-0.7519
2005-04-19,0.3788
2005-04-20,-0.9057
2005-04-21,0.5331
2005-04-22,-1.5152
2005-04-25,-2.3846
2005-04-26,-2.6793
2005-04-27,3.8057
2005-04-28,-2.6521
2005-04-29,3.8462
2005-05-02,1.6204
2005-05-03,0.0
2005-05-04,-0.0759
2005-05-05,0.152
2005-05-06,0.3794
2005-05-09,2.0408
2005-05-10,-2.7407
2005-05-11,-5.1028
2005-05-12,-3.6917999999999997
2005-05-13,0.25
2005-05-16,-4.5719
2005-05-17,2.7875
2005-05-18,5.5085
2005-05-19,-3.2129
2005-05-20,-0.4149
2005-05-23,7.75
2005-05-24,1.7015
2005-05-25,0.7605
2005-05-26,1.2075
2005-05-27,0.7457
2005-05-31,-0.2961
2005-06-01,0.0742
2005-06-02,-1.1128
2005-06-03,-2.3256
2005-06-06,0.2304
2005-06-07,-0.3831
2005-06-08,-0.7692
2005-06-09,2.3256
2005-06-10,4.0152
2005-06-13,-1.6752
2005-06-14,-0.7407
2005-06-15,0.7463
2005-06-16,-0.8889
2005-06-17,2.7653
2005-06-20,-2.6909
2005-06-21,-2.6906
2005-06-22,-0.5376
2005-06-23,-0.4633
2005-06-24,-1.1637
2005-06-27,3.3752
2005-06-28,3.265
2005-06-29,1.3235000000000001
2005-06-30,4.7896
2005-07-01,-1.5928
2005-07-05,6.5447
2005-07-06,2.3786
2005-07-07,2.3863
2005-07-08,2.3314
2005-07-11,1.601
2005-07-12,-2.7879
2005-07-13,-7.0449
2005-07-14,0.8719
2005-07-15,-0.0665
2005-07-18,0.2661
2005-07-19,2.5879
2005-07-20,1.8758
2005-07-21,-0.8254
2005-07-22,1.7926
2005-07-25,-6.7296
2005-07-26,3.1018
2005-07-27,1.0464
2005-07-28,-1.5534
2005-07-29,0.0
2005-08-01,-3.3539
2005-08-02,5.1029
2005-08-03,2.4595000000000002
2005-08-04,0.8212
2005-08-05,-3.5088
2005-08-08,2.3377
2005-08-09,-5.0761
2005-08-10,-2.8743
2005-08-11,-3.2347
2005-08-12,0.569
2005-08-15,-0.9901
2005-08-16,-5.3571
2005-08-17,1.0566
2005-08-18,-1.0456
2005-08-19,1.6604
2005-08-22,4.0831
2005-08-23,4.7076
2005-08-24,-4.4278
2005-08-25,2.7085
2005-08-26,-6.7314
2005-08-29,2.4554
2005-08-30,-4.6478
2005-08-31,-1.5994000000000002
2005-09-01,-0.1548
2005-09-02,2.7132
2005-09-06,-1.2075
2005-09-07,1.6806999999999999
2005-09-08,-0.5259
2005-09-09,-0.1511
2005-09-12,3.1014
2005-09-13,0.5869
2005-09-14,-2.9905
2005-09-15,-0.4511
2005-09-16,1.8881999999999999
2005-09-19,1.8532
2005-09-20,0.3639
2005-09-21,-1.4503
2005-09-22,1.8396
2005-09-23,1.3728
2005-09-26,1.4255
2005-09-27,3.3731999999999998
2005-09-28,-9.7893
2005-09-29,-3.165
2005-09-30,1.4786000000000001
2005-10-03,-0.8436
2005-10-04,1.4695
2005-10-05,-3.2012
2005-10-06,-0.7874
2005-10-07,-0.7937
2005-10-10,0.24
2005-10-11,-2.4741
2005-10-12,-1.7185000000000001
2005-10-13,-2.9142
2005-10-14,1.458
2005-10-17,-1.0989
2005-10-18,0.0855
2005-10-19,1.2810000000000001
2005-10-20,-0.6745
2005-10-21,4.9236
2005-10-24,3.9644
2005-10-25,-2.6459
2005-10-26,-1.279
2005-10-27,-4.2105
2005-10-28,1.268
2005-10-31,1.2521
2005-11-01,-3.38
2005-11-02,1.4505
2005-11-03,1.1775
2005-11-04,-0.4988
2005-11-07,1.8378999999999999
2005-11-08,5.3322
2005-11-09,8.411200000000001
2005-11-10,0.5747
2005-11-11,-1.5714000000000001
2005-11-14,-12.119
2005-11-15,1.7341
2005-11-16,1.0552
2005-11-17,4.4177
2005-11-18,-2.5385
2005-11-21,-1.7364000000000002
2005-11-22,-0.6426
2005-11-23,-0.5659
2005-11-25,0.1626
2005-11-28,-3.4903
2005-11-29,-2.8595
2005-11-30,3.2035
2005-12-01,-0.4195
2005-12-02,-1.6848999999999998
2005-12-05,2.1422
2005-12-06,0.8389
2005-12-07,-0.0832
2005-12-08,1.4988000000000001
2005-12-09,-0.082
2005-12-12,1.642
2005-12-13,-4.2003
2005-12-14,-0.1686
2005-12-15,-2.4493
2005-12-16,-0.2597
2005-12-19,-0.0868
2005-12-20,-0.8688
2005-12-21,3.8563
2005-12-22,0.5907
2005-12-23,-0.755
2005-12-27,-0.7608
2005-12-28,-2.9813
2005-12-29,-1.0536
2005-12-30,2.307
2006-01-03,1.301
2006-01-04,6.25
2006-01-05,-0.6446
2006-01-06,-3.3252
2006-01-09,0.5034
2006-01-10,0.1669
2006-01-11,-3.25
2006-01-12,-1.292
2006-01-13,1.6579000000000002
2006-01-17,-3.691
2006-01-18,3.2977
2006-01-19,1.6393
2006-01-20,0.4244
2006-01-23,1.437
2006-01-24,2.5
2006-01-25,-4.065
2006-01-26,0.8475
2006-01-27,1.8487
2006-01-30,-1.4851
2006-01-31,0.0838
2006-02-01,1.2551999999999999
2006-02-02,-4.2975
2006-02-03,1.1226
2006-02-06,4.6114
2006-02-07,-2.6122
2006-02-08,-1.5088
2006-02-09,1.3617
2006-02-10,6.0453
2006-02-13,1.1085
2006-02-14,0.9397
2006-02-15,0.8534
2006-02-16,-0.5385
2006-02-17,-2.9389
2006-02-21,-3.1873
2006-02-22,-0.3292
2006-02-23,-0.578
2006-02-24,2.1595
2006-02-27,2.1138
2006-02-28,1.1943
2006-03-01,-0.0787
2006-03-02,-0.4724
2006-03-03,1.2658
2006-03-06,-1.5625
2006-03-07,0.4762
2006-03-08,-0.079
2006-03-09,0.4743
2006-03-10,-0.0787
2006-03-13,-4.1732
2006-03-14,-0.493
2006-03-15,0.6606
2006-03-16,0.082
2006-03-17,-0.2459
2006-03-20,0.493
2006-03-21,-2.4039
2006-03-22,0.5362
2006-03-23,0.8333
2006-03-24,4.876
2006-03-27,-1.6548
2006-03-28,0.0
2006-03-29,1.1218
2006-03-30,-1.7433
2006-03-31,1.8548
2006-04-03,7.6801
2006-04-04,-2.3529
2006-04-05,0.9036
2006-04-06,3.209
2006-04-07,-2.3861
2006-04-10,-1.8519
2006-04-11,0.0755
2006-04-12,3.997
2006-04-13,1.7404
2006-04-17,-1.6393
2006-04-18,1.6667
2006-04-19,0.2851
2006-04-20,4.6198
2006-04-21,2.7174
2006-04-24,-0.7937
2006-04-25,0.7258
2006-04-26,-0.853
2006-04-27,1.2016
2006-04-28,-1.5831
2006-05-01,0.5362
2006-05-02,3.4
2006-05-03,0.1289
2006-05-04,-4.9581
2006-05-05,1.626
2006-05-08,-1.2667
2006-05-09,-1.7556
2006-05-10,-0.4124
2006-05-11,-3.7267
2006-05-12,-2.2222
2006-05-15,-1.173
2006-05-16,1.0386
2006-05-17,-2.4963
2006-05-18,-1.2801
2006-05-19,-0.6865
2006-05-22,-0.0768
2006-05-23,1.7679
2006-05-24,3.0211
2006-05-25,3.8856
2006-05-26,0.7763
2006-05-30,-3.1513
2006-05-31,1.6631
2006-06-01,0.2845
2006-06-02,-0.2128
2006-06-05,-6.4677
2006-06-06,-1.4438
2006-06-07,5.5513
2006-06-08,1.6801
2006-06-09,-2.227
2006-06-12,0.4409
2006-06-13,3.6576
2006-06-14,-2.3994
2006-06-15,4.4107
2006-06-16,0.6925
2006-06-19,-6.6025
2006-06-20,-3.8292
2006-06-21,1.072
2006-06-22,-2.2727
2006-06-23,-1.3178
2006-06-26,1.7282
2006-06-27,-2.471
2006-06-28,0.0
2006-06-29,0.4751
2006-06-30,6.4618
2006-07-03,3.4049
2006-07-05,4.0802
2006-07-06,-0.9629
2006-07-07,1.0417
2006-07-10,2.8179
2006-07-11,-0.5348
2006-07-12,-2.3522
2006-07-13,-0.9635
2006-07-14,2.6407
2006-07-17,-5.0102
2006-07-18,3.0649
2006-07-19,4.9101
2006-07-20,-0.4614
2006-07-21,-3.3775
2006-07-24,4.4551
2006-07-25,-2.3622
2006-07-26,-1.0081
2006-07-27,-3.8018
2006-07-28,0.7763
2006-07-31,-2.3109
2006-08-01,-1.8638
2006-08-02,0.073
2006-08-03,-6.3504
2006-08-04,-4.4427
2006-08-07,-2.1207
2006-08-08,0.0833
2006-08-09,-0.0833
2006-08-10,0.5
2006-08-11,1.7412999999999998
2006-08-14,2.3635
2006-08-15,0.8758
2006-08-16,-2.9992
2006-08-17,1.3832
2006-08-18,-2.488
2006-08-21,-1.6461000000000001
2006-08-22,1.841
2006-08-23,-1.8077
2006-08-24,1.7572999999999999
2006-08-25,3.9474
2006-08-28,1.9778
2006-08-29,0.8534
2006-08-30,0.0
2006-08-31,0.1538
2006-09-01,-3.3794
2006-09-05,4.9285
2006-09-06,-1.2879
2006-09-07,0.0
2006-09-08,0.5372
2006-09-11,0.458
2006-09-12,3.9514
2006-09-13,0.8041
2006-09-14,0.4351
2006-09-15,-7.0036
2006-09-18,2.4845
2006-09-19,-0.8333
2006-09-20,0.9931
2006-09-21,-4.7655
2006-09-22,-2.9388
2006-09-25,-0.5728
2006-09-26,-0.7407
2006-09-27,1.0779
2006-09-28,-1.2305
2006-09-29,-0.9136
2006-10-02,-6.2028
2006-10-03,0.8937
2006-10-04,5.2259
2006-10-05,2.4411
2006-10-06,-0.0822
2006-10-09,-3.0428
2006-10-10,-2.4596999999999998
2006-10-11,12.0
2006-10-12,0.5838
2006-10-13,0.809
2006-10-16,0.1531
2006-10-17,-0.4587
2006-10-18,2.5346
2006-10-19,2.4718999999999998
2006-10-20,0.4386
2006-10-23,-0.2183
2006-10-24,-0.4376
2006-10-25,0.0733
2006-10-26,5.0512
2006-10-27,-0.9059
2006-10-30,-2.0394
2006-10-31,-0.2872
2006-11-01,-3.5997
2006-11-02,1.643
2006-11-03,2.4981999999999998
2006-11-06,2.3656
2006-11-07,-1.8207
2006-11-08,-1.0699
2006-11-09,-4.5422
2006-11-10,4.6073
2006-11-13,2.0217
2006-11-14,5.0955
2006-11-15,-4.2424
2006-11-16,0.5626
2006-11-17,1.6084
2006-11-20,0.2753
2006-11-21,1.51
2006-11-22,0.3381
2006-11-24,-0.0674
2006-11-27,-0.472
2006-11-28,0.8808
2006-11-29,-0.8059
2006-11-30,-1.4218
2006-12-01,1.3736
2006-12-04,3.9973
2006-12-05,-2.9316
2006-12-06,-0.604
2006-12-07,1.688
2006-12-08,0.3984
2006-12-11,-0.5291
2006-12-12,-1.2633
2006-12-13,1.0101
2006-12-14,-0.1333
2006-12-15,0.267
2006-12-18,-1.9973
2006-12-19,1.2908
2006-12-20,0.7378
2006-12-21,0.0666
2006-12-22,0.7319
2006-12-26,2.3778
2006-12-27,3.2258
2006-12-28,-0.0625
2006-12-29,-0.1876
2007-01-03,0.5639
2007-01-04,1.2461
2007-01-05,-7.8154
2007-01-08,2.4699999999999998
2007-01-09,3.2573
2007-01-10,-0.8202
2007-01-11,0.5725
2007-01-12,1.6444999999999999
2007-01-16,-5.0404
2007-01-17,1.0485
2007-01-18,2.6589
2007-01-19,-0.3159
2007-01-22,-2.4715
2007-01-23,3.0539
2007-01-24,-0.4414
2007-01-25,-1.7732999999999999
2007-01-26,0.8382
2007-01-29,4.9872
2007-01-30,1.7157
2007-01-31,2.7711
2007-02-01,-1.5826
2007-02-02,-0.0596
2007-02-05,-7.7473
2007-02-06,-0.969
2007-02-07,1.3046
2007-02-08,-1.2878
2007-02-09,4.2401
2007-02-12,-4.1927
2007-02-13,0.196
2007-02-14,-2.2164
2007-02-15,-2.7333
2007-02-16,-1.0281
2007-02-20,3.2548
2007-02-21,-4.4266
2007-02-22,-1.8947
2007-02-23,-0.6438
2007-02-26,-5.1836
2007-02-27,0.6074
2007-02-28,0.0755
2007-03-01,5.1282
2007-03-02,-4.7346
2007-03-05,-1.7319
2007-03-06,3.4483
2007-03-07,-3.5556
2007-03-08,0.6912
2007-03-09,2.5934
2007-03-12,-1.7844
2007-03-13,0.3028
2007-03-14,0.9057
2007-03-15,2.6926
2007-03-16,-5.244
2007-03-19,-0.0769
2007-03-20,3.7692
2007-03-21,3.7064
2007-03-22,0.0715
2007-03-23,-1.2857
2007-03-26,-1.4472
2007-03-27,-3.8913
2007-03-28,-0.6112
2007-03-29,1.3067
2007-03-30,0.8346
2007-04-02,-1.5049000000000001
2007-04-03,5.1184
2007-04-04,-2.3256
2007-04-05,1.4881
2007-04-09,-4.6921
2007-04-10,1.0769
2007-04-11,-1.1416
2007-04-12,2.2325
2007-04-13,-0.4518
2007-04-16,1.2859
2007-04-17,-0.224
2007-04-18,-0.0749
2007-04-19,0.8989
2007-04-20,3.3407999999999998
2007-04-23,-7.5431
2007-04-24,1.1655
2007-04-25,0.6144
2007-04-26,1.145
2007-04-27,-0.3774
2007-04-30,-0.5303
2007-05-01,0.9139
2007-05-02,2.9434
2007-05-03,12.9032
2007-05-04,-2.6623
2007-05-07,4.2028
2007-05-08,-2.8169
2007-05-09,-0.3953
2007-05-10,-1.7856999999999998
2007-05-11,3.0976
2007-05-14,-0.0657
2007-05-15,-4.1447
2007-05-16,-1.51
2007-05-17,0.9756
2007-05-18,-0.2761
2007-05-21,1.2457
2007-05-22,1.9139
2007-05-23,-0.2683
2007-05-24,-0.0672
2007-05-25,0.9421
2007-05-29,-1.4
2007-05-30,0.8114
2007-05-31,0.6036
2007-06-01,0.0
2007-06-04,0.2667
2007-06-05,-0.9309
2007-06-06,-1.0067
2007-06-07,0.8814
2007-06-08,0.8065
2007-06-11,-0.2
2007-06-12,-0.0668
2007-06-13,2.4733
2007-06-14,-0.1305
2007-06-15,0.5879
2007-06-18,0.9091
2007-06-19,4.3115
2007-06-20,-0.5552
2007-06-21,-1.1166
2007-06-22,-5.0816
2007-06-25,1.4541
2007-06-26,-4.1693999999999996
2007-06-27,4.8946
2007-06-28,-2.722
2007-06-29,-0.0666
2007-07-02,2.1333
2007-07-03,-1.6971
2007-07-05,6.1753
2007-07-06,-0.7505
2007-07-09,-5.7971
2007-07-10,-1.5385
2007-07-11,1.2908
2007-07-12,2.0121
2007-07-13,-1.3807
2007-07-16,-0.4
2007-07-17,0.2008
2007-07-18,0.334
2007-07-19,-0.3995
2007-07-20,-0.8021
2007-07-23,0.0674
2007-07-24,-6.0606
2007-07-25,-1.8638
2007-07-26,1.0226
2007-07-27,-3.543
2007-07-30,2.1739
2007-07-31,-0.4402
2007-08-01,3.3898
2007-08-02,2.7798
2007-08-03,-8.1831
2007-08-06,-2.6435
2007-08-07,0.7758
2007-08-08,0.3849
2007-08-09,0.8436
2007-08-10,5.4753
2007-08-13,2.7397
2007-08-14,1.1307
2007-08-15,-5.5905000000000005
2007-08-16,3.3309
2007-08-17,0.5014
2007-08-20,1.2117
2007-08-21,1.338
2007-08-22,2.5712
2007-08-23,-2.3035
2007-08-24,1.7337
2007-08-27,-2.5903
2007-08-28,-2.1693
2007-08-29,7.01
2007-08-30,-2.0722
2007-08-31,-1.3652
2007-09-04,-2.2145
2007-09-05,1.2031
2007-09-06,3.2867
2007-09-07,-6.8382
2007-09-10,-3.1977
2007-09-11,7.2823
2007-09-12,-5.5283
2007-09-13,0.3704
2007-09-14,-1.845
2007-09-17,-1.6541000000000001
2007-09-18,9.633
2007-09-19,3.9052
2007-09-20,-0.7383
2007-09-21,0.3381
2007-09-24,-0.6739
2007-09-25,-1.6961
2007-09-26,2.2084
2007-09-27,1.2154
2007-09-28,-3.6024000000000003
2007-10-01,3.1142
2007-10-02,0.604
2007-10-03,-0.7338
2007-10-04,0.6048
2007-10-05,-0.2004
2007-10-08,0.9371
2007-10-09,2.7851
2007-10-10,-0.6452
2007-10-11,-2.2078
2007-10-12,3.0544
2007-10-15,-1.8041
2007-10-16,-1.5748
2007-10-17,2.2667
2007-10-18,0.5867
2007-10-19,-7.0642
2007-10-22,3.417
2007-10-23,2.8321
2007-10-24,3.0164
2007-10-25,-2.8644
2007-10-26,4.8493
2007-10-29,-0.3125
2007-10-30,-1.3793
2007-10-31,-3.6236
2007-11-01,-3.2322
2007-11-02,0.818
2007-11-05,-3.3807
2007-11-06,2.7292
2007-11-07,-5.5858
2007-11-08,3.343
2007-11-09,-4.7117
2007-11-12,2.0664
2007-11-13,0.7231
2007-11-14,-5.5994
2007-11-15,-0.7605
2007-11-16,3.5249
2007-11-19,-1.4064
2007-11-20,2.4775
2007-11-21,4.3956
2007-11-23,-3.3684
2007-11-26,-3.3406000000000002
2007-11-27,4.0571
2007-11-28,7.509
2007-11-29,-0.6044
2007-11-30,-6.1486
2007-12-03,-1.7999
2007-12-04,-4.6921
2007-12-05,6.3077
2007-12-06,-2.3878
2007-12-07,5.5597
2007-12-10,2.9494
2007-12-11,-1.3643
2007-12-12,2.0055
2007-12-13,-1.6949
2007-12-14,-5.5172
2007-12-17,-0.2679
2007-12-18,1.1638
2007-12-19,-14.7788
2007-12-20,10.6957
2007-12-21,8.0675
2007-12-24,0.2604
2007-12-26,2.7706
2007-12-27,-3.4541
2007-12-28,-0.6981
2007-12-31,-1.1424
2008-01-02,-5.8667
2008-01-03,4.1549
2008-01-04,-0.544
2008-01-07,1.6408
2008-01-08,-0.8969
2008-01-09,-4.7964
2008-01-10,3.1369
2008-01-11,-4.1475
2008-01-14,2.1154
2008-01-15,-13.371
2008-01-16,-3.5869999999999997
2008-01-17,-8.9064
2008-01-18,2.599
2008-01-22,8.9264
2008-01-23,15.7254
2008-01-24,-12.7273
2008-01-25,4.2763
2008-01-28,4.6267
2008-01-29,4.1206
2008-01-30,-1.834
2008-01-31,3.3432
2008-02-01,-0.666
2008-02-04,-0.1916
2008-02-05,-2.2073
2008-02-06,-2.3553
2008-02-07,1.1055
2008-02-08,-3.7773
2008-02-11,-6.5083
2008-02-12,-1.5470000000000002
2008-02-13,1.459
2008-02-14,-1.6593
2008-02-15,-3.2621
2008-02-19,-2.093
2008-02-20,0.8314
2008-02-21,-0.1178
2008-02-22,0.1179
2008-02-25,2.1201
2008-02-26,-0.5767
2008-02-27,1.2761
2008-02-28,-2.7491
2008-02-29,-3.298
2008-03-03,-1.5834000000000001
2008-03-04,-0.6188
2008-03-05,-1.8679999999999999
2008-03-06,-5.3299
2008-03-07,-2.9491
2008-03-10,-1.5192999999999999
2008-03-11,-1.2623
2008-03-12,0.0
2008-03-13,4.5455
2008-03-14,-9.7826
2008-03-17,-4.2169
2008-03-18,12.1069
2008-03-19,1.9635
2008-03-20,12.6547
2008-03-24,0.6105
2008-03-25,5.2184
2008-03-26,1.0381
2008-03-27,1.484
2008-03-28,0.4499
2008-03-31,1.3437999999999999
2008-04-01,4.5304
2008-04-02,-2.9598
2008-04-03,-1.4161000000000001
2008-04-04,2.4309
2008-04-07,-0.4315
2008-04-08,1.0834
2008-04-09,-2.4652
2008-04-10,2.6374
2008-04-11,-6.6381
2008-04-14,0.2294
2008-04-15,0.0
2008-04-16,2.8604000000000003
2008-04-17,-10.0111
2008-04-18,-3.0902
2008-04-21,-1.4031
2008-04-22,-7.1151
2008-04-23,1.532
2008-04-24,0.1372
2008-04-25,1.6438000000000001
2008-04-28,0.0
2008-04-29,7.6819
2008-04-30,9.7622
2008-05-01,10.7184
2008-05-02,7.0031
2008-05-05,-6.641
2008-05-06,-5.6701
2008-05-07,-12.7869
2008-05-08,5.3885
2008-05-09,2.6159
2008-05-12,-8.5747
2008-05-13,-0.8872
2008-05-14,3.7084
2008-05-15,-2.3573
2008-05-16,0.2541
2008-05-19,-5.9569
2008-05-20,0.9434
2008-05-21,-2.4032
2008-05-22,0.684
2008-05-23,-1.4946
2008-05-27,10.3448
2008-05-28,3.875
2008-05-29,4.4525
2008-05-30,-4.3779
2008-06-02,-4.4578
2008-06-03,-2.9004
2008-06-04,4.026
2008-06-05,5.3683
2008-06-06,-5.5687
2008-06-09,-2.2585
2008-06-10,0.6418
2008-06-11,-5.102
2008-06-12,-2.2849
2008-06-13,1.9257
2008-06-16,7.2874
2008-06-17,0.6289
2008-06-18,-0.875
2008-06-19,2.5221
2008-06-20,-4.059
2008-06-23,0.8974
2008-06-24,-5.3367
2008-06-25,-1.0738
2008-06-26,2.0353
2008-06-27,12.234
2008-06-30,-7.7014
2008-07-01,-4.7497
2008-07-02,13.8814
2008-07-03,-6.5089
2008-07-07,-4.8101
2008-07-08,12.5
2008-07-09,-6.5012
2008-07-10,2.402
2008-07-11,3.8272
2008-07-14,-10.8205
2008-07-15,-0.8
2008-07-16,6.3172
2008-07-17,8.3439
2008-07-18,2.9172000000000002
2008-07-21,-2.2676
2008-07-22,2.7842000000000002
2008-07-23,0.7901
2008-07-24,-2.4636
2008-07-25,2.6406
2008-07-28,-2.1253
2008-07-29,6.0571
2008-07-30,-0.9698
2008-07-31,0.9793
2008-08-01,3.3405
2008-08-04,-3.2325
2008-08-05,1.6164
2008-08-06,-2.6511
2008-08-07,-3.8125999999999998
2008-08-08,-1.6987999999999999
2008-08-11,3.5714
2008-08-12,-4.2269
2008-08-13,-3.7166
2008-08-14,2.1713
2008-08-15,-5.7851
2008-08-18,-6.8922
2008-08-19,-4.2292
2008-08-20,-0.4274
2008-08-21,-2.7182
2008-08-22,2.3529
2008-08-25,3.1609
2008-08-26,-0.8357
2008-08-27,-2.9494
2008-08-28,-6.5123
2008-08-29,-2.0124
2008-09-02,0.158
2008-09-03,0.7886
2008-09-04,5.6338
2008-09-05,-1.1852
2008-09-08,-2.3988
2008-09-09,3.8402
2008-09-10,1.1834
2008-09-11,1.0234
2008-09-12,7.9595
2008-09-15,4.2895
2008-09-16,-2.5707
2008-09-17,1.5831
2008-09-18,4.4156
2008-09-19,-0.4975
2008-09-22,-3.875
2008-09-23,0.7802
2008-09-24,-3.2258
2008-09-25,-0.1333
2008-09-26,-1.2016
2008-09-29,-20.3623
2008-09-30,14.1997
2008-10-01,5.4903
2008-10-02,-4.9229
2008-10-03,8.0
2008-10-06,-3.7037
2008-10-07,8.547
2008-10-08,1.706
2008-10-09,-11.0968
2008-10-10,13.2075
2008-10-13,2.1795
2008-10-14,-0.7528
2008-10-15,-6.8268
2008-10-16,-0.8141
2008-10-17,0.684
2008-10-20,-2.3098
2008-10-21,1.5299
2008-10-22,-1.5068000000000001
2008-10-23,-1.669
2008-10-24,0.8487
2008-10-27,-0.9818
2008-10-28,-0.7082
2008-10-29,6.8474
2008-10-30,-1.3351
2008-10-31,9.0663
2008-11-03,-1.6129
2008-11-04,-1.2610000000000001
2008-11-05,1.6602999999999999
2008-11-06,-0.6281
2008-11-07,-4.0455
2008-11-10,-7.3781
2008-11-11,-1.138
2008-11-12,-2.8777
2008-11-13,-5.6296
2008-11-14,-13.6578
2008-11-17,9.2727
2008-11-18,-7.1547
2008-11-19,-5.709
2008-11-20,-17.5781
2008-11-21,-0.237
2008-11-24,-0.4751
2008-11-25,-0.716
2008-11-26,5.0481
2008-11-28,2.9748
2008-12-01,1.3333
2008-12-02,-8.5526
2008-12-03,55.8783
2008-12-04,-15.3862
2008-12-05,-8.7273
