ticker,EV US Equity
2000-05-23,-2.4673
2000-05-24,-0.4464
2000-05-25,-0.4484
2000-05-26,-0.1502
2000-05-30,3.609
2000-05-31,1.016
2000-06-01,0.431
2000-06-02,3.5765000000000002
2000-06-05,1.105
2000-06-06,1.3660999999999999
2000-06-07,1.4825
2000-06-08,-1.328
2000-06-09,0.8075
2000-06-12,-1.4686
2000-06-13,0.542
2000-06-14,-1.0782
2000-06-15,2.0436
2000-06-16,0.534
2000-06-19,1.328
2000-06-20,1.8349
2000-06-21,-1.8018
2000-06-22,-2.8834
2000-06-23,-0.9447
2000-06-26,2.0436
2000-06-27,-1.4686
2000-06-28,1.7614999999999998
2000-06-29,-0.1332
2000-06-30,-1.3333
2000-07-03,0.4054
2000-07-05,1.4805
2000-07-06,0.0
2000-07-07,0.1326
2000-07-10,-0.1325
2000-07-11,0.1326
2000-07-12,1.8542999999999998
2000-07-13,0.0
2000-07-14,1.0403
2000-07-17,0.1287
2000-07-18,-0.1285
2000-07-19,2.574
2000-07-20,2.133
2000-07-21,-1.8428
2000-07-24,-0.2503
2000-07-25,1.3801999999999999
2000-07-26,0.0
2000-07-27,-1.297
2000-07-28,-1.2563
2000-07-31,5.4707
2000-08-01,-0.965
2000-08-02,2.5579
2000-08-03,-0.5938
2000-08-04,4.6594999999999995
2000-08-07,-0.5708
2000-08-08,-0.4592
2000-08-09,-1.3841
2000-08-10,-3.2749
2000-08-11,-0.6046
2000-08-14,1.0949
2000-08-15,-1.2034
2000-08-16,-3.6541
2000-08-17,0.0
2000-08-18,-0.6321
2000-08-21,0.0
2000-08-22,-0.7634
2000-08-23,-1.2821
2000-08-24,0.7792
2000-08-25,1.8041
2000-08-28,-2.6582
2000-08-29,3.3810000000000002
2000-08-30,0.5031
2000-08-31,-3.0038
2000-09-01,1.6774
2000-09-05,-0.6345
2000-09-06,0.1277
2000-09-07,1.4031
2000-09-08,0.7547
2000-09-11,1.7478
2000-09-12,0.0
2000-09-13,-1.3497
2000-09-14,3.3582
2000-09-15,-4.5728
2000-09-18,-2.2699
2000-09-19,1.1613
2000-09-20,2.0408
2000-09-21,-0.875
2000-09-22,-0.3783
2000-09-25,2.4051
2000-09-26,-3.5846999999999998
2000-09-27,-1.1538
2000-09-28,3.7613
2000-09-29,2.0
2000-10-02,-1.9607999999999999
2000-10-03,-2.875
2000-10-04,-1.287
2000-10-05,0.5215
2000-10-06,-2.4643
2000-10-09,-2.5266
2000-10-10,-1.3643
2000-10-11,-1.2448
2000-10-12,-2.3810000000000002
2000-10-13,4.1607
2000-10-16,2.4793
2000-10-17,-2.6882
2000-10-18,0.8287
2000-10-19,2.8767
2000-10-20,1.7309999999999999
2000-10-23,-2.356
2000-10-24,1.3405
2000-10-25,-1.7196
2000-10-26,0.0
2000-10-27,3.2194
2000-10-30,3.3987
2000-10-31,0.7585
2000-11-01,-1.5056
2000-11-02,5.4777000000000005
2000-11-03,2.2947
2000-11-06,-2.7155
2000-11-07,0.1214
2000-11-08,-3.2727
2000-11-09,-2.7569
2000-11-10,-4.5103
2000-11-13,6.0729
2000-11-14,-3.8167999999999997
2000-11-15,5.291
2000-11-16,-4.0201
2000-11-17,2.6178
2000-11-20,-4.3367
2000-11-21,-2.1333
2000-11-22,-2.7248
2000-11-24,7.2829
2000-11-27,0.0
2000-11-28,-4.4386
2000-11-29,3.8251
2000-11-30,-3.6842
2000-12-01,5.7377
2000-12-04,1.8088
2000-12-05,3.8071
2000-12-06,-3.912
2000-12-07,0.5089
2000-12-08,6.3291
2000-12-11,7.1429
2000-12-12,-3.1111
2000-12-13,-1.3761
2000-12-14,-1.3953
2000-12-15,2.3585
2000-12-18,6.682
2000-12-19,-2.8078
2000-12-20,-2.4444
2000-12-21,2.5057
2000-12-22,3.3333
2000-12-26,-0.6452
2000-12-27,4.9784
2000-12-28,4.3299
2000-12-29,1.9763
2001-01-02,-12.4031
2001-01-03,7.3009
2001-01-04,-2.8866
2001-01-05,-2.9724
2001-01-08,1.9694
2001-01-09,-3.2189
2001-01-10,3.5477
2001-01-11,0.8565
2001-01-12,1.0616
2001-01-16,0.2101
2001-01-17,2.7254
2001-01-18,-1.6327
2001-01-19,0.8299
2001-01-22,-0.2058
2001-01-23,1.4433
2001-01-24,-0.813
2001-01-25,0.6148
2001-01-26,-0.4073
2001-01-29,1.4642
2001-01-30,-0.2262
2001-01-31,-1.5544
2001-02-01,0.1974
2001-02-02,-1.149
2001-02-05,-0.1661
2001-02-06,0.8649
2001-02-07,1.2203
2001-02-08,-1.9224999999999999
2001-02-09,-2.7575
2001-02-12,5.9105
2001-02-13,-1.3548
2001-02-14,0.3924
2001-02-15,-2.2801
2001-02-16,1.6
2001-02-20,-1.5091999999999999
2001-02-21,-0.1332
2001-02-22,-3.3356
2001-02-23,3.4161
2001-02-26,3.4368
2001-02-27,0.0
2001-02-28,-1.3226
2001-03-01,0.1961
2001-03-02,2.447
2001-03-05,0.0318
2001-03-06,0.3184
2001-03-07,-0.3491
2001-03-08,0.8917
2001-03-09,-2.9356
2001-03-12,-3.4146
2001-03-13,2.1886
2001-03-14,-2.3394
2001-03-15,2.5641
2001-03-16,-3.125
2001-03-19,8.0136
2001-03-20,-2.2949
2001-03-21,-3.4749
2001-03-22,-3.6667
2001-03-23,2.0761
2001-03-26,3.2542
2001-03-27,5.8766
2001-03-28,-2.8217
2001-03-29,1.4678
2001-03-30,-2.3585
2001-04-02,-0.9662
2001-04-03,-3.4146
2001-04-04,-2.0539
2001-04-05,13.441
2001-04-06,-3.4242
2001-04-09,-0.0628
2001-04-10,1.8838
2001-04-11,3.3898
2001-04-12,-1.9076
2001-04-16,-0.6685
2001-04-17,-0.4283
2001-04-18,1.874
2001-04-19,-0.4825
2001-04-20,-1.7879
2001-04-23,-1.2033
2001-04-24,-0.7808
2001-04-25,1.0702
2001-04-26,1.09
2001-04-27,0.9259
2001-04-30,-1.2232
2001-05-01,1.7647
2001-05-02,2.373
2001-05-03,-1.7831000000000001
2001-05-04,1.9969999999999999
2001-05-07,0.623
2001-05-08,3.5377
2001-05-09,1.3098
2001-05-10,0.1967
2001-05-11,-1.5989
2001-05-14,2.6511
2001-05-15,3.86
2001-05-16,0.6417
2001-05-17,1.4878
2001-05-18,-2.4084
2001-05-21,-0.8047
2001-05-22,3.2991
2001-05-23,-0.5236
2001-05-24,-0.0263
2001-05-25,-0.9476
2001-05-29,-2.5512
2001-05-30,-2.0998
2001-05-31,-0.1114
2001-06-01,-2.3424
2001-06-04,2.1416
2001-06-05,0.9226
2001-06-06,-1.9391
2001-06-07,-0.339
2001-06-08,-0.822
2001-06-11,-2.8294
2001-06-12,-0.8235
2001-06-13,0.2966
2001-06-14,-2.1289
2001-06-15,-2.5076
2001-06-18,-0.8367
2001-06-19,3.9062
2001-06-20,3.4586
2001-06-21,9.4767
2001-06-22,-1.4604
2001-06-25,-1.2665
2001-06-26,-0.1092
2001-06-27,-0.1366
2001-06-28,2.3256
2001-06-29,-6.9519
2001-07-02,0.3448
2001-07-03,-1.7755
2001-07-05,0.2915
2001-07-06,-0.4651
2001-07-09,-2.9497999999999998
2001-07-10,-1.7755
2001-07-11,-1.0417
2001-07-12,3.0031
2001-07-13,0.541
2001-07-16,-0.5979
2001-07-17,0.9023
2001-07-18,1.3413
2001-07-19,0.7941
2001-07-20,0.6711
2001-07-23,-0.1159
2001-07-24,-0.8996
2001-07-25,-0.1757
2001-07-26,1.496
2001-07-27,0.2312
2001-07-30,-1.2709
2001-07-31,-0.117
2001-08-01,0.2343
2001-08-02,0.7598
2001-08-03,0.29
2001-08-06,-1.0989
2001-08-07,-0.3801
2001-08-08,0.587
2001-08-09,0.0
2001-08-10,0.9629
2001-08-13,-0.1156
2001-08-14,-0.2894
2001-08-15,-2.2055
2001-08-16,0.1484
2001-08-17,-1.9259
2001-08-20,2.5982
2001-08-21,-1.6196000000000002
2001-08-22,1.7659
2001-08-23,-1.2353
2001-08-24,-0.0893
2001-08-27,-1.0432
2001-08-28,-1.3554
2001-08-29,1.374
2001-08-30,-1.3253
2001-08-31,1.0379
2001-09-04,1.2085
2001-09-05,-1.2836
2001-09-06,-1.7841
2001-09-07,-2.7094
2001-09-10,0.0949
2001-09-17,-6.418
2001-09-18,1.3851
2001-09-19,-2.0327
2001-09-20,-1.3265
2001-09-21,-1.5857
2001-09-24,5.5692
2001-09-25,-1.2276
2001-09-26,0.4031
2001-09-27,3.1114
2001-09-28,1.7197
2001-10-01,-4.3062000000000005
2001-10-02,2.8333
2001-10-03,4.0519
2001-10-04,-3.8318
2001-10-05,0.0324
2001-10-08,-2.4935
2001-10-09,1.096
2001-10-10,0.7556
2001-10-11,0.9129
2001-10-12,-1.874
2001-10-15,1.2511999999999999
2001-10-16,0.4878
2001-10-17,-0.3236
2001-10-18,-1.9156
2001-10-19,0.2648
2001-10-22,2.0139
2001-10-23,0.3883
2001-10-24,-2.1921
2001-10-25,0.1978
2001-10-26,-2.9605
2001-10-29,-2.1949
2001-10-30,0.417
2001-10-31,-2.7682
2001-11-01,2.0285
2001-11-02,2.9299
2001-11-05,-2.0671
2001-11-06,0.4152
2001-11-07,3.0324
2001-11-08,2.2742
2001-11-09,-1.308
2001-11-12,-1.5573000000000001
2001-11-13,2.4907
2001-11-14,1.1494
2001-11-15,-0.0325
2001-11-16,1.8513
2001-11-19,3.0612
2001-11-20,-0.8045
2001-11-21,-1.5284
2001-11-23,1.8372000000000002
2001-11-26,2.6128
2001-11-27,0.0
2001-11-28,-3.3647
2001-11-29,2.4153000000000002
2001-11-30,-1.1332
2001-12-03,-1.6419000000000001
2001-12-04,3.748
2001-12-05,4.5841
2001-12-06,-1.4514
2001-12-07,-0.1473
2001-12-10,1.1209
2001-12-11,-1.4586000000000001
2001-12-12,-1.6578
2001-12-13,-1.5653000000000001
2001-12-14,0.6728
2001-12-17,1.3366
2001-12-18,2.7578
2001-12-19,2.2462
2001-12-20,1.2268
2001-12-21,0.4791
2001-12-24,0.0
2001-12-26,2.2439999999999998
2001-12-27,1.0974
2001-12-28,-2.2524
2001-12-31,-1.3048
2002-01-02,-1.8847
2002-01-03,1.9782
2002-01-04,4.217
2002-01-07,2.0502
2002-01-08,0.4494
2002-01-09,-1.2631999999999999
2002-01-10,0.2399
2002-01-11,-2.7119999999999997
2002-01-14,-2.5963000000000003
2002-01-15,4.349
2002-01-16,-0.2689
2002-01-17,2.831
2002-01-18,-1.0225
2002-01-22,-0.0795
2002-01-23,-0.1856
2002-01-24,3.0279
2002-01-25,3.7896
2002-01-28,-3.1545
2002-01-29,-2.3532
2002-01-30,1.3158
2002-01-31,2.0779
2002-02-01,1.3995
2002-02-04,-3.8895999999999997
2002-02-05,1.7231999999999998
2002-02-06,-0.2823
2002-02-07,-0.1802
2002-02-08,0.5673
2002-02-11,1.641
2002-02-12,0.9082
2002-02-13,-0.125
2002-02-14,-0.4506
2002-02-15,-2.8162000000000003
2002-02-19,-1.0349
2002-02-20,1.4379
2002-02-21,-3.2732
2002-02-22,0.6395
2002-02-25,0.556
2002-02-26,-0.1053
2002-02-27,-0.1054
2002-02-28,0.7916
2002-03-01,-0.3927
2002-03-04,0.8936
2002-03-05,0.9117
2002-03-06,-0.0516
2002-03-07,0.2066
2002-03-08,0.7732
2002-03-11,-0.1279
2002-03-12,-1.2036
2002-03-13,-0.7258
2002-03-14,1.4883
2002-03-15,-0.0257
2002-03-18,2.0329
2002-03-19,-1.2610000000000001
2002-03-20,-1.9157
2002-03-21,1.0156
2002-03-22,-1.6499000000000001
2002-03-25,-0.3932
2002-03-26,3.2368
2002-03-27,0.0765
2002-03-28,1.7574999999999998
2002-04-01,-0.6758
2002-04-02,-0.3528
2002-04-03,-1.2898
2002-04-04,-1.1786
2002-04-05,-0.8556
2002-04-08,1.1768
2002-04-09,-0.3619
2002-04-10,1.9973999999999998
2002-04-11,-2.3652
2002-04-12,2.8914
2002-04-15,-0.8608
2002-04-16,1.379
2002-04-17,1.5617
2002-04-18,0.62
2002-04-19,0.3451
2002-04-22,-4.0776
2002-04-23,-0.3073
2002-04-24,-1.9779
2002-04-25,-1.7034
2002-04-26,-0.0467
2002-04-29,-0.5879
2002-04-30,-1.8011
2002-05-01,0.3285
2002-05-02,1.2824
2002-05-03,0.1347
2002-05-06,-1.8563
2002-05-07,1.0143
2002-05-08,0.6513
2002-05-09,-1.1054
2002-05-10,-1.2541
2002-05-13,-0.6074
2002-05-14,0.8611
2002-05-15,-0.0275
2002-05-16,-0.0826
2002-05-17,0.4963
2002-05-20,-2.2771
2002-05-21,-1.0107
2002-05-22,-0.0284
2002-05-23,1.9574
2002-05-24,-2.1981
2002-05-28,-0.4267
2002-05-29,0.3143
2002-05-30,-0.4842
2002-05-31,0.0286
2002-06-03,-1.2589000000000001
2002-06-04,-2.0574
2002-06-05,2.3964
2002-06-06,-1.358
2002-06-07,1.0838
2002-06-10,0.3767
2002-06-11,-2.2806
2002-06-12,-1.2703
2002-06-13,-4.4285
2002-06-14,0.6575
2002-06-17,3.7636
2002-06-18,0.8693
2002-06-19,-2.3477
2002-06-20,-3.2561999999999998
2002-06-21,-4.4354
2002-06-24,1.3825
2002-06-25,-2.1104
2002-06-26,0.3317
2002-06-27,0.9917
2002-06-28,2.1277
2002-07-01,-2.5
2002-07-02,-3.616
2002-07-03,-1.7053
2002-07-05,4.9618
2002-07-08,-1.0909
2002-07-09,-4.2112
2002-07-10,-1.8493
2002-07-11,-0.8887
2002-07-12,0.7891
2002-07-15,-3.2384
2002-07-16,1.1033
2002-07-17,-0.8003
2002-07-18,-1.4301
2002-07-19,-2.753
2002-07-22,-2.6395999999999997
2002-07-23,-5.8939
2002-07-24,4.3841
2002-07-25,-1.88
2002-07-26,2.2829
2002-07-29,8.2204
2002-07-30,1.2555
2002-07-31,-2.407
2002-08-01,-1.42
2002-08-02,-4.2456
2002-08-05,-3.4442
2002-08-06,1.066
2002-08-07,3.286
2002-08-08,4.3205
2002-08-09,0.1883
2002-08-12,-0.0752
2002-08-13,-2.4445
2002-08-14,3.7779
2002-08-15,1.4116
2002-08-16,-3.5531
2002-08-19,-0.4937
2002-08-20,-4.1985
2002-08-21,12.749
2002-08-22,2.8622
2002-08-23,-2.336
2002-08-26,1.5125
2002-08-27,-1.5593
2002-08-28,-1.9710999999999999
2002-08-29,3.1957
2002-08-30,0.2436
2002-09-03,-3.7487
2002-09-04,3.8226
2002-09-05,-2.8829000000000002
2002-09-06,1.4664
2002-09-09,2.5379
2002-09-10,1.5125
2002-09-11,0.7111
2002-09-12,-4.304
2002-09-13,0.5271
2002-09-16,0.4544
2002-09-17,-1.8441
2002-09-18,-0.5672
2002-09-19,-3.2799
2002-09-20,-0.0369
2002-09-23,1.0324
2002-09-24,-1.2409
2002-09-25,3.5477
2002-09-26,1.0707
2002-09-27,-3.072
2002-09-30,0.6922
2002-10-01,3.9797000000000002
2002-10-02,-2.5747999999999998
2002-10-03,-3.1786
2002-10-04,-1.4755
2002-10-07,-5.9154
2002-10-08,3.1834
2002-10-09,-5.7848
2002-10-10,5.8125
2002-10-11,3.2495
2002-10-14,-0.1873
2002-10-15,6.9069
2002-10-16,-2.493
2002-10-17,4.2492
2002-10-18,-1.3472
2002-10-21,0.9104
2002-10-22,-1.6308
2002-10-23,1.6578
2002-10-24,-1.7696
2002-10-25,3.3204000000000002
2002-10-28,-0.3761
2002-10-29,-1.6129
2002-10-30,1.0843
2002-10-31,-0.6574
2002-11-01,1.3584
2002-11-04,1.0309
2002-11-05,0.7483
2002-11-06,0.4389
2002-11-07,-1.8151000000000002
2002-11-08,-0.5478
2002-11-11,-1.8244
2002-11-12,-0.5961
2002-11-13,-1.8342
2002-11-14,2.1919
2002-11-15,1.4416
2002-11-18,-2.669
2002-11-19,0.7835
2002-11-20,3.6395999999999997
2002-11-21,6.8530999999999995
2002-11-22,0.5424
2002-11-25,1.079
2002-11-26,-3.5164999999999997
2002-11-27,3.1565
2002-11-29,-1.5773000000000001
2002-12-02,2.3077
2002-12-03,-0.0627
2002-12-04,-2.5078
2002-12-05,-0.9968
2002-12-06,0.7145
2002-12-09,-2.6121
2002-12-10,1.0265
2002-12-11,-0.1967
2002-12-12,0.1642
2002-12-13,-1.6393
2002-12-16,3.3667
2002-12-17,-0.5482
2002-12-18,-3.6965
2002-12-19,0.2694
2002-12-20,1.0745
2002-12-23,-0.4983
2002-12-24,-2.0033
2002-12-26,0.1704
2002-12-27,-2.0068
2002-12-30,-1.319
2002-12-31,-0.6331
2003-01-02,3.292
2003-01-03,0.3427
2003-01-06,2.5956
2003-01-07,-0.6325
2003-01-08,-1.34
2003-01-09,1.4601
2003-01-10,0.2343
2003-01-13,0.6344
2003-01-14,-0.3981
2003-01-15,-1.5323
2003-01-16,1.0149
2003-01-17,-1.708
2003-01-21,-1.3288
2003-01-22,-1.5884
2003-01-23,1.2281
2003-01-24,-3.1196
2003-01-27,-0.3578
2003-01-28,1.4363000000000001
2003-01-29,0.0708
2003-01-30,-2.5186
2003-01-31,1.0189
2003-02-03,2.1254
2003-02-04,-3.2451
2003-02-05,1.6404999999999998
2003-02-06,-1.3271
2003-02-07,-1.4904
2003-02-10,-1.6974
2003-02-11,-1.0886
2003-02-12,-2.2011
2003-02-13,0.8925
2003-02-14,2.0385
2003-02-18,2.5254
2003-02-19,-2.0221
2003-02-20,-0.2627
2003-02-21,0.7901
2003-02-24,-2.9489
2003-02-25,0.3846
2003-02-26,-3.3333
2003-02-27,3.0519
2003-02-28,-1.7692
2003-03-03,-0.509
2003-03-04,-0.9052
2003-03-05,-0.0794
2003-03-06,-0.8347
2003-03-07,-0.0401
2003-03-10,-3.328
2003-03-11,-2.0738
2003-03-12,-0.8895
2003-03-13,6.1966
2003-03-14,1.0463
2003-03-17,4.2613
2003-03-18,2.6356
2003-03-19,1.4142000000000001
2003-03-20,1.1376
2003-03-21,1.3788
2003-03-24,-2.4696
2003-03-25,1.2844
2003-03-26,-0.1449
2003-03-27,0.3266
2003-03-28,-0.6148
2003-03-31,-2.7293
2003-04-01,1.459
2003-04-02,3.7241999999999997
2003-04-03,-0.5688
2003-04-04,1.5016
2003-04-07,0.2113
2003-04-08,0.3515
2003-04-09,-1.1909
2003-04-10,-0.2127
2003-04-11,-0.6394
2003-04-14,2.1094
2003-04-15,1.1905000000000001
2003-04-16,-0.7266
2003-04-17,1.0457
2003-04-21,-0.3449
2003-04-22,2.1115
2003-04-23,0.9492
2003-04-24,-1.8133
2003-04-25,-0.4104
2003-04-28,1.2363
2003-04-29,0.3401
2003-04-30,1.0169
2003-05-01,-0.9732
2003-05-02,1.6604999999999999
2003-05-05,-0.0333
2003-05-06,1.0337
2003-05-07,-0.7921
2003-05-08,-1.4637
2003-05-09,3.1734999999999998
2003-05-12,1.2762
2003-05-13,-0.1939
2003-05-14,0.2914
2003-05-15,0.9684
2003-05-16,-1.6303999999999998
2003-05-19,-1.5274999999999999
2003-05-20,-0.33
2003-05-21,-3.6424
2003-05-22,-0.3436
2003-05-23,-2.931
2003-05-27,1.0302
2003-05-28,2.6723
2003-05-29,1.3699
2003-05-30,1.6892
2003-06-02,2.2923999999999998
2003-06-03,-1.1043
2003-06-04,2.2332
2003-06-05,0.3534
2003-06-06,3.105
2003-06-09,-3.3219
2003-06-10,1.2203
2003-06-11,1.0787
2003-06-12,-0.5336
2003-06-13,-1.8933
2003-06-16,4.4066
2003-06-17,0.2157
2003-06-18,-1.4141
2003-06-19,-1.7774
2003-06-20,1.6508
2003-06-23,-2.2174
2003-06-24,0.6068
2003-06-25,0.6349
2003-06-26,0.4101
2003-06-27,-0.5655
2003-06-30,-0.158
2003-07-01,1.4557
2003-07-02,0.4991
2003-07-03,-0.0931
2003-07-07,2.0503
2003-07-08,0.8524
2003-07-09,0.5433
2003-07-10,-0.2101
2003-07-11,2.7377000000000002
2003-07-14,2.4012000000000002
2003-07-15,-0.0286
2003-07-16,-1.1156
2003-07-17,-1.8801999999999999
2003-07-18,0.1474
2003-07-21,-1.0892
2003-07-22,1.2798
2003-07-23,-0.382
2003-07-24,-0.9145
2003-07-25,-0.2382
2003-07-28,-0.0298
2003-07-29,-0.4776
2003-07-30,1.4449
2003-07-31,-0.7122
2003-08-01,-2.0323
2003-08-04,1.4643
2003-08-05,-1.5634000000000001
2003-08-06,0.6414
2003-08-07,-0.4249
2003-08-08,0.5791
2003-08-11,0.7273
2003-08-12,1.5945
2003-08-13,-0.7403
2003-08-14,1.1635
2003-08-15,0.2654
2003-08-18,0.9118
2003-08-19,0.9327
2003-08-20,-4.3604
2003-08-21,3.8647
2003-08-22,-3.1977
2003-08-25,0.6006
2003-08-26,0.1493
2003-08-27,0.8942
2003-08-28,-0.0295
2003-08-29,0.6501
2003-09-02,2.1726
2003-09-03,-0.1437
2003-09-04,-0.8345
2003-09-05,-0.2612
2003-09-08,0.7856
2003-09-09,0.5774
2003-09-10,-2.3249
2003-09-11,2.2627
2003-09-12,-0.0862
2003-09-15,0.3739
2003-09-16,0.659
2003-09-17,-0.6547
2003-09-18,1.8625
2003-09-19,0.1406
2003-09-22,-1.236
2003-09-23,-0.3129
2003-09-24,-1.5121
2003-09-25,-2.0278
2003-09-26,-1.9515
2003-09-29,1.9903
2003-09-30,-1.0053
2003-10-01,1.4038
2003-10-02,0.0589
2003-10-03,2.149
2003-10-06,-0.8646
2003-10-07,0.436
2003-10-08,0.2605
2003-10-09,-0.2309
2003-10-10,0.1736
2003-10-13,1.8197999999999999
2003-10-14,0.0
2003-10-15,-0.0567
2003-10-16,0.5677
2003-10-17,-0.7338
2003-10-20,0.4549
2003-10-21,0.0566
2003-10-22,-1.669
2003-10-23,0.7768
2003-10-24,-0.3711
2003-10-27,1.0888
2003-10-28,0.1701
2003-10-29,0.1981
2003-10-30,-0.7651
2003-10-31,-0.3998
2003-11-03,0.4014
2003-11-04,-0.3427
2003-11-05,-0.4585
2003-11-06,1.8135
2003-11-07,0.7916
2003-11-10,-1.4867
2003-11-11,0.1139
2003-11-12,1.8771
2003-11-13,0.0838
2003-11-14,-2.5384
2003-11-17,-0.601
2003-11-18,-0.1152
2003-11-19,-0.0577
2003-11-20,-1.0384
2003-11-21,1.4864
2003-11-24,1.4934
2003-11-25,-0.481
2003-11-26,1.706
2003-11-28,1.6215000000000002
2003-12-01,1.6231
2003-12-02,0.6226
2003-12-03,0.1614
2003-12-04,0.2417
2003-12-05,-1.2862
2003-12-08,1.7644
2003-12-09,-1.307
2003-12-10,0.2703
2003-12-11,-5.5526
2003-12-12,-1.113
2003-12-15,0.4329
2003-12-16,-0.2874
2003-12-17,2.1326
2003-12-18,1.5800999999999998
2003-12-19,0.75
2003-12-22,0.2481
2003-12-23,0.22
2003-12-24,-0.6586
2003-12-26,-0.221
2003-12-29,1.7719
2003-12-30,0.5713
2003-12-31,-0.8926
2004-01-02,0.1638
2004-01-05,0.9809
2004-01-06,-0.8095
2004-01-07,0.3808
2004-01-08,-0.4336
2004-01-09,-0.2722
2004-01-12,0.4367
2004-01-13,-0.4076
2004-01-14,1.1733
2004-01-15,-1.2406
2004-01-16,0.355
2004-01-20,1.2245
2004-01-21,1.4785
2004-01-22,1.0861
2004-01-23,-0.0786
2004-01-26,1.3113000000000001
2004-01-27,-0.2848
2004-01-28,-3.5566
2004-01-29,1.9174
2004-01-30,0.0265
2004-02-02,0.3179
2004-02-03,-0.1584
2004-02-04,-1.6133
2004-02-05,0.914
2004-02-06,1.2254
2004-02-09,-0.3947
2004-02-10,0.3963
2004-02-11,1.3158
2004-02-12,-0.9091
2004-02-13,0.2621
2004-02-17,0.9412
2004-02-18,-0.5439
2004-02-19,-0.3646
2004-02-20,-0.5227
2004-02-23,-0.7094
2004-02-24,0.4763
2004-02-25,-0.395
2004-02-26,1.4807000000000001
2004-02-27,0.3127
2004-03-01,0.4935
2004-03-02,0.8012
2004-03-03,0.3846
2004-03-04,0.7918
2004-03-05,0.7096
2004-03-08,-1.4595
2004-03-09,-0.2043
2004-03-10,-1.74
2004-03-11,-1.6406
2004-03-12,1.9327999999999999
2004-03-15,-3.2208
2004-03-16,0.6441
2004-03-17,1.6800000000000002
2004-03-18,-0.4458
2004-03-19,-0.2898
2004-03-22,-2.5892
2004-03-23,0.2983
2004-03-24,-1.0276
2004-03-25,1.5574
2004-03-26,-0.3497
2004-03-29,1.9167999999999998
2004-03-30,0.4768
2004-03-31,0.5009
2004-04-01,0.8657
2004-04-02,0.026
2004-04-05,0.312
2004-04-06,0.1296
2004-04-07,0.7507
2004-04-08,-0.2569
2004-04-12,1.0046
2004-04-13,-1.9127999999999998
2004-04-14,-1.2741
2004-04-15,0.0527
2004-04-16,0.0
2004-04-19,-1.1056
2004-04-20,-3.0077
2004-04-21,-0.3019
2004-04-22,2.0094
2004-04-23,1.1333
2004-04-26,0.5603
2004-04-27,2.6002
2004-04-28,-2.0688
2004-04-29,-2.6755
2004-04-30,-0.626
2004-05-03,-0.2465
2004-05-04,0.3569
2004-05-05,0.1094
2004-05-06,-0.5193
2004-05-07,-2.8022
2004-05-10,-1.4698
2004-05-11,0.545
2004-05-12,-0.0571
2004-05-13,-0.9991
2004-05-14,-1.3841
2004-05-17,-3.7427
2004-05-18,3.8275
2004-05-19,1.8432
2004-05-20,1.1204
