ticker,CKH US Equity
2000-05-24,-1.2597
2000-05-25,-0.0981
2000-05-26,-0.2947
2000-05-30,0.2956
2000-05-31,0.7859
2000-06-01,-3.3138
2000-06-02,-2.0161
2000-06-05,-3.4979
2000-06-06,2.3454
2000-06-07,-0.1042
2000-06-08,0.3128
2000-06-09,-0.4158
2000-06-12,1.1482
2000-06-13,-1.3416000000000001
2000-06-14,0.8368
2000-06-15,0.6224
2000-06-16,3.299
2000-06-19,-3.2934
2000-06-20,0.4644
2000-06-21,0.9245
2000-06-22,-4.7328
2000-06-23,-1.1218
2000-06-26,-2.107
2000-06-27,1.1589
2000-06-28,-0.491
2000-06-29,2.6316
2000-06-30,-0.8013
2000-07-03,1.7771
2000-07-05,-2.8571
2000-07-06,3.1046
2000-07-07,0.4754
2000-07-10,0.4732
2000-07-11,1.5699
2000-07-12,1.2365
2000-07-13,-0.7634
2000-07-14,-0.3077
2000-07-17,-0.1543
2000-07-18,-2.7821
2000-07-19,3.3386
2000-07-20,-0.9231
2000-07-21,-0.1553
2000-07-24,-1.7107
2000-07-25,0.7911
2000-07-26,-1.2559
2000-07-27,0.4769
2000-07-28,-0.9494
2000-07-31,1.9169
2000-08-01,1.5674000000000001
2000-08-02,0.1543
2000-08-03,-0.9245
2000-08-04,1.8662999999999998
2000-08-07,0.4962
2000-08-08,-1.4052
2000-08-09,0.4622
2000-08-10,-0.3067
2000-08-11,-2.0
2000-08-14,3.4537
2000-08-15,1.214
2000-08-16,3.8981
2000-08-17,-1.2987
2000-08-18,-1.1696
2000-08-21,-0.2959
2000-08-22,1.4837
2000-08-23,0.731
2000-08-24,-0.1451
2000-08-25,0.2907
2000-08-28,1.0145
2000-08-29,0.8608
2000-08-30,2.1337
2000-08-31,1.532
2000-09-01,0.1372
2000-09-05,-0.5479
2000-09-06,1.9284
2000-09-07,-1.0811
2000-09-08,-2.3224
2000-09-11,2.6573
2000-09-12,1.0899
2000-09-13,-2.1563
2000-09-14,0.2755
2000-09-15,-0.8242
2000-09-18,-2.0776
2000-09-19,3.2532
2000-09-20,-1.3699
2000-09-21,-3.0556
2000-09-22,1.5758999999999999
2000-09-25,-2.6798
2000-09-26,1.5941999999999998
2000-09-27,-1.4264999999999999
2000-09-28,1.5918999999999999
2000-09-29,6.2678
2000-10-02,-0.4021
2000-10-03,0.2692
2000-10-04,0.1342
2000-10-05,-0.9383
2000-10-06,-2.1651
2000-10-09,-2.6279
2000-10-10,-1.4205
2000-10-11,2.0173
2000-10-12,-0.7062
2000-10-13,-2.4182
2000-10-16,-0.8746
2000-10-17,-0.2941
2000-10-18,-0.885
2000-10-19,1.1905000000000001
2000-10-20,-1.3235000000000001
2000-10-23,-0.149
2000-10-24,0.7463
2000-10-25,-1.037
2000-10-26,0.1497
2000-10-27,-1.9432
2000-10-30,-2.5915
2000-10-31,4.8513
2000-11-01,4.4776
2000-11-02,-1.1429
2000-11-03,-0.8671
2000-11-06,-1.1662
2000-11-07,-0.885
2000-11-08,0.4464
2000-11-09,-2.6667
2000-11-10,-3.1963
2000-11-13,6.4465
2000-11-14,3.9882
2000-11-15,0.0
2000-11-16,-0.7102
2000-11-17,1.5737
2000-11-20,-1.4085
2000-11-21,1.5714000000000001
2000-11-22,-2.2504
2000-11-24,3.8849
2000-11-27,-1.9391
2000-11-28,-3.1073
2000-11-29,-0.1458
2000-11-30,-1.8978000000000002
2000-12-01,2.5298
2000-12-04,-2.1771
2000-12-05,1.4837
2000-12-06,0.2924
2000-12-07,4.3732
2000-12-08,-0.5587
2000-12-11,2.9494
2000-12-12,-0.955
2000-12-13,-0.2755
2000-12-14,-1.3812
2000-12-15,4.6218
2000-12-18,6.6934000000000005
2000-12-19,0.7528
2000-12-20,1.3699
2000-12-21,-1.9656
2000-12-22,3.7594
2000-12-26,2.7778
2000-12-27,0.1175
2000-12-28,1.4085
2000-12-29,-2.5463
2001-01-02,2.6128
2001-01-03,-0.463
2001-01-04,-2.3256
2001-01-05,-0.4762
2001-01-08,-0.9569
2001-01-09,1.9324
2001-01-10,0.5924
2001-01-11,1.2955999999999999
2001-01-12,-2.093
2001-01-16,-0.7126
2001-01-17,-3.8278
2001-01-18,-3.9801
2001-01-19,0.2591
2001-01-22,1.1628
2001-01-23,1.0217
2001-01-24,-1.3906
2001-01-25,-0.641
2001-01-26,0.2581
2001-01-29,1.1892
2001-01-30,-0.4884
2001-01-31,-1.1452
2001-02-01,1.3653
2001-02-02,1.1224
2001-02-05,1.0293
2001-02-06,1.6181
2001-02-07,1.8282
2001-02-08,-1.5444
2001-02-09,-0.7843
2001-02-12,2.1937
2001-02-13,-1.083
2001-02-14,0.6843
2001-02-15,-0.9903
2001-02-16,-2.4318
2001-02-20,-0.9045
2001-02-21,-0.6085
2001-02-22,-1.1224
2001-02-23,-0.6192
2001-02-26,1.1423
2001-02-27,-1.2731
2001-02-28,-0.4784
2001-03-01,0.3344
2001-03-02,1.6455
2001-03-05,0.4918
2001-03-06,0.3059
2001-03-07,1.8296000000000001
2001-03-08,0.2196
2001-03-09,-0.3984
2001-03-12,-1.1
2001-03-13,-1.4156
2001-03-14,-2.5641
2001-03-15,-0.4211
2001-03-16,-3.3827
2001-03-19,4.2013
2001-03-20,-1.323
2001-03-21,-1.4684
2001-03-22,-2.8078
2001-03-23,0.2889
2001-03-26,4.1214
2001-03-27,-0.2767
2001-03-28,-2.2621
2001-03-29,-2.8384
2001-03-30,1.573
2001-04-02,-0.4204
2001-04-03,-0.2222
2001-04-04,0.3785
2001-04-05,1.9965000000000002
2001-04-06,0.8047
2001-04-09,2.3301
2001-04-10,0.7801
2001-04-11,-1.2551999999999999
2001-04-12,2.0339
2001-04-16,-2.4086
2001-04-17,1.1702
2001-04-18,-5.6782
2001-04-19,-2.1182
2001-04-20,-0.9112
2001-04-23,3.0115
2001-04-24,-0.6918
2001-04-25,5.1685
2001-04-26,0.9615
2001-04-27,-0.5291
2001-04-30,-2.5532
2001-05-01,0.8515
2001-05-02,-4.5248
2001-05-03,-1.1565
2001-05-04,3.6935000000000002
2001-05-07,0.7522
2001-05-08,1.2736
2001-05-09,0.8239
2001-05-10,-0.4301
2001-05-11,-1.7063000000000001
2001-05-14,1.1865999999999999
2001-05-15,0.3474
2001-05-16,-0.2164
2001-05-17,1.453
2001-05-18,1.3467
2001-05-21,1.5609
2001-05-22,1.3292
2001-05-23,-3.2589
2001-05-24,0.8475
2001-05-25,1.4285999999999999
2001-05-29,-0.4764
2001-05-30,-1.4984
2001-05-31,0.7817
2001-06-01,-1.0482
2001-06-04,3.7923999999999998
2001-06-05,0.0204
2001-06-06,-0.6531
2001-06-07,-2.1159
2001-06-08,-0.063
2001-06-11,-0.882
2001-06-12,0.5297
2001-06-13,-1.5594999999999999
2001-06-14,-0.6637
2001-06-15,1.6164
2001-06-18,-2.842
2001-06-19,0.0873
2001-06-20,0.3272
2001-06-21,-1.1957
2001-06-22,-2.0902
2001-06-25,1.191
2001-06-26,3.2423
2001-06-27,-0.5808
2001-06-28,-1.1251
2001-06-29,2.2757
2001-07-02,-2.653
2001-07-03,-1.0989
2001-07-05,0.9111
2001-07-06,0.3083
2001-07-09,-0.8782
2001-07-10,-0.5759
2001-07-11,-2.5395
2001-07-12,-0.64
2001-07-13,-1.4263
2001-07-16,-2.4504
2001-07-17,1.5311
2001-07-18,-1.9557
2001-07-19,2.4994
2001-07-20,4.0797
2001-07-23,1.4192
2001-07-24,-3.3763
2001-07-25,1.954
2001-07-26,2.4352
2001-07-27,-0.7704
2001-07-30,0.6433
2001-07-31,-1.4767000000000001
2001-08-01,-0.6711
2001-08-02,4.1667
2001-08-03,-0.7135
2001-08-06,-1.2195
2001-08-07,-1.6755
2001-08-08,-3.4753
2001-08-09,0.0
2001-08-10,1.0453
2001-08-13,4.3448
2001-08-14,3.8775
2001-08-15,1.8028
2001-08-16,-1.0
2001-08-17,0.3367
2001-08-20,-0.5872
2001-08-21,-1.0549
2001-08-22,-0.8529
2001-08-23,-2.5806
2001-08-24,2.0971
2001-08-27,0.1297
2001-08-28,-1.5331000000000001
2001-08-29,2.3246
2001-08-30,-2.7004
2001-08-31,2.4009
2001-09-04,0.0645
2001-09-05,-1.6552
2001-09-06,0.4153
2001-09-07,-0.5224
2001-09-10,-0.4376
2001-09-17,-4.7033000000000005
2001-09-18,-5.4658999999999995
2001-09-19,-4.8548
2001-09-20,-1.2051
2001-09-21,-0.9343
2001-09-24,-3.7464
2001-09-25,-2.1502
2001-09-26,-2.3644
2001-09-27,0.5698
2001-09-28,1.1331
2001-10-01,0.4482
2001-10-02,0.4741
2001-10-03,-0.4718
2001-10-04,3.7368
2001-10-05,0.7796
2001-10-08,-1.307
2001-10-09,0.7027
2001-10-10,9.5008
2001-10-11,-4.902
2001-10-12,0.2577
2001-10-15,-0.9769
2001-10-16,3.7124
2001-10-17,-4.5557
2001-10-18,-0.0262
2001-10-19,0.341
2001-10-22,2.5621
2001-10-23,-1.3255
2001-10-24,-1.0592
2001-10-25,5.6919
2001-10-26,-0.0988
2001-10-29,1.3599999999999999
2001-10-30,-4.3669
2001-10-31,1.1224
2001-11-01,-1.7407
2001-11-02,-1.7202
2001-11-05,0.2874
2001-11-06,0.2865
2001-11-07,1.2468
2001-11-08,-2.1293
2001-11-09,2.097
2001-11-12,0.1284
2001-11-13,2.4359
2001-11-14,-2.2278000000000002
2001-11-15,-6.938
2001-11-16,1.3479999999999999
2001-11-19,3.2845
2001-11-20,1.9447999999999999
2001-11-21,-1.7015
2001-11-23,2.2554
2001-11-26,-5.6168
2001-11-27,1.25
2001-11-28,0.9125
2001-11-29,3.2181
2001-11-30,0.4638
2001-12-03,-0.1026
2001-12-04,9.1142
2001-12-05,3.0353
2001-12-06,-1.119
2001-12-07,0.739
2001-12-10,-4.1495
2001-12-11,-1.9373
2001-12-12,-1.7561
2001-12-13,1.7627000000000002
2001-12-14,4.5377
2001-12-17,0.9335
2001-12-18,4.6243
2001-12-19,-2.5414
2001-12-20,0.2041
2001-12-21,2.3308
2001-12-24,1.2163
2001-12-26,3.2336
2001-12-27,-2.2434
2001-12-28,0.8876
2001-12-31,-0.4292
2002-01-02,0.3448
2002-01-03,-1.3101
2002-01-04,1.1752
2002-01-07,1.6562999999999999
2002-01-08,-0.7829
2002-01-09,-1.8554
2002-01-10,-0.3911
2002-01-11,-3.1414
2002-01-14,-5.1126
2002-01-15,2.0176
2002-01-16,-2.0242
2002-01-17,1.5198
2002-01-18,-2.6901
2002-01-22,-3.6058
2002-01-23,5.8603
2002-01-24,1.2485
2002-01-25,-0.3025
2002-01-28,-1.7036
2002-01-29,-1.7094
2002-01-30,4.1787
2002-01-31,-0.3014
2002-02-01,-0.6977
2002-02-04,-1.9906000000000001
2002-02-05,1.1947
2002-02-06,-0.3542
2002-02-07,-1.8957000000000002
2002-02-08,2.8986
2002-02-11,1.8779
2002-02-12,-1.9585
2002-02-13,1.3866
2002-02-14,-1.2517
2002-02-15,0.5869
2002-02-19,-2.1937
2002-02-20,0.692
2002-02-21,-1.6588
2002-02-22,2.241
2002-02-25,0.6363
2002-02-26,0.5855
2002-02-27,2.0955
2002-02-28,-0.821
2002-03-01,3.2421
2002-03-04,2.9621
2002-03-05,0.0433
2002-03-06,2.9189
2002-03-07,1.3025
2002-03-08,0.0415
2002-03-11,0.539
2002-03-12,0.6186
2002-03-13,-1.6393
2002-03-14,0.2083
2002-03-15,2.0166
2002-03-18,0.6725
2002-03-19,-0.2024
2002-03-20,0.2434
2002-03-21,1.1736
2002-03-22,-3.42
2002-03-25,-1.2218
2002-03-26,2.4109
2002-03-27,2.088
2002-03-28,-1.7445
2002-04-01,1.6327
2002-04-02,2.008
2002-04-03,-0.5906
2002-04-04,-0.5149
2002-04-05,-2.2691
2002-04-08,2.1385
2002-04-09,-3.011
2002-04-10,1.7681
2002-04-11,0.303
2002-04-12,-0.9265
2002-04-15,0.8335
2002-04-16,1.4113
2002-04-17,-1.8887
2002-04-18,-0.5876
2002-04-19,-1.1618
2002-04-22,0.0206
2002-04-23,0.0
2002-04-24,-1.6495
2002-04-25,1.0063
2002-04-26,-2.1171
2002-04-29,-0.3393
2002-04-30,2.3404
2002-05-01,-0.5405
2002-05-02,-0.8361
2002-05-03,2.0236
2002-05-06,-3.4711
2002-05-07,-0.0428
2002-05-08,2.9764
2002-05-09,-0.2911
2002-05-10,-1.6267
2002-05-13,1.9292
2002-05-14,0.1456
2002-05-15,1.4538
2002-05-16,-1.1259000000000001
2002-05-17,2.6915
2002-05-20,-4.0323
2002-05-21,-1.0504
2002-05-22,0.5096
2002-05-23,4.7951
2002-05-24,-1.4916
2002-05-28,-0.4297
2002-05-29,0.3288
2002-05-30,-0.7579
2002-05-31,0.516
2002-06-03,-2.1355
2002-06-04,-0.5245
2002-06-05,-1.5609
2002-06-06,-2.8284000000000002
2002-06-07,4.1235
2002-06-10,-1.5248
2002-06-11,-1.0753
2002-06-12,1.0435
2002-06-13,-0.4948
2002-06-14,2.1622
2002-06-17,0.9101
2002-06-18,-2.2651
2002-06-19,-4.1202
2002-06-20,2.9767
2002-06-21,-1.1085
2002-06-24,1.2088
2002-06-25,0.456
2002-06-26,-1.1673
2002-06-27,1.8154
2002-06-28,1.7186
2002-07-01,-1.7318
2002-07-02,-1.7193
2002-07-03,-0.503
2002-07-05,1.978
2002-07-08,-1.9397
2002-07-09,0.0
2002-07-10,-0.8791
2002-07-11,-2.4169
2002-07-12,-1.8178
2002-07-15,-1.5274
2002-07-16,0.564
2002-07-17,-0.1636
2002-07-18,-0.8427
2002-07-19,-1.9122
2002-07-22,-4.8135
2002-07-23,-3.9191000000000003
2002-07-24,2.6316
2002-07-25,-1.7436
2002-07-26,3.2098
2002-07-29,3.4387
2002-07-30,-0.2689
2002-07-31,-2.6471
2002-08-01,-2.568
2002-08-02,-2.3256
2002-08-05,-1.8254000000000001
2002-08-06,4.5809999999999995
2002-08-07,0.6699
2002-08-08,2.1244
2002-08-09,2.005
2002-08-12,1.3022
2002-08-13,-3.6624
2002-08-14,2.3414
2002-08-15,3.075
2002-08-16,-0.9785
2002-08-19,1.1087
2002-08-20,-3.3135
2002-08-21,0.715
2002-08-22,-0.6365
2002-08-23,-1.9463
2002-08-26,3.1658
2002-08-27,-3.434
2002-08-28,-0.6305
2002-08-29,-2.3604
2002-08-30,2.4175
2002-09-03,-3.6802
2002-09-04,2.5033
2002-09-05,-2.5707
2002-09-06,5.3034
2002-09-09,-0.9271
2002-09-10,1.7704
2002-09-11,-2.2117
2002-09-12,-2.1347
2002-09-13,1.2724
2002-09-16,-1.0256
2002-09-17,-1.4249
2002-09-18,0.5519
2002-09-19,-0.9409
2002-09-20,0.2902
2002-09-23,0.6577
2002-09-24,-0.1568
2002-09-25,1.3089
2002-09-26,6.7442
2002-09-27,-1.3314
2002-09-30,0.5643
2002-10-01,3.6837999999999997
2002-10-02,-2.4
2002-10-03,-2.9171
2002-10-04,1.3161
2002-10-07,-3.6275
2002-10-08,-0.0509
2002-10-09,-3.944
2002-10-10,3.3907
2002-10-11,0.5637
2002-10-14,3.5924
2002-10-15,5.1402
2002-10-16,-2.7602
2002-10-17,2.4777
2002-10-18,-1.1737
2002-10-21,0.4513
2002-10-22,-3.0504
2002-10-23,2.1951
2002-10-24,-1.5513
2002-10-25,-1.6726999999999999
2002-10-28,-1.9231
2002-10-29,0.4274
2002-10-30,1.7522
2002-10-31,1.107
2002-11-01,3.7713
2002-11-04,-1.7116
2002-11-05,0.167
2002-11-06,0.9764
2002-11-07,-0.6604
2002-11-08,-0.7123
2002-11-11,-0.9326
2002-11-12,-2.7275
2002-11-13,0.2481
2002-11-14,1.2376
2002-11-15,-0.489
2002-11-18,-0.0491
2002-11-19,0.0
2002-11-20,2.0403000000000002
2002-11-21,1.4213
2002-11-22,-1.8765
2002-11-25,-0.7504
2002-11-26,-0.3659
2002-11-27,2.8152
2002-11-29,-0.9524
2002-12-02,1.0337
2002-12-03,2.5458
2002-12-04,0.0696
2002-12-05,-0.3478
2002-12-06,1.0935
2002-12-09,-2.1174
2002-12-10,0.5878
2002-12-11,-0.3273
2002-12-12,1.0788
2002-12-13,-0.464
2002-12-16,1.2821
2002-12-17,-1.1738
2002-12-18,-0.885
2002-12-19,0.2115
2002-12-20,0.8441
2002-12-23,-0.1395
2002-12-24,1.1641
2002-12-26,0.8746
2002-12-27,-2.2131
2002-12-30,1.2599
2002-12-31,2.5346
2003-01-02,-0.6742
2003-01-03,-0.2262
2003-01-06,-0.2268
2003-01-07,-1.7045
2003-01-08,-1.1098
2003-01-09,0.304
2003-01-10,-0.9091
2003-01-13,-1.1997
2003-01-14,-0.5952
2003-01-15,-0.1198
2003-01-16,1.5588
2003-01-17,-0.8264
2003-01-21,-2.2857
2003-01-22,-1.8031000000000001
2003-01-23,-0.1241
2003-01-24,-0.6211
2003-01-27,-1.675
2003-01-28,0.0
2003-01-29,0.4322
2003-01-30,0.1519
2003-01-31,0.4297
2003-02-03,0.6796
2003-02-04,-0.125
2003-02-05,-1.0013
2003-02-06,0.1011
2003-02-07,-1.2377
2003-02-10,0.8184
2003-02-11,-0.6849
2003-02-12,-2.5798
2003-02-13,0.5768
2003-02-14,0.0
2003-02-18,1.3816
2003-02-19,-2.2885
2003-02-20,-0.3684
2003-02-21,1.6904
2003-02-24,1.1948
2003-02-25,-0.2823
2003-02-26,0.3346
2003-02-27,-1.7445
2003-02-28,-2.4804
2003-03-03,-0.2677
2003-03-04,1.2081
2003-03-05,-1.6976
2003-03-06,-0.7016
2003-03-07,-0.4076
2003-03-10,-3.0286
2003-03-11,-0.4502
2003-03-12,-1.7807
2003-03-13,0.9496
2003-03-14,-0.5701
2003-03-17,0.258
2003-03-18,0.4575
2003-03-19,-0.9394
2003-03-20,2.5575
2003-03-21,-1.2328000000000001
2003-03-24,-0.3404
2003-03-25,0.4839
2003-03-26,-1.4163999999999999
2003-03-27,1.954
2003-03-28,0.5637
2003-03-31,-1.9058000000000002
2003-04-01,1.8
2003-04-02,-1.3472
2003-04-03,-2.5605
2003-04-04,0.5547
2003-04-07,-0.6969
2003-04-08,-0.731
2003-04-09,2.5037000000000003
2003-04-10,0.7184
2003-04-11,-2.2254
2003-04-14,0.6711
2003-04-15,-0.2899
2003-04-16,-0.1744
2003-04-17,0.0874
2003-04-21,-0.611
2003-04-22,1.0539
2003-04-23,0.8111
2003-04-24,0.5747
2003-04-25,0.0
2003-04-28,2.2857
2003-04-29,-0.5028
2003-04-30,0.5615
2003-05-01,-1.5354999999999999
2003-05-02,2.5801
2003-05-05,0.8568
2003-05-06,2.7679
2003-05-07,1.0667
2003-05-08,-1.0554
2003-05-09,2.3467000000000002
2003-05-12,-0.6514
2003-05-13,1.2326
2003-05-14,-1.1399
2003-05-15,1.3103
2003-05-16,-1.7072
2003-05-19,-2.3684
2003-05-20,0.4852
2003-05-21,2.8165
2003-05-22,-0.6783
2003-05-23,0.3677
2003-05-27,1.7795999999999998
2003-05-28,-1.1057
2003-05-29,-0.156
2003-05-30,1.5365
2003-06-02,-0.6412
2003-06-03,0.3356
2003-06-04,0.566
2003-06-05,0.4605
2003-06-06,-0.2546
2003-06-09,-2.0679
2003-06-10,0.6257
2003-06-11,1.943
2003-06-12,-0.7624
2003-06-13,-0.2305
2003-06-16,-0.7957
2003-06-17,-1.1902
2003-06-18,0.419
2003-06-19,0.1304
2003-06-20,-0.0521
2003-06-23,-3.0745
2003-06-24,0.0
2003-06-25,-0.0538
2003-06-26,-0.8607
2003-06-27,-0.7868
2003-06-30,-0.2188
2003-07-01,0.5755
2003-07-02,3.4605
2003-07-03,-2.5282999999999998
2003-07-07,-1.0538
2003-07-08,0.9558
2003-07-09,0.7574
2003-07-10,-3.2215
2003-07-11,1.0541
2003-07-14,-0.0823
2003-07-15,-0.7967
2003-07-16,0.2492
2003-07-17,0.0276
2003-07-18,3.5625999999999998
2003-07-21,-2.16
2003-07-22,-2.8073
2003-07-23,-0.3085
2003-07-24,1.744
2003-07-25,0.7188
2003-07-28,0.6588
2003-07-29,-1.718
2003-07-30,-0.3885
2003-07-31,0.8357
2003-08-01,-0.6906
2003-08-04,0.8345
2003-08-05,0.3862
2003-08-06,1.1542
2003-08-07,0.9237
2003-08-08,0.1346
2003-08-11,0.914
2003-08-12,1.3319
2003-08-13,0.0263
2003-08-14,-0.2365
2003-08-15,1.3699
2003-08-18,0.1299
2003-08-19,1.7389000000000001
2003-08-20,0.2041
2003-08-21,0.0
2003-08-22,-2.1894
2003-08-25,1.5356999999999998
2003-08-26,-0.2307
2003-08-27,-0.4368
2003-08-28,2.2968
2003-08-29,-0.8073
2003-09-02,0.9664
2003-09-03,0.7557
2003-09-04,-0.75
2003-09-05,-0.806
2003-09-08,0.3047
2003-09-09,-0.481
2003-09-10,-1.7553
2003-09-11,-0.2071
2003-09-12,0.3373
2003-09-15,-0.4138
2003-09-16,1.6359
2003-09-17,-1.5840999999999998
2003-09-18,0.0
2003-09-19,-0.8567
2003-09-22,-0.7594
2003-09-23,1.3719999999999999
2003-09-24,-0.9891
2003-09-25,-1.5510000000000002
2003-09-26,-2.51
2003-09-29,-0.4382
2003-09-30,-0.4952
2003-10-01,2.1288
2003-10-02,2.5987999999999998
2003-10-03,1.5831
2003-10-06,0.1299
2003-10-07,0.1816
2003-10-08,-0.7509
2003-10-09,-0.6522
2003-10-10,0.3151
2003-10-13,2.4869
2003-10-14,1.8391
2003-10-15,-1.9062000000000001
2003-10-16,-0.0767
2003-10-17,-1.8168
2003-10-20,1.1207
2003-10-21,0.7474
2003-10-22,-1.5605
2003-10-23,-0.1559
2003-10-24,-0.6767
2003-10-27,0.5765
2003-10-28,1.0683
2003-10-29,-0.6703
2003-10-30,-1.2458
2003-10-31,0.7096
2003-11-03,-0.2871
2003-11-04,-0.3402
2003-11-05,0.5777
2003-11-06,2.2977
2003-11-07,-0.4339
2003-11-10,0.8203
2003-11-11,-0.7882
2003-11-12,1.3583
2003-11-13,-0.3034
2003-11-14,-0.0254
2003-11-17,-1.8265
2003-11-18,-1.5245
2003-11-19,1.3382
2003-11-20,-0.4402
2003-11-21,-0.5202
2003-11-24,0.2614
2003-11-25,0.2608
2003-11-26,0.052
2003-11-28,-0.8578
2003-12-01,1.075
2003-12-02,0.7782
2003-12-03,-1.5958999999999999
2003-12-04,1.334
2003-12-05,2.9943
2003-12-08,0.0501
2003-12-09,-0.3257
2003-12-10,0.754
2003-12-11,1.4717
2003-12-12,0.7866
2003-12-15,-2.439
2003-12-16,1.65
2003-12-17,-0.3197
2003-12-18,1.431
2003-12-19,-1.4352
2003-12-22,0.5429
2003-12-23,1.8409
2003-12-24,0.5785
2003-12-26,0.0479
2003-12-29,0.2156
2003-12-30,0.0956
2003-12-31,0.3582
2004-01-02,-0.8565
2004-01-05,0.168
2004-01-06,-0.575
2004-01-07,0.1205
2004-01-08,0.2407
2004-01-09,0.7923
2004-01-12,0.667
2004-01-13,0.213
2004-01-14,0.0708
2004-01-15,-1.6045
2004-01-16,-0.4556
2004-01-20,2.7704
2004-01-21,0.4454
2004-01-22,-0.4667
2004-01-23,2.4619
2004-01-26,0.2288
2004-01-27,-0.5708
2004-01-28,-3.2836
2004-01-29,-1.4957
2004-01-30,-0.3615
2004-02-02,-0.8466
2004-02-03,0.0244
2004-02-04,-2.3902
2004-02-05,0.4248
2004-02-06,1.8413
2004-02-09,1.1482999999999999
2004-02-10,1.0386
2004-02-11,2.6775
2004-02-12,-1.071
2004-02-13,-0.9885
2004-02-17,2.1155
2004-02-18,-0.8845
2004-02-19,-0.6106
2004-02-20,0.3544
2004-02-23,-0.9889
2004-02-24,0.6183
2004-02-25,1.749
2004-02-26,2.2763999999999998
2004-02-27,0.0454
2004-03-01,-0.1135
2004-03-02,-1.1364
2004-03-03,0.4138
2004-03-04,-0.0687
2004-03-05,0.5498
2004-03-08,0.3418
2004-03-09,-0.3179
2004-03-10,-3.1891
2004-03-11,-2.2353
2004-03-12,3.2732
2004-03-15,-1.9576
2004-03-16,-2.3057
2004-03-17,2.6764
2004-03-18,-0.3081
2004-03-19,-2.068
2004-03-22,-1.8204
2004-03-23,-1.4833
2004-03-24,-1.0038
2004-03-25,0.7605
2004-03-26,0.0755
2004-03-29,2.4887
2004-03-30,0.5641
2004-03-31,0.1951
2004-04-01,0.4625
2004-04-02,4.4584
2004-04-05,-1.415
2004-04-06,-1.3412
2004-04-07,0.2862
2004-04-08,-0.0476
2004-04-12,2.4744
2004-04-13,-2.7165
2004-04-14,0.2625
2004-04-15,1.333
2004-04-16,1.8793
2004-04-19,0.2997
2004-04-20,-2.6437
2004-04-21,0.8973
2004-04-22,3.6742
2004-04-23,-1.7156
2004-04-26,-0.2526
2004-04-27,1.819
2004-04-28,-4.0253
2004-04-29,-2.9218
2004-04-30,0.6796
2004-05-03,2.6037
2004-05-04,-2.5846
2004-05-05,-1.9778
2004-05-06,0.0492
2004-05-07,-3.6399
2004-05-10,-4.6708
2004-05-11,0.9103
2004-05-12,1.3531
2004-05-13,0.5497
2004-05-14,-0.026
2004-05-17,-1.276
2004-05-18,0.4748
2004-05-19,-0.5513
2004-05-20,1.7687
2004-05-21,0.6485
2004-05-24,0.9278
2004-05-25,4.5199
