ticker,PSTV US Equity
2002-01-02,5.0
2002-01-03,-4.1332
2002-01-04,2.7494
2002-01-07,6.6754999999999995
2002-01-11,-0.8674
2002-01-16,-5.9518
2002-01-17,-12.2904
2002-01-23,23.8256
2002-01-24,-9.6503
2002-02-01,0.8359
2002-02-05,-9.4259
2002-02-08,3.3898
2002-02-11,-3.2787
2002-02-13,-3.3898
2002-02-14,-3.5088
2002-02-15,0.0
2002-02-25,0.0
2002-02-26,1.8182
2002-03-01,5.3571
2002-03-11,69.4915
2002-03-12,-37.5
2002-03-13,5.92
2002-03-18,-7.855
2002-03-20,0.9836
2002-03-21,13.6364
2002-03-22,2.8571
2002-03-25,-23.6111
2002-03-26,9.0909
2002-03-28,-3.3333
2002-04-03,1.7241
2002-04-04,1.6949
2002-04-08,-1.6667
2002-04-11,-6.7797
2002-04-17,8.0
2002-04-22,-7.4074
2002-05-06,40.0
2002-05-07,-5.1948
2002-05-08,0.0
2002-05-09,0.0
2002-05-14,-8.5205
2002-05-15,-1.168
2002-05-16,11.4242
2002-05-21,12.0479
2002-05-22,0.7282
2002-05-23,-1.2048
2002-05-24,-1.2195
2002-05-28,7.4074
2002-05-31,4.5977
2002-06-03,0.0
2002-06-04,3.2967
2002-06-06,-4.2553
2002-06-07,1.1111
2002-06-10,-2.1978
2002-06-11,-4.4944
2002-06-13,-0.9412
2002-06-14,-1.4252
2002-06-17,0.0
2002-06-18,-3.6145
2002-06-19,7.5
2002-06-26,-1.1628
2002-06-28,3.5294
2002-07-08,-4.5455
2002-07-11,1.1905000000000001
2002-07-23,-21.2706
2002-07-24,5.5888
2002-07-30,6.1421
2002-07-31,-1.3333
2002-08-01,0.2703
2002-08-02,0.3774
2002-09-03,26.2084
2002-09-06,-12.0213
2002-09-10,2.7811
2002-09-12,0.0235
2002-09-16,-2.3759
2002-09-17,-2.0723
2002-09-25,4.5768
2002-09-26,1.1764999999999999
2002-09-27,-8.1395
2002-09-30,10.1266
2002-10-02,-2.2989
2002-10-03,-2.3529
2002-10-07,-0.5542
2002-10-08,0.6785
2002-10-09,-1.5644
2002-10-10,4.401
2002-10-11,-3.466
2002-10-17,-2.9596999999999998
2002-10-22,0.975
2002-10-23,-0.2723
2002-10-24,-0.1241
2002-10-25,-4.3003
2002-10-31,3.8961
2002-11-04,4.025
2002-11-05,-0.5047
2002-11-06,9.9034
2002-11-07,-2.1978
2002-11-08,5.6671
2002-11-11,-7.4899000000000004
2002-11-19,-8.046
2002-11-22,3.75
2002-11-25,-3.6145
2002-11-27,0.0
2002-12-06,2.05
2002-12-09,-5.6835
2002-12-13,2.5974
2002-12-19,0.4051
2002-12-30,0.8573
2003-01-03,0.0
2003-01-09,0.0
2003-01-21,11.75
2003-01-24,-5.8166
2003-01-28,-2.6128
2003-01-31,0.0
2003-02-12,-3.6341
2003-02-19,-8.8838
2003-02-26,-13.3333
2003-02-28,8.9744
2003-03-06,-2.6765
2003-03-07,-0.5138
2003-03-11,-5.0729
2003-03-13,-0.16
2003-03-14,4.1667
2003-03-17,-4.0
2003-03-21,4.1667
2003-04-02,1.5385
2003-04-14,-4.5455
2003-04-30,2.2222
2003-05-05,2.1739
2003-05-09,-1.2158
2003-05-12,3.0769
2003-05-13,-8.9552
2003-05-14,6.5574
2003-05-15,4.6154
2003-05-19,-4.8824
2003-05-20,-0.9586
2003-05-30,3.0284
2003-06-03,5.7879000000000005
2003-06-04,-3.4661
2003-06-05,0.8902
2003-06-06,5.8824
2003-06-11,8.3333
2003-06-16,-1.0256
2003-06-18,-9.3264
2003-06-24,-2.8571
2003-07-01,8.8235
2003-07-03,1.3514
2003-07-07,9.3333
2003-07-08,-4.878
2003-07-09,-1.3846
2003-07-10,-1.9761
2003-07-15,-7.1618
2003-07-16,0.0
2003-07-28,5.7143
2003-07-29,-10.5405
2003-08-04,-0.3021
2003-08-05,0.0
2003-08-11,6.0606
2003-08-20,-8.5714
2003-08-21,0.0
2003-08-25,-9.375
2003-08-29,3.4483
2003-09-02,3.3333
2003-09-03,6.2903
2003-09-09,3.1866
2003-09-10,2.9412000000000003
2003-09-12,1.4285999999999999
2003-09-15,0.0
2003-09-16,-4.2254
2003-09-17,5.8824
2003-09-29,11.1111
2003-09-30,-2.0
2003-10-15,-14.5408
2003-10-22,10.4478
2003-10-23,-8.1081
2003-10-24,8.8235
2003-10-28,-5.4054
2003-10-29,4.2857
2003-10-30,4.9315
2003-10-31,4.4386
2003-11-03,5.0
2003-11-07,-8.3333
2003-11-11,1.2987
2003-11-12,-1.2821
2003-11-13,3.8961
2003-11-21,1.75
2003-11-24,-4.1769
2003-12-09,-11.538499999999999
2003-12-12,2.8986
2003-12-15,15.493
2003-12-17,-19.5122
2003-12-19,-7.5758
2003-12-30,-3.2787
2003-12-31,3.3898
2004-01-07,-1.6393
2004-01-08,-1.6667
2004-01-09,-6.7797
2004-01-12,0.0
2004-01-13,-9.0909
2004-01-14,4.92
2004-01-15,14.3729
2004-01-16,0.0
2004-01-20,0.0
2004-01-21,0.0
2004-02-06,5.0
2004-02-12,3.1746
2004-02-13,3.0769
2004-02-17,-4.4776
2004-02-19,4.6875
2004-02-20,1.4925
2004-02-23,-2.9412000000000003
2004-02-24,-3.0303
2004-03-01,17.1875
2004-03-02,-5.3333
2004-03-03,5.6338
2004-03-04,4.0
2004-03-05,8.9744
2004-03-08,-10.5882
2004-03-09,-1.3158
2004-03-10,-1.3333
2004-03-12,1.3514
2004-03-15,0.0
2004-03-16,5.4133
2004-03-17,1.189
2004-03-18,-2.5
2004-03-19,1.9487
2004-03-22,-3.169
2004-03-31,-3.8961
2004-04-07,5.4054
2004-04-15,5.1282
2004-04-20,-6.0976
2004-04-21,7.013
2004-04-22,-5.3398
2004-04-23,0.0
2004-05-03,10.2564
2004-05-06,4.6512
2004-05-07,-6.6667
2004-05-10,-3.0952
2004-05-12,-14.0049
2004-05-13,11.4286
2004-05-14,3.8462
2004-05-20,1.2346
2004-05-21,-3.6585
2004-06-01,1.2658
2004-06-07,0.0
2004-06-08,0.0
2004-06-29,-2.5
2004-07-02,5.1282
2004-07-06,0.0
2004-07-13,-8.5366
2004-07-20,5.3333
2004-07-21,-3.7975
2004-07-27,-18.4211
2004-07-29,-3.2258
2004-08-04,5.0
2004-08-19,-14.2857
2004-08-20,7.4074
2004-08-23,-6.8966
2004-09-02,20.3704
2004-09-07,1.5385
2004-09-08,6.0606
2004-09-10,0.0
2004-09-13,-2.8571
2004-09-14,8.8143
2004-09-15,1.0035
2004-09-20,-19.7177
2004-09-21,5.0
2004-09-23,-0.9524
2004-09-24,8.9744
2004-09-27,-11.7647
2004-09-28,-8.3333
2004-10-18,12.7273
2004-10-19,-4.8387
2004-10-20,1.6949
2004-10-21,5.0
2004-10-26,1.5873
2004-10-28,0.0
2004-10-29,-12.5
2004-11-01,7.1429
2004-11-03,-8.3333
2004-11-10,7.2727
2004-11-17,3.3898
2004-11-19,11.4754
2004-11-22,-1.4706000000000001
2004-11-23,-7.4627
2004-11-24,-1.6129
2004-12-07,-8.1967
2004-12-10,2.8571
2004-12-15,-9.7222
2004-12-16,3.8462
2004-12-22,-1.8519
2004-12-28,0.0
2004-12-30,3.7736
2005-01-03,-13.4545
2005-01-05,9.2437
2005-01-06,7.6923
2005-01-11,-10.7143
2005-01-13,8.0
2005-01-24,0.0
2005-01-25,-3.7037
2005-01-26,15.3846
2005-01-27,-1.6667
2005-01-28,1.6949
2005-01-31,-1.6667
2005-02-01,5.0847
2005-02-04,-1.6129
2005-02-07,-3.2787
2005-02-08,10.1695
2005-02-09,-6.1538
2005-02-14,-4.918
2005-02-18,15.5172
2005-02-22,0.0
2005-02-24,-2.9851
2005-02-25,-10.7692
2005-02-28,8.9655
2005-03-01,1.2658
2005-03-02,-1.5625
2005-03-03,4.7619
2005-03-04,-9.0909
2005-03-07,8.3333
2005-03-09,4.6154
2005-03-10,-4.4118
2005-03-11,1.5385
2005-03-15,-9.0909
2005-03-18,8.3333
2005-03-21,0.0
2005-03-22,-12.3077
2005-03-23,-1.7544
2005-03-24,-1.7856999999999998
2005-03-31,0.0
2005-04-01,5.4545
2005-04-04,-6.5517
2005-04-14,-15.1292
2005-04-15,17.3913
2005-04-19,7.4074
2005-04-20,-3.4483
2005-04-26,0.0
2005-04-27,1.7856999999999998
2005-04-28,3.5088
2005-04-29,1.6949
2005-05-02,20.0
2005-05-03,0.0
2005-05-04,-1.3889
2005-05-05,-2.8169
2005-05-06,-1.4493
2005-05-09,-2.9412000000000003
2005-05-10,-7.5758
2005-05-11,3.2787
2005-05-16,-1.2698
2005-05-17,6.1093
2005-05-18,5.6117
2005-05-19,-1.5152999999999999
2005-05-20,3.4269
2005-05-23,-2.8169
2005-05-24,-1.4493
2005-05-25,0.0
2005-05-27,2.9412000000000003
2005-05-31,0.0
2005-06-07,-10.0
2005-06-08,2.8254
2005-06-09,-0.5962
2005-06-10,0.9415
2005-06-13,-7.6923
2005-06-14,6.6667
2005-06-16,-4.0
2005-06-17,4.1667
2005-06-20,0.0
2005-06-21,-1.5625
2005-06-27,-1.5873
2005-06-28,-6.4516
2005-07-01,7.694
2005-07-06,7.2644
2005-07-07,1.2631000000000001
2005-07-11,-2.7212
2005-07-12,9.0909
2005-07-14,-9.7222
2005-07-18,23.0769
2005-07-19,-5.0
2005-07-20,7.8947
2005-07-21,0.0
2005-07-22,0.0
2005-07-25,3.9024
2005-07-26,22.0657
2005-07-27,2.4423
2005-07-28,-0.5069
2005-07-29,3.7736
2005-08-01,1.8182
2005-08-02,0.8036
2005-08-03,-5.2259
2005-08-04,0.9346
2005-08-05,-3.7037
2005-08-08,-0.9615
2005-08-09,-9.7087
2005-08-10,-7.5269
2005-08-11,0.0
2005-08-12,5.814
2005-08-15,3.2967
2005-08-16,5.3191
2005-08-17,14.1414
2005-08-18,-9.7345
2005-08-19,-2.9412000000000003
2005-08-22,-2.0202
2005-08-23,-11.3402
2005-08-24,11.6279
2005-08-25,-9.375
2005-08-26,-3.4483
2005-08-29,9.5238
2005-09-01,9.7826
2005-09-06,-5.9406
2005-09-12,5.2632
2005-09-13,2.0
2005-09-14,3.9215999999999998
2005-09-15,-13.2075
2005-09-16,2.1739
2005-09-19,3.1915
2005-09-20,1.0309
2005-09-21,-2.0408
2005-09-22,1.0417
2005-09-23,3.0928
2005-09-26,0.0
2005-09-27,7.0
2005-09-28,-7.4766
2005-09-29,11.1111
2005-09-30,-10.0
2005-10-04,9.0909
2005-10-07,-7.4074
2005-10-11,0.0
2005-10-12,2.0
2005-10-13,11.7647
2005-10-14,0.0
2005-10-17,7.193
2005-10-18,-4.2553
2005-10-19,1.7094
2005-10-20,5.042
2005-10-21,-1.6
2005-10-25,8.1301
2005-10-26,3.7594
2005-10-27,-0.7246
2005-10-28,9.4891
2005-10-31,-3.3333
2005-11-01,-3.4483
2005-11-02,3.5714
2005-11-03,-3.4483
2005-11-04,10.7143
2005-11-07,0.6968
2005-11-08,8.2778
2005-11-09,0.0
2005-11-10,0.0
2005-11-11,5.9172
2005-11-14,0.0
2005-11-15,7.2626
2005-11-16,-3.6458
2005-11-17,0.5405
2005-11-18,-0.5376
2005-11-21,-10.8108
2005-11-22,6.0606
2005-11-23,-0.5714
2005-11-28,0.5747
2005-11-29,-5.1429
2005-11-30,-3.6145
2005-12-02,1.25
2005-12-05,-1.2346
2005-12-06,-2.5
2005-12-07,-3.8462
2005-12-08,6.6667
2005-12-09,-0.625
2005-12-12,0.6289
2005-12-13,-0.625
2005-12-15,-8.805
2005-12-16,8.5672
2005-12-19,4.1782
2005-12-20,-5.4878
2005-12-21,0.0
2005-12-22,6.4516
2005-12-23,-2.7879
2005-12-27,4.7382
2005-12-28,-0.2381
2005-12-29,-4.5346
2005-12-30,3.75
2006-01-03,-0.241
2006-01-04,-0.9662
2006-01-05,-5.4878
2006-01-06,1.9355
2006-01-09,-2.5316
2006-01-10,-1.2987
2006-01-11,3.2895
2006-01-12,-2.0382
2006-01-13,0.13
2006-01-17,-4.0519
2006-01-18,-4.575
2006-01-19,-0.2837
2006-01-20,-3.9829
2006-01-23,4.2963000000000005
2006-01-24,5.1136
2006-01-25,6.3514
2006-01-26,-1.9060000000000001
2006-01-27,-3.2383
2006-01-30,0.6693
2006-01-31,-3.9894
2006-02-01,-3.0471
2006-02-02,0.0
2006-02-03,-0.4286
2006-02-06,-1.0043
2006-02-07,-1.8841
2006-02-08,2.9542
2006-02-09,0.2869
2006-02-10,-1.2876
2006-02-13,2.8986
2006-02-14,3.5211
2006-02-15,-2.0408
2006-02-16,4.0278
2006-02-17,0.1335
2006-02-21,0.0
2006-02-22,-1.2
2006-02-23,0.8097
2006-02-24,0.2677
2006-02-27,-3.2043
2006-02-28,-0.1379
2006-03-01,0.1381
2006-03-02,1.3793
2006-03-03,-0.6803
2006-03-06,1.3699
2006-03-07,-4.0541
2006-03-08,-1.6901000000000002
2006-03-09,-0.2865
2006-03-10,2.7298999999999998
2006-03-13,3.3566
2006-03-14,7.4425
2006-03-15,5.1637
2006-03-16,3.5928
2006-03-17,-3.4682
2006-03-20,-0.9581
2006-03-21,3.023
2006-03-22,0.0
2006-03-23,0.0
2006-03-24,1.2911000000000001
2006-03-27,0.2317
2006-03-28,1.1561
2006-03-29,0.6857
2006-03-30,3.0647
2006-03-31,-3.5242
2006-04-03,-1.2557
2006-04-04,2.6358
2006-04-05,-1.7121
2006-04-06,0.4813
2006-04-07,0.479
2006-04-10,-2.7241999999999997
2006-04-11,0.7001
2006-04-12,-1.6221999999999999
2006-04-13,-3.1802
2006-04-17,-1.9465
2006-04-18,-2.2333
2006-04-19,-1.0152
2006-04-20,0.2139
2006-04-21,-2.1325
2006-04-24,1.9607999999999999
2006-04-25,8.5897
2006-04-26,-0.8264
2006-04-27,-3.9286
2006-04-28,0.7435
2006-05-01,-0.861
2006-05-02,-0.1241
2006-05-03,-0.7453
2006-05-04,0.1252
2006-05-05,-1.125
2006-05-08,1.8963
2006-05-09,-0.3722
2006-05-10,1.1208
2006-05-11,-1.7241
2006-05-12,-1.5038
2006-05-15,-3.3079
2006-05-16,1.9737
2006-05-17,-3.2258
2006-05-18,2.0667
2006-05-19,-0.8491
2006-05-22,-5.7971
2006-05-23,2.9371
2006-05-24,-0.4076
2006-05-25,5.3206
2006-05-26,4.9223
2006-05-30,3.7037
2006-05-31,-5.8333
2006-06-01,5.5626
2006-06-02,-4.1916
2006-06-05,-1.0
2006-06-06,0.5051
2006-06-07,-0.7538
2006-06-08,-4.3038
2006-06-09,-1.5873
2006-06-12,-0.5376
2006-06-13,-2.1622
2006-06-14,-6.768
2006-06-15,2.2204
2006-06-16,2.6106
2006-06-19,-4.3785
2006-06-20,1.034
2006-06-21,7.0175
2006-06-22,-4.235
2006-06-23,0.0
2006-06-26,-2.5678
2006-06-27,3.6603
2006-06-28,-2.2599
2006-06-29,-0.289
2006-06-30,4.2029
2006-07-03,0.8345
2006-07-05,-1.931
2006-07-06,0.5626
2006-07-07,-2.0979
2006-07-10,-0.7143
2006-07-11,4.4604
2006-07-12,-4.1322
2006-07-13,-0.8621
2006-07-14,-2.7536
2006-07-17,1.4903
2006-07-18,-3.9648
2006-07-19,1.5291000000000001
2006-07-20,2.1084
2006-07-21,0.7375
2006-07-24,-2.6353999999999997
2006-07-25,1.203
2006-07-26,-3.1204
2006-07-27,0.0
2006-07-28,0.4601
2006-07-31,-0.7634
2006-08-01,-8.461500000000001
2006-08-02,-3.8655
2006-08-03,3.3217
2006-08-04,-0.1692
2006-08-07,-3.3898
2006-08-08,-0.1754
2006-08-09,1.0545
2006-08-10,-1.0435
2006-08-11,-1.0545
2006-08-14,-11.9005
2006-08-15,2.4194
2006-08-16,-3.5433
2006-08-17,-5.9184
2006-08-18,-5.6399
2006-08-21,1.1494
2006-08-22,-5.2273
2006-08-23,12.7098
2006-08-24,2.1277
2006-08-25,2.7083
2006-08-28,7.0994
2006-08-29,0.3788
2006-08-30,0.9434
2006-08-31,-1.3084
2006-09-01,0.5682
2006-09-05,-5.4614
2006-09-06,-4.5817
2006-09-07,-6.0543
2006-09-08,-2.0
2006-09-11,3.8548999999999998
2006-09-12,4.8035
2006-09-13,0.0
2006-09-14,-5.2083
2006-09-15,-1.0989
2006-09-18,-4.0
2006-09-19,1.7216
2006-09-20,0.5831
2006-09-21,3.3937
2006-09-22,2.407
2006-09-25,6.4103
2006-09-26,-2.2088
2006-09-27,1.232
2006-09-28,-4.0568
2006-09-29,2.537
2006-10-02,1.0309
2006-10-03,0.2041
2006-10-04,1.833
2006-10-05,-2.2
2006-10-06,4.2945
2006-10-09,-2.7451
2006-10-10,0.8065
2006-10-11,0.2
2006-10-12,-0.998
2006-10-13,-0.2016
2006-10-16,-4.6465
2006-10-17,4.661
2006-10-18,0.2024
2006-10-19,-4.4444
2006-10-20,3.5941
2006-10-23,-4.898
2006-10-24,-2.1432
2006-10-25,-1.0992
2006-10-26,-3.1042
2006-10-27,1.1442
2006-10-30,-6.7873
2006-10-31,1.4563
2006-11-01,1.6745999999999999
2006-11-02,-3.2941
2006-11-03,-1.4599
2006-11-06,1.2346
2006-11-07,0.9756
2006-11-08,13.0435
2006-11-09,0.0
2006-11-10,-2.7778
2006-11-13,1.7582
2006-11-14,0.3672
2006-11-15,-2.0874
2006-11-16,1.0989
2006-11-17,-5.4348
2006-11-20,-4.5977
2006-11-21,-3.3735
2006-11-22,4.7382
2006-11-24,5.4732
2006-11-27,-3.609
2006-11-28,-1.6393
2006-11-29,2.8571
2006-11-30,0.6944
2006-12-01,5.977
2006-12-04,0.8677
2006-12-05,-3.4409
2006-12-06,1.7816999999999998
2006-12-07,1.0941
2006-12-08,0.6494
2006-12-11,1.0753
2006-12-12,5.1064
2006-12-13,-2.4291
2006-12-14,9.9585
2006-12-15,1.8868
2006-12-18,1.1111
2006-12-19,4.7619
2006-12-20,-4.5455
2006-12-21,1.2821
2006-12-22,-3.255
2006-12-26,13.8318
2006-12-27,14.9425
2006-12-28,-2.8571
2006-12-29,-3.8235
2007-01-03,-2.1407
2007-01-04,-7.8125
2007-01-05,-10.5085
2007-01-08,3.4091
2007-01-09,2.0147
2007-01-10,-5.5655
2007-01-11,4.7529
2007-01-12,9.2559
2007-01-16,-3.6545
2007-01-17,0.1724
2007-01-18,-3.6145
2007-01-19,-3.5714
2007-01-22,3.7037
2007-01-23,0.5357
2007-01-24,-3.1972
2007-01-25,7.156
2007-01-26,0.5137
2007-01-29,-0.1704
2007-01-30,-1.3652
2007-01-31,1.0381
2007-02-01,1.8836
2007-02-02,-0.8403
2007-02-05,-1.0169
2007-02-06,-0.6849
2007-02-07,-2.4138
2007-02-08,0.53
2007-02-09,1.5817
2007-02-12,11.4165
2007-02-13,-4.0354
2007-02-14,-0.4854
2007-02-15,-7.1545
2007-02-16,3.6778
2007-02-20,2.7027
2007-02-21,-3.7829
2007-02-22,-2.906
2007-02-23,2.4648
2007-02-26,-6.5292
2007-02-27,-1.4706000000000001
2007-02-28,5.0373
2007-03-01,-2.8419
2007-03-02,-4.0219
2007-03-05,-5.7167
2007-03-06,1.4167
2007-03-07,-0.5976
2007-03-08,-3.2064
2007-03-09,0.0
2007-03-12,-2.4845
2007-03-13,-1.2739
2007-03-14,0.2151
2007-03-15,0.0
2007-03-16,0.8584
2007-03-19,0.0
2007-03-20,0.0
2007-03-21,2.5532
2007-03-22,1.6598000000000002
2007-03-23,-1.2245
2007-03-26,1.2397
2007-03-27,2.8571
2007-03-28,7.1429
2007-03-29,10.0
2007-03-30,-2.3569
2007-04-02,-6.0323
2007-04-03,-0.5527
2007-04-04,4.059
2007-04-05,5.4965
2007-04-09,4.7059
2007-04-10,-2.7287
2007-04-11,-2.1452
2007-04-12,1.1804000000000001
2007-04-13,1.0
2007-04-16,-2.8053
2007-04-17,-1.0187
2007-04-18,-4.4597
2007-04-19,1.0772
2007-04-20,0.3552
2007-04-23,-1.2389000000000001
2007-04-24,1.2545
2007-04-25,0.177
2007-04-26,-0.1767
2007-04-27,-0.354
2007-04-30,0.3552
2007-05-01,2.6549
2007-05-02,1.8965999999999998
2007-05-03,-0.1692
2007-05-04,-6.7797
2007-05-07,7.6364
2007-05-08,1.1824
2007-05-09,0.5008
2007-05-10,-1.1628
2007-05-11,-3.5294
2007-05-14,0.0
2007-05-15,-1.2195
2007-05-16,2.2928
2007-05-17,1.3793
2007-05-18,-0.8503
2007-05-21,0.5146
2007-05-22,1.8771
2007-05-23,-1.34
2007-05-24,-0.8489
2007-05-25,1.0274
2007-05-29,1.6949
2007-05-30,1.8333
2007-05-31,0.491
2007-06-01,1.3029
2007-06-04,0.0
2007-06-05,-0.8039
2007-06-06,6.8071
2007-06-07,-7.1339
2007-06-08,-1.9588
2007-06-11,-1.6667
2007-06-12,-3.0508
2007-06-13,4.021
2007-06-14,-2.0168
2007-06-15,0.1715
2007-06-18,0.5137
2007-06-19,-1.8739
2007-06-20,1.7339
2007-06-21,-2.0457
2007-06-22,0.1742
2007-06-25,-1.0435
2007-06-26,1.0545
2007-06-27,-0.3478
2007-06-28,0.349
2007-06-29,0.0
2007-07-02,0.0
2007-07-03,-1.0435
2007-07-05,2.8120000000000003
2007-07-06,-0.1709
2007-07-09,-1.5411000000000001
2007-07-10,3.1304
2007-07-11,-3.0375
2007-07-12,0.0022
2007-07-13,4.8696
2007-07-16,-1.3267
2007-07-17,2.5189
2007-07-18,5.0841
2007-07-19,1.4041000000000001
2007-07-20,2.0
2007-07-23,-0.1508
2007-07-24,-5.136
2007-07-25,-2.707
2007-07-26,1.8003
2007-07-27,-2.4116
2007-07-30,-3.4596
2007-07-31,3.0717
2007-08-01,-3.4768
2007-08-02,1.5436999999999999
2007-08-03,-2.3649
2007-08-06,-1.0381
2007-08-07,2.4476
2007-08-08,2.5597
2007-08-09,-0.6656
2007-08-10,-3.3501
2007-08-13,3.1196
2007-08-14,4.0336
2007-08-15,-9.8546
2007-08-16,-1.7921
2007-08-17,-3.6496
2007-08-20,0.1894
2007-08-21,1.3233
2007-08-22,-2.0522
2007-08-23,2.0952
2007-08-24,-3.9179
2007-08-27,-5.8252
2007-08-28,2.6804
2007-08-29,2.6104000000000003
2007-08-30,2.3483
2007-08-31,-1.9885000000000002
2007-09-04,1.4436
2007-09-05,-2.1154
2007-09-06,8.2515
2007-09-07,-1.9964
2007-09-10,9.0741
2007-09-11,-3.7351
2007-09-12,-0.8818
2007-09-13,0.1779
2007-09-14,-3.3748
2007-09-17,0.3676
2007-09-18,0.1832
2007-09-19,4.4973
2007-09-20,-0.6298
2007-09-21,0.7042
2007-09-24,-2.0979
2007-09-25,6.4286
2007-09-26,1.3423
2007-09-27,-0.8299
2007-09-28,1.0038
2007-10-01,4.7934
2007-10-02,-2.8391
2007-10-03,-0.1623
2007-10-04,4.5527999999999995
2007-10-05,-1.2442
2007-10-08,-1.5748
2007-10-09,0.64
2007-10-10,1.7488000000000001
2007-10-11,-4.8437
2007-10-12,-0.821
2007-10-15,0.0
2007-10-16,-0.1656
2007-10-17,-1.6583999999999999
2007-10-18,-0.8432
2007-10-19,-1.7006999999999999
2007-10-22,-2.2491
2007-10-23,3.3628
2007-10-24,-2.226
2007-10-25,0.0
2007-10-26,1.2259
2007-10-29,2.9412000000000003
2007-10-30,0.6723
2007-10-31,-0.8347
2007-11-01,4.2088
2007-11-02,-3.7157
2007-11-05,-0.1678
2007-11-06,-1.1764999999999999
2007-11-07,-0.1701
2007-11-08,0.3407
2007-11-09,-0.6791
2007-11-12,-4.2735
2007-11-13,-1.7856999999999998
2007-11-14,-0.9091
2007-11-15,-1.8349
2007-11-16,0.0
2007-11-19,-2.6168
2007-11-20,0.7678
2007-11-21,-6.0952
2007-11-23,10.7505
2007-11-26,-3.2967
2007-11-27,2.8409
2007-11-28,6.2615
2007-11-29,-4.6794
2007-11-30,0.1818
2007-12-03,3.4483
2007-12-04,-2.4561
2007-12-05,-0.3597
2007-12-06,2.5271
2007-12-07,-3.169
2007-12-10,-1.8182
2007-12-11,-4.2593
2007-12-12,8.2012
2007-12-13,0.286
2007-12-14,-7.1301
2007-12-17,-2.3033
2007-12-18,2.1611
2007-12-19,-1.3462
2007-12-20,5.4581
2007-12-21,-2.2181
2007-12-24,0.189
2007-12-26,5.283
2007-12-27,-1.4337
2007-12-28,4.3636
2007-12-31,5.4029
2008-01-02,0.9896
2008-01-03,4.5827
2008-01-04,-2.0344
2008-01-07,-3.9956
2008-01-08,1.3332
2008-01-09,-7.0608
2008-01-10,-1.2367
2008-01-11,-1.2522
2008-01-14,9.7826
2008-01-15,-2.9703
2008-01-16,-5.7823
2008-01-17,0.361
2008-01-18,-1.4388
2008-01-22,-4.1971
2008-01-23,-3.0476
2008-01-24,-3.5362999999999998
2008-01-25,1.8304
2008-01-28,0.2025
2008-01-29,2.3952
2008-01-30,-0.1949
2008-01-31,0.3906
2008-02-01,1.751
2008-02-04,1.5295999999999998
2008-02-05,-2.0716
2008-02-06,-4.0385
2008-02-07,2.2044
2008-02-08,6.6274999999999995
2008-02-11,2.0596
2008-02-12,-2.7027
2008-02-13,7.4074
2008-02-14,5.1724
2008-02-15,0.1639
2008-02-19,-4.2553
2008-02-20,0.0
2008-02-21,0.0
2008-02-22,3.9316
