ticker,DNKN US Equity
2011-12-14,-2.7331
2011-12-15,1.0331
2011-12-16,0.5317
2011-12-19,0.1221
2011-12-20,1.1377
2011-12-21,-0.8035
2011-12-22,-1.2556
2011-12-23,2.42
2011-12-27,-0.3204
2011-12-28,-1.3258
2011-12-29,2.6466
2011-12-30,-0.9123
2012-01-03,-0.9608
2012-01-04,-0.0404
2012-01-05,1.7792
2012-01-06,1.1919
2012-01-09,-1.0208
2012-01-10,0.833
2012-01-11,1.7309
2012-01-12,1.1988
2012-01-13,-0.8789
2012-01-17,1.3878
2012-01-18,1.4828999999999999
2012-01-19,1.9858
2012-01-20,-2.5349
2012-01-23,-3.1285
2012-01-24,4.0856
2012-01-25,3.2897
2012-01-26,-0.181
2012-01-27,0.1088
2012-01-30,0.3622
2012-01-31,-0.2165
2012-02-01,1.2297
2012-02-02,-0.4287
2012-02-03,3.1934
2012-02-06,0.0
2012-02-07,0.1391
2012-02-08,0.7292
2012-02-09,-2.0338
2012-02-10,-1.3723
2012-02-13,0.9276
2012-02-14,0.9897
2012-02-15,0.315
2012-02-16,1.6747999999999998
2012-02-17,1.9561
2012-02-21,-0.2356
2012-02-22,-0.8097
2012-02-23,0.2041
2012-02-24,-0.8147
2012-02-27,0.1369
2012-02-28,0.9569
2012-02-29,-1.6926
2012-03-01,0.4821
2012-03-02,-0.5483
2012-03-05,0.3101
2012-03-06,-2.336
2012-03-07,2.6029
2012-03-08,3.4967
2012-03-09,1.06
2012-03-12,2.4254
2012-03-13,2.912
2012-03-14,-0.342
2012-03-15,0.4368
2012-03-16,-0.4057
2012-03-19,-1.3475
2012-03-20,-0.9848
2012-03-21,-0.401
2012-03-22,0.145
2012-03-23,-1.1258
2012-03-26,-0.4554
2012-03-27,-0.719
2012-03-28,-1.4483
2012-03-29,0.4008
2012-03-30,0.0665
2012-04-02,1.8285
2012-04-03,-1.0774
2012-04-04,-0.297
2012-04-05,1.4896
2012-04-09,-1.0111
2012-04-10,-1.8122
2012-04-11,3.3557
2012-04-12,1.5909
2012-04-13,0.2557
2012-04-16,-1.3389
2012-04-17,-0.0969
2012-04-18,1.0673
2012-04-19,-1.248
2012-04-20,0.6157
2012-04-23,0.2899
2012-04-24,-0.4817
2012-04-25,2.3556
2012-04-26,2.6797
2012-04-27,-0.1228
2012-04-30,-0.4919
2012-05-01,2.0698
2012-05-02,-0.8172
2012-05-03,-0.061
2012-05-04,-1.2883
2012-05-07,1.3984
2012-05-08,0.7355
2012-05-09,-1.7949000000000002
2012-05-10,1.7348
2012-05-11,2.1011
2012-05-14,-3.1017
2012-05-15,-0.5848
2012-05-16,0.5573
2012-05-17,-3.2943
2012-05-18,0.0
2012-05-21,2.5151
2012-05-22,-0.1553
2012-05-23,1.4619
2012-05-24,0.3066
2012-05-25,0.0306
2012-05-29,0.4277
2012-05-30,-1.7645
2012-05-31,0.5574
2012-06-01,-3.6649000000000003
2012-06-04,1.5026000000000002
2012-06-05,1.2283
2012-06-06,1.9291
2012-06-07,-1.0379
2012-06-08,2.3442
2012-06-11,-0.211
2012-06-12,1.7819
2012-06-13,0.3264
2012-06-14,2.8689999999999998
2012-06-15,-0.1438
2012-06-18,3.3688000000000002
2012-06-19,2.4513
2012-06-20,-0.571
2012-06-21,-3.7189
2012-06-22,-1.3917
2012-06-25,0.6336
2012-06-26,2.2896
2012-06-27,-2.5182
2012-06-28,-3.2147
2012-06-29,1.8387
2012-07-02,-0.4368
2012-07-03,0.3217
2012-07-05,1.0204
2012-07-06,-0.4906
2012-07-09,-1.2761
2012-07-10,-0.47
2012-07-11,-0.3837
2012-07-12,0.3556
2012-07-13,2.4801
2012-07-16,1.9590999999999998
2012-07-17,-2.5996
2012-07-18,-1.2185
2012-07-19,1.7915
2012-07-20,-4.1835
2012-07-23,-4.2156
2012-07-24,-0.9117
2012-07-25,0.8883
2012-07-26,-3.0503
2012-07-27,-2.303
2012-07-30,1.3612
2012-07-31,-0.8189
2012-08-01,-2.0145
2012-08-02,-0.2696
2012-08-03,1.4606
2012-08-06,0.3348
2012-08-07,1.635
2012-08-08,0.8864
2012-08-09,-0.0976
2012-08-10,-1.0098
2012-08-13,0.1316
2012-08-14,0.23
2012-08-15,1.1803
2012-08-16,0.6805
2012-08-17,-0.5472
2012-08-20,-1.8447
2012-08-21,-2.6047000000000002
2012-08-22,-2.8097
2012-08-23,-1.9157
2012-08-24,0.2841
2012-08-27,1.6289
2012-08-28,1.9163999999999999
2012-08-29,-0.3761
2012-08-30,-0.7893
2012-08-31,0.761
2012-09-04,-0.309
2012-09-05,-0.3788
2012-09-06,1.1753
2012-09-07,1.0249
2012-09-10,-0.8116
2012-09-11,3.5118
2012-09-12,-0.1976
2012-09-13,-0.132
2012-09-14,-0.2644
2012-09-17,-0.0994
2012-09-18,1.1609
2012-09-19,0.3934
2012-09-20,-0.7185
2012-09-21,1.3487
2012-09-24,-1.8176
2012-09-25,-2.6446
2012-09-26,0.8149
2012-09-27,-1.0946
2012-09-28,-0.5789
2012-10-01,-0.6966
2012-10-02,-0.1091
2012-10-03,2.6588000000000003
2012-10-04,0.2691
2012-10-05,3.1532999999999998
2012-10-08,-0.5528
2012-10-09,0.1962
2012-10-10,-0.1305
2012-10-11,1.8300999999999998
2012-10-12,1.4121000000000001
2012-10-15,3.1013
2012-10-16,0.1535
2012-10-17,0.0919
2012-10-18,-1.041
2012-10-19,0.0309
2012-10-22,-1.8249
2012-10-23,-0.4096
2012-10-24,-2.5308
2012-10-25,1.8176
2012-10-26,-1.4344999999999999
2012-10-31,0.2587
2012-11-01,0.5161
2012-11-02,0.4192
2012-11-05,1.2845
2012-11-06,0.1902
2012-11-07,-1.9937
2012-11-08,-1.9696
2012-11-09,-0.0329
2012-11-12,0.1977
2012-11-13,-1.1838
2012-11-14,-3.0616
2012-11-15,2.2314
2012-11-16,0.2351
2012-11-19,0.536
2012-11-20,0.1
2012-11-21,1.3316
2012-11-23,0.1643
2012-11-26,1.6399
2012-11-27,1.5166
2012-11-28,0.7311
2012-11-29,0.3787
2012-11-30,0.0314
2012-12-03,-0.5343
2012-12-04,-1.4917
2012-12-05,-0.3781
2012-12-06,-0.1288
2012-12-07,1.354
2012-12-10,-0.0318
2012-12-11,2.1635
2012-12-12,0.3426
2012-12-13,-0.5897
2012-12-14,-1.1552
2012-12-17,3.0006
2012-12-18,0.644
2012-12-19,0.553
2012-12-20,0.1167
2012-12-21,-0.6356
2012-12-24,0.2132
2012-12-26,-1.6717
2012-12-27,0.1236
2012-12-28,-0.1235
2012-12-31,2.5657
2013-01-02,0.8439
2013-01-03,1.0161
2013-01-04,-0.0888
2013-01-07,1.8359
2013-01-08,-0.8142
2013-01-09,2.5213
2013-01-10,-0.5433
2013-01-11,-1.2076
2013-01-14,-0.9022
2013-01-15,-0.0881
2013-01-16,2.5573
2013-01-17,0.4586
2013-01-18,1.9686
2013-01-22,1.343
2013-01-23,-1.0768
2013-01-24,1.7304
2013-01-25,1.0974
2013-01-28,-0.8141
2013-01-29,-1.5594999999999999
2013-01-30,-0.5559
2013-01-31,2.0402
2013-02-01,0.5478
2013-02-04,-0.2179
2013-02-05,-0.9009
2013-02-06,0.303
2013-02-07,0.357
2013-02-08,1.8432
2013-02-11,1.5937000000000001
2013-02-12,-0.9306
2013-02-13,0.0
2013-02-14,0.0805
2013-02-15,1.0995
2013-02-19,-0.6101
2013-02-20,-2.2952
2013-02-21,0.5463
2013-02-22,0.815
2013-02-25,-0.512
2013-02-26,-1.1105
2013-02-27,0.6026
2013-02-28,1.0618
2013-03-01,-0.2425
2013-03-04,0.5131
2013-03-05,2.4718
2013-03-06,-0.1311
2013-03-07,-0.0525
2013-03-08,0.2627
2013-03-11,-1.5457
2013-03-12,-0.8781
2013-03-13,0.4027
2013-03-14,-0.8021
2013-03-15,0.0
2013-03-18,-0.7008
2013-03-19,0.6515
2013-03-20,0.836
2013-03-21,-1.2570000000000001
2013-03-22,0.4063
2013-03-25,-1.0251
2013-03-26,0.2998
2013-03-27,0.462
2013-03-28,-0.2461
2013-04-01,-0.4311
2013-04-02,1.634
2013-04-03,-0.5895
2013-04-04,2.0485
2013-04-05,2.5092
2013-04-08,1.211
2013-04-09,-1.1456
2013-04-10,0.7726
2013-04-11,0.4089
2013-04-12,0.6872
2013-04-15,-3.4378
2013-04-16,-0.0524
2013-04-17,-0.681
2013-04-18,-1.7669000000000001
2013-04-19,1.1544
2013-04-22,-0.1592
2013-04-23,0.7177
2013-04-24,-0.7126
2013-04-25,3.6683
2013-04-26,-1.0769
2013-04-29,-0.1037
2013-04-30,0.6876
2013-05-01,0.786
2013-05-02,2.966
2013-05-03,0.5463
2013-05-06,1.0126
2013-05-07,0.6112
2013-05-08,-0.8748
2013-05-09,-0.809
2013-05-10,0.7909
2013-05-13,-0.0245
2013-05-14,1.5453000000000001
2013-05-15,1.8115999999999999
2013-05-16,-0.0949
2013-05-17,-0.1662
2013-05-20,-1.1418
2013-05-21,-0.385
2013-05-22,-1.0145
2013-05-23,0.1708
2013-05-24,-0.8811
2013-05-28,0.1728
2013-05-29,-1.2324
2013-05-30,-0.2995
2013-05-31,-0.8761
2013-06-03,1.1616
2013-06-04,3.1203
2013-06-05,-2.4207
2013-06-06,1.5629
2013-06-07,1.1724
2013-06-10,0.1931
2013-06-11,0.241
2013-06-12,-0.5769
2013-06-13,1.4748999999999999
2013-06-14,0.1191
2013-06-17,0.9519
2013-06-18,1.2966
2013-06-19,-0.256
2013-06-20,-1.7266
2013-06-21,-0.5461
2013-06-24,-0.4536
2013-06-25,1.6547
2013-06-26,1.3682
2013-06-27,0.4422
2013-06-28,-0.7878
2013-07-01,1.6348
2013-07-02,1.011
2013-07-03,-0.0455
2013-07-05,1.1152
2013-07-08,0.2476
2013-07-09,-1.1899
2013-07-10,0.7044
2013-07-11,0.9477
2013-07-12,-1.207
2013-07-15,-0.4072
2013-07-16,-0.9768
2013-07-17,-1.17
2013-07-18,0.4178
2013-07-19,-0.7975
2013-07-22,0.3845
2013-07-23,-0.766
2013-07-24,-1.7544
2013-07-25,-1.7381
2013-07-26,6.2031
2013-07-29,-0.6616
2013-07-30,0.0
2013-07-31,-0.7809
2013-08-01,2.8935
2013-08-02,1.7548
2013-08-05,-1.7466
2013-08-06,-0.9901
2013-08-07,-0.4318
2013-08-08,0.2967
2013-08-09,0.9558
2013-08-12,-0.541
2013-08-13,-0.2493
2013-08-14,-0.7726
2013-08-15,-0.5038
2013-08-16,-0.3452
2013-08-19,-0.6697
2013-08-20,0.186
2013-08-21,0.3713
2013-08-22,0.3931
2013-08-23,0.0231
2013-08-26,0.3238
2013-08-27,-1.9133
2013-08-28,0.564
2013-08-29,0.6544
2013-08-30,0.0464
2013-09-03,-0.4409
2013-09-04,0.2378
2013-09-05,0.7162
2013-09-06,0.5772
2013-09-09,-1.3085
2013-09-10,1.184
2013-09-11,0.6
2013-09-12,1.9881
2013-09-13,2.0614
2013-09-16,0.1976
2013-09-17,1.2489
2013-09-18,-0.6882
2013-09-19,-1.6604
2013-09-20,-0.4432
2013-09-23,-1.2909
2013-09-24,-0.5637
2013-09-25,-0.9977
2013-09-26,3.344
2013-09-27,0.3768
2013-09-30,-0.0662
2013-10-01,-0.5745
2013-10-02,-0.7333
2013-10-03,-0.4253
2013-10-04,0.5845
2013-10-07,1.0282
2013-10-08,-0.3761
2013-10-09,-1.3324
2013-10-10,1.7781
2013-10-11,1.0172
2013-10-14,1.7294
2013-10-15,-0.581
2013-10-16,1.6234
2013-10-17,0.8094
2013-10-18,0.655
2013-10-21,1.4274
2013-10-22,1.2831000000000001
2013-10-23,-2.0229
2013-10-24,-0.6048
2013-10-25,1.9723000000000002
2013-10-28,-2.2222
2013-10-29,0.8207
2013-10-30,0.1879
2013-10-31,-0.6667
2013-11-01,-0.3565
2013-11-04,0.4841
2013-11-05,1.8643
2013-11-06,-0.1439
2013-11-07,-2.7595
2013-11-08,1.5671
2013-11-11,-0.5213
2013-11-12,-0.5869
2013-11-13,1.1807
2013-11-14,0.8752
2013-11-15,0.1659
2013-11-18,-1.5114
2013-11-19,-0.2523
2013-11-20,-1.5385
2013-11-21,1.7765
2013-11-22,0.9253
2013-11-25,1.0627
2013-11-26,0.0206
2013-11-27,1.4636
2013-11-29,-0.4876
2013-12-02,-1.0617
2013-12-03,0.0206
2013-12-04,0.0413
2013-12-05,-0.0825
2013-12-06,0.3096
2013-12-09,-1.5844
2013-12-10,-1.0872
2013-12-11,-1.8389
2013-12-12,-0.2369
2013-12-13,0.4533
2013-12-16,0.5157
2013-12-17,-0.171
2013-12-18,0.8779
2013-12-19,-0.1486
2013-12-20,1.2117
2013-12-23,0.6511
2013-12-24,-0.0209
2013-12-26,1.1062
2013-12-27,-1.4243999999999999
2013-12-30,0.9005
2013-12-31,0.0415
2014-01-02,-1.2863
2014-01-03,-0.3153
2014-01-06,-0.5482
2014-01-07,-0.9752
2014-01-08,1.7341
2014-01-09,-1.1153
2014-01-10,-0.0851
2014-01-13,-1.1715
2014-01-14,1.5516999999999999
2014-01-15,0.2971
2014-01-16,-0.7617
2014-01-17,0.0
2014-01-21,-0.1706
2014-01-22,0.6621
2014-01-23,-2.1218
2014-01-24,0.8238
2014-01-27,0.1075
2014-01-28,0.494
2014-01-29,-1.8166
2014-01-30,0.5877
2014-01-31,0.6925
2014-02-03,-1.0316
2014-02-04,2.6710000000000003
2014-02-05,0.0423
2014-02-06,3.3615
2014-02-07,0.2045
2014-02-10,1.7146
2014-02-11,-1.3646
2014-02-12,-0.7731
2014-02-13,0.9148
2014-02-14,1.1051
2014-02-18,1.246
2014-02-19,-0.4168
2014-02-20,0.6777
2014-02-21,-0.9701
2014-02-24,1.1395
2014-02-25,1.7591999999999999
2014-02-26,-0.3302
2014-02-27,0.5262
2014-02-28,0.1745
2014-03-03,-0.4645
2014-03-04,1.4971999999999999
2014-03-05,-1.5326
2014-03-06,0.5058
2014-03-07,1.4194
2014-03-10,-0.4793
2014-03-11,0.5009
2014-03-12,0.5175
2014-03-13,-1.4378
2014-03-14,1.0912
2014-03-17,0.4211
2014-03-18,0.3812
2014-03-19,-0.8164
2014-03-20,0.1914
2014-03-21,-0.1528
2014-03-24,-1.8178
2014-03-25,-1.4812
2014-03-26,-1.0287
2014-03-27,-2.2387
2014-03-28,1.0018
2014-03-31,1.5789
2014-04-01,1.395
2014-04-02,-1.1596
2014-04-03,-1.4317
2014-04-04,-2.1989
2014-04-07,-3.2178
2014-04-08,1.7263
2014-04-09,1.299
2014-04-10,-1.6132
2014-04-11,-0.946
2014-04-14,2.0374
2014-04-15,-0.0416
2014-04-16,0.7074
2014-04-17,-0.5372
2014-04-21,0.4985
2014-04-22,1.4262000000000001
2014-04-23,-3.0161
2014-04-24,-1.887
2014-04-25,-0.3898
2014-04-28,-1.6341
2014-04-29,0.0874
2014-04-30,-0.6115
2014-05-01,0.1318
2014-05-02,0.395
2014-05-05,-0.306
2014-05-06,-2.4118
2014-05-07,-0.5167
2014-05-08,1.1066
2014-05-09,0.6254
2014-05-12,0.0
2014-05-13,-1.6204
2014-05-14,0.0903
2014-05-15,-0.5861
2014-05-16,1.8820999999999999
2014-05-19,-1.3132
2014-05-20,-0.9698
2014-05-21,0.9793
2014-05-22,1.263
2014-05-23,-0.0895
2014-05-27,1.0307
2014-05-28,-0.3327
2014-05-29,-1.2795
2014-05-30,0.8903
2014-06-02,2.7033
2014-06-03,-0.6961
2014-06-04,0.7667
2014-06-05,-0.4348
2014-06-06,0.5677
2014-06-09,-0.3908
2014-06-10,-0.7847
2014-06-11,-0.6371
2014-06-12,-1.9788000000000001
2014-06-13,-0.6654
2014-06-16,0.4314
2014-06-17,0.6557
2014-06-18,0.7188
2014-06-19,-1.0259
2014-06-20,-1.4646
2014-06-23,-0.6403
2014-06-24,3.7975
2014-06-25,1.5521
2014-06-26,0.2838
2014-06-27,0.8273
2014-06-30,-1.0796999999999999
2014-07-01,0.4584
2014-07-02,-0.9778
2014-07-03,1.0972
2014-07-07,0.369
2014-07-08,-1.968
2014-07-09,0.3971
2014-07-10,-1.1426
2014-07-11,-0.4001
2014-07-14,0.3571
2014-07-15,-1.9569
2014-07-16,-1.2928
2014-07-17,0.8502
2014-07-18,0.5696
2014-07-21,-1.314
2014-07-22,0.4132
2014-07-23,0.503
2014-07-24,-4.4245
2014-07-25,0.2737
2014-07-28,1.5191
2014-07-29,2.7589
2014-07-30,-1.5017
2014-07-31,-0.9933
2014-08-01,0.5833
2014-08-04,0.6959
2014-08-05,0.1152
2014-08-06,0.092
2014-08-07,-0.069
2014-08-08,0.3221
2014-08-11,0.5962
2014-08-12,-0.3191
2014-08-13,0.4802
2014-08-14,-0.9103
2014-08-15,-0.2526
2014-08-18,0.5066
2014-08-19,0.9164
2014-08-20,1.3394
2014-08-21,-0.3808
2014-08-22,-1.1076
2014-08-25,0.5943
2014-08-26,-0.4772
2014-08-27,-0.4795
2014-08-28,-0.0459
2014-08-29,-0.0689
2014-09-02,0.9646
2014-09-03,1.1374
2014-09-04,1.7769
2014-09-05,1.6796
2014-09-08,0.7607
2014-09-09,0.9922
2014-09-10,-0.6408
2014-09-11,0.8383
2014-09-12,0.6395
2014-09-15,0.6143
2014-09-16,-0.2947
2014-09-17,-1.2247
2014-09-18,-2.4369
2014-09-19,-0.8983
2014-09-22,-2.1888
2014-09-23,-1.198
2014-09-24,1.7616
2014-09-25,-0.8094
2014-09-26,1.0199
2014-09-29,1.2789
2014-09-30,-0.7089
2014-10-01,-0.8032
2014-10-02,-1.7094
2014-10-03,1.7963
2014-10-06,1.0678
2014-10-07,-2.6246
2014-10-08,2.1699
2014-10-09,0.7825
2014-10-10,-0.1331
2014-10-13,-1.1328
2014-10-14,1.3479999999999999
2014-10-15,-0.1995
2014-10-16,-0.6442
2014-10-17,1.1402
2014-10-20,3.3599
2014-10-21,-0.4491
2014-10-22,0.5156
2014-10-23,-5.9628
2014-10-24,2.5227
2014-10-27,0.8646
2014-10-28,1.9341
2014-10-29,-1.3583
2014-10-30,0.3934
2014-10-31,-0.9798
2014-11-03,0.1319
2014-11-04,1.7347000000000001
2014-11-05,-0.4101
2014-11-06,1.9723000000000002
2014-11-07,-0.0213
2014-11-10,0.5315
2014-11-11,0.1057
2014-11-12,1.5843
2014-11-13,0.8942
2014-11-14,-1.2778
2014-11-17,-0.6681
2014-11-18,-1.1559
2014-11-19,0.0
2014-11-20,1.0419
2014-11-21,0.2115
2014-11-24,1.2872
2014-11-25,-0.9583
2014-11-26,-0.2735
2014-11-28,1.9827
2014-12-01,0.2068
2014-12-02,-1.259
2014-12-03,0.209
2014-12-04,-0.6675
2014-12-05,0.672
2014-12-08,-1.8773
2014-12-09,-0.1063
2014-12-10,-1.9153
2014-12-11,0.4339
2014-12-12,1.0045
2014-12-15,-0.7165
2014-12-16,-2.7574
2014-12-17,2.3926
2014-12-18,-6.8585
2014-12-19,-3.2056
2014-12-22,0.7679
2014-12-23,-0.0238
2014-12-24,-0.3097
2014-12-26,1.2425
2014-12-29,1.2509000000000001
2014-12-30,1.1189
2014-12-31,-1.6827999999999999
2015-01-02,0.1876
2015-01-05,-0.6085
2015-01-06,-0.3532
2015-01-07,2.8828
2015-01-08,0.8039
2015-01-09,-0.5013
2015-01-12,0.9389
2015-01-13,4.0835
2015-01-14,-1.7437
2015-01-15,1.6415
2015-01-16,-0.6766
2015-01-20,-1.0987
2015-01-21,0.5776
2015-01-22,1.9881
2015-01-23,1.7544
2015-01-26,0.0426
2015-01-27,-2.0213
2015-01-28,-0.304
2015-01-29,2.2871
2015-01-30,0.7453
2015-02-02,-2.2194
2015-02-03,0.2594
2015-02-04,0.4743
2015-02-05,-1.2232
2015-02-06,3.1067
2015-02-09,-0.7796
2015-02-10,1.3803
2015-02-11,-0.9007
2015-02-12,0.1691
2015-02-13,-1.456
2015-02-17,0.6424
2015-02-18,-0.1277
2015-02-19,-0.5113
2015-02-20,-0.6852
2015-02-23,-0.9487
2015-02-24,0.0
2015-02-25,1.1537
2015-02-26,1.7
2015-02-27,-0.8464
2015-03-02,-0.1494
2015-03-03,-1.464
2015-03-04,-1.5074
2015-03-05,2.9619
2015-03-06,-0.8604
2015-03-09,1.1065
2015-03-10,0.2146
2015-03-11,0.1392
2015-03-12,0.7163
2015-03-13,0.8917
2015-03-16,0.3157
2015-03-17,0.4196
2015-03-18,1.2952
2015-03-19,-0.4949
2015-03-20,-0.2073
2015-03-23,0.0831
2015-03-24,0.1453
2015-03-25,-0.8703
2015-03-26,0.0627
2015-03-27,-0.7729
2015-03-30,0.2105
2015-03-31,-0.084
2015-04-01,-0.8621
2015-04-02,0.3606
2015-04-06,0.8242
2015-04-07,0.5659
2015-04-08,0.8128
2015-04-09,1.5299
2015-04-10,0.3054
2015-04-13,0.2639
2015-04-14,-2.2474
2015-04-15,-0.58
2015-04-16,0.2292
2015-04-17,-0.2286
2015-04-20,-0.5833
2015-04-21,-0.4401
2015-04-22,0.442
2015-04-23,7.9422
2015-04-24,4.8923
2015-04-27,-0.9809
2015-04-28,-1.5888
2015-04-29,-0.4558
2015-04-30,-0.5724
2015-05-01,0.6141
2015-05-04,-0.8392
2015-05-05,-1.4811
2015-05-06,-1.4447
2015-05-07,0.317
2015-05-08,0.2962
2015-05-11,1.201
2015-05-12,0.5934
2015-05-13,-0.9187
2015-05-14,2.1471999999999998
2015-05-15,0.5351
2015-05-18,1.2925
2015-05-19,0.3378
2015-05-20,-0.3927
2015-05-21,-0.2253
2015-05-22,-0.6022
2015-05-26,0.1136
2015-05-27,0.2269
2015-05-28,-0.2642
2015-05-29,0.9459
2015-06-01,-1.1432
2015-06-02,-0.1896
2015-06-03,-0.4179
2015-06-04,0.6676
2015-06-05,-0.0853
2015-06-08,-0.8957
2015-06-09,0.3269
2015-06-10,1.3226
2015-06-11,0.227
2015-06-12,0.2265
2015-06-15,-0.4143
2015-06-16,1.3427
2015-06-17,-0.2799
2015-06-18,0.552
2015-06-19,-0.4932
2015-06-22,0.7481
2015-06-23,2.0234
2015-06-24,-1.1827
2015-06-25,0.534
2015-06-26,1.6117
2015-06-29,-0.9193
2015-06-30,0.0546
2015-07-01,0.0
2015-07-02,0.4909
2015-07-06,0.5247
2015-07-07,1.2869
2015-07-08,-1.5904
2015-07-09,-1.8237999999999999
2015-07-10,1.6553
2015-07-13,2.3702
2015-07-14,-1.5023
2015-07-15,-0.3768
2015-07-16,-0.5223
2015-07-17,-0.4527
2015-07-20,1.0186
2015-07-21,-0.1801
2015-07-22,1.9661
2015-07-23,-4.9177
2015-07-24,0.1302
2015-07-27,-0.7804
2015-07-28,0.6742
2015-07-29,0.5394
2015-07-30,-0.0555
2015-07-31,-0.2407
2015-08-03,2.3938
2015-08-04,-1.6491
2015-08-05,0.1474
2015-08-06,-1.1592
2015-08-07,-0.6888
2015-08-10,-1.2559
2015-08-11,-1.1959
2015-08-12,0.1153
2015-08-13,0.3838
2015-08-14,0.2294
2015-08-17,0.2098
2015-08-18,-2.2269
2015-08-19,-0.6229
2015-08-20,-1.4788999999999999
2015-08-21,-0.2998
2015-08-24,-0.7418
2015-08-25,0.7473
2015-08-26,1.9447
2015-08-27,1.3373
2015-08-28,0.3105
2015-08-31,-2.96
2015-09-01,-1.4354
2015-09-02,-1.1934
2015-09-03,0.1638
2015-09-04,-0.1839
2015-09-08,1.2285
2015-09-09,-2.8115
2015-09-10,-1.2903
2015-09-11,0.8223
2015-09-14,-0.2509
2015-09-15,-0.2725
2015-09-16,0.4204
2015-09-17,0.0628
2015-09-18,0.0628
2015-09-21,0.8781
2015-09-22,-0.5389
2015-09-23,0.8752
2015-09-24,-1.0742
2015-09-25,3.4245
2015-09-28,-1.5142
2015-09-29,-0.7995
2015-09-30,1.2606
2015-10-01,-12.2449
2015-10-02,0.6977
2015-10-05,-0.5081
2015-10-06,-1.9963
2015-10-07,0.9237
2015-10-08,-0.8214
2015-10-09,-0.4969
2015-10-12,0.9275
2015-10-13,-0.9189
2015-10-14,-1.2128
2015-10-15,1.4925
2015-10-16,1.2097
2015-10-19,-1.3593
2015-10-20,-0.689
2015-10-21,-1.8182
2015-10-22,-3.5819
2015-10-23,3.26
2015-10-26,1.444
2015-10-27,-2.1954
2015-10-28,2.9354
2015-10-29,-0.1677
2015-10-30,-0.6001
2015-11-02,0.8935
2015-11-03,0.0479
2015-11-04,-0.4306
2015-11-05,-0.4085
2015-11-06,0.3136
2015-11-09,-0.4329
2015-11-10,1.7873999999999999
2015-11-11,-0.9967
2015-11-12,-1.1026
2015-11-13,-1.4057
2015-11-16,0.0983
2015-11-17,0.6139
2015-11-18,0.2929
2015-11-19,0.4746
2015-11-20,2.1941
2015-11-23,1.0019
2015-11-24,1.2518
2015-11-25,0.5598
2015-11-27,-2.0181
2015-11-30,0.4261
2015-12-01,-1.6973
2015-12-02,-0.2638
2015-12-03,-1.1541
2015-12-04,0.4378
2015-12-07,1.6711
2015-12-08,1.2387
2015-12-09,-0.2118
2015-12-10,-0.2594
2015-12-11,0.5674
2015-12-14,-0.9168
2015-12-15,1.0676
2015-12-16,1.4788999999999999
2015-12-17,-0.6708
2015-12-18,-0.5589
2015-12-21,0.7963
2015-12-22,-0.6041
2015-12-23,-1.5194
