ticker,DPGYF US Equity
2005-11-14,2.0194
2005-11-15,1.5968
2005-11-16,-2.0037
2005-11-17,-0.464
2005-11-18,1.6317
2005-11-22,-1.1468
2005-12-02,15.5641
2005-12-05,2.3929
2005-12-06,-0.1201
2005-12-08,883.5341
2005-12-09,-90.2794
2005-12-12,3.4227
2005-12-13,0.4231
2005-12-14,0.0395
2005-12-15,-1.1858
2005-12-16,-2.08
2005-12-19,-2.6552
2005-12-21,2.3919
2005-12-22,-0.2459
2005-12-23,-0.6779
2005-12-28,-2.1717
2005-12-29,0.0
2005-12-30,3.935
2006-01-03,3.6792
2006-01-04,-1.7069
2006-01-09,-5.3892
2006-01-10,-0.9639
2006-01-11,-0.7309
2006-01-12,-2.3605
2006-01-13,0.0
2006-01-17,0.0
2006-01-18,0.2198
2006-01-19,0.4386
2006-01-20,3.7118
2006-01-23,-2.5263
2006-01-26,-1.5119
2006-01-27,-0.8772
2006-01-31,-0.9112
2006-02-01,-0.4228
2006-02-02,-0.2214
2006-02-03,1.1685
2006-02-06,0.4998
2006-02-08,-5.1829
2006-02-09,2.2028
2006-02-10,-8.1993
2006-02-13,-3.146
2006-02-15,2.7399
2006-02-16,1.8679000000000001
2006-02-21,3.5784000000000002
2006-02-22,-6.1287
2006-02-27,2.1506
2006-03-02,-0.0571
2006-03-06,-1.4815
2006-03-08,-5.0125
2006-03-16,3.0607
2006-03-21,0.6144
2006-03-23,4.631
2006-03-24,3.1128
2006-03-27,2.5943
2006-03-28,1.7241
2006-03-29,-1.1667
2006-03-30,0.6088
2006-03-31,0.7955
2006-04-04,2.2548
2006-04-05,0.3308
2006-04-06,-0.8791
2006-04-11,-1.6768
2006-04-17,1.4799
2006-04-18,-1.0
2006-04-19,1.6162
2006-04-21,4.0424
2006-04-25,3.4859
2006-05-01,-3.5262000000000002
2006-05-02,0.0851
2006-05-03,0.5671
2006-05-05,-0.3169
2006-05-08,3.1793
2006-05-09,2.0953
2006-05-11,-1.3506
2006-05-12,-2.0983
2006-05-15,-7.2917
2006-05-16,2.5843
2006-05-18,-7.1194
2006-05-19,-4.7524
2006-05-23,6.4752
2006-05-25,-2.7907
2006-06-05,4.9043
2006-06-06,-2.5314
2006-06-07,-3.6032
2006-06-09,-2.9096
2006-06-15,-7.031
2006-06-19,-3.294
2006-06-23,-1.9846
2006-07-07,4.1082
2006-07-13,-6.5347
2006-07-24,-4.6647
2006-07-26,8.2569
2006-07-27,6.4972
2006-07-28,-0.1326
2006-07-31,6.9056999999999995
2006-08-01,1.8432
2006-08-03,-2.5173
2006-08-04,4.076
2006-08-09,2.3354
2006-08-10,-1.3158
2006-08-14,-2.3810000000000002
2006-08-15,-0.3567
2006-08-17,-2.4906
2006-08-18,-0.1961
2006-08-23,-1.2026
2006-08-25,1.7343
2006-08-31,1.3513
2006-09-05,-11.3608
2006-09-07,-1.304
2006-09-11,-1.1113
2006-09-13,-4.1294
2006-09-18,-9.37
2006-09-20,-7.6986
2006-09-22,2.1486
2006-09-25,-8.026
2006-09-26,-3.9512
2006-09-27,3.0145
2006-09-28,-0.4642
2006-09-29,-0.1851
2006-10-02,3.0056
2006-10-04,-4.9823
2006-10-05,9.3578
2006-10-10,0.8685
2006-10-12,-5.9536999999999995
2006-10-13,2.277
2006-10-16,2.0408
2006-10-18,-3.6364
2006-10-20,0.3774
2006-10-23,4.617
2006-10-25,11.5104
2006-10-26,0.1893
2006-10-31,-3.7371
2006-11-03,-10.2851
2006-11-06,0.1862
2006-11-10,-0.9294
2006-11-13,-8.9564
2006-11-15,0.6543
2006-11-17,-4.4223
2006-11-20,-1.0362
2006-11-21,-2.0644
2006-11-22,-4.0804
2006-11-24,-1.8433000000000002
2006-11-28,5.1643
2006-11-29,14.4559
2006-12-01,-7.7546
2006-12-04,-6.9767
2006-12-05,4.0625
2006-12-06,-2.5935
2006-12-07,2.2422
2006-12-08,0.0
2006-12-12,-2.9741999999999997
2006-12-13,-0.3108
2006-12-14,1.2101
2006-12-15,-1.6577
2006-12-18,-5.6948
2006-12-19,0.4831
2006-12-20,1.8269
2006-12-21,6.9818
2006-12-27,1.3874
2006-12-28,-9.0241
2006-12-29,3.2955
2007-01-03,-9.6752
2007-01-04,0.0
2007-01-08,-6.1538
2007-01-09,1.1646
2007-01-10,1.5495999999999999
2007-01-11,1.3098
2007-01-12,0.8072
2007-01-17,-2.2396
2007-01-18,-4.705
2007-01-19,0.912
2007-01-22,0.4432
2007-01-23,3.4197
2007-01-24,-0.8
2007-01-25,-4.8387
2007-01-26,-1.1299
2007-01-29,2.8571
2007-01-30,6.0486
2007-01-31,-1.5127000000000002
2007-02-01,1.0638
2007-02-02,-1.7368000000000001
2007-02-05,0.2611
2007-02-06,-0.5442
2007-02-07,-4.3878
2007-02-08,-5.0562
2007-02-09,3.5503
2007-02-12,-1.7143000000000002
2007-02-13,4.3605
2007-02-14,-7.1309
2007-02-15,0.1425
2007-02-16,-3.2572
2007-02-20,-4.2105
2007-02-22,-8.5407
2007-02-26,4.6029
2007-02-27,-3.5557
2007-02-28,-1.2654
2007-03-01,-0.683
2007-03-02,-2.0228
2007-03-05,-1.8731
2007-03-09,1.0636
2007-03-12,-4.4118
2007-03-13,-0.1442
2007-03-14,-11.1122
2007-03-20,0.0271
2007-03-21,7.3753
2007-03-22,0.348
2007-03-26,12.8556
2007-03-28,-2.9925
2007-03-29,-2.2494
2007-03-30,0.2583
2007-04-05,2.7636
2007-04-10,6.6457
2007-04-11,13.459
2007-04-12,6.3211
2007-04-17,-0.5102
2007-04-18,0.8547
2007-04-19,-0.2472
2007-04-20,7.5257
2007-05-02,0.3424
2007-05-03,-0.7874
2007-05-07,0.0
2007-05-08,1.1475
2007-05-11,-12.7472
2007-05-22,10.4242
2007-05-23,0.3495
2007-05-29,-4.6495
2007-06-05,2.6278
2007-06-06,0.8466
2007-06-07,2.7241
2007-06-08,-1.3509
2007-06-11,-0.5173
2007-06-12,-1.8864
2007-06-15,-0.2286
2007-06-18,0.0
2007-06-19,-0.2118
2007-06-21,1.0648
2007-06-25,-0.6163
2007-06-29,-4.5971
2007-07-09,-0.9405
2007-07-12,-2.6393
2007-07-13,3.445
2007-07-16,-1.0664
2007-07-17,0.9492
2007-07-18,-0.0401
2007-07-19,0.6344
2007-07-20,0.5688
2007-07-23,-2.8818
2007-08-02,-6.5096
2007-08-15,-12.0809
2007-08-16,-5.5144
2007-08-20,3.5438
2007-08-22,-1.9419
2007-08-23,0.4751
2007-08-27,0.5712
2007-09-04,0.945
2007-09-06,3.0666
2007-09-10,-3.5794
2007-09-13,12.5708
2007-09-14,3.2854
2007-09-17,-6.3538
2007-09-18,2.0116
2007-09-19,0.8481
2007-09-27,10.8579
2007-09-28,6.4761
2007-10-01,1.9092
2007-10-02,1.629
2007-10-04,-9.1833
2007-10-09,5.0746
2007-10-10,0.6818
2007-10-12,3.8375
2007-10-15,1.233
2007-10-16,-2.2447
2007-10-17,-3.8924
2007-10-18,3.4286
2007-10-19,0.2486
2007-10-22,-5.6765
2007-10-23,0.9349
2007-10-24,0.4342
2007-10-31,-1.7687
2007-11-02,2.8861
2007-11-05,-1.6253
2007-11-06,0.2899
2007-11-07,3.4971
2007-11-12,-8.964
2007-11-20,0.3374
2007-11-21,0.0
2007-11-23,-11.0058
2007-11-26,3.4009
2007-11-27,-0.7973
2007-11-28,1.1052
2007-11-29,2.2524
2007-11-30,-0.2268
2007-12-03,2.5974
2007-12-06,9.557
2007-12-07,0.5199
2007-12-10,-0.8046
2007-12-13,-2.2596
2007-12-14,-1.8191000000000002
2007-12-18,1.0377
2007-12-19,-1.8822999999999999
2007-12-20,8.4653
2007-12-27,6.0921
2007-12-28,-5.0807
2008-01-03,5.2411
2008-01-04,0.5728
2008-01-08,-2.545
2008-01-09,-7.2973
2008-01-10,-1.5561
2008-01-11,1.0291
2008-01-15,18.2514
2008-01-16,-13.8665
2008-01-17,6.4863
2008-01-18,0.3784
2008-01-22,-8.3737
2008-01-24,5.7119
2008-01-28,-3.1794000000000002
2008-01-29,-0.7178
2008-01-30,1.1278
2008-01-31,0.6863
2008-02-06,12.0314
2008-02-07,-4.2748
2008-02-11,15.9958
2008-02-12,-6.9719999999999995
2008-02-14,6.4055
2008-02-15,-2.5515
2008-02-19,4.1243
2008-02-25,-0.1648
2008-02-27,-5.5186
2008-03-04,5.5517
2008-03-06,9.004
2008-03-10,-2.8145
2008-03-13,2.0124
2008-03-14,2.485
2008-03-17,-13.8399
2008-03-18,0.8165
2008-03-19,-6.633
2008-03-27,8.2799
2008-04-01,-1.1268
2008-04-07,-2.7926
2008-04-10,3.0682
2008-04-11,0.1363
2008-04-15,8.7677
2008-04-16,4.8681
2008-04-17,7.0539
2008-04-18,4.9419
2008-04-21,1.2373
2008-04-22,-4.4327
2008-04-28,6.2679
2008-05-01,-6.7065
2008-05-07,8.2595
2008-05-08,2.2052
2008-05-13,-4.2283
2008-05-15,0.5746
2008-05-16,2.1204
2008-05-21,-1.0791
2008-05-22,-0.684
2008-05-23,-3.7946999999999997
2008-05-27,-0.6434
2008-05-28,-3.5532
2008-06-03,9.2578
2008-06-04,-2.3775
2008-06-05,11.969
2008-06-06,4.9778
2008-06-09,-0.2551
2008-06-12,-0.656
2008-06-16,0.1631
2008-06-17,3.2962
2008-06-23,-1.5043
2008-06-25,-8.6085
2008-06-30,2.4519
2008-07-07,-8.0179
2008-07-08,-4.973
2008-07-10,7.295
2008-07-11,-0.6259
2008-07-15,4.1303
2008-07-17,-7.1477
2008-07-18,-0.6948
2008-07-22,-2.9092000000000002
2008-07-23,-6.6376
2008-07-24,0.4875
2008-07-25,-3.2393
2008-07-28,13.3128
2008-07-30,-1.2906
2008-07-31,3.2873
2008-08-01,0.3074
2008-08-05,-3.9481
2008-08-06,-0.8258
2008-08-07,1.0787
2008-08-08,-2.1719
2008-08-11,-7.3804
2008-08-12,-0.8136
2008-08-18,-1.5676999999999999
2008-08-21,3.4975
2008-08-22,-1.1861
2008-08-27,6.3328
2008-08-28,-2.6907
2008-09-02,-8.3479
2008-09-03,-7.7116
2008-09-04,-4.5874
2008-09-08,-5.7001
2008-09-09,-6.9547
2008-09-10,-4.4381
2008-09-11,3.0075
2008-09-12,5.4806
2008-09-15,-18.1719
2008-09-16,0.6316
2008-09-17,-8.6554
2008-09-25,9.2948
2008-09-26,12.0864
2008-09-30,-5.2329
2008-10-01,3.4268
2008-10-03,-15.7831
2008-10-06,-32.2961
2008-10-08,-31.8542
2008-10-10,6.2791
2008-10-15,11.8891
2008-10-16,-10.5606
2008-10-22,15.9621
2008-10-27,-11.7536
2008-10-28,-4.5584
2008-11-06,61.3433
2008-11-07,-10.1295
2008-11-10,10.550699999999999
2008-11-11,-6.797
2008-11-13,-16.3836
2008-11-14,26.6428
2008-11-18,-2.3585
2008-11-19,-10.3744
2008-11-20,-6.9128
2008-11-21,-1.2594
2008-11-26,20.3929
2008-12-23,-29.2742
2008-12-29,5.5096
2009-01-27,-23.9801
2009-02-03,-3.66
2009-02-10,0.6907
2009-02-12,7.2472
2009-03-03,-21.727
2009-03-20,28.562
2009-03-26,5.8233
2009-04-07,4.7084
2009-04-08,4.8113
2009-04-15,25.9887
2009-04-16,1.9619
2009-04-23,-16.2177
2009-04-30,13.9108
2009-05-01,-0.9217
2009-05-12,23.1613
2009-06-01,-3.7116
2009-06-04,4.7187
2009-06-11,2.0599
2009-06-18,-6.4048
2009-06-19,-2.0094
2009-06-24,-5.3204
2009-07-07,-13.5037
2009-07-09,-4.9698
2009-07-22,18.6375
2009-07-23,4.2254
2009-07-24,6.237
2009-08-04,-3.6204
2009-08-07,2.8045999999999998
2009-08-10,-2.7774
2009-08-12,-4.4693
2009-08-14,2.1265
2009-08-19,-6.4355
2009-08-24,17.8942
2009-08-25,0.8495
2009-08-26,-2.1058
2009-08-27,0.1912
2009-09-09,14.6469
2009-09-10,-0.2913
2009-09-11,7.6795
2009-09-15,12.5824
2009-09-16,9.6527
2009-09-17,-9.6389
2009-09-18,-3.9263
2009-09-25,-7.5226
2009-09-28,2.0727
2009-09-29,-0.1149
2009-09-30,0.537
2009-10-01,0.496
2009-10-06,7.3652
2009-10-07,0.7779
2009-10-09,2.9386
2009-10-19,5.2578
2009-10-20,-1.263
2009-10-27,-0.2952
2009-11-12,5.0658
2009-11-19,-1.1349
2009-11-23,-2.1772
2009-11-24,-0.2914
2009-12-01,0.8117
2009-12-02,1.1272
2009-12-03,-1.4968
2009-12-11,-0.1293
2009-12-14,0.2792
2009-12-15,-0.0847
2009-12-16,3.7036
2009-12-18,1.6007
2009-12-21,-3.0052
2009-12-22,1.2646
2009-12-23,0.562
2009-12-24,-1.366
2009-12-29,0.7869
2009-12-30,-1.6864
2010-01-05,3.399
2010-01-07,8.0069
2010-01-08,-0.7858
2010-01-11,1.6627999999999998
2010-01-13,-1.0716
2010-01-20,8.2668
2010-01-21,1.8431
2010-01-27,-2.6047000000000002
2010-01-29,-1.8117
2010-02-03,4.1734
2010-02-10,-3.3574
2010-02-18,40.2356
2010-02-19,-2.3433
2010-02-22,0.1569
2010-02-23,-1.3949
2010-03-01,-2.4842
2010-03-02,0.4556
2010-03-04,5.3911999999999995
2010-03-05,7.7620000000000005
2010-03-08,1.006
2010-03-09,0.9187
2010-03-10,2.3810000000000002
2010-03-11,0.0513
2010-03-15,2.7474
2010-03-16,-0.6383
2010-03-18,-1.0777
2010-03-19,-8.0597
2010-03-24,-2.7633
2010-03-25,0.7075
2010-03-26,-7.937
2010-03-30,1.858
2010-04-01,5.1817
2010-04-05,-1.7819
2010-04-19,2.5273
2010-04-21,12.4148
2010-04-26,-3.4343
2010-04-27,-2.0746
2010-04-29,0.207
2010-05-05,-7.2953
2010-05-10,0.1485
2010-05-18,-2.7891
2010-05-20,-8.917300000000001
2010-05-21,-1.6505999999999998
2010-06-01,10.9738
2010-06-03,0.7921
2010-06-07,0.943
2010-06-08,-0.7274
2010-06-10,3.1957
2010-06-14,3.3128
2010-06-15,1.1401
2010-06-18,2.1045
2010-06-21,1.0594999999999999
2010-06-22,-4.6562
2010-06-25,-3.8994999999999997
2010-06-29,-3.1971
2010-06-30,-2.3988
2010-07-06,4.885
2010-07-15,-0.2523
2010-07-20,-7.2374
2010-07-26,6.9631
2010-07-27,-1.5686
2010-07-28,1.992
2010-07-29,2.8516
2010-08-03,0.2659
2010-08-04,0.7576
2010-08-18,-8.2472
2010-08-25,-5.7977
2010-08-27,2.2128
2010-09-08,1.3617
2010-09-28,-1.4484
2010-10-06,2.8167999999999997
2010-10-08,-2.3045999999999998
2010-10-14,-1.585
2010-10-29,-12.8602
2010-11-04,6.9386
2010-11-08,-1.0867
2010-11-09,9.911200000000001
2010-11-15,-3.7378
2010-11-17,-6.4568
2010-11-19,7.7055
2010-11-22,-0.6853
2010-11-23,-4.2835
2010-11-24,2.1857
2010-12-01,-2.4776
2010-12-03,1.9444
2010-12-06,0.5393
2010-12-08,0.1637
2010-12-09,0.5186
2010-12-10,-1.7497
2010-12-14,-1.3699
2010-12-20,-5.3704
2010-12-21,0.7828
2010-12-22,2.145
2010-12-29,3.1277
2011-01-04,0.9447
2011-01-06,-1.3924
2011-01-10,0.9635
2011-01-11,-1.4129
2011-01-12,-0.7209
2011-01-13,-0.3748
2011-01-21,-1.4108
2011-01-24,-0.1669
2011-01-31,-2.0545
2011-02-03,7.4543
2011-02-08,-4.3269
2011-02-11,2.5623
2011-02-14,-0.3238
2011-02-15,-0.2089
2011-02-18,3.7209
2011-02-22,0.0
2011-02-23,2.0544
2011-02-24,-3.9382
2011-02-28,3.8337
2011-03-01,0.0
2011-03-02,0.1404
2011-03-04,2.623
2011-03-07,-1.2726
2011-03-08,-0.2822
2011-03-09,-1.1294
2011-03-10,-1.8662
2011-03-17,1.3687
2011-03-18,8.8404
2011-03-21,3.737
2011-03-22,0.495
2011-03-23,0.078
2011-03-28,1.1818
2011-03-29,-0.8212
2011-03-30,-0.1554
2011-04-01,-1.9455
2011-04-06,0.7738
2011-04-11,-2.3627000000000002
2011-04-12,1.4998
2011-04-13,4.5222999999999995
2011-04-14,0.8744
2011-04-15,5.0311
2011-04-18,-0.61
2011-04-20,7.5812
2011-04-21,0.9732
2011-04-29,-4.3931000000000004
2011-05-02,-2.6701
2011-05-03,-1.4285999999999999
2011-05-04,-3.5439
2011-05-11,0.2935
2011-05-13,-1.8727
2011-05-16,-3.2443
2011-05-17,-2.5444
2011-05-19,2.583
2011-05-25,2.1036
2011-05-26,2.5385
2011-05-31,2.8903
2011-06-01,-3.8462
2011-06-14,-4.7619
2011-06-22,-7.6
2011-06-24,-3.5930999999999997
2011-06-27,-4.8047
2011-06-28,-2.105
2011-06-29,1.2739
2011-07-05,10.3809
2011-07-08,1.7241
2011-07-11,-2.5423999999999998
2011-07-21,4.9348
2011-07-28,11.4564
2011-08-02,-4.0892
2011-08-03,-2.3256
2011-08-04,-8.5838
2011-08-08,-9.6584
2011-08-09,3.3064
2011-08-10,9.0291
2011-08-11,-0.6026
2011-08-12,-3.8627000000000002
2011-08-15,-0.6194
2011-08-16,-2.2292
2011-08-17,4.2959
2011-08-18,-7.9295
2011-08-19,2.5747999999999998
2011-08-22,-9.0406
2011-08-24,1.7436
2011-08-25,-1.0585
2011-09-01,6.3583
2011-09-09,-1.0927
2011-09-12,0.1392
2011-09-19,0.1028
2011-09-20,-4.3478
2011-09-22,-10.3883
2011-09-26,-10.9056
2011-09-27,15.7633
2011-10-04,-31.2671
2011-10-06,26.4099
2011-10-12,11.8318
2011-10-14,3.6273999999999997
2011-10-17,-0.9022
2011-10-18,0.7667
2011-10-19,-0.2819
2011-10-20,14.9981
2011-10-21,2.9384
2011-10-24,-0.5525
2011-10-25,0.5556
2011-10-28,0.0374
2011-11-03,0.4689
2011-11-04,-2.7027
2011-11-07,-3.484
2011-11-08,0.0244
2011-11-09,0.4633
2011-11-10,0.0485
2011-11-11,12.6092
2011-11-14,-7.1902
2011-11-15,-0.1857
2011-11-16,-0.4826
2011-11-17,-3.7214
2011-11-30,4.6845
2011-12-01,4.6603
2011-12-02,-2.4147
2011-12-05,2.1254
2011-12-06,-0.9253
2011-12-13,-5.3175
2011-12-14,-1.4218
2011-12-21,0.4808
2011-12-27,-2.3923
2011-12-30,1.9607999999999999
2012-01-05,2.8846
2012-01-11,-10.8645
2012-01-12,-0.095
2012-01-13,-6.0706
2012-01-17,-0.3911
2012-01-18,1.5143
2012-01-19,4.741
2012-01-20,-0.1648
2012-01-24,5.6698
2012-02-01,-10.5
2012-02-02,-2.2346
2012-02-07,3.4286
2012-02-15,-0.5525
2012-02-16,1.25
2012-02-21,0.9602
2012-02-22,0.0543
2012-02-24,2.0166
2012-02-27,0.0998
2012-03-08,-3.883
2012-03-12,-3.1544
2012-03-15,-2.3429
2012-03-16,-0.2926
2012-03-20,3.9979
2012-03-21,0.1622
2012-03-28,-16.6197
2012-04-09,-12.2297
2012-04-12,-4.0801
2012-04-13,-0.4815
2012-05-01,8.0645
2012-05-10,-7.8358
2012-05-15,0.4049
2012-05-16,0.0
2012-05-22,0.0
2012-05-30,12.0968
2012-06-21,-13.143
2012-06-27,-8.6401
2012-07-03,14.4606
2012-07-05,-0.198
2012-07-10,5.5556
2012-07-13,-4.5113
2012-07-16,-3.8337
2012-07-20,3.1677
2012-07-23,-0.7937
2012-07-26,12.48
2012-07-30,-0.4179
2012-08-03,0.5267
2012-08-06,4.4405
2012-08-07,-3.4354
2012-08-13,-8.4185
2012-08-16,2.2308
2012-08-22,-3.4236
2012-08-24,-1.4024
2012-08-29,-0.8297
2012-09-11,-4.9402
2012-09-17,3.1014
2012-09-18,-0.813
2012-09-21,4.6055
2012-09-26,-5.2353
2012-10-02,15.7623
2012-10-03,-2.3571
2012-10-17,10.4609
2012-10-18,4.6358
2012-10-19,-9.3671
2012-10-22,-3.3869
2012-10-25,-2.1323
2012-11-08,-10.1689
2012-11-09,-0.1901
2012-11-12,-2.4712
2012-11-14,-1.9003
2012-11-16,-2.1201
2012-11-19,1.0225
2012-11-21,2.623
2012-11-23,1.7711000000000001
2012-11-29,0.3178
2012-12-03,-4.4305
2012-12-04,-1.4891
2012-12-05,2.3944
2012-12-06,0.8621
2012-12-07,-2.735
2012-12-10,-0.7909
2012-12-13,0.0886
2012-12-14,-2.6217
2012-12-20,8.9174
2012-12-24,-2.4614
2012-12-27,0.4277
2012-12-31,-3.8756
2013-01-08,2.8024
2013-01-09,-9.6218
2013-01-10,-3.5289
2013-01-14,1.829
2013-01-17,1.9417
2013-01-28,9.0476
2013-02-06,-1.4956
2013-02-11,0.7204
2013-02-14,0.8803
2013-02-20,-6.6318
2013-02-22,-2.8037
2013-02-28,-1.8089
2013-03-04,0.4713
2013-03-05,-3.8012
2013-03-08,0.0
2013-03-13,3.3435
2013-03-21,-0.9804
2013-03-22,7.8589
2013-03-26,-2.0195
2013-03-27,3.7768
2013-04-05,5.6255
2013-04-11,6.1538
2013-04-15,-3.3816
2013-04-16,1.6667
2013-04-18,0.3279
2013-05-08,11.1111
2013-05-22,0.7353
2013-05-28,-1.4599
2013-06-04,1.4815
2013-06-06,-1.4506999999999999
2013-06-10,2.9534000000000002
2013-06-11,0.5396
2013-06-20,-8.4079
2013-06-24,-4.9072
2013-06-25,-3.0552
2013-06-27,3.1462
2013-07-03,17.49
2013-08-08,-0.6993
2013-08-21,-5.7835
2013-08-26,6.1385
2013-09-19,9.1549
2013-09-25,-0.6452
2013-10-02,-2.5974
2013-10-03,0.0
2013-10-10,0.0
2013-10-16,2.0
2013-10-21,0.6536
2013-10-23,0.2597
2013-10-24,4.2746
2013-11-07,-10.1863
2013-11-08,-3.7344
2013-11-15,-0.8621
2013-11-19,-1.4719
2013-11-21,-0.0735
2013-11-27,10.3271
2013-12-02,-1.0674
2013-12-03,-1.1
2013-12-05,7.1121
2013-12-06,2.4825
2013-12-09,-0.8075
2013-12-16,5.1972
2013-12-17,-3.8988
2013-12-19,2.3846
2013-12-20,2.4501
2013-12-23,4.5173
2013-12-26,-0.565
2013-12-27,0.5682
2013-12-30,1.6949
2013-12-31,2.7778
2014-01-06,-6.1081
2014-01-09,-4.4329
2014-01-10,1.2048
2014-01-13,1.2909
2014-01-14,-0.988
2014-01-15,7.7528
2014-01-16,2.8367
2014-01-17,-1.5968
2014-01-21,1.6227
2014-01-22,1.7675
2014-01-23,-3.1579
2014-01-27,4.2052
2014-01-29,-1.4277
2014-01-30,5.8201
2014-01-31,0.35
2014-02-05,5.132
2014-02-07,2.0853
2014-02-10,-2.507
2014-02-12,3.7768
2014-02-14,1.4081000000000001
2014-02-18,2.2624
2014-02-19,0.5033
2014-02-20,1.7005
2014-02-21,-0.4329
2014-02-24,1.5217
2014-02-25,-2.8105
2014-02-26,-1.2944
2014-03-03,1.9196
2014-03-05,3.8108
2014-03-06,-0.6909
2014-03-07,0.2655
2014-03-11,-1.7029999999999998
2014-03-14,-1.1936
2014-03-17,1.6579000000000002
2014-03-19,4.2918
2014-03-20,-0.1312
2014-03-25,-0.1571
2014-03-26,-0.5365
2014-03-27,-0.8299
2014-03-31,1.9247
2014-04-01,4.6798
2014-04-04,4.8162
2014-04-07,-2.8738
2014-04-10,6.3174
2014-04-11,1.7753999999999999
2014-04-14,-0.1001
2014-04-15,-0.3987
2014-04-17,4.3649000000000004
2014-04-21,0.1371
2014-04-22,0.6505
2014-04-23,0.4082
2014-05-01,2.2019
2014-05-02,2.5584
2014-05-05,3.0965
2014-05-06,3.1348
2014-05-07,2.5836
2014-05-09,-10.1574
2014-05-12,3.4112999999999998
2014-05-15,-2.4118
2014-05-19,3.268
2014-05-20,-3.481
2014-05-22,2.623
2014-05-27,4.1534
2014-05-29,0.3067
2014-05-30,-0.0306
2014-06-03,8.0759
2014-06-04,1.6594
2014-06-05,-0.9362
2014-06-10,-3.0354
2014-06-12,3.2174
2014-06-16,3.6593999999999998
2014-06-17,3.7571
2014-06-18,0.904
2014-06-20,6.608
2014-06-23,1.9948000000000001
2014-06-24,0.2097
2014-06-25,-3.8946
2014-06-26,-1.705
2014-06-27,0.9584
2014-06-30,0.8435
2014-07-02,2.2222
2014-07-03,-0.5405
2014-07-07,-3.5852
2014-07-08,-5.0378
2014-07-09,1.0643
2014-07-11,-8.4102
2014-07-14,3.8487999999999998
2014-07-15,-5.5464
2014-07-17,1.1795
2014-07-24,7.0885
2014-07-25,-3.6365
2014-07-28,0.1959
2014-07-29,1.3683
2014-07-30,1.9284
2014-08-05,-6.2162
2014-08-07,2.219
2014-08-11,2.9039
2014-08-12,-2.9366
2014-08-18,4.4368
2014-08-19,4.7652
2014-08-20,0.8691
2014-08-27,1.5345
2014-08-28,4.5088
2014-09-02,-0.9641
2014-09-03,-0.1217
2014-09-04,-6.1891
2014-09-05,-1.0812
2014-09-08,-3.3709
2014-09-10,-0.5435
2014-09-11,-2.459
2014-09-16,0.2801
2014-09-19,-6.1453
2014-09-23,-4.7619
2014-09-24,-2.4375
2014-09-29,0.2562
2014-09-30,5.7188
2014-10-01,-11.6897
2014-10-02,2.6628
2014-10-03,-3.2667
2014-10-06,-6.0648
2014-10-07,-8.3639
2014-10-08,-1.2135
2014-10-10,-7.4437
2014-10-13,-1.4886
