ticker,MDLY US Equity
2015-02-13,-0.9488
2015-02-17,-0.3831
2015-02-18,-1.5385
2015-02-19,4.6875
2015-02-20,-1.5857999999999999
2015-02-23,-2.2749
2015-02-24,-3.6856999999999998
2015-02-25,2.1148
2015-02-26,2.86
2015-02-27,-0.3835
2015-03-02,6.256
2015-03-03,-0.6341
2015-03-04,0.0
2015-03-05,1.0939
2015-03-06,0.4509
2015-03-09,-1.526
2015-03-10,-2.6436
2015-03-11,2.0599
2015-03-12,11.9266
2015-03-13,-1.6393
2015-03-16,1.5
2015-03-17,-1.8062
2015-03-18,-0.1672
2015-03-19,-2.0101
2015-03-20,3.8462
2015-03-23,3.9506
2015-03-24,0.5542
2015-03-25,-5.2756
2015-03-26,-4.3225
2015-03-27,1.5638999999999998
2015-03-30,1.9675
2015-03-31,-7.802
2015-04-01,-2.3658
2015-04-02,9.6925
2015-04-06,1.0195
2015-04-07,0.0
2015-04-08,-1.1775
2015-04-09,-0.5106
2015-04-10,-3.3362
2015-04-13,1.6814
2015-04-14,-1.7406000000000001
2015-04-15,-1.0629
2015-04-16,0.2686
2015-04-17,-1.6071
2015-04-20,2.9946
2015-04-21,-0.6167
2015-04-22,2.7978
2015-04-23,3.863
2015-04-24,-0.3381
2015-04-27,-0.6785
2015-04-28,-1.7933
2015-04-29,0.6957
2015-04-30,-1.0363
2015-05-01,3.1414
2015-05-04,-1.0152
2015-05-05,-1.0256
2015-05-06,-1.2953000000000001
2015-05-07,1.3123
2015-05-08,0.6908
2015-05-11,-2.3156
2015-05-12,-1.9315
2015-05-13,-0.2686
2015-05-14,1.526
2015-05-15,1.5030999999999999
2015-05-18,-0.4355
2015-05-19,-3.6745
2015-05-20,-2.634
2015-05-21,0.0
2015-05-22,-1.3993
2015-05-26,1.9868000000000001
2015-05-27,4.2672
2015-05-28,2.4021
2015-05-29,0.6082
2015-06-01,0.1727
2015-06-02,-0.5172
2015-06-03,1.1265
2015-06-04,0.4284
2015-06-05,1.1092
2015-06-08,-0.5907
2015-06-09,0.0
2015-06-10,1.6978
2015-06-11,0.0
2015-06-12,-0.2504
2015-06-15,-0.7531
2015-06-16,1.5177
2015-06-17,0.3322
2015-06-18,0.5795
2015-06-19,-0.9877
2015-06-22,0.7481
2015-06-23,-2.3927
2015-06-24,0.9298
2015-06-25,0.5863
2015-06-26,2.4147
2015-06-29,-1.626
2015-06-30,-2.1488
2015-07-01,-0.4223
2015-07-02,-0.2545
2015-07-06,-1.8707
2015-07-07,-1.9064
2015-07-08,-2.7385
2015-07-09,0.1817
2015-07-10,-1.2692999999999999
2015-07-13,0.7346
2015-07-14,0.2735
2015-07-15,-0.0909
2015-07-16,-2.8207
2015-07-17,-3.7453
2015-07-20,-2.0428
2015-07-21,-0.5958
2015-07-22,5.1948
2015-07-23,-7.0275
2015-07-24,-8.2737
2015-07-27,6.2361
2015-07-28,-1.2579
2015-07-29,1.4862
2015-07-30,-1.6736
2015-07-31,-3.0851
2015-08-03,-0.2195
2015-08-04,0.33
2015-08-05,6.9079
2015-08-06,-8.6154
2015-08-07,-3.2548
2015-08-10,-1.9722
2015-08-11,-3.787
2015-08-12,-1.23
2015-08-13,1.8679999999999999
2015-08-14,-1.2225
2015-08-17,1.6089
2015-08-18,0.1218
2015-08-19,0.2433
2015-08-20,1.0922
2015-08-21,-0.8403
2015-08-24,-4.3584
2015-08-25,-4.026
2015-08-26,-1.6238000000000001
2015-08-27,0.2751
2015-08-28,-2.8807
2015-08-31,4.8023
2015-09-01,-3.504
2015-09-02,2.7933
2015-09-03,0.1359
2015-09-04,0.9498
2015-09-08,10.6183
2015-09-09,-2.6731
2015-09-10,2.8714
2015-09-11,0.7282
2015-09-14,-1.9277
2015-09-15,-4.5455
2015-09-16,2.9600999999999997
2015-09-17,-1.125
2015-09-18,-5.0569
2015-09-21,-3.7284
2015-09-22,-0.5533
2015-09-23,0.0
2015-09-24,-2.0862
2015-09-25,0.8523
2015-09-28,-1.6901000000000002
2015-09-29,-6.447
2015-09-30,1.3783
2015-10-01,9.9698
2015-10-02,-1.5110000000000001
2015-10-05,10.5997
2015-10-06,-6.053
2015-10-07,6.443
2015-10-08,0.0
2015-10-09,1.5131999999999999
2015-10-12,0.4969
2015-10-13,-5.3152
2015-10-14,-6.1358
2015-10-15,3.6161
2015-10-16,-0.1342
2015-10-19,-2.4194
2015-10-20,-1.3774
2015-10-21,1.1173
2015-10-22,7.5967
2015-10-23,2.1823
2015-10-26,0.6281
2015-10-27,-7.6155
2015-10-28,1.8919000000000001
2015-10-29,-0.6631
2015-10-30,-2.0027
2015-11-02,-2.5886
2015-11-03,-5.035
2015-11-04,-2.7982
2015-11-05,-1.2121
2015-11-06,1.3804
2015-11-09,2.2693
2015-11-10,-4.5858
2015-11-11,-4.186
2015-11-12,-6.3107
2015-11-13,-2.2453
2015-11-16,3.1802
2015-11-17,-0.8562
2015-11-18,4.4905
2015-11-19,1.157
2015-11-20,4.5752
2015-11-23,-1.7187000000000001
2015-11-24,0.159
2015-11-25,-0.8197
2015-11-27,-0.9917
2015-11-30,-0.6678
2015-12-01,2.8571
2015-12-02,-1.634
2015-12-03,-1.9933999999999998
2015-12-04,-8.8136
2015-12-07,-12.0818
2015-12-08,-0.4228
2015-12-09,0.4246
2015-12-10,-1.9026999999999998
2015-12-11,1.7241
2015-12-14,-2.1186
2015-12-15,3.6797
2015-12-16,12.7349
2015-12-17,0.5556
2015-12-18,3.8674
2015-12-21,4.4326
2015-12-22,4.9236
2015-12-23,2.9126
2015-12-24,-3.1447
2015-12-28,8.6039
2015-12-29,-5.2317
2015-12-30,-7.7287
2015-12-31,-2.735
2016-01-04,-1.2302
2016-01-05,-3.7367
2016-01-06,0.7394
2016-01-07,-1.8349
2016-01-08,-5.2336
2016-01-11,-9.6647
2016-01-12,-5.2402
2016-01-13,-6.2212
2016-01-14,-0.7371
2016-01-15,-5.4455
2016-01-19,0.0
2016-01-20,-4.712
2016-01-21,28.8462
2016-01-22,10.2345
2016-01-25,2.3211
2016-01-26,15.5009
2016-01-27,-1.1457
2016-01-28,5.4636
2016-01-29,-3.7677
2016-02-01,-3.4258
2016-02-02,-5.9122
2016-02-03,1.9748999999999999
2016-02-04,5.1056
2016-02-05,3.3501
2016-02-08,-0.8104
2016-02-09,-10.6209
2016-02-10,2.011
2016-02-11,-2.6882
2016-02-12,-2.9466
2016-02-16,6.0721
2016-02-17,5.3667
2016-02-18,-3.3956
2016-02-19,2.4605
2016-02-22,-0.5146
2016-02-23,-2.1429
2016-02-24,0.365
2016-02-25,-4.1818
2016-02-26,3.7951
2016-02-29,-0.1828
2016-03-01,0.7326
2016-03-02,4.7273
2016-03-03,-1.0417
2016-03-04,2.4561
2016-03-07,2.3973
2016-03-08,-0.5017
2016-03-09,-4.5378
2016-03-10,-5.6338
2016-03-11,10.6343
2016-03-14,-6.0708
2016-03-15,7.0018
2016-03-16,-3.5235
2016-03-17,2.4348
2016-03-18,5.2632
2016-03-21,0.0
2016-03-22,-5.1613
2016-03-23,-6.6327
2016-03-24,0.7286
2016-03-28,-3.4358
2016-03-29,2.0599
2016-03-30,3.3028
2016-03-31,-2.3091
2016-04-01,3.6364
2016-04-04,1.7544
2016-04-05,-5.0
2016-04-06,0.1815
2016-04-07,-2.5362
2016-04-08,1.6729
2016-04-11,9.6892
2016-04-12,1.0
2016-04-13,0.8251
2016-04-14,-2.2913
2016-04-15,6.5327
2016-04-18,-4.4025
2016-04-19,3.6184
2016-04-20,-3.4920999999999998
2016-04-21,-1.9737
2016-04-22,1.8456000000000001
2016-04-25,-1.1532
2016-04-26,7.5
2016-04-27,4.9612
2016-04-28,-2.2157
2016-04-29,-1.2085
2016-05-02,-2.2936
2016-05-03,-5.9468
2016-05-04,-0.8319
2016-05-05,-4.0268
2016-05-06,3.1469
2016-05-09,-1.1864
2016-05-10,0.8576
2016-05-11,-2.2109
2016-05-12,-3.1304
2016-05-13,-2.8725
2016-05-16,3.3272
2016-05-17,6.619
2016-05-18,1.3423
2016-05-19,0.6623
2016-05-20,6.9079
2016-05-23,-3.0159
2016-05-24,0.1637
2016-05-25,-0.1634
2016-05-26,-1.4729999999999999
2016-05-27,1.6611
2016-05-31,-0.817
2016-06-01,0.3295
2016-06-02,-0.6568
2016-06-03,1.4876
2016-06-06,1.7915
2016-06-07,0.8
2016-06-08,2.6984
2016-06-09,4.7913
2016-06-10,-2.6549
2016-06-13,-1.2121
2016-06-14,-3.9877000000000002
2016-06-15,1.5974
2016-06-16,2.3585
2016-06-17,-1.0753
2016-06-20,5.1242
2016-06-21,-1.1817
2016-06-22,-3.1390000000000002
2016-06-23,1.3889
2016-06-24,-6.6971
2016-06-27,-9.2985
2016-06-28,1.0791
2016-06-29,4.4484
2016-06-30,0.1704
2016-07-01,0.0
2016-07-05,-4.932
2016-07-06,2.5045
2016-07-07,-0.349
2016-07-08,3.8529
2016-07-11,2.5295
2016-07-12,7.4013
2016-07-13,-0.9188
2016-07-14,1.5455999999999999
2016-07-15,2.8919
2016-07-18,1.0355
2016-07-19,-0.2928
2016-07-20,-0.1468
2016-07-21,0.7353
2016-07-22,1.7518
2016-07-25,-0.4304
2016-07-26,0.8646
2016-07-27,7.4286
2016-07-28,1.5957
2016-07-29,-1.7016
2016-08-01,1.1984
2016-08-02,0.3947
2016-08-03,0.6553
2016-08-04,-2.0833
2016-08-05,0.9309
2016-08-08,0.9223
2016-08-09,0.3916
2016-08-10,-2.2107
2016-08-11,-0.7979
2016-08-12,1.0724
2016-08-15,3.0504
2016-08-16,2.7027
2016-08-17,-3.6341
2016-08-18,-1.9506000000000001
2016-08-19,-2.3872999999999998
2016-08-22,-0.2717
2016-08-23,4.902
2016-08-24,-0.6676
2016-08-25,-2.0161
2016-08-26,1.2346
2016-08-29,1.897
2016-08-30,0.6649
2016-08-31,-3.963
2016-09-01,0.9629
2016-09-02,1.7711000000000001
2016-09-06,7.2289
2016-09-07,1.8727
2016-09-08,-0.9804
2016-09-09,-3.0941
2016-09-12,1.788
2016-09-13,-6.1481
2016-09-14,1.3369
2016-09-15,6.2005
2016-09-16,3.6025
2016-09-19,2.9976000000000003
2016-09-20,-2.3283
2016-09-21,0.4768
2016-09-22,1.6606999999999998
2016-09-23,-1.6336
2016-09-26,-1.0676
2016-09-27,1.0791
2016-09-28,2.0166
2016-09-29,-5.1163
2016-09-30,3.0637
2016-10-03,-0.3567
2016-10-04,-1.6705999999999999
2016-10-05,0.6068
2016-10-06,5.0663
2016-10-07,0.9185
2016-10-10,3.5267
2016-10-11,-0.4396
2016-10-12,0.3311
2016-10-13,-1.7602
2016-10-14,1.2318
2016-10-17,-0.4425
2016-10-18,-0.5556
2016-10-19,-0.5587
2016-10-20,1.6854
2016-10-21,1.105
2016-10-24,2.1858
2016-10-25,-0.5348
2016-10-26,-0.5376
2016-10-27,-0.5405
2016-10-28,-1.6303999999999998
2016-10-31,-2.2099
2016-11-01,0.565
2016-11-02,-3.9326
2016-11-03,1.1696
2016-11-04,1.1561
2016-11-07,-0.5714
2016-11-08,-1.7241
2016-11-09,1.7544
2016-11-10,7.4713
2016-11-11,3.7433
2016-11-14,-3.6082
2016-11-15,1.6042999999999998
2016-11-16,9.473700000000001
2016-11-17,-3.3654
2016-11-18,0.4975
2016-11-21,-6.5657
2016-11-22,4.3243
2016-11-23,1.5544
2016-11-25,1.5306
2016-11-28,-3.0151
2016-11-29,1.0363
2016-11-30,0.5128
2016-12-01,-6.1224
2016-12-02,-2.1739
2016-12-05,5.5556
2016-12-06,0.5263
2016-12-07,2.0942
2016-12-08,1.0256
2016-12-09,-1.0152
2016-12-12,-10.7692
2016-12-13,-2.8736
2016-12-14,4.7337
2016-12-15,1.6949
2016-12-16,0.5556
2016-12-19,2.2099
2016-12-20,2.7027
2016-12-21,-0.5263
2016-12-22,-1.0582
2016-12-23,-0.5348
2016-12-27,-0.5376
2016-12-28,3.2432
2016-12-29,2.6178
2016-12-30,1.0204
2017-01-03,-0.5051
2017-01-04,0.5076
2017-01-05,-3.5354
2017-01-06,-0.5236
2017-01-09,-1.0526
2017-01-10,6.9149
2017-01-11,-2.9851
2017-01-12,-2.0513
2017-01-13,4.712
2017-01-17,0.0
2017-01-18,0.0
2017-01-19,-3.0
2017-01-20,0.0
2017-01-23,0.0
2017-01-24,3.6082
2017-01-25,0.4975
2017-01-26,-0.495
2017-01-27,-0.4975
2017-01-30,-2.5
2017-01-31,-3.0769
2017-02-01,0.5291
2017-02-02,-0.5263
2017-02-03,3.1746
2017-02-06,-1.0256
2017-02-07,-0.5181
2017-02-08,-3.6458
2017-02-09,2.7027
2017-02-10,0.5263
2017-02-13,4.712
2017-02-14,0.0
2017-02-15,-1.5
2017-02-16,0.5076
2017-02-17,1.5152
2017-02-21,0.4975
2017-02-22,0.0
2017-02-23,-1.0101
2017-02-24,0.5102
2017-02-27,-0.5076
2017-02-28,-4.5918
2017-03-01,1.6042999999999998
2017-03-02,1.0526
2017-03-03,-1.0417
2017-03-06,-2.1053
2017-03-07,-0.5376
2017-03-08,1.0811
2017-03-09,0.0
2017-03-10,0.0
2017-03-13,-2.6738
2017-03-14,-2.7473
2017-03-15,-0.565
2017-03-16,-0.5682
2017-03-17,-4.5714
2017-03-20,-1.1976
2017-03-21,-1.8182
2017-03-22,-1.8519
2017-03-23,0.6289
2017-03-24,-0.625
2017-03-27,1.8868
2017-03-28,0.0
2017-03-29,1.8519
2017-03-30,0.6061
2017-03-31,0.0
2017-04-03,-1.2048
2017-04-04,-1.8293
2017-04-05,-3.7267
2017-04-06,-3.2258
2017-04-07,2.0
2017-04-10,-1.3072
2017-04-11,3.9735
2017-04-12,3.1847
2017-04-13,2.4691
2017-04-17,-3.012
2017-04-18,-1.2422
2017-04-19,0.0
2017-04-20,1.2579
2017-04-21,0.6211
2017-04-24,-0.6173
2017-04-25,0.0
2017-04-26,-0.6211
2017-04-27,-2.5
2017-04-28,-1.2821
2017-05-01,-1.9481000000000002
2017-05-02,-0.6623
2017-05-03,-10.0
2017-05-04,3.7037
2017-05-05,0.0
2017-05-08,-2.8571
2017-05-09,-5.8824
2017-05-10,-1.5625
2017-05-11,0.0
2017-05-12,0.7937
2017-05-15,1.5748
2017-05-16,2.3256
2017-05-17,-0.7576
2017-05-18,-1.5267
2017-05-19,-5.6
2017-05-22,3.3898
2017-05-23,-2.459
2017-05-24,0.0
2017-05-25,-3.3613
2017-05-26,0.0
2017-05-30,-1.7391
2017-05-31,2.6549
2017-06-01,-0.8621
2017-06-02,0.8696
2017-06-05,0.8621
2017-06-06,1.7094
2017-06-07,2.521
2017-06-08,5.7377
2017-06-09,2.3256
2017-06-12,0.7576
2017-06-13,-3.0075
2017-06-14,-0.7752
2017-06-15,-5.4688
2017-06-16,0.8264
2017-06-19,0.0
2017-06-20,-1.6393
2017-06-21,-0.8333
2017-06-22,1.6806999999999999
2017-06-23,9.0909
2017-06-26,-0.7576
2017-06-27,-3.0534
2017-06-28,3.1496
2017-06-29,-1.5267
2017-06-30,0.7752
2017-07-03,3.8462
2017-07-05,-1.4815
2017-07-06,-1.5038
2017-07-07,1.5267
2017-07-10,-1.5038
2017-07-11,-0.7634
2017-07-12,1.5385
2017-07-13,-0.7576
2017-07-14,1.5267
2017-07-17,-0.7519
2017-07-18,-5.303
2017-07-19,5.6
2017-07-20,-0.7576
2017-07-21,-1.5267
2017-07-24,0.0
2017-07-25,-1.5504
2017-07-26,1.5748
2017-07-27,0.0
2017-07-28,-0.7752
2017-07-31,0.0
2017-08-01,0.0
2017-08-02,-0.7813
2017-08-03,1.5748
2017-08-04,-2.3256
2017-08-07,-0.7937
2017-08-08,-7.2
2017-08-09,7.7586
2017-08-10,2.4
2017-08-11,-1.5625
2017-08-14,4.7619
2017-08-15,-0.7576
2017-08-16,-3.8167999999999997
2017-08-17,-0.7937
2017-08-18,3.2
2017-08-21,-2.3256
2017-08-22,-2.459
2017-08-23,0.0
2017-08-24,-0.8403
2017-08-25,0.0
2017-08-28,-0.8475
2017-08-29,0.8547
2017-08-30,0.0
2017-08-31,5.0847
2017-09-01,-0.8065
2017-09-05,-1.626
2017-09-06,0.0
2017-09-07,-1.6529
2017-09-08,-0.8403
2017-09-11,0.8475
2017-09-12,2.521
2017-09-13,0.8197
2017-09-14,-2.439
2017-09-15,2.5
2017-09-18,0.0
2017-09-19,-1.626
2017-09-20,2.4793
2017-09-21,-2.4194
2017-09-22,0.8264
2017-09-25,-0.8197
2017-09-26,0.0
2017-09-27,3.3058
2017-09-28,-0.8
2017-09-29,-0.8065
2017-10-02,2.439
2017-10-03,0.0
2017-10-04,1.5873
2017-10-05,-0.7813
2017-10-06,-1.5748
2017-10-09,2.4
2017-10-10,0.7813
2017-10-11,-4.6512
2017-10-12,0.0
2017-10-13,-3.252
2017-10-16,0.0
2017-10-17,0.0
2017-10-18,-0.8403
2017-10-19,0.0
2017-10-20,1.6949
2017-10-23,-2.5
2017-10-24,0.0
2017-10-25,-1.7094
2017-10-26,0.0
2017-10-27,0.8696
2017-10-30,-1.7241
2017-10-31,-0.8772
2017-11-01,1.7699
2017-11-02,-0.8696
2017-11-03,0.8772
2017-11-06,-1.7391
2017-11-07,-1.7699
2017-11-08,4.5045
2017-11-09,0.0
2017-11-10,1.7241
2017-11-13,-1.6949
2017-11-14,-2.5862
2017-11-15,-1.7699
2017-11-16,2.7027
2017-11-17,5.2632
2017-11-20,5.8333
2017-11-21,4.7244
2017-11-22,0.0
2017-11-24,1.5504
2017-11-27,0.7634
2017-11-28,0.0
2017-11-29,3.0303
2017-11-30,4.4118
2017-12-01,-6.338
2017-12-04,3.7594
2017-12-05,-6.5217
2017-12-06,-1.5504
2017-12-07,3.1496
2017-12-08,-0.7634
2017-12-11,0.0
2017-12-12,0.0
2017-12-13,0.7692
2017-12-14,-0.7634
2017-12-15,2.3077
2017-12-18,0.7519
2017-12-19,-2.9851
2017-12-20,0.0
2017-12-21,10.0
2017-12-22,-6.2937
2017-12-26,-1.4925
2017-12-27,1.5152
2017-12-28,-2.2388
2017-12-29,-0.7634
2018-01-02,0.7692
2018-01-03,-2.2901
2018-01-04,0.0
2018-01-05,0.7813
2018-01-08,-0.7752
2018-01-09,1.5625
2018-01-10,-0.7692
2018-01-11,-0.7752
2018-01-12,4.6875
2018-01-16,-1.4925
2018-01-17,0.7576
2018-01-18,0.7519
2018-01-19,0.7463
2018-01-22,0.0
2018-01-23,0.0
2018-01-24,-1.4815
2018-01-25,-0.7519
2018-01-26,0.0
2018-01-29,-1.5152
2018-01-30,-1.5385
2018-01-31,0.0
2018-02-01,0.7813
2018-02-02,-1.5504
2018-02-05,-3.1496
2018-02-06,-2.439
2018-02-07,3.3333
2018-02-08,-1.6129
2018-02-09,2.459
2018-02-12,-0.8
2018-02-13,-1.6129
2018-02-14,-1.6393
2018-02-15,3.3333
2018-02-16,3.2258
2018-02-20,-0.7813
2018-02-21,3.9370000000000003
2018-02-22,-0.7813
2018-02-23,0.0
2018-02-26,2.3622
2018-02-27,-1.5385
2018-02-28,-4.6875
2018-03-01,-2.459
2018-03-02,0.0
2018-03-05,2.521
2018-03-06,1.6393
2018-03-07,0.0
2018-03-08,0.0
2018-03-09,0.0
2018-03-12,1.6129
2018-03-13,0.7937
2018-03-14,4.7244
2018-03-15,0.0
2018-03-16,0.7519
2018-03-19,5.9701
2018-03-20,-8.4507
2018-03-21,-2.3077
2018-03-22,0.7874
2018-03-23,0.0
2018-03-26,0.7813
2018-03-27,-2.3256
2018-03-28,1.5873
2018-03-29,-10.9375
2018-04-02,-0.8772
2018-04-03,4.4248
2018-04-04,0.8475
2018-04-05,0.0
2018-04-06,0.0
2018-04-09,-5.042
2018-04-10,-1.7699
2018-04-11,-0.9009
2018-04-12,-0.9091
2018-04-13,0.0
2018-04-16,1.8349
2018-04-17,-0.9009
2018-04-18,0.9091
2018-04-19,0.0
2018-04-20,0.9009
2018-04-23,0.8929
2018-04-24,0.0
2018-04-25,-2.6549
2018-04-26,0.9091
2018-04-27,0.9009
2018-04-30,1.7856999999999998
2018-05-01,-1.7544
2018-05-02,0.8929
2018-05-03,0.0
2018-05-04,0.885
2018-05-07,-0.8772
2018-05-08,0.885
2018-05-09,-4.386
2018-05-10,-0.9174
2018-05-11,-1.8519
2018-05-14,-0.9434
2018-05-15,-1.9048
2018-05-16,-3.8834999999999997
2018-05-17,0.0
2018-05-18,0.0
2018-05-21,3.0303
2018-05-22,-0.9804
2018-05-23,0.0
2018-05-24,-3.0928
2018-05-25,-3.1915
2018-05-29,-5.4945
2018-05-30,-1.1628
2018-05-31,-2.3529
2018-06-01,0.0
2018-06-04,2.4096
2018-06-05,-5.8824
2018-06-06,1.25
2018-06-07,-14.8148
2018-06-08,0.0
2018-06-11,0.0
2018-06-12,-4.3478
2018-06-13,-3.0303
2018-06-14,-3.125
2018-06-15,1.6129
2018-06-18,11.1111
2018-06-19,-2.8571
2018-06-20,-1.4706000000000001
2018-06-21,1.4925
2018-06-22,10.2941
2018-06-25,1.3333
2018-06-26,-5.2632
2018-06-27,-1.3889
2018-06-28,-2.8169
2018-06-29,2.8986
2018-07-02,-1.4085
2018-07-03,2.8571
2018-07-05,4.1667
2018-07-06,-4.0
2018-07-09,2.7778
2018-07-10,-1.3514
2018-07-11,1.3699
2018-07-12,1.3514
2018-07-13,-2.6667
2018-07-16,0.0
2018-07-17,0.0
2018-07-18,0.0
2018-07-19,2.7397
2018-07-20,0.0
2018-07-23,-1.3333
2018-07-24,0.0
2018-07-25,-1.3514
2018-07-26,1.3699
2018-07-27,0.0
2018-07-30,1.3514
2018-07-31,-1.3333
2018-08-01,1.3514
2018-08-02,1.3333
2018-08-03,-3.9474
2018-08-06,-1.3699
2018-08-07,-1.3889
2018-08-08,-2.8169
2018-08-09,1.4493
2018-08-10,52.8571
2018-08-13,-1.8692
2018-08-14,1.9048
2018-08-15,-3.7382999999999997
2018-08-16,3.8834999999999997
2018-08-17,1.8692
2018-08-20,0.0
2018-08-21,0.0
2018-08-22,0.9174
2018-08-23,-0.9434
2018-08-24,0.9524
2018-08-27,0.0
2018-08-28,0.9434
2018-08-29,-1.8692
2018-08-30,0.9524
2018-08-31,-0.9434
2018-09-04,0.0
2018-09-05,0.0
2018-09-06,0.9524
2018-09-07,-0.9434
2018-09-10,0.9524
2018-09-11,-0.9434
2018-09-12,0.9524
2018-09-13,-0.9434
2018-09-14,-0.9524
2018-09-17,0.9615
2018-09-18,0.0
2018-09-19,0.9524
2018-09-20,0.9434
2018-09-21,0.0
2018-09-24,-1.8692
2018-09-25,-0.9524
2018-09-26,1.9231
2018-09-27,-0.9434
2018-09-28,0.0
2018-10-01,1.1429
2018-10-02,-0.1883
2018-10-03,0.566
2018-10-04,-0.1876
2018-10-05,-0.3759
2018-10-08,0.7491
2018-10-09,-0.3689
2018-10-10,-0.3759
2018-10-11,-0.9434
2018-10-12,0.9524
2018-10-15,0.0
2018-10-16,0.566
2018-10-17,-0.5629
2018-10-18,-1.8868
2018-10-19,0.0
2018-10-22,-0.1923
2018-10-23,-1.3487
2018-10-24,0.7793
2018-10-25,-0.1919
2018-10-26,2.4272
2018-10-29,-0.2844
2018-10-30,0.0
2018-10-31,-0.1901
2018-11-01,1.7143000000000002
2018-11-02,-0.3745
2018-11-05,2.4436
2018-11-06,-0.9174
2018-11-07,-0.7407
2018-11-08,2.2388
2018-11-09,-0.3668
2018-11-12,-5.4928
2018-11-13,4.2636
2018-11-14,2.2305
2018-11-15,1.2727
2018-11-16,-0.1795
2018-11-19,-0.3651
2018-11-20,-0.3556
2018-11-21,-0.7246
2018-11-23,2.1898
2018-11-26,-0.3571
2018-11-27,0.3584
2018-11-28,-3.3333
2018-11-29,0.0
2018-11-30,-2.4904
2018-12-03,2.947
2018-12-04,-2.2901
2018-12-06,-2.5391
2018-12-07,-6.012
2018-12-10,-4.2644
2018-12-11,0.2227
2018-12-12,-0.8889
2018-12-13,-4.2600999999999996
2018-12-14,-3.9813
2018-12-17,0.4878
2018-12-18,1.6989999999999998
2018-12-19,-5.2506
2018-12-20,-13.8539
2018-12-21,-2.0468
2018-12-24,11.0448
2018-12-26,0.2688
2018-12-27,2.1448
2018-12-28,1.8373
2018-12-31,-0.5155
2019-01-02,-1.2953000000000001
2019-01-03,1.0499
2019-01-04,1.2987
2019-01-07,0.0
2019-01-08,-1.7949000000000002
2019-01-09,2.6109999999999998
2019-01-10,2.799
2019-01-11,0.0
2019-01-14,-1.2376
2019-01-15,-2.2556
2019-01-16,2.5641
2019-01-17,0.5
2019-01-18,2.9851
2019-01-22,-4.8309
2019-01-23,1.5228000000000002
2019-01-24,0.0
2019-01-25,-0.25
2019-01-28,8.5213
2019-01-29,2.3095
2019-01-30,3.8375
2019-01-31,3.9130000000000003
2019-02-01,3.3473
2019-02-04,-23.0769
2019-02-05,3.6842
2019-02-06,-2.0305
2019-02-07,3.6269
2019-02-08,-3.0
2019-02-11,1.8041
2019-02-12,0.5063
2019-02-13,0.2519
2019-02-14,0.2513
2019-02-15,1.0025
2019-02-19,0.2481
2019-02-20,0.0
2019-02-21,-0.7426
2019-02-22,-1.7456
2019-02-25,-4.0609
2019-02-26,-1.5873
2019-02-27,-4.3011
2019-02-28,4.2135
