ticker,IMNPQ US Equity
2006-05-30,1.8519
2006-05-31,-2.5455
2006-06-01,-1.1194
2006-06-02,2.6414999999999997
2006-06-05,-1.4706000000000001
2006-06-06,-2.9851
2006-06-07,1.9231
2006-06-08,-1.5093999999999999
2006-06-09,2.682
2006-06-12,-0.3731
2006-06-13,0.7491
2006-06-14,-7.0632
2006-06-15,0.4
2006-06-16,-0.7968
2006-06-19,6.4257
2006-06-20,-3.7736
2006-06-21,0.7843
2006-06-22,0.3891
2006-06-23,1.1628
2006-06-26,-2.2989
2006-06-27,-4.7059
2006-06-28,4.1152
2006-06-29,-1.9763
2006-06-30,-3.2258
2006-07-03,4.5833
2006-07-05,-0.3984
2006-07-06,-2.4
2006-07-07,1.209
2006-07-10,-4.4341
2006-07-11,3.3898
2006-07-12,-9.0164
2006-07-13,-0.9009
2006-07-14,1.8182
2006-07-17,-5.3571
2006-07-18,2.3585
2006-07-19,3.2258
2006-07-20,-4.0179
2006-07-21,0.0
2006-07-24,-0.4651
2006-07-25,4.2056000000000004
2006-07-26,-8.9686
2006-07-27,-3.4483
2006-07-28,2.0408
2006-07-31,4.5
2006-08-01,2.8708
2006-08-02,3.7209
2006-08-03,2.6906
2006-08-04,-8.2969
2006-08-07,0.9524
2006-08-08,5.6604
2006-08-09,-1.7856999999999998
2006-08-10,-2.7273
2006-08-11,2.3364
2006-08-14,-3.379
2006-08-15,3.4972
2006-08-16,0.0
2006-08-17,-1.3699
2006-08-18,5.0926
2006-08-21,-1.3216
2006-08-22,0.4464
2006-08-23,-3.5556
2006-08-24,5.9908
2006-08-25,13.913
2006-08-28,10.687
2006-08-29,5.1724
2006-08-30,-1.9672
2006-08-31,-0.6689
2006-09-01,-2.0202
2006-09-05,-1.7182
2006-09-06,-31.8182
2006-09-07,0.0
2006-09-08,0.0
2006-09-11,-5.1282
2006-09-12,-5.4054
2006-09-13,-2.8571
2006-09-14,8.8235
2006-09-15,-4.3243
2006-09-18,-0.565
2006-09-19,1.1364
2006-09-20,-1.6854
2006-09-21,2.8571
2006-09-22,-1.6667
2006-09-25,-3.9548
2006-09-26,20.0
2006-09-27,-6.3725
2006-09-28,0.0425
2006-09-29,-4.7526
2006-10-02,-1.6484
2006-10-03,-3.9106
2006-10-04,-1.1628
2006-10-05,4.1176
2006-10-06,-1.6949
2006-10-09,-2.8736
2006-10-10,9.4564
2006-10-11,0.5507
2006-10-12,-1.082
2006-10-13,-0.5367
2006-10-16,-3.8251
2006-10-17,0.5682
2006-10-18,3.9548
2006-10-19,-4.8913
2006-10-20,5.1429
2006-10-23,3.2609
2006-10-24,-4.7368
2006-10-25,0.0
2006-10-26,-0.5525
2006-10-27,-2.2222
2006-10-30,-0.5682
2006-10-31,0.0
2006-11-01,0.5714
2006-11-02,-0.5682
2006-11-03,0.0
2006-11-06,-5.7143
2006-11-07,4.8485
2006-11-08,-4.0462
2006-11-09,0.6024
2006-11-10,-4.1916
2006-11-13,-0.625
2006-11-14,0.6289
2006-11-15,-0.625
2006-11-16,-1.2579
2006-11-17,3.1847
2006-11-20,1.8519
2006-11-21,-4.8485
2006-11-22,0.0
2006-11-24,3.1847
2006-11-27,0.0
2006-11-28,-1.2346
2006-11-29,3.125
2006-11-30,-3.0303
2006-12-01,-1.25
2006-12-04,-1.2658
2006-12-05,0.0
2006-12-06,3.2051
2006-12-07,-1.8634
2006-12-08,1.2658
2006-12-11,-1.25
2006-12-12,-1.2658
2006-12-13,-1.2821
2006-12-14,-0.1948
2006-12-15,-4.3591
2006-12-18,-2.0408
2006-12-19,0.6944
2006-12-20,5.5172
2006-12-21,-4.5752
2006-12-22,-4.7945
2006-12-26,7.1942
2006-12-27,-3.3557
2006-12-28,-3.4722
2006-12-29,2.8777
2007-01-03,3.4965
2007-01-04,-3.3784
2007-01-05,2.7972
2007-01-08,-0.6803
2007-01-09,3.4247
2007-01-10,-3.3113
2007-01-11,2.7397
2007-01-12,-2.0
2007-01-16,-1.3605
2007-01-17,2.0603
2007-01-18,-3.3702
2007-01-19,2.0892
2007-01-22,-3.4164
2007-01-23,-1.4184
2007-01-24,0.0
2007-01-25,0.0
2007-01-26,0.0
2007-01-29,0.7194
2007-01-30,0.0
2007-01-31,-1.4285999999999999
2007-02-01,0.0
2007-02-02,-0.0091
2007-02-05,1.4585
2007-02-06,9.2857
2007-02-07,11.7647
2007-02-08,-5.848
2007-02-09,-2.4922
2007-02-12,0.008
2007-02-13,1.9108
2007-02-14,0.0
2007-02-15,-3.125
2007-02-16,3.871
2007-02-20,-2.4845
2007-02-21,-5.0955
2007-02-22,2.6846
2007-02-23,-0.6536
2007-02-26,2.6316
2007-02-27,-7.6923
2007-02-28,11.9444
2007-03-01,2.9777
2007-03-02,0.6024
2007-03-05,-7.1931
2007-03-06,-0.6371
2007-03-07,0.0
2007-03-08,3.2468
2007-03-09,-0.6289
2007-03-12,1.2658
2007-03-13,0.0
2007-03-14,-2.5
2007-03-15,0.641
2007-03-16,3.1847
2007-03-19,-1.8519
2007-03-20,-0.6289
2007-03-21,3.7975
2007-03-22,3.6585
2007-03-23,-4.1176
2007-03-26,1.8405
2007-03-27,-1.2048
2007-03-28,1.4634
2007-03-29,2.7644
2007-03-30,1.1696
2007-04-02,5.2023
2007-04-03,-3.2967
2007-04-04,4.5455
2007-04-05,-1.087
2007-04-09,-2.1978
2007-04-10,1.6854
2007-04-11,-1.6575
2007-04-12,1.6854
2007-04-13,2.7624
2007-04-16,20.9677
2007-04-17,6.6667
2007-04-18,-9.5833
2007-04-19,5.0691
2007-04-20,73.2456
2007-04-23,-16.7089
2007-04-24,-7.2948
2007-04-25,1.6393
2007-04-26,-4.1935
2007-04-27,-5.7239
2007-04-30,10.357099999999999
2007-05-01,-3.2362
2007-05-02,-2.3411
2007-05-03,11.6396
2007-05-04,1.2309
2007-05-07,-3.0303
2007-05-08,-4.375
2007-05-09,1.3072
2007-05-10,-1.6129
2007-05-11,-4.2623
2007-05-14,-7.1918
2007-05-15,0.0
2007-05-16,2.214
2007-05-17,3.9711
2007-05-18,0.0
2007-05-21,-2.7778
2007-05-22,0.7143
2007-05-23,-1.4184
2007-05-24,-4.6763
2007-05-25,-4.9056999999999995
2007-05-29,0.3919
2007-05-30,-1.9714
2007-05-31,5.6452
2007-06-01,0.0
2007-06-04,-1.9083999999999999
2007-06-05,0.3891
2007-06-06,-2.7083
2007-06-07,-3.5905
2007-06-08,-1.6529
2007-06-11,-1.6806999999999999
2007-06-12,-5.9829
2007-06-13,0.4489
2007-06-14,-1.3519
2007-06-15,10.5505
2007-06-18,-3.3195
2007-06-19,16.7382
2007-06-20,-5.8824
2007-06-21,0.0
2007-06-22,-3.5156
2007-06-25,-4.4332
2007-06-26,0.8261
2007-06-27,-0.8403
2007-06-28,3.3898
2007-06-29,-11.8852
2007-07-02,-2.3256
2007-07-03,6.1964
2007-07-05,-2.6959999999999997
2007-07-06,0.9217
2007-07-09,-0.4566
2007-07-10,-0.9174
2007-07-11,-4.1667
2007-07-12,3.8647
2007-07-13,1.8052000000000001
2007-07-16,1.4191
2007-07-17,-2.6972
2007-07-18,-2.3148
2007-07-19,5.2133
2007-07-20,-3.1532
2007-07-23,-1.3953
2007-07-24,-2.8302
2007-07-25,-0.4854
2007-07-26,0.4878
2007-07-27,0.4854
2007-07-30,-0.4831
2007-07-31,-2.9126
2007-08-01,-2.0
2007-08-02,-3.0293
2007-08-03,-3.1897
2007-08-06,-1.6303999999999998
2007-08-07,2.7624
2007-08-08,-1.6129
2007-08-09,-4.3716
2007-08-10,-2.8643
2007-08-13,0.5956
2007-08-14,-1.7544
2007-08-15,-3.5714
2007-08-16,-5.5556
2007-08-17,3.9215999999999998
2007-08-20,0.0
2007-08-21,-1.8868
2007-08-22,9.6154
2007-08-23,-3.5088
2007-08-24,-6.0606
2007-08-27,5.1613
2007-08-28,-2.454
2007-08-29,5.0314
2007-08-30,1.1976
2007-08-31,-2.9586
2007-09-04,1.8293
2007-09-05,1.1976
2007-09-06,0.0
2007-09-07,-1.7751000000000001
2007-09-10,-2.4096
2007-09-11,4.9383
2007-09-12,-4.1176
2007-09-13,19.6319
2007-09-14,-5.1282
2007-09-17,-5.4054
2007-09-18,5.1429
2007-09-19,-1.087
2007-09-20,-3.2967
2007-09-21,3.4091
2007-09-24,-1.0989
2007-09-25,0.4514
2007-09-26,-1.5554999999999999
2007-09-27,-1.1236
2007-09-28,4.5455
2007-10-01,-1.6303999999999998
2007-10-02,-1.105
2007-10-03,-1.1243
2007-10-04,2.2671
2007-10-05,0.0
2007-10-08,3.8674
2007-10-09,0.0
2007-10-10,-7.9787
2007-10-11,-1.7341
2007-10-12,2.3529
2007-10-15,0.0
2007-10-16,-2.8736
2007-10-17,-0.5917
2007-10-18,-0.5952
2007-10-19,-1.1976
2007-10-22,-3.6364
2007-10-23,0.0
2007-10-24,3.1447
2007-10-25,-3.8415
2007-10-26,1.4585
2007-10-29,-2.5
2007-10-30,1.2821
2007-10-31,-0.625
2007-11-01,-3.1924
2007-11-02,-3.2895
2007-11-05,12.2449
2007-11-06,-7.2727
2007-11-07,1.3072
2007-11-08,-3.871
2007-11-09,-3.3557
2007-11-12,-0.6944
2007-11-13,0.0
2007-11-14,4.9038
2007-11-15,-4.008
2007-11-16,-2.7778
2007-11-19,-1.4285999999999999
2007-11-20,-2.1739
2007-11-21,-0.0093
2007-11-23,6.6765
2007-11-26,0.6944
2007-11-27,-0.6897
2007-11-28,1.3889
2007-11-29,0.0
2007-11-30,-2.0548
2007-12-03,1.3986
2007-12-04,-10.3448
2007-12-05,13.8462
2007-12-06,-2.027
2007-12-07,-0.6897
2007-12-10,1.3889
2007-12-11,-5.4795
2007-12-12,2.1739
2007-12-13,-5.6738
2007-12-14,3.7594
2007-12-17,-2.9076
2007-12-18,2.2483
2007-12-19,-3.6496
2007-12-20,0.0
2007-12-21,3.7879
2007-12-24,0.7299
2007-12-26,-1.4493
2007-12-27,-2.9412000000000003
2007-12-28,0.0
2007-12-31,-3.7879
2008-01-02,3.9370000000000003
2008-01-03,0.7576
2008-01-04,-0.7519
2008-01-07,1.5152
2008-01-08,3.7313
2008-01-09,1.4388
2008-01-10,-4.9645
2008-01-11,0.0
2008-01-14,1.4925
2008-01-15,-2.2059
2008-01-16,-0.7519
2008-01-17,0.7576
2008-01-18,-8.2707
2008-01-22,-0.8197
2008-01-23,1.6529
2008-01-24,3.252
2008-01-25,2.3622
2008-01-28,3.0769
2008-01-29,-0.7463
2008-01-30,6.7669
2008-01-31,0.0
2008-02-01,2.1127
2008-02-04,2.75
2008-02-05,3.3644
2008-02-06,0.6494
2008-02-07,-14.1935
2008-02-08,6.015
2008-02-11,-3.5461
2008-02-12,2.2059
2008-02-13,4.3255
2008-02-14,-0.0086
2008-02-15,0.0
2008-02-19,2.7586
2008-02-20,4.0268
2008-02-21,2.5806
2008-02-22,-5.0314
2008-02-25,0.0
2008-02-26,0.6623
2008-02-27,-1.9655
2008-02-28,-33.5626
2008-02-29,-1.0101
2008-03-03,2.0408
2008-03-04,-8.0
2008-03-05,-5.4348
2008-03-06,2.2989
2008-03-07,-4.4944
2008-03-10,-5.8824
2008-03-11,-3.75
2008-03-12,3.8961
2008-03-13,-1.25
2008-03-14,1.2658
2008-03-17,-6.25
2008-03-18,1.3333
2008-03-19,2.6316
2008-03-20,-32.0513
2008-03-24,9.434
2008-03-25,3.4159
2008-03-26,-6.6375
2008-03-27,-3.5714
2008-03-28,0.0
2008-03-31,-1.8519
2008-04-01,-1.8868
2008-04-02,0.0
2008-04-03,3.8462
2008-04-04,-5.5556
2008-04-07,1.9607999999999999
2008-04-08,-3.8462
2008-04-09,0.0
2008-04-10,2.0
2008-04-11,-11.7647
2008-04-14,6.6667
2008-04-15,-2.0833
2008-04-16,2.1277
2008-04-17,10.4167
2008-04-18,-3.7736
2008-04-21,-1.9607999999999999
2008-04-22,-4.0
2008-04-23,4.1667
2008-04-24,0.0
2008-04-25,-6.025
2008-04-28,-2.1016
2008-04-29,2.1739
2008-04-30,6.383
2008-05-01,0.0
2008-05-02,4.0
2008-05-05,0.0
2008-05-06,-1.9231
2008-05-07,-1.9607999999999999
2008-05-08,2.0
2008-05-09,-7.8431
2008-05-12,2.1277
2008-05-13,0.026
2008-05-14,-0.026
2008-05-15,-22.9167
2008-05-16,2.7027
2008-05-19,-5.2632
2008-05-20,11.1111
2008-05-21,0.0
2008-05-22,-2.5
2008-05-23,-12.8205
2008-05-27,17.647100000000002
2008-05-28,22.5
2008-05-29,3.852
2008-05-30,10.0467
2008-06-02,-12.4777
2008-06-03,0.0
2008-06-04,-8.5947
2008-06-05,-6.25
2008-06-06,-2.3810000000000002
2008-06-09,-2.439
2008-06-10,2.5
2008-06-11,-2.439
2008-06-12,10.0
2008-06-13,2.2727
2008-06-16,2.2222
2008-06-17,-10.8696
2008-06-18,2.4085
2008-06-19,2.3817
2008-06-20,-9.276
2008-06-23,0.0321
2008-06-24,-26.9465
2008-06-25,-3.8596
2008-06-26,-1.4599
2008-06-27,-9.2593
2008-06-30,-2.0408
2008-07-01,-0.0521
2008-07-02,-4.1167
2008-07-03,0.0
2008-07-07,0.8696
2008-07-08,-1.7241
2008-07-09,5.2632
2008-07-10,-4.1146
2008-07-11,12.982099999999999
2008-07-14,19.2308
2008-07-15,0.0
2008-07-16,-12.8629
2008-07-17,3.6557
2008-07-18,-1.7856999999999998
2008-07-21,8.8636
2008-07-22,-8.6848
2008-07-23,2.4234
2008-07-24,7.1429
2008-07-25,170.0
2008-07-28,-3.7037
2008-07-29,-11.538499999999999
2008-07-30,-11.5942
2008-07-31,-21.3115
2008-08-01,37.5
2008-08-04,-7.5758
2008-08-05,8.1967
2008-08-06,3.0114
2008-08-07,-5.865
2008-08-08,-1.5625
2008-08-11,27.9365
2008-08-12,-11.9107
2008-08-13,-9.8592
2008-08-14,9.3555
2008-08-15,-5.4117
2008-08-18,-0.3776
2008-08-19,0.0948
2008-08-20,-4.1091
2008-08-21,2.6856
2008-08-22,0.0
2008-08-25,0.0
2008-08-26,0.0
2008-08-27,-1.5385
2008-08-28,4.6875
2008-08-29,-5.9701
2008-09-02,6.1706
2008-09-03,-0.5793
2008-09-04,-6.7669
2008-09-05,-0.0202
2008-09-08,1.6132
2008-09-09,0.0
2008-09-10,-3.1554
2008-09-11,1.6393
2008-09-12,1.6129
2008-09-15,-4.7619
2008-09-16,4.9792
2008-09-17,-1.5678
2008-09-18,4.8387
2008-09-19,-9.2308
2008-09-22,8.4746
2008-09-23,-1.5625
2008-09-24,11.2698
2008-09-25,12.714
2008-09-26,3.781
2008-09-29,-6.0976
2008-09-30,18.1981
2008-10-01,-3.31
2008-10-02,-9.0909
2008-10-03,3.75
2008-10-06,-3.6295
2008-10-07,-1.2346
2008-10-08,-5.0633
2008-10-09,9.35
2008-10-10,-3.0636
2008-10-13,-5.6447
2008-10-14,-1.3498
2008-10-15,-12.1622
2008-10-16,-4.6154
2008-10-17,12.9032
2008-10-20,10.0
2008-10-21,-1.2987
2008-10-22,-7.8947
2008-10-23,-10.0
2008-10-24,3.1746
2008-10-27,-7.6923
2008-10-28,0.0
2008-10-29,-4.1458
2008-10-30,16.4747
2008-10-31,1.5114999999999998
2008-11-03,5.8824
2008-11-04,-2.7778
2008-11-05,5.7143
2008-11-06,-3.3784
2008-11-07,-9.0909
2008-11-10,0.0
2008-11-11,-4.6154
2008-11-12,-4.8387
2008-11-13,1.6949
2008-11-14,3.3333
2008-11-17,-4.8387
2008-11-18,-5.1059
2008-11-19,-1.7638
2008-11-20,1.8182
2008-11-21,-3.5714
2008-11-24,14.8148
2008-11-25,-19.3548
2008-11-26,20.0
2008-11-28,3.3333
2008-12-01,0.0
2008-12-02,-1.6129
2008-12-03,1.6393
2008-12-04,0.0
2008-12-05,14.5161
2008-12-08,2.8169
2008-12-09,-10.9589
2008-12-10,-0.7692
2008-12-11,0.7752
2008-12-12,0.0
2008-12-15,0.0
2008-12-16,6.1538
2008-12-17,4.3478
2008-12-18,-2.8472
2008-12-19,-12.7949
2008-12-22,4.1189
2008-12-23,0.7676
2008-12-24,-3.0762
2008-12-26,-3.2746
2008-12-29,-3.3333
2008-12-30,3.4483
2008-12-31,6.6667
2009-01-02,-4.2188
2009-01-05,2.7732
2009-01-06,3.1548
2009-01-07,0.0
2009-01-08,1.5388
2009-01-09,1.9132
2009-01-12,-11.5242
2009-01-13,-0.8403
2009-01-14,-1.6949
2009-01-15,2.5216
2009-01-16,5.9491
2009-01-20,-9.5437
2009-01-21,5.2862
2009-01-22,1.6458
2009-01-23,-1.6192
2009-01-26,7.5
2009-01-27,5.4264
2009-01-28,17.647100000000002
2009-01-29,-10.0
2009-01-30,6.9444
2009-02-02,9.0909
2009-02-03,2.3810000000000002
2009-02-04,-1.1628
2009-02-05,-20.0147
2009-02-06,-2.8498
2009-02-09,-0.0757
2009-02-10,3.0303
2009-02-11,-2.9596
2009-02-12,-6.0618
2009-02-13,0.0202
2009-02-17,-14.5161
2009-02-18,5.6368
2009-02-19,-0.1563
2009-02-20,0.1565
2009-02-23,-3.5499
2009-02-24,-0.9259
2009-02-25,-4.6729
2009-02-26,1.9607999999999999
2009-02-27,9.6154
2009-03-02,-9.473700000000001
2009-03-03,0.751
2009-03-04,3.8711
2009-03-05,0.9259
2009-03-06,-0.9174
2009-03-09,-1.8519
2009-03-10,0.0
2009-03-11,0.0
2009-03-12,0.1887
2009-03-13,2.0716
2009-03-16,-0.2768
2009-03-17,0.0925
2009-03-18,7.2089
2009-03-19,0.0
2009-03-20,-5.1724
2009-03-23,3.6364
2009-03-24,0.0
2009-03-25,0.0
2009-03-26,6.5789
2009-03-27,-2.8807
2009-03-30,-3.3898
2009-03-31,0.0
2009-04-01,2.6316
2009-04-02,0.8547
2009-04-03,0.0847
2009-04-06,-0.0847
2009-04-07,-3.3898
2009-04-08,-0.8772
2009-04-09,0.885
2009-04-13,-1.7544
2009-04-14,7.1429
2009-04-15,-2.5208
2009-04-16,-2.1158
2009-04-17,1.31
2009-04-20,0.0
2009-04-21,-1.7457
2009-04-22,-1.7328000000000001
2009-04-23,0.0893
2009-04-24,5.2632
2009-04-27,8.2733
2009-04-28,-1.4578
2009-04-29,1.7473999999999998
2009-04-30,-1.5417999999999998
2009-05-01,-1.2884
2009-05-04,4.3976
2009-05-05,-1.5194999999999999
2009-05-06,3.125
2009-05-07,-6.0606
2009-05-08,2.2580999999999998
2009-05-11,-0.6112
2009-05-12,-0.0397
2009-05-13,-1.5678
2009-05-14,2.4194
2009-05-15,-2.3622
2009-05-18,0.0
2009-05-19,4.5161
2009-05-20,-1.2346
2009-05-21,8.9844
2009-05-22,4.4892
2009-05-26,6.3374
2009-05-27,-1.9355
2009-05-28,15.7895
2009-05-29,-10.2273
2009-06-01,5.0633
2009-06-02,-3.012
2009-06-03,-5.2795
2009-06-04,4.918
2009-06-05,11.25
2009-06-08,-2.809
2009-06-09,-1.6763
2009-06-10,2.2928
2009-06-11,-1.1494
2009-06-12,10.6977
2009-06-15,1.3655
2009-06-16,-0.1036
2009-06-17,-6.639
2009-06-18,0.0
2009-06-19,-15.5556
2009-06-22,0.3536
2009-06-23,2.2699
2009-06-24,-1.9231
2009-06-25,-3.2516
2009-06-26,2.6854
2009-06-29,4.6217
2009-06-30,-1.9022000000000001
2009-07-01,0.0
2009-07-02,-6.4263
2009-07-06,-9.4794
2009-07-07,-7.6719
2009-07-08,-4.918
2009-07-09,13.7931
2009-07-10,-3.0303
2009-07-13,0.0
2009-07-14,-4.6875
2009-07-15,1.8545
2009-07-16,1.3982
2009-07-17,1.5873
2009-07-20,-0.8008
2009-07-21,2.3627000000000002
2009-07-22,0.0
2009-07-23,4.5586
2009-07-24,0.1196
2009-07-27,0.147
2009-07-28,0.1009
2009-07-29,1.173
2009-07-30,-1.4493
2009-07-31,5.8824
2009-08-03,6.9444
2009-08-04,-2.5974
2009-08-05,12.0
2009-08-06,-10.7366
2009-08-07,-6.4433
2009-08-10,-2.7085
2009-08-11,5.4945
2009-08-12,-1.3889
2009-08-13,2.8169
2009-08-14,-1.3699
2009-08-17,-4.1667
2009-08-18,1.4493
2009-08-19,-1.4285999999999999
2009-08-20,0.0
2009-08-21,5.0725
2009-08-24,0.0
2009-08-25,-1.3793
2009-08-26,6.2937
2009-08-27,0.0
2009-08-28,-1.3158
2009-08-31,-5.3333
2009-09-01,5.6338
2009-09-02,21.6
2009-09-03,-9.9781
2009-09-04,1.081
2009-09-08,6.0401
2009-09-09,4.5455
2009-09-10,-7.6223
2009-09-11,-0.3383
2009-09-14,-0.9445
2009-09-15,1.907
2009-09-16,4.0936
2009-09-17,3.3708
2009-09-18,-4.1848
2009-09-21,-1.7584
2009-09-22,0.6351
2009-09-23,4.4177
2009-09-24,-1.0989
2009-09-25,-1.1111
2009-09-28,1.1236
2009-09-29,-3.3333
2009-09-30,0.0
2009-10-01,-3.4483
2009-10-02,0.0
2009-10-05,1.1756
2009-10-06,1.1914
2009-10-07,-2.5145
2009-10-08,1.2673
2009-10-09,-1.0601
2009-10-12,-0.9524
2009-10-13,-0.2404
2009-10-14,1.0693
2009-10-15,-3.4421
2009-10-16,1.2346
2009-10-19,0.9756
2009-10-20,-0.9662
2009-10-21,-6.0976
2009-10-22,9.0909
2009-10-23,3.5714
2009-10-26,-5.6322
2009-10-27,-3.7759
2009-10-28,-1.2658
2009-10-29,1.2821
2009-10-30,-1.2658
2009-11-02,1.9231
2009-11-03,3.1447
2009-11-04,-2.439
2009-11-05,3.75
2009-11-06,-2.1084
2009-11-09,0.9231
2009-11-10,-6.0976
2009-11-11,-1.2987
2009-11-12,-3.2895
2009-11-13,-0.6803
2009-11-16,6.8493
2009-11-17,-5.7692
2009-11-18,2.0408
2009-11-19,-2.6667
2009-11-20,-1.3699
2009-11-23,-1.3889
2009-11-24,-1.4261
2009-11-25,0.7323
2009-11-27,-2.1277
2009-11-30,-11.5942
2009-12-01,6.5574
2009-12-02,-1.5385
2009-12-03,6.25
2009-12-04,0.0
2009-12-07,-4.4118
2009-12-08,-5.3846
2009-12-09,-4.065
2009-12-10,11.8644
2009-12-11,-1.5341
2009-12-14,-4.5969999999999995
2009-12-15,4.8387
2009-12-16,0.0
2009-12-17,-1.5385
2009-12-18,-6.25
2009-12-21,1.6667
2009-12-22,-1.6393
2009-12-23,5.0
2009-12-24,2.8571
2009-12-28,-1.3889
2009-12-29,-4.5383
2009-12-30,-1.6393
2009-12-31,-3.3333
2010-01-04,6.8966
2010-01-05,0.8065
2010-01-06,0.78
2010-01-07,1.5876000000000001
2010-01-08,0.0195
2010-01-11,32.7637
2010-01-12,-4.6708
2010-01-13,2.4691
2010-01-14,-1.2048
2010-01-15,-4.4716000000000005
2010-01-19,6.8085
2010-01-20,-0.7968
2010-01-21,-5.6225000000000005
2010-01-22,-4.6809
2010-01-25,-2.6786
2010-01-26,3.211
2010-01-27,5.7778
2010-01-28,1.2605
2010-01-29,-1.6598000000000002
2010-02-01,0.4167
2010-02-02,0.8456
2010-02-03,-2.5
2010-02-04,-2.9861
2010-02-05,-2.2135
2010-02-08,-3.1477
2010-02-09,-4.186
2010-02-10,0.0
2010-02-11,2.4272
2010-02-12,10.4265
2010-02-16,-2.1459
2010-02-17,-0.8772
2010-02-18,-1.3274
2010-02-19,-3.1390000000000002
2010-02-22,-0.463
2010-02-23,0.4651
2010-02-24,-3.2407
2010-02-25,-4.3062000000000005
2010-02-26,-0.5
2010-03-01,-1.005
2010-03-02,2.0305
2010-03-03,-0.4975
2010-03-04,0.125
2010-03-05,0.8739
2010-03-08,0.9901
2010-03-09,-1.9607999999999999
2010-03-10,1.5
2010-03-11,-0.4926
2010-03-12,-0.9901
2010-03-15,0.0
2010-03-16,1.5
2010-03-17,-0.9852
2010-03-18,0.995
2010-03-19,4.4335
2010-03-22,-3.3019
2010-03-23,-0.4878
2010-03-24,-1.4706000000000001
2010-03-25,0.995
2010-03-26,1.9704000000000002
2010-03-29,-2.4154999999999998
2010-03-30,1.9802
2010-03-31,2.9126
2010-04-01,-3.3019
2010-04-05,1.9512
2010-04-06,-2.3923
2010-04-07,-0.4902
2010-04-08,0.0
2010-04-09,1.4778
2010-04-12,0.0
2010-04-13,1.4563
2010-04-14,0.0
2010-04-15,0.0
2010-04-16,-2.8708
2010-04-19,1.4778
2010-04-20,0.9709
2010-04-21,-1.4423
2010-04-22,-1.4634
2010-04-23,0.9901
2010-04-26,0.9804
2010-04-27,-3.8773999999999997
2010-04-28,-2.5314
2010-04-29,-1.5544
2010-04-30,1.5789
2010-05-03,0.0
2010-05-04,4.6632
2010-05-05,-10.396
2010-05-06,-9.3992
2010-05-07,-10.9688
2010-05-10,7.5342
2010-05-11,-1.2739
2010-05-12,5.1613
2010-05-13,0.6135
2010-05-14,-3.6585
2010-05-17,-5.0633
2010-05-18,12.0
2010-05-19,-4.1667
2010-05-20,-5.5901
2010-05-21,-0.6579
2010-05-24,0.6623
2010-05-25,-3.2895
2010-05-26,-4.0816
2010-05-27,6.383
2010-05-28,1.325
2010-06-01,0.6662
2010-06-02,0.0
2010-06-03,-1.3072
2010-06-04,-4.6358
2010-06-07,1.3889
2010-06-08,-2.2945
2010-06-09,0.9464
