ticker,VSTM US Equity
2012-06-18,-1.3725
2012-06-19,3.8767
2012-06-20,-2.3923
2012-06-21,-2.8430999999999997
2012-06-22,-1.11
2012-06-25,2.0408
2012-06-26,1.0
2012-06-27,2.1782
2012-06-28,-4.9419
2012-06-29,-1.2232
2012-07-02,10.7327
2012-07-03,3.8211
2012-07-05,0.2693
2012-07-06,-0.4476
2012-07-09,-8.1835
2012-07-10,-3.3301
2012-07-11,3.2421
2012-07-12,-1.7664
2012-07-13,1.8981
2012-07-16,-1.0784
2012-07-17,3.1715
2012-07-18,-1.1527
2012-07-19,-1.5549
2012-07-20,-0.8885
2012-07-23,-3.2869
2012-07-24,-0.7209
2012-07-25,0.2075
2012-07-26,2.0704
2012-07-27,-1.4199
2012-07-30,-2.572
2012-07-31,-1.3728
2012-08-01,-6.3169
2012-08-02,-1.1429
2012-08-03,-0.578
2012-08-06,3.3721
2012-08-07,4.7244
2012-08-08,-3.9741999999999997
2012-08-09,2.2371
2012-08-10,-2.407
2012-08-13,-10.0897
2012-08-14,0.0
2012-08-15,4.1147
2012-08-16,4.1916
2012-08-17,-2.8736
2012-08-20,4.8521
2012-08-21,-4.0632
2012-08-22,4.1176
2012-08-23,-0.226
2012-08-24,-1.0193
2012-08-27,0.0
2012-08-28,1.2586
2012-08-29,-0.791
2012-08-30,-4.5558
2012-08-31,2.864
2012-09-04,0.348
2012-09-05,0.578
2012-09-06,3.4483
2012-09-07,2.0
2012-09-10,-1.1983
2012-09-11,-0.1103
2012-09-12,0.3311
2012-09-13,10.011
2012-09-14,-2.4
2012-09-17,-1.332
2012-09-18,0.5192
2012-09-19,1.6529
2012-09-20,0.813
2012-09-21,-5.9475999999999996
2012-09-24,1.7149
2012-09-25,-0.1054
2012-09-26,-0.4219
2012-09-27,1.8008
2012-09-28,-2.2893
2012-10-01,0.5325
2012-10-02,0.0
2012-10-03,-1.0593
2012-10-04,0.2141
2012-10-05,-0.2137
2012-10-08,-3.1048999999999998
2012-10-09,-1.768
2012-10-10,-0.5624
2012-10-11,2.3756
2012-10-12,-4.0884
2012-10-15,-1.6129
2012-10-16,-0.8197
2012-10-17,-0.5903
2012-10-18,-3.2067
2012-10-19,-0.1227
2012-10-22,-1.8428
2012-10-23,-2.8786
2012-10-24,2.4485
2012-10-25,3.2704
2012-10-26,-2.9233000000000002
2012-10-31,-0.3764
2012-11-01,-0.1259
2012-11-02,-1.0088
2012-11-05,0.7643
2012-11-06,2.1492
2012-11-07,-4.9505
2012-11-08,-6.5104
2012-11-09,-4.3175
2012-11-12,-3.2023
2012-11-13,1.5038
2012-11-14,0.0
2012-11-15,3.2593
2012-11-16,2.439
2012-11-19,-1.6106
2012-11-20,-1.637
2012-11-21,-3.0391
2012-11-23,0.597
2012-11-26,-4.0059
2012-11-27,3.9413
2012-11-28,-1.1152
2012-11-29,1.5038
2012-11-30,0.8889
2012-12-03,-4.4053
2012-12-04,1.8433000000000002
2012-12-05,1.2066
2012-12-06,-1.3413
2012-12-07,1.8127
2012-12-10,0.1484
2012-12-11,8.592600000000001
2012-12-12,0.0
2012-12-13,0.8186
2012-12-14,2.7064
2012-12-17,0.9223
2012-12-18,12.4021
2012-12-19,-1.2776
2012-12-20,2.8235
2012-12-21,0.1144
2012-12-24,-3.6571
2012-12-26,-3.0842
2012-12-27,-1.1016
2012-12-28,-1.6089
2012-12-31,10.566
2013-01-02,12.628
2013-01-03,-0.6061
2013-01-04,4.6748
2013-01-07,6.1165
2013-01-08,0.7319
2013-01-09,0.3633
2013-01-10,-0.0905
2013-01-11,-5.7065
2013-01-14,-4.0346
2013-01-15,-1.4014
2013-01-16,1.5228000000000002
2013-01-17,0.3
2013-01-18,-0.4985
2013-01-22,4.7094000000000005
2013-01-23,-0.6699
2013-01-24,-1.9268
2013-01-25,-1.6699000000000002
2013-01-28,1.7982
2013-01-29,0.0981
2013-01-30,-2.0588
2013-01-31,-0.3003
2013-02-01,1.004
2013-02-04,-2.9821
2013-02-05,-0.1025
2013-02-06,3.8974
2013-02-07,1.2833
2013-02-08,2.4366
2013-02-11,-0.7612
2013-02-12,-1.534
2013-02-13,-2.1422
2013-02-14,3.8806000000000003
2013-02-15,-1.9157
2013-02-19,2.3438
2013-02-20,-2.3855
2013-02-21,0.4888
2013-02-22,0.4864
2013-02-25,-4.3562
2013-02-26,-2.834
2013-02-27,-2.7083
2013-02-28,0.8565
2013-03-01,-0.1062
2013-03-04,-2.6567
2013-03-05,0.7642
2013-03-06,-1.1918
2013-03-07,0.5482
2013-03-08,1.4177
2013-03-11,0.7527
2013-03-12,-1.8143
2013-03-13,0.9783
2013-03-14,-2.3681
2013-03-15,1.4333
2013-03-18,-1.413
2013-03-19,-1.7641
2013-03-20,1.7957
2013-03-21,1.8742999999999999
2013-03-22,2.1645
2013-03-25,-0.5297
2013-03-26,2.0234
2013-03-27,0.1044
2013-03-28,0.3128
2013-04-01,-1.8711
2013-04-02,0.0
2013-04-03,-6.8856
2013-04-04,4.6644
2013-04-05,-0.9783
2013-04-08,0.0
2013-04-09,-2.3052
2013-04-10,8.5393
2013-04-11,-1.7598
2013-04-12,-3.8988
2013-04-15,-0.4386
2013-04-16,3.1938
2013-04-17,1.6009
2013-04-18,0.0
2013-04-19,3.2563
2013-04-22,1.7294
2013-04-23,1.6
2013-04-24,-1.8700999999999999
2013-04-25,0.3009
2013-04-26,-0.6
2013-04-29,-1.2072
2013-04-30,0.0
2013-05-01,-3.4623
2013-05-02,0.7384
2013-05-03,2.3037
2013-05-06,-0.7165
2013-05-07,0.4124
2013-05-08,0.0
2013-05-09,-0.616
2013-05-10,0.3099
2013-05-13,0.206
2013-05-14,-0.2055
2013-05-15,-0.309
2013-05-16,-2.4793
2013-05-17,-2.6483
2013-05-20,1.3058
2013-05-21,-1.6112
2013-05-22,0.2183
2013-05-23,0.8715
2013-05-24,0.324
2013-05-28,3.1216
2013-05-29,-2.714
2013-05-30,1.7167
2013-05-31,0.8439
2013-06-03,2.0921
2013-06-04,-4.3033
2013-06-05,-3.9615
2013-06-06,1.2263
2013-06-07,2.6432
2013-06-10,-0.2146
2013-06-11,2.1505
2013-06-12,4.4211
2013-06-13,13.9113
2013-06-14,-4.7788
2013-06-17,3.5316
2013-06-18,6.3734
2013-06-19,3.2911
2013-06-20,1.1438
2013-06-21,2.0194
2013-06-24,-1.1085
2013-06-25,1.6813
2013-06-26,4.6457
2013-06-27,3.6117
2013-06-28,0.7988
2013-07-01,1.9452
2013-07-02,0.9894
2013-07-03,-1.1896
2013-07-05,3.187
2013-07-08,1.51
2013-07-09,11.9675
2013-07-10,6.099
2013-07-11,-1.5936
2013-07-12,-0.5784
2013-07-15,-0.1163
2013-07-16,-1.3395000000000001
2013-07-17,-11.098
2013-07-18,2.1912
2013-07-19,1.0396
2013-07-22,2.701
2013-07-23,-0.3757
2013-07-24,-5.154
2013-07-25,-1.1928
2013-07-26,-0.8719
2013-07-29,1.4885
2013-07-30,0.0
2013-07-31,1.2667
2013-08-01,0.1317
2013-08-02,-0.3945
2013-08-05,-0.8581
2013-08-06,0.0
2013-08-07,-1.1318
2013-08-08,0.4714
2013-08-09,-1.3405
2013-08-12,1.4266
2013-08-13,-2.0764
2013-08-14,2.2572
2013-08-15,-3.2107
2013-08-16,-7.5743
2013-08-19,1.1663999999999999
2013-08-20,1.4043
2013-08-21,3.3528000000000002
2013-08-22,3.6671
2013-08-23,-3.8776
2013-08-26,-1.557
2013-08-27,-3.4508
2013-08-28,2.1593
2013-08-29,2.3324
2013-08-30,-2.0655
2013-09-03,0.2182
2013-09-04,-0.8708
2013-09-05,3.6603
2013-09-06,-1.5537
2013-09-09,1.9369
2013-09-10,1.6186
2013-09-11,-1.7313
2013-09-12,-1.339
2013-09-13,-2.0714
2013-09-16,1.8235000000000001
2013-09-17,1.5758999999999999
2013-09-18,-1.3399
2013-09-19,-1.2152
2013-09-20,-4.1245
2013-09-23,-3.1698
2013-09-24,3.5074
2013-09-25,-3.1627
2013-09-26,0.1555
2013-09-27,-1.3199
2013-09-30,-2.0456
2013-10-01,-1.0442
2013-10-02,0.1623
2013-10-03,-1.2966
2013-10-04,-4.3514
2013-10-07,-5.0644
2013-10-08,-9.8553
2013-10-09,-5.1153
2013-10-10,7.8224
2013-10-11,4.0196
2013-10-14,6.032
2013-10-15,-0.7111
2013-10-16,8.3259
2013-10-17,6.7769
2013-10-18,-3.1734
2013-10-21,-8.1535
2013-10-22,-1.8277
2013-10-23,-4.5213
2013-10-24,-0.4643
2013-10-25,-0.0933
2013-10-28,-2.0542
2013-10-29,0.7626
2013-10-30,-4.7304
2013-10-31,-0.6951
2013-11-01,4.1
2013-11-04,1.633
2013-11-05,0.7561
2013-11-06,-1.8761999999999999
2013-11-07,-0.7648
2013-11-08,5.2023
2013-11-11,-2.2894
2013-11-12,-4.7798
2013-11-13,-0.5906
2013-11-14,-3.5644
2013-11-15,-1.0267
2013-11-18,-7.3651
2013-11-19,-0.4479
2013-11-20,0.7874
2013-11-21,3.9063
2013-11-22,2.2556
2013-11-25,2.521
2013-11-26,1.9466999999999999
2013-11-27,4.9246
2013-11-29,1.341
2013-12-02,-0.7561
2013-12-03,3.9048
2013-12-04,1.4665
2013-12-05,7.3171
2013-12-06,-3.8721
2013-12-09,-1.7513
2013-12-10,-5.5258
2013-12-11,6.3208
2013-12-12,3.1056
2013-12-13,-0.6885
2013-12-16,11.6118
2013-12-17,-2.5621
2013-12-18,-0.239
2013-12-19,-2.0767
2013-12-20,-2.2023
2013-12-23,0.1668
2013-12-24,0.0833
2013-12-26,-1.4143
2013-12-27,-1.1814
2013-12-30,1.5371000000000001
2013-12-31,-4.1211
2014-01-02,9.473700000000001
2014-01-03,1.6026
2014-01-06,5.9148
2014-01-07,1.1914
2014-01-08,-1.0302
2014-01-09,0.0
2014-01-10,0.1487
2014-01-13,-2.3014
2014-01-14,-2.6596
2014-01-15,9.2896
2014-01-16,0.0714
2014-01-17,2.4268
2014-01-21,0.4878
2014-01-22,-1.2483
2014-01-23,-4.4242
2014-01-24,0.147
2014-01-27,-7.6302
2014-01-28,-2.0651
2014-01-29,0.0
2014-01-30,4.1363
2014-01-31,-2.1807
2014-02-03,-4.6975
2014-02-04,2.6734
2014-02-05,-1.546
2014-02-06,3.5537
2014-02-07,9.2578
2014-02-10,6.8663
2014-02-11,10.7997
2014-02-12,-7.5879
2014-02-13,0.7343
2014-02-14,-3.3797
2014-02-18,4.1152
2014-02-19,-2.3715
2014-02-20,0.135
2014-02-21,1.2129
2014-02-24,-1.5312999999999999
2014-02-25,-1.2847
2014-02-26,-3.0822
2014-02-27,-2.4735
2014-02-28,-3.1159
2014-03-03,-1.4959
2014-03-04,7.9727
2014-03-05,0.3516
2014-03-06,-0.2803
2014-03-07,0.9838
2014-03-10,-0.6959
2014-03-11,-1.8921000000000001
2014-03-12,-4.5714
2014-03-13,-5.1647
2014-03-14,-2.6046
2014-03-17,-1.7018
2014-03-18,5.3586
2014-03-19,-1.4867
2014-03-20,-4.2891
2014-03-21,-3.9834
2014-03-24,-1.9879
2014-03-25,-0.7937
2014-03-26,-3.2889
2014-03-27,-1.1949
2014-03-28,-3.6279
2014-03-31,4.1506
2014-04-01,1.8536000000000001
2014-04-02,3.1847
2014-04-03,-1.3228
2014-04-04,-8.7578
2014-04-07,0.2938
2014-04-08,-2.9297
2014-04-09,7.3441
2014-04-10,-7.9663
2014-04-11,-4.5825
2014-04-14,-2.4546
2014-04-15,-3.7199
2014-04-16,3.1818
2014-04-17,-2.0925
2014-04-21,2.4747
2014-04-22,3.8419
2014-04-23,-8.2452
2014-04-24,-2.4194
2014-04-25,-7.438
2014-04-28,2.551
2014-04-29,3.9801
2014-04-30,-0.1196
2014-05-01,-0.3593
2014-05-02,-3.726
2014-05-05,0.4994
2014-05-06,-1.8634
2014-05-07,-6.3291
2014-05-08,-3.5135
2014-05-09,4.3417
2014-05-12,2.2819
2014-05-13,-1.1811
2014-05-14,1.5936
2014-05-15,-0.3922
2014-05-16,0.6562
2014-05-19,8.8657
2014-05-20,-3.3533
2014-05-21,1.2392
2014-05-22,10.1591
2014-05-23,0.3333
2014-05-27,13.9535
2014-05-28,-3.4013999999999998
2014-05-29,0.6036
2014-05-30,-7.2
2014-06-02,-5.6034
2014-06-03,0.7991
2014-06-04,-2.0385
2014-06-05,7.3988
2014-06-06,-0.4306
2014-06-09,7.027
2014-06-10,1.7172
2014-06-11,-3.2771
2014-06-12,0.616
2014-06-13,-3.3673
2014-06-16,4.3295
2014-06-17,1.8218999999999999
2014-06-18,-1.2922
2014-06-19,-2.2659000000000002
2014-06-20,0.9789
2014-06-23,-4.898
2014-06-24,-1.073
2014-06-25,-1.1931
2014-06-26,0.0
2014-06-27,4.5005
2014-06-30,-4.8319
2014-07-01,0.0
2014-07-02,2.9801
2014-07-03,4.2872
2014-07-07,-7.6053
2014-07-08,-6.1179
2014-07-09,1.6588
2014-07-10,-1.1655
2014-07-11,1.8868
2014-07-14,0.8102
2014-07-15,0.8037
2014-07-16,0.9112
2014-07-17,-4.0632
2014-07-18,-1.4118
2014-07-21,0.1193
2014-07-22,-0.3576
2014-07-23,0.8373
2014-07-24,-0.3559
2014-07-25,-1.1905000000000001
2014-07-28,-4.0964
2014-07-29,0.2513
2014-07-30,1.6291
2014-07-31,-8.8779
2014-08-01,0.8119
2014-08-04,4.5638
2014-08-05,6.5469
2014-08-06,1.8072
2014-08-07,-3.1953
2014-08-08,0.0
2014-08-11,6.357
2014-08-12,-1.8391
2014-08-13,4.2155
2014-08-14,4.0449
2014-08-15,-2.9158
2014-08-18,-1.5573000000000001
2014-08-19,1.9209
2014-08-20,-1.4412
2014-08-21,-3.3746
2014-08-22,0.4657
2014-08-25,1.1008
2014-08-26,4.4126
2014-08-27,-1.3172
2014-08-28,-1.7798
2014-08-29,-1.359
2014-09-02,0.0
2014-09-03,-0.3444
2014-09-04,1.1521
2014-09-05,-1.2528000000000001
2014-09-08,9.4579
2014-09-09,-2.6344
2014-09-10,3.7879
2014-09-11,3.4411
2014-09-12,-5.5443999999999996
2014-09-15,-3.842
2014-09-16,-1.1099
2014-09-17,4.9383
2014-09-18,3.1016
2014-09-19,-4.2531
2014-09-22,-0.5417
2014-09-23,-2.3965
2014-09-24,0.2232
2014-09-25,-1.3363
2014-09-26,-0.4515
2014-09-29,-2.4943
2014-09-30,-0.9302
2014-10-01,3.0516
2014-10-02,9.6811
2014-10-03,1.4538
2014-10-06,-7.1648
2014-10-07,-6.505
2014-10-08,2.4764
2014-10-09,-3.2221
2014-10-10,-0.9512
2014-10-13,3.7215
2014-10-14,4.3981
2014-10-15,0.1109
2014-10-16,1.5504
2014-10-17,-2.3991
2014-10-20,2.7933
2014-10-21,-2.3913
2014-10-22,0.1114
2014-10-23,-0.3337
2014-10-24,7.0312
2014-10-27,1.5641
2014-10-28,0.616
2014-10-29,-3.9796
2014-10-30,4.1445
2014-10-31,-3.1633
2014-11-03,-0.4215
2014-11-04,0.5291
2014-11-05,-2.6316
2014-11-06,-3.027
2014-11-07,0.6689
2014-11-10,0.5537
2014-11-11,1.3216
2014-11-12,1.8477999999999999
2014-11-13,-1.6009
2014-11-14,-1.7354
2014-11-17,-0.6623
2014-11-18,-0.3333
2014-11-19,-1.7837
2014-11-20,0.0
2014-11-21,1.3620999999999999
2014-11-24,2.7996
2014-11-25,-1.5251000000000001
2014-11-26,1.5487
2014-11-28,1.3072
2014-12-01,-2.3656
2014-12-02,3.5242
2014-12-03,-0.1064
2014-12-04,-2.0234
2014-12-05,1.6303999999999998
2014-12-08,-2.9947
2014-12-09,0.882
2014-12-10,-1.9672
2014-12-11,0.6689
2014-12-12,-0.443
2014-12-15,-8.8988
2014-12-16,0.1221
2014-12-17,1.7073
2014-12-18,3.5971
2014-12-19,-2.3148
2014-12-22,-0.5924
2014-12-23,-3.3373
2014-12-24,2.3428
2014-12-26,3.012
2014-12-29,1.1696
2014-12-30,2.4277
2014-12-31,3.1603
2015-01-02,3.3917
2015-01-05,-0.7407
2015-01-06,-4.2644
2015-01-07,1.0022
2015-01-08,1.323
2015-01-09,-0.9793
2015-01-12,2.6374
2015-01-13,-4.2827
2015-01-14,-2.6846
2015-01-15,-8.1609
2015-01-16,5.5069
2015-01-20,6.6429
2015-01-21,-12.0133
2015-01-22,-11.5044
2015-01-23,8.2857
2015-01-26,1.847
2015-01-27,-3.4974
2015-01-28,1.0738
2015-01-29,2.3904
2015-01-30,-5.3178
2015-02-02,-1.0959
2015-02-03,-0.4155
2015-02-04,-3.4771
2015-02-05,6.4841
2015-02-06,-3.7889
2015-02-09,6.8917
2015-02-10,7.5
2015-02-11,1.7136
2015-02-12,0.722
2015-02-13,-5.2569
2015-02-17,3.1526
2015-02-18,-2.6895
2015-02-19,0.5025
2015-02-20,-1.125
2015-02-23,-1.1378
2015-02-24,0.0
2015-02-25,1.7903
2015-02-26,-3.392
2015-02-27,-3.251
2015-03-02,1.4785
2015-03-03,0.7947
2015-03-04,6.5703
2015-03-05,-1.4797
2015-03-06,4.2553
2015-03-09,7.0828
2015-03-10,-2.3543
2015-03-11,6.1998
2015-03-12,11.2432
2015-03-13,4.5675
2015-03-16,1.6729
2015-03-17,0.7313
2015-03-18,-1.6334
2015-03-19,4.1513
2015-03-20,7.1745
2015-03-23,-7.3554
2015-03-24,3.1222
2015-03-25,-10.5536
2015-03-26,-1.2572999999999999
2015-03-27,2.0568
2015-03-30,0.6718
2015-03-31,-3.0505
2015-04-01,-5.2114
2015-04-02,3.8382
2015-04-06,-4.1958
2015-04-07,3.4411
2015-04-08,3.7298
2015-04-09,-0.3887
2015-04-10,1.7561
2015-04-13,-1.2464
2015-04-14,-1.4563
2015-04-15,-1.0836999999999999
2015-04-16,-0.498
2015-04-17,-2.2022
2015-04-20,1.9447
2015-04-21,0.3012
2015-04-22,0.0
2015-04-23,0.5005
2015-04-24,0.0996
2015-04-27,-4.6766
2015-04-28,-0.2088
2015-04-29,-6.3808
2015-04-30,-7.2626
2015-05-01,2.7711
2015-05-04,2.3447
2015-05-05,-1.1455
2015-05-06,-1.5064
2015-05-07,-1.6471
2015-05-08,-0.4785
2015-05-11,0.3606
2015-05-12,1.9162
2015-05-13,-2.8202
2015-05-14,-0.3628
2015-05-15,-0.3641
2015-05-18,6.4555
2015-05-19,-0.9153
2015-05-20,-0.5774
2015-05-21,-2.2067
2015-05-22,2.9691
2015-05-26,-0.5767
2015-05-27,1.8561
2015-05-28,-0.3417
2015-05-29,-1.1429
2015-06-01,-0.6936
2015-06-02,0.0
2015-06-03,0.4657
2015-06-04,-0.6952
2015-06-05,1.4002
2015-06-08,-0.4603
2015-06-09,-3.815
2015-06-10,-0.2404
2015-06-11,-1.5663
2015-06-12,-2.2032
2015-06-15,1.627
2015-06-16,-2.5862
2015-06-17,-0.7585
2015-06-18,2.293
2015-06-19,0.6227
2015-06-22,2.8465
2015-06-23,-3.8508
2015-06-24,-2.7534
2015-06-25,-1.4157
2015-06-26,-5.3525
2015-06-29,-5.3793
2015-06-30,9.9125
2015-07-01,-5.5703
2015-07-02,-0.8427
2015-07-06,6.2323
2015-07-07,-2.6667
2015-07-08,-6.1644
2015-07-09,3.9416
2015-07-10,3.3708
2015-07-13,6.1141
2015-07-14,-1.5365
2015-07-15,-2.2107
2015-07-16,0.0
2015-07-17,1.3298
2015-07-20,-1.4436
2015-07-21,1.1318
2015-07-22,-2.8308
2015-07-23,-2.5745
2015-07-24,-0.1391
2015-07-27,-0.4178
2015-07-28,6.7133
2015-07-29,-4.8493
2015-07-30,-2.0661
2015-07-31,2.6723
2015-08-03,-0.8219
2015-08-04,-1.6575
2015-08-05,0.0
2015-08-06,0.0
2015-08-07,-2.809
2015-08-10,0.7225
2015-08-11,10.33
2015-08-12,3.9012000000000002
2015-08-13,-6.1327
2015-08-14,0.2667
2015-08-17,2.1277
2015-08-18,-4.8177
2015-08-19,-3.1464
2015-08-20,-5.226
2015-08-21,1.7884
2015-08-24,-5.2709
2015-08-25,2.1638
2015-08-26,-25.7186
2015-08-27,14.053
2015-08-28,7.1429
2015-08-31,1.5
2015-09-01,-2.1346
2015-09-02,3.8590999999999998
2015-09-03,-5.6543
2015-09-04,3.7671
2015-09-08,2.6403
2015-09-09,0.0
2015-09-10,-1.1254
2015-09-11,-1.4634
2015-09-14,5.4455
2015-09-15,-0.313
2015-09-16,-0.6279
2015-09-17,3.1596
2015-09-18,1.8377
2015-09-21,-5.4135
2015-09-22,-6.0413
2015-09-23,-2.0305
2015-09-24,0.3454
2015-09-25,-2.4096
2015-09-28,-67.3721
2015-09-29,-5.4054
2015-09-30,2.2857
2015-10-01,-10.0559
2015-10-02,11.8012
2015-10-05,4.4444
2015-10-06,-2.1277
2015-10-07,15.2174
2015-10-08,-6.6038
2015-10-09,-2.5253
2015-10-12,-2.5907
2015-10-13,-2.1277
2015-10-14,1.6303999999999998
2015-10-15,15.508
2015-10-16,-1.3889
2015-10-19,-3.7559
2015-10-20,-1.9512
2015-10-21,0.995
2015-10-22,-4.4335
2015-10-23,-6.701
2015-10-26,6.6298
2015-10-27,-2.0725
2015-10-28,-1.5873
2015-10-29,-1.6129
2015-10-30,0.5464
2015-11-02,7.0652
2015-11-03,6.599
2015-11-04,4.7619
2015-11-05,-3.6364
2015-11-06,0.4717
2015-11-09,0.0
2015-11-10,-0.939
2015-11-11,-2.8436
2015-11-12,-3.4146
2015-11-13,-0.5051
2015-11-16,0.5076
2015-11-17,-3.0303
2015-11-18,4.1667
2015-11-19,-1.5
2015-11-20,2.0305
2015-11-23,9.9502
2015-11-24,-0.905
2015-11-25,1.3699
2015-11-27,0.0
2015-11-30,2.2523
2015-12-01,-1.3216
2015-12-02,2.6786
2015-12-03,-8.2609
2015-12-04,-0.9479
2015-12-07,-5.7416
2015-12-08,-1.5228000000000002
2015-12-09,2.5773
2015-12-10,2.0101
2015-12-11,-6.8966
2015-12-14,-8.4656
2015-12-15,0.578
2015-12-16,2.2989
2015-12-17,0.5618
2015-12-18,-2.2346
2015-12-21,5.1429
2015-12-22,1.087
2015-12-23,4.8387
2015-12-24,0.5128
2015-12-28,-5.6122
2015-12-29,2.1622
2015-12-30,-2.6455
2015-12-31,1.087
2016-01-04,-4.3011
2016-01-05,-0.5618
2016-01-06,-6.7797
2016-01-07,-7.2727
2016-01-08,3.268
2016-01-11,-8.2278
2016-01-12,0.6897
2016-01-13,-9.589
2016-01-14,6.0606
2016-01-15,-4.2857
2016-01-19,-4.4776
2016-01-20,14.0625
2016-01-21,0.0
2016-01-22,1.3699
2016-01-25,-6.0811
2016-01-26,0.0
2016-01-27,-4.3165
2016-01-28,-6.015
2016-01-29,-4.0
2016-02-01,2.5
2016-02-02,-4.065
2016-02-03,-5.9322
2016-02-04,7.2072
2016-02-05,-5.042
2016-02-08,-2.6549
2016-02-09,4.5455
2016-02-10,-2.6087
2016-02-11,0.8929
2016-02-12,-1.7699
2016-02-16,5.8559
2016-02-17,0.4255
2016-02-18,9.322
2016-02-19,-8.5271
2016-02-22,0.8475
2016-02-23,-5.8824
2016-02-24,1.7856999999999998
2016-02-25,-1.7544
2016-02-26,0.8929
2016-02-29,-0.885
2016-03-01,1.7856999999999998
2016-03-02,10.526299999999999
2016-03-03,13.4921
2016-03-04,-4.1958
2016-03-07,11.6788
2016-03-08,-7.8431
2016-03-09,3.5461
2016-03-10,-2.7397
2016-03-11,2.8169
2016-03-14,0.6849
2016-03-15,-7.483
2016-03-16,1.4706000000000001
2016-03-17,-2.1739
2016-03-18,5.9259
2016-03-21,0.0
2016-03-22,2.7972
2016-03-23,-6.8027
2016-03-24,2.9196999999999997
2016-03-28,-2.1277
2016-03-29,4.3478
2016-03-30,-0.6944
2016-03-31,10.4895
2016-04-01,0.0
2016-04-04,-3.1646
2016-04-05,-3.268
2016-04-06,4.0541
2016-04-07,-1.9481000000000002
2016-04-08,-2.649
2016-04-11,-2.0408
2016-04-12,-4.1667
2016-04-13,6.5217
2016-04-14,2.7211
2016-04-15,0.0
2016-04-18,-0.6623
2016-04-19,-1.3333
2016-04-20,-0.6757
2016-04-21,4.0816
2016-04-22,3.268
2016-04-25,17.7215
2016-04-26,-8.6022
2016-04-27,-1.1764999999999999
2016-04-28,0.0
2016-04-29,-1.7856999999999998
2016-05-02,-5.4545
2016-05-03,-3.2051
2016-05-04,-3.3113
2016-05-05,-6.1644
2016-05-06,3.6496
2016-05-09,-1.4085
2016-05-10,3.5714
2016-05-11,-2.069
2016-05-12,-2.1127
2016-05-13,-0.7194
2016-05-16,3.6231999999999998
2016-05-17,-2.7972
2016-05-18,1.4388
2016-05-19,-2.8369
2016-05-20,4.3796
2016-05-23,0.0
2016-05-24,9.7902
2016-05-25,-0.6369
2016-05-26,-8.9744
2016-05-27,4.9296
2016-05-31,0.0
2016-06-01,2.6846
2016-06-02,3.268
2016-06-03,-2.5316
2016-06-06,5.1948
2016-06-07,-0.6173
2016-06-08,-0.6211
2016-06-09,-5.625
2016-06-10,-4.6358
2016-06-13,-4.1667
2016-06-14,-0.7246
2016-06-15,1.4599
2016-06-16,-1.4388
2016-06-17,0.7299
2016-06-20,0.7246
2016-06-21,-4.3165
2016-06-22,-2.2556
2016-06-23,3.0769
